Date,GM,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-17,1.0,-0.2310553059871861,-0.6810148022682083,-0.0,-0.752559098608145,-1.0175270638485896,0.0
2018-10-18,1.0,-0.2317046208268848,-0.6832854300243202,-0.0,-0.7517503132139435,-1.018129560026531,0.0
2018-10-19,1.0,-0.216800878477306,-0.6716691068814056,-0.0,-0.7511346998535872,-1.0207174231332357,0.0
2018-10-22,1.0,-0.21691553213292347,-0.6628238910847607,-0.0,-0.7557092665788319,-1.0243741765480896,0.0
2018-10-23,1.0,-0.22220188188774578,-0.6637864753048,-0.0,-0.7524621974883756,-1.0228462636839601,0.0
2018-10-24,1.0,-0.2226438729644094,-0.6608208680274114,-0.0,-0.7629504089602829,-1.0379485667968464,0.0
2018-10-25,1.0,-0.19248809481184434,-0.6163127931540693,-0.0,-0.7590676357907552,-1.0126391922374594,0.0
2018-10-26,1.0,-0.1918708479177084,-0.6133295235373956,-0.0,-0.7578041288663475,-1.0086434745338952,0.0
2018-10-29,1.0,-0.1557092185876536,-0.6423273978001504,-0.0,-0.7512092006735694,-1.0335351653469957,0.0
2018-10-30,1.0,-0.1355968702892829,-0.6456822912928003,-0.0,-0.7548991457899649,-1.052939487473979,0.0
2018-10-31,1.0,-0.1395837787755684,-0.6247594611930726,-0.0,-0.7517639512508019,-1.047395053809422,0.0
2018-11-01,1.0,-0.21269437799043064,-0.6336348684210527,-0.0,-0.804351076555024,-1.0873579545454546,0.0
2018-11-02,1.0,-0.22157738095238097,-0.5960937500000001,-0.0,-0.8196428571428571,-1.0829613095238098,0.0
2018-11-05,1.0,-0.21999107541276217,-0.5998810055034954,-0.0,-0.8195374088948386,-1.0791685259556747,0.0
2018-11-06,1.0,-0.22238744934755938,-0.6014349975835533,-0.0,-0.8175768615933677,-1.0761738354585673,0.0
2018-11-07,1.0,-0.22169390787518573,-0.6012258543833581,-0.0,-0.8161589895988113,-1.075594353640416,0.0
2018-11-08,1.0,-0.1918700983099525,-0.6008321366766081,-0.0,-0.8059206892742737,-1.0833977686954601,0.0
2018-11-09,1.0,-0.19236292668556912,-0.6009868542180653,-0.0,-0.80575910446662,-1.0831829730824465,0.0
2018-11-12,1.0,-0.19109496017325553,-0.5915648056381455,-0.0,-0.8069228792717396,-1.081121756047425,0.0
2018-11-13,1.0,-0.15714650238763533,-0.5861189078846644,-0.0,-0.815040279954799,-1.0869026355119744,0.0
2018-11-14,1.0,-0.158814090875939,-0.585478812632193,-0.0,-0.8157683611698636,-1.086609291809496,0.0
2018-11-15,1.0,-0.15747859355073782,-0.5848424120969211,-0.0,-0.8162506831845509,-1.0850792494079067,0.0
2018-11-16,1.0,-0.1547182151811344,-0.5766868936448529,-0.0,-0.8141782638712255,-1.0880055230551213,0.0
2018-11-19,1.0,-0.15457848837209304,-0.5767441860465117,-0.0,-0.814280523255814,-1.0881177325581395,0.0
2018-11-20,1.0,-0.10598778592852239,-0.566364326238572,-0.0,-0.8223539189824016,-1.1189245835290718,0.0
2018-11-21,1.0,-0.11027147052503401,-0.5570517871212664,-0.0,-0.8192822863691711,-1.0948356134947352,0.0
2018-11-23,1.0,-0.11081284226350263,-0.5538852500089481,-0.0,-0.8199649235835211,-1.0945631554457926,0.0
2018-11-26,1.0,-0.10942260134045376,-0.5648901473065482,-0.0,-0.8179276728432673,-1.0918246657825885,0.0
2018-11-27,1.0,-0.1102602818521714,-0.5663287316652286,-0.0,-0.82222461892436,-1.0962395743457,0.0
2018-11-28,1.0,-0.10678804956468335,-0.5914887467938297,-0.0,-0.8191178064376287,-1.0951555218380837,0.0
2018-11-29,1.0,-0.07215131037934856,-0.5801065465336623,-0.0,-0.8191926776073509,-1.103936501126247,0.0
2018-11-30,1.0,-0.07177837354781055,-0.579982126899017,-0.0,-0.8196604110813226,-1.1031992850759607,0.0
2018-12-03,1.0,-0.07480526939229692,-0.5833303420797588,-0.0,-0.8241501848594709,-1.107254388168994,0.0
2018-12-04,1.0,-0.06790521191294388,-0.584729381443299,-0.0,-0.8206615120274914,-1.1063144329896908,0.0
2018-12-06,1.0,-0.057187827911857295,-0.5340328786288913,-0.0,-0.8149702693249389,-1.0915355019237496,0.0
2018-12-07,1.0,-0.054237525369165096,-0.5346420323325636,-0.0,-0.8159773252152006,-1.0943383021904964,0.0
2018-12-10,1.0,-0.03178619709521993,-0.5335020277999236,-0.0,-0.8152795590835037,-1.0857568719886304,0.0
2018-12-11,1.0,-0.031096165846217848,-0.5341468487831935,-0.0,-0.8148096789849546,-1.086597795188241,0.0
2018-12-12,1.0,-0.03329749228261246,-0.5343206964725469,-0.0,-0.8161007249141549,-1.0847698657694842,0.0
2018-12-13,1.0,-0.03445039282486268,-0.5390043801710351,-0.0,-0.8156156573732878,-1.0872557880831535,0.0
2018-12-14,1.0,-0.034467167501391206,-0.542327490261547,-0.0,-0.8142390094602115,-1.0869852531997772,0.0
2018-12-17,1.0,-0.014628397115917914,-0.5422212978369384,-0.0,-0.8012340543538546,-1.108361064891847,0.0
2018-12-18,1.0,-0.0012395840506852144,-0.5297844501067419,-0.0,-0.7982232628606845,-1.1140761655533364,0.0
2018-12-19,1.0,-0.005786518788964283,-0.5289498157269316,-0.0,-0.7963696483312094,-1.113284882719664,0.0
2018-12-20,1.0,-0.0032250317356846327,-0.5141523999039352,-0.0,-0.8058805365903866,-1.1076268569664116,0.0
2018-12-21,1.0,-0.0,-0.5116064723151499,-0.0,-0.8062060490202773,-1.095855806649826,0.0
2018-12-24,1.0,-0.0,-0.5027569775357387,-0.0,-0.8011912865895167,-1.0997277059223962,0.0
2018-12-26,1.0,-0.0,-0.5082492661695739,-0.0,-0.7773541617463477,-1.0883295657748238,0.0
2018-12-27,1.0,-0.0,-0.4695300788633253,-0.0,-0.7040670012383496,-1.085218014729844,0.0
2018-12-28,1.0,-0.0,-0.46990031923903836,-0.0,-0.703270571372728,-1.0843377418724347,0.0
2018-12-31,1.0,-0.0,-0.46990031923903836,-0.0,-0.7034334484331227,-1.084240015636198,0.0
2019-01-02,1.0,-0.0,-0.47044824775876115,-0.0,-0.7008638956805215,-1.0886715566422167,0.0
2019-01-03,1.0,-0.0,-0.4700074940536313,-0.0,-0.7064285947020299,-1.081880681633052,0.0
2019-01-04,1.0,-0.0,-0.4684042691656905,-0.0,-0.7025575946895743,-1.0829754002342835,0.0
2019-01-07,1.0,-0.0,-0.44173094773229205,-0.0,-0.6925391287648434,-1.066446884102039,0.0
2019-01-08,1.0,-0.0,-0.4454769763194155,-0.0,-0.6914153875733008,-1.067516903258884,0.0
2019-01-09,1.0,-0.0,-0.4409872275040814,-0.0,-0.6907391401773424,-1.0693684176830245,0.0
2019-01-10,1.0,-0.0,-0.4401740855707383,-0.0,-0.6911901180837786,-1.068738199622388,0.0
2019-01-11,1.0,-0.0,-0.4295381654906991,-0.0,-0.6967928159076331,-1.0808851828094932,0.0
2019-01-14,1.0,-0.0,-0.4410471753821928,-0.0,-0.7061544518076243,-1.1334230037399122,0.0
2019-01-15,1.0,-0.0,-0.43354711396151946,-0.0,-0.7081729978621938,-1.1471797401743136,0.0
2019-01-16,1.0,-0.0,-0.43098915543871175,-0.0,-0.6982254354255668,-1.1570161025303975,0.0
2019-01-17,1.0,-0.0,-0.4285244932154943,-0.0,-0.6989847882511417,-1.157965633932385,0.0
2019-01-18,1.0,-0.0,-0.4338563170933113,-0.0,-0.7061271676300578,-1.1630718414533443,0.0
2019-01-22,1.0,-0.0,-0.2823411705852926,-0.0,-0.6427880606970151,-1.4098716024679006,0.0
2019-01-23,1.0,-0.0,-0.2767753683165039,-0.0,-0.6351928488660818,-1.3987750372454892,0.0
2019-01-24,1.0,-0.0,-0.273943125765551,-0.0,-0.6422683483960671,-1.394279471645645,0.0
2019-01-25,1.0,-0.0,-0.15389263772786785,-0.0,-0.6030483096652902,-1.600228287507973,0.0
2019-01-28,1.0,-0.0,-0.14513256493833798,-0.0,-0.6185019657918612,-1.5966934372794785,0.0
2019-01-29,1.0,-0.0,-0.1330503907302614,-0.0,-0.6213284828887093,-1.6139854486661278,0.0
2019-01-30,1.0,-0.0,-0.12913205770588826,-0.0,-0.6142516057436862,-1.6194639674479603,0.0
2019-01-31,1.0,-0.0,-0.13938209629055623,-0.0,-0.5927697853845895,-1.6370068393922035,0.0
2019-02-01,1.0,-0.0,-0.13703666228203312,-0.0,-0.6005261560254984,-1.6352322169381768,0.0
2019-02-04,1.0,-0.0,-0.1456241999595769,-0.0,-0.6016303981674863,-1.6213366570100385,0.0
2019-02-05,1.0,-0.0,-0.14345408593091827,-0.0,-0.5990564448188711,-1.627329401853412,0.0
2019-02-06,1.0,-0.0,-0.1382275578336818,-0.0,-0.6052134619275645,-1.6287853240709516,0.0
2019-02-07,1.0,-0.0,-0.13769485120453473,-0.0,-0.5986233888926379,-1.6376948512045348,0.0
2019-02-08,1.0,-0.0,-0.12473759057357621,-0.0,-0.605302363377802,-1.6558542696553125,0.0
2019-02-11,1.0,-0.0,-0.11892643865363735,-0.0,-0.6142100977198697,-1.6599144951140066,0.0
2019-02-12,1.0,-0.0,-0.1166802223125932,-0.0,-0.6197302426460621,-1.652467127558628,0.0
2019-02-13,1.0,-0.0,-0.12276310003044553,-0.0,-0.6194648354250534,-1.640607557254491,0.0
2019-02-14,1.0,-0.0,-0.13904826189672628,-0.0,-0.6175835302058724,-1.6183260209247383,0.0
2019-02-15,1.0,-0.0,-0.167830752100415,-0.0,-0.6012416911293315,-1.6051219759084927,0.0
2019-02-19,1.0,-0.0,-0.15217024720920036,-0.0,-0.6171124076759638,-1.6032848807797375,0.0
2019-02-20,1.0,-0.0,-0.15611714690599907,-0.0,-0.6139078210405561,-1.60402186382347,0.0
2019-02-21,1.0,-0.0,-0.15980964595497654,-0.0,-0.6124405143609302,-1.602821559958149,0.0
2019-02-22,1.0,-0.0,-0.16328319956835502,-0.0,-0.6071693532069872,-1.6017737910568557,0.0
2019-02-25,1.0,-0.0,-0.15822420735627518,-0.0,-0.6186173992488072,-1.606909620004737,0.0
2019-02-26,1.0,-0.0,-0.15978073292051567,-0.0,-0.619598687104524,-1.6043718065847798,0.0
2019-02-27,1.0,-0.0,-0.15872478678759983,-0.0,-0.6296196020035197,-1.5960132665493434,0.0
2019-02-28,1.0,-0.0,-0.1609047506179528,-0.0,-0.6317339924829852,-1.5934039887583382,0.0
2019-03-01,1.0,-0.0,-0.16406488097253732,-0.0,-0.6271037215129863,-1.595103450611222,0.0
2019-03-04,1.0,-0.0,-0.16051179636462104,-0.0,-0.6198084148529261,-1.6046102291574993,0.0
2019-03-05,1.0,-0.0,-0.15871133845997493,-0.0,-0.6306785460212067,-1.5982587486025948,0.0
2019-03-06,1.0,-0.0,-0.15495342929720574,-0.0,-0.6353598645215919,-1.5966469093988145,0.0
2019-03-07,1.0,-0.0,-0.1209974018962783,-0.0,-0.6530013159226642,-1.6001619597125214,0.0
2019-03-08,1.0,-0.0,-0.10056359068377808,-0.0,-0.6615400285190466,-1.6330209818700343,0.0
2019-03-11,1.0,-0.0,-0.10395921021113508,-0.0,-0.6692331382814906,-1.6487698046059611,0.0
2019-03-12,1.0,-0.0,-0.06456072440727172,-0.0,-0.689880417501901,-1.7017004216492708,0.0
2019-03-13,1.0,-0.0,-0.07643775782577045,-0.0,-0.696987555031719,-1.6931743335528824,0.0
2019-03-14,1.0,-0.0,-0.07366418813764482,-0.0,-0.6989451841604704,-1.6858032163237073,0.0
2019-03-15,1.0,-0.0,-0.07594013681030591,-0.0,-0.6999895829716308,-1.6964130698982602,0.0
2019-03-18,1.0,-0.0,-0.0982893998878295,-0.0,-0.7118970835670219,-1.6951416152551881,0.0
2019-03-19,1.0,-0.0,-0.09668140040693189,-0.0,-0.7179190345892094,-1.6934329614817933,0.0
2019-03-20,1.0,-0.0,-0.09248149317615689,-0.0,-0.719538294214644,-1.696417920920605,0.0
2019-03-21,1.0,-0.0,-0.097009148486981,-0.0,-0.7149894440534834,-1.7066502463054187,0.0
2019-03-22,1.0,-0.0,-0.09393478029954325,-0.0,-0.757284990971214,-1.6894805792585772,0.0
2019-03-25,1.0,-0.0,-0.03519421734095933,-0.0,-0.7801677251833398,-1.6935331064247867,0.0
2019-03-26,1.0,-0.0,-0.05014271115966031,-0.0,-0.7840656823707672,-1.689523943761232,0.0
2019-03-27,1.0,-0.0,-0.034859154929577474,-0.0,-0.7940845070422536,-1.6921830985915494,0.0
2019-03-28,1.0,-0.0,-0.027323943661971835,-0.0,-0.784823943661972,-1.708943661971831,0.0
2019-03-29,1.0,-0.0,-0.031504387355957286,-0.0,-0.7840504634034605,-1.7083905980195226,0.0
2019-04-01,1.0,-0.0,-0.04245865218464577,-0.0,-0.7864372112705859,-1.6975702648376063,0.0
2019-04-02,1.0,-0.0,-0.05637867323596692,-0.0,-0.8032025338729544,-1.6596867851486892,0.0
2019-04-03,1.0,-0.0,-0.05769163119569423,-0.0,-0.804129876525838,-1.6559608822598233,0.0
2019-04-04,1.0,-0.0,-0.059178871211323016,-0.0,-0.8030063568995189,-1.6499139535700489,0.0
2019-04-05,1.0,-0.0,-0.052938900418586655,-0.0,-0.8086109254634353,-1.655985085651975,0.0
2019-04-08,1.0,-0.0,-0.048235128673885526,-0.0,-0.8111376740261567,-1.656307129798903,0.0
2019-04-09,1.0,-0.0,-0.031097024123965488,-0.0,-0.8492340200739568,-1.6413805247402713,0.0
2019-04-10,1.0,-0.0,-0.019667862923087753,-0.0,-0.8611287031173036,-1.6376398564492296,0.0
2019-04-11,1.0,-0.0,-0.014613705190506374,-0.0,-0.8770335939150644,-1.6297274455947601,0.0
2019-04-12,1.0,-0.0,-0.011039234988046686,-0.0,-0.8768105751652369,-1.6278301223456615,0.0
2019-04-15,1.0,-0.0,-0.009624841927778557,-0.0,-0.8739637487705494,-1.6291274413376424,0.0
2019-04-16,1.0,-0.0,-0.01530683892711698,-0.0,-0.872805785704255,-1.6226302485605955,0.0
2019-04-17,1.0,-0.0,-0.00611319959245336,-0.0,-0.8890489407300707,-1.6181709587886028,0.0
2019-04-18,1.0,-0.0,-0.0029177066122965515,-0.0,-0.8855063802861463,-1.6268850845431855,0.0
2019-04-22,1.0,-0.0,-0.004020171386253835,-0.0,-0.8930422823288784,-1.6294036745777059,0.0
2019-04-23,1.0,-0.0,-0.016561904089271842,-0.0,-0.8869976693269299,-1.62776326011724,0.0
2019-04-24,1.0,-0.0,-0.008887948365252354,-0.0,-0.8851973336154904,-1.6328783550241597,0.0
2019-04-25,1.0,-0.0,-0.005294553669125693,-0.0,-0.8946030849599379,-1.6298048074547316,0.0
2019-04-26,1.0,-0.0,-0.006247793858100954,-0.0,-0.8945287680903635,-1.62905047652665,0.0
2019-04-29,1.0,-0.0,-0.010843075618973616,-0.0,-0.8965846077773462,-1.6244834528308552,0.0
2019-04-30,1.0,-0.0,-0.0037769149311683726,-0.0,-0.8935404165195905,-1.632509707024356,0.0
2019-05-01,1.0,-0.0,-0.017464768733804266,-0.0,-0.9235383905434666,-1.6087465833658725,0.0
2019-05-02,1.0,-0.0,-0.006438603318357095,-0.0,-0.92425796865603,-1.60696218204974,0.0
2019-05-03,1.0,-0.0,-0.0,-0.0,-0.9308013591958091,-1.6087710604558971,0.0
2019-05-06,1.0,-0.0,-0.0,-0.0,-0.9276325088339222,-1.6059363957597175,0.0
2019-05-07,1.0,-0.0,-0.0,-0.0,-0.9288218421332202,-1.6123800417861824,0.0
2019-05-08,1.0,-0.0,-0.0,-0.0,-0.9374757007033541,-1.5969674477786024,0.0
2019-05-09,1.0,-0.0,-0.0,-0.0,-0.941938901642239,-1.5897580787568426,0.0
2019-05-10,1.0,-0.0,-0.0,-0.0,-0.9430326132994492,-1.586545249188197,0.0
2019-05-13,1.0,-0.0,-0.0,-0.0,-0.9411930815390046,-1.5886339569361103,0.0
2019-05-14,1.0,-0.0,-0.0,-0.0,-0.9347135425758475,-1.5565757776769193,0.0
2019-05-15,1.0,-0.0,-0.0,-0.0,-0.9475486598874796,-1.5468777300206173,0.0
2019-05-16,1.0,-0.0,-0.0,-0.0,-0.6998600093327111,-1.4110437081972311,0.0
2019-05-17,1.0,-0.0,-0.0,-0.0,-0.6908179468817137,-1.4227978951956906,0.0
2019-05-20,1.0,-0.0,-0.0,-0.0,-0.6885827138991697,-1.42151587721208,0.0
2019-05-21,1.0,-0.0,-0.0,-0.0,-0.6817094760381402,-1.4242010125166942,0.0
2019-05-22,1.0,-0.0,-0.0,-0.0,-0.6860317164758092,-1.4173416503739564,0.0
2019-05-23,1.0,-0.0,-0.0,-0.0,-0.677716678122852,-1.4466662500781102,0.0
2019-05-24,1.0,-0.0,-0.0,-0.0,-0.6668640159541319,-1.4491773650754083,0.0
2019-05-28,1.0,-0.0,-0.0,-0.0,-0.6670090578018489,-1.4456376256731098,0.0
2019-05-29,1.0,-0.0,-0.0,-0.0,-0.6711134551546551,-1.4312971178605776,0.0
2019-05-30,1.0,-0.0,-0.0,-0.0,-0.6654579265457927,-1.433875716720905,0.0
2019-05-31,1.0,-0.0,-0.0,-0.0,-0.6692643102328603,-1.4231685066641928,0.0
2019-06-03,1.0,-0.0,-0.0,-0.0,-0.6659237246161467,-1.4296681525507677,0.0
2019-06-04,1.0,-0.0,-0.0,-0.0,-0.6656141654284299,-1.4299467558197128,0.0
2019-06-05,1.0,-0.0,-0.0,-0.0,-0.6584644759939638,-1.421237411844415,0.0
2019-06-06,1.0,-0.0,-0.0,-0.0,-0.6556670565782183,-1.4225512528473805,0.0
2019-06-07,1.0,-0.0,-0.007597662257766841,-0.0,-0.6517994463242079,-1.4165795139956936,0.0
2019-06-10,1.0,-0.0,-0.009188408469315634,-0.0,-0.6458006822162811,-1.4180572201223074,0.0
2019-06-11,1.0,-0.0,-0.0074567079558760085,-0.0,-0.6470080729648118,-1.4268194983669193,0.0
2019-06-12,1.0,-0.0,-0.00360365910000924,-0.0,-0.6471494132503772,-1.4292974404780239,0.0
2019-06-13,1.0,-0.0,-0.0063806177177732565,-0.0,-0.6491893224832008,-1.426854078046976,0.0
2019-06-14,1.0,-0.0,-0.004221619622827561,-0.0,-0.6535806729939604,-1.4236718846296068,0.0
2019-06-17,1.0,-0.0,-0.004941075374416892,-0.0,-0.6548305917014485,-1.4092499386201816,0.0
2019-06-18,1.0,-0.0,-0.01911611039400086,-0.0,-0.6539738152314217,-1.4002397197123364,0.0
2019-06-19,1.0,-0.0,-0.023335684278310998,-0.0,-0.6548403912790163,-1.388273895311398,0.0
2019-06-20,1.0,-0.0,-0.02540578687367678,-0.0,-0.6550274615691449,-1.3878984995857753,0.0
2019-06-21,1.0,-0.0,-0.031392746558754105,-0.0,-0.6495294153714094,-1.3847757441981667,0.0
2019-06-24,1.0,-0.0,-0.025419045864800146,-0.0,-0.6496592374286241,-1.3948240928347762,0.0
2019-06-25,1.0,-0.0,-0.02028852056476366,-0.0,-0.6541436464088398,-1.3949355432780848,0.0
2019-06-26,1.0,-0.0,-0.021160115642492466,-0.0,-0.6265301101064157,-1.427907978101741,0.0
2019-06-27,1.0,-0.0,-0.013949191685912242,-0.0,-0.631593533487298,-1.4337490377213242,0.0
2019-06-28,1.0,-0.0,-0.0019392969279074064,-0.0,-0.6420304131010282,-1.4342485993966634,0.0
2019-07-01,1.0,-0.0,-0.0,-0.0,-0.6519653072522607,-1.4236328965983884,0.0
2019-07-02,1.0,-0.0,-0.0,-0.0,-0.6440131437521114,-1.4269569757086265,0.0
2019-07-03,1.0,-0.0,-0.004822459761641479,-0.0,-0.6356739157144612,-1.431134045951591,0.0
2019-07-05,1.0,-0.0,-0.013923817702263386,-0.0,-0.6232595227872171,-1.4297368582469483,0.0
2019-07-08,1.0,-0.0,-0.018099825137282574,-0.0,-0.61723471485106,-1.4324324324324325,0.0
2019-07-09,1.0,-0.0,-0.014778929294168148,-0.0,-0.6151039430919237,-1.436285030968296,0.0
2019-07-10,1.0,-0.0,-0.014993561047402957,-0.0,-0.6136321824983136,-1.4375114981296377,0.0
2019-07-11,1.0,-0.0,-0.0017223145490255325,-0.0,-0.614987158180994,-1.4048949992445987,0.0
2019-07-12,1.0,-0.0,-0.015806713345553985,-0.0,-0.5755326501788022,-1.4137692700664122,0.0
2019-07-15,1.0,-0.0,-0.06075676323436892,-0.0,-0.5545402798166512,-1.3805985799454747,0.0
2019-07-16,1.0,-0.0,-0.0613425232244531,-0.0,-0.5595744680851064,-1.375786634701828,0.0
2019-07-17,1.0,-0.0,-0.06518025712487638,-0.0,-0.5570139950253229,-1.3745991788785998,0.0
2019-07-18,1.0,-0.0,-0.06713833661711147,-0.0,-0.5464505343602603,-1.37169383246761,0.0
2019-07-19,1.0,-0.0,-0.07305663975210798,-0.0,-0.5391353573875994,-1.3672794446265233,0.0
2019-07-22,1.0,-0.0,-0.08706748174965874,-0.0,-0.5234732031574574,-1.3569944803845926,0.0
2019-07-23,1.0,-0.0,-0.08857151340597999,-0.0,-0.5268268060215565,-1.3538109801359899,0.0
2019-07-24,1.0,-0.0,-0.08732729163571534,-0.0,-0.5272916357153469,-1.3567077700193135,0.0
2019-07-25,1.0,-0.0,-0.07226661122167106,-0.0,-0.5499747527252205,-1.3479965544895594,0.0
2019-07-26,1.0,-0.0,-0.0661738510865693,-0.0,-0.5526065787911175,-1.349958437240233,0.0
2019-07-29,1.0,-0.0,-0.06799135301607984,-0.0,-0.5472770884539074,-1.3460274215996921,0.0
2019-07-30,1.0,-0.0,-0.07031411907511027,-0.0,-0.548805400124345,-1.3414749681736093,0.0
2019-07-31,1.0,-0.0,-0.0721078358761665,-0.0,-0.5473559472670715,-1.3430306621241297,0.0
2019-08-01,1.0,-0.0,-0.08495088176115517,-0.0,-0.5418096816191266,-1.3321694875133152,0.0
2019-08-02,1.0,-0.0,-0.07557159336271407,-0.0,-0.5460676151320655,-1.3361826732526842,0.0
2019-08-05,1.0,-0.0,-0.07288957200283755,-0.0,-0.5430361787656656,-1.339885315677465,0.0
2019-08-06,1.0,-0.0,-0.07787316047652418,-0.0,-0.5134898388227049,-1.328515533753796,0.0
2019-08-07,1.0,-0.0,-0.08568099053168245,-0.0,-0.49296431172614713,-1.3346831755280408,0.0
2019-08-08,1.0,-0.0,-0.09504985030375258,-0.0,-0.49024794349330003,-1.3214254570822312,0.0
2019-08-09,1.0,-0.0,-0.08663695815730077,-0.0,-0.4782394814514729,-1.3288095375889808,0.0
2019-08-12,1.0,-0.0,-0.08331165264648917,-0.0,-0.4834793166247507,-1.3239672766166566,0.0
2019-08-13,1.0,-0.0,-0.10355156183140779,-0.0,-0.4501497646555413,-1.298958779061475,0.0
2019-08-14,1.0,-0.0,-0.11203272355414158,-0.0,-0.43003635950460173,-1.2984888080899897,0.0
2019-08-15,1.0,-0.0,-0.12302741156875477,-0.0,-0.4302007170482455,-1.2697964599271658,0.0
2019-08-16,1.0,-0.0,-0.13636107193229902,-0.0,-0.4128067700987306,-1.2717066290550072,0.0
2019-08-19,1.0,-0.0,-0.12964784576037772,-0.0,-0.4160366487732216,-1.2647761445715409,0.0
2019-08-20,1.0,-0.0,-0.1302154846302575,-0.0,-0.41166251015776056,-1.260262840810379,0.0
2019-08-21,1.0,-0.0,-0.13055765410336048,-0.0,-0.40613895184532306,-1.2613671339433112,0.0
2019-08-22,1.0,-0.0,-0.13182821537343878,-0.0,-0.41020984101260166,-1.2521165721311018,0.0
2019-08-23,1.0,-0.0,-0.13432710828238842,-0.0,-0.40845267007229996,-1.2487228875303575,0.0
2019-08-26,1.0,-0.0,-0.12881478193319276,-0.0,-0.40292420375097104,-1.24267561868827,0.0
2019-08-27,1.0,-0.0,-0.12613611172688982,-0.0,-0.3991077366437597,-1.2457603635557528,0.0
2019-08-28,1.0,-0.0,-0.12321408793886367,-0.0,-0.40284084616236576,-1.2427732860781926,0.0
2019-08-29,1.0,-0.0,-0.118476063903425,-0.0,-0.4066506077470443,-1.2436525735803086,0.0
2019-08-30,1.0,-0.0,-0.10997265873125465,-0.0,-0.4130188627136899,-1.2387804137092988,0.0
2019-09-03,1.0,-0.0,-0.12335798653272986,-0.0,-0.4121039849873054,-1.2242245280936086,0.0
2019-09-04,1.0,-0.0,-0.11628997985484447,-0.0,-0.41187184369567015,-1.231476115572481,0.0
2019-09-05,1.0,-0.0,-0.11690572920984993,-0.0,-0.41121521156344143,-1.235607882154603,0.0
2019-09-06,1.0,-0.0,-0.11507355985536448,-0.0,-0.4171520052996218,-1.2279941483342074,0.0
2019-09-09,1.0,-0.0,-0.11062482796586842,-0.0,-0.41392788329204516,-1.2279933938893477,0.0
2019-09-10,1.0,-0.0,-0.11088814975672778,-0.0,-0.4214794249429616,-1.2164710409851838,0.0
2019-09-11,1.0,-0.0,-0.11683341534087803,-0.0,-0.4532283636761249,-1.1635230441200592,0.0
2019-09-12,1.0,-0.0,-0.0966207349081365,-0.0,-0.46916010498687666,-1.168279746281715,0.0
2019-09-13,1.0,-0.0,-0.09462859643365058,-0.0,-0.4646099989060278,-1.1756919374247894,0.0
2019-09-16,1.0,-0.0,-0.09400563596071243,-0.0,-0.46682717299116305,-1.1750704495089053,0.0
2019-09-17,1.0,-0.0,-0.0784952770259073,-0.0,-0.4859139369165332,-1.1975363199469702,0.0
2019-09-18,1.0,-0.0,-0.038858597879936896,-0.0,-0.5188065649995849,-1.2100135617613683,0.0
2019-09-19,1.0,-0.0,-0.03165169315825846,-0.0,-0.5289841050449205,-1.203704215618521,0.0
2019-09-20,1.0,-0.0,-0.05253257351517331,-0.0,-0.5266812359954632,-1.1871144429998064,0.0
2019-09-23,1.0,-0.0,-0.05173082248684575,-0.0,-0.5286070340625866,-1.1889781224037663,0.0
