Date,IWF,IWM,MTUM,SPY,SWI,VLUE,VXX
2019-07-18,-0.0,-0.35773427222781085,-0.6217209626247775,-1.2699837499032731,1.0,-0.6196316644741932,0.0
2019-07-19,-0.0,-0.36032341676660606,-0.6182057332972262,-1.2759874656659833,1.0,-0.6141436806065999,0.0
2019-07-22,-0.0,-0.36499163131057566,-0.6316219687828422,-1.2961737573469307,1.0,-0.599587404149313,0.0
2019-07-23,-0.0,-0.371982371982372,-0.6246636246636246,-1.2977262977262976,1.0,-0.6055926055926055,0.0
2019-07-24,-0.0,-0.37368503078002024,-0.6353152029922856,-1.2915530273513598,1.0,-0.5956518351126003,0.0
2019-07-25,-0.0,-0.35857799236819565,-0.643329958725956,-1.3042208550735925,1.0,-0.5876489369986762,0.0
2019-07-26,-0.0,-0.34816112084063044,-0.6454173963806187,-1.3100992410974897,1.0,-0.5881299863786729,0.0
2019-07-29,-0.0,-0.33946702976074694,-0.6459443687998444,-1.3085391947092004,1.0,-0.5963042209686832,0.0
2019-07-30,-0.0,-0.3460415125199579,-0.6452354063631761,-1.3108376494411775,1.0,-0.5921180731336889,0.0
2019-07-31,-0.0,-0.3653494257348647,-0.642554019855947,-1.3037959898773603,1.0,-0.5816235156706248,0.0
2019-08-01,-0.0,-0.38173838744756877,-0.6186499922324064,-1.3174615504116827,1.0,-0.5659080316917819,0.0
2019-08-02,-0.0,-0.3675740654568016,-0.6411121451838064,-1.3193345742205675,1.0,-0.5497518225531255,0.0
2019-08-05,-0.0,-0.3642735439900867,-0.6358039033457249,-1.325240086741016,1.0,-0.5470492565055762,0.0
2019-08-06,-0.0,-0.36953955135773314,-0.626804280763225,-1.2633964276193015,1.0,-0.548767947594927,0.0
2019-08-07,-0.0,-0.38927890118275466,-0.5933231590995803,-1.2586417397939718,1.0,-0.5741320106829455,0.0
2019-08-08,-0.0,-0.3892917111891315,-0.5954816058617005,-1.2582811784460388,1.0,-0.5731186078461304,0.0
2019-08-09,-0.0,-0.38038604757200395,-0.5900144387871419,-1.2495630367049166,1.0,-0.5797173037464853,0.0
2019-08-12,-0.0,-0.37537947783849424,-0.5960837887067396,-1.2559578020643596,1.0,-0.5673193685488768,0.0
2019-08-13,-0.0,-0.3728556822054758,-0.5915855644336728,-1.2609535350475252,1.0,-0.5614420418828341,0.0
2019-08-14,-0.0,-0.38633020255742895,-0.5899815171061068,-1.2439364791973144,1.0,-0.5517332428048735,0.0
2019-08-15,-0.0,-0.4222609598694459,-0.6020695794080557,-1.2036940879756692,1.0,-0.4809361323343965,0.0
2019-08-16,-0.0,-0.4225576737630739,-0.6022550255915733,-1.2028410355314887,1.0,-0.481269935464728,0.0
2019-08-19,-0.0,-0.4055871702017589,-0.6079742812800236,-1.2097036434853299,1.0,-0.47199024462345723,0.0
2019-08-20,-0.0,-0.4165620615816289,-0.6209111718230821,-1.2019124270841026,1.0,-0.4525585173152182,0.0
2019-08-21,-0.0,-0.42103322393893583,-0.6241011836719644,-1.1996386297429846,1.0,-0.4426416903278145,0.0
2019-08-22,-0.0,-0.4202390614624068,-0.6240315797240462,-1.2013207407953956,1.0,-0.44362871688924954,0.0
2019-08-23,-0.0,-0.4219614788576489,-0.6245664526603203,-1.2025680761567412,1.0,-0.4406316876983249,0.0
2019-08-26,-0.0,-0.39602295573345037,-0.6271521000109661,-1.206565047337062,1.0,-0.42563146543846186,0.0
2019-08-27,-0.0,-0.3902537106090517,-0.6187760473788111,-1.2056737588652482,1.0,-0.4411055055933319,0.0
2019-08-28,-0.0,-0.3880035090284377,-0.6199283573360626,-1.2076540682798451,1.0,-0.43965202134658965,0.0
2019-08-29,-0.0,-0.3801607599561564,-0.6311289733284619,-1.214760686883449,1.0,-0.42758494702228717,0.0
2019-08-30,-0.0,-0.3733415949846916,-0.6342396850852894,-1.2170870389269572,1.0,-0.42014142003207466,0.0
2019-09-03,-0.0,-0.37817638266068765,-0.6364796383389844,-1.2212986255423093,1.0,-0.40982172153560104,0.0
2019-09-04,-0.0,-0.36868576426853267,-0.6364166484437641,-1.2261462205700124,1.0,-0.41333187550112976,0.0
2019-09-05,-0.0,-0.38311641096488036,-0.6336799243801352,-1.2285319566640005,1.0,-0.3902421289900385,0.0
2019-09-06,-0.0,-0.38160092975957,-0.6357957434444687,-1.229715987506356,1.0,-0.384760659548195,0.0
2019-09-09,-0.0,-0.3853640820773561,-0.63664427092791,-1.228291265661885,1.0,-0.38144180134374434,0.0
2019-09-10,-0.0,-0.3920485518043391,-0.6154377294036413,-1.2254969655122288,1.0,-0.4011701857033833,0.0
2019-09-11,-0.0,-0.4214455626715462,-0.5453979871912168,-1.2290942360475754,1.0,-0.46371454711802373,0.0
2019-09-12,-0.0,-0.41193254563412224,-0.5488166221604419,-1.2309324358927463,1.0,-0.4663642682079233,0.0
2019-09-13,-0.0,-0.41210037310703046,-0.5484307557246324,-1.2302289852951935,1.0,-0.46711537054649205,0.0
2019-09-16,-0.0,-0.4123047660850799,-0.5487033176048868,-1.229342697245693,1.0,-0.46742748454588673,0.0
2019-09-17,-0.0,-0.434407027818448,-0.54300878477306,-1.2310761346998536,1.0,-0.45186676427525624,0.0
2019-09-18,-0.0,-0.43570879543208524,-0.540280370411039,-1.2304454448958677,1.0,-0.45371692104974193,0.0
2019-09-19,-0.0,-0.43204949842571577,-0.5421029508676869,-1.235483634766054,1.0,-0.4514900783480999,0.0
2019-09-20,-0.0,-0.4322167307340289,-0.5423759838916347,-1.2345963756177922,1.0,-0.451803038623467,0.0
2019-09-23,-0.0,-0.4311241303551812,-0.5406810692054193,-1.2398022702306848,1.0,-0.4500549249359209,0.0
2019-09-24,-0.0,-0.4304165440094201,-0.5404768913747424,-1.2526861937003237,1.0,-0.45613776861937005,0.0
2019-09-25,-0.0,-0.4133681577398469,-0.5440700412007062,-1.2685771041789287,1.0,-0.4525824014125956,0.0
2019-09-26,-0.0,-0.4149186722602488,-0.5425038639876353,-1.2690071391771547,1.0,-0.45355854861264444,0.0
2019-09-27,-0.0,-0.39524511610762997,-0.555694802801327,-1.2759307040176928,1.0,-0.45908588278658313,0.0
2019-09-30,-0.0,-0.39356645418033087,-0.5520468698183426,-1.2798187110799957,1.0,-0.45930211135266585,0.0
2019-10-01,-0.0,-0.40569592198581556,-0.5475029550827423,-1.2863844562647753,1.0,-0.4542331560283688,0.0
2019-10-02,-0.0,-0.3801344562647754,-0.5554816784869977,-1.3164524231678485,1.0,-0.4417848699763593,0.0
2019-10-03,-0.0,-0.3899167096631532,-0.5499373479767081,-1.3179037370089184,1.0,-0.42761848603228414,0.0
2019-10-04,-0.0,-0.3906042741341194,-0.5488577745025793,-1.3177966101694918,1.0,-0.4273028739867355,0.0
2019-10-07,-0.0,-0.39635401352543376,-0.5401352543369597,-1.3112319905910028,1.0,-0.42766833284328143,0.0
2019-10-08,-0.0,-0.39455557998094815,-0.5075474463251995,-1.3363376566278302,1.0,-0.42533157470506333,0.0
2019-10-09,-0.0,-0.39197170774391127,-0.49044771766078454,-1.3450123960915852,1.0,-0.41844100918769134,0.0
2019-10-10,-0.0,-0.42149646780338057,-0.5419980027369901,-1.2913784813403855,1.0,-0.443762251729112,0.0
2019-10-11,-0.0,-0.43913850724099524,-0.6163015224656517,-1.213553657630895,1.0,-0.4443000371333086,0.0
2019-10-14,-0.0,-0.42501024704698737,-0.6364347728881768,-1.2261057495249097,1.0,-0.4386481350374483,0.0
2019-10-15,-0.0,-0.4279803176023261,-0.6566763587564304,-1.2207559830015657,1.0,-0.42231417281741596,0.0
2019-10-16,-0.0,-0.4462745098039216,-0.668795518207283,-1.2079551820728291,1.0,-0.4118020541549953,0.0
2019-10-17,-0.0,-0.4209658686448616,-0.7035704919261175,-1.195609006781312,1.0,-0.4264358772619985,0.0
2019-10-18,-0.0,-0.45878687786202244,-0.7272727272727273,-1.1462728023421664,1.0,-0.42113955408753095,0.0
2019-10-21,-0.0,-0.4153153153153153,-0.7328078078078077,-1.141704204204204,1.0,-0.4639264264264264,0.0
2019-10-22,-0.0,-0.394755598904603,-0.7353790749146567,-1.1424391341861424,1.0,-0.47878605994673074,0.0
2019-10-23,-0.0,-0.3943942065963753,-0.7353195002063712,-1.1446474803947317,1.0,-0.4778432328993283,0.0
2019-10-24,-0.0,-0.38144368858654576,-0.7969765684051399,-1.132615268329554,1.0,-0.46825396825396826,0.0
2019-10-25,-0.0,-0.377544444865623,-0.8254046472840302,-1.1255069936696867,1.0,-0.4621507903415337,0.0
2019-10-28,-0.0,-0.41287462584776263,-0.8427992270677831,-1.0870306520668358,1.0,-0.44617891107490626,0.0
2019-10-29,-0.0,-0.4110780498970016,-0.88540474555581,-1.0681315327687497,1.0,-0.45014114595254445,0.0
2019-10-30,-0.0,-0.4184391765914539,-0.8829953198127926,-1.0577223088923557,1.0,-0.44587344469388535,0.0
2019-10-31,-0.0,-0.409422086591646,-0.897081823383559,-1.0532519549876027,1.0,-0.45485409116917797,0.0
2019-11-01,-0.0,-0.426404647717082,-0.9418645455608844,-1.053690490115803,1.0,-0.4771318282840099,0.0
2019-11-04,-0.0,-0.4123787636816889,-0.9678261208273282,-1.0531686986328048,1.0,-0.4617691738402212,0.0
2019-11-05,-0.0,-0.4393844221105528,-1.0715687814070354,-1.0025125628140703,1.0,-0.4124528894472362,0.0
2019-11-06,-0.0,-0.4420204402515723,-1.0577830188679245,-1.0051100628930816,1.0,-0.42590408805031443,0.0
2019-11-07,-0.0,-0.44327788919035827,-1.0606739805748888,-1.002713224017931,1.0,-0.4255436278557666,0.0
2019-11-08,-0.0,-0.4346508148964648,-1.062672230533029,-1.007243524131958,1.0,-0.4321313282418707,0.0
2019-11-11,-0.0,-0.427571756147703,-1.075867794733929,-1.010239582509686,1.0,-0.4397880920376374,0.0
2019-11-12,-0.0,-0.4239452769759993,-1.0761535724170654,-1.0124550235261556,1.0,-0.441421849669843,0.0
2019-11-13,-0.0,-0.4298919567827131,-1.1244097639055624,-1.0025610244097638,1.0,-0.4447378951580632,0.0
2019-11-14,-0.0,-0.430410200890172,-1.1107502305625725,-1.002927142227034,1.0,-0.4656962989694855,0.0
2019-11-15,-0.0,-0.4319017914267434,-1.0916906589891233,-1.013915547024952,1.0,-0.46121241202815094,0.0
2019-11-18,-0.0,-0.4272716341336326,-1.0951140326265583,-1.0215239087738988,1.0,-0.464307186660788,0.0
2019-11-19,-0.0,-0.4975882930019621,-1.092053629823414,-1.0251389797253108,1.0,-0.4728989535644212,0.0
2019-11-20,-0.0,-0.49168471376619133,-1.0798022310301147,-1.0300739590569197,1.0,-0.48457483757610426,0.0
2019-11-21,-0.0,-0.4573598613060348,-1.1542144803104102,-0.9846858746800958,1.0,-0.531536365887889,0.0
2019-11-22,-0.0,-0.45882065283833895,-1.0971107217083012,-0.9590447858510942,1.0,-0.560128774603692,0.0
2019-11-25,-0.0,-0.45937651429494425,-1.0768454207720886,-0.9419722177354224,1.0,-0.5599660797932482,0.0
2019-11-26,-0.0,-0.426281923184525,-1.0617081651412814,-0.9539986411414412,1.0,-0.5546540905639262,0.0
2019-11-27,-0.0,-0.2753692762186115,-0.9894017725258494,-0.9138847858197933,1.0,-0.5141432791728213,0.0
2019-11-29,-0.0,-0.27267664203764896,-1.0076114803401033,-0.9260015594252404,1.0,-0.5066646864441391,0.0
2019-12-02,-0.0,-0.2611260834729405,-0.9613227474688615,-0.9214436594070945,1.0,-0.4979969407822857,0.0
2019-12-03,-0.0,-0.2586069145845439,-0.9616502033701336,-0.9145482277745497,1.0,-0.49676786751888435,0.0
2019-12-04,-0.0,-0.28618804664723035,-0.9681122448979592,-0.9048469387755104,1.0,-0.4852040816326531,0.0
2019-12-05,-0.005738304093567252,-0.283406432748538,-0.9763157894736842,-0.8989766081871345,1.0,-0.4905336257309941,0.0
2019-12-06,-0.04758562086673809,-0.3139247053607714,-0.9740274134554991,-0.90301843573355,1.0,-0.4559796061624857,0.0
2019-12-09,-0.03866458472748903,-0.3036657000520485,-0.9951297494237491,-0.9143802513198007,1.0,-0.4659454234515577,0.0
2019-12-10,-0.04602626671428005,-0.29040193627742733,-1.1596635321191922,-1.0332103321033212,1.0,-0.4384795460857835,0.0
2019-12-11,-0.04242041235484635,-0.29836479974721536,-1.148905916739079,-1.029544197803934,1.0,-0.4305237380519788,0.0
2019-12-12,-0.043773704171934255,-0.2966577117572693,-1.1486251580278128,-1.0299067635903918,1.0,-0.4317714917825537,0.0
2019-12-13,-0.04685797312023248,-0.31682608871130485,-1.2472454292287203,-1.0407636114138112,1.0,-0.3843080276062477,0.0
2019-12-16,-0.05390966488586693,-0.3120042091630241,-1.2553423992229238,-1.0477982839566133,1.0,-0.37821758135017003,0.0
2019-12-17,-0.0973382153289176,-0.2887645534208253,-1.2840745464269552,-1.0660715020364504,1.0,-0.377751265067676,0.0
2019-12-18,-0.08382882505652793,-0.2828908801607905,-1.3287831839879407,-1.1052256929905369,1.0,-0.38652541663177287,0.0
2019-12-19,-0.0848589183742022,-0.2793920053745381,-1.3312898891501512,-1.1111437688948604,1.0,-0.39217332885455153,0.0
2019-12-20,-0.08189691415118137,-0.283822416547549,-1.3333053056419741,-1.1153619776339023,1.0,-0.3897250483477676,0.0
2019-12-23,-0.08931654524782077,-0.30184865456689264,-1.3211774118836066,-1.133406325009475,1.0,-0.36526719164526045,0.0
2019-12-24,-0.08548407402744554,-0.2989214822275379,-1.317050652566201,-1.1298837550883376,1.0,-0.36522724411431445,0.0
2019-12-26,-0.08186323924731183,-0.3023773521505376,-1.3221186155913978,-1.1293682795698925,1.0,-0.3645413306451613,0.0
2019-12-27,-0.07452004041764904,-0.31618390030313237,-1.3372347591781746,-1.1201162007409902,1.0,-0.36211687436847423,0.0
2019-12-30,-0.08336503910378355,-0.3151553582752061,-1.3514690340308602,-1.128979074191503,1.0,-0.3484675544282393,0.0
2019-12-31,-0.07433971816724327,-0.31495232469833767,-1.3594633364273057,-1.1229854020757741,1.0,-0.34727027255083953,0.0
2020-01-02,-0.07369265183809563,-0.3156206474486135,-1.3606550457941164,-1.124171696281602,1.0,-0.3465158485628667,0.0
2020-01-03,-0.0743048491013903,-0.3080705323838589,-1.3646998982706005,-1.1350881654798235,1.0,-0.35647677178704645,0.0
2020-01-06,-0.09303813667775787,-0.3069277365412508,-1.361231976793789,-1.1398771435884312,1.0,-0.3647726303216449,0.0
2020-01-07,-0.08594350089613383,-0.30741657420841517,-1.3670308099342836,-1.1358709567295384,1.0,-0.37099940257745156,0.0
2020-01-08,-0.07809304703476481,-0.3004856850715746,-1.3750852079072937,-1.1394001363326516,1.0,-0.36733128834355827,0.0
2020-01-09,-0.08229224406259328,-0.30277576429454656,-1.373512983413636,-1.1373385068008357,1.0,-0.36792734404980176,0.0
2020-01-10,-0.10131612682676694,-0.29916246474660285,-1.3766344756858389,-1.132467310486283,1.0,-0.3635586701991283,0.0
2020-01-13,-0.1090666207015427,-0.30112901835732137,-1.3866672412307164,-1.1459105403774885,1.0,-0.3664138584848746,0.0
2020-01-14,-0.16116150874603932,-0.2856460783888189,-1.408394461565172,-1.1472720170146273,1.0,-0.33799210035157773,0.0
2020-01-15,-0.16433231839930407,-0.28895171813832105,-1.4115702479338843,-1.1456720313179645,1.0,-0.33919095258808174,0.0
2020-01-16,-0.17289577635976905,-0.2811998090029084,-1.3924122064504927,-1.149238182054955,1.0,-0.3450970178408647,0.0
2020-01-17,-0.1760831889081456,-0.2735701906412478,-1.386785095320624,-1.1500433275563258,1.0,-0.34627383015597923,0.0
2020-01-21,-0.17953056531736736,-0.26881860384398454,-1.3900819992190552,-1.1537159963555903,1.0,-0.34643585405006727,0.0
2020-01-22,-0.1687794747544672,-0.2651321766970969,-1.393285164193311,-1.141651884221001,1.0,-0.3577207632068533,0.0
2020-01-23,-0.1822326429594894,-0.2522686813425383,-1.3852199209760758,-1.1406365333680692,1.0,-0.3816595024097955,0.0
2020-01-24,-0.1804745235316997,-0.2469856087125632,-1.367172306495527,-1.1307748822334587,1.0,-0.39625740092484546,0.0
2020-01-27,-0.16311107272413197,-0.22568664708930733,-1.3908274313352913,-1.1251511487303507,1.0,-0.41375885299706344,0.0
2020-01-28,-0.13102468019123917,-0.2525304733600379,-1.4181849506826896,-1.1209027867510877,1.0,-0.38454580695180257,0.0
2020-01-29,-0.12028594666324215,-0.25923547793330765,-1.418689268438851,-1.1106117032661273,1.0,-0.3718590813749411,0.0
2020-01-30,-0.1392166923208483,-0.26094578416281855,-1.404780229177356,-1.1185650761074055,1.0,-0.3521891568325637,0.0
2020-01-31,-0.11843066477590135,-0.27222723561514334,-1.4229298268230843,-1.1287009582742469,1.0,-0.3548622749344678,0.0
2020-02-03,-0.12153101926504285,-0.25859288805906816,-1.4040991258592888,-1.1096494950352203,1.0,-0.34957141644742423,0.0
2020-02-04,-0.1463627630774605,-0.28844642389310976,-1.4602654789974674,-1.1374552440834862,1.0,-0.33390096934765523,0.0
2020-02-05,-0.13253796095444687,-0.29388286334056396,-1.4661605206073751,-1.122472885032538,1.0,-0.32338394793926245,0.0
2020-02-06,-0.22951121757958262,-0.2838254940802506,-1.7159902335652093,-1.144515594048003,1.0,-0.23296632422720778,0.0
2020-02-07,-0.21238570241064006,-0.30100674240325115,-1.723930913457098,-1.1483328715248913,1.0,-0.23242818878729102,0.0
2020-02-10,-0.21081530014303512,-0.30249619342038475,-1.7233424076039312,-1.147741429428321,1.0,-0.22964056660360818,0.0
2020-02-11,-0.18879926250288087,-0.2924637013136668,-1.7235768610278865,-1.1439963125144041,1.0,-0.26052085734040104,0.0
2020-02-12,-0.1792609699769053,-0.2981062355658199,-1.7318706697459585,-1.1405080831408776,1.0,-0.2692378752886836,0.0
2020-02-13,-0.18614818223653934,-0.31730326737229636,-1.7171191900598253,-1.137413713759779,1.0,-0.24394845835250806,0.0
2020-02-14,-0.20625493016565358,-0.2965523641594357,-1.7010347547677602,-1.1655607628416316,1.0,-0.2707530973040694,0.0
2020-02-18,-0.20692051139521958,-0.29650731888085974,-1.6897350379840652,-1.1605984806373912,1.0,-0.27844172688530666,0.0
2020-02-19,-0.20250580046403713,-0.3259860788863109,-1.6930394431554525,-1.142830626450116,1.0,-0.2760092807424594,0.0
2020-02-20,-0.22094211651026663,-0.3248165009755644,-1.6814549846697018,-1.1420607637275852,1.0,-0.2762705565362817,0.0
2020-02-21,-0.20613098002786812,-0.33358104969809566,-1.6879702740362288,-1.1421737111007897,1.0,-0.27487227124941943,0.0
2020-02-24,-0.20521415270018623,-0.3507914338919926,-1.6880819366852886,-1.1465083798882683,1.0,-0.2648975791433892,0.0
2020-02-25,-0.1722766909140198,-0.4147652826096779,-1.6887001310260696,-1.0117923462702751,1.0,-0.23060588261871415,0.0
2020-02-26,-0.18905494313973248,-0.3923140603895255,-1.6239815258594397,-0.9732473530565118,1.0,-0.17851074027275501,0.0
2020-02-27,-0.24279224183120737,-0.3714398042984448,-1.598462344923991,-0.999737899702953,1.0,-0.15586230997728465,0.0
2020-02-28,-0.24868962180469317,-0.48689621804693173,-1.4003709378275946,-0.792960245141521,1.0,-0.10301588581566003,0.0
2020-03-02,-0.35201775293827564,-0.3824278786882551,-1.388181145722035,-0.8634420974767815,1.0,-0.12340757787457879,0.0
2020-03-03,-0.3425799664939416,-0.47750029220399737,-1.2116725756808353,-0.7746522772431527,1.0,-0.08968714692016987,0.0
2020-03-04,-0.3210701064763577,-0.5150936915620349,-1.2194405220776248,-0.7379307712857307,1.0,-0.022859977865129947,0.0
2020-03-05,-0.3213061585523163,-0.6184351159105148,-1.0970773596727232,-0.6487303283824125,1.0,-0.0,0.0
2020-03-06,-0.3339755007088074,-0.643996946675875,-1.061720766238959,-0.5952164588709971,1.0,-0.0,0.0
2020-03-09,-0.33249179500126225,-0.6359144516175569,-1.0669383633281637,-0.5712121758574674,1.0,-0.0,0.0
2020-03-10,-0.5214144234828068,-0.396921778095269,-0.8498555054063708,-0.47887781277397146,1.0,-0.0,0.0
2020-03-11,-0.45456268359708146,-0.45560504122050605,-0.8461732840582458,-0.40235004264190277,1.0,-0.0,0.0
2020-03-12,-0.505423656308247,-0.3436306413664558,-0.7866287774620344,-0.41992849940416166,1.0,-0.0,0.0
2020-03-13,-0.5102374397797661,-0.29381738930947465,-0.6639137416838725,-0.39966161963753155,1.0,-0.0,0.0
2020-03-16,-0.451169566531981,-0.34223908083889937,-0.6076248591297655,-0.34765399521728374,1.0,-0.0,0.0
2020-03-17,-0.4193986162852581,-0.3115486961149547,-0.48669505055880785,-0.3778073443320915,1.0,-0.06556679084619478,0.0
2020-03-18,-0.4102992635922077,-0.3341254504622134,-0.42299054682195647,-0.37183370763043816,1.0,-0.07215229539875698,0.0
2020-03-19,-0.41073696762319517,-0.3252715348523732,-0.4121886097934002,-0.3698576872229567,1.0,-0.07418928377012209,0.0
2020-03-20,-0.41035144101181836,-0.3364607091022185,-0.407578270785818,-0.36789861082313907,1.0,-0.06948476052249637,0.0
2020-03-23,-0.4122676389031529,-0.37994248741912295,-0.35478073328540616,-0.3617644038204786,1.0,-0.0587706685837527,0.0
2020-03-24,-0.41390516645768827,-0.3879321374651347,-0.3359349010977763,-0.3537705673123673,1.0,-0.0673763402338852,0.0
2020-03-25,-0.41227410614742416,-0.38748736031527914,-0.3540408099769245,-0.3580595815292074,1.0,-0.08089398221369494,0.0
2020-03-26,-0.4139387813285644,-0.38742451338672473,-0.3523313376357463,-0.3573853769794988,1.0,-0.08073503874763496,0.0
2020-03-27,-0.4153350548411015,-0.380538439904891,-0.3308874287321351,-0.35939457469383584,1.0,-0.07056477386035334,0.0
2020-03-30,-0.40619985226317534,-0.3765505998624519,-0.3458570009424591,-0.3594844494256094,1.0,-0.059120201737181285,0.0
2020-03-31,-0.3946828192716122,-0.3871049496920698,-0.3352256887244342,-0.34992523506602125,1.0,-0.06746584889880124,0.0
2020-04-01,-0.399286491410065,-0.41436631834627935,-0.31538597778508715,-0.3513650279584039,1.0,-0.04976848923411684,0.0
2020-04-02,-0.42029130838075657,-0.3689488330116072,-0.30943367845772013,-0.3662914587981649,1.0,-0.04201659605404999,0.0
2020-04-03,-0.41547234936594885,-0.3723268552562467,-0.30979715364798277,-0.35834521397663893,1.0,-0.04524649208373977,0.0
2020-04-06,-0.41740188621843627,-0.3969932055572457,-0.3208853057499239,-0.36015617077375517,1.0,-0.0397779129905689,0.0
2020-04-07,-0.42493990077233906,-0.40087463556851316,-0.3244079586721907,-0.36368983683699047,1.0,-0.043501611170784105,0.0
2020-04-08,-0.4230572466363125,-0.3990126362101601,-0.32120018417148405,-0.3648897529032588,1.0,-0.049751880083900336,0.0
2020-04-09,-0.43234281341665604,-0.37893125876801426,-0.3341665603877056,-0.36622879734727715,1.0,-0.039000127534753216,0.0
2020-04-13,-0.4293654233485455,-0.38518216352650225,-0.3299339673150957,-0.3652703770746756,1.0,-0.0397725824133799,0.0
2020-04-14,-0.4334335354358792,-0.39027869771233503,-0.3217506496153258,-0.3645488357874357,1.0,-0.03749936312222958,0.0
2020-04-15,-0.41095368677635585,-0.40465671338614667,-0.3038543570993297,-0.36636705261019703,1.0,-0.053270363599431235,0.0
2020-04-16,-0.4198738250272366,-0.3976538549241177,-0.31047150928576855,-0.36504598545694095,1.0,-0.04056348019965036,0.0
2020-04-17,-0.41463784987599334,-0.39866882623880145,-0.3057650453003999,-0.36544009718074605,1.0,-0.0462114693526345,0.0
2020-04-20,-0.4126992157854794,-0.40131545661522894,-0.30632431065013915,-0.3637743485960031,1.0,-0.045585631166202886,0.0
2020-04-21,-0.4139234085721532,-0.3989094598021811,-0.3041339081917322,-0.36847577986304847,1.0,-0.05067207709865585,0.0
2020-04-22,-0.41396173824908145,-0.4013683010262258,-0.30219181553275054,-0.36855441530470034,1.0,-0.047789180286329655,0.0
2020-04-23,-0.4073437183896419,-0.4073184301031762,-0.2968591948209589,-0.3666295771798503,1.0,-0.050677726077281,0.0
2020-04-24,-0.408046122335449,-0.40652894024831215,-0.29653323893089234,-0.36652590588413786,1.0,-0.0510278908640352,0.0
2020-04-27,-0.4073783359497645,-0.40221299437889296,-0.2965766951942067,-0.36967640654276596,1.0,-0.056160429432318824,0.0
2020-04-28,-0.40298772445977477,-0.4138429542457137,-0.29484122958303743,-0.36747996347773154,1.0,-0.057142132494673835,0.0
2020-04-29,-0.4023790199857969,-0.41516181393933244,-0.29316729227959826,-0.3669980724358324,1.0,-0.05856244293395556,0.0
2020-04-30,-0.4027989434115615,-0.4220766026617901,-0.290587219343696,-0.36482779640353546,1.0,-0.05958549222797928,0.0
2020-05-01,-0.41100134596337967,-0.4153185869924067,-0.290474134647129,-0.3688447570917033,1.0,-0.05391472179190898,0.0
2020-05-04,-0.42096982922682635,-0.4044253850643254,-0.29779999492501713,-0.3811565885965135,1.0,-0.03311426323936157,0.0
2020-05-05,-0.4187980025854858,-0.4074167955184913,-0.28262908418037563,-0.3835897695875896,1.0,-0.0423816886770931,0.0
2020-05-06,-0.4176049388963388,-0.4056372238949472,-0.2904384788604104,-0.38266325936796297,1.0,-0.033828403714292944,0.0
2020-05-07,-0.41729951397326853,-0.40659173754556505,-0.289059335763467,-0.38312575941676796,1.0,-0.035338193600648035,0.0
2020-05-08,-0.42141027916529317,-0.40619691168640176,-0.2862902203402723,-0.38639417835137807,1.0,-0.03526965693856335,0.0
