Date,DSL,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-29,1.0,-0.12402709338162317,-0.19679267294666644,-0.0,-0.23530845710504783,-0.18507426302867788,0.0
2018-10-30,1.0,-0.12691443207359782,-0.19704493579356366,-0.0,-0.23542940776749774,-0.18298398759430592,0.0
2018-10-31,1.0,-0.12961261807782304,-0.1875379148973048,-0.0,-0.2350290319785077,-0.18107288326544763,0.0
2018-11-01,1.0,-0.12755305326981375,-0.18899956691208314,-0.0,-0.23482026851450843,-0.18099610220874837,0.0
2018-11-02,1.0,-0.12422954303931986,-0.21810131066241586,-0.0,-0.2369465108041091,-0.19188806234502304,0.0
2018-11-05,1.0,-0.1265487982390741,-0.2132282458195761,-0.0,-0.2375297333759364,-0.1978023928710903,0.0
2018-11-06,1.0,-0.12881867400372768,-0.21514156385905742,-0.0,-0.23587467826395667,-0.19526049525161976,0.0
2018-11-07,1.0,-0.12919800167120024,-0.21567372482087932,-0.0,-0.23707931089658113,-0.1959393389869682,0.0
2018-11-08,1.0,-0.12522804966611756,-0.21494234550188637,-0.0,-0.2350284287156597,-0.1960607187771224,0.0
2018-11-09,1.0,-0.12498007333014506,-0.21496005809731297,-0.0,-0.23532954283791205,-0.19598986839541596,0.0
2018-11-12,1.0,-0.12488737346077063,-0.21039520873451936,-0.0,-0.2365422327438475,-0.19484832959383777,0.0
2018-11-13,1.0,-0.12096448217078785,-0.207957680884343,-0.0,-0.23579550447268063,-0.19272069032178696,0.0
2018-11-14,1.0,-0.12130531051207252,-0.20765824341897163,-0.0,-0.23579235932942044,-0.19254560151829334,0.0
2018-11-15,1.0,-0.12115252927852792,-0.20745175846750832,-0.0,-0.23594894035432726,-0.1912629712218847,0.0
2018-11-16,1.0,-0.11901631873236228,-0.20295875620059248,-0.0,-0.23591172810292543,-0.19493085134353474,0.0
2018-11-19,1.0,-0.12406974084695369,-0.20378613276095642,-0.0,-0.2355073101215715,-0.19599218846214747,0.0
2018-11-20,1.0,-0.13432915066456647,-0.20816593809178274,-0.0,-0.2363768295488735,-0.19092791533192927,0.0
2018-11-21,1.0,-0.1328583328902359,-0.20894702327147693,-0.0,-0.23714574360610413,-0.1934386132822885,0.0
2018-11-23,1.0,-0.13319871760809113,-0.2059620596205962,-0.0,-0.23835839665586198,-0.19372265618081017,0.0
2018-11-26,1.0,-0.1328245356187913,-0.20811715332990988,-0.0,-0.2372461176137269,-0.19256990066049265,0.0
2018-11-27,1.0,-0.12963779749827983,-0.20908240856724475,-0.0,-0.23517580847197472,-0.19036361390942289,0.0
2018-11-28,1.0,-0.13041560045883702,-0.20631783287743757,-0.0,-0.23668931439159974,-0.1913526868437307,0.0
2018-11-29,1.0,-0.1263716938660664,-0.20427687113111986,-0.0,-0.23594893078221724,-0.19196679797411365,0.0
2018-11-30,1.0,-0.1267523878207947,-0.20483368806177554,-0.0,-0.2373221227419043,-0.19007581221086703,0.0
2018-12-03,1.0,-0.1256791208791209,-0.20523956043956046,-0.0,-0.23738021978021978,-0.18994285714285716,0.0
2018-12-04,1.0,-0.12729612523357894,-0.2050911398653175,-0.0,-0.23941402531467051,-0.19105877375453936,0.0
2018-12-06,1.0,-0.12780823576209335,-0.18187163833209388,-0.0,-0.23930751802978156,-0.18048805797201709,0.0
2018-12-07,1.0,-0.121183703240596,-0.1850230974957452,-0.0,-0.24274947032058627,-0.187697544371505,0.0
2018-12-10,1.0,-0.11247049092757568,-0.18604931676804576,-0.0,-0.2432926093774232,-0.1813450967552944,0.0
2018-12-11,1.0,-0.10501044923055666,-0.18989965284374516,-0.0,-0.24257759201367898,-0.18967512392269298,0.0
2018-12-12,1.0,-0.10545134210799047,-0.18982968874149306,-0.0,-0.24277127163436626,-0.18924240853974506,0.0
2018-12-13,1.0,-0.10530677070745434,-0.18863722680661535,-0.0,-0.24379380589027383,-0.18860269999654733,0.0
2018-12-14,1.0,-0.10450932964754665,-0.1915860400829302,-0.0,-0.24263994471319975,-0.18897719419488598,0.0
2018-12-17,1.0,-0.11025967014402899,-0.19462198923701216,-0.0,-0.2526863930057995,-0.1840157439175186,0.0
2018-12-18,1.0,-0.11348068639220393,-0.20478779747192993,-0.0,-0.2606630887649177,-0.18649812866322998,0.0
2018-12-19,1.0,-0.12035824276965557,-0.20429041735990652,-0.0,-0.25884102092109457,-0.186484477326631,0.0
2018-12-20,1.0,-0.1181570954298227,-0.19665183301546937,-0.0,-0.26633467542558453,-0.18474959384050293,0.0
2018-12-21,1.0,-0.11723642889187975,-0.20227904890085238,-0.0,-0.273019291161956,-0.20200986989681471,0.0
2018-12-24,1.0,-0.11561677204420483,-0.20013970733105266,-0.0,-0.2724651179452276,-0.20288012036323907,0.0
2018-12-26,1.0,-0.11792638080616943,-0.21418115605698168,-0.0,-0.2571137848548681,-0.19590131743368203,0.0
2018-12-27,1.0,-0.12197584279790878,-0.2190733729944114,-0.0,-0.2644492518478457,-0.19727780782404905,0.0
2018-12-28,1.0,-0.12075022971731257,-0.22034844963335315,-0.0,-0.2642559861629101,-0.1963677639046538,0.0
2018-12-31,1.0,-0.11993800349631445,-0.2218177230702687,-0.0,-0.26427811919909167,-0.19620812082109323,0.0
2019-01-02,1.0,-0.11693039685686478,-0.22248855567170098,-0.0,-0.26392243088346606,-0.19889701906787297,0.0
2019-01-03,1.0,-0.10365675990675989,-0.23188009906759904,-0.0,-0.2614546911421911,-0.22408581002331002,0.0
2019-01-04,1.0,-0.0873791690092312,-0.23836123252144575,-0.0,-0.25736774333956003,-0.23049021563684505,0.0
2019-01-07,1.0,-0.08264270082158362,-0.22970257955727766,-0.0,-0.2567359093029096,-0.22475155168083813,0.0
2019-01-08,1.0,-0.08069309605720565,-0.23757632522199607,-0.0,-0.255047821466525,-0.22786793710261355,0.0
2019-01-09,1.0,-0.07999064226457198,-0.23455523763249295,-0.0,-0.25514225557415104,-0.2298763699184797,0.0
2019-01-10,1.0,-0.08007773838872792,-0.23443882600637023,-0.0,-0.25518705799787655,-0.2298141116769538,0.0
2019-01-11,1.0,-0.08120967451248964,-0.23014814547813864,-0.0,-0.25649713441228417,-0.23441949320549324,0.0
2019-01-14,1.0,-0.08043783530767293,-0.22932344363230475,-0.0,-0.2537716487235805,-0.23675872250027005,0.0
2019-01-15,1.0,-0.07948117456314177,-0.22777877859845072,-0.0,-0.254278508376869,-0.23993874977481533,0.0
2019-01-16,1.0,-0.07105887427215872,-0.2319207821148731,-0.0,-0.24669326432319746,-0.24743009129465887,0.0
2019-01-17,1.0,-0.0694566681634486,-0.23387516838796588,-0.0,-0.246519982038617,-0.24628648405927256,0.0
2019-01-18,1.0,-0.06814322361527621,-0.23197962206886583,-0.0,-0.249683853018752,-0.2567294143151353,0.0
2019-01-22,1.0,-0.0009698123853858091,-0.23215545210890112,-0.0,-0.27801876146141913,-0.25215122020031033,0.0
2019-01-23,1.0,-0.0,-0.23298622067949928,-0.0,-0.28000420742610704,-0.24008625223519509,0.0
2019-01-24,1.0,-0.0,-0.23147060370675596,-0.0,-0.28288124002735354,-0.23909803440234262,0.0
2019-01-25,1.0,-0.0,-0.2119100689752005,-0.0,-0.3027010899134739,-0.24048300191305264,0.0
2019-01-28,1.0,-0.0,-0.2077394864945609,-0.0,-0.30996608263184716,-0.2396534453368012,0.0
2019-01-29,1.0,-0.0,-0.19950348616099722,-0.0,-0.30938798506937104,-0.25179590111979716,0.0
2019-01-30,1.0,-0.0,-0.19871106337271752,-0.0,-0.3083939356588192,-0.2537373879664031,0.0
2019-01-31,1.0,-0.0,-0.20169948698058987,-0.0,-0.3042504804047741,-0.25698570244874214,0.0
2019-02-01,1.0,-0.0,-0.2027838282951708,-0.0,-0.31888292691565284,-0.2492163842108059,0.0
2019-02-04,1.0,-0.0,-0.19906513925529842,-0.0,-0.3171090139697941,-0.2543954390127304,0.0
2019-02-05,1.0,-0.0,-0.19376789564848532,-0.0,-0.315670401923009,-0.25805083247905547,0.0
2019-02-06,1.0,-0.0,-0.18330562139597412,-0.0,-0.3238405207485761,-0.26171861180882305,0.0
2019-02-07,1.0,-0.0,-0.18199663984437173,-0.0,-0.3249801043416748,-0.26154390308603764,0.0
2019-02-08,1.0,-0.0,-0.18117417869476668,-0.0,-0.332064110510936,-0.2577703001859559,0.0
2019-02-11,1.0,-0.0,-0.1777005338109848,-0.0,-0.3301115505346977,-0.26564633692163087,0.0
2019-02-12,1.0,-0.0,-0.18395932950566152,-0.0,-0.3297722950032885,-0.2638249462289137,0.0
2019-02-13,1.0,-0.0,-0.1897824501485316,-0.0,-0.32773004607147305,-0.2613088567515165,0.0
2019-02-14,1.0,-0.0,-0.17936971943959218,-0.0,-0.3371002816298885,-0.2659976471427044,0.0
2019-02-15,1.0,-0.0,-0.19047449225227794,-0.0,-0.3315204793067171,-0.2611401365881493,0.0
2019-02-19,1.0,-0.0,-0.1830431140499403,-0.0,-0.33922683444133533,-0.26003885433190155,0.0
2019-02-20,1.0,-0.0,-0.18573543312703988,-0.0,-0.3414721147157966,-0.2563091904617525,0.0
2019-02-21,1.0,-0.0,-0.18205338662479478,-0.0,-0.343961887088716,-0.2582970523160374,0.0
2019-02-22,1.0,-0.0,-0.18125312566978638,-0.0,-0.34373437165106807,-0.2611095234693148,0.0
2019-02-25,1.0,-0.0,-0.1845711719802425,-0.0,-0.34995958688819045,-0.26160754378087114,0.0
2019-02-26,1.0,-0.0,-0.18304397005224698,-0.0,-0.3519758694364149,-0.260408998689337,0.0
2019-02-27,1.0,-0.0,-0.17720222154321763,-0.0,-0.36019195858870895,-0.25997088268598234,0.0
2019-02-28,1.0,-0.0,-0.1763775565220517,-0.0,-0.3584881923726681,-0.26233780237949744,0.0
2019-03-01,1.0,-0.0,-0.175934415619438,-0.0,-0.35722632723873216,-0.2646746849324919,0.0
2019-03-04,1.0,-0.0,-0.17307795964568698,-0.0,-0.35799629875846706,-0.2656449323535225,0.0
2019-03-05,1.0,-0.0,-0.16932758000719164,-0.0,-0.36425746134484,-0.26432937792161093,0.0
2019-03-06,1.0,-0.0,-0.16727749631705652,-0.0,-0.3642700585677841,-0.265010240379433,0.0
2019-03-07,1.0,-0.0,-0.16649013518122902,-0.0,-0.3658510313627632,-0.2628942785846363,0.0
2019-03-08,1.0,-0.0,-0.156935623556582,-0.0,-0.38647517321016167,-0.26086172055427254,0.0
2019-03-11,1.0,-0.0,-0.1572739663789187,-0.0,-0.3829895502044525,-0.27707405724670603,0.0
2019-03-12,1.0,-0.0,-0.14040895456873217,-0.0,-0.3908113248957495,-0.2977357524325115,0.0
2019-03-13,1.0,-0.0,-0.14821822189566494,-0.0,-0.3914768552534901,-0.2971895664952241,0.0
2019-03-14,1.0,-0.0,-0.14631008179395277,-0.0,-0.3949636981895046,-0.296810954875471,0.0
2019-03-15,1.0,-0.0,-0.14386727309554936,-0.0,-0.3959526396228847,-0.3015633343767838,0.0
2019-03-18,1.0,-0.0,-0.1566211318650683,-0.0,-0.40083635349874547,-0.30110584518167455,0.0
2019-03-19,1.0,-0.0,-0.15788002980625931,-0.0,-0.3990685543964232,-0.30594262295081964,0.0
2019-03-20,1.0,-0.0,-0.16002687018342632,-0.0,-0.39745479651434007,-0.3085032934634547,0.0
2019-03-21,1.0,-0.0,-0.15966826060968323,-0.0,-0.4242192169754932,-0.2840331739390317,0.0
2019-03-22,1.0,-0.0,-0.15530864660948557,-0.0,-0.443009703271335,-0.27852330098909556,0.0
2019-03-25,1.0,-0.0,-0.13136874323466835,-0.0,-0.4549475570154156,-0.2799820835355157,0.0
2019-03-26,1.0,-0.0,-0.1324347093513058,-0.0,-0.4536553402602265,-0.2860432462791351,0.0
2019-03-27,1.0,-0.0,-0.13151392632524708,-0.0,-0.4544025157232704,-0.28590146750524104,0.0
2019-03-28,1.0,-0.0,-0.12980544164185534,-0.0042132464468288295,-0.4483081474823512,-0.29022714079733347,0.0
2019-03-29,1.0,-0.0,-0.12422186080421736,-0.0,-0.45241433458583363,-0.29272988989213544,0.0
2019-04-01,1.0,-0.0,-0.12484121646865426,-0.0009153403571695433,-0.4516177239781813,-0.2906672644399611,0.0
2019-04-02,1.0,-0.0,-0.12546270330902973,-0.0036455412226584403,-0.4511871377827631,-0.2892129369975696,0.0
2019-04-03,1.0,-0.0,-0.1261453307902315,-0.004917910168667489,-0.44594038670107333,-0.2929241931261453,0.0
2019-04-04,1.0,-0.0,-0.12563489692261728,-0.00834702718852704,-0.4453241708993128,-0.2880377950403346,0.0
2019-04-05,1.0,-0.0,-0.12149986915398707,-0.010131219858686306,-0.4475494411006019,-0.28987999551385096,0.0
2019-04-08,1.0,-0.0,-0.12473802395209581,-0.009300149700598802,-0.447810628742515,-0.28938997005988026,0.0
2019-04-09,1.0,-0.007737559952038369,-0.11765587529976018,-0.010566546762589928,-0.45183228417266186,-0.2857276678657074,0.0
2019-04-10,1.0,-0.006648189070751714,-0.11245739540806772,-0.012341286190494027,-0.4505974006517098,-0.29068504438368475,0.0
2019-04-11,1.0,-0.012176389044996442,-0.10969989884230641,-0.014742797197557231,-0.4504701959461991,-0.2862013412760856,0.0
2019-04-12,1.0,-0.01137428325150845,-0.11038863695986208,-0.016396207323014653,-0.45053030019113294,-0.28514409923921596,0.0
2019-04-15,1.0,-0.007332395686826067,-0.1119549929676512,-0.01817158931082982,-0.4494702297233943,-0.2883638068448195,0.0
2019-04-16,1.0,-0.00643249629615738,-0.1101775969094012,-0.020591489601110215,-0.44991842169420326,-0.2882245935149935,0.0
2019-04-17,1.0,-0.003920906498574216,-0.1040259642803542,-0.025532793036169895,-0.4542248236530092,-0.2883085697133424,0.0
2019-04-18,1.0,-0.0007886583419397241,-0.10892873908553188,-0.026682940568960662,-0.4533471035583514,-0.2880105154445592,0.0
2019-04-22,1.0,-0.003029504741833509,-0.11233629384314316,-0.022598976366099654,-0.45527246725876863,-0.28844272166189977,0.0
2019-04-23,1.0,-0.004438593191649427,-0.11608049652059432,-0.025315027271017494,-0.4542034982132782,-0.28072221177355655,0.0
2019-04-24,1.0,-0.0018232739986090488,-0.11492265182985283,-0.02849570496795173,-0.452190748294205,-0.2822503336403451,0.0
2019-04-25,1.0,-0.0,-0.11102335552296062,-0.03597352288540374,-0.4529504682387453,-0.2805483470608146,0.0
2019-04-26,1.0,-0.0,-0.10874437350509444,-0.0329397141081417,-0.45605213100551817,-0.28562818991656774,0.0
2019-04-29,1.0,-0.0,-0.10424906769126456,-0.031171130447884884,-0.4566241006516744,-0.2914076920179305,0.0
2019-04-30,1.0,-0.0,-0.10262350038608582,-0.03371188579392432,-0.45767180820008657,-0.2893383806994745,0.0
2019-05-01,1.0,-0.0,-0.09776278342160319,-0.039391597715664285,-0.4544923384284826,-0.29311872137512485,0.0
2019-05-02,1.0,-0.0,-0.09945178123999171,-0.03775362182325125,-0.4456396827490062,-0.3010870179536934,0.0
2019-05-03,1.0,-0.0,-0.11279185716167146,-0.03512633816861394,-0.43651107222818003,-0.29698406426972207,0.0
2019-05-06,1.0,-0.0,-0.09104738295115218,-0.04233102334403816,-0.43512310552707195,-0.30953856555298886,0.0
2019-05-07,1.0,-0.0,-0.08992690855113583,-0.04342270908100186,-0.43479077807632327,-0.31081715864038634,0.0
2019-05-08,1.0,-0.0,-0.09288930581613508,-0.05375234521575984,-0.4186679174484052,-0.31086303939962473,0.0
2019-05-09,1.0,-0.0,-0.092337401803626,-0.056339876633481445,-0.42081481898119505,-0.30537900519339295,0.0
2019-05-10,1.0,-0.0,-0.09276128355075723,-0.05797345928924876,-0.4206215324636377,-0.30298770430349375,0.0
2019-05-13,1.0,-0.0,-0.09108821708044813,-0.06033140047664621,-0.4223198033365235,-0.3028017039163805,0.0
2019-05-14,1.0,-0.0,-0.06729013748649353,-0.09087521889787249,-0.40461641640895707,-0.3001788442192332,0.0
2019-05-15,1.0,-0.0,-0.07089419973507957,-0.0914348612899013,-0.4080334322120856,-0.2952743418966064,0.0
2019-05-16,1.0,-0.0,-0.07209358732764895,-0.09465082000858258,-0.4036793104091647,-0.2953523518107357,0.0
2019-05-17,1.0,-0.0,-0.07053508084089467,-0.09665434449796498,-0.40244949777827566,-0.29733766476233153,0.0
2019-05-20,1.0,-0.0,-0.06627854903716973,-0.10020152261531573,-0.4014031945066428,-0.29806687565308254,0.0
2019-05-21,1.0,-0.0,-0.06764106685606415,-0.09801319552174645,-0.40444461058258413,-0.29895519877390053,0.0
2019-05-22,1.0,-0.0,-0.06329255766177982,-0.10269866467457278,-0.4046129423849099,-0.29700252124381366,0.0
2019-05-23,1.0,-0.0,-0.06088678047140562,-0.09775503343169847,-0.40732509058309363,-0.30170707108438233,0.0
2019-05-24,1.0,-0.0,-0.051568671286981144,-0.10349131828005068,-0.40390491094716446,-0.30406513152992026,0.0
2019-05-28,1.0,-0.0,-0.054192057546449006,-0.10156351912934905,-0.40345875030282696,-0.3043364827342018,0.0
2019-05-29,1.0,-0.0,-0.05666834049359296,-0.10245680596626308,-0.404675556547453,-0.29602559095389536,0.0
2019-05-30,1.0,-0.0,-0.05528086545968251,-0.10266180898918176,-0.4032863675229562,-0.2975947061229042,0.0
2019-05-31,1.0,-0.0,-0.05434600725109231,-0.10528957887886957,-0.40448080319791757,-0.2951566421864832,0.0
2019-06-03,1.0,-0.0,-0.05489402017424904,-0.10521818283145401,-0.404469543571548,-0.2930839107577418,0.0
2019-06-04,1.0,-0.007590418036636919,-0.04698919680601221,-0.11934241427900422,-0.45784875528417096,-0.24704556129638328,0.0
2019-06-05,1.0,-0.009686001199040768,-0.04194769184652278,-0.12400704436450839,-0.4546612709832134,-0.24319919064748202,0.0
2019-06-06,1.0,-0.008648931987943913,-0.04824306868599884,-0.12638298668963063,-0.4480783271243237,-0.24070988636576368,0.0
2019-06-07,1.0,-0.010056556425334281,-0.04829768905202442,-0.12698977489793625,-0.4459343046556051,-0.24145099067380799,0.0
2019-06-10,1.0,-0.007295037503974859,-0.05067245281607152,-0.13432221619498325,-0.4368043994687716,-0.2414283309328295,0.0
2019-06-11,1.0,-0.006254578238575534,-0.050694014011757854,-0.14470051276272045,-0.43051407749666604,-0.24608854078623615,0.0
2019-06-12,1.0,-0.005184559030712877,-0.05359256128486898,-0.14717760871607027,-0.4291537522306753,-0.24337372029679724,0.0
2019-06-13,1.0,-0.00942792623259315,-0.05632292058712834,-0.14710199473089952,-0.42359804290553255,-0.24535190063981935,0.0
2019-06-14,1.0,-0.011303153974911134,-0.052265332606119874,-0.15386206766846589,-0.42555152244644634,-0.23772357111959527,0.0
2019-06-17,1.0,-0.012131129041358686,-0.048844251349470555,-0.1538490473772311,-0.4303071338561944,-0.23568244653839646,0.0
2019-06-18,1.0,-0.012807974421666354,-0.049802520218168146,-0.15328192589806283,-0.42992288884709423,-0.2349445175851044,0.0
2019-06-19,1.0,-0.017349624060150375,-0.04163533834586466,-0.15676691729323308,-0.4257706766917293,-0.23817669172932326,0.0
2019-06-20,1.0,-0.01639467549071219,-0.04209596149507407,-0.15900203053320297,-0.42456945175603517,-0.23806121681582312,0.0
2019-06-21,1.0,-0.018385532202880025,-0.04442230326728579,-0.15774335451366697,-0.42047975335564164,-0.2388615257359853,0.0
2019-06-24,1.0,-0.012091989527809693,-0.040438475881943006,-0.1662366036954024,-0.4131806452828056,-0.25153975100295706,0.0
2019-06-25,1.0,-0.012048192771084338,-0.04224397590361446,-0.16658509036144578,-0.4113328313253012,-0.25032003012048193,0.0
2019-06-26,1.0,-0.015438556805971835,-0.041150634319214306,-0.16605402552357254,-0.4153895455145243,-0.24699805839883882,0.0
2019-06-27,1.0,-0.014132075471698112,-0.040566037735849055,-0.1722264150943396,-0.41735849056603774,-0.24252830188679242,0.0
2019-06-28,1.0,-0.011864790432715887,-0.041309842683064854,-0.17435017165277097,-0.41655034519183615,-0.24221903648092957,0.0
2019-07-01,1.0,-0.02833512311837073,-0.034194314135533824,-0.1693325043802634,-0.4195444526083762,-0.23257785564912678,0.0
2019-07-02,1.0,-0.03177084314205541,-0.03438859488879263,-0.16881673854498203,-0.41821879884743596,-0.2300984952635643,0.0
2019-07-03,1.0,-0.03026764356883205,-0.03537189460004144,-0.16904300001883488,-0.4178328593223212,-0.23099090275554215,0.0
2019-07-05,1.0,-0.031066425666516042,-0.027922126826329264,-0.17141135713209818,-0.4185306522066576,-0.2339019430637144,0.0
2019-07-08,1.0,-0.0337881008757094,-0.025218927349945505,-0.17386402074642013,-0.4163941819821852,-0.2299394896079979,0.0
2019-07-09,1.0,-0.034219818195477425,-0.02186161821050259,-0.17446097212831493,-0.41612200435729846,-0.23148148148148145,0.0
2019-07-10,1.0,-0.03335649756775539,-0.022031065116541144,-0.17463328512668333,-0.41628007437597436,-0.23188024716864192,0.0
2019-07-11,1.0,-0.0415563442435168,-0.016769008318780164,-0.17784913525998539,-0.41434285392372266,-0.22732991568550132,0.0
2019-07-12,1.0,-0.0421704844160721,-0.018456627863312057,-0.1775441231693579,-0.4138753285767931,-0.22555388659406686,0.0
2019-07-15,1.0,-0.04291748803154041,-0.0227917018680184,-0.1813198160142683,-0.41287900122031357,-0.21749741856753968,0.0
2019-07-16,1.0,-0.052751045828878004,-0.02183578141707468,-0.19042527247828614,-0.40469356744892787,-0.20623933066951805,0.0
2019-07-17,1.0,-0.052788564353649606,-0.02389930027951301,-0.18943103157183858,-0.40439341925075506,-0.20543268238692852,0.0
2019-07-18,1.0,-0.051128157998387,-0.023763527580321474,-0.18943301386049477,-0.40649323855430725,-0.2047564566648536,0.0
2019-07-19,1.0,-0.05425934956299937,-0.02391312502344424,-0.18941070557785364,-0.4038973704940171,-0.20405866686672416,0.0
2019-07-22,1.0,-0.05270267734854313,-0.01934370250848984,-0.18642000788007282,-0.4041914482448076,-0.21351244863881125,0.0
2019-07-23,1.0,-0.03711872714248011,-0.024865211326018925,-0.1862157372846209,-0.4150925611733212,-0.22186404252912564,0.0
2019-07-24,1.0,-0.037071257518903326,-0.024720457073897386,-0.18399864235476027,-0.41647653347915453,-0.22337035430769522,0.0
2019-07-25,1.0,-0.03788521345773255,-0.022222222222222223,-0.18441240222410707,-0.4189426067288663,-0.22137404580152673,0.0
2019-07-26,1.0,-0.03697631028438966,-0.01943046682120578,-0.18433501064812197,-0.4211567818171538,-0.22272478845102803,0.0
2019-07-29,1.0,-0.03305567072481248,-0.014228638196826356,-0.1875164901436056,-0.41939617805585916,-0.23039086351814858,0.0
2019-07-30,1.0,-0.03225319702742465,-0.010034327964087668,-0.18903014070692972,-0.4197819608434871,-0.2350522464068807,0.0
2019-07-31,1.0,-0.02608531521328803,-0.023612684031710077,-0.1905436013590034,-0.4171196677991694,-0.23014345035862588,0.0
2019-08-01,1.0,-0.029909536373916322,-0.03107802487749718,-0.18311345646437996,-0.41718808895589904,-0.22336977007161704,0.0
2019-08-02,1.0,-0.025549233146173266,-0.024927459773146927,-0.19489769001771112,-0.4148170478953913,-0.22397030561103365,0.0
2019-08-05,1.0,-0.02233689920144644,-0.023052583998794635,-0.19266988097031792,-0.42283787855959015,-0.22248380292300737,0.0
2019-08-06,1.0,-0.023144691652978944,-0.025029864118261906,-0.19264222786322233,-0.40284829027922947,-0.22284231745557712,0.0
2019-08-07,1.0,-0.019040521658127623,-0.03584536562645552,-0.1863623660922217,-0.3951001397298557,-0.22669771774569167,0.0
2019-08-08,1.0,-0.027238226991456504,-0.03593127815894263,-0.18866725243498905,-0.3947953861397245,-0.22284122562674094,0.0
2019-08-09,1.0,-0.025403037927499768,-0.03164663125524182,-0.18838878016960212,-0.3899729754915665,-0.22832913987512812,0.0
2019-08-12,1.0,-0.024738273536753477,-0.03105323944711449,-0.18799597630490666,-0.391360232480161,-0.22769270891546517,0.0
2019-08-13,1.0,-0.01929873772791024,-0.027788686302010288,-0.18969611968209446,-0.4003179055633474,-0.23293127629733523,0.0
2019-08-14,1.0,-0.0,-0.040818234513191595,-0.19898655597314935,-0.3971690880873581,-0.23284904919504124,0.0
2019-08-15,1.0,-0.00531478442488438,-0.042947187826346406,-0.20035804863493956,-0.3900865284201104,-0.22613009100402803,0.0
2019-08-16,1.0,-0.0029138726488223098,-0.04568802883986775,-0.19930141771111567,-0.3867979154603358,-0.23318452658908792,0.0
2019-08-19,1.0,-0.0,-0.04940515222482436,-0.19868852459016395,-0.38900234192037475,-0.23645901639344263,0.0
2019-08-20,1.0,-0.0,-0.05225066856170403,-0.19970826398369268,-0.3871673554878162,-0.23095767957660873,0.0
2019-08-21,1.0,-0.0,-0.05382632090277258,-0.1962297287198266,-0.3889470144234362,-0.2293176892608923,0.0
2019-08-22,1.0,-0.0,-0.05500028023240607,-0.19300539914435705,-0.3877856035271919,-0.23242475759896875,0.0
