Date,IWF,IWM,MGA,MTUM,SPY,VLUE,VXX
2019-01-07,-0.0,-0.5223221230127867,1.0,-0.0,-0.6772858787294279,-0.9114892822698567,0.0
2019-01-08,-0.0,-0.5191644129441387,1.0,-0.0,-0.6788833970592807,-0.9105349870993815,0.0
2019-01-09,-0.0,-0.522089477941634,1.0,-0.0,-0.6795781220832556,-0.9095264762615892,0.0
2019-01-10,-0.0,-0.5272040930929057,1.0,-0.0,-0.6793223934610345,-0.9131777625257379,0.0
2019-01-11,-0.0,-0.5215432272599267,1.0,-0.0,-0.6841265371256924,-0.9233392784505148,0.0
2019-01-14,-0.0,-0.5234162365086813,1.0,-0.0,-0.6851869231972469,-0.9198185515407478,0.0
2019-01-15,-0.0,-0.5181971936857931,1.0,-0.0,-0.6852292658481584,-0.9286206464545226,0.0
2019-01-16,-0.0,-0.5160704785153194,1.0,-0.0,-0.6761180483835634,-0.937408068100022,0.0
2019-01-17,-0.0,-0.5151088588588588,1.0,-0.0,-0.6761761761761761,-0.9368118118118118,0.0
2019-01-18,-0.0,-0.516539679553507,1.0,-0.0,-0.6807449910638699,-0.9382309597717368,0.0
2019-01-22,-0.0,-0.42845824750435746,1.0,-0.0,-0.6586911741403898,-1.0819204563460625,0.0
2019-01-23,-0.0,-0.42504887431418303,1.0,-0.0,-0.6551680645771584,-1.0729330894872928,0.0
2019-01-24,-0.0,-0.42790507107062936,1.0,-0.0,-0.6508556840745059,-1.0729301270131426,0.0
2019-01-25,-0.0,-0.3325111317551334,1.0,-0.0,-0.6532017810808214,-1.2177018931992185,0.0
2019-01-28,-0.0,-0.31806215487350714,1.0,-0.0,-0.6779568511621934,-1.2144921022216515,0.0
2019-01-29,-0.0,-0.31064869906409803,1.0,-0.0,-0.6776766474769241,-1.2278326311388417,0.0
2019-01-30,-0.0,-0.30977264687912015,1.0,-0.0,-0.6755314017429334,-1.2304723928353216,0.0
2019-01-31,-0.0,-0.3160690143565313,1.0,-0.0,-0.6552179231313977,-1.247666258932595,0.0
2019-02-01,-0.0,-0.3138265322554672,1.0,-0.0,-0.6650455731263487,-1.2418113304776321,0.0
2019-02-04,-0.0,-0.3201572114300441,1.0,-0.0,-0.6705969524177701,-1.2307915337779065,0.0
2019-02-05,-0.0,-0.31508923394111205,1.0,-0.0,-0.6623284582178984,-1.243992010824045,0.0
2019-02-06,-0.0,-0.2936620170984123,1.0,-0.0,-0.6632705534486083,-1.2570547020633798,0.0
2019-02-07,-0.0,-0.29742832375509676,1.0,-0.0,-0.6607698975824317,-1.252383857193309,0.0
2019-02-08,-0.0,-0.286198656677861,1.0,-0.0,-0.6663329888917592,-1.27660811159907,0.0
2019-02-11,-0.0,-0.2778299291101544,1.0,-0.0,-0.6640986631275694,-1.2950506587252777,0.0
2019-02-12,-0.0,-0.286562418894368,1.0,-0.0,-0.6714573059953283,-1.2861731118608877,0.0
2019-02-13,-0.0,-0.28255107318334627,1.0,-0.0,-0.6706102922161882,-1.279318593224722,0.0
2019-02-14,-0.0,-0.28521525374389495,1.0,-0.0,-0.6806287802826924,-1.268622440728402,0.0
2019-02-15,-0.0,-0.33322579604477853,1.0,-0.0,-0.6497725586347065,-1.2431203019647061,0.0
2019-02-19,-0.0,-0.3189863623174388,1.0,-0.0,-0.6637972724634877,-1.2412547957571654,0.0
2019-02-20,-0.0,-0.32430253184970165,1.0,-0.0,-0.6644412191582003,-1.2365424931462667,0.0
2019-02-21,-0.0,-0.33397957864805483,1.0,-0.0,-0.6628861315755461,-1.2343608633837406,0.0
2019-02-22,-0.0,-0.3351635929072058,1.0,-0.0,-0.6622202125254352,-1.2324860308129582,0.0
2019-02-25,-0.0,-0.34365425982660847,1.0,-0.0,-0.6788996805944855,-1.2366860048236752,0.0
2019-02-26,-0.0,-0.3500146996374089,1.0,-0.0,-0.6862770718322281,-1.2303269852676966,0.0
2019-02-27,-0.0,-0.35162249599686285,1.0,-0.0,-0.6900754877291592,-1.2261690794418483,0.0
2019-02-28,-0.0,-0.3510607001601674,1.0,-0.0,-0.6890138266923806,-1.228679763344556,0.0
2019-03-01,-0.0,-0.36504233903179417,1.0,-0.0,-0.6301006550567183,-1.2002875858763382,0.0
2019-03-04,-0.0,-0.3642362992954379,1.0,-0.0,-0.6063697516498231,-1.2174578378550707,0.0
2019-03-05,-0.0,-0.3531723212574276,1.0,-0.0,-0.6273720529039678,-1.21413967158648,0.0
2019-03-06,-0.0,-0.35380686352753393,1.0,-0.0,-0.6271667996807662,-1.2113966480446927,0.0
2019-03-07,-0.0,-0.3094755510514315,1.0,-0.0,-0.6415315429440082,-1.2159551558145427,0.0
2019-03-08,-0.0,-0.2968518109191954,1.0,-0.0,-0.6245855568537054,-1.236224699232688,0.0
2019-03-11,-0.0,-0.29711758717230846,1.0,-0.0,-0.6276724357342836,-1.256681089335709,0.0
2019-03-12,-0.0,-0.27380267280516657,1.0,-0.0,-0.6395229874032867,-1.2838097065029734,0.0
2019-03-13,-0.0,-0.29065432574881095,1.0,-0.0,-0.6463877105026353,-1.2767386553541586,0.0
2019-03-14,-0.0,-0.2945616909190197,1.0,-0.0,-0.6424785583501976,-1.2751919308727635,0.0
2019-03-15,-0.0,-0.30273902141066034,1.0,-0.0,-0.6366617372854112,-1.2754131035813028,0.0
2019-03-18,-0.0,-0.31297438713219855,1.0,-0.0,-0.6440037466490101,-1.2728594037660281,0.0
2019-03-19,-0.0,-0.31201700154559503,1.0,-0.0,-0.6432251416795466,-1.2647153529108708,0.0
2019-03-20,-0.0,-0.3077121485684808,1.0,-0.0,-0.6455055455248904,-1.270924684034047,0.0
2019-03-21,-0.0,-0.30374867495422575,1.0,-0.0,-0.647329028942212,-1.2611223539237417,0.0
2019-03-22,-0.0,-0.29884574347699566,1.0,-0.0,-0.692133596301206,-1.2422322092534515,0.0
2019-03-25,-0.0,-0.2527119840811349,1.0,-0.0,-0.7121766480518645,-1.2445599845946467,0.0
2019-03-26,-0.0,-0.2601644365629534,1.0,-0.0,-0.7086571014025472,-1.2554247944542964,0.0
2019-03-27,-0.0,-0.2400193174500966,1.0,-0.0,-0.7193174500965873,-1.2602382485511914,0.0
2019-03-28,-0.0,-0.2389768732058188,1.0,-0.0,-0.7144469890010645,-1.272070444795665,0.0
2019-03-29,-0.0,-0.24086083954441326,1.0,-0.0,-0.7141289968702611,-1.2715451876230117,0.0
2019-04-01,-0.0,-0.24862074528149702,1.0,-0.0,-0.7158251330859816,-1.2618809485400873,0.0
2019-04-02,-0.0,-0.2539113007499353,1.0,-0.0,-0.7258533747090767,-1.2527476079648305,0.0
2019-04-03,-0.0,-0.255719271035285,1.0,-0.0,-0.7307418896213003,-1.2447654129507562,0.0
2019-04-04,-0.0,-0.2567314521857041,1.0,-0.0,-0.731193904565119,-1.2406211661393427,0.0
2019-04-05,-0.0,-0.24515316013958902,1.0,-0.0,-0.7308065141527724,-1.2552992115807162,0.0
2019-04-08,-0.0,-0.2431559917355372,1.0,-0.0,-0.7331159607438017,-1.252001549586777,0.0
2019-04-09,-0.0,-0.23135005509106224,1.0,-0.0,-0.7591548382915289,-1.2501458292825198,0.0
2019-04-10,-0.0,-0.22183725674319205,1.0,-0.0,-0.763267817245734,-1.252954699996762,0.0
2019-04-11,-0.0,-0.22811567890027237,1.0,-0.0,-0.7624497471145117,-1.2515562183893139,0.0
2019-04-12,-0.0,-0.22742301458670988,1.0,-0.0,-0.7647649918962723,-1.2493030794165316,0.0
2019-04-15,-0.0,-0.2270070148090413,1.0,-0.0,-0.7678617822811119,-1.2527604572616262,0.0
2019-04-16,-0.0,-0.22599603857518585,1.0,-0.0,-0.7685813553268175,-1.2524921258564146,0.0
2019-04-17,-0.0,-0.20050720161264102,1.0,-0.0,-0.7777091393829046,-1.2730760477289722,0.0
2019-04-18,-0.0,-0.1865333897698043,1.0,-0.0,-0.7812652622667925,-1.2881190375411065,0.0
2019-04-22,-0.0,-0.18196956834062564,1.0,-0.0,-0.7899170639326063,-1.2933128714164437,0.0
2019-04-23,-0.0,-0.1801084046235225,1.0,-0.0,-0.7873702083197284,-1.2977208907464248,0.0
2019-04-24,-0.0,-0.16994423246257703,1.0,-0.0,-0.784789485699377,-1.3065257802563348,0.0
2019-04-25,-0.0,-0.1666721081328153,1.0,-0.0,-0.7918965686114466,-1.3063110124391917,0.0
2019-04-26,-0.0,-0.17996549142168833,1.0,-0.0,-0.7645928964417098,-1.310967867955855,0.0
2019-04-29,-0.0,-0.18226825613966516,1.0,-0.0,-0.7659435867370203,-1.3088723861637677,0.0
2019-04-30,-0.0,-0.20087251575375667,1.0,-0.0,-0.7532719340765875,-1.2773953788980448,0.0
2019-05-01,-0.0,-0.19581460038166704,1.0,-0.0,-0.7625901607529838,-1.276094058285086,0.0
2019-05-02,-0.0,-0.19441658849027915,1.0,-0.0,-0.762300650211885,-1.2781677611360915,0.0
2019-05-03,-0.0,-0.1955684942584506,1.0,-0.0,-0.7612809315866085,-1.2778262979136343,0.0
2019-05-06,-0.0,-0.16723207650802882,1.0,-0.0,-0.7700882039352525,-1.29356078963523,0.0
2019-05-07,-0.0,-0.16548111743404037,1.0,-0.0,-0.7698202276254527,-1.297982410760476,0.0
2019-05-08,-0.0,-0.1742460815551479,1.0,-0.0,-0.7665668951755656,-1.2776222200765988,0.0
2019-05-09,-0.0,-0.1749155812831645,1.0,-0.0,-0.7710885994532883,-1.2699469368065606,0.0
2019-05-10,-0.0,-0.1766972414498585,1.0,-0.0,-0.8654141235039385,-1.367681658539912,0.0
2019-05-13,-0.0,-0.1778255528255528,1.0,-0.0,-0.8611452361452362,-1.3735326235326235,0.0
2019-05-14,-0.0,-0.1614683870093806,1.0,-0.0,-0.8673507399505571,-1.3576822784381455,0.0
2019-05-15,-0.0,-0.1590308370044053,1.0,-0.0,-0.8854625550660793,-1.3441884107082347,0.0
2019-05-16,-0.0,-0.16119736931317377,1.0,-0.0,-0.884771848938911,-1.3441250254254524,0.0
2019-05-17,-0.0,-0.15413405920381082,1.0,-0.0,-0.8677441306566859,-1.380605648179653,0.0
2019-05-20,-0.0,-0.14066165720308726,1.0,-0.0,-0.874264730883003,-1.3851620142123695,0.0
2019-05-21,-0.0,-0.1391126976032636,1.0,-0.0,-0.8745198028216896,-1.3859595444501103,0.0
2019-05-22,-0.0,-0.13524994053080505,1.0,-0.0,-0.8779352295510927,-1.3850205593502567,0.0
2019-05-23,-0.0,-0.13390613326088432,1.0,-0.0,-0.8924132309991171,-1.3697276370304965,0.0
2019-05-24,-0.0,-0.10846067834513604,1.0,-0.0,-0.896994544776878,-1.3828821197438417,0.0
2019-05-28,-0.0,-0.11333740168158395,1.0,-0.0,-0.8944941687008409,-1.3824925413615405,0.0
2019-05-29,-0.0,-0.1363328134535838,1.0,-0.0,-0.9073031803078593,-1.3468841120227844,0.0
2019-05-30,-0.0,-0.13590882881660618,1.0,-0.0,-0.907879116779161,-1.347997150900519,0.0
2019-05-31,-0.0,-0.13320221099392995,1.0,-0.0,-0.9085421682661331,-1.3493506053104547,0.0
2019-06-03,-0.0,-0.13785883147585276,1.0,-0.0,-0.9129685916919961,-1.3263762242485646,0.0
2019-06-04,-0.0,-0.12825103019658177,1.0,-0.0,-0.9081605080051341,-1.3412483955954875,0.0
2019-06-05,-0.0,-0.1417301867323503,1.0,-0.0,-0.9071331092101322,-1.2796990979595915,0.0
2019-06-06,-0.0,-0.15286433165594696,1.0,-0.0,-0.8734961842236811,-1.3061952211150731,0.0
2019-06-07,-0.0,-0.16697198814242414,1.0,-0.0,-0.8658361922526064,-1.2979715551410584,0.0
2019-06-10,-0.0,-0.16917030276787798,1.0,-0.0,-0.8645371881557473,-1.2971055524098192,0.0
2019-06-11,-0.0,-0.1676072800133578,1.0,-0.0,-0.8674236099515779,-1.304424778761062,0.0
2019-06-12,-0.0,-0.16535696371844175,1.0,-0.0,-0.8674469152315666,-1.3111185420498246,0.0
2019-06-13,-0.0,-0.17478164842887262,1.0,-0.0,-0.8679516782116923,-1.303650905196935,0.0
2019-06-14,-0.0,-0.1747006037962438,1.0,-0.0,-0.8786402908896822,-1.2825833138739702,0.0
2019-06-17,-0.0,-0.17294035274897476,1.0,-0.0,-0.8837728803387457,-1.2773647184343015,0.0
2019-06-18,-0.0,-0.18542472329643953,1.0,-0.0,-0.878483797839712,-1.2699026536871583,0.0
2019-06-19,-0.0,-0.17891969248177855,1.0,-0.0,-0.8842480114487302,-1.264951575864479,0.0
2019-06-20,-0.0,-0.18419736622770463,1.0,-0.0,-0.8846141023503918,-1.2651108518086347,0.0
2019-06-21,-0.0,-0.18382770959435507,1.0,-0.0,-0.8973012741196535,-1.2630170885864294,0.0
2019-06-24,-0.0,-0.1799658737328114,1.0,-0.0,-0.8986249121750477,-1.2671216835625148,0.0
2019-06-25,-0.0,-0.1782515706456356,1.0,-0.0,-0.8991779173907231,-1.2643697366662212,0.0
2019-06-26,-0.0,-0.18200286408898658,1.0,-0.0,-0.8879008891997203,-1.2603989742565027,0.0
2019-06-27,-0.0,-0.18246911113331335,1.0,-0.0,-0.8879341925600295,-1.259966030572485,0.0
2019-06-28,-0.0,-0.17538953256092688,1.0,-0.0,-0.8937275269676388,-1.2602210680516714,0.0
2019-07-01,-0.0,-0.16861857865318075,1.0,-0.0,-0.907672344956082,-1.2508650519031144,0.0
2019-07-02,-0.0,-0.17947606985735237,1.0,-0.0,-0.8923476869750699,-1.2610651913078257,0.0
2019-07-03,-0.0,-0.1810884625632827,1.0,-0.0,-0.8895550226485478,-1.2600586197708499,0.0
2019-07-05,-0.0,-0.20346062052505964,1.0,-0.0,-0.8604481569875364,-1.2508286926544683,0.0
2019-07-08,-0.0,-0.2033258248310587,1.0,-0.0,-0.8607724923810787,-1.2484762157148537,0.0
2019-07-09,-0.0,-0.2021865164816962,1.0,-0.0,-0.8599635580586383,-1.250753685605433,0.0
2019-07-10,-0.0,-0.19333753608281629,1.0,-0.0,-0.8656557948173463,-1.2589336076180364,0.0
2019-07-11,-0.0,-0.19187358916478553,1.0,-0.0,-0.8704355331297304,-1.2573031469924312,0.0
2019-07-12,-0.0,-0.19682687201274562,1.0,-0.0,-0.8689259160913437,-1.2534187466808286,0.0
2019-07-15,-0.0,-0.2420690111927942,1.0,-0.0,-0.8470428505199019,-1.2223988343598913,0.0
2019-07-16,-0.0,-0.24230476127364897,1.0,-0.0,-0.8574268579569928,-1.2136443457804578,0.0
2019-07-17,-0.0,-0.24628844114528103,1.0,-0.0,-0.8540230646871687,-1.21358032873807,0.0
2019-07-18,-0.0,-0.2493578344200751,1.0,-0.0,-0.8366594217216624,-1.2071395639860372,0.0
2019-07-19,-0.0,-0.2534506044734328,1.0,-0.0,-0.8376980597555754,-1.2029844846328688,0.0
2019-07-22,-0.0,-0.2442282321899736,1.0,-0.0,-0.8299472295514511,-1.2240105540897097,0.0
2019-07-23,-0.0,-0.24629745687238183,1.0,-0.0,-0.8287099647062705,-1.2234719794174886,0.0
2019-07-24,-0.0,-0.24302933969137025,1.0,-0.0,-0.833598251539837,-1.2348168752897541,0.0
2019-07-25,-0.0,-0.23405672948791167,1.0,-0.0,-0.7377371660638365,-1.2009962561076208,0.0
2019-07-26,-0.0,-0.23492486208864372,1.0,-0.0,-0.7357174560902924,-1.1997336884154461,0.0
2019-07-29,-0.0,-0.23347808171415893,1.0,-0.0,-0.7356176107008147,-1.200576880408254,0.0
2019-07-30,-0.0,-0.23074727226592234,1.0,-0.0,-0.7368370971834559,-1.204199441766049,0.0
2019-07-31,-0.0,-0.23448844361307503,1.0,-0.0,-0.7348530484131764,-1.2011667353603246,0.0
2019-08-01,-0.0,-0.24628093941887702,1.0,-0.0,-0.7293156928530734,-1.1895929606887383,0.0
2019-08-02,-0.0,-0.2445009535918627,1.0,-0.0,-0.7198347107438017,-1.2142720915448189,0.0
2019-08-05,-0.0,-0.24152905004912995,1.0,-0.0,-0.7238581254556404,-1.204285397318457,0.0
2019-08-06,-0.0,-0.2453143089583529,1.0,-0.0,-0.68894521105166,-1.1947808129165494,0.0
2019-08-07,-0.0,-0.27068348123929625,1.0,-0.0,-0.6507239607659973,-1.1924334423166745,0.0
2019-08-08,-0.0,-0.2768904417269778,1.0,-0.0,-0.658223109558273,-1.1844272523084602,0.0
2019-08-09,-0.0,-0.2744536454766204,1.0,-0.0,-0.6550028018180686,-1.183674740053546,0.0
2019-08-12,-0.0,-0.27082426127527215,1.0,-0.0,-0.6700777604976672,-1.1695489891135302,0.0
2019-08-13,-0.0,-0.29209242382398964,1.0,-0.0,-0.6373623001626315,-1.1390960139924513,0.0
2019-08-14,-0.0,-0.30100794135613923,1.0,-0.0,-0.6226328649969456,-1.1306963958460599,0.0
2019-08-15,-0.0,-0.31199757318367966,1.0,-0.0,-0.617200060670408,-1.104322766570605,0.0
2019-08-16,-0.0,-0.3136534725594949,1.0,-0.0,-0.6130403108305003,-1.1087603205439533,0.0
2019-08-19,-0.0,-0.3185073728558532,1.0,-0.0,-0.6014444778814325,-1.0893770689136322,0.0
2019-08-20,-0.0,-0.3188188338384899,1.0,-0.0,-0.597365183206794,-1.0847462713441167,0.0
2019-08-21,-0.0,-0.3209521239919657,1.0,-0.0,-0.595377282129688,-1.0815421051053753,0.0
2019-08-22,-0.0,-0.32157850545759864,1.0,-0.0,-0.5933189396665467,-1.083783135420415,0.0
2019-08-23,-0.0,-0.3232438264205227,1.0,-0.0,-0.5920942220091105,-1.0815451929992808,0.0
2019-08-26,-0.0,-0.3144741924939827,1.0,-0.0,-0.5823552135025108,-1.0746738775146345,0.0
2019-08-27,-0.0,-0.3142619493212132,1.0,-0.0,-0.5854201942785848,-1.0709384190357365,0.0
2019-08-28,-0.0,-0.2979520256814196,1.0,-0.0,-0.6129061023095443,-1.061528401153286,0.0
2019-08-29,-0.0,-0.3039137261873019,1.0,-0.0,-0.6105531360175392,-1.0482327496815098,0.0
2019-08-30,-0.0,-0.2970528244996896,1.0,-0.0,-0.6155665257619203,-1.0434242809423868,0.0
2019-09-03,-0.0,-0.2967244131732986,1.0,-0.0,-0.6148820433985691,-1.0446993437001124,0.0
2019-09-04,-0.0,-0.29731088956601487,1.0,-0.0,-0.6146200041416442,-1.0463864154069167,0.0
2019-09-05,-0.0,-0.3047253396337862,1.0,-0.0,-0.6112817483756645,-1.037359716479622,0.0
2019-09-06,-0.0,-0.30140200621810287,1.0,-0.0,-0.6055317651199624,-1.026104299876811,0.0
2019-09-09,-0.0,-0.3023426276131,1.0,-0.0,-0.6058580350074765,-1.0237487905708504,0.0
2019-09-10,-0.0,-0.3022431767599859,1.0,-0.0,-0.6136230525945883,-1.0125629612275975,0.0
2019-09-11,-0.0,-0.32532454390377885,1.0,-0.0,-0.5999074796889005,-0.9660276982681353,0.0
2019-09-12,-0.0,-0.31909685223051004,1.0,-0.0,-0.5991705785790399,-0.9616680586354865,0.0
2019-09-13,-0.0,-0.31832723290198,1.0,-0.0,-0.6071418278237312,-0.9566244920310113,0.0
2019-09-16,-0.0,-0.3247593044977727,1.0,-0.0,-0.5963500502945825,-0.9528380514441731,0.0
2019-09-17,-0.0,-0.3808478490178749,1.0,-0.0,-0.555406676739744,-0.9146164153148786,0.0
