Date,IWF,IWM,MTUM,OXY,SPY,VLUE,VXX
2018-11-26,-0.11366889995991525,-0.5155471568459027,-0.0,1.0,-0.6495733837255911,-0.5844070320105366,0.0
2018-11-27,-0.10787612638302727,-0.5165678111098437,-0.0,1.0,-0.6462872134139387,-0.5808999657807689,0.0
2018-11-28,-0.10516531289326163,-0.5326907676467223,-0.0,1.0,-0.642718224459444,-0.5795103535064637,0.0
2018-11-29,-0.08878743194192376,-0.5248128402903811,-0.0,1.0,-0.6401429219600726,-0.5820099818511797,0.0
2018-11-30,-0.0889550545867007,-0.5252516659577484,-0.0,1.0,-0.6415426059832695,-0.5799234368353892,0.0
2018-12-03,-0.08571428571428572,-0.5277911760533409,-0.0,1.0,-0.6430983118172791,-0.5806781103702653,0.0
2018-12-04,-0.08262987932695032,-0.5284119879893491,-0.0,1.0,-0.6418049968840293,-0.5798538326440428,0.0
2018-12-06,-0.07705522152337148,-0.4852456291042088,-0.0,1.0,-0.6455903133745255,-0.5628827131417805,0.0
2018-12-07,-0.06411186781288378,-0.49341297309366977,-0.0,1.0,-0.6547672211678017,-0.5788210338282908,0.0
2018-12-10,-0.03922817119760811,-0.5000830518797409,-0.0,1.0,-0.6614251702563535,-0.5676595980289021,0.0
2018-12-11,-0.018218849394565036,-0.5144523185090117,-0.0,1.0,-0.6631047374588471,-0.5942469728251771,0.0
2018-12-12,-0.019506069485140224,-0.5143295660666946,-0.0,1.0,-0.6635970419980466,-0.5931352030138133,0.0
2018-12-13,-0.01983484907660548,-0.5135579981029962,-0.0,1.0,-0.6637002733917313,-0.5926184232550354,0.0
2018-12-14,-0.028432305367437176,-0.49157664968937154,-0.0,1.0,-0.6827950971063973,-0.5956791850898304,0.0
2018-12-17,-0.02468342045676907,-0.49109663712856066,-0.0,1.0,-0.6820786626785564,-0.5975456349760994,0.0
2018-12-18,-0.016456787034720484,-0.48355711227865344,-0.0,1.0,-0.6806215772940817,-0.599254996803158,0.0
2018-12-19,-0.009356725146198832,-0.4870788081314398,-0.0,1.0,-0.6860763018657756,-0.602227791701476,0.0
2018-12-20,-0.009042243363936426,-0.4791556874601281,-0.0,1.0,-0.6872659695448368,-0.5982303830471806,0.0
2018-12-21,-0.0058686745653858926,-0.4785461189237072,-0.0,1.0,-0.6887664710441812,-0.5950891374155686,0.0
2018-12-24,-0.0,-0.4618411999449566,-0.0,1.0,-0.6832255401128389,-0.6071005917159763,0.0
2018-12-26,-0.0,-0.4610947031383698,-0.0,1.0,-0.6888404316983632,-0.6102845786524607,0.0
2018-12-27,-0.0,-0.44691190443871315,-0.0,1.0,-0.6609203203474956,-0.6069770598615447,0.0
2018-12-28,-0.0,-0.4485078676071622,-0.0,1.0,-0.6595496473141617,-0.6049376017362996,0.0
2018-12-31,-0.0,-0.44733557629693943,-0.0,1.0,-0.6602452789233775,-0.605708704145865,0.0
2019-01-02,-0.0,-0.44745983499782893,-0.0,1.0,-0.6606600086843248,-0.6057316543638733,0.0
2019-01-03,-0.0,-0.44756554307116103,-0.0,1.0,-0.6604244694132334,-0.6059816533680725,0.0
2019-01-04,-0.0,-0.44843885047536736,-0.0,1.0,-0.6452031114952463,-0.6073087726879861,0.0
2019-01-07,-0.0,-0.4321310425781667,-0.0,1.0,-0.6397129441895208,-0.5959609433358233,0.0
2019-01-08,-0.0,-0.43243243243243246,-0.0,1.0,-0.6395773858755103,-0.5960086443798192,0.0
2019-01-09,-0.0,-0.42728459877941527,-0.0,1.0,-0.6390214002078725,-0.5987261146496815,0.0
2019-01-10,-0.0,-0.42771084337349397,-0.0,1.0,-0.6388474250986246,-0.5989711056615844,0.0
2019-01-11,-0.0,-0.42120573243308157,-0.0,1.0,-0.6415094339622642,-0.6060153185129834,0.0
2019-01-14,-0.0,-0.4229414589892737,-0.0,1.0,-0.6417098030844762,-0.6035540850632372,0.0
2019-01-15,-0.0,-0.42280088578212965,-0.0,1.0,-0.6415250393532723,-0.6036925375523599,0.0
2019-01-16,-0.0,-0.4228318536884481,-0.0,1.0,-0.6309419072755873,-0.6122530592657762,0.0
2019-01-17,-0.0,-0.413017436443498,-0.0,1.0,-0.6334619992013844,-0.6155996273126582,0.0
2019-01-18,-0.0,-0.4152176232131427,-0.0,1.0,-0.633374226584169,-0.6183592916577768,0.0
2019-01-22,-0.0,-0.3466691676938743,-0.0,1.0,-0.6956160565946727,-0.6373867838576558,0.0
2019-01-23,-0.0,-0.3213891208880028,-0.0,1.0,-0.700703181830428,-0.6720909556268017,0.0
2019-01-24,-0.0,-0.3301054443727136,-0.0,1.0,-0.6834516892618894,-0.6763503335485259,0.0
2019-01-25,-0.0,-0.2577831088817404,-0.0,1.0,-0.7451883757701325,-0.7231612234883594,0.0
2019-01-28,-0.0,-0.248543529990974,-0.0,1.0,-0.7647493230491508,-0.7218347419381308,0.0
2019-01-29,-0.0,-0.24819573537452158,-0.0,1.0,-0.7623291416074357,-0.7232367413887371,0.0
2019-01-30,-0.0,-0.24578194645738194,-0.0,1.0,-0.7598785856873308,-0.7288960595039514,0.0
2019-01-31,-0.0,-0.2566439499685251,-0.0,1.0,-0.7312313545173387,-0.7490762788406273,0.0
2019-02-01,-0.0,-0.25407950936370605,-0.0,1.0,-0.7401982258241155,-0.7436480122659074,0.0
2019-02-04,-0.0,-0.2600936139928284,-0.0,1.0,-0.7297238113486437,-0.7474611994634988,0.0
2019-02-05,-0.0,-0.25023964067592364,-0.0,1.0,-0.7223728535042313,-0.7661654753101634,0.0
2019-02-06,-0.0,-0.25528535436520977,-0.0,1.0,-0.7148099463248986,-0.7684028918830103,0.0
2019-02-07,-0.0,-0.26111963190184045,-0.0,1.0,-0.7211601665205959,-0.7565457931638913,0.0
2019-02-08,-0.0,-0.25226365763038394,-0.0,1.0,-0.7255813953488371,-0.7743498004678684,0.0
2019-02-11,-0.0,-0.22843867704066204,-0.0,1.0,-0.7286448739449591,-0.7921810133890523,0.0
2019-02-12,-0.0,-0.23074380165289257,-0.0,1.0,-0.735206611570248,-0.788870523415978,0.0
2019-02-13,-0.0,-0.2333828546274898,-0.0,1.0,-0.733245295477055,-0.7845548585891933,0.0
2019-02-14,-0.0,-0.20806460503831103,-0.0,1.0,-0.7564081362659171,-0.7916873380739761,0.0
2019-02-15,-0.0,-0.23032761999392784,-0.0,1.0,-0.7466258176699511,-0.7831139079793547,0.0
2019-02-19,-0.0,-0.22040726229236798,-0.0,1.0,-0.7569670547983002,-0.7818553059985651,0.0
2019-02-20,-0.0,-0.23062277530973208,-0.0,1.0,-0.7488203967881681,-0.7798625865732182,0.0
2019-02-21,-0.0,-0.24060482313338113,-0.0,1.0,-0.7459577286021741,-0.7726946636499089,0.0
2019-02-22,-0.0,-0.21952295601819938,-0.0,1.0,-0.7611471115400524,-0.7768095960292294,0.0
2019-02-25,-0.0,-0.21119973413094048,-0.0,1.0,-0.7707987149662124,-0.7874986152653152,0.0
2019-02-26,-0.0,-0.2105073667885233,-0.0,1.0,-0.7718511133266865,-0.7871108895535616,0.0
2019-02-27,-0.0,-0.21082952499653787,-0.0,1.0,-0.7799196787148595,-0.7789225868993214,0.0
2019-02-28,-0.0,-0.216476264418811,-0.0,1.0,-0.7849378881987578,-0.7714341171251109,0.0
2019-03-01,-0.0,-0.21691625069328896,-0.0,1.0,-0.7839988907376596,-0.772240709927898,0.0
2019-03-04,-0.0,-0.22236114584201608,-0.0,1.0,-0.790419827179017,-0.7656914228557139,0.0
2019-03-05,-0.0,-0.21641624930439624,-0.0,1.0,-0.8014746800222593,-0.7645242070116862,0.0
2019-03-06,-0.0,-0.21513423285575184,-0.0,1.0,-0.8048685491723467,-0.7620253164556962,0.0
2019-03-07,-0.0,-0.18207422133863485,-0.0,1.0,-0.8106914071128783,-0.7684172741329799,0.0
2019-03-08,-0.0,-0.16540642722117202,-0.0,1.0,-0.8396252640942956,-0.7749082619815413,0.0
2019-03-11,-0.0,-0.1579006740178798,-0.0,1.0,-0.849770157082828,-0.8124594602216645,0.0
2019-03-12,-0.0,-0.13636621959536258,-0.0,1.0,-0.8625539895430779,-0.8426631052511934,0.0
2019-03-13,-0.0,-0.14393615505201654,-0.0,1.0,-0.86507054296708,-0.8412141941000428,0.0
2019-03-14,-0.0,-0.14927434127095957,-0.0,1.0,-0.8339016485839087,-0.8349161617584895,0.0
2019-03-15,-0.0,-0.1494540747411076,-0.0,1.0,-0.834815398469158,-0.8297782530391716,0.0
2019-03-18,-0.0,-0.16511265410230977,-0.0,1.0,-0.8354541589910727,-0.8334986538189032,0.0
2019-03-19,-0.0,-0.17013908600624467,-0.0,1.0,-0.8333806414987227,-0.8349701958558047,0.0
2019-03-20,-0.0,-0.1824133906459051,-0.0,1.0,-0.8279768851945686,-0.8362606393577955,0.0
2019-03-21,-0.0,-0.17981755986316988,-0.0,1.0,-0.8744583808437856,-0.796351197263398,0.0
2019-03-22,-0.0,-0.17475644699140402,-0.0,1.0,-0.9078510028653296,-0.7827220630372494,0.0
2019-03-25,-0.0,-0.15665187208376008,-0.0,1.0,-0.9077614658017525,-0.7807272106520996,0.0
2019-03-26,-0.0,-0.15990759753593428,-0.0,1.0,-0.9079968058407483,-0.7840234998859228,0.0
2019-03-27,-0.0,-0.14187316013604276,-0.0,1.0,-0.918860213209866,-0.7973077252850896,0.0
2019-03-28,-0.0,-0.13705569229008072,-0.0,1.0,-0.9165474214412455,-0.8082822963768531,0.0
2019-03-29,-0.0,-0.14077973819009676,-0.0,1.0,-0.9023904382470119,-0.8025896414342629,0.0
2019-04-01,-0.0,-0.15062999516482264,-0.0,1.0,-0.9055433886060468,-0.7880485793111294,0.0
2019-04-02,-0.0,-0.15854975279877254,-0.0,1.0,-0.9153548900380747,-0.7675171904301871,0.0
2019-04-03,-0.0,-0.15768990398272825,-0.0,1.0,-0.9142662348730186,-0.76879154593489,0.0
2019-04-04,-0.0,-0.15414154056206622,-0.0,1.0,-0.9208954374786665,-0.7694561383547616,0.0
2019-04-05,-0.0,-0.14416208986653764,-0.0,1.0,-0.9223983381235593,-0.7791184086963945,0.0
2019-04-08,-0.0,-0.1538066577288416,-0.0,1.0,-0.9218986222437744,-0.7767920814673247,0.0
2019-04-09,-0.0,-0.14018691588785048,-0.0,1.0,-0.952242133241876,-0.7656120495012719,0.0
2019-04-10,-0.0,-0.13725378083993253,-0.0,1.0,-0.9507132851139256,-0.7708911060922268,0.0
2019-04-11,-0.0,-0.12444571592046916,-0.0,1.0,-0.9717350879702474,-0.7646688599628093,0.0
2019-04-12,-0.0,-0.1229444905196328,-0.0,1.0,-0.9726313381187978,-0.7642634483942002,0.0
2019-04-15,-0.0,-0.13075771533855365,-0.0,1.0,-0.9615672501151542,-0.786532703823123,0.0
2019-04-16,-0.0,-0.14128578458332128,-0.0,1.0,-0.9607780704547428,-0.7925434914753813,0.0
2019-04-17,-0.0,-0.12379463122230909,-0.0,1.0,-0.974169634842035,-0.7977876234326586,0.0
2019-04-18,-0.0,-0.13796202348166403,-0.0,1.0,-0.9668357733004783,-0.794173068560661,0.0
2019-04-22,-0.0,-0.14675589176607506,-0.0,1.0,-0.9680826302007566,-0.7947046843177189,0.0
2019-04-23,-0.0,-0.15084206532208633,-0.0,1.0,-0.9887335454306645,-0.779195003064709,0.0
2019-04-24,-0.0,-0.12283005105762217,-0.0,1.0,-0.997199124726477,-0.7975200583515681,0.0
2019-04-25,-0.0,-0.13641310573948903,-0.0,1.0,-0.9516267613701455,-0.7759766296253866,0.0
2019-04-26,-0.0,-0.13477775551675777,-0.0,1.0,-0.9606456967858268,-0.7667076905463809,0.0
2019-04-29,-0.0,-0.12476402951776214,-0.0,1.0,-0.957611120645272,-0.7778731193867627,0.0
2019-04-30,-0.0,-0.11697550341345878,-0.0,1.0,-0.972864436922724,-0.7786415007744824,0.0
2019-05-01,-0.0,-0.13174479841146508,-0.0,1.0,-0.9797979797979798,-0.7662378773489884,0.0
2019-05-02,-0.0,-0.13813397957417345,-0.0,1.0,-0.9774681207085569,-0.7694305002596503,0.0
2019-05-03,-0.0,-0.1253160193059067,-0.0,1.0,-0.9811537577568374,-0.7664330039071479,0.0
2019-05-06,-0.0,-0.11645191838608775,-0.0,1.0,-0.9846471719229776,-0.7686170975980716,0.0
2019-05-07,-0.0,-0.12930141558292094,-0.0,1.0,-0.9816434572447923,-0.7662561859822765,0.0
2019-05-08,-0.0,-0.12767916223136455,-0.0,1.0,-0.9659368796570672,-0.7833366897781869,0.0
2019-05-09,-0.0,-0.12500359867568736,-0.0,1.0,-0.9745789549445804,-0.7793579962573773,0.0
2019-05-10,-0.0,-0.124981533461368,-0.0,1.0,-1.0002954646181121,-0.829369183040331,0.0
2019-05-13,-0.0,-0.13032529477987795,-0.0,1.0,-0.9958523434259643,-0.8364045742726788,0.0
2019-05-14,-0.0,-0.09638483451293649,-0.0,1.0,-1.0083110628175385,-0.8320754162873338,0.0
2019-05-15,-0.0,-0.09170497467279595,-0.0,1.0,-1.0097795215647234,-0.8265159722425555,0.0
2019-05-16,-0.0,-0.09611667545246882,-0.0,1.0,-1.0051836232648041,-0.8273297018684472,0.0
2019-05-17,-0.0,-0.09316442333069412,-0.0,1.0,-0.9911732793759715,-0.8481569455441189,0.0
2019-05-20,-0.0,-0.09437450479795756,-0.0,1.0,-0.9914018252780467,-0.848724946444816,0.0
2019-05-21,-0.0,-0.09350382128159905,-0.0,1.0,-0.9930629041740152,-0.8528806584362141,0.0
2019-05-22,-0.0,-0.08666412146486153,-0.0,1.0,-1.0008810313940855,-0.8492261607588617,0.0
2019-05-23,-0.0,-0.08770332961418757,-0.0,1.0,-1.0018204239826178,-0.8466439603030125,0.0
2019-05-24,-0.0,-0.06017242390475632,-0.0,1.0,-1.013254354583309,-0.8589818778957247,0.0
2019-05-28,-0.0,-0.06590409150901892,-0.0,1.0,-1.0115266168059833,-0.8555799970670187,0.0
2019-05-29,-0.0,-0.07131560449859418,-0.0,1.0,-1.0099285379568885,-0.8475281162136833,0.0
2019-05-30,-0.0,-0.06902608237463774,-0.0,1.0,-1.008372120254091,-0.8499165715289364,0.0
2019-05-31,-0.0,-0.06984573051140189,-0.0,1.0,-1.007669564708293,-0.8497994789379701,0.0
2019-06-03,-0.0,-0.06684860756521994,-0.0,1.0,-1.0068081110426388,-0.8608739032191801,0.0
2019-06-04,-0.0,-0.05636614508410885,-0.0,1.0,-1.0336729002143088,-0.845697677832252,0.0
2019-06-05,-0.0,-0.0583343026637199,-0.0,1.0,-1.0574619053158079,-0.7921949517273467,0.0
2019-06-06,-0.0,-0.07123925079514666,-0.0,1.0,-1.0105725055954766,-0.8631758746613266,0.0
2019-06-07,-0.0,-0.05307212822796082,-0.0,1.0,-1.03793410507569,-0.8772336004749185,0.0
2019-06-10,-0.0,-0.061051073279052556,-0.0,1.0,-1.015721687638786,-0.8840266469282014,0.0
2019-06-11,-0.0,-0.05791517235247043,-0.0,1.0,-1.0235335961350367,-0.88248021577403,0.0
2019-06-12,-0.0,-0.04237615524055749,-0.0,1.0,-1.0274880389884402,-0.9017859796142761,0.0
2019-06-13,-0.0,-0.07379066939526055,-0.0,1.0,-1.0142064833763382,-0.8778361064151615,0.0
2019-06-14,-0.0,-0.07834224598930481,-0.0,1.0,-1.0145573380867499,-0.8779560308972073,0.0
2019-06-17,-0.0,-0.07840807840807841,-0.0,1.0,-1.011078111078111,-0.8805167805167805,0.0
2019-06-18,-0.0,-0.09842052134671338,-0.0,1.0,-1.0019298141440531,-0.8685945015141618,0.0
2019-06-19,-0.0,-0.07433251530114425,-0.0,1.0,-1.0070074805594158,-0.875402856213595,0.0
2019-06-20,-0.0,-0.07795436384622213,-0.0,1.0,-1.005356772914262,-0.8762023143626623,0.0
2019-06-21,-0.0,-0.07846569165504762,-0.0,1.0,-1.0139131982556586,-0.8741879023406212,0.0
2019-06-24,-0.0,-0.08051716451181452,-0.0,1.0,-1.0121860603358597,-0.8795066131668895,0.0
2019-06-25,-0.0,-0.0882195528068506,-0.0,1.0,-1.0069873929590867,-0.878151760228354,0.0
2019-06-26,-0.0,-0.08846085250579633,-0.0,1.0,-1.000713393971821,-0.8833006361096248,0.0
2019-06-27,-0.0,-0.07672336615935542,-0.0,1.0,-0.995344673231871,-0.912115786332438,0.0
2019-06-28,-0.0,-0.04125836520076481,-0.0,1.0,-1.029815965583174,-0.9164973709369024,0.0
2019-07-01,-0.0,-0.03712213899913461,-0.0,1.0,-1.0315120408224163,-0.9154605950284981,0.0
2019-07-02,-0.0,-0.04452269404076273,-0.0,1.0,-1.0202321625734834,-0.9193100772880547,0.0
2019-07-03,-0.0,-0.055671829217245714,-0.0,1.0,-1.0083717036416913,-0.925850624887879,0.0
2019-07-05,-0.0,-0.0474083816583966,-0.0,1.0,-1.0128235786453041,-0.9289771028875471,0.0
2019-07-08,-0.0,-0.05021821007951216,-0.0,1.0,-1.0078017576373528,-0.9311592036826688,0.0
2019-07-09,-0.0,-0.04328991395793499,-0.0,1.0,-1.0076481835564053,-0.9366037284894837,0.0
2019-07-10,-0.0,-0.05707462686567164,-0.0,1.0,-0.99755223880597,-0.9304477611940297,0.0
2019-07-11,-0.0,-0.055100699217115884,-0.0,1.0,-1.0018825076196736,-0.931124125978605,0.0
2019-07-12,-0.0,-0.05510234573434932,-0.0,1.0,-1.0010159868519348,-0.9321081727177648,0.0
2019-07-15,-0.0,-0.06628293911322962,-0.0,1.0,-0.9927151722277183,-0.9388434211709686,0.0
2019-07-16,-0.0,-0.0687494378316793,-0.0,1.0,-0.9955026534344736,-0.9339789524180734,0.0
2019-07-17,-0.0,-0.06771426857794038,-0.0,1.0,-0.9967912193366522,-0.9343549451208542,0.0
2019-07-18,-0.0,-0.07017333772415651,-0.0,1.0,-0.9953896356614675,-0.9281501661527407,0.0
2019-07-19,-0.0,-0.07373589198574979,-0.0,1.0,-0.9949106367691525,-0.925126485645002,0.0
2019-07-22,-0.0,-0.05564756541901292,-0.0,1.0,-0.9884669818422717,-0.9671173477069469,0.0
2019-07-23,-0.0,-0.05665662650602409,-0.0,1.0,-0.9896385542168675,-0.9657530120481927,0.0
2019-07-24,-0.0,-0.06080979227592029,-0.0,1.0,-1.000060297265519,-0.9539931864089963,0.0
2019-07-25,-0.0,-0.050716781110709555,-0.0,1.0,-1.0121370919166366,-0.9488314660884231,0.0
2019-07-26,-0.0,-0.07187127532777116,-0.0,1.0,-0.9815256257449345,-0.9263110846245529,0.0
2019-07-29,-0.0,-0.058307042085838444,-0.0,1.0,-0.9814869932734092,-0.9365438418953509,0.0
2019-07-30,-0.0,-0.06535791950907087,-0.0,1.0,-0.9807560546933184,-0.9328249277607316,0.0
2019-07-31,-0.0,-0.11734586938946613,-0.0,1.0,-0.9686498787316227,-0.9082851753151481,0.0
2019-08-01,-0.0,-0.11222970155477453,-0.0,1.0,-0.962143325192113,-0.9041222374456425,0.0
2019-08-02,-0.0,-0.09281707979012122,-0.0,1.0,-1.0275918219648996,-0.8950606115433326,0.0
2019-08-05,-0.0,-0.09571467564370847,-0.0,1.0,-1.0328147272010433,-0.9042549965122978,0.0
2019-08-06,-0.0,-0.10153836926859988,-0.0,1.0,-0.999610159834468,-0.8976519626952949,0.0
2019-08-07,-0.0,-0.12101506260964247,-0.0,1.0,-0.9755308208819792,-0.9280745266469057,0.0
2019-08-08,-0.0,-0.11329539575788929,-0.0,1.0,-0.9826237789476888,-0.9472018502175831,0.0
2019-08-09,-0.0,-0.10736829327506678,-0.0,1.0,-0.9748421947074534,-0.9525066763777617,0.0
2019-08-12,-0.0,-0.10185943519276852,-0.0,1.0,-0.9956016622683289,-0.9358449358449359,0.0
2019-08-13,-0.0,-0.0935504567535364,-0.0,1.0,-1.012220830405426,-0.9494668662735632,0.0
2019-08-14,-0.0,-0.10547481948633579,-0.0,1.0,-0.9961916948481248,-0.9449471407244919,0.0
2019-08-15,-0.0,-0.130726022048001,-0.0,1.0,-0.9813162716650146,-0.8917725511399477,0.0
2019-08-16,-0.0,-0.1257139421631696,-0.0,1.0,-0.9903805687488726,-0.8900078157878916,0.0
2019-08-19,-0.0,-0.1154191885899203,-0.0,1.0,-0.996704021094265,-0.8842212500749086,0.0
2019-08-20,-0.0,-0.11374734130193823,-0.0,1.0,-0.9973937269704324,-0.8845750576675354,0.0
2019-08-21,-0.0,-0.11739885084989227,-0.0,1.0,-0.9987131912856118,-0.8764663634187214,0.0
2019-08-22,-0.0,-0.1190810503988289,-0.0,1.0,-1.0048695963911212,-0.8635019269261793,0.0
2019-08-23,-0.0,-0.11944892714123484,-0.0,1.0,-1.0066642758950453,-0.8623513238897854,0.0
2019-08-26,-0.0,-0.11837002565479386,-0.0,1.0,-1.0038780502356661,-0.8608674900065628,0.0
2019-08-27,-0.0,-0.11393234987334228,-0.0,1.0,-0.9971390254805542,-0.8691104157353599,0.0
2019-08-28,-0.0,-0.09314791102111314,-0.0,1.0,-1.0203091033620202,-0.8644173788749591,0.0
2019-08-29,-0.0,-0.09481552068133767,-0.0,1.0,-1.0188499449093238,-0.8642089276674311,0.0
2019-08-30,-0.0,-0.0827422466241282,-0.0,1.0,-1.0292625018548744,-0.8558243062768957,0.0
2019-09-03,-0.0,-0.09091448754860348,-0.0,1.0,-1.0273960404855897,-0.8498412038823425,0.0
2019-09-04,-0.0,-0.09370828512948295,-0.0,1.0,-1.026460205867521,-0.8461926374180534,0.0
2019-09-05,-0.0,-0.09671586934613788,-0.0,1.0,-1.0263204695002668,-0.8409804967692216,0.0
2019-09-06,-0.0,-0.09933755161453227,-0.0,1.0,-1.0234976086504473,-0.8477854023705552,0.0
2019-09-09,-0.0,-0.09792910835784534,-0.0,1.0,-1.02240247199691,-0.8508185518614256,0.0
2019-09-10,-0.0,-0.09335902757189445,-0.0,1.0,-1.033293803735547,-0.8380373554699081,0.0
2019-09-11,-0.0,-0.09860788863109049,-0.0,1.0,-0.9957165804033553,-0.8802724730798978,0.0
2019-09-12,-0.0,-0.07849727832475684,-0.0,1.0,-1.010291799280169,-0.8857193848716499,0.0
2019-09-13,-0.0,-0.07718200774501043,-0.0,1.0,-1.001697944593387,-0.8999404229967233,0.0
2019-09-16,-0.0,-0.07274026012678948,-0.0,1.0,-1.0042560790499717,-0.899252953956963,0.0
