Date,IWF,IWM,MTUM,SPY,VLUE,VXX,W
2018-10-17,-1.0408360128617362,-1.9295176848874596,-0.2882958199356913,-1.1969774919614147,-0.9751768488745981,0.0,1.0
2018-10-18,-1.039927988169485,-1.9281167620394777,-0.2887545811097537,-1.1979039413617951,-0.9749244518742364,0.0,1.0
2018-10-19,-1.0210022342802425,-1.9152250239387167,-0.26319821257580595,-1.2083625917650813,-0.9758697733801468,0.0,1.0
2018-10-22,-1.023738114989471,-1.9049837279050479,-0.25448280262906003,-1.2154935868802248,-0.9825154744432392,0.0,1.0
2018-10-23,-1.0284783857991189,-1.9050507630419513,-0.26377625949811634,-1.2089904859204395,-0.9790562543898856,0.0,1.0
2018-10-24,-1.029080915249904,-1.912054199156334,-0.26038604116068004,-1.2110443563850186,-0.978844433081938,0.0,1.0
2018-10-25,-0.9713252864407819,-1.8198639789228601,-0.24777893511426996,-1.1857729305802343,-0.902395686538815,0.0,1.0
2018-10-26,-0.9500846023688664,-1.7941140923374426,-0.22721779066956735,-1.186427362823302,-0.8852429296591734,0.0,1.0
2018-10-29,-0.9430722891566264,-1.8018674698795178,-0.215,-1.181987951807229,-0.8822289156626505,0.0,1.0
2018-10-30,-0.9610263858629872,-1.808157831033648,-0.22373517308157834,-1.186637618010167,-0.872246429435972,0.0,1.0
2018-10-31,-0.9627630868861307,-1.7737602686334473,-0.22587995442825448,-1.1762307369430953,-0.8576482580799903,0.0,1.0
2018-11-01,-0.9556912759714987,-1.7807316927130112,-0.2183701574756003,-1.1756781031075985,-0.8571941799892223,0.0,1.0
2018-11-02,-1.076332899869961,-1.8164499349804943,-0.1503250975292588,-1.431729518855657,-1.027113133940182,0.0,1.0
2018-11-05,-1.079692688326063,-1.8128784426069406,-0.14955400742235822,-1.4342730646526467,-1.034442346506934,0.0,1.0
2018-11-06,-1.0727177609207428,-1.812843316766937,-0.1539366989275438,-1.4479466387653674,-1.05198796756474,0.0,1.0
2018-11-07,-1.0689700559394537,-1.8275090490292858,-0.16788417242513987,-1.454294175715696,-1.0624547548535703,0.0,1.0
2018-11-08,-1.0374585419782794,-1.827079404305131,-0.13494179618911362,-1.439097353189829,-1.06470702997984,0.0,1.0
2018-11-09,-1.03569802978087,-1.8263216073866961,-0.13654984069185253,-1.4396254632941023,-1.0641134013915077,0.0,1.0
2018-11-12,-1.0333160822874887,-1.8068961055764006,-0.1348169232759736,-1.439125371975676,-1.0549877086298358,0.0,1.0
2018-11-13,-1.0059023545262078,-1.811188811188811,-0.09180727529351382,-1.4551228587925835,-1.0515814460768589,0.0,1.0
2018-11-14,-1.0085382294408423,-1.8106824163831292,-0.09186621300635553,-1.456763176478141,-1.0518713487834628,0.0,1.0
2018-11-15,-1.009712484723741,-1.8159773589760084,-0.08792693124075385,-1.460796295105165,-1.0576960185244741,0.0,1.0
2018-11-16,-1.004360371914075,-1.7988457839050978,-0.08092337287592176,-1.4598268675857646,-1.0683552420647644,0.0,1.0
2018-11-19,-1.0057729313662602,-1.7958306606799228,-0.09172546504169339,-1.4549711353431687,-1.0660038486209107,0.0,1.0
2018-11-20,-0.9752292409577178,-1.7901171676006111,-0.052661742231278647,-1.4638308711156391,-1.085965359144167,0.0,1.0
2018-11-21,-0.9963080840229154,-1.7956715467854871,-0.06269891788669638,-1.4784850413749206,-1.0322087842138765,0.0,1.0
2018-11-23,-0.9962449083503054,-1.7949338085539712,-0.06294551934826884,-1.4783604887983706,-1.032013747454175,0.0,1.0
2018-11-26,-0.9957365574292077,-1.8032453070314987,-0.06051543111676741,-1.4752783964365255,-1.0285714285714285,0.0,1.0
2018-11-27,-0.9888080935820422,-1.8068289598482452,-0.04160607018653177,-1.4679734429339235,-1.017957635156497,0.0,1.0
2018-11-28,-0.9891881638846738,-1.8029210925644918,-0.04324734446130501,-1.4686393525543753,-1.018715225088518,0.0,1.0
2018-11-29,-0.994477943509997,-1.800634719136782,-0.0609330371310695,-1.466518565534751,-1.0246905744208188,0.0,1.0
2018-11-30,-0.9960644915576996,-1.8021454868604796,-0.058588295036181286,-1.469214167830392,-1.0215818204900342,0.0,1.0
2018-12-03,-0.9954954954954954,-1.8045298819946707,-0.05094531150869179,-1.4710062174850906,-1.0223321913462757,0.0,1.0
2018-12-04,-0.9921454361183251,-1.8059796034712101,-0.04852093494647495,-1.4690568189016278,-1.0186229175904224,0.0,1.0
2018-12-06,-0.9524860523573049,-1.6730427318987187,-0.11758935687572802,-1.4483477407884249,-0.9393660719759671,0.0,1.0
2018-12-07,-0.9605327768229804,-1.672722808740486,-0.12404861281610605,-1.4485637122514117,-0.9319911613061626,0.0,1.0
2018-12-10,-0.9322588463402812,-1.6738366456616578,-0.1100945225399903,-1.4429229277750848,-0.9000242365487156,0.0,1.0
2018-12-11,-0.9459984224258235,-1.6681633396031794,-0.12062374855894664,-1.4482737697955221,-0.884594381408895,0.0,1.0
2018-12-12,-0.9455064020875054,-1.6684264821894534,-0.12045633837004673,-1.4481461253716852,-0.8858547241944293,0.0,1.0
2018-12-13,-0.9421502637802438,-1.6593899702868231,-0.12515917773330906,-1.4552786368322115,-0.8818749621005397,0.0,1.0
2018-12-14,-0.9419014084507042,-1.6678606119475472,-0.12214667314230208,-1.4541646430305972,-0.8848348712967459,0.0,1.0
2018-12-17,-0.9208772567551192,-1.6772688719253603,-0.09529867926814492,-1.4421422513025566,-0.9227553616866593,0.0,1.0
2018-12-18,-0.9191607715097647,-1.676764012334482,-0.0884575851018804,-1.4427111675433821,-0.9192212346574762,0.0,1.0
2018-12-19,-0.917034528632763,-1.6773900949386227,-0.0888915764648969,-1.443732236802322,-0.9199975811815928,0.0,1.0
2018-12-20,-0.9011582548160595,-1.6470623537178182,-0.11540538918562084,-1.4358758926963933,-0.9016983736422013,0.0,1.0
2018-12-21,-0.8990562656791302,-1.6463385497551066,-0.10948512722494325,-1.435073467924979,-0.8830486202365309,0.0,1.0
2018-12-24,-0.8635636880440575,-1.6098182033516906,-0.12038846449931902,-1.4232249659501393,-0.9047196067981288,0.0,1.0
2018-12-26,-0.8713858424725822,-1.6279397102809219,-0.10392352354700604,-1.3843176353293063,-0.8771333059644596,0.0,1.0
2018-12-27,-0.8036985149901933,-1.5513589240683663,-0.11796021294480247,-1.2708882039787055,-0.8598486971140376,0.0,1.0
2018-12-28,-0.8022624180993447,-1.5521644173153386,-0.11799294394355153,-1.26953015624125,-0.858094864758918,0.0,1.0
2018-12-31,-0.8059400392266741,-1.5482768282432053,-0.11667133650882601,-1.27184085177921,-0.8610815354441019,0.0,1.0
2019-01-02,-0.8048342773820873,-1.5536425326678258,-0.10145252649879423,-1.2764286916045091,-0.8717963097975436,0.0,1.0
2019-01-03,-0.8066106442577031,-1.5479551820728292,-0.11305322128851542,-1.2764705882352942,-0.8582072829131653,0.0,1.0
2019-01-04,-0.7841225626740946,-1.5544846796657383,-0.10763231197771589,-1.2660167130919222,-0.8588300835654596,0.0,1.0
2019-01-07,-0.7400206937864184,-1.5025867233022927,-0.14670805423950334,-1.2417360997658335,-0.8146816968904864,0.0,1.0
2019-01-08,-0.7398506893357311,-1.5059124843332787,-0.14522369353168765,-1.2422756253065228,-0.8159773309356438,0.0,1.0
2019-01-09,-0.7357710305800413,-1.4893350745456524,-0.1432147132440962,-1.2448035694852542,-0.8282185221460443,0.0,1.0
2019-01-10,-0.7365158764680295,-1.4857003044802088,-0.14381252718573292,-1.245324053936494,-0.8257938234014789,0.0,1.0
2019-01-11,-0.7353693723120476,-1.4749850291251567,-0.14954542980020688,-1.2484620828569875,-0.8355925744460776,0.0,1.0
2019-01-14,-0.7486380475049029,-1.474885595990412,-0.15504467204183917,-1.252723904990194,-0.8164632817607322,0.0,1.0
2019-01-15,-0.73886948930598,-1.4701549541684855,-0.16641204714098648,-1.2497271933653427,-0.831078131820166,0.0,1.0
2019-01-16,-0.724444687005403,-1.4748676526769633,-0.15505102876166568,-1.2465753424657533,-0.8566282813949679,0.0,1.0
2019-01-17,-0.7233926427245934,-1.4766401047920534,-0.15473201615544155,-1.2468071171269512,-0.8562929811155988,0.0,1.0
2019-01-18,-0.7097075124842233,-1.456950008231356,-0.172803599846348,-1.2476540635460682,-0.9004005926576305,0.0,1.0
2019-01-22,-0.5793682300232519,-1.6608631543129362,-0.0,-1.5798786366471957,-0.8510746895026372,0.0,1.0
2019-01-23,-0.578429140580535,-1.6289698349459307,-0.0,-1.598690950483779,-0.8854297097324987,0.0,1.0
2019-01-24,-0.5797084946481439,-1.6310066044181282,-0.0,-1.5945684354361194,-0.8882373035754955,0.0,1.0
2019-01-25,-0.5270956075366039,-1.6168698594178381,-0.0,-1.7698769176923526,-0.9193840051332905,0.0,1.0
2019-01-28,-0.5364586373985638,-1.5908109054819313,-0.0,-1.7932745636055811,-0.9175666997489638,0.0,1.0
2019-01-29,-0.5150963345864662,-1.5848214285714284,-0.0,-1.8111489661654134,-0.9629346804511277,0.0,1.0
2019-01-30,-0.5135420950590447,-1.5838669878385523,-0.0,-1.81111568062981,-0.966570706773985,0.0,1.0
2019-01-31,-0.4788956260669925,-1.6062871607700007,-0.0,-1.8010831812562549,-1.0006475540118915,0.0,1.0
2019-02-01,-0.4838216260736557,-1.6008353923991059,-0.0,-1.811036592540299,-0.987410283562772,0.0,1.0
2019-02-04,-0.4847343961409495,-1.6002706041531853,-0.0,-1.810694746749809,-0.9869404082593094,0.0,1.0
2019-02-05,-0.4735943479540771,-1.6012363850456284,-0.0,-1.8130703561966441,-0.9995878716514571,0.0,1.0
2019-02-06,-0.4805210113750222,-1.5943301703306418,-0.0,-1.8183532740024757,-1.0005893793835092,0.0,1.0
2019-02-07,-0.6027390154069617,-1.3873528038595218,-0.0,-1.5535093634901698,-0.6438761218031851,0.0,1.0
2019-02-08,-0.5998335673792063,-1.3806105996775369,-0.0,-1.5692515733083685,-0.6513236594372498,0.0,1.0
2019-02-11,-0.6015963274036205,-1.3626167249204444,-0.0,-1.5926235067035317,-0.6599196619541969,0.0,1.0
2019-02-12,-0.6135356379373273,-1.3592470931748266,-0.0,-1.5971635643151363,-0.6440377496219825,0.0,1.0
2019-02-13,-0.5942277691107645,-1.3982839313572544,-0.0,-1.5870514820592825,-0.6206448257930317,0.0,1.0
2019-02-14,-0.6213899854560565,-1.3230833160191149,-0.0,-1.6190525659671722,-0.6307396634115936,0.0,1.0
2019-02-15,-0.6134449412498699,-1.3534886139128626,-0.0,-1.6108973692419672,-0.6212956223354476,0.0,1.0
2019-02-19,-0.6394165888093013,-1.3236790200352955,-0.0,-1.6141908024499116,-0.6132565140662307,0.0,1.0
2019-02-20,-0.6453355495532932,-1.3238624558487428,-0.0,-1.6193642218990234,-0.6056513608975691,0.0,1.0
2019-02-21,-0.6522982529118138,-1.3088082362728786,-0.0,-1.6239080698835273,-0.6146526622296173,0.0,1.0
2019-02-22,-0.6531864019128807,-1.3078802370308764,-0.0,-1.626780330595696,-0.6101985653394324,0.0,1.0
2019-02-25,-0.6816162599647051,-1.497048621675896,-0.025375768271161687,-1.8073388912554005,-1.0739365910059027,0.0,1.0
2019-02-26,-0.6880255324372431,-1.5078254465107717,-0.0,-1.8310931074694654,-1.110661020069969,0.0,1.0
2019-02-27,-0.6951152073732718,-1.4929646697388632,-0.004731182795698925,-1.84073732718894,-1.1108448540706606,0.0,1.0
2019-02-28,-0.6889790398918187,-1.4925318089618294,-0.007191591370090356,-1.8413547237076648,-1.1166635933370213,0.0,1.0
2019-03-01,-0.684876789774473,-1.4908744546180788,-0.019357217476802063,-1.8442819394088366,-1.1056965525717446,0.0,1.0
2019-03-04,-0.6647194839965924,-1.4946452476572956,-0.02427893391748813,-1.798223195813557,-1.1031398320554946,0.0,1.0
2019-03-05,-0.6789242590559825,-1.4846932552750338,-0.019392608854738386,-1.8055250640321991,-1.1097085010367118,0.0,1.0
2019-03-06,-0.6805826426133593,-1.4787908337396392,-0.026267674305216964,-1.8033276450511944,-1.1056801560214529,0.0,1.0
2019-03-07,-0.6765487259992755,-1.462202632532303,-0.037435092380147326,-1.7982731554160125,-1.0635188986837338,0.0,1.0
2019-03-08,-0.6510721247563352,-1.4521198830409356,-0.08863304093567252,-1.8276072124756335,-1.07218567251462,0.0,1.0
2019-03-11,-0.6271530511811023,-1.4551550196850394,-0.11300442913385826,-1.8324311023622044,-1.1238312007874014,0.0,1.0
2019-03-12,-0.6047989143844067,-1.3622008388847768,-0.20305946212681963,-1.8200715519368371,-1.1782013323464102,0.0,1.0
2019-03-13,-0.622732619327679,-1.3649476877360243,-0.2490559029282486,-1.7900699560453166,-1.163994304463567,0.0,1.0
2019-03-14,-0.6155180961824492,-1.3779127416955876,-0.24863658899355479,-1.7875557759048089,-1.1676995537927615,0.0,1.0
2019-03-15,-0.6199925354565813,-1.3732271709380446,-0.25447872605125654,-1.7873849216222941,-1.1853072903707391,0.0,1.0
2019-03-18,-0.6114317982180951,-1.3881289998745137,-0.29188103902622664,-1.7848538085079684,-1.1980173171037771,0.0,1.0
2019-03-19,-0.607625998867426,-1.3916818725224942,-0.2952243125904487,-1.786824388095388,-1.2107846221606997,0.0,1.0
2019-03-20,-0.6133266027258959,-1.4008076728924785,-0.2908884401817264,-1.785524987380111,-1.21939676930843,0.0,1.0
2019-03-21,-0.6362948006057546,-1.3945608278647148,-0.2954316002019182,-1.804959616355376,-1.1786976274608783,0.0,1.0
2019-03-22,-0.6138790035587189,-1.3817996949669547,-0.3483731570920183,-1.84087442806304,-1.1699288256227758,0.0,1.0
2019-03-25,-0.5995601633678919,-1.3018535972353125,-0.40194784794219285,-1.8331134150172792,-1.1469054351240966,0.0,1.0
2019-03-26,-0.5787545787545787,-1.3223443223443223,-0.4392446633825944,-1.8187444739168876,-1.156435518504484,0.0,1.0
2019-03-27,-0.6021634615384616,-1.3033274291497976,-0.44135880566801616,-1.8252783400809718,-1.153782894736842,0.0,1.0
2019-03-28,-0.5811145707568152,-1.292813115587469,-0.4742327000063544,-1.8292558937535743,-1.1770350130266252,0.0,1.0
2019-03-29,-0.5737725769524294,-1.2798270160264564,-0.48543627575680487,-1.8333757313660646,-1.187293309590435,0.0,1.0
2019-04-01,-0.5618484617340452,-1.3004068141367915,-0.47946859903381644,-1.8349860157640479,-1.1796974319857616,0.0,1.0
2019-04-02,-0.5631301921491534,-1.3017946604096644,-0.5420762255057391,-1.8134314160695035,-1.1211237237618112,0.0,1.0
2019-04-03,-0.5673448691132662,-1.2996133612220322,-0.5400266210306142,-1.8146035367940674,-1.1168156176712938,0.0,1.0
2019-04-04,-0.5782542308181703,-1.3065911693599697,-0.5180048352207661,-1.8157526402850237,-1.1435297111591807,0.0,1.0
2019-04-05,-0.6065406884265445,-1.283832792517656,-0.5137112680536998,-1.8133867786473243,-1.145129477635681,0.0,1.0
2019-04-08,-0.6116394066184861,-1.2655001901863827,-0.5308735894509953,-1.803600862178268,-1.1279320400659314,0.0,1.0
2019-04-09,-0.6091480048214173,-1.2706337626086406,-0.5314343716297659,-1.8037175664530865,-1.1290363509484236,0.0,1.0
2019-04-10,-0.6069144557715445,-1.2536566833407208,-0.5354904071424049,-1.7997213955549927,-1.1361362629012854,0.0,1.0
2019-04-11,-0.6378525357278361,-1.2127861388642973,-0.5605159984823573,-1.80390792968256,-1.1083849753383077,0.0,1.0
2019-04-12,-0.6384255749305029,-1.209186252211271,-0.5596411422795047,-1.8039550164265858,-1.1067728076825878,0.0,1.0
2019-04-15,-0.6403321172474524,-1.2054975468612403,-0.565983142533652,-1.780601333501069,-1.097685243426846,0.0,1.0
2019-04-16,-0.6361639364840269,-1.1970752526203479,-0.5630452519927195,-1.7810832862612187,-1.0988514404067031,0.0,1.0
2019-04-17,-0.6484201690748845,-1.0278793692667427,-0.6237184483482223,-1.6816955452964808,-1.0138497511841238,0.0,1.0
2019-04-18,-0.6394080996884735,-1.0400191708602924,-0.6110112628804217,-1.6794272705487658,-1.0209681284447638,0.0,1.0
2019-04-22,-0.6448418652103463,-1.0451299285842885,-0.6096741283082278,-1.6760487307207583,-1.0256256376402808,0.0,1.0
2019-04-23,-0.651497868763883,-1.0421444437773908,-0.6086330071441436,-1.680014408356847,-1.0212523263492828,0.0,1.0
2019-04-24,-0.6528351595712832,-1.0180228728818634,-0.6092449553918927,-1.6802586671456798,-1.0273037542662116,0.0,1.0
2019-04-25,-0.642861411581904,-1.002928345186159,-0.6381402019960557,-1.6771648837626247,-1.015119823104046,0.0,1.0
2019-04-26,-0.6488038277511962,-0.9830143540669858,-0.6488038277511962,-1.690191387559809,-1.0101076555023925,0.0,1.0
2019-04-29,-0.6496769562096195,-0.9721823402727925,-0.6431562574778654,-1.693347690835128,-1.023929169657813,0.0,1.0
2019-04-30,-0.644851395977184,-0.9795857099969978,-0.6333233263284299,-1.7044731311918344,-1.042029420594416,0.0,1.0
2019-05-01,-0.6590854536725875,-0.9630340854536726,-0.6347815650504081,-1.7096735477676426,-1.0343254920787326,0.0,1.0
2019-05-02,-0.657678217524473,-0.9653474265809862,-0.6289712329589815,-1.6988769443276681,-1.0548315416491503,0.0,1.0
2019-05-03,-0.6641722942142727,-0.9384315872726167,-0.6261483239033887,-1.7574983269453066,-1.0975847174058526,0.0,1.0
2019-05-06,-0.6592032212799707,-0.8785309011042645,-0.6585321212860716,-1.7806113110853519,-1.1240924897809774,0.0,1.0
2019-05-07,-0.6443969465648854,-0.888,-0.6773740458015267,-1.7732519083969467,-1.1237862595419845,0.0,1.0
2019-05-08,-0.64087626676376,-0.8755992475271558,-0.6932459493901328,-1.7429455670853813,-1.1156623581528007,0.0,1.0
2019-05-09,-0.6456549462561486,-0.8706503916924758,-0.6975162446104329,-1.7505313657618267,-1.1083986154126433,0.0,1.0
2019-05-10,-0.6445739257101238,-0.8687788298130614,-0.6988953629521729,-1.752063607671765,-1.1051226025734402,0.0,1.0
2019-05-13,-0.655540073908039,-0.8674501726540257,-0.683891682316593,-1.7401708366147697,-1.1109832192403224,0.0,1.0
2019-05-14,-0.5829199784856272,-0.7787605330783482,-0.7928643996892368,-1.7282017570071115,-1.0934679973704655,0.0,1.0
2019-05-15,-0.5699670954232725,-0.7836075381393959,-0.8069997008674844,-1.736703559676937,-1.085372419982052,0.0,1.0
2019-05-16,-0.5611945658028608,-0.7864025375546113,-0.8128553474175594,-1.737267340953977,-1.0870189718115988,0.0,1.0
2019-05-17,-0.5592976568586325,-0.7777910948642656,-0.8234553844309943,-1.7303289986216817,-1.101755857853419,0.0,1.0
2019-05-20,-0.5505335091715622,-0.7518882627982257,-0.8470207409183552,-1.736722215561683,-1.1083802901330777,0.0,1.0
2019-05-21,-0.5240551889622076,-0.752129574085183,-0.8673665266946611,-1.7409718056388723,-1.114277144571086,0.0,1.0
2019-05-22,-0.5238694219826295,-0.7354297693920336,-0.8872117400419288,-1.7393231506439057,-1.1039832285115305,0.0,1.0
2019-05-23,-0.5242051159454937,-0.7250179297155152,-0.8827994262491036,-1.7419913937365528,-1.1025579727468324,0.0,1.0
2019-05-24,-0.518871862142985,-0.7160574801741101,-0.8837874903106553,-1.7436050324965715,-1.1002921710094806,0.0,1.0
2019-05-28,-0.524785510009533,-0.7070424213536702,-0.8798856053384176,-1.742909914204004,-1.1034914204003814,0.0,1.0
2019-05-29,-0.5398088226562964,-0.7070593124740249,-0.8768627916641928,-1.7353203111084723,-1.0781927210116964,0.0,1.0
2019-05-30,-0.5400641025641026,-0.7054249762583096,-0.875059354226021,-1.7358143399810066,-1.079059829059829,0.0,1.0
2019-05-31,-0.5410186394396296,-0.7020064110174522,-0.8791404487712218,-1.736732755550279,-1.0772290157900986,0.0,1.0
2019-06-03,-0.5351887963127105,-0.7029486497665899,-0.9143768835312888,-1.730189682680376,-1.0263546652484785,0.0,1.0
2019-06-04,-0.5571158838801039,-0.6827354260089686,-0.9101958933207459,-1.7338329006372435,-1.0165211234363936,0.0,1.0
2019-06-05,-0.5481931227742425,-0.6580068889018623,-0.9471072450230604,-1.7424835075018974,-0.9423200420339775,0.0,1.0
2019-06-06,-0.5476692433825252,-0.6473998594518623,-0.9683766690091357,-1.7613024127430315,-0.9314242211290701,0.0,1.0
2019-06-07,-0.5455397960379791,-0.671199156019224,-0.9663579885124839,-1.748739889813621,-0.9291993904583284,0.0,1.0
2019-06-10,-0.5226993146271455,-0.6811551754437349,-0.9684259855895964,-1.7441274676351708,-0.9414797024193076,0.0,1.0
2019-06-11,-0.5203385845285681,-0.6835762990830003,-0.9969433341170939,-1.7380084646132141,-0.9393369386315542,0.0,1.0
2019-06-12,-0.52266713706121,-0.679778914564591,-0.9918856941259482,-1.7389898277179985,-0.9466102193214558,0.0,1.0
2019-06-13,-0.5250088266446981,-0.7068377074261504,-1.0107096622337295,-1.7187242556196305,-0.9232081911262798,0.0,1.0
2019-06-14,-0.5233272844348181,-0.7041503248843879,-0.9960194345255516,-1.706725984897266,-0.9235497277995667,0.0,1.0
2019-06-17,-0.522867014112549,-0.706915734613808,-0.9960180359547929,-1.705510335539029,-0.9245769163201968,0.0,1.0
2019-06-18,-0.5312116788321167,-0.7161459854014598,-0.9947445255474452,-1.684671532846715,-0.9126423357664234,0.0,1.0
2019-06-19,-0.5330530249941602,-0.7001868722261154,-1.0222494744218642,-1.690200887643074,-0.8940668068208363,0.0,1.0
2019-06-20,-0.5314001171646163,-0.7100761570005859,-1.0262448740480377,-1.6929115407147044,-0.8975981253661395,0.0,1.0
2019-06-21,-0.5149771635328311,-0.742036894240465,-1.0249718251379087,-1.7073373272436088,-0.9422860193368527,0.0,1.0
2019-06-24,-0.515376395155545,-0.7160413203514604,-1.0288530040370458,-1.7020303965803847,-0.9745903585846591,0.0,1.0
2019-06-25,-0.51522526265804,-0.7044577669614768,-1.0315189648008547,-1.7071882234225675,-0.977384697572268,0.0,1.0
2019-06-26,-0.5165992384578773,-0.7029985721085197,-1.0329009995240361,-1.7163850547358401,-0.9806044740599714,0.0,1.0
2019-06-27,-0.529989874322473,-0.6862826850914289,-1.0406813985347547,-1.7102864971112037,-0.9890404431472988,0.0,1.0
2019-06-28,-0.532460577209164,-0.6665873252008331,-1.0470098185063967,-1.717167509669741,-0.9873252008330854,0.0,1.0
2019-07-01,-0.5658919336622482,-0.6489924508113892,-1.0424418950246686,-1.7216311002793796,-0.9652856208761815,0.0,1.0
2019-07-02,-0.5386585656421253,-0.6711937097927091,-1.0411007862759114,-1.7230760066714321,-0.9826066237788896,0.0,1.0
2019-07-03,-0.5346676197283774,-0.6748272575649273,-1.0401477245651656,-1.7218846795329996,-0.9851084107695973,0.0,1.0
2019-07-05,-0.5362077179609337,-0.6557289185326345,-1.0417460695569318,-1.7257622677465458,-0.9957122439256787,0.0,1.0
2019-07-08,-0.5328367103694875,-0.6641835518474374,-1.0349821215733015,-1.7262812872467221,-1.0011918951132301,0.0,1.0
2019-07-09,-0.5295730980205103,-0.66432148819461,-1.0355354161698067,-1.7308013355592653,-1.0020271881707608,0.0,1.0
2019-07-10,-0.5495850498537227,-0.6298286464863574,-1.028837542539853,-1.7592095050450776,-1.0030449579079348,0.0,1.0
2019-07-11,-0.554818665232718,-0.6253808926330884,-1.0335185517117764,-1.760709804624485,-1.0003584871840832,0.0,1.0
2019-07-12,-0.5025832887938713,-0.6587683354118415,-1.036759902607043,-1.733654017459469,-1.0068293841677058,0.0,1.0
2019-07-15,-0.5069811657061375,-0.6760144970589984,-1.0535321727764246,-1.7266353752005228,-0.9782544115025845,0.0,1.0
2019-07-16,-0.5032342294225862,-0.6739065930805294,-1.0428461218918759,-1.7247047652958283,-0.9896148596522462,0.0,1.0
2019-07-17,-0.5073228579899199,-0.690127482952861,-1.033442039727246,-1.7188259709457459,-0.9797213163356062,0.0,1.0
2019-07-18,-0.5184241706161138,-0.6890995260663507,-1.0406990521327013,-1.7089454976303318,-0.9669431279620853,0.0,1.0
2019-07-19,-0.537890044576523,-0.6927191679049034,-1.0155720653789004,-1.7375928677563148,-0.9597028231797919,0.0,1.0
2019-07-22,-0.5323433323433324,-0.6623700623700624,-0.9954855954855955,-1.743154143154143,-1.0065934065934066,0.0,1.0
2019-07-23,-0.528807317652649,-0.6657163221667854,-0.993703967688287,-1.741743882157282,-1.0096816345925397,0.0,1.0
2019-07-24,-0.5300053421974238,-0.6649848637739657,-1.0073603608951147,-1.7360360895114857,-0.9973289012880632,0.0,1.0
2019-07-25,-0.5419619989278694,-0.6197510274584549,-1.0331169217940317,-1.7793793555304067,-0.9821311573053785,0.0,1.0
2019-07-26,-0.5403057885656494,-0.6111011957879708,-1.0287940983996668,-1.7837468023082872,-0.985245999167113,0.0,1.0
2019-07-29,-0.543794105437941,-0.5840597758405978,-1.0214671173575283,-1.7828381663998103,-0.9979837514084089,0.0,1.0
2019-07-30,-0.5428842955571394,-0.5930743644571156,-1.022630078403421,-1.783143264433357,-0.9979211214065098,0.0,1.0
2019-07-31,-0.541072277698526,-0.5958749405611032,-1.0238349976224441,-1.781680932001902,-1.0014265335235377,0.0,1.0
2019-08-01,-0.5432304038004752,-0.6175771971496437,-1.0146080760095013,-1.7748812351543943,-0.9878859857482186,0.0,1.0
2019-08-02,-0.5292442757147942,-0.6062996796773045,-1.0306086131213668,-1.7714438248902598,-0.9942460552853245,0.0,1.0
2019-08-05,-0.5240267820110209,-0.6036025359957339,-1.024826687207442,-1.7771523375007405,-0.9957338389524205,0.0,1.0
2019-08-06,-0.4984245536235266,-0.5987279729256623,-1.0135371688645116,-1.7363753063367955,-0.9878632279145758,0.0,1.0
2019-08-07,-0.4892686340837513,-0.6131459232474047,-0.9893269567246005,-1.7332905633967106,-1.007290330106147,0.0,1.0
