Date,IWF,IWM,KGC,MTUM,SPY,VLUE,VXX
2018-10-24,-0.47573613041829893,-1.8669278402628584,1.0,-0.0,-1.5039176039428788,-1.4720712751168963,0.0
2018-10-25,-0.37306373418469907,-1.7071656615821211,1.0,-0.0,-1.4748137637460093,-1.3572779945607187,0.0
2018-10-26,-0.3408221207258363,-1.7843476114059995,1.0,-0.0,-1.6164671028268116,-1.4304406863350203,0.0
2018-10-29,-0.2838498175295355,-1.8301478320034636,1.0,-0.0,-1.6086472443867137,-1.4627945815550194,0.0
2018-10-30,-0.2681374366580151,-1.829131133358052,1.0,-0.0,-1.6080830552465704,-1.4743542207390927,0.0
2018-10-31,-0.271185414016597,-1.7629171966805988,1.0,-0.0,-1.5802895390393121,-1.4429099279181055,0.0
2018-11-01,-0.2211874272409779,-1.8346915017462164,1.0,-0.0,-1.6035782121193556,-1.4675571349794745,0.0
2018-11-02,-0.22651699029126215,-1.8021237864077668,1.0,-0.0,-1.5890776699029125,-1.4502427184466018,0.0
2018-11-05,-0.22086187041638888,-1.8150797018001092,1.0,-0.0,-1.5882174677253167,-1.436814352384993,0.0
2018-11-06,-0.22853680702817325,-1.8201757043320208,1.0,-0.0,-1.5820660405937597,-1.4279915177219025,0.0
2018-11-07,-0.22740241607478906,-1.8271110301705824,1.0,-0.0,-1.5839252109512536,-1.4320403083834155,0.0
2018-11-08,-0.1554192229038855,-1.8385661012871408,1.0,-0.0,-1.5674846625766872,-1.4532058222061832,0.0
2018-11-09,-0.155002405002405,-1.8375420875420876,1.0,-0.0,-1.5677008177008178,-1.4522607022607024,0.0
2018-11-12,-0.1503178658427901,-1.7954369912661163,1.0,-0.0,-1.5619392787119009,-1.4337234864238608,0.0
2018-11-13,-0.0929962220284801,-1.7670444638186573,1.0,-0.0,-1.544725370531822,-1.4074396977622783,0.0
2018-11-14,-0.09330996202161848,-1.7783815366637452,1.0,-0.0,-1.5540753724802805,-1.4171194858311424,0.0
2018-11-15,-0.09232571763327475,-1.7908025776215586,1.0,-0.0,-1.5721734036321031,-1.4029876977152902,0.0
2018-11-16,-0.08455625436757512,-1.76659678546471,1.0,-0.0,-1.5638248311204286,-1.4084556254367573,0.0
2018-11-19,-0.08051643192488263,-1.7829812206572768,1.0,-0.0,-1.5823356807511737,-1.422711267605634,0.0
2018-11-20,-0.0,-1.7670016358962373,1.0,-0.0,-1.5966931526057488,-1.4787917737789202,0.0
2018-11-21,-0.0,-1.772769570780505,1.0,-0.0,-1.616784924973828,-1.42648598348261,0.0
2018-11-23,-0.0,-1.7657783196887884,1.0,-0.0,-1.615630261859142,-1.4247808163502294,0.0
2018-11-26,-0.0,-1.7778940027894001,1.0,-0.0,-1.6123314737331471,-1.4210251046025104,0.0
2018-11-27,-0.0,-1.800885729269856,1.0,-0.0,-1.6092885030009907,-1.4170502884447294,0.0
2018-11-28,-0.0,-1.8181393174380553,1.0,-0.0,-1.607877512856475,-1.4178354371201496,0.0
2018-11-29,-0.0,-1.7516740438088754,1.0,-0.0,-1.5450005674724776,-1.3780501645670187,0.0
2018-11-30,-0.0,-1.7551124744376279,1.0,-0.0,-1.550499886389457,-1.374857986821177,0.0
2018-12-03,-0.0,-1.7564037030726416,1.0,-0.0,-1.5494973590049412,-1.373601408530698,0.0
2018-12-04,-0.0,-1.7522790328973448,1.0,-0.0,-1.542098408923617,-1.3678160919540232,0.0
2018-12-06,-0.0,-1.5989162828501762,1.0,-0.0,-1.5282579246816583,-1.2914115415876457,0.0
2018-12-07,-0.0,-1.6016052931286948,1.0,-0.0,-1.533054937903357,-1.2885731330332448,0.0
2018-12-10,-0.0,-1.6101576370581587,1.0,-0.0,-1.5254209931672673,-1.2445257437994297,0.0
2018-12-11,-0.0,-1.609870297615844,1.0,-0.0,-1.5323717776223023,-1.2395995909800335,0.0
2018-12-12,-0.0,-1.6099897734000752,1.0,-0.0,-1.5321599655525056,-1.2402712740190536,0.0
2018-12-13,-0.0,-1.602738255033557,1.0,-0.0,-1.5309530201342283,-1.2354362416107383,0.0
2018-12-14,-0.0,-1.5806746159630465,1.0,-0.0,-1.5509184660006445,-1.2395531206359438,0.0
2018-12-17,-0.0,-1.567734712374047,1.0,-0.0,-1.509409820333742,-1.2541984325851683,0.0
2018-12-18,-0.0,-1.5823192360163711,1.0,-0.0,-1.5585266030013645,-1.3162346521145976,0.0
2018-12-19,-0.0,-1.5891281714066523,1.0,-0.0,-1.5664967943448955,-1.324127349443805,0.0
2018-12-20,-0.0,-1.576005230467473,1.0,-0.0,-1.5569903018415605,-1.3153536013947913,0.0
2018-12-21,-0.0,-1.741171607417031,1.0,-0.0,-1.7698712649108301,-1.3942364473839615,0.0
2018-12-24,-0.0,-1.676328220680002,1.0,-0.0,-1.7354639295503587,-1.4201318014813087,0.0
2018-12-26,-0.0,-1.8041498280957837,1.0,-0.0,-1.7645213824718018,-1.463115990107968,0.0
2018-12-27,-0.0,-1.781142753928593,1.0,-0.0,-1.6521163224757662,-1.5875127942681682,0.0
2018-12-28,-0.0,-1.780505415162455,1.0,-0.0,-1.6504813477737668,-1.5858604091456079,0.0
2018-12-31,-0.0,-1.7788496322199445,1.0,-0.0,-1.657542505727722,-1.5927890992403233,0.0
2019-01-02,-0.0,-1.772123760889156,1.0,-0.0,-1.6476419345148694,-1.5880444577951338,0.0
2019-01-03,-0.0,-1.769803168506961,1.0,-0.0,-1.662145943350936,-1.5690110417666827,0.0
2019-01-04,-0.0,-1.7679492500148222,1.0,-0.0,-1.596905199501986,-1.563882136716666,0.0
2019-01-07,-0.0,-1.6710481197851184,1.0,-0.0,-1.553263230083438,-1.490627500285747,0.0
2019-01-08,-0.0,-1.6403186976957467,1.0,-0.0,-1.595551988994612,-1.4961022583973405,0.0
2019-01-09,-0.0,-1.6157663567394902,1.0,-0.0,-1.5878729108436485,-1.5005418972106555,0.0
2019-01-10,-0.0,-1.6088987637440895,1.0,-0.0,-1.591522816612545,-1.4966102660513871,0.0
2019-01-11,-0.0,-1.5973824694334424,1.0,-0.0,-1.6133402215716661,-1.529533321852936,0.0
2019-01-14,-0.0,-1.5917071775807834,1.0,-0.0,-1.6044037746639976,-1.523076923076923,0.0
2019-01-15,-0.0,-1.584514721919302,1.0,-0.0,-1.6065545543247433,-1.5484704126729034,0.0
2019-01-16,-0.0,-1.588458225667528,1.0,-0.0,-1.57312661498708,-1.5806488659201838,0.0
2019-01-17,-0.0,-1.583624992828045,1.0,-0.0,-1.5732973779333295,-1.5806414596362386,0.0
2019-01-18,-0.0,-1.5991810470897925,1.0,-0.0,-1.6107633811055864,-1.6397192161450718,0.0
2019-01-22,-0.0,-1.6935009695377492,1.0,-0.0,-1.8530681178457495,-1.7085131669481453,0.0
2019-01-23,-0.0,-1.5814636585213422,1.0,-0.0,-1.8767577026435847,-1.7913880382476095,0.0
2019-01-24,-0.0,-1.5825103137892236,1.0,-0.0,-1.8763595449431179,-1.7919114889361167,0.0
2019-01-25,-0.0,-1.4625098658247828,1.0,-0.0,-2.152262562483557,-1.9624440936595633,0.0
2019-01-28,-0.0,-1.4065030033951424,1.0,-0.0,-2.189932097153304,-1.932619482893706,0.0
2019-01-29,-0.0,-1.39842717420037,1.0,-0.0,-2.2198651863600314,-1.9902194025905364,0.0
2019-01-30,-0.0,-1.389793630909211,1.0,-0.0,-2.206237225555482,-1.9972308300916466,0.0
2019-01-31,-0.0,-1.370481534647005,1.0,-0.0,-2.138979511940493,-2.015463917525773,0.0
2019-02-01,-0.0,-1.304692827475048,1.0,-0.0,-2.0414109478643603,-1.8531399169301344,0.0
2019-02-04,-0.0,-1.3095975232198143,1.0,-0.0,-2.037832817337461,-1.8445201238390092,0.0
2019-02-05,-0.0,-1.2803274621681966,1.0,-0.0,-2.032498139419499,-1.8891094021334656,0.0
2019-02-06,-0.0,-1.2823690602229558,1.0,-0.0,-2.0526250233543,-1.8927570529986923,0.0
2019-02-07,-0.0,-1.2779920378203533,1.0,-0.0,-2.062204528489674,-1.8802562826573774,0.0
2019-02-08,-0.0,-1.2591376533267251,1.0,-0.0,-2.0740304794944864,-1.861913021930368,0.0
2019-02-11,-0.0,-1.2443846586998686,1.0,-0.0,-2.1186886066445596,-1.8935118563473692,0.0
2019-02-12,-0.0,-1.249984154148444,1.0,-0.0,-2.1738606832731193,-1.914495785003486,0.0
2019-02-13,-0.0,-1.3152538005668644,1.0,-0.0,-2.2051661942798253,-1.9212187580520488,0.0
2019-02-14,-0.0,-1.2199769053117784,1.0,-0.0,-2.2603926096997693,-1.934821657685399,0.0
2019-02-15,-0.0,-1.2837325797957744,1.0,-0.0,-2.2301714726093382,-1.908291053882217,0.0
2019-02-19,-0.0,-1.278117950370609,1.0,-0.0,-2.2509184660006443,-1.9163390267483078,0.0
2019-02-20,-0.0,-1.3151086811574877,1.0,-0.0,-2.3295772769702627,-2.0228697159621283,0.0
2019-02-21,-0.0,-1.3382177430049065,1.0,-0.0,-2.306789550457499,-1.9854130751889667,0.0
2019-02-22,-0.0,-1.3323347313760734,1.0,-0.0,-2.32521137074762,-1.9998668530723651,0.0
2019-02-25,-0.0,-1.3102688997130845,1.0,-0.0,-2.3476346166677784,-2.014545939814506,0.0
2019-02-26,-0.0,-1.3230459577323046,1.0,-0.0,-2.3694062395169406,-2.0167728950016772,0.0
2019-02-27,-0.0,-1.3288094598226283,1.0,-0.0,-2.3842381080354746,-2.0056436441816716,0.0
2019-02-28,-0.0,-1.3161359666801022,1.0,-0.0,-2.3703479779658743,-2.031237404272471,0.0
2019-03-01,-0.0,-1.320625545338613,1.0,-0.0,-2.3677428015303037,-2.0234915094972816,0.0
2019-03-04,-0.0,-1.3097050428163655,1.0,-0.0,-2.3832404512708987,-2.1033029767568303,0.0
2019-03-05,-0.0,-1.2685336603979287,1.0,-0.0,-2.44140092668302,-2.1039111474516217,0.0
2019-03-06,-0.0,-1.2577880560467962,1.0,-0.0,-2.448102299006938,-2.0958373010474767,0.0
2019-03-07,-0.0,-1.1770203038859754,1.0,-0.0,-2.478217022993142,-2.067970956030657,0.0
2019-03-08,-0.0,-1.1563170647282799,1.0,-0.0,-2.635098650051921,-2.1313949463482174,0.0
2019-03-11,-0.0,-1.1336993822923815,1.0,-0.0,-2.522374742621826,-2.207343857240906,0.0
2019-03-12,-0.0,-1.0520593317972349,1.0,-0.0,-2.7099654377880182,-2.438436059907834,0.0
2019-03-13,-0.0,-1.0992808922805986,1.0,-0.0,-2.7732609333724683,-2.465292045788083,0.0
2019-03-14,-0.0,-1.108034864132425,1.0,-0.0,-2.7573427085622204,-2.4589467516296786,0.0
2019-03-15,-0.0,-1.1008097466755813,1.0,-0.0,-2.800312012480499,-2.5277468241586805,0.0
2019-03-18,-0.0,-1.1619018958772191,1.0,-0.0,-2.8108636773999396,-2.550556725850135,0.0
2019-03-19,-0.0,-1.167579491860642,1.0,-0.0,-2.834398296059638,-2.604974897307166,0.0
2019-03-20,-0.0,-1.177336894315147,1.0,-0.0,-2.825562762304464,-2.627775658145746,0.0
2019-03-21,-0.0,-1.1936034777208508,1.0,-0.0,-2.9927806241266883,-2.5763080267039284,0.0
2019-03-22,-0.0,-1.1807493337513717,1.0,-0.0,-3.1011914093118045,-2.5562784135444425,0.0
2019-03-25,-0.0,-0.8398029701514483,1.0,-0.0,-3.0822673136303487,-2.429789736803411,0.0
2019-03-26,-0.0,-0.9116934262344745,1.0,-0.0,-3.1620720993638294,-2.4997727961223872,0.0
2019-03-27,-0.0,-0.8446995273463876,1.0,-0.0,-3.1736064220871785,-2.484132343011479,0.0
2019-03-28,-0.0,-0.8350259535093659,1.0,-0.0,-3.169638155420146,-2.5180922289927032,0.0
2019-03-29,-0.0,-0.8114741641337386,1.0,-0.0,-3.2130699088145898,-2.5742401215805475,0.0
2019-04-01,-0.0,-0.8349566276061481,1.0,-0.0,-3.210622431897732,-2.5636889362349717,0.0
2019-04-02,-0.0,-0.9028218013142636,1.0,-0.0,-3.348434480092772,-2.479706223424816,0.0
2019-04-03,-0.0,-0.9026069467007041,1.0,-0.0,-3.361414094530827,-2.4717258451303477,0.0
2019-04-04,-0.0,-0.8997981993169822,1.0,-0.0,-3.36681154920832,-2.495032598571872,0.0
2019-04-05,-0.0,-0.8798817488719466,1.0,-0.0,-3.376147502722888,-2.523650225610705,0.0
2019-04-08,-0.0,-0.8663923608415496,1.0,-0.0,-3.3774551665243377,-2.5195248816085707,0.0
2019-04-09,-0.0,-0.8226044991048493,1.0,-0.0,-3.47263952673776,-2.488752237876547,0.0
2019-04-10,-0.0,-0.7839674974607391,1.0,-0.0,-3.538948355340261,-2.490116415344949,0.0
2019-04-11,-0.0,-0.7289018710033945,1.0,-0.0,-3.666140364727244,-2.499486855609063,0.0
2019-04-12,-0.0,-0.732812376667456,1.0,-0.0,-3.6637461520246273,-2.496724287631226,0.0
2019-04-15,-0.0,-0.7393583227445998,1.0,-0.0,-3.6744758576874204,-2.5276365946632784,0.0
2019-04-16,-0.0,-0.7358220810166798,1.0,-0.0,-3.6791104050833994,-2.527879269261318,0.0
2019-04-17,-0.0,-0.7016984291523802,1.0,-0.0,-3.746670919384419,-2.5253966988278447,0.0
2019-04-18,-0.0,-0.724620399077828,1.0,-0.0,-3.700453136179346,-2.5246044995627632,0.0
2019-04-22,-0.0,-0.7590537146560803,1.0,-0.0,-3.765940209025359,-2.576845175403063,0.0
2019-04-23,-0.0,-0.7725871857258718,1.0,-0.0,-3.765612327656123,-2.572019464720195,0.0
2019-04-24,-0.0,-0.7146092865232163,1.0,-0.0,-3.771153535026695,-2.603462222941272,0.0
2019-04-25,-0.0,-0.6294744579198823,1.0,-0.0,-3.441455347298787,-2.27930907754502,0.0
2019-04-26,-0.0,-0.6127864005912786,1.0,-0.0,-3.4832963784183293,-2.2948263118994823,0.0
2019-04-29,-0.0,-0.6185360794191732,1.0,-0.0,-3.4944436212772265,-2.2955252630019265,0.0
2019-04-30,-0.0,-0.6047448522829006,1.0,-0.0,-3.5394658310951956,-2.3162488809310657,0.0
2019-05-01,-0.0,-0.6138843222238829,1.0,-0.0,-3.544462711104469,-2.3143027947989836,0.0
2019-05-02,-0.0,-0.6314776428782943,1.0,-0.0,-3.4582469647616225,-2.313295824696476,0.0
2019-05-03,-0.0,-0.635065127294257,1.0,-0.0,-3.4549289520426294,-2.3107608052101836,0.0
2019-05-06,-0.0,-0.5550894237138442,1.0,-0.0,-3.4642673143445943,-2.340619710016928,0.0
2019-05-07,-0.0,-0.561193588891351,1.0,-0.0,-3.475145874879976,-2.349730408449664,0.0
2019-05-08,-0.0,-0.572187068150411,1.0,-0.0,-3.365772056149538,-2.335297112517274,0.0
2019-05-09,-0.0,-0.5684256623604117,1.0,-0.0,-3.398730019706591,-2.331581636376907,0.0
2019-05-10,-0.0,-0.5655749636098981,1.0,-0.0,-3.3955604075691417,-2.3168850072780205,0.0
2019-05-13,-0.0,-0.564437313106265,1.0,-0.0,-3.3994602873605135,-2.329516446648676,0.0
2019-05-14,-0.0,-0.4268110530246453,1.0,-0.0,-3.6115011202389846,-2.429947722180732,0.0
2019-05-15,-0.0,-0.43474646716541976,1.0,-0.0,-3.705962366810247,-2.4161565782513414,0.0
2019-05-16,-0.0,-0.44183055975794244,1.0,-0.0,-3.704236006051437,-2.4182299546142203,0.0
2019-05-17,-0.0,-0.4161027902379685,1.0,-0.0,-3.685090853797613,-2.5017106363567247,0.0
2019-05-20,-0.0,-0.37850182704019486,1.0,-0.0,-3.7136875761266745,-2.520401948842874,0.0
2019-05-21,-0.0,-0.37832497340021276,1.0,-0.0,-3.70390636874905,-2.5177078583371335,0.0
2019-05-22,-0.0,-0.3481441963264995,1.0,-0.0,-3.751009831567716,-2.5222162944897493,0.0
2019-05-23,-0.0,-0.3414023372287145,1.0,-0.0,-3.7580057671877367,-2.4889968128699347,0.0
2019-05-24,-0.0,-0.25591985428051006,1.0,-0.0,-3.8066180935033396,-2.5269429265330907,0.0
2019-05-28,-0.0,-0.24842695777424,1.0,-0.0,-3.807065423394739,-2.525434008035782,0.0
2019-05-29,-0.0,-0.26912526668698566,1.0,-0.0,-3.8613989637305703,-2.4890277354465105,0.0
2019-05-30,-0.0,-0.2605457171087634,1.0,-0.0,-3.848141673633807,-2.491829444402219,0.0
2019-05-31,-0.0,-0.25842696629213485,1.0,-0.0,-3.8391284542969935,-2.494306103856666,0.0
2019-06-03,-0.0,-0.292742551566081,1.0,-0.0,-3.950802139037433,-2.395874713521773,0.0
2019-06-04,-0.0,-0.29557592666400956,1.0,-0.0,-4.038182542845755,-2.637465125548027,0.0
2019-06-05,-0.0,-0.2739469578783151,1.0,-0.0,-4.092589703588143,-2.4337753510140403,0.0
2019-06-06,-0.0,-0.30275587477554844,1.0,-0.0,-4.032633304707627,-2.471621516121477,0.0
2019-06-07,-0.0,-0.35173489278752434,1.0,-0.0,-3.987446393762183,-2.458089668615984,0.0
2019-06-10,-0.0,-0.3573214564775746,1.0,-0.0,-3.9674949210814185,-2.488904516330676,0.0
2019-06-11,-0.0,-0.3646610573106842,1.0,-0.0,-4.061914589617399,-2.5112716304175264,0.0
2019-06-12,-0.0,-0.3623671267650325,1.0,-0.0,-4.058622877994606,-2.5117404410598128,0.0
2019-06-13,-0.0,-0.42604732970898623,1.0,-0.0,-4.0808282699072596,-2.4880076750879434,0.0
2019-06-14,-0.0,-0.4190126804370365,1.0,-0.0,-4.093627881011245,-2.462477071536805,0.0
2019-06-17,-0.0,-0.4117600380891922,1.0,-0.0,-4.067290906205365,-2.4561974289795274,0.0
2019-06-18,-0.0,-0.41774359787520815,1.0,-0.0,-4.055973995084437,-2.45453103940379,0.0
2019-06-19,-0.0,-0.3694287264553135,1.0,-0.0,-3.9820944112859467,-2.399813967909464,0.0
2019-06-20,-0.0,-0.3874182497664279,1.0,-0.0,-3.9877763936468393,-2.410541887262535,0.0
2019-06-21,-0.0,-0.3988913179262961,1.0,-0.0,-3.993285446595878,-2.4154434728294816,0.0
2019-06-24,-0.0,-0.36075159831592074,1.0,-0.0,-3.9602370185560574,-2.4757523779822233,0.0
2019-06-25,-0.0,-0.29955597843323817,1.0,-0.0,-4.089755788138281,-2.5396447827465902,0.0
2019-06-26,-0.0,-0.29185916839254417,1.0,-0.0,-4.061574000318623,-2.6121554882905844,0.0
2019-06-27,-0.0,-0.28997355133445535,1.0,-0.0,-4.120381501963613,-2.6043119339584835,0.0
2019-06-28,-0.0,-0.2446578631452581,1.0,-0.0,-4.153741496598639,-2.604801920768307,0.0
2019-07-01,-0.0,-0.2245272480651081,1.0,-0.0,-4.179047315088168,-2.575281257480252,0.0
2019-07-02,-0.0,-0.2607113316790736,1.0,-0.0,-4.311248966087676,-2.6994210090984283,0.0
2019-07-03,-0.0,-0.24126400267513792,1.0,-0.0,-4.3904865407122555,-2.7280555091121887,0.0
2019-07-05,-0.0,-0.23874511109261878,1.0,-0.0,-4.3609053840392775,-2.721810768078555,0.0
2019-07-08,-0.0,-0.23908886856762826,1.0,-0.0,-4.350236927425389,-2.72400033252972,0.0
2019-07-09,-0.0,-0.2180220508994446,1.0,-0.0,-4.342452126336732,-2.729254745917268,0.0
2019-07-10,-0.0,-0.20296370296370295,1.0,-0.0,-4.3814518814518815,-2.7405927405927404,0.0
2019-07-11,-0.0,-0.18989576328177538,1.0,-0.0,-4.458557498318763,-2.757817753866846,0.0
2019-07-12,-0.0,-0.23110587443191383,1.0,-0.0,-4.435785221343208,-2.749200471301128,0.0
2019-07-15,-0.0,-0.2966848510281158,1.0,-0.0,-4.423583718002518,-2.6725136382710866,0.0
2019-07-16,-0.0,-0.31230072159758354,1.0,-0.0,-4.43144822956872,-2.6469206242658165,0.0
2019-07-17,-0.0,-0.33707865168539325,1.0,-0.0,-4.415898037900385,-2.632064397115546,0.0
2019-07-18,-0.0,-0.3415588835942818,1.0,-0.0,-4.513444520081689,-2.6541865214431586,0.0
2019-07-19,-0.0,-0.3548198311177995,1.0,-0.0,-4.400300978179082,-2.6054677702533233,0.0
2019-07-22,-0.0,-0.31578066136458766,1.0,-0.0,-4.398493093344495,-2.6574298869820008,0.0
2019-07-23,-0.0,-0.33039906103286387,1.0,-0.0,-4.395791415157612,-2.6575285043594903,0.0
2019-07-24,-0.0,-0.33691756272401435,1.0,-0.0,-4.385179628240393,-2.6132366424939573,0.0
2019-07-25,-0.0,-0.3014608233731739,1.0,-0.0,-4.415089641434263,-2.5834993359893756,0.0
2019-07-26,-0.0,-0.28935185185185186,1.0,-0.0,-4.406084656084656,-2.5716765873015874,0.0
2019-07-29,-0.0,-0.26808651694704566,1.0,-0.0,-4.4125300406066135,-2.6064473357089586,0.0
2019-07-30,-0.0,-0.2713313413014608,1.0,-0.0,-4.409362549800797,-2.619438911022576,0.0
2019-07-31,-0.0,-0.31634679020516215,1.0,-0.0,-4.362425545996029,-2.5938947716743876,0.0
2019-08-01,-0.0,-0.3134413416917691,1.0,-0.0,-4.288366034356428,-2.5395261743873645,0.0
2019-08-02,-0.0,-0.2745912745009484,1.0,-0.12690813837955017,-4.791256435732996,-2.8399421913106315,0.0
2019-08-05,-0.0,-0.2577854671280277,1.0,-0.10335093789837917,-4.878710617373885,-2.8659624840648337,0.0
2019-08-06,-0.0,-0.2599405425492382,1.0,-0.1091601635079896,-4.899758454106281,-3.0214604236343368,0.0
2019-08-07,-0.0,-0.3043078901442087,1.0,-0.05051896757600808,-4.819601359419491,-3.010746762193442,0.0
2019-08-08,-0.0,-0.29587006960556844,1.0,-0.05364269141531323,-4.88139211136891,-3.049837587006961,0.0
2019-08-09,-0.0,-0.2358713429038706,1.0,-0.02453207341450118,-4.762038887879338,-3.063601671815373,0.0
2019-08-12,-0.0,-0.21589164785553047,1.0,-0.0472234762979684,-4.761986455981941,-3.0042437923250565,0.0
2019-08-13,-0.0,-0.16403587443946188,1.0,-0.029417040358744394,-4.766636771300448,-3.0084304932735426,0.0
2019-08-14,-0.0,-0.20313485271597154,1.0,-0.019998198360508066,-4.764075308530763,-3.020989100081074,0.0
2019-08-15,-0.0,-0.3019305019305019,1.0,-0.06743886743886744,-4.523294723294724,-2.6873444873444874,0.0
2019-08-16,-0.0,-0.2981174245680392,1.0,-0.07685033955127654,-4.5293561420098,-2.6919109430069628,0.0
2019-08-19,-0.0,-0.20660221235084053,1.0,-0.11053044159916384,-4.6772929187353025,-2.715617106523822,0.0
2019-08-20,-0.0,-0.2057325390658724,1.0,-0.14633514633514633,-4.629974963308297,-2.6512129845463175,0.0
2019-08-21,-0.0,-0.22131786301844317,1.0,-0.1632175945969348,-4.649147112304096,-2.625075764135423,0.0
2019-08-22,-0.0,-0.23218170742320077,1.0,-0.14567922722130364,-4.6927160386389355,-2.6317987990601344,0.0
2019-08-23,-0.0,-0.22675480560146125,1.0,-0.15003914064538576,-4.686961816125946,-2.634165434461164,0.0
2019-08-26,-0.0,-0.13899470407878844,1.0,-0.22001300752578276,-5.119947969896868,-2.8121341633373595,0.0
2019-08-27,-0.0,-0.12236365325652698,1.0,-0.20672674904766328,-5.120040880795317,-2.841958561739292,0.0
2019-08-28,-0.0,-0.06177461624859603,1.0,-0.255054286783976,-5.209659303631598,-2.8332085361287906,0.0
2019-08-29,-0.0,-0.019996244836650395,1.0,-0.2848291400675929,-5.25713481036425,-2.8260420578295156,0.0
2019-08-30,-0.0,-0.0,1.0,-0.3135269392434085,-5.40571264807031,-2.8336836071837985,0.0
2019-09-03,-0.0,-0.011941701927597557,1.0,-0.3755524212505877,-5.27005171603197,-2.7453690644099673,0.0
2019-09-04,-0.0,-0.0,1.0,-0.3996355615229692,-5.376234775103097,-2.8145199961638054,0.0
2019-09-05,-0.0,-0.0,1.0,-0.3851037619634228,-5.3575286648346445,-2.733345967971193,0.0
2019-09-06,-0.0,-0.0,1.0,-0.45120772946859905,-5.546280193236715,-2.664347826086957,0.0
2019-09-09,-0.0,-0.0,1.0,-0.45993403181994563,-5.5774155995343415,-2.6638533178114083,0.0
2019-09-10,-0.0,-0.0,1.0,-0.5925308762987649,-5.653793373848265,-2.555675357772986,0.0
2019-09-11,-0.0,-0.0,1.0,-0.6289043376089297,-5.64574561832958,-2.516792323509253,0.0
2019-09-12,-0.0,-0.0,1.0,-0.6393680945919752,-5.588001550688118,-2.4644310912967633,0.0
2019-09-13,-0.0,-0.0,1.0,-0.6100519930675911,-5.5492971307529375,-2.468996726362411,0.0
2019-09-16,-0.0,-0.0,1.0,-0.6104807692307693,-5.5375,-2.467403846153846,0.0
2019-09-17,-0.0,-0.0,1.0,-0.610692991887401,-5.662007623888183,-2.5016127455771673,0.0
2019-09-18,-0.0,-0.0,1.0,-0.6526108374384235,-5.699408866995073,-2.5001970443349752,0.0
2019-09-19,-0.0,-0.0,1.0,-0.6593222013635016,-5.681355597272997,-2.5396699930836872,0.0
2019-09-20,-0.0,-0.0,1.0,-0.7279864838004373,-5.657622739018088,-2.552673424766448,0.0
2019-09-23,-0.0,-0.0,1.0,-0.7522825323567774,-5.683355071736731,-2.5973713253737336,0.0
2019-09-24,-0.0,-0.0,1.0,-0.7721365971592626,-5.694167422181928,-2.60733353480407,0.0
