Date,IWF,IWM,MTUM,SPY,VLUE,VXX,YORW
2018-12-06,-0.0,-0.8041763474170324,-0.0,-0.639531881937871,-0.4246909330809167,0.0,1.0
2018-12-07,-0.0,-0.8054374065984596,-0.0,-0.6398723991263363,-0.4285837452580757,0.0,1.0
2018-12-10,-0.0,-0.8061479838480351,-0.0,-0.6321731217653416,-0.40533469828811924,0.0,1.0
2018-12-11,-0.0,-0.8127207465900933,-0.0,-0.6614213926776741,-0.39735821966977747,0.0,1.0
2018-12-12,-0.0,-0.814900109390293,-0.0,-0.6667626230640796,-0.397029189936093,0.0,1.0
2018-12-13,-0.0,-0.8130303466129728,-0.0,-0.6672515460952106,-0.39617431324608077,0.0,1.0
2018-12-14,-0.0,-0.8055771165732357,-0.0,-0.6723587753341957,-0.3968664654305017,0.0,1.0
2018-12-17,-0.0,-0.8075094372244473,-0.0,-0.6506065758003631,-0.42345042215370426,0.0,1.0
2018-12-18,-0.0,-0.7984720155659838,-0.0,-0.6432986150852695,-0.41959482659951924,0.0,1.0
2018-12-19,-0.0,-0.7986548368631942,-0.0,-0.6436462507155124,-0.41974813966800234,0.0,1.0
2018-12-20,-0.0,-0.7905863581970483,-0.0,-0.6428571428571428,-0.41569320189184567,0.0,1.0
2018-12-21,-0.0,-0.7919063677841698,-0.0,-0.6453934876866835,-0.39660498200470423,0.0,1.0
2018-12-24,-0.0,-0.8530317385125532,-0.0,-0.6996091899573662,-0.4080116058739933,0.0,1.0
2018-12-26,-0.0,-0.8543001587208277,-0.0,-0.6869672564811005,-0.39800717182999235,0.0,1.0
2018-12-27,-0.0,-0.8193959025942659,-0.0,-0.630693603841673,-0.39138465035660497,0.0,1.0
2018-12-28,-0.0,-0.8206569571018937,-0.0,-0.6292195440479232,-0.38920591658859266,0.0,1.0
2018-12-31,-0.0,-0.8359370529327611,-0.0,-0.6329899856938485,-0.39230329041487844,0.0,1.0
2019-01-02,-0.0,-0.8357939914163091,-0.0,-0.6303290414878397,-0.3951359084406295,0.0,1.0
2019-01-03,-0.0,-0.8366715378664146,-0.0,-0.64792687469555,-0.38081320381672823,0.0,1.0
2019-01-04,-0.0,-0.837013190507393,-0.0,-0.6331728440785163,-0.3787356485570212,0.0,1.0
2019-01-07,-0.0,-0.8103486812695575,-0.0,-0.6251396960214572,-0.35843205185516314,0.0,1.0
2019-01-08,-0.0,-0.7931516031728298,-0.0,-0.6419953077868394,-0.35786504301195393,0.0,1.0
2019-01-09,-0.0,-0.7854892228759446,-0.0,-0.6411622005967152,-0.36176560800825364,0.0,1.0
2019-01-10,-0.0,-0.7822121820615797,-0.0,-0.6458891120035698,-0.3608322177599286,0.0,1.0
2019-01-11,-0.0,-0.7647796988287786,-0.0,-0.6492749581706637,-0.37456776352481874,0.0,1.0
2019-01-14,-0.0,-0.7632848893971937,-0.0,-0.650227342464225,-0.375965856788195,0.0,1.0
2019-01-15,-0.0,-0.756627783669141,-0.0,-0.6444438243009433,-0.38954624100016744,0.0,1.0
2019-01-16,-0.0,-0.7545705752644655,-0.0,-0.6334328858123762,-0.40318754012337066,0.0,1.0
2019-01-17,-0.0,-0.7609301030353662,-0.0,-0.6277638540796435,-0.3960178223336118,0.0,1.0
2019-01-18,-0.0,-0.7551890497026814,-0.0,-0.6324189386289689,-0.4172837428475261,0.0,1.0
2019-01-22,-0.0,-0.8294567062818337,-0.0,-0.7170911148839841,-0.2830786644029429,0.0,1.0
2019-01-23,-0.0,-0.838079739625712,-0.0,-0.711315619651525,-0.2563620549367302,0.0,1.0
2019-01-24,-0.0,-0.8385937324497361,-0.0,-0.7097326743794226,-0.2597439065483545,0.0,1.0
2019-01-25,-0.0,-0.8573908588991973,-0.0,-0.8047697649268597,-0.18373271102510103,0.0,1.0
2019-01-28,-0.0,-0.8519796380090496,-0.0,-0.7983031674208143,-0.17777149321266966,0.0,1.0
2019-01-29,-0.0,-0.8345138259292837,-0.0,-0.8072019492293744,-0.19146645512239346,0.0,1.0
2019-01-30,-0.0,-0.8310502283105022,-0.0,-0.8045038146288891,-0.2006012649252673,0.0,1.0
2019-01-31,-0.0,-0.8509309750515638,-0.0,-0.7580877574661655,-0.21639872291131015,0.0,1.0
2019-02-01,-0.0,-0.8505964832928139,-0.0,-0.760671679764799,-0.21566687397523604,0.0,1.0
2019-02-04,-0.0,-0.8516108958221367,-0.0,-0.7661867451135689,-0.21081662093740275,0.0,1.0
2019-02-05,-0.0,-0.8303349875930521,-0.0,-0.7595025941800134,-0.22992330250394766,0.0,1.0
2019-02-06,-0.0,-0.8203898558492482,-0.0,-0.764619594346808,-0.23591638692205702,0.0,1.0
2019-02-07,-0.0,-0.8179639705675058,-0.0,-0.7686278932085365,-0.23261255673648895,0.0,1.0
2019-02-08,-0.0,-0.815262860373092,-0.0,-0.7780101752402487,-0.23321085358959864,0.0,1.0
2019-02-11,-0.0,-0.8202936096718481,-0.0,-0.830713874496258,-0.2275474956822107,0.0,1.0
2019-02-12,-0.0,-0.8155443403028118,-0.0,-0.8349242970439797,-0.23345349675558758,0.0,1.0
2019-02-13,-0.0,-0.8150151013950812,-0.0,-0.8307493168416511,-0.23069178771753196,0.0,1.0
2019-02-14,-0.0,-0.7684985477238088,-0.0,-0.8611278865786673,-0.2461392459666983,0.0,1.0
2019-02-15,-0.0,-0.8084765177548683,-0.0,-0.8334765177548682,-0.22170675830469644,0.0,1.0
2019-02-19,-0.0,-0.7926564020376624,-0.0,-0.8494075897201077,-0.21979279949630814,0.0,1.0
2019-02-20,-0.0,-0.7967274293096025,-0.0,-0.8459308167073346,-0.22798909143103202,0.0,1.0
2019-02-21,-0.0,-0.7509937535491198,-0.0,-0.8405735377626348,-0.24772856331629753,0.0,1.0
2019-02-22,-0.0,-0.7604433077578858,-0.0,-0.8420858198351804,-0.23918726911054275,0.0,1.0
2019-02-25,-0.0,-0.759621128082601,-0.0,-0.844497539608044,-0.24026509656682882,0.0,1.0
2019-02-26,-0.0,-0.7679081457785902,-0.0,-0.850622643665029,-0.23763281160744887,0.0,1.0
2019-02-27,-0.0,-0.7613564939146334,-0.0,-0.8544083195245986,-0.24121478772641564,0.0,1.0
2019-02-28,-0.0,-0.7684053907121806,-0.0,-0.861541102749721,-0.2313943174339752,0.0,1.0
2019-03-01,-0.0,-0.7801444450713761,-0.0,-0.8346216780454776,-0.20642667719911978,0.0,1.0
2019-03-04,-0.0,-0.7673543311543142,-0.0,-0.8349039250643802,-0.2276367546764015,0.0,1.0
2019-03-05,-0.0,-0.7461592670894996,-0.0,-0.8471599718111347,-0.2255673009161381,0.0,1.0
2019-03-06,-0.0,-0.743259217562623,-0.0,-0.8418801013228258,-0.22938361947649874,0.0,1.0
2019-03-07,-0.0,-0.7548607609121982,-0.0,-0.832156664985712,-0.21457387796268282,0.0,1.0
2019-03-08,-0.0,-0.7484607128735243,-0.0,-0.8745127944416201,-0.20140654126419252,0.0,1.0
2019-03-11,-0.0,-0.7493059096832682,-0.0,-0.8719757493342399,-0.21174004192872117,0.0,1.0
2019-03-12,-0.0,-0.7329995107772885,-0.0,-0.8940401162623385,-0.25076980632536183,0.0,1.0
2019-03-13,-0.0,-0.7499348033960187,-0.0,-0.8946422879661559,-0.2530497522529049,0.0,1.0
2019-03-14,-0.0,-0.7563228438228439,-0.0,-0.9023310023310024,-0.2550990675990676,0.0,1.0
2019-03-15,-0.0,-0.7458369851007889,-0.0,-0.8989190768331872,-0.2766579024247736,0.0,1.0
2019-03-18,-0.0,-0.7525479484242371,-0.0,-0.9025171087026758,-0.28208065321467385,0.0,1.0
2019-03-19,-0.0,-0.7481350954478708,-0.0,-0.9085168869309839,-0.2802055800293685,0.0,1.0
2019-03-20,-0.0,-0.7481370210008542,-0.0,-0.9089570263026127,-0.2882978410061559,0.0,1.0
2019-03-21,-0.0,-0.7456565417799313,-0.0,-0.961795296064295,-0.24725209786077296,0.0,1.0
2019-03-22,-0.0,-0.7393479231799911,-0.0,-0.9906505880601459,-0.24752121482804823,0.0,1.0
2019-03-25,-0.0,-0.7010090281465746,-0.0,-1.0033634271552487,-0.24603174603174605,0.0,1.0
2019-03-26,-0.0,-0.7301209125022335,-0.0,-1.0041693966287448,-0.24382035856811005,0.0,1.0
2019-03-27,-0.0,-0.7082813521059822,-0.0,-1.0175548030654071,-0.2445493970177627,0.0,1.0
2019-03-28,-0.0,-0.7020044543429844,-0.0,-1.0087305122494432,-0.25882702301410543,0.0,1.0
2019-03-29,-0.0,-0.6856086580602845,-0.0,-1.0190811245937808,-0.27670612086699864,0.0,1.0
2019-04-01,-0.0,-0.683876327814373,-0.0,-1.0144501809981605,-0.2688861195181295,0.0,1.0
2019-04-02,-0.0,-0.6968011126564674,-0.0,-1.0315154025981712,-0.23087621696801114,0.0,1.0
2019-04-03,-0.0,-0.699725574670247,-0.0,-1.0167606007849153,-0.234353329989082,0.0,1.0
2019-04-04,-0.0,-0.69725529589033,-0.0,-1.020119951546666,-0.23706680060271224,0.0,1.0
2019-04-05,-0.0,-0.6932339279902962,-0.0,-1.0255613739238485,-0.2396674654596018,0.0,1.0
2019-04-08,-0.0,-0.6983487000088938,-0.0,-1.0259405294832646,-0.24037235777178262,0.0,1.0
2019-04-09,-0.0,-0.6901959612856973,-0.0,-1.068347472816346,-0.2286712868921018,0.0,1.0
2019-04-10,-0.0,-0.6741094052764942,-0.0,-1.0741392159785361,-0.2327917722462364,0.0,1.0
2019-04-11,-0.0,-0.6735862562634216,-0.0,-1.076234788833214,-0.2327606776425674,0.0,1.0
2019-04-12,-0.0,-0.6735674014855473,-0.0,-1.0779763147689647,-0.23148286251230502,0.0,1.0
2019-04-15,-0.0,-0.6753650016421342,-0.0,-1.0752993162750426,-0.23503418624787267,0.0,1.0
2019-04-16,-0.0,-0.6743261817964501,-0.0,-1.0732385107273053,-0.24051275921831114,0.0,1.0
2019-04-17,-0.0,-0.6821104896359884,-0.0,-1.0898812550474082,-0.21906499566296772,0.0,1.0
2019-04-18,-0.0,-0.6686344430793203,-0.0,-1.0879506158041412,-0.23999880135446944,0.0,1.0
2019-04-22,-0.0,-0.66804867057233,-0.0,-1.090491212257774,-0.24578639026588553,0.0,1.0
2019-04-23,-0.0,-0.6730665061691243,-0.0,-1.0867288594643394,-0.2495335540174541,0.0,1.0
2019-04-24,-0.0,-0.6733219414215907,-0.0,-1.0738075966064096,-0.2507119944839164,0.0,1.0
2019-04-25,-0.0,-0.679918266774843,-0.0,-1.0838967517052795,-0.2411130142131675,0.0,1.0
2019-04-26,-0.0,-0.67391762192737,-0.0,-1.0950747660739537,-0.23970274092126245,0.0,1.0
2019-04-29,-0.0,-0.6650424111171269,-0.0,-1.0939060338085786,-0.24893220237020997,0.0,1.0
2019-04-30,-0.0,-0.6450293968424509,-0.0,-1.0823410033724297,-0.2570806100217865,0.0,1.0
2019-05-01,-0.0,-0.6323706016572596,-0.0,-1.082532724870902,-0.28737840758976824,0.0,1.0
2019-05-02,-0.0,-0.6385477041352593,-0.0,-1.0721042673954173,-0.2924412144508844,0.0,1.0
2019-05-03,-0.0,-0.6264792455097014,-0.0,-1.0816062954286056,-0.2954886766384333,0.0,1.0
2019-05-06,-0.0,-0.6132545301812072,-0.0,-1.080283211328453,-0.3065822632905316,0.0,1.0
2019-05-07,-0.0,-0.6086002104946624,-0.0,-1.0878063449105397,-0.3106600511201323,0.0,1.0
2019-05-08,-0.0,-0.6106943240577458,-0.0,-1.0544579609648206,-0.323788743760648,0.0,1.0
2019-05-09,-0.0,-0.6082335731558051,-0.0,-1.0541839567722482,-0.32292444099471596,0.0,1.0
2019-05-10,-0.0,-0.6085266646580296,-0.0,-1.0835793913829468,-0.3208496535100934,0.0,1.0
2019-05-13,-0.0,-0.6054909795374743,-0.0,-1.0973483472575374,-0.32416152076522586,0.0,1.0
2019-05-14,-0.0,-0.563600431189364,-0.0,-1.1076176787639238,-0.32318241705593487,0.0,1.0
2019-05-15,-0.0,-0.5645833958414594,-0.0,-1.1272165381499597,-0.308590116715173,0.0,1.0
2019-05-16,-0.0,-0.5657026281051242,-0.0,-1.125315012600504,-0.30910236409456376,0.0,1.0
2019-05-17,-0.0,-0.5551282821606681,-0.0,-1.1111578441386771,-0.3379799315027339,0.0,1.0
2019-05-20,-0.0,-0.5449714800360252,-0.0,-1.116481537075953,-0.3406484539177424,0.0,1.0
2019-05-21,-0.0,-0.5528499116422559,-0.0,-1.1045017521789917,-0.33782609997903373,0.0,1.0
2019-05-22,-0.0,-0.546169133568653,-0.0,-1.0917450241746507,-0.328270993385341,0.0,1.0
2019-05-23,-0.0,-0.5499110847658566,-0.0,-1.1115886188500297,-0.3023414344991109,0.0,1.0
2019-05-24,-0.0,-0.5311523725316829,-0.0,-1.1174771588564691,-0.2986147951665193,0.0,1.0
2019-05-28,-0.0,-0.5380733132636798,-0.0,-1.115134879877221,-0.2982114397024969,0.0,1.0
2019-05-29,-0.0,-0.5359853518797436,-0.0,-1.1177165470600394,-0.2995481527420927,0.0,1.0
2019-05-30,-0.0,-0.5362892505834047,-0.0,-1.119428115676602,-0.29823058517708917,0.0,1.0
2019-05-31,-0.0,-0.5339825881658551,-0.0,-1.1105503910284786,-0.3066253504500517,0.0,1.0
2019-06-03,-0.0,-0.5455474452554744,-0.0,-1.10207299270073,-0.2720875912408759,0.0,1.0
2019-06-04,-0.0,-0.5226375667517994,-0.0,-1.0975446946830743,-0.2820989087531925,0.0,1.0
2019-06-05,-0.0,-0.5074789074789074,-0.0,-1.119290719290719,-0.2332046332046332,0.0,1.0
2019-06-06,-0.0,-0.5186539450379936,-0.0,-1.0978118036907958,-0.2401873964463235,0.0,1.0
2019-06-07,-0.0,-0.532140206656391,-0.0,-1.082976537078267,-0.23925329679739685,0.0,1.0
2019-06-10,-0.0,-0.5370591921608843,-0.0,-1.0663989061698855,-0.24505782487324104,0.0,1.0
2019-06-11,-0.0,-0.5415535035306899,-0.0,-1.0823065267732068,-0.23499814174218817,0.0,1.0
2019-06-12,-0.0,-0.5393842463014794,-0.0,-1.0826526532244245,-0.2339921174387388,0.0,1.0
2019-06-13,-0.0,-0.5576299865209785,-0.0,-1.090682267917061,-0.21959333505405948,0.0,1.0
2019-06-14,-0.0,-0.5490589855405096,-0.0,-1.1142701400045905,-0.2056173972917145,0.0,1.0
2019-06-17,-0.0,-0.5459244873479179,-0.0,-1.1210944193751071,-0.1889529902324784,0.0,1.0
2019-06-18,-0.0,-0.5321189422313019,-0.0,-1.1168709567585973,-0.1883724889342867,0.0,1.0
2019-06-19,-0.0,-0.5205002688095979,-0.0,-1.1244729917093461,-0.1846014544014035,0.0,1.0
2019-06-20,-0.0,-0.5257177033492824,-0.0,-1.1328890407837777,-0.18942241968557758,0.0,1.0
2019-06-21,-0.0,-0.5365149262266956,-0.0,-1.1211254718060162,-0.20179000343131648,0.0,1.0
2019-06-24,-0.0,-0.4980764878931885,-0.0,-1.08652975786377,-0.2440880289658294,0.0,1.0
2019-06-25,-0.0,-0.5002261803788521,-0.0,-1.0842239185750635,-0.24277636415040996,0.0,1.0
2019-06-26,-0.0,-0.494276265581277,-0.0,-1.0544673393821193,-0.2777919104553549,0.0,1.0
2019-06-27,-0.0,-0.49797145856384945,-0.0,-1.0796096121655743,-0.25956819020058447,0.0,1.0
2019-06-28,-0.0,-0.48815058396643607,-0.0,-1.0869146161696337,-0.2597233246399818,0.0,1.0
2019-07-01,-0.0,-0.49488618557875846,-0.0,-1.0812797356200679,-0.27275576194410417,0.0,1.0
2019-07-02,-0.0,-0.5056928156666287,-0.0,-1.0690823181145392,-0.27166116361152226,0.0,1.0
2019-07-03,-0.0,-0.49275610801543085,-0.0,-1.0923846263751966,-0.272410344334905,0.0,1.0
2019-07-05,-0.0,-0.47755358315020413,-0.0,-1.09771968378093,-0.2786894603156483,0.0,1.0
2019-07-08,-0.0,-0.48054135853581936,-0.0,-1.0950803757530765,-0.2796733575079234,0.0,1.0
2019-07-09,-0.0,-0.4806188274247874,-0.0,-1.0945367357424218,-0.2792144773648456,0.0,1.0
2019-07-10,-0.0,-0.47601507623779343,-0.0,-1.0981097595796927,-0.28122323111187253,0.0,1.0
2019-07-11,-0.0,-0.4717653430631966,-0.0,-1.1080356888344118,-0.2707733530971181,0.0,1.0
2019-07-12,-0.0,-0.4653445683320566,-0.0,-1.121882713422419,-0.24992197917553266,0.0,1.0
2019-07-15,-0.0,-0.4511395125261551,-0.0,-1.1309732511451678,-0.24543346717186001,0.0,1.0
2019-07-16,-0.0,-0.4542729483626492,-0.0,-1.134975397319156,-0.23864600418528367,0.0,1.0
2019-07-17,-0.0,-0.46414336998614925,-0.0,-1.1300562512366794,-0.2324956892896515,0.0,1.0
2019-07-18,-0.0,-0.46857624262847514,-0.0,-1.1180567256388654,-0.22153889356922213,0.0,1.0
2019-07-19,-0.0,-0.4727553310886644,-0.0,-1.114337822671156,-0.21877104377104375,0.0,1.0
2019-07-22,-0.0,-0.43642458100558656,-0.0,-1.0980726256983242,-0.2587709497206704,0.0,1.0
2019-07-23,-0.0,-0.4334019815206502,-0.0,-1.0888066347545364,-0.26082600467549816,0.0,1.0
2019-07-24,-0.0,-0.43635050286158805,-0.0,-1.092432072012002,-0.24948602544868592,0.0,1.0
2019-07-25,-0.0,-0.43021287224889676,-0.0,-1.1016902112070162,-0.24351253087618993,0.0,1.0
2019-07-26,-0.0,-0.4242760457117497,-0.0,-1.1067901919449683,-0.24270498169310994,0.0,1.0
2019-07-29,-0.0,-0.4106379434789851,-0.0,-1.1043251346399423,-0.26111820554105825,0.0,1.0
2019-07-30,-0.0,-0.407323035892877,-0.0,-1.101705745082787,-0.2690576730747861,0.0,1.0
2019-07-31,-0.0,-0.40782076719576726,-0.0,-1.089891975308642,-0.25801917989417994,0.0,1.0
2019-08-01,-0.0,-0.4181313089638859,-0.0,-1.0835877547652446,-0.24878290287977556,0.0,1.0
2019-08-02,-0.0,-0.41091977699046994,-0.0,-1.0833264672763727,-0.2521490758287331,0.0,1.0
2019-08-05,-0.0,-0.4095488392466054,-0.0,-1.084975908891809,-0.24307380639509416,0.0,1.0
2019-08-06,-0.0,-0.4109385950725107,-0.0,-1.0375491940266321,-0.24710226966413285,0.0,1.0
2019-08-07,-0.0,-0.40820407501486244,-0.0,-1.0479381721882937,-0.24612225044587363,0.0,1.0
2019-08-08,-0.0,-0.41751313485113833,-0.0,-1.0421392967802776,-0.23464906372086758,0.0,1.0
2019-08-09,-0.0,-0.4101052857181129,-0.0,-1.0268974200980523,-0.24199641010528572,0.0,1.0
2019-08-12,-0.0,-0.4006013489720183,-0.0,-1.094698919197118,-0.21347888506650053,0.0,1.0
2019-08-13,-0.0,-0.38566043875586414,-0.0,-1.1058925617593622,-0.22016433007023348,0.0,1.0
2019-08-14,-0.0,-0.39487041036717063,-0.0,-1.0911987041036717,-0.21371490280777536,0.0,1.0
2019-08-15,-0.0,-0.41775671238680295,-0.0,-1.0736906211936663,-0.1564370068315416,0.0,1.0
2019-08-16,-0.0,-0.4084741288278775,-0.0,-1.0741288278775079,-0.1573389651531151,0.0,1.0
2019-08-19,-0.0,-0.39997372569626904,-0.0,-1.0813977929584866,-0.14608512874408827,0.0,1.0
2019-08-20,-0.0,-0.40542452830188674,-0.0,-1.0810010482180292,-0.13414570230607967,0.0,1.0
2019-08-21,-0.0,-0.41278629442950043,-0.0,-1.0846935311169728,-0.11409991904102793,0.0,1.0
2019-08-22,-0.0,-0.41614401553520347,-0.0,-1.0936573332983441,-0.11438843257144356,0.0,1.0
2019-08-23,-0.0,-0.41628840553092117,-0.0,-1.0931703093432688,-0.11429171148951801,0.0,1.0
2019-08-26,-0.0,-0.41264589412255104,-0.0,-1.0845664860358482,-0.10806586077532306,0.0,1.0
2019-08-27,-0.0,-0.4146744692576167,-0.0,-1.1047051722780592,-0.10481013986931535,0.0,1.0
2019-08-28,-0.0,-0.4107959743824337,-0.0,-1.0978434191608941,-0.10539798719121683,0.0,1.0
2019-08-29,-0.0,-0.4014371570420695,-0.0,-1.1071073948262347,-0.10446825189443429,0.0,1.0
2019-08-30,-0.0,-0.3977177990829512,-0.0,-1.1100719049604002,-0.09746248436848687,0.0,1.0
2019-09-03,-0.0,-0.4207806372867271,-0.0,-1.107486950424598,-0.06868880982678474,0.0,1.0
2019-09-04,-0.0,-0.38263423254846923,-0.013540204792348874,-1.1102708040958469,-0.0924164457612142,0.0,1.0
2019-09-05,-0.0,-0.38602626874951423,-0.004119064272946297,-1.1183389031372244,-0.08209631874821896,0.0,1.0
2019-09-06,-0.0,-0.38298092333143774,-0.009460786847955333,-1.1246962725533785,-0.06777645659928656,0.0,1.0
2019-09-09,-0.0,-0.39344474003667634,-0.010202236743549345,-1.121342046129607,-0.057855722292532996,0.0,1.0
2019-09-10,-0.0,-0.38211571273460526,-0.044103200454991984,-1.1314564913913447,-0.02750633369525878,0.0,1.0
2019-09-11,-0.0,-0.37471234647705237,-0.06813186813186813,-1.1343503555268262,-0.008429217840982547,0.0,1.0
2019-09-12,-0.0,-0.3954857958230639,-0.06156440524062784,-1.1326242054741211,-0.0046958100921001425,0.0,1.0
2019-09-13,-0.0,-0.3966652836842651,-0.0610673166683954,-1.1312104553469557,-0.004148947204646821,0.0,1.0
2019-09-16,-0.0,-0.39602343425964326,-0.0571858150145168,-1.1343063044379926,-0.004717959352965574,0.0,1.0
2019-09-17,-0.0,-0.4011980706394896,-0.05476894351952699,-1.1372594782428296,-0.0,0.0,1.0
2019-09-18,-0.0,-0.4045229388728961,-0.059182032729064554,-1.1297232812054254,-0.0,0.0,1.0
2019-09-19,-0.0,-0.39385278910857646,-0.06056275819065188,-1.1437553586739069,-0.0,0.0,1.0
2019-09-20,-0.0,-0.39670561294855444,-0.07489135808894325,-1.130604491399724,-0.0,0.0,1.0
2019-09-23,-0.0,-0.40069786214618647,-0.07725958909460198,-1.1260057807983752,-0.0,0.0,1.0
