Date,HBNC,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-19,1.0,-0.0,-0.7847620925017864,-0.0,-0.31330852820146365,-0.3660153266145923,0.0
2018-10-22,1.0,-0.0,-0.7838890120992583,-0.0,-0.31386609497055273,-0.3664522806239373,0.0
2018-10-23,1.0,-0.0,-0.7845519421191693,-0.0,-0.3165666592587105,-0.36822480677581054,0.0
2018-10-24,1.0,-0.0,-0.7843325931408833,-0.0,-0.315346656797434,-0.3676535899333827,0.0
2018-10-25,1.0,-0.0,-0.8060855593492668,-0.0,-0.3223538863225547,-0.3821048403293834,0.0
2018-10-26,1.0,-0.0,-0.7972811174856573,-0.0,-0.3212521825891743,-0.37585432776253436,0.0
2018-10-29,1.0,-0.0,-0.811441841881836,-0.0,-0.30347600259701346,-0.3822104579733307,0.0
2018-10-30,1.0,-0.0,-0.8096239021094512,-0.0,-0.29972724770412634,-0.39296349122938723,0.0
2018-10-31,1.0,-0.0,-0.794262459807074,-0.0,-0.3164439308681672,-0.4013514871382637,0.0
2018-11-01,1.0,-0.0,-0.7977164366373902,-0.0,-0.3126474278544542,-0.39904642409033875,0.0
2018-11-02,1.0,-0.0,-0.7836089324074537,-0.0,-0.3174551631113554,-0.3968127091971824,0.0
2018-11-05,1.0,-0.0,-0.799864858101006,-0.0,-0.31863456629460934,-0.38415336102908054,0.0
2018-11-06,1.0,-0.0,-0.8071238915885978,-0.0,-0.31791994389058664,-0.3798406893442212,0.0
2018-11-07,1.0,-0.0,-0.8072307268308571,-0.0,-0.31821712224087395,-0.3800015032696114,0.0
2018-11-08,1.0,-0.0,-0.8050200253737655,-0.0,-0.3034155078484539,-0.3791636607875818,0.0
2018-11-09,1.0,-0.0,-0.8047718564959944,-0.0,-0.30424939045628696,-0.3789122754639996,0.0
2018-11-12,1.0,-0.0,-0.7945711452652454,-0.0,-0.30768468021814577,-0.3766980664353,0.0
2018-11-13,1.0,-0.0,-0.7919838395782524,-0.0,-0.30177616830488013,-0.3697189170546646,0.0
2018-11-14,1.0,-0.0,-0.7916789831510495,-0.0,-0.3020248300325155,-0.3695930633559957,0.0
2018-11-15,1.0,-0.0,-0.7980139867101366,-0.0,-0.30546775839327045,-0.38525671337199174,0.0
2018-11-16,1.0,-0.0,-0.8004288100521054,-0.0,-0.30729725013088677,-0.3853307072872778,0.0
2018-11-19,1.0,-0.0,-0.8002791903479908,-0.0,-0.3071343104995513,-0.3853574633562668,0.0
2018-11-20,1.0,-0.0,-0.7936346497320897,-0.0,-0.2990672752530264,-0.3879489978170272,0.0
2018-11-21,1.0,-0.0,-0.7929158666863585,-0.0,-0.29840496233938857,-0.37015704228818985,0.0
2018-11-23,1.0,-0.0,-0.7842809364548494,-0.0,-0.3031674208144796,-0.3717292937241786,0.0
2018-11-26,1.0,-0.0,-0.7902416219674229,-0.0,-0.30094483539195904,-0.3693223758673294,0.0
2018-11-27,1.0,-0.0,-0.7903577821918144,-0.0,-0.2963044704382158,-0.3656048456313299,0.0
2018-11-28,1.0,-0.0,-0.7920826077358907,-0.0,-0.2955041573667558,-0.3651369846214221,0.0
2018-11-29,1.0,-0.0,-0.7855347600107366,-0.0,-0.29091530221322076,-0.3637051316463727,0.0
2018-11-30,1.0,-0.0,-0.7857596017763895,-0.0,-0.2906641940364062,-0.3636718559367527,0.0
2018-12-03,1.0,-0.0,-0.7857160285972232,-0.0,-0.2906571017251055,-0.3636629822121367,0.0
2018-12-04,1.0,-0.0,-0.7890942743722755,-0.0,-0.28508803974574415,-0.36121867465478197,0.0
2018-12-06,1.0,-0.0,-0.7961075069508804,-0.0,-0.28198624457343546,-0.3608360567777182,0.0
2018-12-07,1.0,-0.0,-0.7975499048269804,-0.0,-0.2843232954268144,-0.3584606374151984,0.0
2018-12-10,1.0,-0.0,-0.8008227465214761,-0.0,-0.2772413793103448,-0.34175438596491226,0.0
2018-12-11,1.0,-0.0,-0.8016032549465986,-0.0,-0.27427284396115376,-0.3459591678574023,0.0
2018-12-12,1.0,-0.0,-0.8025077609623593,-0.0,-0.2739619712844393,-0.3488552580519984,0.0
2018-12-13,1.0,-0.0,-0.8073506145795303,-0.0,-0.273992941462821,-0.35263478155044425,0.0
2018-12-14,1.0,-0.0,-0.80762957372739,-0.0,-0.27399761423667746,-0.35282518197531465,0.0
2018-12-17,1.0,-0.0,-0.8075820170109357,-0.0,-0.26891859052247874,-0.35363304981774,0.0
2018-12-18,1.0,-0.0,-0.7983599816163132,-0.0,-0.26351563822839313,-0.35703055078493506,0.0
2018-12-19,1.0,-0.0,-0.7988671298201447,-0.0,-0.26445740843843046,-0.3573382392098957,0.0
2018-12-20,1.0,-0.0,-0.8090074247753027,-0.0,-0.26843982024228213,-0.36491305197342705,0.0
2018-12-21,1.0,-0.0,-0.8135956369302689,-0.0,-0.27264316322555515,-0.3485099337748344,0.0
2018-12-24,1.0,-0.0,-0.7952349822038208,-0.0,-0.262850778431515,-0.36316311953705727,0.0
2018-12-26,1.0,-0.0,-0.7980240963855422,-0.0,-0.2536867469879518,-0.35792771084337355,0.0
2018-12-27,1.0,-0.0,-0.776451476197203,-0.0,-0.22079389744314168,-0.35715967415359984,0.0
2018-12-28,1.0,-0.0,-0.782724487390997,-0.0,-0.21970304030167334,-0.35439547489983503,0.0
2018-12-31,1.0,-0.0,-0.7929972519662655,-0.0,-0.2211456457879276,-0.35487539088410874,0.0
2019-01-02,1.0,-0.0,-0.7932521442448941,-0.0,-0.22127185708193148,-0.3548310666729849,0.0
2019-01-03,1.0,-0.0,-0.7943319645866465,-0.0,-0.217179748878498,-0.36203745460587217,0.0
2019-01-04,1.0,-0.0,-0.7977705878185296,-0.0,-0.20012752993410954,-0.3637673287202135,0.0
2019-01-07,1.0,-0.0,-0.7885515111818097,-0.0,-0.19481613174885376,-0.355899691213624,0.0
2019-01-08,1.0,-0.0,-0.7744424182914854,-0.0,-0.2083742460373124,-0.3550521344742133,0.0
2019-01-09,1.0,-0.0,-0.7693295658874905,-0.0,-0.20806575905471358,-0.3578217313126124,0.0
2019-01-10,1.0,-0.0,-0.7677800340779124,-0.0,-0.20927572765679342,-0.3570478257825082,0.0
2019-01-11,1.0,-0.0,-0.7701486971519135,-0.0,-0.20759334358830933,-0.3529110147764881,0.0
2019-01-14,1.0,-0.0,-0.768084858375102,-0.0,-0.21153980650425458,-0.35164937638419397,0.0
2019-01-15,1.0,-0.0,-0.7604786229095235,-0.0,-0.20868611946912974,-0.3633055769365335,0.0
2019-01-16,1.0,-0.0,-0.7617460613405425,-0.0,-0.20203691619278455,-0.3668080544420621,0.0
2019-01-17,1.0,-0.0,-0.7638658795529318,-0.0,-0.2019273397577992,-0.36754789182630604,0.0
2019-01-18,1.0,-0.0,-0.7549291146371234,-0.0,-0.20981597972021407,-0.3824288799173787,0.0
2019-01-22,1.0,-0.0,-0.8970101972391148,-0.0,-0.06028163803269591,-0.355030406733415,0.0
2019-01-23,1.0,-0.0,-0.8753269600240735,-0.0,-0.06039212055276498,-0.37904215180204165,0.0
2019-01-24,1.0,-0.0,-0.8673845085098993,-0.0,-0.07377561653351858,-0.3744587240940141,0.0
2019-01-25,1.0,-0.0,-0.9143841195224687,-0.0,-0.028903213795350356,-0.38388680738172254,0.0
2019-01-28,1.0,-0.0,-0.9086215317347722,-0.0,-0.035048956903970044,-0.3820964253319999,0.0
2019-01-29,1.0,-0.0,-0.894492956106648,-0.0,-0.032972406566538597,-0.40107113750145534,0.0
2019-01-30,1.0,-0.0,-0.8928205367126352,-0.0,-0.031611069698099147,-0.40505031680954157,0.0
2019-01-31,1.0,-0.0,-0.905856595511768,-0.0,-0.0,-0.47390590419076184,0.0
2019-02-01,1.0,-0.0,-0.9060349958338293,-0.0,-0.0,-0.4746339721461731,0.0
2019-02-04,1.0,-0.0,-0.9019668466240159,-0.0,-0.0,-0.47634789640164577,0.0
2019-02-05,1.0,-0.0,-0.9244438058289628,-0.0,-0.0,-0.4703403022247767,0.0
2019-02-06,1.0,-0.0,-0.917403070143928,-0.0,-0.0,-0.4774049859903729,0.0
2019-02-07,1.0,-0.0,-0.911737291173729,-0.0,-0.0,-0.4782629478262948,0.0
2019-02-08,1.0,-0.0,-0.9152736925173973,-0.0,-0.0,-0.4760982375588875,0.0
2019-02-11,1.0,-0.0,-0.9065167353984847,-0.0,-0.0,-0.49110482401457756,0.0
2019-02-12,1.0,-0.0,-0.9099860704164466,-0.0,-0.0,-0.49166626639127725,0.0
2019-02-13,1.0,-0.0,-0.9013189333843066,-0.0,-0.0,-0.48802924591417374,0.0
2019-02-14,1.0,-0.0,-0.8760209825385039,-0.0,-0.019641189010515224,-0.4996047809528371,0.0
2019-02-15,1.0,-0.0,-0.8581102098437537,-0.0,-0.027612279568348764,-0.5070227071519153,0.0
2019-02-19,1.0,-0.0,-0.8669321747525948,-0.0,-0.03154718802799904,-0.5152546463915038,0.0
2019-02-20,1.0,-0.0,-0.8680726675363579,-0.0,-0.029352080011595883,-0.5183601488138379,0.0
2019-02-21,1.0,-0.0,-0.8620398106097208,-0.0,-0.029833800367185234,-0.5238428833703739,0.0
2019-02-22,1.0,-0.0,-0.8602617978070811,-0.0,-0.03373907163213061,-0.521108051973144,0.0
2019-02-25,1.0,-0.0,-0.8597302598125862,-0.0,-0.03806387563863532,-0.5235719993220175,0.0
2019-02-26,1.0,-0.0,-0.8582597119690185,-0.0,-0.042599540118600995,-0.5195691637419823,0.0
2019-02-27,1.0,-0.0,-0.8602707874149248,-0.0,-0.04548647273960327,-0.5162884200838036,0.0
2019-02-28,1.0,-0.0,-0.8630688292481877,-0.0,-0.04999151453439038,-0.5113584018231628,0.0
2019-03-01,1.0,-0.0,-0.8695357669884123,-0.0,-0.04441541476159373,-0.5051890558095652,0.0
2019-03-04,1.0,-0.0,-0.8709833409898692,-0.0,-0.03576005222563408,-0.5111100365095868,0.0
2019-03-05,1.0,-0.0,-0.8667473671468345,-0.0,-0.04331194770608885,-0.5109308800387363,0.0
2019-03-06,1.0,-0.0,-0.8634560495380001,-0.0,-0.045401770596487825,-0.5099898408398239,0.0
2019-03-07,1.0,-0.0,-0.8646554646264103,-0.0,-0.04079705583264733,-0.5157377366713477,0.0
2019-03-08,1.0,-0.0,-0.8704164228593719,-0.0,-0.042666276574995124,-0.5249902477082113,0.0
2019-03-11,1.0,-0.0,-0.8690633406700905,-0.0,-0.046221570066030816,-0.5303008070432869,0.0
2019-03-12,1.0,-0.0,-0.8617073530134094,-0.0,-0.05113217741539369,-0.5430767719436121,0.0
2019-03-13,1.0,-0.0,-0.8661910991533582,-0.0,-0.06195542171648607,-0.5401969738108755,0.0
2019-03-14,1.0,-0.0,-0.866908427077166,-0.0,-0.06268502072232089,-0.5373495164791791,0.0
2019-03-15,1.0,-0.0,-0.862692697894242,-0.0,-0.06379135426719125,-0.5479672382649148,0.0
2019-03-18,1.0,-0.0,-0.8697409791885014,-0.0,-0.07194190747117833,-0.5537006537904876,0.0
2019-03-19,1.0,-0.0,-0.8713423944331806,-0.0,-0.06805837150509374,-0.5636654902255263,0.0
2019-03-20,1.0,-0.0,-0.8859119496855345,-0.0,-0.06613836477987421,-0.5636729559748428,0.0
2019-03-21,1.0,-0.0,-0.8869850069295704,-0.0,-0.06017386922010835,-0.5726848935366008,0.0
2019-03-22,1.0,-0.0,-0.8822428961472343,-0.0,-0.08517039134391748,-0.5606481949641015,0.0
2019-03-25,1.0,-0.0,-0.8851789879322584,-0.0,-0.08987425210424907,-0.5601612412534226,0.0
2019-03-26,1.0,-0.0,-0.8951649804260512,-0.0,-0.09039605470537394,-0.5565102445472571,0.0
2019-03-27,1.0,-0.0,-0.9035239598716709,-0.0,-0.08504354025563987,-0.5576462799816673,0.0
2019-03-28,1.0,-0.0,-0.9047025293908088,-0.0,-0.08308310855514275,-0.5568731233141636,0.0
2019-03-29,1.0,-0.0,-0.9015184271434747,-0.0,-0.08283948419258845,-0.5590457054200473,0.0
2019-04-01,1.0,-0.0,-0.9043719321447647,-0.0,-0.08387802334749105,-0.5550497215086854,0.0
2019-04-02,1.0,-0.0,-0.9125491688871971,-0.0,-0.09727191980713108,-0.5279279279279279,0.0
2019-04-03,1.0,-0.0,-0.9131438721136768,-0.0,-0.09619385942654149,-0.5280893174321238,0.0
2019-04-04,1.0,-0.0,-0.9095267082635825,-0.0,-0.09131030284583777,-0.5355349261908385,0.0
2019-04-05,1.0,-0.0,-0.8992076794149018,-0.0,-0.09246279648534714,-0.5478185789019249,0.0
2019-04-08,1.0,-0.0,-0.9009375238192028,-0.0,-0.09184684570238065,-0.5479305876673696,0.0
2019-04-09,1.0,-0.0,-0.8948386932498154,-0.0,-0.10994831054413974,-0.5414916100119674,0.0
2019-04-10,1.0,-0.0,-0.888956805215974,-0.0,-0.1060258761206194,-0.5518795843520783,0.0
2019-04-11,1.0,-0.0,-0.8861921272690191,-0.0,-0.11875382418927188,-0.5445135631246176,0.0
2019-04-12,1.0,-0.0,-0.8835492656603965,-0.0,-0.11879247588260748,-0.5430040471402754,0.0
2019-04-15,1.0,-0.0,-0.883578899152607,-0.0,-0.11909306053897245,-0.5420515560984299,0.0
2019-04-16,1.0,-0.0,-0.8811621511509473,-0.0,-0.11809940924831941,-0.5471073538398858,0.0
2019-04-17,1.0,-0.0,-0.8696749521988528,-0.0,-0.12265137029955386,-0.557068196303378,0.0
2019-04-18,1.0,-0.0,-0.8609006250797295,-0.0,-0.1252455670366118,-0.5651996428115831,0.0
2019-04-22,1.0,-0.0,-0.8651762902401634,-0.0,-0.12657128257537045,-0.5631834440470107,0.0
2019-04-23,1.0,-0.0,-0.873757811699621,-0.0,-0.12132465935867227,-0.5661305194139944,0.0
2019-04-24,1.0,-0.0,-0.8734598734598734,-0.0,-0.12215989139066062,-0.5658956428187197,0.0
2019-04-25,1.0,-0.0,-0.8795239438787288,-0.0,-0.12693974914715161,-0.5585195065021674,0.0
2019-04-26,1.0,-0.0,-0.8823286219994315,-0.0,-0.11320120927107827,-0.5883827291284462,0.0
2019-04-29,1.0,-0.0,-0.9013120216587702,-0.0,-0.12800020825740616,-0.573905347008903,0.0
2019-04-30,1.0,-0.0,-0.9025033970941779,-0.0,-0.12545730113933312,-0.585188669384342,0.0
2019-05-01,1.0,-0.0,-0.9054185125960101,-0.0,-0.14336645083492805,-0.5726531575222168,0.0
2019-05-02,1.0,-0.0,-0.8994289007649586,-0.0,-0.13942156554542598,-0.5808707953473751,0.0
2019-05-03,1.0,-0.0,-0.9034582132564841,-0.0,-0.13699240241026986,-0.5794079119727534,0.0
2019-05-06,1.0,-0.0,-0.9076535168356358,-0.0,-0.13481641014865786,-0.5839943268372116,0.0
2019-05-07,1.0,-0.0,-0.9157296007968336,-0.0,-0.12736232339912454,-0.5780451364315483,0.0
2019-05-08,1.0,-0.0,-0.9059303633557434,-0.0,-0.1418892405891124,-0.5681324718131164,0.0
2019-05-09,1.0,-0.0,-0.905154153918569,-0.0,-0.1414188959493737,-0.5683951779503673,0.0
2019-05-10,1.0,-0.0,-0.9057442413784088,-0.0,-0.14351452401495543,-0.5653253849975162,0.0
2019-05-13,1.0,-0.0,-0.9055666003976143,-0.0,-0.1443706183948938,-0.5659202678664853,0.0
2019-05-14,1.0,-0.0,-0.8900340074245217,-0.0,-0.1507229822694115,-0.5552296150151865,0.0
2019-05-15,1.0,-0.0,-0.8892579138557343,-0.0,-0.15664244940321742,-0.5488064348728593,0.0
2019-05-16,1.0,-0.0,-0.8927931437475652,-0.0,-0.15317491234904557,-0.5510972600960914,0.0
2019-05-17,1.0,-0.0,-0.892310888363759,-0.0,-0.15178270014801737,-0.5527019657742346,0.0
2019-05-20,1.0,-0.0,-0.8821897204501841,-0.0,-0.15598257351797107,-0.5550541984336912,0.0
2019-05-21,1.0,-0.0,-0.8807955606264911,-0.0,-0.1557670366144591,-0.556529405663313,0.0
2019-05-22,1.0,-0.0,-0.870870637083171,-0.0,-0.16987154534838458,-0.5543012845465162,0.0
2019-05-23,1.0,-0.0,-0.8690596693399777,-0.0,-0.1702094526201043,-0.5562044174517895,0.0
2019-05-24,1.0,-0.0,-0.8665530068195907,-0.0,-0.15912378590617896,-0.5574757181235792,0.0
2019-05-28,1.0,-0.0,-0.8723354838709677,-0.0,-0.15086451612903226,-0.5574451612903226,0.0
2019-05-29,1.0,-0.0,-0.883592986785953,-0.0,-0.1440176872846933,-0.5432155894904622,0.0
2019-05-30,1.0,-0.0,-0.8814308475098938,-0.0,-0.1412345171403608,-0.5471295677648147,0.0
2019-05-31,1.0,-0.0,-0.8867934224049332,-0.0,-0.13751284686536486,-0.5450668036998972,0.0
2019-06-03,1.0,-0.0,-0.893353466588181,-0.0,-0.1361809945486653,-0.5297775957822537,0.0
2019-06-04,1.0,-0.0,-0.8879078694817658,-0.0,-0.13934740882917465,-0.5319257837492003,0.0
2019-06-05,1.0,-0.0,-0.8741235646783864,-0.0,-0.13936591809775428,-0.5269027537851845,0.0
2019-06-06,1.0,-0.0,-0.8832330005842159,-0.0,-0.1173512154233026,-0.539485381899464,0.0
2019-06-07,1.0,-0.0,-0.8912408202678321,-0.0,-0.1141463166721724,-0.5357151932508323,0.0
2019-06-10,1.0,-0.0,-0.887499365836335,-0.0,-0.107300492111004,-0.5418548018872711,0.0
2019-06-11,1.0,-0.0,-0.8961345904597321,-0.0,-0.1015781849602277,-0.5436478690690996,0.0
2019-06-12,1.0,-0.0,-0.8955451586655818,-0.0,-0.10089503661513426,-0.5462774613506916,0.0
2019-06-13,1.0,-0.0,-0.8830224069755653,-0.0,-0.10181993308324039,-0.5498580553584103,0.0
2019-06-14,1.0,-0.0,-0.8796676293256321,-0.0,-0.10639914880680956,-0.547246288696357,0.0
2019-06-17,1.0,-0.0,-0.8732415785871797,-0.0,-0.11725344080298077,-0.544141129952095,0.0
2019-06-18,1.0,-0.0,-0.8626429479034307,-0.0,-0.12368487928843709,-0.5549682337992375,0.0
2019-06-19,1.0,-0.0,-0.8628266937325552,-0.0,-0.12562801319462064,-0.5489977163156559,0.0
2019-06-20,1.0,-0.0,-0.8645751301917947,-0.0,-0.12673694906642957,-0.549015623015369,0.0
2019-06-21,1.0,-0.0,-0.867867486408211,-0.0,-0.12258015344748742,-0.5500736751181342,0.0
2019-06-24,1.0,-0.0,-0.8678118567834726,-0.0,-0.12268442050161361,-0.5506060529057506,0.0
2019-06-25,1.0,-0.0,-0.8377781164279182,-0.0,-0.14329980696941988,-0.5587727318906838,0.0
2019-06-26,1.0,-0.0,-0.8327828870484222,-0.0,-0.1246887861389157,-0.5830496417864945,0.0
2019-06-27,1.0,-0.0,-0.8256649983486192,-0.0,-0.131119636188105,-0.5837758187037931,0.0
2019-06-28,1.0,-0.0,-0.8173072041427628,-0.0,-0.13712748134233638,-0.5840229476570036,0.0
2019-07-01,1.0,-0.0,-0.8218419855431431,-0.0,-0.13238639235707425,-0.5731688823737553,0.0
2019-07-02,1.0,-0.0,-0.8224481023540419,-0.0,-0.13363169738805028,-0.5724291385370047,0.0
2019-07-03,1.0,-0.0,-0.8255481651956198,-0.0,-0.12915707746389823,-0.5743152676968211,0.0
2019-07-05,1.0,-0.0,-0.8234089357505878,-0.0,-0.12994007433816276,-0.5751599281903461,0.0
2019-07-08,1.0,-0.0,-0.8293422249166413,-0.0,-0.1179145195513792,-0.5787612407800343,0.0
2019-07-09,1.0,-0.0,-0.8310802274162983,-0.0,-0.1169930511686671,-0.5787492103600758,0.0
2019-07-10,1.0,-0.0,-0.8321287779237845,-0.0,-0.11722935408874961,-0.5776559183260891,0.0
2019-07-11,1.0,-0.0,-0.8317402518585951,-0.0,-0.12087189601982502,-0.57611389268194,0.0
2019-07-12,1.0,-0.0,-0.8170177508850335,-0.0,-0.1382158728564614,-0.5555248688141807,0.0
2019-07-15,1.0,-0.0,-0.8426622529842511,-0.0,-0.1323603169826462,-0.5327515297422007,0.0
2019-07-16,1.0,-0.0,-0.8449167001204335,-0.0,-0.12893918105178642,-0.5351515455640304,0.0
2019-07-17,1.0,-0.0,-0.859468530067373,-0.0,-0.11961830340371177,-0.5254840083151752,0.0
2019-07-18,1.0,-0.0,-0.8603446982014659,-0.0,-0.11879330615103684,-0.5223003226855442,0.0
2019-07-19,1.0,-0.0,-0.8604470700142681,-0.0,-0.1184009612255626,-0.5243435380109639,0.0
2019-07-22,1.0,-0.0,-0.8388217069758145,-0.0,-0.11285728562862284,-0.5468219068558865,0.0
2019-07-23,1.0,-0.0,-0.8410516582110814,-0.0,-0.11143878239572139,-0.546672331492265,0.0
2019-07-24,1.0,-0.0,-0.8420526907229368,-0.0,-0.11164939443126483,-0.5435135472593333,0.0
2019-07-25,1.0,-0.0,-0.8527857768874421,-0.0,-0.10036309002128459,-0.550920245398773,0.0
2019-07-26,1.0,-0.0,-0.8278187512628814,-0.0,-0.13444635279854517,-0.5634724186704385,0.0
2019-07-29,1.0,-0.0,-0.8328513444951801,-0.0,-0.14578893962455605,-0.5581177067478438,0.0
2019-07-30,1.0,-0.0,-0.8331515259138994,-0.0,-0.1482533803495776,-0.5554428067683097,0.0
2019-07-31,1.0,-0.0,-0.8539830874323878,-0.0,-0.14058254399553063,-0.5448589349653369,0.0
2019-08-01,1.0,-0.0,-0.8603441274997462,-0.0,-0.13721957161709472,-0.5402497208405238,0.0
2019-08-02,1.0,-0.0,-0.8615591397849461,-0.0,-0.13443396226415094,-0.5399928991681883,0.0
2019-08-05,1.0,-0.0,-0.8600060811838037,-0.0,-0.12960522981807124,-0.5441899356408046,0.0
2019-08-06,1.0,-0.0,-0.8564521003324267,-0.0,-0.11914475672408582,-0.5427621637957086,0.0
2019-08-07,1.0,-0.0,-0.8610441161692292,-0.0,-0.1046377248517737,-0.546628479549794,0.0
2019-08-08,1.0,-0.0,-0.862497172016792,-0.0,-0.1040949196852769,-0.5471958975390262,0.0
2019-08-09,1.0,-0.0,-0.8594646032103774,-0.0,-0.09556006310570204,-0.5491698595146871,0.0
2019-08-12,1.0,-0.0,-0.8591510543035094,-0.0,-0.10270391955776784,-0.5394582155631706,0.0
2019-08-13,1.0,-0.0,-0.8537481259370314,-0.0,-0.10002498750624689,-0.5449775112443778,0.0
2019-08-14,1.0,-0.0,-0.8609410007468259,-0.0,-0.08548668160318647,-0.5429922827981081,0.0
2019-08-15,1.0,-0.0,-0.873295594388383,-0.0,-0.08109771105094758,-0.506866847157273,0.0
2019-08-16,1.0,-0.0,-0.8750153861303266,-0.0,-0.07771842150611752,-0.5090470446320868,0.0
2019-08-19,1.0,-0.0,-0.8709653647752394,-0.0,-0.07882584131662981,-0.506632277081798,0.0
2019-08-20,1.0,-0.0,-0.8746629406285238,-0.0,-0.07545227239299897,-0.5012256704417316,0.0
2019-08-21,1.0,-0.0,-0.8760261719802975,-0.0,-0.075036145759306,-0.4994731296101159,0.0
2019-08-22,1.0,-0.0,-0.8767083027185892,-0.0,-0.07342640215527799,-0.4990693117805535,0.0
2019-08-23,1.0,-0.0,-0.8739872224806011,-0.0,-0.07223459721440287,-0.5016033094264802,0.0
2019-08-26,1.0,-0.0,-0.8695345899727944,-0.0,-0.06636222308589196,-0.493174310143801,0.0
2019-08-27,1.0,-0.0,-0.8706489460104181,-0.0,-0.07241614332310987,-0.49109098875419893,0.0
2019-08-28,1.0,-0.0,-0.8675956496407069,-0.0,-0.06659060011652748,-0.4934696057486891,0.0
2019-08-29,1.0,-0.0,-0.8544136543263753,-0.0,-0.06999296918563774,-0.500012122093728,0.0
2019-08-30,1.0,-0.0,-0.8478318701782388,-0.0,-0.07627753996469079,-0.49432876248518703,0.0
2019-09-03,1.0,-0.0,-0.8460831721470018,-0.0,-0.07896518375241779,-0.4927466150870406,0.0
2019-09-04,1.0,-0.0,-0.8491090640941951,-0.0,-0.07644882860665846,-0.4921786223737337,0.0
2019-09-05,1.0,-0.0,-0.8618944323933477,-0.0,-0.07348758737045072,-0.47483731019522774,0.0
2019-09-06,1.0,-0.0,-0.859633512889573,-0.0,-0.08178626394767217,-0.4633512889572913,0.0
2019-09-09,1.0,-0.0,-0.867628320711624,-0.0,-0.08099531193653083,-0.4555114797451617,0.0
2019-09-10,1.0,-0.0,-0.8731703799841373,-0.0,-0.05465426490734732,-0.475593049246521,0.0
2019-09-11,1.0,-0.0,-0.8766161980293198,-0.0,-0.05054073540014419,-0.4760874789714011,0.0
2019-09-12,1.0,-0.0,-0.8918459660627529,-0.0,-0.03549290381255535,-0.46600291984778497,0.0
2019-09-13,1.0,-0.0,-0.8903029431502253,-0.0,-0.047286933179944396,-0.4591122615281373,0.0
2019-09-16,1.0,-0.0,-0.8915087550971457,-0.0,-0.046509954425521714,-0.4606620292636124,0.0
2019-09-17,1.0,-0.0,-0.865370787594075,-0.0,-0.056013613920713294,-0.4754086573031015,0.0
2019-09-18,1.0,-0.0,-0.8551169030279802,-0.0,-0.05653507090839402,-0.4839018781142201,0.0
2019-09-19,1.0,-0.0,-0.8477464755020465,-0.0,-0.06792886378324038,-0.4778477225400321,0.0
2019-09-20,1.0,-0.0,-0.8618543870566271,-0.0,-0.0672059738643435,-0.4643387104494758,0.0
2019-09-23,1.0,-0.0,-0.8637941352483542,-0.0,-0.0652064631956912,-0.46477558348294434,0.0
2019-09-24,1.0,-0.0,-0.8677043731917844,-0.0,-0.06479688209836693,-0.4585036941395883,0.0
