Date,IWF,IWM,MTUM,SPY,TLK,VLUE,VXX
2018-11-05,-0.33115995783391244,-0.9075469488150547,-0.0,-0.8872057158474211,1.0,-0.7783937844063561,0.0
2018-11-06,-0.33088608583590423,-0.907017612371617,-0.0,-0.8878431678837817,1.0,-0.779435310657242,0.0
2018-11-07,-0.3301728510671505,-0.9066682273986498,-0.0,-0.8863006750165827,1.0,-0.7786882047680361,0.0
2018-11-08,-0.30968215915242436,-0.9028304075477535,-0.0,-0.8756863351635604,1.0,-0.7785554094810919,0.0
2018-11-09,-0.3101941372109212,-0.9028927217882281,-0.0,-0.8754737412019492,1.0,-0.7787145177507929,0.0
2018-11-12,-0.3090790031200647,-0.8910673702861985,-0.0,-0.8769307807865644,1.0,-0.7748931088941103,0.0
2018-11-13,-0.2745870296726828,-0.8888803915570511,-0.0,-0.8862802080146835,1.0,-0.7740516977669013,0.0
2018-11-14,-0.274427320356419,-0.8891353397835482,-0.0,-0.8863818884087347,1.0,-0.7742552296454931,0.0
2018-11-15,-0.27349448199488297,-0.8904418222782297,-0.0,-0.8904036353916065,1.0,-0.7643869095352656,0.0
2018-11-16,-0.2794162944709687,-0.9056291390728477,-0.0,-0.8986215924842137,1.0,-0.7665947943939627,0.0
2018-11-19,-0.2748126979222986,-0.9109446203753766,-0.0,-0.905306248551788,1.0,-0.7708735614428053,0.0
2018-11-20,-0.2571340666102608,-0.9063148988539345,-0.0,-0.9061995231136067,1.0,-0.7762479809245443,0.0
2018-11-21,-0.26274091566999314,-0.8978060486021178,-0.0,-0.9024529595490212,1.0,-0.7459434752799573,0.0
2018-11-23,-0.26283884250257344,-0.9015974684509511,-0.0,-0.901788097144382,1.0,-0.7463494605207975,0.0
2018-11-26,-0.26162236375424275,-0.9095381564394951,-0.0,-0.8991647915792685,1.0,-0.7433736318218223,0.0
2018-11-27,-0.25124236561587193,-0.9122188080877053,-0.0,-0.8932513941049277,1.0,-0.7368081635749782,0.0
2018-11-28,-0.24778997104099987,-0.9360234720317024,-0.0,-0.8900701112635269,1.0,-0.7365493065081542,0.0
