Date,IGF,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-17,1.0,-0.13229692364212928,-0.24769418179708796,-0.0,-0.305856874915405,-0.24775218980219268,0.0
2018-10-18,1.0,-0.13284439886216307,-0.24929852739129596,-0.0,-0.30500996574878575,-0.24794395959517776,0.0
2018-10-19,1.0,-0.12738081496017548,-0.24377621301319785,-0.0,-0.30580245488475893,-0.2469506329600985,0.0
2018-10-22,1.0,-0.12716116085211485,-0.23467891324482865,-0.0,-0.3136191725841309,-0.254148656992899,0.0
2018-10-23,1.0,-0.12594122871375063,-0.23494999420782334,-0.0,-0.3148820326678766,-0.2549330038228366,0.0
2018-10-24,1.0,-0.12533045172992685,-0.23462555236092084,-0.0,-0.31501456882079387,-0.2546745653474326,0.0
2018-10-25,1.0,-0.11049838529961661,-0.21421691752752545,-0.0,-0.32180695359861,-0.2420162036599875,0.0
2018-10-26,1.0,-0.1017689984429812,-0.20924081265124653,-0.0,-0.3261860543643424,-0.23873037312172884,0.0
2018-10-29,1.0,-0.09711806399730694,-0.20957154345346077,-0.0,-0.3244375455854575,-0.23902676217014832,0.0
2018-10-30,1.0,-0.09776489292060227,-0.2096137660151501,-0.0,-0.3244365472739175,-0.23854858318526137,0.0
2018-10-31,1.0,-0.09870372097360813,-0.20537163107339362,-0.0,-0.32375268115266254,-0.2373216450620162,0.0
2018-11-01,1.0,-0.09032630774678072,-0.21199754011293118,-0.0,-0.3235869625985352,-0.23762136374648254,0.0
2018-11-02,1.0,-0.09061108938183308,-0.2107802052485519,-0.0,-0.32379728446108286,-0.23733959136540572,0.0
2018-11-05,1.0,-0.09123937993739753,-0.20928976002384858,-0.0,-0.32380011924280816,-0.23883961842301388,0.0
2018-11-06,1.0,-0.08726375413605518,-0.20755986764623408,-0.0,-0.32894023517095694,-0.24563961639840723,0.0
2018-11-07,1.0,-0.08718974282296652,-0.20753588516746413,-0.0,-0.32872308612440193,-0.24555173444976078,0.0
2018-11-08,1.0,-0.08454250438285651,-0.20694542877391922,-0.0,-0.32794956917453094,-0.24560781826998396,0.0
2018-11-09,1.0,-0.08564862390463557,-0.20804917695857703,-0.0,-0.3279460398721997,-0.2467816371144037,0.0
2018-11-12,1.0,-0.08545447769537509,-0.20219505832370588,-0.0,-0.3301345358327432,-0.24559311295792494,0.0
2018-11-13,1.0,-0.0803049696699872,-0.19958446954940917,-0.0,-0.33108872688148105,-0.24404993785593707,0.0
2018-11-14,1.0,-0.08099734708643302,-0.19915403595347198,-0.0,-0.3312431590078474,-0.24380832235682617,0.0
2018-11-15,1.0,-0.0806989586035652,-0.19908831486491493,-0.0,-0.33224622910721563,-0.2409665344846755,0.0
2018-11-16,1.0,-0.07880570508907264,-0.19479438370608804,-0.0,-0.33198290693157223,-0.2443346837597351,0.0
2018-11-19,1.0,-0.07686039189539579,-0.19607734192688078,-0.0,-0.3338148683187021,-0.24530503389265476,0.0
2018-11-20,1.0,-0.06300243380780293,-0.19227081643189026,-0.0,-0.33608673205988643,-0.2524153698650343,0.0
2018-11-21,1.0,-0.06419358981415231,-0.18955363531289557,-0.0,-0.3357000018346267,-0.2451795182270167,0.0
2018-11-23,1.0,-0.0645616737260942,-0.18686396391440674,-0.0,-0.3367438619652713,-0.24542970827144872,0.0
2018-11-26,1.0,-0.06454333755065368,-0.18680895538808515,-0.0,-0.33678053431615235,-0.24546638062232976,0.0
2018-11-27,1.0,-0.06357142857142856,-0.18663003663003663,-0.0,-0.3364652014652015,-0.2448351648351648,0.0
2018-11-28,1.0,-0.06439026177435014,-0.18401143087435198,-0.0,-0.33777867335910167,-0.24570884244078478,0.0
2018-11-29,1.0,-0.05610711358047181,-0.1807632753438382,-0.0,-0.33711631296110756,-0.24767282994808268,0.0
2018-11-30,1.0,-0.055906731031970115,-0.18069040896256489,-0.0,-0.3371345295564259,-0.24790964568722101,0.0
2018-12-03,1.0,-0.055733644178930494,-0.1807336441789305,-0.0,-0.3370610520180679,-0.24783258050415272,0.0
2018-12-04,1.0,-0.05424481108908009,-0.18099794444545503,-0.0,-0.33645607843850617,-0.2473759845742455,0.0
2018-12-06,1.0,-0.05262687154535535,-0.15884657352914872,-0.0,-0.33892635457846626,-0.2383950771872708,0.0
2018-12-07,1.0,-0.05502092798626265,-0.15846241906056596,-0.0,-0.33890816728079276,-0.23632526025829068,0.0
2018-12-10,1.0,-0.0450565649031204,-0.15958939385866766,-0.0,-0.34098779903031595,-0.23034436215745827,0.0
2018-12-11,1.0,-0.039759593157651416,-0.16218571072940005,-0.0,-0.3400369856680537,-0.2361748284078381,0.0
2018-12-12,1.0,-0.04115585131937154,-0.16225689934342805,-0.0,-0.34095478728136513,-0.23496023202434121,0.0
2018-12-13,1.0,-0.04134997062959469,-0.16278324640880043,-0.0,-0.3406077003862653,-0.2352836469143274,0.0
2018-12-14,1.0,-0.04320592212968894,-0.15771585166204,-0.0,-0.34336963484945543,-0.23519467577763542,0.0
2018-12-17,1.0,-0.03840692886554025,-0.1569998580150504,-0.0,-0.3398232287377538,-0.23959960244214112,0.0
2018-12-18,1.0,-0.037199241121296474,-0.15611978935796736,-0.0,-0.3403429138814518,-0.2394191386372099,0.0
2018-12-19,1.0,-0.033103766551883275,-0.1578685789342895,-0.0,-0.3431609215804608,-0.24084987042493522,0.0
2018-12-20,1.0,-0.032164466933229545,-0.15204699055235132,-0.0,-0.34634301687838365,-0.23866812922401898,0.0
2018-12-21,1.0,-0.030689229684470295,-0.15159527586814733,-0.0,-0.34791115811739814,-0.23254010223867444,0.0
2018-12-24,1.0,-0.028270851292155588,-0.14898932146438437,-0.0,-0.34801118871277026,-0.23396020618193972,0.0
2018-12-26,1.0,-0.026602965287449532,-0.14822911341078576,-0.0,-0.35229095781252756,-0.23583026285633693,0.0
2018-12-27,1.0,-0.021269547934936104,-0.14348227828239682,-0.0,-0.3408183545738245,-0.2378528217019125,0.0
2018-12-28,1.0,-0.02038860329354361,-0.14423629868432516,-0.0,-0.34073364119543437,-0.23723969678487414,0.0
2018-12-31,1.0,-0.01945471027125026,-0.14606721985914511,-0.0,-0.3407189177881598,-0.23701276061641446,0.0
2019-01-02,1.0,-0.01848432055749129,-0.14590592334494776,-0.0,-0.34019163763066207,-0.23756097560975614,0.0
2019-01-03,1.0,-0.019664878422629418,-0.1455444854734202,-0.0,-0.3408172507489724,-0.23576952553473143,0.0
2019-01-04,1.0,-0.009407925569769663,-0.14879102949089584,-0.0,-0.3383381645866241,-0.23924250577146727,0.0
2019-01-07,1.0,-0.008225393087206483,-0.14694881208007204,-0.0,-0.338435963150239,-0.2380515342522685,0.0
2019-01-08,1.0,-0.009321872676017364,-0.14231853478839868,-0.0,-0.3409142007229207,-0.2369208419086491,0.0
2019-01-09,1.0,-0.010160205284693805,-0.14721894722241485,-0.0,-0.341580553436438,-0.2348637214786046,0.0
2019-01-10,1.0,-0.010332154496914221,-0.1469384924762499,-0.0,-0.3416371957561889,-0.23467512655155673,0.0
2019-01-11,1.0,-0.011012488926716576,-0.14621945076514217,-0.0,-0.3427420055236143,-0.23701168991332439,0.0
2019-01-14,1.0,-0.01607666799770829,-0.14778034340873974,-0.0,-0.3418288511953333,-0.23047275126304279,0.0
2019-01-15,1.0,-0.016552610553374786,-0.1482439990273387,-0.0,-0.34136936811755303,-0.2307291485740091,0.0
2019-01-16,1.0,-0.014113603221998472,-0.1510485382959517,-0.0,-0.33895215610027085,-0.23189361849871537,0.0
2019-01-17,1.0,-0.01258615002690832,-0.15296078329253682,-0.0,-0.3391142822422443,-0.23135947780497543,0.0
2019-01-18,1.0,-0.01736839368359016,-0.15395815638487803,-0.0,-0.33454091626076854,-0.22748782305732262,0.0
2019-01-22,1.0,-0.0,-0.1049256630056255,-0.0,-0.38966648807929277,-0.17966447897133672,0.0
2019-01-23,1.0,-0.0,-0.09745067166929082,-0.0,-0.3932029077752839,-0.18433218317644298,0.0
2019-01-24,1.0,-0.0,-0.09831700577744286,-0.0,-0.391057523235368,-0.18522984174830445,0.0
2019-01-25,1.0,-0.0,-0.07270467351673847,-0.0,-0.42926748425588324,-0.15531985415976135,0.0
2019-01-28,1.0,-0.0,-0.07323780336287583,-0.0,-0.4279300919406941,-0.15542118777437255,0.0
2019-01-29,1.0,-0.0,-0.07372028342493875,-0.0,-0.4280511224422224,-0.15374809615257265,0.0
2019-01-30,1.0,-0.0,-0.0720793850639454,-0.0,-0.42682724802862637,-0.15769332714863163,0.0
2019-01-31,1.0,-0.0,-0.07022304586670196,-0.0,-0.42851942550797534,-0.15588391025216758,0.0
2019-02-01,1.0,-0.0,-0.07013133084124516,-0.0,-0.42788382017268184,-0.1560256707135532,0.0
2019-02-04,1.0,-0.0,-0.06966704708976332,-0.0,-0.430126201227278,-0.15422021535255298,0.0
2019-02-05,1.0,-0.0,-0.07213168996608486,-0.0,-0.4311853751344196,-0.15109603772024152,0.0
2019-02-06,1.0,-0.0,-0.0801279936662928,-0.0,-0.4255459523652438,-0.1437454641419806,0.0
2019-02-07,1.0,-0.0,-0.08019202533942624,-0.0,-0.42941749014302916,-0.14007621624296815,0.0
2019-02-08,1.0,-0.0,-0.08294263764825872,-0.0,-0.4301107108193917,-0.13198111500435933,0.0
2019-02-11,1.0,-0.0,-0.08005335792628701,-0.0,-0.42842791739402525,-0.13835183294357895,0.0
2019-02-12,1.0,-0.0,-0.07544385973540549,-0.0,-0.42274463515795335,-0.1411990360497713,0.0
2019-02-13,1.0,-0.0,-0.07362013385478883,-0.0,-0.4215607664741209,-0.1411857112467477,0.0
2019-02-14,1.0,-0.0,-0.06804660996115837,-0.0,-0.42709408853270403,-0.1437468246554239,0.0
2019-02-15,1.0,-0.0,-0.07533898444032726,-0.0,-0.4236362742043908,-0.1406109098063649,0.0
2019-02-19,1.0,-0.0,-0.07603048430713759,-0.0,-0.4224207162173237,-0.140490043431943,0.0
2019-02-20,1.0,-0.0,-0.07734562030629981,-0.0,-0.42057193454235403,-0.14180303676253567,0.0
2019-02-21,1.0,-0.0,-0.07739988849168607,-0.0,-0.420533928044341,-0.14191072775573121,0.0
2019-02-22,1.0,-0.0,-0.07932396767372098,-0.0,-0.42124157828303527,-0.13868170417848302,0.0
2019-02-25,1.0,-0.0,-0.07948313795028404,-0.0,-0.42353791087905956,-0.13885331494434047,0.0
2019-02-26,1.0,-0.0,-0.08072728467249195,-0.0,-0.4250049274029301,-0.136751855988437,0.0
2019-02-27,1.0,-0.0,-0.07716957257653691,-0.0,-0.4295597587629205,-0.13657502506039143,0.0
2019-02-28,1.0,-0.0,-0.07574437301678641,-0.0,-0.4275027538924419,-0.14086776383933708,0.0
2019-03-01,1.0,-0.0,-0.07200288799186112,-0.0,-0.4328541892291031,-0.13604738932099375,0.0
2019-03-04,1.0,-0.0,-0.07052281041355665,-0.0,-0.43110943420987874,-0.1388146131006086,0.0
2019-03-05,1.0,-0.0,-0.07106274007682459,-0.0,-0.4303325782199021,-0.14015561902885845,0.0
2019-03-06,1.0,-0.0,-0.0688919872057738,-0.0,-0.4310670056589846,-0.14032641679652258,0.0
2019-03-07,1.0,-0.0,-0.05161913493336826,-0.0,-0.44679283585999147,-0.13874791264202221,0.0
2019-03-08,1.0,-0.0,-0.046563736874816006,-0.0,-0.45693631219129244,-0.13202054234405156,0.0
2019-03-11,1.0,-0.0,-0.047544855184176865,-0.0,-0.4542919933086234,-0.1382228490832158,0.0
2019-03-12,1.0,-0.0,-0.04244965063707357,-0.0,-0.4574270448006576,-0.14418413481298809,0.0
2019-03-13,1.0,-0.0,-0.04702970297029703,-0.0,-0.45856435643564364,-0.14457095709570955,0.0
2019-03-14,1.0,-0.0,-0.04655613297038687,-0.0,-0.4596552008578735,-0.14354532706425804,0.0
2019-03-15,1.0,-0.0,-0.04541702436769464,-0.0,-0.4604767879548306,-0.14503400911312156,0.0
2019-03-18,1.0,-0.0,-0.04661634220633029,-0.0,-0.4597735399284863,-0.14901999735134422,0.0
2019-03-19,1.0,-0.0,-0.0477304011808216,-0.0,-0.4580493225201917,-0.1526775793157205,0.0
2019-03-20,1.0,-0.0,-0.04746100232326585,-0.0,-0.45806505144374376,-0.15396614669764355,0.0
2019-03-21,1.0,-0.0,-0.046683576200659806,-0.0,-0.46186236965567545,-0.14925150445118615,0.0
2019-03-22,1.0,-0.0,-0.045963641197779924,-0.0,-0.469689919904284,-0.14608328625078934,0.0
2019-03-25,1.0,-0.0,-0.03708607079616728,-0.0,-0.47149453059063,-0.14630876925877506,0.0
2019-03-26,1.0,-0.0,-0.04174333979874339,-0.0,-0.4719915120770544,-0.14404602045722054,0.0
2019-03-27,1.0,-0.0,-0.04078655038631163,-0.0,-0.4729581854959048,-0.1442451172198826,0.0
2019-03-28,1.0,-0.0,-0.037764024622940484,-0.0,-0.470191972655926,-0.15127179810516186,0.0
2019-03-29,1.0,-0.0,-0.03410222369731165,-0.0,-0.47046133421838693,-0.15492864254895453,0.0
2019-04-01,1.0,-0.0,-0.033783895845426654,-0.0,-0.47025458164026873,-0.1544738369682395,0.0
2019-04-02,1.0,-0.0,-0.03697019867549669,-0.0,-0.47327814569536425,-0.14539735099337747,0.0
2019-04-03,1.0,-0.0,-0.036517132925012415,-0.0,-0.47546763780830986,-0.1433868564807151,0.0
2019-04-04,1.0,-0.0,-0.03673516623406682,-0.0,-0.4779374080380908,-0.1385752310413808,0.0
2019-04-05,1.0,-0.0,-0.0364784866223501,-0.0,-0.47941264014287127,-0.13771207461057644,0.0
2019-04-08,1.0,-0.0,-0.036496229660007935,-0.0,-0.47825439872999076,-0.1389072628654584,0.0
2019-04-09,1.0,-0.0,-0.032862372252496976,-0.0,-0.48915906116972824,-0.1343481357560499,0.0
2019-04-10,1.0,-0.0,-0.03089589821748062,-0.0,-0.48825458882777817,-0.13748260552647273,0.0
2019-04-11,1.0,-0.0,-0.03142332080594692,-0.0,-0.48492574626247903,-0.1392526613797785,0.0
2019-04-12,1.0,-0.0,-0.03221589780925276,-0.0,-0.4825931563968495,-0.13983387385002316,0.0
2019-04-15,1.0,-0.0,-0.032680279312969525,-0.0,-0.48095442962570734,-0.14106297779395705,0.0
2019-04-16,1.0,-0.0,-0.034073608261071024,-0.0,-0.4801582048057192,-0.14063017144370157,0.0
2019-04-17,1.0,-0.0,-0.026084796290162304,-0.0,-0.49531301755548196,-0.1347962901623054,0.0
2019-04-18,1.0,-0.0,-0.025366160779375705,-0.0,-0.4912187686394062,-0.1402511763536351,0.0
2019-04-22,1.0,-0.0,-0.026924736894525413,-0.0,-0.4914843464692408,-0.14157896484180474,0.0
2019-04-23,1.0,-0.0,-0.028966982619810427,-0.0,-0.49298650420809753,-0.1380455171726897,0.0
2019-04-24,1.0,-0.0,-0.03125103507667848,-0.0,-0.48597264085323433,-0.13889900963863402,0.0
2019-04-25,1.0,-0.0,-0.028741443039233563,-0.0,-0.4892178150536209,-0.13956340852961163,0.0
2019-04-26,1.0,-0.0,-0.02647887323943662,-0.0,-0.5008947804473902,-0.12962717481358738,0.0
2019-04-29,1.0,-0.0,-0.024570879448604945,-0.0,-0.5006461660812512,-0.13161906024256081,0.0
2019-04-30,1.0,-0.0,-0.022716352128311766,-0.0,-0.5028913227180091,-0.13131078819611286,0.0
2019-05-01,1.0,-0.0,-0.019805921871112214,-0.0,-0.4981670398938376,-0.1407978767520942,0.0
2019-05-02,1.0,-0.0,-0.026970988770381673,-0.0,-0.4868047837842321,-0.14495662414782623,0.0
2019-05-03,1.0,-0.0,-0.027695318330320566,-0.0,-0.48572944824955633,-0.14497752864889965,0.0
2019-05-06,1.0,-0.0,-0.027250890416632152,-0.0,-0.48710345398823823,-0.14223473867307215,0.0
2019-05-07,1.0,-0.0,-0.02566225165562914,-0.0,-0.4886754966887417,-0.14130794701986754,0.0
2019-05-08,1.0,-0.0,-0.031218930204812086,-0.0,-0.4755915689003778,-0.15024524425001656,0.0
2019-05-09,1.0,-0.0,-0.03180153456076098,-0.0,-0.4764430008451684,-0.14894851101204779,0.0
2019-05-10,1.0,-0.0,-0.03216078736765364,-0.0,-0.4763143505708084,-0.14844332510397162,0.0
2019-05-13,1.0,-0.0,-0.031536164565361645,-0.0,-0.48032514930325154,-0.14706370272063704,0.0
2019-05-14,1.0,-0.0,-0.0346703034883912,-0.0,-0.4700044364843327,-0.13848403687211422,0.0
2019-05-15,1.0,-0.0,-0.03068497629556972,-0.0,-0.46522805296714076,-0.1388752656530979,0.0
2019-05-16,1.0,-0.0,-0.03201386504471804,-0.0,-0.4632690766992037,-0.1397459165154265,0.0
2019-05-17,1.0,-0.0,-0.02674041828952967,-0.0016692305174614605,-0.4600202926062907,-0.14808693090694858,0.0
2019-05-20,1.0,-0.0,-0.02173450864310596,-0.005298706396061949,-0.4596137177621143,-0.14877262989189985,0.0
2019-05-21,1.0,-0.0,-0.024060543650599064,-0.006979519116036549,-0.45545039964693773,-0.14807368541493,0.0
2019-05-22,1.0,-0.0,-0.022851814895392012,-0.008227961984525542,-0.45515515351774,-0.1495591579016243,0.0
2019-05-23,1.0,-0.0,-0.02153579487850345,-0.00982764823233149,-0.4565032540798639,-0.14734931484449096,0.0
2019-05-24,1.0,-0.0,-0.013196313514395238,-0.015545224696191176,-0.455313595954653,-0.14714949840959138,0.0
2019-05-28,1.0,-0.0,-0.01617110067814293,-0.016497130933750652,-0.4535080855503391,-0.14397496087636932,0.0
2019-05-29,1.0,-0.0,-0.012875116267684927,-0.014931218485338033,-0.4555735056542811,-0.14844731646024054,0.0
2019-05-30,1.0,-0.0,-0.014005327580853393,-0.012861368501903876,-0.45975715382981164,-0.14760340572960076,0.0
2019-05-31,1.0,-0.0,-0.013547743949273588,-0.013188213953032312,-0.45975715382981164,-0.1477178016374957,0.0
2019-06-03,1.0,-0.0,-0.015637980745736205,-0.01984068807115281,-0.4591702096466794,-0.13432373878056328,0.0
2019-06-04,1.0,-0.0,-0.015518787187219822,-0.01633384953948977,-0.4545765751079957,-0.14371179395223735,0.0
2019-06-05,1.0,-0.0,-0.014514896867838044,-0.019829982283048615,-0.454041577946459,-0.13700567267525965,0.0
2019-06-06,1.0,-0.0,-0.012524805621523147,-0.023959790494160513,-0.4570903412602882,-0.13300692930804514,0.0
2019-06-07,1.0,-0.0,-0.012694072844448784,-0.025567164664909024,-0.454724473521466,-0.13445952543696904,0.0
2019-06-10,1.0,-0.0,-0.01457967622391262,-0.03273519277030102,-0.4443631753462064,-0.13372017424094662,0.0
2019-06-11,1.0,-0.0,-0.01334049164592383,-0.03995639936876697,-0.4438316495029853,-0.1297444157027348,0.0
2019-06-12,1.0,-0.0,-0.012819678531919046,-0.03966291403657187,-0.4440684583848506,-0.13031170690440555,0.0
2019-06-13,1.0,-0.0,-0.014601510613361117,-0.04150931110821721,-0.4409265529365803,-0.1307787472327126,0.0
2019-06-14,1.0,-0.0,-0.015256113842847375,-0.041144289947572375,-0.44035950372854865,-0.13141098700706635,0.0
2019-06-17,1.0,-0.0,-0.01567836580685034,-0.04069219009205348,-0.43445662427219206,-0.13554305045050907,0.0
2019-06-18,1.0,-0.0,-0.014251317758833865,-0.04267261013860871,-0.4322248975076463,-0.13769766382507972,0.0
2019-06-19,1.0,-0.0,-0.004040601528259771,-0.047346725972269736,-0.4297538165762419,-0.14813366570539452,0.0
2019-06-20,1.0,-0.0,-0.00423784065719129,-0.050935584822010695,-0.4269624462120225,-0.1478191420002608,0.0
2019-06-21,1.0,-0.0,-0.0013213487545064516,-0.0520219898533466,-0.4308901975497952,-0.14704490954470562,0.0
2019-06-24,1.0,-0.0,-0.0,-0.0562017717017146,-0.41648041502846794,-0.15873533778162063,0.0
2019-06-25,1.0,-0.0,-0.0,-0.05656776550801703,-0.4162656792862153,-0.15830166212667396,0.0
2019-06-26,1.0,-0.0,-0.0,-0.05926493858175234,-0.4228316014420645,-0.14919821862612354,0.0
2019-06-27,1.0,-0.0,-0.0,-0.06263357969099245,-0.427732367480789,-0.14112541399507283,0.0
2019-06-28,1.0,-0.0,-0.0,-0.06311978079331941,-0.42918188935281837,-0.13870041753653445,0.0
2019-07-01,1.0,-0.0,-0.0,-0.06353244296593448,-0.42820801330658964,-0.13898537253559023,0.0
2019-07-02,1.0,-0.0,-0.0,-0.06253055637039209,-0.42601284182393007,-0.1411133926534337,0.0
2019-07-03,1.0,-0.0,-0.0,-0.06491791519261808,-0.42635191313846,-0.13901433019775347,0.0
2019-07-05,1.0,-0.0,-0.0,-0.0691391118157598,-0.42849904382079407,-0.13685621353034438,0.0
2019-07-08,1.0,-0.0,-0.0,-0.06996254926652166,-0.4289171995355455,-0.13650710582694164,0.0
2019-07-09,1.0,-0.0,-0.0,-0.0694712403126124,-0.42881200745560966,-0.13671887773454106,0.0
2019-07-10,1.0,-0.0,-0.0,-0.06864187841329017,-0.43011543869976127,-0.13635174466136893,0.0
2019-07-11,1.0,-0.0,-0.0,-0.06884312795433357,-0.43095241989564764,-0.1358216523004956,0.0
2019-07-12,1.0,-0.0,-0.0,-0.06862472388120756,-0.4309089421582263,-0.13672584471897242,0.0
2019-07-15,1.0,-0.0,-0.0,-0.07517837271715652,-0.43032008902271396,-0.13094848465012765,0.0
2019-07-16,1.0,-0.0,-0.0,-0.07435716974646872,-0.4304139319442853,-0.1319704731819893,0.0
2019-07-17,1.0,-0.0,-0.0,-0.07550816503693512,-0.43096981311319676,-0.13142679311417949,0.0
2019-07-18,1.0,-0.0,-0.0,-0.0832477210834434,-0.41953263865107704,-0.12792916197837678,0.0
2019-07-19,1.0,-0.0,-0.0,-0.08419095460995221,-0.4187040268784761,-0.1280805049500106,0.0
2019-07-22,1.0,-0.0,-0.0,-0.08664666166541636,-0.4203333442056167,-0.12386248736097069,0.0
2019-07-23,1.0,-0.0,-0.0,-0.08563738683631025,-0.42040616589185226,-0.12514476796346138,0.0
2019-07-24,1.0,-0.0,-0.0,-0.09170932090111825,-0.4179571610210935,-0.12044795096664819,0.0
2019-07-25,1.0,-0.0,-0.0,-0.09350209320888106,-0.4195051230676505,-0.11594911140432324,0.0
2019-07-26,1.0,-0.0,-0.0,-0.09207907871986427,-0.421426940266858,-0.11765569438554137,0.0
2019-07-29,1.0,-0.0,-0.0,-0.0945391825045561,-0.4146543868784171,-0.11798685238219214,0.0
2019-07-30,1.0,-0.0,-0.0,-0.09524816924328722,-0.4129048006509357,-0.11918633034987794,0.0
2019-07-31,1.0,-0.0,-0.0,-0.09502159211276787,-0.4140307993155708,-0.12054102501425892,0.0
2019-08-01,1.0,-0.0,-0.0,-0.08997822058966941,-0.41652309592692516,-0.11882781263205798,0.0
2019-08-02,1.0,-0.0,-0.0,-0.09404943645044987,-0.4143794458700101,-0.11563322181440219,0.0
2019-08-05,1.0,-0.0,-0.0,-0.09424168694241686,-0.41547445255474447,-0.11234387672343876,0.0
2019-08-06,1.0,-0.0,-0.0,-0.09682297086368366,-0.41307882414151925,-0.11599245577523412,0.0
2019-08-07,1.0,-0.0,-0.0,-0.09435586009807424,-0.4121228850712824,-0.11726691131101226,0.0
2019-08-08,1.0,-0.0,-0.0,-0.09567253744450407,-0.4139142313509295,-0.11666747979379097,0.0
2019-08-09,1.0,-0.0,-0.0,-0.0967997926991222,-0.40663362808926895,-0.11610468694328378,0.0
2019-08-12,1.0,-0.0,-0.0,-0.09805222117966803,-0.4088555990552302,-0.11086485262238327,0.0
2019-08-13,1.0,-0.0,-0.0,-0.09674967658473481,-0.4108667529107374,-0.10945989650711514,0.0
2019-08-14,1.0,-0.0,-0.0,-0.09720226659993865,-0.4072292268698642,-0.10995592722341507,0.0
2019-08-15,1.0,-0.0,-0.0,-0.09583495903238393,-0.40931850695799193,-0.12052932761087268,0.0
2019-08-16,1.0,-0.0,-0.0,-0.09729290301601495,-0.41216161287700187,-0.11644581741321844,0.0
2019-08-19,1.0,-0.0,-0.0,-0.09860756819991227,-0.41058053195119176,-0.11557021463271971,0.0
2019-08-20,1.0,-0.0,-0.0,-0.10082354661078895,-0.4080535386514627,-0.11545896073940516,0.0
2019-08-21,1.0,-0.0,-0.0,-0.11228514388664362,-0.4001233545957702,-0.11069451883592214,0.0
2019-08-22,1.0,-0.0,-0.0,-0.11124823409057695,-0.3994771284283,-0.11311563256093403,0.0
2019-08-23,1.0,-0.0,-0.0,-0.11097962293514028,-0.40180264885632305,-0.1083048292184739,0.0
2019-08-26,1.0,-0.0,-0.0,-0.11032655237602804,-0.3996186721388292,-0.1058669553555559,0.0
2019-08-27,1.0,-0.0,-0.0,-0.11070534055102206,-0.39974145592631494,-0.10545366405429425,0.0
2019-08-28,1.0,-0.0,-0.0,-0.11375601563257001,-0.40174735958140884,-0.09941539355963955,0.0
2019-08-29,1.0,-0.0,-0.0,-0.11625917856854677,-0.4032437666424594,-0.0943113047688211,0.0
2019-08-30,1.0,-0.0,-0.0,-0.11735302654068175,-0.39901318971911387,-0.09606888322745011,0.0
2019-09-03,1.0,-0.0,-0.0,-0.12714964944798132,-0.39173180755902975,-0.092851962285438,0.0
2019-09-04,1.0,-0.0,-0.0,-0.12655046876510198,-0.3915235671252295,-0.09280260317664873,0.0
2019-09-05,1.0,-0.0,-0.0,-0.11920433646307231,-0.393233956054593,-0.1008292195011777,0.0
2019-09-06,1.0,-0.0,-0.0,-0.12294633077765608,-0.39699439469106373,-0.09076412602280781,0.0
2019-09-09,1.0,-0.0,-0.0,-0.12291609619380507,-0.3967430697614484,-0.09110384485285827,0.0
2019-09-10,1.0,-0.0,-0.0,-0.1421399839098954,-0.3943362831858407,-0.07251810136765888,0.0
