Date,IWF,IWM,MTUM,PBR,SPY,VLUE,VXX
2018-12-03,-0.3331630372309854,-1.4515614023884027,-0.0,1.0,-1.9408008174212912,-1.660578581007727,0.0
2018-12-04,-0.31985761505212307,-1.450228832951945,-0.0,1.0,-1.9324307144673278,-1.65395372489194,0.0
2018-12-06,-0.2927173446223695,-1.3048653291612984,-0.0,1.0,-1.941898275967851,-1.595864776980183,0.0
2018-12-07,-0.2819234084472355,-1.3129540696958502,-0.0,1.0,-1.9517300825021549,-1.6102696712227558,0.0
2018-12-10,-0.21370449678800857,-1.3384521260324256,-0.0,1.0,-1.9775466503517896,-1.5883756500458857,0.0
2018-12-11,-0.18997410284868665,-1.3633000369959305,-0.0,1.0,-1.9852632877050191,-1.6273893205080776,0.0
2018-12-12,-0.18980082629339579,-1.363630757846704,-0.0,1.0,-1.9847690694949742,-1.6281679718813589,0.0
2018-12-13,-0.1895851286470516,-1.355595223439616,-0.0,1.0,-1.9870737412286101,-1.6231072263941893,0.0
2018-12-14,-0.19744125968753842,-1.335035059662935,-0.0,1.0,-1.9961249846229547,-1.622216754828392,0.0
2018-12-17,-0.164883536100752,-1.3296448003912698,-0.0,1.0,-1.9737115607996578,-1.6453506144158463,0.0
2018-12-18,-0.13551316984559492,-1.3022101120193763,-0.0,1.0,-1.9678474114441418,-1.649591280653951,0.0
2018-12-19,-0.1264939634775223,-1.3086210034581083,-0.0,1.0,-1.976460595765334,-1.655220530243281,0.0
2018-12-20,-0.12296858071505959,-1.2786204405922716,-0.0,1.0,-1.9779101962200554,-1.6395810762007943,0.0
2018-12-21,-0.1103398755385352,-1.2793800861656295,-0.0,1.0,-1.9882120631881284,-1.605852082336046,0.0
2018-12-24,-0.06926996918701114,-1.2352453187959234,-0.0,1.0,-1.9812751836928182,-1.6397843090779805,0.0
2018-12-26,-0.06486897519887692,-1.2444431445952269,-0.0,1.0,-1.9326743097800654,-1.6073350491343004,0.0
2018-12-27,-0.0,-1.156708566365801,-0.0,1.0,-1.7830444653635307,-1.597652140207099,0.0
2018-12-28,-0.0,-1.1603053435114503,-0.0,1.0,-1.7791791127337093,-1.5921562119703505,0.0
2018-12-31,-0.0,-1.167257421355782,-0.0,1.0,-1.7791315906070007,-1.5919361984935754,0.0
2019-01-02,-0.0,-1.1654676258992807,-0.0,1.0,-1.7740453790813504,-1.5944659656889872,0.0
2019-01-03,-0.0,-1.187843137254902,-0.0,1.0,-1.771764705882353,-1.6426330532212887,0.0
2019-01-04,-0.0,-1.2078271093443818,-0.0,1.0,-1.7289065561838646,-1.6620569956889313,0.0
2019-01-07,-0.0,-1.1370027247956402,-0.0,1.0,-1.7004904632152589,-1.612098092643052,0.0
2019-01-08,-0.0,-1.11622223429099,-0.0,1.0,-1.708738391353935,-1.6059849019714332,0.0
2019-01-09,-0.0,-1.0974261717691682,-0.0,1.0,-1.7066377675426716,-1.6145218098076404,0.0
2019-01-10,-0.0,-1.0965872156013001,-0.0,1.0,-1.7066088840736728,-1.6139219934994582,0.0
2019-01-11,-0.0,-1.09243788651405,-0.0,1.0,-1.7114570901594879,-1.6208093739828577,0.0
2019-01-14,-0.0,-1.1023356871265617,-0.0,1.0,-1.7197718631178707,-1.6097229766431287,0.0
2019-01-15,-0.0,-1.095808383233533,-0.0,1.0,-1.7215024496461624,-1.6263473053892217,0.0
2019-01-16,-0.0,-1.0954661731889186,-0.0,1.0,-1.6998312741522885,-1.6474174059761606,0.0
2019-01-17,-0.0,-1.0705901444258128,-0.0,1.0,-1.6939470979607292,-1.6446692270243954,0.0
2019-01-18,-0.0,-1.0778093261985366,-0.0,1.0,-1.7041607513377743,-1.678333515343453,0.0
2019-01-22,-0.0,-0.9483610748167927,-0.0,1.0,-1.9492132022950632,-1.783275578026473,0.0
2019-01-23,-0.0,-0.907670373538637,-0.0,1.0,-1.9765041345879668,-1.8187624750499,0.0
2019-01-24,-0.0,-0.9111830889873849,-0.0,1.0,-1.956529151039891,-1.8147516763268552,0.0
2019-01-25,-0.0,-0.7469121279849429,-0.0,1.0,-2.1871544524173627,-1.9476532172685566,0.0
2019-01-28,-0.0,-0.7177343382006595,-0.0,1.0,-2.2272727272727275,-1.9428874234573716,0.0
2019-01-29,-0.0,-0.6906654014944846,-0.0,1.0,-2.2666943423081487,-1.973134859447278,0.0
2019-01-30,-0.0,-0.687098309926208,-0.0,1.0,-2.269757200666508,-1.994049035943823,0.0
2019-01-31,-0.0,-0.7114754098360655,-0.0,1.0,-2.2211624441132636,-2.0285543964232486,0.0
2019-02-01,-0.0,-0.7086491971587179,-0.0,1.0,-2.2373903181519728,-2.022980958634274,0.0
2019-02-04,-0.0,-0.7125977203556723,-0.0,1.0,-2.235722384675061,-2.0193352031986636,0.0
2019-02-05,-0.0,-0.692030270781601,-0.0,1.0,-2.1895471207283905,-2.0306846399432423,0.0
2019-02-06,-0.0,-0.6870527000650618,-0.0,1.0,-2.190335364050393,-2.03732181936476,0.0
2019-02-07,-0.0,-0.6993491124260355,-0.0,1.0,-2.201420118343195,-2.016449704142012,0.0
2019-02-08,-0.0,-0.7003740870494626,-0.0,1.0,-2.2242147140906123,-2.013300872869782,0.0
2019-02-11,-0.0,-0.6898545541249405,-0.0,1.0,-2.2317000476871725,-2.0393419170243203,0.0
2019-02-12,-0.0,-0.6926030355750195,-0.0,1.0,-2.26174335593017,-2.044813726078349,0.0
2019-02-13,-0.0,-0.7200263899718108,-0.0,1.0,-2.2483056438553355,-2.0293888322437477,0.0
2019-02-14,-0.0,-0.6698130223050561,-0.0,1.0,-2.2902663380027657,-2.0520651716467264,0.0
2019-02-15,-0.0,-0.7098683415871482,-0.0,1.0,-2.2833675564681726,-2.046140838265491,0.0
2019-02-19,-0.0,-0.6818923327895596,-0.0,1.0,-2.3130928644794877,-2.04694580387892,0.0
2019-02-20,-0.0,-0.6956968451589508,-0.0,1.0,-2.307445908376647,-2.040674483258794,0.0
2019-02-21,-0.0,-0.7117682558841281,-0.0,1.0,-2.3010863005431506,-2.0221484610742304,0.0
2019-02-22,-0.0,-0.7015618404390038,-0.0,1.0,-2.313875655792076,-2.0148344690345534,0.0
2019-02-25,-0.0,-0.6977875030391442,-0.0,1.0,-2.341174325309993,-2.0393873085339167,0.0
2019-02-26,-0.0,-0.7079829372333943,-0.0,1.0,-2.349725776965265,-2.0360755636806824,0.0
2019-02-27,-0.0,-0.7043223800524293,-0.0,1.0,-2.3568859354996037,-2.035237456562824,0.0
2019-02-28,-0.0,-0.7093959731543624,-0.0,1.0,-2.3587553386211106,-2.0330689444783405,0.0
2019-03-01,-0.0,-0.7038938810440736,-0.0,1.0,-2.359740815453267,-2.04920838682071,0.0
2019-03-04,-0.0,-0.6905228358026203,-0.0,1.0,-2.3533121097098078,-2.078364148402106,0.0
2019-03-05,-0.0,-0.6784550095331816,-0.0,1.0,-2.3888308014023,-2.0830924411095393,0.0
2019-03-06,-0.0,-0.6736175186073692,-0.0,1.0,-2.398412991326813,-2.079227409731193,0.0
2019-03-07,-0.0,-0.5868179887115372,-0.0,1.0,-2.4195545305577473,-2.0626934514778177,0.0
2019-03-08,-0.0,-0.5566420664206642,-0.0,1.0,-2.504428044280443,-2.0889913899138994,0.0
2019-03-11,-0.0,-0.5508878302295366,-0.0,1.0,-2.482398069665285,-2.153684340778321,0.0
2019-03-12,-0.0,-0.47235614551374366,-0.0,1.0,-2.525139315008453,-2.263853233986601,0.0
2019-03-13,-0.0,-0.5115073343449671,-0.0,1.0,-2.540022761760243,-2.2711810824481535,0.0
2019-03-14,-0.0,-0.5132693036774927,-0.0,1.0,-2.536016681410337,-2.269430051813471,0.0
2019-03-15,-0.0,-0.5034938381400076,-0.0,1.0,-2.5524710964299326,-2.2964680472621013,0.0
2019-03-18,-0.0,-0.5485286525554983,-0.0,1.0,-2.57679401135777,-2.3279556014455345,0.0
2019-03-19,-0.0,-0.5591015018125324,-0.0,1.0,-2.5602667011910922,-2.353961677887105,0.0
2019-03-20,-0.0,-0.5620499513460914,-0.0,1.0,-2.5535517353227375,-2.37165098929614,0.0
2019-03-21,-0.0,-0.5639674796747968,-0.0,1.0,-2.617430894308943,-2.322731707317073,0.0
2019-03-22,-0.0,-0.567359915220559,-0.0,1.0,-2.7373824347595708,-2.3186514770168234,0.0
2019-03-25,-0.0,-0.46272709639878445,-0.0,1.0,-2.7268377836684556,-2.275813021271093,0.0
2019-03-26,-0.0,-0.48468821416911523,-0.0,1.0,-2.744107084557623,-2.3006856023506366,0.0
2019-03-27,-0.0,-0.44162766510660423,-0.0,1.0,-2.7559802392095682,-2.3025871034841394,0.0
2019-03-28,-0.0,-0.4275063762997842,-0.0,1.0,-2.7701916159832582,-2.342096658164934,0.0
2019-03-29,-0.0,-0.4229990199281281,-0.0,1.0,-2.7704018294674944,-2.340411630186214,0.0
2019-04-01,-0.0,-0.4329616182572615,-0.0,1.0,-2.7334673236514524,-2.3169735477178426,0.0
2019-04-02,-0.0,-0.46850699844479005,-0.0,1.0,-2.7682737169517884,-2.243260756868844,0.0
2019-04-03,-0.0,-0.46050593701600423,-0.0,1.0,-2.7703278265358806,-2.222444501806918,0.0
2019-04-04,-0.0,-0.45267649340574084,-0.0,1.0,-2.7812257564003104,-2.2310576674424616,0.0
2019-04-05,-0.0,-0.44304700162074556,-0.0,1.0,-2.786904376012966,-2.253030794165316,0.0
2019-04-08,-0.0,-0.4351737976568063,-0.0,1.0,-2.783804777008221,-2.253932293352321,0.0
2019-04-09,-0.0,-0.41108289379436086,-0.0,1.0,-2.8478218402031645,-2.2527837468255516,0.0
2019-04-10,-0.0,-0.37019323983713565,-0.0,1.0,-2.83855748723583,-2.25418470884767,0.0
2019-04-11,-0.0,-0.35588842975206614,-0.0,1.0,-2.8474948347107443,-2.2532283057851243,0.0
2019-04-12,-0.0,-0.3625234794999676,-0.0,1.0,-2.859382084331887,-2.255262646544465,0.0
2019-04-15,-0.0,-0.4147177419354839,-0.0,1.0,-2.929166666666667,-2.3765456989247316,0.0
2019-04-16,-0.0,-0.4249211991147475,-0.0,1.0,-2.920662598081953,-2.360874522164845,0.0
2019-04-17,-0.0,-0.3916778523489933,-0.0,1.0,-2.942214765100671,-2.37751677852349,0.0
2019-04-18,-0.0,-0.3970193340494092,-0.0,1.0,-2.9303839957035445,-2.3857411385606873,0.0
2019-04-22,-0.0,-0.3961895785646964,-0.0,1.0,-2.9382657869934024,-2.3977379830348724,0.0
2019-04-23,-0.0,-0.3898270873982372,-0.0,1.0,-2.9409271344950545,-2.397362578214358,0.0
2019-04-24,-0.0,-0.3674318700496711,-0.0,1.0,-2.9338166196804942,-2.41112901060545,0.0
2019-04-25,-0.0,-0.35888085924550817,-0.0,1.0,-2.885036133395213,-2.3860637804150366,0.0
2019-04-26,-0.0,-0.35466420372080754,-0.0,1.0,-2.898535426837314,-2.343976777939042,0.0
2019-04-29,-0.0,-0.337864590207206,-0.0,1.0,-2.899234525537812,-2.3618186617394747,0.0
2019-04-30,-0.0,-0.3440874374506189,-0.0,1.0,-2.8965630761127206,-2.3434948643666056,0.0
2019-05-01,-0.0,-0.3393209632846427,-0.0,1.0,-2.9151862087116727,-2.3253059613106988,0.0
2019-05-02,-0.0,-0.3355916595408801,-0.0,1.0,-2.9042294284022887,-2.337828060251266,0.0
2019-05-03,-0.0,-0.3544312082733342,-0.0,1.0,-2.8711873281843174,-2.3196753501767247,0.0
2019-05-06,-0.0,-0.3071297989031079,-0.0,1.0,-2.8889396709323583,-2.332985113606686,0.0
2019-05-07,-0.0,-0.30126994464343865,-0.0,1.0,-2.8786063171605343,-2.332660371214588,0.0
2019-05-08,-0.0,-0.3097590906155138,-0.0,1.0,-2.8252922560227347,-2.3236452883808045,0.0
2019-05-09,-0.0,-0.30585725368502714,-0.0,1.0,-2.863460046547711,-2.2956426170157744,0.0
2019-05-10,-0.0,-0.2448174920843539,-0.0,1.0,-2.6055319911583728,-2.1237230419977298,0.0
2019-05-13,-0.0,-0.24320611598877143,-0.0,1.0,-2.6029385414800212,-2.126560353580601,0.0
2019-05-14,-0.0,-0.200514289053825,-0.0,1.0,-2.571854362690667,-2.0718251417216993,0.0
2019-05-15,-0.0,-0.21166218271142825,-0.0,1.0,-2.6000701836472104,-2.0369049011580302,0.0
2019-05-16,-0.0,-0.22053477190102028,-0.0,1.0,-2.5977483288378096,-2.0454438841327547,0.0
2019-05-17,-0.0,-0.06409779431304809,-0.0,1.0,-2.2963592878022854,-1.9545043847993622,0.0
2019-05-20,-0.0,-0.05602698571654456,-0.0,1.0,-2.2774468982237916,-1.9371211721920625,0.0
2019-05-21,-0.0,-0.07593678040611263,-0.0,1.0,-2.2343521038308563,-1.9231212057776848,0.0
2019-05-22,-0.0,-0.06315077051228654,-0.0,1.0,-2.226051645147855,-1.9170137442732194,0.0
2019-05-23,-0.0,-0.03596377749029754,-0.0,1.0,-2.242432082794308,-1.8961966364812417,0.0
2019-05-24,-0.0,-0.0029899989689658726,-0.0,1.0,-2.248324569543252,-1.9038560676358387,0.0
2019-05-28,-0.0,-0.004176118787378841,-0.0,1.0,-2.2481439472056093,-1.9033821406475564,0.0
2019-05-29,-0.0,-0.028516914191419142,-0.0,1.0,-2.2655218646864683,-1.8627268976897688,0.0
2019-05-30,-0.0,-0.020292249703103216,-0.0,1.0,-2.266380957298497,-1.8767491093096504,0.0
2019-05-31,-0.0,-0.03238114880890997,-0.0,1.0,-2.258482004743735,-1.8653707332164586,0.0
2019-06-03,-0.0,-0.047431032714593375,-0.0,1.0,-2.2787406419854377,-1.8015075376884422,0.0
2019-06-04,-0.0,-0.055623910591612834,-0.0,1.0,-2.260996616425715,-1.8100071772787858,0.0
2019-06-05,-0.0,-0.028379877003730212,-0.0,1.0,-2.293577981651376,-1.718872870249017,0.0
2019-06-06,-0.0,-0.02649874055415617,-0.0,1.0,-2.2499748110831232,-1.7613098236775817,0.0
2019-06-07,-0.0,-0.03824369705779159,-0.0,1.0,-2.22520174427347,-1.7488346448799559,0.0
2019-06-10,-0.0,-0.03785678517776665,-0.0,1.0,-2.2204306459689533,-1.7492238357536307,0.0
2019-06-11,-0.0,-0.04044616389489022,-0.0,1.0,-2.248103301009898,-1.735868964477717,0.0
2019-06-12,-0.0,-0.031127228770021154,-0.0,1.0,-2.2528457741513046,-1.7527954064672107,0.0
2019-06-13,-0.0,-0.061235813366960906,-0.0,1.0,-2.241210592686002,-1.7416897856242117,0.0
2019-06-14,-0.0,-0.0575807996773055,-0.0,1.0,-2.2516512882569457,-1.7329198810064035,0.0
2019-06-17,-0.0,-0.05547445255474453,-0.0,1.0,-2.242335766423358,-1.7362194815001257,0.0
2019-06-18,-0.0,-0.06227659467351357,-0.0,1.0,-2.239289130544228,-1.7328701606001107,0.0
2019-06-19,-0.0,-0.03753633356720457,-0.0,1.0,-2.246065951688885,-1.727924225719154,0.0
2019-06-20,-0.0,-0.048517384978174705,-0.0,1.0,-2.24017861622598,-1.7286137173247706,0.0
2019-06-21,-0.0,-0.055176222512300435,-0.0,1.0,-2.23727281855608,-1.7280851491113567,0.0
2019-06-24,-0.0,-0.03632241813602015,-0.0,1.0,-2.245793450881612,-1.7556675062972291,0.0
2019-06-25,-0.0,-0.019894233190632084,-0.0,1.0,-2.256106774112314,-1.7605137245026443,0.0
2019-06-26,-0.0,-0.018704817754410796,-0.0,1.0,-2.2728375714069053,-1.7638137606794397,0.0
2019-06-27,-0.0,-0.026135845616167754,-0.0,1.0,-2.2917996251836095,-1.7471508889226564,0.0
2019-06-28,-0.0,-0.0,-0.0,1.0,-2.336991869918699,-1.7443089430894307,0.0
2019-07-01,-0.0,-0.0,-0.0,1.0,-2.35387583126047,-1.7225747499873092,0.0
2019-07-02,-0.0,-0.0,-0.0,1.0,-2.332489494202825,-1.7305452888461343,0.0
2019-07-03,-0.0,-0.0,-0.0,1.0,-2.313884113661644,-1.7422388512488622,0.0
2019-07-05,-0.0,-0.0,-0.0,1.0,-2.30885398252437,-1.74190615687661,0.0
2019-07-08,-0.0,-0.0,-0.0,1.0,-2.2568729381185646,-1.7416275117464763,0.0
2019-07-09,-0.0,-0.0,-0.0,1.0,-2.260671342685371,-1.7492985971943888,0.0
2019-07-10,-0.0,-0.0,-0.0,1.0,-2.2521512907744645,-1.7508505103061835,0.0
2019-07-11,-0.0,-0.0,-0.0,1.0,-2.255205205205205,-1.7497997997997996,0.0
2019-07-12,-0.0,-0.0,-0.0,1.0,-2.222432890929049,-1.76703921764295,0.0
2019-07-15,-0.0,-0.04199344783083491,-0.0,1.0,-2.210066514444555,-1.7117045567358284,0.0
2019-07-16,-0.0,-0.055652260406823494,-0.0,1.0,-2.211170239220172,-1.7065698512955687,0.0
2019-07-17,-0.0,-0.07040222741510466,-0.0,1.0,-2.206234773529558,-1.695271714811316,0.0
2019-07-18,-0.0,-0.06997765085671716,-0.0,1.0,-2.2096846287558978,-1.686814005463124,0.0
2019-07-19,-0.0,-0.07275257168414252,-0.0,1.0,-2.215027580380659,-1.6816578045023107,0.0
2019-07-22,-0.0,-0.09506416584402763,-0.0,1.0,-2.192546890424482,-1.64822309970385,0.0
2019-07-23,-0.0,-0.10112525910571514,-0.0,1.0,-2.189418616128714,-1.6448030796564999,0.0
2019-07-24,-0.0,-0.1034873411486553,-0.0,1.0,-2.1916067382523887,-1.6305290119200078,0.0
2019-07-25,-0.0,-0.06535657998423956,-0.0,1.0,-2.2449271079590227,-1.6148542159180457,0.0
2019-07-26,-0.0,-0.06716895651745704,-0.0,1.0,-2.244546215590683,-1.6126951297582115,0.0
2019-07-29,-0.0,-0.0436629457670651,-0.0,1.0,-2.245233626395337,-1.6503012940827817,0.0
2019-07-30,-0.0,-0.043499752842313395,-0.0,1.0,-2.2423628274839347,-1.6572911517548197,0.0
2019-07-31,-0.0,-0.05456344298788029,-0.0,1.0,-2.2367054167697256,-1.6555528073212962,0.0
2019-08-01,-0.0,-0.06605351170568562,-0.0,1.0,-2.218178241196144,-1.6341235490851858,0.0
2019-08-02,-0.0,-0.04793177808272888,-0.0,1.0,-2.203048421878063,-1.6500686139972554,0.0
2019-08-05,-0.0,-0.03537008952595274,-0.0,1.0,-2.1972017024607404,-1.659507851866347,0.0
2019-08-06,-0.0,-0.044435931813828766,-0.0,1.0,-2.1029017429611185,-1.641017046542808,0.0
2019-08-07,-0.0,-0.08930263407238961,-0.0,1.0,-2.0228823194997156,-1.625355315520182,0.0
2019-08-08,-0.0,-0.07609723798713583,-0.0,1.0,-2.0161748013620886,-1.6372493378736286,0.0
2019-08-09,-0.0,-0.055667494494166164,-0.0,1.0,-1.9877231619886606,-1.6424253783796448,0.0
2019-08-12,-0.0,-0.04778620237760929,-0.0,1.0,-2.009501076476645,-1.6229991575400171,0.0
2019-08-13,-0.0,-0.02756716278199008,-0.0,1.0,-2.0195169896096603,-1.6332490873350183,0.0
2019-08-14,-0.0,-0.038799720865317515,-0.0,1.0,-1.9884624331239824,-1.6249825540823446,0.0
2019-08-15,-0.0,-0.07472307971672416,-0.0,1.0,-1.923642636644271,-1.5412656618848737,0.0
2019-08-16,-0.0,-0.08354866494401376,-0.0,1.0,-1.9111473774876468,-1.538601024525137,0.0
2019-08-19,-0.0,-0.030160948559578016,-0.0,1.0,-1.9457193093187863,-1.5324376718813397,0.0
2019-08-20,-0.0,-0.03163027916964925,-0.0,1.0,-1.9340551181102363,-1.50823192555476,0.0
2019-08-21,-0.0,-0.03919467880898174,-0.0,1.0,-1.9382170438819697,-1.4866747020222313,0.0
2019-08-22,-0.0,-0.040043095708385705,-0.0,1.0,-1.9366133955826899,-1.512479798886694,0.0
2019-08-23,-0.0,-0.03094855305466238,-0.0,1.0,-1.9243033226152195,-1.510628795998571,0.0
2019-08-26,-0.0,-0.015019379844961241,-0.0,1.0,-1.906668428470754,-1.482778365045807,0.0
2019-08-27,-0.0,-0.0035434620937048866,-0.0,1.0,-1.8871779167942606,-1.4839669276871257,0.0
2019-08-28,-0.0,-0.0,-0.0,1.0,-1.9059758173643546,-1.4591208695272602,0.0
2019-08-29,-0.0,-0.0,-0.0,1.0,-1.8931314270837851,-1.4458280904239165,0.0
2019-08-30,-0.0,-0.0,-0.0,1.0,-1.8937586445366525,-1.4285096818810512,0.0
2019-09-03,-0.0,-0.0,-0.0,1.0,-1.8867705284902738,-1.416896195558616,0.0
2019-09-04,-0.0,-0.0,-0.0,1.0,-1.884084755232733,-1.4138049598143294,0.0
2019-09-05,-0.0,-0.0,-0.0,1.0,-1.884094718294727,-1.413468563324595,0.0
2019-09-06,-0.0,-0.0,-0.0,1.0,-1.908899939981137,-1.3781617079653605,0.0
2019-09-09,-0.0,-0.0,-0.0,1.0,-1.9070923505463897,-1.3783158345832442,0.0
2019-09-10,-0.0,-0.0,-0.0,1.0,-1.9259402038893172,-1.3574488135012424,0.0
2019-09-11,-0.0,-0.0,-0.0,1.0,-1.9416752312435765,-1.340613223706749,0.0
2019-09-12,-0.0,-0.0,-0.0,1.0,-1.943456705701342,-1.330412855799641,0.0
2019-09-13,-0.0,-0.0,-0.0,1.0,-1.922613747190773,-1.3177288724928973,0.0
2019-09-16,-0.0,-0.0,-0.0,1.0,-1.921997541226843,-1.3172665225316886,0.0
2019-09-17,-0.0,-0.0,-0.0,1.0,-1.9492682510560224,-1.317446772197807,0.0
2019-09-18,-0.0,-0.04277499689736483,-0.0,1.0,-1.8538865676581309,-1.2401853307409092,0.0
2019-09-19,-0.0,-0.03918326857898653,-0.0,1.0,-1.856369347772175,-1.2377035628668265,0.0
2019-09-20,-0.0,-0.06877891606080636,-0.0,1.0,-1.8447620621282221,-1.2173248512888302,0.0
2019-09-23,-0.0,-0.07587941770794672,-0.0,1.0,-1.8288589220174027,-1.2191430574456679,0.0
2019-09-24,-0.0,-0.10527974783293931,-0.0,1.0,-1.7146178092986601,-1.1201339637509848,0.0
