Date,GGAL,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-01-09,1.0,-0.0,-2.3638106859583368,-0.0,-2.818268979342805,-2.534123594526279,0.0
2019-01-10,1.0,-0.0,-2.3575034818941507,-0.0,-2.8178098885793874,-2.5294220055710306,0.0
2019-01-11,1.0,-0.0,-2.311091779034363,-0.0,-2.826011309264898,-2.5623314484558506,0.0
2019-01-14,1.0,-0.028950122078828043,-2.3184513428671085,-0.0,-2.8314440181374256,-2.541070805720265,0.0
2019-01-15,1.0,-0.013194444444444446,-2.2850694444444444,-0.0,-2.809201388888889,-2.573090277777778,0.0
2019-01-16,1.0,-0.0,-2.2833477135461604,-0.0,-2.751164797238999,-2.593615185504745,0.0
2019-01-17,1.0,-0.0,-2.2768673451785406,-0.0,-2.7541831982059684,-2.594014145247542,0.0
2019-01-18,1.0,-0.0,-2.2883119153772182,-0.0,-2.7865198006818774,-2.6671911880409125,0.0
2019-01-22,1.0,-0.0,-2.2499316877675564,-0.0,-3.1136715547864102,-2.744785499590127,0.0
2019-01-23,1.0,-0.0,-2.185127452778287,-0.0,-3.16394645149459,-2.8200990280579497,0.0
2019-01-24,1.0,-0.0,-2.1828550404709346,-0.0,-3.1887417218543046,-2.8262509197939663,0.0
2019-01-25,1.0,-0.0,-2.024091778202677,-0.0,-3.5330783938814534,-3.0030592734225623,0.0
2019-01-28,1.0,-0.0,-1.9490203538139623,-0.0,-3.5855050408978504,-2.9765075137911357,0.0
2019-01-29,1.0,-0.0,-1.947837760092051,-0.0,-3.605427174225717,-3.03538210758462,0.0
2019-01-30,1.0,-0.0,-1.9436241610738256,-0.0,-3.60143815915628,-3.042569511025887,0.0
2019-01-31,1.0,-0.0,-1.9829693062638314,-0.0,-3.5318964687770618,-3.106995092850957,0.0
2019-02-01,1.0,-0.0,-1.9848557924182504,-0.0,-3.5485675701745922,-3.1125687276936436,0.0
2019-02-04,1.0,-0.0,-1.9912221471978393,-0.0,-3.5515578277225814,-3.1031156554451624,0.0
2019-02-05,1.0,-0.0,-1.9793555855682037,-0.0,-3.5390700366583063,-3.1285934786803007,0.0
2019-02-06,1.0,-0.0,-1.9540240963855422,-0.0,-3.540144578313253,-3.144385542168675,0.0
2019-02-07,1.0,-0.0,-1.9701954712599188,-0.0,-3.5722856589897423,-3.1342171472808205,0.0
2019-02-08,1.0,-0.0,-1.9328150494289278,-0.0,-3.5746232843842978,-3.0904117477684996,0.0
2019-02-11,1.0,-0.0,-1.8932692307692307,-0.0,-3.602019230769231,-3.120096153846154,0.0
2019-02-12,1.0,-0.0,-1.918381145561673,-0.0,-3.6225248720177725,-3.118226600985222,0.0
2019-02-13,1.0,-0.0,-1.9661277906081602,-0.0,-3.5859314857582754,-3.070727482678984,0.0
2019-02-14,1.0,-0.0,-1.9351671850699843,-0.0,-3.6782659409020217,-3.1066290824261276,0.0
2019-02-15,1.0,-0.0,-1.9992217141745303,-0.0,-3.6490903784414823,-3.080260725751532,0.0
2019-02-19,1.0,-0.0,-1.9517436749047572,-0.0,-3.7192536876037905,-3.097489498876624,0.0
2019-02-20,1.0,-0.0,-1.9889568132518243,-0.0,-3.7632616840859794,-3.1077696706763955,0.0
2019-02-21,1.0,-0.0,-1.9965507046417659,-0.0,-3.7602246969547646,-3.0983541933576424,0.0
2019-02-22,1.0,-0.0,-1.9856228458887248,-0.0,-3.7720334810438207,-3.0897095027080255,0.0
2019-02-25,1.0,-0.0,-1.9900606301560482,-0.0,-3.8227810356823375,-3.1265281781135075,0.0
2019-02-26,1.0,-0.0,-1.9743792660005934,-0.0,-3.8155109308536947,-3.102285092491839,0.0
2019-02-27,1.0,-0.0,-1.9719857453969512,-0.0,-3.827558899227876,-3.0993862601465056,0.0
2019-02-28,1.0,-0.0,-1.9620039682539683,-0.0,-3.826686507936508,-3.131944444444444,0.0
2019-03-01,1.0,-0.0,-1.9673643487749233,-0.0,-3.8219422676321795,-3.130344211883742,0.0
2019-03-04,1.0,-0.0,-1.953423288355822,-0.0,-3.8369815092453776,-3.204697651174413,0.0
2019-03-05,1.0,-0.0,-1.9331191002209278,-0.0,-3.8872263506728255,-3.2218316931110667,0.0
2019-03-06,1.0,-0.0,-1.9297329853443084,-0.0,-3.8936960449708895,-3.2147159204978917,0.0
2019-03-07,1.0,-0.0,-1.8690226614754917,-0.0,-3.914645103324349,-3.199361086153539,0.0
2019-03-08,1.0,-0.0,-1.8205799436165928,-0.0,-4.028493757551349,-3.2193918646798223,0.0
2019-03-11,1.0,-0.0,-1.8377741340438614,-0.0,-4.057798729247796,-3.352428776388604,0.0
2019-03-12,1.0,-0.0,-1.7049129353233832,-0.0,-4.138266998341625,-3.5217661691542292,0.0
2019-03-13,1.0,-0.0,-1.75599128540305,-0.0,-4.128644050212677,-3.489884842826019,0.0
2019-03-14,1.0,-0.0,-1.7561127227517614,-0.0,-4.12277248238707,-3.4816618317447166,0.0
2019-03-15,1.0,-0.0,-1.733451290591174,-0.0,-4.143838467943381,-3.5308076602830973,0.0
2019-03-18,1.0,-0.0,-1.7851083883129122,-0.0,-4.139700492198136,-3.547491883966907,0.0
2019-03-19,1.0,-0.0,-1.7975376196990422,-0.0,-4.135115226770493,-3.5903398926654737,0.0
2019-03-20,1.0,-0.0,-1.816944503059717,-0.0,-4.125870436801013,-3.608039670816628,0.0
2019-03-21,1.0,-0.0,-1.8212325875897004,-0.0,-4.196707471506965,-3.5350358801181936,0.0
2019-03-22,1.0,-0.0,-1.80541058685696,-0.0,-4.331771221642348,-3.513579720950048,0.0
2019-03-25,1.0,-0.0,-1.5769070879235088,-0.0,-4.348160465599667,-3.467782165869882,0.0
2019-03-26,1.0,-0.0,-1.6455243504785946,-0.0,-4.368044598716734,-3.5051015041548337,0.0
2019-03-27,1.0,-0.0,-1.6192499734409858,-0.0,-4.457558695421226,-3.5467969828959944,0.0
2019-03-28,1.0,-0.0,-1.605324813631523,-0.0,-4.461235356762513,-3.5830670926517576,0.0
2019-03-29,1.0,-0.0,-1.6000852242462982,-0.0,-4.465324384787472,-3.587621178225205,0.0
2019-04-01,1.0,-0.0,-1.6060445387062567,-0.0,-4.430328738069989,-3.568080593849417,0.0
2019-04-02,1.0,-0.0,-1.6554978263174636,-0.0,-4.478316191284063,-3.4696214611387974,0.0
2019-04-03,1.0,-0.0,-1.6571155682903536,-0.0,-4.476705932293325,-3.4785100286532957,0.0
2019-04-04,1.0,-0.0,-1.65283540802213,-0.0,-4.492605596340036,-3.493882327907224,0.0
2019-04-05,1.0,-0.0,-1.6324485662509327,-0.0,-4.51295171090502,-3.5144440891162985,0.0
2019-04-08,1.0,-0.0,-1.6175875652081337,-0.0,-4.517300117108485,-3.511338230597253,0.0
2019-04-09,1.0,-0.0,-1.5681236673773988,-0.0,-4.609594882729211,-3.4832622601279324,0.0
2019-04-10,1.0,-0.0,-1.5109373348832293,-0.0,-4.5789918630455455,-3.477438444467927,0.0
2019-04-11,1.0,-0.0,-1.4656023526940447,-0.0,-4.62430416973007,-3.413191891608024,0.0
2019-04-12,1.0,-0.0,-1.47489014438167,-0.0,-4.592383343795773,-3.395166352793472,0.0
2019-04-15,1.0,-0.0,-1.4693749999999999,-0.0,-4.563020833333333,-3.3842708333333333,0.0
2019-04-16,1.0,-0.0,-1.4787322768974143,-0.0,-4.57474979149291,-3.371768140116764,0.0
2019-04-17,1.0,-0.0,-1.4928095039599831,-0.0,-4.597540641934139,-3.3306586077532305,0.0
2019-04-18,1.0,-0.0,-1.4628056361375883,-0.0,-4.5750103605470365,-3.3227310401989225,0.0
2019-04-22,1.0,-0.0,-1.5062506565815739,-0.0,-4.633890114507826,-3.3651644080260534,0.0
2019-04-23,1.0,-0.0,-1.5358861686545304,-0.0,-4.620318058171166,-3.3062356141452187,0.0
2019-04-24,1.0,-0.0,-1.5115966038517292,-0.0,-4.548560778629116,-3.2939531994201703,0.0
2019-04-25,1.0,-0.0,-1.4844144903117102,-0.0,-4.6393218197135635,-3.40701347935973,0.0
2019-04-26,1.0,-0.0,-1.4695945945945945,-0.0,-4.67335304054054,-3.4144847972972974,0.0
2019-04-29,1.0,-0.0,-1.4296744574290485,-0.0,-4.608201168614357,-3.3961811352253757,0.0
2019-04-30,1.0,-0.0,-1.3892798013245031,-0.0,-4.564569536423841,-3.3938327814569536,0.0
2019-05-01,1.0,-0.0,-1.353513401635103,-0.0,-4.601055572803477,-3.3940805132981477,0.0
2019-05-02,1.0,-0.0,-1.3519268723382154,-0.0,-4.586475537550639,-3.44894567362626,0.0
2019-05-03,1.0,-0.0,-1.3730208333333334,-0.0,-4.5921875000000005,-3.4514583333333335,0.0
2019-05-06,1.0,-0.0,-1.3164556962025316,-0.0,-4.596596804316249,-3.4625440962855367,0.0
2019-05-07,1.0,-0.0,-1.321254283044336,-0.0,-4.594434638147648,-3.4674488630464126,0.0
2019-05-08,1.0,-0.0,-1.3248819544241428,-0.0,-4.496099363580374,-3.4438513652227467,0.0
2019-05-09,1.0,-0.0,-1.3181818181818183,-0.0,-4.559987631416203,-3.428880643166358,0.0
2019-05-10,1.0,-0.0,-1.3264608371322006,-0.0,-4.600290095317034,-3.433796104434314,0.0
2019-05-13,1.0,-0.0,-1.3356883116883118,-0.0,-4.597194805194805,-3.4567272727272726,0.0
2019-05-14,1.0,-0.0,-1.215211842776927,-0.0,-4.591117917304747,-3.402960694231751,0.0
2019-05-15,1.0,-0.0,-1.2321684038422236,-0.0,-4.625996321275291,-3.360515021459227,0.0
2019-05-16,1.0,-0.0,-1.2377743746809597,-0.0,-4.61919346605411,-3.352220520673813,0.0
2019-05-17,1.0,-0.0,-1.207269756994078,-0.0,-4.602511741882785,-3.4005513579742703,0.0
2019-05-20,1.0,-0.0,-1.1826659908768373,-0.0,-4.576178408514952,-3.378003041054232,0.0
2019-05-21,1.0,-0.0,-1.1721452412258522,-0.0,-4.568322039041165,-3.3738242136138363,0.0
2019-05-22,1.0,-0.0,-1.145810224866391,-0.0,-4.572955530906524,-3.3648280730059494,0.0
2019-05-23,1.0,-0.0,-1.1331921758419037,-0.035692679975801576,-4.59780197620488,-3.3159911272433957,0.0
2019-05-24,1.0,-0.0,-1.039463141025641,-0.09605368589743589,-4.558894230769231,-3.321614583333333,0.0
2019-05-28,1.0,-0.0,-1.037137137137137,-0.08778778778778779,-4.55995995995996,-3.325125125125125,0.0
2019-05-29,1.0,-0.0,-1.0645833333333334,-0.0931547619047619,-4.520833333333333,-3.2420634920634916,0.0
2019-05-30,1.0,-0.0,-1.055022266204849,-0.10064324591786245,-4.498861949529935,-3.2415635823849582,0.0
2019-05-31,1.0,-0.0,-1.077087586273938,-0.11412462331097502,-4.405560416059103,-3.124234470691164,0.0
2019-06-03,1.0,-0.0,-1.0861669242658423,-0.1803516228748068,-4.3877511591962906,-3.0057959814528594,0.0
2019-06-04,1.0,-0.0,-1.1091275554275841,-0.2147039063249832,-4.362030905077263,-2.9118917362510794,0.0
2019-06-05,1.0,-0.0,-1.0427902621722847,-0.27312734082397006,-4.310861423220973,-2.736610486891385,0.0
2019-06-06,1.0,-0.0,-1.0566055389221556,-0.2542103293413174,-4.296407185628742,-2.7490643712574854,0.0
2019-06-07,1.0,-0.0,-1.0756581986143188,-0.26577367205542723,-4.204526558891455,-2.6919168591224016,0.0
2019-06-10,1.0,-0.0,-1.081148449039882,-0.22968980797636632,-4.20577917282127,-2.715288035450517,0.0
2019-06-11,1.0,-0.0,-1.075048823584116,-0.2461638612480238,-4.246628847763414,-2.7318887752255185,0.0
2019-06-12,1.0,-0.0,-1.0694875411377527,-0.22378937470615892,-4.315467795016455,-2.7941701927597555,0.0
2019-06-13,1.0,-0.0,-1.129479768786127,-0.2883429672447013,-4.417919075144509,-2.798169556840077,0.0
2019-06-14,1.0,-0.0,-1.1029242016160061,-0.30425163524432475,-4.4275682954982685,-2.784340130819546,0.0
2019-06-17,1.0,-0.0,-1.0961299569995222,-0.2999522216913521,-4.417582417582417,-2.741997133301481,0.0
2019-06-18,1.0,-0.0,-1.1070882690103172,-0.30292319449751626,-4.406763469621704,-2.7362437905999237,0.0
2019-06-19,1.0,-0.0,-1.0137192257094532,-0.380097725991355,-4.3164818643112195,-2.6864311219695542,0.0
2019-06-20,1.0,-0.0,-1.032455892065289,-0.3570148127181809,-4.339371638833852,-2.7060100009434853,0.0
2019-06-21,1.0,-0.0,-1.0427157001414427,-0.3546440358321546,-4.3290900518623285,-2.703064592173503,0.0
2019-06-24,1.0,-0.0,-0.9998108210367008,-0.3625614831630723,-4.329644343548998,-2.7669315172152857,0.0
2019-06-25,1.0,-0.0,-0.9655498769638463,-0.3733674048835888,-4.349422676509559,-2.776074200265001,0.0
2019-06-26,1.0,-0.0,-0.9627240823295078,-0.33244806980935215,-4.305415915773499,-2.884188561130608,0.0
2019-06-27,1.0,-0.0,-0.9343735224586288,-0.39706855791962176,-4.289929078014184,-2.834988179669031,0.0
2019-06-28,1.0,-0.0,-0.8741377681186809,-0.4119814797316451,-4.324955116696589,-2.837947651894548,0.0
2019-07-01,1.0,-0.0,-0.8615094339622642,-0.4112264150943396,-4.334905660377359,-2.8263207547169813,0.0
2019-07-02,1.0,-0.0,-0.8816211121583412,-0.3985862393967955,-4.313854853911404,-2.8311027332704994,0.0
2019-07-03,1.0,-0.0,-0.862769172648281,-0.413014733660748,-4.334812995844352,-2.8340574234983,0.0
2019-07-05,1.0,-0.0,-0.8661566071597242,-0.40162463398507603,-4.330310758477378,-2.8474544252385,0.0
2019-07-08,1.0,-0.0,-0.8748117469879517,-0.3884600903614458,-4.304593373493976,-2.8448795180722892,0.0
2019-07-09,1.0,-0.0,-0.8486736524119701,-0.3958274332106108,-4.321249881997546,-2.8743509865005192,0.0
2019-07-10,1.0,-0.0,-0.8579384557296582,-0.3994713989050406,-4.313290541816122,-2.868699263734189,0.0
2019-07-11,1.0,-0.0,-0.8581694402420573,-0.41310514372163387,-4.315147503782148,-2.868948562783661,0.0
2019-07-12,1.0,-0.0,-0.8745746691871455,-0.4094517958412098,-4.303875236294895,-2.863894139886578,0.0
2019-07-15,1.0,-0.0,-0.92548463356974,-0.45862884160756506,-4.283498817966903,-2.7885579196217494,0.0
2019-07-16,1.0,-0.0,-0.9508695239000284,-0.46802242706452535,-4.301910101682029,-2.7820963603535116,0.0
2019-07-17,1.0,-0.0,-0.9849938265742236,-0.451039984803875,-4.294424921644981,-2.7670244087757623,0.0
2019-07-18,1.0,-0.0,-0.9842624194160029,-0.4550625711035267,-4.292946530147895,-2.7481039059537355,0.0
2019-07-19,1.0,-0.0,-0.9931584948688712,-0.4620866590649943,-4.303401748384645,-2.743443557582668,0.0
2019-07-22,1.0,-0.0,-0.9818510072215888,-0.451729380463702,-4.3030216647662485,-2.7654884074496393,0.0
2019-07-23,1.0,-0.0,-1.0010487177042615,-0.4434169129564306,-4.313566593574221,-2.7758604252073598,0.0
2019-07-24,1.0,-0.0,-0.9945241691842901,-0.4720543806646526,-4.2550037764350455,-2.7194108761329305,0.0
2019-07-25,1.0,-0.0,-0.9408996800301148,-0.5046113306982872,-4.276868059476755,-2.6884057971014492,0.0
2019-07-26,1.0,-0.0,-0.9059089198343997,-0.5133609333835152,-4.294034625517501,-2.695803537824614,0.0
2019-07-29,1.0,-0.0,-0.9413383958234456,-0.5180825818699573,-4.338205980066445,-2.694636924537257,0.0
2019-07-30,1.0,-0.0,-0.9317211948790897,-0.5310573731626363,-4.318729255571361,-2.701659554291133,0.0
2019-07-31,1.0,-0.0,-0.9388355969227846,-0.5316744230221294,-4.318833697407162,-2.708234400227942,0.0
2019-08-01,1.0,-0.0,-0.9871095220173128,-0.5318968761761385,-4.248212269476854,-2.641889348889725,0.0
2019-08-02,1.0,-0.0,-0.9558906162202659,-0.5399887619404383,-4.221015171380408,-2.6481550852219518,0.0
2019-08-05,1.0,-0.0,-0.944429008057794,-0.4920811336482356,-4.1817171436510145,-2.6436047050106515,0.0
2019-08-06,1.0,-0.0,-0.9372460496613996,-0.4819864559819413,-3.9900677200902934,-2.620045146726862,0.0
2019-08-07,1.0,-0.0,-0.9701867816091954,-0.4401939655172414,-3.9521372126436782,-2.6173670977011496,0.0
2019-08-08,1.0,-0.0,-0.9588156123822342,-0.4223418573351279,-3.95585464333782,-2.635621354867654,0.0
2019-08-09,1.0,-0.0,-0.9070741268709906,-0.4065395580898075,-3.913310762651461,-2.6824661439771917,0.0
2019-08-12,1.0,-0.0,-0.8730658510255488,-0.5396725440806046,-3.9842569269521415,-2.599046419575387,0.0
2019-08-13,1.0,-1.4870114673531478,-2.001872220922069,-1.8937514626725955,-2.711912005616663,-2.6068336063655515,0.0
2019-08-14,1.0,-1.4612627197039778,-1.988667900092507,-1.8706059204440333,-2.669518963922294,-2.5733117483811285,0.0
2019-08-15,1.0,-1.4192247367241764,-1.9331167376204346,-1.826798117857943,-2.577638359847636,-2.446448577190231,0.0
2019-08-16,1.0,-1.4137475214805024,-1.9064771976206214,-1.7968715576118086,-2.5133289270764485,-2.3852170081515753,0.0
2019-08-19,1.0,-1.370249499947363,-1.7915570060006316,-1.718180861143278,-2.3878302979260972,-2.2596062743446677,0.0
2019-08-20,1.0,-1.4164312106063899,-1.8527494023038469,-1.8036296457291894,-2.468702455987829,-2.325798739404477,0.0
2019-08-21,1.0,-1.4143717728055079,-1.8253012048192772,-1.8184165232358003,-2.425882099827883,-2.273235800344234,0.0
2019-08-22,1.0,-1.3750653150799457,-1.7799143066151113,-1.7453234402758908,-2.341623994147769,-2.208590239314453,0.0
2019-08-23,1.0,-1.3755613577023498,-1.7795300261096607,-1.7441253263707572,-2.338590078328982,-2.2059530026109657,0.0
2019-08-26,1.0,-1.3392765652218466,-1.7292755405266933,-1.7128804180756225,-2.305461625166513,-2.1600573829285787,0.0
2019-08-27,1.0,-1.3467517759703491,-1.7337588798517451,-1.718212704622671,-2.318233295583239,-2.178523628127252,0.0
2019-08-28,1.0,-1.342344201403219,-1.7395790342550557,-1.7180148576145273,-2.328931077177053,-2.1890218737102765,0.0
2019-08-29,1.0,-1.3471295060080108,-1.713977611173873,-1.7162370339940434,-2.31898942179316,-2.173770155078566,0.0
2019-08-30,1.0,-1.365998129481451,-1.7190065468149227,-1.7501818559700717,-2.359763067650421,-2.196716200768991,0.0
2019-09-03,1.0,-1.3631129844762004,-1.7094684897707415,-1.7463760666186903,-2.3217847229361572,-2.139919810835818,0.0
2019-09-04,1.0,-1.3626088759850685,-1.7257362090418913,-1.7624429697221071,-2.354209871422646,-2.1641435089174617,0.0
2019-09-05,1.0,-1.3574712643678162,-1.7340647857889238,-1.7793103448275862,-2.3871473354231973,-2.1912225705329154,0.0
2019-09-06,1.0,-1.3443585780525502,-1.700875837197321,-1.7690880989180835,-2.349716640906749,-2.139927872230809,0.0
2019-09-09,1.0,-1.3409254129475736,-1.6952908587257618,-1.7589001744126398,-2.3357956294244384,-2.128654970760234,0.0
2019-09-10,1.0,-1.3454173067076292,-1.6885816692268305,-1.7635432667690731,-2.3273937532002047,-2.1157194060419866,0.0
2019-09-11,1.0,-1.3414659044507962,-1.6789505920783994,-1.7562270314414046,-2.320028583095141,-2.111474071049408,0.0
