Date,IWF,IWM,MTUM,RTLR,SPY,VLUE,VXX
2020-03-06,-0.0,-0.7247815138498,-0.6497185602133017,1.0,-0.8128055102947711,-0.5158495037772182,0.0
2020-03-09,-0.0,-0.75443697605921,-0.6695113662110113,1.0,-0.8342647836266143,-0.5179367117287215,0.0
2020-03-10,-0.5140216698534098,-0.826276973504507,-0.7468360193025585,1.0,-0.7591732677774743,-0.7062278066102158,0.0
2020-03-11,-0.4445537470935432,-0.9121355750313003,-0.7566177785727061,1.0,-0.7070738687175818,-0.651046324450009,0.0
2020-03-12,-0.42274215787659425,-0.8522061358152362,-0.7162616339193381,1.0,-0.6894605308514306,-0.628145467080317,0.0
2020-03-13,-0.41552761071623834,-0.7082324455205812,-0.6591033351558229,1.0,-0.6361790205420604,-0.48633132859486056,0.0
2020-03-16,-0.34315424610052,-0.7667318116449722,-0.6082082672664921,1.0,-0.5801836350897895,-0.3891736420959475,0.0
2020-03-17,-0.3377626386968399,-0.6081076523557384,-0.46912414421098786,1.0,-0.5710094094634245,-0.38656369093791104,0.0
2020-03-18,-0.34405133776993074,-0.6708203178052424,-0.3886663044954502,1.0,-0.5993141382588618,-0.39250305581963874,0.0
2020-03-19,-0.36853998104818136,-0.7937531890079452,-0.46264304978496973,1.0,-0.6560609373861068,-0.36354690575114806,0.0
2020-03-20,-0.39478647955334245,-0.9460540214274936,-0.44560132790101104,1.0,-0.6765504753282029,-0.3094914742719179,0.0
2020-03-23,-0.42181330266436645,-1.0650182096990606,-0.36154878282537856,1.0,-0.6942304006133793,-0.29097182288671647,0.0
2020-03-24,-0.4409702859874134,-1.0381183780769536,-0.4568230701824265,1.0,-0.7361188560503465,-0.3110810164900821,0.0
2020-03-25,-0.4683495445422264,-1.039678863671453,-0.33364211826462875,1.0,-0.7541685965724874,-0.26401111625752666,0.0
2020-03-26,-0.46626146877782515,-1.0378614842630949,-0.34369555959893155,1.0,-0.756223142735473,-0.2672757539390655,0.0
2020-03-27,-0.4538554948391014,-1.0310412871888281,-0.3107544019429266,1.0,-0.7493548876745599,-0.24973436551305403,0.0
2020-03-30,-0.4471861635696173,-1.039056882261666,-0.30704310638458915,1.0,-0.7529046663891307,-0.23846648752980354,0.0
2020-03-31,-0.43386724222802836,-1.061191260555114,-0.3048960581619902,1.0,-0.7441023893369685,-0.2425309553561286,0.0
2020-04-01,-0.45021892252046447,-1.0959451741861794,-0.27119741100323624,1.0,-0.7579288025889968,-0.23205787169236627,0.0
2020-04-02,-0.49091876282392277,-1.0250778934569496,-0.27304506421460595,1.0,-0.796109126833346,-0.21452997948172353,0.0
2020-04-03,-0.49952178736753505,-1.0243697157504112,-0.27579478939515667,1.0,-0.815639465932132,-0.21033704426336125,0.0
2020-04-06,-0.5141734709597905,-1.0005006932676013,-0.28204436912648284,1.0,-0.8366199352950239,-0.21810969034047142,0.0
2020-04-07,-0.49383323244552063,-0.9633398910411624,-0.26974878934624696,1.0,-0.8536243946731235,-0.20278450363196127,0.0
2020-04-08,-0.4936062348668281,-0.9633777239709442,-0.26921912832929784,1.0,-0.8535865617433414,-0.2035411622276029,0.0
2020-04-09,-0.5024862502825285,-0.9365252768778725,-0.2828674753258495,1.0,-0.8539516311308673,-0.19121524900173287,0.0
2020-04-13,-0.4945286195286196,-1.003787878787879,-0.27739516375880013,1.0,-0.8647076828895012,-0.18564432200795838,0.0
2020-04-14,-0.5362211478477855,-0.9592170929507174,-0.34220991890205865,1.0,-0.8861509669369932,-0.17514036182158454,0.0
2020-04-15,-0.5312682414289607,-0.963770089893762,-0.33583686811690083,1.0,-0.8877690002724055,-0.17286064521150332,0.0
2020-04-16,-0.5262705909907096,-0.9805995784214223,-0.3278554141619174,1.0,-0.8964790381762823,-0.17230072605199467,0.0
2020-04-17,-0.5210211968614592,-0.9882109536635827,-0.319553421555998,1.0,-0.8971386188858961,-0.17777257290080803,0.0
2020-04-20,-0.5180232326054848,-1.0359267095125944,-0.3154764280867031,1.0,-0.9266695940281825,-0.19572072971138874,0.0
2020-04-21,-0.5171066273227529,-1.0416699896323471,-0.31362150091713853,1.0,-0.9280644389504745,-0.18713613525799505,0.0
2020-04-22,-0.5060499067719284,-1.05538144166303,-0.2981711429364859,1.0,-0.9304161542428689,-0.17713333597810133,0.0
2020-04-23,-0.5436606021313668,-1.0485027756392074,-0.32805219012115566,1.0,-0.9617488553020787,-0.17006361684022853,0.0
2020-04-24,-0.5472331368696791,-1.0730189914865749,-0.32870825147347743,1.0,-0.9699165029469548,-0.1740749836280288,0.0
2020-04-27,-0.5479862193421376,-1.0683701090968747,-0.33286850955623,1.0,-0.9767041259945861,-0.17541629070625872,0.0
2020-04-28,-0.5575536621333771,-1.0485826642634768,-0.3366786826151073,1.0,-0.9843929215140095,-0.16917909224971325,0.0
2020-04-29,-0.5626101569865147,-1.0443087264827644,-0.34061564946509815,1.0,-0.9865147354182892,-0.16481534614911672,0.0
2020-04-30,-0.5616376847089558,-1.0220017960649848,-0.3462323454975917,1.0,-0.99599967344273,-0.15605355539227692,0.0
2020-05-01,-0.6123371553034973,-0.9780133974438007,-0.36292277976410636,1.0,-1.028479842189619,-0.1278510664529651,0.0
2020-05-04,-0.619631650190738,-0.9644776241847491,-0.3721235489560687,1.0,-1.0443414414044874,-0.1012756880922105,0.0
2020-05-05,-0.6179028552674762,-0.9635707253035773,-0.36568756153593696,1.0,-1.0477518871020677,-0.10744174597965211,0.0
2020-05-06,-0.6207689779822544,-0.9643033190930003,-0.36924909628655933,1.0,-1.0495810055865922,-0.10388596779493921,0.0
2020-05-07,-0.6225919079893202,-0.9643047853768741,-0.37026083384678576,1.0,-1.0487985212569315,-0.10166358595194086,0.0
2020-05-08,-0.6331277678904019,-0.9771532635238608,-0.36724473324779605,1.0,-1.0625388022018956,-0.09883696866851538,0.0
2020-05-11,-0.638373486507707,-0.9567337493284847,-0.37530476465969664,1.0,-1.0698789206165544,-0.092111244266292,0.0
2020-05-12,-0.6390128968253969,-0.956969246031746,-0.37595072751322756,1.0,-1.0695684523809523,-0.09209656084656086,0.0
2020-05-13,-0.6480384440117652,-0.9294916939392684,-0.39119267575293093,1.0,-1.0881146692075065,-0.0858776254194457,0.0
2020-05-14,-0.654080238479692,-0.9194717012379415,-0.3956858361280172,1.0,-1.0968409721359664,-0.0742350846685712,0.0
2020-05-15,-0.6594616977225674,-0.9266252587991719,-0.3994202898550725,1.0,-1.0966459627329195,-0.058633540372670816,0.0
2020-05-18,-0.6668747139350061,-0.9394998543669122,-0.40377813839304294,1.0,-1.0953272583530977,-0.055465401739275166,0.0
2020-05-19,-0.6691216244330712,-0.9369200682395041,-0.41026921316523113,1.0,-1.100861315690925,-0.04377314525860276,0.0
2020-05-20,-0.6756768013327781,-0.9254893794252395,-0.41832569762598915,1.0,-1.103831736776343,-0.04156601416076634,0.0
2020-05-21,-0.678865850612041,-0.9206012157548505,-0.42226663335831455,1.0,-1.1061703722208345,-0.03568157215421767,0.0
2020-05-22,-0.6789743162802314,-0.9244890313449611,-0.4192232443907921,1.0,-1.1056903800524498,-0.03430046205719519,0.0
2020-05-26,-0.6779400141436832,-0.9248720828653438,-0.4201089895586339,1.0,-1.104039269520363,-0.03294646199925122,0.0
2020-05-27,-0.6892589508742715,-0.9163197335553704,-0.4377601998334721,1.0,-1.1047876769358869,-0.015029142381348877,0.0
2020-05-28,-0.7178070726093325,-0.8907302783008998,-0.4609750993931785,1.0,-1.115421636325591,-0.0,0.0
2020-05-29,-0.716958232192182,-0.8927764292290952,-0.45932033146396584,1.0,-1.116137942579727,-0.0,0.0
2020-06-01,-0.7167245491443156,-0.9022134817356374,-0.4490146031214695,1.0,-1.1163228586970166,-0.0,0.0
2020-06-02,-0.7189594504021448,-0.9052027479892762,-0.4480144101876676,1.0,-1.116831434316354,-0.0,0.0
2020-06-03,-0.7227473219911783,-0.9078764965343415,-0.44528460407477416,1.0,-1.1248897290485191,-0.0,0.0
2020-06-04,-0.7235885147349392,-0.9088577794593685,-0.44318325135578257,1.0,-1.1283894564257788,-0.0,0.0
2020-06-05,-0.7151688464611632,-0.9145464485470373,-0.44005214685226457,1.0,-1.1320913410992892,-0.0035325287017957023,0.0
2020-06-08,-0.7145856075237215,-0.9111176421194055,-0.4434041481232681,1.0,-1.1293979343353766,-0.0,0.0
2020-06-09,-0.7200824152720545,-0.9101841729038769,-0.4448742746615087,1.0,-1.1297620048776384,-0.0,0.0
2020-06-10,-0.7158279425354953,-0.9091825590187348,-0.4474502226329497,1.0,-1.1281609678232378,-0.0,0.0
2020-06-11,-0.7155219491703424,-0.911615206889309,-0.4482251627809284,1.0,-1.1253938248267172,-0.0,0.0
2020-06-12,-0.6953464322647364,-0.8761116856256463,-0.46328852119958636,1.0,-1.1017166494312307,-0.0,0.0
2020-06-15,-0.6982412580177942,-0.8656321125594869,-0.47159114421684256,1.0,-1.1027932960893854,-0.0,0.0
2020-06-16,-0.6983318845978724,-0.8651434248106296,-0.47261889978889854,1.0,-1.1031085723746845,-0.0,0.0
2020-06-17,-0.6957635875180822,-0.86245091961149,-0.4733622649307708,1.0,-1.1015085761520977,-0.0,0.0
2020-06-18,-0.6951758918606094,-0.8641230209582077,-0.4724897689223265,1.0,-1.1019800752345914,-0.0,0.0
2020-06-19,-0.6968805667177597,-0.8655288122954555,-0.4759103525415303,1.0,-1.1043539500393553,-0.0,0.0
2020-06-22,-0.6951406437714902,-0.8650316914536642,-0.48017730643357226,1.0,-1.1022826131985584,-0.0,0.0
2020-06-23,-0.6976319827478953,-0.8662547173723718,-0.4810683034048024,1.0,-1.1022270144735205,-0.0,0.0
2020-06-24,-0.6963048977729854,-0.8665035458051672,-0.4824368597851781,1.0,-1.101895243229793,-0.0,0.0
2020-06-25,-0.6948084259412837,-0.8683032011942279,-0.47781555813567755,1.0,-1.105738928512191,-0.0,0.0
2020-06-26,-0.6956467661691542,-0.8658374792703151,-0.4767412935323383,1.0,-1.1077114427860695,-0.0,0.0
2020-06-29,-0.6909775369213585,-0.8647251065238075,-0.4743308650146858,1.0,-1.1068133868365533,-0.0,0.0
2020-06-30,-0.6923426775820722,-0.8600016538493344,-0.4761018771189945,1.0,-1.1061771272637062,-0.0,0.0
2020-07-01,-0.6890110344257553,-0.8603959168491961,-0.47687729883869906,1.0,-1.1064594784477415,-0.0,0.0
2020-07-02,-0.6816999132697311,-0.8725891050262256,-0.4730103663321356,1.0,-1.102713418411597,-0.0,0.0
2020-07-06,-0.6814915758176413,-0.8728939544103074,-0.47249752229930625,1.0,-1.1026181037330691,-0.0,0.0
2020-07-07,-0.6741110058098809,-0.8798879228645597,-0.4631010754460423,1.0,-1.103424121307017,-0.0,0.0
2020-07-08,-0.6728209355038121,-0.8863383474139708,-0.45872656089017105,1.0,-1.1032763239233463,-0.0,0.0
2020-07-09,-0.6691965022273553,-0.8923857449265797,-0.4560303580267283,1.0,-1.107078039927405,-0.0,0.0
2020-07-10,-0.6651525787669819,-0.9058099682041542,-0.44766073419498703,1.0,-1.1107073543378618,-0.0,0.0
2020-07-13,-0.6742802858204948,-0.9011606294659453,-0.44826731650902485,1.0,-1.1066457395398785,-0.0,0.0
2020-07-14,-0.6766883090029362,-0.9049667093999421,-0.4495678425209876,1.0,-1.1042554071378354,-0.0,0.0
2020-07-15,-0.6809963175969217,-0.8996648599445571,-0.45285282800281357,1.0,-1.1039761678182798,-0.0,0.0
2020-07-16,-0.6799536404652511,-0.9047145991142017,-0.45320584461277374,1.0,-1.1013286973798584,-0.0,0.0
2020-07-17,-0.6797817821127459,-0.9060588527029261,-0.45292610348817985,1.0,-1.094106463878327,-0.0,0.0
2020-07-20,-0.6928316305340975,-0.9043525209735028,-0.46237229005731373,1.0,-1.0936124262812525,-0.0,0.0
2020-07-21,-0.6812375580623755,-0.9087591240875913,-0.4597710683477107,1.0,-1.0975447909754479,-0.0,0.0
2020-07-22,-0.6737064852080826,-0.9196298908758973,-0.4536741214057508,1.0,-1.1022364217252396,-0.0,0.0
2020-07-23,-0.6771404821280134,-0.9213216957605985,-0.4562344139650873,1.0,-1.1015793848711555,-0.0,0.0
2020-07-24,-0.6631914277439906,-0.9392246907451077,-0.43858342642009013,1.0,-1.0961896487526372,-0.0,0.0
2020-07-27,-0.6644184218148715,-0.9385525716886663,-0.43923532089212564,1.0,-1.0956262672239006,-0.0,0.0
2020-07-28,-0.662923676141543,-0.9376812795226651,-0.4355266429104168,1.0,-1.1074003480566834,-0.0,0.0
2020-07-29,-0.6669715235917688,-0.9293286219081272,-0.4416961130742049,1.0,-1.1033464976096443,-0.01583870297235502,0.0
2020-07-30,-0.6684285000832363,-0.9327867487930748,-0.44269185949725326,1.0,-1.1055435325453637,-0.012318961211919428,0.0
2020-07-31,-0.6681382757184506,-0.93685964181591,-0.4424822990420658,1.0,-1.1045814244064973,-0.012827988338192419,0.0
2020-08-03,-0.6575627628127733,-0.9432948915441942,-0.44618843415629295,1.0,-1.0980057454515177,-0.0183188309255173,0.0
2020-08-04,-0.655663322649128,-0.9383507472005995,-0.4448237106106648,1.0,-1.1000707655163802,-0.023768888148857345,0.0
2020-08-05,-0.6561732250676661,-0.9379970851551114,-0.44526337705600666,1.0,-1.0995211326254424,-0.02510930668332292,0.0
2020-08-06,-0.6557308797202215,-0.9349681502144136,-0.4463133352762397,1.0,-1.0988800532911447,-0.027561513801573755,0.0
2020-08-07,-0.65704378342246,-0.9362884358288771,-0.4535427807486631,1.0,-1.0899899732620322,-0.040942513368983954,0.0
2020-08-10,-0.6633489461358314,-0.9332552693208431,-0.45876547340247575,1.0,-1.0912094345935095,-0.035421545667447304,0.0
2020-08-11,-0.6539397499370647,-0.939456238986322,-0.4465889066040111,1.0,-1.0953679617353362,-0.060333976671981204,0.0
2020-08-12,-0.6486690421295325,-0.9405156151750157,-0.4356319429888912,1.0,-1.0989310417103333,-0.06828757073988681,0.0
2020-08-13,-0.6515495086923658,-0.941085076005711,-0.43944738389182836,1.0,-1.1006970689510374,-0.06643151087595532,0.0
2020-08-14,-0.654572940287226,-0.9431846812799194,-0.4411270681111951,1.0,-1.1002351557907115,-0.06004871084236164,0.0
2020-08-17,-0.6587251565191814,-0.9489054161939577,-0.4409428967603681,1.0,-1.0986175889743268,-0.05462414387159124,0.0
2020-08-18,-0.6575895108421583,-0.9460833753572029,-0.4365019330979997,1.0,-1.1009413346780972,-0.06127080181543116,0.0
2020-08-19,-0.6558755518183729,-0.951482026487282,-0.4308177422745428,1.0,-1.0976665965944923,-0.06848854319949547,0.0
2020-08-20,-0.6555406087102741,-0.953127627375147,-0.4300908020850849,1.0,-1.0975281654615772,-0.06755506978308391,0.0
2020-08-21,-0.6581714189587013,-0.9520144671545125,-0.4337202456051813,1.0,-1.0981579611405503,-0.0635461350828497,0.0
2020-08-24,-0.6594321766561515,-0.951503680336488,-0.4403364879074659,1.0,-1.0983385909568875,-0.056487907465825445,0.0
2020-08-25,-0.6553304186985034,-0.9632167479401379,-0.4284513199932739,1.0,-1.0962249873885992,-0.06061879939465276,0.0
2020-08-26,-0.6558059362650298,-0.9632136550912302,-0.42844530396031283,1.0,-1.0963592028924578,-0.06032960565038258,0.0
2020-08-27,-0.6365015166835187,-0.9809571958206943,-0.42180653859116957,1.0,-1.0974469160768454,-0.07629760701044827,0.0
2020-08-28,-0.6376048206986642,-0.9803632379587881,-0.4224853567064178,1.0,-1.0975938645653365,-0.07585015380725633,0.0
2020-08-31,-0.6378118678354687,-0.9798128792987189,-0.42376095751854354,1.0,-1.0976062036412677,-0.07543830074173971,0.0
2020-09-01,-0.6391231028667792,-0.9791315345699833,-0.42854131534569984,1.0,-1.0961635750421586,-0.0728920741989882,0.0
2020-09-02,-0.630504606542135,-0.9694024173780745,-0.43132448651846844,1.0,-1.1008367847181133,-0.09411714986053589,0.0
2020-09-03,-0.6394163670966377,-0.9765700993867625,-0.4379361387185452,1.0,-1.0973144427997463,-0.07802918164516812,0.0
2020-09-04,-0.5981981981981982,-0.9855017808506181,-0.3997485857950974,1.0,-1.1052587471192123,-0.10148753404567358,0.0
2020-09-08,-0.5960894322559035,-0.9872299447328756,-0.39545302294423046,1.0,-1.0980154078043878,-0.11011555853290907,0.0
2020-09-09,-0.5809353266980386,-0.9948361304293507,-0.3713821679923375,1.0,-1.092533211177279,-0.12472410777495523,0.0
2020-09-10,-0.5695102685624013,-0.9989606718217344,-0.35345472686455476,1.0,-1.093581109171032,-0.14176436351542362,0.0
2020-09-11,-0.5666237594984014,-1.002740522360171,-0.3536934767263215,1.0,-1.0893991612340654,-0.13984968650085122,0.0
2020-09-14,-0.5659358910479987,-0.9985052316890882,-0.35338814150473347,1.0,-1.089603055970769,-0.14470187676465704,0.0
2020-09-15,-0.5696370733327797,-0.9862137696204634,-0.3466074246325056,1.0,-1.0968773357694543,-0.15314342662569555,0.0
2020-09-16,-0.5718679857012221,-0.9735223210574445,-0.3470363288718929,1.0,-1.0984287970737385,-0.16576606534208996,0.0
2020-09-17,-0.5619724751569581,-0.980624506257536,-0.3410668995052181,1.0,-1.0969190470250718,-0.17724834726206812,0.0
2020-09-18,-0.5576611395087894,-0.977018659352533,-0.3435564975273241,1.0,-1.0964135810164983,-0.18110792503012924,0.0
2020-09-21,-0.5542098714226461,-0.9793446702613023,-0.3423890501866445,1.0,-1.0905018664454582,-0.18125259228535878,0.0
2020-09-22,-0.5599850504547154,-0.9701009094306715,-0.35226942402724143,1.0,-1.088659108840995,-0.18163697520867075,0.0
2020-09-23,-0.5501227581041156,-0.9655861179310058,-0.36132495526611463,1.0,-1.0890100287129125,-0.19524780491864677,0.0
2020-09-24,-0.5451336987211426,-0.9628799202790234,-0.3538863976083707,1.0,-1.0925510712506228,-0.19760006643414715,0.0
2020-09-25,-0.543244254187274,-0.9684967374589585,-0.35281160384023935,1.0,-1.0904783674826484,-0.20107227463530195,0.0
2020-09-28,-0.5393548387096775,-0.9637460978147763,-0.3429760665972945,1.0,-1.0970655567117586,-0.21918834547346513,0.0
2020-09-29,-0.5407577019150708,-0.9641548709408826,-0.33892589508742715,1.0,-1.0971273938384678,-0.22223147377185679,0.0
2020-09-30,-0.5410593820271508,-0.9660614641459149,-0.34092612642625136,1.0,-1.0960273173981845,-0.22012159573582077,0.0
2020-10-01,-0.5417690929544603,-0.9719595016874296,-0.33886088079663346,1.0,-1.0959126703054038,-0.2179909170451231,0.0
2020-10-02,-0.5425234619395203,-0.9625443169968718,-0.3370177267987487,1.0,-1.1044838373305526,-0.22448383733055266,0.0
2020-10-05,-0.5274092615769712,-0.9765957446808511,-0.32131831455986654,1.0,-1.107008760951189,-0.23950771798080936,0.0
2020-10-06,-0.5315627084723149,-0.9761090727151435,-0.3270513675783856,1.0,-1.1061541027351567,-0.2285273515677118,0.0
2020-10-07,-0.5281109445277361,-0.9800932866899883,-0.3234632683658171,1.0,-1.1039063801432616,-0.22901049475262367,0.0
2020-10-08,-0.5315975838367006,-0.9740054155384295,-0.32930639450114557,1.0,-1.1060612372422411,-0.22482816079983334,0.0
2020-10-09,-0.5284240424376593,-0.973560001670774,-0.32763877866421615,1.0,-1.1110229313729585,-0.23628921097698508,0.0
2020-10-12,-0.5238214539229196,-0.9722326610714435,-0.32427241220927805,1.0,-1.1068938160257213,-0.2483611006722619,0.0
2020-10-13,-0.5174341007674341,-0.975684017350684,-0.3230730730730731,1.0,-1.1038121454788121,-0.25083416750083415,0.0
2020-10-14,-0.5194425901201603,-0.9755924566088118,-0.3270610814419226,1.0,-1.102386515353805,-0.24778871829105473,0.0
2020-10-15,-0.5173954809338847,-0.9707221317295243,-0.32907321555360647,1.0,-1.1035375683915967,-0.25585766194712445,0.0
2020-10-16,-0.5155388471177945,-0.9746449456975773,-0.325062656641604,1.0,-1.1021303258145363,-0.25973266499582287,0.0
2020-10-19,-0.519678782048601,-0.9767033334727508,-0.32711531222552176,1.0,-1.103726630139278,-0.25530135095570705,0.0
2020-10-20,-0.5183961869721548,-0.9781336232126432,-0.32302031942470105,1.0,-1.1064470273434233,-0.25491261811188226,0.0
2020-10-21,-0.519723907132399,-0.9787073833925957,-0.3203095586697343,1.0,-1.1088475214390294,-0.2556368960468521,0.0
2020-10-22,-0.5197522597924339,-0.9796618680950787,-0.3211416136591898,1.0,-1.1083444928021424,-0.25590056913290926,0.0
2020-10-23,-0.5152708534081863,-0.9863421173907578,-0.3164774393564875,1.0,-1.110687502618459,-0.26079852528384095,0.0
2020-10-26,-0.513609715242881,-0.983249581239531,-0.31729480737018423,1.0,-1.1078726968174204,-0.2655778894472362,0.0
2020-10-27,-0.5105582270541501,-0.9850303157014426,-0.3172067739912189,1.0,-1.11055822705415,-0.25808070248797826,0.0
2020-10-28,-0.5105786920889781,-0.9851981936778725,-0.3166081284495735,1.0,-1.1106372303060712,-0.2582371634052517,0.0
2020-10-29,-0.4987718056538574,-0.9909654856571881,-0.3066322494691702,1.0,-1.1151588325908655,-0.251842291519214,0.0
2020-10-30,-0.5010627214002917,-0.9923317357782871,-0.3043133986247135,1.0,-1.1183579912481767,-0.25146905605334446,0.0
2020-11-02,-0.49338216931657375,-0.9885124448514109,-0.301673187380338,1.0,-1.1192874386081744,-0.25926080079913427,0.0
2020-11-03,-0.49329892616332305,-0.9888870390410388,-0.3018812952634646,1.0,-1.119370681761425,-0.25871972030300505,0.0
2020-11-04,-0.4938276736356457,-0.9815869321251923,-0.30071906563032547,1.0,-1.1207448356124527,-0.2596117876885989,0.0
2020-11-05,-0.4674465710388161,-0.999834649249721,-0.28225373072630316,1.0,-1.11417469306767,-0.2701004505807945,0.0
2020-11-06,-0.4660118040364852,-0.9980189029675183,-0.28251269140286434,1.0,-1.1136241693837963,-0.26715918940113087,0.0
