Date,IWF,IWM,KODK,MTUM,SPY,VLUE,VXX
2019-03-26,-0.0,-1.7130765572990967,1.0,-0.0,-3.3700427960057064,-3.4271041369472184,0.0
2019-03-27,-0.0,-1.685035629453682,1.0,-0.0,-3.389073634204276,-3.4270783847981,0.0
2019-03-28,-0.0,-1.7049749325106054,1.0,-0.0,-3.4367527959892015,-3.4997107597377553,0.0
2019-03-29,-0.0,-1.7015485236125805,1.0,-0.0,-3.4223333653938637,-3.4943733769356546,0.0
2019-04-01,-0.0,-1.7581883564972303,1.0,-0.0,-3.46350471377199,-3.4974244338614056,0.0
2019-04-02,-0.0,-1.7742961820285383,1.0,-0.0,-3.4648091014269187,-3.402333204782105,0.0
2019-04-03,-0.0,-1.7782390422861554,1.0,-0.0,-3.4588723691832395,-3.4172620196949217,0.0
2019-04-04,-0.0,-1.7766660190402175,1.0,-0.0,-3.5050514863027007,-3.4326792306197786,0.0
2019-04-05,-0.0,-1.7554300185058926,1.0,-0.0,-3.5364760884386874,-3.448037401383072,0.0
2019-04-08,-0.0,-1.7363857769118363,1.0,-0.0,-3.550608865075499,-3.4549439844130543,0.0
2019-04-09,-0.0,-1.6942787286063572,1.0,-0.0,-3.640195599022005,-3.445476772616137,0.0
2019-04-10,-0.0,-1.6625610948191594,1.0,-0.0,-3.678885630498534,-3.4337243401759534,0.0
2019-04-11,-0.0,-1.633564656436321,1.0,-0.0,-3.725051314632001,-3.4155996481282376,0.0
2019-04-12,-0.0,-1.649577686112748,1.0,-0.0,-3.7469063052445497,-3.4246709880180712,0.0
2019-04-15,-0.0,-1.6989842099969827,1.0,-0.0,-3.8193704113446643,-3.538972141204868,0.0
2019-04-16,-0.0,-1.6912414624347127,1.0,-0.0,-3.816191241462435,-3.536761751707513,0.0
2019-04-17,-0.0,-1.6678740315927154,1.0,-0.0,-3.86024750980984,-3.533152228594426,0.0
2019-04-18,-0.0,-1.684051550543697,1.0,-0.0,-3.8471606927104305,-3.537253322593637,0.0
2019-04-22,-0.0,-1.7045339283903034,1.0,-0.0,-3.876153768130642,-3.562328836596004,0.0
2019-04-23,-0.0,-1.7228304947283049,1.0,-0.0,-3.8827047850770477,-3.532339821573398,0.0
2019-04-24,-0.0,-1.6730091613812543,1.0,-0.0,-3.8654988422430283,-3.528843249773482,0.0
2019-04-25,-0.0,-1.6753757691919702,1.0,-0.0,-3.8902451326540906,-3.522142640976496,0.0
2019-04-26,-0.0,-1.6141331470206608,1.0,-0.0,-3.860964168080647,-3.5059387164387665,0.0
2019-04-29,-0.0,-1.6079585120175528,1.0,-0.0,-3.8597785977859775,-3.5053355938964796,0.0
2019-04-30,-0.0,-1.610601833399761,1.0,-0.0,-3.860701474691112,-3.492825827022718,0.0
2019-05-01,-0.0,-1.6114046455986444,1.0,-0.0,-3.864819060911176,-3.4928720965008475,0.0
2019-05-02,-0.0,-1.6100578726801038,1.0,-0.0,-3.8430453003392535,-3.524845340251447,0.0
2019-05-03,-0.0,-1.6073423782920992,1.0,-0.0,-3.8441739824421393,-3.524541101356744,0.0
2019-05-06,-0.0,-1.506226960247086,1.0,-0.0,-3.8789478927966523,-3.577961542293514,0.0
2019-05-07,-0.0,-1.5078929306794786,1.0,-0.0,-3.7945877046769296,-3.5024021962937546,0.0
2019-05-08,-0.0,-1.516066212268744,1.0,-0.0,-3.741480038948393,-3.479552093476144,0.0
2019-05-09,-0.0,-1.5133216647218979,1.0,-0.0,-3.751264099572151,-3.459159859976663,0.0
2019-05-10,-0.0,-1.524345295829292,1.0,-0.0,-3.736566440349176,-3.4384093113482055,0.0
2019-05-13,-0.0,-1.5247188832880962,1.0,-0.0,-3.7304187669639397,-3.438542070569988,0.0
2019-05-14,-0.0,-1.415267175572519,1.0,-0.0,-3.736450381679389,-3.390267175572519,0.0
2019-05-15,-0.0,-1.4302258805513017,1.0,-0.0,-3.7813935681470134,-3.359494640122511,0.0
2019-05-16,-0.0,-1.4386973180076628,1.0,-0.0,-3.7780651340996165,-3.361685823754789,0.0
2019-05-17,-0.0,-1.4125539051269766,1.0,-0.0,-3.752850982271203,-3.4177287973167227,0.0
2019-05-20,-0.0,-1.3757645259938838,1.0,-0.0,-3.76099006116208,-3.4198203363914375,0.0
2019-05-21,-0.0,-1.370624701955174,1.0,-0.0,-3.752694325226514,-3.4141154029566048,0.0
2019-05-22,-0.0,-1.3352868891199547,1.0,-0.0,-3.7330560544474904,-3.38434634653559,0.0
2019-05-23,-0.0,-1.325193286818782,1.0,-0.0,-3.7414670940976804,-3.3620592117669243,0.0
2019-05-24,-0.0,-1.2623534927332396,1.0,-0.0,-3.744397562119081,-3.3697140178152836,0.0
2019-05-28,-0.0,-1.2635084427767356,1.0,-0.0,-3.7459662288930584,-3.3712945590994368,0.0
2019-05-29,-0.0,-1.3183856502242153,1.0,-0.0,-3.8559297776929684,-3.3667588970518083,0.0
2019-05-30,-0.0,-1.3106241067174846,1.0,-0.0,-3.847641734159123,-3.3699857074797523,0.0
2019-05-31,-0.0,-1.3152629573170733,1.0,-0.004858993902439025,-3.8495617378048785,-3.357755335365854,0.0
2019-06-03,-0.0,-1.3075473475925752,1.0,-0.04607556769999058,-3.812871007255253,-3.2559125600678414,0.0
2019-06-04,-0.0,-1.289905991833634,1.0,-0.08764599753109867,-3.9059918336340327,-3.2122305574019565,0.0
2019-06-05,-0.0,-1.2539182045812853,1.0,-0.13196698506909024,-3.852731150885653,-3.035240656589076,0.0
2019-06-06,-0.0,-1.2734606824925816,1.0,-0.08058234421364985,-3.835311572700297,-3.0836424332344214,0.0
2019-06-07,-0.0,-1.3001576848158796,1.0,-0.0921992394026528,-3.808644838141174,-3.074482886559688,0.0
2019-06-10,-0.0,-1.3103416177976357,1.0,-0.05063762449967421,-3.829377268919296,-3.1179372614725867,0.0
2019-06-11,-0.0,-1.3148759550985756,1.0,-0.0657485142911046,-3.8845391944156216,-3.167908687859636,0.0
2019-06-12,-0.0,-1.3356676003734829,1.0,-0.07217553688141923,-3.8186741363211953,-3.1105508870214753,0.0
2019-06-13,-0.0,-1.3826330532212885,1.0,-0.10971055088702147,-3.7758169934640526,-3.0688141923436043,0.0
2019-06-14,-0.0,-1.363197026022305,1.0,-0.14888475836431225,-3.761431226765799,-3.020074349442379,0.0
2019-06-17,-0.0,-1.33691126121958,1.0,-0.15249375404830204,-3.779957434995836,-2.9838993245118903,0.0
2019-06-18,-0.0,-1.3238157040882546,1.0,-0.15982200797255955,-3.787614721423936,-2.9990729581904145,0.0
2019-06-19,-0.0,-1.3273617139163358,1.0,-0.15292270754455628,-3.777726475205467,-2.976452119309262,0.0
2019-06-20,-0.0,-1.3470936690114772,1.0,-0.12856349500185116,-3.791373565346168,-2.9888004442798963,0.0
2019-06-21,-0.0,-1.3694220243065218,1.0,-0.12524352908433065,-3.7783653400129884,-3.004267557287318,0.0
2019-06-24,-0.0,-1.3316601598810187,1.0,-0.13366796802379624,-3.771240007436327,-3.058932887153746,0.0
2019-06-25,-0.0,-1.3221912720519962,1.0,-0.1406685236768802,-3.7676880222841223,-3.0545032497678735,0.0
2019-06-26,-0.0,-1.3159506356128792,1.0,-0.10670873155794748,-3.727846339426556,-3.1285144288763105,0.0
2019-06-27,-0.0,-1.2908377696833848,1.0,-0.11450452974689455,-3.7502568413187634,-3.1840851779209864,0.0
2019-06-28,-0.0,-1.226822429906542,1.0,-0.13644859813084112,-3.791495327102804,-3.1910280373831776,0.0
2019-07-01,-0.0,-1.1792124800300723,1.0,-0.17742693355887604,-3.8657081101400244,-3.175265482567428,0.0
2019-07-02,-0.0,-1.1923471768548766,1.0,-0.16322911805879609,-3.8143723751749885,-3.162669155389641,0.0
2019-07-03,-0.0,-1.1863759202311062,1.0,-0.16978846333053768,-3.804584847637685,-3.1581399683160933,0.0
2019-07-05,-0.0,-1.1958100558659217,1.0,-0.15707635009310988,-3.793854748603352,-3.16415270018622,0.0
2019-07-08,-0.0,-1.1942091052974582,1.0,-0.16050647053346986,-3.7927567265617728,-3.162647798156596,0.0
2019-07-09,-0.0,-1.1705419175544234,1.0,-0.16535433070866143,-3.764242704955998,-3.1635016211208895,0.0
2019-07-10,-0.0,-1.1490919199406968,1.0,-0.1620644922164566,-3.7861378799110454,-3.1687361008154187,0.0
2019-07-11,-0.0,-1.1183083018520226,1.0,-0.20141896249884825,-3.7686354003501332,-3.1256795356122726,0.0
2019-07-12,-0.0,-1.0875207067918276,1.0,-0.21258972943125343,-3.7850174857353207,-3.1179826983250503,0.0
2019-07-15,-0.0,-1.1201000834028356,1.0,-0.26420164952275044,-3.816050412380687,-3.06662959873969,0.0
2019-07-16,-0.0,-1.1178816546095345,1.0,-0.2839918382489334,-3.8140419217213872,-3.0588017065479502,0.0
2019-07-17,-0.0,-1.1597203054558838,1.0,-0.25853344373907444,-3.7704480632992916,-3.0116846075995953,0.0
2019-07-18,-0.0,-1.154231119199272,1.0,-0.24549590536851684,-3.7343039126478614,-2.965150136487716,0.0
2019-07-19,-0.0,-1.1645650584795322,1.0,-0.25347222222222227,-3.75484283625731,-2.9645467836257313,0.0
2019-07-22,-0.0,-1.1179903346402844,1.0,-0.22221209081790827,-3.754262788365095,-3.0237986687334732,0.0
2019-07-23,-0.0,-1.1242247354979933,1.0,-0.21981028821597956,-3.7498175848230573,-3.02681503101058,0.0
2019-07-24,-0.0,-1.120702201200655,1.0,-0.2391304347826087,-3.7339457886119702,-3.002092050209205,0.0
2019-07-25,-0.0,-1.0688494770350159,1.0,-0.27121418826739424,-3.775534333788085,-2.979445202364711,0.0
2019-07-26,-0.0,-1.024682461039546,1.0,-0.26339969372128635,-3.7535357175029276,-2.9666696693991534,0.0
2019-07-29,-0.0,-1.0198586635656142,1.0,-0.27864746399499063,-3.694874317917524,-2.9518740495572056,0.0
2019-07-30,-0.0,-1.0212556934893275,1.0,-0.2831115477360007,-3.6771456640171474,-2.9494507457354646,0.0
2019-07-31,-0.0,-1.0886919905254848,1.0,-0.25116238266514607,-3.564260022809018,-2.868584963593298,0.0
2019-08-01,-0.0,-1.1285839160839162,1.0,-0.24519230769230768,-3.5347027972027973,-2.8327797202797202,0.0
2019-08-02,-0.0,-1.0950052392595182,1.0,-0.2748864827104436,-3.526196297589941,-2.836011177086972,0.0
2019-08-05,-0.0,-1.0833042872080865,1.0,-0.2382363192750087,-3.5411293133495994,-2.851167654234925,0.0
2019-08-06,-0.0,-1.0805392031396641,1.0,-0.20953843528709154,-3.4226601825782788,-2.818957426840713,0.0
2019-08-07,-0.0,-1.122511485451761,1.0,-0.16360387953037264,-3.3886336566275306,-2.8329930236515226,0.0
2019-08-08,-0.0,-1.1201395388411468,1.0,-0.16149068322981366,-3.3911341785076154,-2.8357015230154006,0.0
2019-08-09,-0.0,-1.0759557768588066,1.0,-0.13925225757447887,-3.3535319436239344,-2.8707063887247872,0.0
2019-08-12,-0.0,-1.0743878674913159,1.0,-0.12505295263915955,-3.3788019994916545,-2.894179445903584,0.0
2019-08-13,-0.0,-1.0515681798968637,1.0,-0.10660241778679516,-3.393355313213289,-2.9021895341956205,0.0
2019-08-14,-0.0,-1.0900109769484085,1.0,-0.10706746601367897,-3.362492611669341,-2.8842354133243266,0.0
2019-08-15,-0.0,-1.1394580304031725,1.0,-0.13491407799074687,-3.2851949768671513,-2.7021645736946467,0.0
2019-08-16,-0.0,-1.1319691823378346,1.0,-0.14961477922293098,-3.30420014911772,-2.6985336757518015,0.0
2019-08-19,-0.0,-1.071227430843134,1.0,-0.17914527082988238,-3.3466125559052506,-2.685356965380156,0.0
2019-08-20,-0.0,-1.0690876152832673,1.0,-0.1847826086956522,-3.3242753623188404,-2.65629117259552,0.0
2019-08-21,-0.0,-1.0914309484193012,1.0,-0.2302828618968386,-3.3562396006655573,-2.641514143094842,0.0
2019-08-22,-0.0,-1.0853467469283415,1.0,-0.24202193452626372,-3.3229982683268737,-2.5957780159973614,0.0
2019-08-23,-0.0,-1.0725108225108224,1.0,-0.24567099567099568,-3.36013986013986,-2.6466033966033966,0.0
2019-08-26,-0.0,-1.0196843988937694,1.0,-0.22596388482186433,-3.3079551000488046,-2.5804457458923054,0.0
2019-08-27,-0.0,-1.006251522286271,1.0,-0.21896565722172606,-3.299179995128684,-2.5943817488024683,0.0
2019-08-28,-0.0,-0.9728808054563169,1.0,-0.24626502111075022,-3.319015914257876,-2.581357583631049,0.0
2019-08-29,-0.0,-0.9531262671316194,1.0,-0.2573189522342065,-3.325926526640175,-2.57335171518936,0.0
2019-08-30,-0.0,-0.9279941813479877,1.0,-0.27250686924195894,-3.3309358331986423,-2.5501050589946663,0.0
2019-09-03,-0.0,-0.9441390460792239,1.0,-0.29652384801940174,-3.3120452708164914,-2.531366208569119,0.0
2019-09-04,-0.0,-0.9030060120240481,1.0,-0.3251302605210421,-3.264769539078156,-2.5231262525050098,0.0
2019-09-05,-0.0,-0.9344693048809618,1.0,-0.32653873716060194,-3.2426944820447487,-2.458714865833267,0.0
2019-09-06,-0.0,-0.9112242462811233,1.0,-0.36472834301169366,-3.27833903428526,-2.4004454697319226,0.0
2019-09-09,-0.0,-0.9198188175460903,1.0,-0.3638747616020343,-3.270899554990464,-2.391926255562619,0.0
2019-09-10,-0.0,-0.9144126279051321,1.0,-0.36162449432854765,-3.2744507019909577,-2.3816133893868487,0.0
2019-09-11,-0.0,-0.934882614213198,1.0,-0.3427189086294416,-3.263483502538071,-2.3903077411167515,0.0
2019-09-12,-0.0,-0.9306985585300174,1.0,-0.34009187391097734,-3.2632662759385394,-2.3861080310470455,0.0
