Date,EXAS,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-30,1.0,-0.9573970369320196,-1.976040263698873,-0.3585454029914227,-1.5318636138087474,-1.2648330616006238,0.0
2018-10-31,1.0,-0.9551578947368422,-1.9395789473684213,-0.35726315789473684,-1.5187368421052634,-1.2468070175438597,0.0
2018-11-01,1.0,-0.9827427029330305,-1.9420495703430154,-0.37326894396704785,-1.5397343938640722,-1.2640437468929766,0.0
2018-11-02,1.0,-0.99048692833486,-1.892889859770277,-0.36234232964554997,-1.5487985342822916,-1.2522020999224859,0.0
2018-11-05,1.0,-0.9839289490378516,-1.9149925988581094,-0.3612462113202227,-1.550856417847325,-1.2376823852823007,0.0
2018-11-06,1.0,-0.9901338971106414,-1.9195207892882313,-0.35863284002818885,-1.5471458773784357,-1.2318534178999296,0.0
2018-11-07,1.0,-0.985771641896175,-1.9191378460238075,-0.3659928153835317,-1.5430020426850741,-1.229907726984574,0.0
2018-11-08,1.0,-0.9465846325945607,-1.9367265608613577,-0.3169964343144795,-1.5397469062434457,-1.2514857023002168,0.0
2018-11-09,1.0,-0.9449688832948746,-1.9366477868680512,-0.3184392699811202,-1.5411509684637439,-1.251311097126075,0.0
2018-11-12,1.0,-0.9424855692329092,-1.90653035677029,-0.31566868349676613,-1.5470477780095975,-1.2428541623200502,0.0
2018-11-13,1.0,-0.9246688741721854,-1.904801324503311,-0.2920805739514349,-1.5459437086092713,-1.2309602649006621,0.0
2018-11-14,1.0,-0.9277083477180144,-1.9048539667196025,-0.2919975143271422,-1.548228958088794,-1.2317889939929574,0.0
2018-11-15,1.0,-0.9267502756339581,-1.9050441014332964,-0.2887954796030871,-1.5500275633958105,-1.220231532524807,0.0
2018-11-16,1.0,-0.9219341082605406,-1.8896760437444116,-0.2794552582708577,-1.5524451475342183,-1.2344727973038037,0.0
2018-11-19,1.0,-0.9228116161964546,-1.900669103952542,-0.2664689246050907,-1.5648065116920744,-1.2432227357384287,0.0
2018-11-20,1.0,-0.8874212975636464,-1.8939912400766492,-0.22556802627977007,-1.5727484259512727,-1.2639611278401313,0.0
2018-11-21,1.0,-0.886941813261164,-1.8762516914749663,-0.23098782138024357,-1.55723951285521,-1.2144790257104194,0.0
2018-11-23,1.0,-0.8856390164820319,-1.8640232369629828,-0.2337881653607133,-1.558565252634423,-1.2128478789516346,0.0
2018-11-26,1.0,-0.8852259677092481,-1.8732689319732487,-0.23110180368844152,-1.5559683847868677,-1.2098223333108153,0.0
2018-11-27,1.0,-0.8766617429837519,-1.875721767154559,-0.21317308983483282,-1.5490801665100042,-1.1994762991808783,0.0
2018-11-28,1.0,-0.8765191700799032,-1.877929228496609,-0.21332169475592558,-1.5477741220707715,-1.1990868193110855,0.0
2018-11-29,1.0,-0.8520188291453956,-1.856328316647882,-0.1961811310747199,-1.5340449512696415,-1.1914075449181198,0.0
2018-11-30,1.0,-0.8522471165318838,-1.8567546069203238,-0.1950152459233727,-1.534734190640329,-1.1899111759246985,0.0
2018-12-03,1.0,-0.8514077509108976,-1.8574362371646242,-0.19165286518714808,-1.5349453461411062,-1.1892679695263333,0.0
2018-12-04,1.0,-0.8463522719756598,-1.8602420795026127,-0.18751240161386337,-1.5340300284410346,-1.185991136979959,0.0
2018-12-06,1.0,-0.8049482163406213,-1.749840173890807,-0.23168392788645953,-1.4971231300345225,-1.1094489195755017,0.0
2018-12-07,1.0,-0.8031727755389241,-1.7523827800166316,-0.22842704535277938,-1.499712147380541,-1.11303012857417,0.0
2018-12-10,1.0,-0.7684383492384503,-1.7580736901978131,-0.211148328382734,-1.4978828287935284,-1.0844340516968969,0.0
2018-12-11,1.0,-0.7585113802066822,-1.771444874152032,-0.1998351613516769,-1.5023774805046597,-1.1078425156913714,0.0
2018-12-12,1.0,-0.758447980726558,-1.7712546757116592,-0.20002535979204972,-1.5020604831040385,-1.1081595130919926,0.0
2018-12-13,1.0,-0.7571573346845706,-1.7675449708639472,-0.20148213833291106,-1.5020901950848746,-1.105649860653661,0.0
2018-12-14,1.0,-0.7580593883130922,-1.7914414700832964,-0.19247154574934824,-1.5021936796591848,-1.1142620970305845,0.0
2018-12-17,1.0,-0.7353165522501908,-1.805174167302314,-0.1631070429697432,-1.4936435291126366,-1.1592295957284517,0.0
2018-12-18,1.0,-0.72041177213591,-1.790829859795377,-0.14153088291019325,-1.4952633573323229,-1.167550839964633,0.0
2018-12-19,1.0,-0.7229836417608791,-1.7900587380786965,-0.1416029811153919,-1.494157771742563,-1.1671193077749007,0.0
2018-12-20,1.0,-0.7125556880215849,-1.766706406475497,-0.1590638137667064,-1.4845328480893516,-1.151847901110623,0.0
2018-12-21,1.0,-0.7101631116687579,-1.771706398996236,-0.15200752823086577,-1.489021329987453,-1.1506900878293602,0.0
2018-12-24,1.0,-0.6772006220839814,-1.7391601866251942,-0.15950233281493,-1.4772006220839813,-1.1677760497667184,0.0
2018-12-26,1.0,-0.6843763513930932,-1.7655526039414342,-0.13906221041576572,-1.4425773769073946,-1.1462284549329709,0.0
2018-12-27,1.0,-0.5932494957883497,-1.7101672796298493,-0.11762961205362439,-1.34749080555226,-1.163364574682643,0.0
2018-12-28,1.0,-0.5908498281379637,-1.7121014578641696,-0.11692544743392201,-1.345798269527083,-1.1606613725257793,0.0
2018-12-31,1.0,-0.5903514490606294,-1.712914123155337,-0.11740650743791858,-1.3455224322882713,-1.1604338291945713,0.0
2019-01-02,1.0,-0.5889388915206064,-1.7135243960208433,-0.11274277593557556,-1.3451563240170537,-1.1610018948365703,0.0
2019-01-03,1.0,-0.5898816568047337,-1.7102366863905325,-0.118698224852071,-1.34491124260355,-1.153491124260355,0.0
2019-01-04,1.0,-0.5486772486772487,-1.725631981187537,-0.10911228689006466,-1.3313345091122868,-1.1640799529688417,0.0
2019-01-07,1.0,-0.49853406151192875,-1.6744466800804827,-0.14394941075021558,-1.309571716010348,-1.122276516240299,0.0
2019-01-08,1.0,-0.5020068468893873,-1.7567583520245544,-0.12135521189942156,-1.3429347184511864,-1.1794357218746312,0.0
2019-01-09,1.0,-0.49761245062783704,-1.7395507870070153,-0.11878795024465012,-1.3463420385545009,-1.192890408536226,0.0
2019-01-10,1.0,-0.4980265095729013,-1.7364948453608244,-0.11893961708394697,-1.3468630338733432,-1.1906921944035345,0.0
2019-01-11,1.0,-0.4963761711154322,-1.707854575452242,-0.132579105532968,-1.3481821931530258,-1.2074126451004656,0.0
2019-01-14,1.0,-0.5099705014749263,-1.7076696165191738,-0.13781710914454276,-1.3517404129793509,-1.1925073746312684,0.0
2019-01-15,1.0,-0.4993202907973284,-1.7032921567468526,-0.1520184408061942,-1.3476564808794844,-1.208286541757787,0.0
2019-01-16,1.0,-0.49701413114172527,-1.7097498965292968,-0.14456335363329983,-1.3493762194761427,-1.2119079997634956,0.0
2019-01-17,1.0,-0.5004740459824603,-1.699395591372363,-0.15495378051671013,-1.354230860393458,-1.2165205024887416,0.0
2019-01-18,1.0,-0.4934167411379208,-1.6790586833482277,-0.17319034852546916,-1.356330056598153,-1.2557044980637475,0.0
2019-01-22,1.0,-0.30651530108588354,-1.897334649555775,-0.0,-1.6339461994077,-1.331934846989141,0.0
2019-01-23,1.0,-0.3026291370244355,-1.8630992885864524,-0.0,-1.652459016393443,-1.3680173213733375,0.0
2019-01-24,1.0,-0.3033051689860835,-1.8595303180914515,-0.0,-1.675944333996024,-1.3739438369781314,0.0
2019-01-25,1.0,-0.22295354335740303,-1.8815898779474727,-0.0,-1.8489360342513899,-1.4367052207808806,0.0
2019-01-28,1.0,-0.23360419732548465,-1.8639068398489986,-0.0,-1.8641627743297715,-1.4366882078187981,0.0
2019-01-29,1.0,-0.21904149244129942,-1.8644580250884526,-0.0,-1.8775812158250242,-1.4717915728530073,0.0
2019-01-30,1.0,-0.21024154589371982,-1.864219001610306,-0.0,-1.882576489533011,-1.484122383252818,0.0
2019-01-31,1.0,-0.1760072314049587,-1.8936596074380165,-0.0,-1.8661544421487606,-1.5207902892561984,0.0
2019-02-01,1.0,-0.17880196230312417,-1.890007745933385,-0.0,-1.8755486702814355,-1.510586108959463,0.0
2019-02-04,1.0,-0.18027496288646483,-1.8945330149099593,-0.0,-1.876331246369328,-1.503324081843413,0.0
2019-02-05,1.0,-0.16113376043486702,-1.879376172911409,-0.0,-1.8859768329774151,-1.5448133048598978,0.0
2019-02-06,1.0,-0.14764709689947572,-1.89183765939543,-0.004336850281571623,-1.8797333160722378,-1.5494206744773125,0.0
2019-02-07,1.0,-0.14793777835151356,-1.8765894274833794,-0.010391789840573162,-1.8697476279610146,-1.5498612276511972,0.0
2019-02-08,1.0,-0.13932655654383735,-1.8274459974587038,-0.038691232528589574,-1.8357052096569246,-1.5121346886912324,0.0
2019-02-11,1.0,-0.13790029922964284,-1.8103393391481506,-0.04641242758005985,-1.8477748774431784,-1.5242248678932961,0.0
2019-02-12,1.0,-0.1630558722919042,-1.8066641327758775,-0.02299505891296085,-1.8461294818193337,-1.4959457747371088,0.0
2019-02-13,1.0,-0.14332659251769464,-1.8341127401415571,-0.032545500505561174,-1.8332912032355917,-1.47623862487361,0.0
2019-02-14,1.0,-0.14818567538471283,-1.8069786587296561,-0.05978088784750808,-1.8414919891077195,-1.4763472864289786,0.0
2019-02-15,1.0,-0.150548544612848,-1.814065571691293,-0.056630097025810136,-1.842095250174393,-1.4781533388293486,0.0
2019-02-19,1.0,-0.1830744849445325,-1.7804120443740095,-0.05908082408874802,-1.84513470681458,-1.4715055467511886,0.0
2019-02-20,1.0,-0.19007317849188674,-1.7917912822144446,-0.056570155902004454,-1.8563156220171808,-1.4686605154311168,0.0
2019-02-21,1.0,-0.19666284549738888,-1.7699019233218698,-0.06400458540313336,-1.8590625398038467,-1.4790472551267355,0.0
2019-02-22,1.0,-0.18948973756116158,-1.775370146787825,-0.07421999110376819,-1.8453962000381265,-1.4699116731270254,0.0
2019-02-25,1.0,-0.19078478387661202,-1.8129738837405223,-0.06687836173935584,-1.9027930788672152,-1.5069664960145162,0.0
2019-02-26,1.0,-0.1883419689119171,-1.8104922279792746,-0.07215025906735752,-1.903562176165803,-1.5021373056994818,0.0
2019-02-27,1.0,-0.1940646666234692,-1.7990021382751247,-0.07730188556988273,-1.908183762068295,-1.5011339337782672,0.0
2019-02-28,1.0,-0.19108943089430894,-1.816260162601626,-0.0702439024390244,-1.9274146341463414,-1.4990569105691056,0.0
2019-03-01,1.0,-0.1930903618399529,-1.8297454688215664,-0.044886475168487865,-1.9449715370018976,-1.5304586795786168,0.0
2019-03-04,1.0,-0.18452380952380953,-1.8259419152276297,-0.0478152799581371,-1.94198063840921,-1.5408163265306123,0.0
2019-03-05,1.0,-0.18827442285118037,-1.8207251858614841,-0.06182339898265293,-1.9188078779183513,-1.5317594887178818,0.0
2019-03-06,1.0,-0.18844548774126238,-1.8210093896713617,-0.06077203964527909,-1.9189488784559208,-1.5314293166405843,0.0
2019-03-07,1.0,-0.19741289651586064,-1.7845813832553301,-0.07169786791471659,-1.9313572542901716,-1.5152106084243369,0.0
2019-03-08,1.0,-0.1762814202270788,-1.779812299008991,-0.11603333989630506,-1.9604909102841765,-1.5303537441753625,0.0
2019-03-11,1.0,-0.16250829462508296,-1.7850033178500333,-0.13702720637027208,-1.970802919708029,-1.5802919708029197,0.0
2019-03-12,1.0,-0.14474916387959866,-1.7182608695652175,-0.20428093645484952,-1.9801337792642142,-1.6416053511705686,0.0
2019-03-13,1.0,-0.15979035075930653,-1.7167047439860232,-0.22490256685929308,-1.974398602338395,-1.6437978766294852,0.0
2019-03-14,1.0,-0.1535219747140277,-1.722054986955649,-0.22068365776975046,-1.9569870894374202,-1.6361629540437486,0.0
2019-03-15,1.0,-0.16368149191654927,-1.700811699201717,-0.23592942912725565,-1.956932984503924,-1.6509022606829007,0.0
2019-03-18,1.0,-0.15492097944787356,-1.721901919555043,-0.2987858644780574,-1.948585769517737,-1.6586854778538969,0.0
2019-03-19,1.0,-0.1464249059185768,-1.7230242901128976,-0.3172083475880944,-1.9713992473486144,-1.6842969551830311,0.0
2019-03-20,1.0,-0.15497977928576326,-1.7325382137226677,-0.3113989992460073,-1.9648365206662557,-1.6907258893687025,0.0
2019-03-21,1.0,-0.16589136680804487,-1.7286906553564096,-0.31816938021617186,-1.9730469284443837,-1.6551511834724313,0.0
2019-03-22,1.0,-0.15822828408073294,-1.7223255493559275,-0.3553075704346628,-2.0003444237790178,-1.6522697527037267,0.0
2019-03-25,1.0,-0.1375050627784528,-1.5744565951127314,-0.46111786148238154,-1.964695558255704,-1.6125961927906034,0.0
2019-03-26,1.0,-0.11890864666757162,-1.587213248269309,-0.4966743586263065,-1.9522193565901995,-1.6320754716981132,0.0
2019-03-27,1.0,-0.12896463109488063,-1.5497396361669034,-0.5083519307499831,-1.950091296409008,-1.6255494691282883,0.0
2019-03-28,1.0,-0.14355048191947503,-1.5597101647412674,-0.49442887415407755,-1.9889944630528402,-1.6489848930207123,0.0
2019-03-29,1.0,-0.13613675213675214,-1.5593846153846156,-0.49866666666666665,-1.9922051282051283,-1.6511452991452993,0.0
2019-04-01,1.0,-0.13118676510801203,-1.5680885972108287,-0.491249658189773,-1.991933278643697,-1.6537462400875034,0.0
2019-04-02,1.0,-0.1377058103143285,-1.56232140427269,-0.5186419921077698,-1.9663219485644305,-1.6187236358688257,0.0
2019-04-03,1.0,-0.14698073388249713,-1.5615766900401662,-0.5141262168969978,-1.9723602695894886,-1.6127714616379605,0.0
2019-04-04,1.0,-0.15146147032772364,-1.5595830210533486,-0.5120937521291817,-1.9758806295564486,-1.6144307419772432,0.0
2019-04-05,1.0,-0.1833139892128081,-1.5341708199631325,-0.5160101044582508,-1.9797228101317679,-1.614118932204547,0.0
2019-04-08,1.0,-0.1851069628014716,-1.5256165690148522,-0.5233001771358496,-1.974655947676795,-1.6042376345551166,0.0
2019-04-09,1.0,-0.200286904843227,-1.5128765626067355,-0.5300908532003552,-1.9855864471616913,-1.6021586173918985,0.0
2019-04-10,1.0,-0.20138605788830002,-1.4775784753363228,-0.5435521130588395,-1.971667346106808,-1.6002174208452236,0.0
2019-04-11,1.0,-0.2120758822329503,-1.4691643435098933,-0.5517100700346773,-1.9736859998640102,-1.5927789487998911,0.0
2019-04-12,1.0,-0.22383029341792224,-1.4503039915411047,-0.5518107322231034,-1.8655167856198782,-1.5170499603489291,0.0
2019-04-15,1.0,-0.21952670544685354,-1.4526044420941302,-0.553609201480698,-1.8642252776308832,-1.5202934955050238,0.0
2019-04-16,1.0,-0.22345556656755863,-1.4531219028741327,-0.5594978526593988,-1.857746944169144,-1.513247439709283,0.0
2019-04-17,1.0,-0.2209809624537282,-1.4409042834479113,-0.5717874140666314,-1.8658778424114226,-1.5107086197778952,0.0
2019-04-18,1.0,-0.22048703017469562,-1.4485177342509266,-0.5786791953414505,-1.863353626257279,-1.506087877183695,0.0
2019-04-22,1.0,-0.2372611464968153,-1.4501725053078556,-0.5650875796178344,-1.868696921443737,-1.5136677282377922,0.0
2019-04-23,1.0,-0.23477856716021514,-1.4549498705265254,-0.5681561649292876,-1.8665427262465972,-1.515238032003187,0.0
2019-04-24,1.0,-0.22756197799284106,-1.4450483892350525,-0.573777011799019,-1.8637809889964205,-1.5184276812939148,0.0
2019-04-25,1.0,-0.21976636134342228,-1.4433824505509094,-0.5940528341962034,-1.8671843886897652,-1.513075799814151,0.0
2019-04-26,1.0,-0.22653915122534368,-1.4231254565982598,-0.6030417745898917,-1.8793916450820216,-1.5094640366606893,0.0
2019-04-29,1.0,-0.22486385974232967,-1.4201753220879267,-0.6005445610306813,-1.8817904104130696,-1.513547615885244,0.0
2019-04-30,1.0,-0.22475267246530775,-1.4143815151716352,-0.603412787995485,-1.8823451298054577,-1.5147068587743178,0.0
2019-05-01,1.0,-0.22874776030260802,-1.413166102594731,-0.6072068484969142,-1.8733160793682395,-1.513637268564603,0.0
2019-05-02,1.0,-0.22309171695735794,-1.4211817759798393,-0.6003050600172425,-1.8602692486239139,-1.5268253862988261,0.0
2019-05-03,1.0,-0.21364392678868552,-1.446522462562396,-0.6016638935108153,-1.863560732113145,-1.5301830282861897,0.0
2019-05-06,1.0,-0.20359440281185756,-1.4046024272166588,-0.6146296173486305,-1.86431460972213,-1.5445984481729558,0.0
2019-05-07,1.0,-0.19324888918363287,-1.4051329663770806,-0.6266993832482259,-1.8603355660189667,-1.5463227004443263,0.0
2019-05-08,1.0,-0.19216589861751152,-1.389466754443713,-0.6468729427254772,-1.8259381171823568,-1.5288347597103356,0.0
2019-05-09,1.0,-0.2062044992457533,-1.3827638223912901,-0.6494392339476618,-1.815242342755952,-1.5050829671410768,0.0
2019-05-10,1.0,-0.2045439664767891,-1.3781182478884306,-0.6527859621554377,-1.8163425653113336,-1.4957113861062004,0.0
2019-05-13,1.0,-0.2597141131467687,-1.4084960740889874,-0.6084155425810348,-1.867726998188041,-1.5666062680357022,0.0
2019-05-14,1.0,-0.1643291876157714,-1.3035194495898386,-0.7474861074358295,-1.8558481079650704,-1.5443900502778514,0.0
2019-05-15,1.0,-0.1810694208393254,-1.2760491567525165,-0.7529742449993463,-1.8142240815792914,-1.5124852921950582,0.0
2019-05-16,1.0,-0.16941176470588235,-1.2790849673202616,-0.7668627450980392,-1.813202614379085,-1.507450980392157,0.0
2019-05-17,1.0,-0.16602392313223088,-1.2593633570821623,-0.7879599973854501,-1.798156742270737,-1.5248055428459377,0.0
2019-05-20,1.0,-0.1639344262295082,-1.2458363268238521,-0.7999477499836719,-1.7966168114427536,-1.5249167265364771,0.0
2019-05-21,1.0,-0.15104676188612798,-1.2420270005869694,-0.8100828278875628,-1.7948868453662037,-1.5238374747277115,0.0
2019-05-22,1.0,-0.1527994791666667,-1.22578125,-0.8269531250000001,-1.7919921875000002,-1.5128255208333334,0.0
2019-05-23,1.0,-0.1538561496978754,-1.2168799948021574,-0.8191150672470924,-1.7929309336625299,-1.514586446624651,0.0
2019-05-24,1.0,-0.13577446532728452,-1.1804925469863903,-0.8513285806869735,-1.793065456902139,-1.5202203499675957,0.0
2019-05-28,1.0,-0.13190800129575642,-1.184191771946874,-0.8534499514091353,-1.7923550372529966,-1.516877227081309,0.0
2019-05-29,1.0,-0.14783677164845113,-1.1887732005432323,-0.8515811938174999,-1.7880100885985903,-1.490849123714674,0.0
2019-05-30,1.0,-0.15171478395659757,-1.1849124846605956,-0.8436995414325389,-1.7846024672221146,-1.4937027707808566,0.0
2019-05-31,1.0,-0.15860997864492332,-1.181388727108005,-0.8573739726913867,-1.7924027696887337,-1.481459910696952,0.0
2019-06-03,1.0,-0.14968976215098242,-1.186724405377456,-0.9084798345398138,-1.7953722854188212,-1.423022233712513,0.0
2019-06-04,1.0,-0.19139993533785968,-1.1652764306498544,-0.9092143549951504,-1.8051083090850306,-1.3951503394762366,0.0
2019-06-05,1.0,-0.1788388913780964,-1.1418421557959417,-0.9499455930359084,-1.8178326825833704,-1.3124239902707546,0.0
2019-06-06,1.0,-0.17414939882322844,-1.1550908160654898,-0.9474290099769762,-1.808007162957278,-1.3107572269122538,0.0
2019-06-07,1.0,-0.17346481398476019,-1.1812127809438433,-0.9462764935647051,-1.7952231542549786,-1.3070372030479604,0.0
2019-06-10,1.0,-0.17048573434607775,-1.1772515478394077,-0.9263419927235591,-1.8018127273887787,-1.3069509159379586,0.0
2019-06-11,1.0,-0.17524517659124414,-1.1791551823601052,-0.956605345811166,-1.7924492019742324,-1.3063906159861547,0.0
2019-06-12,1.0,-0.17541498429789143,-1.183298083701852,-0.9578286227007626,-1.788886752547587,-1.3035954624110748,0.0
2019-06-13,1.0,-0.18058849926277326,-1.1912943137380603,-0.9669850631450735,-1.77972946983781,-1.2920700044874673,0.0
2019-06-14,1.0,-0.18772424397744747,-1.174397744746284,-0.9880830343413634,-1.7851101998974883,-1.2716555612506406,0.0
2019-06-17,1.0,-0.1875480399692544,-1.1755700743018191,-0.9887266205482961,-1.7855495772482706,-1.2679989751473224,0.0
2019-06-18,1.0,-0.1900551070101243,-1.183839548891452,-0.9866077149814173,-1.7834166346277074,-1.2638728694092016,0.0
2019-06-19,1.0,-0.20003829705750942,-1.1542094849045763,-1.0026169655964767,-1.771494223527159,-1.2544839471500606,0.0
2019-06-20,1.0,-0.2068106312292359,-1.1633018144646052,-0.988819320214669,-1.7720419115767954,-1.2579223102478918,0.0
2019-06-21,1.0,-0.21134053570287026,-1.1749664386626604,-0.9826759572971935,-1.761362909927763,-1.2622898421018984,0.0
2019-06-24,1.0,-0.21156675836478792,-1.1491267353336319,-0.9865651589789521,-1.7563175740515642,-1.2939031411937816,0.0
2019-06-25,1.0,-0.21200102354145348,-1.1441914022517912,-0.987781473899693,-1.758188331627431,-1.2950997952917094,0.0
2019-06-26,1.0,-0.18924455825864275,-1.145966709346991,-0.9818822023047376,-1.7546734955185659,-1.3303457106274008,0.0
2019-06-27,1.0,-0.19901231400718317,-1.1368009235505387,-0.9853129810159055,-1.7528860954335557,-1.3395972293483838,0.0
2019-06-28,1.0,-0.20508713480266527,-1.1117375704766788,-0.9891081496668375,-1.762685802152742,-1.3383521271143004,0.0
2019-07-01,1.0,-0.21904579176259914,-1.1057175748273216,-0.9843310309542082,-1.7608083908928116,-1.3255947812739832,0.0
2019-07-02,1.0,-0.19725887024465225,-1.125144101447419,-0.982131420520046,-1.7605354169335214,-1.3395030101191239,0.0
2019-07-03,1.0,-0.19537505605022099,-1.122413682659663,-0.9859073730062136,-1.7622189481775672,-1.339824482736532,0.0
2019-07-05,1.0,-0.19690180514658814,-1.1072205863525797,-0.9864293944437331,-1.763794648572526,-1.34694661374984,0.0
2019-07-08,1.0,-0.19603072983354675,-1.1088348271446862,-0.9848271446862995,-1.7637644046094751,-1.3485915492957745,0.0
2019-07-09,1.0,-0.18966728399003768,-1.100134108180599,-0.9869084871320007,-1.7586052749217702,-1.3508525448623794,0.0
2019-07-10,1.0,-0.20455847711211564,-1.0604189214999684,-0.9757432991659771,-1.7763417584516459,-1.349589355064621,0.0
2019-07-11,1.0,-0.21916152426999175,-1.0479674279534321,-0.988548889878491,-1.7707233284560084,-1.3353266747248553,0.0
2019-07-12,1.0,-0.20360808312615541,-1.0757314974182444,-0.9905654363485689,-1.7709568432459997,-1.3338433097469242,0.0
2019-07-15,1.0,-0.21500574199310962,-1.0750287099655482,-1.001339798392242,-1.7771468674237594,-1.3114074263110886,0.0
2019-07-16,1.0,-0.22237824727133468,-1.0707857279632347,-1.008042382076977,-1.774557988127912,-1.3070785727963234,0.0
2019-07-17,1.0,-0.22488985377689805,-1.0770065768469446,-1.0052359364025285,-1.7732584126173299,-1.3049613690058106,0.0
2019-07-18,1.0,-0.22668368975422915,-1.0773060963932333,-1.010533035429301,-1.773188637089052,-1.295946377274178,0.0
2019-07-19,1.0,-0.28231147839825,-1.0469708938445648,-0.9922829191225618,-1.5830345749529076,-1.1717810050434467,0.0
2019-07-22,1.0,-0.28127654410872466,-1.0248149496420338,-0.9814949642033733,-1.5867613153743478,-1.192816405775998,0.0
2019-07-23,1.0,-0.28161407766990293,-1.0277912621359224,-0.9820388349514564,-1.5855582524271843,-1.1909587378640776,0.0
2019-07-24,1.0,-0.2815757575757576,-1.0263030303030303,-0.9930303030303029,-1.5799393939393938,-1.1797575757575758,0.0
2019-07-25,1.0,-0.2875816993464052,-0.9964899540062939,-1.0089566690873881,-1.593742435245703,-1.165032679738562,0.0
2019-07-26,1.0,-0.28382219534321135,-0.9879044451164197,-1.0125188993045058,-1.5977623223465376,-1.1657695796794678,0.0
2019-07-29,1.0,-0.28182478218780255,-0.9725314617618586,-1.01391577928364,-1.6004356243949658,-1.1816311713455954,0.0
2019-07-30,1.0,-0.28329400375143704,-0.9713801657893144,-1.0149452411205906,-1.5976281236764083,-1.1834573727839295,0.0
2019-07-31,1.0,-0.28170037543902143,-0.9785030882887248,-1.0156231076662225,-1.5949497396148722,-1.184691776674337,0.0
2019-08-01,1.0,-0.28373639661426847,-0.9907496977025393,-1.0090084643288997,-1.5880894800483678,-1.1743651753325273,0.0
2019-08-02,1.0,-0.276128876261863,-0.9773922504987004,-1.0310705434322676,-1.585202200326422,-1.1750589373148765,0.0
2019-08-05,1.0,-0.2679714872538359,-0.9742056300592002,-1.023378035520116,-1.5955056179775282,-1.1797752808988764,0.0
2019-08-06,1.0,-0.24067695961995247,-0.9666270783847982,-1.01395486935867,-1.5518408551068885,-1.1650831353919242,0.0
