Date,IWF,IWM,MTUM,NBHC,SPY,VLUE,VXX
2018-12-18,-0.0,-0.6922503725782415,-0.0,1.0,-0.3478438536608817,-0.36361232633046486,0.0
2018-12-19,-0.0,-0.693554212515952,-0.0,1.0,-0.34978690616647806,-0.3644988081192362,0.0
2018-12-20,-0.0,-0.7059839875404569,-0.0,1.0,-0.3540749032681965,-0.373421263962232,0.0
2018-12-21,-0.0,-0.7075569985220362,-0.0,1.0,-0.3549293727133962,-0.3604051074552371,0.0
2018-12-24,-0.0,-0.69725168756027,-0.0,1.0,-0.34783027965284474,-0.36569431051108964,0.0
2018-12-26,-0.0,-0.6993948998703357,-0.0,1.0,-0.34058493012534213,-0.36121116073572496,0.0
2018-12-27,-0.0,-0.6817571546343186,-0.0,1.0,-0.3131786597573902,-0.36049935225532914,0.0
2018-12-28,-0.0,-0.6853953751236284,-0.0,1.0,-0.311590448829652,-0.35783921254650786,0.0
2018-12-31,-0.0,-0.6892991017752316,-0.0,1.0,-0.31114883183629205,-0.35709739019732656,0.0
2019-01-02,-0.0,-0.6886910230136858,-0.0,1.0,-0.309212540927614,-0.3576425694297222,0.0
2019-01-03,-0.0,-0.6882049591447478,-0.0,1.0,-0.31563331528009986,-0.35093131137118233,0.0
2019-01-04,-0.0,-0.6943069597241444,-0.0,1.0,-0.2955595693274847,-0.35584433862682086,0.0
2019-01-07,-0.0,-0.6852872120324522,-0.0,1.0,-0.2910244786944696,-0.3483506520677872,0.0
2019-01-08,-0.0,-0.6734224822398662,-0.0,1.0,-0.30113293402052277,-0.34703069136834286,0.0
2019-01-09,-0.0,-0.6744704570791528,-0.0,1.0,-0.30144463024897805,-0.3466415830546265,0.0
2019-01-10,-0.0,-0.6717915369966092,-0.0,1.0,-0.30498397510334896,-0.3456732779042222,0.0
2019-01-11,-0.0,-0.6494914625952783,-0.0,1.0,-0.3068600421657438,-0.36047077357922297,0.0
2019-01-14,-0.0,-0.6477730917180331,-0.0,1.0,-0.30715576771562314,-0.3623534318950735,0.0
2019-01-15,-0.0,-0.6431835579577351,-0.0,1.0,-0.30617736435547105,-0.37034030016933817,0.0
2019-01-16,-0.0,-0.6451560581133999,-0.0,1.0,-0.2983756980327641,-0.3736126236763445,0.0
2019-01-17,-0.0,-0.6445185802983968,-0.0,1.0,-0.29855898433880085,-0.3736910388286535,0.0
2019-01-18,-0.0,-0.6375355494428645,-0.0,1.0,-0.30348734206722927,-0.39008811599608373,0.0
2019-01-22,-0.0,-0.7258038603658398,-0.0,1.0,-0.20885451332308186,-0.3604461683229671,0.0
2019-01-23,-0.0,-0.7221011083828626,-0.0,1.0,-0.2080914243752438,-0.3645960024783716,0.0
2019-01-24,-0.0,-0.7204471376761694,-0.0,1.0,-0.21108203645044302,-0.3638387733553689,0.0
2019-01-25,-0.0,-0.7392291299916612,-0.0,1.0,-0.21435189474659502,-0.36275826924858706,0.0
2019-01-28,-0.0,-0.7306597551662695,-0.0,1.0,-0.2226181935991484,-0.36084048781616646,0.0
2019-01-29,-0.0,-0.7223806542857805,-0.0,1.0,-0.2251280981196819,-0.3710092508868331,0.0
2019-01-30,-0.0,-0.7213152768759855,-0.0,1.0,-0.22398200537983487,-0.37359706891754013,0.0
2019-01-31,-0.0,-0.7263477495016919,-0.0,1.0,-0.20004171881518565,-0.391322486441385,0.0
2019-02-01,-0.0,-0.7252345107122177,-0.0,1.0,-0.19564562825709322,-0.3952518818760857,0.0
2019-02-04,-0.0,-0.7177368969107949,-0.0,1.0,-0.19247946314936945,-0.4037949785953951,0.0
2019-02-05,-0.0,-0.7131315929183113,-0.0,1.0,-0.1931768344759135,-0.40193430741176744,0.0
2019-02-06,-0.0,-0.701884703222681,-0.0,1.0,-0.19499873122794065,-0.40997485524464233,0.0
2019-02-07,-0.0,-0.6961879534723022,-0.0,1.0,-0.1935966831740182,-0.4135897731198894,0.0
2019-02-08,-0.0,-0.7005007037541245,-0.0,1.0,-0.20676526915711022,-0.40012459909088816,0.0
2019-02-11,-0.0,-0.6880419952362232,-0.0,1.0,-0.20576740744166688,-0.41870360520777933,0.0
2019-02-12,-0.0,-0.6990120135442275,-0.0,1.0,-0.20251403126304557,-0.41769098752261236,0.0
2019-02-13,-0.0,-0.7029471096992603,-0.0,1.0,-0.20196164815544787,-0.4138474737403483,0.0
2019-02-14,-0.0,-0.685321676858332,-0.0,1.0,-0.216071054895487,-0.4236787649096701,0.0
2019-02-15,-0.0,-0.6813222602182055,-0.0,1.0,-0.21881033800916558,-0.4261520924930793,0.0
2019-02-19,-0.0,-0.6852115802509522,-0.0,1.0,-0.22118372783139004,-0.4302170712900437,0.0
2019-02-20,-0.0,-0.6862860091958337,-0.0,1.0,-0.21879984986393922,-0.44076663226048607,0.0
2019-02-21,-0.0,-0.6919917382528282,-0.0,1.0,-0.21717598460310755,-0.4378960709759189,0.0
2019-02-22,-0.0,-0.685625161244928,-0.0,1.0,-0.2255083612824542,-0.4342707038487698,0.0
2019-02-25,-0.0,-0.6839355066494056,-0.0,1.0,-0.23264681652347888,-0.43718959632811577,0.0
2019-02-26,-0.0,-0.6816128728709889,-0.0,1.0,-0.2359320598475581,-0.4349298955490731,0.0
2019-02-27,-0.0,-0.6808310392696643,-0.0,1.0,-0.24310016234912118,-0.42895461283263925,0.0
2019-02-28,-0.0,-0.6810111699000588,-0.0,1.0,-0.24369194591416812,-0.4268312757201646,0.0
2019-03-01,-0.0,-0.6841411454532614,-0.0,1.0,-0.25279536734069347,-0.41705703726371784,0.0
2019-03-04,-0.0,-0.6796214778371508,-0.0,1.0,-0.24516842823850662,-0.4292271839175161,0.0
2019-03-05,-0.0,-0.6755677387338422,-0.0,1.0,-0.2520736347094548,-0.4354987357326843,0.0
2019-03-06,-0.0,-0.6718277945619335,-0.0,1.0,-0.2537764350453172,-0.4346912764350453,0.0
2019-03-07,-0.0,-0.6798628355208703,-0.0,1.0,-0.24531157620905758,-0.4397540498994916,0.0
2019-03-08,-0.0,-0.6852136489394406,-0.0,1.0,-0.23828891673957767,-0.44117855707157894,0.0
2019-03-11,-0.0,-0.6830878859857482,-0.0,1.0,-0.24154394299287413,-0.4506413301662708,0.0
2019-03-12,-0.0,-0.6688382970599466,-0.0,1.0,-0.24894998090874376,-0.4686187476135929,0.0
2019-03-13,-0.0,-0.6812395309882747,-0.0,1.0,-0.2517348648001914,-0.45994256999282124,0.0
2019-03-14,-0.0,-0.6785782579596519,-0.0,1.0,-0.2553064346495841,-0.4564250884405775,0.0
2019-03-15,-0.0,-0.671331352439375,-0.0,1.0,-0.2598006326080705,-0.4651107064123454,0.0
2019-03-18,-0.0,-0.6745295520805724,-0.0,1.0,-0.2654506903115437,-0.46950822832084427,0.0
2019-03-19,-0.0,-0.6772563526026933,-0.0,1.0,-0.2637750537946375,-0.47668093131210565,0.0
2019-03-20,-0.0,-0.6991111545223676,-0.0,1.0,-0.26804551670248095,-0.4747265090838054,0.0
2019-03-21,-0.0,-0.7003378543798658,-0.0,1.0,-0.25747931253978357,-0.4903784948342555,0.0
2019-03-22,-0.0,-0.6962376821566363,-0.0,1.0,-0.2823335708844273,-0.4788538569287101,0.0
2019-03-25,-0.0,-0.6677500549839935,-0.0,1.0,-0.29637594389188926,-0.47960704772610635,0.0
2019-03-26,-0.0,-0.6713588542560757,-0.0,1.0,-0.2943571130784511,-0.48667140790151303,0.0
2019-03-27,-0.0,-0.6773916879043325,-0.0,1.0,-0.2889139384434425,-0.48419427563222894,0.0
2019-03-28,-0.0,-0.6801804010000491,-0.0,1.0,-0.28672974165400267,-0.4841904014902691,0.0
2019-03-29,-0.0,-0.6749865281928182,-0.0,1.0,-0.28724342330867586,-0.487189536079949,0.0
2019-04-01,-0.0,-0.6764316532653462,-0.0,1.0,-0.2864041969013532,-0.4886252206314964,0.0
2019-04-02,-0.0,-0.6782411961440095,-0.0,1.0,-0.29411764705882354,-0.48681880779067477,0.0
2019-04-03,-0.0,-0.6788462957043448,-0.0,1.0,-0.29322088076913616,-0.4868327227126312,0.0
2019-04-04,-0.0,-0.6753084300115278,-0.0,1.0,-0.27678987515636116,-0.5006254445561796,0.0
2019-04-05,-0.0,-0.6672150065064205,-0.0,1.0,-0.2805372093594245,-0.5075007979572295,0.0
2019-04-08,-0.0,-0.6654978790182183,-0.0,1.0,-0.28301007772846526,-0.5034941029350464,0.0
2019-04-09,-0.0,-0.6505666486778198,-0.0,1.0,-0.31594956581464945,-0.48653289505960845,0.0
2019-04-10,-0.0,-0.6487595185458118,-0.0,1.0,-0.3109801031687546,-0.4966592974699091,0.0
2019-04-11,-0.0,-0.6485157037802209,-0.0,1.0,-0.32187215622617377,-0.48906761110701197,0.0
2019-04-12,-0.0,-0.6483659809036322,-0.0,1.0,-0.3191505069396594,-0.49338025396200413,0.0
2019-04-15,-0.0,-0.6490421267491331,-0.0,1.0,-0.31623343088311245,-0.49393797801441114,0.0
2019-04-16,-0.0,-0.6487663280116112,-0.0,1.0,-0.31585938845292855,-0.49536296770067156,0.0
2019-04-17,-0.0,-0.6452947259565667,-0.0,1.0,-0.3139311567439799,-0.5029792682326291,0.0
2019-04-18,-0.0,-0.6376197630600232,-0.0,1.0,-0.3157065096918795,-0.5096672495751337,0.0
2019-04-22,-0.0,-0.6438752068769606,-0.0,1.0,-0.3174665909147049,-0.508806165550972,0.0
2019-04-23,-0.0,-0.6410782230567772,-0.0,1.0,-0.3130651776449078,-0.5165538370311805,0.0
2019-04-24,-0.0,-0.641935005193649,-0.0,1.0,-0.3193104812781323,-0.5119206608299947,0.0
2019-04-25,-0.0,-0.6964704065082512,-0.0,1.0,-0.38199933063872515,-0.4959967046829545,0.0
2019-04-26,-0.0,-0.6934082648036917,-0.0,1.0,-0.3832074450259081,-0.5013018483668893,0.0
2019-04-29,-0.0,-0.6990737157158706,-0.0,1.0,-0.3856335629692701,-0.4954975875325747,0.0
2019-04-30,-0.0,-0.7010019108609203,-0.0,1.0,-0.38364406341992463,-0.4975726901823065,0.0
2019-05-01,-0.0,-0.6903475901279235,-0.0,1.0,-0.3971055691949864,-0.4968342163070164,0.0
2019-05-02,-0.0,-0.6934029303082767,-0.0,1.0,-0.3884596501201581,-0.5021835189539782,0.0
2019-05-03,-0.0,-0.692784303601394,-0.0,1.0,-0.3886149477216987,-0.5002452562282174,0.0
2019-05-06,-0.0,-0.6774792429477592,-0.0,1.0,-0.3916765509772575,-0.5093600123768759,0.0
2019-05-07,-0.0,-0.6811067275212088,-0.0,1.0,-0.389133854206957,-0.508367499548748,0.0
2019-05-08,-0.0,-0.680453738714407,-0.0,1.0,-0.3910795586079173,-0.5006816369575842,0.0
2019-05-09,-0.0,-0.6810706472783424,-0.0,1.0,-0.3882640586797066,-0.5043366362115558,0.0
2019-05-10,-0.0,-0.6796039094650207,-0.0,1.0,-0.39279835390946505,-0.4996141975308642,0.0
2019-05-13,-0.0,-0.6781242769365247,-0.0,1.0,-0.391289816695375,-0.5014782631051239,0.0
2019-05-14,-0.0,-0.6671271424916858,-0.0,1.0,-0.3942952161678178,-0.4967766692248657,0.0
2019-05-15,-0.0,-0.6695166905590826,-0.0,1.0,-0.4019557648986279,-0.48840364530002045,0.0
2019-05-16,-0.0,-0.6723722646440835,-0.0,1.0,-0.39837544201301694,-0.4916465945779737,0.0
2019-05-17,-0.0,-0.6738835572616763,-0.0,1.0,-0.3954702495201536,-0.48982725527831095,0.0
2019-05-20,-0.0,-0.6694577759624221,-0.0,1.0,-0.39497600326764015,-0.4884356172776473,0.0
2019-05-21,-0.0,-0.6722333384639064,-0.0,1.0,-0.39723462110717767,-0.49581858293571396,0.0
2019-05-22,-0.0,-0.6672303789684065,-0.0,1.0,-0.40254183001511773,-0.4925564352883901,0.0
2019-05-23,-0.0,-0.6639768418895379,-0.0,1.0,-0.40385797725176764,-0.49390306383850807,0.0
2019-05-24,-0.0,-0.6628463250530839,-0.0,1.0,-0.40256849753127477,-0.49282406815216556,0.0
2019-05-28,-0.0,-0.6632044820793574,-0.0,1.0,-0.40136611322878557,-0.49366829542838137,0.0
2019-05-29,-0.0,-0.6736010197578076,-0.0,1.0,-0.3950286806883365,-0.48076481835564056,0.0
2019-05-30,-0.0,-0.669793764498942,-0.0,1.0,-0.39177097407397965,-0.48772529125347336,0.0
2019-05-31,-0.0,-0.681791576536455,-0.0,1.0,-0.38272044789413406,-0.48034101030665477,0.0
2019-06-03,-0.0,-0.6828325962076153,-0.0,1.0,-0.3827970108281227,-0.4761832138681308,0.0
2019-06-04,-0.0,-0.6755534094085953,-0.0,1.0,-0.3940325818995095,-0.47187841512694745,0.0
2019-06-05,-0.0,-0.6724560738212615,-0.0,1.0,-0.40015168752370117,-0.4555176336746303,0.0
2019-06-06,-0.0,-0.6773476195289598,-0.0,1.0,-0.38901243303345795,-0.4606792681694127,0.0
2019-06-07,-0.0,-0.6845532559313479,-0.0,1.0,-0.38228167592125195,-0.4571680969207471,0.0
2019-06-10,-0.0,-0.6835254647730998,-0.0,1.0,-0.3743662185001135,-0.464621749110814,0.0
2019-06-11,-0.0,-0.6892138014772842,-0.0,1.0,-0.3738996256197511,-0.46648284933724576,0.0
2019-06-12,-0.0,-0.6871610319833747,-0.0,1.0,-0.3736377920827209,-0.4735414871508946,0.0
2019-06-13,-0.0,-0.6921866673433654,-0.0,1.0,-0.3741974776055016,-0.4712360748090441,0.0
2019-06-14,-0.0,-0.691923418283251,-0.0,1.0,-0.3705845061493597,-0.4733105109674148,0.0
2019-06-17,-0.0,-0.6859925435593092,-0.0,1.0,-0.3820791802987649,-0.4681325927616729,0.0
2019-06-18,-0.0,-0.6717330626744481,-0.0,1.0,-0.38812484141080944,-0.47756914488708446,0.0
2019-06-19,-0.0,-0.682313389449205,-0.0,1.0,-0.38568286949268216,-0.4597457091580091,0.0
2019-06-20,-0.0,-0.685240011133885,-0.0,1.0,-0.38406842278397735,-0.4611199676105165,0.0
2019-06-21,-0.0,-0.6881325910931175,-0.0,1.0,-0.37970647773279353,-0.46252530364372474,0.0
2019-06-24,-0.0,-0.6919937126052125,-0.0,1.0,-0.3784098975763107,-0.46483622350674375,0.0
2019-06-25,-0.0,-0.6755210047859006,-0.0,1.0,-0.38743004735256137,-0.46927147957762533,0.0
2019-06-26,-0.0,-0.672384958443138,-0.0,1.0,-0.3743918508007298,-0.4871781877153862,0.0
2019-06-27,-0.0,-0.6686024395810615,-0.0,1.0,-0.38338447493216343,-0.48396013491238304,0.0
2019-06-28,-0.0,-0.6491894630192502,-0.0,1.0,-0.3988855116514691,-0.48485309017223915,0.0
2019-07-01,-0.0,-0.652825894550512,-0.0,1.0,-0.3961815653053483,-0.47975723858894925,0.0
2019-07-02,-0.0,-0.646781749669009,-0.0,1.0,-0.4185762297586312,-0.4807261431917711,0.0
2019-07-03,-0.0,-0.65984098985096,-0.0,1.0,-0.40593603803972694,-0.49065623641894823,0.0
2019-07-05,-0.0,-0.6572312570318093,-0.0,1.0,-0.408202925232689,-0.4915873989976476,0.0
2019-07-08,-0.0,-0.6598201512364602,-0.0,1.0,-0.400904353157572,-0.49397097894951975,0.0
2019-07-09,-0.0,-0.6645869026005575,-0.0,1.0,-0.40215306722581634,-0.4903469967013579,0.0
2019-07-10,-0.0,-0.6567935338653571,-0.0,1.0,-0.40794454675670144,-0.4930683445876816,0.0
2019-07-11,-0.0,-0.6660849928146171,-0.0,1.0,-0.39676144528844176,-0.503387394785465,0.0
2019-07-12,-0.0,-0.6533723437018786,-0.0,1.0,-0.4109177702494611,-0.5021558361564521,0.0
2019-07-15,-0.0,-0.6730636016112066,-0.0,1.0,-0.40798419580778406,-0.48456782204890064,0.0
2019-07-16,-0.0,-0.6779661016949152,-0.0,1.0,-0.4064714946070878,-0.48364149974319465,0.0
2019-07-17,-0.0,-0.6866541691276548,-0.0,1.0,-0.40427826712205644,-0.477055031971444,0.0
2019-07-18,-0.0,-0.6861661292799017,-0.0,1.0,-0.4025538666257229,-0.4702645990071139,0.0
2019-07-19,-0.0,-0.6865931366276837,-0.0,1.0,-0.40816848785730736,-0.46431404662589243,0.0
2019-07-22,-0.0,-0.670879275499501,-0.0,1.0,-0.4051523446493899,-0.4822072705876333,0.0
2019-07-23,-0.0,-0.6709388590432336,-0.0,1.0,-0.4049884881043745,-0.48229726272704015,0.0
2019-07-24,-0.0,-0.6713967937408912,-0.0,1.0,-0.40523126486154787,-0.4801973869243947,0.0
2019-07-25,-0.0,-0.686624694847745,-0.0,1.0,-0.3899010664268277,-0.4931517409739175,0.0
2019-07-26,-0.0,-0.668283870967742,-0.0,1.0,-0.41251612903225804,-0.49981935483870965,0.0
2019-07-29,-0.0,-0.6701530017863152,-0.0,1.0,-0.420716079426308,-0.497993631397727,0.0
2019-07-30,-0.0,-0.6798679009777409,-0.0,1.0,-0.4266694403994175,-0.4938371125442063,0.0
2019-07-31,-0.0,-0.691327194214661,-0.0,1.0,-0.42123198584881116,-0.48876229124395193,0.0
2019-08-01,-0.0,-0.7005795067695746,-0.0,1.0,-0.4161794132169122,-0.4819261453704426,0.0
2019-08-02,-0.0,-0.7049446804048032,-0.0,1.0,-0.4113837764144513,-0.5054533060668029,0.0
2019-08-05,-0.0,-0.7049735061119563,-0.0,1.0,-0.40968469650070827,-0.5084727978595037,0.0
2019-08-06,-0.0,-0.7029143331259075,-0.0,1.0,-0.38119684712715207,-0.5087118855009334,0.0
2019-08-07,-0.0,-0.7057117704935012,-0.0,1.0,-0.37390606390140335,-0.5095800321060535,0.0
2019-08-08,-0.0,-0.7020245223838039,-0.0,1.0,-0.37374601446457734,-0.5164476242320554,0.0
2019-08-09,-0.0,-0.6962351727694689,-0.0,1.0,-0.3628158844765343,-0.5196235172769469,0.0
2019-08-12,-0.0,-0.6953318219291014,-0.0,1.0,-0.3740210222588623,-0.5069043693322342,0.0
2019-08-13,-0.0,-0.6949309466862125,-0.0,1.0,-0.3704446673353394,-0.5064424041354834,0.0
2019-08-14,-0.0,-0.7031334067792269,-0.0,1.0,-0.35510235453870004,-0.5038046680843432,0.0
2019-08-15,-0.0,-0.7134194301372644,-0.0,1.0,-0.350087534569812,-0.4737523152259407,0.0
2019-08-16,-0.0,-0.7075407004800244,-0.0,1.0,-0.3601960734513499,-0.4720747720519137,0.0
2019-08-19,-0.0,-0.7013315781479419,-0.0,1.0,-0.364842286466508,-0.46534352691002995,0.0
2019-08-20,-0.0,-0.700755463164833,-0.0,1.0,-0.3661207727019216,-0.46820970440602344,0.0
2019-08-21,-0.0,-0.6970174279762207,-0.0,1.0,-0.36669884660332297,-0.4768050403942889,0.0
2019-08-22,-0.0,-0.6981136865622382,-0.0,1.0,-0.36642209753992233,-0.474218690497347,0.0
2019-08-23,-0.0,-0.697278220687554,-0.0,1.0,-0.36639922815213527,-0.4752957903823694,0.0
2019-08-26,-0.0,-0.6932856675310289,-0.0,1.0,-0.3522318169230382,-0.47204249641247703,0.0
2019-08-27,-0.0,-0.6934874584466606,-0.0,1.0,-0.35335448776065276,-0.47154225848695475,0.0
2019-08-28,-0.0,-0.6882685778951338,-0.0,1.0,-0.3546334716459198,-0.47187224946561046,0.0
2019-08-29,-0.0,-0.6637563299822885,-0.0,1.0,-0.34951480529847584,-0.4813031656147878,0.0
2019-08-30,-0.0,-0.6614982578397214,-0.0,1.0,-0.35067197610751616,-0.47663016426082633,0.0
2019-09-03,-0.0,-0.6626763893382445,-0.0,1.0,-0.3557651626390582,-0.47029690649809613,0.0
2019-09-04,-0.0,-0.6698879202988791,-0.0,1.0,-0.35387297633872977,-0.4668991282689912,0.0
2019-09-05,-0.0,-0.6822032845536534,-0.0,1.0,-0.353847300554051,-0.448483192128997,0.0
2019-09-06,-0.0,-0.6831579732855757,-0.0,1.0,-0.35246125911001663,-0.4517573315424222,0.0
2019-09-09,-0.0,-0.6968465661223981,-0.0,1.0,-0.3577714072042877,-0.438190203165898,0.0
2019-09-10,-0.0,-0.7151642575558474,-0.0,1.0,-0.27700394218134033,-0.6359789750328515,0.0
2019-09-11,-0.0,-0.7078864353312303,-0.0,1.0,-0.2970820189274448,-0.6238433228180862,0.0
2019-09-12,-0.0,-0.6891182185809569,-0.0,1.0,-0.307573131663253,-0.629221154351137,0.0
2019-09-13,-0.0,-0.6897704538275244,-0.0,1.0,-0.32383910708644836,-0.6188006738970201,0.0
2019-09-16,-0.0,-0.689715098214756,-0.0,1.0,-0.32339775659592396,-0.6199641897940913,0.0
2019-09-17,-0.0,-0.6884300350285759,-0.0,1.0,-0.3264241881534936,-0.6188732913692748,0.0
2019-09-18,-0.0,-0.6853139485882848,-0.0,1.0,-0.3275916561314791,-0.6208912768647282,0.0
2019-09-19,-0.0,-0.668916602947768,-0.0,1.0,-0.3583199303925963,-0.6094075460753553,0.0
