Date,ELS,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-19,1.0,-0.07675901852453688,-0.27833522911927205,-0.0,-0.40315242118947026,-0.27295255118622036,0.0
2018-11-20,1.0,-0.04775859978172117,-0.2731921257932819,-0.0,-0.40969723917700795,-0.2904523222442298,0.0
2018-11-21,1.0,-0.0513791997434047,-0.26892390345601797,-0.0,-0.4090489936653035,-0.27529869296768505,0.0
2018-11-23,1.0,-0.05187573857832435,-0.2649668516033409,-0.0,-0.41047929977767544,-0.2756023794740321,0.0
2018-11-26,1.0,-0.05140065277026891,-0.26767585751186396,-0.0,-0.4091227648625378,-0.2741635129452754,0.0
2018-11-27,1.0,-0.044906834776363556,-0.2712963332402346,-0.0,-0.40727367035071615,-0.2715157802338108,0.0
2018-11-28,1.0,-0.0449330593188212,-0.2721323250663421,-0.0,-0.4068117879446916,-0.2713741295716195,0.0
2018-11-29,1.0,-0.030218530604172844,-0.26648867793928604,-0.0,-0.40597251062988227,-0.27497280727776124,0.0
2018-11-30,1.0,-0.029960843254360638,-0.2664636316892774,-0.0,-0.4060633627338528,-0.2751453545860855,0.0
2018-12-03,1.0,-0.032403258250184225,-0.26964211029455704,-0.0,-0.41036824600187216,-0.27920176853677486,0.0
2018-12-04,1.0,-0.032106437221159974,-0.26951880178457616,-0.0,-0.41087077756532825,-0.27921845124282985,0.0
2018-12-06,1.0,-0.029192376786690618,-0.24511833164102162,-0.0,-0.41115363586659376,-0.2672029992970397,0.0
2018-12-07,1.0,-0.04241058188504656,-0.25128022618977003,-0.0,-0.4199932775767641,-0.26349921901259465,0.0
2018-12-10,1.0,-0.027623768195443054,-0.2538252061986952,-0.0,-0.4230942538643888,-0.25458926787218616,0.0
2018-12-11,1.0,-0.03341957740405347,-0.2522051040809126,-0.0,-0.425026461248971,-0.24946097455799915,0.0
2018-12-12,1.0,-0.031871884444793344,-0.25340503198963776,-0.0,-0.42528555167405896,-0.25199199277779954,0.0
2018-12-13,1.0,-0.029247303299492385,-0.2532519035532995,-0.0,-0.4450348984771574,-0.25535374365482233,0.0
2018-12-14,1.0,-0.03251645649932588,-0.24426996589737487,-0.0,-0.4503925767309065,-0.2555317630264097,0.0
2018-12-17,1.0,-0.021952183362971747,-0.24426002766251728,-0.0,-0.4432325627346374,-0.26644931831653823,0.0
2018-12-18,1.0,-0.023427989862505237,-0.252459539821596,-0.0,-0.4508990042106523,-0.26878330107162096,0.0
2018-12-19,1.0,-0.03012,-0.252,-0.0,-0.44908,-0.26878,0.0
2018-12-20,1.0,-0.02980732829902967,-0.24658789774651818,-0.0,-0.44989938034230614,-0.266213712168005,0.0
2018-12-21,1.0,-0.027462177542482105,-0.24682251700275615,-0.0,-0.45309618702040333,-0.2554478218626693,0.0
2018-12-24,1.0,-0.0219283529063456,-0.24024474489292408,-0.0,-0.4520477647291029,-0.2595085364650153,0.0
2018-12-26,1.0,-0.015445344129554655,-0.2458097165991903,-0.0,-0.48374493927125506,-0.2792914979757085,0.0
2018-12-27,1.0,-0.00869444112848673,-0.2364410489037444,-0.0,-0.46440650988818594,-0.2800326290239147,0.0
2018-12-28,1.0,-0.008314602271597079,-0.23660811966662024,-0.0,-0.46444413502277565,-0.27977244246414573,0.0
2018-12-31,1.0,-0.00867299238129339,-0.2362594736528018,-0.0,-0.46436315171769016,-0.2799029261403195,0.0
2019-01-02,1.0,-0.008392498458723623,-0.23614342819640832,-0.0,-0.46427221923910666,-0.2799355647037766,0.0
2019-01-03,1.0,-0.025154448312639608,-0.2388263940595255,-0.0,-0.4909544603867748,-0.2574205622522287,0.0
2019-01-04,1.0,-0.0,-0.2514201979244033,-0.0,-0.4859184615693438,-0.2700082301222474,0.0
2019-01-07,1.0,-0.0,-0.2343771609206757,-0.0,-0.48282129803417956,-0.2585004445322533,0.0
2019-01-08,1.0,-0.0,-0.22479534470855114,-0.0,-0.4905611993293224,-0.25722457836078505,0.0
2019-01-09,1.0,-0.0,-0.231026498585027,-0.0,-0.49223249094615185,-0.2557242089014664,0.0
2019-01-10,1.0,-0.0,-0.22918974521285015,-0.0,-0.4940852983066941,-0.2548860579205571,0.0
2019-01-11,1.0,-0.0,-0.22705699357875006,-0.0,-0.5008973796514179,-0.2662226299206318,0.0
2019-01-14,1.0,-0.0,-0.22714152051440284,-0.0,-0.4972627555590946,-0.26631895367587044,0.0
2019-01-15,1.0,-0.0,-0.22416885912461132,-0.0,-0.49425974647213583,-0.27473491190305344,0.0
2019-01-16,1.0,-0.0,-0.2260297130128677,-0.0,-0.4856506433841809,-0.2771225711501362,0.0
2019-01-17,1.0,-0.0,-0.234066609803027,-0.0,-0.47971753317596655,-0.2698113581814215,0.0
2019-01-18,1.0,-0.0,-0.23229478729778308,-0.0,-0.4786498901537847,-0.28625923706810463,0.0
2019-01-22,1.0,-0.0,-0.17631161506374476,-0.0,-0.5815169496504318,-0.20053659205295418,0.0
2019-01-23,1.0,-0.0,-0.1511753288764287,-0.0,-0.5899190307212735,-0.21942086380300743,0.0
2019-01-24,1.0,-0.0,-0.15200549181131703,-0.0,-0.5890359909777385,-0.2203000882612533,0.0
2019-01-25,1.0,-0.0,-0.09939456090875026,-0.0,-0.702684047567397,-0.17003569526889778,0.0
2019-01-28,1.0,-0.0,-0.09831177806298748,-0.0,-0.705637279099615,-0.1705597788527989,0.0
2019-01-29,1.0,-0.0,-0.09157538181169898,-0.0,-0.7041974526078085,-0.18509201117207771,0.0
2019-01-30,1.0,-0.0,-0.0904827859121488,-0.0,-0.7035813217253661,-0.1845666798575386,0.0
2019-01-31,1.0,-0.0,-0.09885758409725384,-0.0,-0.6790345892648543,-0.2020512008236482,0.0
2019-02-01,1.0,-0.0,-0.09917796308738094,-0.0,-0.6746630834288425,-0.20218946369995652,0.0
2019-02-04,1.0,-0.0,-0.09965812303618364,-0.0,-0.6764223465011956,-0.20006718969231074,0.0
2019-02-05,1.0,-0.0,-0.10472992989039202,-0.0,-0.6795299693887628,-0.1906586353312926,0.0
2019-02-06,1.0,-0.0,-0.11662808490603054,-0.0,-0.6726174127986817,-0.17251932357672542,0.0
2019-02-07,1.0,-0.0,-0.12206280296688538,-0.0,-0.6630521541067222,-0.161660209862363,0.0
2019-02-08,1.0,-0.0,-0.12988072574692103,-0.0,-0.6714907339057461,-0.14120595205718947,0.0
2019-02-11,1.0,-0.0,-0.12282375851996107,-0.0,-0.6801752677702045,-0.14444011684518016,0.0
2019-02-12,1.0,-0.0,-0.11622922390444457,-0.0,-0.6823912238654741,-0.14989965121490226,0.0
2019-02-13,1.0,-0.0,-0.1257650118295759,-0.0,-0.6830651311029856,-0.14645210488238858,0.0
2019-02-14,1.0,-0.0,-0.11584290361776349,-0.0,-0.6908242856582918,-0.1530984204131227,0.0
2019-02-15,1.0,-0.0,-0.13984261832987513,-0.0,-0.6769173550483499,-0.14070391105195162,0.0
2019-02-19,1.0,-0.0,-0.13267322857757863,-0.0,-0.684402089896875,-0.1397373931080367,0.0
2019-02-20,1.0,-0.0,-0.1258742624936506,-0.0,-0.6887625522603836,-0.13902238893447427,0.0
2019-02-21,1.0,-0.0,-0.1265260604163406,-0.0,-0.6922053529503834,-0.1377562998904367,0.0
2019-02-22,1.0,-0.0,-0.1256141724576686,-0.0,-0.699539982382304,-0.1323871978075756,0.0
2019-02-25,1.0,-0.0,-0.12499264402989467,-0.0,-0.7029953510268935,-0.13358441711292884,0.0
2019-02-26,1.0,-0.0,-0.12974964051450746,-0.0,-0.7101857505860107,-0.12984812969054704,0.0
2019-02-27,1.0,-0.0,-0.12867386336774092,-0.0,-0.7105232054211646,-0.13072255929398788,0.0
2019-02-28,1.0,-0.0,-0.126168592954913,-0.0,-0.7076643919372017,-0.13845607668336554,0.0
2019-03-01,1.0,-0.0,-0.129048173511476,-0.0,-0.7138007933532001,-0.1306664561583549,0.0
2019-03-04,1.0,-0.0,-0.13001263024944743,-0.0,-0.7109449005367857,-0.13251894537417117,0.0
2019-03-05,1.0,-0.0,-0.12254708023421428,-0.0,-0.7225431239120114,-0.1330708972938756,0.0
2019-03-06,1.0,-0.0,-0.1182793570353947,-0.0,-0.7315306041650169,-0.12976086784385144,0.0
2019-03-07,1.0,-0.0,-0.1117699377408835,-0.0,-0.7403696017393022,-0.1243403498369404,0.0
2019-03-08,1.0,-0.0,-0.10275659358118844,-0.0,-0.7697211630123929,-0.11356053384175406,0.0
2019-03-11,1.0,-0.0,-0.10284035259549462,-0.0,-0.767774690679406,-0.12822562913510163,0.0
2019-03-12,1.0,-0.0,-0.09308193875285141,-0.0,-0.7784484324848094,-0.14716272685063692,0.0
2019-03-13,1.0,-0.0,-0.10528447054059525,-0.0,-0.7761895120469731,-0.14322737396234056,0.0
2019-03-14,1.0,-0.0,-0.10132229412001126,-0.0,-0.7762348780193722,-0.13200835979261283,0.0
2019-03-15,1.0,-0.0,-0.09707114656353234,-0.0,-0.780356135686085,-0.13691483361534124,0.0
2019-03-18,1.0,-0.0,-0.10732271951912924,-0.0,-0.7808260904881813,-0.14255543822597677,0.0
2019-03-19,1.0,-0.0,-0.10377860564129857,-0.0,-0.7909280713964058,-0.1522086216072379,0.0
2019-03-20,1.0,-0.0,-0.1094397701621178,-0.0,-0.7891442643135645,-0.15356043505027703,0.0
2019-03-21,1.0,-0.0,-0.11165714519728893,-0.0,-0.8042058275487847,-0.13174437414255583,0.0
2019-03-22,1.0,-0.0,-0.11019198076045944,-0.0,-0.8178463324625783,-0.1451880416303852,0.0
2019-03-25,1.0,-0.0,-0.06682969934855429,-0.0,-0.8418445983436428,-0.14635950761390026,0.0
2019-03-26,1.0,-0.0,-0.07317274547443599,-0.0,-0.8410427890271843,-0.1498957623795075,0.0
2019-03-27,1.0,-0.0,-0.06106161841128434,-0.0,-0.8486348263631114,-0.15247875938299102,0.0
2019-03-28,1.0,-0.0,-0.05467845924946272,-0.0,-0.8467102000330633,-0.16506860638122003,0.0
2019-03-29,1.0,-0.0,-0.0694340563450511,-0.0,-0.8486246156403224,-0.1595819828804122,0.0
2019-04-01,1.0,-0.0,-0.07808013980776433,-0.0,-0.850538842424999,-0.15187450588773768,0.0
2019-04-02,1.0,-0.0,-0.08603579288294648,-0.0,-0.859672798239422,-0.13044471203753685,0.0
2019-04-03,1.0,-0.0,-0.08642539577014169,-0.0,-0.8655420285037604,-0.12556612789296548,0.0
2019-04-04,1.0,-0.0,-0.08730471586547439,-0.0,-0.8647897259279239,-0.12261665179775515,0.0
2019-04-05,1.0,-0.0,-0.08592257206945252,-0.0,-0.8647295837833346,-0.12625654232782255,0.0
2019-04-08,1.0,-0.0,-0.08273127387477162,-0.0,-0.8669033383158944,-0.12643248629795717,0.0
2019-04-09,1.0,-0.0,-0.07380427090704741,-0.0,-0.8938725388169672,-0.11364109395162969,0.0
2019-04-10,1.0,-0.0,-0.07285898663558017,-0.0,-0.8931470918855906,-0.1156584370706524,0.0
2019-04-11,1.0,-0.0,-0.07655881678035756,-0.0,-0.8968229134071802,-0.11271043244258089,0.0
2019-04-12,1.0,-0.0,-0.07886251586195418,-0.0,-0.890120862890308,-0.11129371138524265,0.0
2019-04-15,1.0,-0.0,-0.07931651681651682,-0.0,-0.8892773892773892,-0.11265817515817515,0.0
2019-04-16,1.0,-0.0,-0.07987746426040929,-0.0,-0.8871962655774601,-0.11686741966406868,0.0
2019-04-17,1.0,-0.0,-0.07901751713632903,-0.0,-0.9444656004061944,-0.09211305745959213,0.0
2019-04-18,1.0,-0.0,-0.07706798746930826,-0.0,-0.938764710862755,-0.10083820167640335,0.0
2019-04-22,1.0,-0.0,-0.07002216160927378,-0.0,-0.9481759290828504,-0.11272587794067508,0.0
2019-04-23,1.0,-0.0,-0.07459336995319213,-0.0,-0.9435526962617822,-0.11919977771603223,0.0
2019-04-24,1.0,-0.0,-0.07503471851297938,-0.0,-0.9416301677171243,-0.11985898942420681,0.0
2019-04-25,1.0,-0.0,-0.0779695822370532,-0.0,-0.9508224774861495,-0.11029112922201545,0.0
2019-04-26,1.0,-0.0,-0.07242900586799161,-0.0,-0.9632072643166145,-0.10596650533259092,0.0
2019-04-29,1.0,-0.0,-0.07194706751461424,-0.0,-0.9636838611592901,-0.105650842594377,0.0
2019-04-30,1.0,-0.0,-0.06279364125887628,-0.0,-0.9729045545234163,-0.10962606998047755,0.0
2019-05-01,1.0,-0.0,-0.062400823433546346,-0.0,-0.9583136767165589,-0.12364369344255266,0.0
2019-05-02,1.0,-0.0,-0.06407729551394661,-0.0,-0.9431852264450062,-0.13507433908907837,0.0
2019-05-03,1.0,-0.0,-0.07093610825625214,-0.0,-0.9376070572113737,-0.13260106200753682,0.0
2019-05-06,1.0,-0.0,-0.06560563982055116,-0.0,-0.941315958128605,-0.1293740653706473,0.0
2019-05-07,1.0,-0.0,-0.06677921189845286,-0.0,-0.9425591930934268,-0.12759637575861185,0.0
2019-05-08,1.0,-0.0,-0.08051056526869034,-0.0,-0.9168507990990025,-0.14787085702027244,0.0
2019-05-09,1.0,-0.0,-0.08107412491420728,-0.0,-0.9090168153740562,-0.1547486273164036,0.0
2019-05-10,1.0,-0.0,-0.08170880782345752,-0.0,-0.910742241952433,-0.15211563619206933,0.0
2019-05-13,1.0,-0.0,-0.07905350323937015,-0.0,-0.9133093062170163,-0.15291543313167716,0.0
2019-05-14,1.0,-0.0,-0.04015219147217617,-0.0,-0.9240955660417465,-0.16133146282361943,0.0
2019-05-15,1.0,-0.0,-0.037734245527557046,-0.0,-0.9333489142905707,-0.15359282709386815,0.0
2019-05-16,1.0,-0.0,-0.03910234614076845,-0.0026139068344100645,-0.9305083304998301,-0.15290292417545054,0.0
2019-05-17,1.0,-0.0,-0.03893951946975974,-0.0013383468230195655,-0.9241603466955579,-0.15992182355065537,0.0
2019-05-20,1.0,-0.0,-0.029835543766578248,-0.007066312997347481,-0.9245198938992043,-0.16059416445623342,0.0
2019-05-21,1.0,-0.0,-0.03633317072136085,-0.008590154198570428,-0.9173436273782001,-0.15875877574394978,0.0
2019-05-22,1.0,-0.0,-0.033737189416282974,-0.011245729805427656,-0.9174393685416622,-0.1594135245814679,0.0
2019-05-23,1.0,-0.0,-0.031507081672462044,-0.015202272920023747,-0.9190908319905011,-0.15446102959884658,0.0
2019-05-24,1.0,-0.0,-0.0009540770894288258,-0.034516388924225073,-0.9200907433320612,-0.16461010049612007,0.0
2019-05-28,1.0,-0.0,-0.0,-0.03366475164825846,-0.9203748065548747,-0.1659070191431176,0.0
2019-05-29,1.0,-0.0,-0.0010157440325038092,-0.03385813441679364,-0.9227611308616895,-0.15851955307262572,0.0
2019-05-30,1.0,-0.0,-0.0024777111878189787,-0.03697507464899091,-0.9245039283369687,-0.15372397873827323,0.0
2019-05-31,1.0,-0.0,-0.0,-0.03554351965472009,-0.9224389624677357,-0.15770321161088308,0.0
2019-06-03,1.0,-0.0,-0.0086296903965396,-0.06709850631778567,-0.9442585924016108,-0.11080096311606401,0.0
2019-06-04,1.0,-0.0,-0.010212130902888817,-0.07617524784138151,-0.9588956401236541,-0.08666453469779341,0.0
2019-06-05,1.0,-0.0,-0.01192558100335012,-0.08765091338151325,-0.9624533827774383,-0.044984302901329515,0.0
2019-06-06,1.0,-0.0,-0.0,-0.10411499077784138,-0.9836757192223706,-0.03224575462697958,0.0
2019-06-07,1.0,-0.0,-0.014215696675224375,-0.10460206658038233,-0.970168254439753,-0.03275975472618871,0.0
2019-06-10,1.0,-0.0,-0.016420187296071868,-0.10356371032670876,-0.9624348489342768,-0.036315098097377006,0.0
2019-06-11,1.0,-0.0,-0.015057234480854588,-0.11304606366937796,-0.9644487862892093,-0.031176333170514155,0.0
2019-06-12,1.0,-0.0,-0.019979595306920592,-0.11726322054072436,-0.9622725726917192,-0.02597347389899677,0.0
2019-06-13,1.0,-0.0,-0.027162121921129875,-0.12419704768792274,-0.9523546177734292,-0.023290934615221,0.0
2019-06-14,1.0,-0.0,-0.02932295653653143,-0.11973717785149274,-0.9498171302202943,-0.027515522667347116,0.0
2019-06-17,1.0,-0.0,-0.028895220275557066,-0.11987582922265691,-0.9489496513012416,-0.02851250212621194,0.0
2019-06-18,1.0,-0.0,-0.0352081252788815,-0.12113549922444383,-0.94299130952128,-0.025455240847374796,0.0
2019-06-19,1.0,-0.0,-0.028058789845390345,-0.13253165362346503,-0.9421433267587115,-0.018112023074802232,0.0
2019-06-20,1.0,-0.0,-0.028767355950915036,-0.1286994182837247,-0.9454375610377479,-0.02014776442613902,0.0
2019-06-21,1.0,-0.0,-0.03326893271905055,-0.1282775312626059,-0.9384938748646525,-0.023078066283093775,0.0
2019-06-24,1.0,-0.0,-0.030226861220577272,-0.13848120140590053,-0.9227393758653745,-0.038704867398018955,0.0
2019-06-25,1.0,-0.0,-0.03006605582782868,-0.13805668016194333,-0.9232473897293842,-0.039463030044747494,0.0
2019-06-26,1.0,-0.0,-0.027621122789028455,-0.136439374519354,-0.9246347090489618,-0.047509185678885756,0.0
2019-06-27,1.0,-0.0,-0.026446988338504333,-0.14768374879640525,-0.9274205627474056,-0.038172675724831504,0.0
2019-06-28,1.0,-0.0,-0.04043415774684141,-0.1445762457367168,-0.9207619211051289,-0.03929728222398593,0.0
2019-07-01,1.0,-0.0,-0.04549166236891869,-0.14128846484442154,-0.9187295856970947,-0.043364277118789755,0.0
2019-07-02,1.0,-0.0,-0.04822819857912473,-0.14086411538709193,-0.9171299177952824,-0.04013650705071795,0.0
2019-07-03,1.0,-0.0,-0.045263519018825846,-0.14451734636991295,-0.9147476306874223,-0.03966722415197907,0.0
2019-07-05,1.0,-0.0,-0.03443762605673089,-0.1508818607046303,-0.917027850491353,-0.0432776895678668,0.0
2019-07-08,1.0,-0.0,-0.032814238042269184,-0.15450928381962864,-0.9139428424745444,-0.03786258235646445,0.0
2019-07-09,1.0,-0.0,-0.02360179210701194,-0.15605907950867115,-0.9186263371133357,-0.045402902527385366,0.0
2019-07-10,1.0,-0.0,-0.0,-0.14855738405642233,-0.9439196409489208,-0.04473178029493482,0.0
2019-07-11,1.0,-0.0,-0.0,-0.14978623343309105,-0.9443138093202222,-0.04356562633604104,0.0
2019-07-12,1.0,-0.0,-0.01392614209385662,-0.14790893290131538,-0.9448533356221702,-0.03909619552389331,0.0
2019-07-15,1.0,-0.0,-0.020321016265396334,-0.1552723059096176,-0.9424702802454831,-0.027767048624522554,0.0
2019-07-16,1.0,-0.0,-0.022682890190776624,-0.16223524109959442,-0.9388184295800338,-0.02223223674327775,0.0
2019-07-17,1.0,-0.0,-0.019686810479638397,-0.16299993573402455,-0.9357768685332362,-0.02373556693301343,0.0
2019-07-18,1.0,-0.0,-0.019125741577605965,-0.1614015549035146,-0.939324495084706,-0.021867169261742092,0.0
2019-07-19,1.0,-0.0,-0.021005524388677144,-0.16573166031433342,-0.9341355830585414,-0.020363153612264998,0.0
2019-07-22,1.0,-0.0,-0.03033623375228274,-0.17277903104522507,-0.9427650660650982,-0.0025996347620582234,0.0
2019-07-23,1.0,-0.0,-0.03278829419221761,-0.17262198921381147,-0.9414709610880729,-0.0017618873681270277,0.0
2019-07-24,1.0,-0.0,-0.03177610333692142,-0.1696232508073197,-0.9458557588805167,-0.005597416576964477,0.0
2019-07-25,1.0,-0.0,-0.015378319584742294,-0.17622606560554827,-0.9622434254453036,-0.0,0.0
2019-07-26,1.0,-0.0,-0.008654653490925531,-0.1772051066761394,-0.9670391181726194,-0.0,0.0
2019-07-29,1.0,-0.0,-0.00387038510331778,-0.18061797148816308,-0.9589524157653687,-0.006773173930806116,0.0
2019-07-30,1.0,-0.0,-0.0027751484381722744,-0.18331038636950348,-0.9530376043369763,-0.012176232682213236,0.0
2019-07-31,1.0,-0.0,-0.0004302463160159191,-0.18369366462299666,-0.9535764225018823,-0.013531246638700655,0.0
2019-08-01,1.0,-0.0,-0.017938179638667694,-0.18987070810857093,-0.93278534121072,-0.0,0.0
2019-08-02,1.0,-0.0,-0.004385026737967914,-0.20558288770053476,-0.9290695187165775,-0.0,0.0
2019-08-05,1.0,-0.0,-0.0005559119093435963,-0.20109044259140474,-0.9364763737438528,-0.0,0.0
2019-08-06,1.0,-0.0,-0.005153332770127566,-0.20729492270000843,-0.8995944918475964,-0.0,0.0
2019-08-07,1.0,-0.0,-0.012045905236065989,-0.20456942745031856,-0.893000295346188,-0.0,0.0
2019-08-08,1.0,-0.0,-0.013164021164021164,-0.21191534391534392,-0.8913439153439153,-0.0,0.0
2019-08-09,1.0,-0.0,-0.008253674148313472,-0.21063713311155094,-0.8866593674990525,-0.0,0.0
2019-08-12,1.0,-0.0,-0.0,-0.2181856495627436,-0.8890738594457908,-0.0,0.0
2019-08-13,1.0,-0.0,-0.0,-0.21470817284418348,-0.8900886110584917,-0.0,0.0
2019-08-14,1.0,-0.0,-0.0,-0.21492487269221902,-0.8806764601102286,-0.0,0.0
2019-08-15,1.0,-0.0,-0.0,-0.227523961330656,-0.8425486989463224,-0.0,0.0
2019-08-16,1.0,-0.0,-0.0,-0.23068622771886868,-0.8443900313336515,-0.0,0.0
2019-08-19,1.0,-0.0,-0.0,-0.23128970183533698,-0.8378613254981482,-0.0,0.0
2019-08-20,1.0,-0.0,-0.0,-0.23506692002643753,-0.8303659947124917,-0.0,0.0
2019-08-21,1.0,-0.0,-0.0,-0.2297381031064111,-0.8356948116325182,-0.0,0.0
2019-08-22,1.0,-0.0,-0.0,-0.22630177697975357,-0.8375539182300373,-0.0,0.0
2019-08-23,1.0,-0.0,-0.0,-0.22591828312009904,-0.8376599257119274,-0.0,0.0
2019-08-26,1.0,-0.0,-0.0,-0.2259756222472601,-0.8225750281675716,-0.0,0.0
2019-08-27,1.0,-0.0,-0.0,-0.22376792618808944,-0.8219962766719174,-0.0,0.0
2019-08-28,1.0,-0.0,-0.0,-0.22366994620466774,-0.8217799505001125,-0.0,0.0
2019-08-29,1.0,-0.0,-0.0,-0.2263487259192605,-0.8187246922164505,-0.0,0.0
2019-08-30,1.0,-0.0,-0.0,-0.22778378598975654,-0.812741036994715,-0.0,0.0
2019-09-03,1.0,-0.0,-0.0,-0.23981143241974653,-0.800963245648048,-0.0,0.0
2019-09-04,1.0,-0.0,-0.0,-0.24668511117942413,-0.8027051952044266,-0.0,0.0
2019-09-05,1.0,-0.0,-0.0,-0.24105207182885427,-0.8041682005972103,-0.0,0.0
2019-09-06,1.0,-0.0,-0.0,-0.25319966308523534,-0.8011586580931446,-0.0,0.0
2019-09-09,1.0,-0.0,-0.0,-0.2534406967667721,-0.8007066266792654,-0.0,0.0
2019-09-10,1.0,-0.0,-0.0,-0.294054743249635,-0.7624159417607502,-0.0,0.0
2019-09-11,1.0,-0.0,-0.0,-0.34019249917026223,-0.734152007965483,-0.0,0.0
2019-09-12,1.0,-0.0,-0.0,-0.3398626356524806,-0.7351275081443363,-0.0,0.0
2019-09-13,1.0,-0.0,-0.0,-0.3453177605054242,-0.7329066045970323,-0.0,0.0
