Date,IWF,IWM,LNC,MTUM,SPY,VLUE,VXX
2018-11-19,-0.04846808382693406,-0.48624432484440305,1.0,-0.0,-0.6941880393277008,-0.7778045040440181,0.0
2018-11-20,-0.009490449673672236,-0.47937249266510995,1.0,-0.0,-0.7024429674869769,-0.8025267948027065,0.0
2018-11-21,-0.00787143325680551,-0.4757148394406511,1.0,-0.0,-0.7023465219595098,-0.7956707117087569,0.0
2018-11-23,-0.008818184526469448,-0.469181040903268,1.0,-0.0,-0.7049483123305628,-0.7961688563172162,0.0
2018-11-26,-0.008249449044016914,-0.4718863541604622,1.0,-0.0,-0.7034069926737745,-0.794597653225326,0.0
2018-11-27,-0.0052930506408159625,-0.47170596806327875,1.0,-0.0,-0.7026376044485415,-0.7940170686015047,0.0
2018-11-28,-0.0039586867875107895,-0.48069768134059593,1.0,-0.0,-0.6995862725838616,-0.7922433550614639,0.0
2018-11-29,-0.0,-0.4710506871582681,1.0,-0.0,-0.6928033101817646,-0.7916654352002365,0.0
2018-11-30,-0.0,-0.4708577170893185,1.0,-0.0,-0.6926760063841108,-0.7920730625997519,0.0
2018-12-03,-0.0,-0.47076204828177165,1.0,-0.0,-0.6923440593328014,-0.7917146825045062,0.0
2018-12-04,-0.0,-0.4704945119792281,1.0,-0.0,-0.6895727605334593,-0.7904815295644989,0.0
2018-12-06,-0.0,-0.46353308217565337,1.0,-0.0,-0.6887508829762184,-0.7909700965387332,0.0
2018-12-07,-0.0,-0.46608916745506157,1.0,-0.0,-0.6898651844843898,-0.8005262535477768,0.0
2018-12-10,-0.0,-0.46284607028566394,1.0,-0.0,-0.6840961803822553,-0.788966853586213,0.0
2018-12-11,-0.0,-0.46468772961058047,1.0,-0.0,-0.679235855988244,-0.7950918442321822,0.0
2018-12-12,-0.0,-0.46616629874908017,1.0,-0.0,-0.6785871964679911,-0.7985871964679911,0.0
2018-12-13,-0.0,-0.46628403237674765,1.0,-0.0,-0.678616629874908,-0.7984105960264901,0.0
2018-12-14,-0.0,-0.46846846846846846,1.0,-0.0,-0.6774715892362951,-0.798209974680563,0.0
2018-12-17,-0.0,-0.46512584065078855,1.0,-0.0,-0.6679392675692344,-0.8036768376846496,0.0
2018-12-18,-0.0,-0.4553266111354669,1.0,-0.0,-0.6625748940523163,-0.8048224462954844,0.0
2018-12-19,-0.0,-0.4556244153414406,1.0,-0.0,-0.662915107577175,-0.8047825070159027,0.0
2018-12-20,-0.0,-0.4457550604339595,1.0,-0.0,-0.6665792922673657,-0.800174748798602,0.0
2018-12-21,-0.0,-0.44473134501566675,1.0,-0.0,-0.6679238714169665,-0.7885865150284321,0.0
2018-12-24,-0.0,-0.4381947660954145,1.0,-0.0,-0.6647464103751737,-0.7919175544233441,0.0
2018-12-26,-0.0,-0.4467002156721783,1.0,-0.0,-0.6460100647016535,-0.7829187634795112,0.0
2018-12-27,-0.0,-0.4232150875617422,1.0,-0.0,-0.5988718006286483,-0.7843792096991469,0.0
2018-12-28,-0.0,-0.4232755233765505,1.0,-0.0,-0.5987820620755459,-0.7842509962395465,0.0
2018-12-31,-0.0,-0.42272612465972553,1.0,-0.0,-0.5991356327000253,-0.7845255802205822,0.0
2019-01-02,-0.0,-0.42203275746017505,1.0,-0.0,-0.5976553735696657,-0.784860892977339,0.0
2019-01-03,-0.0,-0.42180666143321743,1.0,-0.0,-0.6013513513513513,-0.7804474599080409,0.0
2019-01-04,-0.0,-0.4230919546647312,1.0,-0.0,-0.5853386187259226,-0.7831500195410642,0.0
2019-01-07,-0.0,-0.4193278948687251,1.0,-0.0,-0.583679037781552,-0.7811621237853941,0.0
2019-01-08,-0.0,-0.4104581341043034,1.0,-0.0,-0.5899866562882242,-0.7794673635049483,0.0
2019-01-09,-0.0,-0.39836088345603554,1.0,-0.0,-0.5910543130990416,-0.7887762189192944,0.0
2019-01-10,-0.0,-0.4028853116470785,1.0,-0.0,-0.5903191667130842,-0.7918732245307192,0.0
2019-01-11,-0.0,-0.40245193647255506,1.0,-0.0,-0.5908052382279186,-0.7930064084703259,0.0
2019-01-14,-0.0,-0.4026342903288686,1.0,-0.0,-0.5929380969619337,-0.7890618473448248,0.0
2019-01-15,-0.0,-0.3975470383275261,1.0,-0.0,-0.5960418118466898,-0.7938397212543553,0.0
2019-01-16,-0.0,-0.39349738336488144,1.0,-0.0,-0.5919441042200201,-0.7982128938870949,0.0
2019-01-17,-0.0,-0.38488181994513565,1.0,-0.0,-0.5875474521322287,-0.7984981573332595,0.0
2019-01-18,-0.0,-0.3880567982882707,1.0,-0.0,-0.5901853447078111,-0.8005390835579514,0.0
2019-01-22,-0.0,-0.288662363923437,1.0,-0.0,-0.5552754771335974,-0.9260962300213291,0.0
2019-01-23,-0.0,-0.2587216563514751,1.0,-0.0,-0.5582970220088257,-0.9583691820931974,0.0
2019-01-24,-0.0,-0.25925823108100604,1.0,-0.0,-0.5596302259730165,-0.957192826605963,0.0
2019-01-25,-0.0,-0.1941529235382309,1.0,-0.0,-0.5186851018934977,-1.0635515575545562,0.0
2019-01-28,-0.0,-0.19480555555555557,1.0,-0.0,-0.5197222222222222,-1.0632222222222223,0.0
2019-01-29,-0.0,-0.1805938169574533,1.0,-0.0,-0.5236942427025072,-1.0783593510866236,0.0
2019-01-30,-0.0,-0.18148416188832597,1.0,-0.0,-0.522657685241886,-1.0793575683349106,0.0
2019-01-31,-0.0,-0.17370022123893808,1.0,-0.0,-0.49137168141592924,-1.1004148230088495,0.0
2019-02-01,-0.0,-0.17270210409745293,1.0,-0.0,-0.5013012181616833,-1.0945459579180508,0.0
2019-02-04,-0.0,-0.1706385452129868,1.0,-0.0,-0.5021727697971159,-1.095048299150267,0.0
2019-02-05,-0.0,-0.17154638034093425,1.0,-0.0,-0.4952678769094531,-1.1005091875138364,0.0
2019-02-06,-0.0,-0.16233640463739243,1.0,-0.0,-0.49583575440635286,-1.1087684347417062,0.0
2019-02-07,-0.0,-0.15552915826404046,1.0,-0.0,-0.4952899251360535,-1.1116881681814414,0.0
2019-02-08,-0.0,-0.16189210883224003,1.0,-0.0,-0.5123861717733676,-1.0936090121509037,0.0
2019-02-11,-0.0,-0.15017064846416384,1.0,-0.0,-0.5098365659424512,-1.1147645606148895,0.0
2019-02-12,-0.0,-0.16992372362340627,1.0,-0.0,-0.5103279327431658,-1.103557708368131,0.0
2019-02-13,-0.0,-0.1669863508742668,1.0,-0.0,-0.5118561143079532,-1.1010202096016457,0.0
2019-02-14,-0.0,-0.1786269286269286,1.0,-0.0,-0.5084637584637585,-1.0879120879120878,0.0
2019-02-15,-0.0,-0.19015473511681527,1.0,-0.0,-0.5035975220157235,-1.0842570214184515,0.0
2019-02-19,-0.0,-0.19395879732739418,1.0,-0.0,-0.5034521158129176,-1.086553452115813,0.0
2019-02-20,-0.0,-0.18820779654414427,1.0,-0.0,-0.5058849717577005,-1.0883997885305658,0.0
2019-02-21,-0.0,-0.18417390336228015,1.0,-0.0,-0.506206858160766,-1.092963705188154,0.0
2019-02-22,-0.0,-0.18534182921060688,1.0,-0.0,-0.5073040429616851,-1.0898466846601185,0.0
2019-02-25,-0.0,-0.18306687056860835,1.0,-0.0,-0.50621437508689,-1.091199777561518,0.0
2019-02-26,-0.0,-0.18346174171835453,1.0,-0.0,-0.5052429560815509,-1.0926765499401996,0.0
2019-02-27,-0.0,-0.18293836226079216,1.0,-0.0,-0.5068702714730752,-1.091677792612372,0.0
2019-02-28,-0.0,-0.18566666666666667,1.0,-0.0,-0.5082777777777778,-1.0838333333333334,0.0
2019-03-01,-0.0,-0.18846858856857193,1.0,-0.0,-0.5055268566350053,-1.0833472199077931,0.0
2019-03-04,-0.0,-0.18946462290347663,1.0,-0.0,-0.4989170276574475,-1.0884705098300567,0.0
2019-03-05,-0.0,-0.180940724875525,1.0,-0.0,-0.5151177992267253,-1.085505271063392,0.0
2019-03-06,-0.0,-0.1809767351363371,1.0,-0.0,-0.5167746059982767,-1.0818022625566335,0.0
2019-03-07,-0.0,-0.1572142064372919,1.0,-0.0,-0.5344617092119868,-1.0830188679245283,0.0
2019-03-08,-0.0,-0.1468653734077096,1.0,-0.0,-0.5253240085477202,-1.1030444314933534,0.0
2019-03-11,-0.0,-0.14926366586238457,1.0,-0.0,-0.5269711845134094,-1.0971794658457443,0.0
2019-03-12,-0.0,-0.1360704953577584,1.0,-0.0,-0.5321065213765498,-1.1115805859787624,0.0
2019-03-13,-0.0,-0.14451108941274934,1.0,-0.0,-0.539740549588506,-1.1055656297949505,0.0
2019-03-14,-0.0,-0.14386943785744177,1.0,-0.0,-0.5416097084670107,-1.1043102245780445,0.0
2019-03-15,-0.0,-0.13993908402492525,1.0,-0.0,-0.5450303182719982,-1.1093693240562215,0.0
2019-03-18,-0.0,-0.14521748904124987,1.0,-0.0,-0.5514780263010004,-1.1132123187591325,0.0
2019-03-19,-0.0,-0.1481429335736209,1.0,-0.0,-0.543209528904908,-1.1245459409230423,0.0
2019-03-20,-0.0,-0.157337623846219,1.0,-0.0,-0.5398989471307195,-1.1254692748468684,0.0
2019-03-21,-0.0,-0.16256185654968433,1.0,-0.0,-0.5201353734144816,-1.1613105056595188,0.0
2019-03-22,-0.0,-0.1630543134630173,1.0,-0.0,-0.5381789182877161,-1.1468770470792629,0.0
2019-03-25,-0.0,-0.1660391351474699,1.0,-0.0,-0.5402761138684465,-1.1460722231730276,0.0
2019-03-26,-0.0,-0.17114718428812734,1.0,-0.0,-0.5362306392968593,-1.155544103753328,0.0
2019-03-27,-0.0,-0.17866933181039404,1.0,-0.0,-0.5275271273557967,-1.1493146773272416,0.0
2019-03-28,-0.0,-0.18063043788332622,1.0,-0.0,-0.5253744116388532,-1.1466552560262444,0.0
2019-03-29,-0.0,-0.1818648710340105,1.0,-0.0,-0.5242524537776763,-1.1471125313855284,0.0
2019-04-01,-0.0,-0.18610889167903208,1.0,-0.0,-0.524654719780847,-1.1428204542860405,0.0
2019-04-02,-0.0,-0.1829645697758496,1.0,-0.0,-0.535589298626175,-1.1737093275488069,0.0
2019-04-03,-0.0,-0.18122182406658188,1.0,-0.0,-0.5336666281354756,-1.1749219743382266,0.0
2019-04-04,-0.0,-0.17973015918874413,1.0,-0.0,-0.5121775055614942,-1.1971802501950135,0.0
2019-04-05,-0.0,-0.17306412889415984,1.0,-0.0,-0.5152584536171936,-1.204246333632235,0.0
2019-04-08,-0.0,-0.1755537562893991,1.0,-0.0,-0.5151234746399861,-1.2009716037244809,0.0
2019-04-09,-0.0,-0.16671977751383296,1.0,-0.0,-0.5366899388742432,-1.193545583591645,0.0
2019-04-10,-0.0,-0.16243081113976876,1.0,-0.0,-0.5333990204885966,-1.2021039209435767,0.0
2019-04-11,-0.0,-0.16632801161103047,1.0,-0.0,-0.5420319303338171,-1.1944267053701016,0.0
2019-04-12,-0.0,-0.16390487819059246,1.0,-0.0,-0.5431420431420431,-1.2001279144136288,0.0
2019-04-15,-0.0,-0.16230854347446275,1.0,-0.0,-0.5489779279016948,-1.2005998485819114,0.0
2019-04-16,-0.0,-0.16679282636543613,1.0,-0.0,-0.5480959590078025,-1.196517992313963,0.0
2019-04-17,-0.0,-0.19109424341628764,1.0,-0.0,-0.5025060115305502,-1.2035229017585538,0.0
2019-04-18,-0.0,-0.18855423429679138,1.0,-0.0,-0.5073922981222695,-1.1973208344183086,0.0
2019-04-22,-0.0,-0.19061330262021306,1.0,-0.0,-0.4999424128995105,-1.1887993089547941,0.0
2019-04-23,-0.0,-0.19728772566295238,1.0,-0.0,-0.49828683308859517,-1.1836975612565142,0.0
2019-04-24,-0.0,-0.19271702237818558,1.0,-0.0,-0.4955128573894034,-1.188143588563539,0.0
2019-04-25,-0.0,-0.17993845799902225,1.0,-0.0,-0.5044143444626579,-1.1914128778074944,0.0
2019-04-26,-0.0,-0.17020235456665037,1.0,-0.0,-0.5171986989436114,-1.191042284332633,0.0
2019-04-29,-0.0,-0.1772808483660884,1.0,-0.0,-0.520142931243156,-1.1842256930436286,0.0
2019-04-30,-0.0,-0.17800715027101835,1.0,-0.0,-0.5179045092838197,-1.1872621381616884,0.0
2019-05-01,-0.0,-0.1772155550426956,1.0,-0.0,-0.5288772213247173,-1.1787156704361874,0.0
2019-05-02,-0.0,-0.18327566320645908,1.0,-0.0,-0.5100057670126874,-1.1902249134948097,0.0
2019-05-03,-0.0,-0.17983643379600298,1.0,-0.0,-0.511374762425848,-1.1884754938662674,0.0
2019-05-06,-0.0,-0.16485887734844779,1.0,-0.0,-0.5129901890266708,-1.1992692119573036,0.0
2019-05-07,-0.0,-0.1647245000719321,1.0,-0.0,-0.511178247734139,-1.2013810962451446,0.0
2019-05-08,-0.0,-0.18174252424955517,1.0,-0.0,-0.5179360615278655,-1.1701199563794984,0.0
2019-05-09,-0.0,-0.18188596994378803,1.0,-0.0,-0.52357462429735,-1.16249856602042,0.0
2019-05-10,-0.0,-0.18317087155963305,1.0,-0.0,-0.5241685779816514,-1.1596330275229358,0.0
2019-05-13,-0.0,-0.18315753267599172,1.0,-0.0,-0.523217152029351,-1.159911717495987,0.0
2019-05-14,-0.0,-0.22254596888260256,1.0,-0.0,-0.4882036775106083,-1.1181046676096182,0.0
2019-05-15,-0.0,-0.2242929679743568,1.0,-0.0,-0.48537713102431,-1.126967917624032,0.0
2019-05-16,-0.0,-0.22637923698766135,1.0,-0.0,-0.48126506878456954,-1.1288327896752235,0.0
2019-05-17,-0.0,-0.22535091208728764,1.0,-0.0,-0.48948684434846856,-1.1265556628970848,0.0
2019-05-20,-0.0,-0.22391452602864284,1.0,-0.0,-0.48920209138440557,-1.128438281427597,0.0
2019-05-21,-0.0,-0.2267370872022035,1.0,-0.0,-0.48374364653434426,-1.1290853848993383,0.0
2019-05-22,-0.0,-0.22446083995459706,1.0,-0.0,-0.48552780930760503,-1.1276958002270148,0.0
2019-05-23,-0.0,-0.22481279782164737,1.0,-0.0,-0.49137735420921264,-1.1202064896755164,0.0
2019-05-24,-0.0,-0.22679387795666867,1.0,-0.0,-0.4878893716103019,-1.1248828690689157,0.0
2019-05-28,-0.0,-0.23662580700207617,1.0,-0.0,-0.48445721111458717,-1.1229487215949492,0.0
2019-05-29,-0.0,-0.23677546026235666,1.0,-0.0,-0.48311185726887285,-1.12560111544262,0.0
2019-05-30,-0.0,-0.23449766753896917,1.0,-0.0,-0.48071452952554333,-1.1292524746842645,0.0
2019-05-31,-0.0,-0.24163896229363793,1.0,-0.0,-0.48035120620577954,-1.1194839882931265,0.0
2019-06-03,-0.0,-0.24094501620515155,1.0,-0.0,-0.47506681071245804,-1.12699721385114,0.0
2019-06-04,-0.0,-0.2447777335078832,1.0,-0.0,-0.45497751721782687,-1.1461950025613294,0.0
2019-06-05,-0.0,-0.25353429469926625,1.0,-0.0,-0.45264470068277757,-1.1269229679576167,0.0
2019-06-06,-0.0,-0.2642695356738392,1.0,-0.0,-0.4323046432616081,-1.1347112117780294,0.0
2019-06-07,-0.0,-0.2665363033497704,1.0,-0.0,-0.4358385762058607,-1.1316102703621833,0.0
2019-06-10,-0.0,-0.27078431928342644,1.0,-0.0,-0.4204200799342385,-1.1433147198049831,0.0
2019-06-11,-0.0,-0.27204774761972433,1.0,-0.0,-0.41855904504760555,-1.1515134290180475,0.0
2019-06-12,-0.0,-0.2768688934333106,1.0,-0.0,-0.4138832083617359,-1.149511474664849,0.0
2019-06-13,-0.0,-0.25845561158008046,1.0,-0.0,-0.413432666704436,-1.160812418559855,0.0
2019-06-14,-0.0,-0.2551329614001303,1.0,-0.0,-0.4206904364079182,-1.1561836254991364,0.0
2019-06-17,-0.0,-0.24986546577166002,1.0,-0.0,-0.42739400118956583,-1.1550684000339877,0.0
2019-06-18,-0.0,-0.23197367674590116,1.0,-0.0,-0.43640437964486295,-1.1681794973620014,0.0
2019-06-19,-0.0,-0.22801201405417656,1.0,-0.0,-0.4408364501870112,-1.1646548792927576,0.0
2019-06-20,-0.0,-0.22895259721827987,1.0,-0.0,-0.44280442804428044,-1.1667612829974454,0.0
2019-06-21,-0.0,-0.2289005831318447,1.0,-0.0,-0.45228274783103406,-1.1633622528801024,0.0
2019-06-24,-0.0,-0.2451241637373852,1.0,-0.0,-0.4484918925048191,-1.1411724685338474,0.0
2019-06-25,-0.0,-0.22760379764772568,1.0,-0.0,-0.46019555051721694,-1.146266118747343,0.0
2019-06-26,-0.0,-0.2263320748289664,1.0,-0.0,-0.46660232208249347,-1.1458256451017685,0.0
2019-06-27,-0.0,-0.217544557832798,1.0,-0.0,-0.4684897239830581,-1.1565706813724097,0.0
2019-06-28,-0.0,-0.20011938940845392,1.0,-0.0,-0.48463572017396744,-1.1578498536058444,0.0
2019-07-01,-0.0,-0.20639972718747338,1.0,-0.0,-0.4777345193100117,-1.1576629060217682,0.0
2019-07-02,-0.0,-0.20385643592514646,1.0,-0.0,-0.4810875376827257,-1.1590353222228542,0.0
2019-07-03,-0.0,-0.20842446104467863,1.0,-0.0,-0.4741954724912659,-1.157724316187122,0.0
2019-07-05,-0.0,-0.2246945775107004,1.0,-0.0,-0.4605572720315202,-1.1493239604297174,0.0
2019-07-08,-0.0,-0.2274454210377091,1.0,-0.0,-0.4574709384746243,-1.1503544088460447,0.0
2019-07-09,-0.0,-0.22551601121209547,1.0,-0.0,-0.45542059514708794,-1.1503723208471361,0.0
2019-07-10,-0.0,-0.23174666062938648,1.0,-0.0,-0.44914534752094176,-1.149083088068825,0.0
2019-07-11,-0.0,-0.23190416855459903,1.0,-0.0,-0.4519710013593113,-1.1480516538287269,0.0
2019-07-12,-0.0,-0.21412778502182664,1.0,-0.0,-0.4699529451782981,-1.1505754294461137,0.0
2019-07-15,-0.0,-0.24199852716252196,1.0,-0.0,-0.4646802243244775,-1.125701013991956,0.0
2019-07-16,-0.0,-0.2504886270288644,1.0,-0.0,-0.47100812962071215,-1.1111237005353651,0.0
2019-07-17,-0.0,-0.2599371051364138,1.0,-0.0,-0.4659036178712072,-1.1072612403320397,0.0
2019-07-18,-0.0,-0.25905355624822896,1.0,-0.0,-0.46404080476055537,-1.110569566449419,0.0
2019-07-19,-0.0,-0.2674605185372857,1.0,-0.0,-0.4407848436224418,-1.1068321932269234,0.0
2019-07-22,-0.0,-0.27168898390908064,1.0,-0.0,-0.4385056824575222,-1.1029031169123438,0.0
2019-07-23,-0.0,-0.2744309068910212,1.0,-0.0,-0.4364500970764512,-1.1029291763977602,0.0
2019-07-24,-0.0,-0.2754421979134445,1.0,-0.0,-0.4370237057450578,-1.099603498214336,0.0
2019-07-25,-0.0,-0.26733925359712235,1.0,-0.0,-0.44927495503597126,-1.0936375899280577,0.0
2019-07-26,-0.0,-0.26845562229832143,1.0,-0.0,-0.4469769269634536,-1.0915062033346432,0.0
2019-07-29,-0.0,-0.2783427390065374,1.0,-0.0,-0.4370844275576913,-1.0783371514779014,0.0
2019-07-30,-0.0,-0.28256372987477635,1.0,-0.0,-0.4386180679785331,-1.0739881484794276,0.0
2019-07-31,-0.0,-0.285363197140224,1.0,-0.0,-0.4368978132767336,-1.0704890105286675,0.0
2019-08-01,-0.0,-0.28969981028903025,1.0,-0.0,-0.4341870326972436,-1.0659803593348958,0.0
2019-08-02,-0.0,-0.30270160823788034,1.0,-0.0,-0.4556288325812796,-1.1342126576420224,0.0
2019-08-05,-0.0,-0.30203148512559325,1.0,-0.0,-0.4518752170390092,-1.1399467530964233,0.0
2019-08-06,-0.0,-0.30509400333467485,1.0,-0.0,-0.43681366066808486,-1.1327833036278963,0.0
2019-08-07,-0.0,-0.2991963260619977,1.0,-0.0,-0.43484500574052815,-1.1362227324913892,0.0
2019-08-08,-0.0,-0.297961422961423,1.0,-0.0,-0.4415280665280665,-1.148013398013398,0.0
2019-08-09,-0.0,-0.29713658930839393,1.0,-0.0,-0.4411730747026902,-1.1481930493014663,0.0
2019-08-12,-0.0,-0.29593927674680365,1.0,-0.0,-0.44289878495771884,-1.1472481168287683,0.0
2019-08-13,-0.0,-0.2957917922559703,1.0,-0.0,-0.4467018316716902,-1.1557210758172964,0.0
2019-08-14,-0.0,-0.30042794355771457,1.0,-0.0,-0.43693615544760583,-1.154146426092991,0.0
2019-08-15,-0.0,-0.3098223014549428,1.0,-0.0,-0.43679912588417963,-1.128759560641785,0.0
2019-08-16,-0.0,-0.3135254734059366,1.0,-0.0,-0.43435533461682135,-1.125628573891555,0.0
2019-08-19,-0.0,-0.3156094616733251,1.0,-0.0,-0.43235708332135775,-1.1261748052769236,0.0
2019-08-20,-0.0,-0.31949147678356193,1.0,-0.0,-0.42897319634965275,-1.1213338690237042,0.0
2019-08-21,-0.0,-0.31934123317935326,1.0,-0.0,-0.43210053653917885,-1.1177516999971309,0.0
2019-08-22,-0.0,-0.31946912801696953,1.0,-0.0,-0.435217565785702,-1.1118213610044143,0.0
2019-08-23,-0.0,-0.317947247706422,1.0,-0.0,-0.4348337155963303,-1.1141915137614677,0.0
2019-08-26,-0.0,-0.3130419899589229,1.0,-0.0,-0.43096759470561385,-1.1085691465084437,0.0
2019-08-27,-0.0,-0.3100903314051235,1.0,-0.0,-0.42695124383780236,-1.1125580600119682,0.0
2019-08-28,-0.0,-0.3087728295865743,1.0,-0.0,-0.4246231871669943,-1.1158788500441632,0.0
2019-08-29,-0.0,-0.30890469416785205,1.0,-0.0,-0.43126600284495026,-1.1047795163584637,0.0
2019-08-30,-0.0,-0.29630782288866886,1.0,-0.0,-0.43590323949639276,-1.0970717216013581,0.0
2019-09-03,-0.0,-0.297564149715676,1.0,-0.0,-0.438141850793561,-1.0934166973151893,0.0
2019-09-04,-0.0,-0.29961276463438763,1.0,-0.0,-0.4340993244580118,-1.0928234263263517,0.0
2019-09-05,-0.0,-0.31932844005736943,1.0,-0.0,-0.4265586771281532,-1.066340448269074,0.0
2019-09-06,-0.0,-0.32107117688513037,1.0,-0.0,-0.42255109231853416,-1.075264270613108,0.0
2019-09-09,-0.0,-0.319828582706025,1.0,-0.0,-0.422002311877978,-1.0775324931630437,0.0
2019-09-10,-0.0,-0.32857949731714203,1.0,-0.0,-0.3848065518215193,-1.1106467099689352,0.0
2019-09-11,-0.0,-0.3375693422393298,1.0,-0.0,-0.3571832899354693,-1.1355428506736103,0.0
2019-09-12,-0.0,-0.32020930561448174,1.0,-0.0,-0.36792532880780654,-1.1403196153302222,0.0
2019-09-13,-0.0,-0.3202139097957105,1.0,-0.0,-0.3729273951672231,-1.136325052345651,0.0
2019-09-16,-0.0,-0.3256875531613269,1.0,-0.0,-0.3703147150552878,-1.1392401474340799,0.0
2019-09-17,-0.0,-0.33360727746762264,1.0,-0.0,-0.3650636211636013,-1.1352339388443335,0.0
