Date,IWF,IWM,MTUM,SPY,VLUE,VXX,WRB
2018-10-15,-0.08633521881512354,-0.4541873726154762,-0.0,-0.3735314997595438,-0.3760047633224174,0.0,1.0
2018-10-16,-0.08610424109187506,-0.4545891728496839,-0.0,-0.37340844554364755,-0.3758816524686269,0.0,1.0
2018-10-17,-0.0787001316207507,-0.44124722007897244,-0.0,-0.37126128988335677,-0.3780919529796215,0.0,1.0
2018-10-18,-0.0785114590424325,-0.44107102337190834,-0.0,-0.3714318130247334,-0.3781030179260268,0.0,1.0
2018-10-19,-0.06938931986289013,-0.4351885260689158,-0.0,-0.37251939383005594,-0.3779992783691142,0.0,1.0
2018-10-22,-0.06962481962481962,-0.43285533910533913,-0.0,-0.3734217171717171,-0.37881042568542567,0.0,1.0
2018-10-23,-0.06842022152541226,-0.43314760089332033,-0.0,-0.37469827877912876,-0.37959349410092713,0.0,1.0
2018-10-24,-0.06790779740765038,-0.4382563847354491,-0.0,-0.3761169045626258,-0.3797814825706336,0.0,1.0
2018-10-25,-0.04105883917882321,-0.4118299117634018,-0.0,-0.3987274420254512,-0.36538376269232475,0.0,1.0
2018-10-26,-0.03649956994464416,-0.40727344904395385,-0.0,-0.3994883443971506,-0.3621727719824449,0.0,1.0
2018-10-29,-0.024442199578355587,-0.411718200983837,-0.0,-0.3946547786366831,-0.3652494729444835,0.0,1.0
2018-10-30,-0.013076348292382753,-0.41288295019999127,-0.0,-0.3961144565074063,-0.375609863302712,0.0,1.0
2018-10-31,-0.014984468652929081,-0.40429627685173036,-0.0,-0.3949337183357396,-0.37329920812005074,0.0,1.0
2018-11-01,-0.013733379986004199,-0.405156578026592,-0.0,-0.39474720083974807,-0.3732067879636109,0.0,1.0
2018-11-02,-0.018421339139902015,-0.3855851932498639,-0.0,-0.4026565051714752,-0.37080021774632554,0.0,1.0
2018-11-05,-0.01737086135962907,-0.3883410609721587,-0.0,-0.4027732427784671,-0.36831450401619537,0.0,1.0
2018-11-06,-0.015452009415046639,-0.38710661668555485,-0.0,-0.40517391683375464,-0.37167640135995117,0.0,1.0
2018-11-07,-0.015724847876818392,-0.3873634162831781,-0.0,-0.40587991537807244,-0.3720311443589017,0.0,1.0
2018-11-08,-0.00973489787049109,-0.3868318122555411,-0.0,-0.4038026944806606,-0.3725988700564972,0.0,1.0
2018-11-09,-0.009300910533063866,-0.3868787621965795,-0.0,-0.4044809526913966,-0.372471043310081,0.0,1.0
2018-11-12,-0.008774400415971575,-0.37957406243906666,-0.0,-0.40713217930108114,-0.3710379790714301,0.0,1.0
2018-11-13,-0.0,-0.37728124798000473,-0.0,-0.4078558962314969,-0.36952446618258605,0.0,1.0
2018-11-14,-0.0,-0.3773406020383977,-0.0,-0.40785192527311515,-0.3695619384171174,0.0,1.0
2018-11-15,-0.0,-0.3786869647954329,-0.0,-0.4080745610241328,-0.3756811694490096,0.0,1.0
2018-11-16,-0.0,-0.38264244211256615,-0.0,-0.4100034689098951,-0.37544445408030525,0.0,1.0
2018-11-19,-0.0,-0.38516923344644566,-0.0,-0.4129905159662403,-0.37709910380231443,0.0,1.0
2018-11-20,-0.0,-0.37394203086780525,-0.0,-0.40636837889906274,-0.38431066952399506,0.0,1.0
2018-11-21,-0.0,-0.3714181302263591,-0.0,-0.4072529504073605,-0.3709881983705583,0.0,1.0
2018-11-23,-0.0,-0.36274383432156054,-0.0,-0.4126278250408181,-0.37294835438686946,0.0,1.0
2018-11-26,-0.0,-0.36288451623990375,-0.0,-0.4124634816978862,-0.3727874205189895,0.0,1.0
2018-11-27,-0.0,-0.3624954489966376,-0.0,-0.4092262223459619,-0.3699483862677489,0.0,1.0
2018-11-28,-0.0,-0.36589964434160344,-0.0,-0.40757166730942285,-0.36904914941937694,0.0,1.0
2018-11-29,-0.0,-0.3595680327170486,-0.0,-0.40244525858396524,-0.3679815966601346,0.0,1.0
2018-11-30,-0.0,-0.35952974250846587,-0.0,-0.4024875939769557,-0.36777202734649544,0.0,1.0
2018-12-03,-0.0,-0.35944219714711517,-0.0,-0.40212901852246113,-0.36744730679156906,0.0,1.0
2018-12-04,-0.0,-0.3629037402453805,-0.0,-0.3976695230602394,-0.36577430946862577,0.0,1.0
2018-12-06,-0.0,-0.3404188547398372,-0.0,-0.39638471033746886,-0.35537795259116683,0.0,1.0
2018-12-07,-0.0,-0.3403280471986276,-0.0,-0.39625088915854223,-0.3555797313695134,0.0,1.0
2018-12-10,-0.0,-0.3387056575558694,-0.0,-0.39214505275400846,-0.3460995264600814,0.0,1.0
2018-12-11,-0.0,-0.3394779500394863,-0.0,-0.38952159275115344,-0.3492456045554678,0.0,1.0
2018-12-12,-0.0,-0.33965284273984,-0.0,-0.3891071614177321,-0.3500259848248623,0.0,1.0
2018-12-13,-0.0,-0.3379798903107861,-0.0,-0.3903938839953465,-0.3490734585341532,0.0,1.0
2018-12-14,-0.0,-0.3327518534670737,-0.0,-0.3944510207048367,-0.3495109338981995,0.0,1.0
2018-12-17,-0.0,-0.3306550145995983,-0.0,-0.38712750315806915,-0.35308248255296243,0.0,1.0
2018-12-18,-0.0,-0.33082037155934807,-0.0,-0.3874241451442537,-0.35287782449309285,0.0,1.0
2018-12-19,-0.0,-0.3310127631360849,-0.0,-0.3875766616940162,-0.35332753190784016,0.0,1.0
2018-12-20,-0.0,-0.32525915830339075,-0.0,-0.38910915623838427,-0.3506587370420848,0.0,1.0
2018-12-21,-0.0,-0.3249690210656753,-0.0,-0.38911606774060303,-0.351177199504337,0.0,1.0
2018-12-24,-0.0,-0.3138729630314612,-0.0,-0.38361794381768494,-0.3574584386494873,0.0,1.0
2018-12-26,-0.0,-0.31354957914186,-0.0,-0.38269349209607884,-0.3567234654075139,0.0,1.0
2018-12-27,-0.0,-0.30504247683542507,-0.0,-0.3663551022890858,-0.3561160560410373,0.0,1.0
2018-12-28,-0.0,-0.30455338663203607,-0.0,-0.3672943468203401,-0.35729069437117,0.0,1.0
2018-12-31,-0.0,-0.3046001501592906,-0.0,-0.3672815080862807,-0.35729794444106244,0.0,1.0
2019-01-02,-0.0,-0.3051708030383038,-0.0,-0.3684349486169219,-0.3573662618302937,0.0,1.0
2019-01-03,-0.0,-0.3075291622481442,-0.0,-0.3901419365364222,-0.3416265600783098,0.0,1.0
2019-01-04,-0.0,-0.30724915009262466,-0.0,-0.3870691936567392,-0.34138794454736066,0.0,1.0
2019-01-07,-0.0,-0.2956036877491042,-0.0,-0.38395265509883647,-0.3334071419944442,0.0,1.0
2019-01-08,-0.0,-0.28960221905087336,-0.0,-0.38815300194970953,-0.3322546280476774,0.0,1.0
2019-01-09,-0.0,-0.28043954277908356,-0.0,-0.3889190220775829,-0.339540770204303,0.0,1.0
2019-01-10,-0.0,-0.27951483021065526,-0.0,-0.3896218647709701,-0.33901640661084,0.0,1.0
2019-01-11,-0.0,-0.272584604241278,-0.0,-0.3924389360589111,-0.3469679288559816,0.0,1.0
2019-01-14,-0.0,-0.27524210272000643,-0.0,-0.39537739837725744,-0.3427087318045461,0.0,1.0
2019-01-15,-0.0,-0.27023919970957205,-0.0,-0.3958694687588238,-0.3507522891371869,0.0,1.0
2019-01-16,-0.0,-0.2734597918257445,-0.0,-0.38468030382188645,-0.35126391512277455,0.0,1.0
2019-01-17,-0.0,-0.2753757318471722,-0.0,-0.3845240729935819,-0.35205118403315694,0.0,1.0
2019-01-18,-0.0,-0.272324499291928,-0.0,-0.3854744082540967,-0.36526400971070194,0.0,1.0
2019-01-22,-0.0,-0.23078147698553264,-0.0,-0.40319595629937716,-0.3560327157668504,0.0,1.0
2019-01-23,-0.0,-0.20824684655915693,-0.0,-0.4056562350311352,-0.38194555324924157,0.0,1.0
2019-01-24,-0.0,-0.20871422298511036,-0.0,-0.4048740569238753,-0.38234002634625364,0.0,1.0
2019-01-25,-0.0,-0.17956760834607216,-0.0,-0.43675924639177305,-0.3689225943499236,0.0,1.0
2019-01-28,-0.0,-0.17258167077338843,-0.0,-0.44744058500914075,-0.36710118432557026,0.0,1.0
2019-01-29,-0.0,-0.1642382260440304,-0.0,-0.4486444524065448,-0.3776623273219475,0.0,1.0
2019-01-30,-0.0,-0.165518202820043,-0.0,-0.45007169600892216,-0.3759659045646459,0.0,1.0
2019-01-31,-0.0,-0.16402073871628953,-0.0,-0.48844499819139103,-0.3570997950243157,0.0,1.0
2019-02-01,-0.0,-0.16290293390174745,-0.0,-0.4902571939914335,-0.35775905407307607,0.0,1.0
2019-02-04,-0.0,-0.16216325051342972,-0.0,-0.48697297950308055,-0.3643337494463013,0.0,1.0
2019-02-05,-0.0,-0.16510847055511993,-0.0,-0.4899169632265718,-0.35553008826427007,0.0,1.0
2019-02-06,-0.0,-0.15633368906429335,-0.0,-0.4992046392686708,-0.3580331433864245,0.0,1.0
2019-02-07,-0.0,-0.15332125603864735,-0.0,-0.4983896940418679,-0.36117149758454103,0.0,1.0
2019-02-08,-0.0,-0.15858950810407121,-0.0,-0.5143208929616696,-0.34553821932462714,0.0,1.0
2019-02-11,-0.0,-0.158335688617919,-0.0,-0.5079743206686317,-0.3525053498607017,0.0,1.0
2019-02-12,-0.0,-0.15897010973909176,-0.0,-0.5092661829793254,-0.35274145631656595,0.0,1.0
2019-02-13,-0.0,-0.15560746722516464,-0.0,-0.5077431177880258,-0.3504641843043277,0.0,1.0
2019-02-14,-0.0,-0.14939233657689666,-0.0,-0.5104170872531998,-0.3589857471635644,0.0,1.0
2019-02-15,-0.0,-0.14950475035374974,-0.0,-0.511805134424904,-0.36011724277339807,0.0,1.0
2019-02-19,-0.0,-0.14824457751697342,-0.0,-0.5013318379363522,-0.35320742624822254,0.0,1.0
2019-02-20,-0.0,-0.14824090399102421,-0.0,-0.5002804936688572,-0.35500480846289467,0.0,1.0
2019-02-21,-0.0,-0.14881334188582426,-0.0,-0.5,-0.3556767158434894,0.0,1.0
2019-02-22,-0.0,-0.1450588211716135,-0.0,-0.5047798464837565,-0.3542697957793054,0.0,1.0
2019-02-25,-0.0,-0.14288,-0.0,-0.50266,-0.35446,0.0,1.0
2019-02-26,-0.0,-0.14366332472834245,-0.0,-0.5084749154509616,-0.34900242140441456,0.0,1.0
2019-02-27,-0.0,-0.13847632010889147,-0.0,-0.5114896513070979,-0.35173545778453896,0.0,1.0
2019-02-28,-0.0,-0.14461834047152064,-0.0,-0.5167113637273346,-0.3400112076211824,0.0,1.0
2019-03-01,-0.0,-0.14503923766816143,-0.0,-0.5240430813581037,-0.33283952594490707,0.0,1.0
2019-03-04,-0.0,-0.14636441916815188,-0.0,-0.5235797104351484,-0.3325790496024992,0.0,1.0
2019-03-05,-0.0,-0.14099656840119607,-0.0,-0.5307940840039334,-0.33499227388573377,0.0,1.0
2019-03-06,-0.0,-0.1415877727856226,-0.0,-0.5307084403080873,-0.33346036585365857,0.0,1.0
2019-03-07,-0.0,-0.14785883106998357,-0.0,-0.5265192484877619,-0.3285863077354485,0.0,1.0
2019-03-08,-0.0,-0.13794006283734792,-0.0,-0.5491218883428663,-0.3269556110529284,0.0,1.0
2019-03-11,-0.0,-0.13835295069368603,-0.0,-0.5477692836629858,-0.33626582534482063,0.0,1.0
2019-03-12,-0.0,-0.12742079248035004,-0.0,-0.5527104772708857,-0.34563649623207193,0.0,1.0
2019-03-13,-0.0,-0.13226265501118115,-0.0,-0.5547468997763774,-0.3459036389510063,0.0,1.0
2019-03-14,-0.0,-0.12948199109672198,-0.0,-0.5565358154593283,-0.33745447187373534,0.0,1.0
2019-03-15,-0.0,-0.12253758292588911,-0.0,-0.5614818120955144,-0.34472824653587875,0.0,1.0
2019-03-18,-0.0,-0.12681417550430518,-0.0,-0.5617888330246097,-0.34693752926089527,0.0,1.0
2019-03-19,-0.0,-0.12692245097241436,-0.0,-0.5614777443241924,-0.3459598014484498,0.0,1.0
2019-03-20,-0.0,-0.13614381618952395,-0.0,-0.5607566266043627,-0.343624380190585,0.0,1.0
2019-03-21,-0.0,-0.13714845503898115,-0.0,-0.56692109882036,-0.33680966570064086,0.0,1.0
2019-03-22,-0.0,-0.1374915476507592,-0.0,-0.5715222424850931,-0.3400405712763559,0.0,1.0
2019-03-25,-0.0,-0.10277766464383171,-0.0,-0.5909053883435832,-0.3427279762147192,0.0,1.0
2019-03-26,-0.0,-0.11101344998160337,-0.0,-0.5895711540820081,-0.3434855484240219,0.0,1.0
2019-03-27,-0.0,-0.10339332774929008,-0.0,-0.5956812192281763,-0.34386810762221903,0.0,1.0
2019-03-28,-0.0,-0.1040785035265256,-0.0,-0.5934580394561996,-0.3468465705816212,0.0,1.0
2019-03-29,-0.0,-0.10084222576556687,-0.0,-0.594137127437753,-0.34925794186189135,0.0,1.0
2019-04-01,-0.0,-0.10378550181329205,-0.0,-0.5939652010920501,-0.3396357116661913,0.0,1.0
2019-04-02,-0.0,-0.11225942954795134,-0.0,-0.6058713431256867,-0.3162916547992025,0.0,1.0
2019-04-03,-0.0,-0.11319986979166667,-0.0,-0.602294921875,-0.31901041666666663,0.0,1.0
2019-04-04,-0.0,-0.11313682752439347,-0.0,-0.5959951926014951,-0.3279012446273248,0.0,1.0
2019-04-05,-0.0,-0.10560854324610744,-0.0,-0.5979864677590283,-0.3343930871443711,0.0,1.0
2019-04-08,-0.0,-0.10496607095551526,-0.0,-0.5980274285248508,-0.33476657224950584,0.0,1.0
2019-04-09,-0.0,-0.10224698463233943,-0.0,-0.6074001510234903,-0.3312108410375722,0.0,1.0
2019-04-10,-0.0,-0.1140052620926938,-0.0,-0.6054037644201579,-0.30445253997166566,0.0,1.0
2019-04-11,-0.0,-0.10587759231158321,-0.0,-0.6252503793626707,-0.2921193727870511,0.0,1.0
2019-04-12,-0.0,-0.10491776715547274,-0.0,-0.6247063112695455,-0.29581544195090337,0.0,1.0
2019-04-15,-0.0,-0.10358203527486515,-0.0,-0.625351031375639,-0.2913913974584318,0.0,1.0
2019-04-16,-0.0,-0.1023895610721716,-0.0,-0.62469953743915,-0.2928272769507342,0.0,1.0
2019-04-17,-0.0,-0.11108195397658459,-0.0,-0.6066814695195801,-0.30080742834073476,0.0,1.0
2019-04-18,-0.0,-0.12181108256286795,-0.0,-0.6075380849298995,-0.2937546784276437,0.0,1.0
2019-04-22,-0.0,-0.11924283834396195,-0.0,-0.6088875392246179,-0.2963862739143638,0.0,1.0
2019-04-23,-0.0,-0.12015488160882258,-0.0,-0.6043829062601362,-0.30270840090820633,0.0,1.0
2019-04-24,-0.0,-0.1212655917249772,-0.0,-0.6051110435047156,-0.3018355136395903,0.0,1.0
2019-04-25,-0.0,-0.14694070885763122,-0.0,-0.6288691640752107,-0.2836254299071195,0.0,1.0
2019-04-26,-0.0,-0.14535350416795306,-0.0,-0.63680148193887,-0.2760728619944427,0.0,1.0
2019-04-29,-0.0,-0.14370875901905564,-0.0,-0.6349620737147204,-0.27695438567640346,0.0,1.0
2019-04-30,-0.0,-0.13538309969007206,-0.0,-0.6337513597832557,-0.28336856796863774,0.0,1.0
2019-05-01,-0.0,-0.12720281302050132,-0.0,-0.6395509037445251,-0.28954781929222095,0.0,1.0
2019-05-02,-0.0,-0.12636944769891678,-0.0,-0.6347248771864916,-0.2943824381821545,0.0,1.0
2019-05-03,-0.0,-0.12336060518850471,-0.0,-0.6372158039715495,-0.2950910660691527,0.0,1.0
2019-05-06,-0.0,-0.11607326187836228,-0.0,-0.6404459775779229,-0.29680505934047885,0.0,1.0
2019-05-07,-0.0,-0.11803561171740379,-0.0,-0.6394518749487158,-0.29387872322967096,0.0,1.0
2019-05-08,-0.0,-0.12127354627354626,-0.0,-0.6230548730548731,-0.3031736281736282,0.0,1.0
2019-05-09,-0.0,-0.12212255263373475,-0.0,-0.6236585565659049,-0.30222413369378226,0.0,1.0
2019-05-10,-0.0,-0.12226385732129327,-0.0,-0.6245879149005877,-0.3007760509449802,0.0,1.0
2019-05-13,-0.0,-0.12080922483483114,-0.0,-0.630411588493578,-0.3005662932414133,0.0,1.0
2019-05-14,-0.0,-0.12120475582832027,-0.009924854671770877,-0.6091025095703956,-0.28526867999432864,0.0,1.0
2019-05-15,-0.0,-0.1154125186409254,-0.015114263834589496,-0.6022731852807223,-0.28243521018902906,0.0,1.0
2019-05-16,-0.0,-0.11558143283100974,-0.015170440809090175,-0.6012974454025304,-0.2826174550729309,0.0,1.0
2019-05-17,-0.0,-0.11346588159380545,-0.018067430230682364,-0.6000362961768027,-0.28490482335860623,0.0,1.0
2019-05-20,-0.0,-0.11170448591350611,-0.018439401878199188,-0.6005199306759098,-0.28455120712587156,0.0,1.0
2019-05-21,-0.0,-0.1156035644600004,-0.024721903727395248,-0.5883571701566995,-0.2828636372779756,0.0,1.0
2019-05-22,-0.0,-0.11111780656824345,-0.02960731143918851,-0.5882695591041479,-0.2796223762177363,0.0,1.0
2019-05-23,-0.0,-0.1114543630892678,-0.042266800401203605,-0.587221664994985,-0.26505516549648944,0.0,1.0
2019-05-24,-0.0,-0.10822181264524401,-0.041770173892138794,-0.5887691321419986,-0.2646045356198413,0.0,1.0
2019-05-28,-0.0,-0.11190814915743282,-0.03885226521329673,-0.5879135191456109,-0.2650730358466748,0.0,1.0
2019-05-29,-0.0,-0.120051901387364,-0.04094220980137738,-0.5831120870346341,-0.25212097015670226,0.0,1.0
2019-05-30,-0.0,-0.1167773986951577,-0.0428163843498733,-0.5797769398056702,-0.2557810099559067,0.0,1.0
2019-05-31,-0.0,-0.12719864851435955,-0.04402265725926662,-0.5730299115571897,-0.2432276657060519,0.0,1.0
2019-06-03,-0.0,-0.13063446501039294,-0.056616846481243197,-0.5720281104622389,-0.22035039097297834,0.0,1.0
2019-06-04,-0.0,-0.1436041119946331,-0.05645113553402656,-0.5525147491170261,-0.22053629565320337,0.0,1.0
2019-06-05,-0.0,-0.13571400602999337,-0.06965816985786444,-0.5545636085986139,-0.19785426210893142,0.0,1.0
2019-06-06,-0.0,-0.14065680288085175,-0.07969312666353531,-0.5498277751683107,-0.1869226553937686,0.0,1.0
2019-06-07,-0.0,-0.1427649967748871,-0.07925959226754754,-0.5455913684251675,-0.18699790856316334,0.0,1.0
2019-06-10,-0.0,-0.14423508737674512,-0.08036707995704384,-0.5394708581470272,-0.1884799375183052,0.0,1.0
2019-06-11,-0.0,-0.1436142128009074,-0.09224240765003813,-0.5357568883587226,-0.18391771124626005,0.0,1.0
2019-06-12,-0.0,-0.15048828125,-0.09652343749999999,-0.5290039062499999,-0.17708984375,0.0,1.0
2019-06-13,-0.0,-0.15005553282282105,-0.0984197501997233,-0.5276202724031098,-0.17240505835817696,0.0,1.0
2019-06-14,-0.0,-0.1475269319930649,-0.10192273975805038,-0.5296398028558628,-0.16899460386106405,0.0,1.0
2019-06-17,-0.0,-0.1396546678372842,-0.10209735635547752,-0.5413325529216662,-0.16794459077163207,0.0,1.0
2019-06-18,-0.0,-0.14397349702815943,-0.10472571372892917,-0.5338789827535808,-0.16616973594465556,0.0,1.0
2019-06-19,-0.0,-0.13753799392097263,-0.10944197646325304,-0.5320317979892448,-0.1693749512898449,0.0,1.0
2019-06-20,-0.0,-0.1412481211813621,-0.11147982587987272,-0.529563333268266,-0.16972808370259032,0.0,1.0
2019-06-21,-0.0,-0.1431109896118097,-0.11179020542060454,-0.5278450363196125,-0.169901585565883,0.0,1.0
2019-06-24,-0.0,-0.14465273988619537,-0.10926416712136568,-0.5304973107802635,-0.16427624912308053,0.0,1.0
2019-06-25,-0.0,-0.1450342999688182,-0.10907779856563767,-0.5303632678515746,-0.16438649828500154,0.0,1.0
2019-06-26,-0.0,-0.1437151437151437,-0.105007605007605,-0.5209625209625209,-0.1803166803166803,0.0,1.0
2019-06-27,-0.0,-0.14737793851717904,-0.12817438477867757,-0.5396847236417958,-0.1503262835128548,0.0,1.0
2019-06-28,-0.0,-0.13566950335095615,-0.13044161867887816,-0.5482007036025236,-0.15105835184056918,0.0,1.0
2019-07-01,-0.0,-0.14335080795586186,-0.12587618542734286,-0.5436374703029588,-0.1505762698552944,0.0,1.0
2019-07-02,-0.0,-0.14583374169394514,-0.12719289648548524,-0.5411529490169943,-0.14595134955014993,0.0,1.0
2019-07-03,-0.0,-0.1445212318173809,-0.12799780731807592,-0.5417490553847962,-0.14350320092405883,0.0,1.0
2019-07-05,-0.0,-0.14687683571568433,-0.12766790679459564,-0.5406696690816526,-0.1428627374192285,0.0,1.0
2019-07-08,-0.0,-0.1479595833006971,-0.12624344011905694,-0.5401033915563562,-0.1438670008615963,0.0,1.0
2019-07-09,-0.0,-0.14654294886853025,-0.12620389945971341,-0.5404040404040406,-0.14440920836269674,0.0,1.0
2019-07-10,-0.0,-0.13593012553120654,-0.12382742886238567,-0.5532969077414175,-0.1453106946321211,0.0,1.0
2019-07-11,-0.0,-0.13397982172592812,-0.1283377412087374,-0.5537858752081497,-0.14297188755020082,0.0,1.0
2019-07-12,-0.0,-0.12324662944300696,-0.13453045660590263,-0.5646388202564152,-0.12303262582440032,0.0,1.0
2019-07-15,-0.0,-0.12153911961424793,-0.13536319800902163,-0.5667677710374863,-0.12062529164722352,0.0,1.0
2019-07-16,-0.0,-0.12031040317404748,-0.14374623179104187,-0.5646187058754887,-0.1161872532430908,0.0,1.0
2019-07-17,-0.0,-0.12209019661227904,-0.14274323719880985,-0.564049707318022,-0.11584761089827114,0.0,1.0
2019-07-18,-0.0,-0.1215040579202429,-0.14102489246997918,-0.5669216247250929,-0.1167941456958798,0.0,1.0
2019-07-19,-0.0,-0.12306105369689184,-0.14406103423444463,-0.5637492458301706,-0.11537338704968762,0.0,1.0
2019-07-22,-0.0,-0.12374594995510793,-0.14671897568021236,-0.572100558223055,-0.10924386149822383,0.0,1.0
2019-07-23,-0.0,-0.12759974222274298,-0.14496064991114496,-0.5711133243501865,-0.10918429121018611,0.0,1.0
2019-07-24,-0.0,-0.1277222124739233,-0.15096215710358543,-0.5667076095221384,-0.10426780526798074,0.0,1.0
2019-07-25,-0.0,-0.14933081032069856,-0.13965269154199436,-0.5570930163798712,-0.12502710267478762,0.0,1.0
2019-07-26,-0.0,-0.13585820748393201,-0.14193052324435157,-0.5648633728953906,-0.12885927211072118,0.0,1.0
2019-07-29,-0.0,-0.14189442896385449,-0.14165727950040513,-0.5677555779530049,-0.12493824232722674,0.0,1.0
2019-07-30,-0.0,-0.1439898760208016,-0.14254641804915666,-0.5653807367567675,-0.12542265635813576,0.0,1.0
2019-07-31,-0.0,-0.15277365766834766,-0.1417383565707505,-0.5618510827647583,-0.12128942944724612,0.0,1.0
2019-08-01,-0.0,-0.15323444254947843,-0.15010113830166974,-0.556181335025582,-0.12356720739301152,0.0,1.0
2019-08-02,-0.0,-0.15314743564317163,-0.14824878029431596,-0.5591210186029908,-0.1227440402998691,0.0,1.0
2019-08-05,-0.0,-0.14944924084548974,-0.14180807780093282,-0.5713406767887268,-0.12211967847573682,0.0,1.0
2019-08-06,-0.0,-0.1508974688804892,-0.14355544121430408,-0.5608834180997803,-0.12362708040608734,0.0,1.0
2019-08-07,-0.0,-0.15078306899365188,-0.14881295894609062,-0.5691628027302938,-0.12127121848321426,0.0,1.0
2019-08-08,-0.0,-0.15807232741852248,-0.15864792981620418,-0.5596641657734904,-0.10843158270811003,0.0,1.0
2019-08-09,-0.0,-0.15865833085243622,-0.15601865634613477,-0.5612186166517813,-0.10882207006053388,0.0,1.0
2019-08-12,-0.0,-0.1576713279777844,-0.15822671823861945,-0.5635425964494694,-0.10407616780720025,0.0,1.0
2019-08-13,-0.0,-0.15283808164317295,-0.15710065623822836,-0.5676956323479847,-0.10495846468010865,0.0,1.0
2019-08-14,-0.0,-0.15376846607786446,-0.1564418392807636,-0.5679630876470355,-0.10210305358628065,0.0,1.0
2019-08-15,-0.0,-0.15564463576943582,-0.16350388025512924,-0.5599612961829348,-0.09557473193657312,0.0,1.0
2019-08-16,-0.0,-0.15526637968484658,-0.16476442478575096,-0.5610757868962521,-0.09351921330121243,0.0,1.0
2019-08-19,-0.0,-0.15563541584393017,-0.16452096990759024,-0.5616854908774979,-0.09270594739751994,0.0,1.0
2019-08-20,-0.0,-0.15806400694526654,-0.1607079436486326,-0.564559409652342,-0.08975573181800245,0.0,1.0
2019-08-21,-0.0,-0.1556021107970828,-0.16208470857956003,-0.5660809929442457,-0.09263395062948396,0.0,1.0
2019-08-22,-0.0,-0.15734155207839418,-0.15943575154101466,-0.5692073652599967,-0.08969495811601075,0.0,1.0
2019-08-23,-0.0,-0.15497804675447965,-0.15814247854119698,-0.5699537201851193,-0.09467584351884815,0.0,1.0
2019-08-26,-0.0,-0.15394168785853687,-0.15993455161945314,-0.5678632680820864,-0.08957754253159067,0.0,1.0
2019-08-27,-0.0,-0.15374610806763095,-0.15938202025775428,-0.5675127103614078,-0.08995782918850748,0.0,1.0
2019-08-28,-0.0,-0.1530049261083744,-0.15933004926108377,-0.5679211822660098,-0.09018719211822661,0.0,1.0
2019-08-29,-0.0,-0.15271139434708209,-0.16590940382761943,-0.5717826163922818,-0.07649338132609508,0.0,1.0
2019-08-30,-0.0,-0.14785152032663956,-0.16630351569401094,-0.5760948511081012,-0.0727283434426712,0.0,1.0
2019-09-03,-0.0,-0.14940723875323858,-0.16446180419251,-0.5823192274475936,-0.0665973149093193,0.0,1.0
2019-09-04,-0.0,-0.13999175710949305,-0.17051007791494122,-0.5807116362137655,-0.07135988067434695,0.0,1.0
2019-09-05,-0.0,-0.13694336147953687,-0.16331328487745625,-0.5862312168171933,-0.07264463295652684,0.0,1.0
2019-09-06,-0.0,-0.1325565026980527,-0.1707984671932431,-0.5936498005787127,-0.05810588879330569,0.0,1.0
2019-09-09,-0.0,-0.13047049161093513,-0.1706558723454183,-0.5937658883804608,-0.060581172513590686,0.0,1.0
2019-09-10,-0.0,-0.12289476769176662,-0.20311828377163843,-0.5941932710718612,-0.03360556445625415,0.0,1.0
