Date,IWF,IWM,MTUM,RP,SPY,VLUE,VXX
2019-02-07,-0.32924060751398887,-1.0238209432454037,-0.3042046362909673,1.0,-0.5401438848920864,-0.0,0.0
2019-02-08,-0.32247640377539594,-1.0231962885938248,-0.31191809310510316,1.0,-0.5418972964325708,-0.0,0.0
2019-02-11,-0.31958201109080997,-1.0140398115203384,-0.3172740968682886,1.0,-0.5545405006891687,-0.0,0.0
2019-02-12,-0.32892833027876917,-0.9976528085913636,-0.31326966978553744,1.0,-0.5755120414134594,-0.0,0.0
2019-02-13,-0.3090972398075462,-1.0258609774626488,-0.32796277538617374,1.0,-0.5024056723221069,-0.0,0.0
2019-02-14,-0.30321966693100716,-1.0126883425852498,-0.3427438540840603,1.0,-0.5134020618556702,-0.0,0.0
2019-02-15,-0.3006832989035436,-1.02752264420785,-0.33885269346893376,1.0,-0.5110757985062768,-0.0,0.0
2019-02-19,-0.31776115618661255,-1.0012677484787016,-0.34235547667342797,1.0,-0.5079551217038539,-0.0,0.0
2019-02-20,-0.3195814174726494,-1.0087204693198033,-0.34019343586491196,1.0,-0.502616140795941,-0.0,0.0
2019-02-21,-0.32002790019339905,-1.0084334675501727,-0.34187248343426013,1.0,-0.5001426714435179,-0.0,0.0
2019-02-22,-0.3122683645348284,-1.011150178973043,-0.35151572745414805,1.0,-0.4927618866609648,-0.0,0.0
2019-02-25,-0.2984714144977278,-1.0092795627164965,-0.3634283535132043,1.0,-0.5067848857533289,-0.0,0.0
2019-02-26,-0.3053362200713194,-1.0111118186449313,-0.35258532857870606,1.0,-0.5148369842078451,-0.0,0.0
2019-02-27,-0.303943132192152,-1.0159701635268241,-0.3507379426859201,1.0,-0.5170380287526697,-0.0,0.0
2019-02-28,-0.30188799795546756,-1.021723157524838,-0.3455579337443696,1.0,-0.5254128997220714,-0.0,0.0
2019-03-01,-0.2988564492429566,-1.0219127323835686,-0.3493579505526097,1.0,-0.5241167827253561,-0.0,0.0
2019-03-04,-0.29611665975302337,-1.0145505600051055,-0.35556335556335555,1.0,-0.5246817064998883,-0.0,0.0
2019-03-05,-0.29707839166907724,-1.0260984154533475,-0.3505929997107318,1.0,-0.5403529071449232,-0.0,0.0
2019-03-06,-0.2975735175960148,-1.0271251807809738,-0.3472923027478708,1.0,-0.5418608388237185,-0.0,0.0
2019-03-07,-0.31285847031305075,-0.9893300009612612,-0.3555384664680061,1.0,-0.5464769777948669,-0.0,0.0
2019-03-08,-0.2652541279669763,-0.9839073787409699,-0.41379643962848295,1.0,-0.562016253869969,-0.0,0.0
2019-03-11,-0.2569419693484107,-0.986261866960438,-0.41923986650682044,1.0,-0.5777144153193143,-0.0,0.0
2019-03-12,-0.2410641688620028,-0.9711516570722345,-0.44563697271278496,1.0,-0.5944970240999121,-0.0,0.0
2019-03-13,-0.24782920937520403,-0.968760201083763,-0.46474505451459164,1.0,-0.5829796957628779,-0.0,0.0
2019-03-14,-0.24467253176930598,-0.9737373737373737,-0.4626262626262626,1.0,-0.5773216031280547,-0.0,0.0
2019-03-15,-0.2505630079310683,-0.962955710042756,-0.47067463037305396,1.0,-0.579620744802376,-0.0,0.0
2019-03-18,-0.23429134504844804,-0.9697815733289539,-0.5006404992609624,1.0,-0.5799310231565117,-0.0,0.0
2019-03-19,-0.22988429970003627,-0.9789036490094605,-0.4940831328081221,1.0,-0.5934337607541946,-0.0,0.0
2019-03-20,-0.2355077248118315,-0.9765614683744883,-0.49352964479070377,1.0,-0.5956358114353625,-0.0,0.0
2019-03-21,-0.22945726184967277,-0.980366232564289,-0.49530640576452706,1.0,-0.6002512064520394,-0.0,0.0
2019-03-22,-0.21567779699348147,-0.9707995210855395,-0.5172608753492085,1.0,-0.6220234135958495,-0.0,0.0
2019-03-25,-0.2063984168865435,-0.9270778364116095,-0.5578496042216359,1.0,-0.6068271767810025,-0.0,0.0
2019-03-26,-0.1856694733366353,-0.9355786693082383,-0.5981178801386825,1.0,-0.5825986461944858,-0.0,0.0
2019-03-27,-0.1932551705967593,-0.9117046502437096,-0.607857989724674,1.0,-0.5805888552232907,-0.0,0.0
2019-03-28,-0.1821267341088081,-0.9105018617985303,-0.6239166968728375,1.0,-0.5786733449764391,-0.0,0.0
2019-03-29,-0.16837525134324424,-0.902000857039259,-0.6445264858094077,1.0,-0.5814352111283252,-0.0,0.0
2019-04-01,-0.16435917721518986,-0.9051951476793249,-0.6451410864978903,1.0,-0.5816851265822784,-0.0,0.0
2019-04-02,-0.1709779596146232,-0.9025669790154415,-0.651907087237693,1.0,-0.5740728520522634,-0.0,0.0
2019-04-03,-0.18557927433745292,-0.896272553036812,-0.639349679465997,1.0,-0.5832397065626859,-0.0,0.0
2019-04-04,-0.1969316228012168,-0.8977317815103821,-0.6278600714191245,1.0,-0.5838844068244942,-0.0,0.0
2019-04-05,-0.2066668875708274,-0.8862454024321548,-0.6350111004340767,1.0,-0.5856390205109513,-0.0,0.0
2019-04-08,-0.20976174718729318,-0.8775976174718728,-0.6342488418266049,1.0,-0.5874586366644605,-0.0,0.0
2019-04-09,-0.22673031026252985,-0.8608459294616811,-0.6369331742243436,1.0,-0.5902612039246884,-0.0,0.0
2019-04-10,-0.2258053835711684,-0.8472999370923419,-0.6461940866801311,1.0,-0.5916299705327285,-0.0,0.0
2019-04-11,-0.23622334083984634,-0.8276924095906742,-0.6526692277122798,1.0,-0.5951119353556762,-0.0,0.0
2019-04-12,-0.237036791294828,-0.8292472547523472,-0.6460538101715159,1.0,-0.6051819659622467,-0.0,0.0
2019-04-15,-0.23146887966804977,-0.8338589211618256,-0.6507551867219916,1.0,-0.6034190871369294,-0.0,0.0
2019-04-16,-0.23166035982208064,-0.8320055765783708,-0.6533890991170418,1.0,-0.6023368518887341,-0.0,0.0
2019-04-17,-0.2270961314959323,-0.8194919475344514,-0.6645525485638387,1.0,-0.6094637223974764,-0.0,0.0
2019-04-18,-0.22473103997874885,-0.8271350776995617,-0.6563952716164165,1.0,-0.6121994952848985,-0.0,0.0
2019-04-22,-0.21921014139444175,-0.8113440598082237,-0.6836014952055908,1.0,-0.5362912400455063,-0.0,0.0
2019-04-23,-0.2299425306016429,-0.7999610376960291,-0.6741452644566382,1.0,-0.5428098314880353,-0.0,0.0
2019-04-24,-0.23432845486335968,-0.7793679575184561,-0.6740707162284678,1.0,-0.5501877995078357,-0.0,0.0
2019-04-25,-0.2254393035627922,-0.7554409156859585,-0.7028857004675158,1.0,-0.5404804127035305,-0.0,0.0
2019-04-26,-0.22588865234500996,-0.7513386233146249,-0.7047609831623766,1.0,-0.543610089671634,-0.0,0.0
2019-04-29,-0.22670837498790675,-0.748556870585959,-0.7016672578928699,1.0,-0.5479699442097455,-0.0,0.0
2019-04-30,-0.22980487961683116,-0.7420360667330997,-0.6984473946446367,1.0,-0.5442476453759362,-0.0,0.0
2019-05-01,-0.24061625550802482,-0.7361294265221446,-0.6918400823389406,1.0,-0.5477469364124666,-0.0,0.0
2019-05-02,-0.23788390416465668,-0.7457469046470494,-0.6911722141823444,1.0,-0.5411480945489628,-0.0,0.0
2019-05-03,-0.24124927480177916,-0.7355121510990782,-0.6879069167794754,1.0,-0.558434861084252,-0.0,0.0
2019-05-06,-0.23618478156042044,-0.7072684604751343,-0.7038930144340502,1.0,-0.5673642588484907,-0.0,0.0
2019-05-07,-0.2297201672563525,-0.7058861370215502,-0.7120939208748793,1.0,-0.5688002573174654,-0.0,0.0
2019-05-08,-0.24648070061628283,-0.697242945183263,-0.6899448589036653,1.0,-0.576419072332144,-0.03350632500810898,0.0
2019-05-09,-0.24456433423250673,-0.7001202509018817,-0.6877376580324351,1.0,-0.5773668302512268,-0.040170301277259575,0.0
2019-05-10,-0.2432634487241996,-0.7002762879895986,-0.6911750365675281,1.0,-0.5801397692182676,-0.035559889484804166,0.0
2019-05-13,-0.24462557641098914,-0.699194648308112,-0.6886731181398974,1.0,-0.5768331493148017,-0.03809183607196207,0.0
2019-05-14,-0.19420542073544103,-0.6564504173515099,-0.7601276225466498,1.0,-0.5692094492249186,-0.04279867220986819,0.0
2019-05-15,-0.1681790292892434,-0.6773662285658927,-0.7688507120483095,1.0,-0.5839441986630929,-0.03087157296476895,0.0
2019-05-16,-0.15982163052961512,-0.6799043526028371,-0.7785892008918472,1.0,-0.5833198694542282,-0.029663618444437264,0.0
2019-05-17,-0.15939309630875742,-0.6772346413897965,-0.7823105043512019,1.0,-0.5846138914949371,-0.031509818511209604,0.0
2019-05-20,-0.15526766387749166,-0.6717281038994604,-0.7881626982844958,1.0,-0.5849836849416857,-0.030562465673763445,0.0
2019-05-21,-0.16059901884843789,-0.6797702039762458,-0.7897947327652982,1.0,-0.5708430157500646,-0.026465272398657372,0.0
2019-05-22,-0.15463322320941722,-0.666388683965744,-0.8115598037014466,1.0,-0.557237707284216,-0.017641209866247554,0.0
2019-05-23,-0.15755503722401507,-0.6525865098891267,-0.7894047352781416,1.0,-0.563440585359619,-0.03220755983001566,0.0
2019-05-24,-0.15276715123692933,-0.6520339199183881,-0.7979788319306298,1.0,-0.5613363937770977,-0.02381407804131599,0.0
2019-05-28,-0.15148811420559558,-0.6520935568160091,-0.8003632655662483,1.0,-0.5607673188451979,-0.02182779937543815,0.0
2019-05-29,-0.16304622379388733,-0.6454281384187925,-0.7977709017428644,1.0,-0.5460343521091185,-0.005083354382419803,0.0
2019-05-30,-0.16628241164766447,-0.6468749013043615,-0.7924391245302088,1.0,-0.5489056627609512,-0.003789912516186084,0.0
2019-05-31,-0.166313994251966,-0.6472854751602817,-0.7916179768183683,1.0,-0.5485898367179357,-0.0044847298108202,0.0
2019-06-03,-0.15634153255015587,-0.6454599855122674,-0.8142420711158703,1.0,-0.5334320178892002,-0.0,0.0
2019-06-04,-0.23429568527918782,-0.6011738578680204,-0.8001269035532995,1.0,-0.537024111675127,-0.0,0.0
2019-06-05,-0.22705663822686772,-0.59603941693165,-0.8065359065579448,1.0,-0.5186852627270724,-0.0,0.0
2019-06-06,-0.2223687101735882,-0.606742631132875,-0.8245597513890197,1.0,-0.48532504630065604,-0.0,0.0
2019-06-07,-0.23126586642429559,-0.595919390729307,-0.8186291409408593,1.0,-0.4883254458269345,-0.0,0.0
2019-06-10,-0.2175382593183739,-0.6008825462397898,-0.80008136951147,1.0,-0.5111257158952212,-0.0,0.0
2019-06-11,-0.20503574564154023,-0.601404741000878,-0.8402734228019566,1.0,-0.4888686818010787,-0.0,0.0
2019-06-12,-0.20052753878038057,-0.6032782767066508,-0.8465427369214343,1.0,-0.48979463668906614,-0.0,0.0
2019-06-13,-0.20812118926393863,-0.601294864542083,-0.8391162235212772,1.0,-0.49431139606512037,-0.0,0.0
2019-06-14,-0.2079447322970639,-0.5975506358926047,-0.839346836238028,1.0,-0.4953367875647668,-0.0,0.0
2019-06-17,-0.20787010866151626,-0.598831731675146,-0.8391432698951071,1.0,-0.4946611393756674,-0.0,0.0
2019-06-18,-0.2044455607183222,-0.5929925907321361,-0.8413286449830465,1.0,-0.5007534848675123,-0.0,0.0
2019-06-19,-0.20611455351807004,-0.5936212373792974,-0.8386122731418867,1.0,-0.5069983958733054,-0.0,0.0
2019-06-20,-0.21300695340276246,-0.6001636094767643,-0.8278324890664821,1.0,-0.5053330396752981,-0.0,0.0
2019-06-21,-0.21261278254582036,-0.6062749536294759,-0.8252381401490145,1.0,-0.4996699047439404,-0.0,0.0
2019-06-24,-0.21093872926959753,-0.6046511627906977,-0.8289958145828744,1.0,-0.5023444629763666,-0.0,0.0
2019-06-25,-0.21292272813149443,-0.6071226147742302,-0.8260595755400215,1.0,-0.5027079790918824,-0.0,0.0
2019-06-26,-0.2046313799621928,-0.6114051669817265,-0.8257088846880907,1.0,-0.5088531821045998,-0.0,0.0
2019-06-27,-0.21329596271335896,-0.611796938968319,-0.8140706682622663,1.0,-0.5100459784594067,-0.0,0.0
2019-06-28,-0.2211036305291638,-0.6019316680299504,-0.8104826024035741,1.0,-0.512521235764173,-0.0,0.0
2019-07-01,-0.21804392976272893,-0.6035622128516583,-0.8116306878972873,1.0,-0.5135943105292969,-0.0,0.0
2019-07-02,-0.2088046757164404,-0.6090372046254399,-0.8126256913021619,1.0,-0.5118149824032177,-0.0,0.0
2019-07-03,-0.22100745567320343,-0.5961092663366957,-0.813169600902199,1.0,-0.5023494768498215,-0.0,0.0
2019-07-05,-0.22156795189024964,-0.6012465937920882,-0.8101920005011433,1.0,-0.4991386600682808,-0.0,0.0
2019-07-08,-0.22040164165544035,-0.6060653529245904,-0.8066042169240892,1.0,-0.49985901813966604,-0.0,0.0
2019-07-09,-0.22289684526790185,-0.6008700550826239,-0.807836755132699,1.0,-0.4980908863294942,-0.0,0.0
2019-07-10,-0.23644394323841744,-0.5813050151928078,-0.8000501206027003,1.0,-0.5147072643548539,-0.0,0.0
2019-07-11,-0.24387185756378907,-0.5741019371826217,-0.804212902012413,1.0,-0.5124130148580026,-0.0,0.0
2019-07-12,-0.24422037944465386,-0.5648322653599699,-0.8051262721447419,1.0,-0.5268877999748712,-0.0,0.0
2019-07-15,-0.24524744697564807,-0.5634249803613511,-0.8087038491751768,1.0,-0.5247761194029851,-0.0,0.0
2019-07-16,-0.22959040647874163,-0.5720915745211026,-0.7702227067434979,1.0,-0.542874941597882,-0.0,0.0
2019-07-17,-0.23022748519788094,-0.5704892489872234,-0.770987846681209,1.0,-0.5444998441882206,-0.0,0.0
2019-07-18,-0.22383042300868428,-0.5699878606779345,-0.7723410215706414,1.0,-0.5464873782176985,-0.0,0.0
2019-07-19,-0.2232452876984127,-0.5664992559523809,-0.761532738095238,1.0,-0.5489211309523809,-0.0,0.0
2019-07-22,-0.22889479868884904,-0.5517966479064876,-0.7493660708763683,1.0,-0.5622796709753232,-0.0,0.0
2019-07-23,-0.2282339846648528,-0.5554971555775414,-0.7500618352708385,1.0,-0.5579705664110809,-0.0,0.0
2019-07-24,-0.22879733152140339,-0.5543578973376985,-0.7547408734325777,1.0,-0.5506207918957317,-0.0,0.0
2019-07-25,-0.23596197040091071,-0.5471523953109134,-0.7482846681640565,1.0,-0.5454293714039568,-0.0,0.0
2019-07-26,-0.23046634674541652,-0.5355604774209426,-0.7541835855789345,1.0,-0.5559246954595792,-0.0,0.0
2019-07-29,-0.232207664390724,-0.5252199052715754,-0.7522913206618688,1.0,-0.5658793135264809,-0.0,0.0
2019-07-30,-0.23443651574803148,-0.5255290354330708,-0.7506151574803149,1.0,-0.5652066929133858,-0.0,0.0
2019-07-31,-0.24033515078704992,-0.5120290792594647,-0.7505467763299758,1.0,-0.5774882173551428,-0.0,0.0
2019-08-01,-0.23784882646460911,-0.5179572475820858,-0.7538039795478346,1.0,-0.57056613072137,-0.0,0.0
2019-08-02,-0.22623737995567592,-0.5156057621275547,-0.7684683575474021,1.0,-0.5677173110071411,-0.0,0.0
2019-08-05,-0.2231768908598177,-0.5188778024143877,-0.7667220990391722,1.0,-0.5707686622320769,-0.0,0.0
2019-08-06,-0.22733839486060306,-0.5192266314204038,-0.7670365475056097,1.0,-0.5602311499093229,-0.0,0.0
2019-08-07,-0.22393288466857197,-0.5241695092345042,-0.7675547770504901,1.0,-0.5573891398543377,-0.0,0.0
2019-08-08,-0.23072190950755125,-0.5222847651564086,-0.7679247024084156,1.0,-0.5549813909138446,-0.0,0.0
2019-08-09,-0.22971442563741545,-0.5210431269321416,-0.7620825808821279,1.0,-0.5468458265740259,-0.0011325028312570782,0.0
2019-08-12,-0.2260627731426301,-0.5139207236942637,-0.7681611197701782,1.0,-0.547966137954219,-0.0,0.0
2019-08-13,-0.22817460317460317,-0.5046092796092796,-0.7701770451770451,1.0,-0.5495421245421245,-0.0,0.0
2019-08-14,-0.21061607333191218,-0.516551451106983,-0.7784815908883272,1.0,-0.5396960745500502,-0.0,0.0
2019-08-15,-0.2171671490593343,-0.517697780993729,-0.7828931500241197,1.0,-0.49719609261939224,-0.0,0.0
