Date,BTAI,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-04,1.0,-0.18442332245708612,-3.578663640232657,-0.0,-5.332529436799546,-4.090793020286566,0.0
2018-12-06,1.0,-0.2585885486018642,-3.0719041278295602,-0.0,-5.194407456724368,-3.7905459387483353,0.0
2018-12-07,1.0,-0.28791326462320976,-3.0853968678891714,-0.0,-5.22701110962388,-3.7847677687056622,0.0
2018-12-10,1.0,-0.14087789719021107,-3.0638352971643146,-0.0,-5.14230221416548,-3.6013207302861585,0.0
2018-12-11,1.0,-0.14923634480973338,-3.060833549055139,-0.0,-5.138105099663474,-3.5951333160755894,0.0
2018-12-12,1.0,-0.14724164724164723,-3.0633255633255634,-0.0,-5.138953638953639,-3.6004921004921004,0.0
2018-12-13,1.0,-0.14610809412981637,-3.037884665115076,-0.0,-5.159555210757693,-3.58637186449444,0.0
2018-12-14,1.0,-0.1308520295681494,-3.06626896641162,-0.0,-5.172221501750746,-3.5992737647516537,0.0
2018-12-17,1.0,-0.05518650996423097,-3.030403679100664,-0.0,-5.075114971895759,-3.6139499233520693,0.0
2018-12-18,1.0,-0.0,-2.9475009442276217,-0.0,-5.029711695832808,-3.6124889840110788,0.0
2018-12-19,1.0,-0.0,-2.997181655137074,-0.0,-5.132205995388162,-3.68127081732001,0.0
2018-12-20,1.0,-0.0,-2.9030028898102778,-0.0,-5.069858022364619,-3.5916572433722833,0.0
2018-12-21,1.0,-0.0,-2.860195134000247,-0.0,-5.008274669630727,-3.4816598740274176,0.0
2018-12-24,1.0,-0.0,-2.702190138260125,-0.0,-4.937232350422121,-3.5959867857579835,0.0
2018-12-26,1.0,-0.0,-3.020551442430431,-0.0,-5.021189685984171,-3.723129946387541,0.0
2018-12-27,1.0,-0.0,-3.2920452956801345,-0.0,-5.111142178107088,-4.576960715783588,0.0
2018-12-28,1.0,-3.105058365758755,-3.4877962504421647,-2.871418464803679,-3.5940926777502655,-3.628050937389459,0.0
2018-12-31,1.0,-3.1316446664288264,-3.5189083125222975,-2.8913663931501965,-3.6307527648947557,-3.6653585444166965,0.0
2019-01-02,1.0,-3.1337261203356546,-3.5240135690055348,-2.8891269416175684,-3.635065166934476,-3.672022853061953,0.0
2019-01-03,1.0,-3.1696444685074896,-3.5623533658184443,-2.925645190398845,-3.681104493773687,-3.708536365277026,0.0
2019-01-04,1.0,-4.136647454370797,-4.9171469740633995,-3.7648895292987508,-5.053554274735831,-5.143371757925071,0.0
2019-01-07,1.0,-3.9553240740740736,-4.719212962962962,-3.641898148148148,-4.878703703703703,-4.953009259259259,0.0
2019-01-08,1.0,-3.9382488479262667,-4.683179723502303,-3.627880184331797,-4.863133640552995,-4.929032258064516,0.0
2019-01-09,1.0,-3.9122040910135603,-4.674787405194208,-3.5934267984371404,-4.866697310962997,-4.93610664215123,0.0
2019-01-10,1.0,-3.9185457892314774,-4.676944316612977,-3.5984813621721123,-4.874597330878969,-4.940865163368615,0.0
2019-01-11,1.0,-3.913773281214072,-4.673488158197286,-3.5950793285812828,-4.872384456196827,-4.938836514141182,0.0
2019-01-14,1.0,-3.91674333026679,-4.674793008279669,-3.596826126954922,-4.873735050597976,-4.936982520699172,0.0
2019-01-15,1.0,-3.901902360760944,-4.656199862479944,-3.5817098326839325,-4.858354343341737,-4.921842768737107,0.0
2019-01-16,1.0,-3.949255121042831,-4.740456238361267,-3.6210428305400373,-4.939013035381751,-5.0277001862197395,0.0
2019-01-17,1.0,-3.951293404800746,-4.747611279422046,-3.620834304357959,-4.947797716150082,-5.037054299697041,0.0
2019-01-18,1.0,-3.9446254071661238,-4.7375523499302,-3.6156351791530947,-4.940204746393672,-5.028617961842718,0.0
2019-01-22,1.0,-3.9094897252366656,-4.705841607019164,-3.5892403601939504,-4.900946663588086,-4.983837450935119,0.0
2019-01-23,1.0,-3.876175189176794,-4.668195368034854,-3.5750974547122216,-4.867232286172896,-4.943820224719101,0.0
2019-01-24,1.0,-3.876175189176794,-4.6686539784453105,-3.574868149506994,-4.86677367576244,-4.943820224719101,0.0
2019-01-25,1.0,-3.883528600964852,-4.674247645302091,-3.587640707558006,-4.8787043418332185,-4.94877096255456,0.0
2019-01-28,1.0,-3.8711600183402113,-4.6579550664832645,-3.5873452544704265,-4.871160018340211,-4.9374140302613485,0.0
2019-01-29,1.0,-3.872990353697749,-4.671107028020211,-3.5898024804777213,-4.880799265043638,-4.952457510335323,0.0
2019-01-30,1.0,-3.8709529276693457,-4.670034443168772,-3.5885189437428244,-4.880137772675086,-4.952468427095293,0.0
2019-01-31,1.0,-3.8604651162790695,-4.698595440939442,-3.5820861155883033,-4.893161409164172,-4.991250287819479,0.0
2019-02-01,1.0,-3.861424948120821,-4.7060179847821075,-3.58750288217662,-4.9006225501498735,-5.002075167166244,0.0
2019-02-04,1.0,-3.8618860963799864,-4.7060179847821075,-3.5872723080470372,-4.9006225501498735,-5.001614018907079,0.0
2019-02-05,1.0,-3.853056516724337,-4.710726643598616,-3.5778546712802766,-4.91118800461361,-5.015455594002307,0.0
2019-02-06,1.0,-3.8731707317073174,-4.7491289198606275,-3.5886178861788616,-4.956562137049942,-5.061324041811847,0.0
2019-02-07,1.0,-3.9652943992340837,-4.910962182862614,-3.6651507898516034,-5.136428913355673,-5.2570607946385834,0.0
2019-02-08,1.0,-3.997583957477651,-4.964484174921478,-3.7100748973181927,-5.189417733752114,-5.298864460014496,0.0
2019-02-11,1.0,-4.0575929116416445,-5.071621954221019,-3.757814422840266,-5.309377307408319,-5.415948806300763,0.0
2019-02-12,1.0,-4.057100664533595,-5.070391336450898,-3.757076052178194,-5.31060792517844,-5.417179424070883,0.0
2019-02-13,1.0,-4.015617374328941,-5.026842362127867,-3.7254758418740845,-5.2652513421181055,-5.36944851146901,0.0
2019-02-14,1.0,-4.019047619047619,-5.030769230769231,-3.731135531135531,-5.269108669108669,-5.37020757020757,0.0
2019-02-15,1.0,-4.021749755620723,-5.034213098729228,-3.7331378299120237,-5.273704789833822,-5.374877810361681,0.0
2019-02-19,1.0,-4.1500376979140485,-5.168132696657452,-3.834129178185474,-5.441065594370445,-5.538577532043227,0.0
2019-02-20,1.0,-4.1489949748743715,-5.166834170854271,-3.832914572864321,-5.439949748743719,-5.536934673366834,0.0
2019-02-21,1.0,-4.169654127745519,-5.189851047715224,-3.8520575612219137,-5.4688210047967685,-5.5657662206513505,0.0
2019-02-22,1.0,-4.16469104665826,-5.183858764186633,-3.851450189155108,-5.462547288776797,-5.55813366960908,0.0
2019-02-25,1.0,-4.167087967644085,-5.188827098078868,-3.8680485338725985,-5.479777553083924,-5.574570273003034,0.0
2019-02-26,1.0,-4.160232147363109,-5.179914206409286,-3.861720918496089,-5.4680797375725465,-5.563462023719405,0.0
2019-02-27,1.0,-4.189278455284553,-5.211382113821138,-3.88744918699187,-5.514227642276423,-5.604420731707317,0.0
2019-02-28,1.0,-4.183802995684184,-5.206651434374207,-3.8849961919268847,-5.509520182787509,-5.601929423711602,0.0
2019-03-01,1.0,-4.17346163585718,-5.194479615092429,-3.8771840972398075,-5.49328944036465,-5.584451759939226,0.0
2019-03-04,1.0,-4.160222390700025,-5.1824614607025525,-3.868081880212282,-5.481930755622947,-5.578721253474854,0.0
2019-03-05,1.0,-4.217424629535002,-5.229432805314256,-3.9049565661727135,-5.554164537557486,-5.643076136944303,0.0
2019-03-06,1.0,-4.21691364333163,-5.227644353602452,-3.906489524782831,-5.554675523760858,-5.643331630045989,0.0
2019-03-07,1.0,-4.209107097430679,-5.176799796489443,-3.9010429916051894,-5.53904858814551,-5.612566776901552,0.0
2019-03-08,1.0,-4.24974279835391,-5.2121913580246915,-3.9861111111111116,-5.604423868312757,-5.667695473251029,0.0
2019-03-11,1.0,-4.265786749482402,-5.238354037267081,-4.024844720496894,-5.633540372670808,-5.717132505175983,0.0
2019-03-12,1.0,-4.254399585921325,-5.187370600414079,-4.057453416149069,-5.638198757763975,-5.742753623188405,0.0
2019-03-13,1.0,-4.350316789862725,-5.291182682154171,-4.164994720168955,-5.744984160506864,-5.847676874340022,0.0
2019-03-14,1.0,-4.351993662529707,-5.293108001056245,-4.1682070240295745,-5.745180881964616,-5.847636651703195,0.0
2019-03-15,1.0,-4.399041022908897,-5.327384123601492,-4.216835375599361,-5.793287160362281,-5.901704848161961,0.0
2019-03-18,1.0,-4.332545311268715,-5.24822695035461,-4.209088521145259,-5.682952456002101,-5.794588915156291,0.0
2019-03-19,1.0,-4.3127949659150495,-5.243838489774515,-4.19140010487677,-5.675144205558468,-5.796014682747772,0.0
2019-03-20,1.0,-4.316203460933403,-5.246722600943891,-4.189040377556371,-5.670424750917672,-5.796801258521238,0.0
2019-03-21,1.0,-4.327210705851483,-5.248228811335608,-4.198897927053267,-5.676200472316978,-5.789031750196799,0.0
2019-03-22,1.0,-4.4008010680907885,-5.326568758344459,-4.305740987983979,-5.790120160213618,-5.8790387182910555,0.0
2019-03-25,1.0,-4.307390963698094,-5.113867850613738,-4.285191956124315,-5.671193523113085,-5.738574040219379,0.0
2019-03-26,1.0,-4.2733644859813085,-5.085929387331257,-4.279595015576324,-5.620197300103842,-5.701453790238838,0.0
2019-03-27,1.0,-4.287198130355751,-5.0789405349259935,-4.288756167229291,-5.6177616203583485,-5.694884445598546,0.0
2019-03-28,1.0,-4.29733959311424,-5.097026604068858,-4.321857068335941,-5.6398017736045905,-5.726656233698487,0.0
2019-03-29,1.0,-4.278688524590164,-5.083268279989592,-4.31720010408535,-5.626854020296643,-5.715326567785584,0.0
2019-04-01,1.0,-4.2927339257710395,-5.116570831155253,-4.333246210141139,-5.653946680606377,-5.7401986408782015,0.0
2019-04-02,1.0,-4.303450078410872,-5.112388917929953,-4.373758494511239,-5.646105593308938,-5.7012545739675895,0.0
2019-04-03,1.0,-4.30342662830238,-5.1179701804865285,-4.376144389223123,-5.651059377452263,-5.708867381637457,0.0
2019-04-04,1.0,-4.30698769955509,-5.120649044752683,-4.368228212509814,-5.655587542528133,-5.719706883014918,0.0
2019-04-05,1.0,-4.29733959311424,-5.09415753781951,-4.343505477308295,-5.6395409494001045,-5.708137715179968,0.0
2019-04-08,1.0,-4.296402502606883,-5.085505735140772,-4.343587069864442,-5.638164754953077,-5.705161626694474,0.0
2019-04-09,1.0,-4.372595520421608,-5.128853754940712,-4.415810276679842,-5.688537549407115,-5.744927536231884,0.0
2019-04-10,1.0,-4.3709847288046335,-5.112954186413902,-4.421537651395472,-5.687993680884676,-5.736176935229068,0.0
2019-04-11,1.0,-4.409415498545358,-5.108965882041788,-4.462047077492726,-5.719650886008992,-5.748214758000529,0.0
2019-04-12,1.0,-4.405019815059445,-5.102774108322325,-4.4573315719947155,-5.71334214002642,-5.741875825627477,0.0
2019-04-15,1.0,-4.394459102902374,-5.098680738786279,-4.450131926121371,-5.7044854881266485,-5.737467018469657,0.0
2019-04-16,1.0,-4.392037964671764,-5.0959662536250985,-4.4481940416556816,-5.697864487213288,-5.730029000790931,0.0
2019-04-17,1.0,-4.406663141195135,-5.105235325224749,-4.468006345848757,-5.716552088841882,-5.744579587519831,0.0
2019-04-18,1.0,-4.250699211797611,-4.907195525044496,-4.297482837528604,-5.465293668954996,-5.5054665649631325,0.0
2019-04-22,1.0,-4.183408295852074,-4.820089955022488,-4.214142928535732,-5.364567716141929,-5.4055472263868065,0.0
2019-04-23,1.0,-4.193193193193193,-4.8290790790790785,-4.224724724724725,-5.37012012012012,-5.407907907907907,0.0
2019-04-24,1.0,-4.177189917644123,-4.804591964062889,-4.21836785625156,-5.35687546793112,-5.399550786124283,0.0
2019-04-25,1.0,-4.220569700025208,-4.854297958154777,-4.272498109402572,-5.411141920846988,-5.449458028737082,0.0
2019-04-26,1.0,-4.233618951612903,-4.848790322580645,-4.285030241935483,-5.399697580645161,-5.43422379032258,0.0
2019-04-29,1.0,-4.223396226415094,-4.836477987421383,-4.272955974842767,-5.393207547169811,-5.431194968553459,0.0
2019-04-30,1.0,-4.2195121951219505,-4.832537088257481,-4.26904702036711,-5.392004023133015,-5.4314810158410864,0.0
2019-05-01,1.0,-4.238023197175996,-4.8419062027231465,-4.275088250126072,-5.414271306101866,-5.4450327786182555,0.0
2019-05-02,1.0,-4.229859013091642,-4.83710976837865,-4.265105740181269,-5.401309164149044,-5.443101711983887,0.0
2019-05-03,1.0,-4.221190057745418,-4.8209892041175,-4.25684157670098,-5.383379362289732,-5.424554356013056,0.0
2019-05-06,1.0,-4.213981458281133,-4.7880230518667,-4.2600851916812825,-5.376847907792533,-5.417188674517664,0.0
2019-05-07,1.0,-4.227192762000502,-4.803970846946469,-4.27971852224177,-5.389796431264137,-5.43151545614476,0.0
2019-05-08,1.0,-4.225822657623713,-4.7945239889475015,-4.294900778698819,-5.379804069329315,-5.424516453152474,0.0
2019-05-09,1.0,-4.251073503409952,-4.817125536751704,-4.320030310684516,-5.417529679211922,-5.453144733518565,0.0
2019-05-10,1.0,-4.249368367862557,-4.817584638706418,-4.319100555836281,-5.422182920667004,-5.457049014653865,0.0
2019-05-13,1.0,-4.245707070707071,-4.8151515151515145,-4.313383838383838,-5.421212121212121,-5.4573232323232315,0.0
2019-05-14,1.0,-4.001683906663459,-4.531392831368776,-4.154678854943469,-5.171277363483281,-5.196776521529949,0.0
2019-05-15,1.0,-3.968368080517613,-4.51857177090822,-4.140905823148814,-5.160795590702132,-5.174934100167745,0.0
2019-05-16,1.0,-3.968547418967587,-4.530852340936375,-4.155822328931572,-5.169267707082833,-5.185354141656663,0.0
2019-05-17,1.0,-3.970920451814467,-4.526556116318193,-4.166546503244412,-5.1684691180004805,-5.2004325883201155,0.0
2019-05-20,1.0,-3.9633093525179857,-4.504796163069544,-4.16810551558753,-5.156354916067146,-5.188009592326139,0.0
2019-05-21,1.0,-3.9513655965500716,-4.503833253473886,-4.1710589362721615,-5.148538572113082,-5.182798275035936,0.0
2019-05-22,1.0,-3.951126018207954,-4.4928126497364635,-4.183756588404409,-5.1504551988500245,-5.179683756588404,0.0
2019-05-23,1.0,-3.9499760651029203,-4.4861177596936335,-4.191957874581139,-5.1440880804212545,-5.16275730014361,0.0
2019-05-24,1.0,-3.8883644087797973,-4.4057115883880105,-4.144441822043899,-5.071984894972859,-5.091102194949257,0.0
2019-05-28,1.0,-3.889860553060742,-4.411250295438431,-4.148191916804538,-5.08343181281021,-5.102576223115102,0.0
2019-05-29,1.0,-3.8569090483984096,-4.369417816226326,-4.104746317512275,-5.020107552022446,-5.029927519289221,0.0
2019-05-30,1.0,-3.8526389537599255,-4.362447454460533,-4.098552078468006,-5.013778608127043,-5.026156001868286,0.0
2019-05-31,1.0,-3.8555737321804155,-4.367375555036223,-4.100490768871231,-5.017761159149334,-5.02851133442393,0.0
2019-06-03,1.0,-3.7918386061439704,-4.2865657955066485,-4.041036221916553,-4.906235671710225,-4.8993580926180655,0.0
2019-06-04,1.0,-3.7939963336388636,-4.281393217231898,-4.0401008249312556,-4.904445462878094,-4.894821264894592,0.0
2019-06-05,1.0,-3.712938005390836,-4.1805929919137474,-3.980458221024259,-4.817834681042228,-4.769766397124888,0.0
2019-06-06,1.0,-3.7081275258194877,-4.190390660080826,-3.9660978895374943,-4.810507409070498,-4.7766052986079925,0.0
2019-06-07,1.0,-3.7058163036155403,-4.199865259375701,-3.966763979339771,-4.808219178082192,-4.775881428250617,0.0
2019-06-10,1.0,-3.6938271604938273,-4.204264870931538,-3.9598204264870933,-4.806509539842873,-4.782267115600448,0.0
2019-06-11,1.0,-3.682632050134288,-4.186213070725157,-3.974709042076992,-4.782676812891674,-4.755371530886302,0.0
2019-06-12,1.0,-3.684057321988357,-4.189655172413794,-3.976712942230184,-4.7839229735781466,-4.75705329153605,0.0
2019-06-13,1.0,-3.704095409540954,-4.222097209720972,-4.005175517551756,-4.801305130513051,-4.76957695769577,0.0
2019-06-14,1.0,-3.712612612612612,-4.21599099099099,-4.021396396396396,-4.808333333333334,-4.764189189189189,0.0
2019-06-17,1.0,-3.7116163890139573,-4.210040522287258,-4.020486267447096,-4.808644754615038,-4.761368752814048,0.0
2019-06-18,1.0,-3.7122917604682573,-4.210941017559658,-4.021161638901396,-4.807068887888338,-4.760693381359747,0.0
2019-06-19,1.0,-3.7135463546354637,-4.2002700270027,-4.031953195319532,-4.806480648064807,-4.75022502250225,0.0
2019-06-20,1.0,-3.724791337694563,-4.215880893300248,-4.036318520189488,-4.817956237311075,-4.763365666591473,0.0
2019-06-21,1.0,-3.746316028111539,-4.243708909544321,-4.054862842892768,-4.837451824982996,-4.788256631149399,0.0
2019-06-24,1.0,-3.7722929936305736,-4.253184713375796,-4.073475887170155,-4.845768880800728,-4.803230209281165,0.0
2019-06-25,1.0,-3.700577521101733,-4.155930697467792,-3.9848956019546873,-4.705242114615727,-4.665704131497113,0.0
2019-06-26,1.0,-3.6912319644839067,-4.158046614872363,-3.9778024417314097,-4.69700332963374,-4.6734739178690345,0.0
2019-06-27,1.0,-3.6943212067435667,-4.145740905057675,-3.983362910381544,-4.691881100266193,-4.667258207630878,0.0
2019-06-28,1.0,-3.677326863696515,-4.106969563299515,-3.9636082928981033,-4.669166299073666,-4.638729598588443,0.0
2019-07-01,1.0,-3.678838539375275,-4.089309282886054,-3.955345358556973,-4.656401231852178,-4.617245930488341,0.0
2019-07-02,1.0,-3.6673984632272227,-4.086937431394072,-3.9451152579582875,-4.645225027442371,-4.609220636663007,0.0
2019-07-03,1.0,-3.6488966571990384,-4.068822372733232,-3.925715534192703,-4.61918287087612,-4.585754861262836,0.0
2019-07-05,1.0,-3.646647739681153,-4.066171653199389,-3.9215986023149165,-4.6176020965276265,-4.586590958724613,0.0
2019-07-08,1.0,-3.6457105435494435,-4.0648330058939095,-3.919886487666449,-4.614931237721022,-4.5841519318926,0.0
2019-07-09,1.0,-3.6345022870834245,-4.053583097364409,-3.9104770202570247,-4.606621651056415,-4.576780657808756,0.0
2019-07-10,1.0,-3.6076823478636166,-4.006258092360811,-3.873974967630557,-4.561933534743202,-4.529995684074234,0.0
2019-07-11,1.0,-3.6189550949913643,-4.0084196891191715,-3.8816925734024177,-4.556347150259067,-4.523747841105354,0.0
2019-07-12,1.0,-3.6214933103150626,-4.005179110919292,-3.8806646525679755,-4.553949072075961,-4.51855848079413,0.0
2019-07-15,1.0,-3.6687759109753437,-4.059349770892428,-3.9378136591752124,-4.6015710233471525,-4.552476543748636,0.0
2019-07-16,1.0,-3.6836355691500984,-4.0616124098754645,-3.957832641468211,-4.603233559099847,-4.542058116670308,0.0
2019-07-17,1.0,-3.689263065821124,-4.070413295429696,-3.960201180844085,-4.603979881915592,-4.543625628690138,0.0
2019-07-18,1.0,-3.6928462043316563,-4.071756727193175,-3.964777947932619,-4.605338000437541,-4.542332093633778,0.0
2019-07-19,1.0,-3.7155721502306167,-4.088732703711838,-3.982648802987041,-4.620470019767186,-4.556116846035581,0.0
2019-07-22,1.0,-3.7014010507880912,-4.069833625218914,-3.96322241681261,-4.60529772329247,-4.551663747810858,0.0
2019-07-23,1.0,-3.701335668929275,-4.073133347930807,-3.9638712502737024,-4.605649222684475,-4.5522224655134655,0.0
2019-07-24,1.0,-3.6979440069991254,-4.067366579177603,-3.9645669291338588,-4.599518810148732,-4.542869641294838,0.0
2019-07-25,1.0,-3.689407149084569,-4.039668700959024,-3.959241499564081,-4.587837837837839,-4.519834350479512,0.0
2019-07-26,1.0,-3.6779661016949152,-4.020425901781834,-3.9502390265102134,-4.57496740547588,-4.50586701434159,0.0
2019-07-29,1.0,-3.674554928354321,-4.010421189752497,-3.948545375597048,-4.570560138949197,-4.506513243595311,0.0
2019-07-30,1.0,-3.6729641693811077,-4.01085776330076,-3.9502714440825186,-4.572204125950054,-4.509229098805646,0.0
2019-07-31,1.0,-3.639672625457678,-3.9851389188024986,-3.915141072582382,-4.52875296144734,-4.469093258668964,0.0
2019-08-01,1.0,-3.6297012679991405,-3.9877498388136683,-3.9045776918117343,-4.515366430260047,-4.45411562432839,0.0
2019-08-02,1.0,-3.606067079683829,-3.9566331980346083,-3.889767143772698,-4.484725486007264,-4.425977355265969,0.0
2019-08-05,1.0,-3.5818104547386316,-3.934126646833829,-3.8644283892902678,-4.463875903102423,-4.405014874628135,0.0
2019-08-06,1.0,-3.4163265306122446,-3.775306122448979,-3.700612244897959,-4.279591836734694,-4.236326530612245,0.0
2019-08-07,1.0,-3.4187474416700776,-3.80392959476054,-3.6981170691772407,-4.287965616045845,-4.257879656160458,0.0
2019-08-08,1.0,-3.45652625025939,-3.8590993982153976,-3.7482880265615277,-4.358788130317493,-4.328491388254825,0.0
2019-08-09,1.0,-3.372529040146729,-3.7797024658650904,-3.670266965559405,-4.288771143264723,-4.267780721418381,0.0
2019-08-12,1.0,-3.367703884482408,-3.7669310555216597,-3.6725645718934308,-4.280455562334757,-4.250152532031727,0.0
2019-08-13,1.0,-3.361995538430339,-3.75238288379639,-3.6629486919488947,-4.265868992090854,-4.236665990671264,0.0
2019-08-14,1.0,-3.3181361719220726,-3.7218316931110667,-3.6248242618999797,-4.222735489054027,-4.196826672022494,0.0
2019-08-15,1.0,-3.245927379784102,-3.6471050049067713,-3.550736015701668,-4.11540726202159,-4.067713444553483,0.0
2019-08-16,1.0,-3.240399686520376,-3.6375391849529777,-3.5462382445141065,-4.108346394984325,-4.059952978056426,0.0
2019-08-19,1.0,-3.2107101280558785,-3.5880869227784244,-3.5161039968956147,-4.072370974000775,-4.015327900659681,0.0
2019-08-20,1.0,-3.2078249079992247,-3.587642843308154,-3.512880108464071,-4.060817354251404,-3.999418942475305,0.0
2019-08-21,1.0,-3.2084381652796594,-3.5829301335397714,-3.5190632862395974,-4.054577124056513,-3.988774917747242,0.0
2019-08-22,1.0,-3.200270374662032,-3.576284279644651,-3.5102356122054847,-4.046736191579761,-3.978949401313248,0.0
2019-08-23,1.0,-3.201198299188249,-3.5773096250483185,-3.513335910320835,-4.050831078469269,-3.9849246231155777,0.0
2019-08-26,1.0,-3.173238897396631,-3.528522205206738,-3.48583460949464,-4.015505359877489,-3.939509954058193,0.0
2019-08-27,1.0,-3.157303370786517,-3.507331936773948,-3.4652447152923256,-3.9933346029327743,-3.920776994858122,0.0
2019-08-28,1.0,-3.167143674871208,-3.5025758443045225,-3.481396680022897,-4.005151688609044,-3.924060293837054,0.0
2019-08-29,1.0,-3.1680624286258086,-3.4800152264941,-3.4790635706128663,-3.9965740388275597,-3.9092120289303383,0.0
2019-08-30,1.0,-3.1391616314199395,-3.4444864048338366,-3.4533610271903323,-3.9692220543806647,-3.8761329305135948,0.0
2019-09-03,1.0,-3.1520257478227944,-3.4562665656948126,-3.4680045437334344,-3.976334721696327,-3.8795910639909126,0.0
2019-09-04,1.0,-3.1439637256754205,-3.439637256754204,-3.4674097865104856,-3.9680710372189685,-3.8736066502928397,0.0
2019-09-05,1.0,-3.137313995102656,-3.4343567526841214,-3.454511207383688,-3.955923902806555,-3.8538331135807122,0.0
2019-09-06,1.0,-3.1418065246087123,-3.4299453139732226,-3.4725627003582877,-3.9675655289458795,-3.845559117480671,0.0
2019-09-09,1.0,-3.142372242127098,-3.4308881765038657,-3.47218555534603,-3.966999811427494,-3.8446162549500285,0.0
2019-09-10,1.0,-3.1508116270290674,-3.427519818799547,-3.4856549641374106,-3.9720649301623254,-3.839184597961495,0.0
2019-09-11,1.0,-3.1620957064497826,-3.4261395876678646,-3.5048231511254015,-3.9824096841308867,-3.838850009457159,0.0
2019-09-12,1.0,-3.1654922871833935,-3.448105122833746,-3.5258046086459722,-4.027613787849933,-3.8767853742144354,0.0
2019-09-13,1.0,-3.1656511805026657,-3.446877380045697,-3.5230388423457732,-4.027037319116527,-3.877760853008378,0.0
2019-09-16,1.0,-3.1636848115721357,-3.446897601827179,-3.5209364293871332,-4.02512371526456,-3.876665397792158,0.0
2019-09-17,1.0,-3.1633041492196416,-3.448039588884659,-3.52055576703464,-4.025504377617053,-3.875904073087171,0.0
2019-09-18,1.0,-3.164571428571429,-3.4542857142857146,-3.5236190476190474,-4.028190476190477,-3.876952380952381,0.0
2019-09-19,1.0,-3.1638407315679173,-3.4570394360830634,-3.525052390931606,-4.027052771956563,-3.8782625261954657,0.0
2019-09-20,1.0,-3.193746403222712,-3.4818722424707462,-3.559370803759831,-4.051218108574717,-3.8966046422405523,0.0
2019-09-23,1.0,-3.208020050125313,-3.498939656834394,-3.580104106419896,-4.0736456525930205,-3.9182571814150764,0.0
2019-09-24,1.0,-3.213789107763615,-3.505600617999227,-3.585747392815759,-4.08149864812669,-3.926033217458478,0.0
2019-09-25,1.0,-3.201732435033686,-3.486621751684312,-3.5778633301251204,-4.071222329162656,-3.9118383060635225,0.0
2019-09-26,1.0,-3.3939943571140674,-3.623740427247078,-3.819024586860137,-4.256751309955663,-4.059653365578396,0.0
2019-09-27,1.0,-3.490261780104712,-3.76565445026178,-3.966492146596859,-4.465340314136125,-4.254869109947644,0.0
2019-09-30,1.0,-3.534839527027027,-3.766258445945946,-4.0206925675675675,-4.503378378378378,-4.2896959459459465,0.0
2019-10-01,1.0,-3.552631578947368,-3.777164685908319,-4.05072156196944,-4.5290747028862475,-4.312606112054329,0.0
2019-10-02,1.0,-3.5332491582491583,-3.7542087542087543,-4.042929292929293,-4.476220538720539,-4.236952861952862,0.0
2019-10-03,1.0,-3.511827506803433,-3.769939292442956,-4.0136068662340385,-4.442118484404438,-4.195938873770149,0.0
