Date,ICHR,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-09-24,1.0,-1.0804747530186607,-1.5139270032930845,-0.48271130625686065,-1.3303375411635565,-1.453142151481888,0.0
2018-09-25,1.0,-1.0813387284822715,-1.51231054111515,-0.48460325080584327,-1.3289211988203826,-1.4510664563473012,0.0
2018-09-26,1.0,-1.0819570602807598,-1.5167905312413983,-0.47660335810624826,-1.3375309661436827,-1.4684833470960639,0.0
2018-09-27,1.0,-1.0840838776211756,-1.5083533860433138,-0.47858370574080444,-1.3367480233757305,-1.4674458576830525,0.0
2018-09-28,1.0,-1.0825599780023374,-1.5090396645356432,-0.4794115625214821,-1.3362892692651407,-1.4669691345294564,0.0
2018-10-01,1.0,-1.0818769781202697,-1.5130039906426311,-0.4805284161277006,-1.3366588688592267,-1.4683500756846015,0.0
2018-10-02,1.0,-1.0840787119856887,-1.4947020778863354,-0.4874776386404293,-1.341131140773359,-1.4730975643319115,0.0
2018-10-03,1.0,-1.083815028901734,-1.4782548857693367,-0.4852050646848335,-1.348747591522158,-1.4853426919900907,0.0
2018-10-04,1.0,-1.0863705129968368,-1.471393205886398,-0.486177967267226,-1.3517397881996975,-1.4809517260349334,0.0
2018-10-05,1.0,-1.0696861723996163,-1.4602576401260794,-0.46546525969576547,-1.3611758256817872,-1.495546114841716,0.0
2018-10-08,1.0,-1.0664751743947476,-1.4547257557105733,-0.4595814526056627,-1.3639720968403777,-1.4942552318424294,0.0
2018-10-09,1.0,-1.0636245467606211,-1.4562495724156803,-0.45152904152698914,-1.3688171307381818,-1.5010604091126771,0.0
2018-10-10,1.0,-1.0647912511176836,-1.47265974276085,-0.44411582639796415,-1.3771235985968775,-1.519499277804526,0.0
2018-10-11,1.0,-0.9751904537180611,-1.4937639048068496,-0.2989954830445628,-1.380098429178184,-1.5936088451425876,0.0
2018-10-12,1.0,-1.0081796848809923,-1.4940663761314112,-0.2929936305732484,-1.3505866577271204,-1.5588333892054977,0.0
2018-10-15,1.0,-0.9748507813023942,-1.5600563342498828,-0.24096304741466032,-1.3558446784253235,-1.5747434779692844,0.0
2018-10-16,1.0,-0.9761169998658258,-1.5571581913323496,-0.24339192271568497,-1.3564336508788408,-1.5754729639071514,0.0
2018-10-17,1.0,-0.9465134706814581,-1.4912176439514,-0.20925779186476495,-1.3567089276281037,-1.5995113576333864,0.0
2018-10-18,1.0,-0.9445693874851171,-1.4884243947612117,-0.2127926974467522,-1.3657229792300567,-1.60305595978304,0.0
2018-10-19,1.0,-0.9295006570302234,-1.4735216819973718,-0.19106438896189226,-1.3688567674113008,-1.6074244415243102,0.0
2018-10-22,1.0,-0.9287734297928314,-1.479907925024663,-0.19829003617231175,-1.3656034199276554,-1.6042749095692208,0.0
2018-10-23,1.0,-0.9289754044456136,-1.4797448375641193,-0.19873734052347758,-1.3649875049322635,-1.6039063527554913,0.0
2018-10-24,1.0,-0.9330351269569793,-1.4742797000394687,-0.18412051045915012,-1.3722536508354164,-1.6143928430469676,0.0
2018-10-25,1.0,-0.8746971049611019,-1.391340390256345,-0.16011988266802704,-1.3844535135824514,-1.5661267695447012,0.0
2018-10-26,1.0,-0.853284533350161,-1.3727519404303654,-0.13106581687385624,-1.3981826213163373,-1.5549946362087461,0.0
2018-10-29,1.0,-0.8235998235998236,-1.404964404964405,-0.09809109809109809,-1.3917343917343916,-1.5816165816165815,0.0
2018-10-30,1.0,-0.8320716628816552,-1.4064471360080748,-0.10225839010850366,-1.3925056775170326,-1.5750693918748424,0.0
2018-10-31,1.0,-0.8320904954499495,-1.4128538928210315,-0.09934277047522752,-1.3961071789686552,-1.5791203235591507,0.0
2018-11-01,1.0,-0.8293746051800378,-1.4157296272899558,-0.09538850284270373,-1.396651926721415,-1.5799115603284901,0.0
2018-11-02,1.0,-0.8296207484066385,-1.41111882375213,-0.09301445068467218,-1.3973622767716287,-1.579226351990913,0.0
2018-11-05,1.0,-0.8205614567526556,-1.4484066767830046,-0.09104704097116843,-1.4043373798684877,-1.5583586241780476,0.0
2018-11-06,1.0,-0.8262326169405815,-1.4523388116308469,-0.08900126422250317,-1.4008849557522125,-1.552718078381795,0.0
2018-11-07,1.0,-0.8209974085076798,-1.4529422918905253,-0.09929840085961696,-1.396435117881297,-1.5510397572846217,0.0
2018-11-08,1.0,-0.8061459131767821,-1.7329802801198524,-0.0,-1.6115950108006412,-1.8173646435788446,0.0
2018-11-09,1.0,-0.8055360896986685,-1.745970567624387,-0.0,-1.6290819901892082,-1.82718990889979,0.0
2018-11-12,1.0,-0.8010460251046025,-1.720083682008368,-0.0,-1.6321478382147838,-1.820223152022315,0.0
2018-11-13,1.0,-0.7515716753022453,-1.7086010362694302,-0.0,-1.6322625215889466,-1.816027633851468,0.0
2018-11-14,1.0,-0.7612199527580936,-1.7165485619007919,-0.0,-1.645338335417535,-1.8242323190218144,0.0
2018-11-15,1.0,-0.7620305980528511,-1.7251738525730178,-0.0,-1.6589707927677328,-1.807858136300417,0.0
2018-11-16,1.0,-0.7563764901580261,-1.710701413917383,-0.0,-1.6537981702245634,-1.8100914887718327,0.0
2018-11-19,1.0,-0.7593041790837897,-1.7096818906369118,-0.0,-1.6522281516390602,-1.80927299189133,0.0
2018-11-20,1.0,-0.6727786585786173,-1.6943544495760665,-0.0,-1.6655407734197283,-1.8605500792720753,0.0
2018-11-21,1.0,-0.690930296377607,-1.6905186608122942,-0.0,-1.6717892425905598,-1.8074231613611418,0.0
2018-11-23,1.0,-0.691242976565712,-1.6802110456351929,-0.0,-1.6737700424832123,-1.8069754693709745,0.0
2018-11-26,1.0,-0.6899527429628107,-1.6839942469693856,-0.0,-1.6708444627080337,-1.8040545168139166,0.0
2018-11-27,1.0,-0.6708886618998978,-1.686482805583929,-0.0,-1.6591760299625467,-1.7931222335716717,0.0
2018-11-28,1.0,-0.6729092890220648,-1.6814219558703352,-0.0,-1.6614682647779897,-1.7944020702805776,0.0
2018-11-29,1.0,-0.6066280479590462,-1.6594368853563248,-0.0,-1.6601104674659841,-1.8097130540212851,0.0
2018-11-30,1.0,-0.6091209606692302,-1.6642380085003035,-0.0,-1.6674087566619442,-1.8055049585104228,0.0
2018-12-03,1.0,-0.6067817176756102,-1.6638128623432655,-0.0,-1.6663745449642713,-1.8043683429958204,0.0
2018-12-04,1.0,-0.5903468674374831,-1.6710137133638074,-0.0,-1.659249798332885,-1.8016267813928477,0.0
2018-12-06,1.0,-0.5659208037053949,-1.5501337334464087,-0.0,-1.653989170852632,-1.7534738078152519,0.0
2018-12-07,1.0,-0.5732837379274341,-1.549791177238319,-0.0,-1.6543983294179068,-1.7482380579483168,0.0
2018-12-10,1.0,-0.519529989024469,-1.557621537865582,-0.0,-1.656465879010911,-1.7225127509845697,0.0
2018-12-11,1.0,-0.5130490956072352,-1.5613695090439277,-0.0,-1.6552971576227393,-1.7302971576227388,0.0
2018-12-12,1.0,-0.5117932148626818,-1.5623909531502422,-0.0,-1.6553150242326333,-1.7325363489499193,0.0
2018-12-13,1.0,-0.5117510330578513,-1.5589488636363638,-0.0,-1.6556689049586777,-1.7302427685950414,0.0
2018-12-14,1.0,-0.5188746208943666,-1.5397818932696652,-0.0,-1.6647738271923598,-1.7294315028715237,0.0
2018-12-17,1.0,-0.48246122160005145,-1.5430906867477632,-0.0,-1.6434318079423311,-1.7672652378193987,0.0
2018-12-18,1.0,-0.4520935011559209,-1.527099922938608,-0.0,-1.6521962496789109,-1.7904572309273055,0.0
2018-12-19,1.0,-0.46487842531840995,-1.5268236202238519,-0.0,-1.6501994082078992,-1.7906857069342599,0.0
2018-12-20,1.0,-0.46393999615359965,-1.5163151484069493,-0.0,-1.6468363356625426,-1.783575870248093,0.0
2018-12-21,1.0,-0.45497023619023236,-1.5278115598796647,-0.0,-1.6652371503552454,-1.7527363502528324,0.0
2018-12-24,1.0,-0.4344919786096257,-1.5101858925388336,-0.0,-1.6592818945760122,-1.7622230710466005,0.0
2018-12-26,1.0,-0.43575596144089296,-1.5477549467275495,-0.0,-1.6170091324200913,-1.7414383561643838,0.0
2018-12-27,1.0,-0.33987841945288755,-1.482370820668693,-0.0,-1.5043161094224924,-1.7524620060790272,0.0
2018-12-28,1.0,-0.3340217457328555,-1.4884285974609732,-0.0,-1.5030674846625767,-1.748709226750896,0.0
2018-12-31,1.0,-0.3316515713330497,-1.4947419609750168,-0.0,-1.5037383745668957,-1.748525925475655,0.0
2019-01-02,1.0,-0.3278887607019248,-1.493472584856397,-0.0,-1.5013054830287207,-1.7493472584856398,0.0
2019-01-03,1.0,-0.32730143308234155,-1.4937454457128978,-0.0,-1.500971581248482,-1.7503643429681808,0.0
2019-01-04,1.0,-0.2704774551819883,-1.5123438160197982,-0.0,-1.4846984970121324,-1.7686364459467614,0.0
2019-01-07,1.0,-0.2282872535669883,-1.4639156947486827,-0.0,-1.4857616482150258,-1.7422887928482622,0.0
2019-01-08,1.0,-0.2324633915918753,-1.4411903637222483,-0.0,-1.494803967879074,-1.7361242324043458,0.0
2019-01-09,1.0,-0.2230377648869421,-1.4181366165502545,-0.0,-1.509589203267432,-1.768497691488102,0.0
2019-01-10,1.0,-0.21750805585392052,-1.4405656999641963,-0.0,-1.5210048931853444,-1.7881608783864422,0.0
2019-01-11,1.0,-0.21633383010432192,-1.4425633383010432,-0.0,-1.518569299552906,-1.7838450074515648,0.0
2019-01-14,1.0,-0.2302509986287486,-1.4426161092231562,-0.0,-1.518154176354856,-1.7709413939068743,0.0
2019-01-15,1.0,-0.2291616909481729,-1.439992834965369,-0.0,-1.518808215906377,-1.7828994506806783,0.0
2019-01-16,1.0,-0.21287512678241155,-1.4421573891772566,-0.0,-1.511186683372114,-1.8000715947735813,0.0
2019-01-17,1.0,-0.1999404761904762,-1.454345238095238,-0.0,-1.5063095238095237,-1.7917857142857143,0.0
2019-01-18,1.0,-0.21583423164450835,-1.451311534315487,-0.0,-1.5117379326865492,-1.8098574679602348,0.0
2019-01-22,1.0,-0.0,-1.5067738942158988,-0.0,-1.688339004021033,-1.991091865140736,0.0
2019-01-23,1.0,-0.0,-1.4704932289725432,-0.0,-1.7028202261150451,-2.0386383401664805,0.0
2019-01-24,1.0,-0.0,-1.4799752781211373,-0.0,-1.6669962917181707,-2.033559950556242,0.0
2019-01-25,1.0,-0.0,-1.4269344582257761,-0.0,-1.6262041176100235,-2.2429012151356797,0.0
2019-01-28,1.0,-0.0,-1.380560958775177,-0.0,-1.6651816527577334,-2.2289640459308524,0.0
2019-01-29,1.0,-0.0,-1.3840819641406885,-0.0,-1.6465296432810648,-2.216655213344162,0.0
2019-01-30,1.0,-0.0,-1.379730236043462,-0.0,-1.6411265142999873,-2.223679280629449,0.0
2019-01-31,1.0,-0.0,-1.3970229532803804,-0.0,-1.6005378697854777,-2.2567390080680467,0.0
2019-02-01,1.0,-0.0,-1.3955555555555554,-0.0,-1.6050704225352115,-2.259154929577465,0.0
2019-02-04,1.0,-0.0,-1.3930896344516774,-0.0,-1.6046569854782171,-2.261642463695543,0.0
2019-02-05,1.0,-0.0,-1.3683979974968712,-0.0,-1.5851063829787235,-2.304380475594493,0.0
2019-02-06,1.0,-0.0,-1.3732381131366285,-0.0,-1.596191192131805,-2.295057320052622,0.0
2019-02-07,1.0,-0.0,-1.363209907430573,-0.0,-1.594758568926695,-2.296659994996247,0.0
2019-02-08,1.0,-0.0,-1.3732574857785833,-0.0,-1.60780146277427,-2.270113146214915,0.0
2019-02-11,1.0,-0.0,-1.3699440145939485,-0.0,-1.6472919418758256,-2.273259105491602,0.0
2019-02-12,1.0,-0.0,-1.3688664351120936,-0.0,-1.67401326176192,-2.2722450268392804,0.0
2019-02-13,1.0,-0.0,-1.4086332746035741,-0.0,-1.648250692172162,-2.23559023408004,0.0
2019-02-14,1.0,-0.0,-1.3920936116382039,-0.0,-1.6968374446552816,-2.236116382036686,0.0
2019-02-15,1.0,-0.0,-1.4409882800126703,-0.0,-1.6766550522648085,-2.2174849540703203,0.0
2019-02-19,1.0,-0.0,-1.4049879731611594,-0.0,-1.7094568932776302,-2.2154703126978097,0.0
2019-02-20,1.0,-0.0,-1.332336634896904,-0.0,-1.709462405780851,-2.187566187005544,0.0
2019-02-21,1.0,-0.0,-1.345514536512482,-0.0,-1.7044761252568013,-2.1754964825997636,0.0
2019-02-22,1.0,-0.0,-1.3408029878618115,-0.0,-1.7098039215686274,-2.1741051976346095,0.0
2019-02-25,1.0,-0.0,-1.3382739212007506,-0.0,-1.727954971857411,-2.1877423389618516,0.0
2019-02-26,1.0,-0.0,-1.3324589344825433,-0.0,-1.7317469239897572,-2.1815002185997123,0.0
2019-02-27,1.0,-0.0,-1.3250281004121394,-0.0,-1.7358561258898464,-2.183651804670913,0.0
2019-02-28,1.0,-0.0,-1.326473514051231,-0.0,-1.728363591146481,-2.16258393434469,0.0
2019-03-01,1.0,-0.0,-1.3250419750015545,-0.0,-1.7276910639885579,-2.1658478950314035,0.0
2019-03-04,1.0,-0.0,-1.308222153273348,-0.0,-1.7297548867514738,-2.167421656841452,0.0
2019-03-05,1.0,-0.0,-1.280104712041885,-0.0,-1.7832211418598856,-2.169533782099227,0.0
2019-03-06,1.0,-0.0,-1.2773104006979499,-0.0,-1.7869383685424067,-2.16744562846638,0.0
2019-03-07,1.0,-0.0,-1.2304347826086957,-0.0,-1.8162111801242236,-2.164596273291925,0.0
2019-03-08,1.0,-0.0,-1.2174380374304503,-0.0,-1.895485584218513,-2.209850784016186,0.0
2019-03-11,1.0,-0.0,-1.227513903982612,-0.0,-1.9121012593492295,-2.2530205203605442,0.0
2019-03-12,1.0,-0.0,-1.183697347893916,-0.0,-1.9675637025481019,-2.3489989599583985,0.0
2019-03-13,1.0,-0.0,-1.204747580434214,-0.0,-1.9834554015171333,-2.3511640073240914,0.0
2019-03-14,1.0,-0.0,-1.2213242961418145,-0.0,-1.9528154327424403,-2.343065693430657,0.0
2019-03-15,1.0,-0.0,-1.2111467679612287,-0.0,-1.9760298644312004,-2.362040736132032,0.0
2019-03-18,1.0,-0.0,-1.2405130946018172,-0.0,-2.022180652057723,-2.418225547835382,0.0
2019-03-19,1.0,-0.0,-1.2441954100120787,-0.0,-2.0259696685008723,-2.4402764729566497,0.0
2019-03-20,1.0,-0.0,-1.2444429475953118,-0.0,-2.0286945978714805,-2.462683551124882,0.0
2019-03-21,1.0,-0.0,-1.2471434332571583,-0.0,-2.061365774969754,-2.4128243043419815,0.0
2019-03-22,1.0,-0.0,-1.2375701819657716,-0.0,-2.1223702901982007,-2.404586349184875,0.0
2019-03-25,1.0,-0.0,-1.079487008215884,-0.0,-2.1851579720793533,-2.414868746242736,0.0
2019-03-26,1.0,-0.0,-1.096042536007538,-0.0,-2.193027325346615,-2.441311078207027,0.0
2019-03-27,1.0,-0.0,-1.0774828190270853,-0.0,-2.21749090419081,-2.4425953375555856,0.0
2019-03-28,1.0,-0.0,-1.0834961924657998,-0.0,-2.2128849652941573,-2.442550037064492,0.0
2019-03-29,1.0,-0.0,-1.0749427146515702,-0.0,-2.213505863323898,-2.4510041784607086,0.0
2019-04-01,1.0,-0.0,-1.0803830332456672,-0.0,-2.206959336435363,-2.456200687841392,0.0
2019-04-02,1.0,-0.0,-1.100107570256824,-0.0,-2.2230065886782304,-2.400026892564206,0.0
2019-04-03,1.0,-0.0,-1.0979099360453617,-0.0,-2.1391837542032044,-2.3561679963077737,0.0
2019-04-04,1.0,-0.0,-1.0925047129948644,-0.0,-2.1151920951699927,-2.2929857635051683,0.0
2019-04-05,1.0,-0.0,-1.0631237848347375,-0.0,-2.1146467919637075,-2.3030460142579394,0.0
2019-04-08,1.0,-0.0,-1.049473616224246,-0.0,-2.1052767551508107,-2.3039462636439967,0.0
2019-04-09,1.0,-0.0,-1.0438272803780668,-0.0,-2.1272091668285102,-2.3026477633197384,0.0
2019-04-10,1.0,-0.0,-1.0280506721820062,-0.0,-2.1441313340227506,-2.2911065149948295,0.0
2019-04-11,1.0,-0.0,-1.0151717983043285,-0.0,-2.076878944348824,-2.2826544272327403,0.0
2019-04-12,1.0,-0.0,-1.000252860484228,-0.0,-2.05733611479866,-2.263923130412795,0.0
2019-04-15,1.0,-0.0,-1.0046106233815448,-0.0,-2.038969241457715,-2.272342575633171,0.0
2019-04-16,1.0,-0.0,-1.0005681818181817,-0.0,-2.0402146464646465,-2.2723484848484845,0.0
2019-04-17,1.0,-0.0,-0.989829437776374,-0.0,-2.055780164245104,-2.2714466203411243,0.0
2019-04-18,1.0,-0.0,-0.9740333586050037,-0.0,-2.0408769269648723,-2.3030073287844326,0.0
2019-04-22,1.0,-0.0,-0.9782181979357943,-0.0,-2.047489394035332,-2.3062116127398213,0.0
2019-04-23,1.0,-0.0,-0.986385511651469,-0.0,-2.0468591691995948,-2.2990754812563323,0.0
2019-04-24,1.0,-0.0,-0.9500126710593005,-0.0,-2.0561961479979725,-2.329257475924987,0.0
2019-04-25,1.0,-0.0,-0.9784073889166252,-0.0,-1.9892036944583125,-2.273027958062906,0.0
2019-04-26,1.0,-0.0,-0.9559815184815185,-0.0,-2.011800699300699,-2.275974025974026,0.0
2019-04-29,1.0,-0.0,-0.947138488422892,-0.0,-2.0101728764900453,-2.2837171565874055,0.0
2019-04-30,1.0,-0.0,-0.9542850024912805,-0.0,-2.0106502242152464,-2.263328350772297,0.0
2019-05-01,1.0,-0.0,-0.9599128540305013,-0.0,-2.0047307812013697,-2.260068471833178,0.0
2019-05-02,1.0,-0.0,-0.9521676929775456,-0.0,-1.9957703551657646,-2.2721900852149033,0.0
2019-05-03,1.0,-0.0,-0.9579241765071473,-0.0,-1.9876942200124301,-2.269422001243008,0.0
2019-05-06,1.0,-0.0,-0.975295839941442,-0.0,-1.9386360863730632,-2.185860680736855,0.0
2019-05-07,1.0,-0.0,-0.9707013367515107,-0.0,-1.938778001587011,-2.1944088384300797,0.0
2019-05-08,1.0,-0.0,-0.9777925692847635,-0.0,-1.907176570252935,-2.1661019000363066,0.0
2019-05-09,1.0,-0.0,-0.9854587490873692,-0.0,-1.9137868094426866,-2.184899002190314,0.0
2019-05-10,1.0,-0.0,-0.980239557366085,-0.0,-1.9169453395756064,-2.182890496747127,0.0
2019-05-13,1.0,-0.0,-0.975908012411024,-0.0,-1.9201800815233925,-2.187747155807021,0.0
2019-05-14,1.0,-0.0,-0.9007729642279345,-0.0,-1.9267781173227874,-2.164479597339565,0.0
2019-05-15,1.0,-0.0,-0.9156050002990609,-0.0,-1.9428793588133262,-2.122734613314193,0.0
2019-05-16,1.0,-0.0,-0.9196604698427879,-0.0,-1.941777751210473,-2.116205391834539,0.0
2019-05-17,1.0,-0.0,-0.9229713603818616,-0.0,-1.917780429594272,-2.1258353221957043,0.0
2019-05-20,1.0,-0.0,-0.9008708099725635,-0.0,-1.9289633782655373,-2.134677323154002,0.0
2019-05-21,1.0,-0.0,-0.9037774070543375,-0.0,-1.921115347950429,-2.133162535748332,0.0
2019-05-22,1.0,-0.0,-0.8819126819126819,-0.0,-1.9312147312147314,-2.1268785268785266,0.0
2019-05-23,1.0,-0.0,-0.8479360225802658,-0.0,-1.9180877337410325,-2.114253792779019,0.0
2019-05-24,1.0,-0.0,-0.8313493226998183,-0.0,-1.9171406790594032,-2.1155808362165014,0.0
2019-05-28,1.0,-0.0,-0.8174565931487565,-0.0,-1.923979352416706,-2.124354763022055,0.0
2019-05-29,1.0,-0.0,-0.836598240469208,-0.0,-1.9377712609970674,-2.090733137829912,0.0
2019-05-30,1.0,-0.0,-0.8303424818203142,-0.0,-1.9344358433028381,-2.0996364062866526,0.0
2019-05-31,1.0,-0.0,-0.8437920346219077,-0.0,-1.9280659687701034,-2.0764372185507924,0.0
