Date,IWF,IWM,KO,MTUM,SPY,VLUE,VXX
2018-12-28,-0.0,-0.10388048117966628,1.0,-0.0,-0.480442374854482,-0.3559371362048894,0.0
2018-12-31,-0.0,-0.10228486013239377,1.0,-0.0,-0.4816648224719974,-0.35730786403432147,0.0
2019-01-02,-0.0,-0.10172647914645976,1.0,-0.0,-0.4806401551891368,-0.3574781765276431,0.0
2019-01-03,-0.0,-0.10208834717801413,1.0,-0.0,-0.49076158683332033,-0.34799316823228005,0.0
2019-01-04,-0.0,-0.10186849071551407,1.0,-0.0,-0.48186578555832504,-0.348520858694182,0.0
2019-01-07,-0.0,-0.09338185997509817,1.0,-0.0,-0.4793602145388372,-0.34278325830859113,0.0
2019-01-08,-0.0,-0.08133833837668057,1.0,-0.0,-0.49161144520626643,-0.34224537480369244,0.0
2019-01-09,-0.0,-0.08312250843299601,1.0,-0.0,-0.4918544924869672,-0.3416130021465808,0.0
2019-01-10,-0.0,-0.08093708526475736,1.0,-0.0,-0.5002596603258256,-0.342232309438172,0.0
2019-01-11,-0.0,-0.08383360270915108,1.0,-0.0,-0.49992303548064343,-0.34033710459478184,0.0
2019-01-14,-0.0,-0.08367887583506103,1.0,-0.0,-0.49414497427628046,-0.34183751823696534,0.0
2019-01-15,-0.0,-0.0835302934224938,1.0,-0.0,-0.4933225725869987,-0.3447089794585038,0.0
2019-01-16,-0.0,-0.08453437872324072,1.0,-0.0,-0.4921980091471618,-0.3449210192551597,0.0
2019-01-17,-0.0,-0.08053277899680487,1.0,-0.0,-0.4964006621241868,-0.34784617161335024,0.0
2019-01-18,-0.0,-0.08412207842379756,1.0,-0.0,-0.49464941085570785,-0.3528298242225226,0.0
2019-01-22,-0.0,-0.0,1.0,-0.0,-0.5654188149144437,-0.3026227303295225,0.0
2019-01-23,-0.0,-0.0,1.0,-0.0,-0.5609413614917995,-0.31129708679697443,0.0
2019-01-24,-0.0,-0.0,1.0,-0.0,-0.5662097031299815,-0.30915364851940064,0.0
2019-01-25,-0.0,-0.0,1.0,-0.0,-0.6272451467604743,-0.23401641632698644,0.0
2019-01-28,-0.0,-0.0,1.0,-0.0,-0.6394457602148331,-0.2254256569009567,0.0
2019-01-29,-0.0,-0.0,1.0,-0.0,-0.636806304129651,-0.22172248448128462,0.0
2019-01-30,-0.0,-0.0,1.0,-0.0,-0.6359310819099306,-0.22270133635670872,0.0
2019-01-31,-0.0,-0.0,1.0,-0.0,-0.6308519945645092,-0.23061744941456788,0.0
2019-02-01,-0.0,-0.0,1.0,-0.0,-0.6261052084107289,-0.23138791886470023,0.0
2019-02-04,-0.0,-0.0,1.0,-0.0,-0.6215758523150215,-0.23937397647759417,0.0
2019-02-05,-0.0,-0.0,1.0,-0.0,-0.6239733629300778,-0.22582315945246023,0.0
2019-02-06,-0.0,-0.0,1.0,-0.0,-0.6203038012019318,-0.22313165947719643,0.0
2019-02-07,-0.0,-0.0,1.0,-0.0,-0.620650250663521,-0.22246387496313771,0.0
2019-02-08,-0.0,-0.0,1.0,-0.0,-0.6289455268682553,-0.21260727045044384,0.0
2019-02-11,-0.0,-0.0,1.0,-0.0,-0.6284665202871008,-0.21667250954849904,0.0
2019-02-12,-0.0,-0.0,1.0,-0.0,-0.6263452273272663,-0.2195927860742436,0.0
2019-02-13,-0.0,-0.0,1.0,-0.0,-0.6240469964273876,-0.21750580089131158,0.0
2019-02-14,-0.0,-0.0,1.0,-0.0,-0.6284158050221565,-0.21796528803545054,0.0
2019-02-15,-0.0,-0.0,1.0,-0.0,-0.7353718229668011,-0.3126548835685174,0.0
2019-02-19,-0.0,-0.0,1.0,-0.0,-0.743068505502162,-0.30613332240414765,0.0
2019-02-20,-0.0,-0.0,1.0,-0.0,-0.7486665025439028,-0.30284752995240444,0.0
2019-02-21,-0.0,-0.0,1.0,-0.0,-0.7494613285177812,-0.3026205085058792,0.0
2019-02-22,-0.0,-0.0,1.0,-0.0,-0.7545856013145732,-0.2994351442949574,0.0
2019-02-25,-0.0,-0.0,1.0,-0.0,-0.7590500774393392,-0.30599896747547756,0.0
2019-02-26,-0.0,-0.0,1.0,-0.0,-0.7598421944065765,-0.3056760441194696,0.0
2019-02-27,-0.0,-0.0,1.0,-0.0,-0.763968992248062,-0.303235142118863,0.0
2019-02-28,-0.0,-0.0,1.0,-0.0,-0.7686903335124189,-0.2976815307682771,0.0
2019-03-01,-0.0,-0.0,1.0,-0.0,-0.778021296392019,-0.2895689031324305,0.0
2019-03-04,-0.0,-0.0,1.0,-0.0,-0.7708966172793585,-0.2955179468104891,0.0
2019-03-05,-0.0,-0.0,1.0,-0.0,-0.7793429175125326,-0.29216555495711977,0.0
2019-03-06,-0.0,-0.0,1.0,-0.0,-0.7797937119423387,-0.2913922372726896,0.0
2019-03-07,-0.0,-0.0,1.0,-0.0,-0.7842232658212136,-0.2845853073215135,0.0
2019-03-08,-0.0,-0.0,1.0,-0.0,-0.8110393667985836,-0.27186002916059154,0.0
2019-03-11,-0.0,-0.0,1.0,-0.0,-0.8124409349602033,-0.2876493689228637,0.0
2019-03-12,-0.0,-0.0,1.0,-0.0,-0.8263720720913786,-0.31665345134260553,0.0
2019-03-13,-0.0,-0.0,1.0,-0.0,-0.8313348976384733,-0.32137859772242916,0.0
2019-03-14,-0.0,-0.0,1.0,-0.0,-0.8326886711363246,-0.31618531889290014,0.0
2019-03-15,-0.0,-0.0,1.0,-0.0,-0.8315769056701364,-0.3235275101829702,0.0
2019-03-18,-0.0,-0.0,1.0,-0.0,-0.8381371359223301,-0.32899185159500693,0.0
2019-03-19,-0.0,-0.0,1.0,-0.0,-0.8378237893095383,-0.327969332062722,0.0
2019-03-20,-0.0,-0.0,1.0,-0.0,-0.8359027507880986,-0.3232715809474457,0.0
2019-03-21,-0.0,-0.0,1.0,-0.0,-0.8460376055091423,-0.3127388122530924,0.0
2019-03-22,-0.0,-0.0,1.0,-0.0,-0.8617353579175705,-0.30746203904555314,0.0
2019-03-25,-0.0,-0.0,1.0,-0.0,-0.8714935638974536,-0.2846546928566808,0.0
2019-03-26,-0.0,-0.0,1.0,-0.0,-0.8736732660399428,-0.29242299527791016,0.0
2019-03-27,-0.0,-0.0,1.0,-0.0,-0.8759276135919802,-0.2939287419172851,0.0
2019-03-28,-0.0,-0.0,1.0,-0.0,-0.8721819208548716,-0.29972633682290084,0.0
2019-03-29,-0.0,-0.0,1.0,-0.0,-0.8683160588056724,-0.30001301010451453,0.0
2019-04-01,-0.0,-0.0,1.0,-0.0,-0.8680641451294403,-0.30193346787318537,0.0
2019-04-02,-0.0,-0.0,1.0,-0.0,-0.8857384222154833,-0.28037950006498286,0.0
2019-04-03,-0.0,-0.0,1.0,-0.0,-0.8799619064109778,-0.28442491667027403,0.0
2019-04-04,-0.0,-0.0,1.0,-0.0,-0.889199557838611,-0.2782582309209528,0.0
2019-04-05,-0.0,-0.0,1.0,-0.0,-0.8863828404289892,-0.28022966092514356,0.0
2019-04-08,-0.0,-0.0,1.0,-0.0,-0.8878185006386249,-0.2770116684346113,0.0
2019-04-09,-0.0,-0.0,1.0,-0.0,-0.8773224574351006,-0.28059385857016467,0.0
2019-04-10,-0.0,-0.0,1.0,-0.0,-0.8684057846444764,-0.28040054150460925,0.0
2019-04-11,-0.0,-0.0,1.0,-0.0,-0.8734389441781485,-0.2760355093179718,0.0
2019-04-12,-0.0,-0.0,1.0,-0.0,-0.8683335835138206,-0.2760705937855167,0.0
2019-04-15,-0.0,-0.0,1.0,-0.0,-0.8659470826806293,-0.2799081564773288,0.0
2019-04-16,-0.0,-0.0,1.0,-0.0,-0.8653048128342246,-0.2737326203208556,0.0
2019-04-17,-0.0,-0.0,1.0,-0.0,-0.8664588315681584,-0.2688332763922105,0.0
2019-04-18,-0.0,-0.0,1.0,-0.0,-0.8608641764253355,-0.2760919736729635,0.0
2019-04-22,-0.0,-0.0,1.0,-0.0,-0.861457129403707,-0.2788836094345276,0.0
2019-04-23,-0.0,-0.0,1.0,-0.0,-0.863490501454732,-0.27580010268697586,0.0
2019-04-24,-0.0,-0.0,1.0,-0.0,-0.8655210096638025,-0.27722899569307247,0.0
2019-04-25,-0.0,-0.0,1.0,-0.0,-0.8697210300429183,-0.2762231759656652,0.0
2019-04-26,-0.0,-0.0,1.0,-0.0,-0.8696324287186534,-0.27739608381999314,0.0
2019-04-29,-0.0,-0.0,1.0,-0.0,-0.8730796502008981,-0.2755634816613309,0.0
2019-04-30,-0.0,-0.0,1.0,-0.0,-0.8714577290793856,-0.276979267375658,0.0
2019-05-01,-0.0,-0.0,1.0,-0.0,-0.8666164118027138,-0.28716347189317254,0.0
2019-05-02,-0.0,-0.0,1.0,-0.0,-0.8616409129113597,-0.29348505420141807,0.0
2019-05-03,-0.0,-0.0,1.0,-0.0,-0.8598674189603759,-0.2854783000450518,0.0
2019-05-06,-0.0,-0.0,1.0,-0.0,-0.8591694167059529,-0.2836969099558565,0.0
2019-05-07,-0.0,-0.0,1.0,-0.0,-0.8610884762190676,-0.2832697173735901,0.0
2019-05-08,-0.0,-0.0,1.0,-0.0,-0.8387241689128482,-0.3004962991485903,0.0
2019-05-09,-0.0,-0.0,1.0,-0.0,-0.8376476125278111,-0.3016643847338696,0.0
2019-05-10,-0.0,-0.0,1.0,-0.0,-0.837249651922459,-0.3047874049480561,0.0
2019-05-13,-0.0,-0.0,1.0,-0.0,-0.8445963373742585,-0.304831914710687,0.0
2019-05-14,-0.0,-0.0,1.0,-0.0,-0.8351178185997999,-0.29351412333170146,0.0
2019-05-15,-0.0,-0.0,1.0,-0.0,-0.8381324119102467,-0.2947914000511902,0.0
2019-05-16,-0.0,-0.0,1.0,-0.0,-0.8408508457201436,-0.29480608235093114,0.0
2019-05-17,-0.0,-0.0,1.0,-0.0,-0.8386772475455071,-0.30033582169365364,0.0
2019-05-20,-0.0,-0.0,1.0,-0.0,-0.838895897030211,-0.29918111650381646,0.0
2019-05-21,-0.0,-0.0,1.0,-0.0,-0.8350665157694689,-0.30027118788836454,0.0
2019-05-22,-0.0,-0.0,1.0,-0.0,-0.8406316688006829,-0.2933845497225779,0.0
2019-05-23,-0.0,-0.0,1.0,-0.0,-0.8776123245934,-0.2680341586920139,0.0
2019-05-24,-0.0,-0.0,1.0,-0.0,-0.8735310456818085,-0.2631297807785992,0.0
2019-05-28,-0.0,-0.0,1.0,-0.0,-0.8748477271270116,-0.2623154025346755,0.0
2019-05-29,-0.0,-0.0,1.0,-0.0,-0.8745435520724338,-0.26088534882231096,0.0
2019-05-30,-0.0,-0.0,1.0,-0.0,-0.8766611118232706,-0.2598384822458659,0.0
2019-05-31,-0.0,-0.0,1.0,-0.0,-0.888472813643464,-0.2513213361008281,0.0
2019-06-03,-0.0,-0.0,1.0,-0.0,-0.895317683082419,-0.2310751041932466,0.0
2019-06-04,-0.0,-0.0,1.0,-0.0,-0.8696662261818492,-0.2617119229293661,0.0
2019-06-05,-0.0,-0.0,1.0,-0.0,-0.8851936314878163,-0.22640314202457873,0.0
2019-06-06,-0.0,-0.0,1.0,-0.0,-0.8959205242020715,-0.21781864299302472,0.0
2019-06-07,-0.0,-0.0,1.0,-0.0,-0.8957755426151404,-0.22174695606140815,0.0
2019-06-10,-0.0,-0.0,1.0,-0.0,-0.889246061118748,-0.2255895104155652,0.0
2019-06-11,-0.0,-0.0,1.0,-0.0,-0.8999279752573826,-0.21844680760920224,0.0
2019-06-12,-0.0,-0.0,1.0,-0.0,-0.8999851798530688,-0.2171998390955476,0.0
2019-06-13,-0.0,-0.0,1.0,-0.0,-0.903305785123967,-0.2157660521296885,0.0
2019-06-14,-0.0,-0.0,1.0,-0.0,-0.905663173494231,-0.2114110299566,0.0
2019-06-17,-0.0,-0.0,1.0,-0.0,-0.9031009391657501,-0.21213723665284712,0.0
2019-06-18,-0.0,-0.0,1.0,-0.0,-0.9021941714672992,-0.2157319552694002,0.0
2019-06-19,-0.0,-0.0,1.0,-0.0,-0.9085162163305002,-0.2057169436339803,0.0
2019-06-20,-0.0,-0.0,1.0,-0.0,-0.9078733337558358,-0.20466020237868895,0.0
2019-06-21,-0.0,-0.0,1.0,-0.0,-0.909613839191304,-0.2051770079939094,0.0
2019-06-24,-0.0,-0.0,1.0,-0.0,-0.900014822029771,-0.2174180024138734,0.0
2019-06-25,-0.0,-0.0,1.0,-0.0,-0.9000084577324818,-0.21442466274791727,0.0
2019-06-26,-0.0,-0.0,1.0,-0.0,-0.889826565143824,-0.2252326565143824,0.0
2019-06-27,-0.0,-0.0,1.0,-0.0,-0.9100744606376886,-0.2113112284944526,0.0
2019-06-28,-0.0,-0.0,1.0,-0.0,-0.9136289416205442,-0.20694700680704878,0.0
2019-07-01,-0.0,-0.0,1.0,-0.0,-0.9217369190666921,-0.1974908343399665,0.0
2019-07-02,-0.0,-0.0,1.0,-0.0,-0.9222850606850098,-0.19586537035860288,0.0
2019-07-03,-0.0,-0.0,1.0,-0.0,-0.9248209518159087,-0.19409246938170105,0.0
2019-07-05,-0.0,-0.0,1.0,-0.0,-0.922575180008471,-0.1951927149512918,0.0
2019-07-08,-0.0,-0.0,1.0,-0.0,-0.920734419008492,-0.19696745092225915,0.0
2019-07-09,-0.0,-0.0,1.0,-0.0,-0.918243914818026,-0.19650220990970035,0.0
2019-07-10,-0.0,-0.0,1.0,-0.0,-0.9166419711273865,-0.2001185385885441,0.0
2019-07-11,-0.0,-0.0,1.0,-0.0,-0.9074914031349549,-0.20216873061749752,0.0
2019-07-12,-0.0,-0.0,1.0,-0.0,-0.9107056217698555,-0.19877650036915934,0.0
2019-07-15,-0.0,-0.0,1.0,-0.0,-0.9151791365995696,-0.19479258977929698,0.0
2019-07-16,-0.0,-0.0,1.0,-0.0,-0.9193626675108157,-0.19100981323203545,0.0
2019-07-17,-0.0,-0.0,1.0,-0.0,-0.9176296921130325,-0.19118515394348376,0.0
2019-07-18,-0.0,-0.0,1.0,-0.0,-0.9184249315645399,-0.1872815329543062,0.0
2019-07-19,-0.0,-0.0,1.0,-0.0,-0.9192268008675328,-0.18643532458781661,0.0
2019-07-22,-0.0,-0.0,1.0,-0.0,-0.9281544395034669,-0.17937153575417816,0.0
2019-07-23,-0.0,-0.0,1.0,-0.0,-0.9274088129875606,-0.18096141682479444,0.0
2019-07-24,-0.0,-0.0,1.0,-0.0,-0.9777945217622552,-0.23832107082705434,0.0
2019-07-25,-0.0,-0.0,1.0,-0.0,-0.9956130633225505,-0.22001152124783976,0.0
2019-07-26,-0.0,-0.0,1.0,-0.0,-0.997602716920823,-0.22210383787263321,0.0
2019-07-29,-0.0,-0.0,1.0,-0.0,-1.0081193816778569,-0.2224799803707256,0.0
2019-07-30,-0.0,-0.0,1.0,-0.0,-1.0061125239816178,-0.22473564449203587,0.0
2019-07-31,-0.0,-0.0,1.0,-0.0,-1.0061408601670314,-0.22687687017105085,0.0
2019-08-01,-0.0,-0.0,1.0,-0.0,-1.0097516140602583,-0.23199874461979914,0.0
2019-08-02,-0.0,-0.0,1.0,-0.0,-1.0094489956233867,-0.2349680170575693,0.0
2019-08-05,-0.0,-0.0,1.0,-0.0,-1.0129797345767575,-0.22877062410329987,0.0
2019-08-06,-0.0,-0.0,1.0,-0.0,-0.9800974097852557,-0.23376134602612356,0.0
2019-08-07,-0.0,-0.0,1.0,-0.0,-0.9700481172471637,-0.23716505540105062,0.0
2019-08-08,-0.0,-0.0,1.0,-0.0,-0.979038470051795,-0.23440612687591303,0.0
2019-08-09,-0.0,-0.0,1.0,-0.0,-0.9666578576462298,-0.2355972515856237,0.0
2019-08-12,-0.0,-0.0,1.0,-0.0,-0.9731948326327603,-0.22755782477607342,0.0
2019-08-13,-0.0,-0.0,1.0,-0.0,-0.9739785938770577,-0.22377530164172213,0.0
2019-08-14,-0.0,-0.0,1.0,-0.0,-0.9652659225213395,-0.22339680455241848,0.0
2019-08-15,-0.0,-0.0,1.0,-0.0,-0.9603387194331634,-0.1998617471701374,0.0
2019-08-16,-0.0,-0.0,1.0,-0.0,-0.9705194805194804,-0.19396103896103895,0.0
2019-08-19,-0.0,-0.0,1.0,-0.0,-0.9705267243052111,-0.18552855695220025,0.0
2019-08-20,-0.0,-0.0,1.0,-0.0,-0.9714537710278364,-0.17973153207417286,0.0
2019-08-21,-0.0,-0.0,1.0,-0.0,-0.9766241586202448,-0.17386722866174922,0.0
2019-08-22,-0.0,-0.0,1.0,-0.0,-0.9692238305914695,-0.17845023839182167,0.0
2019-08-23,-0.0,-0.0,1.0,-0.0,-0.9678514634460825,-0.18109339407744876,0.0
2019-08-26,-0.0,-0.0,1.0,-0.0,-0.9604374054100143,-0.17116790655042313,0.0
2019-08-27,-0.0,-0.0,1.0,-0.0,-0.9630577595768279,-0.16986605238460883,0.0
2019-08-28,-0.0,-0.0,1.0,-0.0,-0.9698603858041138,-0.16165405520622403,0.0
2019-08-29,-0.0,-0.0,1.0,-0.0,-0.9702860553352943,-0.1612738201816089,0.0
2019-08-30,-0.0,-0.0,1.0,-0.0,-0.9754645575541098,-0.15065697155249397,0.0
2019-09-03,-0.0,-0.0,1.0,-0.0065045489329138674,-0.9714947708528185,-0.14767026613383216,0.0
2019-09-04,-0.0,-0.0,1.0,-0.014269030682662704,-0.9627985985773437,-0.14630003185051493,0.0
2019-09-05,-0.0,-0.0,1.0,-0.011980491942324003,-0.9668575063613231,-0.1416030534351145,0.0
2019-09-06,-0.0,-0.0,1.0,-0.025824873096446703,-0.9781302876480541,-0.11110406091370559,0.0
2019-09-09,-0.0,-0.0,1.0,-0.025951776649746194,-0.9776649746192894,-0.11142131979695431,0.0
2019-09-10,-0.0,-0.0,1.0,-0.06419847005621064,-0.9750855838721948,-0.07387684375132074,0.0
2019-09-11,-0.0,-0.0,1.0,-0.07344096232985121,-0.9716576975836235,-0.06527382082937638,0.0
2019-09-12,-0.0,-0.0,1.0,-0.07312853405350664,-0.9715798801586633,-0.06517427631023716,0.0
2019-09-13,-0.0,-0.0,1.0,-0.07427570635774726,-0.9718511953746491,-0.06397839252178683,0.0
2019-09-16,-0.0,-0.0,1.0,-0.07844669214688431,-0.970564013767764,-0.06258842409781025,0.0
2019-09-17,-0.0,-0.0,1.0,-0.07894292112045291,-0.9709324432802399,-0.06261354514343656,0.0
2019-09-18,-0.0,-0.0,1.0,-0.08294969801917473,-0.9688093930818938,-0.05999493179034506,0.0
2019-09-19,-0.0,-0.0,1.0,-0.087847946562151,-0.9484375329245422,-0.07090629411888658,0.0
2019-09-20,-0.0,-0.0,1.0,-0.09931651337439877,-0.9374947261834444,-0.07271538266812927,0.0
2019-09-23,-0.0,-0.0,1.0,-0.10069312370567601,-0.9414648577828495,-0.07102404801149571,0.0
2019-09-24,-0.0,-0.0,1.0,-0.11571067060312105,-0.9265078026149304,-0.06659637283846477,0.0
2019-09-25,-0.0,-0.0,1.0,-0.11547130068457083,-0.9318378093733544,-0.05904160084254871,0.0
2019-09-26,-0.0,-0.0,1.0,-0.13206985301937763,-0.9740284602131325,-0.020972922383170615,0.0
2019-09-27,-0.0,-0.0,1.0,-0.13797287803631875,-0.966917165179997,-0.023992506333425586,0.0
2019-09-30,-0.0,-0.0,1.0,-0.15841900942792542,-0.9550573780982039,-0.019538415596604238,0.0
2019-10-01,-0.0,-0.0,1.0,-0.16834808574170845,-0.9459528633891437,-0.018577370161032315,0.0
2019-10-02,-0.0,-0.0,1.0,-0.18302988810680132,-0.9527395648360112,-0.0036798528058877645,0.0
2019-10-03,-0.0,-0.0,1.0,-0.18150942585069108,-0.9615012574966143,-0.006534683261322844,0.0
2019-10-04,-0.0,-0.0,1.0,-0.19551890865135552,-0.9513685028492487,-0.011656017958901744,0.0
2019-10-07,-0.0,-0.0,1.0,-0.21711190870209976,-0.9225214382428164,-0.00954243590019128,0.0
2019-10-08,-0.0,-0.0,1.0,-0.22302761765465026,-0.9185666351200207,-0.009313430267572914,0.0
2019-10-09,-0.0,-0.0,1.0,-0.22567793342758,-0.9162918219594739,-0.0,0.0
2019-10-10,-0.0,-0.0,1.0,-0.27263854245743413,-0.8627914542891226,-0.03353215486389762,0.0
