Date,AON,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-09,1.0,-0.1123324698727334,-0.2659533731276044,-0.03227840973082555,-0.455546795810339,-0.38637233922739045,0.0
2018-11-12,1.0,-0.11221144345639092,-0.257006197790353,-0.03193209377526273,-0.45942243779753883,-0.3849815862750382,0.0
2018-11-13,1.0,-0.10437364649148267,-0.25406889776964126,-0.025272934294836017,-0.4637762050411913,-0.385077359290929,0.0
2018-11-14,1.0,-0.10492710914651843,-0.25363338021565873,-0.025294130779362847,-0.4638224722612908,-0.3848145915656464,0.0
2018-11-15,1.0,-0.10460549803641556,-0.2534362727597287,-0.02487950731881471,-0.4644323455908604,-0.3839923241699393,0.0
2018-11-16,1.0,-0.10386774797255147,-0.25022279654219765,-0.023816950360930397,-0.4639737991266375,-0.38608412797433384,0.0
2018-11-19,1.0,-0.10384255338117951,-0.2510141309677707,-0.022065706771274462,-0.46516292961262423,-0.38677394909285423,0.0
2018-11-20,1.0,-0.07811596137587327,-0.250166866906955,-0.0,-0.4813554042628932,-0.4152538601877809,0.0
2018-11-21,1.0,-0.07614833918804749,-0.24921072524345234,-0.0,-0.48259148917248434,-0.4153586197696652,0.0
2018-11-23,1.0,-0.07727515108425169,-0.24026839672947034,-0.0,-0.48738002132954145,-0.4169258798435834,0.0
2018-11-26,1.0,-0.07681030653043092,-0.24282541092847623,-0.0,-0.4860728565082186,-0.4155264326965793,0.0
2018-11-27,1.0,-0.07186490195210482,-0.2443893585941304,-0.0,-0.4839537869062901,-0.4130627240936656,0.0
2018-11-28,1.0,-0.07116760036314519,-0.24866588428068465,-0.0,-0.4822745289076858,-0.4121919355195855,0.0
2018-11-29,1.0,-0.061946902654867256,-0.2445956060405935,-0.0,-0.4809800554748382,-0.4138599040197244,0.0
2018-11-30,1.0,-0.06176127484427619,-0.2444918891554597,-0.0,-0.48123610591420335,-0.41355402460766405,0.0
2018-12-03,1.0,-0.06190014968741745,-0.24451879897860349,-0.0,-0.4812450471075108,-0.4135995421326054,0.0
2018-12-04,1.0,-0.05620248714681197,-0.24790174451817024,-0.0,-0.4796985542909874,-0.4133453442896691,0.0
2018-12-06,1.0,-0.050475635798874006,-0.21713151707327596,-0.005047563579887401,-0.4823658836471883,-0.4020362820595785,0.0
2018-12-07,1.0,-0.04696622410586862,-0.22008389914803442,-0.00023785840937594604,-0.48633395320676387,-0.40870561778315967,0.0
2018-12-10,1.0,-0.03621834117419605,-0.2203175012352044,-0.0,-0.4884320422762132,-0.40321367962020155,0.0
2018-12-11,1.0,-0.032222699914015475,-0.2222914875322442,-0.0,-0.48748925193465176,-0.40760963026655206,0.0
2018-12-12,1.0,-0.029746262869943564,-0.22442166027656918,-0.0,-0.48815319002283203,-0.41166587687933487,0.0
2018-12-13,1.0,-0.02938453921167632,-0.22175101715712656,-0.0,-0.49133532818117237,-0.41024261081092717,0.0
2018-12-14,1.0,-0.032259452945100825,-0.21404437557836745,-0.0,-0.4956635892138507,-0.41009748854025435,0.0
2018-12-17,1.0,-0.02992840403345445,-0.21330437960912474,-0.0,-0.4953881877405345,-0.4113865537184752,0.0
2018-12-18,1.0,-0.028380383135172323,-0.21298187525531592,-0.0,-0.4968932080583088,-0.4117520586527918,0.0
2018-12-19,1.0,-0.0283164910771877,-0.21307245753601375,-0.0,-0.4969038916362073,-0.4117824123844334,0.0
2018-12-20,1.0,-0.028072886485094328,-0.21041787392956024,-0.000837035606206941,-0.4967484386066576,-0.4101689094928423,0.0
2018-12-21,1.0,-0.026601787743028016,-0.20968467985680908,-0.0,-0.49829585646609936,-0.40899444813616,0.0
2018-12-24,1.0,-0.028791696276675927,-0.21609923121648683,-0.0,-0.5029825354781747,-0.4055817559273855,0.0
2018-12-26,1.0,-0.02718408988183638,-0.21553561051204237,-0.0,-0.5039710725124298,-0.40567357568713547,0.0
2018-12-27,1.0,-0.009241521588110225,-0.2044081426436225,-0.0,-0.4779487611308759,-0.4135317769404038,0.0
2018-12-28,1.0,-0.011379710756887996,-0.2029557690277631,-0.0,-0.480122453288293,-0.41680565818642457,0.0
2018-12-31,1.0,-0.010643015521064302,-0.2045401752718826,-0.0,-0.4800126702565727,-0.4165346848273678,0.0
2019-01-02,1.0,-0.01081560658231057,-0.20467268003126388,-0.0,-0.4804706478801834,-0.4164853503453812,0.0
2019-01-03,1.0,-0.014636000760311728,-0.20129252993727428,-0.009039261652833216,-0.4850788823417601,-0.40193034699782465,0.0
2019-01-04,1.0,-0.007373699068807146,-0.20292419837357265,-0.008616694054691778,-0.48365145577887325,-0.40420511524038255,0.0
2019-01-07,1.0,-0.0,-0.19046825181820073,-0.0187967574551441,-0.4790255694250526,-0.39560714360139204,0.0
2019-01-08,1.0,-0.0,-0.1809803187284151,-0.021595306453626267,-0.4844380643282154,-0.3934589938834104,0.0
2019-01-09,1.0,-0.0,-0.17760409088074502,-0.021223522564283785,-0.48429542478225623,-0.39555574032885027,0.0
2019-01-10,1.0,-0.0,-0.17630069813829788,-0.02165059840425532,-0.4850814494680851,-0.3947598071808511,0.0
2019-01-11,1.0,-0.0,-0.18733159225635287,-0.016146416283215188,-0.4836048584338598,-0.38560709696140616,0.0
2019-01-14,1.0,-0.002984703395100112,-0.1888032168469925,-0.017079136094183975,-0.4824441404468764,-0.3813994942585914,0.0
2019-01-15,1.0,-0.0,-0.1857237688254574,-0.01983155623781272,-0.4818072439115463,-0.38706799983404555,0.0
2019-01-16,1.0,-0.0013080037371535347,-0.1883940620782726,-0.017107858403404962,-0.4830893802553721,-0.38627634174192876,0.0
2019-01-17,1.0,-0.006154037421520483,-0.18279770415034916,-0.015208967903690352,-0.48113383477341953,-0.3867719276434388,0.0
2019-01-18,1.0,-0.005439313104368123,-0.18289429809936647,-0.018131043681227074,-0.4793889629876626,-0.3981743914638213,0.0
2019-01-22,1.0,-0.0,-0.09986351228389445,-0.0,-0.5747580445032675,-0.3933741417817851,0.0
2019-01-23,1.0,-0.0,-0.0724001573466388,-0.0,-0.5804227655742117,-0.4175275874205503,0.0
2019-01-24,1.0,-0.0,-0.06908187558223786,-0.0,-0.5863368181347687,-0.41476037677259087,0.0
2019-01-25,1.0,-0.0,-0.008862537701937777,-0.0,-0.6527496591331653,-0.40424740734619674,0.0
2019-01-28,1.0,-0.0,-0.00510024985029631,-0.0,-0.6568171963079973,-0.4029610357430465,0.0
2019-01-29,1.0,-0.0,-0.0036757872999483737,-0.0,-0.6570573051109964,-0.40429530201342284,0.0
2019-01-30,1.0,-0.0,-0.004401008306128352,-0.0,-0.6571759163601801,-0.4046034960122319,0.0
2019-01-31,1.0,-0.0,-0.008073698374909429,-0.0,-0.6546113238795156,-0.4074733464444675,0.0
2019-02-01,1.0,-0.0,-0.008568464730290456,-0.0,-0.6614730290456432,-0.4046473029045643,0.0
2019-02-04,1.0,-0.0,-0.017968391369925896,-0.0,-0.6763503617723567,-0.49161693662972433,0.0
2019-02-05,1.0,-0.0,-0.010693900758851444,-0.0,-0.6701292453036498,-0.5060686246637653,0.0
2019-02-06,1.0,-0.0,-0.012930185748353645,-0.0,-0.6740324239175619,-0.5008860787187959,0.0
2019-02-07,1.0,-0.0,-0.012471010370629676,-0.0,-0.6773071369185665,-0.4981402879271868,0.0
2019-02-08,1.0,-0.0,-0.013596817208061907,-0.0,-0.6789008875092905,-0.4934857692475845,0.0
2019-02-11,1.0,-0.0,-0.012720863529875419,-0.0,-0.6863135769491823,-0.49044293127230526,0.0
2019-02-12,1.0,-0.0,-0.029919978895532887,-0.0,-0.6803772423496306,-0.48806278578965884,0.0
2019-02-13,1.0,-0.0,-0.029108763315944062,-0.0,-0.6784007715575818,-0.48441541361623774,0.0
2019-02-14,1.0,-0.0,-0.03665827219971532,-0.0,-0.669484287747728,-0.48371838388262345,0.0
2019-02-15,1.0,-0.0,-0.028006770867682294,-0.0,-0.6787355184769944,-0.4915913737387061,0.0
2019-02-19,1.0,-0.0,-0.028620303967366277,-0.0,-0.6747154418053819,-0.48979099502160234,0.0
2019-02-20,1.0,-0.0,-0.02763097300497796,-0.0,-0.675336067191509,-0.4899673252779544,0.0
2019-02-21,1.0,-0.0,-0.023131906683038064,-0.0,-0.676613751973338,-0.4928521312050518,0.0
2019-02-22,1.0,-0.0,-0.027615355977487245,-0.0,-0.67084948426516,-0.49149201760725314,0.0
2019-02-25,1.0,-0.0,-0.023630129507086855,-0.0,-0.6678023105986154,-0.49252003756360696,0.0
2019-02-26,1.0,-0.0,-0.02901459455921813,-0.0,-0.6626889766356159,-0.4898448919042736,0.0
2019-02-27,1.0,-0.0,-0.028257217045975256,-0.0,-0.6651683431888106,-0.4885989220799058,0.0
2019-02-28,1.0,-0.0,-0.02979576712657207,-0.0,-0.6649883388914318,-0.48486235532596617,0.0
2019-03-01,1.0,-0.0,-0.0325111130480258,-0.0,-0.6657151573258956,-0.4808027542926872,0.0
2019-03-04,1.0,-0.0,-0.02771971082658305,-0.0,-0.6667537670934588,-0.4830154167755422,0.0
2019-03-05,1.0,-0.0,-0.026332438859436702,-0.0,-0.6703318279992145,-0.4849793834675044,0.0
2019-03-06,1.0,-0.0,-0.06221374933159742,-0.0,-0.6954176644270337,-0.5672471113384325,0.0
2019-03-07,1.0,-0.0,-0.007506196152484362,-0.0,-0.794877847279594,-0.558031393839254,0.0
2019-03-08,1.0,-0.0,-0.0,-0.0,-0.807467801016188,-0.5557603686635945,0.0
2019-03-11,1.0,-0.0,-0.0,-0.0,-0.8069195101652598,-0.5709190345975509,0.0
2019-03-12,1.0,-0.0,-0.0,-0.0,-0.809889478972298,-0.5823405578680446,0.0
2019-03-13,1.0,-0.0,-0.0,-0.0,-0.8157477667851312,-0.5855585438478533,0.0
2019-03-14,1.0,-0.0,-0.0,-0.0,-0.8166218681002209,-0.5833013343573006,0.0
2019-03-15,1.0,-0.0,-0.0,-0.0,-0.8202195791399817,-0.5874464294313093,0.0
2019-03-18,1.0,-0.0,-0.0,-0.0,-0.8256845165980131,-0.5973830869881269,0.0
2019-03-19,1.0,-0.0,-0.0,-0.0,-0.8259527513124636,-0.6045109858059499,0.0
2019-03-20,1.0,-0.0,-0.0,-0.0,-0.828263146357503,-0.6073751126482695,0.0
2019-03-21,1.0,-0.0,-0.0,-0.0,-0.8275719060281524,-0.6119879973652754,0.0
2019-03-22,1.0,-0.0,-0.0,-0.0,-0.8409146670592276,-0.612591393100741,0.0
2019-03-25,1.0,-0.0,-0.0,-0.0,-0.8409439988297536,-0.5970695077650731,0.0
2019-03-26,1.0,-0.0,-0.0,-0.0,-0.842807481394438,-0.6052927927927928,0.0
2019-03-27,1.0,-0.0,-0.0,-0.0,-0.8447212569135137,-0.6025402574519114,0.0
2019-03-28,1.0,-0.0,-0.0,-0.0,-0.8428627374192286,-0.6047581750538477,0.0
2019-03-29,1.0,-0.0,-0.0,-0.0,-0.8432327881696209,-0.6050827538928606,0.0
2019-04-01,1.0,-0.0,-0.0,-0.0,-0.8436023597953538,-0.6043181317470809,0.0
2019-04-02,1.0,-0.0,-0.0,-0.0,-0.853370209016594,-0.5941553673699154,0.0
2019-04-03,1.0,-0.0,-0.0,-0.0,-0.8527511259056197,-0.5948697865674565,0.0
2019-04-04,1.0,-0.0,-0.0,-0.0,-0.8510445494844604,-0.5980749920403615,0.0
2019-04-05,1.0,-0.0,-0.0,-0.0,-0.8547260022066937,-0.5971558170896163,0.0
2019-04-08,1.0,-0.0,-0.0,-0.0,-0.8546884956619774,-0.596196264888976,0.0
2019-04-09,1.0,-0.0,-0.0,-0.0,-0.8622441466647033,-0.5919844892750209,0.0
2019-04-10,1.0,-0.0,-0.0,-0.0,-0.8603624592294675,-0.5920003923780562,0.0
2019-04-11,1.0,-0.0,-0.0,-0.0,-0.862051206592113,-0.5903717873258779,0.0
2019-04-12,1.0,-0.0,-0.0,-0.0,-0.860517021485333,-0.5921220445403708,0.0
2019-04-15,1.0,-0.0,-0.0,-0.0,-0.8642569492191337,-0.5912975149788822,0.0
2019-04-16,1.0,-0.0,-0.0,-0.0,-0.8639901780233272,-0.5915039901780234,0.0
2019-04-17,1.0,-0.0,-0.0,-0.0,-0.8549803135164217,-0.5905455968305984,0.0
2019-04-18,1.0,-0.0,-0.0,-0.0,-0.856439764936337,-0.5921400587659158,0.0
2019-04-22,1.0,-0.0,-0.0,-0.0,-0.858113744540949,-0.595367780558418,0.0
2019-04-23,1.0,-0.0,-0.0,-0.0,-0.8561020483257696,-0.596958174904943,0.0
2019-04-24,1.0,-0.0,-0.0,-0.0,-0.8618943435187689,-0.5963519260552128,0.0
2019-04-25,1.0,-0.0,-0.0,-0.0,-0.8674918182041882,-0.5931986515416227,0.0
2019-04-26,1.0,-0.0,-0.0,-0.0,-0.8815899376013365,-0.5750257947231366,0.0
2019-04-29,1.0,-0.0,-0.0,-0.0,-0.8801768607221813,-0.5762220584622942,0.0
2019-04-30,1.0,-0.0,-0.0,-0.0,-0.8816604404246952,-0.5760912308297287,0.0
2019-05-01,1.0,-0.0,-0.0,-0.0,-0.8678004368205354,-0.5862475152764485,0.0
2019-05-02,1.0,-0.0,-0.0,-0.0,-0.8713489244128676,-0.5955940398657983,0.0
2019-05-03,1.0,-0.0,-0.0,-0.0,-0.8715596330275229,-0.5946532504685804,0.0
2019-05-06,1.0,-0.0,-0.0,-0.0,-0.8670183915980475,-0.5983679305754155,0.0
2019-05-07,1.0,-0.0,-0.0,-0.0,-0.8677588078555215,-0.5994522846146254,0.0
2019-05-08,1.0,-0.0,-0.0,-0.0,-0.8576738461538462,-0.6038892307692307,0.0
2019-05-09,1.0,-0.0,-0.0,-0.0,-0.8645064462159237,-0.595881310894597,0.0
2019-05-10,1.0,-0.0,-0.0,-0.0,-0.8652133261158408,-0.5952955071108705,0.0
2019-05-13,1.0,-0.0,-0.0,-0.0,-0.8695877177850613,-0.5947411222553538,0.0
2019-05-14,1.0,-0.0,-0.0,-0.0,-0.853091969384036,-0.5767464463613169,0.0
2019-05-15,1.0,-0.0,-0.000510402488819755,-0.0,-0.8574761812171885,-0.5725014582928253,0.0
2019-05-16,1.0,-0.0,-0.0019448631302572082,-0.0,-0.8563961686196335,-0.5727621918607478,0.0
2019-05-17,1.0,-0.0,-0.0,-0.0,-0.8606811145510835,-0.5770946588332805,0.0
2019-05-20,1.0,-0.0,-0.0,-0.0,-0.8605223407883839,-0.5757686498075331,0.0
2019-05-21,1.0,-0.0,-0.0,-0.0,-0.8593323586744639,-0.5773148148148148,0.0
2019-05-22,1.0,-0.0,-0.0,-0.0,-0.8607767652648506,-0.5757273037376346,0.0
2019-05-23,1.0,-0.0,-0.0,-0.0,-0.8731674053869759,-0.5621986264672933,0.0
2019-05-24,1.0,-0.0,-0.0,-0.0,-0.8736007008663487,-0.5599873454687044,0.0
2019-05-28,1.0,-0.0,-0.0,-0.0,-0.8728706317531393,-0.5606930789448068,0.0
2019-05-29,1.0,-0.0,-0.0,-0.0,-0.8858642815477349,-0.5446237604510986,0.0
2019-05-30,1.0,-0.0,-0.0,-0.0,-0.88363168249496,-0.5452624420101527,0.0
2019-05-31,1.0,-0.0,-0.0,-0.0,-0.8971260455164366,-0.5343318420540751,0.0
2019-06-03,1.0,-0.0,-0.0,-0.0,-0.9035829356331306,-0.5189563700671044,0.0
2019-06-04,1.0,-0.0,-0.0,-0.0,-0.8910007757951901,-0.5333591931730023,0.0
2019-06-05,1.0,-0.0,-0.0,-0.0023074149741617598,-0.9109001321956496,-0.4903497175820214,0.0
2019-06-06,1.0,-0.0,-0.0,-0.026841598459316322,-0.9124699085219066,-0.4679826673086182,0.0
2019-06-07,1.0,-0.0,-0.005823046752809259,-0.027984311460814745,-0.9042565990519502,-0.46815370918453286,0.0
2019-06-10,1.0,-0.0,-0.006351192051386918,-0.02959078114850723,-0.9016768109317488,-0.4681357807876441,0.0
2019-06-11,1.0,-0.0,-0.003975903614457831,-0.04942168674698796,-0.892843373493976,-0.46337349397590366,0.0
2019-06-12,1.0,-0.0,-0.008463337593132883,-0.05348057772526704,-0.8911339907891882,-0.4581293853832614,0.0
2019-06-13,1.0,-0.0,-0.004592339688874997,-0.0526796662739535,-0.8870669135149432,-0.46005145343944603,0.0
2019-06-14,1.0,-0.0,-0.0011293733179546328,-0.05471453287197232,-0.8895857362552865,-0.4575163398692811,0.0
2019-06-17,1.0,-0.0,-0.0,-0.05427157409187007,-0.8915049010186431,-0.45668364405150874,0.0
2019-06-18,1.0,-0.0,-0.0,-0.05655928982125244,-0.8889022541920273,-0.4602930209060072,0.0
2019-06-19,1.0,-0.0,-0.0,-0.0629728366597017,-0.8860388596680837,-0.4526983212046977,0.0
2019-06-20,1.0,-0.0,-0.0,-0.06540505446413541,-0.8848438213864909,-0.4543487147425878,0.0
2019-06-21,1.0,-0.0,-0.0,-0.06603365384615385,-0.8811298076923078,-0.4566826923076924,0.0
2019-06-24,1.0,-0.0,-0.0,-0.0684039870301429,-0.8811576798366758,-0.4522637204275249,0.0
2019-06-25,1.0,-0.0,-0.0,-0.06930359975008411,-0.8847743547844475,-0.448959484788773,0.0
2019-06-26,1.0,-0.0,-0.0,-0.06444011637692659,-0.8737887422154897,-0.46625309577051627,0.0
2019-06-27,1.0,-0.0,-0.0,-0.07825814082603132,-0.8899992758346006,-0.4456031090834479,0.0
2019-06-28,1.0,-0.0,-0.0,-0.07786182064232376,-0.8880645706966965,-0.45064159880138227,0.0
2019-07-01,1.0,-0.0,-0.0,-0.07823777911888956,-0.8937356668678335,-0.44202776101388047,0.0
2019-07-02,1.0,-0.0,-0.0,-0.07767505853387724,-0.8947355717009824,-0.4413816408795771,0.0
2019-07-03,1.0,-0.0,-0.0,-0.07808618901777317,-0.894952612921118,-0.43851737526225676,0.0
2019-07-05,1.0,-0.0,-0.00262789912724818,-0.0772698780076185,-0.8928106466078403,-0.43823231592651524,0.0
2019-07-08,1.0,-0.0,-0.0009405976412705303,-0.07845549043725732,-0.8937607023129055,-0.43863203337915735,0.0
2019-07-09,1.0,-0.0,-0.0,-0.07770384300110902,-0.8953903274024785,-0.43779835093302477,0.0
2019-07-10,1.0,-0.0,-0.0,-0.07342834406424076,-0.9022402276399237,-0.4357954134413658,0.0
2019-07-11,1.0,-0.0,-0.0,-0.0777657135963325,-0.9033900349861262,-0.43170466883821934,0.0
2019-07-12,1.0,-0.0,-0.0,-0.07903249167189687,-0.9075459856129001,-0.42736445710423404,0.0
2019-07-15,1.0,-0.0,-0.0,-0.06722830261136713,-0.9090101766513057,-0.42391513056835634,0.0
2019-07-16,1.0,-0.0,-0.0,-0.062312546488470864,-0.9084147131511385,-0.42867768793339256,0.0
2019-07-17,1.0,-0.0,-0.0,-0.06150855552089083,-0.9096210612205716,-0.4287359907845161,0.0
2019-07-18,1.0,-0.0,-0.0,-0.0625614700026387,-0.9072852448005373,-0.42895866816993306,0.0
2019-07-19,1.0,-0.0,-0.0,-0.0721602494902243,-0.8946143696773419,-0.43216984526808205,0.0
2019-07-22,1.0,-0.0,-0.0,-0.07585247042449547,-0.8983034578744031,-0.4254793271422744,0.0
2019-07-23,1.0,-0.0,-0.0,-0.07408296523910121,-0.898574034952948,-0.4279575571346265,0.0
2019-07-24,1.0,-0.0,-0.0,-0.08079136690647482,-0.8947961630695445,-0.4224940047961631,0.0
2019-07-25,1.0,-0.0,-0.0,-0.08227484062694722,-0.8972103724296601,-0.41712601255811727,0.0
2019-07-26,1.0,-0.0,-0.0,-0.08299590291587798,-0.8992021467762417,-0.4137575772096701,0.0
2019-07-29,1.0,-0.0,-0.0,-0.08436539938556067,-0.8894489247311829,-0.42636328725038397,0.0
2019-07-30,1.0,-0.0,-0.0,-0.086326447371578,-0.8848100962115214,-0.42812927373497445,0.0
2019-07-31,1.0,-0.0,-0.0,-0.08609160011546234,-0.8875926104108535,-0.4317810064466468,0.0
2019-08-01,1.0,-0.0,-0.0,-0.09526333542138486,-0.8807160410543055,-0.4333108466245844,0.0
2019-08-02,1.0,-0.0,-0.0,-0.10725028274418269,-0.8784079697764515,-0.4206752171715957,0.0
2019-08-05,1.0,-0.0,-0.0,-0.1008371018955066,-0.8864379871067065,-0.4181660733185798,0.0
2019-08-06,1.0,-0.0,-0.0,-0.11074753987921951,-0.8694993142939633,-0.42573923922719725,0.0
2019-08-07,1.0,-0.0,-0.0,-0.11090248188536626,-0.8738836330372404,-0.42247418213331406,0.0
2019-08-08,1.0,-0.0,-0.0,-0.11344497377412059,-0.8721428227708004,-0.42045618593907896,0.0
2019-08-09,1.0,-0.0,-0.0,-0.11064462730609602,-0.8658685795168295,-0.42252237123047764,0.0
2019-08-12,1.0,-0.0,-0.0,-0.10989852575148383,-0.8705964005360903,-0.4127895845299636,0.0
2019-08-13,1.0,-0.0,-0.0,-0.10617603373101432,-0.8751856643189113,-0.4143308897513296,0.0
2019-08-14,1.0,-0.0,-0.0,-0.1048831966230153,-0.8783757854847221,-0.4151916342879072,0.0
2019-08-15,1.0,-0.0,-0.0,-0.11533075407657069,-0.8631174194773444,-0.3951247300087821,0.0
2019-08-16,1.0,-0.0,-0.0,-0.11738748784133236,-0.8642025100234869,-0.3908329576996987,0.0
2019-08-19,1.0,-0.0,-0.0,-0.11678020626360108,-0.8653136531365313,-0.3833144100671776,0.0
2019-08-20,1.0,-0.0,-0.0,-0.11141297928134376,-0.8703016844243899,-0.3807318859410806,0.0
2019-08-21,1.0,-0.0,-0.0,-0.12454195134636753,-0.8623371710915152,-0.37724296082649705,0.0
2019-08-22,1.0,-0.0,-0.0,-0.11392942174866222,-0.8550482072558403,-0.38836896819971245,0.0
2019-08-23,1.0,-0.0,-0.0,-0.11342417955488496,-0.8545596001508865,-0.38961712561297623,0.0
2019-08-26,1.0,-0.0,-0.0,-0.11434540716918239,-0.8509354679687317,-0.38219207023639057,0.0
2019-08-27,1.0,-0.0,-0.0,-0.11280523562665666,-0.8499214186859327,-0.3829842133658605,0.0
2019-08-28,1.0,-0.0,-0.0,-0.11484981358594977,-0.8512439327502521,-0.3787370741201022,0.0
2019-08-29,1.0,-0.0,-0.0,-0.11986871410151215,-0.854999413902239,-0.3695229164224593,0.0
2019-08-30,1.0,-0.0,-0.0,-0.12084415432488711,-0.8564610093352987,-0.3623686858051987,0.0
2019-09-03,1.0,-0.0,-0.0,-0.12587297867354114,-0.845887040074994,-0.3717834544176236,0.0
2019-09-04,1.0,-0.0,-0.0,-0.1263343108504399,-0.8491964809384164,-0.3705102639296187,0.0
2019-09-05,1.0,-0.0,-0.0,-0.13409612054845804,-0.8441199868969068,-0.36162197575927746,0.0
2019-09-06,1.0,-0.0,-0.0,-0.14041807777648022,-0.8525750321149131,-0.34261357001051035,0.0
2019-09-09,1.0,-0.0,-0.0,-0.1415931269552225,-0.8528271933510763,-0.3401736937946491,0.0
2019-09-10,1.0,-0.0,-0.0,-0.17543695890602756,-0.8523557277203462,-0.30574288847921965,0.0
2019-09-11,1.0,-0.0,-0.0,-0.23061013443640122,-0.8691830403309203,-0.2504935602143461,0.0
2019-09-12,1.0,-0.0,-0.0,-0.2329764252841176,-0.8668169437400207,-0.24828590213205598,0.0
2019-09-13,1.0,-0.0,-0.0,-0.23439224249254537,-0.8667793665328356,-0.246742269493555,0.0
2019-09-16,1.0,-0.0,-0.0,-0.23265794287322358,-0.8631396275972046,-0.24930819379954036,0.0
