Date,AMSWA,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-09-24,1.0,-0.7687682807929802,-1.6002058281876288,-0.21552377857220234,-0.9850503737406564,-0.8469829920918643,0.0
2018-09-25,1.0,-0.7733651189250691,-1.5974427046648967,-0.22213794224413502,-0.982716584493688,-0.8423362409925773,0.0
2018-09-26,1.0,-0.7746043789291134,-1.5990136570561457,-0.22458270106221548,-0.9823325384782138,-0.8389334489486234,0.0
2018-09-27,1.0,-0.7772545198657573,-1.5892064523113567,-0.22707589044061927,-0.9815957561978998,-0.8378802641550288,0.0
2018-09-28,1.0,-0.7792883063424146,-1.5882575962736285,-0.2275903157666685,-0.982397226886205,-0.8387044358988247,0.0
2018-10-01,1.0,-0.7789878630255744,-1.5892392717815345,-0.22832683138274815,-0.9823905504984829,-0.8393476376246207,0.0
2018-10-02,1.0,-0.7793305167370815,-1.5828729281767955,-0.23085256201928284,-0.983046257176904,-0.8404289892752681,0.0
2018-10-03,1.0,-0.7794699474283237,-1.5684244756381767,-0.22871389084602461,-0.9906780120318682,-0.8524741206438676,0.0
2018-10-04,1.0,-0.7807863099750894,-1.5633055344958302,-0.22961117729881947,-0.9919852702263621,-0.8496696631647352,0.0
2018-10-05,1.0,-0.7621872303710094,-1.5563524590163933,-0.2077761000862813,-1.0035591026747195,-0.8627049180327869,0.0
2018-10-08,1.0,-0.760571736785329,-1.5541531823085222,-0.19946062567421788,-1.0145091693635382,-0.8651024811218986,0.0
2018-10-09,1.0,-0.761234288180396,-1.5549441657226089,-0.20024815234396073,-1.0141338943734153,-0.8641096186006365,0.0
2018-10-10,1.0,-0.7618765165812887,-1.553842005931518,-0.2009166891345376,-1.0142356430304664,-0.861364249123753,0.0
2018-10-11,1.0,-0.6823417520870759,-1.593733488322942,-0.06398605093522138,-1.0219275071330445,-0.9217478600866532,0.0
2018-10-12,1.0,-0.6840929169048486,-1.5815101595385335,-0.053473990542015286,-0.9917892220547732,-0.8858286130021307,0.0
2018-10-15,1.0,-0.6559296456262683,-1.6428162564396105,-0.0066087318520060365,-0.9985949940157152,-0.8998282770463651,0.0
2018-10-16,1.0,-0.6548387096774193,-1.6462539021852238,-0.003902185223725286,-0.9984391259105098,-0.8995317377731529,0.0
2018-10-17,1.0,-0.6203053435114504,-1.582035623409669,-0.0,-0.9835623409669211,-0.903206106870229,0.0
2018-10-18,1.0,-0.6193896785368587,-1.5801620051963932,-0.0,-0.9895053237556678,-0.9054969687706965,0.0
2018-10-19,1.0,-0.6056723221068625,-1.5756900481134466,-0.0,-0.984958217270195,-0.898252722208154,0.0
2018-10-22,1.0,-0.6060851516225383,-1.5717106262339897,-0.0,-0.9856224370981622,-0.8991039335797094,0.0
2018-10-23,1.0,-0.6139461815233365,-1.573911721481782,-0.0,-0.9819591547154513,-0.8978361120964881,0.0
2018-10-24,1.0,-0.6124467437614121,-1.569030229255427,-0.0,-0.98605193751268,-0.9045445323595049,0.0
2018-10-25,1.0,-0.5500911644409402,-1.5027842113043908,-0.0,-1.015621150150298,-0.8593110924949491,0.0
2018-10-26,1.0,-0.524940502209918,-1.4768565738986839,-0.0,-1.0139880518723592,-0.8412258973238137,0.0
2018-10-29,1.0,-0.4983834386913092,-1.486126526082131,-0.0,-0.9990831443323843,-0.8419630362399266,0.0
2018-10-30,1.0,-0.49278927313943954,-1.4857473592823036,-0.0,-0.9987941928326822,-0.8459460763034775,0.0
2018-10-31,1.0,-0.49546062691131504,-1.4576643730886851,-0.0,-0.990395642201835,-0.8347668195718655,0.0
2018-11-01,1.0,-0.4736716588762758,-1.4733854812553657,-0.0,-0.9883144138128398,-0.8342554612229324,0.0
2018-11-02,1.0,-0.48398880402296124,-1.425684330376204,-0.0,-1.006167275487452,-0.8282176573841264,0.0
2018-11-05,1.0,-0.47855787476280837,-1.4415085388994306,-0.0,-1.007495256166983,-0.8162239089184061,0.0
2018-11-06,1.0,-0.48871787563536173,-1.4514749893116716,-0.0,-1.0027552135290485,-0.8074200750558168,0.0
2018-11-07,1.0,-0.4910590815888608,-1.4560106814171951,-0.0,-1.0092031853511991,-0.8122645558151733,0.0
2018-11-08,1.0,-0.4662136655341638,-1.4505473763684409,-0.0,-0.9937712344280861,-0.8082295205738014,0.0
2018-11-09,1.0,-0.46503612068558475,-1.4512488786061666,-0.0,-0.9965059728976816,-0.8088672741866944,0.0
2018-11-12,1.0,-0.46341348642416824,-1.441767446237824,-0.0,-0.996094301444638,-0.8044327325772904,0.0
2018-11-13,1.0,-0.42409256321731825,-1.4419147149388822,-0.0,-1.0016329196603526,-0.7977978912008958,0.0
2018-11-14,1.0,-0.4237177393008821,-1.442805805759089,-0.0,-1.0020534839221544,-0.7984318850049005,0.0
2018-11-15,1.0,-0.42213630223133186,-1.4429123771370012,-0.0,-1.0027949876554711,-0.7905156752224344,0.0
2018-11-16,1.0,-0.41624860646599776,-1.428604607952434,-0.0,-1.0013006317354143,-0.7990059457450762,0.0
2018-11-19,1.0,-0.4209425543781372,-1.428053541550474,-0.0,-0.9998140918386318,-0.7989403234802008,0.0
2018-11-20,1.0,-0.3901583344873748,-1.4208558371416702,-0.0,-0.9983381803074366,-0.8067672990813831,0.0
2018-11-21,1.0,-0.38944620035729005,-1.4146397324904951,-0.0,-0.991159360542348,-0.7853511062250927,0.0
2018-11-23,1.0,-0.389744061020999,-1.4262280016541837,-0.0,-0.9910857878049901,-0.7878968892156413,0.0
2018-11-26,1.0,-0.3884312732962128,-1.4390041875661497,-0.0,-0.9890479039160647,-0.7851916616814689,0.0
2018-11-27,1.0,-0.37181017073618505,-1.451716541215348,-0.0,-0.9858637782265467,-0.780291903800257,0.0
2018-11-28,1.0,-0.37041121065931537,-1.4617045715598436,-0.0,-0.9830921203767516,-0.7793246037215713,0.0
2018-11-29,1.0,-0.32325158946412347,-1.444913714804723,-0.0,-0.9821980018165304,-0.7909627611262487,0.0
2018-11-30,1.0,-0.3240319941828758,-1.447191419741865,-0.0,-0.9858662061443374,-0.7874931830576258,0.0
2018-12-03,1.0,-0.3167366526694661,-1.4747358220663558,-0.0,-1.012920492824512,-0.8100226108624429,0.0
2018-12-04,1.0,-0.3068328122126172,-1.478204892403899,-0.0,-1.0071270921464042,-0.805959168659187,0.0
2018-12-06,1.0,-0.29378203699576555,-1.3947849342545129,-0.0,-1.0076665923779808,-0.7611321595720971,0.0
2018-12-07,1.0,-0.3011688079942898,-1.3952533904354032,-0.0,-1.0086991434689507,-0.7560224839400429,0.0
2018-12-10,1.0,-0.25738284703801945,-1.4119805481874448,-0.0,-1.0177718832891247,-0.7337312113174183,0.0
2018-12-11,1.0,-0.2770363144592737,-1.4088591318228174,-0.0,-1.0280672194386555,-0.7200372455992551,0.0
2018-12-12,1.0,-0.2736528543482127,-1.4133914280633113,-0.0,-1.0310332562688955,-0.7279921749955539,0.0
2018-12-13,1.0,-0.2726747287924595,-1.4069446914458474,-0.0,-1.0404588298061532,-0.7259470033789792,0.0
2018-12-14,1.0,-0.280124499777679,-1.3867052023121387,-0.0,-1.0526456202756782,-0.7269897732325479,0.0
2018-12-17,1.0,-0.26839961030909576,-1.3855282968736162,-0.0,-1.0428659994686034,-0.731556106633602,0.0
2018-12-18,1.0,-0.2504612140911886,-1.3711675305279802,-0.0,-1.0379952560836334,-0.7328911534744795,0.0
2018-12-19,1.0,-0.24575824175824176,-1.3734065934065933,-0.0,-1.0414505494505495,-0.7349890109890109,0.0
2018-12-20,1.0,-0.242467969740697,-1.3528794437885348,-0.0,-1.0497179588088679,-0.7276662731208186,0.0
2018-12-21,1.0,-0.23666710131699048,-1.3522840874516453,-0.0,-1.0485069761376973,-0.7090450732385796,0.0
2018-12-24,1.0,-0.2025606643885981,-1.324192222847009,-0.0,-1.0505212163155846,-0.7481724988105022,0.0
2018-12-26,1.0,-0.20494009376627886,-1.371027956242403,-0.0,-1.0253516235457545,-0.7397117555131099,0.0
2018-12-27,1.0,-0.1374439089247133,-1.3220874189795577,-0.0,-0.9389646002991524,-0.756398537477148,0.0
2018-12-28,1.0,-0.1353258613532586,-1.323702781237028,-0.0,-0.9378165213781653,-0.7542548775425487,0.0
2018-12-31,1.0,-0.13590701535907015,-1.3230801162308012,-0.0,-0.937733499377335,-0.7544209215442093,0.0
2019-01-02,1.0,-0.13770259572517812,-1.3274863547352194,-0.0,-0.944085663097371,-0.7571767843006542,0.0
2019-01-03,1.0,-0.15094811419045637,-1.3237757866222128,-0.0,-0.9551573244425923,-0.7376536778495519,0.0
2019-01-04,1.0,-0.13141317861583093,-1.3281806879403233,-0.0,-0.946083713220058,-0.7384997927890593,0.0
2019-01-07,1.0,-0.11245744853298752,-1.29372669800616,-0.0,-0.9353622953477062,-0.7109742259685524,0.0
2019-01-08,1.0,-0.11547633482882666,-1.280061436481953,-0.0,-0.9396952427145225,-0.7066003799361384,0.0
2019-01-09,1.0,-0.1141104789573498,-1.2721623693660977,-0.0,-0.9387886857926805,-0.709962474276722,0.0
2019-01-10,1.0,-0.11542958513083094,-1.2685965407410393,-0.0,-0.9399266217796235,-0.7078176027093497,0.0
2019-01-11,1.0,-0.11522134627046696,-1.257125530624621,-0.0,-0.947685465938953,-0.7228219122700628,0.0
2019-01-14,1.0,-0.12739626304295074,-1.25556094798997,-0.0,-0.9479090835557712,-0.7134999595567418,0.0
2019-01-15,1.0,-0.12029588908201626,-1.2454828408585634,-0.0,-0.9425199078378269,-0.733861514208335,0.0
2019-01-16,1.0,-0.11875756353368294,-1.2406615570794675,-0.0,-0.9407825736183946,-0.7336425978217023,0.0
2019-01-17,1.0,-0.12278297323444051,-1.234440503063528,-0.0,-0.9398178007094485,-0.7339164785553048,0.0
2019-01-18,1.0,-0.128411306042885,-1.2228719948018194,-0.0,-0.9446881091617934,-0.7651072124756336,0.0
2019-01-22,1.0,-0.0,-1.3888194097048523,-0.0,-1.1006753376688343,-0.6792146073036518,0.0
2019-01-23,1.0,-0.0,-1.354499790707409,-0.0,-1.1222268731686897,-0.7091251569694433,0.0
2019-01-24,1.0,-0.0,-1.3509711989283322,-0.0,-1.1268000669792364,-0.7083891493636972,0.0
2019-01-25,1.0,-0.0,-1.363651950278611,-0.0,-1.2493784826403773,-0.6732961851693099,0.0
2019-01-28,1.0,-0.0,-1.3435219369794797,-0.0,-1.2762943247188117,-0.6730917832918348,0.0
2019-01-29,1.0,-0.0,-1.3308348410441975,-0.0,-1.2873696907038856,-0.6894977168949772,0.0
2019-01-30,1.0,-0.0,-1.3288379507949504,-0.0,-1.2856650437330346,-0.6941272782110388,0.0
2019-01-31,1.0,-0.0,-1.3474733526086395,-0.0,-1.2533983515297975,-0.7144953178267812,0.0
2019-02-01,1.0,-0.0,-1.3463152884157688,-0.0,-1.2621489462979791,-0.718810852914449,0.0
2019-02-04,1.0,-0.0,-1.3391785081846843,-0.0,-1.2644581695676587,-0.715458039994817,0.0
2019-02-05,1.0,-0.0,-1.3365160286874622,-0.0,-1.261729888533656,-0.7221118119761515,0.0
2019-02-06,1.0,-0.0,-1.3080697224015494,-0.0,-1.2621045836023241,-0.7336776414891328,0.0
2019-02-07,1.0,-0.0,-1.3122613491726773,-0.0,-1.226389478150191,-0.703988120492151,0.0
2019-02-08,1.0,-0.0,-1.301271186440678,-0.0,-1.238813559322034,-0.6972033898305084,0.0
2019-02-11,1.0,-0.0,-1.3093826742315184,-0.0,-1.2457447709374205,-0.6789736641544585,0.0
2019-02-12,1.0,-0.0,-1.2827995758218453,-0.0,-1.263202545068929,-0.695779427359491,0.0
2019-02-13,1.0,-0.0,-1.2968710251844315,-0.0,-1.2566352921224455,-0.6862969558212499,0.0
2019-02-14,1.0,-0.0,-1.2577354641278478,-0.0,-1.2876147568854133,-0.7049047942876573,0.0
2019-02-15,1.0,-0.0,-1.2641693949572683,-0.0,-1.284833538840937,-0.7029210425613334,0.0
2019-02-19,1.0,-0.0,-1.2439728353140918,-0.0,-1.3011460101867571,-0.6993633276740238,0.0
2019-02-20,1.0,-0.0,-1.2546913475418189,-0.0,-1.2973168039398828,-0.6935552347796553,0.0
2019-02-21,1.0,-0.0,-1.2213811477142977,-0.0,-1.298684822599061,-0.708842559309849,0.0
2019-02-22,1.0,-0.0,-1.218483834060765,-0.0,-1.318276198143989,-0.7007500317810076,0.0
2019-02-25,1.0,-0.0,-1.2072302510977533,-0.0,-1.3367864603316708,-0.7191030396043825,0.0
2019-02-26,1.0,-0.0,-1.2073066757609345,-0.0,-1.3367294739534488,-0.7189018671668514,0.0
2019-02-27,1.0,-0.0,-1.2059776583951565,-0.0,-1.34616696512322,-0.7115204229555726,0.0
2019-02-28,1.0,-0.0,-1.2162312395775432,-0.0,-1.3566938897678198,-0.7029546329157224,0.0
2019-03-01,1.0,-0.0,-1.205377306233755,-0.0,-1.3551067365460818,-0.7004985299757126,0.0
2019-03-04,1.0,-0.0,-1.2023763894212343,-0.0,-1.3477705378816915,-0.7086154763425749,0.0
2019-03-05,1.0,-0.0,-1.182582710779082,-0.0,-1.3722091782283885,-0.7141515474919957,0.0
2019-03-06,1.0,-0.0,-1.1792038230148911,-0.0,-1.3748773307163886,-0.7126765370994582,0.0
2019-03-07,1.0,-0.0,-1.1546418081981866,-0.0,-1.3960328608521686,-0.7059123994381304,0.0
2019-03-08,1.0,-0.0,-1.1453778619383714,-0.0,-1.4504217593389566,-0.7079101394388018,0.0
2019-03-11,1.0,-0.0,-1.1424283290555532,-0.0,-1.4452951668334277,-0.7625179449253926,0.0
2019-03-12,1.0,-0.0,-1.0836888165706495,-0.0,-1.4771537886450592,-0.8369321430142047,0.0
2019-03-13,1.0,-0.0,-1.1024131060438345,-0.0,-1.482886871817578,-0.8424175337613461,0.0
2019-03-14,1.0,-0.0,-1.104208150803133,-0.0,-1.4811274835169699,-0.8396389220761981,0.0
2019-03-15,1.0,-0.0,-1.1029034256882357,-0.0,-1.4828272992829954,-0.8402230680711694,0.0
2019-03-18,1.0,-0.0,-1.1231299829794859,-0.0,-1.4905043447102035,-0.8654931470034938,0.0
2019-03-19,1.0,-0.0,-1.1250841524168573,-0.0,-1.4802746734886225,-0.882770073156501,0.0
2019-03-20,1.0,-0.0,-1.1356496692020344,-0.0,-1.4819298798325757,-0.8830730455916108,0.0
2019-03-21,1.0,-0.0,-1.1378845116028065,-0.0,-1.5042273790250045,-0.8550998381003778,0.0
2019-03-22,1.0,-0.0,-1.12645756124017,-0.0,-1.5465515682906985,-0.8465606074301726,0.0
2019-03-25,1.0,-0.0,-1.0200339104051401,-0.0,-1.5961092271997142,-0.8457522755666607,0.0
2019-03-26,1.0,-0.0,-1.045998201438849,-0.0,-1.5964028776978418,-0.8540467625899281,0.0
2019-03-27,1.0,-0.0,-1.038212842388864,-0.0,-1.6026493039964076,-0.8495285136955545,0.0
2019-03-28,1.0,-0.0,-1.0333962603380078,-0.0,-1.596637900035958,-0.8647518878101402,0.0
2019-03-29,1.0,-0.0,-1.0337406775092102,-0.0,-1.5970437595471292,-0.861937280977626,0.0
2019-04-01,1.0,-0.0,-1.0420262495505215,-0.0,-1.5964581085940308,-0.8562567421790722,0.0
2019-04-02,1.0,-0.0,-1.057057057057057,-0.0,-1.6100129980726994,-0.8150239792030837,0.0
2019-04-03,1.0,-0.0,-1.058952453370309,-0.0,-1.60347989444022,-0.8104396833206602,0.0
2019-04-04,1.0,-0.0,-1.054341008870173,-0.0,-1.610070782187976,-0.8154735238777887,0.0
2019-04-05,1.0,-0.0,-1.054865802446595,-0.0,-1.6292222019353662,-0.8804546284462297,0.0
2019-04-08,1.0,-0.0,-1.047071702244116,-0.0,-1.6323663565042874,-0.8817277869002008,0.0
2019-04-09,1.0,-0.0,-1.0269072635906806,-0.0,-1.6768844221105528,-0.8645043398812242,0.0
2019-04-10,1.0,-0.0,-1.0127702271276111,-0.0,-1.6803338502234788,-0.867691325367144,0.0
2019-04-11,1.0,-0.0,-0.9962586120363188,-0.005840215357941324,-1.696308801387051,-0.8642606196103482,0.0
2019-04-12,1.0,-0.0,-0.9883356783007308,-0.009394998411473697,-1.6870149321472336,-0.8539009667317207,0.0
2019-04-15,1.0,-0.0,-0.9918772972727684,-0.008258837409810772,-1.6783137450651178,-0.8593728728955846,0.0
2019-04-16,1.0,-0.0,-0.9922438426996871,-0.015693745180750215,-1.6724724452306436,-0.8553544699959178,0.0
2019-04-17,1.0,-0.0,-0.9815285467913224,-0.020740673504583824,-1.6789507125351728,-0.857266043387492,0.0
2019-04-18,1.0,-0.0,-0.9845881872988531,-0.004623543810344046,-1.6702778659172295,-0.8734418204070532,0.0
2019-04-22,1.0,-0.0,-0.9885779294653014,-0.0005915813424345847,-1.6782707622298068,-0.8831854379977246,0.0
2019-04-23,1.0,-0.0,-0.9924463050600654,-0.004459410265744448,-1.6785584273753185,-0.8749544958136148,0.0
2019-04-24,1.0,-0.0,-0.9783832879200726,-0.010853769300635786,-1.6710263396911897,-0.8810626702997274,0.0
2019-04-25,1.0,-0.0,-0.9624823566907982,-0.01762054364157902,-1.6826480899694942,-0.8903610617857306,0.0
2019-04-26,1.0,-0.0,-0.9489833135770949,-0.02288684234521747,-1.695449986322604,-0.8918117990334641,0.0
2019-04-29,1.0,-0.0,-0.9491517694272164,-0.019837650492520977,-1.6990149580445093,-0.8923750456037942,0.0
2019-04-30,1.0,-0.0,-0.9434263311451495,-0.02069657184536834,-1.698076221735959,-0.8965171407731582,0.0
2019-05-01,1.0,-0.0,-0.9386144935467688,-0.026816253933506635,-1.700278195831623,-0.8948784603456926,0.0
2019-05-02,1.0,-0.0,-0.9410180324126912,-0.01894544624514951,-1.6856881990413148,-0.9195617438940881,0.0
2019-05-03,1.0,-0.0,-0.9455350620891161,-0.02113769174579985,-1.6816563184806428,-0.9170014609203798,0.0
2019-05-06,1.0,-0.0,-0.909819639278557,-0.03689196574968118,-1.68505192202587,-0.9228456913827655,0.0
2019-05-07,1.0,-0.0,-0.915826911677534,-0.04304409283662396,-1.6796771693037251,-0.921207423282112,0.0
2019-05-08,1.0,-0.0,-0.8994843029041888,-0.08233058898036733,-1.619198407672125,-0.9226454356283362,0.0
2019-05-09,1.0,-0.0,-0.8940227190768121,-0.08249188604399567,-1.6115668950595023,-0.9196718355571583,0.0
2019-05-10,1.0,-0.0,-0.8922023514572729,-0.08378755799810803,-1.6132708680571197,-0.9154916888148115,0.0
2019-05-13,1.0,-0.0,-0.8954699121027722,-0.07374352039666442,-1.6177597475771919,-0.9205769664187514,0.0
2019-05-14,1.0,-0.0,-0.8133427963094393,-0.17987047551454935,-1.5521202980837474,-0.8903921220723917,0.0
2019-05-15,1.0,-0.0,-0.8175120933741624,-0.20086095948164914,-1.5625970798384592,-0.8569653397239604,0.0
2019-05-16,1.0,-0.0,-0.8188110026619344,-0.2025732031943212,-1.5574534161490683,-0.8576752440106478,0.0
2019-05-17,1.0,-0.0,-0.8039607477465477,-0.21784112606012168,-1.5386084099285111,-0.8798898805559257,0.0
2019-05-20,1.0,-0.0,-0.7848393396058938,-0.23206994496715785,-1.5386561334990236,-0.8826113971240902,0.0
2019-05-21,1.0,-0.0,-0.7822269522415858,-0.23905813489423974,-1.531816770874906,-0.8812912952862402,0.0
2019-05-22,1.0,-0.0,-0.7724675554768127,-0.24914736235992382,-1.5290782654914294,-0.8786375514904549,0.0
2019-05-23,1.0,-0.0,-0.7641826710328349,-0.2657314806620055,-1.5360651385078326,-0.8591468271528454,0.0
