Date,FL,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-20,1.0,-0.22046046915725456,-1.4574826238053866,-0.0,-1.3732080799304953,-1.3789639443961774,0.0
2018-11-21,1.0,-0.21715083498899207,-1.4422488320893518,-0.0,-1.3607904204478332,-1.3494603447350049,0.0
2018-11-23,1.0,-0.25780707841776546,-1.6260698588942863,-0.0,-1.4515382835993524,-1.4476058292852185,0.0
2018-11-26,1.0,-0.25641618497109825,-1.6320231213872833,-0.0,-1.447976878612717,-1.4439306358381503,0.0
2018-11-27,1.0,-0.24319825507978415,-1.6277120881643896,-0.0,-1.4361726552634597,-1.4327861324761795,0.0
2018-11-28,1.0,-0.243368928694454,-1.6314157767826387,-0.0,-1.4345504650361696,-1.4318521070157308,0.0
2018-11-29,1.0,-0.19160831262706124,-1.6023266320307206,-0.0,-1.420770273322792,-1.4325163767788571,0.0
2018-11-30,1.0,-0.19055687337625662,-1.6029029707443805,-0.0,-1.421269626115441,-1.4331300124251665,0.0
2018-12-03,1.0,-0.188579167136892,-1.6021893691456948,-0.0,-1.4200428845502766,-1.4318361358763119,0.0
2018-12-04,1.0,-0.17095557182273777,-1.6131538938003267,-0.0,-1.415620248887888,-1.4312179739850217,0.0
2018-12-06,1.0,-0.14405533467676054,-1.499155819399815,-0.0,-1.418822504220903,-1.3842383312455748,0.0
2018-12-07,1.0,-0.14323058490360527,-1.4994553970155757,-0.0,-1.4192898377083107,-1.3841084849144971,0.0
2018-12-10,1.0,-0.09612494632889651,-1.5007513954486902,-0.0,-1.4141799055388578,-1.3560541004723057,0.0
2018-12-11,1.0,-0.09522275899087493,-1.5012882447665057,-0.0,-1.413419216317767,-1.3577563070316694,0.0
2018-12-12,1.0,-0.09512561735022547,-1.50144943096414,-0.0,-1.4131415074082025,-1.3584925917972945,0.0
2018-12-13,1.0,-0.09451481322455989,-1.494203520824388,-0.0,-1.422713610991842,-1.3556784027479603,0.0
2018-12-14,1.0,-0.09436498548230993,-1.5046779223572426,-0.0,-1.4201527045918916,-1.357726637272825,0.0
2018-12-17,1.0,-0.0672120628809753,-1.5022457491177414,-0.0,-1.4003849855630415,-1.3771789113463802,0.0
2018-12-18,1.0,-0.04657563247591828,-1.4822165766910131,-0.0,-1.3893299460146078,-1.3745633534455384,0.0
2018-12-19,1.0,-0.059988320857886065,-1.4833041354780483,-0.0,-1.388968519403302,-1.3764399851356373,0.0
2018-12-20,1.0,-0.058631407048411736,-1.460728019807196,-0.0,-1.3853447821735236,-1.3631143654849076,0.0
2018-12-21,1.0,-0.04806731527741257,-1.4721009729161187,-0.0,-1.402787273205364,-1.3359978963975807,0.0
2018-12-24,1.0,-0.0018920481421138384,-1.440058863719977,-0.0,-1.4150943396226414,-1.3986440321648186,0.0
2018-12-26,1.0,-0.0,-1.4645874621883803,-0.0,-1.374674037759466,-1.3761343485970585,0.0
2018-12-27,1.0,-0.0,-1.3715020270938396,-0.0,-1.226935627410264,-1.3456936616236526,0.0
2018-12-28,1.0,-0.0,-1.3742097984986172,-0.0,-1.2234294745160017,-1.3411201106282102,0.0
2018-12-31,1.0,-0.0,-1.3753333991899632,-0.0,-1.223155191148869,-1.340709275906352,0.0
2019-01-02,1.0,-0.0,-1.3731196054254005,-0.0,-1.2190875462392108,-1.3399260172626388,0.0
2019-01-03,1.0,-0.0,-1.3735320240797395,-0.0,-1.2376887397611762,-1.323102733642554,0.0
2019-01-04,1.0,-0.0,-1.3869999507946662,-0.0,-1.1987403434532304,-1.3347438862372683,0.0
2019-01-07,1.0,-0.0,-1.331028522039758,-0.0,-1.1759339287429176,-1.294679727263997,0.0
2019-01-08,1.0,-0.0,-1.317230813424618,-0.0,-1.1803514147555896,-1.2901326183750659,0.0
2019-01-09,1.0,-0.0,-1.3002675840978593,-0.0,-1.1792335626911317,-1.2987863149847094,0.0
2019-01-10,1.0,-0.0,-1.2957456978967494,-0.0,-1.1865200764818356,-1.2978011472275335,0.0
2019-01-11,1.0,-0.0,-1.2644430639843265,-0.0,-1.1929564677211257,-1.3211640464471734,0.0
2019-01-14,1.0,-0.0,-1.2647635442069527,-0.0,-1.1954764978721368,-1.3214746808205422,0.0
2019-01-15,1.0,-0.0,-1.2580846069084464,-0.0,-1.1993005317874765,-1.333445120490586,0.0
2019-01-16,1.0,-0.0,-1.253252965939533,-0.0,-1.1876195943360122,-1.3429008802143132,0.0
2019-01-17,1.0,-0.0,-1.2470075648759935,-0.0,-1.193383127453797,-1.3474576271186443,0.0
2019-01-18,1.0,-0.0,-1.242248623587366,-0.0,-1.2045300878972278,-1.382739302617599,0.0
2019-01-22,1.0,-0.0,-1.271,-0.0,-1.25565,-1.47335,0.0
2019-01-23,1.0,-0.0,-1.2456764750112788,-0.0,-1.2682339966915634,-1.4988721239159857,0.0
2019-01-24,1.0,-0.0,-1.2423179106722142,-0.0,-1.2740989523284376,-1.4963156047922201,0.0
2019-01-25,1.0,-0.0,-1.1891513832763445,-0.0,-1.3847787794010984,-1.6069319241529376,0.0
2019-01-28,1.0,-0.0,-1.160539979231568,-0.0,-1.4265316718587746,-1.6049844236760125,0.0
2019-01-29,1.0,-0.0,-1.1374427321949188,-0.0,-1.434610578925448,-1.6341107871720115,0.0
2019-01-30,1.0,-0.0,-1.1370027077692149,-0.0,-1.4341803790876901,-1.6360654030410333,0.0
2019-01-31,1.0,-0.0,-1.1520275559730702,-0.0,-1.388862794217421,-1.6779917540838158,0.0
2019-02-01,1.0,-0.0,-1.1525796979865772,-0.0,-1.4026845637583891,-1.6880243288590604,0.0
2019-02-04,1.0,-0.0,-1.1585468290634187,-0.0,-1.4114867702645946,-1.6798089038219233,0.0
2019-02-05,1.0,-0.0,-1.1507323988029612,-0.0,-1.407518244342941,-1.6919199873995905,0.0
2019-02-06,1.0,-0.0,-1.1386247833166991,-0.0,-1.4147712349634922,-1.6994799600777433,0.0
2019-02-07,1.0,-0.0,-1.1374619182687258,-0.0,-1.4165353503519276,-1.6986553209370734,0.0
2019-02-08,1.0,-0.0,-1.1341399263545504,-0.0,-1.4379274066280905,-1.688321935823251,0.0
2019-02-11,1.0,-0.0,-1.124821871536391,-0.0,-1.4483031614503614,-1.7048081490473428,0.0
2019-02-12,1.0,-0.0,-1.1298893770179432,-0.0,-1.4585825437992908,-1.7044407981792198,0.0
2019-02-13,1.0,-0.0,-1.1389783952247636,-0.0,-1.4523796946806826,-1.6909302202736252,0.0
2019-02-14,1.0,-0.0,-1.1003284246212521,-0.0,-1.4914715541900623,-1.7053713317088675,0.0
2019-02-15,1.0,-0.0,-1.1822787276535633,-0.0,-1.2156461590920162,-1.4732329874811243,0.0
2019-02-19,1.0,-0.0,-1.1618719020312955,-0.0,-1.2288852172222762,-1.4688502283992613,0.0
2019-02-20,1.0,-0.0,-1.170239657770648,-0.0,-1.22478246074571,-1.4662388799766661,0.0
2019-02-21,1.0,-0.0,-1.2011103065411537,-0.0,-1.2008689355539464,-1.4254405020516534,0.0
2019-02-22,1.0,-0.0,-1.1996042662033686,-0.0,-1.2058298344674485,-1.420587809468655,0.0
2019-02-25,1.0,-0.0,-1.1937050709150963,-0.0,-1.2244997085680978,-1.4389935884981544,0.0
2019-02-26,1.0,-0.0,-1.1903930131004368,-0.0,-1.227171276079573,-1.4344492964580302,0.0
2019-02-27,1.0,-0.0,-1.193150950717889,-0.0,-1.2369033760186263,-1.420547147846333,0.0
2019-02-28,1.0,-0.0,-1.1975824069129568,-0.0,-1.2411282101072867,-1.4158939754357005,0.0
2019-03-01,1.0,-0.0,-1.2023197127050373,-0.0,-1.2429874793749396,-1.4076482577889935,0.0
2019-03-04,1.0,-0.0,-1.2246987361614579,-0.0,-1.2650142059371021,-1.408886058587244,0.0
2019-03-05,1.0,-0.0,-1.2057724456682073,-0.0,-1.2992427967351754,-1.4118890746386075,0.0
2019-03-06,1.0,-0.0,-1.2031457360530844,-0.0,-1.3004669451953796,-1.4116490538215778,0.0
2019-03-07,1.0,-0.0,-1.1516909162406606,-0.0,-1.3593197011403853,-1.404443570585922,0.0
2019-03-08,1.0,-0.0,-1.1480171383021123,-0.0,-1.4066361100039855,-1.427461139896373,0.0
2019-03-11,1.0,-0.0,-1.1209106656768126,-0.0,-1.362484533531304,-1.4658252907696114,0.0
2019-03-12,1.0,-0.0,-1.0696244013108143,-0.0,-1.4193093017393497,-1.5526090244517268,0.0
2019-03-13,1.0,-0.0,-1.0903268438977278,-0.0,-1.436029075382504,-1.5567529100798048,0.0
2019-03-14,1.0,-0.0,-1.0922897196261683,-0.0,-1.4353921170255994,-1.5515542462413654,0.0
2019-03-15,1.0,-0.0,-1.0840434760422513,-0.0,-1.4460886870439351,-1.5726386691840588,0.0
2019-03-18,1.0,-0.0,-1.1154763138799626,-0.0,-1.4739815486679795,-1.5934487405411009,0.0
2019-03-19,1.0,-0.0,-1.117891672731053,-0.0,-1.4788439546730427,-1.6013099074747896,0.0
2019-03-20,1.0,-0.0,-1.113149528326471,-0.0,-1.486006149997394,-1.6126544014176263,0.0
2019-03-21,1.0,-0.0,-1.1156650348921988,-0.0,-1.5020310384334965,-1.590042703885012,0.0
2019-03-22,1.0,-0.0,-1.1150503081704684,-0.0,-1.563451509245114,-1.5893694358109887,0.0
2019-03-25,1.0,-0.0,-1.015662962005686,-0.0,-1.5802016024812613,-1.5733781338847246,0.0
2019-03-26,1.0,-0.0,-1.0479301693497804,-0.0,-1.5917311310892748,-1.587183775872883,0.0
2019-03-27,1.0,-0.0,-1.036622955958414,-0.0,-1.6029987983908887,-1.5847656862232904,0.0
2019-03-28,1.0,-0.0,-1.0319187902255245,-0.0,-1.5952592747632253,-1.6054104965726546,0.0
2019-03-29,1.0,-0.0,-1.033924925396576,-0.0,-1.596408564996597,-1.60504685618554,0.0
2019-04-01,1.0,-0.0,-1.0386540744181245,-0.0,-1.5465758373329206,-1.5755276874645199,0.0
2019-04-02,1.0,-0.0,-1.0602391171060699,-0.0,-1.556151645207439,-1.492898017576129,0.0
2019-04-03,1.0,-0.0,-1.0613663072914006,-0.0,-1.5534719738388434,-1.4947115630269276,0.0
2019-04-04,1.0,-0.0,-1.0610667485667487,-0.0,-1.5507780507780509,-1.5069103194103193,0.0
2019-04-05,1.0,-0.0,-1.0621617442399878,-0.0,-1.559661873099325,-1.5326014122983351,0.0
2019-04-08,1.0,-0.0,-1.049266680437926,-0.0,-1.5766887006816774,-1.5382668870068168,0.0
2019-04-09,1.0,-0.0,-1.0284990172752664,-0.0,-1.6234095376021516,-1.5202751629254163,0.0
2019-04-10,1.0,-0.0,-1.0256065387201903,-0.0,-1.6231959029538048,-1.5242356836169884,0.0
2019-04-11,1.0,-0.0,-1.0048106765983862,-0.0,-1.6416821849782743,-1.5262776743223672,0.0
2019-04-12,1.0,-0.0,-1.0088148873653282,-0.0,-1.6279705139440177,-1.5180679416464766,0.0
2019-04-15,1.0,-0.0,-1.0083058192323566,-0.0,-1.6300041271151464,-1.5205839867932316,0.0
2019-04-16,1.0,-0.0,-1.0125425828429855,-0.0,-1.635439248477341,-1.513574894188087,0.0
2019-04-17,1.0,-0.0,-1.0001549746874678,-0.0,-1.650428763301994,-1.515239177600992,0.0
2019-04-18,1.0,-0.0,-0.9981938280524305,-0.0,-1.6477964702239651,-1.514500980493343,0.0
2019-04-22,1.0,-0.0,-1.0082366348943224,-0.0,-1.6524554496477415,-1.51958143389971,0.0
2019-04-23,1.0,-0.0,-1.0373014641212688,-0.0,-1.634952661803508,-1.501370996947592,0.0
2019-04-24,1.0,-0.0,-1.0028295092087662,-0.0,-1.6337586171416814,-1.5079740714065233,0.0
2019-04-25,1.0,-0.0,-1.0108785316560116,-0.0,-1.6508042895442359,-1.494019385440297,0.0
2019-04-26,1.0,-0.0,-1.0032044655778374,-0.0,-1.6587761008889808,-1.5065123010130246,0.0
2019-04-29,1.0,-0.0,-0.9815928652908846,-0.0,-1.665767914549414,-1.5376957378409208,0.0
2019-04-30,1.0,-0.0,-0.9845595854922279,-0.0,-1.6713989637305697,-1.5253886010362694,0.0
2019-05-01,1.0,-0.0,-0.9942800686391763,-0.0,-1.6911237065155218,-1.5145858249701,0.0
2019-05-02,1.0,-0.0,-0.997712146422629,-0.0,-1.678088602329451,-1.5239184692179701,0.0
2019-05-03,1.0,-0.0,-0.9993241838220005,-0.0,-1.675816177999584,-1.5234456227906008,0.0
2019-05-06,1.0,-0.0,-0.9490359562272017,-0.0,-1.7132881709223555,-1.54872329338197,0.0
2019-05-07,1.0,-0.0,-0.9452047638946929,-0.0,-1.7210614291684079,-1.5572503134141245,0.0
2019-05-08,1.0,-0.0,-0.9387384583463014,-0.0,-1.6964415395787944,-1.5520800912957773,0.0
2019-05-09,1.0,-0.0,-0.9343031440638198,-0.0,-1.7252202930288338,-1.5545127483184735,0.0
2019-05-10,1.0,-0.0,-0.9297305731821492,-0.0,-1.731873504629148,-1.5396858420888382,0.0
2019-05-13,1.0,-0.0,-0.8064462047864538,-0.0,-1.204367324699275,-1.1804350559537282,0.0
2019-05-14,1.0,-0.0,-0.7702396172722399,-0.0,-1.1995298387429374,-1.1544520971666599,0.0
2019-05-15,1.0,-0.0,-0.7808196586130123,-0.0,-1.2132019460707513,-1.1289684175806052,0.0
2019-05-16,1.0,-0.0,-0.786062660163677,-0.0,-1.2106720674547409,-1.13652145159957,0.0
2019-05-17,1.0,-0.0,-0.7795823665893271,-0.0,-1.1976300961219755,-1.1659347033476963,0.0
2019-05-20,1.0,-0.0,-0.7643262029872978,-0.0,-1.2041458066117756,-1.1690181637634989,0.0
2019-05-21,1.0,-0.0,-0.7563875015478597,-0.0,-1.2040698394353408,-1.167168861187931,0.0
2019-05-22,1.0,-0.0,-0.7468667546174143,-0.0,-1.2105458443271768,-1.1652786939313984,0.0
2019-05-23,1.0,-0.0,-0.7562445811485901,-0.0,-1.2023037859708519,-1.1701416126501796,0.0
2019-05-24,1.0,-0.0,-0.7376483633824797,-0.0,-1.1961476857365805,-1.1731077251632511,0.0
2019-05-28,1.0,-0.0,-0.6386810882927526,-0.0,-1.6383951970267308,-1.4878257969219042,0.0
2019-05-29,1.0,-0.0,-0.6392607059496023,-0.0,-1.638974896394036,-1.4852569904253798,0.0
2019-05-30,1.0,-0.0,-0.638646652370741,-0.0,-1.640791041219919,-1.4858708601381938,0.0
2019-05-31,1.0,-0.0,-0.6431638202461597,-0.0,-1.6327640492319435,-1.4946092930063926,0.0
2019-06-03,1.0,-0.0,-0.6502131691141638,-0.0,-1.6277593557555659,-1.4591189009947891,0.0
2019-06-04,1.0,-0.0,-0.6592620660256714,-0.0,-1.6084876616302752,-1.468668592810117,0.0
2019-06-05,1.0,-0.0,-0.6462572335262273,-0.0,-1.6331435504946799,-1.3873903304088109,0.0
2019-06-06,1.0,-0.0,-0.649009093028678,-0.0,-1.6155280951270692,-1.3985078106784798,0.0
2019-06-07,1.0,-0.0,-0.6712022367194781,-0.0,-1.5981826654240445,-1.3904473438956195,0.0
2019-06-10,1.0,-0.0,-0.6569349830854071,-0.0,-1.5975717132397238,-1.3796283423698965,0.0
2019-06-11,1.0,-0.0,-0.6608553400327178,-0.0,-1.634774480018696,-1.3783594297733115,0.0
2019-06-12,1.0,-0.0,-0.6565160445317616,-0.0,-1.6355599214145384,-1.385676864065862,0.0
2019-06-13,1.0,-0.0,-0.6913273672866981,-0.0,-1.6335098158646864,-1.3605397554233238,0.0
2019-06-14,1.0,-0.0,-0.6895631408905746,-0.0,-1.6337032354731469,-1.359039190897598,0.0
2019-06-17,1.0,-0.0,-0.6813469082757332,-0.0,-1.6462264150943398,-1.342705025219503,0.0
2019-06-18,1.0,-0.0,-0.6801345228642159,-0.0,-1.6434209911719369,-1.3473772712410668,0.0
2019-06-19,1.0,-0.0,-0.6717632206480572,-0.0,-1.6746621779585729,-1.3293589563753683,0.0
2019-06-20,1.0,-0.0,-0.6798689138576778,-0.0,-1.6700842696629212,-1.331694756554307,0.0
2019-06-21,1.0,-0.0,-0.6889450528877656,-0.0,-1.6585228868295423,-1.3328653000093607,0.0
2019-06-24,1.0,-0.0,-0.6701907715440278,-0.0,-1.6709425805845313,-1.357673151019641,0.0
2019-06-25,1.0,-0.0,-0.6442981424876557,-0.0,-1.6921232071478955,-1.366141547143193,0.0
2019-06-26,1.0,-0.0,-0.6411149825783972,-0.0,-1.677888690083812,-1.3895376212449382,0.0
2019-06-27,1.0,-0.0,-0.6439132694033728,-0.0,-1.708347111342057,-1.3715810855496244,0.0
2019-06-28,1.0,-0.0,-0.6157221724154202,-0.0,-1.7308073420469023,-1.372009625819846,0.0
2019-07-01,1.0,-0.0,-0.6132786730751107,-0.0,-1.7352747149184808,-1.3635378380925456,0.0
2019-07-02,1.0,-0.0,-0.6189602446483181,-0.0,-1.7256175017642907,-1.360197600564573,0.0
2019-07-03,1.0,-0.0,-0.6384065856081752,-0.0,-1.715948337039315,-1.3766854331267446,0.0
2019-07-05,1.0,-0.0,-0.6210431824624398,-0.0,-1.7215817821033734,-1.3818860436549185,0.0
2019-07-08,1.0,-0.0,-0.6277627904775427,-0.0,-1.7195323962326658,-1.3855364664678878,0.0
2019-07-09,1.0,-0.0,-0.6179403563495439,-0.0,-1.716999858216362,-1.3911810577059407,0.0
2019-07-10,1.0,-0.0,-0.5608057228915663,-0.0,-1.7444935993975903,-1.4010259789156627,0.0
2019-07-11,1.0,-0.0,-0.5574133383571966,-0.0,-1.7567351168048229,-1.395723436322532,0.0
2019-07-12,1.0,-0.0,-0.5606174698795181,-0.0,-1.7426110692771084,-1.403096762048193,0.0
2019-07-15,1.0,-0.0,-0.5684789765779324,-0.0,-1.7446618380208823,-1.3901326309848556,0.0
2019-07-16,1.0,-0.0,-0.5778507742843735,-0.0,-1.757437822618489,-1.3573439699671515,0.0
2019-07-17,1.0,-0.0,-0.5796699421693545,-0.0,-1.7640697729089285,-1.3579387841459403,0.0
2019-07-18,1.0,-0.0,-0.5845915055735854,-0.0,-1.7700954799868305,-1.3487606415502564,0.0
2019-07-19,1.0,-0.0,-0.5885343123411466,-0.0,-1.7656500047067683,-1.3525840158147415,0.0
2019-07-22,1.0,-0.0,-0.564002446252999,-0.0,-1.762713459095827,-1.3776167850590393,0.0
2019-07-23,1.0,-0.0,-0.5682769650500964,-0.0,-1.7621713156780658,-1.3734418363987018,0.0
2019-07-24,1.0,-0.0,-0.5695298924529187,-0.0,-1.7609543042314375,-1.365894895035927,0.0
2019-07-25,1.0,-0.0,-0.5464052900623739,-0.0,-1.7891947662148855,-1.3541715518454251,0.0
2019-07-26,1.0,-0.0,-0.5291748618525803,-0.0,-1.7957759670319375,-1.3580125503418563,0.0
2019-07-29,1.0,-0.0,-0.5093853859476666,-0.0,-1.7955343350653,-1.3760239666713476,0.0
2019-07-30,1.0,-0.0,-0.5177952608410602,-0.0,-1.7906247073147887,-1.3745434110705255,0.0
2019-07-31,1.0,-0.0,-0.5108369300056296,-0.0,-1.7974760743103773,-1.3829986864327266,0.0
2019-08-01,1.0,-0.0,-0.5259706805301859,-0.0,-1.786520537679734,-1.3711301578380404,0.0
2019-08-02,1.0,-0.0,-0.5216881594372802,-0.0,-1.791090269636577,-1.3765533411488862,0.0
2019-08-05,1.0,-0.0,-0.5151997751651131,-0.0,-1.797789123612347,-1.3710712445547801,0.0
2019-08-06,1.0,-0.0,-0.5126724414501123,-0.0,-1.7174939273110592,-1.3529950960172326,0.0
2019-08-07,1.0,-0.0,-0.5145564405383136,-0.0,-1.7104275382221001,-1.3525130458665202,0.0
2019-08-08,1.0,-0.0,-0.5147281139768198,-0.0,-1.7142791699115854,-1.3520546062577306,0.0
2019-08-09,1.0,-0.0,-0.4868056501794068,-0.0,-1.6751146841077351,-1.3800245265022482,0.0
2019-08-12,1.0,-0.0,-0.4829370082163196,-0.0,-1.6088771029865667,-1.2554884145546232,0.0
2019-08-13,1.0,-0.0,-0.46954590970438415,-0.0,-1.6194000609517176,-1.2647481387957682,0.0
2019-08-14,1.0,-0.0,-0.47593698606422574,-0.0,-1.5949536916818143,-1.2569895265299056,0.0
2019-08-15,1.0,-0.0,-0.5019657577679137,-0.0,-1.5364193616571549,-1.1890509406045233,0.0
2019-08-16,1.0,-0.0,-0.5143244043840718,-0.0,-1.5200795565147476,-1.197325546951039,0.0
2019-08-19,1.0,-0.0,-0.5052991597348309,-0.0,-1.5212599755098593,-1.1959211248574926,0.0
2019-08-20,1.0,-0.0,-0.5049205147615443,-0.0,-1.515308268147027,-1.1853393893515014,0.0
2019-08-21,1.0,-0.0,-0.5114465408805032,-0.0,-1.5167714884696017,-1.1646960167714886,0.0
2019-08-22,1.0,-0.0,-0.5122614663542016,-0.0,-1.5166136591898225,-1.155967525945765,0.0
2019-08-23,1.0,-0.0,-0.505012054307829,-0.0,-1.537326058452819,-1.1872858774267225,0.0
2019-08-26,1.0,-0.0,-0.5919080919080919,-0.07823994187630551,-1.5763781672872583,-1.2944328398873852,0.0
2019-08-27,1.0,-0.0,-0.5924205156235766,-0.08449485287419149,-1.5849048009474354,-1.2931128723694996,0.0
2019-08-28,1.0,-0.0,-0.5775410806135919,-0.09504301515772225,-1.5915608357230644,-1.2877236105421275,0.0
2019-08-29,1.0,-0.0,-0.549492385786802,-0.10193074691805656,-1.591914430746918,-1.28893219724438,0.0
2019-08-30,1.0,-0.0,-0.5368245075004519,-0.10952467016085307,-1.5951111512741734,-1.2768841496475694,0.0
2019-09-03,1.0,-0.0,-0.5453518326027026,-0.1240565824558232,-1.5806028833551768,-1.2693541826727528,0.0
2019-09-04,1.0,-0.0,-0.5163203404409434,-0.13404862148580743,-1.5885282267191814,-1.2882430168862329,0.0
2019-09-05,1.0,-0.0,-0.510071681335632,-0.13084112149532712,-1.5971327465747212,-1.2987932129570818,0.0
2019-09-06,1.0,-0.0,-0.5092244231902452,-0.13032047504646208,-1.6005167490140972,-1.2927791124609038,0.0
2019-09-09,1.0,-0.0,-0.528828298383079,-0.131165360750034,-1.5950450654468047,-1.2741519090538522,0.0
2019-09-10,1.0,-0.0,-0.5368120409828634,-0.11456161030011787,-1.5904887115785655,-1.291640221234926,0.0
2019-09-11,1.0,-0.0,-0.5372234312658687,-0.09797787450126949,-1.5894087776568733,-1.3092582517228872,0.0
2019-09-12,1.0,-0.0,-0.5065831003697358,-0.10546487510145189,-1.5919379565335017,-1.3050320137072775,0.0
2019-09-13,1.0,-0.0,-0.508259613648673,-0.09338328218089907,-1.5929319371727748,-1.3188752482397545,0.0
2019-09-16,1.0,-0.0,-0.5063416835928685,-0.09537350485217784,-1.5932746558338977,-1.3186639584743851,0.0
2019-09-17,1.0,-0.0,-0.4822887053833311,-0.09976986598077704,-1.600288795631966,-1.3300843824737152,0.0
