Date,IWF,IWM,KNDI,MTUM,SPY,VLUE,VXX
2018-11-12,-1.319283065512979,-3.6022249690976516,1.0,-0.0,-3.248454882571075,-3.1908529048207663,0.0
2018-11-13,-1.2201901975128018,-3.570958302852963,1.0,-0.0,-3.236283833211412,-3.1647159229456236,0.0
2018-11-14,-1.2226286271641063,-3.56925140209705,1.0,-0.0,-3.236527676176542,-3.1638624725676667,0.0
2018-11-15,-1.2201924247960054,-3.5734989648033126,1.0,-0.0,-3.245646084520765,-3.1394470831810986,0.0
2018-11-16,-1.2037351443123938,-3.53638127577007,1.0,-0.0,-3.236478292505457,-3.1504972107688576,0.0
2018-11-19,-1.212595558791409,-3.5359786433685234,1.0,-0.0,-3.235044290741415,-3.1509525543016625,0.0
2018-11-20,-1.0756814921090385,-3.4813486370157816,1.0,-0.0,-3.216403634624581,-3.182687709230033,0.0
2018-11-21,-1.0760805558826994,-3.438464256271346,1.0,-0.0,-3.1841950300317983,-3.0784359910493464,0.0
2018-11-23,-1.0700023490721167,-3.419074465586094,1.0,-0.0,-3.1828752642706135,-3.0734085036410623,0.0
2018-11-26,-1.067378800328677,-3.4289235825801145,1.0,-0.0,-3.175959619673671,-3.0662049536330556,0.0
2018-11-27,-1.035303776683087,-3.4585972319962464,1.0,-0.0,-3.1732348111658455,-3.061693642974431,0.0
2018-11-28,-1.0360117302052785,-3.462404692082111,1.0,-0.0,-3.171143695014663,-3.060645161290322,0.0
2018-11-29,-0.918800964741013,-3.3904904100149302,1.0,-0.0,-3.128861835304927,-3.0468588492017923,0.0
2018-11-30,-0.9188196118957399,-3.3909748535997246,1.0,-0.0,-3.1305545986910093,-3.0419106671259617,0.0
2018-12-03,-0.9125990582290112,-3.39611806592397,1.0,-0.0,-3.1329964396462615,-3.04329849546342,0.0
2018-12-04,-0.8813134192224376,-3.3877551020408165,1.0,-0.0,-3.108653517272831,-3.023486489567894,0.0
2018-12-06,-0.8205296563799519,-3.143357408623331,1.0,-0.0,-3.0752899978113373,-2.9041365725541692,0.0
2018-12-07,-0.8075782537067545,-3.1588138385502464,1.0,-0.0,-3.0915980230642504,-2.9249862712795167,0.0
2018-12-10,-0.7120401702870865,-3.197249208601681,1.0,-0.0,-3.1151621002074013,-2.89138740312193,0.0
2018-12-11,-0.7057024251693249,-3.2024251693248855,1.0,-0.0,-3.11503168013983,-2.9010268734979245,0.0
2018-12-12,-0.7084790209790209,-3.20236013986014,1.0,-0.0,-3.1161494755244754,-2.899694055944056,0.0
2018-12-13,-0.7052092414995642,-3.1870095902353968,1.0,-0.0,-3.116172624237141,-2.88949433304272,0.0
2018-12-14,-0.7143012625163255,-3.1591205920766217,1.0,-0.0,-3.124183717892904,-2.8861558554636484,0.0
2018-12-17,-0.6569319292150689,-3.1654543480620996,1.0,-0.0,-3.0926066659428946,-2.941591575290414,0.0
2018-12-18,-0.605911330049261,-3.112122510173484,1.0,-0.0,-3.0618976226172627,-2.9291068751338614,0.0
2018-12-19,-0.6114622388859132,-3.111515800749866,1.0,-0.0,-3.060632029994644,-2.9288698446705945,0.0
2018-12-20,-0.5992362363424206,-3.0561154131749233,1.0,-0.0,-3.0549485520313993,-2.8976344542272194,0.0
2018-12-21,-0.5752388953061011,-3.042738632783787,1.0,-0.0,-3.0435787041898563,-2.8393363435892054,0.0
2018-12-24,-0.5100754366022529,-2.9665185491371293,1.0,-0.0,-3.004650201508732,-2.852536943267542,0.0
2018-12-26,-0.5129372800662388,-3.039432829641896,1.0,-0.0,-2.961395156282343,-2.836058787000621,0.0
2018-12-27,-0.3138801261829653,-2.92192429022082,1.0,-0.0,-2.7651813880126186,-2.857156940063091,0.0
2018-12-28,-0.3002567140600316,-2.9437203791469195,1.0,-0.0,-2.77152448657188,-2.858116113744076,0.0
2018-12-31,-0.30173775671406006,-2.9425355450236967,1.0,-0.0,-2.7713270142180093,-2.8580173775671405,0.0
2019-01-02,-0.29147271466772307,-2.9544419134396356,1.0,-0.0,-2.7796375160938895,-2.8784787560661584,0.0
2019-01-03,-0.264067077482574,-3.025356096575412,1.0,-0.0,-2.8265481361753713,-2.986059197898778,0.0
2019-01-04,-0.15557119871279163,-3.070897023330651,1.0,-0.0,-2.8029967819790826,-3.026850362027353,0.0
2019-01-07,-0.07335794792071512,-2.9517100660707345,1.0,-0.0,-2.7532063738826276,-2.9380101049358722,0.0
2019-01-08,-0.07746615087040619,-2.90880077369439,1.0,-0.0,-2.761895551257253,-2.9229206963249514,0.0
2019-01-09,-0.06793293923829828,-2.881093129179184,1.0,-0.0,-2.7800174435507317,-2.9619149142358756,0.0
2019-01-10,-0.11054663686242636,-3.0294655557813455,1.0,-0.0,-2.9115017272912014,-3.1090225563909777,0.0
2019-01-11,-0.11332784862196628,-3.0405183052241878,1.0,-0.0,-2.962052653229124,-3.167832167832168,0.0
2019-01-14,-0.11487253586541438,-3.046547631334503,1.0,-0.0,-2.9708948291877384,-3.1885643513262463,0.0
2019-01-15,-0.1063257065948856,-3.034579148980226,1.0,-0.0,-2.9803292266280157,-3.2317010042447456,0.0
2019-01-16,-0.07607120678948458,-3.038604843717657,1.0,-0.0,-2.9684330366383773,-3.266611467605051,0.0
2019-01-17,-0.07953716251433336,-3.044824351089336,1.0,-0.0,-3.002814552277702,-3.297091629313041,0.0
2019-01-18,-0.08917130553513285,-3.0225816615901686,1.0,-0.0,-3.0195357630501,-3.3718096838567373,0.0
2019-01-22,-0.0,-3.1251364926839926,1.0,-0.0,-3.2480891024241103,-3.5461891242629395,0.0
2019-01-23,-0.0,-2.9713852156947755,1.0,-0.0,-3.2514632560156085,-3.615976587903751,0.0
2019-01-24,-0.0,-2.9484681173541194,1.0,-0.0,-3.273357150590019,-3.6042004979971853,0.0
2019-01-25,-0.0,-2.9244575712825176,1.0,-0.0,-3.567647392934227,-3.8677723503351134,0.0
2019-01-28,-0.0,-2.8518434486670445,1.0,-0.0,-3.6327850255246736,-3.8596710153148037,0.0
2019-01-29,-0.0,-2.8614430147058822,1.0,-0.0,-3.6819852941176467,-3.945427389705882,0.0
2019-01-30,-0.0,-2.8614568925772246,1.0,-0.0,-3.6929460580912865,-3.9717611802674044,0.0
2019-01-31,-0.0,-2.910125406409661,1.0,-0.0,-3.65315838365072,-4.04842080817464,0.0
2019-02-01,-0.0,-2.9034618959107807,1.0,-0.0,-3.6711198884758365,-4.042518587360595,0.0
2019-02-04,-0.0,-2.8870108821486453,1.0,-0.0,-3.6608011113683725,-4.029057652234314,0.0
2019-02-05,-0.0,-2.86404833836858,1.0,-0.0,-3.6718568440622823,-4.0838949570067395,0.0
2019-02-06,-0.0,-2.7873365450791465,1.0,-0.0,-3.622390456526727,-4.060679054829089,0.0
2019-02-07,-0.0,-2.761747262773723,1.0,-0.0,-3.6018476277372264,-4.041514598540147,0.0
2019-02-08,-0.0,-2.7715398716773603,1.0,-0.0,-3.6411549037580206,-4.044683776351971,0.0
2019-02-11,-0.0,-2.7310162881394815,1.0,-0.0,-3.652099105299381,-4.087405368203717,0.0
2019-02-12,-0.0,-2.759419287936398,1.0,-0.0,-3.675308215232169,-4.08745247148289,0.0
2019-02-13,-0.0,-2.7985246657445826,1.0,-0.0,-3.6637851544490547,-4.063739050253573,0.0
2019-02-14,-0.0,-2.78863874956258,1.0,-0.0,-3.73684824448851,-4.139041175784439,0.0
2019-02-15,-0.0,-2.8470615726136232,1.0,-0.0,-3.716322000233672,-4.120224325271644,0.0
2019-02-19,-0.0,-2.802461899179367,1.0,-0.0,-3.7814771395076203,-4.139507620164127,0.0
2019-02-20,-0.0,-2.8217682282493834,1.0,-0.0,-3.776916754725843,-4.142538452506751,0.0
2019-02-21,-0.0,-3.450233177881412,1.0,-0.0,-4.318054630246502,-4.555629580279813,0.0
2019-02-22,-0.0,-3.4949317475334505,1.0,-0.0,-4.408163265306123,-4.612109744560076,0.0
2019-02-25,-0.0,-3.494229463679566,1.0,-0.0,-4.443584521384929,-4.640054310930075,0.0
2019-02-26,-0.0,-3.5416952878142602,1.0,-0.0,-4.507762055227367,-4.688556120346202,0.0
2019-02-27,-0.0,-3.546629986244842,1.0,-0.0,-4.518431911966988,-4.6899587345254465,0.0
2019-02-28,-0.0,-3.544141914191419,1.0,-0.0,-4.515126512651265,-4.6919691969196915,0.0
2019-03-01,-0.0,-3.5645317471296174,1.0,-0.0,-4.537003734956426,-4.731774795960714,0.0
2019-03-04,-0.0,-3.5528925619834713,1.0,-0.0,-4.496831955922865,-4.724242424242425,0.0
2019-03-05,-0.0,-3.5453913527040184,1.0,-0.0,-4.587376616154595,-4.7694981231753095,0.0
2019-03-06,-0.0,-3.533795975017349,1.0,-0.0,-4.584177654406662,-4.761276891047883,0.0
2019-03-07,-0.0,-3.4060837539217026,1.0,-0.0,-4.547537852953212,-4.686945846405675,0.0
2019-03-08,-0.010434056761268781,-3.4372565386755705,1.0,-0.0,-4.684891485809683,-4.77935447968837,0.0
2019-03-11,-0.0,-3.427017984107068,1.0,-0.0,-4.670570193782239,-4.8435800920117105,0.0
2019-03-12,-0.021285475792988312,-3.273094045631608,1.0,-0.0,-4.68322203672788,-4.934474123539232,0.0
2019-03-13,-0.09664335664335666,-3.2990209790209795,1.0,-0.0,-4.672867132867133,-4.9176223776223775,0.0
2019-03-14,-0.0895376449224752,-3.2971085347115516,1.0,-0.0,-4.668668808492806,-4.913256041346557,0.0
2019-03-15,-0.11525565800502934,-3.262224084939927,1.0,-0.0,-4.658703548477228,-4.93419949706622,0.0
2019-03-18,-0.11975361696032087,-3.343933533877668,1.0,-0.10499928377023349,-4.731557083512391,-5.024208566108007,0.0
2019-03-19,-0.12638001162115048,-3.3811737361998837,1.0,-0.13582219639744336,-4.790092969203951,-5.092969203951192,0.0
2019-03-20,-0.1430858806404658,-3.3866084425036393,1.0,-0.13114992721979624,-4.783988355167395,-5.111062590975255,0.0
2019-03-21,-0.1555426581543819,-3.3728961114335463,1.0,-0.1382762623331399,-4.787579802669762,-5.055426581543819,0.0
2019-03-22,-0.1421619230202035,-3.3807697979649025,1.0,-0.24023005456422356,-4.900457159710958,-5.0833210440937915,0.0
2019-03-25,-0.09998563424795287,-3.063065651486855,1.0,-0.41818704209165347,-4.8139635109898,-4.970550208303404,0.0
2019-03-26,-0.07388798581350674,-3.1239840401950647,1.0,-0.4659376385399735,-4.949903945618442,-5.163883552534358,0.0
2019-03-27,-0.13821636530799877,-3.17085504137297,1.0,-0.49954030033711305,-5.171314741035856,-5.343242414955562,0.0
2019-03-28,-0.09295558958652374,-3.149617151607963,1.0,-0.5637059724349158,-5.14364471669219,-5.364012251148546,0.0
2019-03-29,-0.07659313725490195,-3.1384803921568625,1.0,-0.5805759803921569,-5.1478247549019605,-5.375,0.0
2019-04-01,-0.07398861713582526,-3.178126442085833,1.0,-0.5857560375326873,-5.165666820489156,-5.378557145054607,0.0
2019-04-02,-0.08805031446540881,-3.1707317073170733,1.0,-0.7024083448381654,-5.12793373216751,-5.250651940481669,0.0
2019-04-03,-0.09447852760736197,-3.1699386503067486,1.0,-0.7004601226993866,-5.127914110429448,-5.24478527607362,0.0
2019-04-04,-0.11052955665024629,-3.173337438423645,1.0,-0.6956588669950738,-5.150554187192117,-5.264162561576354,0.0
2019-04-05,-0.14461538461538462,-3.139076923076923,1.0,-0.681076923076923,-5.149230769230769,-5.270615384615384,0.0
2019-04-08,-0.14850723299476765,-3.118344105878732,1.0,-0.6885195444752232,-5.158510310864882,-5.275161588180978,0.0
2019-04-09,-0.20541795665634674,-3.079102167182662,1.0,-0.7233746130030959,-5.203715170278637,-5.268266253869969,0.0
2019-04-10,-0.19402065033132995,-3.0339035290491596,1.0,-0.7357065803667745,-5.198643858838033,-5.248574510710433,0.0
2019-04-11,-0.23754434675304645,-2.9688415856856394,1.0,-0.7786518587073885,-5.220268394261916,-5.219805645534475,0.0
2019-04-12,-0.23858729179518817,-2.969463294262801,1.0,-0.7785317705120296,-5.217458359037631,-5.218692165330044,0.0
2019-04-15,-0.2250038633905115,-2.9839282954721065,1.0,-0.7838046669757379,-5.220213259156235,-5.240611961057023,0.0
2019-04-16,-0.22864205159894951,-2.984551212729801,1.0,-0.7900509809979916,-5.213502240074154,-5.231886296925692,0.0
2019-04-17,-0.22831474597273851,-2.940985130111524,1.0,-0.8474287484510532,-5.249690210656753,-5.223048327137546,0.0
2019-04-18,-0.220950023209036,-2.937180875754293,1.0,-0.8149466192170818,-5.251276496982825,-5.248181958842642,0.0
2019-04-22,-0.24844623990055936,-2.947172156619018,1.0,-0.7907085146053449,-5.277190801740211,-5.273927905531386,0.0
2019-04-23,-0.2598694435809761,-2.9494870997824063,1.0,-0.7976375505129002,-5.2719925396331995,-5.263444202673298,0.0
2019-04-24,-0.23556724965175668,-2.905587370376103,1.0,-0.8187587060826498,-5.249961306299334,-5.267605633802816,0.0
2019-04-25,-0.22652965903783281,-2.9221547563443875,1.0,-0.8639265140899891,-5.280554258134829,-5.276039234002803,0.0
2019-04-26,-0.2703578038247995,-2.9005243676742754,1.0,-0.8952806909315237,-5.177976557680444,-5.178439235040099,0.0
2019-04-29,-0.2684956843403206,-2.881165228113441,1.0,-0.8816276202219483,-5.182182490752159,-5.199290998766955,0.0
2019-04-30,-0.26904725257811296,-2.861936278282284,1.0,-0.8874865322456519,-5.175773433892566,-5.197475758042173,0.0
2019-05-01,-0.2945258288357748,-2.8576715497301466,1.0,-0.8787972243639166,-5.195219737856592,-5.1939861218195835,0.0
2019-05-02,-0.28358208955223874,-2.8641329435297735,1.0,-0.8622865056162485,-5.165102323434374,-5.211724880750884,0.0
2019-05-03,-0.282173645320197,-2.8716133004926108,1.0,-0.866533251231527,-5.163485221674876,-5.210437192118226,0.0
2019-05-06,-0.2819682245873824,-2.7797316057380845,1.0,-0.9165509794848065,-5.196822458738239,-5.24988431281814,0.0
2019-05-07,-0.2678185745140389,-2.7800061709348967,1.0,-0.9350509102128972,-5.19099043505091,-5.253471150879358,0.0
2019-05-08,-0.26792510275536613,-2.726746841223931,1.0,-0.9751864819607248,-5.07992084031055,-5.173237935758868,0.0
2019-05-09,-0.27257396903265374,-2.728805764218918,1.0,-0.9878890081250958,-5.143185650774184,-5.197915069753181,0.0
2019-05-10,-0.2737293325168402,-2.7262706674831594,1.0,-0.9905082669932638,-5.133190447030006,-5.185394978567055,0.0
2019-05-13,-0.3116020392399197,-2.7574540398578713,1.0,-0.9691024254596013,-5.173180905298934,-5.2374478603429635,0.0
2019-05-14,-0.15908059882050507,-2.548011492514744,1.0,-1.2159383033419024,-5.078028126417663,-5.120671404808711,0.0
2019-05-15,-0.0963855421686747,-2.5597891566265063,1.0,-1.2427710843373494,-5.086746987951807,-5.074397590361446,0.0
2019-05-16,-0.06459870501430508,-2.569944285499172,1.0,-1.2687848215630178,-5.08071073633489,-5.0739346483963255,0.0
2019-05-17,-0.044247787610619475,-2.5170241487925606,1.0,-1.2981850907454628,-5.04724763761812,-5.092395380230989,0.0
2019-05-20,-0.0,-2.153345724907063,1.0,-0.9978757302177378,-4.50663834306957,-4.6188263409453,0.0
2019-05-21,-0.0,-2.1044970106576555,1.0,-1.0053288276579153,-4.385235248245386,-4.502209513906941,0.0
2019-05-22,-0.0,-2.0578587110938913,1.0,-1.0209221232080588,-4.362650135606354,-4.47333075035516,0.0
2019-05-23,-0.0,-2.0430301468693637,1.0,-1.0377480030919866,-4.35815511466117,-4.444215408399897,0.0
2019-05-24,-0.0,-1.9627201439773752,1.0,-1.0912713716415992,-4.348888031880705,-4.452371770150405,0.0
2019-05-28,-0.0,-1.9493849308047153,1.0,-1.0791901588928756,-4.337391081496668,-4.447975397232189,0.0
2019-05-29,-0.0,-1.930349509680664,1.0,-1.0820970580839828,-4.231078702539603,-4.328639678149359,0.0
2019-05-30,-0.0,-1.8982864137086906,1.0,-1.041860465116279,-4.086413708690331,-4.213341493268054,0.0
2019-05-31,-0.0,-1.9203864497982146,1.0,-1.026537850067262,-4.07618931148343,-4.206310382780971,0.0
2019-06-03,-0.0,-1.9096531651709918,1.0,-1.0652437545476594,-4.041353383458646,-4.110841620179481,0.0
2019-06-04,-0.0,-1.90873786407767,1.0,-1.0859223300970875,-4.057038834951456,-4.084344660194175,0.0
2019-06-05,-0.0,-1.8468836315599857,1.0,-1.1533565509787438,-4.068091749729795,-3.9407950042031947,0.0
2019-06-06,-0.0,-1.8807581573896353,1.0,-1.1170825335892514,-4.040067178502879,-3.95813339731286,0.0
2019-06-07,-0.0,-1.9652110448850504,1.0,-1.124437416372704,-4.078335968860236,-3.995985889794429,0.0
2019-06-10,-0.0,-1.9590303030303031,1.0,-1.1018181818181818,-4.066060606060606,-3.99430303030303,0.0
2019-06-11,-0.0,-1.9711032202767234,1.0,-1.1806048732704788,-4.086323007224195,-4.006489531039549,0.0
2019-06-12,-0.0,-1.9756276791181875,1.0,-1.1799142682180037,-4.084996938150643,-4.006858542559706,0.0
2019-06-13,-0.0,-2.0105859182668637,1.0,-1.2077794190054159,-4.085918266863613,-4.00492368291482,0.0
2019-06-14,-0.0,-1.9885482083487254,1.0,-1.2392562492303902,-4.100972786602635,-3.984977219554242,0.0
2019-06-17,-0.0,-1.9746305418719214,1.0,-1.2432266009852218,-4.114408866995074,-3.9830049261083746,0.0
2019-06-18,-0.0,-1.9738916256157637,1.0,-1.2464285714285714,-4.1123152709359605,-3.9827586206896557,0.0
2019-06-19,-0.0,-1.944383192453755,1.0,-1.2590959206174202,-4.098003185103516,-3.9487933357834133,0.0
2019-06-20,-0.0,-1.969592088998764,1.0,-1.2521631644004945,-4.147218788627935,-3.991841779975278,0.0
2019-06-21,-0.0,-2.0077258566978196,1.0,-1.2507165109034268,-4.168473520249221,-4.034143302180685,0.0
2019-06-24,-0.0,-1.9710598847406664,1.0,-1.2597093460285642,-4.194312202455524,-4.103106990729141,0.0
2019-06-25,-0.0,-1.967139094443748,1.0,-1.2562398093565785,-4.205694217985702,-4.113257243195786,0.0
2019-06-26,-0.0,-1.9687343043696637,1.0,-1.2271471622300352,-4.185334003013561,-4.175288799598191,0.0
2019-06-27,-0.0,-1.9504589463095687,1.0,-1.2643027788256003,-4.189613982145103,-4.169495787753049,0.0
2019-06-28,-0.0,-1.9060225846925973,1.0,-1.2711417816813049,-4.203889585947303,-4.166122961104141,0.0
2019-07-01,-0.0,-1.8836422845691383,1.0,-1.282940881763527,-4.217935871743487,-4.140531062124249,0.0
2019-07-02,-0.0,-1.882831061648118,1.0,-1.268100537701638,-4.213705139427285,-4.140052519694885,0.0
2019-07-03,-0.0,-1.8813304989371014,1.0,-1.269976241090409,-4.212579717394023,-4.140802801050394,0.0
2019-07-05,-0.0,-1.891293470102577,1.0,-1.2558168626469852,-4.210532899674757,-4.151738804103077,0.0
2019-07-08,-0.0,-1.8865525056660788,1.0,-1.2709644925711407,-4.2510702593805085,-4.182699571896247,0.0
2019-07-09,-0.0,-1.8714705506579787,1.0,-1.2953877603168518,-4.339082662578254,-4.270218474511307,0.0
2019-07-10,-0.0,-1.8684751864232447,1.0,-1.300591411673952,-4.389174595011571,-4.298534327590641,0.0
2019-07-11,-0.0,-1.8483680287843742,1.0,-1.3256232331020303,-4.3932151117964535,-4.28296067848882,0.0
2019-07-12,-0.0,-1.9126137841352404,1.0,-1.32925877763329,-4.443823146944083,-4.318075422626788,0.0
2019-07-15,-0.0,-1.966232073011734,1.0,-1.3842242503259452,-4.4367666232073,-4.250586701434159,0.0
2019-07-16,-0.0,-1.9586766052046554,1.0,-1.4276186739898,-4.451941938014908,-4.238786452203478,0.0
2019-07-17,-0.0,-1.9905919247353978,1.0,-1.4078139291781,-4.442571540572325,-4.225663138638443,0.0
2019-07-18,-0.0,-1.9846673596673594,1.0,-1.4187889812889811,-4.402156964656965,-4.1881496881496885,0.0
2019-07-19,-0.0,-2.0007822685788788,1.0,-1.4322033898305084,-4.417079530638852,-4.187744458930899,0.0
2019-07-22,-0.0,-1.9975221700573813,1.0,-1.4227960354720919,-4.411189358372457,-4.209702660406886,0.0
2019-07-23,-0.0,-2.004818335720797,1.0,-1.420106784737596,-4.400442765985154,-4.197291313973174,0.0
2019-07-24,-0.0,-1.997530864197531,1.0,-1.4284600389863547,-4.390513320337881,-4.178947368421053,0.0
2019-07-25,-0.0,-1.9422551697229808,1.0,-1.4687215502666147,-4.436727792950969,-4.157757835869424,0.0
2019-07-26,-0.0,-1.9329543986565043,1.0,-1.4633768246996512,-4.398914868879989,-4.122981526934504,0.0
2019-07-29,-0.0,-1.847674565961222,1.0,-1.4269420859206694,-4.308452667595996,-4.08959574198454,0.0
2019-07-30,-0.0,-1.845207910750507,1.0,-1.435471602434077,-4.304386409736308,-4.092418864097363,0.0
2019-07-31,-0.0,-1.8697585768742058,1.0,-1.442566709021601,-4.301143583227446,-4.093011435832274,0.0
2019-08-01,-0.0,-1.909021697754092,1.0,-1.430782895571628,-4.283593452607537,-4.065473924628854,0.0
2019-08-02,-0.0,-1.8817477454591645,1.0,-1.4787247554934586,-4.278165883398959,-4.063000127016386,0.0
2019-08-05,-0.0,-1.8693836223262879,1.0,-1.4488039488672322,-4.27540817618023,-4.063029996203013,0.0
2019-08-06,-0.0,-1.8206921944035348,1.0,-1.377761413843888,-4.093642611683849,-3.9809769268532156,0.0
2019-08-07,-0.0,-1.8422655298416564,1.0,-1.3207064555420218,-4.046772228989037,-3.970401948842874,0.0
2019-08-08,-0.0,-1.839200877086125,1.0,-1.3127055670605432,-4.049579729565112,-3.9802655621878427,0.0
2019-08-09,-0.0,-1.7923105000608346,1.0,-1.2931013505292615,-4.036500790850469,-4.045017642048911,0.0
2019-08-12,-0.0,-1.7682793743179337,1.0,-1.33539468897781,-4.030314053595247,-3.9915120649933304,0.0
2019-08-13,-0.0,-1.7279748974173303,1.0,-1.3259715182235094,-4.020154477431813,-3.994448467294231,0.0
2019-08-14,-0.0,-1.73122009569378,1.0,-1.2998803827751197,-3.9712918660287087,-3.9593301435406705,0.0
2019-08-15,-0.0,-1.7541501052139348,1.0,-1.3150572831423895,-3.8687163899929855,-3.752630348375029,0.0
2019-08-16,-0.0,-1.7415363063273408,1.0,-1.3197525099229512,-3.8637637170207797,-3.749007704879757,0.0
2019-08-19,-0.0,-1.6797955152782618,1.0,-1.341233879400488,-3.877076797955153,-3.7203439061229235,0.0
2019-08-20,-0.0,-1.695919313702759,1.0,-1.346510549501507,-3.8640157662879666,-3.686529098075585,0.0
2019-08-21,-0.0,-1.7127906976744185,1.0,-1.365232558139535,-3.87593023255814,-3.6739534883720935,0.0
2019-08-22,-0.0,-1.714368616527391,1.0,-1.353180129990715,-3.8748839368616528,-3.6638811513463327,0.0
2019-08-23,-0.0,-1.7148333139737486,1.0,-1.3566035544197932,-3.878731559995354,-3.6654663724009757,0.0
2019-08-26,-0.0,-1.6410227143020206,1.0,-1.3443670813834039,-3.836662481451889,-3.592169843625157,0.0
2019-08-27,-0.0,-1.6266514806378132,1.0,-1.334396355353075,-3.826423690205011,-3.602050113895216,0.0
2019-08-28,-0.0,-1.5899715099715102,1.0,-1.3701424501424502,-3.846609686609687,-3.5892877492877497,0.0
2019-08-29,-0.0,-1.5596938192619674,1.0,-1.4061464640694619,-3.876156746258426,-3.58277162115846,0.0
2019-08-30,-0.0,-1.3841411564625852,1.0,-1.2615858843537415,-3.6438137755102042,-3.339604591836735,0.0
