Date,IWF,IWM,MTUM,SPY,THG,VLUE,VXX
2019-01-17,-0.0,-0.36502402713653065,-0.0,-0.5175256760576651,1.0,-0.4730519174597192,0.0
2019-01-18,-0.0,-0.3653154975840811,-0.0,-0.5204341513341109,1.0,-0.49444219646299953,0.0
2019-01-22,-0.0,-0.31855883261639373,-0.0,-0.5690044442331915,1.0,-0.4890320127385508,0.0
2019-01-23,-0.0,-0.2767240356083086,-0.0,-0.5731513353115727,1.0,-0.5240118694362017,0.0
2019-01-24,-0.0,-0.2716698382492864,-0.0,-0.585418648905804,1.0,-0.5215984776403425,0.0
2019-01-25,-0.0,-0.2242322858167045,-0.0,-0.6347233839168359,1.0,-0.5308161070617756,0.0
2019-01-28,-0.0,-0.2048019552871828,-0.0,-0.6642944432463518,1.0,-0.5271128363645078,0.0
2019-01-29,-0.0,-0.2013440537621505,-0.0,-0.6687387495499819,1.0,-0.5300132005280211,0.0
2019-01-30,-0.0,-0.20269783740969205,-0.0,-0.6702349806782997,1.0,-0.5272784004992439,0.0
2019-01-31,-0.0,-0.20422298916690632,-0.0,-0.6427715463522193,1.0,-0.5497076023391813,0.0
2019-02-01,-0.0,-0.2076032578485632,-0.0,-0.666553882591778,1.0,-0.5426686323319718,0.0
2019-02-04,-0.0,-0.20640827372897738,-0.0,-0.6700173980282236,1.0,-0.5399671370578001,0.0
2019-02-05,-0.0,-0.20288181665103075,-0.0,-0.6690000240552308,1.0,-0.5336412402877005,0.0
2019-02-06,-0.0,-0.19597748159553482,-0.0,-0.6705239859500554,1.0,-0.5393109753163644,0.0
2019-02-07,-0.0,-0.19392073874567142,-0.0,-0.6739851866102348,1.0,-0.5368410927279723,0.0
2019-02-08,-0.0,-0.20046794346085195,-0.0,-0.6920015437310049,1.0,-0.5196102079212697,0.0
2019-02-11,-0.0,-0.1940529433095612,-0.0,-0.690148676417261,1.0,-0.5333252749909343,0.0
2019-02-12,-0.0,-0.20402723593980954,-0.0,-0.6915117885095351,1.0,-0.5275630618624149,0.0
2019-02-13,-0.0,-0.19798917246713071,-0.0,-0.6904002320185615,1.0,-0.5284706109822118,0.0
2019-02-14,-0.0,-0.19293234902577755,-0.0,-0.6978579208519908,1.0,-0.5296381459518335,0.0
2019-02-15,-0.0,-0.18729096989966557,-0.0,-0.7025592554893122,1.0,-0.5336871697930299,0.0
2019-02-19,-0.0,-0.18306129327362894,-0.0,-0.6969281140160817,1.0,-0.5274447493861043,0.0
2019-02-20,-0.0,-0.1784348160800635,-0.0,-0.699376909567686,1.0,-0.5279428392715375,0.0
2019-02-21,-0.0,-0.15486980290605667,-0.0,-0.7003788423728001,1.0,-0.5424878914304897,0.0
2019-02-22,-0.0,-0.15416147281618567,-0.0,-0.7037587496404258,1.0,-0.5392415380189856,0.0
2019-02-25,-0.0,-0.15051679586563307,-0.0,-0.7018135706766198,1.0,-0.5402430854627237,0.0
2019-02-26,-0.0,-0.1515448866763995,-0.0,-0.7059330349663739,1.0,-0.5358399349017543,0.0
2019-02-27,-0.0,-0.14936805821524318,-0.0,-0.7139984680199157,1.0,-0.5303762926081961,0.0
2019-02-28,-0.0,-0.1524843083704662,-0.0,-0.7161132672128792,1.0,-0.5270710555315988,0.0
2019-03-01,-0.0,-0.15059015059015057,-0.0,-0.7190021307668366,1.0,-0.5245277598218775,0.0
2019-03-04,-0.0,-0.152292654879977,-0.0,-0.7219826553591108,1.0,-0.5213933208758564,0.0
2019-03-05,-0.0,-0.13674333995548002,-0.0,-0.7368534431173557,1.0,-0.5199262787524833,0.0
2019-03-06,-0.0,-0.13787657629633174,-0.0,-0.7354693594314565,1.0,-0.5195137709076116,0.0
2019-03-07,-0.0,-0.13732369155867402,-0.0,-0.7382878690246056,1.0,-0.510966325386029,0.0
2019-03-08,-0.0,-0.12683265169453015,-0.0,-0.754394776494224,1.0,-0.5104876707086652,0.0
2019-03-11,-0.0,-0.12779337989966635,-0.0,-0.7550946928782315,1.0,-0.5174383716185402,0.0
2019-03-12,-0.0,-0.10352167182662539,-0.0,-0.770704334365325,1.0,-0.5445046439628483,0.0
2019-03-13,-0.0,-0.1077623800755887,-0.0,-0.7697935846496754,1.0,-0.5451594146719643,0.0
2019-03-14,-0.0,-0.0969649472784269,-0.0,-0.761209271397359,1.0,-0.5166714163579367,0.0
2019-03-15,-0.0,-0.08770216516208942,-0.0,-0.7664769073196295,1.0,-0.5277374175261416,0.0
2019-03-18,-0.0,-0.09971674108214508,-0.0,-0.7695040568438235,1.0,-0.5313025109222719,0.0
2019-03-19,-0.0,-0.09818216701040816,-0.0,-0.7710921387116887,1.0,-0.5289462324332103,0.0
2019-03-20,-0.0,-0.10946375276788292,-0.0,-0.7672330798113025,1.0,-0.530181958217002,0.0
2019-03-21,-0.0,-0.11187615860558056,-0.0,-0.7715049233213761,1.0,-0.5241110335363651,0.0
2019-03-22,-0.0,-0.11062974974587347,-0.0,-0.7888087516336706,1.0,-0.5208141729996612,0.0
2019-03-25,-0.0,-0.05840414806279706,-0.0,-0.8168899131019252,1.0,-0.5252052426904796,0.0
2019-03-26,-0.0,-0.061684631893703726,-0.0,-0.8156213074826979,1.0,-0.5341339313704213,0.0
2019-03-27,-0.0,-0.05472421022193306,-0.0,-0.8217065471457143,1.0,-0.5332658618279958,0.0
2019-03-28,-0.0,-0.05557164229525602,-0.0,-0.8193619999034795,1.0,-0.5380773128710004,0.0
2019-03-29,-0.0,-0.04757768770507624,-0.0,-0.8215595444894808,1.0,-0.5435244161358811,0.0
2019-04-01,-0.0,-0.052773238488897437,-0.0,-0.8210372008074595,1.0,-0.5293424973565317,0.0
2019-04-02,-0.0,-0.0614129782895526,-0.0,-0.8311622885930191,1.0,-0.5063691975530766,0.0
2019-04-03,-0.0,-0.06264545694474435,-0.0,-0.826459368027064,1.0,-0.5101609923462656,0.0
2019-04-04,-0.0,-0.06161751993084238,-0.0,-0.824680626260686,1.0,-0.5149841513783499,0.0
2019-04-05,-0.0,-0.057549802713887016,-0.0,-0.8250168414974497,1.0,-0.5233615628909634,0.0
2019-04-08,-0.0,-0.05543397224693971,-0.0,-0.8256655684086482,1.0,-0.5238690748178254,0.0
2019-04-09,-0.0,-0.048598220957982795,-0.0,-0.8449244268736591,1.0,-0.5170792854904419,0.0
2019-04-10,-0.0,-0.04500180875437115,-0.0,-0.8415531170866996,1.0,-0.5251175690341251,0.0
2019-04-11,-0.0,-0.04267836905938804,-0.0,-0.8594507269789984,1.0,-0.5090781954524631,0.0
2019-04-12,-0.0,-0.040774498456790126,-0.0,-0.8599778163580248,1.0,-0.5105131172839507,0.0
2019-04-15,-0.0,-0.039871181715494246,-0.0,-0.8565694921771732,1.0,-0.5068855295729289,0.0
2019-04-16,-0.0,-0.03948285391584361,-0.0,-0.8560305673707735,1.0,-0.507581765313724,0.0
2019-04-17,-0.0,-0.05465030028952216,-0.0,-0.8310961165745459,1.0,-0.5069748522479841,0.0
2019-04-18,-0.0,-0.06694530690231669,-0.0,-0.8142345354669214,1.0,-0.5071889180797707,0.0
2019-04-22,-0.0,-0.06614143058981296,-0.0,-0.817356737469767,1.0,-0.5111951914557341,0.0
2019-04-23,-0.0,-0.06052341993206067,-0.0,-0.81570259796182,1.0,-0.5160040189464619,0.0
2019-04-24,-0.0,-0.051375182202681065,-0.0,-0.816005161413654,1.0,-0.5221630146479008,0.0
2019-04-25,-0.0,-0.05933339718417776,-0.0,-0.8224308016473518,1.0,-0.5126664112632889,0.0
2019-04-26,-0.0,-0.056074095347501435,-0.0,-0.8399147999234157,1.0,-0.4972477503350565,0.0
2019-04-29,-0.0,-0.055979522021004285,-0.0,-0.83959713882443,1.0,-0.4967106050094496,0.0
2019-04-30,-0.0,-0.05168001913189047,-0.0,-0.8392442903264379,1.0,-0.5005859141456415,0.0
2019-05-01,-0.0,-0.050441482615874236,-0.0,-0.837094111172262,1.0,-0.5053241128472638,0.0
2019-05-02,-0.0,-0.049661507547305216,-0.0,-0.8277157141831926,1.0,-0.5147955888333373,0.0
2019-05-03,-0.0,-0.053419774646539554,-0.0,-0.8255544125738619,1.0,-0.5132891557618239,0.0
2019-05-06,-0.0,-0.03183023872679045,-0.0,-0.8335125576504887,1.0,-0.524314765694076,0.0
2019-05-07,-0.0,-0.03976851519716861,-0.0,-0.8310734868594113,1.0,-0.5205299280197049,0.0
2019-05-08,-0.0,-0.046453486987785425,-0.0,-0.8089240220005238,1.0,-0.5256077525655373,0.0
2019-05-09,-0.0,-0.04414989987603699,-0.0,-0.8182988461905216,1.0,-0.5214551349289596,0.0
2019-05-10,-0.0,-0.04526935264825713,-0.0,-0.8167305996997927,1.0,-0.5205737294798789,0.0
2019-05-13,-0.0,-0.042806012884753046,-0.0,-0.8213552851348127,1.0,-0.5219040801717968,0.0
2019-05-14,-0.0,-0.028446026097271652,-0.0,-0.821399762752076,1.0,-0.5226334519572954,0.0
2019-05-15,-0.0,-0.021027817067421028,-0.0,-0.8204384724186704,1.0,-0.5159123055162659,0.0
2019-05-16,-0.0,-0.02089960180014608,-0.0,-0.8195141490539808,1.0,-0.5158219646096934,0.0
2019-05-17,-0.0,-0.00872612663467871,-0.0,-0.8125411609746919,1.0,-0.5307884090695268,0.0
2019-05-20,-0.0,-0.009294773748735205,-0.0,-0.8125514742217097,1.0,-0.5312610301903664,0.0
2019-05-21,-0.0,-0.003616042077580539,-0.0,-0.8142434488588336,1.0,-0.5302432610124918,0.0
2019-05-22,-0.0,-0.0,-0.0,-0.818461321817499,1.0,-0.5285157716860683,0.0
2019-05-23,-0.0,-0.010253655346382024,-0.0,-0.8209230625496333,1.0,-0.5045078712570654,0.0
2019-05-24,-0.0,-0.0,-0.0,-0.8226471341733237,1.0,-0.5063465076740341,0.0
2019-05-28,-0.0,-0.0,-0.0,-0.8166182452062754,1.0,-0.5076118535735038,0.0
2019-05-29,-0.0,-0.0042635030238431775,-0.0,-0.817712074518618,1.0,-0.4951456310679611,0.0
2019-05-30,-0.0,-0.0004402632310686811,-0.0,-0.8156455649272406,1.0,-0.5010890722031699,0.0
2019-05-31,-0.0,-0.008146828060268013,-0.0,-0.8109102691693476,1.0,-0.49540583701714996,0.0
2019-06-03,-0.0,-0.01600442773793326,-0.0,-0.8268108756312986,1.0,-0.46332126467264717,0.0
2019-06-04,-0.0,-0.02194096725021941,-0.0,-0.8044482424130446,1.0,-0.4831862903598319,0.0
2019-06-05,-0.0,-0.013101335284433874,-0.0,-0.8276705688677519,1.0,-0.44569690872507767,0.0
2019-06-06,-0.0,-0.021083167728819754,-0.0,-0.8210557573265721,1.0,-0.44203842024715045,0.0
2019-06-07,-0.0,-0.019910346553803446,-0.0,-0.8149134184358431,1.0,-0.4406444125878899,0.0
2019-06-10,-0.0,-0.026057376119741467,-0.0,-0.7985032316589182,1.0,-0.44324753373398346,0.0
2019-06-11,-0.0,-0.026629371901578203,-0.0,-0.8097284759175877,1.0,-0.4377359348706053,0.0
2019-06-12,-0.0,-0.03436363636363636,-0.0,-0.8075681818181818,1.0,-0.43079545454545454,0.0
2019-06-13,-0.0,-0.04602015514456653,-0.0,-0.8073659546395505,1.0,-0.4214609067540208,0.0
2019-06-14,-0.0,-0.0506899849706244,-0.0,-0.7954183176208044,1.0,-0.43106981828118596,0.0
2019-06-17,-0.0,-0.04579092378805474,-0.0,-0.7993943119976319,1.0,-0.43183732950793546,0.0
2019-06-18,-0.0,-0.049691421283960736,-0.0,-0.7983193277310924,1.0,-0.4293001753546947,0.0
2019-06-19,-0.0,-0.0453428584429176,-0.0,-0.8106429448969378,1.0,-0.4191199890794922,0.0
2019-06-20,-0.0,-0.048030061489410164,-0.0,-0.8096105670690048,1.0,-0.41974493281712594,0.0
2019-06-21,-0.0,-0.04997496700195713,-0.0,-0.8050384597879023,1.0,-0.42073642528787947,0.0
2019-06-24,-0.0,-0.05298616168973052,-0.0,-0.8042379825200292,1.0,-0.4188137290604516,0.0
2019-06-25,-0.0,-0.061278032532566785,-0.0,-0.8003102685191522,1.0,-0.41982068304701936,0.0
2019-06-26,-0.0,-0.056845053607916064,-0.0,-0.7633675413825562,1.0,-0.4756296347315012,0.0
2019-06-27,-0.0,-0.06464098641820795,-0.0,-0.8113150697631297,1.0,-0.4417327214573773,0.0
2019-06-28,-0.0,-0.06466416353775553,-0.0,-0.8112918926435823,1.0,-0.4417558985769248,0.0
2019-07-01,-0.0,-0.06987811955890887,-0.0,-0.8056181079512478,1.0,-0.4460359837492745,0.0
2019-07-02,-0.0,-0.07594437092243042,-0.0,-0.7960576722156439,1.0,-0.4497457686146131,0.0
2019-07-03,-0.0,-0.07142691226684629,-0.0,-0.8035585700680589,1.0,-0.4478409328470883,0.0
2019-07-05,-0.0,-0.07996106243916007,-0.0,-0.7927038427664209,1.0,-0.4450470495526816,0.0
2019-07-08,-0.0,-0.08321932895865698,-0.0,-0.7883228603890834,1.0,-0.44719085491687344,0.0
2019-07-09,-0.0,-0.08014647939554072,-0.0,-0.7888332638019746,1.0,-0.4487553886802948,0.0
2019-07-10,-0.0,-0.06822923911531507,-0.0,-0.798117494320026,1.0,-0.45201001530115453,0.0
2019-07-11,-0.0,-0.06636357310199253,-0.0,-0.8037391848948063,1.0,-0.44949084920321963,0.0
2019-07-12,-0.0,-0.06007385183475652,-0.0,-0.8179321486268174,1.0,-0.4298638356796677,0.0
2019-07-15,-0.0,-0.05455217331054552,-0.0,-0.8131784378031318,1.0,-0.4418448889094185,0.0
2019-07-16,-0.0,-0.062380104929854165,-0.0,-0.81623408140153,1.0,-0.43261608154020387,0.0
2019-07-17,-0.0,-0.06483300589390963,-0.0,-0.8149774644631921,1.0,-0.43154975153126085,0.0
2019-07-18,-0.0,-0.06404066073697585,-0.0,-0.8162873974818066,1.0,-0.42991798544530435,0.0
2019-07-19,-0.0,-0.0679186084067734,-0.0,-0.8105246158815115,1.0,-0.4285747243113551,0.0
2019-07-22,-0.0,-0.0743367722918202,-0.0,-0.8074797347089168,1.0,-0.4210574797347089,0.0
2019-07-23,-0.0,-0.07787121299389471,-0.0,-0.805137656951964,1.0,-0.42089621011404216,0.0
2019-07-24,-0.0,-0.07792028368141105,-0.0,-0.8055907343019642,1.0,-0.41909783785028437,0.0
2019-07-25,-0.0,-0.07313762481019648,-0.0,-0.8110937284314176,1.0,-0.4164174297151797,0.0
2019-07-26,-0.0,-0.07101462606935885,-0.0,-0.8126897249563058,1.0,-0.41599208904424617,0.0
2019-07-29,-0.0,-0.06644564166321315,-0.0,-0.8143159736611871,1.0,-0.4216051940875812,0.0
2019-07-30,-0.0,-0.07151411856833571,-0.0,-0.8107236629969137,1.0,-0.42095444285780087,0.0
2019-07-31,-0.0,-0.07462549186552224,-0.0,-0.8083622891593989,1.0,-0.41816048047495225,0.0
2019-08-01,-0.0,-0.09024160796640891,-0.0,-0.7973292338755936,1.0,-0.4069247183534865,0.0
2019-08-02,-0.0,-0.08343845324648518,-0.0,-0.8059677530331874,1.0,-0.4041191715786335,0.0
2019-08-05,-0.0,-0.07991474538204152,-0.0,-0.8106064078470917,1.0,-0.4012696521061557,0.0
2019-08-06,-0.0,-0.08375634517766498,-0.0,-0.7816579042784627,1.0,-0.40072063089195065,0.0
2019-08-07,-0.0,-0.08728558156397997,-0.0,-0.7790442092859895,1.0,-0.3996510389522105,0.0
2019-08-08,-0.0,-0.09290433523395782,-0.0,-0.7782378495791473,1.0,-0.39152864512625574,0.0
2019-08-09,-0.0,-0.08868494633354379,-0.0,-0.772954811941914,1.0,-0.39323081085956524,0.0
2019-08-12,-0.0,-0.08751660923811454,-0.0,-0.7820867959372115,1.0,-0.38247415715154387,0.0
2019-08-13,-0.0,-0.07804274465691788,-0.0,-0.7855343082114735,1.0,-0.38614173228346454,0.0
2019-08-14,-0.0,-0.0848259319868188,-0.0,-0.7757851554619023,1.0,-0.3810890179111839,0.0
2019-08-15,-0.0,-0.10051261655397942,-0.0,-0.7658756462945777,1.0,-0.3431658491316453,0.0
2019-08-16,-0.0,-0.11479475298570775,-0.0,-0.7357784593965498,1.0,-0.3248058474189128,0.0
2019-08-19,-0.0,-0.1103701451038318,-0.0,-0.7379007733078461,1.0,-0.3239638543748371,0.0
2019-08-20,-0.0,-0.11454517869914822,-0.0,-0.7369037040247947,1.0,-0.3158932790047465,0.0
2019-08-21,-0.0,-0.11594234265431565,-0.007704960609471041,-0.7330967015842784,1.0,-0.30757077309323866,0.0
2019-08-22,-0.0,-0.11695666270398788,-0.008364854641737815,-0.7356100724089485,1.0,-0.3005295579811953,0.0
2019-08-23,-0.0,-0.11777412943921196,-0.007042253521126761,-0.7352458308130995,1.0,-0.3001382528298626,0.0
2019-08-26,-0.0,-0.1157620197960536,-0.012035829574363468,-0.724672381726062,1.0,-0.2853539132479637,0.0
2019-08-27,-0.0,-0.1130208555465518,-0.012986736042990573,-0.7201774214185184,1.0,-0.286305284258114,0.0
2019-08-28,-0.0,-0.10885365749989374,-0.01460024652526884,-0.7137756620053555,1.0,-0.28800952097590005,0.0
2019-08-29,-0.0,-0.1272422464375524,-0.01584241408214585,-0.6908424140821459,1.0,-0.2616303436714166,0.0
2019-08-30,-0.0,-0.1436236919471228,-0.020579346641722004,-0.6425854731605024,1.0,-0.24909027363746633,0.0
2019-09-03,-0.0,-0.14401514216351893,-0.02413282310825824,-0.6365263547710159,1.0,-0.2527054273135004,0.0
2019-09-04,-0.0,-0.14213916468367932,-0.01671863461065069,-0.6410314269303355,1.0,-0.251476983671125,0.0
2019-09-05,-0.0,-0.1425443980685817,-0.009022833292413455,-0.6472092642605778,1.0,-0.24723790817579183,0.0
2019-09-06,-0.0,-0.140892838900807,-0.011870466850546532,-0.6512411890897947,1.0,-0.23910511798958015,0.0
2019-09-09,-0.0,-0.14890103168454102,-0.011988745259552257,-0.646372792888309,1.0,-0.23163968519349182,0.0
2019-09-10,-0.0,-0.14354749913341355,-0.028607548477866365,-0.6510205330016516,1.0,-0.2158513957139653,0.0
2019-09-11,-0.0,-0.1244294098467558,-0.04784805999347897,-0.6596022171503098,1.0,-0.2059422888816433,0.0
2019-09-12,-0.0,-0.12585687420378944,-0.04683234586374942,-0.6513861646411745,1.0,-0.19804663013366225,0.0
2019-09-13,-0.0,-0.12377178440014557,-0.043124014394889,-0.6516315555375843,1.0,-0.20320650196110146,0.0
2019-09-16,-0.0,-0.12141543560414689,-0.043631146050158644,-0.6527494290968616,1.0,-0.2031202635248469,0.0
2019-09-17,-0.0,-0.05770228733383897,-0.05646481178396072,-0.6496347451199552,1.0,-0.23212646201748433,0.0
2019-09-18,-0.0,-0.050361147691448185,-0.05445149447304362,-0.6525998643202044,1.0,-0.23785865357755698,0.0
2019-09-19,-0.0,-0.04786989923176694,-0.054594432804549536,-0.6570687418936447,1.0,-0.23587748179187867,0.0
