Date,CUBE,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-06,1.0,-0.05026751592356688,-0.4944458598726114,-0.0,-0.5408152866242038,-0.4622165605095541,0.0
2018-11-07,1.0,-0.04998217650353924,-0.4942710189947548,-0.0,-0.5400774048989153,-0.4618831797117686,0.0
2018-11-08,1.0,-0.029958860200398778,-0.4945862042856061,-0.0,-0.533353524646021,-0.46601549683248783,0.0
2018-11-09,1.0,-0.029072263898360737,-0.49526407516859894,-0.0,-0.5352226516127403,-0.4662675860675406,0.0
2018-11-12,1.0,-0.028718852252705766,-0.48049332997734706,-0.0,-0.5431160332242638,-0.4646362949911905,0.0
2018-11-13,1.0,-0.0074827895839568994,-0.476728524393894,-0.0,-0.5473161728025541,-0.46271076523994814,0.0
2018-11-14,1.0,-0.00803072625698324,-0.4762569832402235,-0.0,-0.5473363926576217,-0.4624152035115722,0.0
2018-11-15,1.0,-0.007827739708898114,-0.48231881158405443,-0.0,-0.5572450357625168,-0.4534587105486921,0.0
2018-11-16,1.0,-0.004045751960441536,-0.47435193047300334,-0.0,-0.5578642425453274,-0.46111582838020077,0.0
2018-11-19,1.0,-0.0,-0.4830079355082504,-0.0,-0.5681320065499432,-0.46806902632573366,0.0
2018-11-20,1.0,-0.0,-0.4671393851319185,-0.0,-0.5595449875974041,-0.47891558718147875,0.0
2018-11-21,1.0,-0.0,-0.46284848936223033,-0.0,-0.5603634467863261,-0.4593729053399866,0.0
2018-11-23,1.0,-0.0,-0.4522970827545148,-0.0,-0.5666798968049217,-0.46164913673347885,0.0
2018-11-26,1.0,-0.0,-0.4537429641201121,-0.0,-0.5654243844379975,-0.46043789828659276,0.0
2018-11-27,1.0,-0.0,-0.46200977352218886,-0.0,-0.5617790787091013,-0.45680053580730784,0.0
2018-11-28,1.0,-0.0,-0.45200767677774734,-0.0,-0.5747613469255501,-0.4656663592632287,0.0
2018-11-29,1.0,-0.0,-0.43732741617357,-0.0,-0.5634861932938856,-0.4646696252465483,0.0
2018-11-30,1.0,-0.0,-0.43900392408499717,-0.0,-0.5666724252819665,-0.46230163626940446,0.0
2018-12-03,1.0,-0.0,-0.4395425240224291,-0.0,-0.5675468715263197,-0.46308326952053946,0.0
2018-12-04,1.0,-0.0,-0.4393428085819149,-0.0,-0.5634406483237677,-0.4604527428135084,0.0
2018-12-06,1.0,-0.0,-0.38801783659378597,-0.0,-0.5691887226697353,-0.4402090525508247,0.0
2018-12-07,1.0,-0.0,-0.3993738927852064,-0.0,-0.5862353483631422,-0.4411871769359575,0.0
2018-12-10,1.0,-0.0,-0.3953856865051737,-0.0,-0.5795500924303172,-0.4258756872254099,0.0
2018-12-11,1.0,-0.0,-0.39541918755401906,-0.0,-0.5797800825890713,-0.42566983578219536,0.0
2018-12-12,1.0,-0.0,-0.3954956901726332,-0.0,-0.5801579869864822,-0.4253643544863022,0.0
2018-12-13,1.0,-0.0,-0.3983212141915963,-0.0,-0.6093162851983798,-0.43245815235957247,0.0
2018-12-14,1.0,-0.0,-0.3856392721944072,-0.0,-0.6217364757601661,-0.4349248992550983,0.0
2018-12-17,1.0,-0.0,-0.3814826521432566,-0.0,-0.6080867514405893,-0.44178073865155976,0.0
2018-12-18,1.0,-0.0,-0.38974824111979994,-0.0,-0.6165028313681269,-0.44514990316966146,0.0
2018-12-19,1.0,-0.0,-0.38987372808630627,-0.0,-0.6165256834620572,-0.44545788892975363,0.0
2018-12-20,1.0,-0.0,-0.3808083518306218,-0.0,-0.6174842061614264,-0.44091031051052515,0.0
2018-12-21,1.0,-0.0,-0.378596227148025,-0.0,-0.6170336740391852,-0.4321784942581757,0.0
2018-12-24,1.0,-0.0,-0.3655465225677273,-0.0,-0.6103538947723929,-0.4364943429908571,0.0
2018-12-26,1.0,-0.0,-0.36481338605458574,-0.0,-0.610545857845501,-0.4356736425884849,0.0
2018-12-27,1.0,-0.0,-0.3377688704527977,-0.0,-0.5595767984898977,-0.43305912236955557,0.0
2018-12-28,1.0,-0.0,-0.3404369293832681,-0.0,-0.558133035215204,-0.43047792062604806,0.0
2018-12-31,1.0,-0.0,-0.3411520812466516,-0.0,-0.5578719340336818,-0.43027183154363974,0.0
2019-01-02,1.0,-0.0,-0.3404398929361108,-0.0,-0.5555219364599092,-0.431514023042011,0.0
2019-01-03,1.0,-0.0,-0.34394591559839055,-0.0,-0.5798633854215401,-0.4154814260316272,0.0
2019-01-04,1.0,-0.0,-0.34958876022274515,-0.0,-0.5591462988420047,-0.4212586500151448,0.0
2019-01-07,1.0,-0.0,-0.32601471363417595,-0.0,-0.5584076272546009,-0.4074209887012124,0.0
2019-01-08,1.0,-0.0,-0.316836664684627,-0.0,-0.5645382609888854,-0.4055939258107305,0.0
2019-01-09,1.0,-0.0,-0.32647572636998895,-0.0,-0.5679018021331372,-0.4042846634792203,0.0
2019-01-10,1.0,-0.0,-0.3241609964248645,-0.0,-0.5771883289124669,-0.4052127782262715,0.0
2019-01-11,1.0,-0.0,-0.3144251225603552,-0.0,-0.5814217001202479,-0.41661270927758765,0.0
2019-01-14,1.0,-0.0,-0.31687518790037233,-0.0,-0.5822714553317453,-0.41345019772900715,0.0
2019-01-15,1.0,-0.0,-0.3130543526087862,-0.0,-0.5815057548458812,-0.42129640351080333,0.0
2019-01-16,1.0,-0.0,-0.3186100886635646,-0.0,-0.5786281454730653,-0.4177373428710327,0.0
2019-01-17,1.0,-0.0,-0.31983889528193327,-0.0,-0.5724050632911392,-0.40925201380897586,0.0
2019-01-18,1.0,-0.0,-0.32019635993145923,-0.0,-0.5733571064696892,-0.4220117630713657,0.0
2019-01-22,1.0,-0.0,-0.26381342665070445,-0.0,-0.6776176443503085,-0.36080670411640114,0.0
2019-01-23,1.0,-0.0,-0.24782779045380166,-0.0,-0.6867178317084975,-0.3702090391573901,0.0
2019-01-24,1.0,-0.0,-0.24827633915188968,-0.0,-0.6869509073719648,-0.3706735536237231,0.0
2019-01-25,1.0,-0.0,-0.19982841375472443,-0.0,-0.7846128875182601,-0.3342917429916294,0.0
2019-01-28,1.0,-0.0,-0.20439029996552122,-0.0,-0.7644178830019539,-0.32977818641535456,0.0
2019-01-29,1.0,-0.0,-0.1954285978414107,-0.0,-0.7631329589313365,-0.3525618803300284,0.0
2019-01-30,1.0,-0.0,-0.19307091737150292,-0.0,-0.7663351612603401,-0.3642299470210986,0.0
2019-01-31,1.0,-0.0,-0.2085523117171764,-0.0,-0.7209038501609057,-0.3857337994582456,0.0
2019-02-01,1.0,-0.0,-0.20811067157100885,-0.0,-0.7194346126263678,-0.38582367501792864,0.0
2019-02-04,1.0,-0.0,-0.2171478808069591,-0.0,-0.7252220988339811,-0.37115954099574305,0.0
2019-02-05,1.0,-0.0,-0.2117989736002589,-0.0,-0.7216237458967127,-0.3782652919691155,0.0
2019-02-06,1.0,-0.0,-0.2064754856614246,-0.0,-0.7237742830712304,-0.38242368177613323,0.0
2019-02-07,1.0,-0.0,-0.21121521080187383,-0.0,-0.712202626986314,-0.37287590704509965,0.0
2019-02-08,1.0,-0.0,-0.22171478404553174,-0.0,-0.7257079910038096,-0.34752375269656216,0.0
2019-02-11,1.0,-0.0,-0.21311739400492305,-0.0,-0.7316478409901308,-0.35572476937587705,0.0
2019-02-12,1.0,-0.0,-0.20597632456039536,-0.0,-0.7328812780140214,-0.3597287668084128,0.0
2019-02-13,1.0,-0.0,-0.2224522659305268,-0.0,-0.7279503105590063,-0.3500345065562457,0.0
2019-02-14,1.0,-0.0,-0.19223766392403605,-0.0,-0.7481619765378322,-0.36433197354168106,0.0
2019-02-15,1.0,-0.0,-0.20203883942986298,-0.0,-0.7438765625720742,-0.36046404354444395,0.0
2019-02-19,1.0,-0.0,-0.19327343929970053,-0.0,-0.7516931582584658,-0.3586500806265837,0.0
2019-02-20,1.0,-0.0,-0.1964104690811907,-0.0,-0.750714219887568,-0.3567873928670169,0.0
2019-02-21,1.0,-0.0,-0.1788823625008706,-0.0,-0.7676967009495508,-0.37508415945023565,0.0
2019-02-22,1.0,-0.0,-0.1821721792165142,-0.0,-0.7687074829931972,-0.394862772695285,0.0
2019-02-25,1.0,-0.0,-0.18575587587871903,-0.0,-0.783024450282847,-0.39813960093730033,0.0
2019-02-26,1.0,-0.0,-0.1857399782289744,-0.0,-0.7858393676936911,-0.39483648066638266,0.0
2019-02-27,1.0,-0.0,-0.18181602935953592,-0.0,-0.7908843376346631,-0.39498046643778856,0.0
2019-02-28,1.0,-0.0,-0.18280665182167052,-0.0,-0.790946131615104,-0.39512957786516323,0.0
2019-03-01,1.0,-0.0,-0.18390204546533148,-0.0,-0.8043994115134545,-0.3846281619287172,0.0
2019-03-04,1.0,-0.0,-0.1734788281342664,-0.0,-0.8061914363657929,-0.3925512987783181,0.0
2019-03-05,1.0,-0.0,-0.16532267656223984,-0.0,-0.8215942339256405,-0.3918266371702467,0.0
2019-03-06,1.0,-0.0,-0.1635230597245677,-0.0,-0.825226553766382,-0.38976761886639866,0.0
2019-03-07,1.0,-0.0,-0.15934144255440463,-0.0,-0.8302765371091894,-0.38613038107003705,0.0
2019-03-08,1.0,-0.0,-0.1463969901028062,-0.0,-0.8667353638956122,-0.38328260921661195,0.0
2019-03-11,1.0,-0.0,-0.14824765224126246,-0.0,-0.8654032336140961,-0.4067189466550489,0.0
2019-03-12,1.0,-0.0,-0.12340383814122204,-0.0,-0.8831156099115217,-0.44440087252763416,0.0
2019-03-13,1.0,-0.0,-0.1387278978388998,-0.0,-0.8816306483300589,-0.4354125736738704,0.0
2019-03-14,1.0,-0.0,-0.13270754601974888,-0.0,-0.882140680238937,-0.423308545654029,0.0
2019-03-15,1.0,-0.0,-0.12506118453255016,-0.0,-0.888570729319628,-0.43374938815467445,0.0
2019-03-18,1.0,-0.0,-0.13706649540559235,-0.0,-0.8933158778776802,-0.43970457464677404,0.0
2019-03-19,1.0,-0.0,-0.1344866901303723,-0.0,-0.9002875130124424,-0.4438110345511327,0.0
2019-03-20,1.0,-0.0,-0.1373922547631468,-0.0,-0.9002657922845717,-0.4463819956777703,0.0
2019-03-21,1.0,-0.0,-0.13777301820536447,-0.0,-0.9408512439917316,-0.41184967499315117,0.0
2019-03-22,1.0,-0.0,-0.1364779241677562,-0.0,-0.9604495625062858,-0.4174042039625867,0.0
2019-03-25,1.0,-0.0,-0.06779576587795766,-0.0,-0.9994271481942715,-0.4234371108343711,0.0
2019-03-26,1.0,-0.0,-0.07975429359408298,-0.0,-1.0000250720822366,-0.42742885796665414,0.0
2019-03-27,1.0,-0.0,-0.07239478957915832,-0.0,-1.007064128256513,-0.42555110220440884,0.0
2019-03-28,1.0,-0.0,-0.06305721349549234,-0.0,-0.9936318457658018,-0.4406263266987988,0.0
2019-03-29,1.0,-0.0,-0.06924903161314507,-0.0,-0.9921529426465074,-0.4376608771710609,0.0
2019-04-01,1.0,-0.0,-0.07713085234093638,-0.0,-0.991546618647459,-0.43232292917166876,0.0
2019-04-02,1.0,-0.0,-0.08702590828616313,-0.0,-1.00199486322719,-0.40458319826446903,0.0
2019-04-03,1.0,-0.0,-0.087371860424513,-0.0,-1.006085850397825,-0.40074327189284914,0.0
2019-04-04,1.0,-0.0,-0.0867626544440016,-0.0,-1.0118573136707851,-0.392412315663611,0.0
2019-04-05,1.0,-0.0,-0.08666400877105551,-0.0,-1.0163709757799262,-0.38874215090202335,0.0
2019-04-08,1.0,-0.0,-0.08447897987646942,-0.0,-1.017359035664475,-0.3886979477983662,0.0
2019-04-09,1.0,-0.0,-0.07300127458575963,-0.0,-1.0541074150900958,-0.37207907430085224,0.0
2019-04-10,1.0,-0.0,-0.06273863891592422,-0.0,-1.0584712135958674,-0.3743605100945821,0.0
2019-04-11,1.0,-0.0,-0.0675541426584542,-0.0,-1.037328631035168,-0.37872541227895884,0.0
2019-04-12,1.0,-0.0,-0.07227403597706523,-0.0,-1.0184560868174324,-0.37008145286315425,0.0
2019-04-15,1.0,-0.0,-0.07348784624081402,-0.0,-1.0120185808734976,-0.3722810725784648,0.0
2019-04-16,1.0,-0.0,-0.0754192007485288,-0.0,-1.0105138748676532,-0.3763327013517839,0.0
2019-04-17,1.0,-0.0,-0.0714746772591857,-0.0,-1.0544687189672295,-0.35667825223435945,0.0
2019-04-18,1.0,-0.0,-0.08136736870829302,-0.0,-1.0399642777405669,-0.35938081416982953,0.0
2019-04-22,1.0,-0.0,-0.07674842186681305,-0.0,-1.048529154919035,-0.36981960627760174,0.0
2019-04-23,1.0,-0.0,-0.07691343478151871,-0.0,-1.0438717440898493,-0.3861966958309308,0.0
2019-04-24,1.0,-0.0,-0.07294223736285757,-0.0,-1.0457391914232754,-0.3861780471920244,0.0
2019-04-25,1.0,-0.0,-0.0843543233792045,-0.0,-1.0569322498679212,-0.37449998742106716,0.0
2019-04-26,1.0,-0.0,-0.08156537058009312,-0.0,-1.0644519944633195,-0.37065559330564996,0.0
2019-04-29,1.0,-0.0,-0.08729078443234523,-0.0,-1.0685874168179068,-0.364766081871345,0.0
2019-04-30,1.0,-0.0,-0.07452618861845914,-0.0,-1.0707507991241096,-0.37164934182376486,0.0
2019-05-01,1.0,-0.0,-0.07379339862534304,-0.0,-1.0627407537954128,-0.38112742012638784,0.0
2019-05-02,1.0,-0.0,-0.07243126086846947,-0.0,-1.0490183724388216,-0.3987751707452305,0.0
2019-05-03,1.0,-0.0,-0.08032118405155055,-0.0,-1.0412807088199758,-0.39551449859041476,0.0
2019-05-06,1.0,-0.0,-0.06631653013017037,-0.0,-1.0453837261898777,-0.4012162637583555,0.0
2019-05-07,1.0,-0.0,-0.06743350830047466,-0.0,-1.0457593490217745,-0.3982972097345355,0.0
2019-05-08,1.0,-0.0,-0.07452361329637122,-0.0,-1.0106141205264605,-0.41230239005019853,0.0
2019-05-09,1.0,-0.0,-0.07308688720605819,-0.0,-1.0045585890793145,-0.41338680749302503,0.0
2019-05-10,1.0,-0.0,-0.07335512363082912,-0.0,-1.0131490306644377,-0.40854312732353604,0.0
2019-05-13,1.0,-0.0,-0.07110756017177669,-0.0,-1.0159542594626985,-0.4096923998801558,0.0
2019-05-14,1.0,-0.0,-0.02728620860108749,-0.0,-1.0310677212061294,-0.41322293623331685,0.0
2019-05-15,1.0,-0.0,-0.027833494292152636,-0.0,-1.0477923878859916,-0.40066364559344275,0.0
2019-05-16,1.0,-0.0,-0.029948723030047808,-0.0,-1.045331814015705,-0.40186776982337935,0.0
2019-05-17,1.0,-0.0,-0.02985000742537498,-0.0,-1.0375228949061928,-0.40775209148061975,0.0
2019-05-20,1.0,-0.0,-0.01996052306933136,-0.0,-1.0404391808536886,-0.4069084628670121,0.0
2019-05-21,1.0,-0.0,-0.02134634819689911,-0.0,-1.0371958884862826,-0.40639404471394414,0.0
2019-05-22,1.0,-0.0,-0.015084883178144116,-0.0,-1.037810480799941,-0.4039260005405007,0.0
2019-05-23,1.0,-0.0,-0.014066182246661429,-0.0,-1.0467154359780046,-0.3940740377062058,0.0
2019-05-24,1.0,-0.0,-0.0,-0.0,-1.0504551238132525,-0.39647156699618286,0.0
2019-05-28,1.0,-0.0,-0.0,-0.0,-1.049883735160935,-0.39779708725982127,0.0
2019-05-29,1.0,-0.0,-0.0,-0.0,-1.0510712019911181,-0.3890244497584305,0.0
2019-05-30,1.0,-0.0,-0.0,-0.0,-1.0485091882682245,-0.3854448095411951,0.0
2019-05-31,1.0,-0.0,-0.0,-0.0,-1.0442839425111257,-0.387563532015272,0.0
2019-06-03,1.0,-0.0,-0.0,-0.0,-1.071402594253849,-0.3531094678142805,0.0
2019-06-04,1.0,-0.0,-0.0,-0.0,-1.078310624060515,-0.34616690103282743,0.0
2019-06-05,1.0,-0.0,-0.0,-0.0,-1.1055687516495116,-0.29372105856666425,0.0
2019-06-06,1.0,-0.0,-0.0,-0.0,-1.1366939475145457,-0.2775403780690954,0.0
2019-06-07,1.0,-0.0,-0.007380341673522722,-0.0,-1.1275710206649567,-0.28483279291487196,0.0
2019-06-10,1.0,-0.0,-0.006499625486263803,-0.0,-1.1231062894145505,-0.2866117379853577,0.0
2019-06-11,1.0,-0.0,-0.006014454091283893,-0.0,-1.1395450356501917,-0.2796236115826745,0.0
2019-06-12,1.0,-0.0,-0.0,-0.0,-1.1255107436427438,-0.27798875162236214,0.0
2019-06-13,1.0,-0.0,-0.0021659085986571367,-0.0,-1.1240824970519576,-0.28031670396842584,0.0
2019-06-14,1.0,-0.0,-0.0,-0.0,-1.131528930590641,-0.27436545170215326,0.0
2019-06-17,1.0,-0.0,-0.0,-0.0,-1.132379119557373,-0.27320182824152034,0.0
2019-06-18,1.0,-0.0,-0.0107068957220538,-0.0,-1.1280015398681489,-0.2673114864539724,0.0
2019-06-19,1.0,-0.0,-0.00045590881823635274,-0.0,-1.136748650269946,-0.2623155368926215,0.0
2019-06-20,1.0,-0.0,-0.0,-0.0,-1.1313500597371566,-0.2581362007168459,0.0
2019-06-21,1.0,-0.0,-0.0,-0.0,-1.1301697346402104,-0.26045900071718864,0.0
2019-06-24,1.0,-0.0,-0.0,-0.0,-1.106778973490181,-0.27931947791643796,0.0
2019-06-25,1.0,-0.0,-0.0,-0.0,-1.1077521414425808,-0.2782563050273198,0.0
2019-06-26,1.0,-0.0,-0.0,-0.0,-1.1074754051272233,-0.286162242382172,0.0
2019-06-27,1.0,-0.0,-0.0,-0.0,-1.123720238808833,-0.2739348310835112,0.0
2019-06-28,1.0,-0.0,-0.0,-0.0,-1.122179640718563,-0.27302994011976045,0.0
2019-07-01,1.0,-0.0,-0.0,-0.0,-1.1199110707370132,-0.2706605149291195,0.0
2019-07-02,1.0,-0.0,-0.0,-0.0,-1.0975207390648567,-0.25919117647058826,0.0
2019-07-03,1.0,-0.0,-0.0,-0.0,-1.123214413043995,-0.2536068262305992,0.0
2019-07-05,1.0,-0.0,-0.0,-0.0,-1.1206660044463366,-0.2444066032827208,0.0
2019-07-08,1.0,-0.0,-0.0,-0.0,-1.1211305518169583,-0.2400887818469458,0.0
2019-07-09,1.0,-0.0,-0.0,-0.0,-1.1213495888857385,-0.24137605141290994,0.0
2019-07-10,1.0,-0.0,-0.0,-0.0,-1.1277559008700981,-0.2302341484118937,0.0
2019-07-11,1.0,-0.0,-0.0,-0.0,-1.1335221238938051,-0.2263598820058997,0.0
2019-07-12,1.0,-0.0,-0.0,-0.0,-1.1402900601344181,-0.21792241480957436,0.0
2019-07-15,1.0,-0.0,-0.0,-0.0,-1.120023282887078,-0.20826542491268918,0.0
2019-07-16,1.0,-0.0,-0.0,-0.0,-1.1357293281803245,-0.17849621624123488,0.0
2019-07-17,1.0,-0.0,-0.0,-0.0,-1.1386964480177948,-0.1783173845547858,0.0
2019-07-18,1.0,-0.0,-0.0,-0.0,-1.1399990748450364,-0.1729114626699972,0.0
2019-07-19,1.0,-0.0,-0.0,-0.0,-1.1395585346122734,-0.17177857390500403,0.0
2019-07-22,1.0,-0.0,-0.0,-0.0,-1.1790366555589213,-0.15125952508563836,0.0
2019-07-23,1.0,-0.0,-0.0,-0.0,-1.1778580585013403,-0.1528726255681156,0.0
2019-07-24,1.0,-0.0,-0.0,-0.0,-1.178831691928011,-0.14940280785080676,0.0
2019-07-25,1.0,-0.0,-0.0,-0.0,-1.1848563725945898,-0.13921167611787674,0.0
2019-07-26,1.0,-0.0,-0.0,-0.0,-1.1873882243641853,-0.13522238996632216,0.0
2019-07-29,1.0,-0.0,-0.0,-0.0,-1.1791377947263173,-0.14611914616565128,0.0
2019-07-30,1.0,-0.0,-0.0,-0.0004659615115791436,-1.1758305763943897,-0.15348772191416987,0.0
2019-07-31,1.0,-0.0,-0.0,-0.0009088366890380313,-1.1752423564504102,-0.15422259507829977,0.0
2019-08-01,1.0,-0.0,-0.0,-0.0023272050267628577,-1.1739120316499885,-0.15096579008610658,0.0
2019-08-02,1.0,-0.0,-0.0,-0.023518738223183754,-1.1769139507292905,-0.12585200176797637,0.0
2019-08-05,1.0,-0.0,-0.0,-0.020555890677926777,-1.1852814254558952,-0.11421743770590692,0.0
2019-08-06,1.0,-0.0,-0.0,-0.030757295730942116,-1.1292810368037967,-0.12166016382595204,0.0
2019-08-07,1.0,-0.0,-0.0,-0.023010459299681672,-1.1217826284674852,-0.12896771259663484,0.0
2019-08-08,1.0,-0.0,-0.0,-0.04462765480777848,-1.092839860202527,-0.10287660184604357,0.0
2019-08-09,1.0,-0.0,-0.0,-0.039145828230421516,-1.0794050190385,-0.10817430804515799,0.0
2019-08-12,1.0,-0.0,-0.0,-0.044467172110189655,-1.0876670298152389,-0.09122440358405406,0.0
2019-08-13,1.0,-0.0,-0.0,-0.03994862482838036,-1.087824970104965,-0.08665131316710217,0.0
2019-08-14,1.0,-0.0,-0.0,-0.040174345653466,-1.0805468113676888,-0.08063486472802518,0.0
2019-08-15,1.0,-0.0,-0.0,-0.056588643259644564,-1.0554399653229303,-0.055288253142609455,0.0
2019-08-16,1.0,-0.0,-0.0,-0.059837221920781336,-1.0592078133478025,-0.05130765056972328,0.0
2019-08-19,1.0,-0.0,-0.0,-0.061276522190052286,-1.0615790156000173,-0.037833282917765006,0.0
2019-08-20,1.0,-0.0,-0.0,-0.06978244045059764,-1.0507352308882965,-0.029280247656720267,0.0
2019-08-21,1.0,-0.0,-0.0,-0.08677357720959189,-1.0390717245228742,-0.02095274897490393,0.0
2019-08-22,1.0,-0.0,-0.0,-0.08342450179119205,-1.038097689684021,-0.023617993435871037,0.0
2019-08-23,1.0,-0.0,-0.0,-0.08116398960419241,-1.0325721102637297,-0.01655234118699672,0.0
2019-08-26,1.0,-0.0,-0.0,-0.07884288145207034,-1.0195584126383899,-0.002415915632024537,0.0
2019-08-27,1.0,-0.0,-0.0,-0.08054211441379165,-1.014202224596242,-0.0,0.0
2019-08-28,1.0,-0.0,-0.0,-0.08287119388929581,-1.0098357225070629,-0.0,0.0
2019-08-29,1.0,-0.0,-0.0,-0.08572923205691567,-1.0067587361372672,-0.0,0.0
2019-08-30,1.0,-0.0,-0.0,-0.08944034887342955,-0.98718720797425,-0.0,0.0
2019-09-03,1.0,-0.0,-0.0,-0.09835452505609574,-0.9792445774121167,-0.0,0.0
2019-09-04,1.0,-0.0,-0.0,-0.11012705375988081,-0.9591524231262674,-0.0,0.0
2019-09-05,1.0,-0.0,-0.0,-0.1009187570971405,-0.9637039331062248,-0.0,0.0
2019-09-06,1.0,-0.0,-0.0,-0.1102141102141102,-0.954493836846778,-0.0,0.0
2019-09-09,1.0,-0.0,-0.0,-0.11027848310315642,-0.9540884787679859,-0.0,0.0
2019-09-10,1.0,-0.0,-0.0,-0.12773361887895887,-0.9314690498743874,-0.0,0.0
2019-09-11,1.0,-0.0,-0.0,-0.1561614364618026,-0.9124552657164725,-0.0,0.0
2019-09-12,1.0,-0.0,-0.0,-0.15883493543463015,-0.9039564338462808,-0.0,0.0
2019-09-13,1.0,-0.0,-0.0,-0.15570671160248245,-0.899284862932062,-0.0,0.0
2019-09-16,1.0,-0.0,-0.0,-0.15919020367977355,-0.891945111070088,-0.0,0.0
2019-09-17,1.0,-0.0,-0.0,-0.16092001064069247,-0.885367001575641,-0.0,0.0
2019-09-18,1.0,-0.0,-0.0,-0.1726096170860682,-0.8849612147898192,-0.0,0.0
2019-09-19,1.0,-0.0,-0.0,-0.17574511819116137,-0.8797533401849948,-0.0,0.0
2019-09-20,1.0,-0.0,-0.0,-0.18412985783940583,-0.8731869895282572,-0.0,0.0
2019-09-23,1.0,-0.0,-0.0,-0.18830767964441517,-0.8694748538974402,-0.0,0.0
2019-09-24,1.0,-0.0,-0.0,-0.20321328046350132,-0.8513138701127936,-0.0,0.0
2019-09-25,1.0,-0.0,-0.0,-0.20297588506926628,-0.8493791688045151,-0.0,0.0
2019-09-26,1.0,-0.0,-0.0,-0.21685521536066424,-0.8589102231447846,-0.0,0.0
2019-09-27,1.0,-0.0,-0.0,-0.21842369058558184,-0.8699356778882299,-0.0,0.0
2019-09-30,1.0,-0.0,-0.0,-0.23132499842935228,-0.8628719817386024,-0.0,0.0
