Date,IWF,IWM,MTUM,SNP,SPY,VLUE,VXX
2019-01-10,-0.056219944317894205,-0.5329979751961529,-0.0,1.0,-0.8598139711465451,-0.7147557580359403,0.0
2019-01-11,-0.05717272180165342,-0.523011624592189,-0.0,1.0,-0.8630705394190872,-0.7242089259130216,0.0
2019-01-14,-0.06328793158061452,-0.5236617041495091,-0.0,1.0,-0.8606271777003485,-0.7199873297434274,0.0
2019-01-15,-0.06836609142821087,-0.5195128876549832,-0.0,1.0,-0.8567372306527433,-0.7102564911505821,0.0
2019-01-16,-0.05714915457035801,-0.5247961207846595,-0.0,1.0,-0.8475392802040368,-0.7191977077363897,0.0
2019-01-17,-0.05534206879173491,-0.5272143127126119,-0.0,1.0,-0.8480219226407963,-0.7191949099155853,0.0
2019-01-18,-0.05538490769182051,-0.519775800373666,-0.0,1.0,-0.8464169226384624,-0.7450837581937363,0.0
2019-01-22,-0.0,-0.455489471146118,-0.0,1.0,-1.012988265552162,-0.746439479183411,0.0
2019-01-23,-0.0,-0.4328420781063563,-0.0,1.0,-1.022380599180883,-0.7696797703892418,0.0
2019-01-24,-0.0,-0.4412476129853597,-0.0,1.0,-0.9748886059834502,-0.7665499681731383,0.0
2019-01-25,-0.0,-0.36595317509148023,-0.0,1.0,-1.0717593342184515,-0.8005245944108029,0.0
2019-01-28,-0.0,-0.34535264198010823,-0.0,1.0,-1.1003336897009752,-0.7940519000874721,0.0
2019-01-29,-0.0,-0.3385059896763302,-0.0,1.0,-1.099146187059702,-0.808784858617667,0.0
2019-01-30,-0.0,-0.3315518414148285,-0.0,1.0,-1.0884915622064588,-0.8190652026042172,0.0
2019-01-31,-0.0,-0.3298206932330339,-0.0,1.0,-1.097435232320612,-0.8151810901073246,0.0
2019-02-01,-0.0,-0.3283155054134018,-0.0,1.0,-1.1007250382026856,-0.8222843580323179,0.0
2019-02-04,-0.0,-0.3293452110020157,-0.0,1.0,-1.1009493465114766,-0.8208921256258533,0.0
2019-02-05,-0.0,-0.3186452786076113,-0.0,1.0,-1.0954994155085076,-0.8330302636706065,0.0
2019-02-06,-0.0,-0.2824846002515561,-0.0,1.0,-1.0975908665785146,-0.845002741316477,0.0
2019-02-07,-0.0,-0.28036238191959245,-0.0,1.0,-1.1037817970790211,-0.8398942515394784,0.0
2019-02-08,-0.0,-0.28172056879373164,-0.0,1.0,-1.1095024667075097,-0.8332312256150645,0.0
2019-02-11,-0.0,-0.2775730540470649,-0.0,1.0,-1.1212503232479958,-0.8336565813291957,0.0
2019-02-12,-0.0,-0.2640518241588243,-0.0,1.0,-1.1211808688926133,-0.8376627562201882,0.0
2019-02-13,-0.0,-0.2634959375702495,-0.0,1.0,-1.1168630977231124,-0.8310157680079643,0.0
2019-02-14,-0.0,-0.2229366942095618,-0.0,1.0,-1.1458380220557502,-0.8463492267626916,0.0
2019-02-15,-0.0,-0.23996268176553856,-0.0,1.0,-1.1378844421567367,-0.839242053789731,0.0
2019-02-19,-0.0,-0.22270798508422268,-0.0,1.0,-1.155104796193905,-0.8368265397968367,0.0
2019-02-20,-0.0,-0.23174112035067365,-0.0,1.0,-1.1469735060916653,-0.8443885773222459,0.0
2019-02-21,-0.0,-0.25106944131742304,-0.0,1.0,-1.1401370171432248,-0.8251584059695731,0.0
2019-02-22,-0.0,-0.26377461181367057,-0.0,1.0,-1.1164719065151272,-0.8212902193052665,0.0
2019-02-25,-0.0,-0.26058872678192685,-0.0,1.0,-1.1258756989523748,-0.8271097114210424,0.0
2019-02-26,-0.0,-0.26539066765149816,-0.0,1.0,-1.1210379267156942,-0.8249783230033078,0.0
2019-02-27,-0.0,-0.26438848920863306,-0.0,1.0,-1.1227839157245632,-0.8245760534429599,0.0
2019-02-28,-0.0,-0.25940283206253606,-0.0,1.0,-1.113314538348177,-0.8309732812199655,0.0
2019-03-01,-0.0,-0.2589520210108257,-0.0,1.0,-1.117064890141567,-0.8268208314649926,0.0
2019-03-04,-0.0,-0.25028801843317977,-0.0,1.0,-1.1179595494111623,-0.8319572452636969,0.0
2019-03-05,-0.0,-0.23943165052280452,-0.0,1.0,-1.1362819937135158,-0.8316761819231508,0.0
2019-03-06,-0.0,-0.24289545948017113,-0.0,1.0,-1.1269876748195924,-0.8231368542052494,0.0
2019-03-07,-0.0,-0.19132224861441013,-0.0,1.0,-1.153982581155978,-0.8217577197149644,0.0
2019-03-08,-0.0,-0.17449301200216483,-0.0,1.0,-1.1842666581770718,-0.8248384323962943,0.0
2019-03-11,-0.0,-0.16883492338826253,-0.0,1.0,-1.1794674119045325,-0.8639298448491859,0.0
2019-03-12,-0.0,-0.1565936708454904,-0.0,1.0,-1.1832056173650967,-0.8664593286094455,0.0
2019-03-13,-0.0,-0.16317466447813075,-0.0,1.0,-1.1870876379904092,-0.8681728943387725,0.0
2019-03-14,-0.0,-0.16513879507221202,-0.0,1.0,-1.1842452314323395,-0.8672199170124482,0.0
2019-03-15,-0.0,-0.16876768716233598,-0.0,1.0,-1.1804412143040905,-0.8666387959866221,0.0
2019-03-18,-0.0,-0.1808914716099081,-0.0,1.0,-1.1853715547186963,-0.8802064733954483,0.0
2019-03-19,-0.0,-0.17472333600641538,-0.0,1.0,-1.1780914194065757,-0.8548837209302326,0.0
2019-03-20,-0.0,-0.1794550478761005,-0.0,1.0,-1.1719041192725403,-0.8618019407493092,0.0
2019-03-21,-0.0,-0.1801972564011951,-0.0,1.0,-1.1917306518456645,-0.8407491888071449,0.0
2019-03-22,-0.0,-0.17515933870393738,-0.0,1.0,-1.2345918664466662,-0.8255524280953769,0.0
2019-03-25,-0.0,-0.14564882556796305,-0.0,1.0,-1.2399884482094725,-0.8231613400077012,0.0
2019-03-26,-0.0,-0.13183622108217985,-0.0,1.0,-1.2451521311263833,-0.8495466718291227,0.0
2019-03-27,-0.0,-0.11360706458682479,-0.0,1.0,-1.2568647673069486,-0.8523913884233595,0.0
2019-03-28,-0.0,-0.10476436077622334,-0.0,1.0,-1.2490812971439624,-0.8696731351943782,0.0
2019-03-29,-0.0,-0.10523940029018218,-0.0,1.0,-1.249330968886023,-0.869675963243592,0.0
2019-04-01,-0.0,-0.1197305659404409,-0.0,1.0,-1.2443599329637747,-0.85880495036741,0.0
2019-04-02,-0.0,-0.12720779847505068,-0.0,1.0,-1.2502654183959079,-0.8397194607985073,0.0
2019-04-03,-0.0,-0.12418153806650405,-0.0,1.0,-1.2518295031454614,-0.8336115034022339,0.0
2019-04-04,-0.0,-0.11957359362959158,-0.0,1.0,-1.2517017724120216,-0.8395838684818906,0.0
2019-04-05,-0.0,-0.11601890249783006,-0.0,1.0,-1.2552801620214098,-0.8434114507988555,0.0
2019-04-08,-0.0,-0.11369259937658664,-0.0,1.0,-1.2548925093994023,-0.8448857611105755,0.0
2019-04-09,-0.0,-0.09536372703580967,-0.0,1.0,-1.2958399021910494,-0.8261960683375698,0.0
2019-04-10,-0.0,-0.08410464069931868,-0.0,1.0,-1.2914577709217123,-0.8382182799845739,0.0
2019-04-11,-0.0,-0.07775634844101575,-0.0,1.0,-1.300803600128576,-0.8358405657344905,0.0
2019-04-12,-0.0,-0.0804125036142256,-0.0,1.0,-1.2979085681241367,-0.8343238988659363,0.0
2019-04-15,-0.0,-0.08243842839688766,-0.0,1.0,-1.2920069448910037,-0.8407819432833901,0.0
2019-04-16,-0.0,-0.09024735892811132,-0.0,1.0,-1.2885854161298635,-0.841986601391394,0.0
2019-04-17,-0.0,-0.06962881814666838,-0.0,1.0,-1.305129527000902,-0.8473063539115864,0.0
2019-04-18,-0.0,-0.07108348363823758,-0.0,1.0,-1.2925792321566607,-0.8571566606544705,0.0
2019-04-22,-0.0,-0.07442310795546232,-0.0,1.0,-1.2930450217847345,-0.8598999515894787,0.0
2019-04-23,-0.0,-0.07801052189910597,-0.0,1.0,-1.2963237904657392,-0.8532743762708582,0.0
2019-04-24,-0.0,-0.053909398678059,-0.0,1.0,-1.3018216991778173,-0.8685152345639208,0.0
2019-04-25,-0.0,-0.04510429764322791,-0.0,1.0,-1.2987071605893543,-0.8802269723055098,0.0
2019-04-26,-0.0,-0.036258556115200825,-0.0,1.0,-1.3237117396358002,-0.8687847087692109,0.0
2019-04-29,-0.0,-0.027988507602414697,-0.0,1.0,-1.322077670529748,-0.8781353907737999,0.0
2019-04-30,-0.0,-0.039863691892239435,-0.0,1.0,-1.3179450909792323,-0.8570050794059023,0.0
2019-05-01,-0.0,-0.04684291581108829,-0.0,1.0,-1.299249229979466,-0.8623267453798767,0.0
2019-05-02,-0.0,-0.04948843773052375,-0.0,1.0,-1.28557683055903,-0.8722216876743962,0.0
2019-05-03,-0.0,-0.050285421076261945,-0.0,1.0,-1.284491052530306,-0.8721698415752678,0.0
2019-05-06,-0.0,-0.026804849182739978,-0.0,1.0,-1.2798195950484599,-0.8920449093177238,0.0
2019-05-07,-0.0,-0.02292814141155373,-0.0,1.0,-1.283751761239913,-0.8955424618931729,0.0
2019-05-08,-0.0,-0.04323841714231051,-0.0,1.0,-1.2531169286693664,-0.8922865980038902,0.0
2019-05-09,-0.0,-0.044822695035461,-0.0,1.0,-1.2524192277383768,-0.8548463356973995,0.0
2019-05-10,-0.0,-0.04298941798941799,-0.0,1.0,-1.2565822625346434,-0.8498362307886117,0.0
2019-05-13,-0.0,-0.04629309532040605,-0.0,1.0,-1.2491593073320972,-0.8473239259561898,0.0
2019-05-14,-0.0,-0.0027074969657361592,-0.0,1.0,-1.2630628948433076,-0.8462950860486105,0.0
2019-05-15,-0.0,-0.0,-0.0,1.0,-1.2678959458620478,-0.836344446513938,0.0
2019-05-16,-0.0,-0.005385112471920485,-0.005815921469674124,1.0,-1.243160907160661,-0.8228144136381821,0.0
2019-05-17,-0.0,-0.0,-0.020785219399538108,1.0,-1.225373364126251,-0.8331331793687453,0.0
2019-05-20,-0.0,-0.0,-0.025480059084194973,1.0,-1.220057853274249,-0.8317639094042342,0.0
2019-05-21,-0.0,-0.0,-0.036736200849178516,1.0,-1.207002645991016,-0.8329948926219924,0.0
2019-05-22,-0.0,-0.0,-0.043601254535391425,1.0,-1.2038927495233995,-0.8273783900129142,0.0
2019-05-23,-0.0,-0.0,-0.05421094661834265,1.0,-1.1956508385035938,-0.8215799496283556,0.0
2019-05-24,-0.0,-0.0,-0.05424268397208277,1.0,-1.1945022652136648,-0.8123545977715195,0.0
2019-05-28,-0.0,-0.0,-0.053281451069305714,1.0,-1.1965806728353452,-0.8140204669403763,0.0
2019-05-29,-0.0,-0.0,-0.05625363049925097,1.0,-1.2009538659084655,-0.8000856033507597,0.0
2019-05-30,-0.0,-0.0,-0.05638063806380639,1.0,-1.19661410585503,-0.8028663977508863,0.0
2019-05-31,-0.0,-0.0012204796485018614,-0.05897967901385245,1.0,-1.1951546957954478,-0.7958442667968513,0.0
2019-06-03,-0.0,-0.010732857661144032,-0.06899262304994558,1.0,-1.1824283468375862,-0.7612165920909421,0.0
2019-06-04,-0.0,-0.002722076036657291,-0.06236578652874815,1.0,-1.1815927169343377,-0.777848350119469,0.0
2019-06-05,-0.0,-0.0007787228944530968,-0.0834731041092608,1.0,-1.1978255660716426,-0.7130106625134779,0.0
2019-06-06,-0.0,-0.011443503333934043,-0.046464828497627196,1.0,-1.191566047936565,-0.7540698023667928,0.0
2019-06-07,-0.0,-0.02259564891222806,-0.0473218304576144,1.0,-1.1798949737434359,-0.7509377344336083,0.0
2019-06-10,-0.0,-0.030335538470707434,-0.07119017819893916,1.0,-1.1330830204422195,-0.7453066332916145,0.0
2019-06-11,-0.0,-0.024459106038991915,-0.06389681407513076,1.0,-1.1468140751307656,-0.7368045649072753,0.0
2019-06-12,-0.0,-0.02008736219653523,-0.06085638724630791,1.0,-1.148961459602413,-0.7415980744658722,0.0
2019-06-13,-0.0,-0.021851398549210425,-0.06122570823009642,1.0,-1.1465715394489386,-0.7554852383653244,0.0
2019-06-14,-0.0,-0.01910105652718916,-0.06777890527069778,1.0,-1.1483017966931295,-0.7493881692831134,0.0
2019-06-17,-0.0,-0.02074824862125503,-0.06707407959457444,1.0,-1.1376062006260246,-0.7556416753614547,0.0
2019-06-18,-0.0,-0.0364409804854831,-0.06946097096620657,1.0,-1.1230961446930032,-0.7457460732984293,0.0
2019-06-19,-0.0,-0.023066162683413195,-0.07753206940682758,1.0,-1.119765469210393,-0.7558855918330901,0.0
2019-06-20,-0.0,-0.03897566614303921,-0.06962269184030351,1.0,-1.1050416432022288,-0.7502889830759654,0.0
2019-06-21,-0.0,-0.038779930569978936,-0.07144764561018307,1.0,-1.1071121265169273,-0.7497552146693174,0.0
2019-06-24,-0.0,-0.03584335564903134,-0.06528822797559097,1.0,-1.1154985484922093,-0.7456010427158006,0.0
2019-06-25,-0.0,-0.04207253886010363,-0.06484085862324204,1.0,-1.110703182827535,-0.7431532198371577,0.0
2019-06-26,-0.0,-0.04736547909740814,-0.06772380924362331,1.0,-1.095701803418552,-0.7311935512341503,0.0
2019-06-27,-0.0,-0.04275065554933562,-0.05904363454229398,1.0,-1.0926607937302968,-0.7518340649951387,0.0
2019-06-28,-0.0,-0.02355435166647038,-0.06618772818278176,1.0,-1.1027853020845602,-0.7517371334354022,0.0
2019-07-01,-0.0,-0.012273541415861643,-0.07302463517044955,1.0,-1.1066741051766158,-0.7442816454767008,0.0
2019-07-02,-0.0,-0.014766201804757998,-0.06852806750263682,1.0,-1.1003750146490097,-0.7461326614320872,0.0
2019-07-03,-0.0,-0.021691973969631236,-0.06296535146860527,1.0,-1.0967344785132203,-0.7499267163041566,0.0
2019-07-05,-0.0,-0.016969022009905924,-0.06175082793587526,1.0,-1.0963922511063566,-0.7556343600715102,0.0
2019-07-08,-0.0,-0.021543305250269654,-0.05468909424831647,1.0,-1.082091945310906,-0.756872576742559,0.0
2019-07-09,-0.0,-0.018449540216505647,-0.05421371202421139,1.0,-1.0785705971365382,-0.7587882667908276,0.0
2019-07-10,-0.0,-0.06189159610621508,-0.0658372213582167,1.0,-1.012614480732677,-0.7397039341051783,0.0
2019-07-11,-0.0,-0.06294995104532627,-0.06554166906640557,1.0,-1.011374762425848,-0.7398491044174393,0.0
2019-07-12,-0.0,-0.0648142816009214,-0.06490066225165564,1.0,-1.0080621940685288,-0.7415778865534121,0.0
2019-07-15,-0.0,-0.09552127323393375,-0.08785084317274268,1.0,-0.9856933551667673,-0.7037547760636617,0.0
2019-07-16,-0.0,-0.0967741935483871,-0.10226064975727459,1.0,-0.980897940424554,-0.6925286530893632,0.0
2019-07-17,-0.0,-0.09547088425593099,-0.10312005751258088,1.0,-0.9841840402588066,-0.6928540618260244,0.0
2019-07-18,-0.0,-0.09526819317953286,-0.10483523429195278,1.0,-0.9830781164708248,-0.6897750452495188,0.0
2019-07-19,-0.0,-0.0971623872709518,-0.11551496352461371,1.0,-0.9679188925268539,-0.6915101384341433,0.0
2019-07-22,-0.0,-0.08316313321635073,-0.10488162701723096,1.0,-0.9695941086787677,-0.718982826568478,0.0
2019-07-23,-0.0,-0.0879670914478037,-0.10416247159336076,1.0,-0.9673791099732474,-0.7170842562494606,0.0
2019-07-24,-0.0,-0.0904153445959466,-0.10730926449989996,1.0,-0.9545493525426637,-0.7062287396735558,0.0
2019-07-25,-0.0,-0.06817466899253624,-0.11781863936629586,1.0,-0.9786668191827046,-0.6950155852326346,0.0
2019-07-26,-0.0,-0.059707891502558084,-0.11732929373767399,1.0,-0.9832509217709434,-0.6979163689370338,0.0
2019-07-29,-0.0,-0.06648459503285824,-0.12221558419390628,1.0,-0.9658900173537026,-0.690279081676197,0.0
2019-07-30,-0.0,-0.06864389910996105,-0.12400830323883187,1.0,-0.9621235817669975,-0.6888275940512413,0.0
2019-07-31,-0.0,-0.07204365248529286,-0.12382413959701025,1.0,-0.9599568022280957,-0.686105664023645,0.0
2019-08-01,-0.0,-0.077502691065662,-0.11390289502011218,1.0,-0.9623250807319699,-0.6789700300266274,0.0
2019-08-02,-0.0,-0.07454385516869556,-0.10836809398144208,1.0,-0.9644448227916348,-0.6902471553020629,0.0
2019-08-05,-0.0,-0.07341815193675441,-0.10807287977104645,1.0,-0.9662520189283388,-0.6858122467484628,0.0
2019-08-06,-0.0,-0.07869825799585504,-0.11140984708452362,1.0,-0.9295916652663418,-0.6809779868929592,0.0
2019-08-07,-0.0,-0.07674483528754886,-0.10039084310441093,1.0,-0.9266890005583472,-0.6879117811278614,0.0
2019-08-08,-0.0,-0.06867718378950889,-0.0919783711466637,1.0,-0.9300685656948547,-0.6964992474496906,0.0
2019-08-09,-0.0,-0.05743495968747402,-0.09267725043637272,1.0,-0.9158285540132437,-0.7046795777574599,0.0
2019-08-12,-0.0,-0.054773342167743364,-0.08621832035779362,1.0,-0.918695820219756,-0.7010656507095135,0.0
2019-08-13,-0.0,-0.07904246936391054,-0.07996630709453034,1.0,-0.8939488628644404,-0.6641849849197076,0.0
2019-08-14,-0.0,-0.08273303363483725,-0.08016032064128258,1.0,-0.8821155825163842,-0.6631370849807724,0.0
2019-08-15,-0.0,-0.10214981973561223,-0.08663372946988916,1.0,-0.8548270797169181,-0.6269461877420216,0.0
2019-08-16,-0.0,-0.10764231107322661,-0.08667856476918569,1.0,-0.8489651314562744,-0.6204682880051143,0.0
2019-08-19,-0.0,-0.09562123264027192,-0.08906237552776229,1.0,-0.8541915611142092,-0.6165325685759049,0.0
2019-08-20,-0.0,-0.09844848163373558,-0.08534677098528047,1.0,-0.8560933563187907,-0.6122530168412678,0.0
2019-08-21,-0.0,-0.10474683544303798,-0.0477584388185654,1.0,-0.8710970464135022,-0.6135021097046414,0.0
2019-08-22,-0.0,-0.1083401364127143,-0.039554420245964235,1.0,-0.8685908408606114,-0.6169383509335581,0.0
2019-08-23,-0.0,-0.11489014173560252,-0.03949101638653248,1.0,-0.8723062332051216,-0.6078033616102008,0.0
2019-08-26,-0.0,-0.10416775337749727,-0.03940848156069063,1.0,-0.8660215951176257,-0.5985342444316937,0.0
2019-08-27,-0.0,-0.10195425329829035,-0.033021936558328344,1.0,-0.8613286840667205,-0.6058965885138827,0.0
2019-08-28,-0.0,-0.09660981697171381,-0.03735960898502496,1.0,-0.8660825707154742,-0.5997556156405991,0.0
2019-08-29,-0.0,-0.08747303023213497,-0.04408744703527516,1.0,-0.873404559515454,-0.594530661051756,0.0
2019-08-30,-0.0,-0.08948731227343346,-0.047384774728120145,1.0,-0.8629207664422579,-0.5895390989124806,0.0
2019-09-03,-0.0,-0.10025593960859337,-0.0644243944055221,1.0,-0.8405935730720508,-0.5799746645639979,0.0
2019-09-04,-0.0,-0.0877971964788187,-0.059348942871156773,1.0,-0.8474585022071921,-0.5869065751090689,0.0
