Date,CGC,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-12,1.0,-2.068026127130795,-4.472678030906484,-0.0,-4.328660187987892,-4.061812967978334,0.0
2018-11-13,1.0,-1.9506641366223907,-4.45920303605313,-0.0,-4.346932321315623,-4.055977229601518,0.0
2018-11-14,1.0,-1.9509958899778692,-4.456844767625673,-0.0,-4.345558014543155,-4.054220676572874,0.0
2018-11-15,1.0,-1.9332070108953103,-4.458550450023686,-0.0,-4.3491236380862155,-4.04942365387652,0.0
2018-11-16,1.0,-1.9060834117278143,-4.398087174662903,-0.0,-4.323769206647852,-4.0507996237064905,0.0
2018-11-19,1.0,-1.9153206837070724,-4.395954210443783,-0.0,-4.32021326642622,-4.049709894934923,0.0
2018-11-20,1.0,-1.7352489244007376,-4.29640442532268,-0.0,-4.2695144437615244,-4.064535955746773,0.0
2018-11-21,1.0,-1.7518181818181817,-4.243333333333333,-0.0,-4.233787878787878,-3.9225757575757574,0.0
2018-11-23,1.0,-1.7457754978877487,-4.198098974049486,-0.0,-4.23159324079662,-3.9120398310199156,0.0
2018-11-26,1.0,-1.7422369611094364,-4.208923726258668,-0.0,-4.2211335544166415,-3.9017184202592707,0.0
2018-11-27,1.0,-1.7192390303774165,-4.343663700521632,-0.0,-4.305001534212949,-3.9742252224608774,0.0
2018-11-28,1.0,-1.722307456274931,-4.338447376495857,-0.0,-4.306228904571954,-3.9751457502301317,0.0
2018-11-29,1.0,-1.5546630968317716,-4.199910754127622,-0.0,-4.205265506470326,-3.9144727056373645,0.0
2018-11-30,1.0,-1.5529289325007434,-4.19892952720785,-0.0,-4.205173951828724,-3.9104965804341356,0.0
2018-12-03,1.0,-1.544023756495917,-4.197624350408315,-0.0,-4.200593912397921,-3.9054194506310322,0.0
2018-12-04,1.0,-1.5085349562119639,-4.230369600712483,-0.0,-4.195042303696007,-3.9093068131215674,0.0
2018-12-06,1.0,-1.4414376321353066,-3.850035236081748,-0.0,-4.0990838618745595,-3.7037350246652574,0.0
2018-12-07,1.0,-1.4356840620592384,-3.8543018335684063,-0.0,-4.104231311706629,-3.7101551480959096,0.0
2018-12-10,1.0,-1.316461080391323,-3.9588827449312354,-0.0,-4.193818233375868,-3.7092017581171137,0.0
2018-12-11,1.0,-1.3171699985821637,-3.958740961293067,-0.0,-4.192400396994187,-3.7100524599461226,0.0
2018-12-12,1.0,-1.3252032520325203,-3.9841677364142063,-0.0,-4.227642276422764,-3.7262872628726282,0.0
2018-12-13,1.0,-1.3281720430107526,-3.987670250896057,-0.0,-4.279139784946237,-3.7419354838709675,0.0
2018-12-14,1.0,-1.3336671913006153,-3.9602232078981263,-0.0,-4.2798683645729,-3.7344398340248968,0.0
2018-12-17,1.0,-1.2573833642459695,-3.9664716792695103,-0.0,-4.235554287344843,-3.80781851904694,0.0
2018-12-18,1.0,-1.1897421524663676,-3.875420403587444,-0.0,-4.174747757847533,-3.773542600896861,0.0
2018-12-19,1.0,-1.1889013452914796,-3.8758408071748875,-0.0,-4.175028026905829,-3.773682735426008,0.0
2018-12-20,1.0,-1.169064748201439,-3.790675152185944,-0.0,-4.154537908135031,-3.7206696181516326,0.0
2018-12-21,1.0,-1.1455019199122325,-3.7792100932528796,-0.0,-4.148656061437191,-3.640153592978607,0.0
2018-12-24,1.0,-1.0568886492315988,-3.6610946346724185,-0.0,-4.093016985710435,-3.669722297115126,0.0
2018-12-26,1.0,-1.057912457912458,-3.7447811447811454,-0.0,-4.026801346801347,-3.6383838383838385,0.0
2018-12-27,1.0,-0.7874613800205974,-3.608264675592173,-0.0,-3.779994850669413,-3.6977342945417098,0.0
2018-12-28,1.0,-0.7711558307533539,-3.6382868937048505,-0.0,-3.789989680082559,-3.7004643962848296,0.0
2018-12-31,1.0,-0.769518647567428,-3.6431797651309847,-0.0,-3.791069815460059,-3.701122725512969,0.0
2019-01-02,1.0,-0.7565925542916235,-3.6530506721820064,-0.0,-3.796018614270941,-3.720915201654602,0.0
2019-01-03,1.0,-0.7464096260835813,-3.6594643550265236,-0.0,-3.802561780307931,-3.729848622072713,0.0
2019-01-04,1.0,-0.6167029031845505,-3.6824402097454922,-0.0,-3.7439570277529097,-3.746259112418468,0.0
2019-01-07,1.0,-0.516141188292928,-3.5815852279864338,-0.0,-3.764476824519533,-3.699032784826027,0.0
2019-01-08,1.0,-0.525,-3.5181249999999995,-0.0,-3.7792499999999998,-3.6776250000000004,0.0
2019-01-09,1.0,-0.5134462151394422,-3.4741035856573705,-0.0,-3.772285856573705,-3.690363545816733,0.0
2019-01-10,1.0,-0.49271173661724055,-3.5202312138728327,-0.0,-3.815908519728575,-3.7369942196531793,0.0
2019-01-11,1.0,-0.49663406579448754,-3.5598882255811004,-0.0,-3.8625682713069986,-3.7825479486853806,0.0
2019-01-14,1.0,-0.518344547416529,-3.554779738479116,-0.0,-3.853116668782531,-3.768947568871397,0.0
2019-01-15,1.0,-0.5088154629750555,-3.627007966566541,-0.0,-3.996473814809978,-3.9275173044273215,0.0
2019-01-16,1.0,-0.45171012973397984,-3.6581050976280958,-0.0,-3.9867645131699643,-4.007862665443585,0.0
2019-01-17,1.0,-0.43667784369357754,-3.616069125612587,-0.0,-3.9142378127418107,-3.9295847304616975,0.0
2019-01-18,1.0,-0.44453238359055536,-3.671415380556655,-0.0,-4.011212241129138,-4.063580002638174,0.0
2019-01-22,1.0,-0.0,-3.8633736929003852,-0.0,-4.574848651623556,-4.320858558062741,0.0
2019-01-23,1.0,-0.0,-3.8576596632809235,-0.0,-4.668985668568248,-4.387366077640183,0.0
2019-01-24,1.0,-0.0,-3.8592664629063624,-0.0,-4.651292025562656,-4.382189497082523,0.0
2019-01-25,1.0,-0.0,-3.7464094008414333,-0.0,-5.078195270564341,-4.682721601624837,0.0
2019-01-28,1.0,-0.0,-3.707860262008734,-0.0,-5.1510917030567684,-4.697088791848617,0.0
2019-01-29,1.0,-0.0,-3.622225446104744,-0.0,-5.137675903090091,-4.747424923835775,0.0
2019-01-30,1.0,-0.0,-3.6412837345003646,-0.0,-5.172137126185266,-4.7744711889132025,0.0
2019-01-31,1.0,-0.0,-3.7042294746085176,-0.0,-5.070832723547491,-4.859798038928727,0.0
2019-02-01,1.0,-0.0,-3.7105920376083446,-0.0,-5.107977082415161,-4.8721903922432785,0.0
2019-02-04,1.0,-0.0,-3.7096162264701595,-0.0,-5.065080986429301,-4.817598132204874,0.0
2019-02-05,1.0,-0.0,-3.6016756603237723,-0.0,-4.8757455268389664,-4.723090031241125,0.0
2019-02-06,1.0,-0.0,-3.6109292728048956,-0.0,-4.875195673829515,-4.744699018073146,0.0
2019-02-07,1.0,-0.0,-3.622234907949194,-0.0,-4.9052376195233345,-4.7439703153988875,0.0
2019-02-08,1.0,-0.0,-3.6031339031339034,-0.0,-4.932478632478633,-4.7094017094017095,0.0
2019-02-11,1.0,-0.0,-3.5317211948790894,-0.0,-4.9324324324324325,-4.760597439544808,0.0
2019-02-12,1.0,-0.0,-3.563594270004341,-0.0,-5.060772681232817,-4.845319056576471,0.0
2019-02-13,1.0,-0.0,-3.6028906697195193,-0.0,-4.966943331425301,-4.740412135088723,0.0
2019-02-14,1.0,-0.0,-3.3563941299790354,-0.0,-4.93738644304682,-4.682459818308875,0.0
2019-02-15,1.0,-0.0,-3.4358084663428174,-0.0,-4.845385149201943,-4.598056904927134,0.0
2019-02-19,1.0,-0.0,-3.39318842586183,-0.0,-4.864599197009553,-4.586875259587429,0.0
2019-02-20,1.0,-0.0,-3.424840233398166,-0.0,-4.879549874965268,-4.588218949708252,0.0
2019-02-21,1.0,-0.0,-3.448299695880564,-0.0,-4.841996129388996,-4.533314901852364,0.0
2019-02-22,1.0,-0.0,-3.4404087833172214,-0.0,-4.845739538737743,-4.5239607788979415,0.0
2019-02-25,1.0,-0.0,-3.402263942573164,-0.0,-4.865958034235229,-4.536305908337935,0.0
2019-02-26,1.0,-0.0,-3.397518952446588,-0.0,-4.865196416264645,-4.5207443142660235,0.0
2019-02-27,1.0,-0.0,-3.388001666435217,-0.0,-4.935425635328426,-4.5635328426607416,0.0
2019-02-28,1.0,-0.0,-3.3919031719532553,-0.0,-4.942404006677797,-4.577907623817474,0.0
2019-03-01,1.0,-0.0,-3.409941357162803,-0.0,-4.9790561295727445,-4.573582798101089,0.0
2019-03-04,1.0,-0.0,-3.394490281079569,-0.0,-4.977345825758635,-4.612222066843798,0.0
2019-03-05,1.0,-0.0,-3.2951182409072053,-0.0,-4.975522057806666,-4.558705573226386,0.0
2019-03-06,1.0,-0.0,-3.282710926694329,-0.0,-4.994052558782849,-4.554495159059474,0.0
2019-03-07,1.0,-0.0,-3.1792828685258967,-0.0,-5.0392911114164045,-4.519576864953978,0.0
2019-03-08,1.0,-0.0,-3.188589094997189,-0.0,-5.235385047779651,-4.628864530635188,0.0
2019-03-11,1.0,-0.0,-3.1170684400110837,-0.0,-5.096009975062344,-4.641174840676088,0.0
2019-03-12,1.0,-0.0,-2.991396332863187,-0.0,-5.2396332863187585,-4.873201692524682,0.0
2019-03-13,1.0,-0.0,-3.0688768219491283,-0.0,-5.307373535295799,-4.913546727636468,0.0
2019-03-14,1.0,-0.0,-3.0872550421971106,-0.0,-5.301101416106422,-4.915748819911315,0.0
2019-03-15,1.0,-0.0,-3.0863039399624763,-0.0,-5.355173906768653,-4.9906191369606,0.0
2019-03-18,1.0,-0.0,-3.2124352331606216,-0.0,-5.478756476683937,-5.112657290895633,0.0
2019-03-19,1.0,-0.0,-3.0808023732165557,-0.0,-5.153552761689504,-4.892075151857607,0.0
2019-03-20,1.0,-0.0,-3.0863918690005647,-0.0,-5.128317334839074,-4.9017504234895535,0.0
2019-03-21,1.0,-0.0,-3.100340136054422,-0.0,-5.2227891156462585,-4.849064625850341,0.0
2019-03-22,1.0,-0.0,-3.135816785041311,-0.0,-5.441658211334976,-4.91737933033773,0.0
2019-03-25,1.0,-0.0,-2.75634731378875,-0.0,-5.443821012764763,-4.827044466264552,0.0
2019-03-26,1.0,-0.0,-2.8329283978848077,-0.0,-5.520937544661997,-4.937973417178791,0.0
2019-03-27,1.0,-0.0,-2.7859894421458127,-0.0,-5.544870880296761,-4.93665287487516,0.0
2019-03-28,1.0,-0.0,-2.765049928673324,-0.0,-5.533238231098431,-4.967189728958631,0.0
2019-03-29,1.0,-0.0,-2.7346794690765326,-0.0,-5.460886755153911,-4.924879977407512,0.0
2019-04-01,1.0,-0.0,-2.7629493348429097,-0.0,-5.466317577129917,-4.923011604868384,0.0
2019-04-02,1.0,-0.0,-2.775320467671503,-0.14452739822510213,-5.435131708691365,-4.731652345400761,0.0
2019-04-03,1.0,-0.0,-2.776571750775303,-0.14392444319142939,-5.45023963913166,-4.725683676346208,0.0
2019-04-04,1.0,-0.0,-2.778515901060071,-0.1317314487632509,-5.472650176678445,-4.751378091872792,0.0
2019-04-05,1.0,-0.0,-2.759330211437491,-0.1512700439903505,-5.504328082872144,-4.775507308074357,0.0
2019-04-08,1.0,-0.0,-2.71342064497958,-0.1634980988593156,-5.458245317560906,-4.747359526827207,0.0
2019-04-09,1.0,-0.0,-2.659985885673959,-0.23218066337332394,-5.508680310515174,-4.713620324629499,0.0
2019-04-10,1.0,-0.0,-2.583788324233516,-0.26725465490690187,-5.471930561388772,-4.676886462270755,0.0
2019-04-11,1.0,-0.0,-2.5069221087959725,-0.3400922947839463,-5.502447210180394,-4.634596559921689,0.0
2019-04-12,1.0,-0.0,-2.517599214696396,-0.3459542841116253,-5.517318749123546,-4.642406394615061,0.0
2019-04-15,1.0,-0.0,-2.4839064649243463,-0.3405777166437414,-5.379779917469051,-4.55089408528198,0.0
2019-04-16,1.0,-0.0,-2.4924409015942826,-0.3482682792743265,-5.365997800989554,-4.537245739417262,0.0
2019-04-17,1.0,-0.0,-2.4474082221916675,-0.37027361473944725,-5.390347861955177,-4.5413172006049765,0.0
2019-04-18,1.0,-0.0,-2.437551695616212,-0.32395919492693687,-5.418527708850291,-4.60545905707196,0.0
2019-04-22,1.0,-0.0,-2.441551246537396,-0.29722991689750694,-5.466897506925208,-4.644736842105263,0.0
2019-04-23,1.0,-0.0,-2.464405829596412,-0.2926008968609865,-5.579876681614349,-4.676569506726457,0.0
2019-04-24,1.0,-0.0,-2.408638339643809,-0.3239377366428271,-5.57285093254803,-4.7178516337119625,0.0
2019-04-25,1.0,-0.0,-2.4065006331785566,-0.36442943576755316,-5.589278176445759,-4.7104263402279445,0.0
2019-04-26,1.0,-0.0,-2.3597071659862032,-0.38884978178234547,-5.625087990989723,-4.704913416866113,0.0
2019-04-29,1.0,-0.0,-2.3480157613284547,-0.3774275260343372,-5.630875316633831,-4.716296087813116,0.0
2019-04-30,1.0,-0.0,-2.3609633155978718,-0.3812657518902269,-5.590310837300477,-4.669140296835621,0.0
2019-05-01,1.0,-0.0,-2.3637894736842107,-0.37585964912280706,-5.630035087719299,-4.665263157894737,0.0
2019-05-02,1.0,-0.0,-2.3728647437692527,-0.35158218986278356,-5.579249509941193,-4.6981237748529825,0.0
2019-05-03,1.0,-0.0,-2.3502103786816266,-0.35666199158485273,-5.6042075736325385,-4.714305750350631,0.0
2019-05-06,1.0,-0.0,-2.1874224244931733,-0.414701420493725,-5.49703489173907,-4.691904564887602,0.0
2019-05-07,1.0,-0.0,-2.2082240927280252,-0.44266593072995714,-5.46833172347178,-4.679453566993238,0.0
2019-05-08,1.0,-0.0,-2.169132618433555,-0.5213791231166011,-5.300257906882042,-4.583141034342337,0.0
2019-05-09,1.0,-0.0,-2.1604285326823978,-0.5362082994304312,-5.305804176837537,-4.558719826417142,0.0
2019-05-10,1.0,-0.0,-2.1571602763853135,-0.5384094296165831,-5.303210947026148,-4.549519035361062,0.0
2019-05-13,1.0,-0.0,-2.1486378205128207,-0.5359241452991452,-5.201388888888888,-4.468616452991453,0.0
2019-05-14,1.0,-0.0,-1.836375239310785,-0.7500957243139758,-4.932737715379706,-4.244033184428845,0.0
2019-05-15,1.0,-0.0,-1.846193152784875,-0.7810424118548799,-4.94813490035769,-4.199284619315279,0.0
2019-05-16,1.0,-0.0,-1.8557716918351677,-0.7986946506270796,-4.939467622216534,-4.203736882518556,0.0
2019-05-17,1.0,-0.0,-1.8382863759166346,-0.8245207770487585,-4.926154637848964,-4.276083880097775,0.0
2019-05-20,1.0,-0.0,-1.7996146435452793,-0.8592164418754015,-4.914836223506744,-4.271676300578035,0.0
2019-05-21,1.0,-0.0,-1.7991288752241865,-0.8661286190110171,-4.888162951575711,-4.257109915449654,0.0
2019-05-22,1.0,-0.0,-1.7642245237181944,-0.894898350594553,-4.885180923155607,-4.241784937987469,0.0
2019-05-23,1.0,-0.0,-1.739002557544757,-0.939386189258312,-4.908312020460357,-4.201023017902813,0.0
2019-05-24,1.0,-0.0,-1.652952380952381,-0.9782857142857142,-4.87847619047619,-4.188571428571429,0.0
2019-05-28,1.0,-0.0,-1.631732353313902,-0.9766822962869092,-4.872512989481688,-4.191610695729312,0.0
2019-05-29,1.0,-0.0,-1.655957500632431,-0.984821654439666,-4.871237035163167,-4.136605110043005,0.0
2019-05-30,1.0,-0.0,-1.6485466213665534,-0.9633824084560212,-4.850257958978231,-4.121177802944508,0.0
2019-05-31,1.0,-0.0,-1.6659147869674187,-0.9586466165413534,-4.820551378446115,-4.08609022556391,0.0
2019-06-03,1.0,-0.0,-1.651108084684908,-1.0016095084808716,-4.766249845239569,-3.9618670298378116,0.0
2019-06-04,1.0,-0.0,-1.6253101736972704,-1.034987593052109,-4.817121588089329,-3.9295285359801486,0.0
2019-06-05,1.0,-0.0,-1.527958544227525,-1.0885755603759941,-4.729091347312606,-3.7054711978790067,0.0
2019-06-06,1.0,-0.0,-1.5445151988465697,-1.0450558692779046,-4.69265889703232,-3.7327886579358407,0.0
2019-06-07,1.0,-0.0,-1.569627779759781,-1.047449161612558,-4.601855155190867,-3.673207277916518,0.0
2019-06-10,1.0,-0.0,-1.5534834623504574,-0.9778325123152709,-4.555477363359137,-3.6420361247947457,0.0
2019-06-11,1.0,-0.0,-1.5579632918886914,-1.0426287744227354,-4.579869745411486,-3.6609828300769687,0.0
2019-06-12,1.0,-0.0,-1.5682141165324492,-1.0481999052581716,-4.575201326385599,-3.6512316437707244,0.0
2019-06-13,1.0,-0.0,-1.5839640491958373,-1.069891201513718,-4.542691579943236,-3.6293755912961214,0.0
2019-06-14,1.0,-0.0,-1.5574847489441577,-1.0776630689816988,-4.503519474425152,-3.592914124824026,0.0
2019-06-17,1.0,-0.0,-1.5431911163062537,-1.0774985388661602,-4.5011104617182935,-3.567153711279953,0.0
2019-06-18,1.0,-0.0,-1.5435975253881171,-1.0772732578498891,-4.491770748219913,-3.559939301972686,0.0
2019-06-19,1.0,-0.0,-1.540162980209546,-1.1074505238649592,-4.485448195576251,-3.5083818393480795,0.0
2019-06-20,1.0,-0.0,-1.5603408029878618,-1.0975723622782445,-4.493930905695612,-3.519491129785247,0.0
2019-06-21,1.0,-0.0,-1.571977190736646,-1.0876294658442918,-4.4686372628883975,-3.5091353427208185,0.0
2019-06-24,1.0,-0.0,-1.5513285731007842,-1.1059346833664987,-4.476062273206133,-3.572281399976589,0.0
2019-06-25,1.0,-0.0,-1.5040954832670255,-1.11876901474374,-4.497191668616897,-3.5814416101099935,0.0
2019-06-26,1.0,-0.0,-1.4935276967930027,-1.0753352769679299,-4.447463556851312,-3.6454810495626817,0.0
2019-06-27,1.0,-0.0,-1.4716320336212936,-1.1149894933457856,-4.448984356759281,-3.6384543544244687,0.0
2019-06-28,1.0,-0.0,-1.417277913610432,-1.1250436604959833,-4.46745837699383,-3.633018977762254,0.0
2019-07-01,1.0,-0.0,-1.3811184745959773,-1.1521916056272525,-4.489361702127659,-3.6038832693872807,0.0
2019-07-02,1.0,-0.0,-1.3967428967428965,-1.1366366366366365,-4.442249942249942,-3.5742665742665745,0.0
2019-07-03,1.0,-0.0,-1.4066327709729605,-1.1313843309452276,-4.437716662814883,-3.5796163623757797,0.0
2019-07-05,1.0,-0.0,-1.4209133785804673,-1.1113539629587026,-4.40595881743932,-3.565167376049695,0.0
2019-07-08,1.0,-0.0,-1.4140903344443165,-1.121020572348006,-4.401218250775773,-3.5567176186645213,0.0
2019-07-09,1.0,-0.0,-1.4017162471395879,-1.12162471395881,-4.377116704805492,-3.541189931350114,0.0
2019-07-10,1.0,-0.0,-1.3769591579910765,-1.115433016817298,-4.396865347214278,-3.551081112000915,0.0
2019-07-11,1.0,-0.0,-1.3747561675272517,-1.1387263339070566,-4.408491107286288,-3.55249569707401,0.0
2019-07-12,1.0,-0.0,-1.4132934682612697,-1.1316697332106715,-4.40351885924563,-3.550942962281509,0.0
2019-07-15,1.0,-0.0,-1.4889744487224363,-1.2220277680550695,-4.4687901061719755,-3.4874577062186445,0.0
2019-07-16,1.0,-0.0,-1.482203290932431,-1.2826467499124752,-4.462014237367254,-3.4431088808495742,0.0
2019-07-17,1.0,-0.0,-1.5098107918710582,-1.2703807521607102,-4.460990422798412,-3.4383321653819197,0.0
2019-07-18,1.0,-0.0,-1.513820566877489,-1.2924572499414384,-4.474349964862966,-3.4317170297493558,0.0
2019-07-19,1.0,-0.0,-1.5266933207902162,-1.3039746001881467,-4.493650047036688,-3.434971777986829,0.0
2019-07-22,1.0,-0.0,-1.4931892907468294,-1.2804133395960544,-4.4944809769845,-3.474401127289807,0.0
2019-07-23,1.0,-0.0,-1.5062323612417685,-1.2783396048918156,-4.49623706491063,-3.4783631232361243,0.0
2019-07-24,1.0,-0.0,-1.5002345765892564,-1.2974431151771053,-4.480295566502463,-3.4509734928454137,0.0
2019-07-25,1.0,-0.0,-1.4478850198644544,-1.328931993456415,-4.501519046506194,-3.4065202150035057,0.0
2019-07-26,1.0,-0.0,-1.4092443823495169,-1.3333333333333335,-4.497729654208872,-3.4026079869600654,0.0
2019-07-29,1.0,-0.0,-1.36609852906841,-1.3408825589540043,-4.511674060238151,-3.4554050898902635,0.0
2019-07-30,1.0,-0.0,-1.376065382370111,-1.3462930531231756,-4.502510215995329,-3.4505545826036195,0.0
2019-07-31,1.0,-0.0,-1.3890608875129,-1.3134961586973972,-4.389290219011581,-3.374842334594657,0.0
2019-08-01,1.0,-0.0,-0.9189553820950178,-0.6295653849860268,-4.3159872795605665,-2.7721884937843306,0.0
2019-08-02,1.0,-0.0,-0.885220875870623,-0.6271348153802118,-4.251598129949432,-2.7770250930254745,0.0
2019-08-05,1.0,-0.0,-0.8714108556710864,-0.6269197748736048,-4.291328818086425,-2.7494991891634073,0.0
2019-08-06,1.0,-0.0,-0.8804010938924338,-0.5896991795806745,-4.022242479489517,-2.623427529626253,0.0
2019-08-07,1.0,-0.0,-0.8960108794197643,-0.5504079782411605,-3.9924750679963736,-2.627289211242067,0.0
2019-08-08,1.0,-0.0,-0.8823263386396526,-0.533465991316932,-3.9886034732272067,-2.6403762662807524,0.0
2019-08-09,1.0,-0.0,-0.8343020656353393,-0.49915049628901015,-3.924349459000268,-2.684342305284807,0.0
2019-08-12,1.0,-0.0,-0.8166651876830242,-0.5148637856065312,-3.917472712751797,-2.624988907622682,0.0
2019-08-13,1.0,-0.0,-0.7940523746116289,-0.509542831779849,-3.936440301819796,-2.6371060807811806,0.0
2019-08-14,1.0,-0.0,-0.8124400244264155,-0.4996074326092646,-3.824653232138184,-2.587019104946349,0.0
2019-08-15,1.0,-0.0,-0.8810343380068845,-0.5168331794139871,-3.629082360842918,-2.3686508269666695,0.0
2019-08-16,1.0,-0.0,-0.9619900843698356,-0.522310167869879,-3.6929633817517615,-2.5206575628424805,0.0
2019-08-19,1.0,-0.0,-0.8989045113430518,-0.5342016734236177,-3.7017165530923832,-2.4911584576899855,0.0
2019-08-20,1.0,-0.0,-0.9494250958173637,-0.45709048491918014,-3.5912347942009664,-2.3341943009498416,0.0
2019-08-21,1.0,-0.0,-0.9647775644770887,-0.49186211501544114,-3.5877639596027042,-2.3021450630164426,0.0
2019-08-22,1.0,-0.0,-0.9746443514644352,-0.4897907949790795,-3.6107112970711297,-2.2930543933054395,0.0
2019-08-23,1.0,-0.0,-0.9748760608352238,-0.4961767918662297,-3.6362490547012856,-2.295269305100412,0.0
2019-08-26,1.0,-0.0,-0.9174281442100016,-0.5067286924738329,-3.632497092540289,-2.250373816248546,0.0
2019-08-27,1.0,-0.0,-0.9055978800927459,-0.4991719112288837,-3.6183338853925138,-2.257701225571381,0.0
2019-08-28,1.0,-0.0,-0.9080507420611891,-0.4876046762291684,-3.6308763784097504,-2.264654672083575,0.0
2019-08-29,1.0,-0.0,-0.8006198347107438,-0.45629370629370625,-3.496980292434838,-2.1926255562619197,0.0
2019-08-30,1.0,-0.0,-0.7499016909162406,-0.47086118757373174,-3.4985450255603614,-2.145340149429807,0.0
2019-09-03,1.0,-0.0,-0.7875225331138803,-0.5146171330041539,-3.455521592601301,-2.0798651931969587,0.0
2019-09-04,1.0,-0.0,-0.7143420948772594,-0.5220617254716237,-3.509590338621833,-2.147288657352593,0.0
2019-09-05,1.0,-0.0,-0.7336683417085427,-0.4898712311557789,-3.5261463567839195,-2.1020728643216082,0.0
2019-09-06,1.0,-0.0,-0.7234407930684568,-0.49879010225587384,-3.514791975645929,-2.0688470845367264,0.0
2019-09-09,1.0,-0.0,-0.6885207470500898,-0.49683519574900364,-3.5255919356099086,-2.1033836055325468,0.0
2019-09-10,1.0,-0.0,-0.6572981366459627,-0.5554347826086957,-3.531211180124224,-2.0200310559006214,0.0
