Date,DRE,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-09,1.0,-0.06688040560691917,-0.4882692116512576,-0.0,-0.5462272591708918,-0.38395963813500344,0.0
2018-11-12,1.0,-0.06646031942552928,-0.47606784697288596,-0.0,-0.5517147455738517,-0.381923981676365,0.0
2018-11-13,1.0,-0.04902129331728762,-0.47277549917724787,-0.0,-0.555492791708623,-0.3786870348994278,0.0
2018-11-14,1.0,-0.04973230512304141,-0.4722481457831917,-0.0,-0.5555773859226878,-0.3783584655434943,0.0
2018-11-15,1.0,-0.049077798489159226,-0.4730452271166487,-0.0,-0.5583488668694201,-0.3721917001864024,0.0
2018-11-16,1.0,-0.045025613372876784,-0.4652565013848378,-0.0,-0.559719600970612,-0.3810387509497781,0.0
2018-11-19,1.0,-0.042990700071160404,-0.46676318307854636,-0.0,-0.5617991313522931,-0.382229529114421,0.0
2018-11-20,1.0,-0.012324888953970811,-0.4612193098062186,-0.0,-0.5680431493141993,-0.39898472201884116,0.0
2018-11-21,1.0,-0.014482925647856625,-0.4568176313877452,-0.0,-0.5672559941874546,-0.38331315088399126,0.0
2018-11-23,1.0,-0.015363027121186461,-0.45005201654852056,-0.0,-0.5699562093242688,-0.3840030967991678,0.0
2018-11-26,1.0,-0.01511670093118878,-0.45096142217922364,-0.0,-0.5692828637078244,-0.38331116217196765,0.0
2018-11-27,1.0,-0.006557535138262736,-0.4563514067359387,-0.0,-0.5675402010655994,-0.3804093637744401,0.0
2018-11-28,1.0,-0.006943607300431564,-0.45613231429466927,-0.0,-0.5674229090821419,-0.3805000361646213,0.0
2018-11-29,1.0,-0.0,-0.44642729162187345,-0.0,-0.5613368690126377,-0.3812083422919802,0.0
2018-11-30,1.0,-0.0,-0.4465344168260038,-0.0,-0.5612332695984704,-0.3822896749521989,0.0
2018-12-03,1.0,-0.0,-0.4471990236665151,-0.0,-0.5623728732441552,-0.38337840101462106,0.0
2018-12-04,1.0,-0.0,-0.446959015414028,-0.0,-0.5608077428605568,-0.38200501852073127,0.0
2018-12-06,1.0,-0.0,-0.42127629601803157,-0.0,-0.5592129977460556,-0.36736945905334334,0.0
2018-12-07,1.0,-0.0,-0.4301286760349772,-0.0,-0.5730230574184223,-0.3665726675987583,0.0
2018-12-10,1.0,-0.0,-0.4276181301252379,-0.0,-0.5684344087032119,-0.35360323315867387,0.0
2018-12-11,1.0,-0.0,-0.42789998119947353,-0.0,-0.5673528858808047,-0.35481293476217335,0.0
2018-12-12,1.0,-0.0,-0.4279100373669244,-0.0,-0.5673662193602971,-0.3548212732955747,0.0
2018-12-13,1.0,-0.0,-0.4264405975812188,-0.0,-0.5874081100308276,-0.3575053355465971,0.0
2018-12-14,1.0,-0.0,-0.41129223896202655,-0.0,-0.6037260586474027,-0.3612708521458105,0.0
2018-12-17,1.0,-0.0,-0.40804053414149066,-0.0,-0.5904204943649967,-0.3691874230514253,0.0
2018-12-18,1.0,-0.0,-0.41981369285662967,-0.0,-0.6016188127110323,-0.373260853947652,0.0
2018-12-19,1.0,-0.0,-0.4214392011905334,-0.0,-0.6033075704478902,-0.3755220584705487,0.0
2018-12-20,1.0,-0.0,-0.4133505413350541,-0.0,-0.6048134604813461,-0.3718362371836237,0.0
2018-12-21,1.0,-0.0,-0.4120880428316478,-0.0,-0.6054729327781083,-0.36197501487209993,0.0
2018-12-24,1.0,-0.0,-0.3987177060660547,-0.0,-0.5993659506009275,-0.3677723100217659,0.0
2018-12-26,1.0,-0.0,-0.4027378044356302,-0.0,-0.6291629380608025,-0.3866544126538806,0.0
2018-12-27,1.0,-0.0,-0.38099498504932544,-0.0,-0.5872907494172769,-0.38615120194005603,0.0
2018-12-28,1.0,-0.0,-0.3834623620490858,-0.0,-0.5859472433348236,-0.3836976727769019,0.0
2018-12-31,1.0,-0.0,-0.3818468563896147,-0.0,-0.5870583527528659,-0.3850010592472283,0.0
2019-01-02,1.0,-0.0,-0.38203437720744055,-0.0,-0.5875676948434189,-0.38497763126913115,0.0
2019-01-03,1.0,-0.0,-0.3890606420927467,-0.0,-0.623448275862069,-0.3656123662306777,0.0
2019-01-04,1.0,-0.0,-0.39210582361153834,-0.0,-0.6059774249272344,-0.36827658013677556,0.0
2019-01-07,1.0,-0.0,-0.37365428531481565,-0.0,-0.6013888241599478,-0.35517546721349674,0.0
2019-01-08,1.0,-0.0,-0.368421052631579,-0.0,-0.604402252315138,-0.353948531806971,0.0
2019-01-09,1.0,-0.0,-0.38262663197618546,-0.0,-0.6093101750931721,-0.35201462625694396,0.0
2019-01-10,1.0,-0.0,-0.3817568359146184,-0.0,-0.6098081023454157,-0.3515311980130743,0.0
2019-01-11,1.0,-0.0,-0.37934685426568165,-0.0,-0.6141828619829655,-0.3593007387887629,0.0
2019-01-14,1.0,-0.0,-0.3785280120623852,-0.0,-0.6096216369033596,-0.3677849502897799,0.0
2019-01-15,1.0,-0.0,-0.3751179245283019,-0.0,-0.6083254716981132,-0.37504716981132075,0.0
2019-01-16,1.0,-0.0,-0.377867335223412,-0.0,-0.5908057827034372,-0.37437615689214837,0.0
2019-01-17,1.0,-0.0,-0.3694236291056797,-0.0,-0.5897471811751525,-0.37525970539486897,0.0
2019-01-18,1.0,-0.0,-0.3676014656144307,-0.0,-0.5891816986095453,-0.39195791055993984,0.0
2019-01-22,1.0,-0.0,-0.3218857248863741,-0.0,-0.6895696132084222,-0.30741582413505236,0.0
2019-01-23,1.0,-0.0,-0.29317073170731706,-0.0,-0.6967247386759582,-0.3330081300813008,0.0
2019-01-24,1.0,-0.0,-0.29236382227179775,-0.0,-0.698294292619446,-0.33321714073247816,0.0
2019-01-25,1.0,-0.0,-0.25318196652524594,-0.0,-0.7953517646510327,-0.2825772763298988,0.0
2019-01-28,1.0,-0.0,-0.2614344271786202,-0.0,-0.7737662397813853,-0.280632685671939,0.0
2019-01-29,1.0,-0.0,-0.2500754848449658,-0.0,-0.7730809429799094,-0.2994541865056323,0.0
2019-01-30,1.0,-0.0,-0.24904845896769404,-0.0,-0.7725352766431489,-0.29924805050129966,0.0
2019-01-31,1.0,-0.0,-0.2562342979436122,-0.0,-0.7657485809993486,-0.30424769703172977,0.0
2019-02-01,1.0,-0.0,-0.25575507524966007,-0.0,-0.7710394298841952,-0.31743166580711707,0.0
2019-02-04,1.0,-0.0,-0.2517818625152396,-0.0,-0.7685219919347276,-0.3242520866547876,0.0
2019-02-05,1.0,-0.0,-0.25328431257757067,-0.0,-0.7692199611268529,-0.3192515748308081,0.0
2019-02-06,1.0,-0.0,-0.26789451653411467,-0.0,-0.7540579507929863,-0.3035440212083159,0.0
2019-02-07,1.0,-0.0,-0.2709269041911987,-0.0,-0.7607688906471807,-0.29545507435247026,0.0
2019-02-08,1.0,-0.0,-0.2820232558139535,-0.0,-0.7741860465116278,-0.2693953488372093,0.0
2019-02-11,1.0,-0.0,-0.2699333612936297,-0.0,-0.7751992171117014,-0.28486881960948784,0.0
2019-02-12,1.0,-0.0,-0.257736516357206,-0.0,-0.7775140769696124,-0.2915212434268696,0.0
2019-02-13,1.0,-0.0,-0.26731314822566393,-0.0,-0.7724291893400307,-0.2857308962373843,0.0
2019-02-14,1.0,-0.0,-0.25038463331623856,-0.0,-0.7847218984568045,-0.29598116462305935,0.0
2019-02-15,1.0,-0.0,-0.2723819732488232,-0.0,-0.7726382998555249,-0.285198303583912,0.0
2019-02-19,1.0,-0.0,-0.2648084433699089,-0.0,-0.7773386646829087,-0.28256927654826114,0.0
2019-02-20,1.0,-0.0,-0.272359519215121,-0.0,-0.7720456606142329,-0.28047334526770973,0.0
2019-02-21,1.0,-0.0,-0.26120893927426475,-0.0,-0.7741950471588533,-0.2876922362124239,0.0
2019-02-22,1.0,-0.0,-0.26516593177071246,-0.0,-0.7716407519145974,-0.2839173822232537,0.0
2019-02-25,1.0,-0.0,-0.26236909471724457,-0.0,-0.7770770304863858,-0.28775890155922734,0.0
2019-02-26,1.0,-0.0,-0.2637825510227828,-0.0,-0.776197900909916,-0.28717041725815085,0.0
2019-02-27,1.0,-0.0,-0.2680671681766309,-0.0,-0.7745301255327574,-0.2863963481379696,0.0
2019-02-28,1.0,-0.0,-0.2653180133777705,-0.0,-0.7711096091546833,-0.29421772671125923,0.0
2019-03-01,1.0,-0.0,-0.26829950362377947,-0.0,-0.7669129127729487,-0.2952156789634359,0.0
2019-03-04,1.0,-0.0,-0.25879449630992013,-0.0,-0.7694456731776593,-0.29988592182152585,0.0
2019-03-05,1.0,-0.0,-0.2469170403587444,-0.0,-0.7888639760837071,-0.2997944693572496,0.0
2019-03-06,1.0,-0.0,-0.24545794217925365,-0.0,-0.7911353976927749,-0.29865489701555276,0.0
2019-03-07,1.0,-0.0,-0.23241012729053015,-0.0,-0.8071292022194247,-0.2917890614071898,0.0
2019-03-08,1.0,-0.0,-0.22208663819402075,-0.0,-0.8397005678884872,-0.28488290233256675,0.0
2019-03-11,1.0,-0.0,-0.224307670514909,-0.0,-0.8360365464976273,-0.30056425148145527,0.0
2019-03-12,1.0,-0.0,-0.2001528796311779,-0.0,-0.8508945847168145,-0.33767288536416407,0.0
2019-03-13,1.0,-0.0,-0.21526553941414622,-0.0,-0.8451059776137175,-0.3211240771612288,0.0
2019-03-14,1.0,-0.0,-0.21433158132565938,-0.0,-0.8465051014341095,-0.3174542773562917,0.0
2019-03-15,1.0,-0.0,-0.21059406884714407,-0.0,-0.8484075522074949,-0.3249022599408792,0.0
2019-03-18,1.0,-0.0,-0.21683381088825215,-0.0,-0.8472063037249284,-0.3237344794651385,0.0
2019-03-19,1.0,-0.0,-0.2149413992282434,-0.0,-0.8506579105049973,-0.33116027131318454,0.0
2019-03-20,1.0,-0.0,-0.22310096153846157,-0.0,-0.8488701923076923,-0.33185096153846155,0.0
2019-03-21,1.0,-0.0,-0.22454766081168756,-0.0,-0.8672898094528678,-0.31102674387870344,0.0
2019-03-22,1.0,-0.0,-0.2234359483614697,-0.0,-0.880398188291714,-0.31823576428415723,0.0
2019-03-25,1.0,-0.0,-0.1642798788985535,-0.0,-0.9152049593925705,-0.3233216396751406,0.0
2019-03-26,1.0,-0.0,-0.1691653991936457,-0.0,-0.911735593056662,-0.3333333333333333,0.0
2019-03-27,1.0,-0.0,-0.16315649803382307,-0.0,-0.91705869580951,-0.3322477141685364,0.0
2019-03-28,1.0,-0.0,-0.15598852209978056,-0.0,-0.9093583467965566,-0.34597670661426055,0.0
2019-03-29,1.0,-0.0,-0.16075985939230508,-0.0,-0.9043193528193769,-0.3425627196995233,0.0
2019-04-01,1.0,-0.0,-0.17066351738931335,-0.0,-0.9076908245161601,-0.3318068978814682,0.0
2019-04-02,1.0,-0.0,-0.17476846297806997,-0.0,-0.9071692499640098,-0.3174096645712366,0.0
2019-04-03,1.0,-0.0,-0.17369506812511995,-0.0,-0.9129485703319901,-0.3121281903665324,0.0
2019-04-04,1.0,-0.0,-0.17322608445848894,-0.0,-0.9200660729675382,-0.3006320022981902,0.0
2019-04-05,1.0,-0.0,-0.17143473260494538,-0.0,-0.9242380678550892,-0.3003402338508721,0.0
2019-04-08,1.0,-0.0,-0.16934904440293144,-0.0,-0.9244623269626862,-0.3011927001005892,0.0
2019-04-09,1.0,-0.0,-0.16046031135883146,-0.0,-0.9538487411108976,-0.2881750912934845,0.0
2019-04-10,1.0,-0.0,-0.15452231135020894,-0.0,-0.9519909697872138,-0.2951150391469331,0.0
2019-04-11,1.0,-0.0,-0.16661499940383928,-0.0,-0.9149159413377846,-0.3031119589841421,0.0
2019-04-12,1.0,-0.0,-0.16802672393223575,-0.0,-0.9161775232641375,-0.3018611309949893,0.0
2019-04-15,1.0,-0.0,-0.1688014311270125,-0.0,-0.9128205128205128,-0.3035658914728682,0.0
2019-04-16,1.0,-0.0,-0.16068927867840782,-0.0,-0.9046545299185872,-0.3082053594740215,0.0
2019-04-17,1.0,-0.0,-0.15630826600372905,-0.0,-0.9472677726251375,-0.2868241143567433,0.0
2019-04-18,1.0,-0.0,-0.1610704548715741,-0.0,-0.9403070741856794,-0.290165973119051,0.0
2019-04-22,1.0,-0.0,-0.155003726051107,-0.0,-0.9484602995264309,-0.3004399144210197,0.0
2019-04-23,1.0,-0.0,-0.1465231390263828,-0.0,-0.9389206593300976,-0.31733865154500457,0.0
2019-04-24,1.0,-0.0,-0.15165295221596653,-0.0,-0.9390549059236803,-0.31533612434435304,0.0
2019-04-25,1.0,-0.0,-0.1617129919552965,-0.0,-0.9420251457199288,-0.3048316392889831,0.0
2019-04-26,1.0,-0.0,-0.15393895524188683,-0.0,-0.9638074556641333,-0.29506574978887684,0.0
2019-04-29,1.0,-0.0,-0.1497576386041913,-0.0,-0.9630308438035063,-0.2987676947934502,0.0
2019-04-30,1.0,-0.0,-0.14144776515425622,-0.0,-0.9680391731191356,-0.3026509395277034,0.0
2019-05-01,1.0,-0.0,-0.13482466747279323,-0.0,-0.9655380894800484,-0.3180411124546554,0.0
2019-05-02,1.0,-0.0,-0.13312835907616327,-0.0,-0.9529366193773303,-0.3349150244516535,0.0
2019-05-03,1.0,-0.0,-0.13746650249873252,-0.0,-0.9444726105115762,-0.3322952125733324,0.0
2019-05-06,1.0,-0.0,-0.1276036644165863,-0.0,-0.9487222757955641,-0.33447444551591127,0.0
2019-05-07,1.0,-0.0,-0.12319208016419173,-0.0,-0.9541711940118315,-0.33722081371483764,0.0
2019-05-08,1.0,-0.0,-0.13827883126934984,-0.0,-0.931936919504644,-0.348514899380805,0.0
2019-05-09,1.0,-0.0,-0.13790854409739836,-0.0,-0.9253327535811774,-0.35239268546029906,0.0
2019-05-10,1.0,-0.0,-0.1393454510296819,-0.0,-0.9293483515421058,-0.3484240549163686,0.0
2019-05-13,1.0,-0.0,-0.13765260485918046,-0.0,-0.9305451468632902,-0.34930496796808896,0.0
2019-05-14,1.0,-0.0,-0.10655069963580602,-0.0,-0.9366973356335059,-0.35276499904159475,0.0
2019-05-15,1.0,-0.0,-0.10591392696252276,-0.0,-0.9461803891498131,-0.3441483753474552,0.0
2019-05-16,1.0,-0.0,-0.1056506931452967,-0.0,-0.9486017172734685,-0.3441742217105579,0.0
2019-05-17,1.0,-0.0,-0.10485166798570641,-0.0,-0.9439767849005923,-0.3494256181499868,0.0
2019-05-20,1.0,-0.0,-0.09700581604078408,-0.0,-0.947200880783131,-0.3492257246116656,0.0
2019-05-21,1.0,-0.0,-0.10274399003926826,-0.0,-0.9432286179484723,-0.34845800210707784,0.0
2019-05-22,1.0,-0.0,-0.10213235470485237,-0.0,-0.9439687222661965,-0.352498141085606,0.0
2019-05-23,1.0,-0.0,-0.10216458518110123,-0.0,-0.9494450703550111,-0.345494642471894,0.0
2019-05-24,1.0,-0.0,-0.08466999737049698,-0.0,-0.9561829177921738,-0.3496043793177635,0.0
2019-05-28,1.0,-0.0,-0.08045015769855682,-0.0,-0.9561311287393673,-0.35279078658128643,0.0
2019-05-29,1.0,-0.0,-0.08132522941246574,-0.0,-0.9580979621022524,-0.34408294601358597,0.0
2019-05-30,1.0,-0.0,-0.08342459882862721,-0.0,-0.9595971620399029,-0.33781724679777153,0.0
2019-05-31,1.0,-0.0,-0.07856837302153144,-0.0,-0.9546318741385047,-0.34336232710680165,0.0
2019-06-03,1.0,-0.0,-0.08682585133823982,-0.0,-0.9670587121660317,-0.31258726364862627,0.0
2019-06-04,1.0,-0.0,-0.08323252449061885,-0.0,-0.9509713228492136,-0.3377689224127707,0.0
2019-06-05,1.0,-0.0,-0.08459406126667919,-0.0,-0.9733602706258222,-0.2912281526028942,0.0
2019-06-06,1.0,-0.0,-0.06999410029498525,-0.0,-1.0107610619469027,-0.2791268436578171,0.0
2019-06-07,1.0,-0.0,-0.07457787223993387,-0.0,-1.005573267209824,-0.2814027630180659,0.0
2019-06-10,1.0,-0.0,-0.075284291983202,-0.0,-0.997239654602935,-0.28676921625064883,0.0
2019-06-11,1.0,-0.0,-0.07687396547647198,-0.0,-1.0092693308110663,-0.2784819106171672,0.0
2019-06-12,1.0,-0.0,-0.07666840088918317,-0.0,-1.008678995412193,-0.27952513834365983,0.0
2019-06-13,1.0,-0.0,-0.0910382384278442,-0.0,-1.006818988990174,-0.26984728305907424,0.0
2019-06-14,1.0,-0.0,-0.09002888120827612,-0.0,-1.0090431324274418,-0.26824014014487946,0.0
2019-06-17,1.0,-0.0,-0.08950383486412272,-0.0,-1.0091847362939115,-0.26851150459236817,0.0
2019-06-18,1.0,-0.0,-0.10730091113477695,-0.0,-1.0009939652112176,-0.25826529404804166,0.0
2019-06-19,1.0,-0.0,-0.09293215339233038,-0.0,-1.0110206489675517,-0.255929203539823,0.0
2019-06-20,1.0,-0.0,-0.09645101838287416,-0.0,-1.0096640045366476,-0.2567222721043429,0.0
2019-06-21,1.0,-0.0,-0.10027644543156203,-0.0,-1.0046310516740307,-0.2578739692365853,0.0
2019-06-24,1.0,-0.0,-0.09758582292875925,-0.0,-0.9946930749366248,-0.27688407685564687,0.0
2019-06-25,1.0,-0.0,-0.09454528221411307,-0.0,-0.9968247950334107,-0.2781858679683427,0.0
2019-06-26,1.0,-0.0,-0.0909112510395628,-0.0,-0.9980753237495545,-0.2871807057146252,0.0
2019-06-27,1.0,-0.0,-0.09654415798134942,-0.0,-1.0204870137613584,-0.2679529681127621,0.0
2019-06-28,1.0,-0.0,-0.10260632965774022,-0.0,-1.0157286743997327,-0.26843763425461836,0.0
2019-07-01,1.0,-0.0,-0.10338404222291214,-0.0,-1.013684235664987,-0.2710816038974996,0.0
2019-07-02,1.0,-0.0,-0.10934606069240632,-0.0,-1.0049389751626536,-0.2602222538823194,0.0
2019-07-03,1.0,-0.0,-0.10126130414088529,-0.0,-1.0195383150880533,-0.2590195145168967,0.0
2019-07-05,1.0,-0.0,-0.08880639634494575,-0.004092899295640586,-1.0236293546544832,-0.2630639634494574,0.0
2019-07-08,1.0,-0.0,-0.08646099895744479,-0.009193441379963984,-1.0186949104350298,-0.2550706094209079,0.0
2019-07-09,1.0,-0.0,-0.08017527238275698,-0.009829464708668877,-1.0193273330175272,-0.25921364282330644,0.0
2019-07-10,1.0,-0.0,-0.06340897247619498,-0.005803211900137382,-1.038324885120091,-0.261120848926998,0.0
2019-07-11,1.0,-0.0,-0.06450314822705108,-0.0036926572929981537,-1.0375420158121478,-0.26135018699995266,0.0
2019-07-12,1.0,-0.0,-0.0541517930052962,-0.013415459275331887,-1.0456825552366953,-0.21985021348078673,0.0
2019-07-15,1.0,-0.0,-0.049061175045427015,-0.01346503284722546,-1.0477333084843685,-0.21933094162046313,0.0
2019-07-16,1.0,-0.0,-0.05051022785517917,-0.016122268300638367,-1.045244862774335,-0.21793019896556545,0.0
2019-07-17,1.0,-0.0,-0.04649108533438713,-0.0166205630070434,-1.040238034356912,-0.22122782956368117,0.0
2019-07-18,1.0,-0.0,-0.046196346077953435,-0.014741045105276598,-1.0445249204912135,-0.2159853285976275,0.0
2019-07-19,1.0,-0.0,-0.047477538132937105,-0.021428737260000465,-1.0356139576997192,-0.21711977340793537,0.0
2019-07-22,1.0,-0.0,-0.04968843005952381,-0.023856026785714284,-1.041596912202381,-0.21000744047619047,0.0
2019-07-23,1.0,-0.0,-0.05307697672796596,-0.023992746379001693,-1.039615930067654,-0.20816962313719106,0.0
2019-07-24,1.0,-0.0,-0.0525985642264712,-0.026229584369119253,-1.0381246660316428,-0.20628209000302022,0.0
2019-07-25,1.0,-0.0,-0.045737369985141156,-0.029206909361069837,-1.044994427934621,-0.20175520059435365,0.0
2019-07-26,1.0,-0.0,-0.044171209836445895,-0.029671731817654562,-1.046351931330472,-0.19974480918686927,0.0
2019-07-29,1.0,-0.0,-0.04249344380236255,-0.03184107312771241,-1.0419364571004202,-0.20450695072988467,0.0
2019-07-30,1.0,-0.0,-0.04188894558612052,-0.03432759660435125,-1.0362991139768984,-0.20691654682933616,0.0
2019-07-31,1.0,-0.0,-0.05794579040193075,-0.033022370741668985,-1.0294254153903275,-0.20022277917014758,0.0
2019-08-01,1.0,-0.0,-0.06424295856340773,-0.03765486520347084,-1.0217391304347825,-0.19641779963806782,0.0
2019-08-02,1.0,-0.0,-0.061189906915202305,-0.03598040808746721,-1.0255576963253559,-0.19858863947631097,0.0
2019-08-05,1.0,-0.0,-0.060265789961103905,-0.03683552509724023,-1.0269957399518428,-0.19112335617706983,0.0
2019-08-06,1.0,-0.0,-0.06260179386598766,-0.04691120133966462,-0.9861904434198152,-0.19826577661551167,0.0
2019-08-07,1.0,-0.0,-0.08060049889008399,-0.0461816600681969,-0.9715312263999817,-0.19017323843742132,0.0
2019-08-08,1.0,-0.0,-0.08309888149317231,-0.04791966879388824,-0.9693725840023788,-0.18694389167181316,0.0
2019-08-09,1.0,-0.0,-0.07970717022441161,-0.04825761722313447,-0.9660645867542419,-0.18657635467980294,0.0
2019-08-12,1.0,-0.0,-0.07760956175298805,-0.04692088787706318,-0.9716562322140012,-0.18042117245304498,0.0
2019-08-13,1.0,-0.0,-0.06776885816296363,-0.04398153412321197,-0.979919496054397,-0.18243012757828667,0.0
2019-08-14,1.0,-0.0,-0.07447169939525718,-0.043034132862222824,-0.9726393513170709,-0.17480917759507145,0.0
2019-08-15,1.0,-0.0,-0.08945072155722117,-0.05566618189954133,-0.9498601633292314,-0.14243203937800647,0.0
2019-08-16,1.0,-0.0,-0.08722518246540993,-0.05863520351050016,-0.9522903326915327,-0.1407110553888864,0.0
2019-08-19,1.0,-0.0,-0.07904255794221408,-0.05937123208145403,-0.9567722055999643,-0.1376322958067253,0.0
2019-08-20,1.0,-0.0,-0.0746855695302431,-0.06990800408870718,-0.9440913737167238,-0.13343851384382918,0.0
2019-08-21,1.0,-0.0,-0.06894940595381123,-0.09502514128064787,-0.9303608774974412,-0.13055666800160193,0.0
2019-08-22,1.0,-0.0,-0.07099657579935074,-0.09014097033841775,-0.9280473162271534,-0.134299817672433,0.0
2019-08-23,1.0,-0.0,-0.06966966966966967,-0.0890890890890891,-0.9282615949282615,-0.13742631520409299,0.0
2019-08-26,1.0,-0.0,-0.0651049723756906,-0.08853038674033148,-0.9247955801104972,-0.13153591160220995,0.0
2019-08-27,1.0,-0.0,-0.06404310763658849,-0.08840157236871164,-0.9238107857426793,-0.1321275562033479,0.0
2019-08-28,1.0,-0.0,-0.0658920721874931,-0.08583861633275165,-0.9250513573811049,-0.13213757151377262,0.0
2019-08-29,1.0,-0.0,-0.06262974250253964,-0.08762863831102867,-0.9267479351618745,-0.13139878980610398,0.0
2019-08-30,1.0,-0.0,-0.06048253828357387,-0.0897873746832654,-0.9261650324997246,-0.12693621240497963,0.0
2019-09-03,1.0,-0.0,-0.07021482655397077,-0.10312114808945237,-0.9113840464870575,-0.11637172037330516,0.0
2019-09-04,1.0,-0.0,-0.054226405136775443,-0.11507168616413053,-0.9057304952062626,-0.12393350338640162,0.0
2019-09-05,1.0,-0.0,-0.04952881875958799,-0.10365987289064213,-0.9131930747315363,-0.12513697129081744,0.0
2019-09-06,1.0,-0.0,-0.040503617565411265,-0.11838510131368991,-0.9265994885134101,-0.10035192026055215,0.0
2019-09-09,1.0,-0.0,-0.04362936894795514,-0.11886598614177359,-0.9260530284814968,-0.09726988568056132,0.0
2019-09-10,1.0,-0.0,-0.04175809850739783,-0.1450018467421296,-0.9086840332848111,-0.0772155473960936,0.0
2019-09-11,1.0,-0.0,-0.021159515230920408,-0.19117807620919314,-0.9264330167048804,-0.044873894529970516,0.0
2019-09-12,1.0,-0.0,-0.0,-0.19992157375334946,-0.9284796200684052,-0.050105657582293094,0.0
