Date,IWF,IWM,MTUM,RQI,SPY,VLUE,VXX
2018-12-03,-0.09000633847454045,-0.3460572340775172,-0.0,1.0,-0.5175012324811606,-0.39401835810033564,0.0
2018-12-04,-0.08684753069065691,-0.34687470715022023,-0.0,1.0,-0.5160481679317777,-0.39302783244307,0.0
2018-12-06,-0.0831993015026883,-0.31714994715316397,-0.0,1.0,-0.5175543403336244,-0.37976195946877445,0.0
2018-12-07,-0.08943033314927296,-0.31729707344008834,-0.0,1.0,-0.5185210749125713,-0.37550616602245535,0.0
2018-12-10,-0.07578385285929443,-0.318447355209712,-0.0,1.0,-0.5206060882661677,-0.36709871753913564,0.0
2018-12-11,-0.07474609152116855,-0.31902316558256305,-0.0,1.0,-0.520141504051124,-0.36841264407166496,0.0
2018-12-12,-0.07443675956995138,-0.3192266429272524,-0.0,1.0,-0.519961651715401,-0.3690109338263827,0.0
2018-12-13,-0.07312275565517715,-0.31584364493035383,-0.0,1.0,-0.5298597927769264,-0.3683813270510739,0.0
2018-12-14,-0.07959834017286045,-0.29867718196198906,-0.0,1.0,-0.5438684976730324,-0.37043490222150893,0.0
2018-12-17,-0.0766941391941392,-0.29791666666666666,-0.0,1.0,-0.5429029304029304,-0.37186355311355307,0.0
2018-12-18,-0.08046700223713646,-0.31438758389261745,-0.0,1.0,-0.5575829604772558,-0.37791293810589116,0.0
2018-12-19,-0.08072522197105637,-0.31437160634802264,-0.0,1.0,-0.5574095220339773,-0.3778751369112815,0.0
2018-12-20,-0.08031671581489308,-0.3082406482921959,-0.0,1.0,-0.5584554299115332,-0.37495065827663876,0.0
2018-12-21,-0.0783572390651953,-0.3168080531203478,-0.0,1.0,-0.5696968264845578,-0.39811904818166777,0.0
2018-12-24,-0.07133446263881046,-0.3087944664031621,-0.0,1.0,-0.5686758893280633,-0.4039149256540561,0.0
2018-12-26,-0.07184243726928648,-0.31148077192654544,-0.0,1.0,-0.5568197747768795,-0.39619643941871874,0.0
2018-12-27,-0.05663219886324728,-0.2976100801205232,-0.0,1.0,-0.5284074048711452,-0.39996347782419134,0.0
2018-12-28,-0.05166152792052073,-0.30377983327623614,-0.0,1.0,-0.5297704693388147,-0.3986525065661756,0.0
2018-12-31,-0.05020681459813981,-0.306725473616856,-0.0,1.0,-0.5298795676318014,-0.39843232249365845,0.0
2019-01-02,-0.050509900763707864,-0.30703800246947455,-0.0,1.0,-0.5306169113275712,-0.39838569534001006,0.0
2019-01-03,-0.058845054316752424,-0.30495140080045735,-0.0,1.0,-0.5379988564894225,-0.3852487135506003,0.0
2019-01-04,-0.035122084548104955,-0.3143221574344024,-0.0,1.0,-0.5335049198250729,-0.3947476311953353,0.0
2019-01-07,-0.02779839417043384,-0.3017565166542968,-0.0,1.0,-0.5330049704248476,-0.38652362638598387,0.0
2019-01-08,-0.024364286846455176,-0.31605642732604217,-0.0,1.0,-0.5311459819305754,-0.3927495867581459,0.0
2019-01-09,-0.02503174315254852,-0.31933611463812805,-0.0,1.0,-0.5315390894249955,-0.39146109196444767,0.0
2019-01-10,-0.025880433304627658,-0.31738657480850296,-0.0,1.0,-0.5326338213298282,-0.3903367629062231,0.0
2019-01-11,-0.02821693469730306,-0.3063714927302833,-0.0,1.0,-0.5343752126477193,-0.3992560165128043,0.0
2019-01-14,-0.029770819151350124,-0.30655774903562516,-0.0,1.0,-0.5321533923303835,-0.4006580440208759,0.0
2019-01-15,-0.03060877451536107,-0.3036617163586895,-0.0,1.0,-0.5322979254052829,-0.40074821448815323,0.0
2019-01-16,-0.028637507652540646,-0.30569349023875925,-0.0,1.0,-0.531256377117203,-0.40180940072103943,0.0
2019-01-17,-0.024798624309892294,-0.3098017920173771,-0.0,1.0,-0.5299348357317404,-0.39811295139831654,0.0
2019-01-18,-0.030418337070508027,-0.3100269529568979,-0.0,1.0,-0.5255600099657992,-0.39894906117641726,0.0
2019-01-22,-0.0,-0.2635693544784454,-0.0,1.0,-0.6172660263569354,-0.3528032164395801,0.0
2019-01-23,-0.0,-0.26531380845831765,-0.0,1.0,-0.6185560158621148,-0.33150933782316844,0.0
2019-01-24,-0.0,-0.26769544136205636,-0.0,1.0,-0.613168906502535,-0.33314145283060637,0.0
2019-01-25,-0.0,-0.22729700854700854,-0.0,1.0,-0.6966034544159545,-0.3019052706552707,0.0
2019-01-28,-0.0,-0.21851060039194725,-0.0,1.0,-0.7084669517192232,-0.2999955460538037,0.0
2019-01-29,-0.0,-0.21217068479670798,-0.0,1.0,-0.7049246321062754,-0.3193183343024556,0.0
2019-01-30,-0.0,-0.20971391446557788,-0.0,1.0,-0.7041915899365997,-0.3263660192217219,0.0
2019-01-31,-0.0,-0.2210840802390098,-0.0,1.0,-0.6997102230608531,-0.3255385583035694,0.0
2019-02-01,-0.0,-0.22151485838975998,-0.0,1.0,-0.703911996940589,-0.3241401030301667,0.0
2019-02-04,-0.0,-0.21737566327907187,-0.0,1.0,-0.7023338429714903,-0.32869412716970947,0.0
2019-02-05,-0.0,-0.2089688902784912,-0.0,1.0,-0.6787189851932912,-0.3456015365031154,0.0
2019-02-06,-0.0,-0.21166692732187942,-0.0,1.0,-0.6724234232221453,-0.35009718715789007,0.0
2019-02-07,-0.0,-0.20663943026812226,-0.0,1.0,-0.6701270287768178,-0.3557252249235372,0.0
2019-02-08,-0.0,-0.21469239460333633,-0.0,1.0,-0.6701300427568178,-0.33053457099182526,0.0
2019-02-11,-0.0,-0.21291123525760397,-0.0,1.0,-0.6668661878159086,-0.3371242351689279,0.0
2019-02-12,-0.0,-0.23574331264234358,-0.0,1.0,-0.6575492341356673,-0.3395480730585451,0.0
2019-02-13,-0.0,-0.24245942265187204,-0.0,1.0,-0.6559130182402715,-0.3342189279096247,0.0
2019-02-14,-0.0,-0.2191422243103564,-0.0,1.0,-0.672371747544578,-0.34577264693379867,0.0
2019-02-15,-0.0,-0.23934932426385036,-0.0,1.0,-0.6617962946388615,-0.3364136758256512,0.0
2019-02-19,-0.0,-0.22925051426527143,-0.0,1.0,-0.671764600661837,-0.33492084786691706,0.0
2019-02-20,-0.0,-0.2317316085136859,-0.0,1.0,-0.6686734853740963,-0.3376603030370851,0.0
2019-02-21,-0.0,-0.21825512375405978,-0.0,1.0,-0.6747228133049613,-0.3469369470265427,0.0
2019-02-22,-0.0,-0.22049077556869068,-0.0,1.0,-0.6716818914562064,-0.34674458176607564,0.0
2019-02-25,-0.0,-0.21956155143338957,-0.0,1.0,-0.68008993816751,-0.3488026981450253,0.0
2019-02-26,-0.0,-0.21947435868612153,-0.0,1.0,-0.6855369949863981,-0.3432406304098563,0.0
2019-02-27,-0.0,-0.22236217638723318,-0.0,1.0,-0.690523853437999,-0.33637733642232165,0.0
2019-02-28,-0.0,-0.22087187450768575,-0.0,1.0,-0.6883847590754618,-0.3413228906443409,0.0
2019-03-01,-0.0,-0.22621668988450996,-0.0,1.0,-0.6843796342066238,-0.33629173594571515,0.0
2019-03-04,-0.0,-0.21379171422816085,-0.0,1.0,-0.6911300611025314,-0.3332438058148123,0.0
2019-03-05,-0.0,-0.2073375590745179,-0.0,1.0,-0.7025108069971107,-0.32994378121710305,0.0
2019-03-06,-0.0,-0.20348538064025412,-0.0,1.0,-0.7047940761951634,-0.32882933267712133,0.0
2019-03-07,-0.0,-0.1988271494826971,-0.0,1.0,-0.7139002854084909,-0.3170264002854085,0.0
2019-03-08,-0.0,-0.1881128138392156,-0.0,1.0,-0.7434764073683502,-0.3121452130404541,0.0
2019-03-11,-0.0,-0.1879651765979521,-0.0,1.0,-0.7434706121160178,-0.3239884523433624,0.0
2019-03-12,-0.0,-0.16326391259815637,-0.0,1.0,-0.7558438602480937,-0.35698190508706046,0.0
2019-03-13,-0.0,-0.17454803099216054,-0.0,1.0,-0.7566795419742646,-0.354329988800768,0.0
2019-03-14,-0.0,-0.16778188581668066,-0.0,1.0,-0.7587497448227368,-0.34168802594869235,0.0
2019-03-15,-0.0,-0.16234282985834794,-0.0,1.0,-0.7621927650576386,-0.3491735067415475,0.0
2019-03-18,-0.0,-0.1754112633460111,-0.0,1.0,-0.7622920771662924,-0.35345736149933554,0.0
2019-03-19,-0.0,-0.1737531601930591,-0.0,1.0,-0.7649505860721674,-0.3596184785106872,0.0
2019-03-20,-0.0,-0.17580318512381476,-0.0,1.0,-0.7643606738470036,-0.36122618061309025,0.0
2019-03-21,-0.0,-0.17759330374594706,-0.0,1.0,-0.7866028928185435,-0.3353415963391358,0.0
2019-03-22,-0.0,-0.17419190515884045,-0.0,1.0,-0.803927016763916,-0.3373622302491433,0.0
2019-03-25,-0.0,-0.10404145077720206,-0.0,1.0,-0.8496488198042602,-0.3491306850892343,0.0
2019-03-26,-0.0,-0.10186879095940532,-0.0,1.0,-0.8424611536947411,-0.37139615126322856,0.0
2019-03-27,-0.0,-0.10137353743698838,-0.0,1.0,-0.8432918651435971,-0.36768718494195995,0.0
2019-03-28,-0.0,-0.09346052813493709,-0.0,1.0,-0.8279183372505646,-0.38289782939305966,0.0
2019-03-29,-0.0,-0.09819657764863245,-0.0,1.0,-0.827452608274526,-0.3805175038051751,0.0
2019-04-01,-0.0,-0.10086049784298798,-0.0,1.0,-0.8234710591275058,-0.3826562391861028,0.0
2019-04-02,-0.0,-0.10686252008262566,-0.0,1.0,-0.826072985999541,-0.36222171218728483,0.0
2019-04-03,-0.0,-0.10502775356667737,-0.0,1.0,-0.8343272627184735,-0.35432818019175194,0.0
2019-04-04,-0.0,-0.10542790391725453,-0.0,1.0,-0.8397033139020572,-0.32311112119218816,0.0
2019-04-05,-0.0,-0.10298392224543557,-0.0,1.0,-0.8452856753565265,-0.3225996911617767,0.0
2019-04-08,-0.0,-0.0980148040835729,-0.0,1.0,-0.8401430608687779,-0.3254634764696561,0.0
2019-04-09,-0.0,-0.08657400058955579,-0.0,1.0,-0.8664202625790798,-0.3145280152377497,0.0
2019-04-10,-0.0,-0.07567665429528378,-0.0,1.0,-0.86131981533448,-0.32603874355028517,0.0
2019-04-11,-0.0,-0.07762815435102409,-0.0,1.0,-0.8586398098902343,-0.326943532873147,0.0
2019-04-12,-0.0,-0.0803889716168043,-0.0,1.0,-0.8505933847750553,-0.32523351834303504,0.0
2019-04-15,-0.0,-0.0818828310193024,-0.0,1.0,-0.8462806185799752,-0.3294277006434135,0.0
2019-04-16,-0.0,-0.08081446533781801,-0.0,1.0,-0.8466782545881397,-0.32989458001309285,0.0
2019-04-17,-0.0,-0.07980773590894663,-0.0,1.0,-0.8774769872579694,-0.3099805015190677,0.0
2019-04-18,-0.0,-0.08616702937976062,-0.0,1.0,-0.8782870874138556,-0.3025027203482046,0.0
2019-04-22,-0.0,-0.0845022392979744,-0.0,1.0,-0.8812376383931616,-0.30763634710255305,0.0
2019-04-23,-0.0,-0.07893122486538068,-0.0,1.0,-0.8759230227432803,-0.3172017358507714,0.0
2019-04-24,-0.0,-0.09585373667109055,-0.0,1.0,-0.8809665461534941,-0.3113816301313441,0.0
2019-04-25,-0.0,-0.09874478904209996,-0.0,1.0,-0.8862293279582206,-0.30557973338219796,0.0
2019-04-26,-0.0,-0.09494991174380486,-0.0,1.0,-0.8929922288700914,-0.30444948765559454,0.0
2019-04-29,-0.0,-0.08915839427772301,-0.0,1.0,-0.8924780485568216,-0.3109654049840666,0.0
2019-04-30,-0.0,-0.08351668500183353,-0.0,1.0,-0.8941144114411442,-0.3142876787678768,0.0
2019-05-01,-0.0,-0.0890108388742144,-0.0,1.0,-0.859322342654158,-0.3287412332635031,0.0
2019-05-02,-0.0,-0.08695454131365582,-0.0,1.0,-0.8507789013391637,-0.3397558531474902,0.0
2019-05-03,-0.0,-0.08995335077938332,-0.0,1.0,-0.8468995335077938,-0.33871885311184435,0.0
2019-05-06,-0.0,-0.0808624724513212,-0.0,1.0,-0.851634744280099,-0.33955876672801216,0.0
2019-05-07,-0.0,-0.07901969246144412,-0.0,1.0,-0.8538624026165762,-0.3384514048197697,0.0
2019-05-08,-0.0,-0.09172563962983124,-0.0,1.0,-0.8312012338958447,-0.345264017419706,0.0
2019-05-09,-0.0,-0.09099977329403763,-0.0,1.0,-0.8304012695533893,-0.3456585808206756,0.0
2019-05-10,-0.0,-0.09164060020853167,-0.0,1.0,-0.8292306994877374,-0.3457772337821297,0.0
2019-05-13,-0.0,-0.0887579329102448,-0.0,1.0,-0.8308023572076156,-0.3469628286491387,0.0
2019-05-14,-0.0,-0.045664662059061126,-0.03392873171169554,1.0,-0.8149627502019567,-0.3494075935732878,0.0
2019-05-15,-0.0,-0.04923118424602104,-0.03351766927434583,1.0,-0.8189236579444295,-0.34632676917543387,0.0
2019-05-16,-0.0,-0.04935883014623172,-0.03462317210348706,1.0,-0.8196400449943757,-0.3460967379077615,0.0
2019-05-17,-0.0,-0.049126121870571554,-0.03286321614144004,1.0,-0.8120880851159548,-0.35528713138538365,0.0
2019-05-20,-0.0,-0.043974820143884895,-0.03738758992805755,1.0,-0.8109037769784173,-0.35593525179856117,0.0
2019-05-21,-0.0,-0.0425240363015545,-0.040457363644532306,1.0,-0.80788929822985,-0.3555350885075029,0.0
2019-05-22,-0.0,-0.03770491803278689,-0.0455872445542331,1.0,-0.807500561419268,-0.3548843476308107,0.0
2019-05-23,-0.0,-0.03363626164030069,-0.049904633681139905,1.0,-0.8120498148771458,-0.34832267474475487,0.0
2019-05-24,-0.0,-0.014435109045405792,-0.060712370396853774,1.0,-0.8069583482302467,-0.35243117626027887,0.0
2019-05-28,-0.0,-0.018574398176087976,-0.057556047296542165,1.0,-0.8061869956860904,-0.352868861619616,0.0
2019-05-29,-0.0,-0.02282208588957055,-0.05842721695482432,1.0,-0.8083881762409371,-0.34126045733407695,0.0
2019-05-30,-0.0,-0.024456037096486534,-0.06362582486177991,1.0,-0.8068262885678616,-0.3344480114143035,0.0
2019-05-31,-0.0,-0.02018806542181024,-0.06528811444360265,1.0,-0.8066981594545212,-0.33608895227060026,0.0
2019-06-03,-0.0,-0.025235471832237427,-0.08683579171850009,1.0,-0.8092011729162963,-0.3001377288075351,0.0
2019-06-04,-0.0,-0.028947836132586863,-0.08424420154625434,1.0,-0.801763974051364,-0.30669599217986315,0.0
2019-06-05,-0.0,-0.02618228339509441,-0.09387683077466032,1.0,-0.8014381506970178,-0.2842773954473266,0.0
2019-06-06,-0.0,-0.02331372160155131,-0.08840704259491859,1.0,-0.8022079724995042,-0.2896366320706904,0.0
2019-06-07,-0.0,-0.03386656090252071,-0.09122157588577472,1.0,-0.790212409659792,-0.28814119513484926,0.0
2019-06-10,-0.0,-0.035318727292744684,-0.09642188704172631,1.0,-0.7824727512936255,-0.2877023010018716,0.0
2019-06-11,-0.0,-0.03320097065960732,-0.10814030443414957,1.0,-0.7823075226119568,-0.2824178248400618,0.0
2019-06-12,-0.0,-0.032631718294943074,-0.10738240225928868,1.0,-0.7825214014650075,-0.2838010766922602,0.0
2019-06-13,-0.0,-0.04563619102289537,-0.11785485615878832,1.0,-0.7709800631444153,-0.27339765526681825,0.0
2019-06-14,-0.0,-0.043873587570621465,-0.11899717514124294,1.0,-0.772025070621469,-0.2720250706214689,0.0
2019-06-17,-0.0,-0.036888142781410144,-0.11932320197914825,1.0,-0.7814322318430817,-0.2712272486305001,0.0
2019-06-18,-0.0,-0.046102504033416584,-0.11801887417950363,1.0,-0.7799412115720379,-0.2660286869847725,0.0
2019-06-19,-0.0,-0.03687266785895653,-0.13263120708308493,1.0,-0.7815239230752247,-0.25691638515378334,0.0
2019-06-20,-0.0,-0.03758916937211511,-0.13363811038229642,1.0,-0.7802071600521212,-0.2570949005057532,0.0
2019-06-21,-0.0,-0.04105293377205573,-0.13338338890974538,1.0,-0.7750811562838151,-0.25881677450698937,0.0
2019-06-24,-0.0,-0.03795982548224924,-0.14399929129847408,1.0,-0.7581777512014706,-0.27455540052709676,0.0
2019-06-25,-0.0,-0.040310077519379844,-0.14349944629014397,1.0,-0.7568770764119601,-0.2741528239202658,0.0
2019-06-26,-0.0,-0.039348921901716516,-0.14531565740679056,1.0,-0.766593387071703,-0.26935802633624234,0.0
2019-06-27,-0.0,-0.05356740433587236,-0.1648037138865101,1.0,-0.8043448866453329,-0.23085590661198,0.0
2019-06-28,-0.0,-0.0715819937145312,-0.15951072825521717,1.0,-0.7971466684754346,-0.23272061317235296,0.0
2019-07-01,-0.0,-0.0724903278354714,-0.15898549740944365,1.0,-0.7949727369397498,-0.23604606439059708,0.0
2019-07-02,-0.0,-0.07716230224906476,-0.1605219272546987,1.0,-0.787781133095957,-0.22810654887997475,0.0
2019-07-03,-0.0,-0.07384698615932554,-0.16324782471484603,1.0,-0.7900680762815022,-0.2270186195392453,0.0
2019-07-05,-0.0,-0.06458737098300807,-0.16746292874205615,1.0,-0.7909812052102583,-0.23054040654437283,0.0
2019-07-08,-0.0,-0.06296338028169014,-0.1691943661971831,1.0,-0.7915718309859155,-0.22979154929577467,0.0
2019-07-09,-0.0,-0.059423783028855905,-0.16953123240150472,1.0,-0.7922870722861712,-0.23136530534093214,0.0
2019-07-10,-0.0,-0.052974459547800994,-0.16852640833164265,1.0,-0.8014021325037758,-0.2313067784765898,0.0
2019-07-11,-0.0,-0.04999097635805811,-0.17275762497744088,1.0,-0.8039613788124886,-0.22922306442880347,0.0
2019-07-12,-0.0,-0.05348401795583226,-0.1733098734519862,1.0,-0.8062755182603597,-0.22268841217206922,0.0
2019-07-15,-0.0,-0.055248618784530384,-0.1776299470064269,1.0,-0.8085240726124704,-0.213643026271282,0.0
2019-07-16,-0.0,-0.05613188399260295,-0.18456542330070813,1.0,-0.8056470163727392,-0.20883135627621668,0.0
2019-07-17,-0.0,-0.04751940600742491,-0.18818764765440432,1.0,-0.8026324670941613,-0.21165485431432107,0.0
2019-07-18,-0.0,-0.047131838726361,-0.18735805356299612,1.0,-0.8050414877110926,-0.20910256121967125,0.0
2019-07-19,-0.0,-0.04928579462377685,-0.1892700483635137,1.0,-0.8047913620515127,-0.2061185468451243,0.0
2019-07-22,-0.0,-0.053083581282120644,-0.19310702371292038,1.0,-0.8115363808493373,-0.19635289874673162,0.0
2019-07-23,-0.0,-0.05369823485651165,-0.19353457021123108,1.0,-0.8111769877589666,-0.19590162086611512,0.0
2019-07-24,-0.0,-0.05186459087617668,-0.18720582910934105,1.0,-0.8196053584359161,-0.20417722664735702,0.0
2019-07-25,-0.0,-0.039759363126470056,-0.19312013750678486,1.0,-0.831305409806405,-0.19743984078161753,0.0
2019-07-26,-0.0,-0.035648085356480855,-0.19415434694154346,1.0,-0.8337176183371762,-0.19697997196979972,0.0
2019-07-29,-0.0,-0.03420099592575826,-0.1942281575373472,1.0,-0.8342915346310547,-0.20074694431869625,0.0
2019-07-30,-0.0,-0.029951778316089743,-0.19632790745058976,1.0,-0.831473138484526,-0.2061986371148491,0.0
2019-07-31,-0.0,-0.034236804564907276,-0.19604646423476665,1.0,-0.8294726354640761,-0.20456037859746848,0.0
2019-08-01,-0.0,-0.051009132934941935,-0.2034953207802458,1.0,-0.8094260908783403,-0.19111512008118164,0.0
2019-08-02,-0.0,-0.04267976654573315,-0.21691416724880005,1.0,-0.8098113887824775,-0.18401424161164567,0.0
2019-08-05,-0.0,-0.04088658865886588,-0.21503150315031502,1.0,-0.8143339333933393,-0.17995049504950494,0.0
2019-08-06,-0.0,-0.04395506419400856,-0.21739033523537804,1.0,-0.7860868402282454,-0.18154868045649072,0.0
2019-08-07,-0.0,-0.04793178681152322,-0.21401220000890508,1.0,-0.7829600605547887,-0.18139721269869538,0.0
2019-08-08,-0.0,-0.052204098889605914,-0.22087718907852866,1.0,-0.7786555108035337,-0.17350185807427845,0.0
2019-08-09,-0.0,-0.04733714691144517,-0.22114318655491996,1.0,-0.7729147266196622,-0.17582368852822491,0.0
2019-08-12,-0.0,-0.043547601116377975,-0.22843662782970808,1.0,-0.7798919062596908,-0.16318167722500332,0.0
2019-08-13,-0.0,-0.035452674441764226,-0.22699006351384246,1.0,-0.7859340075685485,-0.1646491247482683,0.0
2019-08-14,-0.0,-0.04208204675782973,-0.22690780767534185,1.0,-0.777437141596824,-0.15910895456550506,0.0
2019-08-15,-0.0,-0.054158480681074,-0.23525431128574548,1.0,-0.7588299497926216,-0.13468674961798732,0.0
2019-08-16,-0.0,-0.053233765666622995,-0.2368880737150094,1.0,-0.7597930040613128,-0.1335647844884056,0.0
2019-08-19,-0.0,-0.046827695859560474,-0.23864700629451355,1.0,-0.7627687147431012,-0.12978894866377713,0.0
2019-08-20,-0.0,-0.04471367558615881,-0.2392791771986403,1.0,-0.7642072692408264,-0.13082890264098318,0.0
2019-08-21,-0.0,-0.04524187757056122,-0.2553478554174918,1.0,-0.7534437359911214,-0.12210301830130786,0.0
2019-08-22,-0.0,-0.04623913043478261,-0.25519565217391305,1.0,-0.7546086956521738,-0.1178695652173913,0.0
2019-08-23,-0.0,-0.05237322953832846,-0.252113742026165,1.0,-0.7492269434533463,-0.108682019677803,0.0
2019-08-26,-0.0,-0.04565487142184759,-0.2504171836891875,1.0,-0.7410893842796628,-0.10224209490394078,0.0
2019-08-27,-0.0,-0.04404919502925225,-0.2530213093052056,1.0,-0.7377973267284452,-0.10035444335311954,0.0
2019-08-28,-0.0,-0.049656144547434965,-0.24806714792191703,1.0,-0.7376446969373371,-0.10038016317115885,0.0
2019-08-29,-0.0,-0.049906039121892884,-0.24818484667293075,1.0,-0.7374861194157342,-0.0998761424788588,0.0
2019-08-30,-0.0,-0.04939376504932984,-0.25025037823094465,1.0,-0.7348547806260521,-0.09637963732446889,0.0
2019-09-03,-0.0,-0.05029219809751312,-0.2551081346244081,1.0,-0.7261869214690952,-0.10124557437188073,0.0
2019-09-04,-0.0,-0.025206487781914668,-0.2621003979971755,1.0,-0.7338768348525699,-0.11858604014208071,0.0
2019-09-05,-0.0,-0.01757236307665997,-0.2537090085082731,1.0,-0.7402411389969644,-0.1262559322758562,0.0
