Date,GLPI,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-06,1.0,-0.08314281048420022,-0.30209439046297054,-0.0,-0.42271576712664327,-0.23334285947578998,0.0
2018-12-07,1.0,-0.09465909558490722,-0.30574414681315065,-0.0,-0.42832160638604283,-0.22861375138871745,0.0
2018-12-10,1.0,-0.08218758924564482,-0.3075353922728571,-0.0,-0.4303577985394313,-0.21981967279996736,0.0
2018-12-11,1.0,-0.07697492034964463,-0.3101258067151377,-0.0,-0.4294788007515726,-0.22573727636630994,0.0
2018-12-12,1.0,-0.07868108505897504,-0.31030887794108625,-0.0,-0.43077331916024447,-0.22445266665303867,0.0
2018-12-13,1.0,-0.07819300002043193,-0.3074596980160595,-0.0,-0.43436242159246474,-0.22319841448215272,0.0
2018-12-14,1.0,-0.08385894495412845,-0.2920625819134994,-0.0,-0.44683813892529495,-0.22507781782437747,0.0
2018-12-17,1.0,-0.06754543965940724,-0.29537825446209265,-0.0,-0.43871786474537416,-0.24518994596364826,0.0
2018-12-18,1.0,-0.06970920004139501,-0.3050605402049053,-0.0,-0.4472524060850667,-0.247728448721929,0.0
2018-12-19,1.0,-0.07374961168064617,-0.30435953194573884,-0.0,-0.4456249352801077,-0.2473024748886818,0.0
2018-12-20,1.0,-0.07376947555482086,-0.30119436293755425,-0.0,-0.4455924288134893,-0.2458155969748316,0.0
2018-12-21,1.0,-0.07218893487347376,-0.30057446414231886,-0.0,-0.4466407231247555,-0.23958655053843145,0.0
2018-12-24,1.0,-0.06558888615687239,-0.292865338906647,-0.0,-0.4453938201786739,-0.24514384066879766,0.0
2018-12-26,1.0,-0.06183324702226826,-0.29414810978767475,-0.0,-0.4613360952874158,-0.2541273951320559,0.0
2018-12-27,1.0,-0.04956817905364311,-0.2823662976929003,-0.0,-0.43772047196204844,-0.2576734379434781,0.0
2018-12-28,1.0,-0.04560293610722469,-0.2872031956526147,-0.0,-0.43859115517975544,-0.25632134963602815,0.0
2018-12-31,1.0,-0.044686504797257554,-0.28905251627822065,-0.0,-0.4385484492586057,-0.25615124039027165,0.0
2019-01-02,1.0,-0.0435170358959807,-0.2888096155015506,-0.0,-0.4378458357824756,-0.25668362486571944,0.0
2019-01-03,1.0,-0.04832043437740589,-0.2872280076178127,-0.0,-0.44144819482150816,-0.24899712306009156,0.0
2019-01-04,1.0,-0.021974470835353047,-0.2991799967684602,-0.0,-0.43785344966876716,-0.2607044756826628,0.0
2019-01-07,1.0,-0.016509292715549077,-0.28914219551633963,-0.0,-0.43702712953905737,-0.25360828858323514,0.0
2019-01-08,1.0,-0.017310491992900304,-0.2860618630716152,-0.0,-0.4382266717188839,-0.25271722872584407,0.0
2019-01-09,1.0,-0.018023778599260666,-0.2901188929963034,-0.0,-0.4388250574482966,-0.2512338894994505,0.0
2019-01-10,1.0,-0.01790961242479362,-0.2906314337684143,-0.0,-0.43866557396709904,-0.2516140638429711,0.0
2019-01-11,1.0,-0.019530937324901944,-0.28279836708556794,-0.0,-0.44030657168014087,-0.25848475146081806,0.0
2019-01-14,1.0,-0.018481438468623605,-0.28240759280765687,-0.0,-0.4373873693484442,-0.26402627047374955,0.0
2019-01-15,1.0,-0.01565632266859113,-0.27942827359473976,-0.0,-0.4366329885333975,-0.27293320503568275,0.0
2019-01-16,1.0,-0.010133578995854445,-0.28227825285883085,-0.0,-0.4325796567400316,-0.2776921074239481,0.0
2019-01-17,1.0,-0.00961576986257462,-0.28298409391401896,-0.0,-0.4327697423774991,-0.27791578188228694,0.0
2019-01-18,1.0,-0.010060686707393294,-0.28177987459424586,-0.0,-0.4327103369019537,-0.29163894433355514,0.0
2019-01-22,1.0,-0.0,-0.2506086123638105,-0.0,-0.5159436484814622,-0.22887815780021548,0.0
2019-01-23,1.0,-0.0,-0.21504862107444606,-0.0,-0.5204447632711622,-0.2571736011477762,0.0
2019-01-24,1.0,-0.0,-0.21360210551501377,-0.0,-0.5234079036567373,-0.2568489053714559,0.0
2019-01-25,1.0,-0.0,-0.1975787766450417,-0.0,-0.5509151992585727,-0.1822868396663577,0.0
2019-01-28,1.0,-0.0,-0.19968245977501115,-0.0,-0.5520165740507678,-0.18454121246151764,0.0
2019-01-29,1.0,-0.0,-0.18688092422803312,-0.0,-0.554982651340402,-0.19653414487584564,0.0
2019-01-30,1.0,-0.0,-0.18648763853367434,-0.0,-0.5548322095636673,-0.19621405874602804,0.0
2019-01-31,1.0,-0.0,-0.19627146234642065,-0.0,-0.533622727801248,-0.20801519320956552,0.0
2019-02-01,1.0,-0.0,-0.19815542670350628,-0.0,-0.540763513250574,-0.20683348250768574,0.0
2019-02-04,1.0,-0.0,-0.19734434017366928,-0.0,-0.5385499007048012,-0.21107044118219698,0.0
2019-02-05,1.0,-0.0,-0.18756331333281384,-0.0,-0.53331255357282,-0.227226681212499,0.0
2019-02-06,1.0,-0.0,-0.1902712597121882,-0.0,-0.5333865596946623,-0.22366755593636203,0.0
2019-02-07,1.0,-0.0,-0.19011917744196916,-0.0,-0.5349742950615362,-0.22225035052188816,0.0
2019-02-08,1.0,-0.0,-0.19287955258491338,-0.0,-0.5434261550753162,-0.21236627238536934,0.0
2019-02-11,1.0,-0.0,-0.187046004842615,-0.0,-0.5500468640162461,-0.21557447473248456,0.0
2019-02-12,1.0,-0.0,-0.18017211167789418,-0.0,-0.547622756123204,-0.21915034461274874,0.0
2019-02-13,1.0,-0.0,-0.1935151125902571,-0.0,-0.542068079640334,-0.21064206613339564,0.0
2019-02-14,1.0,-0.0,-0.19576482506039117,-0.0,-0.5459557391101068,-0.20638198394763502,0.0
2019-02-15,1.0,-0.0,-0.20973965235014425,-0.0,-0.5388962506820486,-0.2000740509782524,0.0
2019-02-19,1.0,-0.0,-0.1993190661478599,-0.0,-0.5481322957198443,-0.1980544747081712,0.0
2019-02-20,1.0,-0.0,-0.20665563880509877,-0.0,-0.5462294443903862,-0.19320813466965064,0.0
2019-02-21,1.0,-0.0,-0.2021513353115727,-0.0,-0.5530610651257223,-0.19699750117132592,0.0
2019-02-22,1.0,-0.0,-0.20730707677895313,-0.0,-0.5528318825871424,-0.19153753073890475,0.0
2019-02-25,1.0,-0.0,-0.20709653402300202,-0.0,-0.5590626775602969,-0.19314641744548286,0.0
2019-02-26,1.0,-0.0,-0.20514576403834867,-0.0,-0.5633926824496185,-0.18802582664840542,0.0
2019-02-27,1.0,-0.0,-0.20536500420669548,-0.0,-0.5695865698800602,-0.18165098123618148,0.0
2019-02-28,1.0,-0.0,-0.20128039469047337,-0.0,-0.5648811621441716,-0.19162848976075805,0.0
2019-03-01,1.0,-0.0,-0.2027400482154407,-0.0,-0.560396699398287,-0.1968209168773642,0.0
2019-03-04,1.0,-0.0,-0.1999569016181483,-0.0,-0.5601418328566391,-0.19893821259256356,0.0
2019-03-05,1.0,-0.0,-0.19742059597188963,-0.0,-0.5640139766793609,-0.20160182167955715,0.0
2019-03-06,1.0,-0.0,-0.19622737800808698,-0.0,-0.5672084167549954,-0.19944647273583796,0.0
2019-03-07,1.0,-0.0,-0.2004570044723942,-0.0,-0.5661191727047243,-0.18643438861004238,0.0
2019-03-08,1.0,-0.0,-0.19423910272750444,-0.0,-0.5871291593952821,-0.17945449910782563,0.0
2019-03-11,1.0,-0.0,-0.19561787559657637,-0.0,-0.5836981816747525,-0.1928371395890033,0.0
2019-03-12,1.0,-0.0,-0.18604558732934556,-0.0,-0.5919596192444505,-0.20925657280260726,0.0
2019-03-13,1.0,-0.0,-0.18889688537043703,-0.0,-0.598116828595418,-0.21210667306385192,0.0
2019-03-14,1.0,-0.0,-0.18436809962402276,-0.0,-0.6009469056476159,-0.20398257375320777,0.0
2019-03-15,1.0,-0.0,-0.1759840558046836,-0.0,-0.601993024414549,-0.21504733432984552,0.0
2019-03-18,1.0,-0.0,-0.17929313099041533,-0.0,-0.6010183706070287,-0.21649361022364216,0.0
2019-03-19,1.0,-0.0,-0.17700529417640593,-0.0,-0.6045549895115372,-0.2162421336529817,0.0
2019-03-20,1.0,-0.0,-0.1777786673605412,-0.0,-0.6033906447028683,-0.2203919056864354,0.0
2019-03-21,1.0,-0.0,-0.17699398156479318,-0.0,-0.608221862315798,-0.2142642912842661,0.0
2019-03-22,1.0,-0.0,-0.1747568889877282,-0.0,-0.6220205001718456,-0.22495602773790507,0.0
2019-03-25,1.0,-0.0,-0.14128536149537213,-0.0,-0.6405525327765174,-0.22591202039873912,0.0
2019-03-26,1.0,-0.0,-0.14442921638181233,-0.0,-0.6388664946791357,-0.23216301193163497,0.0
2019-03-27,1.0,-0.0,-0.1399257495661999,-0.0,-0.6426496105887576,-0.23509947136919412,0.0
2019-03-28,1.0,-0.0,-0.13342597627535094,-0.0,-0.6327512939802228,-0.24779973012708192,0.0
2019-03-29,1.0,-0.0,-0.14439206005544203,-0.0,-0.6360454057991543,-0.2429938690030554,0.0
2019-04-01,1.0,-0.0,-0.14394104048527,-0.0,-0.6206160716049871,-0.21127818063266882,0.0
2019-04-02,1.0,-0.0,-0.1498638139975526,-0.0,-0.628449058540244,-0.19537757075750994,0.0
2019-04-03,1.0,-0.0,-0.15015495154063283,-0.0,-0.6271293499930913,-0.19662067468072086,0.0
2019-04-04,1.0,-0.0,-0.15069872098531503,-0.0,-0.6258289909995264,-0.19726038212537503,0.0
2019-04-05,1.0,-0.0,-0.15031982942430705,-0.0,-0.6267274737423991,-0.19720840243228305,0.0
2019-04-08,1.0,-0.0,-0.15178924085630774,-0.0,-0.6265897780235405,-0.19650051346867842,0.0
2019-04-09,1.0,-0.0,-0.14793696048150787,-0.0,-0.6414825374198148,-0.1904648768511919,0.0
2019-04-10,1.0,-0.0,-0.1331388357744091,-0.0,-0.6364406946716867,-0.20167951270476453,0.0
2019-04-11,1.0,-0.0,-0.13436570325275332,-0.0,-0.6322871722126998,-0.20351872648107652,0.0
2019-04-12,1.0,-0.0,-0.1353145062822482,-0.0,-0.6305683563748079,-0.20347394540942926,0.0
2019-04-15,1.0,-0.0,-0.1353008437820361,-0.0,-0.6318310858765082,-0.20432142575506662,0.0
2019-04-16,1.0,-0.0,-0.13408162862722664,-0.0,-0.6346438364271202,-0.20393348194030733,0.0
2019-04-17,1.0,-0.0,-0.1280056856319343,-0.0,-0.6479448809570814,-0.1982271883760414,0.0
2019-04-18,1.0,-0.0,-0.13097236761539827,-0.0,-0.6458946453613542,-0.198285567560094,0.0
2019-04-22,1.0,-0.0,-0.12705429891164283,-0.0,-0.6506750193287473,-0.20470630216283725,0.0
2019-04-23,1.0,-0.0,-0.1253997576624357,-0.0,-0.6447768309397532,-0.21621675307391294,0.0
2019-04-24,1.0,-0.0,-0.12880691825143967,-0.0,-0.6337442859121762,-0.21635366987908894,0.0
2019-04-25,1.0,-0.0,-0.13326597725741907,-0.0,-0.6380403344031064,-0.20977455525179287,0.0
2019-04-26,1.0,-0.0,-0.13896538158929977,-0.0,-0.6316286388670339,-0.1963611329661684,0.0
2019-04-29,1.0,-0.0,-0.13624395803041617,-0.0,-0.6303886509215232,-0.19821589971312925,0.0
2019-04-30,1.0,-0.0,-0.13631809520067578,-0.0,-0.6326739091998507,-0.19552875076125178,0.0
2019-05-01,1.0,-0.0,-0.13605856032655625,-0.0,-0.6182785147970798,-0.20814035638590156,0.0
2019-05-02,1.0,-0.0,-0.13193764443225883,-0.0,-0.6224198033762877,-0.2040460616505425,0.0
2019-05-03,1.0,-0.0,-0.13257353229154425,-0.0,-0.6217835741980966,-0.2039125837151921,0.0
2019-05-06,1.0,-0.0,-0.1323055278738496,-0.0,-0.623561365457139,-0.19813588135295154,0.0
2019-05-07,1.0,-0.0,-0.13360830384893563,-0.0,-0.6234141955157652,-0.19774419922982192,0.0
2019-05-08,1.0,-0.0,-0.1462748590086079,-0.0,-0.6206985257742159,-0.21185317106955578,0.0
2019-05-09,1.0,-0.0,-0.1452486362558305,-0.0,-0.6179935172740929,-0.21319867183176536,0.0
2019-05-10,1.0,-0.0,-0.14581356736242884,-0.0,-0.6205526565464895,-0.21023086654016443,0.0
2019-05-13,1.0,-0.0,-0.14462932552480065,-0.0,-0.6235878360999545,-0.2102763983143066,0.0
2019-05-14,1.0,-0.0,-0.12447912571743061,-0.0,-0.6276240270461514,-0.21346017768692507,0.0
2019-05-15,1.0,-0.0,-0.12359108523319629,-0.0,-0.6391014418632099,-0.20437870055274704,0.0
2019-05-16,1.0,-0.0,-0.12461892492575181,-0.0,-0.6369608402336605,-0.205259327734398,0.0
2019-05-17,1.0,-0.0,-0.12140014970649647,-0.0,-0.6378481660954182,-0.21055430800141828,0.0
2019-05-20,1.0,-0.0,-0.11772465936835473,-0.0,-0.6400133889895251,-0.21123099944868867,0.0
2019-05-21,1.0,-0.0,-0.11978505710659898,-0.0,-0.6477236675126904,-0.2153592956852792,0.0
2019-05-22,1.0,-0.0,-0.11872879842885198,-0.0,-0.6490904401991707,-0.21597333809438787,0.0
2019-05-23,1.0,-0.0,-0.11596818659632281,-0.0,-0.6616553283484401,-0.2057557666752613,0.0
2019-05-24,1.0,-0.0,-0.10367615052827352,-0.0,-0.6675636104625855,-0.2073127300067271,0.0
2019-05-28,1.0,-0.0,-0.10967831392124239,-0.0,-0.6643887172173362,-0.20675857697488315,0.0
2019-05-29,1.0,-0.0,-0.10474761039576584,-0.0,-0.6630855517813413,-0.20704637017141952,0.0
2019-05-30,1.0,-0.0,-0.10468879504282276,-0.0,-0.6630027232900502,-0.20572680269960927,0.0
2019-05-31,1.0,-0.0,-0.09761665781031667,-0.0,-0.6603884985534629,-0.21007262207002422,0.0
2019-06-03,1.0,-0.0,-0.10078279806164289,-0.0,-0.6639461654666379,-0.19717094033862392,0.0
2019-06-04,1.0,-0.0,-0.10020999744862913,-0.0,-0.6772515847938295,-0.1851117696700881,0.0
2019-06-05,1.0,-0.0,-0.1002588707008973,-0.0,-0.6943379333164647,-0.15179944333067327,0.0
2019-06-06,1.0,-0.0,-0.09284196987118275,-0.006021865803987294,-0.7039736519010777,-0.14598639720928422,0.0
2019-06-07,1.0,-0.0,-0.10060613147790835,-0.006918864136896061,-0.6954335496696485,-0.14601726792570502,0.0
2019-06-10,1.0,-0.0,-0.1030891713546026,-0.006326280341813793,-0.6869756486870535,-0.15015669709769722,0.0
2019-06-11,1.0,-0.0,-0.10308354598048192,-0.02497224224243723,-0.6747959561330035,-0.14508054619475233,0.0
2019-06-12,1.0,-0.0,-0.09433557988234836,-0.01848533250224006,-0.6802368615840119,-0.15483657329853132,0.0
2019-06-13,1.0,-0.0,-0.08786010623861037,-0.016401070140746776,-0.6769415687642977,-0.1574580279942616,0.0
2019-06-14,1.0,-0.0,-0.08459319770030392,-0.015582957471108615,-0.6785264910277009,-0.15706846822431716,0.0
2019-06-17,1.0,-0.0,-0.08188979425939188,-0.016199895484545264,-0.6831826891439411,-0.15419900516770862,0.0
2019-06-18,1.0,-0.0,-0.09867520296199164,-0.017895366102936922,-0.6686079025011088,-0.14320149642285518,0.0
2019-06-19,1.0,-0.0,-0.08579727987996076,-0.03016370736586961,-0.6638516438066291,-0.14387395879422119,0.0
2019-06-20,1.0,-0.0,-0.08468679723989467,-0.031291444826724586,-0.6624252791819633,-0.14367539931189574,0.0
2019-06-21,1.0,-0.0,-0.08472748974837804,-0.03249716034884393,-0.6647478967329573,-0.14323392949964384,0.0
2019-06-24,1.0,-0.0,-0.08295847249840724,-0.04007954128617487,-0.6531845473676081,-0.15437187481900497,0.0
2019-06-25,1.0,-0.0,-0.09305612017732351,-0.03625839673229185,-0.6515089920049558,-0.15504191106723192,0.0
2019-06-26,1.0,-0.0,-0.09003346824408467,-0.036737235367372355,-0.6637998132004981,-0.15525762764632625,0.0
2019-06-27,1.0,-0.0,-0.09482792296574086,-0.04816594398218681,-0.6746552599710927,-0.13555217000664088,0.0
2019-06-28,1.0,-0.0,-0.0968025470242397,-0.04832314393421489,-0.6727737953395707,-0.13533996132585893,0.0
2019-07-01,1.0,-0.0,-0.09541381128096994,-0.04931763603350319,-0.6714109998242839,-0.136277553251723,0.0
2019-07-02,1.0,-0.0,-0.09890945980218109,-0.04713318636727209,-0.6685460114321388,-0.13628826157357735,0.0
2019-07-03,1.0,-0.0,-0.09199242024653735,-0.052784777979644065,-0.6741487428939812,-0.1346383011975229,0.0
2019-07-05,1.0,-0.0,-0.0743453043529205,-0.06264768488683187,-0.6771730427480618,-0.13869197570644637,0.0
2019-07-08,1.0,-0.0,-0.07418832119638429,-0.06315768922902715,-0.677046523886687,-0.13795123094043457,0.0
2019-07-09,1.0,-0.0,-0.07163870867184911,-0.0632805346114131,-0.6741870750287373,-0.13918600346796034,0.0
2019-07-10,1.0,-0.0,-0.07826645639857484,-0.06559196308626832,-0.6669976442186009,-0.13605124311274652,0.0
2019-07-11,1.0,-0.0,-0.07957487396103011,-0.0648784380900473,-0.6657972086504584,-0.13629727677963133,0.0
2019-07-12,1.0,-0.0,-0.09870834308905019,-0.06179271052836962,-0.6601108249434169,-0.1305119800202919,0.0
2019-07-15,1.0,-0.0,-0.09846711912005617,-0.06435759419611514,-0.6622591465792963,-0.12514626725953665,0.0
2019-07-16,1.0,-0.0,-0.10323046029672664,-0.07617023765426081,-0.6570292242606203,-0.11313434581716802,0.0
2019-07-17,1.0,-0.0,-0.10354787088716289,-0.07628507864642285,-0.6591663088872409,-0.11252488193278952,0.0
2019-07-18,1.0,-0.0,-0.10551646822328745,-0.08576233183856502,-0.6348190814906448,-0.10679217566104839,0.0
2019-07-19,1.0,-0.0,-0.10773838276495025,-0.0900589315042025,-0.6298521881943774,-0.10455028499661868,0.0
2019-07-22,1.0,-0.0,-0.10572507200124544,-0.09319296333774423,-0.6476609325134273,-0.09940063828131081,0.0
2019-07-23,1.0,-0.0,-0.10729438324705148,-0.0927951422677202,-0.646938616636176,-0.09917870071231169,0.0
2019-07-24,1.0,-0.0,-0.10734233185943683,-0.09987588239857265,-0.6394577612287643,-0.0926615468156078,0.0
2019-07-25,1.0,-0.0,-0.09205727145739562,-0.1053662889958094,-0.6597276113611672,-0.08293884836256403,0.0
2019-07-26,1.0,-0.0,-0.09671854708972147,-0.1052080708623263,-0.6571627934022057,-0.07915802531351153,0.0
2019-07-29,1.0,-0.0,-0.09674853528886819,-0.10586660458619485,-0.6562099871959026,-0.0811702168936484,0.0
2019-07-30,1.0,-0.0,-0.09516047657856949,-0.1082586253735398,-0.6513757907400939,-0.08567159545154655,0.0
2019-07-31,1.0,-0.0,-0.1103215284249767,-0.10686548617583098,-0.6454061820441129,-0.07900357253805529,0.0
2019-08-01,1.0,-0.0,-0.11978984917219186,-0.11087200961575744,-0.6356480942964601,-0.07235082005350704,0.0
2019-08-02,1.0,-0.0,-0.1182290858295825,-0.10913006363495266,-0.6366793419214651,-0.0760515287909359,0.0
2019-08-05,1.0,-0.0,-0.11504699157058425,-0.10646255207828699,-0.6473016180602654,-0.06896618544714658,0.0
2019-08-06,1.0,-0.0,-0.11604299747187216,-0.11158500106142771,-0.6274774687843757,-0.07478240731806164,0.0
2019-08-07,1.0,-0.0,-0.120020054764935,-0.10947201974623008,-0.624918045431756,-0.07395194569786726,0.0
2019-08-08,1.0,-0.0,-0.11943522876321272,-0.10986806573566854,-0.6257233238176066,-0.07383689530128848,0.0
2019-08-09,1.0,-0.0,-0.11272070548905838,-0.10766777459701435,-0.6188783646179562,-0.08201886683701896,0.0
2019-08-12,1.0,-0.0,-0.11132010287512956,-0.10915128018118304,-0.622432920041457,-0.0763886223177613,0.0
2019-08-13,1.0,-0.0,-0.10355403902925277,-0.10792470191312349,-0.6271134455392401,-0.07836521872483994,0.0
2019-08-14,1.0,-0.0,-0.10534564149609159,-0.10695105402977659,-0.6264357930546797,-0.07247290866349407,0.0
2019-08-15,1.0,-0.0,-0.10845991118903775,-0.11105181910007433,-0.617483943511654,-0.06879990852089726,0.0
2019-08-16,1.0,-0.0,-0.11569034865323395,-0.10758878362149488,-0.6090089403152938,-0.07394346060733144,0.0
2019-08-19,1.0,-0.0,-0.11468701825171765,-0.10869192851569193,-0.6091962773347545,-0.07062786669965553,0.0
2019-08-20,1.0,-0.0,-0.11401858502935978,-0.112023259791346,-0.6061227980160767,-0.06814510765254737,0.0
2019-08-21,1.0,-0.0,-0.11333016627078385,-0.11846080760095012,-0.6026793349168647,-0.06576722090261283,0.0
2019-08-22,1.0,-0.0,-0.11318426846860528,-0.1205868954521297,-0.6022891200364437,-0.062068180092627746,0.0
2019-08-23,1.0,-0.0,-0.10924994283100846,-0.11769189724826588,-0.606601112889702,-0.07207104200015245,0.0
2019-08-26,1.0,-0.0,-0.10423958077148641,-0.11786072381240659,-0.6032085359163056,-0.0664976635956034,0.0
2019-08-27,1.0,-0.0,-0.10374307276200564,-0.12029278810690171,-0.6029581434056477,-0.06442094910253257,0.0
2019-08-28,1.0,-0.0,-0.09779752339540598,-0.124680971736459,-0.6062009641743076,-0.06185839871443425,0.0
2019-08-29,1.0,-0.0,-0.09357343965533532,-0.12836114207970373,-0.6096823567203946,-0.05799210143421326,0.0
2019-08-30,1.0,-0.0,-0.09191627503161391,-0.12896589472094822,-0.6107430685314157,-0.055772606307683596,0.0
2019-09-03,1.0,-0.0,-0.09820856119177825,-0.14116537808787477,-0.5930605317744673,-0.053290590231944185,0.0
2019-09-04,1.0,-0.0,-0.08484288703323217,-0.15057209100676708,-0.5890935137886185,-0.0604701136642099,0.0
2019-09-05,1.0,-0.0,-0.08245854537942948,-0.1404105087228409,-0.5958949127715911,-0.0591538187076299,0.0
2019-09-06,1.0,-0.0,-0.07833661140769879,-0.14745715088508007,-0.6017045986700383,-0.0456682588742156,0.0
