Date,IWF,IWM,MTUM,OMCL,SPY,VLUE,VXX
2018-11-12,-0.24010803984846357,-0.8315560544408587,-0.0,1.0,-0.7258664234600813,-0.7102567700294654,0.0
2018-11-13,-0.21867167919799502,-0.8280423280423281,-0.0,1.0,-0.7270607073238653,-0.7071498189919243,0.0
2018-11-14,-0.21827234427770617,-0.8286271369381288,-0.0,1.0,-0.7272727272727273,-0.7075658925524877,0.0
2018-11-15,-0.21720684378912228,-0.8287661705383225,-0.0,1.0,-0.7283697315342885,-0.7031923772430102,0.0
2018-11-16,-0.21698801459093278,-0.8261247177349315,-0.0,1.0,-0.7273232586416536,-0.7036303630363037,0.0
2018-11-19,-0.21181802335715533,-0.831723897507408,-0.0,1.0,-0.7344256580094126,-0.7081401429318459,0.0
2018-11-20,-0.1789626958812925,-0.8251629454999307,-0.0,1.0,-0.7381431146858966,-0.7246221051171822,0.0
2018-11-21,-0.1847826086956522,-0.819929829389103,-0.0,1.0,-0.7368258117776556,-0.698197578425977,0.0
2018-11-23,-0.1871345029239766,-0.8027519779841761,-0.0,1.0,-0.7476436188510491,-0.7024423804609563,0.0
2018-11-26,-0.18563638873550523,-0.8183669243511872,-0.0,1.0,-0.7466869133075649,-0.7004072335726117,0.0
2018-11-27,-0.17567614007354201,-0.822743049589333,-0.0,1.0,-0.7424310113749613,-0.6956940101034399,0.0
2018-11-28,-0.1767131761633102,-0.8200563612619424,-0.0,1.0,-0.7434875249158017,-0.6963708845968795,0.0
2018-11-29,-0.16743518803156063,-0.8128906650271546,-0.0,1.0,-0.7394200225432934,-0.6958704785326366,0.0
2018-11-30,-0.16704234972677595,-0.8130122950819673,-0.0,1.0,-0.7397199453551913,-0.6954918032786884,0.0
2018-12-03,-0.16719038185668422,-0.8130336771637408,-0.0,1.0,-0.7397363207869391,-0.6955734681330692,0.0
2018-12-04,-0.154413774255261,-0.8247813610276032,-0.0,1.0,-0.7392388630773435,-0.6977657830008199,0.0
2018-12-06,-0.14684498399146212,-0.7688100320170758,-0.0,1.0,-0.7445971184631803,-0.6748932764140876,0.0
2018-12-07,-0.12392929979605709,-0.7921481985044188,-0.0,1.0,-0.7707681849082256,-0.7121685927940177,0.0
2018-12-10,-0.09650038734884975,-0.7985449156253158,-0.0,1.0,-0.7748324295193506,-0.6983731348310822,0.0
2018-12-11,-0.10553983016579054,-0.7958619760075482,-0.0,1.0,-0.7778002426202991,-0.6905243294244506,0.0
2018-12-12,-0.10399244672241705,-0.7969719449689776,-0.0,1.0,-0.7778864310763421,-0.6931480981926086,0.0
2018-12-13,-0.10379328931410861,-0.7931882495620536,-0.0,1.0,-0.7807236221533487,-0.6911130575394152,0.0
2018-12-14,-0.10392586352148273,-0.7951474304970514,-0.0,1.0,-0.7795113732097725,-0.6912552653748947,0.0
2018-12-17,-0.10584496805381831,-0.79835029241743,-0.0,1.0,-0.7875663432608769,-0.6887867212061796,0.0
2018-12-18,-0.10100192288229935,-0.7964106197078568,-0.0,1.0,-0.7874034342003171,-0.688661741389198,0.0
2018-12-19,-0.10194305761705573,-0.7961138847658885,-0.0,1.0,-0.7868708676291999,-0.6884361084873837,0.0
2018-12-20,-0.1022769313557327,-0.7896613190730838,-0.0,1.0,-0.7863653179968385,-0.6849628359062322,0.0
2018-12-21,-0.09801359997320203,-0.7895353900780491,-0.0,1.0,-0.7876595317053562,-0.6745050748668475,0.0
2018-12-24,-0.08976498865002003,-0.7828481773267459,-0.0,1.0,-0.7862531713179329,-0.6793630658298838,0.0
2018-12-26,-0.08913187541418158,-0.7873426110006626,-0.0,1.0,-0.768754141815772,-0.6681908548707753,0.0
2018-12-27,-0.05387356727774745,-0.7602016245545317,-0.0,1.0,-0.7177256236555687,-0.6787812630429896,0.0
2018-12-28,-0.053216073950442935,-0.7607523430478881,-0.0,1.0,-0.7174541019386315,-0.6782321222236487,0.0
2018-12-31,-0.0530589972395198,-0.7614110547602234,-0.0,1.0,-0.7173075688515119,-0.6780509725877898,0.0
2019-01-02,-0.05164228894021042,-0.7610662047729023,-0.0,1.0,-0.7163843982550681,-0.6785026943802925,0.0
2019-01-03,-0.06836672347814901,-0.7587870212560697,-0.0,1.0,-0.7341222625976781,-0.6544361192397979,0.0
2019-01-04,-0.045934699103713186,-0.7662291933418693,-0.0,1.0,-0.7277848911651729,-0.6610755441741357,0.0
2019-01-07,-0.030120671728787927,-0.7446989508176061,-0.0,1.0,-0.7284413497589716,-0.6474369072749614,0.0
2019-01-08,-0.03208253389110811,-0.7363256062655302,-0.0,1.0,-0.7318906677570535,-0.6450476519988677,0.0
2019-01-09,-0.033534180888987034,-0.7446291681125587,-0.0,1.0,-0.7337770907599609,-0.6427332092495032,0.0
2019-01-10,-0.03393572397262434,-0.7438420538051534,-0.0,1.0,-0.7338758002964645,-0.6422241145488378,0.0
2019-01-11,-0.03398655684937991,-0.7419293761242072,-0.0,1.0,-0.7350184606645839,-0.6447347660071318,0.0
2019-01-14,-0.04502123643227937,-0.7402233758061978,-0.0,1.0,-0.7296208903570867,-0.6312726128677049,0.0
2019-01-15,-0.047032580351252004,-0.7350215212542021,-0.0,1.0,-0.7297433158440416,-0.6299600992805303,0.0
2019-01-16,-0.051745832022648625,-0.7346335325574079,-0.0,1.0,-0.73475935828877,-0.6245045611827619,0.0
2019-01-17,-0.05353042931278503,-0.7314357603396759,-0.0,1.0,-0.7356188079886774,-0.6245636106306023,0.0
2019-01-18,-0.06746837419959395,-0.7237857254411995,-0.0,1.0,-0.7228486646884272,-0.6094330782445729,0.0
2019-01-22,-0.0,-0.766133114007339,-0.0,1.0,-0.8354738706820195,-0.561748703024168,0.0
2019-01-23,-0.0,-0.7372638809387521,-0.0,1.0,-0.8427780957832474,-0.6000127202187877,0.0
2019-01-24,-0.0,-0.7518578250007906,-0.0,1.0,-0.8046042437466401,-0.605824874300351,0.0
2019-01-25,-0.0,-0.7482364156339372,-0.0,1.0,-0.8614235780108039,-0.5679694947569114,0.0
2019-01-28,-0.0,-0.7443154714581015,-0.0,1.0,-0.8678645253617426,-0.5679440292574336,0.0
2019-01-29,-0.0,-0.7419829738206489,-0.0,1.0,-0.8904819816936567,-0.5679446969212059,0.0
2019-01-30,-0.0,-0.745198627721312,-0.0,1.0,-0.8942575908172753,-0.5668023982814454,0.0
2019-01-31,-0.0,-0.7535446205170976,-0.0,1.0,-0.8564508885609803,-0.5978379418746391,0.0
2019-02-01,-0.0,-0.7560795162120433,-0.0,1.0,-0.862808800823469,-0.5977869274318065,0.0
2019-02-04,-0.0,-0.7619078269824923,-0.0,1.0,-0.8688208032955715,-0.5875708032955717,0.0
2019-02-05,-0.0,-0.7769449470147325,-0.0,1.0,-0.8745799948307056,-0.5792840527268027,0.0
2019-02-06,-0.0,-0.7794611706938881,-0.0,1.0,-0.8690076237239954,-0.581922729034759,0.0
2019-02-07,-0.0,-0.7896337517794745,-0.0,1.0,-0.8831694059790345,-0.5625727966869418,0.0
2019-02-08,-0.0,-0.7860174296173907,-0.0,1.0,-0.8980788544400169,-0.5556095506528008,0.0
2019-02-11,-0.0,-0.9150712207076122,-0.0,1.0,-1.2344156838719558,-0.6795833971511717,0.0
2019-02-12,-0.0,-0.938510081576112,-0.0,1.0,-1.2314914575958134,-0.6779282745882715,0.0
2019-02-13,-0.0,-0.944963655244029,-0.0,1.0,-1.2294527133571784,-0.6715895542479134,0.0
2019-02-14,-0.0,-0.9475930482928331,-0.0,1.0,-1.2288526607197787,-0.6685250692094741,0.0
2019-02-15,-0.0,-0.9823581526135355,-0.0,1.0,-1.2138592504140826,-0.655714340741882,0.0
2019-02-19,-0.0,-0.974156828058301,-0.0,1.0,-1.218397877168019,-0.6531938622466639,0.0
2019-02-20,-0.0,-0.9733159027991387,-0.0,1.0,-1.2199323285143033,-0.6517225469086436,0.0
2019-02-21,-0.0,-0.9905895909352794,-0.0,1.0,-1.2138659496831186,-0.6365277511042826,0.0
2019-02-22,-0.0,-0.9771794576765236,-0.0,1.0,-1.2328462394047481,-0.6253595673685421,0.0
2019-02-25,-0.0,-0.9727594975726286,-0.0,1.0,-1.2452415812591509,-0.6349695615319412,0.0
2019-02-26,-0.0,-0.9733168813141049,-0.0,1.0,-1.2572684506825018,-0.6253181152155471,0.0
2019-02-27,-0.0,-0.974084485347915,-0.0,1.0,-1.2477569409680773,-0.6289036928645694,0.0
2019-02-28,-0.0,-0.9760419074031277,-0.0,1.0,-1.2487096525691392,-0.6269932978969263,0.0
2019-03-01,-0.0,-0.9801564366354565,-0.0,1.0,-1.2557700458521173,-0.6171540862328055,0.0
2019-03-04,-0.0,-0.9747303543913713,-0.0,1.0,-1.2468027734976888,-0.6305084745762711,0.0
2019-03-05,-0.0,-0.9672877367588626,-0.0,1.0,-1.2562974964317402,-0.6339544034255294,0.0
2019-03-06,-0.0,-0.9641494159824218,-0.0,1.0,-1.256312401218149,-0.6344396900659189,0.0
2019-03-07,-0.0,-0.967712106033752,-0.0,1.0,-1.2553748940433074,-0.629883640286661,0.0
2019-03-08,-0.0,-0.9600124596036289,-0.0,1.0,-1.3027683681812872,-0.6308063699723552,0.0
2019-03-11,-0.0,-0.9568020124995086,-0.0,1.0,-1.2944066664046223,-0.6794937305923509,0.0
2019-03-12,-0.0,-0.905466110117273,-0.0,1.0,-1.3250248459550784,-0.7448618564897636,0.0
2019-03-13,-0.0,-0.92249550089982,-0.0,1.0,-1.3286142771445713,-0.7480903819236153,0.0
2019-03-14,-0.0,-0.924103752847608,-0.0,1.0,-1.3255665241197396,-0.7469725430638264,0.0
2019-03-15,-0.0,-0.9203798685686809,-0.0,1.0,-1.329539990383074,-0.7571325532937971,0.0
2019-03-18,-0.0,-0.938744939271255,-0.0,1.0,-1.3383805668016193,-0.7714574898785425,0.0
2019-03-19,-0.0,-0.9360896130346231,-0.0,1.0,-1.3461914460285134,-0.7910386965376782,0.0
2019-03-20,-0.0,-0.9306497752349816,-0.0,1.0,-1.351736820596649,-0.8042501021659174,0.0
2019-03-21,-0.0,-0.9327851415480282,-0.0,1.0,-1.3547700867288497,-0.8033873343151694,0.0
2019-03-22,-0.0,-0.9245492714250433,-0.0,1.0,-1.3899728327982217,-0.8017205894459538,0.0
2019-03-25,-0.0,-0.8878626890069473,-0.0,1.0,-1.4009807928075195,-0.7977932161830813,0.0
2019-03-26,-0.0,-0.8923798165892174,-0.0,1.0,-1.402804622280709,-0.8171649463338405,0.0
2019-03-27,-0.0,-0.8818405916187345,-0.0,1.0,-1.411216105176664,-0.8154478225143795,0.0
2019-03-28,-0.0,-0.8760435944889986,-0.0,1.0,-1.4067859346082663,-0.8298992391527863,0.0
2019-03-29,-0.0,-0.86669682885699,-0.0,1.0,-1.4099041664952905,-0.836424957841484,0.0
2019-04-01,-0.0,-0.8741359447004609,-0.0,1.0,-1.4063528637261355,-0.8341013824884793,0.0
2019-04-02,-0.0,-0.9002540775346283,-0.0,1.0,-1.4371772805507748,-0.7606343742316204,0.0
2019-04-03,-0.0,-0.9010655737704918,-0.0,1.0,-1.4348360655737706,-0.7624180327868852,0.0
2019-04-04,-0.0,-0.8997334426901784,-0.0,1.0,-1.4376460939101905,-0.763502152962887,0.0
2019-04-05,-0.0,-0.8954439012365967,-0.0,1.0,-1.4495296002629308,-0.7633211453925476,0.0
2019-04-08,-0.0,-0.891829783741639,-0.0,1.0,-1.452336985514383,-0.7594074438836227,0.0
2019-04-09,-0.0,-0.886064494899638,-0.0,1.0,-1.4713310299440605,-0.7558407370845673,0.0
2019-04-10,-0.0,-0.8747893979864393,-0.0,1.0,-1.4902403944935276,-0.7443188822683378,0.0
2019-04-11,-0.0,-0.8664694523193229,-0.0,1.0,-1.4979662270430174,-0.744196556966186,0.0
2019-04-12,-0.0,-0.866370808678501,-0.0,1.0,-1.5002876397107165,-0.7424802761341223,0.0
2019-04-15,-0.0,-0.8678819230611323,-0.0,1.0,-1.4939031900480355,-0.7438108141396723,0.0
2019-04-16,-0.0,-0.8688652511396772,-0.0,1.0,-1.4922994784180048,-0.7457801141730667,0.0
2019-04-17,-0.0,-0.8410294604435617,-0.0,1.0,-1.5698857994041708,-0.7267874875868917,0.0
2019-04-18,-0.0,-0.9037210291303424,-0.0,1.0,-1.6260684669359982,-0.7228152243248991,0.0
2019-04-22,-0.0,-0.907977293098297,-0.0,1.0,-1.6293055614836314,-0.7309317512484529,0.0
2019-04-23,-0.0,-0.9013399334300589,-0.0,1.0,-1.6348041307501922,-0.7311598532047452,0.0
2019-04-24,-0.0,-0.9063582332064822,-0.0,1.0,-1.6400136828152392,-0.7295078462393638,0.0
2019-04-25,-0.0,-0.9223501116646625,-0.0,1.0,-1.6561587356124379,-0.7162858615358186,0.0
2019-04-26,-0.0,-0.9154021407385118,-0.0,1.0,-1.6717104414735846,-0.7115591282293772,0.0
2019-04-29,-0.0,-0.9070237276478679,-0.0,1.0,-1.6717245529573588,-0.7197386519944979,0.0
2019-04-30,-0.0,-0.9085687138291441,-0.0,1.0,-1.6724108145460828,-0.7379286516368663,0.0
2019-05-01,-0.0,-0.9141610506307241,-0.0,1.0,-1.6679626749611198,-0.7379039225851045,0.0
2019-05-02,-0.0,-0.9213270142180094,-0.0,1.0,-1.6324859974149075,-0.7546747091770789,0.0
2019-05-03,-0.0,-0.9326205974910549,-0.0,1.0,-1.6266327542354615,-0.7516058110962625,0.0
2019-05-06,-0.0,-0.90287460194509,-0.0,1.0,-1.639125570186763,-0.7612961528530855,0.0
2019-05-07,-0.0,-0.9089891028125943,-0.0,1.0,-1.637593142955593,-0.7606064521686695,0.0
2019-05-08,-0.0,-0.9024515466563985,-0.0,1.0,-1.6028323278997134,-0.7731570615667651,0.0
2019-05-09,-0.0,-0.900663101604278,-0.0,1.0,-1.613903743315508,-0.7635080213903742,0.0
2019-05-10,-0.0,-0.9009452119242121,-0.0,1.0,-1.6137889739532099,-0.7622000769855867,0.0
2019-05-13,-0.0,-0.8998118532455315,-0.0,1.0,-1.6128880526810914,-0.763362695629864,0.0
2019-05-14,-0.0,-0.8517830765984385,-0.0,1.0,-1.613420552859253,-0.7550960118168389,0.0
2019-05-15,-0.0,-0.857082488167681,-0.0,1.0,-1.624028059499662,-0.7447599729546992,0.0
2019-05-16,-0.0,-0.8616490486257928,-0.0,1.0,-1.6201268498942918,-0.7465116279069768,0.0
2019-05-17,-0.0,-0.8593465271009025,-0.0,1.0,-1.6024070856464805,-0.7761156079162604,0.0
2019-05-20,-0.0,-0.8493614141926752,-0.0,1.0,-1.6049226084750063,-0.7747610589528884,0.0
2019-05-21,-0.0,-0.8450948097470333,-0.0,1.0,-1.6044174162760252,-0.7736390894885763,0.0
2019-05-22,-0.0,-0.8360952983343876,-0.0,1.0,-1.6095298334387518,-0.7710731604469745,0.0
2019-05-23,-0.0,-0.8333263131291857,-0.011962427867402384,1.0,-1.6146750347500105,-0.7521587127753675,0.0
2019-05-24,-0.0,-0.8175326584617969,-0.01684378544125677,1.0,-1.617255429075482,-0.7488133742176671,0.0
2019-05-28,-0.0,-0.8203361344537815,-0.015252100840336135,1.0,-1.617563025210084,-0.7485294117647059,0.0
2019-05-29,-0.0,-0.8295402154323317,-0.016639423278427427,1.0,-1.6198499518001592,-0.7252609078335219,0.0
2019-05-30,-0.0,-0.830313705754068,-0.013588324106693507,1.0,-1.6246854554604933,-0.725297768830733,0.0
2019-05-31,-0.0,-0.8312292916159879,-0.016398943086021054,1.0,-1.62471165541249,-0.7218051419703896,0.0
2019-06-03,-0.0,-0.8341180882536772,-0.045126880286678606,1.0,-1.6174423934330597,-0.6701945914413101,0.0
2019-06-04,-0.0,-0.8347844199125183,-0.04815663403457613,1.0,-1.6205790460320764,-0.6622786919391793,0.0
2019-06-05,-0.0,-0.8134785288678857,-0.07865214711321142,1.0,-1.615944113416889,-0.6012327922745017,0.0
2019-06-06,-0.0,-0.8247329498767461,-0.06261298274445358,1.0,-1.6049712407559573,-0.6161462612982744,0.0
2019-06-07,-0.0,-0.8521749866249639,-0.05971439153874645,1.0,-1.5875138894604715,-0.6159924276719206,0.0
2019-06-10,-0.0,-0.8566555706242551,-0.05548021205769942,1.0,-1.574158550117125,-0.623309908354909,0.0
2019-06-11,-0.0,-0.8577433445973791,-0.0881892359680211,1.0,-1.5577351026127093,-0.6172834418527983,0.0
2019-06-12,-0.0,-0.8511931841680797,-0.08019355639191034,1.0,-1.5690061623723064,-0.6354274370321353,0.0
2019-06-13,-0.0,-0.8620404107320304,-0.09353262669758197,1.0,-1.5537015568068895,-0.6311278569062604,0.0
2019-06-14,-0.0,-0.8438809810349837,-0.1113831597294269,1.0,-1.5750923351454538,-0.6195377017886045,0.0
2019-06-17,-0.0,-0.8466168534661684,-0.11199667911996679,1.0,-1.5731008717310089,-0.6194271481942715,0.0
2019-06-18,-0.0,-0.8543906996055636,-0.11156321361843471,1.0,-1.5705210712061448,-0.6154868175212789,0.0
2019-06-19,-0.0,-0.8342383419689119,-0.12625906735751297,1.0,-1.5640621761658031,-0.620559585492228,0.0
2019-06-20,-0.0,-0.8374730021598272,-0.13191560059810598,1.0,-1.5618042864263166,-0.622320983552085,0.0
2019-06-21,-0.0,-0.8317749206879278,-0.13846218066455168,1.0,-1.5770161963599933,-0.6270662881950242,0.0
2019-06-24,-0.0,-0.7998324607329843,-0.1393089005235602,1.0,-1.580649214659686,-0.6686910994764398,0.0
2019-06-25,-0.0,-0.805653561827957,-0.13041834677419353,1.0,-1.586189516129032,-0.6779653897849461,0.0
2019-06-26,-0.0,-0.8045735423935432,-0.12728572029089075,1.0,-1.5815292782378412,-0.6902349825549624,0.0
2019-06-27,-0.0,-0.8060414026193493,-0.15800591465990707,1.0,-1.5980143641740598,-0.6626953950147867,0.0
2019-06-28,-0.0,-0.8065824496176432,-0.1573788499725379,1.0,-1.59841987409692,-0.6625543960454602,0.0
2019-07-01,-0.0,-0.7914255543822598,-0.16654699049630411,1.0,-1.6170221752903908,-0.6489123548046463,0.0
2019-07-02,-0.0,-0.7898914833424818,-0.1637883714056496,1.0,-1.6207406156314657,-0.6479753409618714,0.0
2019-07-03,-0.0,-0.8044324141431229,-0.1522585010996447,1.0,-1.6149551683302317,-0.6577567247504652,0.0
2019-07-05,-0.0,-0.7957612420153137,-0.15064089005457085,1.0,-1.6161851178137825,-0.6676678370489446,0.0
2019-07-08,-0.0,-0.797733327694845,-0.14712225652302618,1.0,-1.6139045122002789,-0.670106144542648,0.0
2019-07-09,-0.0,-0.794066686388032,-0.14617757680767443,1.0,-1.6157291974813,-0.6700333854540844,0.0
2019-07-10,-0.0,-0.7283764548270953,-0.12722933936196937,1.0,-1.6585447542493512,-0.6724022439922968,0.0
2019-07-11,-0.0,-0.7186675047140163,-0.1412528807877645,1.0,-1.6655353027446052,-0.664822962497381,0.0
2019-07-12,-0.0,-0.8037700027122322,-0.1694241027031914,1.0,-1.8156586203779044,-0.7315342193291746,0.0
2019-07-15,-0.0,-0.9397874852420307,-0.27010363373999735,1.0,-1.6838077747168656,-0.47903275176002447,0.0
2019-07-16,-0.0,-0.8953262587491533,-0.2946940618649808,1.0,-1.7674418604651163,-0.5582750056446151,0.0
2019-07-17,-0.0,-0.8883936692741496,-0.301164271420775,1.0,-1.7894305985082772,-0.5689466981990177,0.0
2019-07-18,-0.0,-0.8903158467961517,-0.3098565982937012,1.0,-1.781040116173534,-0.556861499364676,0.0
2019-07-19,-0.0,-0.8955523149835947,-0.3089682829019322,1.0,-1.7990794750273422,-0.5534542471746263,0.0
2019-07-22,-0.0,-0.8995766376837985,-0.30841717121136253,1.0,-1.795374880502572,-0.5489142805116767,0.0
2019-07-23,-0.0,-0.897987004135048,-0.30472122506475213,1.0,-1.7895669559685556,-0.5517335393283955,0.0
2019-07-24,-0.0,-0.8982103924418605,-0.30373364825581395,1.0,-1.790107194767442,-0.5500999273255814,0.0
2019-07-25,-0.0,-0.8791368211079881,-0.3109529422431771,1.0,-1.8090035361320156,-0.5344546196391332,0.0
2019-07-26,-0.0,-0.8571169619794263,-0.3143608102596637,1.0,-1.82136221507228,-0.5388136130874156,0.0
2019-07-29,-0.0,-0.8798808432630614,-0.31659028414298807,1.0,-1.8489917506874425,-0.5374885426214482,0.0
2019-07-30,-0.0,-0.8856828294875911,-0.31987705858066884,1.0,-1.8431579430249094,-0.5386485618606358,0.0
2019-07-31,-0.0,-0.898278632086298,-0.3199449162267615,1.0,-1.8361257746155615,-0.5359651136102823,0.0
2019-08-01,-0.0,-0.929863214908657,-0.3131368768934178,1.0,-1.8291104378958964,-0.5180391076838337,0.0
2019-08-02,-0.0,-0.9210369350768525,-0.3196604725854554,1.0,-1.8289057123193393,-0.5186051846753843,0.0
2019-08-05,-0.0,-0.9215929447430069,-0.31762436268430483,1.0,-1.8311055991915852,-0.5229433650268707,0.0
2019-08-06,-0.0,-0.9178428101185914,-0.3126662758713983,1.0,-1.7581728818144924,-0.520494205708617,0.0
2019-08-07,-0.0,-0.9208717142215234,-0.2894181082902718,1.0,-1.7535834643900248,-0.5294989889912379,0.0
2019-08-08,-0.0,-0.9182059233292885,-0.2848860725360658,1.0,-1.7566401510044491,-0.5344478899824726,0.0
2019-08-09,-0.0,-0.9077678571428571,-0.27281249999999996,1.0,-1.7428125,-0.5408482142857143,0.0
2019-08-12,-0.0,-0.9060282896791755,-0.27888090669760385,1.0,-1.7480255231805808,-0.5291597876043015,0.0
2019-08-13,-0.0,-0.8915205852178955,-0.2742762835095232,1.0,-1.7620322048262633,-0.5326731789999554,0.0
2019-08-14,-0.0,-0.9041290093921673,-0.2709551656920078,1.0,-1.735069998227893,-0.5201577175261386,0.0
2019-08-15,-0.0,-0.9304276029897445,-0.2864157830697028,1.0,-1.6895532765513646,-0.43920563184425515,0.0
2019-08-16,-0.0,-0.9192854348676489,-0.2934758986395445,1.0,-1.6943104272612683,-0.4394314773764506,0.0
2019-08-19,-0.0,-0.8892159833759037,-0.3020909996103727,1.0,-1.711242910948526,-0.4265985540499589,0.0
2019-08-20,-0.0,-0.9021992238033635,-0.2971108236308754,1.0,-1.7090556274256146,-0.4038378611470461,0.0
2019-08-21,-0.0,-0.9041525314553184,-0.34602997380512734,1.0,-1.6745823850216859,-0.3694765319706274,0.0
2019-08-22,-0.0,-0.906614619080302,-0.3423558682223748,1.0,-1.6765614275909404,-0.36410432395332876,0.0
2019-08-23,-0.0,-0.9073415334504779,-0.33793339904855785,1.0,-1.6740667723824625,-0.3664338061972314,0.0
2019-08-26,-0.0,-0.8884940778341793,-0.34005922165820646,1.0,-1.6686125211505922,-0.33295262267343484,0.0
2019-08-27,-0.0,-0.8864278783276378,-0.333164578323419,1.0,-1.6619837151415433,-0.3372990760663207,0.0
2019-08-28,-0.0,-0.8837444655281467,-0.33303816150115956,1.0,-1.6627450980392158,-0.33721273455618805,0.0
2019-08-29,-0.0,-0.8876035838976991,-0.3350439574306987,1.0,-1.657342363185126,-0.3264627939258823,0.0
2019-08-30,-0.0,-0.8732950014689217,-0.34351785789230704,1.0,-1.6669324715658704,-0.3131741301884417,0.0
2019-09-03,-0.0,-0.8749108004869244,-0.34785711287411325,1.0,-1.6617554464173279,-0.3131007849557151,0.0
2019-09-04,-0.0,-0.8740286470365858,-0.3533414541941446,1.0,-1.663544335699584,-0.3095308102658882,0.0
2019-09-05,-0.0,-0.8969279838845057,-0.3486234681886856,1.0,-1.6773124055732753,-0.27387946953164344,0.0
