Date,ETG,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-05-11,1.0,-0.1139116128147708,-0.3588729948357022,-0.3187011562542846,-0.3645400118824551,-0.12906174306475937,0.0
2020-05-12,1.0,-0.11396714419539836,-0.35855781753375826,-0.3182991751776452,-0.3641784906436356,-0.12982383987936116,0.0
2020-05-13,1.0,-0.11155987586710478,-0.3548055859802847,-0.32012139466958744,-0.3666255932822198,-0.12876506024096385,0.0
2020-05-14,1.0,-0.11088806259552433,-0.3536054018295048,-0.32089330930492505,-0.36836462349157106,-0.12740379131783652,0.0
2020-05-15,1.0,-0.10950719481881827,-0.35705001026202365,-0.32179425782764365,-0.3680873868326834,-0.12401085494059427,0.0
2020-05-18,1.0,-0.11081950751956912,-0.35094365457906385,-0.3167347497660832,-0.3687441520801479,-0.13489582144731738,0.0
2020-05-19,1.0,-0.11309483092778803,-0.34404998061882935,-0.32530724855781284,-0.3695191189547849,-0.12816654125909205,0.0
2020-05-20,1.0,-0.1137855579868709,-0.34169857768052514,-0.3272702407002189,-0.369142049598833,-0.1274845003646973,0.0
2020-05-21,1.0,-0.1133665960403709,-0.33686464812156836,-0.33176132868566743,-0.36978561501834006,-0.1264894174469733,0.0
2020-05-22,1.0,-0.11235110574623636,-0.33764547794201377,-0.3322477053772747,-0.36987268544878943,-0.12542419204227115,0.0
2020-05-26,1.0,-0.11302228094956031,-0.3394541395179295,-0.3339180753633754,-0.3693671116781337,-0.12245409395361553,0.0
2020-05-27,1.0,-0.11311598660378648,-0.339439090515572,-0.3337662041783428,-0.3692843961451712,-0.12268471054610075,0.0
2020-05-28,1.0,-0.11070850709874433,-0.341742439780315,-0.33164695426266494,-0.3682003600647205,-0.1266151637382922,0.0
2020-05-29,1.0,-0.11638461889339961,-0.3364046891392601,-0.3359941613830224,-0.37501710532317656,-0.11690918213748118,0.0
2020-06-01,1.0,-0.11629763072081728,-0.33819807082753744,-0.333318131028664,-0.3752080815451623,-0.11734658974300505,0.0
2020-06-02,1.0,-0.11748864595933085,-0.34032453157450304,-0.333295296346167,-0.3746262866010909,-0.11648446949814,0.0
2020-06-03,1.0,-0.11769135971518553,-0.3401341914281802,-0.3317586380026473,-0.3754393171755899,-0.11716646127162353,0.0
2020-06-04,1.0,-0.11636778983438036,-0.3441918903483724,-0.3234037692747002,-0.3776356367789835,-0.12278697886921759,0.0
2020-06-05,1.0,-0.113189448441247,-0.3441132808039283,-0.3224620303756994,-0.37665867306155076,-0.1274637432910814,0.0
2020-06-08,1.0,-0.11299744432274553,-0.34159364731653885,-0.3278568820737495,-0.3747489959839357,-0.124657721796276,0.0
2020-06-09,1.0,-0.11360989976940113,-0.34194844631155963,-0.3273362405534373,-0.3747117514098495,-0.12555081166236673,0.0
2020-06-10,1.0,-0.11374429223744292,-0.3421004566210046,-0.32926940639269403,-0.37525114155251144,-0.12271689497716895,0.0
2020-06-11,1.0,-0.11347291034041873,-0.3440717824607868,-0.32886595584374073,-0.3742094568369141,-0.122537044224754,0.0
2020-06-12,1.0,-0.12066289262235207,-0.33925310445580714,-0.32809075967859747,-0.36810628195763323,-0.12657505478451422,0.0
2020-06-15,1.0,-0.1206955569247621,-0.336642249149951,-0.3312795235161224,-0.36861322197120105,-0.12475753634102373,0.0
2020-06-16,1.0,-0.12250484772442112,-0.3300102657693624,-0.32797992471769133,-0.372008668871906,-0.12880118626668188,0.0
2020-06-17,1.0,-0.12280061160683721,-0.3305415459047445,-0.32825943084050296,-0.3723498938816495,-0.12818640315844723,0.0
2020-06-18,1.0,-0.12538240263001688,-0.3267659011004064,-0.3312862426373225,-0.37329345691977533,-0.1262499429249806,0.0
2020-06-19,1.0,-0.12566783871409654,-0.32675007991232474,-0.33120233800630167,-0.37303073199689485,-0.1265354582401023,0.0
2020-06-22,1.0,-0.12659557463521567,-0.32692439430959286,-0.3290023519740598,-0.3745347429954559,-0.126435731737949,0.0
2020-06-23,1.0,-0.12565923152439443,-0.3263395812880985,-0.32882810894728426,-0.3745348279719641,-0.12769114860391315,0.0
2020-06-24,1.0,-0.12540236970070542,-0.3264388283907495,-0.32899573088601236,-0.3743807501769285,-0.1277538068168847,0.0
2020-06-25,1.0,-0.12279941621818845,-0.3257092036851227,-0.3308857064672079,-0.37405363495393595,-0.12694974003466203,0.0
2020-06-26,1.0,-0.12254946658156288,-0.3248153551563782,-0.3301495395276739,-0.37412236710130387,-0.12790644661256495,0.0
2020-06-29,1.0,-0.11962659380692169,-0.3237249544626594,-0.3315118397085611,-0.37299635701275047,-0.12903005464480874,0.0
2020-06-30,1.0,-0.12124937394709284,-0.3196739971770705,-0.3330601466102081,-0.3732641260301416,-0.1293083822792879,0.0
