Date,AMD,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-31,1.0,-0.8855674580196873,-1.9486103068905618,-0.2159814707585408,-1.7194557035321365,-1.468370005790388,0.0
2018-11-01,1.0,-0.8840002894565453,-1.9503582024748531,-0.21354656632173094,-1.7200955206599609,-1.4684130544901945,0.0
2018-11-02,1.0,-0.8845289040400378,-1.9593094944512948,-0.2147675346340756,-1.7217668818452168,-1.472836730253137,0.0
2018-11-05,1.0,-0.8782079164854284,-1.976221545599536,-0.21444106133101346,-1.7220530665506741,-1.4586051906626067,0.0
2018-11-06,1.0,-0.895367412140575,-1.992158001742666,-0.20628812082486203,-1.7184141736857392,-1.44888178913738,0.0
2018-11-07,1.0,-0.8952795933188091,-1.9931009440813365,-0.20508351488743648,-1.7193899782135078,-1.4493100944081336,0.0
2018-11-08,1.0,-0.8575733658606587,-1.991748582908804,-0.16947693190787114,-1.7027337303580399,-1.4536126856568845,0.0
2018-11-09,1.0,-0.8608795630928427,-1.9951135383730956,-0.16800804828973842,-1.7047283702213278,-1.4572434607645874,0.0
2018-11-12,1.0,-0.8604235226784949,-1.9577192731435114,-0.1644727428816712,-1.720203176420089,-1.4512090427815139,0.0
2018-11-13,1.0,-0.8433700675435478,-1.9574120156416637,-0.14105936722360468,-1.7237824386775684,-1.4442232492001423,0.0
2018-11-14,1.0,-0.8496685437308432,-1.9601539667830923,-0.13985316130871764,-1.7304155677525126,-1.4480005702473446,0.0
2018-11-15,1.0,-0.8667967620699624,-2.005637467476149,-0.12142237640936686,-1.786715813819023,-1.446949985544955,0.0
2018-11-16,1.0,-0.8609991361934927,-1.986898934638641,-0.11690181399366543,-1.7814569536423843,-1.4521307227181113,0.0
2018-11-19,1.0,-0.8680254408788667,-1.9871350101185314,-0.14122578779994216,-1.7773200346921074,-1.4538884070540619,0.0
2018-11-20,1.0,-0.8371157713300775,-1.981614478598104,-0.10542947428899742,-1.7861964952599827,-1.4714880781384658,0.0
2018-11-21,1.0,-0.8513629227914943,-1.9730269730269734,-0.11930926216640503,-1.7867846439275012,-1.4052376195233338,0.0
2018-11-23,1.0,-0.854646999856795,-1.9377058570814838,-0.1301016754976371,-1.816840899326937,-1.4209508807102962,0.0
2018-11-26,1.0,-0.8573482887546735,-1.9677164222030485,-0.12108139200460166,-1.8209663503019842,-1.4229220592464766,0.0
2018-11-27,1.0,-0.8477422120605888,-1.973492426407545,-0.0973849671334667,-1.8138753929694198,-1.4124749928551015,0.0
2018-11-28,1.0,-0.8563631140476874,-1.9538207411663315,-0.10083309393852341,-1.8394857799482909,-1.4313415685147945,0.0
2018-11-29,1.0,-0.8037509805319832,-1.9500820081295014,-0.03373030022106539,-1.8683591242958,-1.4752192826071455,0.0
2018-11-30,1.0,-0.8052485202880982,-1.951508236468659,-0.031234400627540473,-1.871211580974114,-1.4719389574270842,0.0
2018-12-03,1.0,-0.8058391034335071,-1.9597401670354773,-0.016632165036762084,-1.878720822328503,-1.4773359982868157,0.0
2018-12-04,1.0,-0.8216500793307371,-1.9791576518101832,-0.0,-1.90992355401702,-1.5005048319630752,0.0
2018-12-06,1.0,-0.7741778826141251,-1.838351602608575,-0.06743443874011378,-1.851533231580408,-1.406271680310809,0.0
2018-12-07,1.0,-0.7776621574748526,-1.8371834894207424,-0.07062088102670828,-1.8505029483177244,-1.401179327089837,0.0
2018-12-10,1.0,-0.7484742508400193,-1.8337790578070357,-0.05739559761365975,-1.8448193101556607,-1.372899951998903,0.0
2018-12-11,1.0,-0.7607383010841223,-1.8276382599149168,-0.06724303554274735,-1.8481542472896937,-1.3577603952243722,0.0
2018-12-12,1.0,-0.7606696857417318,-1.827501029230136,-0.06751749691230959,-1.84767393989296,-1.3581034719363247,0.0
2018-12-13,1.0,-0.7582379941083784,-1.8194149482770432,-0.0717270672055902,-1.8483249982873193,-1.3529492361444133,0.0
2018-12-14,1.0,-0.758580530245941,-1.8195519627320684,-0.07275467561827773,-1.8468178392820442,-1.353017743371926,0.0
2018-12-17,1.0,-0.7317774279652317,-1.8328656491684348,-0.03955923619191021,-1.8349188967216483,-1.4049688590787763,0.0
2018-12-18,1.0,-0.7167673203501391,-1.8135984257311528,-0.023071181380199497,-1.8292054013706995,-1.402999253579426,0.0
2018-12-19,1.0,-0.7316608878917669,-1.8139234482289754,-0.020531647290774356,-1.827996464749473,-1.4045142429804882,0.0
2018-12-20,1.0,-0.7222710375126732,-1.7926326461642448,-0.03751267320040554,-1.8171679621493746,-1.3894558972625888,0.0
2018-12-21,1.0,-0.7171676417187814,-1.7973236500571583,-0.027906663976867727,-1.8277183780512405,-1.354381010019501,0.0
2018-12-24,1.0,-0.6819272291083567,-1.7608956417433026,-0.03718512594962015,-1.814007730241237,-1.3699853391976544,0.0
2018-12-26,1.0,-0.6910375800805759,-1.7861435836470512,-0.01611518393765273,-1.769764216366158,-1.34152301697378,0.0
2018-12-27,1.0,-0.5884544937788164,-1.7142045095686225,-0.009789679782732267,-1.6440977704793784,-1.3593759868628814,0.0
2018-12-28,1.0,-0.5786306922541009,-1.737792133764013,-0.0,-1.6548863132560645,-1.362214199759326,0.0
2018-12-31,1.0,-0.5765160636208099,-1.742791965021228,-0.0,-1.6552183004879284,-1.3622077181420695,0.0
2019-01-02,1.0,-0.5734996201570018,-1.741833375538111,-0.0,-1.6533932641174982,-1.3619270701443404,0.0
2019-01-03,1.0,-0.5767965587044535,-1.7384235829959513,-0.0034159919028340082,-1.6540991902834008,-1.3531756072874492,0.0
2019-01-04,1.0,-0.5629022082018927,-1.7418296529968453,-0.0,-1.6512933753943217,-1.353123028391167,0.0
2019-01-07,1.0,-0.5265691538603962,-1.6861075109547614,-0.03752391532432266,-1.6160587545516263,-1.305437264704067,0.0
2019-01-08,1.0,-0.5255244106181548,-1.6989666481034589,-0.03242373615494091,-1.6186498360249983,-1.3121093991708432,0.0
2019-01-09,1.0,-0.5203040979046913,-1.6777303912479142,-0.02966808826256258,-1.6232152790654555,-1.3298720563693678,0.0
2019-01-10,1.0,-0.5251611303916708,-1.6722235994050572,-0.028135845314823993,-1.639873574615766,-1.3319286068418443,0.0
2019-01-11,1.0,-0.517742837611087,-1.665900192654279,-0.038655148840967,-1.6478155490646946,-1.344540426325275,0.0
2019-01-14,1.0,-0.5163171609380817,-1.6575257476113663,-0.04771063407370642,-1.6418910534805808,-1.3407991065889069,0.0
2019-01-15,1.0,-0.5110545273879021,-1.6478698298348033,-0.05465159607502174,-1.6422183579679543,-1.3546143336231524,0.0
2019-01-16,1.0,-0.4912788906009245,-1.6635439137134052,-0.015469953775038521,-1.6113405238828968,-1.3817565485362096,0.0
2019-01-17,1.0,-0.48554521358565,-1.6566602971090425,-0.029587622511249457,-1.613141835665413,-1.3791530543056154,0.0
2019-01-18,1.0,-0.4853652486667494,-1.6465955599652735,-0.0473769068584894,-1.6129852412253505,-1.4089048741163341,0.0
2019-01-22,1.0,-0.03633655029470821,-1.8771941187900771,-0.0,-2.0754582550683334,-1.4881145151888076,0.0
2019-01-23,1.0,-0.038266960695291216,-1.8047736411985988,-0.0,-2.0913866908807885,-1.5514982488001037,0.0
2019-01-24,1.0,-0.04351773785589208,-1.8015435501653807,-0.0,-2.090537648355925,-1.549905960179,0.0
2019-01-25,1.0,-0.0,-1.7437966915688368,-0.0,-2.2921558164354323,-1.6343383137673426,0.0
2019-01-28,1.0,-0.0,-1.7167668670674683,-0.0,-2.33186372745491,-1.6313961255845022,0.0
2019-01-29,1.0,-0.0,-1.7061050638902036,-0.0,-2.3952403488607934,-1.6594550740315055,0.0
2019-01-30,1.0,-0.0,-1.7168261725378404,-0.0,-2.4101676508518297,-1.6604900563361162,0.0
2019-01-31,1.0,-0.037198033207439606,-1.7927741751585549,-0.0,-2.576070690515214,-1.7200171025440032,0.0
2019-02-01,1.0,-0.0471435703587476,-1.7880322373582482,-0.0,-2.5981028457314026,-1.6989515726410385,0.0
2019-02-04,1.0,-0.04695169666358398,-1.7976808707405563,-0.0,-2.586825069360461,-1.6824357971117592,0.0
2019-02-05,1.0,-0.0,-1.7814952204308747,-0.0,-2.6006562990440862,-1.7515337423312884,0.0
2019-02-06,1.0,-0.0,-1.79620886981402,-0.0,-2.587482117310443,-1.769384835479256,0.0
2019-02-07,1.0,-0.0,-1.798211731044349,-0.0,-2.5888412017167384,-1.765951359084406,0.0
2019-02-08,1.0,-0.0,-1.7900394123969903,-0.0,-2.6096739519885346,-1.7661769974919383,0.0
2019-02-11,1.0,-0.0,-1.7780493064040823,-0.0,-2.6268957090490908,-1.7825774455545174,0.0
2019-02-12,1.0,-0.0,-1.7824866887321917,-0.0,-2.6419628723557347,-1.7707583825010795,0.0
2019-02-13,1.0,-0.0,-1.8097916216021341,-0.0,-2.639267430961136,-1.7612661331026027,0.0
2019-02-14,1.0,-0.0,-1.7743708417703212,-0.0,-2.677538328030084,-1.7797946196123808,0.0
2019-02-15,1.0,-0.0,-1.8355006501950588,-0.0,-2.6420314983383903,-1.7469296344458896,0.0
2019-02-19,1.0,-0.011107104219257122,-1.7981247746123332,-0.0,-2.6628200504868373,-1.7403534078615217,0.0
2019-02-20,1.0,-0.008858480374504861,-1.8284479654303205,-0.0,-2.6392509902772776,-1.7254591285559955,0.0
2019-02-21,1.0,-0.01883807880356629,-1.7947224618924358,-0.0,-2.6374029335634166,-1.739071038251366,0.0
2019-02-22,1.0,-0.03228583727938011,-1.7715597646721193,-0.0,-2.6464342086382553,-1.7244224422442245,0.0
2019-02-25,1.0,-0.018680217578013168,-1.7510735757228741,-0.0,-2.6666905239049523,-1.7207987403378184,0.0
2019-02-26,1.0,-0.024744332403632982,-1.7524851605520988,-0.0,-2.654366015876421,-1.7199456482872058,0.0
2019-02-27,1.0,-0.031319270647121915,-1.754022166607079,-0.0,-2.6622095101894887,-1.7030389703253486,0.0
2019-02-28,1.0,-0.0273795871559633,-1.7487815366972477,-0.0,-2.6639908256880735,-1.727279243119266,0.0
2019-03-01,1.0,-0.026151751809128036,-1.7554632084258794,-0.0,-2.6655441713835355,-1.7176327290965108,0.0
2019-03-04,1.0,-0.013470908569790772,-1.7505732301519061,-0.0,-2.660074519919748,-1.7413298939524222,0.0
2019-03-05,1.0,-0.037873897137938456,-1.7180259665734166,-0.0,-2.677067642206441,-1.7401908041030054,0.0
2019-03-06,1.0,-0.057666165843886376,-1.699506331830865,-0.0,-2.669170780568076,-1.7281963225298704,0.0
2019-03-07,1.0,-0.06909350463954318,-1.6670949321912918,-0.0,-2.684154175588865,-1.717416131334761,0.0
2019-03-08,1.0,-0.047625920046182706,-1.6562274498484628,-0.0,-2.776591138692452,-1.735531822773849,0.0
2019-03-11,1.0,-0.028231689524365333,-1.661657426320397,-0.0,-2.7924569594397433,-1.8126641377297927,0.0
2019-03-12,1.0,-0.033062054933875894,-1.5112628978346172,-0.06743205929370731,-2.7636244731870367,-1.8910042145037063,0.0
2019-03-13,1.0,-0.05541359421771191,-1.5159523983354017,-0.1157187705336935,-2.732496167043878,-1.8812878732569176,0.0
2019-03-14,1.0,-0.04978465581429301,-1.5274837579385356,-0.11708883860135776,-2.7242134462369516,-1.8811592087013649,0.0
2019-03-15,1.0,-0.05883214887537549,-1.5124917576379222,-0.12726207048135393,-2.71924683126969,-1.9086379954575428,0.0
2019-03-18,1.0,-0.03277596922166321,-1.533589819473217,-0.20893755548978987,-2.699467298017165,-1.92394199467298,0.0
2019-03-19,1.0,-0.006823913365969441,-1.5392375018543245,-0.21510161697077587,-2.704346536122237,-1.9517875686099986,0.0
2019-03-20,1.0,-0.02019663135431751,-1.519015318954348,-0.2085969057236491,-2.797119122018139,-2.0763661306302876,0.0
2019-03-21,1.0,-0.039518769511916546,-1.513820147719485,-0.21198507576334424,-2.8120764486408287,-2.0370060153811007,0.0
2019-03-22,1.0,-0.027311894137559623,-1.5056931835667025,-0.2503462071087859,-2.854823819049084,-2.055393137405755,0.0
2019-03-25,1.0,-0.0,-1.3221313957008782,-0.3895700877989707,-2.8340145322434154,-2.023236451710566,0.0
2019-03-26,1.0,-0.0,-1.3262692483610308,-0.41492605580118924,-2.8213904558621743,-2.060527519438939,0.0
2019-03-27,1.0,-0.0,-1.30596673279414,-0.43064245383793676,-2.8351899893178696,-2.058293911185716,0.0
2019-03-28,1.0,-0.0,-1.2930296545398958,-0.4530724549067563,-2.822989911342097,-2.0739070620605315,0.0
2019-03-29,1.0,-0.0,-1.278452954215394,-0.4618971183979209,-2.82190629060613,-2.0812504777191774,0.0
2019-04-01,1.0,-0.0,-1.2937891999388098,-0.45265412268624755,-2.8239253480189688,-2.0783233899342206,0.0
2019-04-02,1.0,-0.0,-1.2965643330540109,-0.5215205302049211,-2.793707625504685,-2.006094309438562,0.0
2019-04-03,1.0,-0.0,-1.2981654867930275,-0.5231026870670625,-2.7927989647560327,-1.997944736241151,0.0
2019-04-04,1.0,-0.0,-1.3217718987925862,-0.4879643159270938,-2.8145812504806584,-2.0662923940629083,0.0
2019-04-05,1.0,-0.008780036968576708,-1.3057609365372764,-0.4946087492298213,-2.8208564386937764,-2.0717036352433764,0.0
2019-04-08,1.0,-0.011247207457052615,-1.2871889684924118,-0.5018873738540944,-2.8289808181187888,-2.0742623834835525,0.0
2019-04-09,1.0,-0.06950759035216152,-1.2391924173537798,-0.5239269476766587,-2.841797025506666,-2.0315943592509824,0.0
2019-04-10,1.0,-0.06509557073769863,-1.2084132954632687,-0.5266753665464037,-2.824057726260843,-2.0521225147770017,0.0
2019-04-11,1.0,-0.033059718352285564,-1.2085247383086077,-0.5003388809398298,-2.745086226372468,-2.043677987800286,0.0
2019-04-12,1.0,-0.0331350252278033,-1.2090518864372317,-0.5007907221929363,-2.744408464492808,-2.0433014534226976,0.0
2019-04-15,1.0,-0.022478690503130422,-1.2167911292147546,-0.5087123783661462,-2.737949762389681,-2.057328203967715,0.0
2019-04-16,1.0,-0.020679245283018864,-1.2187169811320755,-0.5028679245283019,-2.7423396226415093,-2.0625660377358486,0.0
2019-04-17,1.0,-0.01360030222893842,-1.2071779372874953,-0.504420098224405,-2.7576123913864756,-2.072761616924821,0.0
2019-04-18,1.0,-0.012397006576460807,-1.2106735202963188,-0.4953511225338273,-2.7581827802554995,-2.0825459218383857,0.0
2019-04-22,1.0,-0.0319423368740516,-1.2150986342943852,-0.4769347496206373,-2.7688163884673744,-2.0943854324734446,0.0
2019-04-23,1.0,-0.041970248937462054,-1.2111414693381908,-0.4745749848208865,-2.774514268366728,-2.0872799028536733,0.0
2019-04-24,1.0,-0.016636280765724702,-1.1722880583409299,-0.5014433302947432,-2.782285019750835,-2.123822546338499,0.0
2019-04-25,1.0,-0.0007610350076103501,-1.1795281582952817,-0.5295281582952817,-2.7872907153729076,-2.11324200913242,0.0
2019-04-26,1.0,-0.0019832189168573606,-1.168421052631579,-0.5177726926010678,-2.8049580472921436,-2.1346300533943556,0.0
2019-04-29,1.0,-0.0016006097560975609,-1.1528963414634146,-0.5051829268292682,-2.8096798780487804,-2.1526676829268294,0.0
2019-04-30,1.0,-0.004037480003047155,-1.1520530204921156,-0.5132932124628627,-2.8095528300449457,-2.1390264340671896,0.0
2019-05-01,1.0,-0.037448622316943216,-1.130917947937281,-0.5012939564621708,-2.82227127416654,-2.1195768001217843,0.0
2019-05-02,1.0,-0.03219913222196849,-1.1335921443251884,-0.49676486260181174,-2.818223338661795,-2.1313085179264677,0.0
2019-05-03,1.0,-0.01193390452876377,-1.1751835985312118,-0.49923500611995103,-2.826728886168911,-2.136780905752754,0.0
2019-05-06,1.0,-0.0,-1.0907005200367086,-0.5386203732028144,-2.842994799632916,-2.1749005812174977,0.0
2019-05-07,1.0,-0.0,-1.0769407441433163,-0.5427193385392741,-2.849333945796968,-2.1868014086663603,0.0
2019-05-08,1.0,-0.006149874724774125,-1.0638524030066054,-0.5893250322678611,-2.7672917773897203,-2.165818844430947,0.0
2019-05-09,1.0,-0.012075643654591022,-1.0574922153869522,-0.5940609098503835,-2.7759550391129335,-2.1551606288448393,0.0
2019-05-10,1.0,-0.009331613686366739,-1.0535619452241862,-0.5990440785979819,-2.7803656778696606,-2.1442986116379634,0.0
2019-05-13,1.0,-0.003565468062509483,-1.0511303292368381,-0.599377939614626,-2.7831133363677742,-2.1489151873767263,0.0
2019-05-14,1.0,-0.0,-0.9279689482720012,-0.7359856684332312,-2.7016496230499363,-2.098753452265432,0.0
2019-05-15,1.0,-0.0,-0.9371449925261585,-0.7474588938714499,-2.7127055306427503,-2.076457399103139,0.0
2019-05-16,1.0,-0.0,-0.9416909620991254,-0.7595873514240862,-2.6996336996337,-2.074605666442401,0.0
2019-05-17,1.0,-0.0,-0.9360921948664223,-0.7650228242161191,-2.680460974332111,-2.1018483873381726,0.0
2019-05-20,1.0,-0.0,-0.9169532067573628,-0.7779937210345343,-2.6780535207056357,-2.101958439228584,0.0
2019-05-21,1.0,-0.0,-0.9211922013894077,-0.7817285426159708,-2.6681855531485774,-2.0988272204377383,0.0
2019-05-22,1.0,-0.0,-0.9052090319695952,-0.8015500409866607,-2.6610775765705346,-2.0843579998509574,0.0
2019-05-23,1.0,-0.0,-0.8808340135044891,-0.8015878904800772,-2.6677302070193663,-2.0698968613192847,0.0
2019-05-24,1.0,-0.0,-0.8422297796835724,-0.8194588200502736,-2.65991423924294,-2.071565873133225,0.0
2019-05-28,1.0,-0.0,-0.8285207887157521,-0.8286684882948083,-2.6585924230115943,-2.069123402998301,0.0
2019-05-29,1.0,-0.0,-0.8851963746223566,-0.8509063444108762,-2.7640483383685805,-2.0526435045317224,0.0
2019-05-30,1.0,-0.0,-0.8848850358085187,-0.8367131549189598,-2.7655484357331326,-2.0514134941575572,0.0
2019-05-31,1.0,-0.0,-0.8970455230630088,-0.8318510702441966,-2.7616822429906547,-2.0462767561049144,0.0
2019-06-03,1.0,-0.0,-0.8995279838165879,-0.8724057840713269,-2.747284033865288,-1.9730276466621712,0.0
2019-06-04,1.0,-0.0,-0.8687826736370426,-0.8703510082150859,-2.7532486930545184,-1.9759522031366692,0.0
2019-06-05,1.0,-0.0,-0.8512846941029227,-0.8995803578001913,-2.7398954575572403,-1.871309725392034,0.0
2019-06-06,1.0,-0.0,-0.8883084394084321,-0.8654256493267604,-2.7083363990876315,-1.8957398278272386,0.0
2019-06-07,1.0,-0.0,-0.8610412660848987,-0.8801212838337524,-2.735985800917024,-1.9182073657742937,0.0
2019-06-10,1.0,-0.0,-0.8671096345514951,-0.8732373569582872,-2.7167958656330753,-1.9255813953488374,0.0
2019-06-11,1.0,-0.0,-0.8653518202713725,-0.9099132497961,-2.714243345443761,-1.9249647809001262,0.0
2019-06-12,1.0,-0.0,-0.8695458593054319,-0.9168150786583557,-2.7153457999406356,-1.918818640546156,0.0
2019-06-13,1.0,-0.0,-0.8906969832070144,-0.9331995838906227,-2.698840838163174,-1.9078614950215484,0.0
2019-06-14,1.0,-0.0,-0.8610924808107906,-0.9657202474103883,-2.7348535658394812,-1.890379312914524,0.0
2019-06-17,1.0,-0.0,-0.8645406452574323,-0.9646822144400566,-2.738022502049028,-1.8837642500558824,0.0
2019-06-18,1.0,-0.0,-0.8400628084342755,-0.9752504860176461,-2.7519066846119333,-1.9099745775385075,0.0
2019-06-19,1.0,-0.0,-0.827640214797136,-0.9906026252983293,-2.747016706443914,-1.8928997613365157,0.0
2019-06-20,1.0,-0.0,-0.8361843579592142,-0.9805781728542616,-2.7534921939194743,-1.8996787928587435,0.0
2019-06-21,1.0,-0.0,-0.8572390068800478,-0.9731528567155249,-2.730930302123841,-1.9169907268920132,0.0
2019-06-24,1.0,-0.0,-0.8410829458527075,-0.9854507274636268,-2.721013949302535,-1.9520773961301938,0.0
2019-06-25,1.0,-0.0,-0.8098559855985599,-0.9934743474347436,-2.7375487548754878,-1.95979597959796,0.0
2019-06-26,1.0,-0.0,-0.8080792911848625,-0.9746959002853283,-2.7160985132902837,-2.0097612254092208,0.0
2019-06-27,1.0,-0.0,-0.7846107468535685,-0.9825910015826361,-2.719873389102419,-2.049287813701108,0.0
2019-06-28,1.0,-0.0,-0.7576396206533192,-0.9860003010687942,-2.7341562547042,-2.0489989462592204,0.0
2019-07-01,1.0,-0.0,-0.7377259036144579,-1.0007530120481927,-2.7690512048192772,-2.0225150602409636,0.0
2019-07-02,1.0,-0.0,-0.7447720776290055,-0.9942831352489844,-2.7613961185497216,-2.0216639085301638,0.0
2019-07-03,1.0,-0.0,-0.7496051147047762,-0.9915757803685595,-2.755998495675066,-2.024445280180519,0.0
2019-07-05,1.0,-0.0,-0.74467764989092,-0.9844278943805012,-2.756789287594975,-2.0367862784924395,0.0
2019-07-08,1.0,-0.0,-0.7485894831866396,-0.9814940194087114,-2.755435191454149,-2.037237643872715,0.0
2019-07-09,1.0,-0.0,-0.7311746987951807,-0.9865210843373493,-2.760843373493976,-2.051581325301205,0.0
2019-07-10,1.0,-0.0,-0.6919716824823016,-0.982602801626751,-2.7999698749811714,-2.0567103479439672,0.0
2019-07-11,1.0,-0.0,-0.6737380576243136,-1.011509817197021,-2.8003460467915446,-2.0370871887459563,0.0
2019-07-12,1.0,-0.1201482773658962,-0.5949265881668847,-0.9806657944468673,-2.70853321703736,-1.8642971362116585,0.0
2019-07-15,1.0,-0.12621920381475327,-0.667798569467524,-1.0303446282783035,-2.639476916407774,-1.7610721768658333,0.0
2019-07-16,1.0,-0.17585585585585586,-0.6519639639639639,-1.0836036036036036,-2.60209009009009,-1.6936936936936935,0.0
2019-07-17,1.0,-0.20431182181610508,-0.6928897772701312,-1.04890062821245,-2.5526127926898914,-1.6400628212450028,0.0
2019-07-18,1.0,-0.20499108734402852,-0.6924777183600712,-1.0524064171122993,-2.5514438502673795,-1.6288057040998216,0.0
2019-07-19,1.0,-0.23509248018281798,-0.6947082767978291,-1.0431336142255232,-2.5507391273298583,-1.617653359994287,0.0
2019-07-22,1.0,-0.2336568655438196,-0.6634313445618042,-1.0274050813588353,-2.558378532686269,-1.6538681130459607,0.0
2019-07-23,1.0,-0.23714936636764913,-0.6594760074042432,-1.0234942332336607,-2.546062936067208,-1.6532820731880964,0.0
2019-07-24,1.0,-0.2374653296351611,-0.6584880164995377,-1.0359149420382618,-2.539293080150771,-1.6407083422231703,0.0
2019-07-25,1.0,-0.24369628524753179,-0.6325733361744442,-1.046168051708218,-2.555011009304638,-1.625328503444847,0.0
2019-07-26,1.0,-0.24236194796909336,-0.628411426951159,-1.0516055858793507,-2.549230878287375,-1.6171404267384986,0.0
2019-07-29,1.0,-0.2371426544654891,-0.5975739519046604,-1.053912179896432,-2.5549407675391924,-1.6501383273036814,0.0
2019-07-30,1.0,-0.2170405491472649,-0.606184983369896,-1.061920600099073,-2.5452551128724084,-1.6463095322340955,0.0
2019-07-31,1.0,-0.20487390195522812,-0.6382827996599603,-1.063828279965996,-2.5383961462170586,-1.6387786908472655,0.0
2019-08-01,1.0,-0.1724408886349025,-0.6400457175512536,-1.1062933066647618,-2.5621830130723624,-1.6624044574612473,0.0
2019-08-02,1.0,-0.1398347342926343,-0.6235218692121385,-1.130360450206582,-2.54936600655364,-1.6804388089471434,0.0
2019-08-05,1.0,-0.1339641434262948,-0.6184547524188958,-1.1237905520774047,-2.560756972111554,-1.67743312464428,0.0
2019-08-06,1.0,-0.1148951048951049,-0.6193006993006993,-1.1181118881118883,-2.4711188811188816,-1.6695804195804196,0.0
2019-08-07,1.0,-0.10537694399888417,-0.6348420391938071,-1.096171281121417,-2.4586093869865406,-1.6789873770834787,0.0
2019-08-08,1.0,-0.1089426360911689,-0.6268209381752283,-1.087474733393741,-2.4603052903045937,-1.686624381403778,0.0
2019-08-09,1.0,-0.12782060266292922,-0.6561317449194114,-1.075823405746321,-2.4635599159074983,-1.6843027330063072,0.0
2019-08-12,1.0,-0.132729173928198,-0.6426629487626351,-1.0837225514116415,-2.4649703729522483,-1.64691530149878,0.0
2019-08-13,1.0,-0.12697308949308114,-0.6414018496627495,-1.0802447674014324,-2.4671441485293095,-1.6378555037897227,0.0
2019-08-14,1.0,-0.08223844282238443,-0.6798053527980535,-1.0989224887035105,-2.451581508515815,-1.6390684741049704,0.0
2019-08-15,1.0,-0.11260401036693493,-0.7110216887191378,-1.1113081435002046,-2.3764152230255084,-1.508934661028509,0.0
