Date,FMBI,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-29,1.0,-0.0,-0.739449445803195,-0.0,-0.33616069105479524,-0.5262527970026538,0.0
2018-11-30,1.0,-0.0,-0.7396529746884838,-0.0,-0.3362035326864546,-0.525532634426784,0.0
2018-12-03,1.0,-0.0,-0.7408633543610865,-0.0,-0.33843386684740107,-0.5274490381106303,0.0
2018-12-04,1.0,-0.0,-0.7488389083128946,-0.0,-0.3335333716015238,-0.5268486145175598,0.0
2018-12-06,1.0,-0.0,-0.7391641667528706,-0.0,-0.32639391745112234,-0.520559635874625,0.0
2018-12-07,1.0,-0.0,-0.7393632154773297,-0.0,-0.3258153790445646,-0.5212735690453405,0.0
2018-12-10,1.0,-0.0,-0.7468989654639971,-0.0,-0.32286787791445776,-0.5037058006073395,0.0
2018-12-11,1.0,-0.0,-0.7505681231277762,-0.0,-0.31647040594979864,-0.5153393244499536,0.0
2018-12-12,1.0,-0.0,-0.7517264568191812,-0.0,-0.3161679124744588,-0.5185577942735949,0.0
2018-12-13,1.0,-0.0,-0.7524324604078252,-0.0,-0.31614222130214265,-0.5191491564020287,0.0
2018-12-14,1.0,-0.0,-0.7616898778495294,-0.0,-0.31198941881272857,-0.5197230218626002,0.0
2018-12-17,1.0,-0.0,-0.7623788043760046,-0.0,-0.3102089490330274,-0.5198579353968995,0.0
2018-12-18,1.0,-0.0,-0.7538346523678173,-0.0,-0.30321466319507107,-0.5208940218091825,0.0
2018-12-19,1.0,-0.0,-0.7557754922735025,-0.0,-0.3061140110600031,-0.5222233707168329,0.0
2018-12-20,1.0,-0.0,-0.7523087241397101,-0.0,-0.30676365887633494,-0.5205076613527317,0.0
2018-12-21,1.0,-0.0,-0.7562938771311749,-0.0,-0.31079795304343355,-0.5044616452799137,0.0
2018-12-24,1.0,-0.0,-0.7889985303380224,-0.0,-0.33419063615368466,-0.5012072223388621,0.0
2018-12-26,1.0,-0.0,-0.7988640508571726,-0.0,-0.3149914022197905,-0.4915585430670627,0.0
2018-12-27,1.0,-0.0,-0.7902135922330097,-0.0,-0.30832362459546925,-0.49048543689320395,0.0
2018-12-28,1.0,-0.0,-0.7912019666192261,-0.0,-0.3072583775391383,-0.4891965325397852,0.0
2018-12-31,1.0,-0.0,-0.7936623000051779,-0.0,-0.3067881737689639,-0.4884533733754466,0.0
2019-01-02,1.0,-0.0,-0.7930311966475245,-0.0,-0.3048528118371359,-0.48887681721765225,0.0
2019-01-03,1.0,-0.0,-0.7938464725991919,-0.0,-0.3013052936910805,-0.4946907697088988,0.0
2019-01-04,1.0,-0.0,-0.7977160239224583,-0.0,-0.28273870901216747,-0.49739637038564655,0.0
2019-01-07,1.0,-0.0,-0.7856705606284753,-0.0,-0.27689639340917205,-0.4880630515737387,0.0
2019-01-08,1.0,-0.0,-0.7709501478234274,-0.0,-0.2907024161484351,-0.4870272199000918,0.0
2019-01-09,1.0,-0.0,-0.7638673217422295,-0.0,-0.2905328004480309,-0.49123030318458366,0.0
2019-01-10,1.0,-0.0,-0.7655302451205218,-0.0,-0.2900932579116343,-0.4924068694898844,0.0
2019-01-11,1.0,-0.0,-0.7599398128076306,-0.0,-0.29226492565861617,-0.49807451990512863,0.0
2019-01-14,1.0,-0.0,-0.757674739071631,-0.0,-0.294791640084722,-0.49940031132773627,0.0
2019-01-15,1.0,-0.0,-0.7511231134218362,-0.0,-0.2928423603048811,-0.47988491242239156,0.0
2019-01-16,1.0,-0.0,-0.7506872808898081,-0.0,-0.2873464652324144,-0.48407273827839287,0.0
2019-01-17,1.0,-0.0,-0.7495271003051779,-0.0,-0.2867663749400994,-0.48583823047239527,0.0
2019-01-18,1.0,-0.0,-0.7393619719024191,-0.0,-0.29312268600699903,-0.5033727240452401,0.0
2019-01-22,1.0,-0.0,-0.8453460979399529,-0.0,-0.14244900005012281,-0.5183198837151021,0.0
2019-01-23,1.0,-0.0,-0.8313095835423984,-0.0,-0.1430506773707978,-0.5343953838434521,0.0
2019-01-24,1.0,-0.0,-0.8287040521891859,-0.0,-0.1477606322920587,-0.5326307866014302,0.0
2019-01-25,1.0,-0.0,-0.8572583497549391,-0.0,-0.08097114850184428,-0.5881713910363296,0.0
2019-01-28,1.0,-0.0,-0.8481124680775747,-0.0,-0.09449037902348985,-0.5859060911780323,0.0
2019-01-29,1.0,-0.0,-0.846397366088388,-0.0,-0.08772951753830568,-0.5984804356084589,0.0
2019-01-30,1.0,-0.0,-0.8466136467250899,-0.0,-0.08781216757003191,-0.598348614558533,0.0
2019-01-31,1.0,-0.0,-0.8543234273263915,-0.0,-0.059562716931418,-0.6196194674571205,0.0
2019-02-01,1.0,-0.0,-0.8529157996244227,-0.0,-0.061970258336293965,-0.6227985585951378,0.0
2019-02-04,1.0,-0.0,-0.8487655104164024,-0.0,-0.060595295490877714,-0.6281560049734832,0.0
2019-02-05,1.0,-0.0,-0.84559009991378,-0.0,-0.062078409494344976,-0.6281888725465334,0.0
2019-02-06,1.0,-0.0,-0.8373845529280421,-0.0,-0.05853547143002131,-0.6414036334111438,0.0
2019-02-07,1.0,-0.0,-0.8290979042219299,-0.0,-0.055178697985218184,-0.6468563328946036,0.0
2019-02-08,1.0,-0.0,-0.8390758108142269,-0.0,-0.06592684344902551,-0.6228923885841401,0.0
2019-02-11,1.0,-0.0,-0.8256197927250559,-0.0,-0.061039422881528145,-0.6535003048160943,0.0
2019-02-12,1.0,-0.0,-0.8309654750992973,-0.0,-0.0666055606477238,-0.648487626031164,0.0
2019-02-13,1.0,-0.0,-0.8266531285696154,-0.0,-0.06802893768244701,-0.6437111308541692,0.0
2019-02-14,1.0,-0.0,-0.7973794682610356,-0.0,-0.09159140058516727,-0.6552092609082814,0.0
2019-02-15,1.0,-0.0,-0.7785258771818391,-0.0,-0.09959602632180696,-0.6625930536853071,0.0
2019-02-19,1.0,-0.0,-0.7800696014428328,-0.0,-0.09767063784387939,-0.6624584042472121,0.0
2019-02-20,1.0,-0.0,-0.7744425821524709,-0.0,-0.09919244248057289,-0.6658540301691299,0.0
2019-02-21,1.0,-0.0,-0.7786125401110375,-0.0,-0.09934803646921,-0.668771965568176,0.0
2019-02-22,1.0,-0.0,-0.7728823918912037,-0.0,-0.1046961748077217,-0.6691539754494983,0.0
2019-02-25,1.0,-0.0,-0.7691483936766955,-0.0,-0.1072667006629271,-0.6733044365119838,0.0
2019-02-26,1.0,-0.0,-0.7721900288463992,-0.0,-0.111913818191101,-0.6686493247900339,0.0
2019-02-27,1.0,-0.0,-0.7799969312602292,-0.0,-0.11175327332242227,-0.665532937806874,0.0
2019-02-28,1.0,-0.0,-0.7851284016864699,-0.0,-0.11733742174524085,-0.6527660661811678,0.0
2019-03-01,1.0,-0.0,-0.7916006339144216,-0.0,-0.12333214048361536,-0.6411737641224886,0.0
2019-03-04,1.0,-0.0,-0.7843052077477385,-0.0,-0.12232329943271836,-0.6486942300812591,0.0
2019-03-05,1.0,-0.0,-0.7798558945270581,-0.0,-0.12995043180540652,-0.6452552506515407,0.0
2019-03-06,1.0,-0.0,-0.7794929462277652,-0.0,-0.1278368431813535,-0.6483847883868329,0.0
2019-03-07,1.0,-0.0,-0.7965566788115155,-0.0,-0.11189510956021965,-0.6573356596705495,0.0
2019-03-08,1.0,-0.0,-0.8041163219332378,-0.0,-0.09051812410403441,-0.6652416547204587,0.0
2019-03-11,1.0,-0.0,-0.8037455105182145,-0.0,-0.09338122113904568,-0.6682914315033351,0.0
2019-03-12,1.0,-0.0,-0.7916837782340862,-0.0,-0.09702258726899383,-0.6780287474332649,0.0
2019-03-13,1.0,-0.0,-0.7934735054172992,-0.0,-0.10440847208997092,-0.675682631186144,0.0
2019-03-14,1.0,-0.0,-0.7907867016083449,-0.0,-0.10752273778325881,-0.6709059143928883,0.0
2019-03-15,1.0,-0.0,-0.7825112107623319,-0.0,-0.11592185969795372,-0.6787794443585383,0.0
2019-03-18,1.0,-0.0,-0.7907266543783589,-0.0,-0.12456190451465511,-0.680806874529453,0.0
2019-03-19,1.0,-0.0,-0.7928511923357283,-0.0,-0.12417994376757263,-0.6863219827137352,0.0
2019-03-20,1.0,-0.0,-0.806233168614532,-0.0,-0.1229116009098753,-0.6854132350249693,0.0
2019-03-21,1.0,-0.0,-0.8092960929083791,-0.0,-0.11001340024698494,-0.708189915657269,0.0
2019-03-22,1.0,-0.0,-0.8054016985809992,-0.0,-0.1403703117581896,-0.6918025003956323,0.0
2019-03-25,1.0,-0.0,-0.7908787249151785,-0.0,-0.1481549669919255,-0.6910917650771942,0.0
2019-03-26,1.0,-0.0,-0.793191579058309,-0.0,-0.14694490554106396,-0.6947013411324533,0.0
2019-03-27,1.0,-0.0,-0.800068433658832,-0.0,-0.1400521148632643,-0.6919432527044456,0.0
2019-03-28,1.0,-0.0,-0.8028194944898872,-0.0,-0.13750295889113912,-0.6898293048578418,0.0
2019-03-29,1.0,-0.0,-0.8054817581608228,-0.0,-0.13688612988926008,-0.6880343004445381,0.0
2019-04-01,1.0,-0.0,-0.8118621778011573,-0.0,-0.13953182535507627,-0.6788006312467122,0.0
2019-04-02,1.0,-0.0,-0.8159128008003792,-0.0,-0.1489389710915697,-0.667974303617503,0.0
2019-04-03,1.0,-0.0,-0.8173208460486162,-0.0,-0.1456119120277807,-0.6678154267073556,0.0
2019-04-04,1.0,-0.0,-0.8132179386309993,-0.0,-0.12761605035405194,-0.6817728822449516,0.0
2019-04-05,1.0,-0.0,-0.8071937527936266,-0.0,-0.12941393000815082,-0.6926879289038467,0.0
2019-04-08,1.0,-0.0,-0.8068670653656489,-0.0,-0.1302853845346763,-0.6858671702864336,0.0
2019-04-09,1.0,-0.0,-0.7907056075992548,-0.0,-0.16452806423679447,-0.6688183893568449,0.0
2019-04-10,1.0,-0.0,-0.7734774887705004,-0.0,-0.1503447195236603,-0.68766321947143,0.0
2019-04-11,1.0,-0.0,-0.7641487279843445,-0.0,-0.17453359425962167,-0.67058056099152,0.0
2019-04-12,1.0,-0.0,-0.7634854771784233,-0.0,-0.17424776220673818,-0.6719642996946684,0.0
2019-04-15,1.0,-0.0,-0.7617499803402449,-0.0,-0.18739678628535478,-0.6721277097695878,0.0
2019-04-16,1.0,-0.0,-0.7646499590672616,-0.0,-0.19177648084083768,-0.6843953838434521,0.0
2019-04-17,1.0,-0.0,-0.7571005447717777,-0.0,-0.19175437668588355,-0.6956682710107368,0.0
2019-04-18,1.0,-0.0,-0.7454718779790277,-0.0,-0.1938353987925008,-0.7087172968965152,0.0
2019-04-22,1.0,-0.0,-0.7537642990156956,-0.0,-0.1984038308060654,-0.7081404628890662,0.0
2019-04-23,1.0,-0.0,-0.7562374916611073,-0.0,-0.19276851234156103,-0.7194129419613075,0.0
2019-04-24,1.0,-0.0,-0.7650922153120309,-0.0,-0.20204267638859105,-0.713515976838945,0.0
2019-04-25,1.0,-0.0,-0.7557842689382742,-0.0,-0.20627200171982907,-0.7251766855668718,0.0
2019-04-26,1.0,-0.0,-0.7484665877542237,-0.0,-0.22522328634456043,-0.7165070483159368,0.0
2019-04-29,1.0,-0.0,-0.7469668845667553,-0.0,-0.2247061038926102,-0.7184515643074274,0.0
2019-04-30,1.0,-0.0,-0.746035171000108,-0.0,-0.2204390980688316,-0.7307152875175316,0.0
2019-05-01,1.0,-0.0,-0.7376275028333962,-0.0,-0.23595444978142371,-0.7248907118570888,0.0
2019-05-02,1.0,-0.0,-0.7436688311688312,-0.0,-0.23547077922077922,-0.7264610389610391,0.0
2019-05-03,1.0,-0.0,-0.7471522497903083,-0.0,-0.2337455017722341,-0.7247761032495469,0.0
2019-05-06,1.0,-0.0,-0.7463963720779571,-0.0,-0.23451924634238513,-0.7184311396642012,0.0
2019-05-07,1.0,-0.0,-0.7513807710869216,-0.0,-0.22223711727170362,-0.7074910182851628,0.0
2019-05-08,1.0,-0.0,-0.749773103411457,-0.0,-0.2309540334205328,-0.6886444930863275,0.0
2019-05-09,1.0,-0.0,-0.7508143322475571,-0.0,-0.2323116356063438,-0.686842526832915,0.0
2019-05-10,1.0,-0.0,-0.7495860706083426,-0.0,-0.23393686909149172,-0.6869892645409389,0.0
2019-05-13,1.0,-0.0,-0.7485583084152072,-0.0,-0.23205894916702263,-0.6891819735155915,0.0
2019-05-14,1.0,-0.0,-0.741991318935904,-0.0,-0.23931510132346287,-0.6815966766969351,0.0
2019-05-15,1.0,-0.0,-0.7485544490844844,-0.0,-0.24242424242424243,-0.6859674483349394,0.0
2019-05-16,1.0,-0.0,-0.7529285330467491,-0.0,-0.2403546480386889,-0.6934443847393874,0.0
2019-05-17,1.0,-0.0,-0.7507129405434491,-0.0,-0.24390637610976598,-0.6957223567393059,0.0
2019-05-20,1.0,-0.0,-0.7390567864056787,-0.0,-0.2500537750053775,-0.6996397074639708,0.0
2019-05-21,1.0,-0.0,-0.7431971418594032,-0.0,-0.24355978187874394,-0.6994385795256132,0.0
2019-05-22,1.0,-0.0,-0.7445946670958742,-0.0,-0.2404903696550244,-0.6974623102097752,0.0
2019-05-23,1.0,-0.0,-0.7377888585062463,-0.0,-0.24025521419763016,-0.7027505227601737,0.0
2019-05-24,1.0,-0.0,-0.7329819115915659,-0.0,-0.23667451568018838,-0.7061436369474473,0.0
2019-05-28,1.0,-0.0,-0.7440514469453376,-0.0,-0.22974276527331192,-0.7057341907824224,0.0
2019-05-29,1.0,-0.0,-0.7554154758407009,-0.0,-0.2257538929992788,-0.6898421432196373,0.0
2019-05-30,1.0,-0.0,-0.7518236472945892,-0.0,-0.22335337341349362,-0.6968336673346693,0.0
2019-05-31,1.0,-0.0,-0.7566113490364025,-0.0,-0.21480192719486083,-0.7052462526766595,0.0
2019-06-03,1.0,-0.0,-0.7566187088837782,-0.0,-0.21351018880034228,-0.7041236562015296,0.0
2019-06-04,1.0,-0.0,-0.7577759353855205,-0.0,-0.20863309352517984,-0.7080313444411755,0.0
2019-06-05,1.0,-0.0,-0.7490942994139584,-0.0,-0.21291955247735747,-0.7018380394246136,0.0
2019-06-06,1.0,-0.0,-0.7529693741677763,-0.0,-0.2070572569906791,-0.7030625832223703,0.0
2019-06-07,1.0,-0.0,-0.754684293291399,-0.0,-0.20946720328366958,-0.7011913963591779,0.0
2019-06-10,1.0,-0.0,-0.7551803121504288,-0.0,-0.20050071911788206,-0.7077185319341608,0.0
2019-06-11,1.0,-0.0,-0.7597371373617566,-0.0,-0.19858951755088958,-0.7130683336004702,0.0
2019-06-12,1.0,-0.0,-0.7646320623731709,-0.0,-0.19593079141300865,-0.7095215208800598,0.0
2019-06-13,1.0,-0.0,-0.7689080121866482,-0.0,-0.19968998877545563,-0.7038858303490299,0.0
2019-06-14,1.0,-0.0,-0.7641007828572955,-0.0,-0.20896678868196758,-0.6987736126325914,0.0
2019-06-17,1.0,-0.0,-0.7580119645337038,-0.0,-0.22187800448670014,-0.6907648755474842,0.0
2019-06-18,1.0,-0.0,-0.7413318362873259,-0.0,-0.22966289731868367,-0.7023284412008448,0.0
2019-06-19,1.0,-0.0,-0.7437777658834235,-0.0,-0.2283091580581277,-0.7041428036182626,0.0
2019-06-20,1.0,-0.0,-0.7436076119002949,-0.0,-0.23036719378182793,-0.7062717770034844,0.0
2019-06-21,1.0,-0.0,-0.7468306933612072,-0.0,-0.2258851277103267,-0.7074321245745223,0.0
2019-06-24,1.0,-0.0,-0.746854756678623,-0.0,-0.2268055035066117,-0.7031425665185502,0.0
2019-06-25,1.0,-0.0,-0.7516220708885195,-0.0,-0.22462330419861654,-0.7048635315566519,0.0
2019-06-26,1.0,-0.0,-0.7479007377598925,-0.0,-0.20885311871227363,-0.7260362173038228,0.0
2019-06-27,1.0,-0.0,-0.7443592904228523,-0.0,-0.22546760276542152,-0.7098719116780106,0.0
2019-06-28,1.0,-0.0,-0.7536818950022802,-0.0,-0.21863347372374387,-0.7103307669608606,0.0
2019-07-01,1.0,-0.0,-0.756972111553785,-0.0,-0.216984411347897,-0.6999385010294393,0.0
2019-07-02,1.0,-0.0,-0.7573909088476871,-0.0,-0.21941300799957195,-0.6986381999625437,0.0
2019-07-03,1.0,-0.0,-0.7621479956141525,-0.0,-0.21295429625865805,-0.6991682935308748,0.0
2019-07-05,1.0,-0.0,-0.7607201134205388,-0.0,-0.21496402107910012,-0.6993285718107161,0.0
2019-07-08,1.0,-0.0,-0.765023958026608,-0.0,-0.20994726557271728,-0.7019300265010574,0.0
2019-07-09,1.0,-0.0,-0.769156626506024,-0.0,-0.2092904953145917,-0.6989290495314592,0.0
2019-07-10,1.0,-0.0,-0.7562458160396305,-0.0,-0.22035078323738116,-0.7011648145668765,0.0
2019-07-11,1.0,-0.0,-0.7581590854327862,-0.0,-0.2172900323953843,-0.7018285989665604,0.0
2019-07-12,1.0,-0.0,-0.7442686902153584,-0.0,-0.23422219847165074,-0.6934484048522418,0.0
2019-07-15,1.0,-0.0,-0.7616948518607571,-0.0,-0.23501910181400446,-0.6748684245678715,0.0
2019-07-16,1.0,-0.0,-0.7730097503482267,-0.0,-0.23925854494803386,-0.6663987999571414,0.0
2019-07-17,1.0,-0.0,-0.7821872322193659,-0.0,-0.2349775064267352,-0.6606416023993146,0.0
2019-07-18,1.0,-0.0,-0.779077880951103,-0.0,-0.23841983790456767,-0.6662283291288712,0.0
2019-07-19,1.0,-0.0,-0.7793275820366041,-0.0,-0.23765755596764224,-0.670509822892311,0.0
2019-07-22,1.0,-0.0,-0.7565410319543279,-0.0,-0.23160799805189536,-0.7175518818149842,0.0
2019-07-23,1.0,-0.0,-0.7571575472208693,-0.0,-0.2320181847702549,-0.7168912702278508,0.0
2019-07-24,1.0,-0.0,-0.7584164841405046,-0.0,-0.2327411373407966,-0.7129336686406532,0.0
2019-07-25,1.0,-0.0,-0.7687139335157541,-0.0,-0.2215328763783154,-0.7189726639755086,0.0
2019-07-26,1.0,-0.0,-0.7631229865453856,-0.0,-0.22556106012615396,-0.7184818213811961,0.0
2019-07-29,1.0,-0.0,-0.7622339704486919,-0.0,-0.2310695404636031,-0.7178527856852379,0.0
2019-07-30,1.0,-0.0,-0.7598307750718662,-0.0,-0.2337148126050876,-0.7183923631827305,0.0
2019-07-31,1.0,-0.0,-0.768680186530745,-0.0,-0.22982865199002278,-0.712666738965405,0.0
2019-08-01,1.0,-0.0,-0.7785389364236976,-0.0,-0.22563088920177626,-0.7034820751651684,0.0
2019-08-02,1.0,-0.0,-0.7839415262095674,-0.0,-0.22200403643702613,-0.7213767523045874,0.0
2019-08-05,1.0,-0.0,-0.7831765507839127,-0.0,-0.2203953646898432,-0.7230811179277437,0.0
2019-08-06,1.0,-0.0,-0.7810631678614905,-0.0,-0.20468010279994592,-0.7195184634113351,0.0
2019-08-07,1.0,-0.0,-0.7815452729334268,-0.0,-0.19561578748447706,-0.7224771880568004,0.0
2019-08-08,1.0,-0.0,-0.7791593458575483,-0.0,-0.1956480605487228,-0.7282605757534801,0.0
2019-08-09,1.0,-0.0,-0.7759713122489148,-0.0,-0.18663215508641376,-0.7336137399228881,0.0
2019-08-12,1.0,-0.0,-0.7757970702283499,-0.0,-0.19662860835846618,-0.7204060749676863,0.0
2019-08-13,1.0,-0.0,-0.7673479279424833,-0.0,-0.1944422005008482,-0.7309152597140319,0.0
2019-08-14,1.0,-0.0,-0.7728029204917592,-0.0,-0.18116175444247598,-0.7303108391045257,0.0
2019-08-15,1.0,-0.0,-0.7844513573156789,-0.0,-0.17574645715349235,-0.6985988141767036,0.0
2019-08-16,1.0,-0.0,-0.7850323129703997,-0.0,-0.1741974947474801,-0.7002473338475039,0.0
2019-08-19,1.0,-0.0,-0.7838283828382838,-0.0,-0.17329394229745557,-0.7044341530927287,0.0
2019-08-20,1.0,-0.0,-0.7913479923518164,-0.0,-0.1700393031654982,-0.6942585510941152,0.0
2019-08-21,1.0,-0.0,-0.792427782497876,-0.0,-0.16989698385726426,-0.6927039082412915,0.0
2019-08-22,1.0,-0.0,-0.7939561168448701,-0.0,-0.16688334085060091,-0.6923138149690907,0.0
2019-08-23,1.0,-0.0,-0.7919596656494626,-0.0,-0.16653841050815973,-0.6950776170890275,0.0
2019-08-26,1.0,-0.0,-0.7890431202828944,-0.0,-0.16168786615295297,-0.6882092151791841,0.0
2019-08-27,1.0,-0.0,-0.7871998312992594,-0.0,-0.1572343622321217,-0.6915148799325198,0.0
2019-08-28,1.0,-0.0,-0.7790777158481439,-0.0,-0.15824482069618256,-0.6917656956567464,0.0
2019-08-29,1.0,-0.0,-0.770462493098099,-0.0,-0.16151762942707648,-0.6973154891804486,0.0
2019-08-30,1.0,-0.0,-0.7656508386487125,-0.0,-0.16434364910622884,-0.6948841116098381,0.0
2019-09-03,1.0,-0.0,-0.7697720827644154,-0.0,-0.16833840983090012,-0.6876641109127193,0.0
2019-09-04,1.0,-0.0,-0.7749954016343904,-0.0,-0.16588275481514572,-0.6867856110570985,0.0
2019-09-05,1.0,-0.0,-0.7999006821567654,-0.0,-0.16167899427615587,-0.6520739133843861,0.0
2019-09-06,1.0,-0.0,-0.7972469171207341,-0.0,-0.16948666475480353,-0.6403524780352999,0.0
2019-09-09,1.0,-0.0,-0.8089603586228467,-0.0,-0.16844327451849153,-0.6288670541322422,0.0
2019-09-10,1.0,-0.0,-0.8133691653403606,-0.0,-0.14611109661596264,-0.6496464633287239,0.0
2019-09-11,1.0,-0.0,-0.8119812059514487,-0.0,-0.13745758287653354,-0.6608457321848081,0.0
2019-09-12,1.0,-0.0,-0.7968224152774517,-0.0,-0.1470350369152905,-0.6650230883619004,0.0
2019-09-13,1.0,-0.0,-0.7939558290526973,-0.0,-0.14656723423118043,-0.6669708742927173,0.0
2019-09-16,1.0,-0.0,-0.7928301394863774,-0.0,-0.14730804327988528,-0.6670838221874592,0.0
2019-09-17,1.0,-0.0,-0.7888521000078212,-0.0,-0.14917746434809812,-0.6690564955549183,0.0
2019-09-18,1.0,-0.0,-0.7987744458930899,-0.0,-0.14073011734028681,-0.6680834419817471,0.0
2019-09-19,1.0,-0.0,-0.7827795269443938,-0.0,-0.16489292498243605,-0.6543935885092763,0.0
2019-09-20,1.0,-0.0,-0.7936069969024129,-0.0,-0.16700939688158886,-0.6424239269073587,0.0
2019-09-23,1.0,-0.0,-0.7974433075581244,-0.0,-0.16040511338488375,-0.6457080371787862,0.0
