Date,EGP,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-31,1.0,-0.09500725903688576,-0.4942296808484461,-0.0,-0.5218386279189942,-0.3496149019414848,0.0
2018-11-01,1.0,-0.07025385223231924,-0.5190389174239431,-0.0,-0.5256321612011062,-0.3544547609640458,0.0
2018-11-02,1.0,-0.07390759708201311,-0.5009210817183701,-0.0,-0.5304448210645248,-0.3509689779677253,0.0
2018-11-05,1.0,-0.07350196463654224,-0.5019155206286837,-0.0,-0.5304027504911591,-0.35000000000000003,0.0
2018-11-06,1.0,-0.07488889434527463,-0.5026395266039728,-0.0,-0.5292557762663589,-0.3486139416112161,0.0
2018-11-07,1.0,-0.07602050877538948,-0.5049053441135871,-0.0,-0.5330063103924275,-0.35106487872214553,0.0
2018-11-08,1.0,-0.06467174376178465,-0.5039057717266204,-0.0,-0.5285402943409163,-0.3516663809780346,0.0
2018-11-09,1.0,-0.06486923302967969,-0.5038446468802037,-0.0,-0.5284307963561563,-0.3516994808502302,0.0
2018-11-12,1.0,-0.06424928625460578,-0.4953759059076157,-0.0,-0.5310265732900613,-0.3495034284180474,0.0
2018-11-13,1.0,-0.046002323105217305,-0.4926193011325138,-0.0,-0.5351611654244507,-0.3460942793534024,0.0
2018-11-14,1.0,-0.046167247386759584,-0.4924264421215641,-0.0,-0.5351093689508324,-0.3459639953542393,0.0
2018-11-15,1.0,-0.04547211752198704,-0.49292065332946744,-0.0,-0.5372330144003092,-0.3405334879675268,0.0
2018-11-16,1.0,-0.041615371617544104,-0.4852390952760277,-0.0,-0.5382721413570859,-0.34875805634006807,0.0
2018-11-19,1.0,-0.03723546095852222,-0.49000024241836565,-0.0,-0.5443261981527721,-0.35262175462413037,0.0
2018-11-20,1.0,-0.012871191669880447,-0.48493540300809873,-0.0,-0.5483513305052063,-0.3641775935210181,0.0
2018-11-21,1.0,-0.014830052383572129,-0.4808046499390054,-0.0,-0.5473724495897816,-0.3489367809218552,0.0
2018-11-23,1.0,-0.015252211331580206,-0.4783409036576619,-0.0,-0.5479799187186231,-0.3490317953621802,0.0
2018-11-26,1.0,-0.014984227129337542,-0.47949526813880133,-0.0,-0.547151323965204,-0.3481741707293758,0.0
2018-11-27,1.0,-0.00647943019128612,-0.4849567640963339,-0.0,-0.5454393863598466,-0.34524405059672697,0.0
2018-11-28,1.0,-0.007552654150385972,-0.48186886495759085,-0.0,-0.5468169255694273,-0.3462784713618603,0.0
2018-11-29,1.0,-0.0,-0.4733597846110245,-0.0,-0.5416135279391621,-0.34674790987671816,0.0
2018-11-30,1.0,-0.0,-0.4734369097091046,-0.0,-0.5421467699282206,-0.345579901775595,0.0
2018-12-03,1.0,-0.0,-0.47375377643504535,-0.0,-0.5415407854984894,-0.34497734138972813,0.0
2018-12-04,1.0,-0.0,-0.4735415439010017,-0.0,-0.5399882144961696,-0.34354743665291687,0.0
2018-12-06,1.0,-0.0,-0.4447627408399944,-0.0,-0.5386037055861017,-0.3268493277272097,0.0
2018-12-07,1.0,-0.0,-0.4527304072313857,-0.0,-0.5511834870934675,-0.3257851085639735,0.0
2018-12-10,1.0,-0.0,-0.4503396958912973,-0.0,-0.5467948421685076,-0.3137218653232888,0.0
2018-12-11,1.0,-0.0,-0.45018833914912304,-0.0,-0.54814780579114,-0.3125736602500404,0.0
2018-12-12,1.0,-0.0,-0.4502218524681087,-0.0,-0.5484146792383066,-0.31234978739138475,0.0
2018-12-13,1.0,-0.0,-0.4467349967535479,-0.0,-0.5600361747518783,-0.31214636861144607,0.0
2018-12-14,1.0,-0.0,-0.43563988958222183,-0.0,-0.5700433784128605,-0.314017954487462,0.0
2018-12-17,1.0,-0.0,-0.43257609022208876,-0.0,-0.5577176399898315,-0.3207228859975503,0.0
2018-12-18,1.0,-0.0,-0.4333680194242109,-0.0,-0.5591860330674067,-0.3198751300728408,0.0
2018-12-19,1.0,-0.0,-0.4336680394243672,-0.0,-0.5594141872194716,-0.3205543473231225,0.0
2018-12-20,1.0,-0.0,-0.43222003929273084,-0.0,-0.5590893331792443,-0.3200277360453022,0.0
2018-12-21,1.0,-0.0,-0.43117576650400513,-0.0,-0.559478869349047,-0.3111591934444342,0.0
2018-12-24,1.0,-0.0,-0.4298164926643057,-0.0,-0.5594444188934369,-0.3103297613024881,0.0
2018-12-26,1.0,-0.0,-0.4301075268817204,-0.0,-0.5709352984797924,-0.31634686688913605,0.0
2018-12-27,1.0,-0.0,-0.41145585805779983,-0.0,-0.5359268563152059,-0.3157037137619662,0.0
2018-12-28,1.0,-0.0,-0.4129313854086571,-0.0,-0.5347822153873988,-0.3137862408973721,0.0
2018-12-31,1.0,-0.0,-0.4115411586400344,-0.0,-0.5356617730223721,-0.3148596376139525,0.0
2019-01-02,1.0,-0.0,-0.41132971506105837,-0.0,-0.5353233830845772,-0.3147670737222976,0.0
2019-01-03,1.0,-0.0,-0.41829109440343704,-0.0,-0.5711739299344135,-0.2957563015608218,0.0
2019-01-04,1.0,-0.0,-0.42114238937650644,-0.0,-0.5548910819045887,-0.2978307335485925,0.0
2019-01-07,1.0,-0.0,-0.4067043618739903,-0.0,-0.5503051516783343,-0.2867528271405492,0.0
2019-01-08,1.0,-0.0,-0.3992966895130583,-0.0,-0.55521211306724,-0.28533351252071854,0.0
2019-01-09,1.0,-0.0,-0.40893439855969393,-0.0,-0.558118600202543,-0.28342522786092045,0.0
2019-01-10,1.0,-0.0,-0.407031671765341,-0.0,-0.5598344430448083,-0.2825490372503149,0.0
2019-01-11,1.0,-0.0,-0.39434654423514054,-0.0,-0.5628249274188104,-0.2933855467782954,0.0
2019-01-14,1.0,-0.0,-0.3930837420690276,-0.0,-0.5580479683211087,-0.2987670431534896,0.0
2019-01-15,1.0,-0.0,-0.39304312540859804,-0.0,-0.5566626840100093,-0.30462814761378754,0.0
2019-01-16,1.0,-0.0,-0.3966231497861477,-0.0,-0.5412589291712385,-0.30140851378283356,0.0
2019-01-17,1.0,-0.0,-0.4029292544733837,-0.0,-0.5385976306183236,-0.2979643025104696,0.0
2019-01-18,1.0,-0.0,-0.40112726862811404,-0.0,-0.5383834967872845,-0.3150264908127607,0.0
2019-01-22,1.0,-0.0,-0.3913072358515632,-0.0,-0.6295279426091578,-0.19331768665308655,0.0
2019-01-23,1.0,-0.0,-0.3573880878020688,-0.0,-0.6389571843090349,-0.21864132721997034,0.0
2019-01-24,1.0,-0.0,-0.35433524730086235,-0.0,-0.6447114638526171,-0.21790409470813843,0.0
2019-01-25,1.0,-0.0,-0.33325203432296396,-0.0,-0.7504268198044388,-0.13354471076029356,0.0
2019-01-28,1.0,-0.0,-0.3394917127071823,-0.0,-0.7368618784530386,-0.13359116022099446,0.0
2019-01-29,1.0,-0.0,-0.3289677791073882,-0.0,-0.7363825732393742,-0.15066702122944642,0.0
2019-01-30,1.0,-0.0,-0.3270851818988465,-0.0,-0.7358917480035493,-0.155301685891748,0.0
2019-01-31,1.0,-0.0,-0.3375660435998757,-0.0,-0.7163122141810594,-0.16609687874617057,0.0
2019-02-01,1.0,-0.0,-0.33680547860198135,-0.0,-0.7124177212384477,-0.16703973759446822,0.0
2019-02-04,1.0,-0.0,-0.3369606170076018,-0.0,-0.7125728596440681,-0.16672946078322734,0.0
2019-02-05,1.0,-0.0,-0.34397391246478404,-0.0,-0.7167195368131501,-0.15765655848621307,0.0
2019-02-06,1.0,-0.0,-0.35161211799331693,-0.0,-0.7103498639049326,-0.15096594303923522,0.0
2019-02-07,1.0,-0.0,-0.355535434288112,-0.0,-0.7074490404363861,-0.14544731785958792,0.0
2019-02-08,1.0,-0.0,-0.3614170094201937,-0.0,-0.7204900269780196,-0.1294060413073283,0.0
2019-02-11,1.0,-0.0,-0.3533191527076132,-0.0,-0.7266462820171941,-0.13575733404236462,0.0
2019-02-12,1.0,-0.0,-0.349228115185562,-0.0,-0.7222541690626798,-0.14022205511567215,0.0
2019-02-13,1.0,-0.0,-0.366157591854803,-0.0,-0.7163789287295264,-0.13083222664895972,0.0
2019-02-14,1.0,-0.0,-0.354216119085121,-0.0,-0.727776915056459,-0.13643321427779134,0.0
2019-02-15,1.0,-0.0,-0.378609317087245,-0.0,-0.715360543311805,-0.1254411079299554,0.0
2019-02-19,1.0,-0.0,-0.3707666068620285,-0.0,-0.7210224378142512,-0.12319755465479434,0.0
2019-02-20,1.0,-0.0,-0.3747950183929442,-0.0,-0.7220449408323362,-0.11917741435092852,0.0
2019-02-21,1.0,-0.0,-0.36289570661101983,-0.0,-0.7291879412156461,-0.12789148870043954,0.0
2019-02-22,1.0,-0.0,-0.36132140399174123,-0.0,-0.7315010101458607,-0.12725617743045534,0.0
2019-02-25,1.0,-0.0,-0.3617561279693657,-0.0,-0.7361355388828283,-0.12845915800253802,0.0
2019-02-26,1.0,-0.0,-0.3627193373118376,-0.0,-0.7372183129954574,-0.1268148214126659,0.0
2019-02-27,1.0,-0.0,-0.36382874454245745,-0.0,-0.737481065668716,-0.12625857613828745,0.0
2019-02-28,1.0,-0.0,-0.3597741928286141,-0.0,-0.7339402458888368,-0.1375594082602584,0.0
2019-03-01,1.0,-0.0,-0.3599714432322691,-0.0,-0.739196394708074,-0.13185195100729535,0.0
2019-03-04,1.0,-0.0,-0.3577768856773273,-0.0,-0.7364512244078684,-0.1360230161916232,0.0
2019-03-05,1.0,-0.0,-0.3483557999687032,-0.0,-0.750206782464847,-0.1369235240202982,0.0
2019-03-06,1.0,-0.0,-0.3469679697802812,-0.0,-0.7525201725563826,-0.13569816044167282,0.0
2019-03-07,1.0,-0.0,-0.34372354173165187,-0.0,-0.7603270798984002,-0.12399180072189296,0.0
2019-03-08,1.0,-0.0,-0.33763002152080346,-0.0,-0.79239149928264,-0.11172883787661407,0.0
2019-03-11,1.0,-0.0,-0.3394066176305194,-0.0,-0.7879524034460265,-0.12200553343680409,0.0
2019-03-12,1.0,-0.0,-0.3262878289100279,-0.0,-0.7995777237950372,-0.14443662451472292,0.0
2019-03-13,1.0,-0.0,-0.3390752286897556,-0.0,-0.7974104582897192,-0.13903426933054203,0.0
2019-03-14,1.0,-0.0,-0.33729275493981375,-0.0,-0.7992732228026346,-0.13461276402452874,0.0
2019-03-15,1.0,-0.0,-0.32625179315527014,-0.0,-0.8040849784821368,-0.14670856388186806,0.0
2019-03-18,1.0,-0.0,-0.3293458371454712,-0.0,-0.8037511436413541,-0.15416285452881978,0.0
2019-03-19,1.0,-0.0,-0.325775327360441,-0.0,-0.8117849758787044,-0.15970594991959566,0.0
2019-03-20,1.0,-0.0,-0.33681564503482314,-0.0,-0.8091647064249804,-0.16020939993542735,0.0
2019-03-21,1.0,-0.0,-0.3374230299116718,-0.0,-0.8300315952122875,-0.13876524987892347,0.0
2019-03-22,1.0,-0.0,-0.33531750645243796,-0.0,-0.8427930336921896,-0.14709233380612458,0.0
2019-03-25,1.0,-0.0,-0.29442713741779164,-0.0,-0.8645898234683281,-0.14856351678781587,0.0
2019-03-26,1.0,-0.0,-0.29791130583953457,-0.0,-0.8625078239098686,-0.15779956881563392,0.0
2019-03-27,1.0,-0.0,-0.29208793247379644,-0.0,-0.8674056209999073,-0.1594007976996568,0.0
2019-03-28,1.0,-0.0,-0.28613104885390134,-0.0,-0.8560546422783052,-0.1731650845103033,0.0
2019-03-29,1.0,-0.0,-0.2917197157341605,-0.0,-0.8532604921410217,-0.16988819185629297,0.0
2019-04-01,1.0,-0.0,-0.29960648148148145,-0.0,-0.8555324074074073,-0.15967592592592592,0.0
2019-04-02,1.0,-0.0,-0.3040357093552989,-0.0,-0.8548157010722011,-0.14200911140766645,0.0
2019-04-03,1.0,-0.0,-0.3035184205076282,-0.0,-0.8598384610074326,-0.1377683687323101,0.0
2019-04-04,1.0,-0.0,-0.3025855723224144,-0.0,-0.8660057048214944,-0.13171696724328302,0.0
2019-04-05,1.0,-0.0,-0.2959242448678663,-0.0,-0.8725203326958965,-0.13554362601663478,0.0
2019-04-08,1.0,-0.0,-0.2931209135279491,-0.0,-0.875725204899162,-0.13339165669030295,0.0
2019-04-09,1.0,-0.0,-0.28352216350924153,-0.0,-0.9034312481251586,-0.12054364630685097,0.0
2019-04-10,1.0,-0.0,-0.27854755043227664,-0.0,-0.9102247838616714,-0.11668011527377521,0.0
2019-04-11,1.0,-0.0,-0.29087180904985716,-0.0,-0.8896184683439314,-0.1234448437931988,0.0
2019-04-12,1.0,-0.0,-0.2922860956413679,-0.0,-0.8854190638376214,-0.12357895705803838,0.0
2019-04-15,1.0,-0.0,-0.29437169767976107,-0.0,-0.8765908568803124,-0.12628072593613598,0.0
2019-04-16,1.0,-0.0,-0.2976795529287308,-0.0,-0.8741347193155946,-0.12791205758572316,0.0
2019-04-17,1.0,-0.0,-0.2947891049139251,-0.0,-0.9205837316133821,-0.10470511809196789,0.0
2019-04-18,1.0,-0.0,-0.2973468582437733,-0.0,-0.9143009679441053,-0.10956105939973537,0.0
2019-04-22,1.0,-0.0,-0.2908976363254544,-0.0,-0.9222297407658024,-0.12021373404578016,0.0
2019-04-23,1.0,-0.0,-0.2769359486845775,-0.0,-0.9084782002417031,-0.13867714046667287,0.0
2019-04-24,1.0,-0.0,-0.28320376146361903,-0.0,-0.9080582840649877,-0.13637633257297146,0.0
2019-04-25,1.0,-0.0,-0.28907288629737604,-0.0,-0.9174810495626822,-0.12578425655976674,0.0
2019-04-26,1.0,-0.0,-0.2856609322844938,-0.0,-0.9232277491188347,-0.12532387199178358,0.0
2019-04-29,1.0,-0.0,-0.2781847876808213,-0.0,-0.9219785347643491,-0.1330144657022865,0.0
2019-04-30,1.0,-0.0,-0.2712184433203571,-0.0,-0.9219329121890953,-0.13790531247814633,0.0
2019-05-01,1.0,-0.0,-0.2684809477169908,-0.0,-0.9105685369152559,-0.15293129984608927,0.0
2019-05-02,1.0,-0.0,-0.2725664540756948,-0.0,-0.8873655788836646,-0.16770634514221872,0.0
2019-05-03,1.0,-0.0,-0.26241167937859716,-0.0,-0.9003790182958215,-0.17685180852557203,0.0
2019-05-06,1.0,-0.0,-0.24622716441620332,-0.0,-0.9023501378311451,-0.1875671634817549,0.0
2019-05-07,1.0,-0.0,-0.23530931466954766,-0.0,-0.9172577387383156,-0.19608718117337592,0.0
2019-05-08,1.0,-0.0,-0.23841990581289096,-0.0,-0.8889201283943675,-0.215622876689862,0.0
2019-05-09,1.0,-0.0,-0.23640319071791152,-0.0,-0.8868277620529136,-0.21600505274977194,0.0
2019-05-10,1.0,-0.0,-0.23727900714202085,-0.0,-0.8925886898489639,-0.2118018967334036,0.0
2019-05-13,1.0,-0.0,-0.2368531959728401,-0.0,-0.8920159213298994,-0.21250292671505502,0.0
2019-05-14,1.0,-0.0,-0.1945262669604546,-0.0,-0.9044416096486143,-0.22038733619390002,0.0
2019-05-15,1.0,-0.0,-0.193049566467288,-0.0,-0.9125515834376594,-0.21277878239903555,0.0
2019-05-16,1.0,-0.0,-0.19427763221962022,-0.0,-0.9109879663335575,-0.21335992023928216,0.0
2019-05-17,1.0,-0.0,-0.19793928752945525,-0.0,-0.9032481633784595,-0.20905142540313265,0.0
2019-05-20,1.0,-0.0,-0.18973755280105253,-0.0,-0.9081550215820696,-0.21035016042287008,0.0
2019-05-21,1.0,-0.0,-0.19660720047941732,-0.0,-0.9003595629926704,-0.20792421518462176,0.0
2019-05-22,1.0,-0.0,-0.19427662223862013,-0.0,-0.9025734446340451,-0.20908084674629895,0.0
2019-05-23,1.0,-0.0,-0.19162421923617676,-0.0,-0.9044644709244705,-0.2087491644962777,0.0
2019-05-24,1.0,-0.0,-0.17956912606626355,-0.0,-0.9105833122571448,-0.2090681259053181,0.0
2019-05-28,1.0,-0.0,-0.17933920400984066,-0.0,-0.9099855149104454,-0.20991883751408275,0.0
2019-05-29,1.0,-0.0,-0.18416282324866343,-0.0,-0.9121635575135955,-0.19827447740988047,0.0
2019-05-30,1.0,-0.0,-0.18700402530189764,-0.0,-0.9194249568717654,-0.19374353076480735,0.0
2019-05-31,1.0,-0.0,-0.18299632352941178,-0.0,-0.917325367647059,-0.1974494485294118,0.0
2019-06-03,1.0,-0.0,-0.18943346146805787,-0.0,-0.9293886143144793,-0.16927512355848437,0.0
2019-06-04,1.0,-0.0,-0.18586543306004671,-0.0,-0.9210827646223607,-0.18318600283973802,0.0
2019-06-05,1.0,-0.0,-0.18678526048284627,-0.0,-0.9454755854056998,-0.13675349428208386,0.0
2019-06-06,1.0,-0.0,-0.18763761832338322,-0.0,-0.9485392595282955,-0.133816085170136,0.0
2019-06-07,1.0,-0.0,-0.18209567198177676,-0.0,-0.9537129840546696,-0.14211845102505696,0.0
2019-06-10,1.0,-0.0,-0.1858757190605034,-0.0,-0.9451126622859871,-0.14269798322002683,0.0
2019-06-11,1.0,-0.0,-0.1874258870747058,-0.0,-0.9600018243181611,-0.13296998996625012,0.0
2019-06-12,1.0,-0.0,-0.1883466362599772,-0.0,-0.9599315849486888,-0.13222348916761686,0.0
2019-06-13,1.0,-0.0,-0.20209656054446626,-0.0,-0.9589138080665053,-0.12282464714749006,0.0
2019-06-14,1.0,-0.0,-0.19947949958907862,-0.0,-0.9632910236508082,-0.12012601588895992,0.0
2019-06-17,1.0,-0.0,-0.20021005045777301,-0.0,-0.961688623027923,-0.12125847622091829,0.0
2019-06-18,1.0,-0.0,-0.2085473597698788,-0.0,-0.9574914960162546,-0.1169098006985823,0.0
2019-06-19,1.0,-0.0,-0.19657418796410187,-0.0,-0.9628490729351737,-0.11835451687850211,0.0
2019-06-20,1.0,-0.0,-0.19687065843715126,-0.0,-0.9623066936934885,-0.11836381442594575,0.0
2019-06-21,1.0,-0.0,-0.20028240867267924,-0.0,-0.9570693267741641,-0.12016033524642433,0.0
2019-06-24,1.0,-0.0,-0.19712778830566907,-0.0,-0.94856046941711,-0.13746889198383525,0.0
2019-06-25,1.0,-0.0,-0.19028053596293001,-0.0,-0.9522016024104637,-0.14015384966559385,0.0
2019-06-26,1.0,-0.0,-0.1874171882852835,-0.0,-0.9402156531274272,-0.15680540960387446,0.0
2019-06-27,1.0,-0.0,-0.198313597198544,-0.0,-0.9771229783900843,-0.12841542643874118,0.0
2019-06-28,1.0,-0.0,-0.21203795627178906,-0.0,-0.9673539122203495,-0.12938378777734166,0.0
2019-07-01,1.0,-0.0,-0.21683454903322913,-0.0,-0.9615607271043186,-0.13720041681139283,0.0
2019-07-02,1.0,-0.0,-0.22456310008979763,-0.0,-0.9504501393014206,-0.12748958117473697,0.0
2019-07-03,1.0,-0.0,-0.21709145427286355,-0.0,-0.9625418060200669,-0.12690577788029062,0.0
2019-07-05,1.0,-0.0,-0.2036622771615046,-0.0,-0.971195313761214,-0.1313622840801642,0.0
2019-07-08,1.0,-0.0,-0.20120605302082148,-0.0,-0.96270337922403,-0.11166230515416999,0.0
2019-07-09,1.0,-0.0,-0.19580005915409643,-0.0,-0.9644392874206539,-0.11489545651036336,0.0
2019-07-10,1.0,-0.0,-0.1836428181321682,-0.0,-0.974399235390497,-0.11758146732204625,0.0
2019-07-11,1.0,-0.0,-0.1850143175310213,-0.0,-0.9696604699786373,-0.11794918412799418,0.0
2019-07-12,1.0,-0.0,-0.1874758933635848,-0.0,-0.982439024390244,-0.0989676687464549,0.0
2019-07-15,1.0,-0.0,-0.18723356009070297,-0.0,-0.9869160997732427,-0.09344671201814059,0.0
2019-07-16,1.0,-0.0,-0.19114377750555783,-0.0,-0.9862982623292954,-0.09103488952406878,0.0
2019-07-17,1.0,-0.0,-0.18775898376468989,-0.0,-0.983583542784684,-0.09297375631184475,0.0
2019-07-18,1.0,-0.0,-0.187321840640695,-0.0,-0.9859056151305371,-0.08911361476856251,0.0
2019-07-19,1.0,-0.0,-0.18753817959682348,-0.0,-0.9859499083689677,-0.0890065386094708,0.0
2019-07-22,1.0,-0.0,-0.19829404959052654,-0.0,-0.9994328622308932,-0.07082416460606611,0.0
2019-07-23,1.0,-0.0,-0.20379093256035147,-0.0,-0.9961048960550749,-0.0646994882014584,0.0
2019-07-24,1.0,-0.0,-0.20322295905665075,-0.0,-0.9959939343186294,-0.06409705090193062,0.0
2019-07-25,1.0,-0.0,-0.20095455676445975,-0.0,-1.0,-0.06102829740550567,0.0
2019-07-26,1.0,-0.0,-0.18773061686474252,-0.0,-1.0118392756083758,-0.06415393322014715,0.0
2019-07-29,1.0,-0.0,-0.18385416666666668,-0.0,-1.0090353260869565,-0.07158061594202898,0.0
2019-07-30,1.0,-0.0,-0.18150731464287334,-0.0,-1.0063861587934237,-0.07670184338058789,0.0
2019-07-31,1.0,-0.0,-0.1886112935740334,-0.0,-1.002627466080772,-0.07379555595823234,0.0
2019-08-01,1.0,-0.0,-0.19472134118713183,-0.0,-0.9995695514272768,-0.07125056637970095,0.0
2019-08-02,1.0,-0.0,-0.18938982437081298,-0.0,-1.0102299474923049,-0.06364294767336592,0.0
2019-08-05,1.0,-0.0,-0.19005228522491663,-0.0,-1.0111106102947804,-0.05251059226539259,0.0
2019-08-06,1.0,-0.0,-0.19223643384896985,-0.0,-0.9779682582200496,-0.06196566887653742,0.0
2019-08-07,1.0,-0.0,-0.20939077826464111,-0.0,-0.9592072777419427,-0.05562846148713273,0.0
2019-08-08,1.0,-0.0,-0.21477957359774127,-0.0,-0.9607167470709856,-0.04766456948489362,0.0
2019-08-09,1.0,-0.0,-0.21090078907704582,-0.0,-0.9561796258533558,-0.04942814079262346,0.0
2019-08-12,1.0,-0.0,-0.20922613777226848,-0.0,-0.9626350274482026,-0.04170355941207721,0.0
2019-08-13,1.0,-0.0,-0.200716291203325,-0.0,-0.9683416974332899,-0.041717330267724895,0.0
2019-08-14,1.0,-0.0,-0.20504801339089068,-0.0,-0.9632631486212669,-0.034137961413091354,0.0
2019-08-15,1.0,-0.0,-0.22094869396898587,-0.0,-0.951978076948172,-0.001979164401139651,0.0
2019-08-16,1.0,-0.0,-0.22081819961286675,-0.0,-0.9535440092216012,-0.0005437264838295744,0.0
2019-08-19,1.0,-0.0,-0.2165055923553046,-0.0,-0.9552828754479312,-0.0,0.0
2019-08-20,1.0,-0.0,-0.2116516154061685,-0.00398732676681682,-0.9396728236739444,-0.0,0.0
2019-08-21,1.0,-0.0,-0.2051968232044199,-0.028660220994475138,-0.9242705455801105,-0.0,0.0
2019-08-22,1.0,-0.0,-0.20854623461181898,-0.023629346959015154,-0.9237867322079211,-0.0,0.0
2019-08-23,1.0,-0.0,-0.20895747569885983,-0.022285923658857256,-0.9240899196068711,-0.0,0.0
2019-08-26,1.0,-0.0,-0.2014771997430957,-0.022586169985013917,-0.9167844144722758,-0.0,0.0
2019-08-27,1.0,-0.0,-0.20099621608910362,-0.02026637022468307,-0.9165188019753296,-0.0,0.0
2019-08-28,1.0,-0.0,-0.2012481832948619,-0.018957852440796785,-0.9170941266991537,-0.0,0.0
2019-08-29,1.0,-0.0,-0.20276497695852533,-0.01988393923877795,-0.9107996245093019,-0.0,0.0
2019-08-30,1.0,-0.0,-0.20066048790881005,-0.020645573665707895,-0.9092787898157025,-0.0,0.0
2019-09-03,1.0,-0.0,-0.20480310262529836,-0.029960790998977156,-0.8961600750085237,-0.0,0.0
2019-09-04,1.0,-0.0,-0.18882752761257435,-0.0465590484282073,-0.8886576040781647,-0.0,0.0
2019-09-05,1.0,-0.0,-0.18506211771677708,-0.03526000550276196,-0.8961247857097504,-0.0,0.0
2019-09-06,1.0,-0.0,-0.17097746579818293,-0.04645966398954447,-0.890533105672548,-0.0,0.0
2019-09-09,1.0,-0.0,-0.17279473772980267,-0.04699359082475966,-0.8884930005059876,-0.0,0.0
2019-09-10,1.0,-0.0,-0.15772487216028167,-0.08317964624025485,-0.854828569033448,-0.0,0.0
2019-09-11,1.0,-0.0,-0.13804621848739498,-0.11338235294117648,-0.8494117647058824,-0.0,0.0
2019-09-12,1.0,-0.0,-0.12279231526680774,-0.11956590056776518,-0.8527162640631873,-0.0,0.0
2019-09-13,1.0,-0.0,-0.11910565688829117,-0.12942338404639825,-0.8528620660670757,-0.0,0.0
2019-09-16,1.0,-0.0,-0.11128045597845376,-0.12779506023341755,-0.8487379167797565,-0.0,0.0
2019-09-17,1.0,-0.0,-0.09193605535755227,-0.13155755643093853,-0.8607515788157319,-0.0,0.0
2019-09-18,1.0,-0.0,-0.08605019594763612,-0.13378637538564164,-0.8647335945968482,-0.0,0.0
2019-09-19,1.0,-0.0,-0.09897980428898605,-0.1362898188632105,-0.8467416198209452,-0.0,0.0
2019-09-20,1.0,-0.0,-0.10237877020496583,-0.14176803866022328,-0.838839360106649,-0.0,0.0
