Date,IWF,IWM,KRO,MTUM,SPY,VLUE,VXX
2018-10-18,-0.3325874509087588,-1.2277833592108867,1.0,-0.0,-0.8987122111608365,-1.1075897342223033,0.0
2018-10-19,-0.30847011879931074,-1.2142015053958466,1.0,-0.0,-0.9011063752607236,-1.1105014963271969,0.0
2018-10-22,-0.30884421654490174,-1.2002087398466215,1.0,-0.0,-0.9102418659527158,-1.1185279302990425,0.0
2018-10-23,-0.3070286959680349,-1.2009625862695243,1.0,-0.0,-0.912459135488558,-1.120050853614239,0.0
2018-10-24,-0.3040515988372093,-1.203670058139535,1.0,-0.0,-0.913108648255814,-1.1213662790697674,0.0
2018-10-25,-0.25709876543209875,-1.1483245149911816,1.0,-0.0,-0.9175925925925925,-1.0861552028218695,0.0
2018-10-26,-0.24917874819324604,-1.1372695019929042,1.0,-0.0,-0.9158600148920327,-1.0777013709430159,0.0
2018-10-29,-0.21709521107085172,-1.1543196402846292,1.0,-0.0,-0.9036539049198935,-1.0903653904919894,0.0
2018-10-30,-0.24310193321616871,-1.1622583479789104,1.0,-0.0,-0.9105008787346222,-1.0778119507908612,0.0
2018-10-31,-0.24878879141023963,-1.1358735978351011,1.0,-0.0,-0.9082973244293134,-1.0717559251014797,0.0
2018-11-01,-0.24855970670391062,-1.1359549581005588,1.0,-0.0,-0.9082576815642459,-1.0717527932960895,0.0
2018-11-02,-0.24837376933895922,-1.1573927566807314,1.0,-0.0,-0.9098980309423348,-1.0795534458509142,0.0
2018-11-05,-0.24367199859377744,-1.1708999824222184,1.0,-0.0,-0.9109685357707857,-1.0689049042010899,0.0
2018-11-06,-0.24729812845971358,-1.1731394429312012,1.0,-0.0,-0.9081803005008348,-1.0646691854845796,0.0
2018-11-07,-0.24846990445158734,-1.1754656333935096,1.0,-0.0,-0.9120250099070935,-1.0672361410770113,0.0
2018-11-08,-0.2184224318658281,-1.1757948986722573,1.0,-0.0,-0.9007250174703005,-1.0726327742837176,0.0
2018-11-09,-0.2954856361149111,-1.3329587649013095,1.0,-0.0,-1.0449970685948797,-1.212233730701583,0.0
2018-11-12,-0.3008853910477127,-1.3070339399901623,1.0,-0.0,-1.0865715691096902,-1.2243482538121002,0.0
2018-11-13,-0.26844851972882017,-1.3018582646441985,1.0,-0.0,-1.085548456323465,-1.221479783446325,0.0
2018-11-14,-0.26900755913191904,-1.3012923677151913,1.0,-0.0,-1.0854913435747378,-1.2211168007802975,0.0
2018-11-15,-0.27036946415463664,-1.313139221923171,1.0,-0.0,-1.102813799853193,-1.20719354049425,0.0
2018-11-16,-0.2655411339904362,-1.3002342148921635,1.0,-0.0,-1.1005660193227285,-1.2131843466380403,0.0
2018-11-19,-0.2744427062964412,-1.3005475166210403,1.0,-0.0,-1.0994329292139227,-1.2140692217442315,0.0
2018-11-20,-0.2107259201633685,-1.290805659551709,1.0,-0.0,-1.1094957942334809,-1.251130451694462,0.0
2018-11-21,-0.2150843373493976,-1.2823614457831325,1.0,-0.0,-1.1053012048192772,-1.2165301204819277,0.0
2018-11-23,-0.21525358110723966,-1.2997483546264035,1.0,-0.0,-1.1049651567944252,-1.2193186217576464,0.0
2018-11-26,-0.21609306834706737,-1.298012603005332,1.0,-0.0,-1.1095492001938922,-1.2236548715462918,0.0
2018-11-27,-0.19887792609789126,-1.3110369510543625,1.0,-0.0,-1.1067421164635327,-1.2198684465080287,0.0
2018-11-28,-0.20150950699114614,-1.3035947554308385,1.0,-0.0,-1.11074556098505,-1.2223136097537373,0.0
2018-11-29,-0.15743133314192745,-1.287108814240597,1.0,-0.0,-1.108718537659106,-1.2318882189683222,0.0
2018-11-30,-0.157781393568147,-1.288189127105666,1.0,-0.0,-1.1109781776416539,-1.228656202143951,0.0
2018-12-03,-0.15217182394772244,-1.2984816452046894,1.0,-0.0,-1.1195464155295023,-1.2347203536421294,0.0
2018-12-04,-0.15171351559491722,-1.3002984212552946,1.0,-0.0,-1.1234597612629957,-1.2378224874855603,0.0
2018-12-06,-0.13277736131934034,-1.2275112443778111,1.0,-0.0,-1.1183470764617691,-1.206521739130435,0.0
2018-12-07,-0.1137707554756611,-1.2446662566819624,1.0,-0.0,-1.1369033539902549,-1.2352523771228536,0.0
2018-12-10,-0.06128120584079134,-1.2702779086198774,1.0,-0.0,-1.1577955723033444,-1.2209609043805936,0.0
2018-12-11,-0.07974707436768591,-1.266515666289166,1.0,-0.0,-1.1659116647791619,-1.2066345790864477,0.0
2018-12-12,-0.07951488839601718,-1.266622622811571,1.0,-0.0,-1.165636355056392,-1.2072577981218442,0.0
2018-12-13,-0.08029059345221247,-1.2652608736673272,1.0,-0.0,-1.1655344843853195,-1.206340220775545,0.0
2018-12-14,-0.08538022724058272,-1.2522276177455096,1.0,-0.0,-1.1713733440196124,-1.2056008674744236,0.0
2018-12-17,-0.07508114973890953,-1.251822928917533,1.0,-0.0,-1.166862680528767,-1.210565931222656,0.0
2018-12-18,-0.05370664672338039,-1.2369823314948116,1.0,-0.0,-1.1651397588108816,-1.2183322426848648,0.0
2018-12-19,-0.06589238046176181,-1.2362665667587693,1.0,-0.0,-1.1626937666838384,-1.2183299770524048,0.0
2018-12-20,-0.062074115560533924,-1.2159525809763838,1.0,-0.0,-1.1768412209465136,-1.2123588163913002,0.0
2018-12-21,-0.053812707466454716,-1.2325494413016036,1.0,-0.0,-1.2016457057365937,-1.1872925335452804,0.0
2018-12-24,-0.023451286337884274,-1.2046531067149622,1.0,-0.0,-1.1985697037243428,-1.217144980031578,0.0
2018-12-26,-0.02154001933078658,-1.2190362222119944,1.0,-0.0,-1.1644497629677362,-1.1975422285635384,0.0
2018-12-27,-0.0,-1.162976085031001,1.0,-0.0,-1.0626660761736049,-1.2030558015943313,0.0
2018-12-28,-0.0,-1.162744315915437,1.0,-0.0,-1.0644417852235961,-1.2048929663608563,0.0
2018-12-31,-0.0,-1.1607784032980184,1.0,-0.0,-1.0657830577596523,-1.2062148144864577,0.0
2019-01-02,-0.0,-1.1591392136025505,1.0,-0.0,-1.061902231668438,-1.2068721218561813,0.0
2019-01-03,-0.0,-1.163446591161448,1.0,-0.0,-1.0554741283588718,-1.2226071507883634,0.0
2019-01-04,-0.0,-1.162818418612865,1.0,-0.0,-1.0304622312480687,-1.2215796212087766,0.0
2019-01-07,-0.0,-1.1265548476574352,1.0,-0.0,-1.012785506869501,-1.194686430026438,0.0
2019-01-08,-0.0,-1.1119086742194932,1.0,-0.0,-1.0208855833261263,-1.1913430770561273,0.0
2019-01-09,-0.0,-1.1034110535405872,1.0,-0.0,-1.0196027633851468,-1.1947754749568222,0.0
2019-01-10,-0.0,-1.1010183826702338,1.0,-0.0,-1.020842323293346,-1.1933201001121947,0.0
2019-01-11,-0.0,-1.0978978719730652,1.0,-0.0,-1.022186731126171,-1.196356886951267,0.0
2019-01-14,-0.0,-1.0988688368880064,1.0,-0.0,-1.0251273637855107,-1.193420257318021,0.0
2019-01-15,-0.0,-1.1006493506493504,1.0,-0.0,-1.0255411255411255,-1.2028138528138528,0.0
2019-01-16,-0.0,-1.1007698295995156,1.0,-0.0,-1.0141856240809617,-1.2099299368566734,0.0
2019-01-17,-0.0,-1.0943885265022248,1.0,-0.0,-1.0140826817573112,-1.2113698215905655,0.0
2019-01-18,-0.0,-1.0891212134195982,1.0,-0.0,-1.0059556964737135,-1.1896396589399718,0.0
2019-01-22,-0.0,-1.1068143995795745,1.0,-0.0,-1.0054304983796094,-1.2671892791451345,0.0
2019-01-23,-0.0,-1.0879603212921916,1.0,-0.0,-1.0113242329807313,-1.289953035157793,0.0
2019-01-24,-0.0,-1.0778645376381821,1.0,-0.0,-1.0256623969117389,-1.2832075802772416,0.0
2019-01-25,-0.0,-1.0495609930026295,1.0,-0.0,-1.0515666087266569,-1.3558407986807504,0.0
2019-01-28,-0.0,-1.0483921463392818,1.0,-0.0,-1.0648061183416073,-1.3592289458383648,0.0
2019-01-29,-0.0,-1.0432289566814497,1.0,-0.0,-1.0658065672176678,-1.3706491063029163,0.0
2019-01-30,-0.0,-1.0403048643801838,1.0,-0.0,-1.0646491817978032,-1.3783456624075319,0.0
2019-01-31,-0.0,-1.0565461486638221,1.0,-0.0,-1.034493599820346,-1.400359308331462,0.0
2019-02-01,-0.0,-1.054134390199964,1.0,-0.0,-1.0470185552152766,-1.4025400828679517,0.0
2019-02-04,-0.0,-1.0509825228651635,1.0,-0.0,-1.0460472697636511,-1.4307706239246583,0.0
2019-02-05,-0.0,-1.0305858897095475,1.0,-0.0,-1.0413249354297884,-1.4592867823644027,0.0
2019-02-06,-0.0,-1.0231723385887592,1.0,-0.0,-1.0591576173383617,-1.4612658457903585,0.0
2019-02-07,-0.0,-1.0258205291390126,1.0,-0.0,-1.0664151286480588,-1.453632148377125,0.0
2019-02-08,-0.0,-1.0209226000546996,1.0,-0.0,-1.0799525936730787,-1.457425471784119,0.0
2019-02-11,-0.0,-0.9942051469246214,1.0,-0.0,-1.0854170469063698,-1.4832086147107137,0.0
2019-02-12,-0.0,-0.9985359381433866,1.0,-0.0,-1.0985039117902733,-1.4781534519833464,0.0
2019-02-13,-0.0,-0.97125284738041,1.0,-0.0,-1.1004100227790432,-1.484145785876993,0.0
2019-02-14,-0.0,-0.8505344471391358,1.0,-0.0,-1.1425491781191055,-1.4980688044552233,0.0
2019-02-15,-0.0,-0.8860173490943414,1.0,-0.0,-1.1256236235336419,-1.4829430536203876,0.0
2019-02-19,-0.0,-0.8667385057471264,1.0,-0.0,-1.142645474137931,-1.4805585488505746,0.0
2019-02-20,-0.0,-0.851836917562724,1.0,-0.0,-1.1478046594982076,-1.4806451612903224,0.0
2019-02-21,-0.0,-0.8479942435689872,1.0,-0.0,-1.1533549199496314,-1.4958175930922828,0.0
2019-02-22,-0.0,-0.8373504811583775,1.0,-0.0,-1.174251281590071,-1.4852055040920948,0.0
2019-02-25,-0.0,-0.8380771663504111,1.0,-0.0,-1.1875395319418087,-1.492364687810608,0.0
2019-02-26,-0.0,-0.8406923667917025,1.0,-0.0,-1.1908076106114702,-1.4878655036832829,0.0
2019-02-27,-0.0,-0.8418102084181021,1.0,-0.0,-1.199421311994213,-1.4798137347981373,0.0
2019-02-28,-0.0,-0.8415362345064689,1.0,-0.0,-1.1992671672849,-1.4829005699810005,0.0
2019-03-01,-0.0,-0.8361278076558052,1.0,-0.0,-1.2006146337054278,-1.4826230397252227,0.0
2019-03-04,-0.0,-0.8269882129792712,1.0,-0.0,-1.1993858104141264,-1.4896807117373436,0.0
2019-03-05,-0.0,-0.8050782135570166,1.0,-0.0,-1.2404896848787124,-1.488551348900476,0.0
2019-03-06,-0.0,-0.8047629848038104,1.0,-0.0,-1.2391018371512814,-1.4923111816738488,0.0
2019-03-07,-0.0,-0.7319750632453922,1.0,-0.0,-1.2973436935308997,-1.4882092518973618,0.0
2019-03-08,-0.0,-0.717588581330658,1.0,-0.0,-1.334807788772858,-1.507775092343472,0.0
2019-03-11,-0.0,-0.7142067949544241,1.0,-0.0,-1.335236166098886,-1.5542307338182488,0.0
2019-03-12,-0.0,-0.6508666759607789,1.0,-0.0,-1.3631674334309216,-1.6330219805753057,0.0
2019-03-13,-0.0,-0.7062920383532891,1.0,-0.0,-1.4010399274912941,-1.6629776272480081,0.0
2019-03-14,-0.0,-0.7077531947358383,1.0,-0.0,-1.397053213808888,-1.663408353995804,0.0
2019-03-15,-0.0,-0.7092239277004734,1.0,-0.0,-1.3987950078898292,-1.673695787309329,0.0
2019-03-18,-0.0,-0.7397213891844829,1.0,-0.0,-1.4160781658121313,-1.6811937699525974,0.0
2019-03-19,-0.0,-0.7455322455322455,1.0,-0.0,-1.4121017871017871,-1.6985722610722613,0.0
2019-03-20,-0.0,-0.7475283689670286,1.0,-0.0,-1.4127989090731992,-1.7098816539229533,0.0
2019-03-21,-0.0,-0.7471975826103909,1.0,-0.0,-1.4573057802904765,-1.6693147480261232,0.0
2019-03-22,-0.0,-0.7431039560223814,1.0,-0.0,-1.5045646412093843,-1.660596839108668,0.0
2019-03-25,-0.0,-0.6656468531468531,1.0,-0.0,-1.531322843822844,-1.6592851592851592,0.0
2019-03-26,-0.0,-0.6680144193296961,1.0,-0.0,-1.53492790335152,-1.668452844894778,0.0
2019-03-27,-0.0,-0.6594171167226196,1.0,-0.0,-1.5410888921325356,-1.6649637522502798,0.0
2019-03-28,-0.0,-0.6596304782333156,1.0,-0.0,-1.5377565446302344,-1.6775703212596889,0.0
2019-03-29,-0.0,-0.6648790951638066,1.0,-0.0,-1.5343701248049924,-1.6758970358814353,0.0
2019-04-01,-0.0,-0.6740646797717185,1.0,-0.0,-1.5337300619481975,-1.669967318667382,0.0
2019-04-02,-0.0,-0.682898438257833,1.0,-0.0,-1.5320108642933359,-1.6352216509845765,0.0
2019-04-03,-0.0,-0.6830770723189602,1.0,-0.0,-1.531115099189989,-1.6361740311393511,0.0
2019-04-04,-0.0,-0.6831293706293706,1.0,-0.0,-1.527777777777778,-1.645347707847708,0.0
2019-04-05,-0.0,-0.670069019150384,1.0,-0.0,-1.5332458442694663,-1.6571886847477397,0.0
2019-04-08,-0.0,-0.6674261889756143,1.0,-0.0,-1.5332816211761282,-1.6473069278130603,0.0
2019-04-09,-0.0,-0.6641258435694519,1.0,-0.0,-1.5451764820119436,-1.645773656357722,0.0
2019-04-10,-0.0,-0.6568064610294834,1.0,-0.0,-1.5321591904252212,-1.6762673932081347,0.0
2019-04-11,-0.0,-0.6609624104139242,1.0,-0.0,-1.5446833406464824,-1.6698356979181905,0.0
2019-04-12,-0.0,-0.6586280814576635,1.0,-0.0,-1.5456007015492546,-1.6676410406313944,0.0
2019-04-15,-0.0,-0.65938033666748,1.0,-0.0,-1.5460844108319103,-1.6737252988533788,0.0
2019-04-16,-0.0,-0.6668941979522185,1.0,-0.0,-1.5482203803022916,-1.6605558264261335,0.0
2019-04-17,-0.0,-0.6363680694397036,1.0,-0.0,-1.5663919637197055,-1.6736724045447897,0.0
2019-04-18,-0.0,-0.6379234706312453,1.0,-0.0,-1.5539361442846698,-1.6826224713624178,0.0
2019-04-22,-0.0,-0.6432722832722833,1.0,-0.0,-1.557020757020757,-1.6837118437118437,0.0
2019-04-23,-0.0,-0.6396836246460307,1.0,-0.0,-1.5575139146567718,-1.685138170100576,0.0
2019-04-24,-0.0,-0.6135388216933281,1.0,-0.0,-1.5614514241123683,-1.7021556769410846,0.0
2019-04-25,-0.0,-0.5676244203279629,1.0,-0.0,-1.539369890519673,-1.6738059951235835,0.0
2019-04-26,-0.0,-0.5731783168269461,1.0,-0.0,-1.528874216544663,-1.6824075403090761,0.0
2019-04-29,-0.0,-0.5784661049406358,1.0,-0.0,-1.5314055917273075,-1.6775660666411336,0.0
2019-04-30,-0.0,-0.5788969743393335,1.0,-0.0,-1.5387303715051703,-1.669810417464573,0.0
2019-05-01,-0.0,-0.5828618010933154,1.0,-0.0,-1.5592212525175027,-1.6531600652153065,0.0
2019-05-02,-0.0,-0.5859314857582756,1.0,-0.0,-1.5707274826789837,-1.6547344110854505,0.0
2019-05-03,-0.0,-0.5648032329452517,1.0,-0.0,-1.5857307803329166,-1.6603964206677573,0.0
2019-05-06,-0.0,-0.5694766319042102,1.0,-0.0,-1.587147547315566,-1.671494785631518,0.0
2019-05-07,-0.0,-0.5545048976820871,1.0,-0.0,-1.604500048491902,-1.6902337309669286,0.0
2019-05-08,-0.0,-0.5583032055917089,1.0,-0.0,-1.5813931067727165,-1.6807905519402266,0.0
2019-05-09,-0.0,-0.5557472917265842,1.0,-0.0,-1.5526795129901254,-1.6850254050426614,0.0
2019-05-10,-0.0,-0.5624092888243832,1.0,-0.0,-1.5897919690372522,-1.685728108369618,0.0
2019-05-13,-0.0,-0.558339402767662,1.0,-0.0,-1.6060208788540908,-1.6912357368293276,0.0
2019-05-14,-0.0,-0.5030921904214009,1.0,-0.0,-1.6146507502756604,-1.6763507358933794,0.0
2019-05-15,-0.0,-0.5143268538516919,1.0,-0.0,-1.6263978881689465,-1.658891288696904,0.0
2019-05-16,-0.0,-0.5169963510658728,1.0,-0.0,-1.6246879201075477,-1.659544843479931,0.0
2019-05-17,-0.0,-0.5059366437533048,1.0,-0.0,-1.616209200596068,-1.6848050761909341,0.0
2019-05-20,-0.0,-0.49867883737689167,1.0,-0.0,-1.6187364881095365,-1.6868123949075184,0.0
2019-05-21,-0.0,-0.49762373385819214,1.0,-0.0,-1.6165810570783927,-1.6863808746579616,0.0
2019-05-22,-0.0,-0.49270143090367813,1.0,-0.0,-1.6211946605205032,-1.6877941035244406,0.0
2019-05-23,-0.0,-0.4827090028298719,1.0,-0.0,-1.642380929540985,-1.6713511439397573,0.0
2019-05-24,-0.0,-0.4515866947046454,1.0,-0.0,-1.6450009558401835,-1.682613267061747,0.0
2019-05-28,-0.0,-0.4444709930230335,1.0,-0.0,-1.6470419573736024,-1.6872311956417854,0.0
2019-05-29,-0.0,-0.4661004818932201,1.0,-0.0,-1.654754520730951,-1.650364998330073,0.0
2019-05-30,-0.0,-0.46055142148444955,1.0,-0.0,-1.651402404121351,-1.6581759206258349,0.0
2019-05-31,-0.0,-0.4686068702290076,1.0,-0.0,-1.6447996183206106,-1.6575858778625954,0.0
2019-06-03,-0.0,-0.48088703167291896,1.0,-0.0,-1.6623771309178974,-1.605299396932428,0.0
2019-06-04,-0.0,-0.4854461435853461,1.0,-0.0,-1.6330808441713114,-1.6454194654852077,0.0
2019-06-05,-0.0,-0.5012172284644194,1.0,-0.0,-1.6142322097378277,-1.56624531835206,0.0
2019-06-06,-0.0,-0.5094065892923998,1.0,-0.0,-1.591304754773493,-1.5791838262822913,0.0
2019-06-07,-0.0,-0.5133694839192221,1.0,-0.0,-1.5862471952131638,-1.575028047868362,0.0
2019-06-10,-0.0,-0.5146111474185417,1.0,-0.0,-1.5746895714685838,-1.578797497899356,0.0
2019-06-11,-0.0,-0.5175274158777767,1.0,-0.0,-1.5843565470053427,-1.584590870747024,0.0
2019-06-12,-0.0,-0.5180304806565065,1.0,-0.0,-1.5828370457209848,-1.5884173505275498,0.0
2019-06-13,-0.0,-0.5504225352112676,1.0,-0.0,-1.5811737089201878,-1.5632394366197182,0.0
2019-06-14,-0.0,-0.546461422939741,1.0,-0.0,-1.5930167073399664,-1.5535479632063076,0.0
2019-06-17,-0.0,-0.5411633005270768,1.0,-0.0,-1.56597789075983,-1.5572554690050842,0.0
2019-06-18,-0.0,-0.5609891894399852,1.0,-0.0,-1.538161740824943,-1.5405743979956388,0.0
2019-06-19,-0.0,-0.5528394832233479,1.0,-0.0,-1.542615484710475,-1.5518170833720606,0.0
2019-06-20,-0.0,-0.5539213404700954,1.0,-0.0,-1.545357225971608,-1.5551314870840118,0.0
2019-06-21,-0.0,-0.5714619992512168,1.0,-0.0,-1.5337888431299138,-1.5746443279670534,0.0
2019-06-24,-0.0,-0.5500962938606793,1.0,-0.0,-1.548968951101508,-1.5981962515853256,0.0
2019-06-25,-0.0,-0.5387325597782684,1.0,-0.0,-1.5574763940433127,-1.6014468924695822,0.0
2019-06-26,-0.0,-0.5363409700334008,1.0,-0.0,-1.5253328315378463,-1.6426588888366185,0.0
2019-06-27,-0.0,-0.5280210982386738,1.0,-0.0,-1.535179429217293,-1.6462277479513987,0.0
2019-06-28,-0.0,-0.5260159156189669,1.0,-0.0,-1.5365164571267127,-1.6462777228422092,0.0
2019-07-01,-0.0,-0.5088155303385539,1.0,-0.0,-1.5470317921785612,-1.6332645596923943,0.0
2019-07-02,-0.0,-0.5065396113602392,1.0,-0.0,-1.5317171150971598,-1.632847533632287,0.0
2019-07-03,-0.0,-0.5141496217427851,1.0,-0.0,-1.5220416549920612,-1.633604184178575,0.0
2019-07-05,-0.0,-0.50431658033506,1.0,-0.0,-1.5229828736758597,-1.6392738811890428,0.0
2019-07-08,-0.0,-0.5026827788923622,1.0,-0.0,-1.52526477861242,-1.6377548639947745,0.0
2019-07-09,-0.0,-0.4995103297113277,1.0,-0.0,-1.523527491489064,-1.6404887375833606,0.0
2019-07-10,-0.0,-0.484353805135881,1.0,-0.0,-1.5369287618691239,-1.6562046868422282,0.0
2019-07-11,-0.0,-0.4770311402481855,1.0,-0.0,-1.5541091079372513,-1.6516038398501522,0.0
2019-07-12,-0.0,-0.5152979066022544,1.0,-0.0,-1.588898361276878,-1.6319977266268826,0.0
2019-07-15,-0.0,-0.5383923073279333,1.0,-0.0,-1.5860925583818863,-1.6124295391028374,0.0
2019-07-16,-0.0,-0.5531118168459971,1.0,-0.0,-1.593591505901313,-1.5933071052756316,0.0
2019-07-17,-0.0,-0.5581417397487556,1.0,-0.0,-1.5895235837876274,-1.5927945010666036,0.0
2019-07-18,-0.0,-0.5562662876095712,1.0,-0.0,-1.590286661928453,-1.59166074389955,0.0
2019-07-19,-0.0,-0.5665320687388488,1.0,-0.0,-1.5509437505869095,-1.57784768522866,0.0
2019-07-22,-0.0,-0.5722055513878469,1.0,-0.0,-1.5429951237809452,-1.5734714928732183,0.0
2019-07-23,-0.0,-0.5752403282532239,1.0,-0.0,-1.5416178194607268,-1.5724736225087925,0.0
2019-07-24,-0.0,-0.5758583540212656,1.0,-0.0,-1.5403063375333739,-1.5678486111761676,0.0
2019-07-25,-0.0,-0.5493939819364501,1.0,-0.0,-1.574617436473396,-1.5556647479994385,0.0
2019-07-26,-0.0,-0.5416880991349076,1.0,-0.0,-1.5786766425064298,-1.5558569090483985,0.0
2019-07-29,-0.0,-0.5371623197872439,1.0,-0.0,-1.5683292119628611,-1.5602108897494518,0.0
2019-07-30,-0.0,-0.5379881547288543,1.0,-0.0,-1.5469646492689246,-1.5421062372755876,0.0
2019-07-31,-0.0,-0.5570727643029069,1.0,-0.0,-1.5386039622292167,-1.5330957230142566,0.0
2019-08-01,-0.0,-0.5648481491738208,1.0,-0.0,-1.5291239730453245,-1.521554509369519,0.0
2019-08-02,-0.0,-0.5621381258974477,1.0,-0.0,-1.5294362869980083,-1.5404140997730327,0.0
2019-08-05,-0.0,-0.5623664902015417,1.0,-0.0,-1.5266555215008821,-1.5547970651063434,0.0
2019-08-06,-0.0,-0.5619056327724945,1.0,-0.0,-1.460771762984638,-1.5493324798829553,0.0
2019-08-07,-0.0,-0.5727964981077015,1.0,-0.0,-1.4330855866125576,-1.5539191099357073,0.0
2019-08-08,-0.0,-0.5721976367535015,1.0,-0.0,-1.4360600392353666,-1.553948629043296,0.0
2019-08-09,-0.0,-0.5198077551210862,1.0,-0.0,-1.4713732443656387,-1.674956838225001,0.0
2019-08-12,-0.0,-0.5171882297991592,1.0,-0.0,-1.4680056048575432,-1.6855207846800562,0.0
2019-08-13,-0.0,-0.5031725296258281,1.0,-0.0,-1.469301110385369,-1.6930111038536904,0.0
2019-08-14,-0.0,-0.5130180535573398,1.0,-0.0,-1.4408038241982644,-1.6871490230658561,0.0
2019-08-15,-0.0,-0.5583988301955767,1.0,-0.0,-1.4253792725278742,-1.5857704258819227,0.0
2019-08-16,-0.0,-0.5644917927849664,1.0,-0.0,-1.4170362580586164,-1.5907365918339353,0.0
2019-08-19,-0.0,-0.5355581861227463,1.0,-0.0,-1.435576397741759,-1.5817701693680568,0.0
2019-08-20,-0.0,-0.5423952041418775,1.0,-0.0,-1.4329442753985195,-1.5661474181388801,0.0
2019-08-21,-0.0,-0.5488186476803772,1.0,-0.0,-1.4349462609405468,-1.5511768173778968,0.0
2019-08-22,-0.0,-0.5516788255018351,1.0,-0.0,-1.4371290044859304,-1.5424804023743712,0.0
2019-08-23,-0.0,-0.5549211528004351,1.0,-0.0,-1.438462932753308,-1.5380641653072322,0.0
2019-08-26,-0.0,-0.5406119797500112,1.0,-0.0,-1.4218897002822455,-1.5175843376192824,0.0
2019-08-27,-0.0,-0.5282350934061247,1.0,-0.0,-1.2980039239102619,-1.4388808325513947,0.0
2019-08-28,-0.0,-0.49703004145122004,1.0,-0.0,-1.344087859493184,-1.4322037519764113,0.0
2019-08-29,-0.0,-0.494332035761646,1.0,-0.0,-1.3454677674637463,-1.4379090559096548,0.0
2019-08-30,-0.0,-0.48542902248581304,1.0,-0.0,-1.3493621197252208,-1.431966548619704,0.0
2019-09-03,-0.0,-0.48195546455080623,1.0,-0.0,-1.3451497312515996,-1.4387424281204677,0.0
2019-09-04,-0.0,-0.46704748912950805,1.0,-0.0,-1.3471736720948078,-1.44867422627675,0.0
2019-09-05,-0.0,-0.4923761118170267,1.0,-0.0,-1.3341804320203303,-1.4089792460821686,0.0
2019-09-06,-0.0,-0.4890137750359165,1.0,-0.0,-1.3381644553367702,-1.398292909659427,0.0
2019-09-09,-0.0,-0.4743622126799697,1.0,-0.0,-1.3303022648817042,-1.4051528163677698,0.0
2019-09-10,-0.0,-0.4807578698624357,1.0,-0.0,-1.304034095704279,-1.4349734154780993,0.0
2019-09-11,-0.0,-0.48793147101021184,1.0,-0.0,-1.2948772048274118,-1.43691450755338,0.0
2019-09-12,-0.0,-0.4878120782726046,1.0,-0.0,-1.2945344129554657,-1.4349696356275303,0.0
2019-09-13,-0.0,-0.4826482479784366,1.0,-0.0,-1.2968328840970351,-1.432109164420485,0.0
2019-09-16,-0.0,-0.48338597599494626,1.0,-0.0,-1.2964413560749632,-1.4316277110970732,0.0
2019-09-17,-0.0,-0.5220974727723814,1.0,-0.0,-1.2780791388082924,-1.4049030738825112,0.0
2019-09-18,-0.0,-0.5364572389157387,1.0,-0.0,-1.2698466064299223,-1.3962597184282413,0.0
