Date,IWF,IWM,MTUM,PGTI,SPY,VLUE,VXX
2018-12-10,-0.12916036308623297,-1.4896936459909227,-0.0,1.0,-1.13142965204236,-0.977448940998487,0.0
2018-12-11,-0.12757707584641573,-1.4903536977491962,-0.0,1.0,-1.1306979383393228,-0.9799508227728391,0.0
2018-12-12,-0.12532562875953204,-1.4932506038933357,-0.0,1.0,-1.1323355278738219,-0.9855065599393739,0.0
2018-12-13,-0.125,-1.486899356791525,-0.0,1.0,-1.1354521377222853,-0.9820752932273932,0.0
2018-12-14,-0.12262537993920973,-1.506363981762918,-0.0,1.0,-1.1328362462006079,-0.9874145136778116,0.0
2018-12-17,-0.10320234271679578,-1.504298129605139,-0.0,1.0,-1.116569053466843,-0.9991970527111279,0.0
2018-12-18,-0.08218215874502459,-1.4879887614141887,-0.0,1.0,-1.1106064153594006,-1.0019667525169749,0.0
2018-12-19,-0.0906746682919968,-1.4871770828449526,-0.0,1.0,-1.1086783252848236,-1.0019222654601716,0.0
2018-12-20,-0.0888268156424581,-1.4655493482309125,-0.0,1.0,-1.1099162011173185,-0.9912011173184357,0.0
2018-12-21,-0.08072122052704578,-1.4654646324549236,-0.0,1.0,-1.1097087378640778,-0.9672676837725381,0.0
2018-12-24,-0.05998808487237065,-1.4435177122954952,-0.0,1.0,-1.1002245543283993,-0.9790110444067641,0.0
2018-12-26,-0.058288043478260866,-1.452626811594203,-0.0,1.0,-1.063179347826087,-0.9548913043478261,0.0
2018-12-27,-0.0,-1.3948846452950834,-0.0,1.0,-0.9683746651689277,-0.9570552147239264,0.0
2018-12-28,-0.0,-1.398748111374919,-0.0,1.0,-0.9657673213900281,-0.9523418951003669,0.0
2018-12-31,-0.0,-1.3991538594370574,-0.0,1.0,-0.965679502676567,-0.9522103263685028,0.0
2019-01-02,-0.0,-1.3974563483509377,-0.0,1.0,-0.9615434360853633,-0.952274197025221,0.0
2019-01-03,-0.0,-1.3962776269872041,-0.0,1.0,-0.9694972211451467,-0.9424841669897893,0.0
2019-01-04,-0.0,-1.3957576016764315,-0.0,1.0,-0.9420091519479964,-0.9388444596501732,0.0
2019-01-07,-0.0,-1.3524299026367472,-0.0,1.0,-0.9216079562074297,-0.9046425138941122,0.0
2019-01-08,-0.0,-1.3363893982330388,-0.0,1.0,-0.9301966994499082,-0.9008168028004667,0.0
2019-01-09,-0.0,-1.3216157750228803,-0.0,1.0,-0.9294866461436059,-0.9089774523670854,0.0
2019-01-10,-0.0,-1.3219055543998335,-0.0,1.0,-0.9294362388183899,-0.9092157270646973,0.0
2019-01-11,-0.0,-1.3018828626176788,-0.0,1.0,-0.9360576522536033,-0.9276430892276931,0.0
2019-01-14,-0.0,-1.2956186208613392,-0.0,1.0,-0.9285951373330014,-0.9248610073852792,0.0
2019-01-15,-0.0,-1.2798111957601854,-0.0,1.0,-0.9167356740642596,-0.9438969857568731,0.0
2019-01-16,-0.0,-1.272821233669588,-0.0,1.0,-0.9044567554159086,-0.957003472796428,0.0
2019-01-17,-0.0,-1.259799453053783,-0.0,1.0,-0.9159277368028508,-0.9678047567746747,0.0
2019-01-18,-0.0,-1.254391454917178,-0.0,1.0,-0.9266074185338173,-0.9914048483331247,0.0
2019-01-22,-0.0,-1.3749518798922111,-0.0,1.0,-0.9350271611275075,-0.9673211001325976,0.0
2019-01-23,-0.0,-1.3425127611204049,-0.0,1.0,-0.9472826320078926,-0.999656843821044,0.0
2019-01-24,-0.0,-1.3515047291487532,-0.0,1.0,-0.9404987102321583,-1.0071797076526225,0.0
2019-01-25,-0.0,-1.3335094206726537,-0.0,1.0,-0.9978869519281564,-1.0707871104067619,0.0
2019-01-28,-0.0,-1.3073652508968512,-0.0,1.0,-1.0459719208113734,-1.0755569334337216,0.0
2019-01-29,-0.0,-1.2820000887350813,-0.0,1.0,-1.0572784950530192,-1.0974754869337593,0.0
2019-01-30,-0.0,-1.2791544542144064,-0.0,1.0,-1.0562660982325252,-1.1054711786126654,0.0
2019-01-31,-0.0,-1.2917889867449517,-0.0,1.0,-1.0286451383328885,-1.1276132016724492,0.0
2019-02-01,-0.0,-1.2891941147708583,-0.0,1.0,-1.0460505845223809,-1.1097479663955194,0.0
2019-02-04,-0.0,-1.286355356111432,-0.0,1.0,-1.0473186119873819,-1.109388190340783,0.0
2019-02-05,-0.0,-1.2385070365082602,-0.0,1.0,-0.8389557413828268,-1.0016724454415664,0.0
2019-02-06,-0.0,-1.2411009174311927,-0.0,1.0,-0.8388175331294597,-0.9975535168195719,0.0
2019-02-07,-0.0,-1.2462464906213127,-0.0,1.0,-0.8340725068153152,-0.9885665459576027,0.0
2019-02-08,-0.0,-1.2497553417060836,-0.0,1.0,-0.8510030990050562,-0.9768797912249225,0.0
2019-02-11,-0.0,-1.2250336693466106,-0.0,1.0,-0.8565889891033751,-0.9995102640493001,0.0
2019-02-12,-0.0,-1.2335844113312593,-0.0,1.0,-0.8653184869821516,-0.9947601113476339,0.0
2019-02-13,-0.0,-1.2495908346972178,-0.0,1.0,-0.8583878887070376,-0.9836743044189853,0.0
2019-02-14,-0.0,-1.1467329775190036,-0.0,1.0,-0.8972181788775674,-0.9993934983017952,0.0
2019-02-15,-0.0,-1.1161695447409732,-0.0,1.0,-0.9037555850742663,-1.0053133679507305,0.0
2019-02-19,-0.0,-1.0929305135951661,-0.0,1.0,-0.9296676737160121,-1.0055991943605236,0.0
2019-02-20,-0.0,-1.118413643311077,-0.0,1.0,-0.9042313570911431,-0.9995575577186067,0.0
2019-02-21,-0.0,-1.111527307878202,-0.0,1.0,-0.9113500886096343,-1.0048332527791204,0.0
2019-02-22,-0.0,-1.1101224029634402,-0.0,1.0,-0.9157674343694637,-1.0005234337252376,0.0
2019-02-25,-0.0,-1.1041607698839513,-0.0,1.0,-0.9304112247786179,-1.008976588087825,0.0
2019-02-26,-0.0,-1.103968607144302,-0.0,1.0,-0.9285569804603747,-1.0129859622153001,0.0
2019-02-27,-0.0,-1.105316353345462,-0.0,1.0,-0.9227814837275117,-1.0147159894885789,0.0
2019-02-28,-0.0,-1.1067039354008608,-0.0,1.0,-1.0639779936998093,-1.266116509161897,0.0
2019-03-01,-0.0,-1.1039053149519038,-0.0,1.0,-1.06760051420719,-1.2613591027971098,0.0
2019-03-04,-0.0,-1.087869085734614,-0.0,1.0,-1.0694147990039133,-1.289532194948417,0.0
2019-03-05,-0.0,-1.0811040150060292,-0.0,1.0,-1.0861060247420837,-1.2988700817292662,0.0
2019-03-06,-0.0,-1.0821122230164402,-0.0,1.0,-1.0849267333809864,-1.300482487491065,0.0
2019-03-07,-0.0,-1.0235857500895096,-0.0,1.0,-1.1575814536340852,-1.2942624418188329,0.0
2019-03-08,-0.0,-1.012128343214011,-0.0,1.0,-1.203195003846676,-1.3101778521971308,0.0
2019-03-11,-0.0,-1.0103356809658832,-0.0,1.0,-1.2022317753590048,-1.360696972468673,0.0
2019-03-12,-0.0,-0.9666404114349257,-0.0,1.0,-1.2370847426215077,-1.4295510355372283,0.0
2019-03-13,-0.0,-0.9850718417615226,-0.0,1.0,-1.2499066990110095,-1.430117559246128,0.0
2019-03-14,-0.0,-0.9877372126637759,-0.0,1.0,-1.2476803282510374,-1.4272392409194758,0.0
2019-03-15,-0.0,-0.9802012637491223,-0.0,1.0,-1.2567282939386848,-1.443622747484203,0.0
2019-03-18,-0.0,-1.0115286080273271,-0.0,1.0,-1.2771610209697315,-1.4555935098206663,0.0
2019-03-19,-0.0,-1.013340321120587,-0.0,1.0,-1.2807661155843537,-1.470293963504693,0.0
2019-03-20,-0.0,-1.0240508750119537,-0.0,1.0,-1.2798603806062925,-1.477574830257244,0.0
2019-03-21,-0.0,-1.0249533916535207,-0.0,1.0,-1.2951383909364693,-1.460251446053827,0.0
2019-03-22,-0.0,-1.0173883724290738,-0.0,1.0,-1.3504648138336304,-1.44887047830066,0.0
2019-03-25,-0.0,-0.9112417618889574,-0.0,1.0,-1.3865155753638996,-1.4435541226115407,0.0
2019-03-26,-0.0,-0.9375179271440864,-0.0,1.0,-1.389951238168085,-1.4530547853523281,0.0
2019-03-27,-0.0,-0.9293049916407929,-0.0,1.0,-1.3942679722951994,-1.4531167900644852,0.0
2019-03-28,-0.0,-0.9219048528849828,-0.0,1.0,-1.3826901031715706,-1.4718666411922048,0.0
2019-03-29,-0.0,-0.9206265819762166,-0.0,1.0,-1.3810115096231912,-1.4741391661492909,0.0
2019-04-01,-0.0,-0.9386758581071378,-0.0,1.0,-1.3873330461008186,-1.46115180238403,0.0
2019-04-02,-0.0,-0.9644650628915779,-0.0,1.0,-1.4208713950930223,-1.3972930317088335,0.0
2019-04-03,-0.0,-0.9640858878102435,-0.0,1.0,-1.4242264836688823,-1.3939075127923104,0.0
2019-04-04,-0.0,-0.9630055037090214,-0.0,1.0,-1.427231395070591,-1.3955970327829623,0.0
2019-04-05,-0.0,-0.9666937837967172,-0.0,1.0,-1.4219744460927408,-1.3967076613868021,0.0
2019-04-08,-0.0,-0.9630882072775766,-0.0,1.0,-1.4185082872928176,-1.3812630977329015,0.0
2019-04-09,-0.0,-0.9586236518087238,-0.0,1.0,-1.428510069676434,-1.3852247780853297,0.0
2019-04-10,-0.0,-0.9490160575594416,-0.0,1.0,-1.437985419545433,-1.377852956592176,0.0
2019-04-11,-0.0,-0.9232384953217491,-0.0,1.0,-1.473887721978232,-1.3765991980141303,0.0
2019-04-12,-0.0,-0.9206349206349206,-0.0,1.0,-1.4770032510996365,-1.3834385159686364,0.0
2019-04-15,-0.0,-0.9233089185695822,-0.0,1.0,-1.4726411029728566,-1.3912585571353344,0.0
2019-04-16,-0.0,-0.9161685237434843,-0.0,1.0,-1.4739610731194108,-1.3920424656879156,0.0
2019-04-17,-0.0,-0.8660132273873531,-0.0,1.0,-1.4940286434790884,-1.3980587143740781,0.0
2019-04-18,-0.0,-0.851612289546276,-0.0,1.0,-1.4954342242937315,-1.4089222866926663,0.0
2019-04-22,-0.0,-0.8632286995515696,-0.0,1.0,-1.497853258276882,-1.4094552046560442,0.0
2019-04-23,-0.0,-0.8838856925490942,-0.0,1.0,-1.4873282297560746,-1.3836241738386192,0.0
2019-04-24,-0.0,-0.8669354838709677,-0.0,1.0,-1.4875237191650856,-1.3893738140417458,0.0
2019-04-25,-0.0,-0.8699268130405855,-0.0,1.0,-1.4980515160155878,-1.384421632924627,0.0
2019-04-26,-0.0,-0.8635476655085431,-0.0,1.0,-1.5089238970063301,-1.3868925800771026,0.0
2019-04-29,-0.0,-0.8545826202700134,-0.0,1.0,-1.5057520441148506,-1.3934208024339227,0.0
2019-04-30,-0.0,-0.8516898797357038,-0.0,1.0,-1.5056804677473024,-1.3961591481675144,0.0
2019-05-01,-0.0,-0.8440860215053764,-0.0,1.0,-1.5161290322580645,-1.3976115710343515,0.0
2019-05-02,-0.0,-0.8431120628122769,-0.0,1.0,-1.5001189626457292,-1.4152748037116345,0.0
2019-05-03,-0.0,-0.8411082169074118,-0.0,1.0,-1.4914515747099217,-1.4034098981766516,0.0
2019-05-06,-0.0,-0.796439917772379,-0.0,1.0,-1.4512707905064475,-1.4242664922444404,0.0
2019-05-07,-0.0,-0.8076797156353772,-0.0,1.0,-1.444600346101679,-1.4247228848042655,0.0
2019-05-08,-0.0,-0.8096033402922757,-0.0,1.0,-1.4190675017397356,-1.4106703781025285,0.0
2019-05-09,-0.0,-0.8084021144393954,-0.0,1.0,-1.4192247055550404,-1.4093016785681165,0.0
2019-05-10,-0.0,-0.8095723958816435,-0.0,1.0,-1.4242185326036545,-1.4039977738614229,0.0
2019-05-13,-0.0,-0.806042072097118,-0.0,1.0,-1.420396626818645,-1.4070058381984987,0.0
2019-05-14,-0.0,-0.7286920794339192,-0.0,1.0,-1.438484364300388,-1.3979913261812371,0.0
2019-05-15,-0.0,-0.739318970239182,-0.0,1.0,-1.452528756618587,-1.3726949059704219,0.0
2019-05-16,-0.0,-0.7431180095868524,-0.0,1.0,-1.450764665601461,-1.3713307464049305,0.0
2019-05-17,-0.0,-0.7252531703311741,-0.0,1.0,-1.4300702490648665,-1.4063041693276161,0.0
2019-05-20,-0.0,-0.7183387221640329,-0.0,1.0,-1.4301197686597749,-1.405482945489321,0.0
2019-05-21,-0.0,-0.7224144209759651,-0.0,1.0,-1.423616168973052,-1.4060451565914056,0.0
2019-05-22,-0.0,-0.7118682618386935,-0.0,1.0,-1.4332893599599692,-1.403812036573716,0.0
2019-05-23,-0.0,-0.7120294934231487,-0.0,1.0,-1.4652496472623004,-1.3741750489281328,0.0
2019-05-24,-0.0,-0.6712739838137673,-0.0,1.0,-1.4816768209511686,-1.3936982813494592,0.0
2019-05-28,-0.0,-0.6672122204037098,-0.0,1.0,-1.4836788507001273,-1.3953900709219857,0.0
2019-05-29,-0.0,-0.6662589471776752,-0.0,1.0,-1.4800670472048565,-1.383935852133732,0.0
2019-05-30,-0.0,-0.6626718523878437,-0.0,1.0,-1.4747648335745296,-1.384994573082489,0.0
2019-05-31,-0.0,-0.6745402091597548,-0.0,1.0,-1.4695275874504148,-1.3636855391272988,0.0
2019-06-03,-0.0,-0.682681113996597,-0.0,1.0,-1.4800752216351751,-1.3147219485985493,0.0
2019-06-04,-0.0,-0.6554008684363669,-0.0,1.0,-1.450423026993151,-1.3706522225703925,0.0
2019-06-05,-0.0,-0.6459051152928703,-0.0,1.0,-1.4582560296846012,-1.3131902111493947,0.0
2019-06-06,-0.0,-0.6492118857344695,-0.0,1.0,-1.4353834606384388,-1.3305664709258689,0.0
2019-06-07,-0.0,-0.6722440510352744,-0.0,1.0,-1.4197607169661384,-1.3228113549070681,0.0
2019-06-10,-0.0,-0.6642335766423357,-0.0,1.0,-1.4095945827104037,-1.3233224870284055,0.0
2019-06-11,-0.0,-0.6701554495672143,-0.0,1.0,-1.4182123299770357,-1.3278131072248718,0.0
2019-06-12,-0.0,-0.674008226084649,-0.0,1.0,-1.4255450886736545,-1.3230728406527794,0.0
2019-06-13,-0.0,-0.7082761976378998,-0.0,1.0,-1.4181005883133542,-1.2970318927765736,0.0
2019-06-14,-0.0,-0.7052352551358515,-0.0,1.0,-1.4303512259774684,-1.282350342390104,0.0
2019-06-17,-0.0,-0.7005869114337409,-0.0,1.0,-1.4279158024800316,-1.284365208949296,0.0
2019-06-18,-0.0,-0.6839849790148002,-0.0,1.0,-1.4367130550033134,-1.2972387894853104,0.0
2019-06-19,-0.0,-0.6620164590943098,-0.0,1.0,-1.4412269506667255,-1.297583945781807,0.0
2019-06-20,-0.0,-0.6645522223690586,-0.0,1.0,-1.4414783489714111,-1.2991057662658034,0.0
2019-06-21,-0.0,-0.672165580011377,-0.0,1.0,-1.4195948015577822,-1.2840327309324813,0.0
2019-06-24,-0.0,-0.6647223927725638,-0.0,1.0,-1.4060608718533463,-1.3147969476361723,0.0
2019-06-25,-0.0,-0.6506801228609039,-0.0,1.0,-1.4193067134708206,-1.3179025888547609,0.0
2019-06-26,-0.0,-0.6420960315720237,-0.0,1.0,-1.3772418329313747,-1.3656654242490682,0.0
2019-06-27,-0.0,-0.6268846423562412,-0.0,1.0,-1.3812237026647964,-1.3747808555399719,0.0
2019-06-28,-0.0,-0.6309039177062815,-0.0,1.0,-1.374742832129569,-1.3716787043116658,0.0
2019-07-01,-0.0,-0.6245299519020552,-0.0,1.0,-1.385045911674683,-1.3629645824223875,0.0
2019-07-02,-0.0,-0.6349636888616677,-0.0,1.0,-1.3693673987225479,-1.3705048560678974,0.0
2019-07-03,-0.0,-0.6119060236707295,-0.0,1.0,-1.4247924394983218,-1.3794824236000705,0.0
2019-07-05,-0.0,-0.6042006795216873,-0.0,1.0,-1.424568680227684,-1.3837532542028856,0.0
2019-07-08,-0.0,-0.6039984112273269,-0.0,1.0,-1.4234961825323271,-1.385718698971711,0.0
2019-07-09,-0.0,-0.5974438078448656,-0.0,1.0,-1.4202291758483914,-1.3895548699867784,0.0
2019-07-10,-0.0,-0.6996854009012838,-0.0,1.0,-1.2346739222855199,-1.3169798486523254,0.0
2019-07-11,-0.0,-0.6988203228141903,-0.0,1.0,-1.2445381372173248,-1.3154039436139857,0.0
2019-07-12,-0.0,-0.6941496136537318,-0.0,1.0,-1.257408508109026,-1.294005264498599,0.0
2019-07-15,-0.0,-0.7278073726827189,-0.004346899637758364,1.0,-1.2403579799701683,-1.2891540592371618,0.0
2019-07-16,-0.0,-0.7398543627304859,-0.033769109568624105,1.0,-1.2288889835199932,-1.255887237576119,0.0
2019-07-17,-0.0,-0.758912978659965,-0.025216169016484217,1.0,-1.2261362184265452,-1.2492226434382587,0.0
2019-07-18,-0.0,-0.7598045464202252,-0.030847673677501592,1.0,-1.215678776290631,-1.2426173783726364,0.0
2019-07-19,-0.0,-0.7603897479347596,-0.01914848549036221,1.0,-1.2251217962296124,-1.2316882016521922,0.0
2019-07-22,-0.0,-0.741973739940703,-0.008979246082168572,1.0,-1.2291825497670479,-1.255400254129606,0.0
2019-07-23,-0.0,-0.7383750422725736,-0.007820426107541427,1.0,-1.2251859993236387,-1.2558336151504905,0.0
2019-07-24,-0.0,-0.7400277415829515,-0.010970535076289352,1.0,-1.21020553991005,-1.242024294901433,0.0
2019-07-25,-0.0,-0.7352449423173382,-0.016259822772111687,1.0,-1.1911887644206653,-1.2372094967396754,0.0
2019-07-26,-0.0,-0.7248840803709428,-0.016458498684155564,1.0,-1.1957892977985716,-1.2401520531350516,0.0
2019-07-29,-0.0,-0.7174640347942455,-0.017480762796922046,1.0,-1.1996068919371028,-1.2474489795918366,0.0
2019-07-30,-0.0,-0.7308935241532715,-0.019221891131909176,1.0,-1.2056910227892725,-1.2411130230410876,0.0
2019-07-31,-0.0,-0.7530024355421181,-0.01797262114722432,1.0,-1.1976148484084992,-1.230578651213572,0.0
2019-08-01,-0.0,-0.7740543710467893,-0.020609056256021448,1.0,-1.1803711305659113,-1.2137980144933609,0.0
2019-08-02,-0.0,-0.8258814976372229,-0.0,1.0,-1.342557251908397,-1.375363504180298,0.0
2019-08-05,-0.0,-0.8103424308419444,-0.0,1.0,-1.4135118854547981,-1.4098512580510634,0.0
2019-08-06,-0.0,-0.8048356076563788,-0.0,1.0,-1.3558476050920416,-1.4184907042769483,0.0
2019-08-07,-0.0,-0.8046286575067331,-0.0,1.0,-1.3323138722782675,-1.4277628155384126,0.0
2019-08-08,-0.0,-0.8062263203542247,-0.0,1.0,-1.3316291596293421,-1.426895512849774,0.0
2019-08-09,-0.0,-0.7756975370353539,-0.0,1.0,-1.3087339816413703,-1.459783695355812,0.0
2019-08-12,-0.0,-0.7686394031751809,-0.0,1.0,-1.3455852249465496,-1.4347450302506484,0.0
2019-08-13,-0.0,-0.7520649842559212,-0.0,1.0,-1.3604709533153836,-1.4509651804864694,0.0
2019-08-14,-0.0,-0.7641072239890959,-0.0,1.0,-1.3370286233530213,-1.4422535211267606,0.0
2019-08-15,-0.0,-0.7969968364300674,-0.0,1.0,-1.308069331194582,-1.3506661319787907,0.0
2019-08-16,-0.0,-0.7968812653152149,-0.0,1.0,-1.3111606148362664,-1.3473379371797727,0.0
2019-08-19,-0.0,-0.7597932171665404,-0.0,1.0,-1.3543384286287268,-1.3423949373858015,0.0
2019-08-20,-0.0,-0.7723354405198709,-0.0,1.0,-1.3327881172361964,-1.3155475001105168,0.0
2019-08-21,-0.0,-0.7782731526441247,-0.0,1.0,-1.330846649598305,-1.3051116800565021,0.0
2019-08-22,-0.0,-0.7807688924078473,-0.0,1.0,-1.3038180698513242,-1.3141110231371516,0.0
2019-08-23,-0.0,-0.7761555037600598,-0.0,1.0,-1.3026518316548659,-1.3189674128149875,0.0
2019-08-26,-0.0,-0.7504210753616929,-0.0,1.0,-1.274195638091125,-1.294104944936299,0.0
2019-08-27,-0.0,-0.7451394576884942,-0.0,1.0,-1.2665861964909255,-1.2991766176660775,0.0
2019-08-28,-0.0,-0.7181713701953774,-0.0,1.0,-1.2536925892819137,-1.2847231090111948,0.0
2019-08-29,-0.0,-0.6972527705829901,-0.0,1.0,-1.2559127000976604,-1.2929387287164027,0.0
2019-08-30,-0.0,-0.7302158273381295,-0.0,1.0,-1.1435541222194658,-1.260853386256512,0.0
2019-09-03,-0.0,-0.7142916893220126,-0.0,1.0,-1.153080429963612,-1.3151532895562341,0.0
2019-09-04,-0.0,-0.7369816880656703,-0.0,1.0,-1.1622395285203115,-1.3103767627867817,0.0
2019-09-05,-0.0,-0.7589401752400118,-0.0,1.0,-1.1580094746991993,-1.2753951284953675,0.0
2019-09-06,-0.0,-0.7505123593625831,-0.0,1.0,-1.1857041281525786,-1.2462670960726088,0.0
2019-09-09,-0.0,-0.7487977250867729,-0.0,1.0,-1.1857148831179694,-1.2473131769330488,0.0
2019-09-10,-0.0,-0.7493839020926443,-0.0,1.0,-1.1661167035629254,-1.261434359467023,0.0
2019-09-11,-0.0,-0.7425039672596676,-0.0,1.0,-1.1783596425290235,-1.255157437567861,0.0
2019-09-12,-0.0,-0.758394313192557,-0.0,1.0,-1.1721931841940205,-1.2508467489023627,0.0
2019-09-13,-0.0,-0.7535413153456999,-0.0,1.0,-1.2257166947723441,-1.236593591905565,0.0
2019-09-16,-0.0,-0.7470272100207355,-0.0,1.0,-1.2446362828488002,-1.2400660149803227,0.0
2019-09-17,-0.0,-0.664586126005362,-0.01306970509383378,1.0,-1.2413706434316354,-1.2700234584450403,0.0
2019-09-18,-0.0,-0.6651164739400034,-0.01650745768392827,1.0,-1.2408664320429026,-1.2672616054968997,0.0
