Date,IWF,IWM,MTUM,QURE,SPY,VLUE,VXX
2018-11-01,-1.1235005913161007,-2.7349214394323367,-0.0,1.0,-1.926423382328096,-1.6624429802331475,0.0
2018-11-02,-1.1253863503466712,-2.6673627934174253,-0.0,1.0,-1.9235652827666863,-1.6372065825745552,0.0
2018-11-05,-1.130514859773964,-2.6627877773126833,-0.0,1.0,-1.928421933863541,-1.649895353704479,0.0
2018-11-06,-1.143778801843318,-2.6751571009635526,-0.0,1.0,-1.9217427733556767,-1.638039379974864,0.0
2018-11-07,-1.141696675320325,-2.676492756050582,-0.0,1.0,-1.9186835273427687,-1.6376350389414622,0.0
2018-11-08,-1.0937139085959413,-2.6560798548094375,-0.0,1.0,-1.8805477643953143,-1.6191222570532917,0.0
2018-11-09,-1.0951555665593795,-2.6565156391846165,-0.0,1.0,-1.8808285879343072,-1.6203680779070726,0.0
2018-11-12,-1.0891657105392558,-2.623996066218653,-0.0,1.0,-1.8773971480085232,-1.604818882150467,0.0
2018-11-13,-1.0385329994345263,-2.6053800791663297,-0.0,1.0,-1.8591162452540595,-1.5751676225866387,0.0
2018-11-14,-1.0396575397786931,-2.6039899846539054,-0.0,1.0,-1.858896696551167,-1.5743477909700347,0.0
2018-11-15,-1.03654699475595,-2.6045179507866076,-0.0,1.0,-1.8582492940701896,-1.5684550221863653,0.0
2018-11-16,-1.3791487326637972,-2.786035389765662,-0.31229076996652316,1.0,-2.1563845050215207,-1.9309421329507412,0.0
2018-11-19,-1.3791519096391311,-2.791519096391309,-0.3055422609361539,1.0,-2.161481765100029,-1.9345266583708243,0.0
2018-11-20,-1.334280034081227,-2.7759159329735867,-0.25409448073463975,1.0,-2.1571523241503363,-1.945470036921329,0.0
2018-11-21,-1.3234607119499207,-2.750256937307297,-0.24806129122675885,1.0,-2.129309539381482,-1.8920863309352518,0.0
2018-11-23,-1.3211120440339585,-2.741673663588021,-0.24629163168205992,1.0,-2.130236029480362,-1.8899151040208977,0.0
2018-11-26,-1.3198471147571549,-2.7455952269972963,-0.24480283397035515,1.0,-2.1262235480563065,-1.8858021814113917,0.0
2018-11-27,-1.3045971695495329,-2.7484969013042275,-0.21376375913421514,1.0,-2.1131255203033947,-1.869854777541393,0.0
2018-11-28,-1.3043478260869563,-2.7519888991674373,-0.2141535615171138,1.0,-2.111285846438483,-1.8690101757631823,0.0
2018-11-29,-1.2489668472770687,-2.7473597208191753,-0.14179447148498486,1.0,-2.135733308843787,-1.9097254109651942,0.0
2018-11-30,-1.2524593178266064,-2.75268916061414,-0.1379056725199963,1.0,-2.1426864025006895,-1.9079709478716556,0.0
2018-12-03,-1.2513786764705883,-2.7569852941176474,-0.12711397058823531,1.0,-2.1457720588235296,-1.9100183823529413,0.0
2018-12-04,-1.2333729759399872,-2.7590339401701582,-0.1228615863141524,1.0,-2.1335650901106944,-1.8993687677248192,0.0
2018-12-06,-1.1761308095618945,-2.59761841286768,-0.1875944192659735,1.0,-2.1112592197636184,-1.8140051541811073,0.0
2018-12-07,-1.1864089775561095,-2.6011756323477018,-0.19415746348414678,1.0,-2.1155147844674027,-1.809137869611685,0.0
2018-12-10,-1.1336089365819333,-2.61280675521154,-0.16237136071774122,1.0,-2.1139941947400827,-1.7730671123229838,0.0
2018-12-11,-1.1261348611723228,-2.6239753195240194,-0.15416483032172762,1.0,-2.1180255619215513,-1.7922432789775233,0.0
2018-12-12,-1.125815552812555,-2.624581202609769,-0.15411743960500793,1.0,-2.118233115852583,-1.7940398518779754,0.0
2018-12-13,-1.122326850303617,-2.6155944732905043,-0.15620874768987061,1.0,-2.11854263838775,-1.787820117926604,0.0
2018-12-14,-1.122668074621612,-2.614308342133052,-0.15795494544174588,1.0,-2.1173882435762055,-1.7874868004223865,0.0
2018-12-17,-1.0957185471135287,-2.6230917704860506,-0.12589928057553956,1.0,-2.101947710124583,-1.8268117213546236,0.0
2018-12-18,-1.0736366794025705,-2.5969086488364015,-0.09994789857589441,1.0,-2.0898749565821464,-1.8232025008683572,0.0
2018-12-19,-1.0717325227963526,-2.5973947025618758,-0.10056448111159356,1.0,-2.090751194094659,-1.8238818931828051,0.0
2018-12-20,-1.0519864383204383,-2.568199600104321,-0.139963487785795,1.0,-2.113448665565505,-1.8197861427453708,0.0
2018-12-21,-1.0423641069887835,-2.5649698015530626,-0.1285591026747196,1.0,-2.110008628127696,-1.7822260569456427,0.0
2018-12-24,-0.9939336978810663,-2.5152939166097057,-0.13568010936431987,1.0,-2.0921907040328094,-1.806989063568011,0.0
2018-12-26,-0.9910578707609246,-2.5241268770035425,-0.11337944997469208,1.0,-2.0397334233170237,-1.767504639784039,0.0
2018-12-27,-0.8609991941982272,-2.443593875906527,-0.06559226430298146,1.0,-1.9114423851732474,-1.776470588235294,0.0
2018-12-28,-0.8544206701655228,-2.4634638675817517,-0.05789261203068228,1.0,-1.919095680258377,-1.7794105773112636,0.0
2018-12-31,-0.8505058680696076,-2.47810602994739,-0.0565762849048968,1.0,-1.9248887090246865,-1.7838931606636992,0.0
2019-01-02,-0.8485781414566961,-2.4853763266628857,-0.049987847362877744,1.0,-1.9307299684031434,-1.7870857976180832,0.0
2019-01-03,-0.8544585729326962,-2.4751761561512917,-0.07483599254879728,1.0,-1.934235036851057,-1.7605086255770634,0.0
2019-01-04,-0.7997270829988762,-2.489564938192326,-0.058757424947824696,1.0,-1.9109006261037085,-1.7681008187510034,0.0
2019-01-07,-0.7233975619347227,-2.4229650019661815,-0.10035391270153361,1.0,-1.8957137239480926,-1.7222178529296106,0.0
2019-01-08,-0.7219435736677116,-2.402272727272728,-0.10235109717868339,1.0,-1.8978056426332288,-1.7126175548589344,0.0
2019-01-09,-0.717105780574125,-2.3832481321274086,-0.0957137239480928,1.0,-1.9184427841132519,-1.7502162799842702,0.0
2019-01-10,-0.7186419364979566,-2.3766897202137693,-0.09627475636592267,1.0,-1.920936812323169,-1.7466991512103114,0.0
2019-01-11,-0.7189117139720872,-2.3326015367727773,-0.10961267053473421,1.0,-1.9167320056452881,-1.762741100831112,0.0
2019-01-14,-0.7281279397930386,-2.32761053621825,-0.11798369394794606,1.0,-1.9133740984634682,-1.7524302289118845,0.0
2019-01-15,-0.7039824396362496,-2.3011915961116336,-0.14016933207902163,1.0,-1.9077296958294137,-1.786453433678269,0.0
2019-01-16,-0.6912877310662195,-2.285001169955542,-0.14320255830278453,1.0,-1.8944700101396148,-1.7857421417986117,0.0
2019-01-17,-0.6946201296166159,-2.275552432263606,-0.15249472944483486,1.0,-1.8971656125556338,-1.7883969704068088,0.0
2019-01-18,-0.6904630867206542,-2.254501140026732,-0.17808003773881595,1.0,-1.9036087742747072,-1.8356002830411198,0.0
2019-01-22,-0.48486569828775455,-2.493467499797127,-0.0,1.0,-2.1971922421488275,-1.9393816440801752,0.0
2019-01-23,-0.48237597911227154,-2.460427545691906,-0.0,1.0,-2.2313152741514357,-1.9851501305483028,0.0
2019-01-24,-0.4945816018903283,-2.445367880713762,-0.0,1.0,-2.232868899209647,-1.975067220728428,0.0
2019-01-25,-0.4789351467905125,-2.3967490462763306,-0.0,1.0,-2.367888538729474,-2.0495936307845413,0.0
2019-01-28,-0.4751943112287084,-2.3424011906730606,-0.045146353563750616,1.0,-2.37745989746982,-2.02836117082851,0.0
2019-01-29,-0.4637211187677341,-2.324766923388731,-0.04750709363599513,1.0,-2.3019862180786377,-1.96895014187272,0.0
2019-01-30,-0.4593433319821646,-2.32233481961897,-0.04766923388731252,1.0,-2.3016619375760032,-1.9760843129306849,0.0
2019-01-31,-0.435391212881301,-2.3297192329476495,-0.045068371227445586,1.0,-2.2785824095800633,-2.002508293551258,0.0
2019-02-01,-0.4385169594430503,-2.329231765563021,-0.04007123775601069,1.0,-2.2907795677163443,-1.9965190641949322,0.0
2019-02-04,-0.43413804277381723,-2.3331173039533377,-0.039128321451717435,1.0,-2.293097861309138,-2.0016202203499676,0.0
2019-02-05,-0.4117504051863858,-2.325445705024311,-0.04278768233387358,1.0,-2.2960291734197735,-2.0277147487844407,0.0
2019-02-06,-0.4049005337214944,-2.3033317159954714,-0.053372149442018436,1.0,-2.2901504124211547,-2.0349344978165935,0.0
2019-02-07,-0.41198380566801623,-2.310688259109312,-0.04866396761133603,1.0,-2.297813765182186,-2.028016194331984,0.0
2019-02-08,-0.40673177819033013,-2.2881588505932684,-0.06578416337073209,1.0,-2.2934054403099524,-2.017515537977238,0.0
2019-02-11,-0.40409102111229767,-2.3145485911443355,-0.07073030477285795,1.0,-2.371067115747967,-2.05446479914565,0.0
2019-02-12,-0.4184992998929248,-2.327732476731735,-0.057161683551602005,1.0,-2.3804464212173624,-2.052796310023886,0.0
2019-02-13,-0.3993095512082854,-2.3546769686010194,-0.0567154364622719,1.0,-2.3720203846786125,-2.0369061318428408,0.0
2019-02-14,-0.40478365584253795,-2.3395897350718378,-0.09318162943277136,1.0,-2.4137530105472966,-2.053733078647953,0.0
2019-02-15,-0.4124833776595745,-2.330452127659574,-0.10073138297872342,1.0,-2.4110704787234045,-2.056432845744681,0.0
2019-02-19,-0.4244056001988236,-2.299478087979455,-0.10446524728688593,1.0,-2.412476182586364,-2.0434098252008948,0.0
2019-02-20,-0.41817881887165953,-2.325305179808644,-0.09815242494226328,1.0,-2.38287693830419,-2.0235895743978887,0.0
2019-02-21,-0.4176975094837539,-2.3198086755731486,-0.0967342899554676,1.0,-2.3849579416130626,-2.0275441200725712,0.0
2019-02-22,-0.4136224952585141,-2.3073307495670816,-0.11841345757400841,1.0,-2.3906159808691347,-2.0161622825101015,0.0
2019-02-25,-0.39830368906455865,-2.291913702239789,-0.14089262187088272,1.0,-2.3920454545454546,-2.011445981554677,0.0
2019-02-26,-0.7144631257164692,-2.455483377913642,-0.3248949178448605,1.0,-2.6268628200229274,-2.431218952999618,0.0
2019-02-27,-0.7166092613853807,-2.463643321852277,-0.32558362035973976,1.0,-2.6342326827401457,-2.427382319173364,0.0
2019-02-28,-0.7274016641452344,-2.431164901664145,-0.33689485627836613,1.0,-2.583490922844175,-2.3764183055975794,0.0
2019-03-01,-0.7246006993667895,-2.42689726868916,-0.3476041962007372,1.0,-2.585010868537945,-2.366884037425574,0.0
2019-03-04,-0.7117730496453901,-2.440283687943263,-0.33560283687943265,1.0,-2.5913947990543735,-2.377210401891253,0.0
2019-03-05,-0.7408536585365854,-2.4311166158536586,-0.32783917682926833,1.0,-2.6313833841463414,-2.3962461890243905,0.0
2019-03-06,-0.7450218092167646,-2.4209178835577467,-0.32571591124597005,1.0,-2.613882040584108,-2.376730513938934,0.0
2019-03-07,-0.7566012825348924,-2.372029422859298,-0.3363824971708789,1.0,-2.6088268577895133,-2.3565635609204074,0.0
2019-03-08,-0.7344502214519546,-2.379934527248219,-0.43115732717119204,1.0,-2.679183516271905,-2.403716541498171,0.0
2019-03-11,-0.718555900621118,-2.385190217391304,-0.46166537267080743,1.0,-2.685656055900621,-2.453804347826087,0.0
2019-03-12,-0.7130119537526945,-2.322751322751323,-0.538506760728983,1.0,-2.707035077405448,-2.5168528316676464,0.0
2019-03-13,-0.7419514122062019,-2.334880505629074,-0.5896701560339719,1.0,-2.697807623938376,-2.5112581473434723,0.0
2019-03-14,-0.7449160908193485,-2.333168805528134,-0.5977295162882527,1.0,-2.6917077986179665,-2.5043435340572557,0.0
2019-03-15,-0.7556739688178409,-2.307578448786264,-0.6133806986382475,1.0,-2.679100059206631,-2.51203868166568,0.0
2019-03-18,-0.7655027092113185,-2.3447722255669277,-0.683825005017058,1.0,-2.697872767409191,-2.5421432871764,0.0
2019-03-19,-0.7548822226696195,-2.3595731830078517,-0.6779746325749949,1.0,-2.707267968592712,-2.566740487215623,0.0
2019-03-20,-0.7674653725609141,-2.3672025073298957,-0.6818319684561723,1.0,-2.711960368011323,-2.5816398746335056,0.0
2019-03-21,-0.7729283990345936,-2.3545856798069185,-0.6880530973451326,1.0,-2.7047465808527753,-2.5360016090104587,0.0
2019-03-22,-0.770071884175357,-2.345246532347879,-0.7370659107016301,1.0,-2.737167156019034,-2.534879011845702,0.0
2019-03-25,-0.7485076063932217,-2.147506258424803,-0.7972270363951474,1.0,-2.564798767571731,-2.370306181398036,0.0
2019-03-26,-0.7494161152199299,-2.1644608797197353,-0.8288244453094589,1.0,-2.578824445309459,-2.409984429739198,0.0
2019-03-27,-0.7783155856727977,-2.0994191674733784,-0.852081316553727,1.0,-2.562826718296224,-2.3878025169409485,0.0
2019-03-28,-0.7659368339469095,-2.0913582639023445,-0.8780275140476651,1.0,-2.555609378027514,-2.3972098430536715,0.0
2019-03-29,-0.7577549437766576,-2.082299340829779,-0.8951143854207058,1.0,-2.555447848003102,-2.4030632027917798,0.0
2019-04-01,-0.7494677762724986,-2.0906715695761564,-0.8861041223146894,1.0,-2.551287013741049,-2.3992645635765433,0.0
2019-04-02,-0.7617251716468427,-2.087805821487284,-0.9471037617251716,1.0,-2.533990909970022,-2.3396189923605064,0.0
2019-04-03,-0.7684463684463685,-2.0730158730158728,-0.9456469456469456,1.0,-2.515440115440115,-2.317556517556518,0.0
2019-04-04,-0.7756694278559045,-2.072722018878829,-0.9395106915815835,1.0,-2.519553072625698,-2.32469659025236,0.0
2019-04-05,-0.7882500482346132,-2.0640555662743587,-0.9191587883465174,1.0,-2.5295195832529425,-2.3458421763457458,0.0
2019-04-08,-0.7922378837613437,-2.0486580420930682,-0.922861556284997,1.0,-2.5374589689129174,-2.353156980111991,0.0
2019-04-09,-0.8047337278106509,-2.0528664273935395,-0.9337472111747017,1.0,-2.550198855369095,-2.358618682704433,0.0
2019-04-10,-0.8038684719535782,-2.0401353965183753,-0.9406189555125725,1.0,-2.5464216634429397,-2.340135396518375,0.0
2019-04-11,-0.8360987844877483,-1.9868801852209146,-0.9720239243681266,1.0,-2.5480416747057686,-2.3039745321242524,0.0
2019-04-12,-0.836996336996337,-1.9866975130133027,-0.9720454983612878,1.0,-2.542799305957201,-2.301041064198959,0.0
2019-04-15,-0.8331078469269423,-1.99516814843448,-0.9769037495168148,1.0,-2.5452261306532664,-2.313297255508311,0.0
2019-04-16,-0.8344934261407578,-1.9970997679814386,-0.9768948182521268,1.0,-2.545050270688322,-2.3139017788089715,0.0
2019-04-17,-0.8352657004830918,-1.9705314009661836,-0.9966183574879228,1.0,-2.550917874396135,-2.3085024154589373,0.0
2019-04-18,-0.8398147254655988,-1.9658400077197724,-1.0020264402200136,1.0,-2.542506996043617,-2.2994306667953297,0.0
2019-04-22,-0.8531684698608965,-1.972275888717156,-0.9866692426584235,1.0,-2.545015455950541,-2.302840030911901,0.0
2019-04-23,-0.8559428405909048,-1.969585787390171,-0.9881239741237811,1.0,-2.53866949888964,-2.3029834894274406,0.0
2019-04-24,-0.830266043673119,-1.9507962238962526,-0.9969486030323257,1.0,-2.488318870983122,-2.2691904262420137,0.0
2019-04-25,-0.8353705118411001,-1.9491978609625669,-1.0071619556913676,1.0,-2.4880634071810546,-2.2694805194805197,0.0
2019-04-26,-0.8523432280232891,-1.9316598262861506,-1.0388469981865038,1.0,-2.481817314116636,-2.2400496325283954,0.0
2019-04-29,-0.8495946590367192,-1.9233190271816882,-1.0314735336194563,1.0,-2.484406294706724,-2.2487362899380066,0.0
2019-04-30,-0.8516892536743653,-1.919927467073869,-1.0373162817331552,1.0,-2.4873067379270855,-2.2475663294521855,0.0
2019-05-01,-0.8619174942704355,-1.9186401833460658,-1.0366692131398014,1.0,-2.487872421695951,-2.2442704354469063,0.0
2019-05-02,-0.8643889367403579,-1.9205665613934348,-1.0350272753373528,1.0,-2.486170925447411,-2.2640444061632694,0.0
2019-05-03,-0.855672068636797,-1.932507149666349,-1.0253574833174453,1.0,-2.4686367969494762,-2.2508102955195426,0.0
2019-05-06,-0.8515030441400304,-1.8847983257229832,-1.043093607305936,1.0,-2.4728881278538815,-2.260654490106545,0.0
2019-05-07,-0.8440568105995615,-1.8942903441044703,-1.0571918787532169,1.0,-2.4724049185015726,-2.2641311600419405,0.0
2019-05-08,-0.8311627029067572,-1.871838429596074,-1.0655907889769725,1.0,-2.4354473386183466,-2.2335787089467725,0.0
2019-05-09,-0.8343083600679373,-1.8688431779581054,-1.068220418946971,1.0,-2.435553878090206,-2.228816757878845,0.0
2019-05-10,-0.8324420677361853,-1.854958251243081,-1.0659536541889483,1.0,-2.41936391781593,-2.2090252368890138,0.0
2019-05-13,-0.8187040873987568,-1.860614051610473,-1.070823130533057,1.0,-2.443303823695611,-2.2245243925409683,0.0
2019-05-14,-0.7455336480607239,-1.7658983615662316,-1.1600481347773766,1.0,-2.409053040821994,-2.1761547718226417,0.0
2019-05-15,-0.7294063079777365,-1.7735621521335805,-1.1883116883116882,1.0,-2.4230055658627085,-2.162152133580705,0.0
2019-05-16,-0.7120875046347793,-1.778457545420838,-1.2022617723396367,1.0,-2.4173155357804967,-2.1593437152391544,0.0
2019-05-17,-0.7079777365491651,-1.7623376623376623,-1.219573283858998,1.0,-2.4133580705009274,-2.1732838589981442,0.0
2019-05-20,-0.7077279037482647,-1.746691346598797,-1.2293382693197594,1.0,-2.4046274872744102,-2.16658954187876,0.0
2019-05-21,-0.6943340419632129,-1.7405490341066643,-1.2432757186431278,1.0,-2.4005915518994363,-2.164248082077826,0.0
2019-05-22,-0.6843706777316735,-1.725311203319502,-1.2541263254956199,1.0,-2.3994467496542184,-2.157584140156754,0.0
2019-05-23,-0.6861643330876934,-1.7227339719970522,-1.2637251289609432,1.0,-2.3948047162859245,-2.1440677966101696,0.0
2019-05-24,-0.6732664149553365,-1.680357307302698,-1.3015010590293765,1.0,-2.399852656782392,-2.1539736623998524,0.0
2019-05-28,-0.6781400417764054,-1.654073199527745,-1.2756334574516393,1.0,-2.3533738988284445,-2.1206066660612115,0.0
2019-05-29,-0.6844726120416478,-1.6539610683567225,-1.2724309642372114,1.0,-2.3435038478949752,-2.0995020371208692,0.0
2019-05-30,-0.6862638851259821,-1.6495981215569402,-1.2629820283572655,1.0,-2.336313555495349,-2.0958186579969293,0.0
2019-05-31,-0.6856520950480682,-1.6725920551423907,-1.2516778523489933,1.0,-2.3455468891710503,-2.1140032650099765,0.0
2019-06-03,-0.6830154405086285,-1.6773841961852862,-1.2996366939146229,1.0,-2.353133514986376,-2.069482288828338,0.0
2019-06-04,-0.6291578850911757,-1.6979748923302482,-1.2942362320168606,1.0,-2.3857784293961326,-2.156235682213873,0.0
2019-06-05,-0.6012783579402233,-1.6543032048973714,-1.3006841915736407,1.0,-2.3620813827871805,-2.0841735685992075,0.0
2019-06-06,-0.6009355883411299,-1.651133501259446,-1.2979489024829074,1.0,-2.3616408780136737,-2.0844728319539403,0.0
2019-06-07,-0.6003972553268329,-1.6837305886601661,-1.2984832069339112,1.0,-2.3587035030697003,-2.0872156013001084,0.0
2019-06-10,-0.590840103562182,-1.6665476296759218,-1.2583697884117488,1.0,-2.3435407552897063,-2.0685653066690475,0.0
2019-06-11,-0.5970564479942565,-1.6692093691106524,-1.3098806425558647,1.0,-2.3377007987077087,-2.060486404020461,0.0
2019-06-12,-0.5925281567622013,-1.7123889753685562,-1.3530812196685287,1.0,-2.401794707444373,-2.096877575313616,0.0
2019-06-13,-0.5930404282813365,-1.7462617685065533,-1.3849916928189032,1.0,-2.4158205648883144,-2.0900867638914526,0.0
2019-06-14,-0.5924483882651214,-1.7189424121695038,-1.3461608113002534,1.0,-2.3486961245925393,-2.0485331401666063,0.0
2019-06-17,-0.5940585091930078,-1.707725749479214,-1.3504211575038494,1.0,-2.361289738248347,-2.0436554659903994,0.0
2019-06-18,-0.5947664240302221,-1.76412051967198,-1.3563070118861145,1.0,-2.421726711508339,-2.077029392794619,0.0
2019-06-19,-0.6021316033364227,-1.7534754402224284,-1.3963855421686748,1.0,-2.4459684893419835,-2.0698795180722893,0.0
2019-06-20,-0.6059431524547804,-1.7623661867847915,-1.3694167589516426,1.0,-2.430047988187523,-2.0606312292358804,0.0
2019-06-21,-0.6096345514950166,-1.7660575858250278,-1.3667404946474715,1.0,-2.4270025839793283,-2.0590623846437803,0.0
2019-06-24,-0.6112702078521941,-1.7393995381062357,-1.3685912240184759,1.0,-2.428175519630485,-2.0903464203233257,0.0
2019-06-25,-0.611173184357542,-1.7658286778398513,-1.367783985102421,1.0,-2.45195530726257,-2.11415270018622,0.0
2019-06-26,-0.5798993100876375,-1.7754987879917956,-1.3571694946858104,1.0,-2.4478836472123815,-2.16268879358568,0.0
2019-06-27,-0.5906334546133035,-1.7608918742420003,-1.3755947383151415,1.0,-2.445657244145909,-2.156357869204217,0.0
2019-06-28,-0.5961287921086916,-1.7253861902103107,-1.3874930206588498,1.0,-2.4489112227805694,-2.147775916620138,0.0
2019-07-01,-0.5878483325719506,-1.6833257195066238,-1.3775239835541342,1.0,-2.393238921882138,-2.094563727729557,0.0
2019-07-02,-0.5750480197566998,-1.7015457788347206,-1.3745541022592151,1.0,-2.390011890606421,-2.105369066130065,0.0
2019-07-03,-0.5654946256148661,-1.7082346511204227,-1.3640007287301876,1.0,-2.3710147567863,-2.100382583348515,0.0
2019-07-05,-0.5667485667485668,-1.6927836927836928,-1.3640913640913641,1.0,-2.371280371280371,-2.105105105105105,0.0
2019-07-08,-0.5686007445745936,-1.688005084899664,-1.3638427313175339,1.0,-2.363751929537819,-2.0959774811586307,0.0
2019-07-09,-0.5628682803009699,-1.6822590880246577,-1.3633396790862116,1.0,-2.3609826851600038,-2.0959115220741547,0.0
2019-07-10,-0.5646504889532779,-1.6603585657370519,-1.3572980804056503,1.0,-2.3715139442231075,-2.1008692502716406,0.0
2019-07-11,-0.5743132617791523,-1.6603601964708024,-1.3743860287429508,1.0,-2.3821175186465346,-2.1046934691649994,0.0
2019-07-12,-0.564524936294139,-1.6773753185293045,-1.3743174372042228,1.0,-2.380141973061521,-2.104568620313069,0.0
2019-07-15,-0.5704912056866855,-1.6933381937482914,-1.3901394331541057,1.0,-2.3748291260366354,-2.0844800874874694,0.0
2019-07-16,-0.5790914066776136,-1.6955847473088854,-1.4003831417624522,1.0,-2.3723773034117865,-2.075077540594782,0.0
2019-07-17,-0.5824817518248174,-1.7011861313868613,-1.3982664233576643,1.0,-2.3686131386861313,-2.0735401459854015,0.0
2019-07-18,-0.5853903821539587,-1.7041506673980618,-1.407752788443957,1.0,-2.376211373194368,-2.0689339915889557,0.0
2019-07-19,-0.5934647681635633,-1.701989777290982,-1.4119204089083606,1.0,-2.360350492880613,-2.059693318729463,0.0
2019-07-22,-0.589468906037222,-1.6711756695415343,-1.3935542442124376,1.0,-2.3523377212891514,-2.0719927371765774,0.0
2019-07-23,-0.5898692810457516,-1.6751089324618738,-1.3906136528685549,1.0,-2.347676107480029,-2.07443718228032,0.0
2019-07-24,-0.5989246331905587,-1.678665816094049,-1.416750205048756,1.0,-2.3521370637018135,-2.0667091952975487,0.0
2019-07-25,-0.6098495212038304,-1.6431372549019607,-1.4399452804377566,1.0,-2.3740082079343363,-2.0530779753761967,0.0
2019-07-26,-0.6080483623567626,-1.6054317423080393,-1.4303888838762069,1.0,-2.3470179554272312,-2.0320310385274745,0.0
2019-07-29,-0.6032908416960492,-1.5754452581140945,-1.4360365247265168,1.0,-2.359189946659434,-2.066811319048911,0.0
2019-07-30,-0.5992563707263988,-1.5882833046159426,-1.440645687857078,1.0,-2.368005803935794,-2.0725491974245034,0.0
2019-07-31,-0.6069900791844908,-1.5780467825612088,-1.4478929644124876,1.0,-2.3801765723127337,-2.0885592063347596,0.0
2019-08-01,-0.6007262823422607,-1.5976395823876532,-1.4449387199273718,1.0,-2.3649568769859286,-2.0702678166137085,0.0
2019-08-02,-0.606439255746078,-1.5803538854432688,-1.4860452389638816,1.0,-2.374589565851879,-2.073239693542503,0.0
2019-08-05,-0.5969429533254481,-1.5759257574379038,-1.474934036939314,1.0,-2.375852970612319,-2.074697479756164,0.0
2019-08-06,-0.5493058027767889,-1.5518867924528301,-1.4415272338910645,1.0,-2.3155927376290495,-2.0416518333926663,0.0
2019-08-07,-0.5390979450226848,-1.5716573258606885,-1.4176674673071792,1.0,-2.3091361978471667,-2.058446757405925,0.0
2019-08-08,-0.5390979450226848,-1.572369006316164,-1.4189129081042613,1.0,-2.308780357619429,-2.056845476381105,0.0
