Date,APLS,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-01-08,1.0,-0.04997308451462408,-3.0142652072492373,-0.0,-2.454692266283869,-2.4528979005921405,0.0
2019-01-09,1.0,-0.04018297605166382,-2.9823302538344247,-0.0,-2.4641671898825,-2.4827338774778003,0.0
2019-01-10,1.0,-0.043552289631687426,-2.97302625683305,-0.0,-2.4673357827762348,-2.4774621381844253,0.0
2019-01-11,1.0,-0.05011205737337517,-2.929896907216495,-0.0,-2.475481846705513,-2.5091887046167636,0.0
2019-01-14,1.0,-0.0446967648914121,-2.936289087140669,-0.0,-2.485536631522033,-2.544922051004776,0.0
2019-01-15,1.0,-0.017311072056239017,-2.8436731107205624,-0.0,-2.3885764499121267,-2.5377855887521967,0.0
2019-01-16,1.0,-0.020168651656089717,-2.800052160306007,-0.0,-2.3587759714856995,-2.514387551073633,0.0
2019-01-17,1.0,-0.019546520719311962,-2.7972374250716703,-0.0,-2.3581791330032145,-2.512379463122231,0.0
2019-01-18,1.0,-0.019250962548127408,-2.7685509275463773,-0.0,-2.3741687084354215,-2.588554427721386,0.0
2019-01-22,1.0,-0.0,-2.9380974055530267,-0.0,-2.50368684569868,-2.661629494765589,0.0
2019-01-23,1.0,-0.0,-2.8079152327476904,-0.0,-2.4939322586487958,-2.7544828835355912,0.0
2019-01-24,1.0,-0.0,-2.818743189248093,-0.0,-2.4977297493643302,-2.764620414093716,0.0
2019-01-25,1.0,-0.0,-2.704671857619577,-0.0,-2.6485910270671114,-2.9162958843159066,0.0
2019-01-28,1.0,-0.0,-2.6041666666666665,-0.0,-2.673154239766082,-2.860105994152047,0.0
2019-01-29,1.0,-0.0,-2.595120161438268,-0.0,-2.6902403228765364,-2.8873601174096497,0.0
2019-01-30,1.0,-0.0,-2.5956138741053407,-0.0,-2.6893007891356215,-2.8909891723251975,0.0
2019-01-31,1.0,-0.0,-2.6295853636112896,-0.0,-2.6414452514480096,-2.9225889491587753,0.0
2019-02-01,1.0,-0.0,-2.6298001657611194,-0.0,-2.6537434386223406,-2.9253154065751907,0.0
2019-02-04,1.0,-0.0,-2.648311306901615,-0.0,-2.64647577092511,-2.8828928046989724,0.0
2019-02-05,1.0,-0.0,-2.6291670493158232,-0.0,-2.638166957480026,-2.9162457525943615,0.0
2019-02-06,1.0,-0.0,-2.6146072576940744,-0.0,-2.636931557188792,-2.9354157096922373,0.0
2019-02-07,1.0,-0.0,-2.6175795944582068,-0.0,-2.6268464996788694,-2.930727589687127,0.0
2019-02-08,1.0,-0.0,-2.623009664058905,-0.0,-2.6532903819604234,-2.9276576161988035,0.0
2019-02-11,1.0,-0.0,-2.640603814516858,-0.0,-2.596402422489379,-2.8022236283105846,0.0
2019-02-12,1.0,-0.0,-2.637685109475788,-0.0,-2.632234032888162,-2.8152085036794765,0.0
2019-02-13,1.0,-0.0,-2.678877560227375,-0.0,-2.58314535775512,-2.760804836235676,0.0
2019-02-14,1.0,-0.0,-2.6076568015204993,-0.0,-2.6572540501402844,-2.7855914562403834,0.0
2019-02-15,1.0,-0.0,-2.587911592241768,-0.0,-2.6526838069463237,-2.7806044203879114,0.0
2019-02-19,1.0,-0.0,-2.5518962075848304,-0.0,-2.7191979677009614,-2.801760116131373,0.0
2019-02-20,1.0,-0.0,-2.5677542488412253,-0.0,-2.7133509042988275,-2.80732527492502,0.0
2019-02-21,1.0,-0.0,-2.55911038191596,-0.0,-2.7329322760003643,-2.8228967277367603,0.0
2019-02-22,1.0,-0.0,-2.556679424093311,-0.0,-2.741388737014762,-2.8143794423182067,0.0
2019-02-25,1.0,-0.0,-2.542831050228311,-0.0,-2.7639269406392692,-2.8255707762557076,0.0
2019-02-26,1.0,-0.0,-2.5242656449553005,-0.0,-2.76984126984127,-2.828407224958949,0.0
2019-02-27,1.0,-0.0,-2.5263061913011757,-0.0,-2.763563417525303,-2.828394273730282,0.0
2019-02-28,1.0,-0.0,-2.4493022434198903,-0.0,-2.6246246246246243,-2.7585232291114643,0.0
2019-03-01,1.0,-0.0,-2.4681344148319813,-0.0,-2.6918620197878598,-2.7534539620287015,0.0
2019-03-04,1.0,-0.0,-2.6105302464525764,-0.0,-2.8863890963405527,-2.8384055265123225,0.0
2019-03-05,1.0,-0.0,-2.5776298518657415,-0.0,-2.947121695105944,-2.8507406712919554,0.0
2019-03-06,1.0,-0.0,-2.56105086013463,-0.0,-2.948204936424832,-2.839940164547494,0.0
2019-03-07,1.0,-0.0,-2.507712321129902,-0.0,-2.986247909310537,-2.797992938115592,0.0
2019-03-08,1.0,-0.0,-2.4734132184984086,-0.0,-3.0751731885414717,-2.812956375210635,0.0
2019-03-11,1.0,-0.0,-2.4476119263482565,-0.0,-3.021590802878774,-2.8774651836620246,0.0
2019-03-12,1.0,-0.0,-2.3093714715844937,-0.0,-3.0787542340986076,-3.020982310876929,0.0
2019-03-13,1.0,-0.0,-2.3636191378493603,-0.0,-3.0923732828043584,-3.0182851729038367,0.0
2019-03-14,1.0,-0.0,-2.3650132525558503,-0.0,-3.087182885270731,-3.0139151836425597,0.0
2019-03-15,1.0,-0.0,-2.28547470418336,-0.0,-3.027671666821951,-3.0038199944097648,0.0
2019-03-18,1.0,-0.0,-2.352025808900275,-0.0,-3.0855868678242717,-3.050953600910902,0.0
2019-03-19,1.0,-0.0,-2.3684210526315788,-0.0,-3.0985767504059605,-3.0851084153214248,0.0
2019-03-20,1.0,-0.0,-2.366068016813145,-0.0,-3.0990638135269393,-3.0878868933893777,0.0
2019-03-21,1.0,-0.0,-2.3657887230198726,-0.0,-3.1097271084910147,-3.03289911571741,0.0
2019-03-22,1.0,-0.0,-2.3393910561370124,-0.0,-3.172312083729781,-3.0030447193149383,0.0
2019-03-25,1.0,-0.0,-2.1084099868593955,-0.0,-3.2633752581190163,-3.014360803454102,0.0
2019-03-26,1.0,-0.0,-2.1445600756859036,-0.0,-3.2857142857142856,-3.0305581835383157,0.0
2019-03-27,1.0,-0.0,-2.054745889387145,-0.0,-3.280923019431988,-3.0065396113602394,0.0
2019-03-28,1.0,-0.0,-2.0339977645305516,-0.0,-3.253446348733234,-3.0270119225037257,0.0
2019-03-29,1.0,-0.0,-2.0227230396721922,-0.0,-3.25330601601788,-3.0366921214378837,0.0
2019-04-01,1.0,-0.0,-2.018586676481413,-0.0,-3.208962090541038,-2.9738682370261316,0.0
2019-04-02,1.0,-0.0,-1.9774338578592425,-0.0,-3.0501469825350163,-2.618364170845582,0.0
2019-04-03,1.0,-0.0,-1.9719456229976622,-0.0,-3.090830374924236,-2.595982336132999,0.0
2019-04-04,1.0,-0.0,-1.9686098654708521,-0.0,-3.091669541221111,-2.5632976888582273,0.0
2019-04-05,1.0,-0.0,-1.9433506044905007,-0.0,-3.117443868739205,-2.574784110535406,0.0
2019-04-08,1.0,-0.0,-1.9194492254733218,-0.0,-3.1107573149741827,-2.5755593803786576,0.0
2019-04-09,1.0,-0.0,-1.9171991020549126,-0.0,-3.1402175790018996,-2.5766706959074424,0.0
2019-04-10,1.0,-0.0,-1.8998965338851526,-0.0,-3.148387653043628,-2.573892050353509,0.0
2019-04-11,1.0,-0.0,-1.864990528672292,-0.0,-3.1634234544515243,-2.5818839331840886,0.0
2019-04-12,1.0,-0.0,-1.8661572802197803,-0.0,-3.140625,-2.5783825549450547,0.0
2019-04-15,1.0,-0.0,-1.8720550300945829,-0.0,-3.136543422184007,-2.589767841788478,0.0
2019-04-16,1.0,-0.0,-1.8873781426372498,-0.0,-3.105951770138532,-2.5581494783649736,0.0
2019-04-17,1.0,-0.0,-1.8372152546711034,-0.0,-3.1363364900605752,-2.558143503114069,0.0
2019-04-18,1.0,-0.0,-1.8401877133105802,-0.0,-3.125341296928328,-2.5668941979522186,0.0
2019-04-22,1.0,-0.0,-1.843752679873081,-0.0,-3.144670268416088,-2.5871709115856274,0.0
2019-04-23,1.0,-0.0,-1.8399794185747362,-0.0,-3.1511877197495926,-2.5845124774890658,0.0
2019-04-24,1.0,-0.0,-1.8244897959183675,-0.0,-3.102465986394558,-2.576530612244898,0.0
2019-04-25,1.0,-0.0,-1.8134856363481375,-0.0,-3.122751683573438,-2.5881851504560567,0.0
2019-04-26,1.0,-0.0,-1.777511961722488,-0.0,-3.186602870813397,-2.579972658920027,0.0
2019-04-29,1.0,-0.0,-1.7846140681156941,-0.0,-3.1963032688687316,-2.576416224542187,0.0
2019-04-30,1.0,-0.0,-1.78157376487713,-0.0,-3.2079801352855553,-2.5729086394383076,0.0
2019-05-01,1.0,-0.0,-1.7871939736346516,-0.0,-3.202277007361753,-2.570707070707071,0.0
2019-05-02,1.0,-0.0,-1.8010614620784113,-0.0,-3.1758260571819896,-2.583204930662558,0.0
2019-05-03,1.0,-0.0,-1.7951436388508892,-0.0,-3.174760601915185,-2.5800273597811216,0.0
2019-05-06,1.0,-0.0,-1.7417760354525311,-0.0,-3.1815237770581217,-2.598943241861258,0.0
2019-05-07,1.0,-0.0,-1.69602876286975,-0.0,-3.00024513809446,-2.4749142016669388,0.0
2019-05-08,1.0,-0.0,-1.6504510309278349,-0.04244523195876289,-2.905605670103093,-2.4556217783505154,0.0
2019-05-09,1.0,-0.0,-1.650535469844593,-0.04613898059425075,-2.905950559626379,-2.449553104114663,0.0
2019-05-10,1.0,-0.0,-1.6484784889821615,-0.05424166599402696,-2.928162079263863,-2.440794252966341,0.0
2019-05-13,1.0,-0.0,-1.6521072178265785,-0.04472791861779428,-2.9275795252704664,-2.449297594057807,0.0
2019-05-14,1.0,-0.0,-1.5049347341610952,-0.21903852276345112,-2.8456701687360715,-2.389605221267112,0.0
2019-05-15,1.0,-0.0,-1.5015943877551021,-0.25095663265306123,-2.8549904336734695,-2.3643973214285716,0.0
2019-05-16,1.0,-0.0,-1.504586424184414,-0.25843503230437903,-2.8490069394592004,-2.364361489989631,0.0
2019-05-17,1.0,-0.0,-1.460926941728277,-0.2923920820414977,-2.7843230781461163,-2.4121154304793704,0.0
2019-05-20,1.0,-0.0,-1.442124483963163,-0.3039853921879962,-2.7816767227691335,-2.4113210543029537,0.0
2019-05-21,1.0,-0.0,-1.4284920634920635,-0.32,-2.7765873015873015,-2.411349206349206,0.0
2019-05-22,1.0,-0.0,-1.4232480533926586,-0.312807881773399,-2.7853170189099,-2.4238836802796757,0.0
2019-05-23,1.0,-0.0,-1.4161441384236846,-0.3090721485832209,-2.7877609334074136,-2.4241606476704503,0.0
2019-05-24,1.0,-0.0,-1.3386507936507934,-0.36714285714285716,-2.786031746031746,-2.44468253968254,0.0
2019-05-28,1.0,-0.0,-1.3117502184793834,-0.38134583300230396,-2.7976483673631525,-2.453960435369826,0.0
2019-05-29,1.0,-0.0,-1.3619433198380566,-0.4031578947368421,-2.8910931174089067,-2.4409716599190285,0.0
2019-05-30,1.0,-0.0,-1.3555537707814636,-0.3839049072363666,-2.8612159665890293,-2.430728455545739,0.0
2019-05-31,1.0,-0.0,-1.3499114759375503,-0.40101400289715117,-2.8755834540479643,-2.4211331079993563,0.0
2019-06-03,1.0,-0.0,-1.3433074645971677,-0.414113129050324,-2.863909112729018,-2.379310344827586,0.0
2019-06-04,1.0,-0.0,-1.3236116660007988,-0.4120655213743507,-2.869356771873751,-2.3852976428286055,0.0
2019-06-05,1.0,-0.0,-1.2608388867110936,-0.47095256762054094,-2.8511172089376715,-2.2572324578596628,0.0
2019-06-06,1.0,-0.0,-1.2889653554391176,-0.45859075623680295,-2.818643935246735,-2.2542425901306014,0.0
2019-06-07,1.0,-0.0,-1.308758271701051,-0.45636434410276366,-2.7838069287660567,-2.236200856364344,0.0
2019-06-10,1.0,-0.0,-1.3133214091297922,-0.434870518702854,-2.778443113772455,-2.2500194416362076,0.0
2019-06-11,1.0,-0.0,-1.298100679431748,-0.5172946263125386,-2.7110870907967883,-2.1943329215565166,0.0
2019-06-12,1.0,-0.0,-1.301051167104653,-0.5264337610140671,-2.7134796722831966,-2.188282578451074,0.0
2019-06-13,1.0,-0.0,-1.3369573658460823,-0.5620097848877845,-2.70963733788926,-2.1571018094276617,0.0
2019-06-14,1.0,-0.0,-1.3086124401913874,-0.6167618459638834,-2.6970983176416117,-2.0947677110665226,0.0
2019-06-17,1.0,-0.0,-1.3016093016093015,-0.6163856163856163,-2.6854546854546855,-2.0965580965580966,0.0
2019-06-18,1.0,-0.0,-1.341433499425067,-0.6154082023763894,-2.646224607129168,-2.062706017631276,0.0
2019-06-19,1.0,-0.0,-1.3240825688073394,-0.63065749235474,-2.6409785932721714,-2.0495412844036696,0.0
2019-06-20,1.0,-0.0,-1.3431395081590438,-0.6252202558798743,-2.6407722362675248,-2.052018693020761,0.0
2019-06-21,1.0,-0.0,-1.3561916424307363,-0.6207714679320374,-2.6255166079902037,-2.0509719883667534,0.0
2019-06-24,1.0,-0.0,-1.3038138825324181,-0.6270022883295194,-2.5931350114416474,-2.103813882532418,0.0
2019-06-25,1.0,-0.0,-1.3081564075148924,-0.6228807087215518,-2.5977546968076983,-2.1082938750572784,0.0
2019-06-26,1.0,-0.0,-1.3172509012809694,-0.6023625067116668,-2.5712970775485156,-2.1795658510393494,0.0
2019-06-27,1.0,-0.0,-1.2943653345582604,-0.6487521053437452,-2.5613229214515387,-2.1513550757923743,0.0
2019-06-28,1.0,-0.0,-1.284850803366488,-0.6506503442999235,-2.565570007651109,-2.150114766641163,0.0
2019-07-01,1.0,-0.0,-1.274700084052877,-0.6542370291128602,-2.5720944448689544,-2.140139069305418,0.0
2019-07-02,1.0,-0.0,-1.2912125600182913,-0.6471305540736224,-2.5517109976373753,-2.131316210654676,0.0
2019-07-03,1.0,-0.0,-1.2892310037344716,-0.6499504610929046,-2.550339150979346,-2.131773492874019,0.0
2019-07-05,1.0,-0.0,-1.269183922046285,-0.6546132764920828,-2.5519183922046285,-2.136951887941535,0.0
2019-07-08,1.0,-0.0,-1.2585075537921562,-0.6654967190599725,-2.5651609949641383,-2.1409278193193955,0.0
2019-07-09,1.0,-0.0,-1.2404095980437106,-0.6710224667583677,-2.5726730857404863,-2.1576493963013905,0.0
2019-07-10,1.0,-0.0,-1.191002668699962,-0.6634388105223028,-2.6087685855890204,-2.161646969119329,0.0
2019-07-11,1.0,-0.0,-1.179633867276888,-0.6836003051106027,-2.612967200610221,-2.1514874141876428,0.0
2019-07-12,1.0,-0.0,-1.2130809738227886,-0.6761810272456689,-2.5980309852705488,-2.1444707318934597,0.0
2019-07-15,1.0,-0.0,-1.2304048892284187,-0.6888464476699772,-2.586936592818946,-2.1333078686019866,0.0
2019-07-16,1.0,-0.0,-1.2562996594778661,-0.7803253878168749,-2.524252743094968,-2.006280741581536,0.0
2019-07-17,1.0,-0.0,-1.2654049962149887,-0.7766086298258895,-2.5205904617713855,-2.007418622255867,0.0
2019-07-18,1.0,-0.0,-1.2667566351776878,-0.803568750937172,-2.4596641175588543,-1.9673864147548357,0.0
2019-07-19,1.0,-0.0,-1.2703067576689415,-0.8081452036300907,-2.4582614565364134,-1.9634740868521714,0.0
2019-07-22,1.0,-0.0,-1.2326695613115735,-0.7870190148225782,-2.4607725707441235,-2.0056894744722262,0.0
2019-07-23,1.0,-0.0,-1.2265318442499245,-0.8047841835194687,-2.498415333534561,-2.016374886809538,0.0
2019-07-24,1.0,-0.0,-1.2303966091432033,-0.8435513169845595,-2.4988646684831974,-1.9961398728428705,0.0
2019-07-25,1.0,-0.0,-1.2049811320754715,-0.8529056603773585,-2.516,-1.9732830188679247,0.0
2019-07-26,1.0,-0.0,-1.2027200604457877,-0.8458632414053645,-2.5275406120136004,-1.9795995466565925,0.0
2019-07-29,1.0,-0.0,-1.1842443486807288,-0.8407046193392304,-2.5395781356316625,-1.9957662357299464,0.0
2019-07-30,1.0,-0.0,-1.1816394434361768,-0.8443738656987295,-2.5350877192982457,-2.000907441016334,0.0
2019-07-31,1.0,-0.0,-1.2030012819546037,-0.8386245381192972,-2.51029334137697,-1.9890656813211673,0.0
2019-08-01,1.0,-0.0,-1.2259278777384628,-0.8339230595498004,-2.4977791161635174,-1.9707897312354137,0.0
2019-08-02,1.0,-0.0,-1.2027179217658983,-0.8869284480816878,-2.485471882273444,-1.9330280051054884,0.0
2019-08-05,1.0,-0.0,-1.1943580630830741,-0.8411816970235451,-2.4376573374796386,-1.9309195912927588,0.0
2019-08-06,1.0,-0.0,-1.185201274254272,-0.8315957138719955,-2.3195047784535188,-1.9037793223284103,0.0
2019-08-07,1.0,-0.0,-1.172193051859311,-0.8091778752787169,-2.305761346471985,-1.905559951089693,0.0
2019-08-08,1.0,-0.0,-1.1747733486832639,-0.815800834652468,-2.305007914807886,-1.8997697510433156,0.0
2019-08-09,1.0,-0.0,-1.1482566447556444,-0.7999428408116604,-2.2790797370677334,-1.9176907687910834,0.0
2019-08-12,1.0,-0.0,-1.132861635220126,-0.8411949685534592,-2.295454545454546,-1.877501429388222,0.0
2019-08-13,1.0,-0.0,-1.1090558491644051,-0.8363090987001857,-2.3058134552206826,-1.8907298957291814,0.0
2019-08-14,1.0,-0.0,-1.1257110352673494,-0.8314135381114904,-2.2767349260523324,-1.8764220705346988,0.0
2019-08-15,1.0,-0.0,-1.184659689541336,-0.865421085902929,-2.2353726206363698,-1.7384982791318397,0.0
2019-08-16,1.0,-0.0,-1.1854351187965697,-0.8637705609447491,-2.2304231688457756,-1.7497539716012935,0.0
2019-08-19,1.0,-0.0,-1.1468345575376007,-0.8760405736271425,-2.241413081497027,-1.7310947883875483,0.0
2019-08-20,1.0,-0.0,-1.1573996655518395,-0.8642001114827201,-2.2355072463768115,-1.7104933110367893,0.0
2019-08-21,1.0,-0.0,-1.1663995540380463,-0.9009128283743293,-2.2213086196083895,-1.6795345272106472,0.0
2019-08-22,1.0,-0.0,-1.1543835616438356,-0.9236986301369864,-2.172260273972603,-1.598972602739726,0.0
2019-08-23,1.0,-0.0,-1.1604676603309174,-0.9213045261862437,-2.1664159715575,-1.588951182825106,0.0
2019-08-26,1.0,-0.0,-1.1273915386688225,-0.9170035030988952,-2.1414039342495284,-1.5509296685529508,0.0
2019-08-27,1.0,-0.0,-1.1219823818169592,-0.9056553022661555,-2.1335485172483355,-1.5633111424920985,0.0
2019-08-28,1.0,-0.0,-1.1107233928331766,-0.9159173265333511,-2.1364246409877867,-1.547443296201852,0.0
2019-08-29,1.0,-0.0,-1.0923541247484907,-0.9223340040241448,-2.1435278336686787,-1.5486250838363513,0.0
2019-08-30,1.0,-0.0,-1.0769693325315695,-0.9338544798556826,-2.1411772566312552,-1.5293646021246743,0.0
2019-09-03,1.0,-0.0,-1.0995989304812834,-0.9602272727272727,-2.1309491978609625,-1.493783422459893,0.0
2019-09-04,1.0,-0.0,-1.1035243763793219,-0.9784658596937069,-2.120042800775764,-1.4855213000735639,0.0
2019-09-05,1.0,-0.0,-1.1102367455818605,-0.9686562187395797,-2.123174391463821,-1.466822274091364,0.0
2019-09-06,1.0,-0.0,-1.0927435257000133,-0.9821217299855396,-2.083804390692783,-1.4141580123570396,0.0
2019-09-09,1.0,-0.0,-1.06129887342611,-0.9818422796554008,-2.119019218025182,-1.4647448641484426,0.0
2019-09-10,1.0,-0.0,-1.0421045673871372,-1.0511600237953598,-2.110384030669575,-1.406239672152819,0.0
