Date,HTBK,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-06,1.0,-0.0,-0.7478220764579276,-0.0,-0.3596648560008199,-0.45477605821461514,0.0
2018-12-07,1.0,-0.0,-0.7487250454883267,-0.0,-0.36121575561876934,-0.4527818354219523,0.0
2018-12-10,1.0,-0.0,-0.7504445460549714,-0.0,-0.3535538281765991,-0.4362901996646853,0.0
2018-12-11,1.0,-0.0,-0.7519715085220045,-0.0,-0.349503943017044,-0.4424065123378275,0.0
2018-12-12,1.0,-0.0,-0.7535371045453387,-0.0,-0.34947867540214644,-0.4462742498789099,0.0
2018-12-13,1.0,-0.0,-0.750426653760921,-0.0,-0.35204666445910493,-0.44471331414452736,0.0
2018-12-14,1.0,-0.0,-0.7789563113044822,-0.0,-0.3453904178359035,-0.4501197126895451,0.0
2018-12-17,1.0,-0.0,-0.7808328608977992,-0.0,-0.3471112714528681,-0.44897696232541356,0.0
2018-12-18,1.0,-0.0,-0.7736018240975585,-0.0,-0.34025055722081315,-0.4480823918223042,0.0
2018-12-19,1.0,-0.0,-0.7736695108514617,-0.0,-0.34053347682373736,-0.44812565659671505,0.0
2018-12-20,1.0,-0.0,-0.7780635206377781,-0.0,-0.3422142214221422,-0.4514079979426514,0.0
2018-12-21,1.0,-0.0,-0.7788587081743938,-0.0,-0.3410306955787102,-0.4402089040219144,0.0
2018-12-24,1.0,-0.0,-0.770175572713605,-0.0,-0.3338939428687919,-0.4441811278444563,0.0
2018-12-26,1.0,-0.0,-0.7800030344409044,-0.0,-0.31462094775704247,-0.43407677135487793,0.0
2018-12-27,1.0,-0.0,-0.7544727451704196,-0.0,-0.2726467331118494,-0.43381321520856403,0.0
2018-12-28,1.0,-0.0,-0.760114254758563,-0.0,-0.2713058038462485,-0.4309669793898205,0.0
2018-12-31,1.0,-0.0,-0.7632214500468234,-0.0,-0.2709103455074178,-0.4302577751490956,0.0
2019-01-02,1.0,-0.0,-0.7626939177542477,-0.0,-0.26934252647131246,-0.4304112287613888,0.0
2019-01-03,1.0,-0.0,-0.7711488640892786,-0.0,-0.2597648465524113,-0.46011857313670784,0.0
2019-01-04,1.0,-0.0,-0.7776454534176901,-0.0,-0.2378613075300831,-0.46557499069594344,0.0
2019-01-07,1.0,-0.0,-0.7678602147895112,-0.0,-0.23211520975154212,-0.45757047012852964,0.0
2019-01-08,1.0,-0.0,-0.7589971297500184,-0.0,-0.2382798125751294,-0.4559281701543066,0.0
2019-01-09,1.0,-0.0,-0.7580692632198568,-0.0,-0.238300794663004,-0.4562935347787697,0.0
2019-01-10,1.0,-0.0,-0.7553152357831238,-0.0,-0.24171755070011527,-0.4552097893523627,0.0
2019-01-11,1.0,-0.0,-0.7453416149068322,-0.0,-0.24496108806127706,-0.46470920383963865,0.0
2019-01-14,1.0,-0.0,-0.7442146120964969,-0.0,-0.24893136147005357,-0.4635188915638972,0.0
2019-01-15,1.0,-0.0,-0.7385338022280699,-0.0,-0.24779283378009495,-0.47293608440105256,0.0
2019-01-16,1.0,-0.0,-0.7407015905012415,-0.0,-0.24327048354187666,-0.47429877823938643,0.0
2019-01-17,1.0,-0.0,-0.7468132843511921,-0.0,-0.24349712764121403,-0.47520895485588893,0.0
2019-01-18,1.0,-0.0,-0.736878658597083,-0.0,-0.2512153983530112,-0.49233554916162314,0.0
2019-01-22,1.0,-0.0,-0.8514740335806326,-0.0,-0.07770402186645842,-0.5112992971495509,0.0
2019-01-23,1.0,-0.0,-0.8345759894394602,-0.0,-0.07683281589947931,-0.5331605837631701,0.0
2019-01-24,1.0,-0.0,-0.8249340111447844,-0.0,-0.09233551666829602,-0.526762146837423,0.0
2019-01-25,1.0,-0.0,-0.8442560323367757,-0.0,-0.041480787715968755,-0.5789318019372489,0.0
2019-01-28,1.0,-0.0,-0.87581464566121,-0.0,-0.07379278493354545,-0.616205675578591,0.0
2019-01-29,1.0,-0.0,-0.877498073465194,-0.0,-0.07783200616491139,-0.6133829951194452,0.0
2019-01-30,1.0,-0.0,-0.8790847152590306,-0.0,-0.0794189484509577,-0.6125208895744955,0.0
2019-01-31,1.0,-0.0,-0.8889861039629439,-0.0,-0.04312918167781781,-0.6412249099330932,0.0
2019-02-01,1.0,-0.0,-0.8888116031635622,-0.0,-0.04840662596285133,-0.638972615091326,0.0
2019-02-04,1.0,-0.0,-0.8803853564547206,-0.0,-0.04714193962748877,-0.6415157353885678,0.0
2019-02-05,1.0,-0.0,-0.8868983268983268,-0.0,-0.053359073359073354,-0.6337451737451738,0.0
2019-02-06,1.0,-0.0,-0.8779866117404737,-0.0,-0.05077239958805355,-0.6459062821833161,0.0
2019-02-07,1.0,-0.0,-0.8780092175390715,-0.0,-0.05198383068565102,-0.6447385360076212,0.0
2019-02-08,1.0,-0.0,-0.883896579279767,-0.0,-0.06498595107364731,-0.6288763436702498,0.0
2019-02-11,1.0,-0.0,-0.8750936281220135,-0.0,-0.06720562027016556,-0.6405454968101867,0.0
2019-02-12,1.0,-0.0,-0.8780311068554127,-0.0,-0.0728759607670609,-0.6370176755259958,0.0
2019-02-13,1.0,-0.0,-0.8748387429691935,-0.0,-0.0739718251715775,-0.6313019247639198,0.0
2019-02-14,1.0,-0.0,-0.8527736054280832,-0.0,-0.0926865903558295,-0.6442999948205315,0.0
2019-02-15,1.0,-0.0,-0.8569836745270795,-0.0,-0.09124125421093547,-0.6431199792692407,0.0
2019-02-19,1.0,-0.0,-0.8547852220322297,-0.0,-0.09334680553396549,-0.6426757863101715,0.0
2019-02-20,1.0,-0.0,-0.8550071252752947,-0.0,-0.09273221919937816,-0.6432698536079803,0.0
2019-02-21,1.0,-0.0,-0.8529953080851285,-0.0,-0.09267179925862559,-0.6465251315550716,0.0
2019-02-22,1.0,-0.0,-0.8516003628352986,-0.0,-0.09700660878579757,-0.6430737333160554,0.0
2019-02-25,1.0,-0.0,-0.8551116425359361,-0.0,-0.10077720880663357,-0.6434717059603338,0.0
2019-02-26,1.0,-0.0,-0.8582525785248499,-0.0,-0.09875035722636462,-0.6410069886466967,0.0
2019-02-27,1.0,-0.0,-0.8701146430432518,-0.0,-0.10482021886399168,-0.6305888483585201,0.0
2019-02-28,1.0,-0.0,-0.8687110810036216,-0.0,-0.1040097965139001,-0.632734946978974,0.0
2019-03-01,1.0,-0.0,-0.8723404255319148,-0.0,-0.10211203416755645,-0.6297820255735826,0.0
2019-03-04,1.0,-0.0,-0.865414669722859,-0.0,-0.09832777662012919,-0.6409668680975203,0.0
2019-03-05,1.0,-0.0,-0.8550210133389021,-0.0,-0.11441175702837454,-0.6409459918034927,0.0
2019-03-06,1.0,-0.0,-0.8553386911595866,-0.0,-0.114706189333055,-0.6393121803569565,0.0
2019-03-07,1.0,-0.0,-0.8763366362519281,-0.0,-0.09642082145938456,-0.6416899788229757,0.0
2019-03-08,1.0,-0.0,-0.8830139144132317,-0.0,-0.08994486741927014,-0.6523759516933578,0.0
2019-03-11,1.0,-0.0,-0.8804988242754102,-0.0,-0.09561679304605142,-0.6659621126053529,0.0
2019-03-12,1.0,-0.0,-0.8677960692534772,-0.0,-0.10454509188585409,-0.6871625754634185,0.0
2019-03-13,1.0,-0.0,-0.8775034807754097,-0.0,-0.11366070472314449,-0.6863553603941309,0.0
2019-03-14,1.0,-0.0,-0.8763936793133874,-0.0,-0.11537124675810807,-0.6819336381380177,0.0
2019-03-15,1.0,-0.0,-0.8655475705245094,-0.0,-0.12190282098037114,-0.6940898852300762,0.0
2019-03-18,1.0,-0.0,-0.8779181432088079,-0.0,-0.13176616982714315,-0.6954581112884464,0.0
2019-03-19,1.0,-0.0,-0.8815428493820454,-0.0,-0.12666032867037894,-0.708080945266875,0.0
2019-03-20,1.0,-0.0,-0.8999261548560019,-0.0,-0.12709569783661076,-0.707983480567787,0.0
2019-03-21,1.0,-0.0,-0.902590616577746,-0.0,-0.11270007150321765,-0.7348055662504812,0.0
2019-03-22,1.0,-0.0,-0.8972682440294786,-0.0,-0.15351581980384552,-0.7197595168171996,0.0
2019-03-25,1.0,-0.0,-0.8966750783394805,-0.0,-0.15759407670336376,-0.7188097945148498,0.0
2019-03-26,1.0,-0.0,-0.9059845721128408,-0.0,-0.15583836921106128,-0.7229942354284441,0.0
2019-03-27,1.0,-0.0,-0.9158571508787692,-0.0,-0.1576450109495199,-0.7340670447526533,0.0
2019-03-28,1.0,-0.0,-0.913697167266187,-0.0,-0.15506969424460432,-0.7414849370503597,0.0
2019-03-29,1.0,-0.0,-0.9121536258738314,-0.0,-0.15390662286981666,-0.7414301356017855,0.0
2019-04-01,1.0,-0.0,-0.9169333557913648,-0.0,-0.15554994104766717,-0.7347706473527595,0.0
2019-04-02,1.0,-0.0,-0.9245515695067265,-0.0,-0.16821748878923765,-0.7099215246636772,0.0
2019-04-03,1.0,-0.0,-0.9253768985036149,-0.0,-0.1664518298492406,-0.7103906293784678,0.0
2019-04-04,1.0,-0.0,-0.9231113974398477,-0.0,-0.15041595473516148,-0.7275146354443853,0.0
2019-04-05,1.0,-0.0,-0.9149463486073168,-0.0,-0.15163207254907482,-0.7497676514490101,0.0
2019-04-08,1.0,-0.0,-0.9072801036794952,-0.0,-0.16067504366935256,-0.7494224375950865,0.0
2019-04-09,1.0,-0.0,-0.8909531730145751,-0.0,-0.1957091708719799,-0.732513884581771,0.0
2019-04-10,1.0,-0.0,-0.8820033238500324,-0.0,-0.2022478240049576,-0.7325709134953946,0.0
2019-04-11,1.0,-0.0,-0.8762999915447703,-0.0,-0.21352273047546572,-0.7286153152391421,0.0
2019-04-12,1.0,-0.0,-0.877641291485885,-0.0,-0.21164140418098837,-0.7280667155012115,0.0
2019-04-15,1.0,-0.0,-0.8763921391716244,-0.0,-0.21724419883271773,-0.725886034905687,0.0
2019-04-16,1.0,-0.0,-0.8714676133322062,-0.0,-0.2140985546445778,-0.7318907953681008,0.0
2019-04-17,1.0,-0.0,-0.8578180274515352,-0.0,-0.21347106268572236,-0.7587660959388709,0.0
2019-04-18,1.0,-0.0,-0.8439312901491354,-0.0,-0.21999603814698473,-0.7659676825989756,0.0
2019-04-22,1.0,-0.0,-0.8508981355161437,-0.0,-0.22521600727603458,-0.7660868576625739,0.0
2019-04-23,1.0,-0.0,-0.8555013828300972,-0.0,-0.22031192085079693,-0.7753827730733044,0.0
2019-04-24,1.0,-0.0,-0.8576527698458024,-0.0,-0.2258138206739006,-0.7720159908623643,0.0
2019-04-25,1.0,-0.0,-0.8710322562212508,-0.0,-0.22590783120482272,-0.7601211393960173,0.0
2019-04-26,1.0,-0.0,-0.8591179159049361,-0.0,-0.22771937842778794,-0.7696526508226691,0.0
2019-04-29,1.0,-0.0,-0.8237117284129422,-0.0,-0.2473423514758277,-0.8255365987892129,0.0
2019-04-30,1.0,-0.0,-0.8313362435180031,-0.0,-0.2532446605923886,-0.8451352063984999,0.0
2019-05-01,1.0,-0.0,-0.8292074851880096,-0.0,-0.2687569660350795,-0.8351029506658062,0.0
2019-05-02,1.0,-0.0,-0.8363519137213528,-0.0,-0.24890100228591525,-0.8454076548854111,0.0
2019-05-03,1.0,-0.0,-0.8346412884333821,-0.0,-0.24951683748169837,-0.844099560761347,0.0
2019-05-06,1.0,-0.0,-0.8243409130765185,-0.0,-0.2527912550417957,-0.8456772081604021,0.0
2019-05-07,1.0,-0.0,-0.8297032597573454,-0.0,-0.2484432100570092,-0.8454319543926326,0.0
2019-05-08,1.0,-0.0,-0.8286520120958363,-0.0,-0.2570365201209584,-0.8219644103279833,0.0
2019-05-09,1.0,-0.0,-0.8288115385733811,-0.0,-0.2579894733781151,-0.8211346651545554,0.0
2019-05-10,1.0,-0.0,-0.8303345638461763,-0.0,-0.25878557102578265,-0.8175740487748162,0.0
2019-05-13,1.0,-0.0,-0.8304996076379807,-0.0,-0.2571279100183102,-0.8187868747638563,0.0
2019-05-14,1.0,-0.0,-0.8117201940850278,-0.0,-0.2677333641404806,-0.8087164972273567,0.0
2019-05-15,1.0,-0.0,-0.8165629071955987,-0.0,-0.27212972346894454,-0.8069494715506008,0.0
2019-05-16,1.0,-0.0,-0.8195956904541243,-0.0,-0.2695493512511585,-0.8070551436515293,0.0
2019-05-17,1.0,-0.0,-0.8210489733267687,-0.0,-0.27371195227200323,-0.8013553824321585,0.0
2019-05-20,1.0,-0.0,-0.8157590138318189,-0.0,-0.2749869784131026,-0.8029689218126049,0.0
2019-05-21,1.0,-0.0,-0.8193507283310648,-0.0,-0.2710318264747618,-0.8055660131476065,0.0
2019-05-22,1.0,-0.0,-0.815677478720957,-0.0,-0.2669369680239245,-0.7929319070623418,0.0
2019-05-23,1.0,-0.0,-0.8158045977011494,-0.0,-0.2758620689655173,-0.781896551724138,0.0
2019-05-24,1.0,-0.0,-0.8061835582681451,-0.0,-0.2726152611822688,-0.7866127969282787,0.0
2019-05-28,1.0,-0.0,-0.8168686462581127,-0.0,-0.2687094365630923,-0.786140945379358,0.0
2019-05-29,1.0,-0.0,-0.831613548663713,-0.0,-0.2621123338573675,-0.7646419894240389,0.0
2019-05-30,1.0,-0.0,-0.8289135280333771,-0.0,-0.2592730182316969,-0.7694461907755615,0.0
2019-05-31,1.0,-0.0,-0.8347483063202128,-0.0,-0.2538089929394277,-0.7699739873652918,0.0
2019-06-03,1.0,-0.0,-0.8435730343473435,-0.0,-0.26018041603824593,-0.741953843089269,0.0
2019-06-04,1.0,-0.0,-0.8383085284994736,-0.0,-0.26760763780199764,-0.7397626703850204,0.0
2019-06-05,1.0,-0.0,-0.8343492493509425,-0.0,-0.2791793656168868,-0.7084603228355345,0.0
2019-06-06,1.0,-0.0,-0.8432694749315802,-0.0,-0.2572581327765708,-0.7208757723668989,0.0
2019-06-07,1.0,-0.0,-0.8487243170015804,-0.0,-0.2562090765409799,-0.7173459020094829,0.0
2019-06-10,1.0,-0.0,-0.8567932489451477,-0.0,-0.2340365682137834,-0.7221097046413503,0.0
2019-06-11,1.0,-0.0,-0.8616597440027125,-0.0,-0.23356220508038766,-0.7303551750445028,0.0
2019-06-12,1.0,-0.0,-0.8645365426448569,-0.0,-0.2297652343418934,-0.7307963951747324,0.0
2019-06-13,1.0,-0.0,-0.8722633931096905,-0.0,-0.23358035865814333,-0.7226905017819766,0.0
2019-06-14,1.0,-0.0,-0.8672794117647058,-0.0,-0.24462669683257915,-0.7161481900452489,0.0
2019-06-17,1.0,-0.0,-0.8598958628105721,-0.0,-0.2570603882506084,-0.7128869771916916,0.0
2019-06-18,1.0,-0.0,-0.8411196362603012,-0.0,-0.27027564649048025,-0.7303495311167946,0.0
2019-06-19,1.0,-0.0,-0.8429414434861552,-0.0,-0.27079550612800724,-0.7233034498411257,0.0
2019-06-20,1.0,-0.0,-0.844553695757197,-0.0,-0.2716758077808406,-0.7255676489812157,0.0
2019-06-21,1.0,-0.0,-0.8491332764990055,-0.0,-0.26604148905939184,-0.7265416311452118,0.0
2019-06-24,1.0,-0.0,-0.8451308573214743,-0.0,-0.2682219885766247,-0.7282543832229832,0.0
2019-06-25,1.0,-0.0,-0.8216536998125958,-0.0,-0.28320745073541936,-0.7345675506843091,0.0
2019-06-26,1.0,-0.0,-0.8187190998465649,-0.0,-0.26746036256180034,-0.7552139569244759,0.0
2019-06-27,1.0,-0.0,-0.8124644926712873,-0.0,-0.277184410862402,-0.7509089876150437,0.0
2019-06-28,1.0,-0.0,-0.81105559025609,-0.0,-0.27789449775708364,-0.7502129350973823,0.0
2019-07-01,1.0,-0.0,-0.8065513329551899,-0.0,-0.2921157118547929,-0.7374361883153714,0.0
2019-07-02,1.0,-0.0,-0.8100716977923881,-0.0,-0.28732961147164676,-0.7365035282115227,0.0
2019-07-03,1.0,-0.0,-0.814280858777545,-0.0,-0.2813969297003342,-0.7367019770010763,0.0
2019-07-05,1.0,-0.0,-0.8205012162697289,-0.0,-0.2739718277988346,-0.7340329241387114,0.0
2019-07-08,1.0,-0.0,-0.8239088003168228,-0.0,-0.2684223925772963,-0.7364430992051145,0.0
2019-07-09,1.0,-0.0,-0.8241581134956316,-0.0,-0.2668872112421184,-0.7364209573896571,0.0
2019-07-10,1.0,-0.0,-0.8496870241921841,-0.0,-0.2449670106580951,-0.7249478373653641,0.0
2019-07-11,1.0,-0.0,-0.8472124305575138,-0.0,-0.25334874933025014,-0.7194382561123489,0.0
2019-07-12,1.0,-0.0,-0.8528153153153153,-0.0,-0.23626126126126124,-0.7262387387387388,0.0
2019-07-15,1.0,-0.0,-0.7774840867407489,-0.0,-0.1861581616139821,-0.7335203366058906,0.0
2019-07-16,1.0,-0.0,-0.7842983688019877,-0.0,-0.18812790320838285,-0.7282326887760614,0.0
2019-07-17,1.0,-0.0,-0.7988837359792925,-0.0,-0.1788718723037101,-0.7185342968075928,0.0
2019-07-18,1.0,-0.0,-0.7997359273530759,-0.0,-0.17725202770068174,-0.7176308911104524,0.0
2019-07-19,1.0,-0.0,-0.8029470394914068,-0.0,-0.1746673131835569,-0.7162329615861215,0.0
2019-07-22,1.0,-0.0,-0.7860778241551097,-0.0,-0.16948969974417663,-0.7373367443112966,0.0
2019-07-23,1.0,-0.0,-0.791114218863459,-0.0,-0.16797999085603638,-0.7303068606621306,0.0
2019-07-24,1.0,-0.0,-0.7922119803283976,-0.0,-0.16831044583590876,-0.7268549622423477,0.0
2019-07-25,1.0,-0.0,-0.7912749153817225,-0.0,-0.17004244345350022,-0.7249503035512814,0.0
2019-07-26,1.0,-0.0,-0.7874191210030337,-0.0,-0.17136950626896125,-0.7259645072086341,0.0
2019-07-29,1.0,-0.0,-0.7838164900769107,-0.0,-0.17780885279406228,-0.7275856505136342,0.0
2019-07-30,1.0,-0.0,-0.7842778793418647,-0.0,-0.17673943434777933,-0.7274438111624906,0.0
2019-07-31,1.0,-0.0,-0.7863208814834722,-0.0,-0.17583982800322495,-0.7253157753292127,0.0
2019-08-01,1.0,-0.0,-0.8031411648039452,-0.0,-0.16343705609605746,-0.7135697247460534,0.0
2019-08-02,1.0,-0.0,-0.8056940646614121,-0.0,-0.1593480242346255,-0.7157793147820493,0.0
2019-08-05,1.0,-0.0,-0.8060029478761893,-0.0,-0.1592657108401447,-0.7145919871365403,0.0
2019-08-06,1.0,-0.0,-0.8036967401954294,-0.0,-0.13523819611789317,-0.7091862404999603,0.0
2019-08-07,1.0,-0.0,-0.8017048003589053,-0.0,-0.12260839732932205,-0.7146966458184889,0.0
2019-08-08,1.0,-0.0,-0.7988276608665803,-0.0,-0.12190742745491512,-0.7196419612916853,0.0
2019-08-09,1.0,-0.0,-0.7936975563563669,-0.0,-0.10924060288818159,-0.7274903332719572,0.0
2019-08-12,1.0,-0.0,-0.7890769149665244,-0.0,-0.14101955822658022,-0.7057831198270863,0.0
2019-08-13,1.0,-0.0,-0.779785774588434,-0.0,-0.1400643731532292,-0.7183674546222034,0.0
2019-08-14,1.0,-0.0,-0.7891846440865018,-0.0,-0.12236907796200436,-0.7160574927083059,0.0
2019-08-15,1.0,-0.0,-0.805848924410307,-0.0,-0.11513610296598074,-0.6739237615797805,0.0
2019-08-16,1.0,-0.0,-0.8029024637192035,-0.0,-0.12046003271112957,-0.6727848594200265,0.0
2019-08-19,1.0,-0.0,-0.7992792512509399,-0.0,-0.12047911643462704,-0.6728889580254596,0.0
2019-08-20,1.0,-0.0,-0.8031118935432092,-0.0,-0.11660539532957075,-0.6692124475741729,0.0
2019-08-21,1.0,-0.0,-0.805125287683277,-0.0,-0.11315973209898891,-0.6676579348866075,0.0
2019-08-22,1.0,-0.0,-0.8045145907842223,-0.0,-0.11226869849168092,-0.6748302493132224,0.0
2019-08-23,1.0,-0.0,-0.8051082587838714,-0.0,-0.11445611305587969,-0.6734603915467393,0.0
2019-08-26,1.0,-0.0,-0.8004014100815686,-0.0,-0.10789182512930037,-0.664848313305715,0.0
2019-08-27,1.0,-0.0,-0.8009939999484974,-0.0,-0.1099837766847784,-0.6641773749130894,0.0
2019-08-28,1.0,-0.0,-0.7927061365156113,-0.0,-0.11627488297927062,-0.6629031428424463,0.0
2019-08-29,1.0,-0.0,-0.7749846090703878,-0.0,-0.12220398112045967,-0.6679663451672481,0.0
2019-08-30,1.0,-0.0,-0.7721444475724926,-0.0,-0.12348680674634657,-0.6636552094796918,0.0
2019-09-03,1.0,-0.0,-0.773921056673322,-0.0,-0.1287564634208775,-0.6571187221624942,0.0
2019-09-04,1.0,-0.0,-0.7834594178740864,-0.0,-0.12717015001923324,-0.6538017694576228,0.0
2019-09-05,1.0,-0.0,-0.8019356980515334,-0.0,-0.1235986618657269,-0.6281314640312572,0.0
2019-09-06,1.0,-0.0,-0.7994961960255463,-0.0,-0.12752856161420828,-0.6174397598025495,0.0
2019-09-09,1.0,-0.0,-0.8059317718940938,-0.0,-0.13021894093686356,-0.6096486761710794,0.0
2019-09-10,1.0,-0.0,-0.8111247255832951,-0.0,-0.10246592127431461,-0.6391228876295502,0.0
2019-09-11,1.0,-0.0,-0.8118981327747835,-0.0,-0.09417865079567805,-0.6482668778257427,0.0
2019-09-12,1.0,-0.0,-0.8120179784462944,-0.0,-0.09316103988967772,-0.6485775575872107,0.0
2019-09-13,1.0,-0.0,-0.81070105989018,-0.0,-0.09462393053249904,-0.6486272506704124,0.0
2019-09-16,1.0,-0.0,-0.8114701749904202,-0.0,-0.09377953761655383,-0.6493549623195811,0.0
2019-09-17,1.0,-0.0,-0.815901718897658,-0.0,-0.09044006844941639,-0.6477409138507905,0.0
2019-09-18,1.0,-0.0,-0.8294468823349322,-0.0,-0.08569752015511788,-0.6361363404429023,0.0
2019-09-19,1.0,-0.0,-0.8178368604680775,-0.0,-0.10275804110321643,-0.6260982504393002,0.0
2019-09-20,1.0,-0.0,-0.8348404187574824,-0.0,-0.10135255610178558,-0.6109936575052854,0.0
