Date,FCX,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-16,1.0,-0.5720625315179022,-1.2202218860312657,-0.04195663136661623,-1.108119011598588,-1.1005547150781643,0.0
2018-10-17,1.0,-0.5500650846099929,-1.1698207669970964,-0.002553319315109643,-1.1328226694703114,-1.1512466206067888,0.0
2018-10-18,1.0,-0.5524692905490098,-1.1750814740536475,-0.0,-1.132815241915267,-1.1532213587365254,0.0
2018-10-19,1.0,-0.5273993038289408,-1.1554450522128294,-0.0,-1.1362008950770761,-1.1536051715564395,0.0
2018-10-22,1.0,-0.5277073704090254,-1.149694349187416,-0.0,-1.1376671139605388,-1.1549127776949455,0.0
2018-10-23,1.0,-0.5316537467700259,-1.1498211091234347,-0.0,-1.1345656927052274,-1.1532001590141125,0.0
2018-10-24,1.0,-0.5298009950248755,-1.1541293532338308,-0.0,-1.1367164179104476,-1.1545273631840796,0.0
2018-10-25,1.0,-0.48975459235330987,-1.0925220577599921,-0.0,-1.126946627452871,-1.1121932404416373,0.0
2018-10-26,1.0,-0.4777289237239533,-1.0773752628560505,-0.0,-1.123494551710954,-1.1006021793156184,0.0
2018-10-29,1.0,-0.43265168970814133,-1.1185675883256527,-0.0,-1.1169354838709677,-1.1322004608294929,0.0
2018-10-30,1.0,-0.447006160954948,-1.1221120523681172,-0.0,-1.1198016942626108,-1.1242780130920293,0.0
2018-10-31,1.0,-0.45015048010318637,-1.0972626952658482,-0.0,-1.113982706730999,-1.115798022261501,0.0
2018-11-01,1.0,-0.4413645038167939,-1.1024332061068702,-0.0,-1.1123568702290076,-1.114837786259542,0.0
2018-11-02,1.0,-0.44201896954387304,-1.0986130308374245,-0.0,-1.112101425098899,-1.113435965873886,0.0
2018-11-05,1.0,-0.4371069182389937,-1.1120640365923384,-0.0,-1.1129693157995044,-1.1024871355060035,0.0
2018-11-06,1.0,-0.4422426523126757,-1.1158481398561426,-0.0,-1.1088934406706996,-1.0965083599295002,0.0
2018-11-07,1.0,-0.44108545584384673,-1.1165436800761723,-0.0,-1.1069745298738396,-1.096167579147822,0.0
2018-11-08,1.0,-0.3988384720713915,-1.120449501865055,-0.0,-1.0948581141696965,-1.1074649416875206,0.0
2018-11-09,1.0,-0.4023772316143392,-1.1247336269356443,-0.0,-1.096746696974002,-1.111616233366482,0.0
2018-11-12,1.0,-0.4009744099143844,-1.1213755262286553,-0.0,-1.0971571827255098,-1.1106380965895655,0.0
2018-11-13,1.0,-0.3628472222222222,-1.1163663663663663,-0.0,-1.1036036036036037,-1.109375,0.0
2018-11-14,1.0,-0.3652753650406122,-1.1156861824498803,-0.0,-1.104840602845204,-1.1092539555847691,0.0
2018-11-15,1.0,-0.3669010428955689,-1.1306214902552971,-0.0,-1.126138455004483,-1.0952762965409844,0.0
2018-11-16,1.0,-0.36716023766858435,-1.1283598981420353,-0.0,-1.1248703197208338,-1.0952089031406207,0.0
2018-11-19,1.0,-0.3688056956952237,-1.127681644584846,-0.0,-1.1237682116082794,-1.09472393795087,0.0
2018-11-20,1.0,-0.3317397825271841,-1.118203974503187,-0.0,-1.1262185976752905,-1.1107517810273717,0.0
2018-11-21,1.0,-0.3304145319049837,-1.1113646949231486,-0.0,-1.1222170470423847,-1.0936655798789008,0.0
2018-11-23,1.0,-0.33016437971245255,-1.1334238748653587,-0.0,-1.1220437409263335,-1.0975506954526297,0.0
2018-11-26,1.0,-0.3339945215830736,-1.1327571550014168,-0.0,-1.1411164635874185,-1.1149522999905543,0.0
2018-11-27,1.0,-0.3245898556856109,-1.1328444507121704,-0.0,-1.1347247684858741,-1.1086353593757345,0.0
2018-11-28,1.0,-0.3282985130811218,-1.1217297195558065,-0.0,-1.1419631093544138,-1.1134010916619612,0.0
2018-11-29,1.0,-0.3157820968043356,-1.1106335264436553,-0.0,-1.1346477293963744,-1.1109605681181087,0.0
2018-11-30,1.0,-0.3151600093436113,-1.1107685120298996,-0.0,-1.135015183368372,-1.1108619481429574,0.0
2018-12-03,1.0,-0.3135387488328665,-1.1106442577030813,-0.0,-1.134360410830999,-1.1100373482726424,0.0
2018-12-04,1.0,-0.3032122905027933,-1.1147113594040967,-0.0,-1.1297486033519553,-1.1078677839851023,0.0
2018-12-06,1.0,-0.2913757141561621,-1.0353223904960551,-0.0,-1.132130225809377,-1.075496508569874,0.0
2018-12-07,1.0,-0.2817272727272727,-1.0402272727272728,-0.0,-1.1375,-1.0860454545454545,0.0
2018-12-10,1.0,-0.2424119607313339,-1.0492659641538322,-0.0,-1.1440601639196613,-1.0675042781230297,0.0
2018-12-11,1.0,-0.2333979532031919,-1.0541905234209459,-0.0,-1.1426446057436546,-1.0781299310220458,0.0
2018-12-12,1.0,-0.2356814287002796,-1.0540723369712275,-0.0,-1.1436817894831786,-1.0763506809777217,0.0
2018-12-13,1.0,-0.2365309990073098,-1.0554552838191498,-0.0,-1.143037631982673,-1.0772042234455372,0.0
2018-12-14,1.0,-0.23969513845043747,-1.0480292234148103,-0.0,-1.1456660954270768,-1.0764408767024445,0.0
2018-12-17,1.0,-0.22519324105698366,-1.0462879741146864,-0.0,-1.1355833183534065,-1.0868685960812512,0.0
2018-12-18,1.0,-0.20179091112603537,-1.0327736736064472,-0.0,-1.1405865233937764,-1.102171479740318,0.0
2018-12-19,1.0,-0.2040295500335796,-1.032146854712335,-0.0,-1.1394672039400044,-1.1016342064025073,0.0
2018-12-20,1.0,-0.20375323170188106,-1.020147989658554,-0.0,-1.1387625924935365,-1.0948114469109387,0.0
2018-12-21,1.0,-0.19602260088090048,-1.0291408995862437,-0.0,-1.1547359523068026,-1.0690928504693689,0.0
2018-12-24,1.0,-0.1681990982229688,-1.0019892140394306,-0.0,-1.1521527716382283,-1.0981345592785783,0.0
2018-12-26,1.0,-0.16750624206053705,-1.0115204345350213,-0.0,-1.1215121117876385,-1.0798983748740638,0.0
2018-12-27,1.0,-0.12018418384589387,-0.9703024670496789,-0.0,-1.047059817505914,-1.0868114227779655,0.0
2018-12-28,1.0,-0.12155023033684123,-0.9696547060563797,-0.0,-1.0474620683825706,-1.0876970542242508,0.0
2018-12-31,1.0,-0.12521150592216582,-0.9650169204737733,-0.0,-1.0494500846023689,-1.0903976311336718,0.0
2019-01-02,1.0,-0.11810523642213099,-0.967616306142319,-0.0,-1.0496549972484444,-1.0978283875883674,0.0
2019-01-03,1.0,-0.12437600473813351,-0.9650562653354767,-0.0,-1.0533040020306286,-1.0877400795329555,0.0
2019-01-04,1.0,-0.09089761393763414,-0.9754239784538988,-0.0,-1.0437234355931488,-1.0981778394983799,0.0
2019-01-07,1.0,-0.08067261781191612,-0.9532904297280465,-0.0,-1.0359975088229187,-1.0820012455885406,0.0
2019-01-08,1.0,-0.0835715765485809,-0.9399212761549616,-0.0,-1.0415993370623575,-1.0782266418065052,0.0
2019-01-09,1.0,-0.08205743606720185,-0.9327567657038814,-0.0,-1.041256310518911,-1.0819746751634527,0.0
2019-01-10,1.0,-0.08114153170691298,-0.9354678374684173,-0.0,-1.0413784533819326,-1.0839995029615208,0.0
2019-01-11,1.0,-0.08618619861737799,-0.9063625450180072,-0.0,-1.043796829076458,-1.1032826923872996,0.0
2019-01-14,1.0,-0.09263245033112583,-0.9046771523178807,-0.0,-1.0428807947019867,-1.0988824503311259,0.0
2019-01-15,1.0,-0.09110871726881008,-0.8986990387802453,-0.0,-1.044953596287703,-1.1083858137222407,0.0
2019-01-16,1.0,-0.07139904084670085,-0.906441210517612,-0.0,-1.0304283115594508,-1.126012898958161,0.0
2019-01-17,1.0,-0.06647338993580451,-0.9150548767860841,-0.0,-1.0325533236694968,-1.1275626423690204,0.0
2019-01-18,1.0,-0.08203496301194363,-0.9111460098359301,-0.0,-1.023019382568087,-1.1165433731454313,0.0
2019-01-22,1.0,-0.0,-0.891245563630218,-0.0,-1.1443298969072166,-1.1895386175426736,0.0
2019-01-23,1.0,-0.0,-0.8834869722608073,-0.0,-1.1482510417982068,-1.177589763017216,0.0
2019-01-24,1.0,-0.0,-0.894228356336261,-0.0,-1.110455876202426,-1.1776662484316185,0.0
2019-01-25,1.0,-0.0,-0.8487543676543994,-0.0,-1.4570495076462313,-1.232018877342651,0.0
2019-01-28,1.0,-0.0,-0.8517639541782666,-0.0,-1.4721372826434211,-1.240016430103601,0.0
2019-01-29,1.0,-0.0,-0.8369666480342836,-0.0,-1.5517980249673933,-1.2692845164896591,0.0
2019-01-30,1.0,-0.0,-0.8341959248379728,-0.0,-1.551685550426633,-1.2767753065696836,0.0
2019-01-31,1.0,-0.0,-0.8243781327587014,-0.0,-1.6106244437157446,-1.2494495713683422,0.0
2019-02-01,1.0,-0.0,-0.8242170993943377,-0.0,-1.632330156345368,-1.2385088501807597,0.0
2019-02-04,1.0,-0.0,-0.8334427767354596,-0.0,-1.6323170731707317,-1.224718574108818,0.0
2019-02-05,1.0,-0.0,-0.8421819206915993,-0.0,-1.6325408757752302,-1.2235951888742718,0.0
2019-02-06,1.0,-0.0,-0.8205705705705706,-0.0,-1.6336336336336337,-1.2380349099099097,0.0
2019-02-07,1.0,-0.0,-0.8247224694365075,-0.0,-1.625181507330554,-1.2341561665651786,0.0
2019-02-08,1.0,-0.0,-0.8289819684447783,-0.0,-1.6466003005259204,-1.220088279489106,0.0
2019-02-11,1.0,-0.0,-0.8039557334589121,-0.0,-1.6467624205321403,-1.2584883447139155,0.0
2019-02-12,1.0,-0.0,-0.8051187609198659,-0.0,-1.6575530056193037,-1.2594324030788118,0.0
2019-02-13,1.0,-0.0,-0.8215179710008029,-0.0,-1.6531431540169084,-1.2483823737779247,0.0
2019-02-14,1.0,-0.0,-0.7780495994627525,-0.0,-1.6954957547848613,-1.3233079100110328,0.0
2019-02-15,1.0,-0.0,-0.8173842170869691,-0.0,-1.6735065682232237,-1.3034327356410012,0.0
2019-02-19,1.0,-0.0,-0.7903905053598774,-0.0,-1.6960183767228176,-1.2991481623277181,0.0
2019-02-20,1.0,-0.0,-0.7902531094226394,-0.0,-1.7088999661230218,-1.3404152349610414,0.0
2019-02-21,1.0,-0.0,-0.8252788104089219,-0.0,-1.6937671993434074,-1.3088398590257326,0.0
2019-02-22,1.0,-0.0,-0.8113353287631553,-0.0,-1.7062856039393646,-1.3099835859804962,0.0
2019-02-25,1.0,-0.0,-0.809299844840962,-0.0,-1.7197924747866562,-1.3196276183087665,0.0
2019-02-26,1.0,-0.0,-0.80785264178381,-0.0,-1.7216190014541928,-1.3178380998545807,0.0
2019-02-27,1.0,-0.0,-0.8062451512800621,-0.0,-1.730799069045772,-1.3116757176105507,0.0
2019-02-28,1.0,-0.0,-0.8040127944169817,-0.0,-1.726325482213822,-1.3159833284869633,0.0
2019-03-01,1.0,-0.0,-0.80261754726127,-0.0,-1.7260300533204072,-1.3186621425109064,0.0
2019-03-04,1.0,-0.0,-0.7952893282931085,-0.0,-1.7152272947562277,-1.3358049820684308,0.0
2019-03-05,1.0,-0.0,-0.7812211589838247,-0.0,-1.7378442706562394,-1.338368873560985,0.0
2019-03-06,1.0,-0.0,-0.7807468477206595,-0.0,-1.7405431619786615,-1.3283705140640154,0.0
2019-03-07,1.0,-0.0,-0.7217617579028527,-0.0,-1.7711545875096375,-1.325896299151889,0.0
2019-03-08,1.0,-0.0,-0.7048280551777734,-0.0,-1.81770934524966,-1.334660967553915,0.0
2019-03-11,1.0,-0.0,-0.7045398773006136,-0.0,-1.8216441717791412,-1.381791411042945,0.0
2019-03-12,1.0,-0.0,-0.6346534653465347,-0.0,-1.8517326732673265,-1.4641584158415841,0.0
2019-03-13,1.0,-0.0,-0.6515778453561993,-0.0,-1.8659953138242187,-1.467720225335261,0.0
2019-03-14,1.0,-0.0,-0.6594220918088228,-0.0,-1.849505147461083,-1.4644651116526584,0.0
2019-03-15,1.0,-0.0,-0.6651058530510585,-0.0,-1.8463760896637607,-1.4698879202988793,0.0
2019-03-18,1.0,-0.0,-0.6953482524515967,-0.0,-1.85184812672869,-1.4817198893638421,0.0
2019-03-19,1.0,-0.0,-0.7026208150280261,-0.0,-1.8458314396808564,-1.50128768368429,0.0
2019-03-20,1.0,-0.0,-0.7056145675265555,-0.0,-1.8387455741021752,-1.5138088012139606,0.0
2019-03-21,1.0,-0.0,-0.6995861929753734,-0.0,-1.8784820347194187,-1.4683589018974565,0.0
2019-03-22,1.0,-0.0,-0.6990804247320023,-0.0,-1.9218615048519025,-1.4595336076817558,0.0
2019-03-25,1.0,-0.0,-0.630612039460439,-0.0,-1.9455908999396014,-1.4570163076303604,0.0
2019-03-26,1.0,-0.0,-0.6536222345972763,-0.0,-1.9534247962334834,-1.4554751177036398,0.0
2019-03-27,1.0,-0.0,-0.6458828888101625,-0.0,-1.9591578521180224,-1.4558935168783844,0.0
2019-03-28,1.0,-0.0,-0.639305246100871,-0.0,-1.949058132469111,-1.4754405509418678,0.0
2019-03-29,1.0,-0.0,-0.6337029723023951,-0.0,-1.9489594409843538,-1.4808851081067396,0.0
2019-04-01,1.0,-0.0,-0.6414530347552944,-0.0,-1.9471071030499543,-1.477859965548688,0.0
2019-04-02,1.0,-0.0,-0.6609047258023755,-0.0,-1.96643922163255,-1.4269901440485218,0.0
2019-04-03,1.0,-0.0,-0.6505921316740264,-0.0,-1.9664793255720594,-1.4009935768767563,0.0
2019-04-04,1.0,-0.0,-0.6433433433433433,-0.0,-1.9446946946946946,-1.416966966966967,0.0
2019-04-05,1.0,-0.0,-0.6378704168759417,-0.0,-1.9457056755399298,-1.439075841285786,0.0
2019-04-08,1.0,-0.0,-0.6165504089928238,-0.0,-1.953329653234305,-1.448436794299192,0.0
2019-04-09,1.0,-0.0,-0.6213412022274047,-0.0,-1.735471895673695,-1.4025986388082434,0.0
2019-04-10,1.0,-0.0,-0.587144272971825,-0.0,-1.7082448440228422,-1.4240407758742744,0.0
2019-04-11,1.0,-0.0,-0.5743756786102063,-0.0,-1.7258650804890716,-1.420478685738564,0.0
2019-04-12,1.0,-0.0,-0.5712669149889198,-0.0,-1.7268612381536141,-1.4168984864915837,0.0
2019-04-15,1.0,-0.0,-0.5706318824141028,-0.0,-1.734108417221986,-1.421380972635758,0.0
2019-04-16,1.0,-0.0,-0.579208154405172,-0.0,-1.7293190505403238,-1.4104100797508377,0.0
2019-04-17,1.0,-0.0,-0.5465518057462015,-0.0,-1.7399062810621477,-1.4468216026885028,0.0
2019-04-18,1.0,-0.0,-0.5411224682945296,-0.0,-1.7262918796138558,-1.4647454098050352,0.0
2019-04-22,1.0,-0.0,-0.5516340490214706,-0.0,-1.73014440433213,-1.4683640509215277,0.0
2019-04-23,1.0,-0.0,-0.5684465788597785,-0.0,-1.7225524226142361,-1.4639341923826732,0.0
2019-04-24,1.0,-0.0,-0.5344252928292543,-0.0,-1.732644510046662,-1.4944291019902864,0.0
2019-04-25,1.0,-0.0,-0.5469710690624852,-0.0,-1.7366188456222298,-1.4826271388399028,0.0
2019-04-26,1.0,-0.0,-0.5858719646799116,-0.0,-1.7184694628403239,-1.6012263919548686,0.0
2019-04-29,1.0,-0.0,-0.5920832924074256,-0.0,-1.7230625675277478,-1.5959630684608583,0.0
2019-04-30,1.0,-0.0,-0.5847128751780714,-0.0,-1.729282310753058,-1.5983199882104435,0.0
2019-05-01,1.0,-0.0,-0.5932186732186733,-0.0,-1.72997542997543,-1.590761670761671,0.0
2019-05-02,1.0,-0.0,-0.5889905548996459,-0.0,-1.7518693427784338,-1.5784632034632036,0.0
2019-05-03,1.0,-0.0,-0.5764705882352942,-0.0,-1.762539995077529,-1.5834604971695792,0.0
2019-05-06,1.0,-0.0,-0.5575835096177497,-0.0,-1.7614010921434546,-1.600531313031928,0.0
2019-05-07,1.0,-0.0,-0.5485632749458769,-0.0,-1.7624975398543592,-1.609181263530801,0.0
2019-05-08,1.0,-0.0,-0.5728193146417445,-0.0,-1.7194801401869158,-1.5753017912772584,0.0
2019-05-09,1.0,-0.0,-0.5713173769215801,-0.0,-1.7189141856392294,-1.5744794707141467,0.0
2019-05-10,1.0,-0.0,-0.5705115736238086,-0.0,-1.7220871425792648,-1.570268430266485,0.0
2019-05-13,1.0,-0.0,-0.57044957472661,-0.0,-1.7202430133657352,-1.5696233292831108,0.0
2019-05-14,1.0,-0.0,-0.5392561983471075,-0.0,-1.714635787045935,-1.5510282529310013,0.0
2019-05-15,1.0,-0.0,-0.5411759050045671,-0.0,-1.729820681697995,-1.5364165184366136,0.0
2019-05-16,1.0,-0.0,-0.545616313182321,-0.0,-1.7255326311739527,-1.538161881402395,0.0
2019-05-17,1.0,-0.0,-0.5379939209726443,-0.0,-1.7064698219713417,-1.5801611424711728,0.0
2019-05-20,1.0,-0.0,-0.534085974815458,-0.0,-1.7083514256766537,-1.5821874849230473,0.0
2019-05-21,1.0,-0.0,-0.5237018143317773,-0.0,-1.7098512921699793,-1.5789499013427017,0.0
2019-05-22,1.0,-0.0,-0.5157743097238896,-0.0,-1.7148619447779112,-1.5712845138055223,0.0
2019-05-23,1.0,-0.0,-0.508758458511302,-0.0,-1.713538417238566,-1.5768104813552815,0.0
2019-05-24,1.0,-0.0,-0.47138821050615337,-0.0,-1.7248958482976584,-1.5922999569027438,0.0
2019-05-28,1.0,-0.0,-0.47313733001340735,-0.0,-1.7244301857881632,-1.5907872055161847,0.0
2019-05-29,1.0,-0.0,-0.4935554706893259,-0.0,-1.7258449493985106,-1.5543727324804277,0.0
2019-05-30,1.0,-0.0,-0.4887383088375644,-0.0,-1.7228001527008971,-1.5603645733918687,0.0
2019-05-31,1.0,-0.0,-0.5008111461017273,-0.0,-1.7134268537074149,-1.5572096574100582,0.0
2019-06-03,1.0,-0.0,-0.5212559701139642,-0.0,-1.7142857142857144,-1.4932141674942072,0.0
2019-06-04,1.0,-0.0,-0.5208481234322495,-0.0,-1.700553741303422,-1.5114771167589567,0.0
2019-06-05,1.0,-0.0,-0.527222637280538,-0.0,-1.7075550989914083,-1.434581621217781,0.0
2019-06-06,1.0,-0.0,-0.5419529752722854,-0.0,-1.6679755060066375,-1.4644509886411443,0.0
2019-06-07,1.0,-0.0,-0.5565054893716422,-0.0,-1.6562952581172625,-1.4590049053959357,0.0
2019-06-10,1.0,-0.0,-0.5593449659419614,-0.0,-1.6452831949239526,-1.4608565829989737,0.0
2019-06-11,1.0,-0.0,-0.5584093567251461,-0.0,-1.6524912280701753,-1.4674619883040936,0.0
2019-06-12,1.0,-0.0,-0.5478634073521179,-0.0,-1.64764881507744,-1.4695838775891026,0.0
2019-06-13,1.0,-0.0,-0.6093302540415705,-0.0,-1.6014318706697461,-1.4082217090069284,0.0
2019-06-14,1.0,-0.0,-0.6093482980000923,-0.0,-1.6098563576740106,-1.399519652671932,0.0
2019-06-17,1.0,-0.0,-0.6092340268827103,-0.0,-1.5872767446142517,-1.4066470263303261,0.0
2019-06-18,1.0,-0.0,-0.6226354305702583,-0.0,-1.5807060339669536,-1.3992267685368436,0.0
2019-06-19,1.0,-0.0,-0.6166229704245436,-0.0,-1.5834138264109288,-1.399521641138862,0.0
2019-06-20,1.0,-0.0,-0.6281337688026128,-0.0,-1.5734394406366439,-1.3984543907263445,0.0
2019-06-21,1.0,-0.0,-0.631068853061412,-0.0,-1.5641449634835332,-1.3980524551008222,0.0
2019-06-24,1.0,-0.0,-0.6263206247129076,-0.0,-1.5657326596233347,-1.401423977951309,0.0
2019-06-25,1.0,-0.0,-0.6086397058823529,-0.0,-1.580606617647059,-1.406341911764706,0.0
2019-06-26,1.0,-0.0,-0.6109810402607538,-0.0,-1.5560758389569849,-1.4236790157462242,0.0
2019-06-27,1.0,-0.0,-0.5980509331617173,-0.0,-1.5616438356164384,-1.4372069504458949,0.0
2019-06-28,1.0,-0.0,-0.5648644930526895,-0.0,-1.5834823680469574,-1.4373366350254504,0.0
2019-07-01,1.0,-0.0,-0.5556115668392833,-0.0,-1.6029971128729206,-1.4241327161908253,0.0
2019-07-02,1.0,-0.0,-0.5683110214560793,-0.0,-1.587979094076655,-1.428342196955804,0.0
2019-07-03,1.0,-0.0,-0.5654922802034178,-0.0,-1.5908736885508774,-1.4250698675951803,0.0
2019-07-05,1.0,-0.0,-0.6325760976923768,-0.0,-1.480650085301248,-1.3763131902666788,0.0
2019-07-08,1.0,-0.0,-0.6331267959770115,-0.0,-1.47894216954023,-1.3778735632183907,0.0
2019-07-09,1.0,-0.0,-0.6260658827753345,-0.0,-1.4798492056368369,-1.3820123866798313,0.0
2019-07-10,1.0,-0.0,-0.639224854997527,-0.0,-1.4669304437750101,-1.390045411627175,0.0
2019-07-11,1.0,-0.0,-0.6317303370786517,-0.0,-1.4821123595505619,-1.3805842696629214,0.0
2019-07-12,1.0,-0.0,-0.6225260885210507,-0.0,-1.4897894926232458,-1.385660309463836,0.0
2019-07-15,1.0,-0.0,-0.6612279755483639,-0.0,-1.4946961524631426,-1.3388619201725998,0.0
2019-07-16,1.0,-0.0,-0.6615993523432581,-0.0,-1.51052442205631,-1.3254475128182064,0.0
2019-07-17,1.0,-0.0,-0.6591184795794581,-0.0,-1.507121355079301,-1.326728669632026,0.0
2019-07-18,1.0,-0.0,-0.6653487338960462,-0.0,-1.4714793425144381,-1.3056419369169259,0.0
2019-07-19,1.0,-0.0,-0.6707208806818182,-0.0,-1.46435546875,-1.3038441051136362,0.0
2019-07-22,1.0,-0.0,-0.6655527335917658,-0.0,-1.454662923851535,-1.335472084837143,0.0
2019-07-23,1.0,-0.0,-0.6748488082532906,-0.0,-1.4471718249733192,-1.3247954464603344,0.0
2019-07-24,1.0,-0.0,-0.6759218125277655,-0.0,-1.4482452243447357,-1.318302976454909,0.0
2019-07-25,1.0,-0.0,-0.6691675915649279,-0.0,-1.456914539400666,-1.3134739178690344,0.0
2019-07-26,1.0,-0.0,-0.6787479406919275,-0.0,-1.4578120130014691,-1.3159535152945365,0.0
2019-07-29,1.0,-0.0,-0.6693243062669814,-0.0,-1.458465101777204,-1.3263997149347468,0.0
2019-07-30,1.0,-0.0,-0.6652852049910875,-0.0,-1.4590017825311945,-1.332040998217469,0.0
2019-07-31,1.0,-0.0,-0.66146506754648,-0.0,-1.4578447545588302,-1.3391591243479426,0.0
2019-08-01,1.0,-0.0,-0.643865125071438,-0.0,-1.4294192640787795,-1.322899723040401,0.0
2019-08-02,1.0,-0.0,-0.6366835276006158,-0.0,-1.426127116780295,-1.3356938640862106,0.0
2019-08-05,1.0,-0.0,-0.6371081366678408,-0.0,-1.427175061641423,-1.3386755899964775,0.0
2019-08-06,1.0,-0.0,-0.6371723659086963,-0.0,-1.3670803679916679,-1.3353150494705779,0.0
2019-08-07,1.0,-0.0,-0.6435497835497834,-0.0,-1.3437662337662337,-1.3416450216450215,0.0
2019-08-08,1.0,-0.0,-0.6343816239131376,-0.0,-1.340744906345979,-1.3506942942423326,0.0
2019-08-09,1.0,-0.0,-0.6083889008388901,-0.0,-1.3165411916541194,-1.377070337707034,0.0
2019-08-12,1.0,-0.0,-0.605883364871839,-0.0,-1.315671770170308,-1.3791071735764666,0.0
2019-08-13,1.0,-0.0,-0.5986689566337484,-0.0,-1.3141691713181625,-1.3808501502790897,0.0
2019-08-14,1.0,-0.0,-0.5992881951888855,-0.0,-1.307576862055658,-1.381115732601518,0.0
2019-08-15,1.0,-0.0,-0.624609011750782,-0.0,-1.2843435624313129,-1.3179474173641053,0.0
2019-08-16,1.0,-0.0,-0.6469568159709005,-0.0,-1.254874592902762,-1.3277502854967642,0.0
2019-08-19,1.0,-0.0,-0.6264115961570874,-0.0,-1.271489971346705,-1.3158183043991234,0.0
2019-08-20,1.0,-0.0,-0.62351414699481,-0.0,-1.2581198727607568,-1.3038255483006864,0.0
2019-08-21,1.0,-0.0,-0.6313546931784954,-0.0,-1.261832156731693,-1.284138852917833,0.0
2019-08-22,1.0,-0.0,-0.6348675966920057,-0.0,-1.2634282850221368,-1.2784646228385264,0.0
2019-08-23,1.0,-0.0,-0.6408568094682446,-0.0,-1.2576679446574428,-1.2688364727454575,0.0
2019-08-26,1.0,-0.0,-0.6229325634151371,-0.0,-1.2513095483604866,-1.2503196535368117,0.0
2019-08-27,1.0,-0.0,-0.6168574487358972,-0.0,-1.2443794778884953,-1.2563205138763074,0.0
2019-08-28,1.0,-0.0,-0.618981500387961,-0.0,-1.233511659247764,-1.2313064074815208,0.0
2019-08-29,1.0,-0.0,-0.6080313738306303,-0.0,-1.2380816209812493,-1.238980350504514,0.0
2019-08-30,1.0,-0.0,-0.5973110613159502,-0.0,-1.2464453045426767,-1.2303931554288041,0.0
2019-09-03,1.0,-0.0,-0.6083679621934327,-0.0,-1.2424020206958364,-1.2232135582172248,0.0
2019-09-04,1.0,-0.0,-0.5984777565224471,-0.0,-1.2434368513167,-1.2282144165411697,0.0
2019-09-05,1.0,-0.0,-0.6140834786841358,-0.0,-1.2374964507362187,-1.2047620979191174,0.0
2019-09-06,1.0,-0.0,-0.6104926527142452,-0.0,-1.2513459903655426,-1.186293162773752,0.0
2019-09-09,1.0,-0.0,-0.6261372366665319,-0.0,-1.2460879058671304,-1.1712830051352552,0.0
2019-09-10,1.0,-0.0,-0.6283625494789563,-0.0,-1.2416592616527993,-1.1690362711042896,0.0
2019-09-11,1.0,-0.0,-0.6277546399255994,-0.0,-1.2054506489830576,-1.2102624236787838,0.0
2019-09-12,1.0,-0.0,-0.5756058158319871,-0.0,-1.2369143780290792,-1.2262520193861066,0.0
2019-09-13,1.0,-0.0,-0.5731534378671853,-0.0,-1.2653052955714923,-1.2132409545804463,0.0
2019-09-16,1.0,-0.0,-0.5788359788359789,-0.0,-1.2695563695563694,-1.2216117216117215,0.0
2019-09-17,1.0,-0.0,-0.5373256098555927,-0.0,-1.2914253079872724,-1.250550705719181,0.0
