Date,IWF,IWM,MTUM,SAP,SPY,VLUE,VXX
2018-10-15,-0.320614663367626,-0.3413204844380779,-0.17695012371402527,1.0,-0.42630550852975646,-0.3393150149759083,0.0
2018-10-16,-0.3215216258467952,-0.3386920270974466,-0.1792079207920792,1.0,-0.42644606565919757,-0.33965607087024496,0.0
2018-10-17,-0.32017258856860653,-0.3351181347958308,-0.17820289553712992,1.0,-0.42593507134873804,-0.33979674057130976,0.0
2018-10-18,-0.3227285755230725,-0.3401860392402095,-0.17590348888715182,1.0,-0.42533677271424475,-0.34141066729200864,0.0
2018-10-19,-0.3508257785324971,-0.39664758565911645,-0.17098956478869382,1.0,-0.45205554490427546,-0.368409520418504,0.0
2018-10-22,-0.35857264792532834,-0.387510669346623,-0.15184889451802086,1.0,-0.4708004075002065,-0.3846746881797406,0.0
2018-10-23,-0.3585451141275916,-0.387510669346623,-0.15179382692254742,1.0,-0.47085547509567993,-0.3847022219774774,0.0
2018-10-24,-0.3588685267734302,-0.38632986627043087,-0.14996422871608606,1.0,-0.4714655219855814,-0.3850365967750812,0.0
2018-10-25,-0.3476413434734364,-0.36626160383230943,-0.14925979052207097,1.0,-0.4719478199680641,-0.37132263390078213,0.0
2018-10-26,-0.34524162866625296,-0.3636167399692399,-0.14729769838914222,1.0,-0.472518280672405,-0.3695798818164648,0.0
2018-10-29,-0.33698954216737903,-0.36895448557679383,-0.1399575234561927,1.0,-0.4686937118584832,-0.37379358550420727,0.0
2018-10-30,-0.33690889050192213,-0.36895448557679383,-0.13990375567922145,1.0,-0.4686937118584832,-0.3739011210581499,0.0
2018-10-31,-0.3388175494917068,-0.3577046548956661,-0.14135901551631888,1.0,-0.46674692348849645,-0.3705992509363295,0.0
2018-11-01,-0.33705040780853057,-0.35975397780451934,-0.13959085439229843,1.0,-0.4669340820965369,-0.3708249766011498,0.0
2018-11-02,-0.3469964287617931,-0.33452374606897284,-0.13208251159319867,1.0,-0.48147753318053405,-0.3699962688556047,0.0
2018-11-05,-0.3419711243361533,-0.35211230017880496,-0.13106135411384806,1.0,-0.4848015798884471,-0.35878412639107576,0.0
2018-11-06,-0.34494076208773616,-0.35433344006831036,-0.12968299711815562,1.0,-0.48318924111431316,-0.3562279859109831,0.0
2018-11-07,-0.341889007470651,-0.35482924226254,-0.1348452508004269,1.0,-0.4808964781216649,-0.35562966915688365,0.0
2018-11-08,-0.3357945340097208,-0.3548378529122732,-0.1289474383150514,1.0,-0.4787655042362753,-0.3576266234628562,0.0
2018-11-09,-0.3384103315137798,-0.357395819464785,-0.12688057515643722,1.0,-0.47982958327785913,-0.36029822926374655,0.0
2018-11-12,-0.3396657544437655,-0.34195073996333397,-0.12498339400058453,1.0,-0.4905810771315461,-0.3597789409357813,0.0
2018-11-13,-0.35461646956710424,-0.35784420093305846,-0.12438971465769773,1.0,-0.5034989692958663,-0.3720299446674623,0.0
2018-11-14,-0.3592944960881062,-0.36043944061281796,-0.12196385246571982,1.0,-0.5092822288253415,-0.3750511135948532,0.0
2018-11-15,-0.3600490196078431,-0.3617102396514161,-0.12028867102396514,1.0,-0.5130174291938997,-0.3682461873638344,0.0
2018-11-16,-0.35945365004217344,-0.35980736266427227,-0.1200718308709493,1.0,-0.5123935461050798,-0.369139934155035,0.0
2018-11-19,-0.35995319982585977,-0.3581029603831084,-0.12608837614279494,1.0,-0.5091423595994776,-0.36765346103613405,0.0
2018-11-20,-0.35535282778094535,-0.3562488121419456,-0.11979039396160841,1.0,-0.5120414867910185,-0.37164345252640435,0.0
2018-11-21,-0.3578558325240099,-0.35057192187331393,-0.12385345850868673,1.0,-0.5092802417179239,-0.3561832308190353,0.0
2018-11-23,-0.3581593799789366,-0.35435175933677193,-0.12265399260079395,1.0,-0.5087359239556049,-0.3565391158758878,0.0
2018-11-26,-0.35806268729245966,-0.35574093571987797,-0.12229691423017737,1.0,-0.507950649280527,-0.35568694149725977,0.0
2018-11-27,-0.35695439125518286,-0.35673900166926936,-0.11803349308060955,1.0,-0.5068655430509935,-0.3537773948629584,0.0
2018-11-28,-0.3562341652741092,-0.3651824699477117,-0.11592366988302517,1.0,-0.5049053959355291,-0.353026791008571,0.0
2018-11-29,-0.34939532888209585,-0.36148875124017915,-0.11082508781808918,1.0,-0.5044914595232349,-0.35526774461695226,0.0
2018-11-30,-0.3491322657654033,-0.3615782838443175,-0.11083393685791691,1.0,-0.5044660819184035,-0.3563209141385693,0.0
2018-12-03,-0.3491790964695783,-0.36390707157420327,-0.10548342096791502,1.0,-0.5066262474514432,-0.357495439424831,0.0
2018-12-04,-0.3469338548503764,-0.36413320116805536,-0.10635732847536636,1.0,-0.5052107053875211,-0.35636402604013184,0.0
2018-12-06,-0.3354231152615288,-0.32075966633440006,-0.13404333455747336,1.0,-0.4992130528303867,-0.33371806306069984,0.0
2018-12-07,-0.3320453171411297,-0.32384407118260916,-0.1290644796677444,1.0,-0.5031937544357701,-0.3404305654128223,0.0
2018-12-10,-0.3164362118445082,-0.32929819984346465,-0.1237672841116619,1.0,-0.5092877641534047,-0.3301330550482651,0.0
2018-12-11,-0.32209493489209573,-0.326296286631351,-0.12815427572349364,1.0,-0.5106599514626445,-0.32232979306385534,0.0
2018-12-12,-0.32167558397494456,-0.32666057679759886,-0.12775675322980556,1.0,-0.5106094218974292,-0.32326764974553046,0.0
2018-12-13,-0.3224963412084466,-0.32921283713150745,-0.12654191929751202,1.0,-0.5101400794480452,-0.32505749529583944,0.0
2018-12-14,-0.32289490179690766,-0.3217457166736314,-0.13053698286669452,1.0,-0.5124320936063519,-0.32420079398244883,0.0
2018-12-17,-0.3216195768438079,-0.3212282486760064,-0.12879914429573974,1.0,-0.5114398267720643,-0.32576765542250397,0.0
2018-12-18,-0.31810275448479974,-0.31475375788571874,-0.1240686414496742,1.0,-0.5114099535294271,-0.3277862872867936,0.0
2018-12-19,-0.32022223953059686,-0.31430277539787627,-0.12381545810940624,1.0,-0.5104499311992108,-0.32749175688656956,0.0
2018-12-20,-0.3108457402812242,-0.30164392059553347,-0.13882857733664186,1.0,-0.5120967741935484,-0.3213399503722084,0.0
2018-12-21,-0.3101405984446619,-0.3034454344131431,-0.13632383993407837,1.0,-0.5179224390997579,-0.30723077715404024,0.0
2018-12-24,-0.31397960500839034,-0.30801600619594677,-0.13251581257260875,1.0,-0.5221892345424035,-0.3049438492319607,0.0
2018-12-26,-0.3184358974358974,-0.3135897435897436,-0.1283846153846154,1.0,-0.5078717948717948,-0.2957948717948718,0.0
2018-12-27,-0.2931332082551595,-0.29781113195747344,-0.13118198874296436,1.0,-0.474671669793621,-0.304765478424015,0.0
2018-12-28,-0.2920865108138517,-0.29913739217402174,-0.13074134266783347,1.0,-0.4745343167895986,-0.30381297662207774,0.0
2018-12-31,-0.2913655572503813,-0.30019254332224754,-0.13102948163336753,1.0,-0.4743567302643095,-0.3036433197469431,0.0
2019-01-02,-0.2911980806717649,-0.30054480931673916,-0.12753036437246965,1.0,-0.47443394811815864,-0.3053931124106563,0.0
2019-01-03,-0.2920994806232521,-0.29786755892928485,-0.1346384338793448,1.0,-0.4753545745105873,-0.2970185777067519,0.0
2019-01-04,-0.29434697855750486,-0.297270955165692,-0.13377817763782676,1.0,-0.4774079072324687,-0.2962962962962963,0.0
2019-01-07,-0.2840776939255227,-0.28519114190275885,-0.1456142521341086,1.0,-0.4724483483855004,-0.2870221452431028,0.0
2019-01-08,-0.2844574055309789,-0.28033017818747996,-0.14707263425845835,1.0,-0.47403801003385815,-0.2854953908509008,0.0
2019-01-09,-0.28437986507524654,-0.2800306422517113,-0.1471322312007315,1.0,-0.47394173029876197,-0.2856895742209702,0.0
2019-01-10,-0.28399030614768284,-0.2815421138533063,-0.14681735001731044,1.0,-0.4737870319996043,-0.2867847074533854,0.0
2019-01-11,-0.284208964084298,-0.2810428415949342,-0.1466557831206095,1.0,-0.4741763134461265,-0.2874492925695063,0.0
2019-01-14,-0.2903904721816426,-0.2839279966325798,-0.14618565379948995,1.0,-0.4763166365414614,-0.27922351251640376,0.0
2019-01-15,-0.29371061411096006,-0.28340541208451747,-0.14400098850858767,1.0,-0.4754973433831706,-0.27463239836896086,0.0
2019-01-16,-0.291965584399576,-0.29058501590119074,-0.13216478071148582,1.0,-0.4697630845844735,-0.2807977713679955,0.0
2019-01-17,-0.28862248916896416,-0.29155179204411186,-0.13570795588814494,1.0,-0.4681469082315872,-0.2775699094131548,0.0
2019-01-18,-0.28585551518746444,-0.2925780381107733,-0.13805887150589455,1.0,-0.4677837917995106,-0.2872395640246163,0.0
2019-01-22,-0.27919653524492233,-0.28464755077658305,-0.052294902429311035,1.0,-0.6358522500995619,-0.23705694942254082,0.0
2019-01-23,-0.27939159705772343,-0.28016456800897643,-0.05016830819099862,1.0,-0.6421643186635082,-0.24156588953995758,0.0
2019-01-24,-0.2636850456168187,-0.2860472034906783,-0.06599563665212217,1.0,-0.6199920666402222,-0.2434549781832606,0.0
2019-01-25,-0.2657525301991512,-0.2689419623797685,-0.0042693186669680305,1.0,-0.7521283809236796,-0.22024661593711545,0.0
2019-01-28,-0.2547198232576822,-0.25346455111468164,-0.02754067081743322,1.0,-0.7596655955011047,-0.21515364531030326,0.0
2019-01-29,-0.2406268897399718,-0.25065510985688366,-0.028245313444869982,1.0,-0.7661509776254787,-0.23400020157226364,0.0
2019-01-30,-0.25516626321824437,-0.2607465919225379,-0.019875143330360553,1.0,-0.7810166900242069,-0.23126512931583637,0.0
2019-01-31,-0.22210314118757815,-0.27293373140422056,-0.012503508637627905,1.0,-0.7787899665722524,-0.2654061088570772,0.0
2019-02-01,-0.22449292392581618,-0.27223726562100853,-0.009605068206202423,1.0,-0.7869003218719665,-0.2613038369182037,0.0
2019-02-04,-0.22050482857288844,-0.27553523069848246,-0.010627969955546471,1.0,-0.7858055285882173,-0.26232691226815186,0.0
2019-02-05,-0.20686660195166812,-0.269427272262811,-0.02237776528891841,1.0,-0.7811015173964134,-0.2747662596433863,0.0
2019-02-06,-0.22332283907957715,-0.26921600245719113,-0.009009700785789245,1.0,-0.7889119250556708,-0.26913921523458495,0.0
2019-02-07,-0.2273704689739914,-0.27380708580790497,-0.00414704075363506,1.0,-0.7943374974400984,-0.2602396067990989,0.0
2019-02-08,-0.22609075492060227,-0.2692841358754304,-0.0,1.0,-0.8035356390359216,-0.2706202785343543,0.0
2019-02-11,-0.2242985842985843,-0.2623680823680824,-0.0016988416988416987,1.0,-0.8095238095238095,-0.2761132561132561,0.0
2019-02-12,-0.22701142017478282,-0.2640303163104844,-0.0,1.0,-0.8092083215178779,-0.2776932793689258,0.0
2019-02-13,-0.2136545150070849,-0.2813345356176736,-0.0066726780883678985,1.0,-0.8052814633517971,-0.2694061574133711,0.0
2019-02-14,-0.21645055058145515,-0.2874858495420397,-0.006303385818668313,1.0,-0.7940722445199135,-0.2684985077698878,0.0
2019-02-15,-0.21538025702438895,-0.29897756831234384,-0.003296505189420279,1.0,-0.7927064822684077,-0.2650338664400319,0.0
2019-02-19,-0.22744785780334945,-0.2907633823076133,-0.0025685811157916366,1.0,-0.7867050241446625,-0.2611219562313778,0.0
2019-02-20,-0.2286095913282474,-0.2927487092548355,-0.0021062906167321673,1.0,-0.7862885618144924,-0.2588682540905705,0.0
2019-02-21,-0.23498607811581987,-0.2570567348711268,-0.003755077017395969,1.0,-0.7818223618668098,-0.2768539096227042,0.0
2019-02-22,-0.23009956599438347,-0.25619096247127904,-0.011947919326014808,1.0,-0.7821802399795762,-0.272581056931325,0.0
2019-02-25,-0.22245290272971935,-0.25628604382929643,-0.016660258874791747,1.0,-0.7923875432525951,-0.2753043701140587,0.0
2019-02-26,-0.21754403959075874,-0.2591092079284084,-0.023205723223672405,1.0,-0.792302366727352,-0.27200697453780864,0.0
2019-02-27,-0.21858903723445147,-0.25508033723701407,-0.02472900597083771,1.0,-0.7890218589037234,-0.27514542705583883,0.0
2019-02-28,-0.21206215703369402,-0.25255141289296884,-0.028565567464998207,1.0,-0.7869377916816247,-0.284091491871378,0.0
2019-03-01,-0.20982337409315802,-0.255376964290292,-0.03081340203542772,1.0,-0.7875362095926581,-0.2799610346330334,0.0
2019-03-04,-0.20449127124509728,-0.261478120433746,-0.030864672255120615,1.0,-0.782178471634751,-0.28452408418570074,0.0
2019-03-05,-0.2103451818368605,-0.25950277378261766,-0.026453667557016645,1.0,-0.7838504212040273,-0.28816519416478326,0.0
2019-03-06,-0.2126978435691236,-0.2486810428725094,-0.04266762280387236,1.0,-0.774701633970189,-0.2823336577370282,0.0
2019-03-07,-0.22125114995400186,-0.2277931104978023,-0.04681590514157211,1.0,-0.7835531023203517,-0.27601451497495655,0.0
2019-03-08,-0.1973044574191723,-0.21685228529540365,-0.07073227192057409,1.0,-0.8173821343141542,-0.269785745518146,0.0
2019-03-11,-0.18231126566838815,-0.22170607012171387,-0.07622038252926064,1.0,-0.8180261074922793,-0.29691433316897203,0.0
2019-03-12,-0.15506263048016702,-0.19465031315240086,-0.11025574112734865,1.0,-0.8252870563674322,-0.32434759916492695,0.0
2019-03-13,-0.15977925406706073,-0.19770361458387822,-0.12248260710362503,1.0,-0.8113459224773761,-0.32416174085892135,0.0
2019-03-14,-0.16572249053648347,-0.19188095548883957,-0.12839054953661402,1.0,-0.8058216942957839,-0.3188356611408432,0.0
2019-03-15,-0.16766921226069673,-0.18453813160372423,-0.13270216549848313,1.0,-0.8064128046866827,-0.3240140182027409,0.0
2019-03-18,-0.14520395746256812,-0.18657742976562083,-0.16052060737527113,1.0,-0.8074705042061266,-0.34559018041373474,0.0
2019-03-19,-0.13476080554007802,-0.18777362095040992,-0.16445116612274138,1.0,-0.8111915943644034,-0.35511687760354477,0.0
2019-03-20,-0.1410484879112695,-0.1813176583238024,-0.1638694576694949,1.0,-0.8089475224087028,-0.36460355879458467,0.0
2019-03-21,-0.1598447799277057,-0.1768817775887731,-0.1594195194556666,1.0,-0.8259355730384861,-0.3357963002338933,0.0
2019-03-22,-0.1367918234462146,-0.16881488004696713,-0.19216502548501588,1.0,-0.8463960718383903,-0.32439356336562325,0.0
2019-03-25,-0.13547515626655365,-0.14657273016209343,-0.2146148956457252,1.0,-0.8319472401737472,-0.3199756330119716,0.0
2019-03-26,-0.11978197287955332,-0.15166179207657537,-0.23538952406274927,1.0,-0.8217495346982185,-0.3302844988035097,0.0
2019-03-27,-0.11102521725222585,-0.15514208029002508,-0.23583195606973398,1.0,-0.8289971743882284,-0.3346750546462654,0.0
2019-03-28,-0.10244852235143498,-0.15360610263522886,-0.24631921476581672,1.0,-0.8251360290195243,-0.33975248052917956,0.0
2019-03-29,-0.09342080699789315,-0.15449235938875108,-0.25834066725338023,1.0,-0.821132357255247,-0.33949382617276047,0.0
2019-04-01,-0.09371245494593512,-0.1564544119610199,-0.25417167267387536,1.0,-0.8207181951675344,-0.3448137765318382,0.0
2019-04-02,-0.08946920087312996,-0.16001171271894798,-0.279854123409466,1.0,-0.8120907203322153,-0.32055582175371344,0.0
2019-04-03,-0.0904542672379381,-0.16063017271203128,-0.28022460547675443,1.0,-0.8094313010618197,-0.3204619847246986,0.0
2019-04-04,-0.09088005961093222,-0.16100274103840115,-0.2800915453601937,1.0,-0.8081273119195252,-0.3211006732841898,0.0
2019-04-05,-0.09105163845111224,-0.16081537194036197,-0.2879581151832461,1.0,-0.8033858665320116,-0.31448162223934945,0.0
2019-04-08,-0.0910155106818847,-0.15034453401441988,-0.2913773379093836,1.0,-0.8106792241998563,-0.3171043179822811,0.0
2019-04-09,-0.15750250171169747,-0.1039922051930268,-0.30318112392689733,1.0,-0.798335703375994,-0.2703428661715911,0.0
2019-04-10,-0.147760356847138,-0.12738053901012314,-0.27869334116830047,1.0,-0.8151927134805952,-0.30198456155346026,0.0
2019-04-11,-0.1519021229887827,-0.13452734720102805,-0.279227906727706,1.0,-0.8130806093218751,-0.298396380478141,0.0
2019-04-12,-0.15322925577416596,-0.13644140290846876,-0.2785767750213858,1.0,-0.8071268177929853,-0.2978507271171942,0.0
2019-04-15,-0.1481540930979133,-0.1385767790262172,-0.28223649010165863,1.0,-0.8036918138041733,-0.3025682182985554,0.0
2019-04-16,-0.14692665703739366,-0.13617396886535066,-0.28414379714331567,1.0,-0.8043652704220831,-0.30318835927887444,0.0
2019-04-17,-0.13749163431936823,-0.12062642216570742,-0.308553071877928,1.0,-0.8192209878195691,-0.2911256859858118,0.0
2019-04-18,-0.14620541700187717,-0.11147760793778494,-0.28506301957629393,1.0,-0.8221775274872619,-0.3167605256100831,0.0
2019-04-22,-0.15349874996639695,-0.1098954272964327,-0.27769563697948874,1.0,-0.8257211215355251,-0.32143337186483506,0.0
2019-04-23,-0.1575268817204301,-0.11276881720430108,-0.279247311827957,1.0,-0.8271505376344085,-0.3114784946236559,0.0
2019-04-24,-0.15987755430842351,-0.10450847184554658,-0.2781880185816707,1.0,-0.8279852850353105,-0.31465320480116,0.0
2019-04-25,-0.0,-0.2396435306283837,-0.3408966482146116,1.0,-1.0819392907111136,-0.3790680698339315,0.0
2019-04-26,-0.0,-0.23539257455873402,-0.3435788192331102,1.0,-1.0864881314668289,-0.37772367620206937,0.0
2019-04-29,-0.0,-0.21937078514540292,-0.33325196057489853,1.0,-1.0961520856855145,-0.40270360989899606,0.0
2019-04-30,-0.0,-0.2171058658279642,-0.3291092857797185,1.0,-1.096308284222419,-0.41103545146416687,0.0
2019-05-01,-0.0,-0.22378582984828596,-0.3277572575475442,1.0,-1.089532647516713,-0.4114899722213743,0.0
2019-05-02,-0.0,-0.2244299972529988,-0.3254280743521656,1.0,-1.0851875591368314,-0.4171779141104295,0.0
2019-05-03,-0.0,-0.21278092034857055,-0.32514905977679254,1.0,-1.0968353462773275,-0.42287112062375787,0.0
2019-05-06,-0.0,-0.19477267869683368,-0.3304326585447772,1.0,-1.0960886690482734,-0.4320784098195475,0.0
2019-05-07,-0.0,-0.1911544457010117,-0.3318458293853348,1.0,-1.0989393893083106,-0.43457529724608,0.0
2019-05-08,-0.0,-0.19549856855698358,-0.34747517816897117,1.0,-1.0597246756411036,-0.4429250167509289,0.0
2019-05-09,-0.0,-0.19325657894736845,-0.3498416179337232,1.0,-1.0640533625730995,-0.43844420077972707,0.0
2019-05-10,-0.0,-0.19242479600535867,-0.35117525270977956,1.0,-1.0660090123005723,-0.4350870783095847,0.0
2019-05-13,-0.0,-0.19097941283956635,-0.35119990254598615,1.0,-1.0675478133755636,-0.4357108052137898,0.0
2019-05-14,-0.0,-0.18206888282725336,-0.3953718413716615,1.0,-1.011570396570846,-0.4085009442163005,0.0
2019-05-15,-0.0,-0.18416946711473833,-0.39645343254920784,1.0,-1.0147623619779165,-0.4050948151704272,0.0
2019-05-16,-0.0,-0.1858162836743265,-0.40337193256134873,1.0,-1.0080998380032398,-0.40262194756104874,0.0
2019-05-17,-0.0,-0.17705373874146166,-0.4179108988696126,1.0,-1.0248745693042376,-0.4026174212657922,0.0
2019-05-20,-0.0,-0.1771784483279918,-0.41788111507528575,1.0,-1.025972062647397,-0.4024611477293343,0.0
2019-05-21,-0.0,-0.17526553091052138,-0.4140769207492359,1.0,-1.0334372257693587,-0.4032438647986201,0.0
2019-05-22,-0.0,-0.17178044057129024,-0.41766521423384173,1.0,-1.0337085451464536,-0.4027475187605907,0.0
2019-05-23,-0.0,-0.16818415560059288,-0.4403339483952933,1.0,-1.039595874043377,-0.37675065791463747,0.0
2019-05-24,-0.0,-0.15805351917217245,-0.4441427580173168,1.0,-1.0392192355265937,-0.3754487585603524,0.0
2019-05-28,-0.0,-0.15889907150608948,-0.44609911973953936,1.0,-1.0373809236705653,-0.3721813577716146,0.0
2019-05-29,-0.0,-0.16174965380215547,-0.44683605274248905,1.0,-1.0385935336263472,-0.3632367993256668,0.0
2019-05-30,-0.0,-0.16213937240257784,-0.44371499126663855,1.0,-1.0424320905860387,-0.36321749081491295,0.0
2019-05-31,-0.0,-0.16143700313177548,-0.4435979282100699,1.0,-1.0420380631173212,-0.3642495784148398,0.0
2019-06-03,-0.0,-0.16275439755057933,-0.4521522483040163,1.0,-1.0404034339917152,-0.34643092993936486,0.0
2019-06-04,-0.0,-0.17236420289420856,-0.4552236570093178,1.0,-1.0314887497378433,-0.33699853192318063,0.0
2019-06-05,-0.0,-0.17022921187977524,-0.4659155097065731,1.0,-1.0299372714570265,-0.306834735559057,0.0
2019-06-06,-0.0,-0.18143986683312524,-0.4528862731109922,1.0,-1.0187563165091253,-0.31936270138517325,0.0
2019-06-07,-0.0,-0.19331153388822833,-0.45368608799048754,1.0,-1.0070154577883472,-0.3186385255648038,0.0
2019-06-10,-0.0,-0.19289370313057969,-0.4564635162480657,1.0,-1.0087787168194262,-0.3177002737769313,0.0
2019-06-11,-0.0,-0.1912729658792651,-0.47527439751849193,1.0,-1.005189692197566,-0.3108446671438797,0.0
2019-06-12,-0.0,-0.19973182359952327,-0.4804529201430274,1.0,-0.9974076281287247,-0.3020858164481525,0.0
2019-06-13,-0.0,-0.2143176600375682,-0.49074212111273435,1.0,-0.9823489072423148,-0.2941948179731059,0.0
2019-06-14,-0.0,-0.208533903845011,-0.5115290901527307,1.0,-0.9788732394366197,-0.27247875438283714,0.0
2019-06-17,-0.0,-0.2106839000385379,-0.5099753950137846,1.0,-0.9631518098004921,-0.2806747102244093,0.0
2019-06-18,-0.0,-0.22019681071788486,-0.510048017072737,1.0,-0.9581184421127511,-0.2756239255438971,0.0
2019-06-19,-0.0,-0.2130578070722366,-0.5124550933760874,1.0,-0.9583147768771711,-0.2851756183011193,0.0
2019-06-20,-0.0,-0.2145658762702799,-0.5079336780174719,1.0,-0.9616390325072799,-0.2872764010221668,0.0
2019-06-21,-0.0,-0.21541207973817317,-0.5091044332044035,1.0,-0.963731032430824,-0.28699791728652185,0.0
2019-06-24,-0.0,-0.21126089932446507,-0.5072463768115942,1.0,-0.966758920334494,-0.29065857215129604,0.0
2019-06-25,-0.0,-0.20036316008811095,-0.5102101565755789,1.0,-0.9729713639340357,-0.2931773530987676,0.0
2019-06-26,-0.0,-0.20086881490077063,-0.5095956440239222,1.0,-0.9694427087982386,-0.29551608200184476,0.0
2019-06-27,-0.0,-0.1943426033562848,-0.5082416763539896,1.0,-0.9675698232436138,-0.31056067244925334,0.0
2019-06-28,-0.0,-0.1857887680619693,-0.5114255921346641,1.0,-0.9717265008193058,-0.31035304632802024,0.0
2019-07-01,-0.0,-0.18911106475549067,-0.5091933128706381,1.0,-0.9710045594063833,-0.310695234973329,0.0
2019-07-02,-0.0,-0.1909653981299506,-0.507355130724793,1.0,-0.969090584241558,-0.3104043833005777,0.0
2019-07-03,-0.0,-0.188801191362621,-0.5093670886075949,1.0,-0.9701861504095308,-0.31005212211466865,0.0
2019-07-05,-0.0,-0.22685185185185186,-0.49071125265392784,1.0,-0.939401981599434,-0.29184359518754427,0.0
2019-07-08,-0.0,-0.2204680260866999,-0.4970342609260188,1.0,-0.9431640452090773,-0.2903178209933012,0.0
2019-07-09,-0.0,-0.21459759263629927,-0.49831838565022424,1.0,-0.9439461883408072,-0.293338447014397,0.0
2019-07-10,-0.0,-0.21662044958404625,-0.4980234822113399,1.0,-0.9413829724467521,-0.2939701457313116,0.0
2019-07-11,-0.0,-0.218891085602998,-0.49735902505237684,1.0,-0.9397149517542566,-0.29484493493463954,0.0
2019-07-12,-0.0,-0.22026197781449142,-0.49831838565022424,1.0,-0.9423530800094406,-0.2892671701675714,0.0
2019-07-15,-0.0,-0.23629015605180095,-0.512404495707838,1.0,-0.9362518068379597,-0.2649635682468509,0.0
2019-07-16,-0.0,-0.2341197286936007,-0.5070480684163964,1.0,-0.9360365673842524,-0.27174874668239457,0.0
2019-07-17,-0.0,-0.24233481866202378,-0.504677309882846,1.0,-0.938235901673208,-0.2657066131554873,0.0
2019-07-18,-0.0,-0.24233309742863884,-0.5059565935362115,1.0,-0.9382519462137298,-0.2622670441141779,0.0
2019-07-19,-0.022473935642820658,-0.2463119310158339,-0.4892888261274524,1.0,-0.9848871796412582,-0.2615749782171078,0.0
2019-07-22,-0.022038899259348467,-0.24393328114650448,-0.4910880953814657,1.0,-0.9943397362557957,-0.25934846751369905,0.0
2019-07-23,-0.022030939625594416,-0.24851020285318728,-0.49172334918437366,1.0,-0.991482573887919,-0.2559441401312226,0.0
2019-07-24,-0.02198694619063374,-0.2486540138959906,-0.49580413270370255,1.0,-0.9892621890696907,-0.2520828946972659,0.0
2019-07-25,-0.02127211457455771,-0.25105307497893853,-0.4941930436875677,1.0,-0.9893488987844506,-0.2528884342279456,0.0
2019-07-26,-0.020778125752830643,-0.2555408335340882,-0.4925018067935438,1.0,-0.9908455793784631,-0.25165622741508076,0.0
2019-07-29,-0.025060024009603842,-0.26182472989195676,-0.4935174069627851,1.0,-0.9757202881152461,-0.24510804321728694,0.0
2019-07-30,-0.01784643071385723,-0.26556688662267547,-0.49865026994601086,1.0,-0.9700659868026396,-0.2473005398920216,0.0
2019-07-31,-0.02355072463768116,-0.23055555555555554,-0.5004830917874395,1.0,-0.9908212560386473,-0.2739432367149759,0.0
2019-08-01,-0.02693328507660755,-0.24622994329834721,-0.49279165158643984,1.0,-0.9875738931113524,-0.26251658824948726,0.0
2019-08-02,-0.03826400360414476,-0.2376332782700105,-0.5032587475596936,1.0,-0.9819192070881513,-0.24240877008559844,0.0
2019-08-05,-0.03712262169137507,-0.23657043394754215,-0.5020406938359042,1.0,-0.9848748574515336,-0.24038172978812797,0.0
2019-08-06,-0.03805233678096198,-0.23788637643363067,-0.5003408114275554,1.0,-0.9459739797884005,-0.24132412648549328,0.0
2019-08-07,-0.028756929827161958,-0.2548101153241825,-0.4845097981085648,1.0,-0.9407073611811093,-0.2558477365035131,0.0
