Date,IWF,IWM,KEX,MTUM,SPY,VLUE,VXX
2018-11-13,-0.34249767008387694,-0.8581977202666857,1.0,-0.0,-0.7134920065954549,-0.670263101297584,0.0
2018-11-14,-0.34350132625994695,-0.8574808229980643,1.0,-0.0,-0.7136353860491791,-0.6698688077998423,0.0
2018-11-15,-0.34315095488910385,-0.8607975921745674,1.0,-0.0,-0.7199111397756995,-0.6592497043964312,0.0
2018-11-16,-0.34014650705735217,-0.8523852063605504,1.0,-0.0,-0.7180275147400393,-0.662783634089691,0.0
2018-11-19,-0.34082463913105615,-0.8520437330284406,1.0,-0.0,-0.7175217950550236,-0.6625696727168786,0.0
2018-11-20,-0.30462729500337365,-0.8444191910224084,1.0,-0.0,-0.7212614084306971,-0.68095457935296,0.0
2018-11-21,-0.3029626479552059,-0.8436458997802821,1.0,-0.0,-0.7204621163796159,-0.6767666028775959,0.0
2018-11-23,-0.3031537916371368,-0.8432671863926293,1.0,-0.0,-0.7204464918497518,-0.6767540751240255,0.0
2018-11-26,-0.3050448909790509,-0.8412070685478125,1.0,-0.0,-0.7304759868889839,-0.6860125409719253,0.0
2018-11-27,-0.3016561233918544,-0.8410334778591229,1.0,-0.0,-0.7278768924585969,-0.6833463643471462,0.0
2018-11-28,-0.3015105740181269,-0.8430069308690243,1.0,-0.0,-0.7269237604407323,-0.6828505420295007,0.0
2018-11-29,-0.28360678825434826,-0.8320188719104288,1.0,-0.0,-0.7217801563270192,-0.683472994859517,0.0
2018-11-30,-0.28499788105664636,-0.8369473089419409,1.0,-0.0,-0.7293403023025851,-0.6802867636671845,0.0
2018-12-03,-0.28307746603140993,-0.8373036880183519,1.0,-0.0,-0.7290982883359802,-0.6797600141168167,0.0
2018-12-04,-0.27698968636699633,-0.8394522862473159,1.0,-0.0,-0.7257207223063113,-0.6778133690027808,0.0
2018-12-06,-0.27191597446282695,-0.7772362188508273,1.0,-0.0,-0.7311731996979474,-0.6520560170247821,0.0
2018-12-07,-0.26608910891089105,-0.7798748624862485,1.0,-0.0,-0.7339108910891089,-0.6580033003300328,0.0
2018-12-10,-0.24160708205652023,-0.7844399046646238,1.0,-0.0,-0.7355464759959142,-0.6432414027919646,0.0
2018-12-11,-0.22443813498443543,-0.7955050798754832,1.0,-0.0,-0.7361885540314029,-0.664694010193959,0.0
2018-12-12,-0.22793790054491245,-0.7965660235100586,1.0,-0.0,-0.7398128791253984,-0.6627711710476714,0.0
2018-12-13,-0.22820240501558808,-0.7955736750145603,1.0,-0.0,-0.7399362773647608,-0.6622357737503854,0.0
2018-12-14,-0.22343464940965888,-0.816426284809473,1.0,-0.0,-0.735775016350556,-0.6665519259233762,0.0
2018-12-17,-0.21776021985571967,-0.8159738921332874,1.0,-0.0,-0.7318103744417725,-0.6697354860872552,0.0
2018-12-18,-0.20988624329586994,-0.8084241451166604,1.0,-0.0,-0.728213712294606,-0.6695931404365798,0.0
2018-12-19,-0.19781199629616927,-0.8159058952638979,1.0,-0.0,-0.7393943550876231,-0.6763606433691142,0.0
2018-12-20,-0.1963213213213213,-0.8029279279279279,1.0,-0.0,-0.7426972426972427,-0.6705569205569205,0.0
2018-12-21,-0.19190409888953033,-0.8043264169524909,1.0,-0.0,-0.7462559853295752,-0.6534451726831256,0.0
2018-12-24,-0.17854369915268542,-0.7900617763224521,1.0,-0.0,-0.7423623535766127,-0.6647874962022753,0.0
2018-12-26,-0.18030313191603514,-0.8072563879015493,1.0,-0.0,-0.7152773120515057,-0.6503587955200859,0.0
2018-12-27,-0.1644659432605569,-0.7818342266963002,1.0,-0.0,-0.6744018825990326,-0.6476990456268793,0.0
2018-12-28,-0.15854854527623408,-0.7892121608368747,1.0,-0.0,-0.6754494932984635,-0.645831971232429,0.0
2018-12-31,-0.1589081399150049,-0.7888852566198103,1.0,-0.0,-0.6753841124550507,-0.6458646616541354,0.0
2019-01-02,-0.15773138619360322,-0.7885915907086152,1.0,-0.0,-0.6745728380541671,-0.6461171550851057,0.0
2019-01-03,-0.15979751796211625,-0.7876224689745264,1.0,-0.0,-0.6755388634879164,-0.6429457870672762,0.0
2019-01-04,-0.1374479979199168,-0.7950143005720228,1.0,-0.0,-0.6682917316692667,-0.6493434737389495,0.0
2019-01-07,-0.11551503518873962,-0.7714331413947537,1.0,-0.0,-0.6751439539347409,-0.6368522072936661,0.0
2019-01-08,-0.11774847546374638,-0.7615337952172664,1.0,-0.0,-0.6793844385556017,-0.6340793716675713,0.0
2019-01-09,-0.11445610230570526,-0.7503268807602768,1.0,-0.0,-0.681187613610996,-0.6431099913894824,0.0
2019-01-10,-0.11279132964608843,-0.7553310527830174,1.0,-0.0,-0.681895201253237,-0.6470155695514562,0.0
2019-01-11,-0.11193479028272521,-0.7433330124193703,1.0,-0.0,-0.690574756907673,-0.6632649786592215,0.0
2019-01-14,-0.12057010785824346,-0.743676168464304,1.0,-0.0,-0.6912236774524909,-0.6545968156137647,0.0
2019-01-15,-0.1205163610674031,-0.7412093381715423,1.0,-0.0,-0.6912430557785556,-0.6582319129122378,0.0
2019-01-16,-0.10502987088070918,-0.7451981756279309,1.0,-0.0,-0.6850388642641485,-0.6766557461296332,0.0
2019-01-17,-0.11697438190762154,-0.7258033603782023,1.0,-0.0,-0.6773461956174535,-0.6741519197597904,0.0
2019-01-18,-0.11956801234250448,-0.7216508099768578,1.0,-0.0,-0.6804448444330162,-0.6925302134224737,0.0
2019-01-22,-0.0,-0.7486734825935032,1.0,-0.0,-0.8033842370907208,-0.6833829429273973,0.0
2019-01-23,-0.0,-0.7064776671315969,1.0,-0.0,-0.8075513315384865,-0.7296701158000584,0.0
2019-01-24,-0.0,-0.7093792566647208,1.0,-0.0,-0.8023934617629889,-0.7314004021534669,0.0
2019-01-25,-0.0,-0.6785009861932938,1.0,-0.0,-0.8728468113083496,-0.7359960552268244,0.0
2019-01-28,-0.0,-0.6606561152972918,1.0,-0.0,-0.89868711131585,-0.7311046033365141,0.0
2019-01-29,-0.0,-0.6518484318833888,1.0,-0.0,-0.898921610658576,-0.7470566896415263,0.0
2019-01-30,-0.0,-0.6485877951061223,1.0,-0.0,-0.9020562233038641,-0.7605046190523492,0.0
2019-01-31,-0.0,-0.6637505384895782,1.0,-0.0,-0.8633396295191702,-0.7867249892302085,0.0
2019-02-01,-0.0,-0.6709004993464929,1.0,-0.0,-0.8974831596233117,-0.7829350849559301,0.0
2019-02-04,-0.0,-0.6702994534053185,1.0,-0.0,-0.9066094363032763,-0.7764327152006976,0.0
2019-02-05,-0.0,-0.6635363563187551,1.0,-0.0,-0.8985108666487793,-0.7918567212235043,0.0
2019-02-06,-0.0,-0.6613975030205397,1.0,-0.0,-0.9035440998791785,-0.7912135857162035,0.0
2019-02-07,-0.0,-0.6621694187139213,1.0,-0.0,-0.90475231574708,-0.7892334541549202,0.0
2019-02-08,-0.0,-0.6563310103356563,1.0,-0.0,-0.9123994209339122,-0.7979328687337979,0.0
2019-02-11,-0.0,-0.6468146848427587,1.0,-0.0,-0.9228303414765825,-0.8045957619111891,0.0
2019-02-12,-0.0,-0.6487674568018125,1.0,-0.0,-0.9296317586988131,-0.8030636053156596,0.0
2019-02-13,-0.0,-0.6610020311442112,1.0,-0.0,-0.9255585646580907,-0.7986797562626947,0.0
2019-02-14,-0.0,-0.6395285646355546,1.0,-0.0,-0.9559472861897967,-0.8010325385503702,0.0
2019-02-15,-0.0,-0.670414784115229,1.0,-0.0,-0.9398036484696131,-0.7868668682270611,0.0
2019-02-19,-0.0,-0.6638669749727965,1.0,-0.0,-0.9491294885745375,-0.7874387921653971,0.0
2019-02-20,-0.0,-0.6646706586826348,1.0,-0.0,-0.9551578660860097,-0.7824578116494283,0.0
2019-02-21,-0.0,-0.6871084173249795,1.0,-0.0,-0.9493326069190956,-0.7686257150640152,0.0
2019-02-22,-0.0,-0.6885340777558385,1.0,-0.0,-0.9477429018860217,-0.7680942329951658,0.0
2019-02-25,-0.0,-0.6839102060340999,1.0,-0.0,-0.9575631257047187,-0.775310076195032,0.0
2019-02-26,-0.0,-0.6834517627767149,1.0,-0.0,-0.9652569007925664,-0.7675252801311835,0.0
2019-02-27,-0.0,-0.6920473194748359,1.0,-0.0,-0.958390317286652,-0.7685653719912472,0.0
2019-02-28,-0.0,-0.6903971810748862,1.0,-0.0,-0.9567924463754233,-0.7738359960316102,0.0
2019-03-01,-0.0,-0.6895654258415809,1.0,-0.0,-0.9538029519537002,-0.7811718776754221,0.0
2019-03-04,-0.0,-0.6799904178501761,1.0,-0.0,-0.9544163444098422,-0.7877553814037849,0.0
2019-03-05,-0.0,-0.6664150943396226,1.0,-0.0,-0.9770840480274444,-0.7870325900514581,0.0
2019-03-06,-0.0,-0.6663921205257559,1.0,-0.0,-0.9757713030646215,-0.789697656062322,0.0
2019-03-07,-0.0,-0.6367000137042621,1.0,-0.0,-1.00524188022475,-0.78412361244347,0.0
2019-03-08,-0.0,-0.6245464911371411,1.0,-0.0,-1.043605956946892,-0.7871531736982137,0.0
2019-03-11,-0.0,-0.618654689784834,1.0,-0.0,-1.0367314253882043,-0.8262655803913377,0.0
2019-03-12,-0.0,-0.5785626427692848,1.0,-0.0,-1.0569671410999824,-0.878791073625022,0.0
2019-03-13,-0.0,-0.5905606387112728,1.0,-0.0,-1.0654255131239625,-0.8767089412512806,0.0
2019-03-14,-0.0,-0.5950068858363643,1.0,-0.0,-1.060489424061584,-0.875701825629436,0.0
2019-03-15,-0.0,-0.5965574406546507,1.0,-0.0,-1.0585164544460512,-0.8721738210292406,0.0
2019-03-18,-0.0,-0.6157961873715541,1.0,-0.0,-1.0501381900644886,-0.8773651761037488,0.0
2019-03-19,-0.0,-0.6163383874167494,1.0,-0.0,-1.0493481649426102,-0.8769307070993341,0.0
2019-03-20,-0.0,-0.6123810876047139,1.0,-0.0,-1.0443702967485444,-0.8928723555303136,0.0
2019-03-21,-0.0,-0.6020383060973467,1.0,-0.0,-1.05225795115094,-0.8600597434545774,0.0
2019-03-22,-0.0,-0.6002326483132997,1.0,-0.0,-1.0751877048891396,-0.8495540907328422,0.0
2019-03-25,-0.0,-0.5170834061898933,1.0,-0.0,-1.1219094247246022,-0.8581570204581221,0.0
2019-03-26,-0.0,-0.5168870339844983,1.0,-0.0,-1.1229965278995546,-0.8672886051976292,0.0
2019-03-27,-0.0,-0.5050855780022447,1.0,-0.0,-1.1309974747474747,-0.8711770482603817,0.0
2019-03-28,-0.0,-0.50453235893472,1.0,-0.0,-1.1265898390836906,-0.8823343405242078,0.0
2019-03-29,-0.0,-0.4995432506499895,1.0,-0.0,-1.1263438971259925,-0.8875693907666363,0.0
2019-04-01,-0.0,-0.5182137834036569,1.0,-0.0,-1.1364275668073136,-0.8615330520393811,0.0
2019-04-02,-0.0,-0.5282117903163512,1.0,-0.0,-1.148449843755486,-0.8344159264070784,0.0
2019-04-03,-0.0,-0.5274470551048362,1.0,-0.0,-1.1447336072770695,-0.8399185192989851,0.0
2019-04-04,-0.0,-0.5248743100235559,1.0,-0.0,-1.160355799317934,-0.8305734275568681,0.0
2019-04-05,-0.0,-0.5198436454555059,1.0,-0.0,-1.1618480825439308,-0.8398070218685072,0.0
2019-04-08,-0.0,-0.5226984350768362,1.0,-0.0,-1.1611095446214577,-0.8408289863245452,0.0
2019-04-09,-0.0,-0.5124699731524658,1.0,-0.0,-1.188144694079412,-0.8319556309170553,0.0
2019-04-10,-0.0,-0.49473387579696365,1.0,-0.0,-1.1800345204128362,-0.8477227095001586,0.0
2019-04-11,-0.0,-0.5080040456178286,1.0,-0.0,-1.1238796079935829,-0.8557179227845011,0.0
2019-04-12,-0.0,-0.5071371235123722,1.0,-0.0,-1.1228841657069069,-0.8600146581509789,0.0
2019-04-15,-0.0,-0.5094017094017094,1.0,-0.0,-1.114564800279086,-0.8646084074655503,0.0
2019-04-16,-0.0,-0.5078828043250784,1.0,-0.0,-1.114963376351587,-0.8650854551796302,0.0
2019-04-17,-0.0,-0.4913274583857883,1.0,-0.0,-1.118233319345363,-0.8874318086445657,0.0
2019-04-18,-0.0,-0.49125369500956356,1.0,-0.0,-1.0854112328290733,-0.9009911319770475,0.0
2019-04-22,-0.0,-0.4896621456713504,1.0,-0.0,-1.0900596213521145,-0.9069070116104738,0.0
2019-04-23,-0.0,-0.5110594117851314,1.0,-0.0,-1.0877808257231152,-0.8735025521719504,0.0
2019-04-24,-0.0,-0.5012659984044951,1.0,-0.0,-1.088585203426867,-0.8786375776074363,0.0
2019-04-25,-0.0,-0.5138387902330743,1.0,-0.0,-1.0879578246392896,-0.8665718645948944,0.0
2019-04-26,-0.0,-0.5073299520600292,1.0,-0.0,-1.0912596401028278,-0.8752865976516363,0.0
2019-04-29,-0.0,-0.5052774112908825,1.0,-0.0,-1.0899243108117491,-0.8767793903201165,0.0
2019-04-30,-0.0,-0.5014407220968583,1.0,-0.0,-1.0893594862003126,-0.8808193022044785,0.0
2019-05-01,-0.0,-0.5002257179567317,1.0,-0.0,-1.0901482793346529,-0.8822099524255999,0.0
2019-05-02,-0.0,-0.5066624698352743,1.0,-0.0,-1.1116706886300842,-0.8790263351169867,0.0
2019-05-03,-0.0,-0.5446469651389134,1.0,-0.0,-1.1117678287028845,-0.8827818085294638,0.0
2019-05-06,-0.0,-0.5477600822899301,1.0,-0.0,-1.1109140566807363,-0.8883056077749796,0.0
2019-05-07,-0.0,-0.5530631078299141,1.0,-0.0,-1.108752750763115,-0.8875559026052389,0.0
2019-05-08,-0.0,-0.5662748996910841,1.0,-0.0,-1.0983559990057878,-0.8860916805738025,0.0
2019-05-09,-0.0,-0.5614679553479083,1.0,-0.0,-1.127037340846678,-0.8779557045543708,0.0
2019-05-10,-0.0,-0.5622504278379921,1.0,-0.0,-1.1277096406160867,-0.8753565316600114,0.0
2019-05-13,-0.0,-0.562012049481302,1.0,-0.0,-1.125485722434138,-0.8774731738618945,0.0
2019-05-14,-0.0,-0.5311030165859179,1.0,-0.0,-1.1301764685079745,-0.8751635604908582,0.0
2019-05-15,-0.0,-0.5327947273307111,1.0,-0.0,-1.1291945714184473,-0.8814712448176889,0.0
2019-05-16,-0.0,-0.5331987676617445,1.0,-0.0,-1.126279259180566,-0.881723857077092,0.0
2019-05-17,-0.0,-0.5334113226275302,1.0,-0.0,-1.1327590485306107,-0.8787620972030202,0.0
2019-05-20,-0.0,-0.5237234683391799,1.0,-0.0,-1.137876049750186,-0.8818610254774812,0.0
2019-05-21,-0.0,-0.5296533654356832,1.0,-0.0,-1.1293417838048365,-0.8817052012888148,0.0
2019-05-22,-0.0,-0.5235281630342484,1.0,-0.0,-1.1325007076139257,-0.8820407585621285,0.0
2019-05-23,-0.0,-0.5215376998160984,1.0,-0.0,-1.135556655821191,-0.8794737586645919,0.0
2019-05-24,-0.0,-0.5296999822474702,1.0,-0.0,-1.142730339073318,-0.8780756257766732,0.0
2019-05-28,-0.0,-0.5346520613988444,1.0,-0.0,-1.1321209543053634,-0.8781949023361338,0.0
2019-05-29,-0.0,-0.5665771765280151,1.0,-0.0,-1.0999965133712213,-0.8200202224469161,0.0
2019-05-30,-0.0,-0.5654946510088162,1.0,-0.0,-1.0982332648011988,-0.8209568944488971,0.0
2019-05-31,-0.0,-0.5775040993615463,1.0,-0.0,-1.0868715765970065,-0.824477549454,0.0
2019-06-03,-0.0,-0.585339586590238,1.0,-0.0,-1.0920618377627238,-0.7966649296508598,0.0
2019-06-04,-0.0,-0.5862512157843546,1.0,-0.0,-1.0953174934000276,-0.7921008753647353,0.0
2019-06-05,-0.0,-0.5825727570173928,1.0,-0.0,-1.1089374892371275,-0.7526089202686412,0.0
2019-06-06,-0.0,-0.5877775865037013,1.0,-0.0,-1.099982785333104,-0.7551730074023069,0.0
2019-06-07,-0.0,-0.6004269090408317,1.0,-0.0,-1.089926323762308,-0.7524616126144736,0.0
2019-06-10,-0.0,-0.6004952538175815,1.0,-0.0,-1.083608474343101,-0.7551932865593616,0.0
2019-06-11,-0.0,-0.601585386868861,1.0,-0.0,-1.0904359813889366,-0.7544718249181457,0.0
2019-06-12,-0.0,-0.608368950778988,1.0,-0.0,-1.090066179511926,-0.748448917689232,0.0
2019-06-13,-0.0,-0.6237818784988596,1.0,-0.0,-1.080689750501071,-0.7511922040223926,0.0
2019-06-14,-0.0,-0.6226115199889429,1.0,-0.0,-1.0837220552157838,-0.7489720465775198,0.0
2019-06-17,-0.0,-0.624788304012719,1.0,-0.0,-1.0801852555905023,-0.75128745722877,0.0
2019-06-18,-0.0,-0.6244469026548672,1.0,-0.0,-1.0793694690265487,-0.7530420353982301,0.0
2019-06-19,-0.0,-0.6192582863857878,1.0,-0.0005875643728614386,-1.0811530086752152,-0.7552621573981267,0.0
2019-06-20,-0.0,-0.6251254195066256,1.0,-0.0,-1.0787115524340034,-0.7560114866968827,0.0
2019-06-21,-0.0,-0.629365792931738,1.0,-0.0,-1.070025589598174,-0.7586278442492566,0.0
2019-06-24,-0.0,-0.6413871951219512,1.0,-0.0032220066518847006,-1.0667960088691797,-0.7531180709534367,0.0
2019-06-25,-0.0,-0.6655753691836166,1.0,-0.0,-1.0613332404569518,-0.7559905266090834,0.0
2019-06-26,-0.0,-0.6637970095151791,1.0,-0.0,-1.0559060332508452,-0.7657453556864522,0.0
2019-06-27,-0.0,-0.650391444149308,1.0,-0.0,-1.0552565357192787,-0.7893541171536419,0.0
2019-06-28,-0.0,-0.6359031683375834,1.0,-0.0006287770286792189,-1.067139413840081,-0.7895343556782058,0.0
2019-07-01,-0.0,-0.6260836263621488,1.0,-0.006823799742366745,-1.0636771924938204,-0.7849458622010236,0.0
2019-07-02,-0.0,-0.6338331999582478,1.0,-0.002157197035593751,-1.056991753940364,-0.7863679064750704,0.0
2019-07-03,-0.0,-0.6403450794865551,1.0,-0.0,-1.050474832156399,-0.7877691585208891,0.0
2019-07-05,-0.0,-0.6322050996625735,1.0,-0.0,-1.0507879083034752,-0.7956308484363586,0.0
2019-07-08,-0.0,-0.6336881653099562,1.0,-0.0,-1.0477979544980172,-0.7972587490433451,0.0
2019-07-09,-0.0,-0.6344781988377353,1.0,-0.0,-1.049065664474371,-0.7962904965723632,0.0
2019-07-10,-0.0,-0.6361673978135227,1.0,-0.0,-1.0454007381101595,-0.8000835596406937,0.0
2019-07-11,-0.0,-0.6297429833408688,1.0,-0.004869057141863457,-1.0538030814175912,-0.7894480575939902,0.0
2019-07-12,-0.0,-0.6762921538722251,1.0,-0.0,-0.9283511269276394,-0.7846127774953399,0.0
2019-07-15,-0.0,-0.7065835816851802,1.0,-0.0076198862096992686,-0.9120495800596045,-0.760430777567055,0.0
2019-07-16,-0.0,-0.7106354289566829,1.0,-0.06023933928872408,-0.8886229563458621,-0.7114444631720882,0.0
2019-07-17,-0.0,-0.7186212949834583,1.0,-0.05543177368172305,-0.88890014178651,-0.7129160758895416,0.0
2019-07-18,-0.0,-0.7182484711288306,1.0,-0.05247153427712268,-0.8926580396661823,-0.7153427712268134,0.0
2019-07-19,-0.0,-0.7194713894615878,1.0,-0.05654510426876668,-0.8884645283401493,-0.7153817555007266,0.0
2019-07-22,-0.0,-0.711943477232007,1.0,-0.0516547784050573,-0.8903350123390014,-0.7266150569622392,0.0
2019-07-23,-0.0,-0.7116535379830284,1.0,-0.05226681091314784,-0.8902937895128301,-0.7265627641231955,0.0
2019-07-24,-0.0,-0.7118815896188158,1.0,-0.0543728034603947,-0.8888888888888888,-0.7241146255744796,0.0
2019-07-25,-0.0,-0.6962277531998244,1.0,-0.06203775623923542,-0.9036506703589882,-0.7152409577521868,0.0
2019-07-26,-0.0,-0.7295811428375081,1.0,-0.048860942170910214,-0.9288045905920351,-0.7288252070233309,0.0
2019-07-29,-0.0,-0.7400103968116445,1.0,-0.043181424363195296,-0.9586206896551726,-0.7237567146075204,0.0
2019-07-30,-0.0,-0.7242266249565519,1.0,-0.04953076120959333,-0.9586722280152936,-0.743413277719847,0.0
2019-07-31,-0.0,-0.7328326553318731,1.0,-0.04923333681026391,-0.9531657452800668,-0.7416988282743995,0.0
2019-08-01,-0.0,-0.7441465191300427,1.0,-0.0368032189808873,-0.9564327586804953,-0.7313122203336918,0.0
2019-08-02,-0.0,-0.742619990275752,1.0,-0.03063138153782038,-0.9547475168437869,-0.7449468639299854,0.0
2019-08-05,-0.0,-0.7412470939310871,1.0,-0.02199937541205455,-0.9553419619001353,-0.7513445990492383,0.0
2019-08-06,-0.0,-0.7418481983833402,1.0,-0.02174955473352514,-0.9172489382107137,-0.7443142896287163,0.0
2019-08-07,-0.0,-0.7369069624152803,1.0,-0.01985349489970562,-0.9215444649825426,-0.7447114397206819,0.0
2019-08-08,-0.0,-0.7393522322651328,1.0,-0.024787729389208434,-0.9198164886332512,-0.7397630786086004,0.0
2019-08-09,-0.0,-0.7314710597223644,1.0,-0.021010266380163033,-0.9097172482008254,-0.748558954943893,0.0
2019-08-12,-0.0,-0.729829225892218,1.0,-0.025633159491427207,-0.9127381804547159,-0.7404642601492994,0.0
2019-08-13,-0.0,-0.7241968557758031,1.0,-0.021496924128503073,-0.9239576213260422,-0.7479835953520163,0.0
2019-08-14,-0.0,-0.730684025765993,1.0,-0.02051736477965986,-0.9134998807129954,-0.7434988582529566,0.0
2019-08-15,-0.0,-0.7483584200424285,1.0,-0.03545812708354379,-0.8875307270094623,-0.696029902010304,0.0
2019-08-16,-0.0,-0.7478105631905148,1.0,-0.03597413096200485,-0.8843303691727298,-0.7002492589598491,0.0
2019-08-19,-0.0,-0.7495208956729313,1.0,-0.0377567831086306,-0.881148505530713,-0.6937094442389806,0.0
2019-08-20,-0.0,-0.7517468422467078,1.0,-0.0361461972588014,-0.8813490997043805,-0.6900698736898683,0.0
2019-08-21,-0.0,-0.7578964941569283,1.0,-0.0,-0.8880801335559265,-0.6929215358931553,0.0
2019-08-22,-0.0,-0.75667107001321,1.0,-0.0057793923381770146,-0.8844451783355349,-0.6556142668428006,0.0
2019-08-23,-0.0,-0.7682710617900059,1.0,-0.0018714295094884757,-0.8758946746339221,-0.6372053319324972,0.0
2019-08-26,-0.0,-0.7649597802628998,1.0,-0.0009482702243149566,-0.8708717546269048,-0.6331175201098685,0.0
2019-08-27,-0.0,-0.7639560726892404,1.0,-0.0033991371421100793,-0.8700156883252712,-0.6310302000261472,0.0
2019-08-28,-0.0,-0.7604639764744323,1.0,-0.005097206338833524,-0.871524260741709,-0.6303545172357459,0.0
2019-08-29,-0.0,-0.7553476810361746,1.0,-0.003990318571335121,-0.8737489370052985,-0.6376659907110617,0.0
2019-08-30,-0.0,-0.7311096856959589,1.0,-0.0007697241821680564,-0.8681526619627966,-0.6071520205259782,0.0
2019-09-03,-0.0,-0.7256050710718401,1.0,-0.0,-0.8676206940709437,-0.6082084773978742,0.0
2019-09-04,-0.0,-0.7287196566963429,1.0,-0.0,-0.8682508166271699,-0.605521040158842,0.0
2019-09-05,-0.0,-0.7487082987816547,1.0,-0.0,-0.8639726988582,-0.5767047266696435,0.0
2019-09-06,-0.0,-0.7515093435553426,1.0,-0.0,-0.8612681680242774,-0.5816003833253475,0.0
2019-09-09,-0.0,-0.744180848686101,1.0,-0.0,-0.8611386059580446,-0.5875985823302149,0.0
2019-09-10,-0.0,-0.7504956827630317,1.0,-0.0,-0.8300607611128878,-0.6173968660057564,0.0
