Date,GDOT,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-19,1.0,-0.5475355660339338,-1.0468302905734896,-0.06690041510498529,-0.7946640873735542,-0.5742554306210454,0.0
2018-11-20,1.0,-0.5736700171610688,-1.0667647299174632,-0.08037100596551441,-0.8014627768243849,-0.5637411130178965,0.0
2018-11-21,1.0,-0.5748015469163443,-1.065092611439039,-0.07995115001017708,-0.7991044168532465,-0.5519234683492774,0.0
2018-11-23,1.0,-0.5780275680997703,-1.0933295044305875,-0.07002789629143419,-0.8019363308171972,-0.559033475549721,0.0
2018-11-26,1.0,-0.5779500430663221,-1.0942947377055903,-0.06976744186046512,-0.8012796850006153,-0.5583035970632869,0.0
2018-11-27,1.0,-0.5759905139632825,-1.096414114568426,-0.06292676943206443,-0.7989941530032302,-0.5544833789916997,0.0
2018-11-28,1.0,-0.5756348914243651,-1.0990880464564676,-0.06269169427064164,-0.7978162188688505,-0.5541651331125015,0.0
2018-11-29,1.0,-0.5602693056456847,-1.0898361453601557,-0.050738157040882546,-0.7966012329656067,-0.5583630759247241,0.0
2018-11-30,1.0,-0.559473513162171,-1.091769580760481,-0.050414364640883974,-0.7974488137796556,-0.5632515437114072,0.0
2018-12-03,1.0,-0.5597837134609912,-1.0920437451721756,-0.0519169004350124,-0.7979428385575477,-0.5638492499085255,0.0
2018-12-04,1.0,-0.5469669304118483,-1.0994116453641714,-0.05562994522215459,-0.7934672347332116,-0.5621424223980523,0.0
2018-12-06,1.0,-0.5287848171480645,-1.040532509211934,-0.09156464202226712,-0.7784381314632117,-0.5227623915369072,0.0
2018-12-07,1.0,-0.5292789223454832,-1.040729001584786,-0.09156101426307447,-0.7784469096671949,-0.5219492868462757,0.0
2018-12-10,1.0,-0.49901520523122983,-1.0614511935712598,-0.07602615614905855,-0.7958323485385645,-0.5068935633813914,0.0
2018-12-11,1.0,-0.5010043719721139,-1.0597896726928984,-0.07810469100791681,-0.7958170861396668,-0.503997794320375,0.0
2018-12-12,1.0,-0.5010043719721139,-1.0595927370120917,-0.0783410138248848,-0.7956989247311828,-0.5040765685926977,0.0
2018-12-13,1.0,-0.5017936689399612,-1.0615760633894429,-0.0775811093152521,-0.7953246343674854,-0.5058540623644893,0.0
2018-12-14,1.0,-0.5021865027774495,-1.053933735177087,-0.08174762636410196,-0.7967931292597408,-0.5049836504747272,0.0
2018-12-17,1.0,-0.4880676233536465,-1.0597994888932574,-0.06514645173972872,-0.7870257519166503,-0.5315510123845094,0.0
2018-12-18,1.0,-0.48356807511737093,-1.0538341158059468,-0.05880281690140845,-0.785093896713615,-0.5310641627543036,0.0
2018-12-19,1.0,-0.4858562541570484,-1.0531710943307642,-0.05868774208693611,-0.7840291091200752,-0.5307719394342502,0.0
2018-12-20,1.0,-0.479043315674665,-1.0405110626363354,-0.07132284200685572,-0.7808507323153631,-0.5235665316297912,0.0
2018-12-21,1.0,-0.4785450301497763,-1.042365298580043,-0.06835246061077611,-0.7820657459638202,-0.5189651818712312,0.0
2018-12-24,1.0,-0.4604586410920763,-1.0250589736648748,-0.07556363355118141,-0.7754746896631735,-0.5305696275958081,0.0
2018-12-26,1.0,-0.46793075653475613,-1.0401105438912985,-0.06536675238936016,-0.7500863624150771,-0.5148735270410318,0.0
2018-12-27,1.0,-0.4347095714499029,-1.0079886516350605,-0.07432432432432433,-0.6980364342242795,-0.5179184709571449,0.0
2018-12-28,1.0,-0.4338221575431919,-1.0088809283928504,-0.07414455763274748,-0.6976379715661032,-0.51703421769469,0.0
2018-12-31,1.0,-0.4343445650957125,-1.0080600022388895,-0.07418187245792753,-0.6976379715661032,-0.5172954214709504,0.0
2019-01-02,1.0,-0.43447734996452175,-1.0089629159353177,-0.07525114837360422,-0.6988460245733278,-0.5170108675355716,0.0
2019-01-03,1.0,-0.43789898084891926,-1.0015305931981933,-0.0969500130660395,-0.704334191958786,-0.4924403628625826,0.0
2019-01-04,1.0,-0.43200536652629223,-1.0045093727872396,-0.09525584168747438,-0.7023068609547944,-0.4926769276636977,0.0
2019-01-07,1.0,-0.41572164948453605,-0.9852356406480117,-0.11314432989690722,-0.6919734904270987,-0.47581001472754053,0.0
2019-01-08,1.0,-0.4180907483794932,-0.9592663523865647,-0.1182969946965233,-0.7132807896287567,-0.4740350618738951,0.0
2019-01-09,1.0,-0.41493745401030174,-0.9468359087564386,-0.11670345842531273,-0.7160044150110376,-0.4847314201618838,0.0
2019-01-10,1.0,-0.41480827261352765,-0.947449768160742,-0.11658202693751381,-0.7159417089865313,-0.4852064473393685,0.0
2019-01-11,1.0,-0.4151506223760772,-0.9449068277233555,-0.11688885615378948,-0.7172792222140384,-0.4884731531266112,0.0
2019-01-14,1.0,-0.4159653055974126,-0.9406446396412952,-0.1199970597963909,-0.7111985004961593,-0.4874122532985409,0.0
2019-01-15,1.0,-0.40523741218875275,-0.9316267608223914,-0.13001581521939018,-0.7084482695207621,-0.5026297399683696,0.0
2019-01-16,1.0,-0.3997427889031784,-0.9305162594157634,-0.12867903729560903,-0.70571376079368,-0.5098291383428257,0.0
2019-01-17,1.0,-0.40790059347181007,-0.9140578635014837,-0.14072700296735904,-0.7204747774480712,-0.5260014836795252,0.0
2019-01-18,1.0,-0.4042719749496757,-0.9061358383657645,-0.14840080518899573,-0.7246328189070306,-0.5442481174979498,0.0
2019-01-22,1.0,-0.31470003060912155,-1.0628252219161312,-0.0,-0.9613942454851546,-0.4872206917661464,0.0
2019-01-23,1.0,-0.3135865819100866,-1.0180745960021444,-0.011794439764111205,-0.9648464425212531,-0.5210997932143678,0.0
2019-01-24,1.0,-0.31425945076410433,-1.0132521352790227,-0.014784174039603203,-0.9683250986249952,-0.519514343712896,0.0
2019-01-25,1.0,-0.25322441960447123,-1.0099663878683656,-0.0,-1.1518408504650983,-0.49335574142108973,0.0
2019-01-28,1.0,-0.25345279549278144,-0.9828631793106146,-0.004342892914433272,-1.1829492546656757,-0.48886889158417784,0.0
2019-01-29,1.0,-0.24904109589041099,-0.9567123287671232,-0.01933463796477495,-1.1828180039138942,-0.5060273972602739,0.0
2019-01-30,1.0,-0.27425336716767523,-0.9646300995510444,-0.017060316220964277,-1.1789186023814173,-0.4690610970134687,0.0
2019-01-31,1.0,-0.2472028792739222,-0.9825131053908144,-0.023081136061341052,-1.1692747046396994,-0.48998513418355366,0.0
2019-02-01,1.0,-0.23092045767310188,-0.9849801439075218,-0.020681791373412497,-1.1954940431722565,-0.49982306452247083,0.0
2019-02-04,1.0,-0.22401102145247,-0.9851997638260186,-0.023814209801220232,-1.194410549104507,-0.5087974808108641,0.0
2019-02-05,1.0,-0.18688162718278212,-0.973510977965233,-0.03898458748866727,-1.195711301194371,-0.5467696795301351,0.0
2019-02-06,1.0,-0.17769718948322755,-0.9761914147187511,-0.045567424809807244,-1.191651227876542,-0.550672080097757,0.0
2019-02-07,1.0,-0.20382865807429873,-0.9740712661106901,-0.0793025018953753,-1.0916224412433664,-0.4419257012888552,0.0
2019-02-08,1.0,-0.19080119819512378,-0.9667083759905964,-0.09987487202821066,-1.0999886247298374,-0.4343836499450195,0.0
2019-02-11,1.0,-0.1876947632439006,-0.9522687542752909,-0.09873071368853083,-1.1047351219882953,-0.4568290643763776,0.0
2019-02-12,1.0,-0.20330131137541935,-0.9452577005184508,-0.08485818847209514,-1.1188243366880146,-0.4598963098505642,0.0
2019-02-13,1.0,-0.19674075207528405,-0.9620519490455607,-0.07853563367889523,-1.1248995830304886,-0.4631421904288283,0.0
2019-02-14,1.0,-0.19356566313453963,-0.9177537202096325,-0.10929191691213039,-1.13362151409663,-0.471175547989748,0.0
2019-02-15,1.0,-0.19316265521999082,-0.9359957074965507,-0.09834432009811436,-1.1365552659819103,-0.46849609075578724,0.0
2019-02-19,1.0,-0.21494612974707727,-0.9057461603117599,-0.10292656835027127,-1.138190570795446,-0.45877588446550016,0.0
2019-02-20,1.0,-0.21529528611811444,-0.9041943616777446,-0.10329284131713652,-1.138742455496982,-0.45847658339063335,0.0
2019-02-21,1.0,-0.2166972196761381,-0.9011610143599144,-0.10617170791322944,-1.137335777574091,-0.4577604644057439,0.0
2019-02-22,1.0,-0.2222222222222222,-0.9427923086110115,-0.0,-1.248298101039054,-0.5677375691707471,0.0
2019-02-25,1.0,-0.21062095420762408,-0.9374250779189643,-0.0,-1.269479741069288,-0.5782785902661233,0.0
2019-02-26,1.0,-0.1914842240824211,-0.9521490663232453,-0.00957823567289118,-1.2958386992916935,-0.5754185447520926,0.0
2019-02-27,1.0,-0.18999838813668601,-0.9607108317214701,-0.007535460992907801,-1.298396196002579,-0.5730174081237911,0.0
2019-02-28,1.0,-0.18706604230582916,-0.9697238818020345,-0.0036735023413531406,-1.3095026642984016,-0.5668496689811077,0.0
2019-03-01,1.0,-0.18285253177324995,-0.9687310873512206,-0.012709299979826508,-1.3118014928384103,-0.5586443413354852,0.0
2019-03-04,1.0,-0.17059869112062695,-0.9551587622202472,-0.022178233820796638,-1.3112628262099053,-0.5805930354690151,0.0
2019-03-05,1.0,-0.17717669005231354,-0.9560809440772131,-0.017113427146275194,-1.3127053002960378,-0.5921975749219351,0.0
2019-03-06,1.0,-0.1728349971593215,-0.9695641587533479,-0.0,-1.3175472770067365,-0.5981251521792063,0.0
2019-03-07,1.0,-0.1472956486376576,-1.0045546970313135,-0.0,-1.3156974379829198,-0.5991459943066286,0.0
2019-03-08,1.0,-0.10219726162171026,-0.9981552840862508,-0.03812412888415184,-1.364679839304747,-0.5961711896367959,0.0
2019-03-11,1.0,-0.06793355043489015,-0.9899006554268519,-0.07411682262253184,-1.3464281297662721,-0.6438023001772538,0.0
2019-03-12,1.0,-0.041685639773150644,-0.9617502173283107,-0.10812600902429938,-1.356045866622511,-0.6719791364821791,0.0
2019-03-13,1.0,-0.04976588074420918,-0.965482948659512,-0.11179712426967224,-1.341068246798989,-0.6755894418431194,0.0
2019-03-14,1.0,-0.041537507749535026,-0.9784252944823311,-0.10948543087414755,-1.3281256457945858,-0.6755114693118413,0.0
2019-03-15,1.0,-0.044061461794019936,-0.9624584717607974,-0.11835548172757476,-1.3404900332225915,-0.6875,0.0
2019-03-18,1.0,-0.02454218580148842,-0.9723221005100761,-0.16623463500292665,-1.3228948908771638,-0.6949159628731499,0.0
2019-03-19,1.0,-0.012881299039147401,-0.9797339822934588,-0.16200226576595478,-1.3271933873201023,-0.7140519447824445,0.0
2019-03-20,1.0,-0.022470018935409217,-0.9724384599200505,-0.16061434883231646,-1.32434252051336,-0.7279612876078266,0.0
2019-03-21,1.0,-0.04745277859576795,-0.9680282697404401,-0.15948003870262084,-1.3542131168230196,-0.6776324092381473,0.0
2019-03-22,1.0,-0.03128699475731439,-0.9581007948587857,-0.19097750718755285,-1.373795027904617,-0.6737696600710299,0.0
2019-03-25,1.0,-0.01698184410247809,-0.9015472346848924,-0.2413099081722504,-1.3671432764476499,-0.6660656631305295,0.0
2019-03-26,1.0,-0.0,-0.9386529023523439,-0.26616178710441696,-1.3686325943476054,-0.6573870367236418,0.0
2019-03-27,1.0,-0.01668718950363042,-0.9220415268990702,-0.2665279605961531,-1.3837204364995117,-0.6570846248566939,0.0
2019-03-28,1.0,-0.0,-0.9149568837347606,-0.294592413236481,-1.368803364343061,-0.6695977231213627,0.0
2019-03-29,1.0,-0.0,-0.9207192654310491,-0.29790851895936066,-1.3664767896616221,-0.6658731508246897,0.0
2019-04-01,1.0,-0.0,-0.9296924843690186,-0.2925013823316745,-1.3674024924503423,-0.6637318701884224,0.0
2019-04-02,1.0,-0.0,-0.932049541907024,-0.33122667119104177,-1.3517984390906006,-0.626526976586359,0.0
2019-04-03,1.0,-0.0,-0.932900708317428,-0.33227297790219285,-1.348008652500318,-0.6281969716248886,0.0
2019-04-04,1.0,-0.0,-0.9324163695024622,-0.32802682968245883,-1.3503141450161318,-0.6344455764985567,0.0
2019-04-05,1.0,-0.02188137321549966,-0.9151512576478585,-0.32732834806254246,-1.349082256968049,-0.6353670972127804,0.0
2019-04-08,1.0,-0.022243919004966677,-0.9120006792036337,-0.3315787239461731,-1.3480918622914633,-0.6311075264252664,0.0
2019-04-09,1.0,-0.025139071722790774,-0.9096352286721305,-0.33207354877064843,-1.3491868019873454,-0.6304301668860673,0.0
2019-04-10,1.0,-0.024300254452926207,-0.8899915182357929,-0.34724342663273955,-1.3531382527565734,-0.6262510602205258,0.0
2019-04-11,1.0,-0.04226546271567256,-0.8699817711645259,-0.35804824282504555,-1.356267751918267,-0.6127008351350206,0.0
2019-04-12,1.0,-0.041959820293294904,-0.8686954310417903,-0.3609816054929219,-1.356870390777316,-0.6098584385860811,0.0
2019-04-15,1.0,-0.03252480705622932,-0.8726571113561191,-0.36141972691035534,-1.359596302264439,-0.6143244847765245,0.0
2019-04-16,1.0,-0.037853418676613966,-0.8761815946759357,-0.36323174091814675,-1.3513628078504514,-0.6102751049128904,0.0
2019-04-17,1.0,-0.02865863998643378,-0.8488214346277768,-0.3958368662031541,-1.3680685094115652,-0.5980159403086315,0.0
2019-04-18,1.0,-0.03715327847993893,-0.8409958435830012,-0.38425651030621766,-1.3663160573415896,-0.6124777334803632,0.0
2019-04-22,1.0,-0.05140961857379768,-0.8434749330271719,-0.36896713016116,-1.3703703703703705,-0.6180210060807075,0.0
2019-04-23,1.0,-0.056084701080023815,-0.8408878305978399,-0.36686793094650905,-1.3727357768517732,-0.615443490092695,0.0
2019-04-24,1.0,-0.05347434590553857,-0.8305300713557594,-0.37096500169894664,-1.371517159361196,-0.620837580699966,0.0
2019-04-25,1.0,-0.04648690030622661,-0.8204321197686287,-0.38278325961211296,-1.3791255529091528,-0.6243194964273563,0.0
2019-04-26,1.0,-0.07761556225292575,-0.8235547379545188,-0.45876550941328426,-1.16302007906376,-0.3910916278523621,0.0
2019-04-29,1.0,-0.07761556225292575,-0.8152960976946261,-0.4520333476848409,-1.1671298289561236,-0.4019726799483346,0.0
2019-04-30,1.0,-0.07750997730651851,-0.8248689255810315,-0.44835276625714066,-1.167227482588622,-0.3947100712105799,0.0
2019-05-01,1.0,-0.0971591798403506,-0.8177336046329629,-0.4392314916262326,-1.1698231335107214,-0.3890280169040538,0.0
2019-05-02,1.0,-0.0949569976544175,-0.825254104769351,-0.43471462079749795,-1.1469116497263485,-0.40750586395621574,0.0
2019-05-03,1.0,-0.08716422585950348,-0.8418435272926619,-0.43836635601848223,-1.1431983710548985,-0.40516093664343333,0.0
2019-05-06,1.0,-0.0880134443271974,-0.8349552507132528,-0.44378004455387504,-1.142142494235354,-0.39934341657873146,0.0
2019-05-07,1.0,-0.09451374496539318,-0.8284909865874164,-0.43280021898095644,-1.1535603957298712,-0.40100887654948575,0.0
2019-05-08,1.0,-0.11007143966454418,-0.8042786146917222,-0.44579903711756486,-1.1022286069265412,-0.42021276595744683,0.0
2019-05-09,1.0,-0.11300465838509317,-0.8014363354037267,-0.44747670807453416,-1.1053959627329193,-0.4146739130434783,0.0
2019-05-10,1.0,-0.1666832570177185,-0.8776627513438184,-0.4224566991837547,-1.4862134182759308,-1.0240891897272546,0.0
2019-05-13,1.0,-0.14108278659788653,-0.8779986978514549,-0.44107777833425155,-1.5129964441328192,-1.0351580107176843,0.0
2019-05-14,1.0,-0.0777876807288572,-0.81575559516736,-0.5390671420083184,-1.4992572786690435,-1.0196078431372548,0.0
2019-05-15,1.0,-0.06245972339265355,-0.820700936895851,-0.5543548307143211,-1.5094433153224607,-1.010112526644525,0.0
2019-05-16,1.0,-0.049000644745325596,-0.8253236125576551,-0.5625650944799881,-1.5085552745127213,-1.0140852055745673,0.0
2019-05-17,1.0,-0.047061159650516285,-0.8199960285941222,-0.5680599682287529,-1.500347498014297,-1.028842335186656,0.0
2019-05-20,1.0,-0.0368528373203362,-0.7939026209777689,-0.5935743770826081,-1.5103197891281643,-1.0387427264136868,0.0
2019-05-21,1.0,-0.030268389662027835,-0.7930914512922466,-0.5975646123260437,-1.510834990059642,-1.038469184890656,0.0
2019-05-22,1.0,-0.02479626316835619,-0.7790200755317034,-0.6157821506658716,-1.514957264957265,-1.0346352613794474,0.0
2019-05-23,1.0,-0.02204158978706428,-0.7670174038797187,-0.6540168553333665,-1.5384730464269685,-1.0052361242706827,0.0
2019-05-24,1.0,-0.006362777750161556,-0.7428045931301884,-0.6736590942983547,-1.5400904707461351,-1.0080528905900483,0.0
2019-05-28,1.0,-0.006158124751688518,-0.738875645609853,-0.6769964243146602,-1.538984902661899,-1.0052145411203814,0.0
2019-05-29,1.0,-0.010308256516998711,-0.74085637823372,-0.6756368321934781,-1.5373674298741205,-0.9916741005055011,0.0
2019-05-30,1.0,-0.012231355848271763,-0.7384371595523422,-0.6704466673269288,-1.5369416658413388,-0.9939090819055164,0.0
2019-05-31,1.0,-0.014212846035754966,-0.7437725944634279,-0.6666666666666666,-1.5345911949685533,-0.9929678601495567,0.0
2019-06-03,1.0,-0.006949921135646688,-0.7457117507886436,-0.6931683753943217,-1.5304120662460567,-0.9527799684542586,0.0
2019-06-04,1.0,-0.0,-0.7467429924990131,-0.6876727200947493,-1.528572838531386,-0.9719206474536123,0.0
2019-06-05,1.0,-0.0,-0.7347327312667806,-0.7047107639736392,-1.5230168415914083,-0.9191603612399317,0.0
2019-06-06,1.0,-0.0,-0.7459976571651699,-0.6870363139398672,-1.5142034361577508,-0.9336684888715344,0.0
2019-06-07,1.0,-0.0,-0.7690241281625476,-0.6865292566181498,-1.4993162059197032,-0.9294226824264921,0.0
2019-06-10,1.0,-0.0,-0.7703678407649527,-0.6827983217874914,-1.4941945555663967,-0.9312128012489024,0.0
2019-06-11,1.0,-0.0,-0.7737337121583228,-0.7024590966983443,-1.485892034878025,-0.9365631429411189,0.0
2019-06-12,1.0,-0.0,-0.7761771767357538,-0.7052280856484885,-1.4847861237689257,-0.933656720074477,0.0
2019-06-13,1.0,-0.0,-0.7764988244514106,-0.7073373824451411,-1.4778115203761755,-0.936471394984326,0.0
2019-06-14,1.0,-0.0,-0.7675056311820585,-0.7197140338850259,-1.483351287826853,-0.9261580648320439,0.0
2019-06-17,1.0,-0.0,-0.7671802396674003,-0.7180239667400343,-1.4758620689655173,-0.9301051601858645,0.0
2019-06-18,1.0,-0.0,-0.7649157097483509,-0.7156120205228439,-1.4773027119472268,-0.9285609577327144,0.0
2019-06-19,1.0,-0.0,-0.7542890659367516,-0.7391368102057774,-1.484285644459651,-0.9101129087443179,0.0
2019-06-20,1.0,-0.0023550191345304682,-0.7600333627710725,-0.7237268177803945,-1.4987243646354627,-0.9214012363850456,0.0
2019-06-21,1.0,-0.010202580075538332,-0.7638691322901849,-0.7204591161033993,-1.4904596066120568,-0.9200961396968657,0.0
2019-06-24,1.0,-0.014155812238879333,-0.7483411157532563,-0.7203735561563037,-1.4915212582944213,-0.9408699926271812,0.0
2019-06-25,1.0,-0.013654894641190629,-0.7487106439412545,-0.7215482096370156,-1.4892676457586327,-0.9386512107667371,0.0
2019-06-26,1.0,-0.0,-0.748894131524624,-0.708591369310921,-1.474343851371277,-0.9831416494642682,0.0
2019-06-27,1.0,-0.0,-0.742466023242072,-0.7094248571991333,-1.4743943273586764,-0.9979318495174315,0.0
2019-06-28,1.0,-0.0,-0.7204898681880779,-0.713653354318316,-1.485933503836317,-0.9982293920912847,0.0
2019-07-01,1.0,-0.013852048334806955,-0.7111209352588663,-0.7122998329894881,-1.4873759701345908,-0.9874250908733667,0.0
2019-07-02,1.0,-0.0,-0.7235432838754053,-0.7094428613540336,-1.4858504470865677,-0.9942026137368577,0.0
2019-07-03,1.0,-0.00181390332385528,-0.7185998627316403,-0.7105598588096873,-1.4842141386410435,-0.9872536523188549,0.0
2019-07-05,1.0,-0.003575802106294391,-0.710555963752143,-0.7101151114376684,-1.4832231202547148,-0.9908400685770267,0.0
2019-07-08,1.0,-0.00151878888834452,-0.7159864778795747,-0.70510998971143,-1.4823379550242515,-0.9943167899661945,0.0
2019-07-09,1.0,-0.0,-0.7115441104474689,-0.7057182022911975,-1.4835503769705278,-0.9949084500146872,0.0
2019-07-10,1.0,-0.0008323133414932681,-0.7091799265605876,-0.7051162790697675,-1.4856303549571603,-0.995201958384333,0.0
2019-07-11,1.0,-0.001273448596757604,-0.7084292501346917,-0.7077435470441299,-1.4861634912083068,-0.9942694813145909,0.0
2019-07-12,1.0,-0.0,-0.7149434294950286,-0.707351716706666,-1.4845471910662682,-0.9910858598226968,0.0
2019-07-15,1.0,-0.006510990355901503,-0.7185098154403486,-0.7127821021197435,-1.479463455230822,-0.9781661526411122,0.0
2019-07-16,1.0,-0.011455987466953883,-0.715460687359248,-0.7146284147654949,-1.4763536668951336,-0.9778223832370508,0.0
2019-07-17,1.0,-0.012783464759759024,-0.7191556056227654,-0.7129352990155263,-1.476759563109174,-0.9762942645834355,0.0
2019-07-18,1.0,-0.007139713433419727,-0.7191549709032227,-0.7133845175803218,-1.4802679837644874,-0.9702674947430192,0.0
2019-07-19,1.0,-0.012082375385217434,-0.7195127916646284,-0.7142787262143522,-1.4768380374700387,-0.9688891062955535,0.0
2019-07-22,1.0,-0.011430246189917937,-0.6970496287612348,-0.7030089878858928,-1.4806565064478312,-0.992672919109027,0.0
2019-07-23,1.0,-0.01016071515802843,-0.7021640369302916,-0.7031410287724098,-1.4788725514141958,-0.9905720287235601,0.0
2019-07-24,1.0,-0.0114617373067356,-0.702043603375116,-0.7096034726625373,-1.4731014973418526,-0.9811247134565674,0.0
2019-07-25,1.0,-0.01403166869671133,-0.690816077953715,-0.7137637028014616,-1.4796589524969552,-0.973836784409257,0.0
2019-07-26,1.0,-0.009122670807453416,-0.6724087732919254,-0.7123447204968945,-1.4829677795031055,-0.97559200310559,0.0
2019-07-29,1.0,-0.015353221261296278,-0.6664561267126615,-0.7085803128947624,-1.4870760859003012,-0.9811485764260033,0.0
2019-07-30,1.0,-0.01663505034291551,-0.6595651539471764,-0.7122914538644876,-1.4857240138139014,-0.9898341359015516,0.0
2019-07-31,1.0,-0.013822641876764333,-0.6749732307991823,-0.7124014406697167,-1.4804828190402024,-0.9854959602842401,0.0
2019-08-01,1.0,-0.015786396413954393,-0.7061001754044045,-0.7041512375755213,-1.47612551159618,-0.9701812512180861,0.0
2019-08-02,1.0,-0.006626711494420894,-0.6996053208595235,-0.7149539541002777,-1.479656970228524,-0.9717390245090873,0.0
2019-08-05,1.0,-0.001606464803816571,-0.697887255379223,-0.7106902930581249,-1.4843734787265117,-0.9735176711128419,0.0
2019-08-06,1.0,-0.0,-0.6898882869060746,-0.6973677901903438,-1.4401400009589107,-0.9671093637627655,0.0
