Date,FSM,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-16,1.0,-0.05693334012323675,-1.528033813719,-0.0,-1.3387992055813007,-1.168712125070021,0.0
2018-11-19,1.0,-0.05814071886773241,-1.5272884634965886,-0.0,-1.3376438244577944,-1.1680582425414927,0.0
2018-11-20,1.0,-0.0,-1.5059238719435342,-0.0,-1.337232165364255,-1.1983866901941014,0.0
2018-11-21,1.0,-0.0,-1.498404785643071,-0.0,-1.339730807577268,-1.1469092721834497,0.0
2018-11-23,1.0,-0.0,-1.4961885307159584,-0.0,-1.3394947934831347,-1.1466792885257335,0.0
2018-11-26,1.0,-0.0,-1.4986224515353403,-0.0,-1.3523518509242096,-1.158292841757251,0.0
2018-11-27,1.0,-0.0,-1.5330634960789276,-0.0,-1.3615987857323553,-1.1647862383000254,0.0
2018-11-28,1.0,-0.0,-1.5526048542703361,-0.0,-1.3596526860972886,-1.1653803188788463,0.0
2018-11-29,1.0,-0.0,-1.502479666732791,-0.0,-1.3147688950605039,-1.1420849037889307,0.0
2018-11-30,1.0,-0.0,-1.5028024403551412,-0.0,-1.3149149347750606,-1.1423540498983185,0.0
2018-12-03,1.0,-0.0,-1.5036941538156396,-0.0,-1.313779937521694,-1.1410720483958943,0.0
2018-12-04,1.0,-0.0,-1.4994330227283932,-0.0,-1.299807720751368,-1.1309470985554406,0.0
2018-12-06,1.0,-0.0,-1.3766895107557586,-0.0,-1.3059204264229962,-1.0765752903102987,0.0
2018-12-07,1.0,-0.0,-1.3778762326711447,-0.0,-1.3066552331951788,-1.0794149873755419,0.0
2018-12-10,1.0,-0.0,-1.4182553437319467,-0.0,-1.33525900250337,-1.0607067205854035,0.0
2018-12-11,1.0,-0.0,-1.4230138044212763,-0.0,-1.3317887827010328,-1.071918138816488,0.0
2018-12-12,1.0,-0.0,-1.4243683269723173,-0.0,-1.3353302091888495,-1.0714527271848882,0.0
2018-12-13,1.0,-0.0,-1.4164376958303206,-0.0,-1.3373825018076646,-1.0666184622800674,0.0
2018-12-14,1.0,-0.0,-1.3927320490367776,-0.0,-1.3866024518388793,-1.085473827592917,0.0
2018-12-17,1.0,-0.0,-1.3795764796681298,-0.0,-1.3523708455935555,-1.0917466595919156,0.0
2018-12-18,1.0,-0.0,-1.3544382668711656,-0.0,-1.341976610429448,-1.0965778374233128,0.0
2018-12-19,1.0,-0.0,-1.376307467769399,-0.0,-1.368182923862807,-1.1205059596205302,0.0
2018-12-20,1.0,-0.0,-1.3703182612070637,-0.0,-1.3639142247234621,-1.1173588201047933,0.0
2018-12-21,1.0,-0.0,-1.562682058474485,-0.0,-1.612201963534362,-1.2194411479123963,0.0
2018-12-24,1.0,-0.0,-1.5052324037184595,-0.0,-1.5759362549800797,-1.2309163346613545,0.0
2018-12-26,1.0,-0.0,-1.557701516360734,-0.0,-1.5444533120510773,-1.2183559457302473,0.0
2018-12-27,1.0,-0.0,-1.447526537152013,-0.0,-1.3513919487282193,-1.2080913278590024,0.0
2018-12-28,1.0,-0.0,-1.4493977710030486,-0.0,-1.3464441001549303,-1.2018591633764806,0.0
2018-12-31,1.0,-0.0,-1.4479835473515248,-0.0,-1.3564406099518458,-1.211677367576244,0.0
2019-01-02,1.0,-0.0,-1.4442053642914332,-0.0,-1.350480384307446,-1.2093174539631706,0.0
2019-01-03,1.0,-0.0,-1.4420289855072463,-0.0,-1.3553223388305846,-1.2000999500249874,0.0
2019-01-04,1.0,-0.0,-1.4763078470824949,-0.0,-1.3207746478873241,-1.2331488933601609,0.0
2019-01-07,1.0,-0.0,-1.4070848419610529,-0.0,-1.3005675702123494,-1.18519424601233,0.0
2019-01-08,1.0,-0.0,-1.379635542020728,-0.0,-1.3410285377474336,-1.1912176433027164,0.0
2019-01-09,1.0,-0.0,-1.377791959157626,-0.0,-1.3399931274851504,-1.191154091600805,0.0
2019-01-10,1.0,-0.0,-1.374914190448171,-0.0,-1.3395606550946355,-1.188928116112582,0.0
2019-01-11,1.0,-0.0,-1.3632923368022705,-0.0,-1.375890056266494,-1.2401533635413036,0.0
2019-01-14,1.0,-0.0,-1.3662252315045305,-0.0,-1.3799661455740315,-1.232450463009061,0.0
2019-01-15,1.0,-0.0,-1.3586045118786185,-0.0,-1.3788181273707327,-1.2535436214813336,0.0
2019-01-16,1.0,-0.0,-1.373899481813151,-0.0,-1.3484429239824922,-1.3085978769432007,0.0
2019-01-17,1.0,-0.0,-1.371335341365462,-0.0,-1.3451305220883536,-1.3036144578313256,0.0
2019-01-18,1.0,-0.0,-1.3768959705837291,-0.0,-1.3729635871508095,-1.3571319135897042,0.0
2019-01-22,1.0,-0.0,-1.4580731969860063,-0.0,-1.5755651237890205,-1.3484930032292788,0.0
2019-01-23,1.0,-0.0,-1.3632075471698113,-0.0,-1.6200390370852311,-1.4385708089351552,0.0
2019-01-24,1.0,-0.0,-1.3630055296541252,-0.0,-1.6198633850157216,-1.4384148324840074,0.0
2019-01-25,1.0,-0.0,-1.2480707486058693,-0.0,-1.8444769898045403,-1.5403030473722754,0.0
2019-01-28,1.0,-0.0,-1.1835355381973298,-0.0,-1.8643288460473104,-1.4919949033294555,0.0
2019-01-29,1.0,-0.0,-1.1835422163588392,-0.0,-1.8323438874230433,-1.4810356200527706,0.0
2019-01-30,1.0,-0.0,-1.1809243417398065,-0.0,-1.8477946894789465,-1.5262193089656704,0.0
2019-01-31,1.0,-0.0,-1.1739587366557884,-0.0,-1.8275347087781404,-1.5298412522816527,0.0
2019-02-01,1.0,-0.0,-1.168202129420202,-0.0,-1.8485132675015172,-1.4999172505102887,0.0
2019-02-04,1.0,-0.0,-1.1791200351108186,-0.0,-1.8382159315339037,-1.468729427254773,0.0
2019-02-05,1.0,-0.0,-1.153930731170973,-0.0,-1.8322704782847716,-1.5113798790544255,0.0
2019-02-06,1.0,-0.0,-1.1206236323851204,-0.0,-1.8281728665207877,-1.5216630196936545,0.0
2019-02-07,1.0,-0.0,-1.123324396782842,-0.0,-1.8325217486458392,-1.5155112983531216,0.0
2019-02-08,1.0,-0.0,-1.1127278717329232,-0.0,-1.854107182077751,-1.5240500768723917,0.0
2019-02-11,1.0,-0.0,-1.1035991140642303,-0.0,-1.8894241417497228,-1.5440753045404207,0.0
2019-02-12,1.0,-0.0,-1.096177489661339,-0.0,-1.9274058343578853,-1.564882083379904,0.0
2019-02-13,1.0,-0.0,-1.1361376459415675,-0.0,-1.9120719512876374,-1.5380704988548126,0.0
2019-02-14,1.0,-0.0,-1.0318725099601596,-0.0,-1.959108012394865,-1.5424413457281985,0.0
2019-02-15,1.0,-0.0,-1.1088442999663715,-0.0,-1.9561708328662706,-1.5396816500392334,0.0
2019-02-19,1.0,-0.0,-1.0764682915946233,-0.0,-1.9733950582854594,-1.5276925651179651,0.0
2019-02-20,1.0,-0.0,-1.0627055348085392,-0.0,-1.9760882893930107,-1.5350314921130372,0.0
2019-02-21,1.0,-0.0,-1.1019170804942835,-0.0,-2.0742002540709086,-1.5982215036378336,0.0
2019-02-22,1.0,-0.0,-1.0990224998553995,-0.0,-2.0810920238301813,-1.6039100005784026,0.0
2019-02-25,1.0,-0.0,-1.101302798387568,-0.0,-2.117543962142899,-1.6232400537477363,0.0
2019-02-26,1.0,-0.0,-1.0966104661338312,-0.0,-2.118079458608016,-1.6192170818505338,0.0
2019-02-27,1.0,-0.0,-1.0928945835760049,-0.0,-2.1329062317996508,-1.5983110075713456,0.0
2019-02-28,1.0,-0.0,-1.0919479913707657,-0.0,-2.132703632441257,-1.6059121917089383,0.0
2019-03-01,1.0,-0.0,-1.0887336244541483,-0.0,-2.1355458515283843,-1.598078602620087,0.0
2019-03-04,1.0,-0.0,-1.0671528588098016,-0.0,-2.1418903150525086,-1.625320886814469,0.0
2019-03-05,1.0,-0.0,-1.0427475551911929,-0.0,-2.1809451308777885,-1.6321953504713942,0.0
2019-03-06,1.0,-0.0,-1.0460039901420022,-0.0,-2.1817274967726794,-1.6401243985447718,0.0
2019-03-07,1.0,-0.0,-0.9610115309966891,-0.0,-2.145964151158808,-1.6014385203790387,0.0
2019-03-08,1.0,-0.0,-0.9334420310953241,-0.0,-2.260408781226344,-1.6292435800384324,0.0
2019-03-11,1.0,-0.0,-0.9273399014778324,-0.0,-2.21164672765658,-1.725369458128079,0.0
2019-03-12,1.0,-0.0,-0.8337891218474627,-0.0,-2.336493467031297,-1.9068975995138255,0.0
2019-03-13,1.0,-0.0,-0.8680606505258008,-0.0,-2.3527757397896796,-1.89312790413304,0.0
2019-03-14,1.0,-0.0,-0.8730071802360957,-0.0,-2.3291955701594254,-1.882743093586467,0.0
2019-03-15,1.0,-0.0,-0.8554490723676128,-0.0,-2.3622680919031818,-1.9255436785845925,0.0
2019-03-18,1.0,-0.0,-0.8987341772151898,-0.0,-2.389898483519238,-1.977816769018674,0.0
2019-03-19,1.0,-0.0,-0.8992424242424243,-0.0,-2.398042929292929,-2.0159090909090907,0.0
2019-03-20,1.0,-0.0,-0.9106461460188249,-0.0,-2.40867463749682,-2.0404477232256424,0.0
2019-03-21,1.0,-0.0,-0.9140182154002929,-0.0,-2.476211706260748,-1.9787911597987389,0.0
2019-03-22,1.0,-0.0,-0.9112987012987013,-0.0,-2.59987012987013,-1.9823376623376623,0.0
2019-03-25,1.0,-0.0,-0.7040603027807689,-0.0,-2.657819725090264,-1.9724456831570278,0.0
2019-03-26,1.0,-0.0,-0.7265204003079292,-0.0,-2.666153451372851,-2.0224531691044394,0.0
2019-03-27,1.0,-0.0,-0.6863935578705183,-0.0,-2.684667987473637,-2.0198760145714836,0.0
2019-03-28,1.0,-0.0,-0.676114914581867,-0.0,-2.674899225798195,-2.04734787894299,0.0
2019-03-29,1.0,-0.0,-0.6484172288531396,-0.0,-2.7241177996886354,-2.1142968344577064,0.0
2019-04-01,1.0,-0.0,-0.6806898353801933,-0.0,-2.7447086490723804,-2.1071335249542726,0.0
2019-04-02,1.0,-0.0,-0.7303118393234672,-0.0,-2.844014270613108,-2.032439217758985,0.0
2019-04-03,1.0,-0.0,-0.7287128712871287,-0.0,-2.8405280528052805,-2.031419141914191,0.0
2019-04-04,1.0,-0.0,-0.7212564203871987,-0.0,-2.8168049519294085,-2.0468852890820495,0.0
2019-04-05,1.0,-0.0,-0.7260366637353717,-0.0,-2.880876682676047,-2.1576811202056416,0.0
2019-04-08,1.0,-0.0,-0.6941731222633883,-0.0,-2.8797574941057595,-2.162344223644325,0.0
2019-04-09,1.0,-0.0,-0.6540184632093402,-0.0,-2.9828943795818623,-2.150963888134673,0.0
2019-04-10,1.0,-0.0,-0.6148570652542948,-0.0,-3.025599239492089,-2.1497928973993345,0.0
2019-04-11,1.0,-0.0,-0.5833901076440932,-0.0,-3.0839351410273883,-2.145592042512604,0.0
2019-04-12,1.0,-0.0,-0.588464429713661,-0.0,-3.0966992414405796,-2.148704981890248,0.0
2019-04-15,1.0,-0.0,-0.5960574215262037,-0.0,-3.095817020399753,-2.1767978569956727,0.0
2019-04-16,1.0,-0.0,-0.6033642293168555,-0.0,-3.0904222451081362,-2.171987641606591,0.0
2019-04-17,1.0,-0.0,-0.5620815791289945,-0.0,-3.17923942301056,-2.1604665608392573,0.0
2019-04-18,1.0,-0.0,-0.5677610296648082,-0.0,-3.1418542225893042,-2.17317089958015,0.0
2019-04-22,1.0,-0.0,-0.5970180450080124,-0.0,-3.171532083884902,-2.1986344318260995,0.0
2019-04-23,1.0,-0.0,-0.6127034924168637,-0.0,-3.1691943787393906,-2.1751078335884233,0.0
2019-04-24,1.0,-0.0,-0.5792936288088643,-0.0,-3.159764542936288,-2.1860803324099725,0.0
2019-04-25,1.0,-0.0,-0.5860869565217393,-0.0,-3.1947826086956526,-2.1756521739130434,0.0
2019-04-26,1.0,-0.0,-0.5553541550474065,-0.0,-3.2422615727830446,-2.1739403234802004,0.0
2019-04-29,1.0,-0.0,-0.5547261946285315,-0.0,-3.2458318800139514,-2.1753749564004186,0.0
2019-04-30,1.0,-0.0,-0.5396175827277218,-0.0,-3.3104494461299656,-2.205672758061102,0.0
2019-05-01,1.0,-0.0,-0.5394727542582514,-0.0,-3.313661742879355,-2.214502791716729,0.0
2019-05-02,1.0,-0.0,-0.5419696434874691,-0.0,-3.286974938228027,-2.2307094952347333,0.0
2019-05-03,1.0,-0.0,-0.5399279813598813,-0.0,-3.289204264633199,-2.231518746028384,0.0
2019-05-06,1.0,-0.0,-0.4873271080530787,-0.0,-3.289545741767886,-2.244119918556484,0.0
2019-05-07,1.0,-0.0,-0.5006694383764357,-0.0,-3.2949756888168555,-2.251074624762173,0.0
2019-05-08,1.0,-0.0,-0.5248975623307174,-0.0,-3.192027224112785,-2.2280019445794843,0.0
2019-05-09,1.0,-0.0,-0.5316234537703544,-0.0,-3.203298623244112,-2.253686491019638,0.0
2019-05-10,1.0,-0.0,-0.5288823775638343,-0.0,-3.20217664294684,-2.245360680898563,0.0
2019-05-13,1.0,-0.0,-0.5259486607142857,-0.0,-3.200613839285715,-2.248883928571429,0.0
2019-05-14,1.0,-0.0,-0.38883034773445735,-0.0,-3.336986301369863,-2.2990516332982085,0.0
2019-05-15,1.0,-0.0,-0.3959874786568014,-0.0,-3.43340922026181,-2.285002845759818,0.0
2019-05-16,1.0,-0.0,-0.43351083777094424,-0.0,-3.6128403210080253,-2.453836345908648,0.0
2019-05-17,1.0,-0.0,-0.41189327705758216,-0.0,-3.599035272836901,-2.526002411817908,0.0
2019-05-20,1.0,-0.0,-0.3693905397210431,-0.0,-3.650621588841722,-2.5602637962401453,0.0
2019-05-21,1.0,-0.0,-0.3689916603487491,-0.0,-3.6488248673237305,-2.5636846095526917,0.0
2019-05-22,1.0,-0.0,-0.3334102268358324,-0.0,-3.7553248750480583,-2.6006151480199926,0.0
2019-05-23,1.0,-0.0,-0.3350187696315023,-0.0,-3.7581398912127475,-2.567915421742128,0.0
2019-05-24,1.0,-0.0,-0.26079013473395757,-0.0,-3.7733120194869456,-2.5779858415163286,0.0
2019-05-28,1.0,-0.0,-0.2590957527782006,-0.0,-3.771959202313899,-2.5804536459126197,0.0
2019-05-29,1.0,-0.0,-0.2701357466063348,-0.0,-3.7452488687782806,-2.5260935143288084,0.0
2019-05-30,1.0,-0.0,-0.26335161120709083,-0.0,-3.7257567790881096,-2.52242169308195,0.0
2019-05-31,1.0,-0.0,-0.2502994908655286,-0.0,-3.717205750224618,-2.5197663971248874,0.0
2019-06-03,1.0,-0.0,-0.30335665435107306,-0.0,-4.042370882792233,-2.51521106831224,0.0
2019-06-04,1.0,-0.0,-0.2901156344051956,-0.0,-4.04102645335023,-2.5889434500237605,0.0
2019-06-05,1.0,-0.0,-0.27153398058252426,-0.0,-4.10190291262136,-2.3935533980582524,0.0
2019-06-06,1.0,-0.0,-0.3008690205903076,-0.0,-4.059500508885931,-2.4685665074767082,0.0
2019-06-07,1.0,-0.0,-0.3486302973542496,-0.0,-4.005775384375244,-2.4501677983298213,0.0
2019-06-10,1.0,-0.0,-0.3604967015909973,-0.0,-3.945828482731859,-2.4546371750097014,0.0
2019-06-11,1.0,-0.0,-0.3744321351717542,-0.0,-4.102414919901172,-2.49318562206105,0.0
2019-06-12,1.0,-0.0,-0.38576659767552934,-0.0,-4.091466327017991,-2.4833625218914186,0.0
2019-06-13,1.0,-0.0,-0.4724916520909524,-0.0,-4.05907139449833,-2.4189060263952933,0.0
2019-06-14,1.0,-0.0,-0.46711515631183226,-0.0,-4.064978235061338,-2.382429758607044,0.0
2019-06-17,1.0,-0.0,-0.46111944422515194,-0.0,-4.052814399621062,-2.3806741927844004,0.0
2019-06-18,1.0,-0.0,-0.4689671509791535,-0.0,-4.050142135186355,-2.377289955780164,0.0
2019-06-19,1.0,-0.0,-0.43242400623538585,-0.0,-4.007950116913484,-2.3539360872954016,0.0
2019-06-20,1.0,-0.0,-0.45798418043699585,-0.0,-4.009945962878847,-2.3636150050904536,0.0
2019-06-21,1.0,-0.0,-0.4708741732408957,-0.0,-4.095386086540761,-2.402502191409674,0.0
2019-06-24,1.0,-0.0,-0.4333172845450169,-0.0,-4.115390787995507,-2.47568608570053,0.0
2019-06-25,1.0,-0.0,-0.36466917353388273,-0.0,-4.148651892151372,-2.4873189855188413,0.0
2019-06-26,1.0,-0.0,-0.3586572438162544,-0.0,-4.118936716993254,-2.553164150337295,0.0
2019-06-27,1.0,-0.0,-0.34695028603658046,-0.0,-4.149303037627911,-2.561115139795343,0.0
2019-06-28,1.0,-0.0,-0.27394263490520177,-0.0,-4.242910387295414,-2.585561497326203,0.0
2019-07-01,1.0,-0.0,-0.24604526648819663,-0.0,-4.303317920012979,-2.562910683864687,0.0
2019-07-02,1.0,-0.0,-0.2660094508717614,-0.0,-4.299820759328663,-2.581554505458693,0.0
2019-07-03,1.0,-0.0,-0.24268957541714853,-0.0,-4.401536428217413,-2.616140756649595,0.0
2019-07-05,1.0,-0.0,-0.221652044363516,-0.0,-4.41268001986426,-2.642443304088727,0.0
2019-07-08,1.0,-0.0,-0.22317738469168458,-0.0,-4.398991568854356,-2.643660109108944,0.0
2019-07-09,1.0,-0.0,-0.20577319587628867,-0.0,-4.394144329896907,-2.6475051546391755,0.0
2019-07-10,1.0,-0.0,-0.20026415717351825,-0.0,-4.405316163117055,-2.649331352154532,0.0
2019-07-11,1.0,-0.0,-0.19471810580346055,-0.0,-4.431409884924249,-2.6527030383309875,0.0
2019-07-12,1.0,-0.0,-0.24481293225564535,-0.0,-4.434213815515373,-2.653612198983418,0.0
2019-07-15,1.0,-0.0,-0.2971129045677677,-0.01872035943090107,-4.412846326649471,-2.5914801564190033,0.0
2019-07-16,1.0,-0.0,-0.3055093209054594,-0.04851864181091878,-4.400466045272969,-2.567743009320905,0.0
2019-07-17,1.0,-0.0,-0.4446198124593817,-0.12301550459567356,-4.8055890817937055,-2.9109646272398106,0.0
2019-07-18,1.0,-0.0,-0.5275320079108983,-0.2837514312480483,-5.334443634849589,-3.2632455501197044,0.0
2019-07-19,1.0,-0.0,-0.5319725057279734,-0.3048323265986253,-5.31326806915226,-3.2644240783170178,0.0
2019-07-22,1.0,-0.0,-0.4892730681108103,-0.2773380545719642,-5.323370131222662,-3.3245157258904396,0.0
2019-07-23,1.0,-0.0,-0.49273392577104025,-0.2884474647151072,-5.34385781495034,-3.3296393099843176,0.0
2019-07-24,1.0,-0.0,-0.48383135489152684,-0.32756856324191563,-5.208043389275481,-3.213876381498158,0.0
2019-07-25,1.0,-0.0,-0.4655734365451212,-0.3354043593399878,-5.195355469545732,-3.1890405377877364,0.0
2019-07-26,1.0,-0.0,-0.45703046197296754,-0.33397216058099655,-5.147367359289893,-3.148376033891467,0.0
2019-07-29,1.0,-0.0,-0.4006645856409224,-0.34115396234014705,-5.126875440539724,-3.2008861141878966,0.0
2019-07-30,1.0,-0.0,-0.393933286304545,-0.3511034969263328,-5.12012496220901,-3.21253653129094,0.0
2019-07-31,1.0,-0.0,-0.44380374304501774,-0.3483055134041477,-5.117551846231665,-3.206777946383409,0.0
2019-08-01,1.0,-0.0,-0.4692323110843857,-0.3300260573261175,-5.065945079174184,-3.156744838645019,0.0
2019-08-02,1.0,-0.0,-0.40442105263157896,-0.4722105263157894,-5.335894736842105,-3.3137894736842104,0.0
2019-08-05,1.0,-0.0,-0.3944148101663006,-0.4549733291496705,-5.320991528082836,-3.2886727329777217,0.0
2019-08-06,1.0,-0.0,-0.41491103591310996,-0.48248007859404,-5.469926863879489,-3.5485209038314593,0.0
2019-08-07,1.0,-0.0,-0.4470893745942437,-0.41744211209694876,-5.405756329798745,-3.5498809781432588,0.0
2019-08-08,1.0,-0.0,-0.43833243096913915,-0.4116946399566865,-5.417758527341635,-3.5605847319978343,0.0
2019-08-09,1.0,-0.0,-0.35798373287671237,-0.3798159246575343,-5.345890410958905,-3.6183647260273974,0.0
2019-08-12,1.0,-0.0,-0.32877005347593585,-0.42117647058823526,-5.384491978609625,-3.560855614973262,0.0
2019-08-13,1.0,-0.0,-0.2727655986509275,-0.41262647554806064,-5.316821247892074,-3.5374156829679593,0.0
2019-08-14,1.0,-0.0,-0.31570038087177316,-0.4028776978417266,-5.310939483707152,-3.550148116800677,0.0
2019-08-15,1.0,-0.0,-0.4116720795197323,-0.4467080011809861,-4.876291703572482,-3.1068792441688813,0.0
2019-08-16,1.0,-0.0,-0.4030587074494327,-0.4605821410952146,-4.8905772076961025,-3.1125801677355702,0.0
2019-08-19,1.0,-0.0,-0.3019211324570273,-0.5150657229524772,-5.1136501516683515,-3.180687563195147,0.0
2019-08-20,1.0,-0.0,-0.30726594779804495,-0.5436863851657765,-5.095837952232188,-3.130807215559811,0.0
2019-08-21,1.0,-0.0,-0.33240511551155116,-0.6002475247524752,-5.224628712871287,-3.156353135313531,0.0
2019-08-22,1.0,-0.0,-0.3456661816670131,-0.5855331531906048,-5.289440864685097,-3.172313448347537,0.0
2019-08-23,1.0,-0.0,-0.34030378693300045,-0.5861423220973783,-5.295672076570954,-3.1814398668331254,0.0
2019-08-26,1.0,-0.0,-0.24319727891156465,-0.6226615646258503,-5.529017857142858,-3.234268707482993,0.0
2019-08-27,1.0,-0.0,-0.2299335513131526,-0.6075308511760362,-5.480645501529374,-3.2294061807826178,0.0
2019-08-28,1.0,-0.0,-0.14763800710211988,-0.6907349617992037,-5.663617776821264,-3.258796943936296,0.0
2019-08-29,1.0,-0.0,-0.0862895493767977,-0.7139661233620965,-5.629594119527005,-3.2231809949930756,0.0
2019-08-30,1.0,-0.0,-0.02712673611111111,-0.7615017361111112,-5.799913194444444,-3.2621527777777777,0.0
2019-09-03,1.0,-0.0,-0.07651264539536869,-0.8135737914843667,-5.629601963504428,-3.1515313200298793,0.0
2019-09-04,1.0,-0.0,-0.0,-0.8584864864864864,-5.715783783783784,-3.2365405405405405,0.0
2019-09-05,1.0,-0.0,-0.036572170525860204,-0.8610690326769097,-5.772343648560917,-3.150183942869509,0.0
2019-09-06,1.0,-0.0,-0.0,-1.070868945868946,-6.463912630579298,-3.3360636277302946,0.0
2019-09-09,1.0,-0.0,-0.0,-1.0779745631760371,-6.4791394270771425,-3.329252347557352,0.0
2019-09-10,1.0,-0.0,-0.0,-1.1654573569644342,-6.495658379921493,-3.2337337932675148,0.0
2019-09-11,1.0,-0.0,-0.0,-1.1741506296032311,-6.483368971252078,-3.2217866476597767,0.0
2019-09-12,1.0,-0.0,-0.0,-1.2334223949477776,-6.645008501335925,-3.2663347097401023,0.0
2019-09-13,1.0,-0.0,-0.0,-1.2162162162162162,-6.662162162162161,-3.295836376917458,0.0
2019-09-16,1.0,-0.0,-0.0,-1.2182747292858012,-6.656527558097093,-3.2921279961065824,0.0
2019-09-17,1.0,-0.0,-0.0,-1.216206351137608,-6.6689378269862525,-3.2816644360627816,0.0
2019-09-18,1.0,-0.0,-0.0,-1.2313777994157742,-6.667234664070108,-3.272638753651412,0.0
2019-09-19,1.0,-0.0,-0.0,-1.237903717245582,-6.63400365630713,-3.315783059110299,0.0
2019-09-20,1.0,-0.0,-0.0,-1.3351186853317103,-6.54327449786975,-3.294461351186853,0.0
