Date,HHR,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-04-09,1.0,-0.3953192975770855,-0.7618684703566098,-0.3884601949763424,-0.6298625003969388,-0.0,0.0
2020-04-13,1.0,-0.4202414998411186,-0.7101684143628854,-0.407626310772164,-0.6395932634254846,-0.0,0.0
2020-04-14,1.0,-0.42674085850556437,-0.6936406995230525,-0.42133545310015896,-0.6379650238473769,-0.0,0.0
2020-04-15,1.0,-0.41449513979039354,-0.7026564924168065,-0.4109489282208783,-0.638159769496248,-0.0,0.0
2020-04-16,1.0,-0.4046339501206757,-0.7479002413515687,-0.40434432823813354,-0.6611423974255832,-0.0,0.0
2020-04-17,1.0,-0.4050461815724262,-0.7473047340134522,-0.4048852701702443,-0.6609596756026133,-0.0,0.0
2020-04-20,1.0,-0.4344772031577251,-0.7005316578057031,-0.4312550346383115,-0.6559046238118253,-0.0,0.0
2020-04-21,1.0,-0.4352846315110466,-0.7068859861312692,-0.43815513626834385,-0.6449604902435092,-0.0,0.0
2020-04-22,1.0,-0.4249478246909616,-0.7153315138866592,-0.42690640552255577,-0.6436025044148338,-0.0,0.0
2020-04-23,1.0,-0.4137732222934017,-0.7278347213324792,-0.4196028187059578,-0.6418641896220373,-0.0,0.0
2020-04-24,1.0,-0.4156741608814725,-0.7321189733138016,-0.40475128972676894,-0.6319661168078465,-0.0,0.0
2020-04-27,1.0,-0.4161707301465412,-0.7212836756895118,-0.41972227554872976,-0.6424137710373072,-0.0,0.0
2020-04-28,1.0,-0.41326677546318513,-0.7251287958785319,-0.4198585645259351,-0.6416434674090429,-0.0,0.0
2020-04-29,1.0,-0.4195954164266053,-0.7198322770629282,-0.4196594328148006,-0.641732283464567,-0.0,0.0
2020-04-30,1.0,-0.4175701530612245,-0.7002869897959184,-0.4250637755102041,-0.6458545918367347,-0.0,0.0
2020-05-01,1.0,-0.46027827648114905,-0.6547832777635292,-0.4251731213131572,-0.6656835085919467,-0.0,0.0
2020-05-04,1.0,-0.4626860903456647,-0.6436649415372819,-0.4217621877196345,-0.6665708261452942,-0.0,0.0
2020-05-05,1.0,-0.46258025361740185,-0.6419011722617944,-0.4255278372249018,-0.6641326220972945,-0.0,0.0
2020-05-06,1.0,-0.4613272895585278,-0.6453219267724327,-0.41829731541481785,-0.667188048648131,-0.0,0.0
2020-05-07,1.0,-0.46294640005110843,-0.6470964032453843,-0.41704465597649015,-0.6671564556315083,-0.0,0.0
2020-05-08,1.0,-0.46117744716173936,-0.6464146606219271,-0.41893876508524364,-0.6661132750143669,-0.0,0.0
2020-05-11,1.0,-0.4616169669909106,-0.6361026949449848,-0.4222930952001276,-0.6692393557646309,-0.0,0.0
2020-05-12,1.0,-0.46265990365904225,-0.6354037068938015,-0.42418732255080227,-0.667878903882349,-0.0,0.0
2020-05-13,1.0,-0.4628662420382165,-0.6180573248407643,-0.4291401273885351,-0.6746496815286624,-0.0,0.0
2020-05-14,1.0,-0.46495764459532346,-0.6128367016720073,-0.4180335670547923,-0.6768615755576002,-0.0,0.0
2020-05-15,1.0,-0.4645564401027625,-0.6154334105109581,-0.41891591867804245,-0.6728091598211171,-0.0,0.0
2020-05-18,1.0,-0.4695135512979379,-0.6162107202999396,-0.41581673180186185,-0.6757855940012073,-0.0,0.0
2020-05-19,1.0,-0.4710483158824272,-0.5576195281947773,-0.4648984483411127,-0.6602434716790716,-0.0,0.0
2020-05-20,1.0,-0.4849349825562956,-0.5407548366634951,-0.4804313352362829,-0.6654614652711702,-0.0,0.0
2020-05-21,1.0,-0.48979462675231794,-0.5291288250371824,-0.4858074111578747,-0.6597259580393026,-0.0,0.0
2020-05-22,1.0,-0.48947219337173065,-0.5333459226387184,-0.47313756963459536,-0.6513391873603374,-0.0,0.0
2020-05-26,1.0,-0.4901448362720403,-0.5318954659949622,-0.4716309823677582,-0.6549433249370277,-0.0,0.0
2020-05-27,1.0,-0.4860485485485485,-0.5425738238238238,-0.43956456456456455,-0.6599411911911911,-0.0,0.0
2020-05-28,1.0,-0.49479833796744666,-0.5226030179012153,-0.44834265362866693,-0.658346090162142,-0.0,0.0
2020-05-29,1.0,-0.49569100106163744,-0.521576219321801,-0.4485418097795541,-0.6566227440204834,-0.0,0.0
2020-06-01,1.0,-0.49470924243843056,-0.5251740175422168,-0.4428005119081063,-0.6587071198926242,-0.0,0.0
2020-06-02,1.0,-0.5274576707654671,-0.5415888752977532,-0.46455932530741006,-0.6853151355179296,-0.0,0.0
2020-06-03,1.0,-0.5259922103840088,-0.5407345414748769,-0.47149708694112724,-0.6806257443589661,-0.0,0.0
2020-06-04,1.0,-0.527661222645407,-0.5491575753663418,-0.46201019947066035,-0.6888515912465303,-0.0,0.0
2020-06-05,1.0,-0.5313780531087665,-0.545542541864292,-0.4612009163359469,-0.6883812473784404,-0.0,0.0
2020-06-08,1.0,-0.5267512232809682,-0.5387265001287663,-0.4631406129281483,-0.6905421066185938,-0.0,0.0
2020-06-09,1.0,-0.5316072521173478,-0.5347953498856793,-0.46443177792805845,-0.6894663961614016,-0.0,0.0
2020-06-10,1.0,-0.5264633831872099,-0.5414517792676636,-0.46115910263022175,-0.6942367199587416,-0.0,0.0
2020-06-11,1.0,-0.5205364626990779,-0.559546070023857,-0.4488039203043394,-0.6950802759687923,-0.0,0.0
2020-06-12,1.0,-0.5135841003917572,-0.5268019237506767,-0.46947160556741085,-0.6751600471382616,-0.0,0.0
2020-06-15,1.0,-0.5151070882202958,-0.5272819989801122,-0.468574706782254,-0.6762174910759817,-0.0,0.0
2020-06-16,1.0,-0.514024059478605,-0.5313826222917132,-0.4712658349021985,-0.6742078560260378,-0.0,0.0
2020-06-17,1.0,-0.5116293888995094,-0.5286114828267381,-0.47285413878799465,-0.6730389345568089,-0.0,0.0
2020-06-18,1.0,-0.510582851331596,-0.5240577130871417,-0.47378122417847834,-0.6696116443144982,-0.0,0.0
2020-06-19,1.0,-0.5106572218163337,-0.5260633397922557,-0.4723484006225978,-0.6674184428703027,-0.0,0.0
2020-06-22,1.0,-0.5134301789630948,-0.5264948027591468,-0.46670269239327383,-0.6721129088655075,-0.0,0.0
2020-06-23,1.0,-0.5170195828689699,-0.5294379875815953,-0.46811017353924533,-0.6696385925807992,-0.0,0.0
2020-06-24,1.0,-0.5145807438569653,-0.5291774229531185,-0.4725754533575549,-0.6707460878987794,-0.0,0.0
2020-06-25,1.0,-0.5104908443540183,-0.5240971515768057,-0.4770473041709054,-0.6673766531027467,-0.0,0.0
2020-06-26,1.0,-0.5103908484270735,-0.5233238004448681,-0.47632666031140775,-0.6676199555131872,-0.0,0.0
2020-06-29,1.0,-0.5065952184666117,-0.5175026951613926,-0.4821802270277126,-0.6644999682922189,-0.0,0.0
2020-06-30,1.0,-0.5168692671469831,-0.4970006665185514,-0.493604595804107,-0.6664233344970958,-0.0,0.0
2020-07-01,1.0,-0.5143944197844007,-0.4973367152821813,-0.4878249841471147,-0.6710209258084971,-0.0,0.0
2020-07-02,1.0,-0.5077785874972276,-0.5080637495643358,-0.48487056810620704,-0.667754507144894,-0.0,0.0
2020-07-06,1.0,-0.5096190355651183,-0.5056638400202507,-0.4840842931274522,-0.6647892671813695,-0.0,0.0
2020-07-07,1.0,-0.5006369832473406,-0.5242372125613096,-0.48162303331422385,-0.6783871584177337,-0.0,0.0
2020-07-08,1.0,-0.5002069470533924,-0.5246903753701169,-0.48307809863414947,-0.6758572383711675,-0.0,0.0
2020-07-09,1.0,-0.49513975204767824,-0.5265640437262964,-0.4829014883513401,-0.6824106829843516,-0.0,0.0
2020-07-10,1.0,-0.4968445209409064,-0.5276662204373047,-0.48227831962771717,-0.6805635239370178,-0.0,0.0
2020-07-13,1.0,-0.5017849174475679,-0.5250844648435009,-0.48231019315356666,-0.6781730094983106,-0.0,0.0
2020-07-14,1.0,-0.4920538870664671,-0.5232013758399949,-0.4738048982451671,-0.6957546418675754,-0.0,0.0
2020-07-15,1.0,-0.49655875605404026,-0.5190861585521285,-0.47463675758348206,-0.6960553148100943,-0.0,0.0
2020-07-16,1.0,-0.49468820719135026,-0.5016029670605985,-0.4527596178023636,-0.6940218757857682,-0.0,0.0
2020-07-17,1.0,-0.5008343040644775,-0.5006454050310108,-0.4517835217076472,-0.6950225104681548,-0.0,0.0
2020-07-20,1.0,-0.5134258080936626,-0.4995227793331637,-0.46710358869941465,-0.7014189361160601,-0.0,0.0
2020-07-21,1.0,-0.49748711750111335,-0.509987912717094,-0.4615115465360392,-0.7118455372479165,-0.0,0.0
2020-07-22,1.0,-0.5011298176378854,-0.5064765602622451,-0.4642754845485504,-0.7106712071544509,-0.0,0.0
2020-07-23,1.0,-0.5024206905338259,-0.5068480061154287,-0.46518664798063447,-0.710663778825328,-0.0,0.0
2020-07-24,1.0,-0.4954662594254081,-0.5142057204670549,-0.46107346250517006,-0.710826890649359,-0.0,0.0
2020-07-27,1.0,-0.5007643798968088,-0.5103191286069177,-0.4585005414357603,-0.7153321867634882,-0.0,0.0
2020-07-28,1.0,-0.5044645704445436,-0.5088015817335289,-0.459659417054659,-0.7160214299381338,-0.0,0.0
2020-07-29,1.0,-0.511552,-0.506976,-0.46048,-0.72096,-0.0,0.0
2020-07-30,1.0,-0.51154534987847,-0.5032941025969042,-0.4608865293590891,-0.7224318792375591,-0.0,0.0
2020-07-31,1.0,-0.5097267549753632,-0.5083189351762974,-0.4601331029628208,-0.7214436552121329,-0.0,0.0
2020-08-03,1.0,-0.5003037958491894,-0.5164849221323271,-0.4615458411947172,-0.7195164849221324,-0.0,0.0
2020-08-04,1.0,-0.49892837721122163,-0.5117238731966348,-0.4602220018553469,-0.7280317328300437,-0.0,0.0
2020-08-05,1.0,-0.49961609827884057,-0.5120289205963273,-0.46042613091048684,-0.7270778680657751,-0.0,0.0
2020-08-06,1.0,-0.5003362044122828,-0.5168582498158881,-0.4584867599500497,-0.726297588934072,-0.0,0.0
2020-08-07,1.0,-0.5061843415684133,-0.5210267613326052,-0.4610466797314229,-0.7243871879718573,-0.0,0.0
2020-08-10,1.0,-0.5029220987733608,-0.524340119452829,-0.45928328302613836,-0.7245841628668679,-0.0,0.0
2020-08-11,1.0,-0.5068127771707692,-0.519570666495276,-0.4645864130085481,-0.7225721447393791,-0.0,0.0
2020-08-12,1.0,-0.5031949394727547,-0.5232636547538773,-0.45605754102045404,-0.7284783097325241,-0.0,0.0
2020-08-13,1.0,-0.5003047704597222,-0.5317442494626416,-0.4458310609220109,-0.7302300214943377,-0.0,0.0
2020-08-14,1.0,-0.49898983420453447,-0.5318282397460155,-0.44524260013468875,-0.7308148670750089,-0.0,0.0
2020-08-17,1.0,-0.5018594511413184,-0.5366760707873814,-0.4425173121313158,-0.7249294690946396,-0.0,0.0
2020-08-18,1.0,-0.5014890959746373,-0.5374835879207096,-0.4396836071348513,-0.7237006436737439,-0.0,0.0
2020-08-19,1.0,-0.5017779913503123,-0.5438411020342784,-0.43539964760531796,-0.7225692775909018,-0.0,0.0
2020-08-20,1.0,-0.4986403045717759,-0.5433023002847361,-0.4340467735227309,-0.7232939821479988,-0.0,0.0
2020-08-21,1.0,-0.4880158299556378,-0.5587399865956021,-0.4154725050266492,-0.729326907733061,-0.0,0.0
2020-08-24,1.0,-0.487551535683467,-0.5610917574866566,-0.4201796158394324,-0.7272204289047268,-0.0,0.0
2020-08-25,1.0,-0.4879157463427126,-0.5682320176702199,-0.41169691731489483,-0.7332821153045872,-0.0,0.0
2020-08-26,1.0,-0.48760937599795623,-0.5702880500734496,-0.40438781375742483,-0.7311745545123587,-0.0,0.0
2020-08-27,1.0,-0.49219794917521176,-0.5593911215846125,-0.4106426342271193,-0.7222788357429463,-0.0,0.0
2020-08-28,1.0,-0.49877400248383913,-0.548737381778811,-0.41582014457217464,-0.7210457599592396,-0.0,0.0
2020-08-31,1.0,-0.49980894153611005,-0.5446758374729335,-0.42067889440835565,-0.7191440580817731,-0.0,0.0
2020-09-01,1.0,-0.49971348529224496,-0.5412581179167197,-0.4240417674773972,-0.7184833821469502,-0.0,0.0
2020-09-02,1.0,-0.5037740055415777,-0.5395713239275136,-0.4240899391700373,-0.7173795343800758,-0.0,0.0
2020-09-03,1.0,-0.5074065815042528,-0.540664521678188,-0.4277659201682011,-0.7098212863559619,-0.0,0.0
2020-09-04,1.0,-0.47819221172977916,-0.5543694533051194,-0.40081483119097994,-0.7249155165334933,-0.0,0.0
2020-09-08,1.0,-0.4747395011051469,-0.5577202399747395,-0.399273760656773,-0.7257972844963688,-0.0,0.0
2020-09-09,1.0,-0.4653191890025736,-0.5706484213169293,-0.3781934592932019,-0.7243738622810871,-0.0,0.0
2020-09-10,1.0,-0.4611433046202036,-0.5745967110415036,-0.3709318715740016,-0.7256695379796398,-0.0,0.0
2020-09-11,1.0,-0.4558510638297872,-0.5788172715894868,-0.3709637046307885,-0.723279098873592,-0.0,0.0
2020-09-14,1.0,-0.4527805611222445,-0.576935120240481,-0.3709293587174349,-0.73061748496994,-0.0,0.0
2020-09-15,1.0,-0.4505844845908608,-0.5788897918359693,-0.36500593861349,-0.7311370882040382,-0.0,0.0
2020-09-16,1.0,-0.4561563068431287,-0.5723201405005333,-0.3744276484977733,-0.7332685190992912,-0.0,0.0
2020-09-17,1.0,-0.44862336357642923,-0.5831789784321728,-0.3702320032649986,-0.7373873732458481,-0.0,0.0
2020-09-18,1.0,-0.44329800206359626,-0.5784322921552074,-0.37204139699215205,-0.732920614076228,-0.0,0.0
2020-09-21,1.0,-0.4418132400262426,-0.5799618857196414,-0.37205161048455127,-0.7302946046424443,-0.0,0.0
2020-09-22,1.0,-0.4402088936143599,-0.5854962786916005,-0.37084870848708484,-0.730596034773907,-0.0,0.0
2020-09-23,1.0,-0.4441070590076694,-0.5834715917984035,-0.37069964000626077,-0.7321020503991235,-0.0,0.0
2020-09-24,1.0,-0.4378962491020957,-0.5782504138167963,-0.36565789062744,-0.7413410787345014,-0.0,0.0
2020-09-25,1.0,-0.438554819352419,-0.5801350168771097,-0.3647018377297162,-0.741967745968246,-0.0,0.0
2020-09-28,1.0,-0.43649530230670786,-0.5806723475980897,-0.3609264288166807,-0.7432968130598996,-0.0,0.0
2020-09-29,1.0,-0.43422856430707873,-0.5767696909272183,-0.363440927218345,-0.741182701894317,-0.0,0.0
2020-09-30,1.0,-0.43270996048168775,-0.5783364968727635,-0.3613280642250366,-0.7393036064349504,-0.0,0.0
2020-10-01,1.0,-0.43186837112375975,-0.5815682249385711,-0.35986438991011166,-0.7370532798357748,-0.0,0.0
2020-10-02,1.0,-0.43148361395537027,-0.5766705051196664,-0.3583766456070462,-0.7457595468550621,-0.0,0.0
2020-10-05,1.0,-0.4272297549446448,-0.5817576813036447,-0.35368205000621966,-0.7471700460256251,-0.0,0.0
2020-10-06,1.0,-0.42885989437713573,-0.576825100963032,-0.35274930102516305,-0.7481205343274309,-0.0,0.0
2020-10-07,1.0,-0.42772861356932157,-0.5780158360503028,-0.352181338301506,-0.7472131656575066,-0.0,0.0
2020-10-08,1.0,-0.4329479228347929,-0.5700127777604638,-0.3590550690310718,-0.7544800074796647,-0.0,0.0
2020-10-09,1.0,-0.4313310069790628,-0.571441924227318,-0.3573965603190429,-0.7554835493519441,-0.0,0.0
2020-10-12,1.0,-0.42840679021959194,-0.5735866687431864,-0.35654882417068995,-0.7562684940040492,-0.0,0.0
2020-10-13,1.0,-0.4179759201070217,-0.5817129701645771,-0.357216190150266,-0.7542233145630465,-0.0,0.0
2020-10-14,1.0,-0.41695136343872297,-0.5770855332629357,-0.3581588918566371,-0.7535871793279085,-0.0,0.0
2020-10-15,1.0,-0.41526002234082166,-0.5781928757602085,-0.35891150552314754,-0.7505274916221919,-0.0,0.0
2020-10-16,1.0,-0.41320877688464047,-0.582818658638776,-0.35694112535303063,-0.7505974364544863,-0.0,0.0
2020-10-19,1.0,-0.4115567135014423,-0.5815576439936727,-0.3609999689835923,-0.747526441487547,-0.0,0.0
2020-10-20,1.0,-0.40272922416436674,-0.5762649494020239,-0.36154553817847285,-0.7260042931616069,-0.0,0.0
2020-10-21,1.0,-0.3992842066623842,-0.5721452387507265,-0.36343336086384637,-0.7240830809702977,-0.0,0.0
2020-10-22,1.0,-0.3992903679686783,-0.5720184749028845,-0.36356406570213806,-0.7238552595356804,-0.0,0.0
2020-10-23,1.0,-0.4001467979692948,-0.5709523518257997,-0.36335555691479604,-0.7238363202642364,-0.0,0.0
2020-10-26,1.0,-0.3941998177953235,-0.5695718190100213,-0.36146371090191315,-0.7115092620710599,-0.0,0.0
2020-10-27,1.0,-0.3895486216298092,-0.5674946985761891,-0.3647379581944865,-0.7076037564374432,-0.0,0.0
2020-10-28,1.0,-0.3911054560877336,-0.5666636371898573,-0.3647490078463449,-0.706928413462995,-0.0,0.0
2020-10-29,1.0,-0.37579483470451736,-0.570985142994907,-0.36190217882650755,-0.7048790043094355,-0.0,0.0
2020-10-30,1.0,-0.3761000602772755,-0.5709162145871006,-0.3612417118746233,-0.7056057866184449,-0.0,0.0
2020-11-02,1.0,-0.3731994105794966,-0.5689712206417467,-0.3600577391513548,-0.7050190960214117,-0.0,0.0
2020-11-03,1.0,-0.3717428545667658,-0.5699516124184774,-0.3626363718330177,-0.7011090073032187,-0.0,0.0
2020-11-04,1.0,-0.3698000596836765,-0.5626678603401969,-0.35616233960011934,-0.6955535660996718,-0.0,0.0
2020-11-05,1.0,-0.3490038655961939,-0.5825453464168897,-0.3391019922688076,-0.7028843294677372,-0.0,0.0
2020-11-06,1.0,-0.34427591938499896,-0.5780475497907454,-0.34080318185865666,-0.7050250808821347,-0.0,0.0
