Date,IWF,IWM,MTUM,PFGC,SPY,VLUE,VXX
2018-10-24,-0.33921996210631683,-0.9787652379079826,-0.0,1.0,-0.6634611947234834,-0.5934293783291031,0.0
2018-10-25,-0.3015740933361071,-0.9321822342417307,-0.0,1.0,-0.6732889536093197,-0.5601553290340476,0.0
2018-10-26,-0.27913372292884153,-0.9198349948435889,-0.0,1.0,-0.6856651770367824,-0.5529735304228257,0.0
2018-10-29,-0.27354798846629136,-0.922353425786077,-0.0,1.0,-0.6847109707538103,-0.5520389949196759,0.0
2018-10-30,-0.2596573155238128,-0.9234625553686091,-0.0,1.0,-0.6861930432991107,-0.5643992720530165,0.0
2018-10-31,-0.2623482057579479,-0.9072179014872425,-0.0,1.0,-0.6826306453813618,-0.5589439214081049,0.0
2018-11-01,-0.24248415024882405,-0.923478083032245,-0.0,1.0,-0.682527779671416,-0.560024541550208,0.0
2018-11-02,-0.24754353865961914,-0.8966253303516973,-0.0,1.0,-0.6893338754489394,-0.5547197939960696,0.0
2018-11-05,-0.24728960563762029,-0.8972760536658085,-0.0,1.0,-0.6893210462122239,-0.5541062474590053,0.0
2018-11-06,-0.26276127800320526,-0.9161523510758004,-0.0,1.0,-0.6863641013400621,-0.5445834896170765,0.0
2018-11-07,-0.26769422173071605,-0.9283591374066905,-0.0,1.0,-0.7029306054741499,-0.5569532761957423,0.0
2018-11-08,-0.3062603320635377,-0.9601092503414074,-0.0,1.0,-0.7475382735571049,-0.5798533745417954,0.0
2018-11-09,-0.30615544935139605,-0.9598260807071761,-0.0,1.0,-0.747637356714219,-0.5797549319055663,0.0
2018-11-12,-0.3060222835238061,-0.9395980367570667,-0.0,1.0,-0.7592161358506789,-0.5777594669150575,0.0
2018-11-13,-0.2763256161314414,-0.9391870265656673,-0.0,1.0,-0.7663857178420285,-0.5744158753867492,0.0
2018-11-14,-0.27548150521556486,-0.9411869415073517,-0.0,1.0,-0.767489052654064,-0.5759550001780057,0.0
2018-11-15,-0.2760604652824929,-0.9511131758567701,-0.0,1.0,-0.782189186291677,-0.5641996926705499,0.0
2018-11-16,-0.273981392364453,-0.9441414465476062,-0.0,1.0,-0.7800591737069119,-0.5664634798417282,0.0
2018-11-19,-0.27644102235055074,-0.943428510319752,-0.0,1.0,-0.7787402416853811,-0.5660713649164082,0.0
2018-11-20,-0.22448545067423703,-0.9372249822569199,-0.0,1.0,-0.790028388928318,-0.5968772178850248,0.0
2018-11-21,-0.2345165497550143,-0.9345764743205611,-0.0,1.0,-0.7927667524410448,-0.5631146674186612,0.0
2018-11-23,-0.23507449543869535,-0.9302948117361136,-0.0,1.0,-0.7937374520094396,-0.5631362051354303,0.0
2018-11-26,-0.23392410415418768,-0.9378457418695607,-0.0,1.0,-0.7913040414361721,-0.5604101335400443,0.0
2018-11-27,-0.22450124469689,-0.9410259107324428,-0.0,1.0,-0.786262753760387,-0.5543985133761088,0.0
2018-11-28,-0.2262827482201101,-0.9354329604040263,-0.0,1.0,-0.7890786658717076,-0.5563777925858381,0.0
2018-11-29,-0.2027613001699795,-0.9228847955042148,-0.0,1.0,-0.784264751795192,-0.5590245256183438,0.0
2018-11-30,-0.2019511179002916,-0.92376058880711,-0.0,1.0,-0.7846826829606999,-0.5613109290376336,0.0
2018-12-03,-0.1977403094037893,-0.9278289588041022,-0.0,1.0,-0.7876238484269077,-0.5632191899878324,0.0
2018-12-04,-0.19021042049433218,-0.9312233507817104,-0.0,1.0,-0.7841716642978472,-0.5609942108364822,0.0
2018-12-06,-0.18295358649789029,-0.8741603375527425,-0.0,1.0,-0.7870717299578058,-0.5313417721518987,0.0
2018-12-07,-0.18334008370460375,-0.8742405832320778,-0.0,1.0,-0.7872282975563657,-0.5303766707168894,0.0
2018-12-10,-0.1458829847940653,-0.8923164714175422,-0.0,1.0,-0.8026920882145615,-0.5158269275955826,0.0
2018-12-11,-0.1537557503106007,-0.8898290856586414,-0.0,1.0,-0.8051442194687888,-0.5091165508209933,0.0
2018-12-12,-0.15683637097316566,-0.8905104579998656,-0.0,1.0,-0.8078888963615576,-0.50743156903625,0.0
2018-12-13,-0.15657227317007624,-0.8863918841748126,-0.0,1.0,-0.8107763109274748,-0.5054251066545735,0.0
2018-12-14,-0.15881009938221866,-0.880774912704808,-0.0,1.0,-0.8126846629062584,-0.5052377115229654,0.0
2018-12-17,-0.151826675149851,-0.880320128587215,-0.0,1.0,-0.8081237651943877,-0.5083883066001407,0.0
2018-12-18,-0.14053874293315596,-0.8706019288327237,-0.0,1.0,-0.8054206850681742,-0.5090123046225473,0.0
2018-12-19,-0.1393554395184089,-0.8709881265174444,-0.0,1.0,-0.8060997106462234,-0.5094289420294675,0.0
2018-12-20,-0.13877672602104985,-0.8600648705897926,-0.0,1.0,-0.8066459257297941,-0.504269543920037,0.0
2018-12-21,-0.13481110635354568,-0.8601165969500345,-0.0,1.0,-0.8080761503244294,-0.49069529989130795,0.0
2018-12-24,-0.1295845931378993,-0.8572038911528855,-0.0,1.0,-0.8079071907453661,-0.49175101879847516,0.0
2018-12-26,-0.13039512687709698,-0.8669337763445063,-0.0,1.0,-0.7840646275122969,-0.4760415648718199,0.0
2018-12-27,-0.09180111331257666,-0.8367141554234677,-0.0,1.0,-0.72846494952354,-0.48793911375286986,0.0
2018-12-28,-0.08906068319663116,-0.8394456490996512,-0.0,1.0,-0.7280412306338582,-0.4860312372332736,0.0
2018-12-31,-0.08807996982270841,-0.8415377844838425,-0.0,1.0,-0.7279642902049541,-0.4858543945680875,0.0
2019-01-02,-0.08773143054726056,-0.8416999339892497,-0.0,1.0,-0.7281300097444441,-0.48580768868072793,0.0
2019-01-03,-0.10241551979340535,-0.83916480332567,-0.0,1.0,-0.7430479009857337,-0.4646490095424055,0.0
2019-01-04,-0.053030779882923144,-0.8652671995971549,-0.0,1.0,-0.7395669415245169,-0.48936237175048775,0.0
2019-01-07,-0.036669449339888076,-0.8423461027115605,-0.0,1.0,-0.7395108678848592,-0.47333271496150636,0.0
2019-01-08,-0.040670004326596204,-0.8225786513381546,-0.0,1.0,-0.755578218678534,-0.47159898634031777,0.0
2019-01-09,-0.0395358167957779,-0.8166723249282429,-0.0,1.0,-0.7552853306996697,-0.4748310237338353,0.0
2019-01-10,-0.04055887977299365,-0.8141693911541545,-0.0,1.0,-0.756214915797915,-0.4733822712972673,0.0
2019-01-11,-0.041758038113475615,-0.8069926182166353,-0.0,1.0,-0.7589029249158353,-0.48092781913086446,0.0
2019-01-14,-0.0427149656920319,-0.8049082030042652,-0.0,1.0,-0.7557334487234963,-0.4874204116956173,0.0
2019-01-15,-0.03855317305609704,-0.7992512144558929,-0.0,1.0,-0.7546334973235559,-0.501717256103221,0.0
2019-01-16,-0.02213622291021672,-0.8038390092879256,-0.0,1.0,-0.7486377708978328,-0.5213312693498452,0.0
2019-01-17,-0.016914102287107626,-0.8088212599154295,-0.0,1.0,-0.7457020278403654,-0.5150776258526498,0.0
2019-01-18,-0.024744502942087333,-0.8026323939300093,-0.0,1.0,-0.7434809538556828,-0.5261071539176215,0.0
2019-01-22,-0.0,-0.8663830851995497,-0.0,1.0,-0.8502126861003378,-0.4111409983735769,0.0
2019-01-23,-0.0,-0.861068654667956,-0.0,1.0,-0.858791602982002,-0.3993886272185658,0.0
2019-01-24,-0.0,-0.865281272326282,-0.0,1.0,-0.8401515857484546,-0.40083247911036557,0.0
2019-01-25,-0.0,-0.8461660029078956,-0.0,1.0,-0.9742398381692902,-0.34035021177065555,0.0
2019-01-28,-0.0,-0.8109173472927375,-0.0,1.0,-1.0148844249629465,-0.3276780927753776,0.0
2019-01-29,-0.0,-0.8126911073984174,-0.0,1.0,-1.0064621883176244,-0.33313368849100017,0.0
2019-01-30,-0.0,-0.8097363210660298,-0.0,1.0,-0.9983343285458375,-0.33473710676011187,0.0
2019-01-31,-0.0,-0.8233202202989772,-0.0,1.0,-0.9590558615263574,-0.3647521636506688,0.0
2019-02-01,-0.0,-0.8219238527483611,-0.0,1.0,-0.963785930408472,-0.36608043368633386,0.0
2019-02-04,-0.0,-0.8223483057525611,-0.0,1.0,-0.9668715524034674,-0.36283687943262416,0.0
2019-02-05,-0.0,-0.8303116147308783,-0.0,1.0,-0.9724897702234814,-0.34482215926975135,0.0
2019-02-06,-0.0,-0.8225958813527302,-0.0,1.0,-0.9755967000440835,-0.35062031614081496,0.0
2019-02-07,-0.0,-0.8255870761814805,-0.0,1.0,-0.9772334950981987,-0.454157574178419,0.0
2019-02-08,-0.0,-0.8279004442121766,-0.0,1.0,-0.997125685915861,-0.4412398745753854,0.0
2019-02-11,-0.0,-0.8228249844583319,-0.0,1.0,-1.000098157903347,-0.4490069692111376,0.0
2019-02-12,-0.0,-0.8314363499196379,-0.0,1.0,-1.002558467543543,-0.4460917768229082,0.0
2019-02-13,-0.0,-0.8399711541613399,-0.0,1.0,-0.9985249287048874,-0.4394401284950995,0.0
2019-02-14,-0.0,-0.7979174194396085,-0.0,1.0,-1.0247019019150545,-0.4622080609663963,0.0
2019-02-15,-0.0,-0.7999605833661806,-0.0,1.0,-1.0234857443174352,-0.46130600446721853,0.0
2019-02-19,-0.0,-0.7831724771846891,-0.0,1.0,-1.0400827260193026,-0.4594905127700086,0.0
2019-02-20,-0.0,-0.7884381671867302,-0.0,1.0,-1.0415831827886353,-0.45455739858761707,0.0
2019-02-21,-0.0,-0.7948094612352168,-0.0,1.0,-1.0425755584756897,-0.44776609724047306,0.0
2019-02-22,-0.0,-0.791257512561989,-0.0,1.0,-1.0492955433675983,-0.4436270485073402,0.0
2019-02-25,-0.0,-0.7821101675313089,-0.0,1.0,-1.0632785910187357,-0.45897630770247494,0.0
2019-02-26,-0.0,-0.7879518072289157,-0.0,1.0,-1.0569400891236178,-0.4559498267040766,0.0
2019-02-27,-0.0,-0.780557847829675,-0.0,1.0,-1.072289156626506,-0.4480277273477471,0.0
2019-02-28,-0.0,-0.784651423669537,-0.0,1.0,-1.0744663301329638,-0.44023227424197425,0.0
2019-03-01,-0.0,-0.7830689575569699,-0.0,1.0,-1.076542558453979,-0.4382481944398642,0.0
2019-03-04,-0.0,-0.7789754746835442,-0.0,1.0,-1.072652953586498,-0.4447850738396624,0.0
2019-03-05,-0.0,-0.76733965568516,-0.0,1.0,-1.0872352377490664,-0.4497901728182929,0.0
2019-03-06,-0.0,-0.7659750214762441,-0.0,1.0,-1.087887398400846,-0.450175113989295,0.0
2019-03-07,-0.0,-0.7465062623599209,-0.0,1.0,-1.1131179960448254,-0.4363546473302571,0.0
2019-03-08,-0.0,-0.739114526161727,-0.0,1.0,-1.1569370987592722,-0.43029637760702527,0.0
2019-03-11,-0.0,-0.7380984355066138,-0.0,1.0,-1.1575908144765996,-0.46159269455448865,0.0
2019-03-12,-0.0,-0.6935976644714509,-0.0,1.0,-1.1833118337972706,-0.5177540905696245,0.0
2019-03-13,-0.0,-0.7081981766654146,-0.0,1.0,-1.1857820876156655,-0.520503977874142,0.0
2019-03-14,-0.0,-0.7151717557251909,-0.0,1.0,-1.1733574154852782,-0.5193565976008725,0.0
2019-03-15,-0.0,-0.7090113496513059,-0.0,1.0,-1.1783467797073703,-0.5312115410912074,0.0
2019-03-18,-0.0,-0.7210128678373063,-0.0,1.0,-1.1843930037603063,-0.54445096077552,0.0
2019-03-19,-0.0,-0.7230992937266306,-0.0,1.0,-1.1832156211051101,-0.5558094446752527,0.0
2019-03-20,-0.0,-0.7323376172282042,-0.0,1.0,-1.1817992358457798,-0.559291420632164,0.0
2019-03-21,-0.0,-0.7349786525044257,-0.0,1.0,-1.1962581137838868,-0.5399007254677358,0.0
2019-03-22,-0.0,-0.7252624603257647,-0.0,1.0,-1.2300233685605662,-0.5325939102228733,0.0
2019-03-25,-0.0,-0.63974168594813,-0.0,1.0,-1.2763753151224229,-0.537279414303968,0.0
2019-03-26,-0.0,-0.6627624078965662,-0.0,1.0,-1.2721048241345754,-0.5407340469901293,0.0
2019-03-27,-0.0,-0.6486317544103348,-0.0,1.0,-1.2820183358799833,-0.5420197249618003,0.0
2019-03-28,-0.0,-0.6469340934371524,-0.0,1.0,-1.280241935483871,-0.54890850945495,0.0
2019-03-29,-0.0,-0.651380293442737,-0.0,1.0,-1.28162158403449,-0.5437730338641263,0.0
2019-04-01,-0.0,-0.6586882512332384,-0.0,1.0,-1.2815257416799832,-0.5336621969012715,0.0
2019-04-02,-0.0,-0.671020719284873,-0.0,1.0,-1.2941237613471002,-0.4996188760307671,0.0
2019-04-03,-0.0,-0.6704588810655198,-0.0,1.0,-1.2895841281953453,-0.5084804550657279,0.0
2019-04-04,-0.0,-0.6691752791842964,-0.0,1.0,-1.2956579038634946,-0.5032947215093293,0.0
2019-04-05,-0.0,-0.6662615459406903,-0.0,1.0,-1.2971039655531633,-0.509063129383985,0.0
2019-04-08,-0.0,-0.6607012797835814,-0.0,1.0,-1.296639267505983,-0.5108729580688794,0.0
2019-04-09,-0.0,-0.6370788853459033,-0.0,1.0,-1.342541244974352,-0.4863441009288784,0.0
2019-04-10,-0.0,-0.6407195986853487,-0.0,1.0,-1.3437121605258608,-0.47521190105518085,0.0
2019-04-11,-0.0,-0.634172487723909,-0.0,1.0,-1.3479147935541878,-0.47600110657721834,0.0
2019-04-12,-0.0,-0.6344829971979106,-0.0,1.0,-1.3431002871276854,-0.4817864185145467,0.0
2019-04-15,-0.0,-0.6390468923418423,-0.0,1.0,-1.3358421198668144,-0.4934794672586015,0.0
2019-04-16,-0.0,-0.6407561567811307,-0.0,1.0,-1.3373222337842525,-0.4905306971904266,0.0
2019-04-17,-0.0,-0.629911412193851,-0.0,1.0,-1.3425742574257427,-0.501545944068091,0.0
2019-04-18,-0.0,-0.6181255649030104,-0.0,1.0,-1.3401932837377457,-0.5180073698115831,0.0
2019-04-22,-0.0,-0.6197408748955141,-0.0,1.0,-1.3406937865700752,-0.5224296461409863,0.0
2019-04-23,-0.0,-0.6317732274690068,-0.0,1.0,-1.3357709987463433,-0.5148349352277476,0.0
2019-04-24,-0.0,-0.6287283598692901,-0.0,1.0,-1.329590488771466,-0.5180073698115831,0.0
2019-04-25,-0.0,-0.6463346938775509,-0.0,1.0,-1.1900408163265306,-0.4289306122448979,0.0
2019-04-26,-0.0,-0.6260173188358616,-0.0,1.0,-1.200240901100332,-0.42916205482127745,0.0
2019-04-29,-0.0,-0.608287418902618,-0.0,1.0,-1.2010563035894761,-0.4508199393603494,0.0
2019-04-30,-0.0,-0.6052614421697745,-0.0,1.0,-1.2019820054765942,-0.45260138218802975,0.0
2019-05-01,-0.0,-0.5916829745596869,-0.0,1.0,-1.215296803652968,-0.4545988258317026,0.0
2019-05-02,-0.0,-0.5944509650495566,-0.0,1.0,-1.2038993218570684,-0.4619522691705791,0.0
2019-05-03,-0.0,-0.5973657614188375,-0.0,1.0,-1.2023929840576404,-0.46040491637596587,0.0
2019-05-06,-0.0,-0.5590214267049909,-0.0,1.0,-1.2301084400313562,-0.4771688006271231,0.0
2019-05-07,-0.0,-0.5621220540646554,-0.0,1.0,-1.2299218775536889,-0.47664498414670026,0.0
2019-05-08,-0.0,-0.5521041101265409,-0.0,1.0,-1.206879639015139,-0.5107739593892031,0.0
2019-05-09,-0.0,-0.562244007251729,-0.0,1.0,-1.2300745316591686,-0.5649634056268046,0.0
2019-05-10,-0.0,-0.5633490248823134,-0.0,1.0,-1.239172831203766,-0.5599193006052454,0.0
2019-05-13,-0.0,-0.5619434830818857,-0.0,1.0,-1.2354759584691375,-0.5626827055542488,0.0
2019-05-14,-0.0,-0.5075951470832641,-0.0,1.0,-1.2523849094233006,-0.5639355160378926,0.0
2019-05-15,-0.0,-0.5042578670747123,-0.012673807464573215,1.0,-1.2602953895283082,-0.5492315880513605,0.0
2019-05-16,-0.0,-0.5050589096718365,-0.015576116621180856,1.0,-1.258636756972642,-0.5489582639952073,0.0
2019-05-17,-0.0,-0.4916577682861719,-0.033735985050720764,1.0,-1.2527028830752804,-0.5588294180459157,0.0
2019-05-20,-0.0,-0.47527096881774217,-0.04512256128064032,1.0,-1.2531599132899782,-0.5614473903618475,0.0
2019-05-21,-0.0,-0.47225277472252775,-0.051328200513282005,1.0,-1.2481751824817517,-0.5612438756124387,0.0
2019-05-22,-0.0,-0.4622259136212625,-0.06279069767441861,1.0,-1.2403986710963457,-0.5568438538205981,0.0
2019-05-23,-0.0,-0.45424088632368065,-0.047699605267522475,1.0,-1.2449331608451917,-0.5702059906458353,0.0
2019-05-24,-0.0,-0.44013630198167203,-0.053693717537301094,1.0,-1.2459390611043109,-0.5684983623912396,0.0
2019-05-28,-0.0,-0.4430258326993683,-0.0499123474349221,1.0,-1.2448979591836735,-0.5698078258856217,0.0
2019-05-29,-0.0,-0.4461873063995254,-0.05078099255256047,1.0,-1.2476438410334145,-0.5506491794635207,0.0
2019-05-30,-0.0,-0.4468183316848005,-0.051302340916584234,1.0,-1.2502143092647544,-0.5486976590834157,0.0
2019-05-31,-0.0,-0.44602300820779917,-0.049971981408840696,1.0,-1.2489039786399447,-0.551405874015229,0.0
2019-06-03,-0.0,-0.4472840314136126,-0.07303664921465969,1.0,-1.2407395287958116,-0.5111910994764398,0.0
2019-06-04,-0.0,-0.43573883161512034,-0.07880870561282934,1.0,-1.2610702012763868,-0.4971690394370807,0.0
2019-06-05,-0.0,-0.4205797757166403,-0.10454707041980416,1.0,-1.2588953882946063,-0.4477587822770902,0.0
2019-06-06,-0.0,-0.4162484214616456,-0.11592138069488067,1.0,-1.2672020205290937,-0.4386555710261309,0.0
2019-06-07,-0.0,-0.4431065818512268,-0.11424120472543166,1.0,-1.2509411917434765,-0.43716733740101255,0.0
2019-06-10,-0.0,-0.4478205999417532,-0.12008542859916511,1.0,-1.2291363298061677,-0.4388894282108533,0.0
2019-06-11,-0.0,-0.4470301850048685,-0.13758519961051607,1.0,-1.228172671210646,-0.43294384939954567,0.0
2019-06-12,-0.0,-0.4366288492706645,-0.13089141004862237,1.0,-1.2314100486223662,-0.44256077795786064,0.0
2019-06-13,-0.0,-0.4480018165304269,-0.14272739068379395,1.0,-1.219118982742961,-0.4339561437654081,0.0
2019-06-14,-0.0,-0.43535251938613284,-0.16060478245352197,1.0,-1.2304273060575583,-0.41815645176989713,0.0
2019-06-17,-0.0,-0.4297102858253937,-0.16284269881392183,1.0,-1.2396461209410847,-0.4084840235919372,0.0
2019-06-18,-0.0,-0.43484598192595475,-0.16499854241570303,1.0,-1.2329219706539694,-0.40630972046772257,0.0
2019-06-19,-0.0,-0.41834589384481036,-0.18798719151275997,1.0,-1.2335931688068054,-0.3945402205906136,0.0
2019-06-20,-0.0,-0.41710070848565234,-0.18401216395457928,1.0,-1.2371971142958818,-0.39678431626281907,0.0
2019-06-21,-0.0,-0.42846500178149194,-0.18119392349301977,1.0,-1.2252453600233213,-0.40413953940336217,0.0
2019-06-24,-0.0,-0.41589421144746225,-0.19323264406559928,1.0,-1.2022428210280678,-0.42966876255914954,0.0
2019-06-25,-0.0,-0.41437036557329276,-0.19541495321050417,1.0,-1.2004015153968202,-0.42784055953113365,0.0
2019-06-26,-0.0,-0.4161237785016287,-0.18169381107491858,1.0,-1.1797719869706842,-0.47973941368078177,0.0
2019-06-27,-0.0,-0.41161121983039795,-0.18897586431833008,1.0,-1.179778212654925,-0.4811806914546641,0.0
2019-06-28,-0.0,-0.388077224106444,-0.1964844769110357,1.0,-1.194364727367597,-0.4822593268979911,0.0
2019-07-01,-0.0,-0.3914425665812437,-0.19421286534531418,1.0,-1.1927855451390017,-0.46546858273591335,0.0
2019-07-02,-0.0,-0.4014600908500974,-0.18796236210253084,1.0,-1.187053861129137,-0.46817001946787806,0.0
2019-07-03,-0.0,-0.39887093634416976,-0.19077282460580106,1.0,-1.1865875024333268,-0.4682045292323665,0.0
2019-07-05,-0.0,-0.38054919908466817,-0.2055573716900948,1.0,-1.2056554429552142,-0.47731284733573065,0.0
2019-07-08,-0.0,-0.38247884194360027,-0.20233310459758846,1.0,-1.2033134006469954,-0.4795281508348854,0.0
2019-07-09,-0.0,-0.37280544021970125,-0.2038774642822114,1.0,-1.2057410010788898,-0.4869715892372577,0.0
2019-07-10,-0.0,-0.3306327790663487,-0.18980105190944432,1.0,-1.2451406357191859,-0.5011923818235275,0.0
2019-07-11,-0.0,-0.33388747636742944,-0.18361692418019426,1.0,-1.2407914466392855,-0.5014016559097725,0.0
2019-07-12,-0.0,-0.31639601885804086,-0.18540466212676796,1.0,-1.2550091671031955,-0.5171555788370875,0.0
2019-07-15,-0.0,-0.33165088001048804,-0.1952410606010947,1.0,-1.2397168234407263,-0.5108977090229753,0.0
2019-07-16,-0.0,-0.317034145092643,-0.1254120131844219,1.0,-1.2081666613331628,-0.5494895836666773,0.0
2019-07-17,-0.0,-0.33140464164695355,-0.11981331116936257,1.0,-1.2048462374528484,-0.5406943290070968,0.0
2019-07-18,-0.0,-0.3316530006700061,-0.12312159014772038,1.0,-1.1982260791883357,-0.5375043869444533,0.0
2019-07-19,-0.0,-0.33309935549741565,-0.12108353008742263,1.0,-1.202763065535065,-0.533628996235084,0.0
2019-07-22,-0.0,-0.34044653947829406,-0.12319648374048475,1.0,-1.1977577475554988,-0.5236487562505971,0.0
2019-07-23,-0.0,-0.34157296212531457,-0.12368999458478007,1.0,-1.1970502978370976,-0.5231102475074062,0.0
2019-07-24,-0.0,-0.3415783274440518,-0.1270174768407984,1.0,-1.195205806513227,-0.5195937987457422,0.0
2019-07-25,-0.0,-0.31141217723940073,-0.13869939432578898,1.0,-1.235702900860695,-0.50197641058336,0.0
2019-07-26,-0.0,-0.3028604191883799,-0.14286169331719437,1.0,-1.2392813913486653,-0.5003503854239664,0.0
2019-07-29,-0.0,-0.29841330529535465,-0.14538329191359206,1.0,-1.2349455171095394,-0.5073918307525649,0.0
2019-07-30,-0.0,-0.2979746512960958,-0.1495127698872683,1.0,-1.2254951913890835,-0.5115279281574422,0.0
2019-07-31,-0.0,-0.3064423810735182,-0.14891249046044264,1.0,-1.219505214958026,-0.5049923683541084,0.0
2019-08-01,-0.0,-0.2969339140092947,-0.07011954520211616,1.0,-1.1466986233303131,-0.409142723526145,0.0
2019-08-02,-0.0,-0.29127206828013563,-0.07272302116216532,1.0,-1.1469367473401146,-0.4120191745586344,0.0
2019-08-05,-0.0,-0.2908421268013212,-0.06778521528163456,1.0,-1.146619508345269,-0.4177895998363099,0.0
2019-08-06,-0.0,-0.2923333717048463,-0.0707378841947738,1.0,-1.0951421664556233,-0.41967883043628407,0.0
2019-08-07,-0.0,-0.3177382894096775,-0.06355338083383409,1.0,-1.069362177010902,-0.41082210204023234,0.0
2019-08-08,-0.0,-0.3172401936907252,-0.0661012578436148,1.0,-1.071774447723561,-0.41013151485630783,0.0
2019-08-09,-0.0,-0.30712056737588656,-0.054127659574468086,1.0,-1.0519716312056737,-0.4236595744680851,0.0
2019-08-12,-0.0,-0.30336189102835975,-0.05400514604009387,1.0,-1.058585687222552,-0.4115135578364012,0.0
2019-08-13,-0.0,-0.2746904046502485,-0.053270057004858054,1.0,-1.0570610204712028,-0.4231276852657887,0.0
2019-08-14,-0.0,-0.2871328554294162,-0.05402917631307355,1.0,-1.0301246827145687,-0.41800786588937544,0.0
2019-08-15,-0.0,-0.329986013986014,-0.08713286713286714,1.0,-1.0352167832167831,-0.3448671328671329,0.0
2019-08-16,-0.0,-0.3387767635318092,-0.08396840018982218,1.0,-1.0231136420735283,-0.3456438600898864,0.0
2019-08-19,-0.0,-0.318130083557727,-0.08638925131166199,1.0,-1.0314521278072344,-0.3400327568497904,0.0
2019-08-20,-0.0,-0.3153075901748174,-0.09421332153131223,1.0,-1.0219351626466031,-0.33464262004868334,0.0
2019-08-21,-0.0,-0.3183034851955076,-0.12144374844780485,1.0,-1.0034217279726263,-0.31631667540495045,0.0
2019-08-22,-0.0,-0.3196637729089155,-0.12123466997381839,1.0,-1.0063938266501309,-0.30866749345459554,0.0
2019-08-23,-0.0,-0.32299912049252416,-0.11818381706244502,1.0,-1.0029683377308707,-0.3042821020228672,0.0
2019-08-26,-0.0,-0.3151139391961712,-0.11752868874748464,1.0,-0.9940990917496056,-0.2925708380921303,0.0
2019-08-27,-0.0,-0.3137153720803911,-0.11605105920695273,1.0,-0.9918250950570342,-0.29432373709940246,0.0
2019-08-28,-0.0,-0.3077820906055753,-0.11992074047935722,1.0,-0.9946798403952118,-0.29195733014847586,0.0
2019-08-29,-0.0,-0.29550634972321715,-0.12656029523499404,1.0,-1.00179094757408,-0.28969933789210894,0.0
2019-08-30,-0.0,-0.29223027810842983,-0.12961259603938968,1.0,-1.0003787468888647,-0.283113299426469,0.0
2019-09-03,-0.0,-0.3010924233410849,-0.142312476339841,1.0,-0.9870477529609,-0.27356551836028337,0.0
2019-09-04,-0.0,-0.2917624158533618,-0.1492605909865095,1.0,-0.9853469950525833,-0.27713644597042364,0.0
2019-09-05,-0.0,-0.3035083461424372,-0.14734514467545776,1.0,-0.9891324865841491,-0.2566674756627026,0.0
