Date,IWF,IWM,KRYS,MTUM,SPY,VLUE,VXX
2018-10-22,-1.9463738508682327,-3.784856996935649,1.0,-0.06307456588355465,-3.09767620020429,-2.876149131767109,0.0
2018-10-23,-1.9557271557271558,-3.82033462033462,1.0,-0.04671814671814672,-3.1366795366795364,-2.9104247104247105,0.0
2018-10-24,-1.9587191358024691,-3.812114197530865,1.0,-0.02263374485596708,-3.145318930041152,-2.921424897119342,0.0
2018-10-25,-1.7679090029041626,-3.5430784123910937,1.0,-0.0,-3.0712729912875116,-2.718417231364956,0.0
2018-10-26,-1.7119241521818402,-3.5513552935456425,1.0,-0.0,-3.153397350188404,-2.738300717150845,0.0
2018-10-29,-1.6332092688197863,-3.5506063152839475,1.0,-0.0,-3.0985712570536674,-2.723976467763237,0.0
2018-10-30,-1.6181229773462784,-3.545367373846338,1.0,-0.0,-3.0938511326860842,-2.7287546446122497,0.0
2018-10-31,-1.6036226770171724,-3.4407198306280877,1.0,-0.0,-3.0457539402493534,-2.671959538932016,0.0
2018-11-01,-1.562404959644403,-3.4499941513627324,1.0,-0.0,-3.0279564861387294,-2.6569189378874722,0.0
2018-11-02,-1.5488948038421477,-3.3968290707094084,1.0,-0.0,-3.0037032750839026,-2.6234232149056824,0.0
2018-11-05,-1.5454440333024975,-3.398820536540241,1.0,-0.0,-3.001503237742831,-2.6177150786308974,0.0
2018-11-06,-1.5635647236064434,-3.4192838104067675,1.0,-0.0,-2.998261675744582,-2.6077181596940546,0.0
2018-11-07,-1.5688490214352284,-3.4425675675675675,1.0,-0.0,-3.012698042870457,-2.6254659832246037,0.0
2018-11-08,-1.46498728911486,-3.4565518835220708,1.0,-0.0,-2.984515830829674,-2.649295123642246,0.0
2018-11-09,-1.4686885056140757,-3.462553536288923,1.0,-0.0,-2.9891191110082187,-2.655052668132886,0.0
2018-11-12,-1.5053903565928206,-3.480511787702879,1.0,-0.0,-3.124155905698377,-2.7368795166449473,0.0
2018-11-13,-1.4067658684026971,-3.433968844454778,1.0,-0.0,-3.09462915601023,-2.6898395721925135,0.0
2018-11-14,-1.4078440527605929,-3.4514999416365124,1.0,-0.0,-3.109256449165402,-2.7042138438193066,0.0
2018-11-15,-1.4248698532891624,-3.5136062470421203,1.0,-0.0,-3.1784193090392807,-2.7146237576904877,0.0
2018-11-16,-1.4113961461165623,-3.4856366000709302,1.0,-0.0,-3.182763920085117,-2.741813453126847,0.0
2018-11-19,-1.434622248661511,-3.503985722784057,1.0,-0.0,-3.198691255205235,-2.760380725758477,0.0
2018-11-20,-1.2851908757830044,-3.476539416144664,1.0,-0.0,-3.2180593310483396,-2.8391443091833115,0.0
2018-11-21,-1.2980836644075717,-3.4477681701332084,1.0,-0.0,-3.201682636129937,-2.737438653891096,0.0
2018-11-23,-1.3038196472374721,-3.4081298913678304,1.0,-0.0,-3.2229879686952456,-2.746057703539306,0.0
2018-11-26,-1.3019992984917574,-3.4275692739389685,1.0,-0.0,-3.2199228340933006,-2.7421957207997196,0.0
2018-11-27,-1.2715962441314554,-3.477582159624413,1.0,-0.0,-3.235093896713615,-2.7529342723004695,0.0
2018-11-28,-1.2809849198868992,-3.468190386427898,1.0,-0.0,-3.2600141376060323,-2.772148916116871,0.0
2018-11-29,-1.1726136363636366,-3.3436363636363637,1.0,-0.0,-3.1547727272727273,-2.6926136363636366,0.0
2018-11-30,-1.171172194457065,-3.343025897319401,1.0,-0.0,-3.1547024079963655,-2.689572921399364,0.0
2018-12-03,-1.1690958779321339,-3.3536779776816217,1.0,-0.0,-3.1663630152584834,-2.697790936005466,0.0
2018-12-04,-1.1408177249885794,-3.3933302878026494,1.0,-0.0,-3.1745089081772497,-2.7120831429876655,0.0
2018-12-06,-1.077416548874633,-3.1211264542785697,1.0,-0.0,-3.1151462433402197,-2.55953028161357,0.0
2018-12-07,-1.0745051120295845,-3.1231237763758974,1.0,-0.0,-3.1173591472699584,-2.5615618881879487,0.0
2018-12-10,-0.9761161915008069,-3.145669714900484,1.0,-0.0,-3.1251210328133405,-2.5114577729962346,0.0
2018-12-11,-0.9775172117039588,-3.144685886402754,1.0,-0.0,-3.1240318416523234,-2.510972461273666,0.0
2018-12-12,-0.9775147928994082,-3.1449166218396987,1.0,-0.0,-3.123722431414739,-2.5123184507799894,0.0
2018-12-13,-0.9746726765400301,-3.1287830006439155,1.0,-0.0,-3.1262073406310367,-2.5022537025112688,0.0
2018-12-14,-0.9985958090300282,-3.0953769712680925,1.0,-0.0,-3.1824368114063515,-2.5251674227694965,0.0
2018-12-17,-0.9410311493018259,-3.09140708915145,1.0,-0.0,-3.1424274973147153,-2.5661654135338345,0.0
2018-12-18,-0.8915497415339171,-3.026268593733516,1.0,-0.0,-3.096529169743644,-2.535288532545627,0.0
2018-12-19,-0.8831113929401818,-3.0348763474952447,1.0,-0.0,-3.107271190023251,-2.5433312196153035,0.0
2018-12-20,-0.8713389121338911,-2.976987447698745,1.0,-0.0,-3.1008368200836816,-2.5110878661087863,0.0
2018-12-21,-0.8462093862815885,-2.9485301701908204,1.0,-0.0,-3.072717895822589,-2.447137699845281,0.0
2018-12-24,-0.7798351816054532,-2.8702818191067245,1.0,-0.0,-3.0438498321294127,-2.4800081391799775,0.0
2018-12-26,-0.7777327114175624,-2.9261813019671465,1.0,-0.0,-2.987223686878929,-2.448793348205232,0.0
2018-12-27,-0.5706961151646618,-2.8748767501479,1.0,-0.0,-2.856241372510353,-2.5582725300729643,0.0
2018-12-28,-0.5574207563937987,-2.896316776932952,1.0,-0.0,-2.862348178137652,-2.558605707514565,0.0
2018-12-31,-0.557037037037037,-2.8984691358024692,1.0,-0.0,-2.86241975308642,-2.558617283950617,0.0
2019-01-02,-0.546225949679329,-2.8981746423285646,1.0,-0.0,-2.85841144548594,-2.563986186482486,0.0
2019-01-03,-0.5286979011240426,-2.9290758977419675,1.0,-0.0,-2.877051626380185,-2.6124539938326867,0.0
2019-01-04,-0.4257835600236547,-2.9563374728957226,1.0,-0.0,-2.840232603981865,-2.6337472895722454,0.0
2019-01-07,-0.3644552876043915,-2.7985361734071503,1.0,-0.0,-2.727503049638735,-2.4929154546307593,0.0
2019-01-08,-0.37179726949691416,-2.753226108097999,1.0,-0.0,-2.7449036843089587,-2.4811109033102676,0.0
2019-01-09,-0.3635686347550754,-2.7283479232631773,1.0,-0.0,-2.7376606444403055,-2.483143974669398,0.0
2019-01-10,-0.37039116601160393,-2.7291783642148606,1.0,-0.0,-2.764832491109863,-2.4935429533969677,0.0
2019-01-11,-0.37422564295100436,-2.719448094612352,1.0,-0.0,-2.77754833865215,-2.514923972217008,0.0
2019-01-14,-0.4021248589695375,-2.722452049642723,1.0,-0.0,-2.7798044377585556,-2.4976494922903347,0.0
2019-01-15,-0.38648699232640843,-2.694366460789819,1.0,-0.0,-2.755661613325847,-2.5216170690623243,0.0
2019-01-16,-0.35602730758440104,-2.699710090713551,1.0,-0.0,-2.7438511175535396,-2.5523239502478257,0.0
2019-01-17,-0.36180620884289744,-2.702069614299153,1.0,-0.0,-2.770084666039511,-2.5733772342427095,0.0
2019-01-18,-0.3771088957055215,-2.7096434049079754,1.0,-0.0,-2.8197852760736195,-2.6793519938650308,0.0
2019-01-22,-0.0,-2.9868677541807735,1.0,-0.0,-3.3604185903354877,-2.912280701754386,0.0
2019-01-23,-0.0,-2.916005359167268,1.0,-0.0,-3.4004946923631865,-2.989693909100278,0.0
2019-01-24,-0.0,-2.8874165382639956,1.0,-0.0,-3.4151001540832047,-2.9695942475603494,0.0
2019-01-25,-0.0,-2.792673836652114,1.0,-0.0,-3.7075923756788414,-3.1481205409434567,0.0
2019-01-28,-0.0,-2.744974337040205,1.0,-0.0,-3.7868905047048758,-3.1610350727117194,0.0
2019-01-29,-0.0,-2.616961204642894,1.0,-0.0,-3.7175572519083966,-3.1224511136672586,0.0
2019-01-30,-0.0,-2.618873445501097,1.0,-0.0,-3.714912739053193,-3.11673111087888,0.0
2019-01-31,-0.0,-2.637669180700486,1.0,-0.0,-3.5809484450873024,-3.1130282053931193,0.0
2019-02-01,-0.0,-2.615629492708975,1.0,-0.0,-3.5782501540357363,-3.0751694393099203,0.0
2019-02-04,-0.0,-2.6201312013120135,1.0,-0.0,-3.5677531775317752,-3.062218122181222,0.0
2019-02-05,-0.0,-2.5964263709180533,1.0,-0.0,-3.5614089135346068,-3.1113164920928327,0.0
2019-02-06,-0.0,-2.58628841607565,1.0,-0.0,-3.561928255730291,-3.1303319971220063,0.0
2019-02-07,-0.0,-2.586549288565872,1.0,-0.0,-3.5391544682157847,-3.110758521854847,0.0
2019-02-08,-0.0,-2.5459624174707973,1.0,-0.0,-3.529304215337735,-3.082173692229558,0.0
2019-02-11,-0.0,-2.5526958290946085,1.0,-0.0,-3.537029501525941,-3.0831129196337743,0.0
2019-02-12,-0.0,-2.5429064689753225,1.0,-0.0,-3.5531634000203107,-3.059205849497309,0.0
2019-02-13,-0.0,-2.5919136368265607,1.0,-0.0,-3.549241266931459,-3.0431815867196255,0.0
2019-02-14,-0.0,-2.5484498107029574,1.0,-0.0,-3.6063644735495752,-3.0773559807633277,0.0
2019-02-15,-0.0,-2.603744628606507,1.0,-0.0,-3.576836505013301,-3.050644567219153,0.0
2019-02-19,-0.0,-2.5000499650244827,1.0,-0.0,-3.5283301688817827,-2.9646247626661335,0.0
2019-02-20,-0.0,-2.494656945970239,1.0,-0.0,-3.533806052132228,-2.958553879956057,0.0
2019-02-21,-0.0,-2.4980513640451685,1.0,-0.0,-3.5378235235335262,-2.9570300789447383,0.0
2019-02-22,-0.0,-2.493959061407888,1.0,-0.0,-3.5410883674488267,-2.949975037443834,0.0
2019-02-25,-0.0,-2.4541666666666666,1.0,-0.0,-3.533333333333333,-2.93313492063492,0.0
2019-02-26,-0.0,-2.4549151869854184,1.0,-0.0,-3.534470786628311,-2.9301656581688325,0.0
2019-02-27,-0.0,-2.432517758484609,1.0,-0.0,-3.5412391475927385,-2.8920678768745067,0.0
2019-02-28,-0.0,-2.410023446658851,1.0,-0.0,-3.496678389996092,-2.862739351309105,0.0
2019-03-01,-0.0,-2.417383652718029,1.0,-0.0,-3.4915917090340245,-2.868107156824404,0.0
2019-03-04,-0.0,-2.389380530973451,1.0,-0.0,-3.478848585043275,-2.856559369833706,0.0
2019-03-05,-0.0,-2.387673373705802,1.0,-0.0,-3.50625122094159,-2.873608126587224,0.0
2019-03-06,-0.0,-2.379951100244499,1.0,-0.0,-3.5270415647921762,-2.872958435207824,0.0
2019-03-07,-0.0,-2.310555336746751,1.0,-0.0,-3.6556715242221345,-2.8801693580149665,0.0
2019-03-08,-0.0,-2.266765285996055,1.0,-0.0,-3.721301775147929,-2.87396449704142,0.0
2019-03-11,-0.0,-2.293838862559242,1.0,-0.0,-3.7914691943127963,-2.998386608853484,0.0
2019-03-12,-0.0,-2.1649029076338233,1.0,-0.0,-3.9097914312133977,-3.199630124319326,0.0
2019-03-13,-0.0,-2.212384798591695,1.0,-0.0,-3.9347623485554517,-3.2080356218287256,0.0
2019-03-14,-0.0,-2.247173366834171,1.0,-0.0,-3.9753978224455615,-3.2464405360134005,0.0
2019-03-15,-0.0,-2.234340456890199,1.0,-0.0,-4.001789662069692,-3.291188546162754,0.0
2019-03-18,-0.0,-2.3058608058608057,1.0,-0.0,-4.084464555052791,-3.3831070889894423,0.0
2019-03-19,-0.0,-2.3076674215464252,1.0,-0.0,-4.07041949746576,-3.4059096301089182,0.0
2019-03-20,-0.0,-2.3180531358885017,1.0,-0.0,-4.107796167247386,-3.4625435540069684,0.0
2019-03-21,-0.0,-2.3195954762940407,1.0,-0.0,-4.149412788168768,-3.4052849064810786,0.0
2019-03-22,-0.0,-2.305637657361795,1.0,-0.0,-4.228571428571429,-3.412698412698413,0.0
2019-03-25,-0.0,-2.0311464546056994,1.0,-0.0,-4.473161033797218,-3.540534570355644,0.0
2019-03-26,-0.0,-2.1378568192115996,1.0,-0.0,-4.570797462618939,-3.619053013140009,0.0
2019-03-27,-0.0,-2.1101915882553,1.0,-0.0,-4.601519102142614,-3.6249858292710577,0.0
2019-03-28,-0.0,-2.1057604735883424,1.0,-0.0,-4.605760473588342,-3.672814207650273,0.0
2019-03-29,-0.0,-2.1052751509627434,1.0,-0.0,-4.6123960350917175,-3.675743420303065,0.0
2019-04-01,-0.0,-2.104398759618698,1.0,-0.0,-4.650970483519008,-3.729642816124957,0.0
2019-04-02,-0.0,-2.148945921173236,1.0,-0.0,-4.689619615032081,-3.618813015582035,0.0
2019-04-03,-0.0,-2.1543231140199794,1.0,-0.0,-4.691468595705592,-3.6365828453324145,0.0
2019-04-04,-0.0,-2.141057934508816,1.0,-0.0,-4.651362491412869,-3.6570872452484546,0.0
2019-04-05,-0.0,-2.13426830670192,1.0,-0.0,-4.675709851707093,-3.685596045522474,0.0
2019-04-08,-0.0,-2.0616561656165615,1.0,-0.0,-4.572457245724572,-3.6168991899189917,0.0
2019-04-09,-0.0,-2.035044087723265,1.0,-0.009382771874293466,-4.655889667646394,-3.604227899615646,0.0
2019-04-10,-0.0,-2.00540966978474,1.0,-0.015101994815733122,-4.656936774484391,-3.5925842443367517,0.0
2019-04-11,-0.0,-1.9635645798082346,1.0,-0.05922165820642978,-4.67580372250423,-3.5817258883248733,0.0
2019-04-12,-0.0,-1.9642454319873675,1.0,-0.05842544552221971,-4.673922851342206,-3.5823370178208886,0.0
2019-04-15,-0.0,-1.978593272171254,1.0,-0.06104881640049836,-4.675048136821838,-3.611620795107034,0.0
2019-04-16,-0.0,-1.9913832199546484,1.0,-0.06315192743764173,-4.673015873015873,-3.6103174603174604,0.0
2019-04-17,-0.0,-1.9480607847584486,1.0,-0.1002494896801996,-4.692220458153777,-3.5997958720798366,0.0
2019-04-18,-0.0,-1.944650691866352,1.0,-0.0509618629767128,-4.651029362132974,-3.603217459781753,0.0
2019-04-22,-0.0,-1.9442630334421798,1.0,-0.027924783245130053,-4.669631798220921,-3.6181736290958226,0.0
2019-04-23,-0.0,-1.947196208958592,1.0,-0.03305878370754823,-4.689495656098386,-3.613110684869683,0.0
2019-04-24,-0.0,-1.916255605381166,1.0,-0.045291479820627804,-4.648542600896861,-3.6006726457399103,0.0
2019-04-25,-0.0,-1.8826164874551972,1.0,-0.07582885304659498,-4.649305555555556,-3.592741935483871,0.0
2019-04-26,-0.0,-1.8557800224466892,1.0,-0.09921436588103255,-4.675757575757576,-3.5925925925925926,0.0
2019-04-29,-0.0,-1.8345662407531944,1.0,-0.08238063214525891,-4.678995740865277,-3.612418740192782,0.0
2019-04-30,-0.0,-1.822361780868005,1.0,-0.0925199057979141,-4.685656610967815,-3.6139957384770662,0.0
2019-05-01,-0.0,-1.8080071773017832,1.0,-0.10081866098463609,-4.702926993383425,-3.6027812044409555,0.0
2019-05-02,-0.0,-1.8085893698138595,1.0,-0.09856470060551693,-4.682664274501009,-3.6234581744785825,0.0
2019-05-03,-0.0,-1.8006059245960502,1.0,-0.09997755834829443,-4.690978456014363,-3.6291517055655294,0.0
2019-05-06,-0.0,-1.6894033037419935,1.0,-0.14765704011686706,-4.71985616361389,-3.6803011574334197,0.0
2019-05-07,-0.0,-1.6823726916620034,1.0,-0.16731952993844432,-4.6805819809737,-3.6616675993284837,0.0
2019-05-08,-0.0,-1.6533824514400535,1.0,-0.25842822058495196,-4.5901987050680955,-3.6613083277517298,0.0
2019-05-09,-0.0,-1.6451397394499498,1.0,-0.2719073599821846,-4.5855695356864485,-3.632000890769402,0.0
2019-05-10,-0.0,-1.6478134761267293,1.0,-0.28000892458723786,-4.5995091477019185,-3.6284024988844266,0.0
2019-05-13,-0.0,-1.6384149079479118,1.0,-0.27379883251010323,-4.654692411315671,-3.6588459811405474,0.0
2019-05-14,-0.0,-1.4066334991708127,1.0,-0.5269209508015478,-4.54914317302377,-3.573244886677722,0.0
2019-05-15,-0.0,-1.4130985140341221,1.0,-0.5581728123280132,-4.540781507980187,-3.495101816180517,0.0
2019-05-16,-0.0,-1.43032650802435,1.0,-0.5822910902047592,-4.540121748754842,-3.5153292750415055,0.0
2019-05-17,-0.0,-1.4081222804864442,1.0,-0.607385919892893,-4.52683253374986,-3.614637956041504,0.0
2019-05-20,-0.0,-1.3739692444840652,1.0,-0.6357254290171607,-4.519835079117451,-3.613661689324716,0.0
2019-05-21,-0.0,-1.366888888888889,1.0,-0.6401111111111112,-4.502777777777778,-3.6012222222222223,0.0
2019-05-22,-0.0,-1.3345031805220444,1.0,-0.6782189076551876,-4.428931783285809,-3.525663522702347,0.0
2019-05-23,-0.0,-1.3270976917186303,1.0,-0.7226780439776829,-4.4177879881851,-3.4721584071764577,0.0
2019-05-24,-0.0,-1.2385420036665586,1.0,-0.7723498328480535,-4.335490132643157,-3.437614579963334,0.0
2019-05-28,-0.0,-1.2252252252252251,1.0,-0.7873230373230373,-4.302445302445302,-3.41001716001716,0.0
2019-05-29,-0.0,-1.2523037813790914,1.0,-0.7926067153903188,-4.241182078169685,-3.306005719733079,0.0
2019-05-30,-0.0,-1.246166860526594,1.0,-0.7836523210320397,-4.236544358676113,-3.3077085756582423,0.0
2019-05-31,-0.0,-1.2474357618695147,1.0,-0.7864016072750344,-4.234112297768848,-3.3062281907581688,0.0
2019-06-03,-0.0,-1.2450220079647871,1.0,-0.8369314609096625,-4.200796478725634,-3.197233284426745,0.0
2019-06-04,-0.0,-1.2338152105593965,1.0,-0.8419233186675047,-4.209092813743976,-3.190655772051121,0.0
2019-06-05,-0.0,-1.1793586127650684,1.0,-0.9416066019011804,-4.276715763083673,-3.0484696542358716,0.0
2019-06-06,-0.0,-1.19180225281602,1.0,-0.9138506466416354,-4.257300792657488,-3.0666458072590737,0.0
2019-06-07,-0.0,-1.2314574014355562,1.0,-0.9090814522001457,-4.21460522209508,-3.047435764069489,0.0
2019-06-10,-0.0,-1.2448979591836735,1.0,-0.9209441352298495,-4.118016903731189,-3.0232941661513095,0.0
2019-06-11,-0.0,-1.2484155844155844,1.0,-0.9934545454545454,-4.122077922077922,-3.0256623376623373,0.0
2019-06-12,-0.0,-1.2574545454545454,1.0,-0.9987532467532466,-4.115636363636363,-3.0176623376623373,0.0
2019-06-13,-0.0,-1.2935961618690028,1.0,-1.0314977054651648,-4.104088443888194,-3.0006257822277846,0.0
2019-06-14,-0.0,-1.265720294426919,1.0,-1.0754994742376445,-4.167507886435331,-3.0065194532071504,0.0
2019-06-17,-0.0,-1.3117923520615253,1.0,-1.0812860499893187,-4.209891048921171,-3.0786156804101688,0.0
2019-06-18,-0.0,-1.3535385931152448,1.0,-1.0728030788967287,-4.204832157365833,-3.0594398118451998,0.0
2019-06-19,-0.0,-1.3242116515232498,1.0,-1.1229289150187067,-4.214110101549974,-3.0282202030999468,0.0
2019-06-20,-0.0,-1.3441481957383017,1.0,-1.1085769354320592,-4.218760038548025,-3.0361923118106864,0.0
2019-06-21,-0.0,-1.368054065651148,1.0,-1.106522205535293,-4.2042480154473285,-3.048487449045269,0.0
2019-06-24,-0.0,-1.3247367289920482,1.0,-1.1149795830646894,-4.199118848055019,-3.1069202664947344,0.0
2019-06-25,-1.0062542488103332,-2.015227736233854,1.0,-2.0142760027192383,-4.020530251529571,-3.5400407885791974,0.0
2019-06-26,-0.9589888395858543,-1.9997310743579397,1.0,-1.9728385101519428,-3.958316525480704,-3.5564071534220787,0.0
2019-06-27,-0.975415372146427,-1.9970282317979198,1.0,-2.006483857895448,-3.9721734431987032,-3.556936377144401,0.0
2019-06-28,-0.9971471267490831,-1.942399130552914,1.0,-2.039668523298465,-4.025811710365439,-3.5800842276864557,0.0
2019-07-01,-0.9987816434276431,-1.9254095031812641,1.0,-2.029240557736564,-4.021930418302422,-3.5620684987139564,0.0
2019-07-02,-0.9761161623015333,-1.9195277513909619,1.0,-2.028769168136789,-4.06120233410232,-3.58474691274257,0.0
2019-07-03,-0.97828447339848,-1.9268458197611296,1.0,-2.026058631921824,-4.056053203040174,-3.585097719869707,0.0
2019-07-05,-0.9740048740861089,-1.9214730571351204,1.0,-2.0144868670457625,-4.046709991876523,-3.582453290008124,0.0
2019-07-08,-0.9730717185385658,-1.9231393775372125,1.0,-2.010554803788904,-4.04235453315291,-3.5826792963464142,0.0
2019-07-09,-0.9636388213030549,-1.9156528791565288,1.0,-2.007839956745066,-4.045552852122195,-3.5846174641795074,0.0
2019-07-10,-0.9657266225880448,-1.8936715692888948,1.0,-2.00094454189718,-4.050195655107273,-3.5830522196734584,0.0
2019-07-11,-0.9806918744971843,-1.853445964065433,1.0,-2.009788146956289,-4.025341914722445,-3.539018503620274,0.0
2019-07-12,-0.9727845555704517,-1.856415069044108,1.0,-2.008982437324038,-4.026142914599812,-3.542163828931492,0.0
2019-07-15,-0.9766066146813659,-1.890024200053778,1.0,-2.037778972842162,-4.023796719548265,-3.5161333691852645,0.0
2019-07-16,-0.9901723209477653,-1.8912224017232093,1.0,-2.050350026925148,-4.020732364028002,-3.5099623047926767,0.0
2019-07-17,-0.9983838383838385,-1.9041077441077443,1.0,-2.048888888888889,-4.011178451178451,-3.505589225589226,0.0
2019-07-18,-1.0032349373230893,-1.90497371613425,1.0,-2.0582288718156083,-4.0138832726782585,-3.4984499258660193,0.0
2019-07-19,-1.0236789297658864,-1.8900334448160534,1.0,-2.048963210702341,-3.9609364548494987,-3.4544481605351174,0.0
2019-07-22,-1.0157965194109773,-1.874966532797858,1.0,-2.0345381526104416,-3.969611780455154,-3.4918340026773764,0.0
2019-07-23,-1.0159496046106422,-1.8778984050395393,1.0,-2.0381986328910338,-3.976678729392843,-3.4943037126390566,0.0
2019-07-24,-1.0285250777342165,-1.8926591861565503,1.0,-2.085169663377045,-4.007976206570231,-3.5046640529944577,0.0
2019-07-25,-1.0427373546118475,-1.8471733838247226,1.0,-2.1146875845279953,-4.033675953475791,-3.486205031106302,0.0
2019-07-26,-1.0376823338735819,-1.8250945434900054,1.0,-2.121555915721232,-4.037142085359266,-3.484737979470557,0.0
2019-07-29,-1.0345531220242143,-1.7994830635287715,1.0,-2.1422935655012925,-4.0769963270303355,-3.550265270031288,0.0
2019-07-30,-1.025006870019236,-1.800906842539159,1.0,-2.1696894751305305,-4.136026380873867,-3.6084089035449303,0.0
2019-07-31,-1.0267512410369553,-1.7979867622724766,1.0,-2.1785714285714284,-4.154991726420297,-3.6309983452840595,0.0
2019-08-01,-1.022605099931082,-1.838594073053067,1.0,-2.171605789110958,-4.141695382494832,-3.6092350103376982,0.0
2019-08-02,-0.9948221828587002,-1.7945224144978882,1.0,-2.1744106826543126,-4.086524049598038,-3.5755552527592314,0.0
2019-08-05,-0.9921419861807343,-1.7826852729982388,1.0,-2.1598699363229916,-4.063406042541661,-3.5501964503454815,0.0
2019-08-06,-0.9052274801199323,-1.708512579846174,1.0,-2.0749576326424197,-3.9039238691174556,-3.443488463042628,0.0
2019-08-07,-0.8711346875404322,-1.7363177642644587,1.0,-2.029369905550524,-3.8649243110363565,-3.436537715098978,0.0
2019-08-08,-0.8645738746919185,-1.7431573485536385,1.0,-2.032689064729537,-3.879621221948372,-3.451939291736931,0.0
2019-08-09,-0.8275375336840756,-1.6975490825099446,1.0,-2.001668163736687,-3.8420377261645067,-3.4632362376491725,0.0
2019-08-12,-0.8320493066255777,-1.6796353364149974,1.0,-2.04417051874679,-3.853749357986646,-3.4305341551104265,0.0
2019-08-13,-0.8277182235834609,-1.6392291985706995,1.0,-2.032542113323124,-3.83843797856049,-3.4235579377233285,0.0
2019-08-14,-0.7978464299448789,-1.6814510960133318,1.0,-2.04871170362774,-3.848737341366492,-3.442122804768619,0.0
2019-08-15,-0.7800850637978484,-1.6676257192894672,1.0,-2.039279459594696,-3.7553164873655245,-3.266950212659495,0.0
2019-08-16,-0.7807138384470882,-1.6705072010018784,1.0,-2.040826549780839,-3.756543519098309,-3.2747651847213524,0.0
2019-08-19,-0.7813042400198364,-1.6110835606248453,1.0,-2.0366972477064222,-3.738532110091743,-3.230101661294322,0.0
2019-08-20,-0.7617991373998768,-1.6029574861367837,1.0,-2.030067775723968,-3.72483056069008,-3.203203943314849,0.0
2019-08-21,-0.770771878072763,-1.5934119960668633,1.0,-2.060349065880039,-3.699852507374631,-3.1665437561455265,0.0
2019-08-22,-0.7693253041661546,-1.6040309696448323,1.0,-2.0459628855843675,-3.702224407029618,-3.167998033673344,0.0
2019-08-23,-0.7780077934729664,-1.5830491962981004,1.0,-2.0332440331222603,-3.6516074037993183,-3.131393083292742,0.0
2019-08-26,-0.7685871384174038,-1.511116423619412,1.0,-2.009203920631126,-3.6024384413100643,-3.061797752808989,0.0
2019-08-27,-0.7638674426891555,-1.501365957952251,1.0,-1.9891911153343629,-3.5729896662311442,-3.050481054757097,0.0
2019-08-28,-0.7634135060129509,-1.407377428307123,1.0,-1.973982423681776,-3.4722479185938946,-2.9463459759481965,0.0
2019-08-29,-0.76343094304819,-1.377219275997233,1.0,-1.9723311044500809,-3.4738298362923676,-2.9418953193451696,0.0
2019-08-30,-0.7502279981760145,-1.3480392156862744,1.0,-1.9678522571819423,-3.4374145006839947,-2.896374829001368,0.0
2019-09-03,-0.765843056508808,-1.3620452985586822,1.0,-1.9803248684511554,-3.443491191946923,-2.887211164493251,0.0
