Date,BAND,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-12,1.0,-0.5733246430052734,-1.7117378681045208,-0.0,-1.4957042128340343,-1.144456953249985,0.0
2018-12-13,1.0,-0.5724933451641526,-1.7031055900621117,-0.0,-1.4999112688553682,-1.1398402839396629,0.0
2018-12-14,1.0,-0.5751019684341195,-1.6965774073417272,-0.0,-1.5005024531536326,-1.1390317432168826,0.0
2018-12-17,1.0,-0.548476128956486,-1.691996006811909,-0.0,-1.4763638499031067,-1.1554407187738562,0.0
2018-12-18,1.0,-0.5346741847352207,-1.672033947567285,-0.0,-1.4609661105621115,-1.1452653606929024,0.0
2018-12-19,1.0,-0.5180222352252779,-1.6887068461088357,-0.0,-1.4833820947922762,-1.1612638970157987,0.0
2018-12-20,1.0,-0.5136218414173686,-1.659018297995934,-0.0,-1.4884112692419402,-1.1478361893697357,0.0
2018-12-21,1.0,-0.5053280340994183,-1.654973791832268,-0.0,-1.4851103047059502,-1.1146823339669374,0.0
2018-12-24,1.0,-0.49658928059615937,-1.643450845514474,-0.0,-1.4778446546288335,-1.1144167383204358,0.0
2018-12-26,1.0,-0.49744085532302096,-1.6714626933575978,-0.0,-1.4315286624203822,-1.0864990900818927,0.0
2018-12-27,1.0,-0.4189719073964656,-1.5840360960412525,-0.0,-1.2953751947145082,-1.073105226405973,0.0
2018-12-28,1.0,-0.4182413570968434,-1.5842817264333262,-0.0,-1.2941808030921194,-1.0716126261541765,0.0
2018-12-31,1.0,-0.41936869229117457,-1.5827249302125832,-0.0,-1.2941808030921194,-1.071988404552287,0.0
2019-01-02,1.0,-0.41862213392042097,-1.583740535896472,-0.0,-1.2951726359877571,-1.072168823497825,0.0
2019-01-03,1.0,-0.42427168839530016,-1.580610547776168,-0.0,-1.297601802671817,-1.0626106550780623,0.0
2019-01-04,1.0,-0.39025168945884103,-1.5864417602298728,-0.0,-1.2799978715479168,-1.0644388868195604,0.0
2019-01-07,1.0,-0.3580170089193113,-1.534484546774528,-0.0,-1.267631196847127,-1.0255133789670192,0.0
2019-01-08,1.0,-0.36336367397600333,-1.508119569714522,-0.0,-1.2806681836988,-1.0194973107157632,0.0
2019-01-09,1.0,-0.35857725465902635,-1.4904238294357546,-0.0,-1.2820711372670486,-1.0312838779619018,0.0
2019-01-10,1.0,-0.3611440962362538,-1.4844855180959264,-0.0,-1.2880375858330322,-1.0292219526046775,0.0
2019-01-11,1.0,-0.36341059602649006,-1.4622309602649006,-0.0,-1.296875,-1.0513245033112582,0.0
2019-01-14,1.0,-0.37697575039901143,-1.4518869381660915,-0.0,-1.2897595634042114,-1.029964475106832,0.0
2019-01-15,1.0,-0.3681259324039302,-1.4406090848294666,-0.0,-1.2818046195791963,-1.0537064663820155,0.0
2019-01-16,1.0,-0.36568350859194665,-1.4327776352911004,-0.0,-1.278225185945114,-1.05278276481149,0.0
2019-01-17,1.0,-0.37321776592471023,-1.4217355626218076,-0.0,-1.2791568365986254,-1.0546722740793928,0.0
2019-01-18,1.0,-0.38003928054579283,-1.4160636758321272,-0.0,-1.2862828199297085,-1.0861070911722142,0.0
2019-01-22,1.0,-0.0,-1.6305687716262975,-0.0,-1.6670090830449826,-1.1089965397923875,0.0
2019-01-23,1.0,-0.0,-1.5300520079352313,-0.0,-1.6647900916840919,-1.1668007077368505,0.0
2019-01-24,1.0,-0.0,-1.5329976430254981,-0.0,-1.655292479108635,-1.1684701092779086,0.0
2019-01-25,1.0,-0.0,-1.4434938971229294,-0.0,-1.8196926765475154,-1.185810810810811,0.0
2019-01-28,1.0,-0.0,-1.4145636888864663,-0.0,-1.8555622172562274,-1.180356461546847,0.0
2019-01-29,1.0,-0.0,-1.3948894725322827,-0.0,-1.8737141606478442,-1.203053184504268,0.0
2019-01-30,1.0,-0.0,-1.3739504843918193,-0.0,-1.8270182992465016,-1.181162540365985,0.0
2019-01-31,1.0,-0.0,-1.3372080791079317,-0.0,-1.766778876499053,-1.1558489375131495,0.0
2019-02-01,1.0,-0.0,-1.3372515945390335,-0.0,-1.789468135575352,-1.1444836856254283,0.0
2019-02-04,1.0,-0.0,-1.3400126555578993,-0.0,-1.7856992195739294,-1.1474372495254166,0.0
2019-02-05,1.0,-0.0,-1.3130964048073452,-0.0,-1.7091349873626658,-1.1358642389229896,0.0
2019-02-06,1.0,-0.0,-1.3012744440431347,-0.0,-1.713998245704556,-1.144419792580362,0.0
2019-02-07,1.0,-0.0,-1.2911815278801277,-0.0,-1.6024563989191845,-1.0191599115696388,0.0
2019-02-08,1.0,-0.0,-1.278770620581304,-0.0,-1.6167517674783973,-1.01413982717989,0.0
2019-02-11,1.0,-0.0,-1.2799684153383013,-0.0,-1.6433400779746337,-1.0117948971030943,0.0
2019-02-12,1.0,-0.0,-1.264531553518952,-0.0,-1.6864571400109578,-1.0298351347312846,0.0
2019-02-13,1.0,-0.0,-1.2934674367655847,-0.0,-1.6740689105755828,-1.0115016928898626,0.0
2019-02-14,1.0,-0.0,-1.25999600159936,-0.0,-1.699620151939224,-1.0383846461415434,0.0
2019-02-15,1.0,-0.0,-1.2991046866403242,-0.0,-1.6813884859700896,-1.0213074576101637,0.0
2019-02-19,1.0,-0.0,-1.3112020615431257,-0.0,-1.7001667424586933,-1.041483502602193,0.0
2019-02-20,1.0,-0.0,-1.2834388503667973,-0.0,-1.7058084614611597,-1.0353733293136367,0.0
2019-02-21,1.0,-0.0,-1.2931043141981817,-0.0,-1.7041333936015268,-1.0251117472753755,0.0
2019-02-22,1.0,-0.0,-1.2943216080402011,-0.0,-1.713869346733668,-1.016934673366834,0.0
2019-02-25,1.0,-0.0,-1.2907228976441507,-0.0,-1.731978005347324,-1.0219946526761843,0.0
2019-02-26,1.0,-0.0,-1.2974868792894632,-0.0,-1.73057125555107,-1.0184194590230116,0.0
2019-02-27,1.0,-0.0,-1.2964963651050079,-0.0,-1.7395496768982228,-1.012419224555735,0.0
2019-02-28,1.0,-0.0,-1.3017132460706526,-0.0,-1.7435690099560317,-1.0085409612371758,0.0
2019-03-01,1.0,-0.0,-1.3188061811938188,-0.0,-1.7492172507827493,-0.981971518028482,0.0
2019-03-04,1.0,-0.0,-1.3310452733054057,-0.0,-1.7315903699591177,-0.9845051228991067,0.0
2019-03-05,1.0,-0.0,-1.3146976979509235,-0.0,-1.7522388059701495,-0.9925120161902353,0.0
2019-03-06,1.0,-0.0,-1.3026921194322074,-0.0,-1.6824278022515908,-0.9095937347038668,0.0
2019-03-07,1.0,-0.0,-1.301507291768621,-0.0,-1.6855730645003426,-0.9067240873054713,0.0
2019-03-08,1.0,-0.0,-1.3164826048633795,-0.0,-1.8586612744335562,-1.009695649919635,0.0
2019-03-11,1.0,-0.0,-1.3143770637874104,-0.0,-1.8526128203784267,-1.0744273808899838,0.0
2019-03-12,1.0,-0.0,-1.2283165285329674,-0.0,-1.8844955920392759,-1.1661299688539304,0.0
2019-03-13,1.0,-0.0,-1.2461399212011501,-0.0,-1.9036311361942289,-1.1744755617080185,0.0
2019-03-14,1.0,-0.0,-1.2452429042202615,-0.0,-1.9030509195280112,-1.1668969916019987,0.0
2019-03-15,1.0,-0.0,-1.2302596431242654,-0.0,-1.9220536382092102,-1.1901378352388075,0.0
2019-03-18,1.0,-0.0,-1.2600096998437247,-0.0,-1.9222934741606938,-1.2062833432128037,0.0
2019-03-19,1.0,-0.0,-1.2595788007073576,-0.0,-1.8831788221424361,-1.2160120036439634,0.0
2019-03-20,1.0,-0.0,-1.2772829702757806,-0.0,-1.8689237042601137,-1.219229531065565,0.0
2019-03-21,1.0,-0.0,-1.2799700165979548,-0.0017133372597312204,-1.9117095893344755,-1.1607859934679017,0.0
2019-03-22,1.0,-0.0,-1.263203276568226,-0.04025652080189696,-1.936732054322052,-1.148846734209959,0.0
2019-03-25,1.0,-0.0,-1.1353841266479587,-0.1363901095991952,-1.90077831312543,-1.1220945623974161,0.0
2019-03-26,1.0,-0.0,-1.1463661551577151,-0.1488171355498721,-1.8973252344416027,-1.1357097186700766,0.0
2019-03-27,1.0,-0.0,-1.1472666418743027,-0.14928544865324336,-1.8923125962917706,-1.1237316049513892,0.0
2019-03-28,1.0,-0.0,-1.1303628601921023,-0.17417289220917823,-1.8840981856990393,-1.1475453575240127,0.0
2019-03-29,1.0,-0.0,-1.127659574468085,-0.1877566256065696,-1.8721804511278195,-1.1448834853090173,0.0
2019-04-01,1.0,-0.0,-1.1426666666666667,-0.17936,-1.8719999999999999,-1.1393066666666667,0.0
2019-04-02,1.0,-0.0,-1.1532601747283187,-0.28036437246963564,-1.8505220541231624,-1.0429362880886428,0.0
2019-04-03,1.0,-0.0,-1.1563768425550096,-0.2764366588335826,-1.8739585558641318,-1.034020508438368,0.0
2019-04-04,1.0,-0.0,-1.1529311356483705,-0.28484557529204674,-1.8734730890275777,-1.0229370032538538,0.0
2019-04-05,1.0,-0.0,-1.1386414851378903,-0.30706084343813717,-1.8946775405086385,-1.025002682691276,0.0
2019-04-08,1.0,-0.0,-1.129471890971039,-0.3277257240204429,-1.870581345826235,-0.995954003407155,0.0
2019-04-09,1.0,-0.0,-1.0981303418803419,-0.3574252136752136,-1.9037393162393161,-0.98258547008547,0.0
2019-04-10,1.0,-0.0,-1.074232081911263,-0.37729308873720135,-1.9076898464163823,-0.9734961604095563,0.0
2019-04-11,1.0,-0.0,-1.0691827256712754,-0.4012704852399509,-1.9141621737041585,-0.9536112742219612,0.0
2019-04-12,1.0,-0.0,-1.0692968875126794,-0.3998718701617639,-1.9143665581122205,-0.9551545566173724,0.0
2019-04-15,1.0,-0.0,-1.0754222792388284,-0.40303613427410734,-1.898171905067351,-0.9687299550994227,0.0
2019-04-16,1.0,-0.0,-1.0836849132176234,-0.4103604806408545,-1.8851802403204272,-0.9612283044058746,0.0
2019-04-17,1.0,-0.0,-0.951612068519381,-0.49733478238368783,-1.8267349790405216,-0.8995497593541375,0.0
2019-04-18,1.0,-0.0,-0.9599627078261771,-0.4945874553270835,-1.8216191018801473,-0.9032993214896152,0.0
2019-04-22,1.0,-0.0,-0.9652142262895175,-0.4842450083194676,-1.8349105657237936,-0.9152974209650583,0.0
2019-04-23,1.0,-0.0,-0.9769882084047582,-0.496389797932575,-1.8329437431821725,-0.8882135992935433,0.0
2019-04-24,1.0,-0.0,-0.978169343520973,-0.48510837361609227,-1.8496283590623213,-0.8848692759498934,0.0
2019-04-25,1.0,-0.0,-0.917667325328064,-0.5490702741044738,-1.7751937984496127,-0.8247454020367838,0.0
2019-04-26,1.0,-0.0,-0.9007102993404363,-0.5644850329781836,-1.7928462709284627,-0.8154743784880771,0.0
2019-04-29,1.0,-0.0,-0.898467627359448,-0.5604323117515729,-1.7968845139029834,-0.8182971382179826,0.0
2019-04-30,1.0,-0.0,-0.887553865652725,-0.563700887198986,-1.7949302915082381,-0.8235234474017744,0.0
2019-05-01,1.0,-0.0,-0.8768060836501901,-0.5690240811153359,-1.8049176172370087,-0.8189607097591888,0.0
2019-05-02,1.0,-0.0,-0.8798093982866122,-0.5627312819992903,-1.790287423328433,-0.8363664013788209,0.0
2019-05-03,1.0,-0.0,-0.8615690878464601,-0.5549487009341024,-1.8285437190546678,-0.8593231585932316,0.0
2019-05-06,1.0,-0.0,-0.7765896998811922,-0.5926442481533136,-1.8837233328167775,-0.9126504468206001,0.0
2019-05-07,1.0,-0.0,-0.7825232678386764,-0.6019648397104447,-1.875284384694933,-0.9108583247156155,0.0
2019-05-08,1.0,-0.0,-0.7707677216170169,-0.6490267953947028,-1.8104703392018173,-0.9326242965563529,0.0
2019-05-09,1.0,-0.0,-0.7651648238090317,-0.6593985739382041,-1.8263408081016845,-0.9159863594089077,0.0
2019-05-10,1.0,-0.0,-0.7640495867768595,-0.6601239669421488,-1.8274793388429753,-0.9136363636363637,0.0
2019-05-13,1.0,-0.0,-0.7651554270370753,-0.6554786739646804,-1.8295982650005165,-0.9134565733760198,0.0
2019-05-14,1.0,-0.0,-0.6879165606715848,-0.7361485627066905,-1.7694734164334773,-0.8942253879419995,0.0
2019-05-15,1.0,-0.0,-0.6984449639190975,-0.7497713182233967,-1.7734525866449842,-0.8601992072365078,0.0
2019-05-16,1.0,-0.0,-0.6983531060719828,-0.7806477449066427,-1.7138709515943336,-0.8128848175401712,0.0
2019-05-17,1.0,-0.0,-0.7034275706780085,-0.7780335251438578,-1.7220915686765075,-0.8002001501125845,0.0
2019-05-20,1.0,-0.0,-0.6826846307385229,-0.8008982035928144,-1.7086327345309382,-0.7978542914171657,0.0
2019-05-21,1.0,-0.0,-0.6697813121272366,-0.8024850894632207,-1.7060636182902587,-0.7918489065606362,0.0
2019-05-22,1.0,-0.0,-0.6525970801469858,-0.8206872579203496,-1.7061277187406891,-0.7862747045386831,0.0
2019-05-23,1.0,-0.0,-0.6407983359746435,-0.7981378763866879,-1.7098851030110938,-0.8036351030110935,0.0
2019-05-24,1.0,-0.0,-0.6170212765957447,-0.8112751147751395,-1.7074097842721034,-0.8008589623340081,0.0
2019-05-28,1.0,-0.0,-0.6180956611876204,-0.8078878523125526,-1.7073399476775752,-0.8027049706303371,0.0
2019-05-29,1.0,-0.0,-0.6402775044282621,-0.8151446565636686,-1.7049793347766187,-0.7598897854753001,0.0
2019-05-30,1.0,-0.0,-0.6417976642191888,-0.811708470901296,-1.713940767752427,-0.7603114374414823,0.0
2019-05-31,1.0,-0.0,-0.6500665647650511,-0.8035599822493961,-1.7121443715793108,-0.765001725753168,0.0
2019-06-03,1.0,-0.0,-0.6512324462339193,-0.8155258764607679,-1.7068152803692427,-0.7365707551802023,0.0
2019-06-04,1.0,-0.0,-0.6391554702495202,-0.83434224125203,-1.7462473546926522,-0.7017569762291451,0.0
2019-06-05,1.0,-0.0,-0.6196936542669584,-0.8707512764405544,-1.7535132506686117,-0.6186238755166545,0.0
2019-06-06,1.0,-0.0,-0.636986301369863,-0.8591761391236763,-1.7358884678907998,-0.6256193529583212,0.0
2019-06-07,1.0,-0.0,-0.6465814665435639,-0.8635502210991788,-1.722046746683512,-0.6271927693279556,0.0
2019-06-10,1.0,-0.0,-0.6471759506580544,-0.8628527026370744,-1.7188577533874023,-0.6275557282307804,0.0
2019-06-11,1.0,-0.0,-0.6429906542056074,-0.8982292179045744,-1.7550909985243484,-0.6225282833251353,0.0
2019-06-12,1.0,-0.0,-0.6476199842643587,-0.8977675059008654,-1.7503933910306844,-0.6216070023603462,0.0
2019-06-13,1.0,-0.0,-0.6779552400670413,-0.921916592724046,-1.7328206644976831,-0.5968648328896775,0.0
2019-06-14,1.0,-0.0,-0.6716432618871643,-0.9297856614929786,-1.7366839122936684,-0.5892091648189209,0.0
2019-06-17,1.0,-0.0,-0.6650573919897532,-0.9315237203803143,-1.7450613330705946,-0.5847578698458052,0.0
2019-06-18,1.0,-0.0,-0.6562484618792145,-0.9464487867303244,-1.7243687552296108,-0.5949205099178029,0.0
2019-06-19,1.0,-0.0,-0.6316749667176175,-0.9850106010551749,-1.7372417533652187,-0.5767960159755436,0.0
2019-06-20,1.0,-0.0,-0.6366561077014452,-0.9948525044545635,-1.7374777271827362,-0.5805286081963967,0.0
2019-06-21,1.0,-0.0,-0.6389412114602954,-0.997125012392188,-1.740358877763458,-0.5804500842668782,0.0
2019-06-24,1.0,-0.0,-0.615058219853957,-1.0209690151963686,-1.6842313005723308,-0.6136273929346753,0.0
2019-06-25,1.0,-0.0,-0.58557451202124,-1.0234524804562664,-1.6905452578789517,-0.6170903190914009,0.0
2019-06-26,1.0,-0.0,-0.5832018149536398,-1.0244130992306175,-1.7031958966265535,-0.6210791083053856,0.0
2019-06-27,1.0,-0.0,-0.576106282101936,-1.0467700513630975,-1.7054523903595418,-0.61048004741209,0.0
2019-06-28,1.0,-0.0,-0.5767616414004247,-1.0477507283590934,-1.7040639968396623,-0.6094020048392672,0.0
2019-07-01,1.0,-0.0,-0.5784013437407372,-1.046339294536113,-1.7044758423080724,-0.6110562197411323,0.0
2019-07-02,1.0,-0.0,-0.5933730490867017,-1.0422923538969031,-1.6862291369208804,-0.6015459603170695,0.0
2019-07-03,1.0,-0.0,-0.5977447311404372,-1.0385069923182981,-1.6843608430175299,-0.6035552491628914,0.0
2019-07-05,1.0,-0.0,-0.576453803010922,-1.047574535078225,-1.6868050772409722,-0.6089245301584179,0.0
2019-07-08,1.0,-0.0,-0.569646467136729,-1.051969823973177,-1.6948868398994132,-0.6142202061042356,0.0
2019-07-09,1.0,-0.0,-0.5541668724991355,-1.0563651632663142,-1.7024650496467915,-0.6269327668823791,0.0
2019-07-10,1.0,-0.0,-0.5414626909954013,-1.0558769717648222,-1.7195767195767198,-0.6278989269643476,0.0
2019-07-11,1.0,-0.0,-0.538206473324755,-1.0650301890527567,-1.7212709096308028,-0.6245174700583985,0.0
2019-07-12,1.0,-0.0,-0.556853043047996,-1.061009401286492,-1.7100445324096982,-0.6201385452746165,0.0
2019-07-15,1.0,-0.0,-0.5807840807840808,-1.0837540837540838,-1.7026532026532026,-0.5828135828135828,0.0
2019-07-16,1.0,-0.0,-0.5856662380057375,-1.0636561479869422,-1.700563853991493,-0.596201404688891,0.0
2019-07-17,1.0,-0.0,-0.6026896074359734,-1.0565114209433402,-1.6974686047661427,-0.5874616829823,0.0
2019-07-18,1.0,-0.0,-0.595409774258919,-1.0254017625712806,-1.6150619727602622,-0.4769310523587351,0.0
2019-07-19,1.0,-0.0,-0.6016981132075472,-1.0324056603773586,-1.6135849056603775,-0.4692452830188679,0.0
2019-07-22,1.0,-0.0,-0.5880326553725639,-1.026520692746921,-1.6205936482468974,-0.4838374781746968,0.0
2019-07-23,1.0,-0.0,-0.595629189087133,-1.0243557065986972,-1.6178608515057114,-0.48229963183234215,0.0
2019-07-24,1.0,-0.0,-0.5973463818575326,-1.032464477274866,-1.606285875599887,-0.46885292180295474,0.0
2019-07-25,1.0,-0.0,-0.6059518881376201,-1.013522837036015,-1.560875764684237,-0.41925394416080214,0.0
2019-07-26,1.0,-0.0,-0.6026447495293631,-1.0174939161577665,-1.5583819275448825,-0.4130584508012305,0.0
2019-07-29,1.0,-0.0,-0.5741156011166537,-1.0129055878449498,-1.5565420346894878,-0.43293213125257424,0.0
2019-07-30,1.0,-0.0,-0.5908380093827614,-1.0112685125563425,-1.5653113788979856,-0.43197497930273204,0.0
2019-07-31,1.0,-0.0,-0.6124637547751646,-1.0089289823721637,-1.5563124223316611,-0.4248170479127353,0.0
2019-08-01,1.0,-0.0,-0.621134614498364,-1.027789299046039,-1.540117056085534,-0.41951241992718563,0.0
2019-08-02,1.0,-0.0,-0.584914477988597,-1.0973455463127395,-1.561734741564632,-0.4292924572389943,0.0
2019-08-05,1.0,-0.0,-0.5794658698291156,-1.090811466990382,-1.5745167616023903,-0.42417592679055,0.0
2019-08-06,1.0,-0.0,-0.576751460508763,-1.0825704954229725,-1.5098210589263537,-0.43088458530751184,0.0
2019-08-07,1.0,-0.0,-0.6087477531455961,-1.048854680370558,-1.496289809651104,-0.4550398672627552,0.0
2019-08-08,1.0,-0.0,-0.6111136730458843,-1.04800553377911,-1.4971178233802167,-0.4552455614480056,0.0
2019-08-09,1.0,-0.0,-0.6041073233483415,-1.0447486906183956,-1.4887439125241202,-0.4567214922355968,0.0
2019-08-12,1.0,-0.0,-0.6025252525252526,-1.0585858585858585,-1.486593204775023,-0.44370982552800736,0.0
2019-08-13,1.0,-0.0,-0.583187953355982,-1.0596823064915986,-1.4965108805435678,-0.45151960334220914,0.0
2019-08-14,1.0,-0.0,-0.5976680384087791,-1.0592592592592593,-1.4748971193415639,-0.4406492912665752,0.0
2019-08-15,1.0,-0.0,-0.6238268444923436,-1.0798868382055773,-1.43104764470789,-0.35578607032197224,0.0
2019-08-16,1.0,-0.0,-0.6221982661815568,-1.080447379059426,-1.4292323586219287,-0.35987962089565645,0.0
2019-08-19,1.0,-0.0,-0.6258160370987349,-1.0782945387420646,-1.434784566205934,-0.3633785061456035,0.0
2019-08-20,1.0,-0.0,-0.6693751871017405,-1.0149681392464611,-1.344309968780738,-0.24795791814566134,0.0
2019-08-21,1.0,-0.0,-0.6753651661399163,-1.0157170923379175,-1.3427863671307765,-0.23708037926027165,0.0
2019-08-22,1.0,-0.0,-0.6790729437876136,-1.0044389431900635,-1.3380852789278246,-0.24661743992487942,0.0
2019-08-23,1.0,-0.0,-0.6670645917714773,-1.0066936687273502,-1.3309315710935834,-0.2587934342357706,0.0
2019-08-26,1.0,-0.0,-0.6518990009695232,-1.008641402857986,-1.3195632930067867,-0.23517261729123634,0.0
2019-08-27,1.0,-0.0,-0.6479821571350419,-1.0070698144173715,-1.314985481631107,-0.2381854142995413,0.0
2019-08-28,1.0,-0.0,-0.6542276012775257,-1.0030257186081695,-1.3134980669020004,-0.23167759287275172,0.0
2019-08-29,1.0,-0.0,-0.6337464171303322,-1.022677457427078,-1.33889731917046,-0.21981959197437195,0.0
2019-08-30,1.0,-0.0,-0.6296935511028793,-1.0235308974574844,-1.341682101363866,-0.21455632261323457,0.0
2019-09-03,1.0,-0.0,-0.6261729434041657,-1.0196507468966969,-1.339490847885546,-0.22255417630969915,0.0
