Date,AMGN,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-09-24,1.0,-0.31125158027812894,-0.4773985110268296,-0.0433487849417053,-0.4933839022334598,-0.48402865571007164,0.0
2018-09-25,1.0,-0.3153647151453799,-0.4758731229964569,-0.048703672459366736,-0.4917046285360778,-0.4803441876159946,0.0
2018-09-26,1.0,-0.31509969907472507,-0.475686925218663,-0.04792305312596676,-0.492055010265208,-0.4816210591444723,0.0
2018-09-27,1.0,-0.3172466130754961,-0.4702625217831244,-0.04952498735173422,-0.4921861824723143,-0.4815054247006577,0.0
2018-09-28,1.0,-0.31907293336708575,-0.4695806261075014,-0.049559812111495516,-0.49264478384383875,-0.48184400753804174,0.0
2018-10-01,1.0,-0.32086253976297047,-0.4686541114207696,-0.0492638572192664,-0.49410241252146503,-0.4822227852377333,0.0
2018-10-02,1.0,-0.32092682789492943,-0.4688195050536333,-0.04963540640220727,-0.4939328246853797,-0.48208001351389396,0.0
2018-10-03,1.0,-0.3206203557757262,-0.46222697590632744,-0.04869398784057645,-0.4965379419049764,-0.4866021166403963,0.0
2018-10-04,1.0,-0.3238390092879257,-0.45721925133689845,-0.049282296650717705,-0.5007880664227413,-0.4834224598930481,0.0
2018-10-05,1.0,-0.32191434352517984,-0.4560757643884892,-0.04457059352517986,-0.5026416366906474,-0.48502135791366907,0.0
2018-10-08,1.0,-0.3206636162030149,-0.45366757431996185,-0.040928613536198526,-0.5066670409566854,-0.4852482946411027,0.0
2018-10-09,1.0,-0.3186593999325767,-0.45488257107540175,-0.03500393302618272,-0.5104506124283628,-0.4903078997640184,0.0
2018-10-10,1.0,-0.31967420306136785,-0.45375649487431546,-0.03609043673641343,-0.5110237326218228,-0.4880775172026401,0.0
2018-10-11,1.0,-0.2942293926545895,-0.4498926270579814,-0.0,-0.5081768625075712,-0.50085347723143,0.0
2018-10-12,1.0,-0.2906439185470556,-0.44950467804072647,-0.0,-0.5096862960924601,-0.5019537699504678,0.0
2018-10-15,1.0,-0.288322974533854,-0.45025026126175677,-0.0,-0.5095704306693801,-0.5019800891040097,0.0
2018-10-16,1.0,-0.28999422267462655,-0.44818289361467994,-0.0,-0.5102753858428017,-0.5026548185644722,0.0
2018-10-17,1.0,-0.28568299427757854,-0.4401609944418585,-0.0,-0.5087205322673384,-0.5034361908934096,0.0
2018-10-18,1.0,-0.28517453798767967,-0.4390691307323751,-0.0,-0.5099794661190965,-0.50362765229295,0.0
2018-10-19,1.0,-0.27284111945987155,-0.4285636502232386,-0.0,-0.5148371991723838,-0.5061798976369378,0.0
2018-10-22,1.0,-0.27307126912397234,-0.4278597484619154,-0.0,-0.5149997277726357,-0.506370120324495,0.0
2018-10-23,1.0,-0.2685185185185185,-0.43051458538184206,-0.0,-0.5214956844750355,-0.5107888124112313,0.0
2018-10-24,1.0,-0.2674234568575015,-0.4275227855700486,-0.0,-0.5219123505976095,-0.5119521912350598,0.0
2018-10-25,1.0,-0.25987447245969053,-0.417324964830646,-0.0,-0.5222107996970025,-0.5059517368250189,0.0
2018-10-26,1.0,-0.24417636153577474,-0.40984443429431205,-0.0,-0.5316639350869179,-0.501115021897418,0.0
2018-10-29,1.0,-0.23356804369360926,-0.41273326015367723,-0.0,-0.5271077079596262,-0.5038954780327166,0.0
2018-10-30,1.0,-0.21641771031671536,-0.41526991874279273,-0.0,-0.529968623454638,-0.5201265788838532,0.0
2018-10-31,1.0,-0.2204316853872629,-0.40062965235719433,-0.0,-0.5295749846588939,-0.517355460099784,0.0
2018-11-01,1.0,-0.22382440118561245,-0.3986221260914844,-0.0,-0.5301610189858207,-0.5176907260541003,0.0
2018-11-02,1.0,-0.2290265110218842,-0.37625973887840025,-0.0,-0.5389156274097907,-0.5148509585981332,0.0
2018-11-05,1.0,-0.23611891573680127,-0.3642664097829868,-0.0,-0.5424794626849696,-0.5330336357068315,0.0
2018-11-06,1.0,-0.23314395969557294,-0.36265944902990677,-0.0,-0.5460928288133776,-0.5379461893021761,0.0
2018-11-07,1.0,-0.2327842507030936,-0.3626623811436989,-0.0,-0.5453327976429624,-0.5376992098567028,0.0
2018-11-08,1.0,-0.2330081475128645,-0.36251072041166377,-0.0,-0.5465533876500858,-0.5380306603773585,0.0
2018-11-09,1.0,-0.23364435864435862,-0.3629075504075504,-0.0,-0.5463320463320464,-0.5383687258687259,0.0
2018-11-12,1.0,-0.23322093770070648,-0.3577660029972169,-0.0,-0.5477681438664098,-0.5373314065510597,0.0
2018-11-13,1.0,-0.2170884729902169,-0.3530412590387069,-0.0,-0.5513079540621013,-0.5370055295618886,0.0
2018-11-14,1.0,-0.21749647784364284,-0.3526675350221962,-0.0,-0.5512905712538876,-0.5367766288311757,0.0
2018-11-15,1.0,-0.21702071163037706,-0.35254912373871483,-0.0,-0.5526022304832714,-0.533165161975571,0.0
2018-11-16,1.0,-0.2172539231565811,-0.35251320995193963,-0.0,-0.5523751360824195,-0.5331244523512386,0.0
2018-11-19,1.0,-0.21567481402763017,-0.35345377258235916,-0.0,-0.5537725823591922,-0.5338469713071201,0.0
2018-11-20,1.0,-0.1778330730338566,-0.3473277391005109,-0.0,-0.5629351192524552,-0.5590438626677607,0.0
2018-11-21,1.0,-0.1869286899712863,-0.34501198598561683,-0.0,-0.5671346908669425,-0.5351808434972736,0.0
2018-11-23,1.0,-0.189525394184296,-0.3277077886062911,-0.0,-0.5819929746718432,-0.5418746533555185,0.0
2018-11-26,1.0,-0.18901650165016504,-0.3302970297029703,-0.0,-0.5805676567656766,-0.5403828382838284,0.0
2018-11-27,1.0,-0.18357843782063085,-0.331746073505038,-0.0,-0.5779379653258266,-0.53755491831312,0.0
2018-11-28,1.0,-0.18626521258100204,-0.3230335598756651,-0.0,-0.5836626099783994,-0.5412517780938834,0.0
2018-11-29,1.0,-0.17458447847140426,-0.3178118047375998,-0.0,-0.5819657112943333,-0.5430964533438032,0.0
2018-11-30,1.0,-0.17488155380467502,-0.31827343402350605,-0.0,-0.5834620317776091,-0.540952281234458,0.0
2018-12-03,1.0,-0.17791637062182575,-0.3211757585326702,-0.0,-0.5875634851714429,-0.5448803978842661,0.0
2018-12-04,1.0,-0.16317127422942487,-0.3401917169791336,-0.0,-0.5924954983582248,-0.5521660841012606,0.0
2018-12-06,1.0,-0.15938523950694336,-0.3051438081864045,-0.0,-0.5957767722473605,-0.5402038799604723,0.0
2018-12-07,1.0,-0.16323345817727838,-0.3046452351227632,-0.0,-0.5958957553058677,-0.5371670828131502,0.0
2018-12-10,1.0,-0.16028073823758773,-0.3034052508448142,-0.0,-0.597894463218092,-0.5378476735118275,0.0
2018-12-11,1.0,-0.1712687052700065,-0.30074170461938843,-0.0,-0.6022121014964216,-0.5282238126219909,0.0
2018-12-12,1.0,-0.17341702914593807,-0.30099236840048965,-0.0,-0.6037558930013284,-0.5264761805537468,0.0
2018-12-13,1.0,-0.17310845631295385,-0.2982483537648682,-0.0,-0.6064391869029958,-0.5249472944483485,0.0
2018-12-14,1.0,-0.17675834612682473,-0.28815279331789445,-0.0,-0.6122661393146158,-0.524862741016367,0.0
2018-12-17,1.0,-0.17709716904966535,-0.28804333671901455,-0.0,-0.6153605750449254,-0.5238690522697086,0.0
2018-12-18,1.0,-0.169905679933665,-0.2803949004975124,-0.0,-0.6146092454394694,-0.5263007877280266,0.0
2018-12-19,1.0,-0.161597797574215,-0.2846531439108641,-0.0,-0.621068488169753,-0.5298807885099863,0.0
2018-12-20,1.0,-0.16067593095774138,-0.27717827290841807,-0.0,-0.6235281939807986,-0.526434283052558,0.0
2018-12-21,1.0,-0.15777399731931127,-0.2775286111970306,-0.0,-0.6280544386019177,-0.5142540468089494,0.0
2018-12-24,1.0,-0.1537195184689783,-0.27307336145694006,-0.0,-0.6283311040230476,-0.5171828377405082,0.0
2018-12-26,1.0,-0.15481695322279845,-0.2782106634647319,-0.0,-0.6132641851672075,-0.5084433998416065,0.0
2018-12-27,1.0,-0.14495523589176137,-0.2686097978070617,-0.0,-0.5916658283874862,-0.5096318277839251,0.0
2018-12-28,1.0,-0.14507407127945873,-0.2684172137126185,-0.0,-0.5918156895294148,-0.5098468271334792,0.0
2018-12-31,1.0,-0.14473287051011166,-0.269292685380823,-0.0,-0.5916591206358789,-0.5096589194083911,0.0
2019-01-02,1.0,-0.14566750629722922,-0.2701007556675063,-0.0,-0.5934256926952141,-0.5096977329974811,0.0
2019-01-03,1.0,-0.15672036910974965,-0.2679575422938255,-0.0,-0.6040642412323829,-0.49252451907319167,0.0
2019-01-04,1.0,-0.141827224999372,-0.2722499937200131,-0.0,-0.6003667512371574,-0.4975508050943254,0.0
2019-01-07,1.0,-0.13610910629401957,-0.26181528583161195,-0.0,-0.5997610811079864,-0.491052985241781,0.0
2019-01-08,1.0,-0.13678189505098234,-0.259139517532952,-0.0,-0.600795821934842,-0.4902263118627207,0.0
2019-01-09,1.0,-0.13655007830561564,-0.25763790488975064,-0.0,-0.6006413602804087,-0.49106321624779375,0.0
2019-01-10,1.0,-0.1375608786402942,-0.25524301759268464,-0.0,-0.6023009641188748,-0.4897624490607295,0.0
2019-01-11,1.0,-0.136700269982414,-0.26205632477150576,-0.0,-0.5980482005300573,-0.4800980853540733,0.0
2019-01-14,1.0,-0.14561759896942972,-0.2637863548530942,-0.0,-0.5998612693851261,-0.46804241193083285,0.0
2019-01-15,1.0,-0.15183969597512526,-0.2659477333859784,-0.0,-0.5957604323470622,-0.4541618340201861,0.0
2019-01-16,1.0,-0.16043476127386036,-0.25307915010550075,-0.0,-0.5964227881642867,-0.44356936061632074,0.0
2019-01-17,1.0,-0.16187112125003064,-0.25054578458066573,-0.0,-0.5969043589177522,-0.4436431427379989,0.0
2019-01-18,1.0,-0.15791290624845883,-0.24626424027222962,-0.0,-0.5951324160378755,-0.46653844257039995,0.0
2019-01-22,1.0,-0.013426240652617267,-0.17968825871613092,-0.0,-0.7682577449742642,-0.46649509565892977,0.0
2019-01-23,1.0,-0.011503757569861614,-0.15954471386531122,-0.0,-0.77739134664494,-0.48361991390422454,0.0
2019-01-24,1.0,-0.01699530744729996,-0.156069926329354,-0.0,-0.7776508060006322,-0.48063410245811955,0.0
2019-01-25,1.0,-0.0,-0.08109633410217403,-0.0,-0.9058742700103057,-0.4668008048289738,0.0
2019-01-28,1.0,-0.0,-0.06204352637403172,-0.0,-0.9339727037993361,-0.46307635558834376,0.0
2019-01-29,1.0,-0.0,-0.053750620963735715,-0.0,-0.964555389965226,-0.46554893194237457,0.0
2019-01-30,1.0,-0.0,-0.05349824901274123,-0.0,-0.9644835208504086,-0.46568810073765,0.0
2019-01-31,1.0,-0.0,-0.061159471188821715,-0.0,-0.9005845019190728,-0.5468479542432833,0.0
2019-02-01,1.0,-0.0,-0.06055215953502355,-0.0,-0.8969586130874837,-0.5477502755787153,0.0
2019-02-04,1.0,-0.0,-0.06157777388080266,-0.0,-0.8977628579302052,-0.5458827066162286,0.0
2019-02-05,1.0,-0.0,-0.05271073013008497,-0.0,-0.8904428904428905,-0.5633004987843697,0.0
2019-02-06,1.0,-0.0,-0.0486727883988158,-0.0,-0.8963319785237595,-0.5638767625068996,0.0
2019-02-07,1.0,-0.0,-0.045418006430868164,-0.0,-0.8897709003215435,-0.5768689710610932,0.0
2019-02-08,1.0,-0.0,-0.03990087994335997,-0.0,-0.8883382219075554,-0.6003084858905634,0.0
2019-02-11,1.0,-0.0,-0.03785632839224629,-0.0,-0.8983656404408971,-0.5976688204738375,0.0
2019-02-12,1.0,-0.0,-0.039741313720517375,-0.0,-0.898351509003297,-0.5980471722039057,0.0
2019-02-13,1.0,-0.0,-0.04495208153744739,-0.0,-0.895111809745956,-0.5953044977435221,0.0
2019-02-14,1.0,-0.0,-0.0245884982727088,-0.0,-0.9118319447266816,-0.6037136760820971,0.0
2019-02-15,1.0,-0.0,-0.021917460317460318,-0.0,-0.9130412698412699,-0.6047238095238096,0.0
2019-02-19,1.0,-0.0,-0.018481998381877023,-0.0,-0.9095368122977346,-0.6002983414239482,0.0
2019-02-20,1.0,-0.0,-0.022009157833489338,-0.0,-0.9122416453742822,-0.5955374535151409,0.0
2019-02-21,1.0,-0.0,-0.036375577841210496,-0.0,-0.9080253618612171,-0.5816808548260792,0.0
2019-02-22,1.0,-0.0,-0.0307937149497297,-0.0,-0.9140352649926742,-0.5813166270903855,0.0
2019-02-25,1.0,-0.0,-0.031024622314446946,-0.0,-0.9172761090163727,-0.5822304324721006,0.0
2019-02-26,1.0,-0.0,-0.03230297967140073,-0.0,-0.911926280347333,-0.5873522189311663,0.0
2019-02-27,1.0,-0.0,-0.030763387770603872,-0.0,-0.9193822002785161,-0.5818458032662363,0.0
2019-02-28,1.0,-0.0,-0.034228527995946285,-0.0,-0.9211299721307322,-0.5782112997213074,0.0
2019-03-01,1.0,-0.0,-0.033242120198641936,-0.0,-0.9210499645282255,-0.5793807641633729,0.0
2019-03-04,1.0,-0.0,-0.03519432839599949,-0.0,-0.911026712242056,-0.5857450310165844,0.0
2019-03-05,1.0,-0.0,-0.03981530542729543,-0.0,-0.9011934499028587,-0.5821411450054248,0.0
2019-03-06,1.0,-0.0,-0.038577988595650196,-0.0,-0.9012716354645002,-0.5832366150275016,0.0
2019-03-07,1.0,-0.0,-0.06000101481631825,-0.0,-0.883093160138015,-0.5939466206616603,0.0
2019-03-08,1.0,-0.0,-0.04652463517567498,-0.0,-0.902120303045711,-0.5936848527991051,0.0
2019-03-11,1.0,-0.0,-0.048870271642548875,-0.0,-0.8992637725310992,-0.5905813658288906,0.0
2019-03-12,1.0,-0.0,-0.039363057324840765,-0.0,-0.9058598726114648,-0.6025477707006369,0.0
2019-03-13,1.0,-0.0,-0.04529456771231829,-0.0,-0.9020913032389697,-0.6030094363682734,0.0
2019-03-14,1.0,-0.0,-0.04397905759162303,-0.0,-0.9050951347209807,-0.6049035883028987,0.0
2019-03-15,1.0,-0.0,-0.034860506782697726,-0.0,-0.9077809060660353,-0.6168927565907346,0.0
2019-03-18,1.0,-0.0,-0.03768242773673779,-0.0,-0.9095261383233378,-0.6267277547553474,0.0
2019-03-19,1.0,-0.0,-0.037595729867718725,-0.0,-0.9099559062427477,-0.6310306593434929,0.0
2019-03-20,1.0,-0.0,-0.03381221139045665,-0.0,-0.9083376090302719,-0.6232683427398666,0.0
2019-03-21,1.0,-0.0,-0.036255092367214116,-0.0,-0.923518409387891,-0.6024238386840554,0.0
2019-03-22,1.0,-0.0,-0.03649578795972879,-0.0,-0.9372560098623381,-0.5945911238956236,0.0
2019-03-25,1.0,-0.0,-0.027024257793488562,-0.0,-0.9401111708804016,-0.5943799789953635,0.0
2019-03-26,1.0,-0.0,-0.029896325189899403,-0.0,-0.9408489016629029,-0.5954629439540134,0.0
2019-03-27,1.0,-0.0,-0.025013468790887398,-0.0,-0.9446881654224069,-0.5958079991790451,0.0
2019-03-28,1.0,-0.0,-0.017556017556017555,-0.0,-0.9389389389389389,-0.6101486101486101,0.0
2019-03-29,1.0,-0.0,-0.0200251598161793,-0.0,-0.9380760442607378,-0.6092013042027162,0.0
2019-04-01,1.0,-0.0,-0.020844042356327745,-0.0,-0.9346406908604914,-0.6146807854425825,0.0
2019-04-02,1.0,-0.0,-0.025498579145439185,-0.0,-0.9347942961009703,-0.5998054325286091,0.0
2019-04-03,1.0,-0.0,-0.025423077907780537,-0.0,-0.9384008807189125,-0.5964054379272382,0.0
2019-04-04,1.0,-0.0,-0.025361484325015997,-0.0,-0.9411132437619962,-0.5927063339731287,0.0
2019-04-05,1.0,-0.0,-0.023080667059456415,-0.0,-0.9469221507800292,-0.5916694418116146,0.0
2019-04-08,1.0,-0.0,-0.0303417928776095,-0.0,-0.9446377404830127,-0.5833503888661482,0.0
2019-04-09,1.0,-0.0,-0.030358102746563597,-0.0,-0.9473468656410781,-0.5819745565310877,0.0
2019-04-10,1.0,-0.0,-0.03611472939493781,-0.0,-0.9487140193599469,-0.5692794932699922,0.0
2019-04-11,1.0,-0.0,-0.03130750357800041,-0.0,-0.9613831527295031,-0.5630239214884482,0.0
2019-04-12,1.0,-0.0,-0.03500255493101686,-0.0,-0.9593765968318855,-0.5605774144098109,0.0
2019-04-15,1.0,-0.0,-0.03634229129979838,-0.0,-0.9524538703008957,-0.5633565576908353,0.0
2019-04-16,1.0,-0.0,-0.050676786843769764,-0.0,-0.9366729917773561,-0.5426944971537002,0.0
2019-04-17,1.0,-0.0,-0.042011473828501796,-0.0,-0.9712138904401685,-0.5252322688734326,0.0
2019-04-18,1.0,-0.0,-0.06746963356129428,-0.0,-0.9855057670715525,-0.49882617127692147,0.0
2019-04-22,1.0,-0.0,-0.08486362582738816,-0.0,-0.9900069539238159,-0.5006310041981096,0.0
2019-04-23,1.0,-0.0,-0.08853160186545052,-0.0,-0.987348947463348,-0.500708562005617,0.0
2019-04-24,1.0,-0.0,-0.09267285861713107,-0.0,-0.9891640866873066,-0.4981424148606811,0.0
2019-04-25,1.0,-0.0,-0.08665323205704542,-0.0,-0.9948586782410996,-0.5020668630186534,0.0
2019-04-26,1.0,-0.0,-0.07649876990806681,-0.0,-1.0248090120419526,-0.4883853424834909,0.0
2019-04-29,1.0,-0.0,-0.07733436652460288,-0.0,-1.0210254423350122,-0.484618364974816,0.0
2019-04-30,1.0,-0.0,-0.08188009493344339,-0.0,-1.0229852440408627,-0.47484779692498197,0.0
2019-05-01,1.0,-0.0,-0.0992224911178621,-0.0,-1.0043509603007055,-0.47098501621955613,0.0
2019-05-02,1.0,-0.0,-0.09659895471280348,-0.0,-1.0149326742359879,-0.46309312324605445,0.0
2019-05-03,1.0,-0.0,-0.09698841698841698,-0.0,-1.015006435006435,-0.462033462033462,0.0
2019-05-06,1.0,-0.0,-0.07388757578871648,-0.0,-1.0171359572500258,-0.4780854999486179,0.0
2019-05-07,1.0,-0.0,-0.07464336203572805,-0.0,-1.0172985477445058,-0.4784217966842308,0.0
2019-05-08,1.0,-0.0,-0.09405496785430702,-0.0,-0.9895750621141878,-0.4777797699854,0.0
2019-05-09,1.0,-0.0,-0.09467455621301775,-0.0,-0.983145060068137,-0.48372140679832987,0.0
2019-05-10,1.0,-0.0,-0.09759967244997185,-0.0,-0.9812170530733405,-0.48016786938942624,0.0
2019-05-13,1.0,-0.0,-0.09775764091537399,-0.0,-0.9779603747504223,-0.48407822659089744,0.0
2019-05-14,1.0,-0.0,-0.07329669770518495,-0.027654810970335314,-0.9579962346715514,-0.485193100290032,0.0
2019-05-15,1.0,-0.0,-0.06988153947836698,-0.03579236361787585,-0.9597844323554833,-0.4766383649397529,0.0
2019-05-16,1.0,-0.0,-0.06989411525147628,-0.03749236408063531,-0.9618458562410914,-0.47607411932396665,0.0
2019-05-17,1.0,-0.0,-0.0739160252990932,-0.032919301988874494,-0.9605781198404837,-0.47265615077853135,0.0
2019-05-20,1.0,-0.0,-0.06390967905619688,-0.03869085373588735,-0.9609032094380313,-0.4735760497272612,0.0
2019-05-21,1.0,-0.0,-0.0742452949349501,-0.046861184792219276,-0.9375015788808893,-0.4675761020588607,0.0
2019-05-22,1.0,-0.0,-0.07045133279483037,-0.05088852988691438,-0.9373990306946689,-0.4654937399030694,0.0
2019-05-23,1.0,-0.0,-0.06522617124394184,-0.0668921647819063,-0.9461581179321485,-0.4460066639741519,0.0
2019-05-24,1.0,-0.0,-0.03867472915091963,-0.08337112622826909,-0.9435626102292769,-0.45389266817838253,0.0
2019-05-28,1.0,-0.0,-0.031577620967741936,-0.08528225806451614,-0.9463961693548387,-0.45693044354838713,0.0
2019-05-29,1.0,-0.0,-0.030732026802357804,-0.08421079147564109,-0.9488639226157489,-0.4551866592775455,0.0
2019-05-30,1.0,-0.0,-0.027590373577686032,-0.08551505387171483,-0.9460527640720975,-0.45821166045715434,0.0
2019-05-31,1.0,-0.0,-0.024823943661971833,-0.08254527162977868,-0.94341046277666,-0.46428571428571425,0.0
2019-06-03,1.0,-0.0,-0.026460334579017333,-0.08815931378696296,-0.9430914699907201,-0.4503774673321462,0.0
2019-06-04,1.0,-0.0,-0.03341530816621454,-0.06424460614050656,-0.9207463935299038,-0.5168724488502395,0.0
2019-06-05,1.0,-0.0,-0.019266515950766137,-0.0833710123084652,-0.9179100728460187,-0.49138407435317755,0.0
2019-06-06,1.0,-0.0,-0.025517379947759697,-0.0729103877838055,-0.9111161342174,-0.5020092425155717,0.0
2019-06-07,1.0,-0.0,-0.037598894888860986,-0.07462011804596258,-0.8998618611076227,-0.49956046716061786,0.0
2019-06-10,1.0,-0.0,-0.03729077266681723,-0.06720369394464103,-0.9030339531732289,-0.5019699365103265,0.0
2019-06-11,1.0,-0.0,-0.03483725021993214,-0.08812366469775042,-0.8940304134724143,-0.4965187884881237,0.0
2019-06-12,1.0,-0.0,-0.03973559867296673,-0.09156026942796822,-0.8904946214939178,-0.4915301095807781,0.0
2019-06-13,1.0,-0.0,-0.05309623220483928,-0.102595704009256,-0.8804265808139243,-0.47912369837516977,0.0
2019-06-14,1.0,-0.0,-0.05135427407388779,-0.10874431003696905,-0.8812715338379902,-0.4735306692150995,0.0
2019-06-17,1.0,-0.0,-0.050955253896430366,-0.10849673202614378,-0.877928607340372,-0.4764705882352941,0.0
2019-06-18,1.0,-0.0,-0.06310887350534927,-0.10494650723725613,-0.8799496538703587,-0.46927627438640657,0.0
2019-06-19,1.0,-0.0,-0.05353815159909343,-0.11085368924704103,-0.8776126920171241,-0.47625283303953664,0.0
2019-06-20,1.0,-0.0,-0.05559055514956026,-0.11171030416047174,-0.8761686364438173,-0.4764760728775546,0.0
2019-06-21,1.0,-0.0,-0.057140702380653115,-0.11169209884612484,-0.867643731617185,-0.4774127051962091,0.0
2019-06-24,1.0,-0.0,-0.04451390114183449,-0.104025407708013,-0.8845058352027827,-0.48756080961863224,0.0
2019-06-25,1.0,-0.0,-0.05604176650104668,-0.10136447325279326,-0.8790890060278949,-0.4856112386188806,0.0
2019-06-26,1.0,-0.0,-0.056821619441363325,-0.09864374306745992,-0.8690884340022185,-0.4963698699203388,0.0
2019-06-27,1.0,-0.0,-0.05686091411553895,-0.10827044898165207,-0.8721954420412387,-0.48648512227746504,0.0
