Date,IWF,IWM,MTUM,SPY,VLUE,VNDA,VXX
2018-11-12,-0.5417035398230089,-1.6496128318584073,-0.0,-1.2898230088495575,-1.049778761061947,1.0,0.0
2018-11-13,-0.5110977476492456,-1.6399518915372842,-0.0,-1.2822545375027334,-1.0335665864858956,1.0,0.0
2018-11-14,-0.5116418889374726,-1.639046786182772,-0.0,-1.2819742020113685,-1.0330126803672934,1.0,0.0
2018-11-15,-0.5096798822053771,-1.6389812946501607,-0.0,-1.2835796477068222,-1.0212139390303758,1.0,0.0
2018-11-16,-0.5149458009416402,-1.647049162378189,-0.0,-1.288623672396803,-1.024033723858535,1.0,0.0
2018-11-19,-0.517133785855047,-1.6462119553317276,-0.0,-1.2872783008539523,-1.0233742062623166,1.0,0.0
2018-11-20,-0.4454950548853386,-1.6339528312139986,-0.0,-1.296109118574068,-1.0586349309857626,1.0,0.0
2018-11-21,-0.45909777681847613,-1.630153248435139,-0.0,-1.2990502913878696,-1.0077703431901575,1.0,0.0
2018-11-23,-0.46054828459094094,-1.6132385414983574,-0.0,-1.303926320891905,-1.0082404265632574,1.0,0.0
2018-11-26,-0.4590747330960853,-1.6261727596247169,-0.0,-1.301520543513426,-1.005176318343578,1.0,0.0
2018-11-27,-0.4378141722069077,-1.6526674233825196,-0.0,-1.3072806875304037,-1.0074050051348575,1.0,0.0
2018-11-28,-0.4356945423012303,-1.6720502953769443,-0.0,-1.3045363394937943,-1.0075334670207576,1.0,0.0
2018-11-29,-0.3879705662791938,-1.644342540258078,-0.0,-1.2914045003732535,-1.0085315132771675,1.0,0.0
2018-11-30,-0.3898513527964924,-1.6507325419741206,-0.0,-1.3005026200406373,-1.0059351940968881,1.0,0.0
2018-12-03,-0.387960044869398,-1.6500721115325039,-0.0,-1.2991293200149565,-1.0044335238502218,1.0,0.0
2018-12-04,-0.6079329248629475,-1.8810061270557887,-0.0,-1.6203805224121253,-1.340212834569494,1.0,0.0
2018-12-06,-0.5794843257280652,-1.7620725901193346,-0.0,-1.5794843257280653,-1.2621035058430716,1.0,0.0
2018-12-07,-0.5864373221135998,-1.7626531369879965,-0.0,-1.5807449573072638,-1.2575176339561935,1.0,0.0
2018-12-10,-0.5511609482601012,-1.7537936498263145,-0.0,-1.5648119934182458,-1.2244499969528915,1.0,0.0
2018-12-11,-0.5739279378479232,-1.7529821985685445,-0.0,-1.5787606288615645,-1.2117208050406802,1.0,0.0
2018-12-12,-0.570687739227065,-1.7715767378688725,-0.0,-1.5949499938263982,-1.2363254722805284,1.0,0.0
2018-12-13,-0.5706676576241794,-1.7675585284280937,-0.0,-1.615942028985507,-1.2393162393162394,1.0,0.0
2018-12-14,-0.5741336633663366,-1.7577351485148518,-0.0,-1.6180074257425743,-1.238242574257426,1.0,0.0
2018-12-17,-0.5393445658211442,-1.76214281305931,-0.0,-1.5988397210393137,-1.2714312164413997,1.0,0.0
2018-12-18,-0.5140026904732787,-1.7395744160450044,-0.0,-1.590008560596796,-1.2710651828298887,1.0,0.0
2018-12-19,-0.5047823421213979,-1.7474555487431023,-0.0,-1.6003678724708768,-1.2786020846106683,1.0,0.0
2018-12-20,-0.500182570593963,-1.7195107108081793,-0.0,-1.6011441090555014,-1.2648490749756574,1.0,0.0
2018-12-21,-0.4899921388401766,-1.7201427102860254,-0.0,-1.6040394267400375,-1.232932212614138,1.0,0.0
2018-12-24,-0.45245803357314146,-1.6826738609112708,-0.0,-1.5970023980815349,-1.2630695443645084,1.0,0.0
2018-12-26,-0.4486563445452928,-1.6981669336180816,-0.0,-1.5525894287239723,-1.232781633742659,1.0,0.0
2018-12-27,-0.3754769921436588,-1.6095398428731764,-0.0,-1.4242985409652076,-1.2023569023569025,1.0,0.0
2018-12-28,-0.36666479411269026,-1.622493118364137,-0.0,-1.4272793663277346,-1.201280826919836,1.0,0.0
2018-12-31,-0.3675636200213471,-1.621425762597607,-0.0,-1.4271670130891523,-1.2015055333970002,1.0,0.0
2019-01-02,-0.3629122728292573,-1.6202041732106798,-0.0,-1.4243886021987884,-1.2016490913170295,1.0,0.0
2019-01-03,-0.3604266067920292,-1.622228459163626,-0.0,-1.4240246982879596,-1.2065674992983442,1.0,0.0
2019-01-04,-0.32184611958579223,-1.6292729094755596,-0.0,-1.4065805589577998,-1.2096091749248412,1.0,0.0
2019-01-07,-0.29096137152777773,-1.5797526041666665,-0.0,-1.385796440972222,-1.1688910590277777,1.0,0.0
2019-01-08,-0.2928478684267474,-1.5649210127677993,-0.0,-1.3890391690110364,-1.1632763471110148,1.0,0.0
2019-01-09,-0.2879671635342407,-1.5483905811190324,-0.0,-1.3904190969971917,-1.173957658241521,1.0,0.0
2019-01-10,-0.2915922256510205,-1.5442044285636942,-0.0,-1.4025228736938986,-1.1755725190839694,1.0,0.0
2019-01-11,-0.29494686618954674,-1.5268379960962917,-0.0,-1.40820863153329,-1.1917696811971374,1.0,0.0
2019-01-14,-0.3048879287064542,-1.5190926275992438,-0.0,-1.3968133945449637,-1.180232244126384,1.0,0.0
2019-01-15,-0.3029449978345604,-1.5178648765699438,-0.0,-1.3977371156344738,-1.1950519705500218,1.0,0.0
2019-01-16,-0.30428432327166505,-1.514172887590609,-0.0,-1.4006275018933245,-1.1903602726387537,1.0,0.0
2019-01-17,-0.31183607441358857,-1.500296575896468,-0.0,-1.3930978700458345,-1.1871124292262065,1.0,0.0
2019-01-18,-0.32052814605520535,-1.4897304933710063,-0.0,-1.3982286459465334,-1.225114105629211,1.0,0.0
2019-01-22,-0.0,-1.67459331224582,-0.0,-1.697864889290556,-1.2759828287392678,1.0,0.0
2019-01-23,-0.0,-1.6263580805794478,-0.0,-1.7137279311905842,-1.3185830692621097,1.0,0.0
2019-01-24,-0.0,-1.6389536536821154,-0.0,-1.7164060278646573,-1.33130508956497,1.0,0.0
2019-01-25,-0.0,-1.6024307584433797,-0.0,-1.8634451326399442,-1.377293443964006,1.0,0.0
2019-01-28,-0.0,-1.5857326779026215,-0.0,-1.8862359550561798,-1.3800912921348314,1.0,0.0
2019-01-29,-0.0,-1.5614549721325903,-0.0,-1.9051334702258729,-1.4002346729246113,1.0,0.0
2019-01-30,-0.0,-1.5633620942654223,-0.0,-1.9065563186006926,-1.3996595644773142,1.0,0.0
2019-01-31,-0.0,-1.5937021777516187,-0.0,-1.8435550323719836,-1.4485579752795763,1.0,0.0
2019-02-01,-0.0,-1.5977270036699418,-0.0,-1.845329702853084,-1.4762045696697053,1.0,0.0
2019-02-04,-0.0,-1.6057886604065137,-0.0,-1.8639011054320695,-1.4735528348983715,1.0,0.0
2019-02-05,-0.0,-1.581085122928755,-0.0,-1.8659448465633783,-1.534964407489382,1.0,0.0
2019-02-06,-0.0,-1.5746527777777777,-0.0,-1.8645833333333335,-1.547353927203065,1.0,0.0
2019-02-07,-0.0,-1.7590761266343664,-0.0,-2.1527842304373794,-1.7251609477666423,1.0,0.0
2019-02-08,-0.0,-1.7612288417966149,-0.0,-2.1641343462614953,-1.7386378781820606,1.0,0.0
2019-02-11,-0.0,-1.7536105910671302,-0.0,-2.1747793527681196,-1.7578229473121156,1.0,0.0
2019-02-12,-0.0,-1.750388749915489,-0.0,-2.2246636468122505,-1.7858156987357174,1.0,0.0
2019-02-13,-0.0,-1.7708614636780986,-0.0,-2.211382662705914,-1.769038617337294,1.0,0.0
2019-02-14,-0.0,-1.7395219716974748,-0.0,-2.2435506804793826,-1.7877987676890785,1.0,0.0
2019-02-15,-0.0,-1.8274238227146815,-0.0,-2.276869806094183,-1.8209141274238227,1.0,0.0
2019-02-19,-0.0,-1.8115400581154006,-0.0,-2.2880171578801716,-1.8189428531894283,1.0,0.0
2019-02-20,-0.0,-1.8387658448251845,-0.0,-2.305474300041788,-1.8205181780192226,1.0,0.0
2019-02-21,-0.0,-1.8371979667154101,-0.0,-2.306037184040109,-1.8201378734071445,1.0,0.0
2019-02-22,-0.0,-1.8318368483329857,-0.0,-2.3112688800723884,-1.8172896220505326,1.0,0.0
2019-02-25,-0.0,-1.8378662554324965,-0.0,-2.3349221926258235,-1.8368849011636057,1.0,0.0
2019-02-26,-0.0,-1.840215943349926,-0.0,-2.3360443104536213,-1.8348173596017667,1.0,0.0
2019-02-27,-0.0,-1.8421052631578945,-0.0,-2.343612026070502,-1.8224823042960263,1.0,0.0
2019-02-28,-0.0,-1.8520676823702873,-0.0,-2.351541107912659,-1.8173839780945027,1.0,0.0
2019-03-01,-0.0,-1.7906292749658004,-0.0,-2.2995896032831737,-1.7497264021887824,1.0,0.0
2019-03-04,-0.0,-1.7781014973914222,-0.0,-2.248255301849719,-1.7491022426993699,1.0,0.0
2019-03-05,-0.0,-1.7463724100695148,-0.0,-2.2593642437740433,-1.7432003779442533,1.0,0.0
2019-03-06,-0.0,-1.7418723863483068,-0.0,-2.2621745582085526,-1.740860650209092,1.0,0.0
2019-03-07,-0.0,-1.7101760989380292,-0.0,-2.2814894475063854,-1.7296679661244792,1.0,0.0
2019-03-08,-0.0,-1.6967113276492085,-0.0,-2.329746921098931,-1.7403572878603328,1.0,0.0
2019-03-11,-0.0,-1.6984972677595627,-0.0,-2.334972677595628,-1.7971311475409837,1.0,0.0
2019-03-12,-0.0,-1.6366583885209711,-0.0,-2.379070088300221,-1.8827262693156732,1.0,0.0
2019-03-13,-0.016269206702356948,-1.6630049363832302,-0.0,-2.383786414517138,-1.8896614058263224,1.0,0.0
2019-03-14,-0.017368347922745588,-1.6639572043907183,-0.0,-2.379949979157982,-1.8860636376267887,1.0,0.0
2019-03-15,-0.0316795757448887,-1.6545251552578326,-0.0,-2.383155397390273,-1.908450212825344,1.0,0.0
2019-03-18,-0.05578395236745109,-1.695704564785937,-0.0,-2.4016161043379642,-1.9350722994045932,1.0,0.0
2019-03-19,-0.04807007548782225,-1.7032474006551774,-0.0,-2.411052556615867,-1.9590514171770406,1.0,0.0
2019-03-20,-0.057494279176201375,-1.7058781464530894,-0.0,-2.4137585812356983,-1.9738987414187643,1.0,0.0
2019-03-21,-0.06497938290914261,-1.7011232759846437,-0.0,-2.4100668278117445,-1.933243281672117,1.0,0.0
2019-03-22,-0.0819636987280263,-1.6905102186651422,-0.0,-2.4453337144490495,-1.9281120480205802,1.0,0.0
2019-03-25,-0.09221881959910913,-1.5318067928730512,-0.0,-2.450445434298441,-1.8855094654788418,1.0,0.0
2019-03-26,-0.0833623269083571,-1.5505531974114535,-0.014751930972096582,-2.420360448124695,-1.8893605177092754,1.0,0.0
2019-03-27,-0.08879316334329188,-1.5329674147154866,-0.015146251650107691,-2.425345654137428,-1.885499895782672,1.0,0.0
2019-03-28,-0.06406336853807672,-1.5227904391328517,-0.05489160644802669,-2.4078654808226796,-1.8987632017787661,1.0,0.0
2019-03-29,-0.05145476008610513,-1.5221859593083813,-0.07291160336087772,-2.4012915769738212,-1.8961183251163116,1.0,0.0
2019-04-01,-0.039262095370692654,-1.5480682213713888,-0.07086668987121476,-2.41058127392969,-1.8926557605290637,1.0,0.0
2019-04-02,-0.04864827298630899,-1.549308499548266,-0.14921120300229343,-2.3843908541246788,-1.818263951629717,1.0,0.0
2019-04-03,-0.048158443363446844,-1.5501042390548994,-0.15010423905489925,-2.382209867963864,-1.8187630298818624,1.0,0.0
2019-04-04,-0.05096294236251129,-1.5477994855037196,-0.15233261489258149,-2.3844816797608286,-1.8170061878606687,1.0,0.0
2019-04-05,-0.07551630623739657,-1.5297267227591962,-0.1424796606633753,-2.381962311383075,-1.823934357833252,1.0,0.0
2019-04-08,-0.07592386774103918,-1.5216032231175325,-0.14580439010836344,-2.382397888302306,-1.8206446235065294,1.0,0.0
2019-04-09,-0.09509523477290169,-1.510151398869741,-0.15684085676411078,-2.3999162771227236,-1.814902672155166,1.0,0.0
2019-04-10,-0.09482698600570912,-1.4926547378681334,-0.16612128385434796,-2.3983847385643666,-1.810276404650839,1.0,0.0
2019-04-11,-0.1219172356137662,-1.4507454368120385,-0.19088755747526823,-2.4095722446704753,-1.7936463703497285,1.0,0.0
2019-04-12,-0.12219746553404819,-1.4480573736248432,-0.19454115025762428,-2.4089263333797524,-1.789026597966857,1.0,0.0
2019-04-15,-0.11397084466764316,-1.4537211411034385,-0.19627537141661436,-2.412220129734254,-1.7987724070586595,1.0,0.0
2019-04-16,-0.11482385769096616,-1.4543425183118242,-0.19574468085106383,-2.41144053017091,-1.7995814440181372,1.0,0.0
2019-04-17,-0.11243718592964824,-1.4470965940815188,-0.20735622557230599,-2.4189000558347296,-1.7935510887772195,1.0,0.0
2019-04-18,-0.06826419653644784,-1.4497919183783057,-0.1434420727614445,-2.323600483286347,-1.7272117062692978,1.0,0.0
2019-04-22,-0.09355356426374214,-1.4449645579777985,-0.11923231242476928,-2.3102180018724088,-1.719205563728768,1.0,0.0
2019-04-23,-0.10040106951871658,-1.4387700534759356,-0.11724598930481282,-2.3107620320855613,-1.7172459893048129,1.0,0.0
2019-04-24,-0.10121268656716419,-1.418310234541578,-0.11653784648187633,-2.3083688699360345,-1.7187500000000002,1.0,0.0
2019-04-25,-0.10064869925767404,-1.405671102788738,-0.12238346820036114,-2.3242158764127603,-1.7347689426870865,1.0,0.0
2019-04-26,-0.10830830830830832,-1.3802469135802469,-0.1230563897230564,-2.3291291291291287,-1.7325992659325993,1.0,0.0
2019-04-29,-0.10850596150003329,-1.3812029574368878,-0.12595750349696927,-2.3221208286152,-1.72310664091121,1.0,0.0
2019-04-30,-0.10998668442077231,-1.3804260985352863,-0.12949400798934751,-2.3207723035952066,-1.7171770972037284,1.0,0.0
2019-05-01,-0.15463986599664992,-1.3958458961474036,-0.0973534338358459,-2.341641541038526,-1.7106867671691792,1.0,0.0
2019-05-02,-0.15246516613076097,-1.397441050375134,-0.09271168274383709,-2.3352090032154345,-1.7209271168274385,1.0,0.0
2019-05-03,-0.15135279935708543,-1.3998124832574337,-0.08846772033217251,-2.3357889097240823,-1.721604607554246,1.0,0.0
2019-05-06,-0.1436977599465062,-1.3478435305917755,-0.10906051487796725,-2.3469742561016385,-1.7392176529588768,1.0,0.0
2019-05-07,-0.12098286020353509,-1.3634172469201928,-0.13698446705945366,-2.335899839314408,-1.7379485806106052,1.0,0.0
2019-05-08,-0.11700644133076565,-1.3461053190782921,-0.1594395378179162,-2.2976293246563513,-1.7203001527325852,1.0,0.0
2019-05-09,-0.11760021237058667,-1.342580302628086,-0.16199893814706662,-2.2977170161932574,-1.7167507300238918,1.0,0.0
2019-05-10,-0.11553520472493198,-1.3404340035835158,-0.16756254562346543,-2.303337978631628,-1.7093370495719689,1.0,0.0
2019-05-13,-0.11973981149608391,-1.3416301606265766,-0.15544935616620206,-2.3056551174830746,-1.7150537634408605,1.0,0.0
2019-05-14,-0.02642768365277687,-1.2422319617976059,-0.29901223261594817,-2.2865833714921178,-1.6872506050892915,1.0,0.0
2019-05-15,-0.0,-1.2531239777559697,-0.3262675825973176,-2.3006869479882233,-1.6622178606476938,1.0,0.0
2019-05-16,-0.0,-1.254912200535283,-0.33794634114498334,-2.2835041451791893,-1.651478556041517,1.0,0.0
2019-05-17,-0.0,-1.2391034437691957,-0.3535254525256486,-2.268705482585114,-1.6733320264000524,1.0,0.0
2019-05-20,-0.0,-1.244442991631799,-0.35270658995815896,-2.2675209205020916,-1.6729864016736402,1.0,0.0
2019-05-21,-0.0,-1.2403212117255338,-0.3539204805118496,-2.2643468042044788,-1.6701051119670953,1.0,0.0
2019-05-22,-0.0,-1.2584165619419276,-0.3423506845690853,-2.3032607976718036,-1.7101660162709176,1.0,0.0
2019-05-23,-0.0,-1.2589456974667639,-0.343673523381176,-2.301739533037899,-1.7098353065678948,1.0,0.0
2019-05-24,-0.0,-1.2150771666007123,-0.3669700567207492,-2.299894473024667,-1.7134283076111332,1.0,0.0
2019-05-28,-0.0,-1.2283938372016134,-0.3598492362626463,-2.306883554850228,-1.7172518680156053,1.0,0.0
2019-05-29,-0.0,-1.2370658406379753,-0.3591247610887761,-2.301456534633889,-1.6929414090819217,1.0,0.0
2019-05-30,-0.0,-1.238430649726812,-0.3481666776380752,-2.304259100783359,-1.6919886775064183,1.0,0.0
2019-05-31,-0.0,-1.2505601687096348,-0.3389350204296823,-2.3028206142085144,-1.697904310003954,1.0,0.0
2019-06-03,-0.0,-1.2471858638743456,-0.37277486910994767,-2.288089005235602,-1.6363874345549738,1.0,0.0
2019-06-04,-0.0,-1.2433654413210145,-0.3611820981587052,-2.2862197758993514,-1.6619487582727215,1.0,0.0
2019-06-05,-0.0,-1.211950175165434,-0.40450240041520696,-2.3019333073828987,-1.5692227844816402,1.0,0.0
2019-06-06,-0.0,-1.245527291653113,-0.36471277080215986,-2.2874243705679524,-1.6081582200247218,1.0,0.0
2019-06-07,-0.0,-1.3080415898920768,-0.36226638589102395,-2.289747301921558,-1.620558041589892,1.0,0.0
2019-06-10,-0.0,-1.311510933088187,-0.359248801628472,-2.2739510145117867,-1.621708582310066,1.0,0.0
2019-06-11,-0.0,-1.3104040137311856,-0.4264589384737259,-2.2602983892263007,-1.6043702138896223,1.0,0.0
2019-06-12,-0.0,-1.3186080295826732,-0.43258055995773903,-2.25567881669308,-1.596407818277866,1.0,0.0
2019-06-13,-0.0,-1.3772708922083166,-0.4871484322433051,-2.287309917911452,-1.5768402637599246,1.0,0.0
2019-06-14,-0.0,-1.3780200551854096,-0.48455481526347666,-2.289386903560132,-1.5780335150413891,1.0,0.0
2019-06-17,-0.0,-1.3796445880452344,-0.4850565428109855,-2.2885702746365104,-1.578082929456112,1.0,0.0
2019-06-18,-0.0,-1.3912838475010103,-0.48302573083658895,-2.2880910683012257,-1.573420449952849,1.0,0.0
2019-06-19,-0.0,-1.3807404410277158,-0.5129138849551554,-2.2992110054622694,-1.5506102906467059,1.0,0.0
2019-06-20,-0.0,-1.384994597514857,-0.5097244732576987,-2.301593733117234,-1.5567936250675312,1.0,0.0
2019-06-21,-0.0,-1.4042048151915905,-0.5064767717870464,-2.2963716514072567,-1.5749067480501866,1.0,0.0
2019-06-24,-0.0,-1.3804576627962246,-0.5130033272221091,-2.289332518503429,-1.6075235961159773,1.0,0.0
2019-06-25,-0.0,-1.359400434074878,-0.5162099837221921,-2.2960526315789473,-1.6106890938686924,1.0,0.0
2019-06-26,-0.0,-1.3581998370893291,-0.48744230247081183,-2.2684632093402115,-1.6738392614716264,1.0,0.0
2019-06-27,-0.0,-1.3519689859212407,-0.5075834863633273,-2.2717812691287493,-1.669999319866694,1.0,0.0
2019-06-28,-0.0,-1.34305328983143,-0.5073409461663948,-2.2775965198477435,-1.6691816204458945,1.0,0.0
2019-07-01,-0.0,-1.3221737351697804,-0.5267966725760261,-2.3139915450702304,-1.6555297968089457,1.0,0.0
2019-07-02,-0.0,-1.3350143110263049,-0.5158784244241515,-2.302439689246286,-1.6614420062695923,1.0,0.0
2019-07-03,-0.0,-1.3425806011860133,-0.5103264944448231,-2.2988889646240884,-1.6644400518028764,1.0,0.0
2019-07-05,-0.0,-1.3262734949605013,-0.5153228003268864,-2.301688913102697,-1.6669163715608826,1.0,0.0
2019-07-08,-0.0,-1.3255211881727758,-0.5157378389426353,-2.3029023027660442,-1.668687832129718,1.0,0.0
2019-07-09,-0.0,-1.3224378617637045,-0.5132448076268301,-2.304937010554988,-1.669050051072523,1.0,0.0
2019-07-10,-0.0,-1.3056444474705522,-0.5108599441683122,-2.320147068836386,-1.6721590522230545,1.0,0.0
2019-07-11,-0.0,-1.2954328561690525,-0.5259032038173143,-2.329243353783231,-1.6660531697341512,1.0,0.0
2019-07-12,-0.0,-1.3144477856752323,-0.5280891197375616,-2.3354291962821216,-1.6564379442318207,1.0,0.0
2019-07-15,-0.0,-1.3402611608668897,-0.5506939221986736,-2.3203664456142747,-1.6253503794352908,1.0,0.0
2019-07-16,-0.0,-1.3417002940975309,-0.565898365364886,-2.3172833595513302,-1.6145954449080089,1.0,0.0
2019-07-17,-0.0,-1.3369290639721445,-0.5691950570082611,-2.3078446098177103,-1.6133679251723902,1.0,0.0
2019-07-18,-0.0,-1.3367875647668395,-0.5731524406872103,-2.3040632669757293,-1.6036269430051813,1.0,0.0
2019-07-19,-0.0,-1.3367110990206745,-0.5676006528835691,-2.3016866158868337,-1.5948041349292708,1.0,0.0
2019-07-22,-0.0,-1.3053559322033899,-0.5509830508474576,-2.3033898305084746,-1.6199322033898307,1.0,0.0
2019-07-23,-0.0,-1.3168970918749576,-0.5460055846897773,-2.3117891439079212,-1.6359054689096235,1.0,0.0
2019-07-24,-0.0,-1.3156610169491527,-0.5470508474576271,-2.2960677966101697,-1.620813559322034,1.0,0.0
2019-07-25,-0.0,-1.305598808476068,-0.5487103107440254,-2.301062893507549,-1.6147180285694942,1.0,0.0
2019-07-26,-0.0,-1.3223000067967103,-0.5419017195677291,-2.3127166451437504,-1.6197920206619996,1.0,0.0
2019-07-29,-0.0,-1.2980024459845085,-0.5408343524935453,-2.3155999456447884,-1.6400326131267835,1.0,0.0
2019-07-30,-0.0,-1.2922051421575296,-0.547068426064481,-2.3136988164875527,-1.6488232893483878,1.0,0.0
2019-07-31,-0.0,-1.308713410483322,-0.5471749489448604,-2.305582028590878,-1.6458815520762422,1.0,0.0
2019-08-01,-0.0,-1.336790023044598,-0.546563643757625,-2.2776874068049344,-1.6168496678866748,1.0,0.0
2019-08-02,-0.1938808634961857,-1.4040740139587728,-1.0423632527187146,-2.5324622626197044,-1.94286641778932,1.0,0.0
2019-08-05,-0.18368668069266875,-1.4003884123644603,-1.0301019582456707,-2.532529535523548,-1.945217672762583,1.0,0.0
2019-08-06,-0.12464091924672839,-1.3921161825726143,-1.0215448451962976,-2.4866741142674758,-1.954596233641877,1.0,0.0
2019-08-07,-0.10412026726057906,-1.4187877823735284,-0.9953070314985681,-2.4731148584155265,-1.9627744193445753,1.0,0.0
2019-08-08,-0.10120136844617711,-1.4192855437982337,-0.9944307423024903,-2.4752168032460817,-1.9660275280451907,1.0,0.0
2019-08-09,-0.07433078393881454,-1.3910133843212238,-0.995697896749522,-2.483189929891651,-2.022625876354366,1.0,0.0
2019-08-12,-0.0739503816793893,-1.380884223918575,-1.0103371501272265,-2.485289440203562,-2.001192748091603,1.0,0.0
2019-08-13,-0.07518677475759021,-1.3489906215228105,-1.0100143061516453,-2.495231282784931,-2.0183595612780163,1.0,0.0
2019-08-14,-0.04357453538948201,-1.3677342823250296,-1.0102807433768288,-2.4762356662712532,-2.0105179913009095,1.0,0.0
2019-08-15,-0.030846930846930843,-1.3887334887334886,-1.0177156177156177,-2.4367521367521365,-1.8960372960372958,1.0,0.0
2019-08-16,-0.034482758620689655,-1.3881640260950605,-1.0178626902764834,-2.4332867350108724,-1.8925132028580303,1.0,0.0
2019-08-19,-0.042559753276792595,-1.3528141865844254,-1.0228218966846567,-2.4292983808789517,-1.8626060138781801,1.0,0.0
2019-08-20,-0.032191149354640444,-1.3610172095881992,-1.0226644130301168,-2.424861708666257,-1.8421173939766442,1.0,0.0
2019-08-21,-0.03410484365419987,-1.3642703862660943,-1.0165542611894542,-2.4189914163090127,-1.830088902513795,1.0,0.0
2019-08-22,-0.030646644192460926,-1.3699049954030034,-1.0086576769843703,-2.423996322402697,-1.8284554091327,1.0,0.0
2019-08-23,-0.03429755236706821,-1.3750479551906698,-1.0102048645745416,-2.4286043121307452,-1.8246758229110718,1.0,0.0
2019-08-26,-0.023305245578076363,-1.3315873377362788,-1.0112351021027859,-2.4339937751461322,-1.7911637440218626,1.0,0.0
