Date,FMNB,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-16,1.0,-0.17478752581857585,-1.0858700436799513,-0.0,-0.545525344529848,-0.5798936782582197,0.0
2018-10-17,1.0,-0.15356630286038517,-1.0511665164714128,-0.0,-0.5426721404492507,-0.5902673475518174,0.0
2018-10-18,1.0,-0.15304521942265975,-1.050425496412481,-0.0,-0.5434673786083764,-0.5903220423827799,0.0
2018-10-19,1.0,-0.14340363249284813,-1.0520923424921829,-0.0,-0.542112966535826,-0.5888164460115761,0.0
2018-10-22,1.0,-0.14354130637222295,-1.044133297858188,-0.0,-0.5458959691366236,-0.5921910336570441,0.0
2018-10-23,1.0,-0.1434747904749235,-1.0441665558068378,-0.0,-0.5459292270852734,-0.5922242916056938,0.0
2018-10-24,1.0,-0.14111938314278116,-1.0445027918106886,-0.0,-0.5455995745812284,-0.592329167774528,0.0
2018-10-25,1.0,-0.10522059774873853,-1.0071484021218786,-0.0,-0.5566373398887308,-0.5655647561133395,0.0
2018-10-26,1.0,-0.09186780780203224,-0.9955123890117639,-0.0,-0.5600217969676571,-0.5580344263871525,0.0
2018-10-29,1.0,-0.09453585343078855,-0.9994848182374344,-0.0,-0.5672473194448916,-0.5586180249219178,0.0
2018-10-30,1.0,-0.0934934483757767,-0.9993883004410675,-0.0,-0.5672064646984966,-0.559383149286887,0.0
2018-10-31,1.0,-0.09931166960140866,-0.9787097806947335,-0.0,-0.5675364174803906,-0.5559788698575316,0.0
2018-11-01,1.0,-0.08236573585388478,-0.992355180245018,-0.0,-0.5672520231583661,-0.5567284009851902,0.0
2018-11-02,1.0,-0.08874741365589686,-0.9636797708101227,-0.0,-0.5778768104408722,-0.552888747413656,0.0
2018-11-05,1.0,-0.0786807931183367,-1.0709422431831013,-0.0,-0.6290810056793649,-0.5425288119831279,0.0
2018-11-06,1.0,-0.08789673298289973,-1.079679286712356,-0.0,-0.6247920686672432,-0.5345332357442278,0.0
2018-11-07,1.0,-0.08737573561192939,-1.0795957043588125,-0.0,-0.6237324201216876,-0.534062572729993,0.0
2018-11-08,1.0,-0.046176861702127654,-1.0978058510638298,-0.0,-0.6233045212765956,-0.5571808510638298,0.0
2018-11-09,1.0,-0.04533209166195497,-1.0980476934845511,-0.0,-0.6251704526557356,-0.5573552399640802,0.0
2018-11-12,1.0,-0.04399721494645403,-1.090182686250456,-0.0,-0.6266370478432413,-0.554722986638374,0.0
2018-11-13,1.0,-0.008984607253749092,-1.097410319085684,-0.0,-0.6394265706546872,-0.5573099028869657,0.0
2018-11-14,1.0,-0.008167449242774948,-1.0992989881621587,-0.0,-0.6404669003372793,-0.5587593413134051,0.0
2018-11-15,1.0,-0.007068071473395647,-1.1014631568517357,-0.0,-0.6441853552201341,-0.5501205535555043,0.0
2018-11-16,1.0,-0.002966772151898734,-1.0914754746835442,-0.0,-0.6441851265822784,-0.5577861286919831,0.0
2018-11-19,1.0,-0.002505522038703722,-1.0917482609699007,-0.0,-0.6445125770612864,-0.5579401971450236,0.0
2018-11-20,1.0,-0.0,-1.0762342135476464,-0.0,-0.6339839265212399,-0.570083647695588,0.0
2018-11-21,1.0,-0.0,-1.0732326519984376,-0.0,-0.6305168597838823,-0.5510350214815779,0.0
2018-11-23,1.0,-0.0,-1.0666861750552736,-0.0,-0.633079724281441,-0.5516322018467942,0.0
2018-11-26,1.0,-0.0,-1.0689005167538757,-0.0,-0.6312522343917579,-0.5498716240371803,0.0
2018-11-27,1.0,-0.0,-1.0775050327943374,-0.0,-0.6252354048964219,-0.544256120527307,0.0
2018-11-28,1.0,-0.0,-1.0759489560671494,-0.0,-0.6261648861902134,-0.5449556775010553,0.0
2018-11-29,1.0,-0.0,-1.064429833043254,-0.0,-0.6170631083607298,-0.5415780313285632,0.0
2018-11-30,1.0,-0.0,-1.0671615297724706,-0.0,-0.621526545102469,-0.5386800064547361,0.0
2018-12-03,1.0,-0.0,-1.068647739765893,-0.0,-0.6239733557524414,-0.5408717583909979,0.0
2018-12-04,1.0,-0.0,-1.0728739712764241,-0.0,-0.6170405034694206,-0.5374536065838309,0.0
2018-12-06,1.0,-0.0,-1.091827753691691,-0.0,-0.6225510969129968,-0.5454249111712358,0.0
2018-12-07,1.0,-0.0,-1.0958823529411765,-0.0,-0.6293464052287582,-0.5427450980392157,0.0
2018-12-10,1.0,-0.0,-1.1008948255738555,-0.0,-0.6223252496433667,-0.5189015691868759,0.0
2018-12-11,1.0,-0.0,-1.1024833630904074,-0.0,-0.6181788670670345,-0.5255640318130174,0.0
2018-12-12,1.0,-0.0,-1.1038754145263021,-0.0,-0.6225047142206905,-0.5248065543923532,0.0
2018-12-13,1.0,-0.0,-1.1006301565646721,-0.0,-0.6243422334827519,-0.5232573247580069,0.0
2018-12-14,1.0,-0.0,-1.0913282036297522,-0.0,-0.6310509399045485,-0.5242362260965553,0.0
2018-12-17,1.0,-0.0,-1.0902613595880428,-0.0,-0.6230851442821518,-0.5253424879360041,0.0
2018-12-18,1.0,-0.0,-1.0791878499259928,-0.0,-0.6146148400797993,-0.5238754102580604,0.0
2018-12-19,1.0,-0.0,-1.0829266716220147,-0.0,-0.6195585431276864,-0.5292634844714476,0.0
2018-12-20,1.0,-0.0,-1.0853950777202073,-0.0,-0.6208225388601035,-0.5321243523316062,0.0
2018-12-21,1.0,-0.0,-1.0898002645929463,-0.0,-0.6254396437675454,-0.5114710722467813,0.0
2018-12-24,1.0,-0.0,-1.0634874759152215,-0.0,-0.6146435452793834,-0.5331727681438664,0.0
2018-12-26,1.0,-0.0,-1.0651888394144216,-0.0,-0.6093474709293013,-0.5288464618637281,0.0
2018-12-27,1.0,-0.0,-1.0296119069073735,-0.0,-0.5526520212534568,-0.5249355249665972,0.0
2018-12-28,1.0,-0.0,-1.0293450216046505,-0.0,-0.5533899095402407,-0.5258478659579099,0.0
2018-12-31,1.0,-0.0,-1.0338603261546122,-0.0,-0.553031246109797,-0.5252396364994398,0.0
2019-01-02,1.0,-0.0,-1.0341103607108402,-0.0,-0.5530173352836825,-0.5251314929507329,0.0
2019-01-03,1.0,-0.0,-1.0411465847080223,-0.0,-0.5442827573229632,-0.550743272909741,0.0
2019-01-04,1.0,-0.0,-1.0480547055517393,-0.0,-0.519015799662774,-0.5553924935989508,0.0
2019-01-07,1.0,-0.0,-1.0205401410402486,-0.0,-0.5194469251378068,-0.5395251439657561,0.0
2019-01-08,1.0,-0.0,-1.005196642169675,-0.0,-0.5319024630238922,-0.537837089880385,0.0
2019-01-09,1.0,-0.0,-0.9918264503441495,-0.0,-0.5330936578171092,-0.5478736479842674,0.0
2019-01-10,1.0,-0.0,-0.989066339066339,-0.0,-0.5355651105651106,-0.5466216216216216,0.0
2019-01-11,1.0,-0.0,-0.9805418719211823,-0.0,-0.5409790640394089,-0.5572967980295567,0.0
2019-01-14,1.0,-0.0,-0.9863792198165363,-0.0,-0.5557648948327516,-0.5464681718503877,0.0
2019-01-15,1.0,-0.0,-0.980053808331014,-0.0,-0.5555864798837244,-0.5567925286823143,0.0
2019-01-16,1.0,-0.0,-0.963467662910338,-0.0,-0.5586722195002449,-0.5400845173934345,0.0
2019-01-17,1.0,-0.0,-0.9570066613701644,-0.0,-0.5575077919696877,-0.5411293772535598,0.0
2019-01-18,1.0,-0.0,-0.9452594027739335,-0.0,-0.5639511640065196,-0.5661038841221514,0.0
2019-01-22,1.0,-0.0,-1.0708097812730402,-0.0,-0.5133325141312363,-0.48786556893585653,0.0
2019-01-23,1.0,-0.0,-1.0485371111795503,-0.0,-0.5176470588235295,-0.5135817677856482,0.0
2019-01-24,1.0,-0.0,-1.0521653543307086,-0.0,-0.507689468503937,-0.5159325787401574,0.0
2019-01-25,1.0,-0.0,-1.1222218834791622,-0.0,-0.45330935032468517,-0.4731563062101765,0.0
2019-01-28,1.0,-0.0,-1.1347217421361908,-0.0,-0.32578638091946077,-0.42000806544532776,0.0
2019-01-29,1.0,-0.0,-1.1263766440237029,-0.0,-0.33579997109408877,-0.4283856048561931,0.0
2019-01-30,1.0,-0.0,-1.1270845978207462,-0.0,-0.33639700569380615,-0.42677534032775516,0.0
2019-01-31,1.0,-0.0,-1.13724866194127,-0.0,-0.312396933314046,-0.44345436134818456,0.0
2019-02-01,1.0,-0.0,-1.1358181765607378,-0.0,-0.3067981378133765,-0.448977821472978,0.0
2019-02-04,1.0,-0.0,-1.1387604070305273,-0.0,-0.30301803885291395,-0.449063367252544,0.0
2019-02-05,1.0,-0.0,-1.1468533495666289,-0.0,-0.3087224976084877,-0.4432269472707772,0.0
2019-02-06,1.0,-0.0,-1.1328847771236332,-0.0,-0.3180882224993475,-0.4492039093993794,0.0
2019-02-07,1.0,-0.0,-1.119607843137255,-0.0,-0.3103806228373702,-0.4535467128027682,0.0
2019-02-08,1.0,-0.0,-1.1221084894749018,-0.0,-0.3288804071246819,-0.4405216284987278,0.0
2019-02-11,1.0,-0.0,-1.1157233068767742,-0.0,-0.3314408203464457,-0.44953942413533393,0.0
2019-02-12,1.0,-0.0,-1.114857408375443,-0.0,-0.3424522274496138,-0.4468258116977406,0.0
2019-02-13,1.0,-0.0,-1.0948434094298496,-0.0,-0.335723299300218,-0.4374211311230928,0.0
2019-02-14,1.0,-0.0,-1.0206682250983523,-0.0,-0.36863561206454193,-0.4614858315753464,0.0
2019-02-15,1.0,-0.0,-1.05034638081934,-0.0,-0.35285229637654303,-0.4476722638766143,0.0
2019-02-19,1.0,-0.0,-1.0434807369230332,-0.0,-0.35798285828184173,-0.4459978928784988,0.0
2019-02-20,1.0,-0.0,-1.0525281298960263,-0.0,-0.35060532687651336,-0.44543512320182316,0.0
2019-02-21,1.0,-0.0,-1.04597668386398,-0.0,-0.3548442265484708,-0.4495909699854631,0.0
2019-02-22,1.0,-0.0,-1.0323048485710222,-0.0,-0.3727570027015498,-0.43864638134508743,0.0
2019-02-25,1.0,-0.0,-1.0300679501698753,-0.0,-0.3654869762174406,-0.43570215175537935,0.0
2019-02-26,1.0,-0.0,-1.0312225776318398,-0.0,-0.36419735612987236,-0.4352761344014493,0.0
2019-02-27,1.0,-0.0,-1.0286555668818667,-0.0,-0.36926605504587157,-0.4336844489749689,0.0
2019-02-28,1.0,-0.0,-1.0285973158162975,-0.0,-0.3702078260377145,-0.43261226570020955,0.0
2019-03-01,1.0,-0.0,-1.029161122278531,-0.0,-0.37592367147023015,-0.42612043826618723,0.0
2019-03-04,1.0,-0.0,-1.027676373206554,-0.0,-0.37640433539915663,-0.42581430228938505,0.0
2019-03-05,1.0,-0.0,-1.019399852515741,-0.0,-0.3882806738896137,-0.42852685915253275,0.0
2019-03-06,1.0,-0.0,-1.017407081904006,-0.0,-0.3891645167692003,-0.4284863776826468,0.0
2019-03-07,1.0,-0.0,-0.9972262319209758,-0.0,-0.412329116073703,-0.4208202428462257,0.0
2019-03-08,1.0,-0.0,-1.0030972068309039,-0.0,-0.4192595118347398,-0.4190890233853323,0.0
2019-03-11,1.0,-0.0,-0.9999714969786797,-0.0,-0.4249230418424353,-0.4254075932048797,0.0
2019-03-12,1.0,-0.0,-1.002405887347863,-0.0,-0.4153410699122559,-0.41268044155108974,0.0
2019-03-13,1.0,-0.0,-1.009221049036628,-0.0,-0.4226883342345676,-0.4140649457836469,0.0
2019-03-14,1.0,-0.0,-1.0071519795657726,-0.0,-0.4238399318859089,-0.4070952178231872,0.0
2019-03-15,1.0,-0.0,-0.9906264159492524,-0.0,-0.41705369279565024,-0.4242183960126869,0.0
2019-03-18,1.0,-0.0,-1.0011141265533494,-0.0,-0.4232252535352093,-0.43239537208970147,0.0
2019-03-19,1.0,-0.0,-0.9981959279516622,-0.0,-0.4286818819621431,-0.43669997995475496,0.0
2019-03-20,1.0,-0.0,-1.0064025265575653,-0.0,-0.42796439850703416,-0.43669250645994834,0.0
2019-03-21,1.0,-0.0,-1.0070640937284632,-0.0,-0.4311107282334023,-0.43343671031472547,0.0
2019-03-22,1.0,-0.0,-1.0021886879391775,-0.0,-0.4523960373228891,-0.4252678262872941,0.0
2019-03-25,1.0,-0.0,-1.041324986038856,-0.0,-0.4567498456926198,-0.44111336448872823,0.0
2019-03-26,1.0,-0.0,-1.0805120229692546,-0.0,-0.48253379590860157,-0.42774255293695423,0.0
2019-03-27,1.0,-0.0,-1.0833884049264044,-0.0,-0.48552117753079005,-0.43499549414238514,0.0
2019-03-28,1.0,-0.0,-1.0822297134601493,-0.0,-0.4813989886828799,-0.44624367926799907,0.0
2019-03-29,1.0,-0.0,-1.0719190458980845,-0.0,-0.48488133959763885,-0.4548849536200458,0.0
2019-04-01,1.0,-0.0,-1.081466517924443,-0.0,-0.4886182048421624,-0.4449302017065155,0.0
2019-04-02,1.0,-0.0,-1.0810476075398745,-0.0,-0.49323344610923153,-0.4464717254712421,0.0
2019-04-03,1.0,-0.0,-1.0810476075398745,-0.0,-0.493263653939101,-0.4464717254712421,0.0
2019-04-04,1.0,-0.0,-1.0749984946107063,-0.0,-0.48115252604323483,-0.4546275666887457,0.0
2019-04-05,1.0,-0.0,-1.0626543767696848,-0.0,-0.48813181516958853,-0.46144346044942464,0.0
2019-04-08,1.0,-0.0,-1.0576280372143438,-0.0,-0.49269864209797376,-0.46051244994429896,0.0
2019-04-09,1.0,-0.0,-1.0398012945958153,-0.0,-0.5296402227909077,-0.44124642480806864,0.0
2019-04-10,1.0,-0.0,-1.0339278731915662,-0.0,-0.5364995337925227,-0.43739284747496016,0.0
2019-04-11,1.0,-0.0,-1.0260767564966313,-0.0,-0.5577478344562079,-0.42387512030798846,0.0
2019-04-12,1.0,-0.0,-1.0275370169736366,-0.0,-0.55931744312026,-0.4226555916696762,0.0
2019-04-15,1.0,-0.0,-1.0260358595751093,-0.0,-0.5679674551755312,-0.41940635829441014,0.0
2019-04-16,1.0,-0.0,-1.0183560656131707,-0.0,-0.5613170702397404,-0.42462296460974586,0.0
2019-04-17,1.0,-0.0,-1.0156865102022419,-0.0,-0.5651951798539532,-0.4241968927487454,0.0
2019-04-18,1.0,-0.0,-1.0152314703765892,-0.0,-0.5686015831134565,-0.4144878867834013,0.0
2019-04-22,1.0,-0.0,-1.013641826923077,-0.0,-0.5725060096153847,-0.41862980769230773,0.0
2019-04-23,1.0,-0.0,-1.0131317987859847,-0.0,-0.5753651060760863,-0.4164913756836348,0.0
2019-04-24,1.0,-0.0,-1.0072041784234858,-0.0,-0.5739929158912169,-0.4205138980608753,0.0
2019-04-25,1.0,-0.0,-1.0263647270545893,-0.0,-0.5691961607678464,-0.40383923215356937,0.0
2019-04-26,1.0,-0.0,-1.017181820912559,-0.0,-0.5882971373644529,-0.3983358865759515,0.0
2019-04-29,1.0,-0.0,-1.0179728756601056,-0.0,-0.5867438790206433,-0.395763322131541,0.0
2019-04-30,1.0,-0.0,-1.0230450699153815,-0.0,-0.5850387085158735,-0.39257636680069613,0.0
2019-05-01,1.0,-0.0,-1.033862083496373,-0.0,-0.5896216476537338,-0.38647924630527036,0.0
2019-05-02,1.0,-0.0,-1.0236092755016222,-0.0,-0.5902318875405503,-0.38988345548480113,0.0
2019-05-03,1.0,-0.0,-1.0319855704193597,-0.0,-0.586472268149707,-0.3877047948294003,0.0
2019-05-06,1.0,-0.0,-1.0109246976199766,-0.0,-0.5989075302380024,-0.39145832708064465,0.0
2019-05-07,1.0,-0.0,-1.0180212650928095,-0.0,-0.5959332011773893,-0.38958971586472035,0.0
2019-05-08,1.0,-0.0,-1.0033225574712643,-0.0,-0.5902179118773946,-0.3997545498084291,0.0
2019-05-09,1.0,-0.0,-1.0017959770114941,-0.0,-0.5947078544061303,-0.39676125478927204,0.0
2019-05-10,1.0,-0.0,-1.0005983724269987,-0.0,-0.5976842987075156,-0.3936093824796554,0.0
2019-05-13,1.0,-0.0,-1.0005086622183657,-0.0,-0.5977080278866581,-0.3939140061637892,0.0
2019-05-14,1.0,-0.0,-0.9706335109532268,-0.0,-0.6028123149792777,-0.3868857312018946,0.0
2019-05-15,1.0,-0.0,-0.979801569672738,-0.0,-0.6097142010958092,-0.37213090478305944,0.0
2019-05-16,1.0,-0.0,-0.9836439598210317,-0.0,-0.6059438798186613,-0.3734332869122048,0.0
2019-05-17,1.0,-0.0,-0.9755866037791818,-0.0,-0.6022366586574115,-0.388537865978464,0.0
2019-05-20,1.0,-0.0,-0.9772079772079774,-0.0,-0.6021783000949669,-0.38835470085470086,0.0
2019-05-21,1.0,-0.0,-0.9794108048773251,-0.0,-0.5985700299641025,-0.38876197822410774,0.0
2019-05-22,1.0,-0.0,-0.977344464438479,-0.0,-0.5939998230036284,-0.37859523879760465,0.0
2019-05-23,1.0,-0.0,-0.9800801508722301,-0.0,-0.6006895332390382,-0.3659535596416784,0.0
2019-05-24,1.0,-0.0,-0.9778585882283938,-0.0,-0.5970263057567671,-0.3577524267573829,0.0
2019-05-28,1.0,-0.0,-0.9829195280859306,-0.0,-0.5944121617655691,-0.3574572988202149,0.0
2019-05-29,1.0,-0.0,-0.9896892117519551,-0.0,-0.592811740238437,-0.346700254840505,0.0
2019-05-30,1.0,-0.0,-0.9905356305672762,-0.0,-0.5936474449132677,-0.34596225972808253,0.0
2019-05-31,1.0,-0.0,-0.9999706383228609,-0.0,-0.5846497151917317,-0.3515473603852252,0.0
2019-06-03,1.0,-0.0,-1.0009938614440221,-0.0,-0.5837474422683425,-0.33838059047062263,0.0
2019-06-04,1.0,-0.0,-0.9959111634063834,-0.0,-0.5580526548021768,-0.38764524194734523,0.0
2019-06-05,1.0,-0.0,-0.9905555879438,-0.0,-0.5689092287063489,-0.35547717600419754,0.0
2019-06-06,1.0,-0.0,-0.9901238164603059,-0.0,-0.54761835396941,-0.37558630735615445,0.0
2019-06-07,1.0,-0.0,-0.9908712969154287,-0.0,-0.5418495799052243,-0.3745094048899613,0.0
2019-06-10,1.0,-0.0,-0.9928281068524972,-0.0,-0.5317363530778165,-0.3790360046457607,0.0
2019-06-11,1.0,-0.0,-0.9979331023842101,-0.0,-0.5373642688713575,-0.37579692003144016,0.0
2019-06-12,1.0,-0.0,-0.9966790957818691,-0.0,-0.5368795152645072,-0.37951526450710793,0.0
2019-06-13,1.0,-0.0,-1.0085475072201642,-0.0,-0.5389888853233759,-0.36967239417719305,0.0
2019-06-14,1.0,-0.0,-1.000583549733026,-0.0,-0.5536136317217635,-0.363522306188545,0.0
2019-06-17,1.0,-0.0,-0.9924660534384583,-0.0,-0.5670900861439627,-0.36057818659658347,0.0
2019-06-18,1.0,-0.0,-0.9672102555158282,-0.0,-0.5697799482573181,-0.3699020377314613,0.0
2019-06-19,1.0,-0.0,-0.966837994018062,-0.0,-0.5704620030780846,-0.3665824549176757,0.0
2019-06-20,1.0,-0.0,-0.9716950974978931,-0.0,-0.5663305338409229,-0.36802185347708577,0.0
2019-06-21,1.0,-0.0,-0.9751525719267655,-0.0,-0.5602731764022086,-0.3707061900610288,0.0
2019-06-24,1.0,-0.0,-0.9783267303658822,-0.0,-0.5595723607550688,-0.3751747844325332,0.0
2019-06-25,1.0,-0.0,-0.9523601015850774,-0.0,-0.5829173599556295,-0.38383396094228917,0.0
2019-06-26,1.0,-0.0,-0.9480542246114293,-0.0,-0.5594834638307818,-0.4140469790814538,0.0
2019-06-27,1.0,-0.0,-0.9437669971050093,-0.0,-0.568880311138404,-0.4116150539521011,0.0
2019-06-28,1.0,-0.0,-0.9449855225059226,-0.0,-0.567839489924249,-0.4118920183674067,0.0
2019-07-01,1.0,-0.0,-0.9535925936845828,-0.0,-0.561724209098682,-0.4330571689713123,0.0
2019-07-02,1.0,-0.0,-0.9615758325236287,-0.0,-0.5517769337219917,-0.4309984394782558,0.0
2019-07-03,1.0,-0.0,-0.962090887685425,-0.0,-0.5508299976453968,-0.4303331763597834,0.0
2019-07-05,1.0,-0.0,-0.9614434445032645,-0.0,-0.5468207752485148,-0.4327392506323157,0.0
2019-07-08,1.0,-0.0,-0.9699076779245063,-0.0,-0.5187857894121772,-0.43286198434030615,0.0
2019-07-09,1.0,-0.0,-0.965081311494555,-0.0,-0.5177951008729673,-0.43674637236869,0.0
2019-07-10,1.0,-0.0,-0.9418424815430856,-0.0,-0.5335726166506172,-0.4426741369751087,0.0
2019-07-11,1.0,-0.0,-0.9429139615137158,-0.0,-0.5381645902789962,-0.44344036965549505,0.0
2019-07-12,1.0,-0.0,-0.9334989043097152,-0.0,-0.5502118334550767,-0.4381300219138057,0.0
2019-07-15,1.0,-0.0,-0.9094843863471314,-0.0,-0.550239651416122,-0.44517066085693535,0.0
2019-07-16,1.0,-0.0,-0.9185738796638264,-0.0,-0.5548899293337599,-0.43461191729432636,0.0
2019-07-17,1.0,-0.0,-0.9211161870398931,-0.0,-0.5555038263450404,-0.4331189804172608,0.0
2019-07-18,1.0,-0.0,-0.9224173013196907,-0.0,-0.5552584152084181,-0.42916109528515783,0.0
2019-07-19,1.0,-0.0,-0.9242221576039548,-0.0,-0.5543181157313173,-0.4292526897353882,0.0
2019-07-22,1.0,-0.0,-0.9167054579308739,-0.0,-0.5558012335622017,-0.43683812405446293,0.0
2019-07-23,1.0,-0.0,-0.9168970233072424,-0.0,-0.5563476590915705,-0.436523409084296,0.0
2019-07-24,1.0,-0.0,-0.9171637231225814,-0.0,-0.5564898600482994,-0.4359451831592423,0.0
2019-07-25,1.0,-0.0,-0.9084249084249083,-0.0,-0.5683179254607826,-0.4304320018605733,0.0
2019-07-26,1.0,-0.0,-0.9021385402138539,-0.0,-0.5722047884704788,-0.4312819618781962,0.0
2019-07-29,1.0,-0.0,-0.8788276083092971,-0.0,-0.5772805407452729,-0.4573900882789966,0.0
2019-07-30,1.0,-0.0,-0.8737680060652009,-0.0,-0.5788476118271417,-0.4633755175832507,0.0
2019-07-31,1.0,-0.0,-0.8955398033896327,-0.0,-0.5671946559318573,-0.4543333041626557,0.0
2019-08-01,1.0,-0.0,-0.9012773138584189,-0.0,-0.5618144257906835,-0.4465070266810207,0.0
2019-08-02,1.0,-0.0,-0.8999418435591742,-0.0,-0.5626344867694097,-0.44524571096248916,0.0
2019-08-05,1.0,-0.0,-0.8977761003367785,-0.0,-0.5551620020903495,-0.4502961328533271,0.0
2019-08-06,1.0,-0.0,-0.8955228150479186,-0.0,-0.5197825775997711,-0.4455156629952796,0.0
2019-08-07,1.0,-0.0,-0.9009487882944672,-0.0,-0.5123742569730224,-0.44450160036579794,0.0
2019-08-08,1.0,-0.0,-0.903259064093018,-0.0,-0.5138324073543731,-0.4467323443496191,0.0
2019-08-09,1.0,-0.0,-0.8914245014245015,-0.0,-0.4952421652421653,-0.4623361823361824,0.0
2019-08-12,1.0,-0.0,-0.8868904876099121,-0.0,-0.5287484298275665,-0.43924860111910474,0.0
2019-08-13,1.0,-0.0,-0.8782025677603423,-0.0,-0.5293009985734665,-0.44556348074179747,0.0
2019-08-14,1.0,-0.0,-0.8860012483686093,-0.0,-0.5095046246382569,-0.44169551154740966,0.0
2019-08-15,1.0,-0.0,-0.8965256162193994,-0.0,-0.5000701045960573,-0.4075881214772441,0.0
2019-08-16,1.0,-0.0,-0.8840551291388873,-0.0,-0.5112611350775954,-0.40598913104375595,0.0
2019-08-19,1.0,-0.0,-0.8797049207812893,-0.0,-0.5128957442646771,-0.4016821750915136,0.0
2019-08-20,1.0,-0.0,-0.8883527639872817,-0.0,-0.512048864840743,-0.3886874546773024,0.0
2019-08-21,1.0,-0.0,-0.8879928565449117,-0.0,-0.512654519072467,-0.38976476825627143,0.0
2019-08-22,1.0,-0.0,-0.8894094027103899,-0.0,-0.5114048296246724,-0.38765266856282415,0.0
2019-08-23,1.0,-0.0,-0.8870518039368762,-0.0,-0.510985334299894,-0.39009089388278595,0.0
2019-08-26,1.0,-0.0,-0.8828243747409148,-0.0,-0.50432499654553,-0.3764266961448114,0.0
2019-08-27,1.0,-0.0,-0.8833766090271254,-0.0,-0.5077067565327882,-0.37119496160433124,0.0
2019-08-28,1.0,-0.0,-0.8837350561859796,-0.0,-0.5086832877771335,-0.3685634611667909,0.0
2019-08-29,1.0,-0.0,-0.8695064791838985,-0.0,-0.511552247036118,-0.37604080507306314,0.0
2019-08-30,1.0,-0.0,-0.8590356809060421,-0.0,-0.5223211831326626,-0.36758480400241905,0.0
2019-09-03,1.0,-0.0,-0.8655487636984416,-0.0,-0.5349964205077372,-0.3529104025552068,0.0
2019-09-04,1.0,-0.0,-0.8483754512635379,-0.0,-0.5422878716895858,-0.36511698404387244,0.0
2019-09-05,1.0,-0.0,-0.8632304299889747,-0.0,-0.5528665931642779,-0.3402425578831312,0.0
2019-09-06,1.0,-0.0,-0.8630729396209784,-0.0,-0.5556412516527105,-0.3358032172763332,0.0
2019-09-09,1.0,-0.0,-0.8714525585620303,-0.0,-0.5532494701202896,-0.3279198436510776,0.0
2019-09-10,1.0,-0.0,-0.8783750172723505,-0.0,-0.5180876053613376,-0.36708580903689375,0.0
2019-09-11,1.0,-0.0,-0.8711149209158278,-0.0,-0.5536998119677027,-0.340338458135162,0.0
2019-09-12,1.0,-0.0,-0.875798556376006,-0.0,-0.5512873696728338,-0.3385049365303244,0.0
2019-09-13,1.0,-0.0,-0.875403270664145,-0.0,-0.5799310268105463,-0.3258426966292135,0.0
2019-09-16,1.0,-0.0,-0.8752890696832074,-0.0,-0.5811763394722911,-0.32972054275445095,0.0
2019-09-17,1.0,-0.0,-0.8569873262241081,-0.0,-0.5913963486125845,-0.3431969180950254,0.0
2019-09-18,1.0,-0.0,-0.8655616942909761,-0.0,-0.5896813438249903,-0.3351191472738434,0.0
2019-09-19,1.0,-0.0,-0.8583096392930814,-0.0,-0.6000724758878296,-0.3291520321123934,0.0
