Date,IWF,IWM,MTUM,QFIN,SPY,VLUE,VXX
2019-09-11,-1.1202185792349726,-1.4638901196278244,-3.9239403337763985,1.0,-3.8512775070152117,-3.4095406882292125,0.0
2019-09-12,-1.1379259477799084,-1.3878153119929193,-3.9467473078625166,1.0,-3.864139253577224,-3.4148104440182916,0.0
2019-09-13,-1.1410389225987865,-1.3992896255734792,-3.930738493414237,1.0,-3.875832470031079,-3.4525677075625274,0.0
2019-09-16,-1.1382065699911217,-1.4073690440958864,-3.91757916543356,1.0,-3.878218407812962,-3.4560520864160993,0.0
2019-09-17,-1.1339642170634334,-1.4333875499038888,-3.9068460742274143,1.0,-3.8729853615259504,-3.4391542214993347,0.0
2019-09-18,-1.1306532663316584,-1.4391073012119422,-3.8955069464971923,1.0,-3.8711203074194502,-3.4433934377771207,0.0
2019-09-19,-1.1350273304771752,-1.435958044024228,-3.8939282020977983,1.0,-3.87029103264884,-3.438026296351012,0.0
2019-09-20,-1.138552437223043,-1.434711964549483,-3.8926144756277696,1.0,-3.8685376661742987,-3.436632200886263,0.0
2019-09-23,-1.1068509436766236,-1.4545994947243275,-3.9328280576608705,1.0,-3.8924060038638726,-3.4743646901471243,0.0
2019-09-24,-1.1085824780603897,-1.4560464078536368,-3.9357429718875503,1.0,-3.8963260449204227,-3.4776141603450843,0.0
2019-09-25,-1.0917838638045891,-1.410658771280533,-3.94019245003701,1.0,-3.9028867505551443,-3.4583271650629164,0.0
2019-09-26,-1.0851315400532073,-1.393142181495714,-3.9521135087200716,1.0,-3.901271061188294,-3.448122967780077,0.0
2019-09-27,-1.0828900709219857,-1.3882978723404256,-3.95419621749409,1.0,-3.902039007092198,-3.4479905437352247,0.0
2019-09-30,-1.0587888610579048,-1.378665095034625,-3.92117283041108,1.0,-3.9138058052158535,-3.461617798732872,0.0
2019-10-01,-1.0479976442873968,-1.3916372202591285,-3.9146054181389873,1.0,-3.9128386336866905,-3.4561248527679624,0.0
2019-10-02,-1.0774052478134113,-1.3185131195335278,-3.889504373177843,1.0,-3.8957725947521866,-3.3960641399416915,0.0
2019-10-03,-1.030550774526678,-1.443631669535284,-3.8042168674698797,1.0,-3.8105278255880664,-3.254302925989673,0.0
2019-10-04,-1.0018566123964583,-1.4502999143101971,-3.780348471865181,1.0,-3.7990574121679526,-3.2500714081690947,0.0
2019-10-07,-0.9777210160351922,-1.4709805591031644,-3.7225769831133815,1.0,-3.769263516389953,-3.2500354760891157,0.0
2019-10-08,-0.9763422581102138,-1.475846437172404,-3.709590593568494,1.0,-3.7597393398498373,-3.2447938801529963,0.0
2019-10-09,-0.9815700619020821,-1.4758019133370848,-3.644485087225661,1.0,-3.762380416432189,-3.204558244231851,0.0
2019-10-10,-0.9584266517357223,-1.4945408734602463,-3.615901455767077,1.0,-3.7446808510638294,-3.184210526315789,0.0
2019-10-11,-0.9552885287131481,-1.5020259885426857,-3.619952494061758,1.0,-3.735363979320945,-3.159703786502725,0.0
2019-10-14,-0.9801675977653632,-1.4590782122905028,-3.654469273743017,1.0,-3.7582402234636874,-3.1143854748603355,0.0
2019-10-15,-0.9858859698155394,-1.453745108999441,-3.654415874790386,1.0,-3.7610396869759644,-3.1190609278926775,0.0
2019-10-16,-0.9735080870050193,-1.4467373117679865,-3.6841885108756274,1.0,-3.754182933630786,-3.084495259341885,0.0
2019-10-17,-0.9722764001114518,-1.4584842574533297,-3.6696851490665923,1.0,-3.7550849818891057,-3.0757871273335193,0.0
2019-10-18,-0.9728450076591005,-1.447291463584459,-3.66940537529592,1.0,-3.755326556189946,-3.0809079515387827,0.0
2019-10-21,-0.9547542809411109,-1.4449394403452593,-3.666156202143951,1.0,-3.75539468188779,-3.1005151051092854,0.0
2019-10-22,-0.9651665041103524,-1.4326320189494217,-3.679949839765919,1.0,-3.7589522084436395,-3.0966977845896615,0.0
2019-10-23,-0.9496452914174434,-1.4373348170816527,-3.654472110168313,1.0,-3.7546251217137296,-3.11420225344276,0.0
2019-10-24,-0.9502016970371401,-1.437752121296425,-3.654472110168313,1.0,-3.753373209069412,-3.11420225344276,0.0
2019-10-25,-0.9417570197386711,-1.443981095357242,-3.6352515985543503,1.0,-3.757019738671115,-3.1223241590214066,0.0
2019-10-28,-0.9461634521992508,-1.448730400999029,-3.636880810323297,1.0,-3.7621756625502987,-3.0815873456361875,0.0
2019-10-29,-0.9358814568619306,-1.443013433042515,-3.6393851267137514,1.0,-3.7649909984766654,-3.0650879379587317,0.0
2019-10-30,-0.9353364718914428,-1.4444752146219881,-3.6388811963445025,1.0,-3.7637773469952918,-3.064248130711714,0.0
2019-10-31,-0.931745811989478,-1.4517513498546308,-3.6304859476671743,1.0,-3.760487332133462,-3.0703308874428905,0.0
2019-11-01,-0.9358584462261542,-1.4460879181642243,-3.6215095382914013,1.0,-3.7604368260989767,-3.0597179983411666,0.0
2019-11-04,-0.9478692594124948,-1.4044959315956418,-3.6568749138049923,1.0,-3.7644462832712726,-3.0175148255413045,0.0
2019-11-05,-0.9513170597159012,-1.4061508757412768,-3.6753551234312507,1.0,-3.7614122190042747,-2.996965935733002,0.0
2019-11-06,-0.947455523376086,-1.4097365880568198,-3.665287546545304,1.0,-3.7626534271135017,-3.0062060405461315,0.0
2019-11-07,-0.9484137931034483,-1.4132413793103449,-3.6631724137931037,1.0,-3.7622068965517244,-3.0062068965517246,0.0
2019-11-08,-0.9481522338665196,-1.4143684500827356,-3.6647821290678433,1.0,-3.760204081632653,-3.001792608935466,0.0
2019-11-11,-0.948869900771775,-1.4149669239250275,-3.653941565600882,1.0,-3.762954796030871,-3.000964718853363,0.0
2019-11-12,-0.9487250940504388,-1.4191166225442384,-3.723143374669082,1.0,-3.810366448376759,-3.0320468162184757,0.0
2019-11-13,-0.9469644103279831,-1.4248429867411025,-3.7277041172365664,1.0,-3.817027215631542,-3.0401953942777387,0.0
2019-11-14,-0.9462937062937063,-1.4324475524475526,-3.719020979020979,1.0,-3.827832167832168,-3.0604195804195804,0.0
2019-11-15,-0.942989214175655,-1.4361955455946211,-3.730354391371341,1.0,-3.8319092309847322,-3.066115702479339,0.0
2019-11-18,-0.9304700615556799,-1.4461387800783436,-3.7407666480134303,1.0,-3.825965304980414,-3.0467263570229433,0.0
2019-11-19,-0.9317196026304742,-1.4449419336784664,-3.741849727158248,1.0,-3.8263607107877426,-3.047012732615083,0.0
2019-11-20,-0.9316143497757846,-1.4569786995515694,-3.762331838565022,1.0,-3.830577354260089,-3.0320908071748875,0.0
2019-11-21,-0.9285114717403469,-1.4563514269725797,-3.758114157806379,1.0,-3.826524902070509,-3.020425293788472,0.0
2019-11-22,-0.9238308597031644,-1.4563147577709326,-3.7668720246429572,1.0,-3.8326799215905907,-3.0221226547185664,0.0
2019-11-25,-0.9283013583531718,-1.4562386220417307,-3.7686598515614063,1.0,-3.8326564906875786,-3.0177846240022403,0.0
2019-11-26,-0.9256879452437491,-1.3807794384690597,-3.77901941611957,1.0,-3.8522139963682083,-3.030730548959352,0.0
2019-11-27,-0.9261331841074425,-1.382624510352546,-3.768186905428091,1.0,-3.8591214325685503,-3.0538612199216564,0.0
2019-11-29,-0.9333237119353442,-1.4241593303506999,-3.917304084283446,1.0,-4.012122961466301,-3.145186895655939,0.0
2019-12-02,-0.9853350931221586,-1.45563865669453,-4.074351077870656,1.0,-4.026103534242558,-3.1233318668426455,0.0
2019-12-03,-0.9540599853694223,-1.4444769568397953,-4.04667154352597,1.0,-4.035698610095099,-3.1495245062179955,0.0
2019-12-04,-0.9870626286386358,-1.5127903557777125,-4.0386650985004415,1.0,-4.019847103793002,-3.1431931784769187,0.0
2019-12-05,-1.0025077445050894,-1.4702758518955596,-4.090278802183213,1.0,-3.968579436495058,-3.2197964301519395,0.0
2019-12-06,-1.1366209773539928,-1.5859654350417165,-4.099076281287247,1.0,-3.9782479141835516,-3.0986293206197857,0.0
2019-12-09,-1.1563958916900094,-1.5222533457827576,-4.396825396825397,1.0,-4.2178649237472765,-3.268285091814504,0.0
2019-12-10,-1.5115736885928395,-1.5262281432139884,-4.977019150707744,1.0,-4.508409658617819,-3.1295587010824315,0.0
2019-12-11,-1.5260269416264758,-1.495093963079993,-4.981207384001331,1.0,-4.494428737734907,-3.134042907034758,0.0
2019-12-12,-1.536919478783829,-1.4558970932175077,-5.01219512195122,1.0,-4.5347477447377225,-3.1658870698296027,0.0
2019-12-13,-1.5604285236022764,-1.4568128557080682,-5.116839638433211,1.0,-4.515232674924673,-3.0897221292266486,0.0
2019-12-16,-1.5518852185518852,-1.4606272939606273,-5.072906239572906,1.0,-4.4946613279946614,-3.10326993660327,0.0
2019-12-17,-1.8260423786739575,-1.3450102529049897,-5.275290498974709,1.0,-4.597573479152427,-3.044087491455912,0.0
2019-12-18,-2.022067560685792,-1.396537090476999,-5.134442369716517,1.0,-4.4342216941096595,-2.9879477168562216,0.0
2019-12-19,-2.0076309988129557,-1.4658300830930981,-5.127183313549263,1.0,-4.377988807868408,-2.9789723588265216,0.0
2019-12-20,-2.004716186626242,-1.5332659592386728,-5.096850261074617,1.0,-4.315816068721577,-2.8928751894896414,0.0
2019-12-23,-1.972892561983471,-1.5611570247933886,-4.968925619834711,1.0,-4.205619834710744,-2.8200000000000003,0.0
2019-12-24,-1.972381108024187,-1.563327341068802,-4.877430952770061,1.0,-4.147736558261154,-2.7818270959307076,0.0
2019-12-26,-1.9584837545126352,-1.5680997702658352,-4.916475221529373,1.0,-4.167870036101083,-2.79865441417788,0.0
2019-12-27,-1.9703410776075136,-1.5938375350140055,-4.937221947602571,1.0,-4.170044488383589,-2.8057340583292136,0.0
2019-12-30,-1.8748385012919895,-1.5499031007751938,-4.838016795865633,1.0,-4.102713178294573,-2.7843992248062017,0.0
2019-12-31,-1.8587896253602305,-1.5416266410502721,-4.805315401857189,1.0,-4.044668587896254,-2.7598463016330452,0.0
2020-01-02,-1.8327827591631272,-1.5395626868019505,-4.697026899480887,1.0,-3.9529652351738243,-2.708510303602328,0.0
2020-01-03,-1.8367217280813215,-1.5484434561626428,-4.747299872935197,1.0,-3.9917407878017785,-2.7588945362134685,0.0
2020-01-06,-1.9047464765916087,-1.6120200874777255,-4.852259841244128,1.0,-4.04292888384902,-2.787785517576543,0.0
2020-01-07,-1.892903434867142,-1.6215165262475697,-4.853856124432923,1.0,-4.029488010369411,-2.804439403758911,0.0
2020-01-08,-1.885957857487534,-1.6062409522277625,-4.818883705967509,1.0,-3.9945311243364965,-2.77931478204922,0.0
2020-01-09,-1.8749211356466877,-1.6258675078864355,-4.661198738170347,1.0,-3.8774447949526816,-2.7334384858044167,0.0
2020-01-10,-1.9013460015835313,-1.619002375296912,-4.6943784639746635,1.0,-3.8920031670625495,-2.7285827395091053,0.0
2020-01-13,-1.917062361506806,-1.6176005064893955,-4.706236150680595,1.0,-3.8774928774928776,-2.7094017094017095,0.0
2020-01-14,-2.0559598900210254,-1.589196183082646,-4.868186964256833,1.0,-3.968138444120977,-2.6917354035257963,0.0
2020-01-15,-2.094054580896686,-1.5909681611435997,-4.891325536062379,1.0,-3.9858674463937627,-2.682098765432099,0.0
2020-01-16,-2.0899496671537587,-1.5776911836337069,-4.87173242409482,1.0,-3.9873356064296153,-2.7095307679818155,0.0
2020-01-17,-2.1296933923594032,-1.5651746187899656,-4.919658960485325,1.0,-4.043449745859977,-2.7381537957042137,0.0
2020-01-21,-2.1308625778943915,-1.580026238110856,-4.908166612003936,1.0,-4.040669071826828,-2.7390947851754675,0.0
2020-01-22,-2.129778506972929,-1.5663658736669401,-4.929942575881871,1.0,-4.039868744872847,-2.740935192780968,0.0
2020-01-23,-2.1829350387075057,-1.5560417367889599,-5.063783237967014,1.0,-4.153483675530125,-2.8731066980814544,0.0
2020-01-24,-2.179452744670136,-1.555984555984556,-5.034749034749035,1.0,-4.136981702199093,-2.8798052711096194,0.0
2020-01-27,-2.1326903890921187,-1.5350848021283672,-5.007482540738277,1.0,-4.08696375124709,-2.865646824077153,0.0
2020-01-28,-2.070198675496689,-1.6072847682119205,-5.061754966887417,1.0,-4.048675496688742,-2.7685430463576157,0.0
2020-01-29,-2.025986842105263,-1.6060855263157894,-5.04046052631579,1.0,-4.019736842105263,-2.7550986842105263,0.0
2020-01-30,-2.0484719027275715,-1.5967794939204734,-5.026782780151167,1.0,-4.030069010844561,-2.7290502793296088,0.0
2020-01-31,-2.0166914559576927,-1.6633614278631632,-5.042968104445546,1.0,-4.048752272351678,-2.754420756899686,0.0
2020-02-03,-2.0259825686564708,-1.6174971221838512,-5.031902647590856,1.0,-4.026969248478868,-2.7423121197171514,0.0
2020-02-04,-1.9886841254445524,-1.5627222761073394,-4.923860329776916,1.0,-3.9529582929194955,-2.7374717103136113,0.0
2020-02-05,-1.8977145596931437,-1.5617708166853124,-4.907623461722871,1.0,-3.9284001917852005,-2.686591018059773,0.0
2020-02-06,-1.9964698331193838,-1.5494223363286266,-5.004974326059051,1.0,-3.9034017971758663,-2.591944801026958,0.0
2020-02-07,-1.9778952426717926,-1.5747236905333972,-4.994393720967484,1.0,-3.888034598750601,-2.5828928399807785,0.0
2020-02-10,-1.9931111823133612,-1.5395706504325537,-5.008170458186479,1.0,-3.8981095802627364,-2.5815443768023068,0.0
2020-02-11,-1.9763294422827495,-1.5509079118028535,-5.066309987029832,1.0,-3.9542801556420235,-2.66488326848249,0.0
2020-02-12,-1.9714471122647632,-1.5512654120700844,-5.060188189487346,1.0,-3.957170668397145,-2.6829980532122,0.0
2020-02-13,-1.9635332252836304,-1.5646677471636954,-5.0645056726094,1.0,-3.9570502431118317,-2.6575364667747166,0.0
2020-02-14,-1.9543689320388349,-1.5781553398058252,-5.06326860841424,1.0,-3.9197411003236247,-2.6658576051779934,0.0
2020-02-18,-1.9429909560723513,-1.587532299741602,-5.036660206718346,1.0,-3.9032622739018086,-2.6794250645994833,0.0
2020-02-19,-1.9240897269180754,-1.6677503250975292,-5.060793237971391,1.0,-3.897594278283485,-2.704648894668401,0.0
2020-02-20,-1.9553191489361703,-1.6826513911620293,-5.0849427168576105,1.0,-3.92291325695581,-2.720621931260229,0.0
2020-02-21,-1.9289911851126347,-1.7206986614430297,-5.059255631733594,1.0,-3.8973228860594187,-2.717760365654587,0.0
2020-02-24,-1.9044565038644958,-1.7779970399605327,-5.101463575069889,1.0,-3.9291234994244366,-2.731623088307844,0.0
2020-02-25,-1.6481137909709338,-1.8028756957328387,-4.922232529375386,1.0,-3.594465058750773,-2.4930426716141003,0.0
2020-02-26,-1.6694630872483225,-1.6848688224527153,-4.937004270896889,1.0,-3.608297742525931,-2.353569249542404,0.0
2020-02-27,-1.6880788766059158,-1.6208544965640872,-4.801314610098596,1.0,-3.54302360322677,-2.285479533910965,0.0
2020-02-28,-1.4355719355719354,-1.7885612885612885,-4.265219765219765,1.0,-3.071116571116571,-2.089544089544089,0.0
2020-03-02,-1.530703538023587,-1.6493154398807102,-4.2084858343500064,1.0,-3.084451674122272,-2.0825538836925577,0.0
2020-03-03,-1.362756484707704,-1.892889405084527,-3.780874951606659,1.0,-2.877145438121048,-1.99135372306104,0.0
2020-03-04,-1.2062848454130766,-2.0002534211860112,-3.8540293968575767,1.0,-2.7605169792194624,-1.8501013684744043,0.0
2020-03-05,-1.0839658444022768,-2.1477703984819736,-3.424217267552182,1.0,-2.4899193548387095,-1.713591081593928,0.0
2020-03-06,-1.0891384872744652,-2.3920420599832717,-3.409009439598518,1.0,-2.426335284980284,-1.6324531007288803,0.0
2020-03-09,-1.057216555281979,-2.347637472153828,-3.3665142455153005,1.0,-2.375073279399695,-1.5783796459139405,0.0
2020-03-10,-1.4380561943805619,-1.4866513348665134,-2.986801319868013,1.0,-2.0581941805819417,-1.0291970802919708,0.0
2020-03-11,-1.181231615902837,-1.7386848847139196,-2.9183983300123355,1.0,-1.8186734984343866,-0.8314830629091944,0.0
2020-03-12,-1.2365167532700234,-1.4418562981544527,-2.7207489697186884,1.0,-1.794122917039957,-0.7657229887117005,0.0
2020-03-13,-1.2794814814814814,-0.9979259259259259,-2.1868148148148143,1.0,-1.5113333333333332,-0.43177777777777776,0.0
2020-03-16,-1.038371234990273,-1.2910042262024553,-1.9768565103642584,1.0,-1.3186422486080365,-0.08331656268866976,0.0
2020-03-17,-0.9359466221851542,-0.8537670280789545,-1.2566027244926328,1.0,-1.2055045871559633,-0.3083680845148735,0.0
2020-03-18,-0.894190093708166,-0.8782329317269075,-1.1048995983935743,1.0,-1.1628915662650603,-0.31453815261044177,0.0
2020-03-19,-0.9906108353118929,-0.650604360025901,-1.1157457371033888,1.0,-1.225124109648176,-0.41393265702568527,0.0
2020-03-20,-1.0024516480523018,-0.5495505311904114,-1.1759193680196132,1.0,-1.2535548896758377,-0.46663034595478076,0.0
2020-03-23,-0.9873653907666063,-0.6476170167395245,-1.0400362511994883,1.0,-1.2174538863418274,-0.4386395138074422,0.0
2020-03-24,-0.9881368499099672,-0.6622179853829044,-1.0009532888465205,1.0,-1.193252833386294,-0.4514352293189281,0.0
2020-03-25,-0.961023022924746,-0.6431201217416915,-0.7803740611653821,1.0,-1.1340140395660496,-0.39040793284571207,0.0
2020-03-26,-0.9661390699269858,-0.6425736266967217,-0.7721370118096731,1.0,-1.129955407458225,-0.3895232028225609,0.0
2020-03-27,-0.9637851026168492,-0.6163708558580109,-0.710950581256279,1.0,-1.1317514232406831,-0.3610964933263168,0.0
2020-03-30,-0.9454779009467624,-0.6012655216708692,-0.7384747133545839,1.0,-1.1353537275798087,-0.3370284028735906,0.0
2020-03-31,-0.7981218732059379,-0.48339211022717954,-0.6464774870827524,1.0,-0.9343475764783072,-0.23837447715902568,0.0
2020-04-01,-0.8204287412386769,-0.5212936016723367,-0.5704799770463582,1.0,-0.9535188752715498,-0.2331024306267164,0.0
2020-04-02,-0.8284474671669794,-0.4152595372107567,-0.5204815509693558,1.0,-0.9371482176360225,-0.20739524702939338,0.0
2020-04-03,-0.8263815866339526,-0.42672430579896403,-0.5215562565720295,1.0,-0.9108540717373526,-0.20901974529734782,0.0
2020-04-06,-0.823126371299896,-0.4330420724431271,-0.5006736210015781,1.0,-0.8925670734054428,-0.19985372801108586,0.0
2020-04-07,-0.7928042963908815,-0.389904983663199,-0.48154129267285084,1.0,-0.9054718894355354,-0.18582641679498255,0.0
2020-04-08,-0.7890592623290509,-0.3926082206231398,-0.46848509964962515,1.0,-0.9096560298383755,-0.20766303733564406,0.0
2020-04-09,-0.805792865707434,-0.36267236211031173,-0.49718974820143885,1.0,-0.9070368705035972,-0.17434802158273383,0.0
2020-04-13,-0.8555794558285218,-0.2606513453337862,-0.539756217215744,1.0,-0.92867655383222,-0.18906373825427375,0.0
2020-04-14,-0.8539457297052497,-0.2615013020341926,-0.5399479186322981,1.0,-0.9284069894705061,-0.1902102124768842,0.0
2020-04-15,-0.8391180226880024,-0.2681241078807002,-0.5264067312748854,1.0,-0.9265269326121253,-0.19611599429043647,0.0
2020-04-16,-0.8529180254132464,-0.24821020278121367,-0.5323662805952246,1.0,-0.9319689643539862,-0.18280295363394428,0.0
2020-04-17,-0.8341132687276612,-0.2180625667858064,-0.5272117616713954,1.0,-0.9117137698515052,-0.19363277939496665,0.0
2020-04-20,-0.8390610673024024,-0.20539152759948653,-0.5363286264441591,1.0,-0.9013753896937465,-0.18554923895103614,0.0
2020-04-21,-0.8463484381874175,-0.2179571784719167,-0.5377621352104415,1.0,-0.8934227892652882,-0.17073617832526763,0.0
2020-04-22,-0.8363835216915786,-0.23149835946044478,-0.5191760845789283,1.0,-0.8976667881881153,-0.16091870215092965,0.0
2020-04-23,-0.8221019362807425,-0.24397863915428486,-0.5097903876194282,1.0,-0.893522723144549,-0.16340320412685724,0.0
2020-04-24,-0.8208743685721553,-0.2392339281171639,-0.516080968128793,1.0,-0.895628157139223,-0.16229966929534467,0.0
2020-04-27,-0.8999999999999999,-0.30216299729625334,-0.5407106991116261,1.0,-0.9604094244882193,-0.15917342603321744,0.0
2020-04-28,-0.9520951081660495,-0.2392905866302865,-0.5580978366790099,1.0,-1.0001948937828884,-0.14819723250828298,0.0
2020-04-29,-0.9521322210961254,-0.24023544086692133,-0.556833242379356,1.0,-0.9997661183441179,-0.1491385359008342,0.0
2020-04-30,-0.9606376312078959,-0.26112329625567915,-0.5565564781450729,1.0,-1.000274165752781,-0.13806203979320067,0.0
2020-05-01,-0.9444316789215685,-0.21603094362745098,-0.5537300857843137,1.0,-0.9779794730392155,-0.13752297794117646,0.0
2020-05-04,-0.9610007639419405,-0.1974025974025974,-0.5573338426279604,1.0,-0.9936974789915967,-0.11027501909854852,0.0
2020-05-05,-0.9539355479949541,-0.18976260560418975,-0.5433311670935433,1.0,-1.0075308689170077,-0.12821591039412822,0.0
2020-05-06,-0.9504602574386006,-0.19017608189144802,-0.5330583247393148,1.0,-1.0080592796302663,-0.13784805775180473,0.0
2020-05-07,-0.9459562321598478,-0.1832921027592769,-0.5409705042816365,1.0,-0.9966888677450049,-0.13902949571836348,0.0
2020-05-08,-0.9426351274140099,-0.1821506113587019,-0.5502609225612312,1.0,-0.996419456823982,-0.13762236696758468,0.0
2020-05-11,-0.9448525214081828,-0.17080875356803046,-0.5538344433872503,1.0,-1.0004947668886774,-0.13590865842055186,0.0
2020-05-12,-0.9713350028896166,-0.16829127335773453,-0.5985359275669427,1.0,-1.010287035253323,-0.10437295318821035,0.0
2020-05-13,-0.9712861797968179,-0.14663599769982746,-0.5941345600920068,1.0,-1.0161012075905693,-0.10546290971822886,0.0
2020-05-14,-0.981635548058122,-0.13062147759076795,-0.6074071234137177,1.0,-1.0265690296361614,-0.08764329256603917,0.0
2020-05-15,-0.9566629724462108,-0.1540489930064585,-0.608552757289716,1.0,-1.021706729850575,-0.08059769939236443,0.0
2020-05-18,-0.9591219063673283,-0.16243965979618422,-0.612520113401272,1.0,-1.020534824917631,-0.07646923607386408,0.0
2020-05-19,-0.9686244789693065,-0.11246684350132626,-0.6699128457749147,1.0,-1.0147025388404698,-0.023607427055702918,0.0
2020-05-20,-0.970779712339137,-0.10045420136260409,-0.6731642694928085,1.0,-1.016881150643452,-0.02373202119606359,0.0
2020-05-21,-0.9829771136750522,-0.07327406846983166,-0.6966521656894269,1.0,-1.018498203139777,-0.011424248155853982,0.0
2020-05-22,-0.9725543273930372,-0.07635912474622153,-0.6947138882622754,1.0,-1.0104895104895106,-0.005564328144973306,0.0
2020-05-26,-0.9711097753399954,-0.07367195131114282,-0.691374258020888,1.0,-1.010368923284995,-0.01033135472236832,0.0
2020-05-27,-0.9612706537694307,-0.08114720162595507,-0.6672437803455155,1.0,-1.0145282095675412,-0.03959501674884264,0.0
2020-05-28,-0.9572327517992387,-0.08478088850371152,-0.6646068050793172,1.0,-1.0147330344022003,-0.04668600926937714,0.0
2020-05-29,-0.9527615457115929,-0.09017907634307258,-0.6603581526861452,1.0,-1.0117624882186618,-0.054967012252591894,0.0
2020-06-01,-0.9564955365550492,-0.09284718821801197,-0.6648084673622359,1.0,-1.006817582583148,-0.04561377076349391,0.0
2020-06-02,-0.9610797713247267,-0.08503388482944006,-0.6698595388634385,1.0,-1.020974520122667,-0.04902888729034945,0.0
2020-06-03,-0.9608801030068923,-0.08554873892297205,-0.6779898507914868,1.0,-1.0178368552601682,-0.04476255396500795,0.0
2020-06-04,-0.9620991253644314,-0.08307144750293438,-0.682367195486729,1.0,-1.0176820264283821,-0.041081367611979856,0.0
2020-06-05,-0.9554253308128544,-0.07792060491493383,-0.6749338374291115,1.0,-1.016635160680529,-0.05584120982986767,0.0
2020-06-08,-0.8642824392480513,-0.008746869819772157,-0.622368003385885,1.0,-0.9438507388988819,-0.08771558565231193,0.0
2020-06-09,-0.8753089034809008,-0.006142766363058673,-0.6271270211113464,1.0,-0.946409658970557,-0.07530184282990891,0.0
2020-06-10,-0.8699284430187881,-0.01039867460960908,-0.6307941767422186,1.0,-0.9477246289964397,-0.06616377031266522,0.0
2020-06-11,-0.8702594810379242,-0.0,-0.6403683860349477,1.0,-0.9404699373183457,-0.050670588647266875,0.0
2020-06-12,-0.8489653504680968,-0.0,-0.6624520675717691,1.0,-0.9087297474695133,-0.03444225653781048,0.0
2020-06-15,-0.853971760969379,-0.0,-0.6666206372769014,1.0,-0.9073083163599959,-0.02430351779611282,0.0
2020-06-16,-0.8538033907668935,-0.0,-0.6669313904906599,1.0,-0.9073581713338629,-0.024791961603535792,0.0
2020-06-17,-0.849867245957036,-0.0,-0.6692527843867454,1.0,-0.9052101651667184,-0.023861246163925383,0.0
2020-06-18,-0.8586945241966168,-0.0,-0.6803071707772667,1.0,-0.908678958109931,-0.011484312843751081,0.0
2020-06-19,-0.8594209415752879,-0.0,-0.6798920751323118,1.0,-0.9082984537687224,-0.011553495451243557,0.0
2020-06-22,-0.8596977679190351,-0.0,-0.6957923194232636,1.0,-0.9030569804519617,-0.0073825038125606545,0.0
2020-06-23,-0.8566777500692714,-0.0,-0.6943751731781658,1.0,-0.9021197007481299,-0.010390689941812137,0.0
2020-06-24,-0.8545303408146302,-0.0,-0.6960376835688556,1.0,-0.9011152673870879,-0.011880022166805209,0.0
2020-06-25,-0.8517212774782248,-0.0,-0.7033734273468822,1.0,-0.8983478501313423,-0.0029033596018249687,0.0
2020-06-26,-0.8565826913734472,-0.0,-0.709938233048789,1.0,-0.9034978138663335,-0.0,0.0
