Date,IWF,IWM,MTUM,SPY,USM,VLUE,VXX
2018-11-19,-0.26900690069006905,-1.7261926192619261,-0.0,-1.578877887788779,1.0,-1.4265226522652266,0.0
2018-11-20,-0.18356653766001788,-1.710449538553141,-0.0,-1.590116105983924,1.0,-1.4699612980053587,0.0
2018-11-21,-0.18447285094406005,-1.688636097103319,-0.0,-1.5741761463586255,1.0,-1.4163832531957312,0.0
2018-11-23,-0.18531776304207498,-1.6917434422862507,-0.0,-1.5740860278152689,1.0,-1.4170529898480135,0.0
2018-11-26,-0.18386018415342212,-1.6973198052900125,-0.0,-1.5702891326021935,1.0,-1.4131722479619964,0.0
2018-11-27,-0.16137334035210854,-1.7128736035561793,-0.0,-1.5669415686962627,1.0,-1.407849330291864,0.0
2018-11-28,-0.16523215644944084,-1.7034369693775984,-0.0,-1.5738040868903331,1.0,-1.4126119796241,0.0
2018-11-29,-0.10681399631675875,-1.672249079189687,-0.0,-1.5603130755064458,1.0,-1.4157458563535912,0.0
2018-11-30,-0.10554211314667587,-1.674213619080539,-0.0,-1.5619310980527712,1.0,-1.4193455467219724,0.0
2018-12-03,-0.10023134759976866,-1.6855407750144593,-0.0,-1.571312897628687,1.0,-1.426604973973395,0.0
2018-12-04,-0.0802590493812883,-1.7024979761767087,-0.0,-1.5703134034925406,1.0,-1.4293396553718052,0.0
2018-12-06,-0.050711297071129716,-1.576513249651325,-0.0,-1.5766248256624824,1.0,-1.3749511854951186,0.0
2018-12-07,-0.054789934720749875,-1.5763544049545277,-0.0,-1.5771913184176756,1.0,-1.3710874295597835,0.0
2018-12-10,-0.0023603029970358986,-1.5770117466242177,-0.0,-1.5719617960259085,1.0,-1.337742891645625,0.0
2018-12-11,-0.002305538782455948,-1.5771532085414723,-0.0,-1.5711148926826592,1.0,-1.338804413459955,0.0
2018-12-12,-0.0031838392710105945,-1.576878739638799,-0.0,-1.5708953175605203,1.0,-1.3384201569962124,0.0
2018-12-13,-0.00411342072067131,-1.5740141501672793,-0.0,-1.5699555750562169,1.0,-1.3364778149509133,0.0
2018-12-14,-0.008657059887129472,-1.5632568078461455,-0.0,-1.5722426168429127,1.0,-1.3349405512026737,0.0
2018-12-17,-0.0,-1.5546781396362053,-0.0,-1.541389826816251,1.0,-1.3499618777910902,0.0
2018-12-18,-0.0,-1.5243711962083266,-0.0,-1.5199547584423978,1.0,-1.3415737598965907,0.0
2018-12-19,-0.0,-1.5243173372111811,-0.0,-1.5198470404481068,1.0,-1.3417353368880272,0.0
2018-12-20,-0.0,-1.4961811675479355,-0.0,-1.518346418843134,1.0,-1.326443411846392,0.0
2018-12-21,-0.0,-1.4912568885120814,-0.0,-1.514730818143281,1.0,-1.2928677405680373,0.0
2018-12-24,-0.0,-1.4554507337526206,-0.0,-1.4904088050314466,1.0,-1.295230607966457,0.0
2018-12-26,-0.0,-1.4692598539389858,-0.0,-1.4443466100378102,1.0,-1.265913917232092,0.0
2018-12-27,-0.0,-1.3714817171667726,-0.0,-1.2866023789710705,1.0,-1.236918106613148,0.0
2018-12-28,-0.0,-1.3813023666029693,-0.0,-1.2854132980547799,1.0,-1.2330834435788134,0.0
2018-12-31,-0.0,-1.3817433485227104,-0.0,-1.2852173060904502,1.0,-1.2328874516144839,0.0
2019-01-02,-0.0,-1.3792192544760788,-0.0,-1.2805498483514335,1.0,-1.2321201447999217,0.0
2019-01-03,-0.0,-1.3777614858260019,-0.0,-1.2878787878787878,1.0,-1.2219452590420332,0.0
2019-01-04,-0.0,-1.3878563783205216,-0.0,-1.247543057312445,1.0,-1.2298336090298725,0.0
2019-01-07,-0.0,-1.3289822171774501,-0.0,-1.2169409761634506,1.0,-1.1835508891411275,0.0
2019-01-08,-0.0,-1.3136903639449369,-0.0,-1.2220912690929664,1.0,-1.178531020177258,0.0
2019-01-09,-0.0,-1.2951946157104532,-0.0,-1.2218666164635008,1.0,-1.1894855744340378,0.0
2019-01-10,-0.0,-1.2904531125017644,-0.0,-1.227073824871783,1.0,-1.1876911494847786,0.0
2019-01-11,-0.0,-1.2756540183832192,-0.0,-1.233938251237332,1.0,-1.2040537355644592,0.0
2019-01-14,-0.0,-1.2707745816882872,-0.0,-1.23284451964655,1.0,-1.1965595036661025,0.0
2019-01-15,-0.0,-1.2524557956777995,-0.0,-1.211104874169707,1.0,-1.2141453831041258,0.0
2019-01-16,-0.0,-1.2429610292746598,-0.0,-1.2037572254335263,1.0,-1.2148517620734665,0.0
2019-01-17,-0.0,-1.2364263410542013,-0.0,-1.2066458498392132,1.0,-1.2173649624831058,0.0
2019-01-18,-0.0,-1.233446359611943,-0.0,-1.2217669774889328,1.0,-1.2542149383064896,0.0
2019-01-22,-0.0,-1.27467434258672,-0.0,-1.3227301556325317,1.0,-1.2813094599209638,0.0
2019-01-23,-0.0,-1.1988306942752742,-0.0,-1.3358830694275274,1.0,-1.337344701583435,0.0
2019-01-24,-0.0,-1.1920526572403707,-0.0,-1.349098000975134,1.0,-1.3345685031691858,0.0
2019-01-25,-0.0,-1.1372618207480594,-0.0,-1.481752192761367,1.0,-1.421867123701986,0.0
2019-01-28,-0.0,-1.1046352236381174,-0.0,-1.5436360867137127,1.0,-1.4286439559323754,0.0
2019-01-29,-0.0,-1.081559922614805,-0.0,-1.5547805722431522,1.0,-1.4548416658181447,0.0
2019-01-30,-0.0,-1.085301770317841,-0.0,-1.5588490383143718,1.0,-1.4576297127697568,0.0
2019-01-31,-0.0,-1.1117644051331868,-0.0,-1.4972135589754076,1.0,-1.5037578608313307,0.0
2019-02-01,-0.0,-1.1120504150015371,-0.0,-1.507890152679578,1.0,-1.5035351982785121,0.0
2019-02-04,-0.0,-1.1136515097144615,-0.0,-1.514738299072128,1.0,-1.4980263495155586,0.0
2019-02-05,-0.0,-1.0931951144411372,-0.0,-1.51052037360156,1.0,-1.528174073693934,0.0
2019-02-06,-0.0,-1.098213826118289,-0.0,-1.5047099397745407,1.0,-1.5445513975395069,0.0
2019-02-07,-0.0,-1.0968389621087313,-0.0,-1.5162685337726525,1.0,-1.5351626853377267,0.0
2019-02-08,-0.0,-1.0960180315552217,-0.0,-1.470122714750814,1.0,-1.4425745053844228,0.0
2019-02-11,-0.0,-1.0628251300520208,-0.0,-1.4755902360944377,1.0,-1.4635354141656665,0.0
2019-02-12,-0.0,-1.0648143545901883,-0.0,-1.4742780456285103,1.0,-1.431333565286545,0.0
2019-02-13,-0.0,-1.098641782294313,-0.0,-1.41640609732265,1.0,-1.3706273206957202,0.0
2019-02-14,-0.0,-1.0351348709929633,-0.0,-1.4700449569976544,1.0,-1.381450351837373,0.0
2019-02-15,-0.0,-1.0686399217221136,-0.0,-1.4553326810176126,1.0,-1.3683953033268101,0.0
2019-02-19,-0.0,-1.0496065685939104,-0.0,-1.471335711842041,1.0,-1.366404379062607,0.0
2019-02-20,-0.0,-1.059643119041799,-0.0,-1.466682962600831,1.0,-1.3624541676851625,0.0
2019-02-21,-0.0,-1.071446012599502,-0.0,-1.462079406163012,1.0,-1.3500024417639302,0.0
2019-02-22,-0.0,-1.06923828125,-0.0,-1.464892578125,1.0,-1.348681640625,0.0
2019-02-25,-0.0,-1.0983199492814877,-0.0,-1.6514687235841081,1.0,-1.533389687235841,0.0
2019-02-26,-0.0,-1.1108758930934108,-0.0,-1.6524477374966922,1.0,-1.529081767663403,0.0
2019-02-27,-0.0,-1.125265505522515,-0.0,-1.657338572642311,1.0,-1.5275063721325406,0.0
2019-02-28,-0.0,-1.1209041342438197,-0.0,-1.6470276851410726,1.0,-1.5255941982954848,0.0
2019-03-01,-0.0,-1.1219499285449637,-0.0,-1.6537341872651248,1.0,-1.5173344624993383,0.0
2019-03-04,-0.0,-1.111199196659796,-0.0,-1.6527139157549813,1.0,-1.5212726600073991,0.0
2019-03-05,-0.0,-1.0969777306468718,-0.0,-1.6787380699893957,1.0,-1.526511134676564,0.0
2019-03-06,-0.0,-1.0970801759313231,-0.0,-1.6780774733718404,1.0,-1.5240315828519952,0.0
2019-03-07,-0.0,-1.0554733727810652,-0.0,-1.713651732882502,1.0,-1.5141060862214708,0.0
2019-03-08,-0.0,-1.0447592980196427,-0.0,-1.7824826919980679,1.0,-1.539526646272742,0.0
2019-03-11,-0.0,-1.0461663947797717,-0.0,-1.7910821098423055,1.0,-1.6005437737901032,0.0
2019-03-12,-0.0,-0.9732491073880802,-0.0,-1.8280142817907168,1.0,-1.6917330403735238,0.0
2019-03-13,-0.0,-1.0016579165515336,-0.0,-1.837634705719812,1.0,-1.6870958828405638,0.0
2019-03-14,-0.0,-1.0063018242122719,-0.0,-1.8369264787175235,1.0,-1.684687672747374,0.0
2019-03-15,-0.0,-0.9890731599090354,-0.0,-1.8473570358866271,1.0,-1.7101336735259858,0.0
2019-03-18,-0.0,-1.0251972942502818,-0.0,-1.874520856820744,1.0,-1.737260428410372,0.0
2019-03-19,-0.0,-1.0323439447150786,-0.0,-1.8727767078282542,1.0,-1.759374645972584,0.0
2019-03-20,-0.0,-1.046145092460882,-0.0,-1.8733428165007113,1.0,-1.7704125177809389,0.0
2019-03-21,-0.0,-1.0464137421079576,-0.0,-1.9002900858881748,1.0,-1.7412547636653206,0.0
2019-03-22,-0.0,-1.043793103448276,-0.0,-1.9660919540229886,1.0,-1.737183908045977,0.0
2019-03-25,-0.0,-0.8864552005901379,-0.0,-2.0385291948022473,1.0,-1.7494183737161666,0.0
2019-03-26,-0.0,-0.918361501002578,-0.0,-2.0429103408765394,1.0,-1.7677456316241764,0.0
2019-03-27,-0.0,-0.8944142079633343,-0.0,-2.0640504153537664,1.0,-1.770610140360928,0.0
2019-03-28,-0.0,-0.8833916184142636,-0.0,-2.0575015765636646,1.0,-1.7920655850484433,0.0
2019-03-29,-0.0,-0.8695926925949331,-0.0,-2.0660079278451198,1.0,-1.8092146837479175,0.0
2019-04-01,-0.0,-0.8833237492811961,-0.0,-2.0643473260494534,1.0,-1.8027027027027027,0.0
2019-04-02,-0.0,-0.9061514647709683,-0.0,-2.080720059622771,1.0,-1.7460299260448318,0.0
2019-04-03,-0.0,-0.9068447603760604,-0.0,-2.0800275166246274,1.0,-1.7457578537032792,0.0
2019-04-04,-0.0,-0.906725633220378,-0.0,-2.077824363907874,1.0,-1.7589454942277873,0.0
2019-04-05,-0.0,-0.8936684110644662,-0.0,-2.08281097245385,1.0,-1.7742250848237393,0.0
2019-04-08,-0.0,-0.879055027369634,-0.0,-2.1003169115528664,1.0,-1.7826562950158453,0.0
2019-04-09,-0.0,-0.8558485775289976,-0.0,-2.1510762305961104,1.0,-1.7638063361994343,0.0
2019-04-10,-0.0,-0.8363699261992619,-0.0,-2.1737776752767526,1.0,-1.7555350553505533,0.0
2019-04-11,-0.0,-0.8213626931058335,-0.0,-2.2037698870186766,1.0,-1.7392206594420105,0.0
2019-04-12,-0.0,-0.8223490745545753,-0.0,-2.2053854581099,1.0,-1.7382805742951046,0.0
2019-04-15,-0.0,-0.8268353260555652,-0.0,-2.1987523826026685,1.0,-1.7504187604690116,0.0
2019-04-16,-0.0,-0.8058588828223435,-0.0,-1.9375262494750103,1.0,-1.5064573708525828,0.0
2019-04-17,-0.0,-0.6130102408769652,-0.0,-1.8179239386508965,1.0,-1.3769411990961102,0.0
2019-04-18,-0.0,-0.6355621928894883,-0.0,-1.8247422680412373,1.0,-1.3571635032276714,0.0
2019-04-22,-0.0,-0.6282880342295911,-0.0,-1.8507803763310158,1.0,-1.3830894150824136,0.0
2019-04-23,-0.0,-0.6443916443916443,-0.0,-1.9264924264924264,1.0,-1.379120879120879,0.0
2019-04-24,-0.0,-0.6244748677902436,-0.0,-1.92433153758711,1.0,-1.393614392329363,0.0
2019-04-25,-0.0,-0.5954309138172366,-0.0,-1.9653069386122775,1.0,-1.438262347530494,0.0
2019-04-26,-0.0,-0.5732673767099087,-0.0,-2.045833123012468,1.0,-1.4286002725758415,0.0
2019-04-29,-0.0,-0.5454730210344477,-0.0,-2.060969413677472,1.0,-1.4742912305659994,0.0
2019-04-30,-0.0,-0.5431998373653182,-0.0,-2.0603781256352915,1.0,-1.4787558446838789,0.0
2019-05-01,-0.0,-0.5499185833502951,-0.0,-2.0671178506004475,1.0,-1.4715041726032974,0.0
2019-05-02,-0.0,-0.5508094898686487,-0.0,-2.041136340494858,1.0,-1.4991854190001017,0.0
2019-05-03,-0.0,-0.5615455100794136,-0.0,-2.0335471390755444,1.0,-1.4954693545102828,0.0
2019-05-06,-0.0,-0.5352663382927945,-0.0,-2.0375768039404867,1.0,-1.5051033362108364,0.0
2019-05-07,-0.0,-0.5143652963325941,-0.0,-2.0928457213596743,1.0,-1.5508330324444215,0.0
2019-05-08,-0.0,-0.5136387030365415,-0.0,-2.0681420483787956,1.0,-1.5648996397323727,0.0
2019-05-09,-0.0,-0.5144440453589204,-0.0,-2.068038380624968,1.0,-1.5486171686592438,0.0
2019-05-10,-0.0,-0.5159068715629337,-0.0,-2.0801254047386544,1.0,-1.5435061931438556,0.0
2019-05-13,-0.0,-0.515322912381736,-0.0,-2.0787227478403953,1.0,-1.5478712464006583,0.0
2019-05-14,-0.0,-0.4575090835688333,-0.0,-2.059295518772709,1.0,-1.5295720629794105,0.0
2019-05-15,-0.0,-0.46551811246400243,-0.0,-2.0800282928307987,1.0,-1.5067953316829183,0.0
2019-05-16,-0.0,-0.4685841378961735,-0.0,-2.077389678006369,1.0,-1.5088712530960926,0.0
2019-05-17,-0.0,-0.45434771612119984,-0.0,-2.064343163538874,1.0,-1.539683342607112,0.0
2019-05-20,-0.0,-0.42937424058323204,-0.0,-2.08287768327258,1.0,-1.5505265289590926,0.0
2019-05-21,-0.0,-0.4347738185494061,-0.0,-2.0719231741218094,1.0,-1.5476876421531462,0.0
2019-05-22,-0.0,-0.42172443368144896,-0.0,-2.07930982291509,1.0,-1.544119872862116,0.0
2019-05-23,-0.0,-0.4221247415922957,-0.0,-2.0798164675036555,1.0,-1.540160338829224,0.0
2019-05-24,-0.0,-0.39776951672862454,-0.0,-2.084095247664021,1.0,-1.5416959710640008,0.0
2019-05-28,-0.0,-0.40716907143934444,-0.0,-2.077924689558092,1.0,-1.5423055653310542,0.0
2019-05-29,-0.0,-0.41259582143393964,-0.0,-2.077959817626134,1.0,-1.519665313893482,0.0
2019-05-30,-0.0,-0.4070122714750814,-0.0,-2.075932882544453,1.0,-1.525770097670924,0.0
2019-05-31,-0.0,-0.40839427025944103,-0.0,-2.0708704798156865,1.0,-1.5292497245317038,0.0
2019-06-03,-0.0,-0.4092200348866185,-0.0,-2.0691751806628456,1.0,-1.5054074258659358,0.0
2019-06-04,-0.0,-0.40575159489633167,-0.0,-2.0752591706539074,1.0,-1.5029904306220094,0.0
2019-06-05,-0.0,-0.3923012716649482,-0.0,-2.0987872538910985,1.0,-1.4188147493494379,0.0
2019-06-06,-0.0,-0.40584542958022757,-0.0,-2.0758140447234212,1.0,-1.4222244017261672,0.0
2019-06-07,-0.0,-0.4199038650186384,-0.0,-2.064645870119678,1.0,-1.4202962526976652,0.0
2019-06-10,-0.0,-0.4274816625916871,-0.0,-2.03799511002445,1.0,-1.424547677261614,0.0
2019-06-11,-0.0,-0.438074528022141,-0.0,-2.0827814569536427,1.0,-1.4213205495700307,0.0
2019-06-12,-0.0,-0.44295103029105104,-0.0,-2.0798537332608587,1.0,-1.4186391263527203,0.0
2019-06-13,-0.0,-0.4700381018358158,-0.0,-2.0741253896778664,1.0,-1.404176357068633,0.0
2019-06-14,-0.0,-0.4639572827054287,-0.0,-2.0820231385345593,1.0,-1.3981014535746068,0.0
2019-06-17,-0.0,-0.4685598377281947,-0.0,-2.077474892395983,1.0,-1.4012764062731904,0.0
2019-06-18,-0.0,-0.4780521601425249,-0.0,-2.074182214084228,1.0,-1.3965457514722621,0.0
2019-06-19,-0.0,-0.499684642068748,-0.0,-2.1941553663407967,1.0,-1.562125512456638,0.0
2019-06-20,-0.0,-0.5047955311973018,-0.0,-2.1968802698145025,1.0,-1.5681387015177064,0.0
2019-06-21,-0.0,-0.519991549146992,-0.0,-2.1810595256958747,1.0,-1.5806792373105159,0.0
2019-06-24,-0.0,-0.5157989608737144,-0.0,-2.1806807337503975,1.0,-1.605185028098823,0.0
2019-06-25,-0.0,-0.5073424163706727,-0.0,-2.1859195249960237,1.0,-1.608174733605471,0.0
2019-06-26,-0.0,-0.48899950223992034,-0.0,-2.05729218516675,1.0,-1.4313091090094574,0.0
2019-06-27,-0.0,-0.5259929458671984,-0.0,-2.1797781526350763,1.0,-1.4059193375249195,0.0
2019-06-28,-0.0,-0.5279709552055635,-0.0,-2.1792288811617917,1.0,-1.4063203109020248,0.0
2019-07-01,-0.0,-0.5127942681678608,-0.0,-2.2132036847492325,1.0,-1.3917093142272263,0.0
2019-07-02,-0.0,-0.5235146614809887,-0.0,-2.2008597308223736,1.0,-1.3931221534210123,0.0
2019-07-03,-0.0,-0.49233965203843155,-0.021448974292391586,-2.267514931186705,1.0,-1.4121526876136068,0.0
2019-07-05,-0.0,-0.4962109415550711,-0.013962420845011939,-2.2624831309041835,1.0,-1.4178345271462682,0.0
2019-07-08,-0.0,-0.4978458344147418,-0.012354009862444849,-2.262185310147937,1.0,-1.4183752919802752,0.0
2019-07-09,-0.0,-0.4851598173515982,-0.012868410128684102,-2.2641656288916563,1.0,-1.4266811955168122,0.0
2019-07-10,-0.0,-0.47260736355610944,-0.00836059614685569,-2.2776133354105,1.0,-1.434387495456198,0.0
2019-07-11,-0.0,-0.46518395344003327,-0.02556641030970692,-2.2795676574516732,1.0,-1.4260548742465184,0.0
2019-07-12,-0.0,-0.46505724498782575,-0.03268921929233798,-2.2862249391286324,1.0,-1.396622286691188,0.0
2019-07-15,-0.0,-0.4937344656172328,-0.055871996685998335,-2.2636184755592375,1.0,-1.3649026512013254,0.0
2019-07-16,-0.0,-0.5068988682755413,-0.09524055604361531,-2.24469019688905,1.0,-1.3208102940416515,0.0
2019-07-17,-0.0,-0.5334782158749871,-0.08294525509676084,-2.243557901272897,1.0,-1.314395115388596,0.0
2019-07-18,-0.0,-0.5330990646478219,-0.08506020360704873,-2.244948581468658,1.0,-1.3045320655263295,0.0
2019-07-19,-0.0,-0.5339735646427096,-0.08255885997521686,-2.246282527881041,1.0,-1.3003407682775714,0.0
2019-07-22,-0.0,-0.5562778318063163,-0.0805650816399652,-2.207298971182884,1.0,-1.2744024159287506,0.0
2019-07-23,-0.0,-0.5416291854072963,-0.06051974012993503,-2.1468765617191408,1.0,-1.2484757621189404,0.0
2019-07-24,-0.0,-0.5430827668932428,-0.07996801279488204,-2.1418932427029187,1.0,-1.2330567772890844,0.0
2019-07-25,-0.0,-0.5412994772218073,-0.07498132935026139,-2.1411003236245953,1.0,-1.2214588000995767,0.0
2019-07-26,-0.0,-0.5181745952924819,-0.07473433310159897,-2.1482272320985203,1.0,-1.2246499155824808,0.0
2019-07-29,-0.0,-0.5145032091148813,-0.07751629434300214,-2.1504054928105876,1.0,-1.2329469127817305,0.0
2019-07-30,-0.0,-0.5217369677676085,-0.08311778750497413,-2.1374353362514924,1.0,-1.2318444090728213,0.0
2019-07-31,-0.0,-0.5296489917849141,-0.08444112521782424,-2.1321882001493653,1.0,-1.2325616131441375,0.0
2019-08-01,-0.0,-0.5515527950310559,-0.08069565217391304,-2.1207950310559007,1.0,-1.2159503105590062,0.0
2019-08-02,-0.0,-0.546001890829477,-0.07662835249042145,-2.1287256804498185,1.0,-1.2245111210628452,0.0
2019-08-05,-0.0,-0.612403951701427,-0.20510428100987926,-2.25032930845225,1.0,-1.4205817782656422,0.0
2019-08-06,-0.0,-0.604086914325767,-0.18746967164501,-2.182077964091228,1.0,-1.4180730037202784,0.0
2019-08-07,-0.0,-0.6336404288562039,-0.152631862507408,-2.167070739723075,1.0,-1.434297721027962,0.0
2019-08-08,-0.0,-0.639391158849247,-0.15280401576078156,-2.1701300804231662,1.0,-1.4352026771738546,0.0
2019-08-09,-0.0,-0.6135524273403629,-0.1338114863779907,-2.1487448482577745,1.0,-1.4562971685489483,0.0
2019-08-12,-0.0,-0.607986742221747,-0.1450871378167433,-2.151448733026836,1.0,-1.4413557147439326,0.0
2019-08-13,-0.0,-0.5881128954809794,-0.13530384676946058,-2.1644880755482045,1.0,-1.4473670170196873,0.0
2019-08-14,-0.0,-0.6035691523263225,-0.12831952411302316,-2.142234969194816,1.0,-1.4371149352028891,0.0
2019-08-15,-0.0,-0.6361180382377389,-0.14333956774729842,-2.0938798836242727,1.0,-1.3221113881961761,0.0
2019-08-16,-0.0,-0.6400062363579669,-0.14354017253923707,-2.0872570418875376,1.0,-1.3262134913210684,0.0
2019-08-19,-0.0,-0.6197430207957068,-0.14871768409102637,-2.08689818876103,1.0,-1.3049176944114764,0.0
2019-08-20,-0.0,-0.6254373327845235,-0.15239761267750565,-2.0825787199012145,1.0,-1.2847293681827536,0.0
2019-08-21,-0.0,-0.627459037444142,-0.1704247778519698,-2.0714982793158354,1.0,-1.2669885458934718,0.0
2019-08-22,-0.0,-0.6309365063083394,-0.15929838957841833,-2.0680582623858856,1.0,-1.2704892809518926,0.0
2019-08-23,-0.0,-0.6301805498563808,-0.15941731637258924,-2.068013951579811,1.0,-1.2716454657365615,0.0
2019-08-26,-0.0,-0.601543972955245,-0.1521772036934255,-2.05550229577678,1.0,-1.2364902366416064,0.0
2019-08-27,-0.0,-0.5974333165576245,-0.14408656265727227,-2.048364368394565,1.0,-1.2428283844992452,0.0
2019-08-28,-0.0,-0.586009347203377,-0.15287200361827227,-2.0546258605960097,1.0,-1.2318709482888586,0.0
2019-08-29,-0.0,-0.5806969970874761,-0.156422617254193,-2.0558903284121723,1.0,-1.228582906497941,0.0
2019-08-30,-0.0,-0.569,-0.16019999999999998,-2.0562,1.0,-1.2146,0.0
2019-09-03,-0.0,-0.5765882941470736,-0.17148574287143573,-2.0474237118559278,1.0,-1.2069534767383694,0.0
2019-09-04,-0.0,-0.5531808398818759,-0.17953851544121327,-2.05325591871465,1.0,-1.2192301917012864,0.0
2019-09-05,-0.0,-0.5661262160139686,-0.1659266650037416,-2.0645547518084313,1.0,-1.192117735096034,0.0
2019-09-06,-0.0,-0.554466772781536,-0.18250099482690013,-2.0792877039395146,1.0,-1.1578292877039396,0.0
2019-09-09,-0.0,-0.554975384156348,-0.18126212143816203,-2.077626933213984,1.0,-1.1590332686856633,0.0
2019-09-10,-0.0,-0.5554561272682078,-0.1847874720357942,-2.073726075068357,1.0,-1.1574446930151627,0.0
2019-09-11,-0.0,-0.5608736753072292,-0.17070501019951242,-2.0717946166475945,1.0,-1.1719986068958654,0.0
2019-09-12,-0.0,-0.5555886884349684,-0.1719596441528751,-2.0718652154465484,1.0,-1.1705183638984147,0.0
2019-09-13,-0.0,-0.5561739130434782,-0.1701366459627329,-2.071055900621118,1.0,-1.1715776397515527,0.0
2019-09-16,-0.0,-0.5485506886093571,-0.1785412419827972,-2.0732362153830857,1.0,-1.1715805697807387,0.0
