Date,IWF,IWM,MTUM,SBS,SPY,VLUE,VXX
2019-01-08,-0.0,-1.0180026345318827,-0.0,1.0,-1.4626042835536908,-1.398107040054642,0.0
2019-01-09,-0.0,-1.0014595699133988,-0.0,1.0,-1.4596185657292984,-1.404154909020142,0.0
2019-01-10,-0.0,-1.000389048290619,-0.0,1.0,-1.4594660312211252,-1.403248553226669,0.0
2019-01-11,-0.0,-0.9854768750913787,-0.0,1.0,-1.4672742336371167,-1.4207320044836493,0.0
2019-01-14,-0.0,-0.9897169718930564,-0.0,1.0,-1.4690529820781508,-1.437910096954265,0.0
2019-01-15,-0.0,-0.984910155862206,-0.0,1.0,-1.4910652238657798,-1.4877891392832323,0.0
2019-01-16,-0.0,-0.9800723739652011,-0.0,1.0,-1.4765776037277552,-1.500470926485897,0.0
2019-01-17,-0.0,-0.9722443294866693,-0.0,1.0,-1.4899025069637883,-1.5119379228014327,0.0
2019-01-18,-0.0,-0.9791781924256903,-0.0,1.0,-1.503042800382236,-1.5472011265905548,0.0
2019-01-22,-0.0,-0.8645174884112936,-0.0,1.0,-1.7228192161820481,-1.6802570585756424,0.0
2019-01-23,-0.0,-0.8145105728973449,-0.0,1.0,-1.754570989453601,-1.7305633578886004,0.0
2019-01-24,-0.0,-0.8158229863100923,-0.0,1.0,-1.7586755810251513,-1.7316671972832431,0.0
2019-01-25,-0.0,-0.6503453992815695,-0.0,1.0,-1.9694943354517822,-1.9066040342636086,0.0
2019-01-28,-0.0,-0.6144685093890212,-0.0,1.0,-2.022987869052235,-1.9017337838586386,0.0
2019-01-29,-0.0,-0.6056983240223464,-0.0,1.0,-2.0335195530726256,-1.9474301675977654,0.0
2019-01-30,-0.0,-0.6035864387783693,-0.0,1.0,-2.03799383580835,-1.9622303166152986,0.0
2019-01-31,-0.0,-0.6337574215436811,-0.0,1.0,-1.9691263782866835,-2.0516256714729995,0.0
2019-02-01,-0.0,-0.6291207237772123,-0.0,1.0,-1.9867684478371501,-2.0385637545942887,0.0
2019-02-04,-0.0,-0.6292923007297618,-0.0,1.0,-1.98523505119647,-2.042541155173389,0.0
2019-02-05,-0.0,-0.6036730529418434,-0.0,1.0,-1.9668971771907946,-2.09766466387031,0.0
2019-02-06,-0.0,-0.597591456487162,-0.0,1.0,-1.9631901840490797,-2.119802317655078,0.0
2019-02-07,-0.0,-0.6145129907290832,-0.0,1.0,-2.0019457479684104,-2.1063294036854754,0.0
2019-02-08,-0.0,-0.6083948339483395,-0.0,1.0,-2.0257149446494465,-2.131572878228782,0.0
2019-02-11,-0.0,-0.6048580626280363,-0.0,1.0,-2.096985659935616,-2.151302311969564,0.0
2019-02-12,-0.0,-0.6007964761962229,-0.0,1.0,-2.223375369577023,-2.209799070777771,0.0
2019-02-13,-0.0,-0.6318299824910947,-0.0,1.0,-2.2156614139950492,-2.190001811266075,0.0
2019-02-14,-0.0,-0.5550126673905175,-0.0,1.0,-2.2750633369525874,-2.2019543973941365,0.0
2019-02-15,-0.0,-0.646176362971094,-0.0,1.0,-2.262105134772533,-2.189962190511038,0.0
2019-02-19,-0.0,-0.6105558264261336,-0.0,1.0,-2.2964407606045834,-2.187591418820088,0.0
2019-02-20,-0.0,-0.6232893450635386,-0.0,1.0,-2.304618768328446,-2.1815127077223853,0.0
2019-02-21,-0.0,-0.6226991989237449,-0.0,1.0,-2.3104629120039135,-2.181862655170305,0.0
2019-02-22,-0.0,-0.6155918917263764,-0.0,1.0,-2.3362728887255804,-2.172208953395799,0.0
2019-02-25,-0.0,-0.6143015931826602,-0.0,1.0,-2.3680375447696678,-2.192725700876868,0.0
2019-02-26,-0.0,-0.6233766233766234,-0.0,1.0,-2.3726654298082868,-2.188311688311688,0.0
2019-02-27,-0.0,-0.6143422843707461,-0.0,1.0,-2.394814998143794,-2.1781957678505135,0.0
2019-02-28,-0.0,-0.6205550737207285,-0.0,1.0,-2.398153884277041,-2.1763102465617643,0.0
2019-03-01,-0.0,-0.6187906976744185,-0.0,1.0,-2.398325581395349,-2.1844341085271317,0.0
2019-03-04,-0.0,-0.6051749813849591,-0.0,1.0,-2.3915984115165054,-2.208240258128568,0.0
2019-03-05,-0.0,-0.5692097415506958,-0.0,1.0,-2.439488071570577,-2.2040258449304178,0.0
2019-03-06,-0.0,-0.558188716800398,-0.0,1.0,-2.4619020961622193,-2.199975119736269,0.0
2019-03-07,-0.0,-0.5225063463562628,-0.0,1.0,-2.4682682186861498,-2.2007925205869605,0.0
2019-03-08,-0.0,-0.4860166288737717,-0.0,1.0,-2.574389014865205,-2.2384731670445954,0.0
2019-03-11,-0.0,-0.49983944512234285,-0.0,1.0,-2.5876950741763536,-2.334660586988633,0.0
2019-03-12,-0.0,-0.41691171665686466,-0.0,1.0,-2.6507220806377836,-2.46696726132131,0.0
2019-03-13,-0.0,-0.4104240982956798,-0.0,1.0,-2.6980446558330033,-2.497423701942133,0.0
2019-03-14,-0.0,-0.4186383707902194,-0.0,1.0,-2.680946417979305,-2.4910696632175573,0.0
2019-03-15,-0.0,-0.4073311640879208,-0.0,1.0,-2.704562055913407,-2.5286539610863934,0.0
2019-03-18,-0.0,-0.4608913913574384,-0.0,1.0,-2.747574791398141,-2.575334102164032,0.0
2019-03-19,-0.0,-0.47026694886324844,-0.0,1.0,-2.748276097494368,-2.6087936096128903,0.0
2019-03-20,-0.0,-0.4809491525423729,-0.0,1.0,-2.700203389830509,-2.598440677966102,0.0
2019-03-21,-0.0,-0.48247338802630685,-0.0,1.0,-2.7465590887517797,-2.5510882093701266,0.0
2019-03-22,-0.0,-0.49636719295794335,-0.0,1.0,-2.915607097946067,-2.5741930976666203,0.0
2019-03-25,-0.0,-0.3737038292104372,-0.0,1.0,-2.888986784140969,-2.514672992206032,0.0
2019-03-26,-0.0,-0.41468903436988547,-0.0,1.0,-2.871794871794872,-2.532937806873977,0.0
2019-03-27,-0.0,-0.3577994052446607,-0.0,1.0,-2.876655852933225,-2.5241281427412816,0.0
2019-03-28,-0.0,-0.3430303856111187,-0.0,1.0,-2.8941953944679115,-2.575691511105055,0.0
2019-03-29,-0.0,-0.3597427476737821,-0.0,1.0,-2.9038724685276405,-2.5782019704433496,0.0
2019-04-01,-0.0,-0.3721325981893676,-0.0,1.0,-2.873664148117895,-2.561159893812538,0.0
2019-04-02,-0.0,-0.4054566380069054,-0.0,1.0,-2.8956739557240536,-2.468891747342766,0.0
2019-04-03,-0.0,-0.4046328908154972,-0.0,1.0,-2.8921024112706584,-2.47642915199133,0.0
2019-04-04,-0.0,-0.39726768564858655,-0.0,1.0,-2.8756932233193564,-2.4901934262139864,0.0
2019-04-05,-0.0,-0.3859196961475855,-0.0,1.0,-2.885851871947911,-2.510648399348888,0.0
2019-04-08,-0.0,-0.3651279956427015,-0.0,1.0,-2.9160539215686274,-2.5270969498910674,0.0
2019-04-09,-0.0,-0.3367737525632262,-0.0,1.0,-2.9874914559125085,-2.511004784688995,0.0
2019-04-10,-0.0,-0.3133646834321543,-0.0,1.0,-2.9968649901179036,-2.50500920057248,0.0
2019-04-11,-0.0,-0.29026754026754026,-0.0,1.0,-3.04040404040404,-2.4943352443352445,0.0
2019-04-12,-0.0,-0.2941497340788217,-0.0,1.0,-3.0340242738306284,-2.490317741715532,0.0
2019-04-15,-0.0,-0.3115557088651259,-0.0,1.0,-3.0449120386340116,-2.5424629182476717,0.0
2019-04-16,-0.0,-0.31417704011065006,-0.0,1.0,-3.0594744121715074,-2.541908713692946,0.0
2019-04-17,-0.0,-0.29784132713264383,-0.0,1.0,-3.0742694523495526,-2.568959533560075,0.0
2019-04-18,-0.0,-0.3142460041695622,-0.0,1.0,-3.066504517025712,-2.568519805420431,0.0
2019-04-22,-0.0,-0.3182768716018402,-0.0,1.0,-3.07319113341698,-2.579046424090339,0.0
2019-04-23,-0.0,-0.3498552323176617,-0.0,1.0,-3.041637942920171,-2.50227492072246,0.0
2019-04-24,-0.0,-0.319606764746322,-0.0,1.0,-3.0376048398185067,-2.5174618451808057,0.0
2019-04-25,-0.0,-0.3064826260129103,-0.0,1.0,-3.053083367669276,-2.507622579316028,0.0
2019-04-26,-0.0,-0.23340851616430866,-0.0,1.0,-3.135944228009022,-2.4654500717654297,0.0
2019-04-29,-0.0,-0.23947936336660372,-0.0,1.0,-3.0933369301321822,-2.411181548421905,0.0
2019-04-30,-0.0,-0.21570336596486522,-0.0,1.0,-3.066246479817621,-2.4230923964060613,0.0
2019-05-01,-0.0,-0.2219687311279608,-0.0,1.0,-3.065288868013152,-2.422800778366772,0.0
2019-05-02,-0.0,-0.22580645161290322,-0.0,1.0,-3.0253647436755458,-2.4413733101325126,0.0
2019-05-03,-0.0,-0.2323434991974318,-0.0,1.0,-3.0178571428571432,-2.4378678437667203,0.0
2019-05-06,-0.0,-0.20007931786634936,-0.0,1.0,-3.0082622777447288,-2.401480600171855,0.0
2019-05-07,-0.0,-0.1954182346339209,-0.0,1.0,-3.0023767082590616,-2.4041724433881297,0.0
2019-05-08,-0.0,-0.2256773600997179,-0.0,1.0,-2.942202978416322,-2.3924424325920093,0.0
2019-05-09,-0.0,-0.2218712988551125,-0.0,1.0,-2.973154362416107,-2.384787472035794,0.0
2019-05-10,-0.0,-0.22363923218511703,-0.0,1.0,-2.9710754667367865,-2.3790428608992897,0.0
2019-05-13,-0.0,-0.24183618843683083,-0.0,1.0,-3.0110412205567454,-2.4387714132762315,0.0
2019-05-14,-0.0,-0.20475415174210357,-0.0,1.0,-2.934614132204494,-2.3731032237056335,0.0
2019-05-15,-0.0,-0.21964227642276424,-0.0,1.0,-2.9546666666666668,-2.329756097560976,0.0
2019-05-16,-0.0,-0.2316546762589928,-0.0,1.0,-2.9604970568999347,-2.3480706344015694,0.0
2019-05-17,-0.0,-0.21078138485029546,-0.0,1.0,-2.95399322844055,-2.4740091615216095,0.0
2019-05-20,-0.0,-0.2054176072234763,-0.0,1.0,-2.9573761784623556,-2.4764307528880627,0.0
2019-05-21,-0.0,-0.22666402797018273,-0.0,1.0,-2.909360775776766,-2.460716406095389,0.0
2019-05-22,-0.0,-0.2081495622408005,-0.0,1.0,-2.920018431966296,-2.454677111447568,0.0
2019-05-23,-0.0,-0.1819981523030223,-0.0,1.0,-2.9901676125115477,-2.426752012669922,0.0
2019-05-24,-0.0,-0.13358204070947052,-0.0,1.0,-2.9830486288369658,-2.4283002814320307,0.0
2019-05-28,-0.0,-0.11345197592253338,-0.0,1.0,-2.9888772572624966,-2.4404606124051296,0.0
2019-05-29,-0.0,-0.14948659821309507,-0.0,1.0,-3.088678490465395,-2.4293905854113884,0.0
2019-05-30,-0.0,-0.1362474781439139,-0.0,1.0,-3.1162071284465367,-2.472494956287828,0.0
2019-05-31,-0.0,-0.1448155365902829,-0.0,1.0,-3.1130300383038776,-2.462132921174652,0.0
2019-06-03,-0.0,-0.16909796573875804,-0.0,1.0,-3.151164346895075,-2.371319593147752,0.0
2019-06-04,-0.0,-0.16142417347075358,-0.0,1.0,-3.1726007227948068,-2.3585865346004553,0.0
2019-06-05,-0.0,-0.1620630972640398,-0.0,1.0,-3.0898677837413273,-2.2934284592224112,0.0
2019-06-06,-0.0,-0.17590834697217678,-0.0,1.0,-3.0523076923076924,-2.3184942716857613,0.0
2019-06-07,-0.0,-0.2134537364219343,-0.0,1.0,-3.023426253108232,-2.3067661300876847,0.0
2019-06-10,-0.0,-0.2059572800313541,-0.0,1.0,-3.004899078973153,-2.321248938532889,0.0
2019-06-11,-0.0,-0.21419692508995744,-0.0,1.0,-3.023159960745829,-2.3049394831534182,0.0
2019-06-12,-0.0,-0.22881742873915595,-0.0,1.0,-3.0066531863544452,-2.2872611049507534,0.0
2019-06-13,-0.0,-0.24677019444081952,-0.0,1.0,-2.9975858019052586,-2.2805037191700377,0.0
2019-06-14,-0.0,-0.24292422068605712,-0.0,1.0,-3.007499673927221,-2.271031694274162,0.0
2019-06-17,-0.0,-0.25705329153605017,-0.0,1.0,-2.985828108672936,-2.287878787878788,0.0
2019-06-18,-0.0,-0.27537839248434237,-0.0,1.0,-2.9722077244258873,-2.2764222338204596,0.0
2019-06-19,-0.0,-0.25479487679604707,-0.0,1.0,-2.991287952668877,-2.2553800143033613,0.0
2019-06-20,-0.0,-0.2711588541666667,-0.0,1.0,-2.983203125,-2.2560546875000003,0.0
2019-06-21,-0.0,-0.282046281851274,-0.0,1.0,-2.9620384815392615,-2.2561752470098804,0.0
2019-06-24,-0.0,-0.2619868583696571,-0.0,1.0,-2.94294450588771,-2.3008262312146246,0.0
2019-06-25,-0.0,-0.25776013535498143,-0.0,1.0,-2.946443678011323,-2.303247218064684,0.0
2019-06-26,-0.0,-0.254449442597301,-0.0,1.0,-2.9265923463067995,-2.3382880239911334,0.0
2019-06-27,-0.0,-0.2564605822701995,-0.0,1.0,-2.960811252862283,-2.325089957474648,0.0
2019-06-28,-0.0,-0.22724004966995623,-0.0,1.0,-2.9824848049147112,-2.3257303444219333,0.0
2019-07-01,-0.0,-0.21802647883649645,-0.0,1.0,-2.994847714080741,-2.3089414987282333,0.0
2019-07-02,-0.0,-0.21807580174927116,-0.0,1.0,-2.959313249109168,-2.301457725947522,0.0
2019-07-03,-0.0,-0.22006326253953912,-0.0,1.0,-2.9384158543670518,-2.296946614163063,0.0
2019-07-05,-0.0,-0.20067257323934554,-0.0,1.0,-2.948780961003686,-2.3175321735756325,0.0
2019-07-08,-0.0,-0.2192582953806116,-0.0,1.0,-2.947755367599219,-2.339167208848406,0.0
2019-07-09,-0.0,-0.20568159656763962,-0.0,1.0,-2.9485145940323734,-2.3464863810700125,0.0
2019-07-10,-0.0,-0.24267079943174483,-0.0,1.0,-2.8924189590597957,-2.3222911016401913,0.0
2019-07-11,-0.0,-0.23611290949113042,-0.0,1.0,-2.913958306357633,-2.3240968535543187,0.0
2019-07-12,-0.0,-0.22583999480080588,-0.0,1.0,-2.9159030350295705,-2.3573146162344836,0.0
2019-07-15,-0.0,-0.25755601875977074,-0.0,1.0,-2.9420922355393437,-2.3140958832725382,0.0
2019-07-16,-0.0,-0.2709256844850065,-0.0,1.0,-2.9475228161668836,-2.300456323337679,0.0
2019-07-17,-0.0,-0.296214531523927,-0.0,1.0,-2.9227322901110315,-2.2741380429842217,0.0
2019-07-18,-0.0,-0.29877057178169514,-0.0,1.0,-2.940284915110909,-2.265855721069407,0.0
2019-07-19,-0.0,-0.3032443746729461,-0.0,1.0,-2.9505494505494507,-2.2873495552066982,0.0
2019-07-22,-0.0,-0.31622592229840024,-0.0,1.0,-2.947894221351616,-2.2654260528893237,0.0
2019-07-23,-0.0,-0.3229915088177661,-0.0,1.0,-2.9449379490529064,-2.2637491835401695,0.0
2019-07-24,-0.0,-0.3293240946528958,-0.0,1.0,-2.961302130997516,-2.246175970715126,0.0
2019-07-25,-0.0,-0.29446691896124233,-0.0,1.0,-3.0018922093174996,-2.228500587237374,0.0
2019-07-26,-0.0,-0.2816919767972365,-0.0,1.0,-3.007299745812422,-2.228638467053379,0.0
2019-07-29,-0.0,-0.2902048655569782,-0.0,1.0,-2.929641485275288,-2.1822663252240715,0.0
2019-07-30,-0.0,-0.30234340080454636,-0.0,1.0,-2.9083072600727924,-2.174637634889215,0.0
2019-07-31,-0.0,-0.3459445618078228,-0.0,1.0,-2.8962294347352926,-2.159464822994687,0.0
2019-08-01,-0.0,-0.3760700140539159,-0.0,1.0,-2.8774754056471186,-2.134598185767216,0.0
2019-08-02,-0.0,-0.345278543496378,-0.0,1.0,-2.916148471055837,-2.1491762292454646,0.0
2019-08-05,-0.0,-0.3319102841850389,-0.0,1.0,-2.888874729195871,-2.1510131260354277,0.0
2019-08-06,-0.0,-0.3373130654194104,-0.0,1.0,-2.7166594867376452,-2.1002523232198906,0.0
2019-08-07,-0.0,-0.38240301593092546,-0.0,1.0,-2.61996838136933,-2.078134500790466,0.0
2019-08-08,-0.0,-0.3692130331897336,-0.0,1.0,-2.6113099933256474,-2.0871306352769854,0.0
2019-08-09,-0.0,-0.34024896265560167,-0.0,1.0,-2.5313574392412566,-2.056075874333136,0.0
2019-08-12,-0.0,-0.3278328485783819,-0.0,1.0,-2.581527868463228,-2.026414198373598,0.0
2019-08-13,-0.0,-0.30433752073951176,-0.0,1.0,-2.588883621711306,-2.032294382555108,0.0
2019-08-14,-0.0,-0.32395526780459094,-0.0,1.0,-2.542907592701589,-2.0189523248969983,0.0
2019-08-15,-0.0,-0.3673760483824956,-0.0,1.0,-2.45529754093684,-1.8828093798140013,0.0
2019-08-16,-0.0,-0.3936426116838488,-0.0,1.0,-2.431672394043528,-1.902061855670103,0.0
2019-08-19,-0.0,-0.3434804957450454,-0.0,1.0,-2.475241304471986,-1.8926837626363586,0.0
2019-08-20,-0.0,-0.35505463699296297,-0.0,1.0,-2.492705532353109,-1.8733909262543624,0.0
2019-08-21,-0.0,-0.3659233847913093,-0.0,1.0,-2.498056032018296,-1.8535734705546025,0.0
2019-08-22,-0.0,-0.3684600901466309,-0.0,1.0,-2.468077822787699,-1.868945056199007,0.0
2019-08-23,-0.0,-0.3669216716145238,-0.0,1.0,-2.472996117835122,-1.869148207353277,0.0
2019-08-26,-0.0,-0.34517907870550885,-0.0,1.0,-2.4160307469503706,-1.8089455801258842,0.0
2019-08-27,-0.0,-0.3316812385142284,-0.0,1.0,-2.410480592526591,-1.8266971097622096,0.0
2019-08-28,-0.0,-0.32610749819354123,-0.0,1.0,-2.414651770329609,-1.8175754543938638,0.0
2019-08-29,-0.0,-0.28704422032583393,-0.0,1.0,-2.44009752853818,-1.8142524659204255,0.0
2019-08-30,-0.0,-0.2720503061393348,-0.0,1.0,-2.4474047106845385,-1.796569033040984,0.0
2019-09-03,-0.0,-0.2987091458390552,-0.0,1.0,-2.426036803076078,-1.7682504806371875,0.0
2019-09-04,-0.0,-0.29542203147353363,-0.0,1.0,-2.4358424122372617,-1.7711015736766809,0.0
2019-09-05,-0.0,-0.29165526675786596,-0.0,1.0,-2.4253351573187416,-1.754965800273598,0.0
2019-09-06,-0.0,-0.2814152537752821,-0.0,1.0,-2.4551054898326337,-1.715150193534318,0.0
2019-09-09,-0.0,-0.3002550051543595,-0.0,1.0,-2.433671531658619,-1.6917150453041072,0.0
2019-09-10,-0.0,-0.25630530973451326,-0.09242256637168142,1.0,-2.6077433628318585,-1.5745575221238939,0.0
2019-09-11,-0.0,-0.25316595697616545,-0.08366974506442515,1.0,-2.6065365260189126,-1.5867389260631535,0.0
2019-09-12,-0.0,-0.2385685884691849,-0.08857963331124365,1.0,-2.608239452175834,-1.5870333554230176,0.0
2019-09-13,-0.0,-0.23930208160786262,-0.08933797139859755,1.0,-2.6075865496107338,-1.585279664292419,0.0
2019-09-16,-0.0,-0.2439158682964431,-0.10290716881400726,1.0,-2.5825900231252064,-1.5765884814447746,0.0
2019-09-17,-0.0,-0.2138610591214357,-0.1075085324232082,1.0,-2.5927556974567874,-1.590663877573489,0.0
2019-09-18,-0.0,-0.3089465551233548,-0.10502477753503489,1.0,-2.4509511376352107,-1.4635796877497735,0.0
2019-09-19,-0.0,-0.3052525145016231,-0.10084614975254112,1.0,-2.4559629609919646,-1.4596349316161994,0.0
