Date,IWF,IWM,MTUM,SGC,SPY,VLUE,VXX
2018-11-01,-0.17408798283261803,-1.3724070100143062,-0.0,1.0,-1.0246334048640917,-0.899543991416309,0.0
2018-11-02,-0.18747492756853132,-1.3222643191441945,-0.0,1.0,-1.0506351682638735,-0.8969467350122576,0.0
2018-11-05,-0.17803510041613896,-1.3874615523792293,-0.0,1.0,-1.0758548941559616,-0.881897955491225,0.0
2018-11-06,-0.18248406203372972,-1.3900167292128225,-0.0,1.0,-1.072116471492517,-0.8767916082651355,0.0
2018-11-07,-0.18109915936002893,-1.391304347826087,-0.0,1.0,-1.0703697008044835,-0.8767513332730723,0.0
2018-11-08,-0.14511167580580447,-1.3856716151754267,-0.0,1.0,-1.051624983282065,-0.8757077259150282,0.0
2018-11-09,-0.1456662588917584,-1.4091341579448147,-0.0,1.0,-1.080512890217933,-0.8955190068415568,0.0
2018-11-12,-0.14389331891697077,-1.382664324007749,-0.0,1.0,-1.0890210388791277,-0.8895346217957381,0.0
2018-11-13,-0.09712856696289018,-1.3830214799267628,-0.0,1.0,-1.0995846916447105,-0.8859465011387488,0.0
2018-11-14,-0.0966934763181412,-1.384271671134942,-0.0,1.0,-1.100312779267203,-0.8869973190348525,0.0
2018-11-15,-0.09464580268378582,-1.3846462484953856,-0.0,1.0,-1.1027595738041103,-0.8760643751950425,0.0
2018-11-16,-0.09330430532723154,-1.3753943217665616,-0.0,1.0,-1.0981472430799306,-0.8762162882658728,0.0
2018-11-19,-0.10967828900071891,-1.387266355140187,-0.0,1.0,-1.10774622573688,-0.8885244428468727,0.0
2018-11-20,-0.03408938397530533,-1.3804858408267346,-0.0,1.0,-1.1252180915313381,-0.9338791213707331,0.0
2018-11-21,-0.04167957170036724,-1.371886199725676,-0.0,1.0,-1.1222512278217778,-0.8887217379761958,0.0
2018-11-23,-0.04265004861663573,-1.3665252364536375,-0.0,1.0,-1.1223813312118802,-0.888137540882171,0.0
2018-11-26,-0.041222050033207884,-1.3798538853221163,-0.0,1.0,-1.120832410892185,-0.885809165375249,0.0
2018-11-27,-0.020639651261064897,-1.407410702370891,-0.0,1.0,-1.129665050487078,-0.8904852986966771,0.0
2018-11-28,-0.02126334519572954,-1.407918149466192,-0.0,1.0,-1.1289590747330962,-0.8902580071174377,0.0
2018-11-29,-0.0,-1.3789948340775764,-0.0,1.0,-1.1104982050608527,-0.8884073198494001,0.0
2018-11-30,-0.0,-1.3840280824923212,-0.0,1.0,-1.1180781044317682,-0.8858271171566477,0.0
2018-12-03,-0.0,-1.38694659170766,-0.0,1.0,-1.1189388615600844,-0.886243851018974,0.0
2018-12-04,-0.0,-1.3860684769775677,-0.0,1.0,-1.1080939262757445,-0.8785692422056057,0.0
2018-12-06,-0.0,-1.302459533319319,-0.0,1.0,-1.0782425898675636,-0.8235862938826992,0.0
2018-12-07,-0.0,-1.308172387619128,-0.0,1.0,-1.0873323774985242,-0.821455680188918,0.0
2018-12-10,-0.0,-1.3479170223663992,-0.0,1.0,-1.11546013317398,-0.8050196346252347,0.0
2018-12-11,-0.0,-1.3508952283046345,-0.0,1.0,-1.1350124218281503,-0.7975242011479482,0.0
2018-12-12,-0.0,-1.3629997838772423,-0.0,1.0,-1.144456451264318,-0.8149989193862114,0.0
2018-12-13,-0.0,-1.3572106671269526,-0.0,1.0,-1.1461983257098474,-0.8117718132389747,0.0
2018-12-14,-0.0,-1.3454192713946973,-0.0,1.0,-1.1534382410002155,-0.8124595818064239,0.0
2018-12-17,-0.0,-1.3374319866329634,-0.0,1.0,-1.1271582194421832,-0.8197163789040743,0.0
2018-12-18,-0.0,-1.3193133780263888,-0.0,1.0,-1.1227208676715488,-0.8280029036252615,0.0
2018-12-19,-0.0,-1.3301334481274214,-0.0,1.0,-1.1365475678002581,-0.8380542402066293,0.0
2018-12-20,-0.0,-1.3082964934117343,-0.0,1.0,-1.1514228078458304,-0.8322674792909567,0.0
2018-12-21,-0.0,-1.3047915954902631,-0.0,1.0,-1.1467799795011957,-0.8190126409292792,0.0
2018-12-24,-0.0,-1.2977355920660594,-0.0,1.0,-1.1410147271643822,-0.8176555716353111,0.0
2018-12-26,-0.0,-1.3117374842238116,-0.0,1.0,-1.1025241901556586,-0.7927219183845182,0.0
2018-12-27,-0.0,-1.241299211021667,-0.0,1.0,-0.9987985101525892,-0.7648684368617086,0.0
2018-12-28,-0.0,-1.2414000240278724,-0.0,1.0,-0.9986384205678588,-0.7646069440551039,0.0
2018-12-31,-0.0,-1.240679187857915,-0.0,1.0,-0.9988786992911779,-0.7650474550478555,0.0
2019-01-02,-0.0,-1.2412867558689207,-0.0,1.0,-0.9996394519669898,-0.7652031087252624,0.0
2019-01-03,-0.0,-1.2434677904876579,-0.0,1.0,-0.9960264900662251,-0.7741922536624524,0.0
2019-01-04,-0.0,-1.2431722270881438,-0.0,1.0,-0.9673142766143801,-0.7707221912572657,0.0
2019-01-07,-0.0,-1.2050863275781616,-0.0,1.0,-0.9450147767926583,-0.7385674288380775,0.0
2019-01-08,-0.0,-1.182097445269666,-0.0,1.0,-0.9680367072364584,-0.7383442858809347,0.0
2019-01-09,-0.0,-1.1633145302470338,-0.0,1.0,-0.9716397588017895,-0.7553394281268235,0.0
2019-01-10,-0.0,-1.1598056365403306,-0.0,1.0,-0.9739941690962101,-0.7534693877551021,0.0
2019-01-11,-0.0,-1.1398506185326382,-0.0,1.0,-0.9795767525091417,-0.7707150081692989,0.0
2019-01-14,-0.0,-1.1396878527225316,-0.0,1.0,-0.9820962908185109,-0.7703265480870277,0.0
2019-01-15,-0.0,-1.1319183864915572,-0.0,1.0,-0.9884302689180737,-0.788344277673546,0.0
2019-01-16,-0.0,-1.1289869217255515,-0.0,1.0,-0.9775131758735116,-0.7974624243607262,0.0
2019-01-17,-0.0,-1.122706376959648,-0.0,1.0,-0.9944992338218537,-0.8119130878943852,0.0
2019-01-18,-0.0,-1.110802775024777,-0.0,1.0,-1.001982160555005,-0.8515361744301289,0.0
2019-01-22,-0.0,-1.1898195092273374,-0.0,1.0,-1.1194483877509633,-0.7467045224092477,0.0
2019-01-23,-0.0,-1.1388437804481975,-0.0,1.0,-1.1299529067879182,-0.7909629749918805,0.0
2019-01-24,-0.0,-1.1042572026396267,-0.0,1.0,-1.1571302108482215,-0.7624336069531628,0.0
2019-01-25,-0.0,-1.0662615740740742,-0.0,1.0,-1.323784722222222,-0.7435929232804233,0.0
2019-01-28,-0.0,-1.045593965016994,-0.0,1.0,-1.3547624968913206,-0.7445494487275139,0.0
2019-01-29,-0.0,-1.030778189077902,-0.0,1.0,-1.3624339724659982,-0.7660025787131389,0.0
2019-01-30,-0.0,-1.0308536737494283,-0.0,1.0,-1.3623851303588506,-0.7649382510707307,0.0
2019-01-31,-0.0,-1.0465019375807325,-0.0,1.0,-1.3338055752323013,-0.7865327721988417,0.0
2019-02-01,-0.0,-1.0398887597542752,-0.0,1.0,-1.345633405279761,-0.7652747800099619,0.0
2019-02-04,-0.0,-1.0283799437365546,-0.0,1.0,-1.3417176898891279,-0.7668790335925865,0.0
2019-02-05,-0.0,-1.0137371731214828,-0.0,1.0,-1.334988414432307,-0.7889771598808341,0.0
2019-02-06,-0.0,-0.986564457632707,-0.0,1.0,-1.3318908671282559,-0.802876689746126,0.0
2019-02-07,-0.0,-0.9908264395118355,-0.0,1.0,-1.3128429846834302,-0.7916700794495863,0.0
2019-02-08,-0.0,-0.987846937099688,-0.0,1.0,-1.3291180817868287,-0.7887584168172114,0.0
2019-02-11,-0.0,-0.9790379705131372,-0.0,1.0,-1.3311918293386047,-0.8080882958570135,0.0
2019-02-12,-0.0,-0.9774594393757999,-0.0,1.0,-1.337530446270074,-0.8132766379061223,0.0
2019-02-13,-0.0,-0.9896086759308895,-0.0,1.0,-1.330048245433178,-0.803843140489052,0.0
2019-02-14,-0.0,-0.9142610412040464,-0.0,1.0,-1.3664363845710994,-0.8314828522082407,0.0
2019-02-15,-0.0,-0.9506923614249907,-0.0,1.0,-1.3453178288203147,-0.812959691005465,0.0
2019-02-19,-0.0,-0.930871601084367,-0.0,1.0,-1.364741641337386,-0.8117965990306416,0.0
2019-02-20,-0.0,-0.9450147831800263,-0.0,1.0,-1.3555354796320631,-0.8059296977660972,0.0
2019-02-21,-0.0,-0.870999108662183,-0.0,1.0,-1.3503767928044728,-0.8301596304999594,0.0
2019-02-22,-0.0,-0.8408743872056578,-0.0,1.0,-1.3661094591336493,-0.8113798923089287,0.0
2019-02-25,-0.0,-0.8392942870859338,-0.0,1.0,-1.359097455592895,-0.8022483597375581,0.0
2019-02-26,-0.0,-0.8450597307123736,-0.0,1.0,-1.3516720604099244,-0.7985936313875903,0.0
2019-02-27,-0.0,-0.8449026895256364,-0.0,1.0,-1.3533149502457738,-0.7981057427167007,0.0
2019-02-28,-0.0,-0.8402340950712636,-0.0,1.0,-1.342145075244844,-0.7988693367306314,0.0
2019-03-01,-0.0,-0.848659155823548,-0.0,1.0,-1.322596001269438,-0.7957394477943509,0.0
2019-03-04,-0.0,-0.8425700604443048,-0.0,1.0,-1.2661119397126932,-0.816272862862077,0.0
2019-03-05,-0.0,-0.839715471250741,-0.0,1.0,-1.2779687808733453,-0.8341039320292433,0.0
2019-03-06,-0.0,-0.8381731263087195,-0.0,1.0,-1.2813796373118407,-0.8312986448579669,0.0
2019-03-07,-0.0,-0.8271273445212242,-0.0,1.0,-1.2864363277393882,-0.8350641658440278,0.0
2019-03-08,-0.0,-0.8194177863083812,-0.0,1.0,-1.336852207293666,-0.8424504158669225,0.0
2019-03-11,-0.0,-0.8227324355021906,-0.0,1.0,-1.3400941100113581,-0.8936394613013143,0.0
2019-03-12,-0.0,-0.7915502219299687,-0.0,1.0,-1.3716915995397008,-0.9465724149268453,0.0
2019-03-13,-0.0,-0.81568173359249,-0.0,1.0,-1.3750051693478351,-0.9447500103386957,0.0
2019-03-14,-0.0,-0.8165770979743696,-0.0,1.0,-1.3715171558495247,-0.9458453906572964,0.0
2019-03-15,-0.0,-0.8051199070616546,-0.0,1.0,-1.3745332337565346,-0.969380134428678,0.0
2019-03-18,-0.0,-0.8274840378917497,-0.0,1.0,-1.3656470391854107,-0.9799691190585486,0.0
2019-03-19,-0.0,-0.8274677392324451,-0.0,1.0,-1.3646723646723646,-0.9975280710574828,0.0
2019-03-20,-0.0,-0.8290170688640377,-0.0,1.0,-1.3657613722357689,-1.0093752627596064,0.0
2019-03-21,-0.0,-0.8298552675866712,-0.0,1.0,-1.404787950185123,-0.9726943789969708,0.0
2019-03-22,-0.0,-0.8246984881943266,-0.0,1.0,-1.4552403601155086,-0.9666638355698998,0.0
2019-03-25,-0.0,-0.7490464014754579,-0.0,1.0,-1.4798591608332983,-0.9627363038102024,0.0
2019-03-26,-0.0,-0.7855752137475662,-0.0,1.0,-1.481207144671125,-0.9658427156522476,0.0
2019-03-27,-0.0,-0.7749089985609074,-0.0,1.0,-1.4891644798103782,-0.968551595699653,0.0
2019-03-28,-0.0,-0.7817297525903997,-0.0,1.0,-1.4850074011418906,-0.9625290759145696,0.0
2019-03-29,-0.0,-0.7808063360997599,-0.0,1.0,-1.4800101107974892,-0.9520158402493997,0.0
2019-04-01,-0.0,-0.7990875295708009,-0.0,1.0,-1.4841584994930719,-0.9411541061169313,0.0
2019-04-02,-0.0,-0.8165423671680782,-0.0,1.0,-1.5026334639531453,-0.8944086293346816,0.0
2019-04-03,-0.0,-0.8162747420064287,-0.0,1.0,-1.528294704787684,-0.884833361529352,0.0
2019-04-04,-0.0,-0.8135736650588136,-0.0,1.0,-1.5173902005585174,-0.9001861724634002,0.0
2019-04-05,-0.0,-0.8083834873272866,-0.0,1.0,-1.526193099940663,-0.9037890989234552,0.0
2019-04-08,-0.0,-0.8000338782078429,-0.0,1.0,-1.5291352587448126,-0.9056068433979844,0.0
2019-04-09,-0.0,-0.7857142857142857,-0.0,1.0,-1.5655151876116735,-0.9030034884710287,0.0
2019-04-10,-0.0,-0.7769423558897243,-0.0,1.0,-1.5733826090650354,-0.897582940401852,0.0
2019-04-11,-0.0,-0.7870204984264694,-0.0,1.0,-1.5646423407331804,-0.9011227353916815,0.0
2019-04-12,-0.0,-0.7872666184663802,-0.0,1.0,-1.5646238251180198,-0.901076000510356,0.0
2019-04-15,-0.0,-0.7893551949706907,-0.0,1.0,-1.5544558661116303,-0.9039164047234729,0.0
2019-04-16,-0.0,-0.7831939195787865,-0.0,1.0,-1.557640864506815,-0.9053118763534458,0.0
2019-04-17,-0.0,-0.8419310006540222,-0.0,1.0,-1.4185333551340746,-0.827174623937214,0.0
2019-04-18,-0.0,-0.8329256360078279,-0.0,1.0,-1.4160551206784084,-0.8280332681017613,0.0
2019-04-22,-0.0,-0.8341706490217702,-0.0,1.0,-1.4180043295347793,-0.8322917943062533,0.0
2019-04-23,-0.0,-0.8325233797525218,-0.0,1.0,-1.4178543717074366,-0.8334218156572876,0.0
2019-04-24,-0.0,-0.8302647657841141,-0.0,1.0,-1.4078615071283096,-0.8352342158859472,0.0
2019-04-25,-0.0,-0.8141415791838568,-0.0,1.0,-1.424492463543156,-0.8461255667660634,0.0
2019-04-26,-0.0,-0.7867215520052169,-0.0,1.0,-1.45105151613955,-0.8378708835996088,0.0
2019-04-29,-0.0,-0.7891689095506076,-0.0,1.0,-1.4535111328602888,-0.8352907593181633,0.0
2019-04-30,-0.0,-0.7614601018675722,-0.0,1.0,-1.4377880184331797,-0.8431158541515079,0.0
2019-05-01,-0.0,-0.8182391258667788,-0.0,1.0,-1.5208237024584996,-0.863458709812986,0.0
2019-05-02,-0.0,-0.8328804915771434,-0.0,1.0,-1.4749404338920704,-0.8722568239769259,0.0
2019-05-03,-0.0,-0.8424643200937513,-0.0,1.0,-1.4729000125559788,-0.8699619135311597,0.0
2019-05-06,-0.0,-0.7909465706075874,-0.0,1.0,-1.4756173739224585,-0.8978469995419148,0.0
2019-05-07,-0.0,-0.7871239621145742,-0.0,1.0,-1.4819543539032838,-0.9033671298034799,0.0
2019-05-08,-0.0,-0.786024754729478,-0.0,1.0,-1.4462474645030425,-0.9073146499979302,0.0
2019-05-09,-0.0,-0.7829422382671479,-0.0,1.0,-1.412413849688218,-0.9070397111913356,0.0
2019-05-10,-0.0,-0.7813089477569097,-0.0,1.0,-1.4145411301566473,-0.9048634462396457,0.0
2019-05-13,-0.0,-0.7802058136197778,-0.0,1.0,-1.4123242179492437,-0.9073018736419172,0.0
2019-05-14,-0.0,-0.7250283309049701,-0.0,1.0,-1.4248421563865954,-0.8974016512870326,0.0
2019-05-15,-0.0,-0.7598423613624482,-0.0,1.0,-1.40250130695299,-0.8590501467808742,0.0
2019-05-16,-0.0,-0.7666360624326374,-0.0,1.0,-1.3848948145782602,-0.8403257354995808,0.0
2019-05-17,-0.0,-0.759747017852854,-0.0,1.0,-1.3709871107197185,-0.8721479465214955,0.0
2019-05-20,-0.0,-0.734872164783201,-0.0,1.0,-1.3883144986775668,-0.8841869039031818,0.0
2019-05-21,-0.0,-0.7433677967460126,-0.0,1.0,-1.378616654644546,-0.885389115973391,0.0
2019-05-22,-0.0,-0.7294089341567087,-0.0,1.0,-1.3987889967118454,-0.8817467318950999,0.0
2019-05-23,-0.0,-0.7218261914297157,-0.0,1.0,-1.4137364837805366,-0.869243091710052,0.0
2019-05-24,-0.0,-0.7005566600397615,-0.0,1.0,-1.41324055666004,-0.8623459244532803,0.0
2019-05-28,-0.0,-0.6987482614742698,-0.0,1.0,-1.4140274190343731,-0.8609974170474867,0.0
2019-05-29,-0.0,-0.7135282712776481,-0.0,1.0,-1.4108732639575832,-0.8323507300280931,0.0
2019-05-30,-0.0,-0.713375796178344,-0.0,1.0,-1.4115203544724453,-0.8312695335680659,0.0
2019-05-31,-0.0,-0.7186424587634984,-0.0,1.0,-1.4237174162414463,-0.8131798583916776,0.0
2019-06-03,-0.0,-0.7250019668004091,-0.0,1.0,-1.4266776807489576,-0.7818818346314216,0.0
2019-06-04,-0.0,-0.7222375201604972,-0.0,1.0,-1.4326737736517055,-0.7788442626175209,0.0
2019-06-05,-0.0,-0.7182380637378887,-0.0,1.0,-1.4745320829604265,-0.698431845597105,0.0
2019-06-06,-0.0,-0.7339428126823575,-0.0,1.0,-1.4405757634701422,-0.7157751410231472,0.0
2019-06-07,-0.0,-0.7566473313349166,-0.0,1.0,-1.4230933935453731,-0.7132790905905712,0.0
2019-06-10,-0.0,-0.7470161479054528,-0.0,1.0,-1.4428972618769014,-0.7105468445276543,0.0
2019-06-11,-0.0,-0.7602879048662182,-0.0,1.0,-1.4352605226099204,-0.7162024722265686,0.0
2019-06-12,-0.0,-0.7483630302789793,-0.0,1.0,-1.4623596174451368,-0.757688797174491,0.0
2019-06-13,-0.0,-0.7777733487463626,-0.0,1.0,-1.4718778650296969,-0.7364770598317855,0.0
2019-06-14,-0.0,-0.7769497469413781,-0.0,1.0,-1.472721476108875,-0.7355437771490058,0.0
2019-06-17,-0.0,-0.7659997613460084,-0.0,1.0,-1.4936955570581916,-0.717910982061175,0.0
2019-06-18,-0.0,-0.7406441779310898,-0.0,1.0,-1.5200754081264287,-0.7503509686735389,0.0
2019-06-19,-0.0,-0.7221346907445562,-0.0,1.0,-1.5777885508827214,-0.7399507130448834,0.0
2019-06-20,-0.0,-0.7434349165180743,-0.0,1.0,-1.5695007294537202,-0.7395444966769331,0.0
2019-06-21,-0.0,-0.7651715039577835,-0.0,1.0,-1.5761873350923483,-0.7813736807387863,0.0
2019-06-24,-0.0,-0.7413301368164346,-0.0,1.0,-1.5759517215723555,-0.816145165957095,0.0
2019-06-25,-0.0,-0.729676140118969,-0.0,1.0,-1.5810475875743557,-0.8201421017845341,0.0
2019-06-26,-0.0,-0.7280056226227881,-0.0,1.0,-1.5742103522407804,-0.8320654870183561,0.0
2019-06-27,-0.0,-0.7061073462769717,-0.0,1.0,-1.5778904918305408,-0.8734877146301917,0.0
2019-06-28,-0.0,-0.6812854598914979,-0.0,1.0,-1.591667701991966,-0.8683894479645504,0.0
2019-07-01,-0.0,-0.6704907848415821,-0.0,1.0,-1.618306067508801,-0.8528059639676953,0.0
2019-07-02,-0.0,-0.6768697660987584,-0.0,1.0,-1.6076481993317109,-0.840683140134483,0.0
2019-07-03,-0.0,-0.6637549161664252,-0.0,1.0,-1.6341958186710825,-0.84193748706272,0.0
2019-07-05,-0.0,-0.6387144745538665,-0.0,1.0,-1.6411103767349637,-0.8510409781890285,0.0
2019-07-08,-0.0,-0.642367704119541,-0.0,1.0,-1.637373070255098,-0.8480145298439693,0.0
2019-07-09,-0.0,-0.6406481939633845,-0.0,1.0,-1.6376381329374896,-0.8451261751608115,0.0
2019-07-10,-0.0,-0.6187783739166324,-0.0,1.0,-1.65410647957078,-0.8541890218737103,0.0
2019-07-11,-0.0,-0.6207980152987388,-0.0,1.0,-1.6577630762869546,-0.8562332023981806,0.0
2019-07-12,-0.0,-0.588338808071328,-0.0,1.0,-1.6152823400594398,-0.706905990927577,0.0
2019-07-15,-0.0,-0.5780285870499101,-0.0,1.0,-1.6340310864641099,-0.6932750136686714,0.0
2019-07-16,-0.0,-0.5598682936277358,-0.0,1.0,-1.5927948866937827,-0.7210536509781136,0.0
2019-07-17,-0.0,-0.5590602987847356,-0.0,1.0,-1.5872358541682792,-0.723972443687592,0.0
2019-07-18,-0.0,-0.5603408389882788,-0.0,1.0,-1.5759561998766194,-0.7193476249228872,0.0
2019-07-19,-0.0,-0.5666228951027344,-0.0,1.0,-1.5821875482774603,-0.7134249961378032,0.0
2019-07-22,-0.0,-0.4950882607550152,-0.0,1.0,-1.5234295607663066,-0.7452670405359629,0.0
2019-07-23,-0.0,-0.5013972809667674,-0.0,1.0,-1.52273413897281,-0.7523036253776435,0.0
2019-07-24,-0.0,-0.5069748307715323,-0.0,1.0,-1.5053292942892402,-0.7275515165114625,0.0
2019-07-25,-0.0,-0.5247661803217359,-0.0,1.0,-1.4726898615787505,-0.7436213991769548,0.0
2019-07-26,-0.0,-0.48223311957751797,-0.0,1.0,-1.5224443606186344,-0.7674462466993587,0.0
2019-07-29,-0.0,-0.48692191053828665,-0.0,1.0,-1.534571645185747,-0.7692949203942382,0.0
2019-07-30,-0.0,-0.49738060891352215,-0.0,1.0,-1.5338243109862577,-0.765014046010174,0.0
2019-07-31,-0.0,-0.5354138915318745,-0.0,1.0,-1.520837297811608,-0.7496479543292104,0.0
2019-08-01,-0.0,-0.545748525775157,-0.0,1.0,-1.5149324709910597,-0.7437702111470421,0.0
2019-08-02,-0.0,-0.5474023729985025,-0.0,1.0,-1.5190646238912568,-0.773336405176055,0.0
2019-08-05,-0.0,-0.5461039210415146,-0.0,1.0,-1.5134221744306615,-0.7808287568647029,0.0
2019-08-06,-0.0,-0.548402911339895,-0.0,1.0,-1.4486178677829318,-0.7741448881849379,0.0
2019-08-07,-0.0,-0.5621969098906056,-0.0,1.0,-1.42453291229653,-0.7725273485959173,0.0
2019-08-08,-0.0,-0.5601606303985452,-0.0,1.0,-1.4381724503712685,-0.790081830580391,0.0
2019-08-09,-0.0,-0.5286498769172505,-0.0,1.0,-1.420829388373414,-0.8376822571482674,0.0
2019-08-12,-0.0,-0.5279072411049222,-0.0,1.0,-1.4265848205827745,-0.8346784888787845,0.0
2019-08-13,-0.0,-0.5147960342087338,-0.0,1.0,-1.431279800196776,-0.8380761371376675,0.0
2019-08-14,-0.0,-0.5303674175472904,-0.0,1.0,-1.399721710353127,-0.8306193824978377,0.0
2019-08-15,-0.0,-0.553704045815629,-0.0,1.0,-1.3648993164603733,-0.7762054313689266,0.0
2019-08-16,-0.0,-0.5594986464938628,-0.0,1.0,-1.3550635962472652,-0.7936366670374901,0.0
2019-08-19,-0.0,-0.5439917330971361,-0.0,1.0,-1.3647401830528492,-0.7818497195157957,0.0
2019-08-20,-0.0,-0.5541349792424409,-0.0,1.0,-1.356589147286822,-0.7631801315257725,0.0
2019-08-21,-0.0,-0.5631542219120725,-0.0,1.0,-1.3597899144231829,-0.7498806331949902,0.0
2019-08-22,-0.0,-0.5646687697160884,-0.0,1.0,-1.3589245103073877,-0.7445528574572666,0.0
2019-08-23,-0.0,-0.5616287600880411,-0.0,1.0,-1.358657373440939,-0.748092443140132,0.0
2019-08-26,-0.0,-0.5331504845492777,-0.0,1.0,-1.3896141890656426,-0.7342110074968001,0.0
2019-08-27,-0.0,-0.5406004584225754,-0.0,1.0,-1.4715740427610566,-0.7454251681509038,0.0
2019-08-28,-0.0,-0.5079761094730476,-0.0,1.0,-1.536176003628941,-0.7359945565887956,0.0
2019-08-29,-0.0,-0.4956799756403913,-0.0,1.0,-1.5918243063220796,-0.7187226430175465,0.0
2019-08-30,-0.0,-0.47599284164033057,-0.0,1.0,-1.623234207820889,-0.708411072611659,0.0
2019-09-03,-0.0,-0.5041212443499069,-0.0,1.0,-1.6213013256352793,-0.6729593193299654,0.0
2019-09-04,-0.0,-0.5026575550493545,-0.0,1.0,-1.6230827638572511,-0.6707668944570995,0.0
2019-09-05,-0.0,-0.49786122572585834,-0.0,1.0,-1.6205473747965324,-0.6670325926486732,0.0
2019-09-06,-0.0,-0.49937350495500626,-0.0,1.0,-1.6203819721304629,-0.6771841895432282,0.0
2019-09-09,-0.0,-0.5234726688102894,-0.0,1.0,-1.6071496122564783,-0.6522035180631739,0.0
2019-09-10,-0.0,-0.5365919007884866,-0.0,1.0,-1.541644338972671,-0.749368445226977,0.0
2019-09-11,-0.0,-0.5374545454545455,-0.0,1.0,-1.5389473684210528,-0.7513492822966508,0.0
2019-09-12,-0.0,-0.5065014532660242,-0.0,1.0,-1.5575187394829433,-0.7603640813828973,0.0
2019-09-13,-0.0,-0.5001928863513617,-0.0,1.0,-1.6140729881953553,-0.7434997299591081,0.0
2019-09-16,-0.0,-0.4962945808244558,-0.0,1.0,-1.6197313571097733,-0.7437471051412692,0.0
2019-09-17,-0.0,-0.4472554253220378,-0.0,1.0,-1.6453908939692854,-0.7756759893234304,0.0
2019-09-18,-0.0,-0.45610069755660343,-0.0,1.0,-1.6866061338217528,-0.7542574334593352,0.0
2019-09-19,-0.0,-0.4655859375,-0.0,1.0,-1.6753125,-0.7653515624999999,0.0
2019-09-20,-0.0,-0.48423273807197836,-0.0,1.0,-1.66816458911336,-0.7552264467977022,0.0
