Date,IWF,IWM,MDLZ,MTUM,SPY,VLUE,VXX
2018-12-31,-0.0,-0.22275641025641024,1.0,-0.0,-0.5078570156695157,-0.49517004985754987,0.0
2019-01-02,-0.0,-0.22209372150434803,1.0,-0.0,-0.5065053488423815,-0.49545181593754867,0.0
2019-01-03,-0.0,-0.22197269533508251,1.0,-0.0,-0.5136745675279051,-0.4878596522435185,0.0
2019-01-04,-0.0,-0.2230507124524294,1.0,-0.0,-0.4996681122223206,-0.4898663598548545,0.0
2019-01-07,-0.0,-0.21326141297197737,1.0,-0.0,-0.49614085865894836,-0.48326974520896376,0.0
2019-01-08,-0.0,-0.208987582944616,1.0,-0.0,-0.4987188752381578,-0.4822285000985481,0.0
2019-01-09,-0.0,-0.21731005979599013,1.0,-0.0,-0.5010112557157932,-0.4800606753429476,0.0
2019-01-10,-0.0,-0.21519460255367778,1.0,-0.0,-0.5033953805243611,-0.47904533767004376,0.0
2019-01-11,-0.0,-0.20757749207467419,1.0,-0.0,-0.5064063050369849,-0.4874955970412117,0.0
2019-01-14,-0.0,-0.21055182288798324,1.0,-0.0,-0.5095715387157176,-0.48276241876858683,0.0
2019-01-15,-0.0,-0.20636181148390795,1.0,-0.0,-0.5095846292987448,-0.4899300730152427,0.0
2019-01-16,-0.0,-0.2072145615002758,1.0,-0.0,-0.5091009376723663,-0.48997242140099284,0.0
2019-01-17,-0.0,-0.18675488012576968,1.0,-0.0,-0.5064194943010611,-0.49032708851914936,0.0
2019-01-18,-0.0,-0.1881577501922443,1.0,-0.0,-0.5069098099527628,-0.5020103262660661,0.0
2019-01-22,-0.0,-0.07865582655826558,1.0,-0.0,-0.5573766937669377,-0.5319891598915989,0.0
2019-01-23,-0.0,-0.064467148218043,1.0,-0.0,-0.5627860567015901,-0.5418971388906965,0.0
2019-01-24,-0.0,-0.06568931491401184,1.0,-0.0,-0.5608640020819328,-0.5421049207347487,0.0
2019-01-25,-0.0,-0.0,1.0,-0.0,-0.6218215039262176,-0.5533682813825507,0.0
2019-01-28,-0.0,-0.0,1.0,-0.0,-0.6410657966286025,-0.5340076128330614,0.0
2019-01-29,-0.0,-0.0,1.0,-0.0,-0.6346984168520214,-0.5459679881372933,0.0
2019-01-30,-0.0,-0.0,1.0,-0.0,-0.6334387610426436,-0.5478241902061293,0.0
2019-01-31,-0.0,-0.0,1.0,-0.0,-0.6226798270515789,-0.5610123596977771,0.0
2019-02-01,-0.0,-0.0,1.0,-0.0,-0.6615398412627236,-0.5805120846598807,0.0
2019-02-04,-0.0,-0.0,1.0,-0.0,-0.6741661422278162,-0.5734514069945158,0.0
2019-02-05,-0.0,-0.0,1.0,-0.0,-0.6788976377952756,-0.5708211473565804,0.0
2019-02-06,-0.0,-0.0,1.0,-0.0,-0.6752188688587312,-0.5753606553687575,0.0
2019-02-07,-0.0,-0.0,1.0,-0.0,-0.6722562348068785,-0.5785765733321329,0.0
2019-02-08,-0.0,-0.0,1.0,-0.0,-0.688696907495545,-0.5669591500687976,0.0
2019-02-11,-0.0,-0.0,1.0,-0.0,-0.6960857136426047,-0.5547977581200622,0.0
2019-02-12,-0.0,-0.009282206101022846,1.0,-0.0,-0.6889559771098996,-0.554724462668409,0.0
2019-02-13,-0.0,-0.01835089615419256,1.0,-0.0,-0.6851976943168513,-0.5480951094298838,0.0
2019-02-14,-0.0,-0.007964442037814178,1.0,-0.0,-0.6967420242768827,-0.551531970578945,0.0
2019-02-15,-0.0,-0.0,1.0,-0.0,-0.6979883893614148,-0.5521128662076414,0.0
2019-02-19,-0.0,-0.0,1.0,-0.0,-0.6980902621385461,-0.553959102783533,0.0
2019-02-20,-0.0,-0.0,1.0,-0.0,-0.7003711618490609,-0.5490945900348667,0.0
2019-02-21,-0.0,-0.02968725894254292,1.0,-0.0,-0.6767681220108875,-0.49749851233112197,0.0
2019-02-22,-0.0,-0.03435661238072151,1.0,-0.0,-0.6775679308900985,-0.49185710822663464,0.0
2019-02-25,-0.0,-0.025954739898486158,1.0,-0.0,-0.6871467517787087,-0.5033579360329808,0.0
2019-02-26,-0.0,-0.029098415235051273,1.0,-0.0,-0.6916145070360012,-0.4988680250366227,0.0
2019-02-27,-0.0,-0.02545381918245972,1.0,-0.0,-0.6922906218099507,-0.5014202654120989,0.0
2019-02-28,-0.0,-0.023785728562862284,1.0,-0.0,-0.6901636795700357,-0.5069402802762787,0.0
2019-03-01,-0.0,-0.01964349059950337,1.0,-0.0,-0.6955258957076977,-0.5019067045051436,0.0
2019-03-04,-0.0,-0.019166426624714718,1.0,-0.0,-0.6877091134696771,-0.5088963240344775,0.0
2019-03-05,-0.0,-0.021396172142936164,1.0,-0.0,-0.6839473393074454,-0.5072906294944131,0.0
2019-03-06,-0.0,-0.020287610619469026,1.0,-0.0,-0.6851548672566372,-0.5069469026548673,0.0
2019-03-07,-0.0,-0.010222781568081958,1.0,-0.0,-0.6985935395553201,-0.4991278620476475,0.0
2019-03-08,-0.0,-0.0,1.0,-0.0,-0.712419023193084,-0.49855181410157196,0.0
2019-03-11,-0.0,-0.0,1.0,-0.0,-0.712871066803151,-0.512417108015488,0.0
2019-03-12,-0.0,-0.0,1.0,-0.0,-0.7149256405662068,-0.5248163411574986,0.0
2019-03-13,-0.0,-0.0,1.0,-0.0,-0.71867272155029,-0.5294276336495661,0.0
2019-03-14,-0.0,-0.0,1.0,-0.0,-0.7182899143608532,-0.5294791971049023,0.0
2019-03-15,-0.0,-0.0,1.0,-0.0,-0.7158824186878282,-0.5195037442718229,0.0
2019-03-18,-0.0,-0.0,1.0,-0.0,-0.7165031581776643,-0.5233391569233525,0.0
2019-03-19,-0.0,-0.0,1.0,-0.0,-0.7162025714093386,-0.5276101151075908,0.0
2019-03-20,-0.0,-0.0,1.0,-0.0,-0.7143016959770886,-0.5231350964335257,0.0
2019-03-21,-0.0,-0.0,1.0,-0.0,-0.7263595892709335,-0.5107044585132323,0.0
2019-03-22,-0.0,-0.0,1.0,-0.0,-0.7345723403299025,-0.5127421457144141,0.0
2019-03-25,-0.0,-0.0,1.0,-0.0,-0.741079801723753,-0.4917608181128031,0.0
2019-03-26,-0.0,-0.0,1.0,-0.0,-0.7434160348153797,-0.499842971869532,0.0
2019-03-27,-0.0,-0.0,1.0,-0.0,-0.7451327830611879,-0.4978243315987798,0.0
2019-03-28,-0.0,-0.0,1.0,-0.0,-0.7425915948275863,-0.50237966954023,0.0
2019-03-29,-0.0,-0.0,1.0,-0.0,-0.7413843425158844,-0.5037381289149324,0.0
2019-04-01,-0.0,-0.0,1.0,-0.0,-0.7400152918952954,-0.5087703517135918,0.0
2019-04-02,-0.0,-0.0,1.0,-0.0,-0.7683298932064974,-0.4752310867809387,0.0
2019-04-03,-0.0,-0.0,1.0,-0.0,-0.7682798232034282,-0.47533149357205356,0.0
2019-04-04,-0.0,-0.0,1.0,-0.0,-0.7720686580472581,-0.4571110120374498,0.0
2019-04-05,-0.0,-0.0,1.0,-0.0,-0.7711826812172833,-0.44689912163960605,0.0
2019-04-08,-0.0,-0.0,1.0,-0.0,-0.7726527174394894,-0.4438558382835358,0.0
2019-04-09,-0.0,-0.0,1.0,-0.0,-0.7713272767560382,-0.4444715267006426,0.0
2019-04-10,-0.0,-0.0,1.0,-0.0,-0.7723096677071573,-0.4415000774833411,0.0
2019-04-11,-0.0,-0.0,1.0,-0.0,-0.782986264953478,-0.43236597252990694,0.0
2019-04-12,-0.0,-0.0,1.0,-0.0,-0.7827348647630862,-0.4324258467536495,0.0
2019-04-15,-0.0,-0.0,1.0,-0.0,-0.7797671742209631,-0.4334056303116147,0.0
2019-04-16,-0.0,-0.0,1.0,-0.0,-0.7821917808219178,-0.42726469288555013,0.0
2019-04-17,-0.0,-0.0,1.0,-0.0,-0.7718089990817263,-0.4145568236477327,0.0
2019-04-18,-0.0,-0.0,1.0,-0.0,-0.7705061272635925,-0.4139015705891348,0.0
2019-04-22,-0.0,-0.0,1.0,-0.0,-0.7544764205893774,-0.4028347068214178,0.0
2019-04-23,-0.0,-0.0,1.0,-0.0,-0.7586184593493306,-0.3973222948062868,0.0
2019-04-24,-0.0,-0.0,1.0,-0.0,-0.7540214044230066,-0.3993410710824953,0.0
2019-04-25,-0.0,-0.0,1.0,-0.0,-0.7582869951291004,-0.39695676537781804,0.0
2019-04-26,-0.0,-0.0,1.0,-0.0,-0.7543496092906791,-0.4042654233044079,0.0
2019-04-29,-0.0,-0.0,1.0,-0.0,-0.7552192404844664,-0.4037220147239794,0.0
2019-04-30,-0.0,-0.0,1.0,-0.0,-0.7539889884486668,-0.405138723955522,0.0
2019-05-01,-0.0,-0.0,1.0,-0.0,-0.7591728251004796,-0.40168114438826225,0.0
2019-05-02,-0.0,-0.0,1.0,-0.0,-0.7508938438536046,-0.4160003467030705,0.0
2019-05-03,-0.0,-0.0,1.0,-0.0,-0.751332842096138,-0.4158900784534697,0.0
2019-05-06,-0.0,-0.0,1.0,-0.0,-0.746866679654523,-0.4177760460635972,0.0
2019-05-07,-0.0,-0.0,1.0,-0.0,-0.7442997447324016,-0.4189849868039631,0.0
2019-05-08,-0.0,-0.0,1.0,-0.0,-0.7322620358971036,-0.4276118274692758,0.0
2019-05-09,-0.0,-0.0,1.0,-0.0,-0.734299412577747,-0.4253412232204561,0.0
2019-05-10,-0.0,-0.0,1.0,-0.0,-0.7384814774813696,-0.42155740360730104,0.0
2019-05-13,-0.0,-0.0,1.0,-0.0,-0.7407039086821168,-0.4211777931511587,0.0
2019-05-14,-0.0,-0.0,1.0,-0.0,-0.7334578556400017,-0.41347846622869167,0.0
2019-05-15,-0.0,-0.0,1.0,-0.0,-0.7386717658939045,-0.40987903658982017,0.0
2019-05-16,-0.0,-0.0,1.0,-0.0,-0.7358923743723984,-0.4097541089130155,0.0
2019-05-17,-0.0,-0.0,1.0,-0.0,-0.7473169259945692,-0.4077625964398086,0.0
2019-05-20,-0.0,-0.0,1.0,-0.0,-0.7486515641855447,-0.40884573894282633,0.0
2019-05-21,-0.0,-0.0,1.0,-0.0,-0.7397613673008707,-0.41008276899924756,0.0
2019-05-22,-0.0,-0.0,1.0,-0.0,-0.7446168393002965,-0.4043495078867065,0.0
2019-05-23,-0.0,-0.0,1.0,-0.0,-0.745169185846788,-0.4018593266918585,0.0
2019-05-24,-0.0,-0.0,1.0,-0.0,-0.7402527963727357,-0.3984430138802746,0.0
2019-05-28,-0.0,-0.0,1.0,-0.0,-0.7404053563419687,-0.39529718300835065,0.0
2019-05-29,-0.0,-0.0,1.0,-0.0,-0.7407709478021978,-0.405520260989011,0.0
2019-05-30,-0.0,-0.0,1.0,-0.0,-0.7372663351054708,-0.40644829360315554,0.0
2019-05-31,-0.0,-0.0,1.0,-0.0,-0.7350634321961255,-0.4079161666380936,0.0
2019-06-03,-0.0,-0.0,1.0,-0.0,-0.7392027995903039,-0.3946312734721748,0.0
2019-06-04,-0.0,-0.0,1.0,-0.0,-0.7185955343446395,-0.41196522924833817,0.0
2019-06-05,-0.0,-0.0,1.0,-0.0,-0.7261194976531777,-0.38815594739735293,0.0
2019-06-06,-0.0,-0.0,1.0,-0.0,-0.7390678575964102,-0.37751344029124156,0.0
2019-06-07,-0.0,-0.0,1.0,-0.0,-0.7390392235807676,-0.3800300904833549,0.0
2019-06-10,-0.0,-0.0,1.0,-0.0,-0.733347430746458,-0.3812856840769719,0.0
2019-06-11,-0.0,-0.0,1.0,-0.0,-0.7404746768383133,-0.37861835134562405,0.0
2019-06-12,-0.0,-0.0,1.0,-0.0,-0.7420304590031985,-0.37611997204041436,0.0
2019-06-13,-0.0,-0.0,1.0,-0.0,-0.7508752572725922,-0.37096055507224857,0.0
2019-06-14,-0.0,-0.0,1.0,-0.0,-0.7559770041791298,-0.36538747109612,0.0
2019-06-17,-0.0,-0.0,1.0,-0.0,-0.7607860614163535,-0.3614099870546041,0.0
2019-06-18,-0.0,-0.0,1.0,-0.0,-0.75927734375,-0.3636846127717391,0.0
2019-06-19,-0.0,-0.0,1.0,-0.0,-0.7679097674221385,-0.3522165921088897,0.0
2019-06-20,-0.0,-0.0,1.0,-0.0,-0.7618505638107282,-0.34585309305511647,0.0
2019-06-21,-0.0,-0.0,1.0,-0.0,-0.7582859549378816,-0.34742050958096443,0.0
2019-06-24,-0.0,-0.0,1.0,-0.0,-0.7488719267912115,-0.35967612701893475,0.0
2019-06-25,-0.0,-0.0,1.0,-0.0,-0.7503794906392309,-0.3579018384213189,0.0
2019-06-26,-0.0,-0.0,1.0,-0.0,-0.729276523940097,-0.3799831259228011,0.0
2019-06-27,-0.0,-0.0,1.0,-0.0,-0.7619310344827586,-0.36008488063660476,0.0
2019-06-28,-0.0,-0.0,1.0,-0.0,-0.7651510333863275,-0.35461579226285106,0.0
2019-07-01,-0.0,-0.0,1.0,-0.0,-0.7717710733842152,-0.3424173872597729,0.0
2019-07-02,-0.0,-0.0,1.0,-0.0,-0.7732135306553911,-0.3409513742071882,0.0
2019-07-03,-0.0,-0.0,1.0,-0.0,-0.76554076819407,-0.34025438005390835,0.0
2019-07-05,-0.0,-0.0,1.0,-0.0,-0.7708636660969382,-0.33922052710430245,0.0
2019-07-08,-0.0,-0.0,1.0,-0.0,-0.7711957439621686,-0.33991302144907953,0.0
2019-07-09,-0.0,-0.0,1.0,-0.0,-0.7610279451594617,-0.3385332465514707,0.0
2019-07-10,-0.0,-0.0,1.0,-0.0,-0.7647367537156772,-0.33451591233520866,0.0
2019-07-11,-0.0,-0.0,1.0,-0.0,-0.7698091017913771,-0.33028120209168993,0.0
2019-07-12,-0.0,-0.0,1.0,-0.0,-0.7836724606639757,-0.2758052557871324,0.0
2019-07-15,-0.0,-0.0,1.0,-0.0,-0.7885683716719476,-0.2689601250977326,0.0
2019-07-16,-0.0,-0.0,1.0,-0.0,-0.7937563023480748,-0.2641532731051798,0.0
2019-07-17,-0.0,-0.0,1.0,-0.0,-0.7920411311053984,-0.26451413881748076,0.0
2019-07-18,-0.0,-0.0,1.0,-0.0,-0.7888836513434304,-0.2605906584960958,0.0
2019-07-19,-0.0,-0.0,1.0,-0.0,-0.7886668716056974,-0.2607234347781535,0.0
2019-07-22,-0.0,-0.0,1.0,-0.0,-0.7925848628076851,-0.2535346714955088,0.0
2019-07-23,-0.0,-0.0,1.0,-0.0,-0.7904145130646184,-0.2525485709616131,0.0
2019-07-24,-0.0,-0.0,1.0,-0.0,-0.791137304484369,-0.24813916022595184,0.0
2019-07-25,-0.0,-0.0,1.0,-0.0,-0.8012163371572695,-0.23279228703929702,0.0
2019-07-26,-0.0,-0.0,1.0,-0.0,-0.8017067967083207,-0.23019404653052933,0.0
2019-07-29,-0.0,-0.0,1.0,-0.0,-0.8004878544567537,-0.23223904868380935,0.0
2019-07-30,-0.0,-0.0,1.0,-0.0,-0.7985563237088248,-0.23479056527043513,0.0
2019-07-31,-0.0,-0.0,1.0,-0.0,-0.7977662950606234,-0.23655301489136626,0.0
2019-08-01,-0.0,-0.0,1.0,-0.0,-0.8054154880498503,-0.244352888123642,0.0
2019-08-02,-0.0,-0.0,1.0,-0.0,-0.8116514794716904,-0.23603972560663458,0.0
2019-08-05,-0.0,-0.0,1.0,-0.0,-0.8144111043070015,-0.22682180036742192,0.0
2019-08-06,-0.0,-0.0,1.0,-0.0,-0.8065983840692076,-0.2337182730759814,0.0
2019-08-07,-0.0,-0.0,1.0,-0.0,-0.8010187449062754,-0.23647106764466178,0.0
2019-08-08,-0.0,-0.0,1.0,-0.0,-0.8056948351065998,-0.23256287962170313,0.0
2019-08-09,-0.0,-0.0,1.0,-0.0,-0.817383472190948,-0.2296370596303044,0.0
2019-08-12,-0.0,-0.0,1.0,-0.0,-0.8204430625728721,-0.22509051486080142,0.0
2019-08-13,-0.0,-0.0,1.0,-0.0,-0.8218587056538187,-0.22294243942337186,0.0
2019-08-14,-0.0,-0.0,1.0,-0.0,-0.8147876416401728,-0.22320045650933398,0.0
2019-08-15,-0.0,-0.0,1.0,-0.0,-0.8091534853499565,-0.22134459582935695,0.0
2019-08-16,-0.0,-0.0,1.0,-0.0,-0.8152010407773306,-0.21756718298979552,0.0
2019-08-19,-0.0,-0.0,1.0,-0.0,-0.8152403377720038,-0.21463949334199414,0.0
2019-08-20,-0.0,-0.0,1.0,-0.0,-0.8168577563505247,-0.20882793825710003,0.0
2019-08-21,-0.0,-0.0,1.0,-0.034591956109564725,-0.7886159183508814,-0.19381580539755536,0.0
2019-08-22,-0.0,-0.0,1.0,-0.03330846623787729,-0.7884347843619574,-0.19448756981269028,0.0
2019-08-23,-0.0,-0.0,1.0,-0.031052789742562356,-0.7846739457077032,-0.18765902033456877,0.0
2019-08-26,-0.0,-0.0,1.0,-0.029711848870112786,-0.7805388386273961,-0.18249571559523334,0.0
2019-08-27,-0.0,-0.0,1.0,-0.031599736668861095,-0.7825922157719394,-0.18074091806810702,0.0
2019-08-28,-0.0,-0.0,1.0,-0.031768478499014076,-0.7844722847411715,-0.1755133746290358,0.0
2019-08-29,-0.0,-0.0,1.0,-0.0322124950258655,-0.783525666534023,-0.17393553521687224,0.0
2019-08-30,-0.0,-0.0,1.0,-0.033289635720811984,-0.7829619036269018,-0.17002343781035234,0.0
2019-09-03,-0.0,-0.0,1.0,-0.03671547493692011,-0.7817733892277432,-0.16827926012755048,0.0
2019-09-04,-0.0,-0.0,1.0,-0.04322176978845964,-0.7746747442645745,-0.16841791637699874,0.0
2019-09-05,-0.0,-0.0,1.0,-0.04029136812019927,-0.7780203640116706,-0.16648472699124703,0.0
2019-09-06,-0.0,-0.0,1.0,-0.04772745268825718,-0.7833161770528149,-0.1485074035949006,0.0
2019-09-09,-0.0,-0.0,1.0,-0.046731378763866877,-0.7825871632329635,-0.15166402535657686,0.0
2019-09-10,-0.0,-0.0,1.0,-0.06563469940493842,-0.7760117035367613,-0.13530237431548148,0.0
2019-09-11,-0.0,-0.0,1.0,-0.13579603535707843,-0.800946062416067,-0.06762742779258783,0.0
2019-09-12,-0.0,-0.0,1.0,-0.13713587370276875,-0.8002364066193854,-0.06607364667227632,0.0
2019-09-13,-0.0,-0.0,1.0,-0.13767056041996434,-0.8004367949668397,-0.06553928149231603,0.0
2019-09-16,-0.0,-0.0,1.0,-0.1457392351701295,-0.7971093044263776,-0.06457894208571716,0.0
2019-09-17,-0.0,-0.0,1.0,-0.1465641807818897,-0.7968210644617484,-0.06353857269005378,0.0
2019-09-18,-0.0,-0.0,1.0,-0.1566663991009793,-0.7937871247391235,-0.056309198908332,0.0
2019-09-19,-0.0,-0.0,1.0,-0.16075436908770244,-0.7778379028379029,-0.06557639890973224,0.0
2019-09-20,-0.0,-0.0,1.0,-0.16249098051791871,-0.7735508698789385,-0.06828750100216469,0.0
2019-09-23,-0.0,-0.0,1.0,-0.16454020221473278,-0.7740731824747231,-0.06748515487080727,0.0
2019-09-24,-0.0,-0.0,1.0,-0.17790772188401152,-0.7610341236783081,-0.06362143543735982,0.0
2019-09-25,-0.0,-0.0,1.0,-0.17923169267707084,-0.7674669867947178,-0.05408163265306122,0.0
2019-09-26,-0.0,-0.0,1.0,-0.2010899182561308,-0.7959228983752145,-0.021374508023009386,0.0
2019-09-27,-0.0,-0.0,1.0,-0.2097683786505539,-0.783987915407855,-0.020322255790533737,0.0
2019-09-30,-0.0,-0.0,1.0,-0.2332714879199774,-0.7684830395676199,-0.014963901101117252,0.0
2019-10-01,-0.0,-0.0,1.0,-0.23598950978414365,-0.7667742586241678,-0.01458543473875328,0.0
2019-10-02,-0.0,-0.0,1.0,-0.2542971365951661,-0.7648395803315949,-0.010207601923818414,0.0
2019-10-03,-0.0,-0.0,1.0,-0.2515487711058023,-0.7693242094181479,-0.0036644126817022313,0.0
2019-10-04,-0.0,-0.0,1.0,-0.26315148315838627,-0.7587761151604978,-0.008405579355572249,0.0
2019-10-07,-0.0,-0.0,1.0,-0.2952611159635189,-0.7322215677114013,-0.0037577948853364748,0.0
2019-10-08,-0.0,-0.0,1.0,-0.3046070570998331,-0.7267917463676691,-0.0035204102397134833,0.0
