Date,IWF,IWM,MTUM,SPY,TENB,VLUE,VXX
2019-06-07,-0.0,-0.8378074174123474,-0.8596431988294221,-2.0610051212786313,1.0,-0.8693229782204964,0.0
2019-06-10,-0.0,-0.8413215710513008,-0.8516042029555544,-2.0508512670674834,1.0,-0.8752036860144969,0.0
2019-06-11,-0.0,-0.8393238234303044,-0.8595978883522408,-2.0514994945523983,1.0,-0.865663259575424,0.0
2019-06-12,-0.0,-0.8383600112327998,-0.8585228868295421,-2.0516708789665823,1.0,-0.8678461106430777,0.0
2019-06-13,-0.0,-0.8453504043126686,-0.8650606469002695,-2.0484052111410604,1.0,-0.8566374663072777,0.0
2019-06-14,-0.0,-0.8371022950451714,-0.8722293922899949,-2.0520733965546265,1.0,-0.849896189888334,0.0
2019-06-17,-0.0,-0.8382716049382717,-0.8723905723905724,-2.050280583613917,1.0,-0.8507856341189675,0.0
2019-06-18,-0.0,-0.8531393912164439,-0.8684151409637201,-2.051050207795125,1.0,-0.8435358867797372,0.0
2019-06-19,-0.0,-0.8523414743446112,-0.8845507506161774,-2.049462245126596,1.0,-0.8152587945328255,0.0
2019-06-20,-0.0,-0.8537214650288856,-0.8915250434685064,-2.0485164619440237,1.0,-0.8150765606595995,0.0
2019-06-21,-0.0,-0.8560219693997645,-0.8904332231127052,-2.042257467914588,1.0,-0.8156700106484336,0.0
2019-06-24,-0.0,-0.850865885781539,-0.8874068262063555,-2.048142128565824,1.0,-0.8180238749089279,0.0
2019-06-25,-0.0,-0.8528752382019953,-0.8870081829391325,-2.0466315435489295,1.0,-0.8181818181818182,0.0
2019-06-26,-0.0,-0.8557024423033833,-0.875588169392785,-2.0275599372619313,1.0,-0.8427627156621106,0.0
2019-06-27,-0.0,-0.8666330023003983,-0.8906469169051225,-2.0408460977388767,1.0,-0.8126578017168826,0.0
2019-06-28,-0.0,-0.8887951874964862,-0.8844661831674818,-2.0337887221004105,1.0,-0.8150896722325294,0.0
2019-07-01,-0.0,-0.8831657585800147,-0.8879964051002641,-2.03802729876987,1.0,-0.8078413750491491,0.0
2019-07-02,-0.0,-0.8938892318051737,-0.8801975197800348,-2.0269345154592893,1.0,-0.8103922338813758,0.0
2019-07-03,-0.0,-0.8969754783682172,-0.878177431120588,-2.024297177487234,1.0,-0.8119634139498344,0.0
2019-07-05,-0.0,-0.8967817896389326,-0.8722807804440458,-2.020744561560888,1.0,-0.8168311280556179,0.0
2019-07-08,-0.0,-0.9019123997532387,-0.8679827267119062,-2.0195726543659918,1.0,-0.8187426392238237,0.0
2019-07-09,-0.0,-0.892072213500785,-0.8699259923749719,-2.021137026239067,1.0,-0.8234469612020633,0.0
2019-07-10,-0.0,-0.8942701610640328,-0.8737302878949437,-2.0234019866434707,1.0,-0.8205847690667265,0.0
2019-07-11,-0.0,-0.8950793917971162,-0.8733658755540593,-2.021937945351512,1.0,-0.8204006059585928,0.0
2019-07-12,-0.0,-0.8895812282474459,-0.8742562029864152,-2.0239699113057146,1.0,-0.8258111597619849,0.0
2019-07-15,-0.0,-0.9446775185993175,-0.9153661128824747,-1.9798064552217933,1.0,-0.7539296302511607,0.0
2019-07-16,-0.0,-0.9457342657342658,-0.9242517482517483,-1.9748811188811188,1.0,-0.7494825174825176,0.0
2019-07-17,-0.0,-0.9601656036701353,-0.9179814255342956,-1.973313192346425,1.0,-0.7432583641042855,0.0
2019-07-18,-0.0,-0.9616524120968193,-0.9251495332327129,-1.9714908603052155,1.0,-0.7316786852255577,0.0
2019-07-19,-0.0,-0.9647111459090655,-0.9252278955315698,-1.9756725015379453,1.0,-0.7269168391029586,0.0
2019-07-22,-0.0,-0.9368356271679533,-0.906568199619559,-1.98053037932192,1.0,-0.7707284323598522,0.0
2019-07-23,-0.0,-0.9441150145446409,-0.9057954799731484,-1.9770082792571044,1.0,-0.7671738643991945,0.0
2019-07-24,-0.0,-0.9470637350403563,-0.9196771500139159,-1.95530197606457,1.0,-0.7443362092958531,0.0
2019-07-25,-0.0,-0.9525918635170605,-0.9008092738407699,-1.9177055993000878,1.0,-0.6969050743657044,0.0
2019-07-26,-0.0,-0.9324036095159967,-0.9079026524473611,-1.9284659557013943,1.0,-0.7002461033634125,0.0
2019-07-29,-0.0,-0.8907774975326243,-0.909913367693826,-1.9345322952078081,1.0,-0.7478890229191798,0.0
2019-07-30,-0.0,-0.895484720469633,-0.9115049102979098,-1.93026828331596,1.0,-0.7491633291271191,0.0
2019-07-31,-0.0,-0.9052833287708733,-0.9100465370928005,-1.9151382425403778,1.0,-0.7445387352860662,0.0
2019-08-01,-0.0,-0.8624769159741459,-0.9877654662973223,-2.0083679593721144,1.0,-0.9123961218836565,0.0
2019-08-02,-0.0,-0.8475827852774893,-1.0055959386177455,-2.003980616130149,1.0,-0.9118495442482982,0.0
2019-08-05,-0.0,-0.8419990777034817,-0.9935439243716856,-2.015333179617247,1.0,-0.9135347014065023,0.0
2019-08-06,-0.0,-0.8434515688949523,-0.9888585720782175,-1.9521941791723512,1.0,-0.8999545247839927,0.0
2019-08-07,-0.0,-0.8512256014525645,-0.9781547889241942,-1.9462097140263277,1.0,-0.8984906945074896,0.0
2019-08-08,-0.0,-0.8394662123793298,-0.9575241340147642,-1.9597955706984667,1.0,-0.9218057921635434,0.0
2019-08-09,-0.0,-0.8166732516791783,-0.9436699215442795,-1.9387029406784446,1.0,-0.9452503245470453,0.0
2019-08-12,-0.0,-0.8085477785911369,-0.9744354974942283,-1.9369896953657302,1.0,-0.9109747170448788,0.0
2019-08-13,-0.0,-0.7551862592014277,-0.9770243140753959,-1.9192505018960517,1.0,-0.9251617220611197,0.0
2019-08-14,-0.0,-0.7753832481670739,-0.9748389246834036,-1.895412130637636,1.0,-0.9086869584536769,0.0
2019-08-15,-0.0,-0.8112970939425331,-0.9833705904803446,-1.8450466168693092,1.0,-0.8125511149882777,0.0
2019-08-16,-0.0,-0.825119930222416,-0.9760684692542521,-1.8295900566942869,1.0,-0.8205407762756214,0.0
2019-08-19,-0.0,-0.7992510582872029,-0.9823618799522413,-1.837295126451753,1.0,-0.8082057961576034,0.0
2019-08-20,-0.0,-0.81357127359514,-0.9919179865480582,-1.8330440442612281,1.0,-0.7856367975699718,0.0
2019-08-21,-0.0,-0.8249484983194187,-0.9907839097907405,-1.8338935270519354,1.0,-0.7716035996964111,0.0
2019-08-22,-0.0,-0.8242185391135345,-1.0010797387032337,-1.8306429843977756,1.0,-0.742752253954543,0.0
2019-08-23,-0.0,-0.8126958400864399,-1.002215018908698,-1.8290113452188008,1.0,-0.758562938951918,0.0
2019-08-26,-0.0,-0.780689140970336,-0.9993076636310381,-1.8156787559248018,1.0,-0.7300420727485755,0.0
2019-08-27,-0.0,-0.7787267904509284,-0.9878514588859416,-1.8035543766578248,1.0,-0.7349071618037134,0.0
2019-08-28,-0.0,-0.7841058904181828,-0.9841269841269842,-1.7927015767547327,1.0,-0.7124927490375996,0.0
2019-08-29,-0.0,-0.748525384453339,-1.001474615546661,-1.8068780282283547,1.0,-0.7095534021487255,0.0
2019-08-30,-0.0,-0.7419591793903143,-1.0078178288472637,-1.8013012225195446,1.0,-0.6958392360564561,0.0
2019-09-03,-0.0,-0.7545854732208365,-1.0371030290325962,-1.755685986793837,1.0,-0.6931139293575097,0.0
2019-09-04,-0.0,-0.7292933529041727,-1.0420423568882364,-1.7636821136506604,1.0,-0.7071713147410358,0.0
2019-09-05,-0.0,-0.7144343302990898,-1.0118595578673601,-1.7670221066319896,1.0,-0.7082444733420026,0.0
2019-09-06,-0.0,-0.6884181227771765,-1.0509252100407196,-1.7700633987938768,1.0,-0.6449667542910159,0.0
2019-09-09,-0.0,-0.6989352399567923,-1.0494316136001234,-1.7607118975361349,1.0,-0.6346381358983592,0.0
2019-09-10,-0.0,-0.7039324686020176,-1.0299052913320978,-1.762198888202594,1.0,-0.6511735639283509,0.0
2019-09-11,-0.0,-0.6900118355374877,-1.0426593938146451,-1.7674574177944733,1.0,-0.6457572171049245,0.0
2019-09-12,-0.0,-0.6649357326478149,-1.0512596401028278,-1.7761439588688945,1.0,-0.6490488431876607,0.0
2019-09-13,-0.0,-0.665347247211227,-1.049195496838534,-1.7754587981288232,1.0,-0.6505937387549479,0.0
2019-09-16,-0.0,-0.6625552471990955,-1.049234248124165,-1.7769041011409188,1.0,-0.6505293452564498,0.0
2019-09-17,-0.0,-0.6730858349209619,-1.0468050048916122,-1.7863652747026415,1.0,-0.6428093301065857,0.0
2019-09-18,-0.0,-0.6621301165068563,-1.0595937725538715,-1.7918342097123414,1.0,-0.641612537374987,0.0
2019-09-19,-0.0,-0.6566547969241885,-1.064715900294163,-1.8005883263663105,1.0,-0.6389017907828869,0.0
2019-09-20,-0.0,-0.68205791106515,-1.0838159255429163,-1.7771458117890384,1.0,-0.6276111685625647,0.0
2019-09-23,-0.0,-0.6840254434503802,-1.0860009308579408,-1.7722500905000778,1.0,-0.6291565392770337,0.0
2019-09-24,-0.0,-0.6798204890126895,-1.0605591664087486,-1.7792221190549882,1.0,-0.6387599298462808,0.0
2019-09-25,-0.0,-0.6678849024553457,-1.065578833582128,-1.7863283059659238,1.0,-0.6276831214289391,0.0
2019-09-26,-0.0,-0.6385366867595095,-1.0976408231136978,-1.8662440241114113,1.0,-0.5939513614633133,0.0
2019-09-27,-0.0,-0.6376864314296108,-1.1019071870290496,-1.8577664605311022,1.0,-0.5993348230525386,0.0
2019-09-30,-0.0,-0.5859945731580045,-1.1542997286579002,-1.8614589855979962,1.0,-0.6163640158630767,0.0
2019-10-01,-0.0,-0.5654422906107947,-1.1744082762944772,-1.8604420293641255,1.0,-0.6246407858299806,0.0
2019-10-02,-0.0,-0.5705653635981506,-1.2189470365699875,-1.8740016813787306,1.0,-0.5907944514501892,0.0
2019-10-03,-0.0,-0.6336757574177401,-1.2041508056526047,-1.8465349116128695,1.0,-0.5302184909005581,0.0
2019-10-04,-0.0,-0.6530494821634063,-1.2329218537503923,-1.8172926038288526,1.0,-0.5274087247620044,0.0
2019-10-07,-0.0,-0.6649099921732324,-1.215914427341508,-1.8069919123402036,1.0,-0.5300808765979651,0.0
2019-10-08,-0.0,-0.6705606258148631,-1.2164276401564538,-1.7989048239895697,1.0,-0.5292307692307692,0.0
2019-10-09,-0.0,-0.6956117707795559,-1.2253484770263294,-1.764119772844605,1.0,-0.4775942178626742,0.0
2019-10-10,-0.0,-0.7422842746168381,-1.30374763804325,-1.6860172160403109,1.0,-0.516743648960739,0.0
2019-10-11,-0.0,-0.7580977542932628,-1.3650726552179657,-1.645336856010568,1.0,-0.5155614266842801,0.0
2019-10-14,-0.0,-0.7322734499205087,-1.3982511923688392,-1.6714891361950186,1.0,-0.4973502914679385,0.0
2019-10-15,-0.0,-0.738320723771229,-1.4386011322152266,-1.6564732024760593,1.0,-0.45733029998412783,0.0
2019-10-16,-0.0,-0.780580675868634,-1.4686657147390132,-1.6197049024274153,1.0,-0.41948278597493255,0.0
2019-10-17,-0.0,-0.7585896076352069,-1.500742311770944,-1.6149522799575824,1.0,-0.42794273594909865,0.0
2019-10-18,-0.0,-0.7718606880391948,-1.5342954521248269,-1.5709340717861326,1.0,-0.4482905527745234,0.0
2019-10-21,-0.0,-0.7555863687270011,-1.5390112527331874,-1.5746360194122981,1.0,-0.46381526318596344,0.0
2019-10-22,-0.0,-0.732437189950392,-1.5401930975622766,-1.5775324051848296,1.0,-0.48402411052435057,0.0
2019-10-23,-0.0,-0.7347375173741045,-1.5027798567304609,-1.5766064364375068,1.0,-0.531754517267187,0.0
2019-10-24,-0.0,-0.7347974778240889,-1.4993053329058459,-1.5800470236186812,1.0,-0.5294431976060703,0.0
2019-10-25,-0.0,-0.7344877344877345,-1.5018972796750574,-1.5785901341456898,1.0,-0.5295280850836407,0.0
2019-10-28,-0.0,-0.7265048079477235,-1.4894012644105614,-1.5842851830207723,1.0,-0.5124581628858311,0.0
2019-10-29,-0.0,-0.7238406340366286,-1.5569776159365964,-1.550872871371961,1.0,-0.5233479704401842,0.0
2019-10-30,-0.0,-0.7142243692968332,-1.5582930756843802,-1.5630166398282341,1.0,-0.5321524422973699,0.0
2019-10-31,-0.0,-0.6653075288577499,-1.7365761212886923,-1.7395623959111008,1.0,-0.6013897662665824,0.0
2019-11-01,-0.0,-0.679571379191151,-1.7543495794446364,-1.735971886162,1.0,-0.591139532204171,0.0
2019-11-04,-0.0,-0.6476217601822842,-1.8251780119624037,-1.675192252919396,1.0,-0.548390771859869,0.0
2019-11-05,-0.0,-0.6486053038547454,-1.8278251904461884,-1.6774156595452203,1.0,-0.5738014777478665,0.0
2019-11-06,-0.0,-0.6383569568990454,-1.8435059299971073,-1.6853919583453862,1.0,-0.6181081862886896,0.0
2019-11-07,-0.0,-0.667494656576743,-1.8491710473109582,-1.6568078100629657,1.0,-0.603200277280342,0.0
2019-11-08,-0.0,-0.6250716825324005,-1.8461979584814772,-1.6512214703521044,1.0,-0.6121114806743893,0.0
2019-11-11,-0.0,-0.608524893150052,-1.8922837010511724,-1.6460667667783297,1.0,-0.628797504909322,0.0
2019-11-12,-0.0,-0.5845550040401708,-1.8962253260995037,-1.6535264919773751,1.0,-0.6374235253376428,0.0
2019-11-13,-0.0,-0.5999531698179477,-2.0256980624012177,-1.6079728384944094,1.0,-0.6201486858280162,0.0
2019-11-14,-0.0,-0.5910282551704049,-2.0288960093212935,-1.5786192834255752,1.0,-0.6272647829886397,0.0
2019-11-15,-0.0,-0.5843604651162791,-2.050174418604651,-1.5555813953488375,1.0,-0.6238953488372093,0.0
2019-11-18,-0.0,-0.5878142458100559,-2.0559823091247673,-1.5562732774674115,1.0,-0.6192970204841713,0.0
2019-11-19,-0.0,-0.6577169168211446,-2.081145727441249,-1.5906236919213061,1.0,-0.6503019793099325,0.0
2019-11-20,-0.0,-0.6594886397342351,-2.0435427418876433,-1.5811828913804356,1.0,-0.6479800676276918,0.0
2019-11-21,-0.04589590495145045,-0.6242084313370725,-2.1120559676738435,-1.5534044991255052,1.0,-0.6954345335022012,0.0
2019-11-22,-0.05923470924977403,-0.6122326001807774,-2.1077432961735463,-1.5569749924676108,1.0,-0.689786080144622,0.0
2019-11-25,-0.07878426698450537,-0.6098331346841478,-2.08611442193087,-1.5274135876042907,1.0,-0.6572705601907032,0.0
2019-11-26,-0.07635952111501577,-0.5690035142057299,-2.095002680326404,-1.5448210137590086,1.0,-0.6711537316099827,0.0
2019-11-27,-0.07841970607484977,-0.5420955554233355,-2.085678586303326,-1.5545308502409712,1.0,-0.6891771285773785,0.0
2019-11-29,-0.11272421860939469,-0.5289459475673406,-2.130841682164497,-1.5771192033115364,1.0,-0.6494690743295938,0.0
2019-12-02,-0.12208670450428692,-0.5300688322666346,-2.1501026446081393,-1.5835647868614904,1.0,-0.6520347784084048,0.0
2019-12-03,-0.06458358226789342,-0.5318437089257976,-2.1310192376628034,-1.5967260126657903,1.0,-0.6501971561715856,0.0
2019-12-04,-0.061737300871656145,-0.5369401863540727,-2.1395250976856026,-1.6124436429215512,1.0,-0.660775473399459,0.0
2019-12-05,-0.07556386443131106,-0.5344349294415632,-2.1446749487395973,-1.606380412495477,1.0,-0.6696417802436377,0.0
2019-12-06,-0.150448964632582,-0.5886628794820109,-2.1418361737218254,-1.6119968236515791,1.0,-0.6154175065664896,0.0
2019-12-09,-0.10052781653825153,-0.47879633561851603,-2.18928593095917,-1.6524297761329854,1.0,-0.6458775708305526,0.0
2019-12-10,-0.14332849412696316,-0.46614755180150447,-2.5112841493994984,-1.8622805859838987,1.0,-0.6158769961726276,0.0
2019-12-11,-0.1548421191702999,-0.4491346280882547,-2.5194213238208483,-1.857709076496235,1.0,-0.6247853084951778,0.0
2019-12-12,-0.14396173252080466,-0.46864556713190486,-2.502326190944237,-1.8319245134656967,1.0,-0.6058580695891488,0.0
2019-12-13,-0.1553232064180969,-0.47721444071809027,-2.573091339514697,-1.8129151048859076,1.0,-0.5574406523311632,0.0
2019-12-16,-0.15901617782454294,-0.4733657766671051,-2.567013021175852,-1.8151387610153884,1.0,-0.5617519400236748,0.0
2019-12-17,-0.2766273187183811,-0.42286677908937603,-2.6455986509274876,-1.8596290050590218,1.0,-0.5405059021922429,0.0
2019-12-18,-0.4092856641146309,-0.43471236917890005,-2.7192526515417574,-1.8809440191051483,1.0,-0.5798272107887897,0.0
2019-12-19,-0.40822013235806337,-0.4153256704980843,-2.6939045628700797,-1.8773946360153257,1.0,-0.5713688610240334,0.0
2019-12-20,-0.41132471163928697,-0.4404054526389374,-2.708004194337644,-1.8767563788885002,1.0,-0.554072002796225,0.0
2019-12-23,-0.4194337644180356,-0.45767214260747985,-2.694512408248864,-1.8869626004893392,1.0,-0.5319119189094722,0.0
2019-12-24,-0.44211916846276844,-0.4674963498574705,-2.647013835778349,-1.8795105332684419,1.0,-0.5165820760620177,0.0
2019-12-26,-0.47608576140736664,-0.47526113249037927,-2.5972374931280924,-1.859881803188565,1.0,-0.46344145134689385,0.0
2019-12-27,-0.47430531732418524,-0.477392795883362,-2.5916981132075474,-1.8535162950257291,1.0,-0.4641509433962265,0.0
2019-12-30,-0.4490391797378963,-0.47891627622733746,-2.5566646295919058,-1.832620357167108,1.0,-0.47300875942147075,0.0
2019-12-31,-0.4342399782947839,-0.48755341518008544,-2.5629790409007662,-1.8307671437292272,1.0,-0.4674082615478532,0.0
2020-01-02,-0.43075980392156865,-0.4891748366013071,-2.5761846405228757,-1.8395969498910674,1.0,-0.4724264705882352,0.0
2020-01-03,-0.42830781848004373,-0.47553307818480045,-2.5804401312192455,-1.8522416621104427,1.0,-0.4978130125751777,0.0
2020-01-06,-0.45270922376947476,-0.5013098028402041,-2.6041637942920173,-1.8405487384530541,1.0,-0.49496759961395287,0.0
2020-01-07,-0.46789688299122256,-0.5017623885548413,-2.6022530928191303,-1.8534798534798531,1.0,-0.4859354481995991,0.0
2020-01-08,-0.46573165676385236,-0.49668370871908246,-2.6050158905623877,-1.85145778637557,1.0,-0.4899820367555616,0.0
2020-01-09,-0.4657515348003035,-0.49506794509208807,-2.6000551838311377,-1.8472097675381114,1.0,-0.48989446092294964,0.0
2020-01-10,-0.4857913295996681,-0.5009334163036714,-2.5990458411118023,-1.835165594966466,1.0,-0.4933278019774597,0.0
2020-01-13,-0.49595687331536387,-0.5017623885548413,-2.6030133388623953,-1.8261109959223165,1.0,-0.4844840693897297,0.0
2020-01-14,-0.5733759910975101,-0.47781332591459175,-2.640005564056197,-1.8287661705383227,1.0,-0.43510919460286557,0.0
2020-01-15,-0.5843621399176955,-0.4825974750645184,-2.6440677966101696,-1.8289042338006556,1.0,-0.43502824858757067,0.0
2020-01-16,-0.592741935483871,-0.4764321468298109,-2.6199944382647384,-1.8279338153503895,1.0,-0.4351362625139044,0.0
2020-01-17,-0.5837718083633342,-0.4589448906120188,-2.6170728330102464,-1.8193713652727777,1.0,-0.4441290501246192,0.0
2020-01-21,-0.5939641448051499,-0.46653284418910507,-2.6016474008444663,-1.8212777739323045,1.0,-0.43843012390115593,0.0
2020-01-22,-0.548895474137931,-0.44928609913793105,-2.547009698275862,-1.738415948275862,1.0,-0.4513739224137931,0.0
2020-01-23,-0.5759828544638671,-0.4211372312638136,-2.4838255977496484,-1.7280825128926396,1.0,-0.4884468555354631,0.0
2020-01-24,-0.5773885137393863,-0.42508524436718587,-2.485190880524169,-1.725011700207261,1.0,-0.47315638162733165,0.0
2020-01-27,-0.5630564784053156,-0.37634551495016616,-2.5015282392026577,-1.7136877076411958,1.0,-0.48983388704318936,0.0
2020-01-28,-0.5123550844650547,-0.41377939715137463,-2.5530308049022854,-1.7060616098045709,1.0,-0.4394832726068234,0.0
2020-01-29,-0.4909559017692105,-0.41827303934512805,-2.5530763137047794,-1.6991682070240295,1.0,-0.4399920781621336,0.0
2020-01-30,-0.5315208043924059,-0.4065621485744526,-2.5384004762849774,-1.731758946880995,1.0,-0.4068267513395515,0.0
2020-01-31,-0.5053763440860215,-0.436678614097969,-2.5446037435284747,-1.7372892605867516,1.0,-0.41351387229523434,0.0
2020-02-03,-0.4933700932125509,-0.41230143100958383,-2.5333464618616253,-1.7214782722856767,1.0,-0.4037678876197978,0.0
2020-02-04,-0.48672914345632085,-0.4065141883478603,-2.5308342617471657,-1.722000131070188,1.0,-0.4074316796644603,0.0
2020-02-05,-0.43914345222598283,-0.4163629263212705,-2.542697214267118,-1.723834938818016,1.0,-0.38661806821140327,0.0
2020-02-06,-0.5103920021047093,-0.4117337542751907,-2.638253091291765,-1.7035648513549067,1.0,-0.3132728229413312,0.0
2020-02-07,-0.5024151436031331,-0.41449086161879894,-2.6331592689295036,-1.6813968668407309,1.0,-0.29588772845953004,0.0
2020-02-10,-0.49801082632231136,-0.4175960346964065,-2.63386160568708,-1.6810148046696667,1.0,-0.2913976390791104,0.0
2020-02-11,-0.48154384147131196,-0.3991063333765056,-2.6193498251521823,-1.657686828131071,1.0,-0.31815826965418986,0.0
2020-02-12,-0.47930142302716694,-0.4001940491591204,-2.6215394566623544,-1.6544631306597672,1.0,-0.3127425614489004,0.0
2020-02-13,-0.4713408723747981,-0.39980613893376415,-2.6281744749596125,-1.6525363489499194,1.0,-0.31011308562197093,0.0
2020-02-14,-0.48313806718881486,-0.39232312771053146,-2.6153796362224098,-1.659007055472846,1.0,-0.323127710531426,0.0
2020-02-18,-0.47829172311463775,-0.39732920456744725,-2.6033804270692213,-1.646151861170247,1.0,-0.32604348106573766,0.0
2020-02-19,-0.4865439093484419,-0.3923512747875354,-2.5936775688900333,-1.642286891578676,1.0,-0.32346124130826676,0.0
