Date,GVA,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-19,1.0,-0.12631073051380637,-1.371417336595596,-0.0,-0.9358178958406151,-0.9355994407549808,0.0
2018-11-20,1.0,-0.07664265254752191,-1.3638573040534674,-0.0,-0.9403263605589792,-0.9590747330960853,0.0
2018-11-21,1.0,-0.07954936360509116,-1.3577571379428965,-0.0,-0.9358875128998969,-0.9267715858273134,0.0
2018-11-23,1.0,-0.08191507649991404,-1.3396940003438198,-0.0,-0.9457624204916624,-0.9303335052432525,0.0
2018-11-26,1.0,-0.08077071953894457,-1.3494473355984689,-0.0,-0.9432712571502301,-0.9274009720012042,0.0
2018-11-27,1.0,-0.07125433303376558,-1.350237514443446,-0.0,-0.9369195874523902,-0.9211280866178799,0.0
2018-11-28,1.0,-0.06891810604107587,-1.3729913207871445,-0.0,-0.9339176763770731,-0.9207699578929277,0.0
2018-11-29,1.0,-0.02952923181509177,-1.357962270564242,-0.0,-0.9319765465669612,-0.9293422841604351,0.0
2018-11-30,1.0,-0.02835643227616699,-1.3590681064535328,-0.0,-0.9324037071677578,-0.9315109259416716,0.0
2018-12-03,1.0,-0.025788087348117935,-1.359631234599371,-0.0,-0.9321522644234854,-0.9309202141218456,0.0
2018-12-04,1.0,-0.009369277288020103,-1.37830586431583,-0.0,-0.9345002342319322,-0.9365444401856821,0.0
2018-12-06,1.0,-0.0,-1.3209416055369059,-0.0,-0.9211736914086783,-0.9023167143271582,0.0
2018-12-07,1.0,-0.0,-1.3232951717272277,-0.0,-0.9252115480338478,-0.899493943919031,0.0
2018-12-10,1.0,-0.0,-1.3198702951196486,-0.0,-0.9101506382629396,-0.8745638878627426,0.0
2018-12-11,1.0,-0.0,-1.3300549609487995,-0.0,-0.904376213893136,-0.897970990536799,0.0
2018-12-12,1.0,-0.0,-1.3334990883474225,-0.0,-0.9056853969832588,-0.9046908668987236,0.0
2018-12-13,1.0,-0.0,-1.3292905041808099,-0.0,-0.907732428181141,-0.902392582167398,0.0
2018-12-14,1.0,-0.0,-1.3366632124352331,-0.0,-0.9049533678756476,-0.903461139896373,0.0
2018-12-17,1.0,-0.0,-1.3323013415892673,-0.0,-0.886811145510836,-0.9088544891640867,0.0
2018-12-18,1.0,-0.0,-1.3156663108629607,-0.0,-0.8778224813203055,-0.9119385828064701,0.0
2018-12-19,1.0,-0.0,-1.3166892697160235,-0.0,-0.8792175235277195,-0.9137385443636215,0.0
2018-12-20,1.0,-0.0,-1.299832427351126,-0.0,-0.8815138758327544,-0.9057914742305964,0.0
2018-12-21,1.0,-0.0,-1.3011019395763022,-0.0,-0.8816736469727158,-0.8834221119830846,0.0
2018-12-24,1.0,-0.0,-1.2689867022351564,-0.0,-0.8671031890384382,-0.9057839214259731,0.0
2018-12-26,1.0,-0.0,-1.2814515160011215,-0.0,-0.8362638683061642,-0.8876116473745344,0.0
2018-12-27,1.0,-0.0,-1.2272061657032756,-0.0,-0.7478227360308285,-0.8785356454720615,0.0
2018-12-28,1.0,-0.0,-1.2309469711556975,-0.0,-0.7452535910963916,-0.8748411445295953,0.0
2018-12-31,1.0,-0.0,-1.2282973066697493,-0.0,-0.7476206989558049,-0.8772010942858245,0.0
2019-01-02,1.0,-0.0,-1.22708028635209,-0.0,-0.7444769455777076,-0.877261180817489,0.0
2019-01-03,1.0,-0.0,-1.2261886444068317,-0.0,-0.7518464379135251,-0.8687105708570548,0.0
2019-01-04,1.0,-0.0,-1.2310840792594293,-0.0,-0.7229745237548773,-0.8712416800550837,0.0
2019-01-07,1.0,-0.0,-1.2001201471802956,-0.0,-0.7075542539611023,-0.8469249831043026,0.0
2019-01-08,1.0,-0.0,-1.1886707627753634,-0.0,-0.7135845946350967,-0.8441855237524353,0.0
2019-01-09,1.0,-0.0,-1.179808483578963,-0.0,-0.712575746240742,-0.8481708685568938,0.0
2019-01-10,1.0,-0.0,-1.1767102803738316,-0.0,-0.7149532710280374,-0.8466542056074765,0.0
2019-01-11,1.0,-0.0,-1.1680045011252813,-0.0,-0.7218679669917479,-0.8610277569392348,0.0
2019-01-14,1.0,-0.0,-1.1698368036015756,-0.0,-0.7316075783155129,-0.850196961170512,0.0
2019-01-15,1.0,-0.0,-1.1628483437241794,-0.0,-0.7296251783970555,-0.8632915195673402,0.0
2019-01-16,1.0,-0.0,-1.1608008113285504,-0.0,-0.7164481839011381,-0.8789017015362656,0.0
2019-01-17,1.0,-0.0,-1.155276004506196,-0.0,-0.7187758167480286,-0.8811115283514833,0.0
2019-01-18,1.0,-0.0,-1.1486139436513332,-0.0,-0.7290958531611148,-0.8989727320794622,0.0
2019-01-22,1.0,-0.0,-1.2663823630202187,-0.0,-0.6280699082359213,-0.9131858508167384,0.0
2019-01-23,1.0,-0.0,-1.233134920634921,-0.0,-0.6332036019536019,-0.9492902930402931,0.0
2019-01-24,1.0,-0.0,-1.2231656703346916,-0.0,-0.6433766134866543,-0.9410958382515326,0.0
2019-01-25,1.0,-0.0,-1.2308468524412015,-0.0,-0.6417759838546923,-1.0084607622448187,0.0
2019-01-28,1.0,-0.0,-1.2171868319794783,-0.0,-0.6626763574176999,-1.006801663492557,0.0
2019-01-29,1.0,-0.0,-1.198489037735114,-0.0,-0.6658748393629035,-1.0298298220335682,0.0
2019-01-30,1.0,-0.0,-1.20211355482764,-0.0,-0.6701372640773671,-1.027335829043831,0.0
2019-01-31,1.0,-0.0,-1.2322819756448076,-0.0,-0.5266243098101506,-1.0229180848649875,0.0
2019-02-01,1.0,-0.0,-1.2307488853623518,-0.0,-0.5218015567142749,-1.0258444797098165,0.0
2019-02-04,1.0,-0.0,-1.2126471249718869,-0.0,-0.5216283079691131,-1.014131494115001,0.0
2019-02-05,1.0,-0.0,-1.2141061714500094,-0.0,-0.5196773588444945,-1.0178953292065278,0.0
2019-02-06,1.0,-0.0,-1.2119914346895075,-0.0,-0.5287952214583568,-1.0158909049926745,0.0
2019-02-07,1.0,-0.0,-1.2164604424446945,-0.0,-0.5236220472440944,-1.0094488188976378,0.0
2019-02-08,1.0,-0.0,-1.2031297134238312,-0.0,-0.5321266968325792,-1.03552036199095,0.0
2019-02-11,1.0,-0.0,-1.191671075504497,-0.0,-0.5396039603960395,-1.0477288186833948,0.0
2019-02-12,1.0,-0.0,-1.180583481922683,-0.0,-0.5634128760575136,-1.0497742706475968,0.0
2019-02-13,1.0,-0.0,-1.1895937823040699,-0.0,-0.5773957655346683,-1.0616409510318159,0.0
2019-02-14,1.0,-0.0,-1.1566639788042852,-0.0,-0.6053834043696963,-1.0777560188918327,0.0
2019-02-15,1.0,-0.0,-1.1750758944011066,-0.0,-0.5973561849133459,-1.0703224071014101,0.0
2019-02-19,1.0,-0.0,-1.1601443987864357,-0.0,-0.6113522024655325,-1.0688582510849112,0.0
2019-02-20,1.0,-0.0,-1.1713462646437487,-0.0,-0.6069137699251008,-1.0627232571538312,0.0
2019-02-21,1.0,-0.0,-1.1911528674887453,-0.0,-0.6321393619103542,-1.0913290272068896,0.0
2019-02-22,1.0,-0.0,-1.189709347996858,-0.0,-0.6350746268656716,-1.1029457973291439,0.0
2019-02-25,1.0,-0.0,-1.1827643302057873,-0.0,-0.6462193487345266,-1.113340692265237,0.0
2019-02-26,1.0,-0.0,-1.1817178010884137,-0.0,-0.6467781370770564,-1.1149932960012618,0.0
2019-02-27,1.0,-0.0,-1.1858225449952637,-0.0,-0.6515235238395959,-1.1095674139564258,0.0
2019-02-28,1.0,-0.0,-1.1865645116701553,-0.0,-0.653370719955768,-1.1093163777102009,0.0
2019-03-01,1.0,-0.0,-1.1889222503160555,-0.0,-0.6619785082174462,-1.0997945638432365,0.0
2019-03-04,1.0,-0.0,-1.2002372479240806,-0.0,-0.6515618821668644,-1.1023329379201263,0.0
2019-03-05,1.0,-0.0,-1.1857533594957783,-0.0,-0.6792722083481985,-1.0989812502477505,0.0
2019-03-06,1.0,-0.0,-1.1826541937529729,-0.0,-0.6846757570952909,-1.0965197399714601,0.0
2019-03-07,1.0,-0.0,-1.1600205712477252,-0.0,-0.7051981960598148,-1.0907904106337525,0.0
2019-03-08,1.0,-0.0,-1.1579115567450966,-0.0,-0.7309551392162346,-1.1058602644509248,0.0
2019-03-11,1.0,-0.0,-1.1565433683703763,-0.0,-0.7405119152691968,-1.114819866805745,0.0
2019-03-12,1.0,-0.0,-1.1004616132167153,-0.0,-0.7661159701976028,-1.1827016520894071,0.0
2019-03-13,1.0,-0.0,-1.1123961557256883,-0.0,-0.7781397621762502,-1.1817885649128523,0.0
2019-03-14,1.0,-0.0,-1.1145078563868762,-0.0,-0.7792070341121876,-1.1769111780509647,0.0
2019-03-15,1.0,-0.0,-1.1168567601574868,-0.0,-0.7739578682469456,-1.1680805292852212,0.0
2019-03-18,1.0,-0.0,-1.1329453710913486,-0.0,-0.7895168230810212,-1.1757305028482439,0.0
2019-03-19,1.0,-0.0,-1.1363617660371148,-0.0,-0.789943628358639,-1.188412953133358,0.0
2019-03-20,1.0,-0.0,-1.1454980605760503,-0.0,-0.790088305686226,-1.190847569530412,0.0
2019-03-21,1.0,-0.0,-1.1426983408127136,-0.0,-0.7978097080983162,-1.1766231627485693,0.0
2019-03-22,1.0,-0.0,-1.138658940397351,-0.0,-0.8316225165562913,-1.1687913907284768,0.0
2019-03-25,1.0,-0.0,-1.0917032358610508,-0.0,-0.8462043226838372,-1.163351515400074,0.0
2019-03-26,1.0,-0.0,-1.1090849079957092,-0.0,-0.8494925323871606,-1.1671755095304892,0.0
2019-03-27,1.0,-0.0,-1.1057078096023079,-0.0,-0.8545229754790851,-1.1609313826499073,0.0
2019-03-28,1.0,-0.0,-1.1037385491458283,-0.0,-0.8509119418998102,-1.1717834447470497,0.0
2019-03-29,1.0,-0.0,-1.095629204672087,-0.0,-0.8526971810640142,-1.1789590986008502,0.0
2019-04-01,1.0,-0.0,-1.1062458691341706,-0.0,-0.855047918043622,-1.1696133509583608,0.0
2019-04-02,1.0,-0.0,-1.1106145251396649,-0.0,-0.8657148768880613,-1.161887026691496,0.0
2019-04-03,1.0,-0.0,-1.1129125891524299,-0.0,-0.8591806269696466,-1.1745314314148283,0.0
2019-04-04,1.0,-0.0,-1.1095060190950603,-0.0,-0.8624740556247406,-1.1791199667911998,0.0
2019-04-05,1.0,-0.0,-1.1073699962588852,-0.0,-0.8651951614914577,-1.1842706904435298,0.0
2019-04-08,1.0,-0.0,-1.1034267912772586,-0.0,-0.8677881619937695,-1.1824714434060228,0.0
2019-04-09,1.0,-0.0,-1.1032185535245866,-0.0,-0.8800016654869468,-1.1804971478536037,0.0
2019-04-10,1.0,-0.0,-1.1063998002663116,-0.0,-0.8794940079893475,-1.1752247003994674,0.0
2019-04-11,1.0,-0.0,-1.087648741655956,-0.0,-0.9130146357643352,-1.1454454993988143,0.0
2019-04-12,1.0,-0.0,-1.0861661063379404,-0.0,-0.9139169053251982,-1.1505416511019797,0.0
2019-04-15,1.0,-0.0,-1.087554539788074,-0.0,-0.9131934344483691,-1.1547060045709536,0.0
2019-04-16,1.0,-0.0,-1.073075485023472,-0.0,-0.9226455070416684,-1.1586556437206597,0.0
2019-04-17,1.0,-0.0,-1.0526162548872806,-0.0,-0.9335329839447634,-1.1732384992929041,0.0
2019-04-18,1.0,-0.0,-1.0530892448512585,-0.0,-0.9293114208446016,-1.1781984605783231,0.0
2019-04-22,1.0,-0.0,-1.0460312160921459,-0.0,-0.9390701944745847,-1.188172940489108,0.0
2019-04-23,1.0,-0.0,-1.0317922683200866,-0.0,-0.9339603012775166,-1.195539095335192,0.0
2019-04-24,1.0,-0.0,-0.9843463780183181,-0.0,-0.9524562864279768,-1.226353039134055,0.0
2019-04-25,1.0,-0.0,-0.9967418546365915,-0.0,-0.9697577276524645,-1.2106098579782791,0.0
2019-04-26,1.0,-0.0,-1.0053895773213377,-0.0,-0.9602359531488712,-1.2781361398743847,0.0
2019-04-29,1.0,-0.0,-1.020915867944622,-0.0,-0.9706496272630459,-1.2682428115015973,0.0
2019-04-30,1.0,-0.0,-1.0173119563363464,-0.0,-0.9803001876172608,-1.266459150605492,0.0
2019-05-01,1.0,-0.0,-0.9992747440273038,-0.0,-1.0013225255972698,-1.2656143344709896,0.0
2019-05-02,1.0,-0.0,-0.9925175303574483,-0.0,-0.9940995382247306,-1.289122626988199,0.0
2019-05-03,1.0,-0.0,-0.9911493073370958,-0.0,-0.995168462459381,-1.289379168804515,0.0
2019-05-06,1.0,-0.0,-0.9766756375752916,-0.0,-0.9942329873125721,-1.3009953436712376,0.0
2019-05-07,1.0,-0.0,-0.9777768280695756,-0.0,-0.9911534680969272,-1.3047993503995898,0.0
2019-05-08,1.0,-0.0,-0.9726971166113806,-0.0,-0.9849451390660884,-1.2951433188738624,0.0
2019-05-09,1.0,-0.0,-0.9734336478789424,-0.0,-0.9880982742497663,-1.2890844172404998,0.0
2019-05-10,1.0,-0.0,-0.973676364101035,-0.0,-0.9890105209353836,-1.296758529624739,0.0
2019-05-13,1.0,-0.0,-0.97329187255069,-0.0,-0.988498892485943,-1.297878684614074,0.0
2019-05-14,1.0,-0.0,-0.9260397373295167,-0.0,-0.9976847954201045,-1.2856962451591176,0.0
2019-05-15,1.0,-0.0,-0.9336594829404075,-0.0,-1.0069587954957615,-1.2768757116949938,0.0
2019-05-16,1.0,-0.0,-0.9386927883803411,-0.0,-1.003124472217531,-1.2804424928221583,0.0
2019-05-17,1.0,-0.0,-0.9296524900651053,-0.0,-0.9947577576731209,-1.3032468081508413,0.0
2019-05-20,1.0,-0.0,-0.9262437127520183,-0.0,-0.9954351409611565,-1.3050424785493893,0.0
2019-05-21,1.0,-0.0,-0.9280858071871966,-0.0,-0.9903720282082682,-1.3043790380473799,0.0
2019-05-22,1.0,-0.0,-0.9197705319104061,-0.0,-0.9979752815624077,-1.300375416543637,0.0
2019-05-23,1.0,-0.0,-0.9201096121416527,-0.0,-1.0189713322091063,-1.27677065767285,0.0
2019-05-24,1.0,-0.0,-0.9068584163828266,-0.0,-1.0168622009166983,-1.28135906816366,0.0
2019-05-28,1.0,-0.0,-0.9015132408575032,-0.0,-1.0168137873055907,-1.2851618327028163,0.0
2019-05-29,1.0,-0.0,-0.9178891776343365,-0.0,-1.0164724620672312,-1.2571045351664014,0.0
2019-05-30,1.0,-0.0,-0.90731975319077,-0.0,-1.0318231764009804,-1.287084777280027,0.0
2019-05-31,1.0,-0.0,-0.9192745676929565,-0.0,-1.0244200759173343,-1.2739350485027414,0.0
2019-06-03,1.0,-0.0,-0.9256291946308725,-0.0,-1.0279781879194632,-1.241023489932886,0.0
2019-06-04,1.0,-0.0,-0.9274092090916716,-0.0,-1.0340937683468925,-1.2320305292292208,0.0
2019-06-05,1.0,-0.0,-0.9202143124143373,-0.0,-1.0380030734726087,-1.1950824438260579,0.0
2019-06-06,1.0,-0.0,-0.9194605809128631,-0.0,-1.0157676348547717,-1.214149377593361,0.0
2019-06-07,1.0,-0.0,-0.9318587376021912,-0.0,-1.0088807735402747,-1.209154666556003,0.0
2019-06-10,1.0,-0.0,-0.9296755211139199,-0.0,-1.003273797190336,-1.2110977580705318,0.0
2019-06-11,1.0,-0.0,-0.9361985119913546,-0.0,-1.0111392825969492,-1.2091109356166092,0.0
2019-06-12,1.0,-0.0,-0.930725143284326,-0.0,-1.0106321123016861,-1.2118116122601545,0.0
2019-06-13,1.0,-0.0,-0.936437331116192,-0.0,-1.0117231344834754,-1.2089794221575556,0.0
2019-06-14,1.0,-0.0,-0.9360643502778008,-0.0,-1.0208972551621196,-1.1892777178870553,0.0
2019-06-17,1.0,-0.0,-0.9311429280807746,-0.0,-1.0143176363485888,-1.1925846230240833,0.0
2019-06-18,1.0,-0.0,-0.9380380794701987,-0.0,-1.0125,-1.1885347682119205,0.0
2019-06-19,1.0,-0.0,-0.9406198347107438,-0.0,-1.010909090909091,-1.180702479338843,0.0
2019-06-20,1.0,-0.0,-0.9456350848158875,-0.0,-1.009805544062888,-1.1819611088125774,0.0
2019-06-21,1.0,-0.0,-0.950146870216375,-0.0,-1.0069504778453517,-1.1801332174920358,0.0
2019-06-24,1.0,-0.0,-0.935735312409304,-0.0,-1.0094531282391477,-1.200961897259422,0.0
2019-06-25,1.0,-0.0,-0.9290630182421228,-0.0,-1.0145107794361525,-1.2023631840796019,0.0
2019-06-26,1.0,-0.0,-0.9253904951811234,-0.0,-0.9833000997008974,-1.2455134596211366,0.0
2019-06-27,1.0,-0.0,-0.9186525265127885,-0.0,-0.992721979621543,-1.2474942815554169,0.0
2019-06-28,1.0,-0.0,-0.9277835587929241,-0.0,-0.9867221644120707,-1.2478251821019772,0.0
2019-07-01,1.0,-0.0,-0.9194163488642015,-0.0,-0.9816365445199801,-1.2441966506383684,0.0
2019-07-02,1.0,-0.0,-0.9303608461219411,-0.0,-0.9682289506428867,-1.249066777270842,0.0
2019-07-03,1.0,-0.0,-0.9363070539419087,-0.0,-0.9614937759336101,-1.251618257261411,0.0
2019-07-05,1.0,-0.0,-0.9286603069265864,-0.0,-0.9644545831605142,-1.254541683948569,0.0
2019-07-08,1.0,-0.0,-0.9260764954783042,-0.0,-0.9683066456483863,-1.2539616692939517,0.0
2019-07-09,1.0,-0.0,-0.9186118827480411,-0.0,-0.967411584228202,-1.2600439487540944,0.0
2019-07-10,1.0,-0.0,-0.9029234916027369,-0.0,-0.9790586771718848,-1.2647729628861704,0.0
2019-07-11,1.0,-0.0,-0.9099141630901287,-0.0,-1.0707296137339055,-1.3112017167381973,0.0
2019-07-12,1.0,-0.0,-0.9079472757717573,-0.0,-1.0679661671890428,-1.3176334206345799,0.0
2019-07-15,1.0,-0.0,-0.9235789112141508,-0.0,-1.0746608277520178,-1.2950798557444616,0.0
2019-07-16,1.0,-0.0,-0.9384009924284553,-0.0,-1.0859819480686144,-1.2533259186379773,0.0
2019-07-17,1.0,-0.0,-0.9338514754238375,-0.0,-1.0820771234573174,-1.2545159499508904,0.0
2019-07-18,1.0,-0.0,-0.9347436662970229,-0.0,-1.0773692740766014,-1.2530069094941567,0.0
2019-07-19,1.0,-0.0,-0.9385431824017804,-0.0,-1.0935547376530002,-1.2476247539159462,0.0
2019-07-22,1.0,-0.0,-0.9053938356164383,-0.0,-1.0832191780821918,-1.292208904109589,0.0
2019-07-23,1.0,-0.0,-0.9087014266740928,-0.0,-1.0807591791268583,-1.2948031361124201,0.0
2019-07-24,1.0,-0.0,-0.907258064516129,-0.0,-1.0829186684969114,-1.2994595058339051,0.0
2019-07-25,1.0,-0.0,-0.8998127713819066,-0.0,-0.868661116201251,-1.2150738955503328,0.0
2019-07-26,1.0,-0.0,-0.8907071189679885,-0.0,-0.8731485905398949,-1.2176301958910654,0.0
2019-07-29,1.0,-0.0,-0.8924701195219122,-0.0,-0.8759760956175299,-1.215577689243028,0.0
2019-07-30,1.0,-0.0,-0.8893172243859788,-0.0,-0.8733804943963119,-1.211509418965106,0.0
2019-07-31,1.0,-0.0,-0.6955562703919856,-0.0,-1.3620697578236294,-1.5377969762419006,0.0
2019-08-01,1.0,-0.0,-0.7043889450004591,-0.0,-1.3560279129556514,-1.5305757047103112,0.0
2019-08-02,1.0,-0.0,-0.7015205642575799,-0.0,-1.3550425941192636,-1.5234496656590637,0.0
2019-08-05,1.0,-0.0,-0.7110924839340599,-0.0,-1.3849771817081122,-1.5607245971872963,0.0
2019-08-06,1.0,-0.0,-0.7059820447050201,-0.0,-1.3184774642726274,-1.5560186881641629,0.0
2019-08-07,1.0,-0.0,-0.7194185408667032,-0.0,-1.2876668495154506,-1.5641342110074965,0.0
2019-08-08,1.0,-0.0,-0.7164726372719772,-0.0,-1.2919607663397195,-1.5748922907690899,0.0
2019-08-09,1.0,-0.0,-0.6923812559770481,-0.0,-1.2606220684002003,-1.6009381119358803,0.0
2019-08-12,1.0,-0.0,-0.6929532497149373,-0.0,-1.2626225769669328,-1.6054275940706957,0.0
2019-08-13,1.0,-0.0,-0.6763071597740937,-0.0,-1.2619329568227362,-1.6163235562033156,0.0
2019-08-14,1.0,-0.0,-0.6866328103745353,-0.0,-1.240364559717058,-1.6073274689398749,0.0
2019-08-15,1.0,-0.0,-0.7161933588533784,-0.0,-1.206356271699457,-1.528621027330188,0.0
2019-08-16,1.0,-0.0,-0.7090779446499398,-0.0,-1.2209545879941173,-1.5264940505370115,0.0
2019-08-19,1.0,-0.0,-0.6962002840909091,-0.0,-1.2229225852272727,-1.5197975852272727,0.0
2019-08-20,1.0,-0.0,-0.700530738611234,-0.0,-1.2179124281291465,-1.5043785935426803,0.0
2019-08-21,1.0,-0.0,-0.7060381355932203,-0.0,-1.2190148305084745,-1.4887447033898304,0.0
2019-08-22,1.0,-0.0,-0.7079805996472662,-0.0,-1.2089065255731921,-1.4922839506172838,0.0
2019-08-23,1.0,-0.0,-0.7101570773032122,-0.0,-1.2124955877162018,-1.4896311330744794,0.0
2019-08-26,1.0,-0.0,-0.6855948441038147,-0.0,-1.1983103988852115,-1.470736805434593,0.0
2019-08-27,1.0,-0.0,-0.6799374130737135,-0.0,-1.190846662030598,-1.4755302503477052,0.0
2019-08-28,1.0,-0.0,-0.6753963083604777,-0.0,-1.1960043431053202,-1.4716612377850162,0.0
2019-08-29,1.0,-0.0,-0.6622102613074051,-0.0,-1.204227797551871,-1.4742165118499868,0.0
2019-08-30,1.0,-0.0,-0.6527627536670849,-0.0,-1.208818311626498,-1.4653628142442991,0.0
2019-09-03,1.0,-0.0,-0.6576553158305173,-0.0,-1.2043150506888485,-1.4704098431678363,0.0
2019-09-04,1.0,-0.0,-0.6502166377816292,-0.0,-1.205892547660312,-1.4766464471403813,0.0
2019-09-05,1.0,-0.0,-0.6667818126862127,-0.0,-1.2018653655166458,-1.4493285547735222,0.0
2019-09-06,1.0,-0.0,-0.6604951560818084,-0.0,-1.2185575888051667,-1.4266523143164693,0.0
2019-09-09,1.0,-0.0,-0.6595469813108259,-0.0,-1.2185427611747481,-1.4281715614503487,0.0
2019-09-10,1.0,-0.0,-0.6519962140767509,-0.0,-1.263594906212356,-1.3865513680949924,0.0
2019-09-11,1.0,-0.0,-0.6653133503217725,-0.0,-1.2328423962337494,-1.4209389711916383,0.0
2019-09-12,1.0,-0.0,-0.6796624837732583,-0.0,-1.2288186932064042,-1.4186499350930333,0.0
2019-09-13,1.0,-0.0,-0.6831940414844325,-0.0,-1.2409821157926644,-1.406140388862426,0.0
2019-09-16,1.0,-0.0,-0.6830134731187454,-0.0,-1.2408699042585454,-1.4083524671836416,0.0
2019-09-17,1.0,-0.0,-0.6663923063593832,-0.0,-1.2487003985444465,-1.4169121469416046,0.0
2019-09-18,1.0,-0.0,-0.6814737844741742,-0.0,-1.2481707581071133,-1.3999220678010131,0.0
2019-09-19,1.0,-0.0,-0.6764578459405598,-0.0,-1.2591629841434886,-1.3967160558010572,0.0
2019-09-20,1.0,-0.0,-0.696726293852032,-0.0,-1.2580757207363669,-1.3869833275442862,0.0
